"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
513050																																				0	43531	46887	0	0	3950	3950	0	0.0906	0.1345	0.1232	0.0000	0.0000	0.0000	42937	3950	594	0	0	0	0	0	0	0	0	0	0	0	0	42937	0	0	473981	0	473981	
513256																																				0	36190	36288	0	0	3003	3003	0	0.1032	0.1520	0.1394	0.0000	0.0000	0.0000	33285	3003	1803	0	0	0	0	0	0	1091	11	0	0	0	0	33296	0	0	323707	0	322605	
513322																																				0	5691	5980	0	0	284	284	0	0.1237	0.1950	0.1858	0.0000	0.0000	0.0000	5696	284	-5	0	0	0	0	0	0	0	0	0	0	0	0	5696	0	0	46033	0	46033	
513340																																				0	31960	34235	0	0	2443	2443	21	0.085165	0.151470	0.140661	0	0	0	31792	2443	-140	0	0	0	0	0	0	287	0	0	0	0	0	31813	0	0	373607	0	373299	
513546																																				0	22161	22550	0	0	1037	1037	0	0.121483	0.220432	0.210295	0.000000	0.000000	0.000000	21513	1037	601	47	0	0	0	0	0	0	0	0	0	0	0	21513	0	0	177086	0	177086	
513854																																				0	5076	5111	0	0	313	313	0	0.1142	0.2062	0.1935	0.0000	0.0000	0.0000	4798	313	278	0	0	0	0	0	0	0	0	0	0	0	0	4798	0	0	42003	0	42003	
513920																																				0	4402	4565	0	0	168	168	0	0.096111	0.225488	0.217189	0.000000	0.000000	0.000000	4397	168	5	0	0	0	0	0	0	0	0	0	0	0	0	4397	0	0	45749	0	45749	
514048																																				0	18101	19647	0	0	1546	1546	0	0.109034	0.159736	0.147166	0.000000	0.000000	0.000000	18101	1546	0	0	0	0	0	0	0	0	0	0	0	0	0	18101	0	0	166013	0	166013	
514057																																				0	2119	2225	0	0	106	106	0	0.137046	0.265989	0.253317	0	0	0	2119	106	0	0	0	0	0	0	0	0	0	0	0	0	0	2119	0	0	15462	0	15462	
514066																																				0	122020	124039	0	0	11091	11091	0	0.096824	0.139913	0.127403	0	0	0	112948	11091	1753	0	0	0	0	0	0	7319	0	0	0	0	0	112948	0	0	1173846	0	1166527	
514132																																				0	37311	43928	-2953	0	3371	3371	0	0.107076	0.163667	0.151107	0.000000	0.000000	0.000000	40557	3371	-293	0	0	0	0	0	0	0	0	0	0	0	0	40557	0	0	378768	0	378768	
514356																																				0	3549	3755	0	0	206	206	0	0.125646	0.227534	0.215052	0	0	0	3549	206	0	0	0	0	0	0	0	0	0	0	0	0	0	3549	0	0	28246	0	28246	
514440																																				0	15946	17329	0	0	1040	1040	0	0.111163	0.210291	0.197670	0	0	0	16289	1040	-343	0	0	0	0	0	0	0	0	0	0	0	0	16289	0	0	146533	0	146533	
514655																																				0	53510	54513	0	0	3582	3582	0	0.100688	0.153081	0.143022	0.000000	0.000000	0.000000	50931	3582	1686	0	0	0	0	0	0	893	0	0	0	0	0	50931	0	0	506725	0	505832	
514776																																				0	213103	219974	0	0	7590	7590	291	0.196954	0.364959	0.352367	0	0	0	212384	7590	428	0	0	0	0	0	0	0	0	0	0	0	0	212675	0	0	1079060	-428	1078341	
514936																																				0	15560	16766	0	0	1156	1156	0	0.1023	0.1846	0.1719	0.0000	0.0000	0.0000	15610	1156	-50	0	0	0	0	0	0	0	0	0	0	0	0	15610	0	0	152560	0	152560	
515054																																				0	12323	11630	0	0	1134	1134	1774	0.0830	0.1297	0.1171	0.0000	0.0000	0.0000	10496	1134	53	0	0	0	0	0	0	0	0	0	0	0	0	12270	0	0	128187	0	126413	
515250																																				0	3345	3359	0	0	127	127	0	0.107440	0.344054	0.331046	0.000000	0.000000	0.000000	3232	127	113	0	0	0	0	0	0	0	0	0	0	0	0	3232	0	0	30082	0	30082	
515979																																				0	7258	7521	0	0	263	263	0	0.192811	0.371756	0.358756	0	0	0	7258	263	0	0	0	0	0	0	0	0	0	0	0	0	0	7258	0	0	37643	0	37643	
516154																																				0	6201	6488	0	0	287	287	0	0.095129	0.104155	0.099547	0	0	0	6201	287	0	0	0	0	0	0	0	0	0	0	0	0	0	6201	0	0	65185	0	65185	
516855																																				0	55752	60641	0	0	5061	5061	0	0.111866	0.151361	0.138728	0.000000	0.000000	0.000000	55580	5061	172	0	0	0	0	0	0	0	0	0	0	0	0	55580	0	0	496846	0	496846	
516873																																				0	11542	12480	-22	0	396	396	207	0.128072	0.314945	0.304951	0	0	0	12084	396	-727	0	0	0	0	0	0	0	0	0	0	0	0	12291	0	0	93811	749	94353	
517049																																				3	90064	92511	0	0	7092	7095	0	0.1107	0.1651	0.1524	0.0000	0.0000	0.0000	85416	7095	-12	0	0	0	0	0	0	4660	0	0	0	0	0	85416	0	0	776569	0	771909	
517357																																				0	21211	22969	0	0	1769	1769	0	0.1144	0.1381	0.1274	0.0000	0.0000	0.0000	21200	1769	11	0	0	0	0	0	0	0	0	0	0	0	0	21200	0	0	185341	0	185341	
517441																																				0	19718	20016	0	0	964	964	0	0.134080	0.247365	0.235451	0	0	0	19052	964	627	0	0	0	0	0	0	39	0	0	0	0	0	19052	0	0	142133	0	142094	
517674																																				0	98070	98730	-492	0	2492	2492	0	0.113719	0.246209	0.239994	0	0	0	96238	2492	32	0	0	0	0	0	0	2292	0	0	0	0	0	96238	0	0	848600	-32	846276	
517834																																				0	60683	66123	0	0	5213	5213	0	0.090700	0.158635	0.146129	0.000000	0.000000	0.000000	60910	5213	-574	0	0	0	0	0	0	347	0	0	0	0	0	60910	0	0	671901	0	671554	
517900																																				0	4369584	3199195	-50838	0	250351	250351	21499	0.0801	0.1137	0.1048	0.0800	0.1047	0.1136	2948844	250351	64456	40	4385	11416	16735	0	284	1383304	2563	0	0	0	0	2972906	2193	0	38192727	50838	36836199	
518037																																				0	53883	59521	0	0	4217	4217	0	0.1128	0.1768	0.1643	0.0000	0.0000	0.0000	55304	4217	-1421	0	0	0	0	0	0	0	0	0	0	0	0	55304	0	0	490241	0	490241	
518176																																				87	13568	13108	0	0	250	337	0	0.198144	0.636682	0.620313	0	0	0	12771	337	797	0	0	0	0	0	0	0	0	0	0	0	0	12771	0	0	65661	-1208	64453	
518354																																				0	7473	7875	0	0	402	402	0	0.154296	0.246094	0.233531	0	0	0	7473	402	0	0	0	0	0	0	0	0	0	0	0	0	0	7473	0	0	48433	0	48433	
518877																																				0	5808	6269	0	0	319	319	50	0.0961	0.1321	0.1254	0.0000	0.0000	0.0000	5950	319	-192	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	61975	0	61925	
519070																																				0	7029	7221	0	0	317	317	0	0.109310	0.286514	0.273936	0	0	0	6904	317	125	0	0	0	0	0	0	0	0	0	0	0	0	6904	0	0	63160	0	63160	
519146																																				0	17411	20115	0	0	1817	1817	0	0.0884	0.1396	0.1270	0.0000	0.0000	0.0000	18298	1817	-887	0	0	0	0	0	0	0	0	0	0	0	0	18298	0	0	207000	0	207000	
519360																																				0	23264	25079	0	0	1817	1817	0	0.1273	0.1744	0.1617	0.0000	0.0000	0.0000	23262	1817	2	0	0	0	0	0	0	0	0	0	0	0	0	23262	0	0	182688	0	182688	
519445																																				0	5378	5759	0	0	354	354	0	0.1023	0.1467	0.1377	0.0000	0.0000	0.0000	5405	354	-27	0	0	0	0	0	0	0	0	0	0	0	0	5405	0	0	52823	0	52823	
519874																																				0	4585	4887	0	0	193	193	0	0.0987	0.3151	0.3026	0.0000	0.0000	0.0000	4694	193	-109	0	0	0	0	0	0	0	0	0	0	0	0	4694	0	0	47540	0	47540	
520003																																				0	99792	105506	0	0	6302	6302	0	0.1271	0.2093	0.1968	0.0000	0.0000	0.0000	99204	6302	588	0	0	0	0	0	0	0	0	0	0	0	0	99204	0	0	780559	0	780559	
520423																																				0	47221	49171	0	0	1975	1975	0	0.230160	0.298516	0.286526	0.000000	0.000000	0.000000	47196	1975	14	0	0	0	0	0	0	0	11	0	0	0	0	47207	0	0	205068	0	205057	
520777																																				8	60424	61502	0	0	2090	2098	955	0.144313	0.368595	0.356022	0.000000	0.000000	0.000000	59404	2098	65	0	0	0	0	0	0	0	0	0	0	0	0	60359	0	0	412587	0	411632	
521064																																				0	5514	5454	0	0	321	321	0	0.1137	0.2123	0.1998	0.0000	0.0000	0.0000	5133	321	381	0	0	0	0	0	0	0	0	0	0	0	0	5133	0	0	45156	0	45156	
521158																																				0	34251	36819	0	0	3431	3431	0	0.095369	0.134419	0.121893	0	0	0	33388	3431	863	0	0	0	0	0	0	0	0	0	0	0	0	33388	0	0	350091	0	350091	
521251																																				0	5479	5806	0	0	327	327	0	0.1529	0.2223	0.2098	0.0000	0.0000	0.0000	5479	327	0	0	0	0	0	0	0	0	0	0	0	0	0	5479	0	0	35843	0	35843	
521804																																				0	116909	103036	-2071	0	8591	8591	0	0.0917	0.1502	0.1377	0.0000	0.0000	0.0000	94445	8591	729	0	0	0	0	0	0	23780	26	0	0	0	0	94471	0	0	1053681	0	1029875	
521952																																				0	8922	9365	0	0	653	653	0	0.102605	0.176385	0.164086	0.000000	0.000000	0.000000	8712	653	210	0	0	0	0	0	0	0	0	0	0	0	0	8712	0	0	84908	0	84908	
521970																																				0	21891	22159	0	0	1372	1372	1022	0.090715	0.202111	0.189597	0	0	0	20787	1372	28	0	0	0	0	0	0	54	0	0	0	0	0	21809	0	0	230251	-28	229147	
522034																																				0	6878	7229	0	0	465	465	0	0.0825	0.1729	0.1617	0.0000	0.0000	0.0000	6764	465	114	0	0	0	0	0	0	0	0	0	0	0	0	6764	0	0	81964	0	81964	
522454																																				0	8811	9433	0	0	612	612	0	0.1362	0.1937	0.1811	0.0000	0.0000	0.0000	8821	612	-10	0	0	0	0	0	0	0	0	0	0	0	0	8821	0	0	64769	0	64769	
522605																																				0	148049	149546	-806	5000	9089	14089	0	0.0940	0.1742	0.1577	0.0000	0.0000	0.0000	135457	14089	7901	0	0	0	0	0	0	5497	0	0	0	0	0	135457	0	0	1446888	0	1441391	
522669																																				0	11711	11949	0	0	1011	1011	0	0.086339	0.148271	0.135726	0	0	0	10938	1011	70	0	0	0	0	0	0	703	0	0	0	0	0	10938	0	0	127389	0	126686	
522753																																				0	29894	27210	0	0	1300	1300	0	0.093292	0.194612	0.185314	0	0	0	25910	1300	1355	0	0	0	0	0	0	2629	0	0	0	0	0	25910	0	0	280360	0	277731	
522847																																				0	58097	73174	0	4950	8786	13736	0	0.0578	0.1057	0.0859	0.0000	0.0000	0.0000	59438	13736	-2134	0	0	0	0	0	0	793	0	0	0	0	0	59438	0	0	1029370	0	1028577	
522856																																				0	13555	10014	0	0	580	580	0	0.143165	0.199888	0.188311	0	0	0	9434	580	0	0	0	0	0	0	0	4121	0	0	0	0	0	9434	0	0	70017	0	65896	
522959																																				0	25002	23965	0	0	1004	1004	0	0.096967	0.238519	0.228527	0.000000	0.000000	0.000000	22961	1004	1053	0	0	0	0	0	0	988	0	0	0	0	0	22961	0	0	237780	0	236792	
523161																																				0	23400	23820	0	0	885	885	0	0.101158	0.245562	0.236438	0.000000	0.000000	0.000000	22935	885	465	0	0	0	0	0	0	0	0	0	0	0	0	22935	0	0	226724	0	226724	
523648																																				0	3776	3173	0	0	171	171	0	0.1019	0.1899	0.1796	0.0000	0.0000	0.0000	3002	171	0	0	0	0	0	0	0	774	0	0	0	0	0	3002	0	0	30246	0	29472	
523974																																				0	20073	20687	-502	0	112	112	0	0.215608	0.788767	0.784497	0	0	0	20575	112	-22	22	0	0	0	0	0	0	0	0	0	0	0	20575	0	0	95428	0	95428	
524579																																				0	104836	107499	0	0	3496	3496	0	0.1887	0.3047	0.2948	0.0000	0.0000	0.0000	104003	3496	833	0	0	0	0	0	0	0	0	0	0	0	0	104003	0	0	551041	0	551041	
524757																																				0	4566	4670	0	0	192	192	0	0.125427	0.305868	0.293293	0	0	0	4478	192	88	0	0	0	0	0	0	0	0	0	0	0	0	4478	0	0	35702	0	35702	
524766																																				0	13019	11113	0	0	722	722	0	0.1199	0.1940	0.1814	0.0000	0.0000	0.0000	10391	722	-18	0	0	0	0	0	0	2646	0	0	0	0	0	10391	0	0	89309	0	86663	
524953																																				0	15701	16751	0	0	1051	1051	0	0.120931	0.201061	0.188446	0.000000	0.000000	0.000000	15700	1051	1	0	0	0	0	0	0	0	0	0	0	0	0	15700	0	0	129826	0	129826	
524971																																				0	68281	66311	0	0	4224	4224	2676	0.107937	0.158145	0.148072	0	0	0	62087	4224	69	0	0	0	0	0	0	0	153	-3296	0	0	0	68212	0	0	581261	-3218	575214	
525053																																				0	29569	31962	0	0	2650	2650	0	0.0892	0.1231	0.1129	0.0000	0.0000	0.0000	29312	2650	257	0	0	0	0	0	0	0	0	0	0	0	0	29312	0	0	328591	0	328591	
525156																																				0	16747	11409	0	0	469	469	0	0.1368	0.2875	0.2757	0.0000	0.0000	0.0000	10940	469	561	0	0	0	0	0	0	5246	0	0	0	0	0	10940	0	0	85222	0	79976	
525352																																				0	17384	19477	0	0	2084	2084	0	0.081466	0.116979	0.104462	0	0	0	17393	2084	-9	0	0	0	0	0	0	0	0	0	0	0	0	17393	0	0	213499	0	213499	
525446																																				0	21370	22062	0	0	692	692	0	0.2037	0.2959	0.2866	0.0000	0.0000	0.0000	21370	692	0	0	0	0	0	0	0	0	0	0	0	0	0	21370	0	0	104899	0	104899	
525549																																				0	89711	88117	0	0	7237	7237	2802	0.1100	0.1527	0.1402	0.0000	0.0000	0.0000	80880	7237	-252	0	0	0	0	0	0	6024	257	0	0	0	0	83939	0	0	744302	0	735219	
526452																																				0	124283	129124	0	0	7591	7591	0	0.1759	0.2202	0.2072	0.0000	0.0000	0.0000	121533	7591	2750	0	0	0	0	0	0	0	0	0	0	0	0	121533	0	0	690813	0	690813	
526519																																				197	78167	80673	0	400	5631	6228	0	0.0831	0.1643	0.1516	0.0000	0.0000	0.0000	74445	6228	3383	0	0	0	0	0	0	339	0	0	0	0	0	74445	0	0	895890	0	895551	
526676																																				0	23333	24906	0	0	1790	1790	0	0.102288	0.175285	0.162687	0.000000	0.000000	0.000000	23116	1790	217	0	0	0	0	0	0	0	0	0	0	0	0	23116	0	0	226319	-329	225990	
526751																																				0	4299	4021	0	0	135	135	251	0.1006	0.1798	0.1738	0.0000	0.0000	0.0000	3886	135	73	0	0	0	0	0	0	89	0	0	0	0	0	4137	0	0	38957	0	38617	
526854																																				0	36327	40153	0	0	3894	3894	0	0.085494	0.116841	0.105510	0.000000	0.000000	0.000000	36259	3894	-229	0	0	0	0	0	0	297	0	0	0	0	0	36259	0	0	424407	0	424110	
527057																																				0	10316	10930	0	0	722	722	0	0.1084	0.1892	0.1767	0.0000	0.0000	0.0000	10208	722	108	0	0	0	0	0	0	0	0	0	0	0	0	10208	0	0	94146	0	94146	
527178																																				0	13506	13653	0	0	701	701	0	0.095864	0.155471	0.147489	0	0	0	12952	701	-57	0	0	0	0	0	0	611	0	0	0	0	0	12952	0	0	135662	57	135108	
527507																																				0	64388	68833	0	0	6211	6211	2482	0.0920	0.1395	0.1269	0.0000	0.0000	0.0000	62622	6211	-761	45	0	0	0	0	0	0	0	0	0	0	0	65104	0	0	682838	0	680356	
527600																																				0	42961	45150	383	0	1387	1387	0	0.089738	0.170972	0.165720	0.000000	0.000000	0.000000	43763	1387	-1243	58	0	0	0	0	0	0	0	0	0	0	0	43763	0	0	487673	0	487673	
527749																																				0	10011	10079	0	0	558	558	0	0.0933	0.1761	0.1663	0.0000	0.0000	0.0000	9521	558	-413	0	0	0	0	0	0	903	0	0	0	0	0	9521	0	0	103000	0	102097	
527954																																				0	1731871	1870153	-62065	50000	182249	232249	0	0.097561	0.129271	0.113217	0.000000	0.000000	0.000000	1637904	232249	-6281	146	0	0	0	0	0	159103	3064	0	0	0	0	1640968	0	0	16950690	0	16788523	
528102																																				0	32558	29716	0	0	820	820	3083	0.113548	0.234918	0.228436	0.000000	0.000000	0.000000	28896	820	-96	0	0	0	0	0	0	600	75	0	0	0	0	32054	0	0	258240	0	254482	
528241																																				0	18738	15138	0	0	1333	1333	0	0.082718	0.122248	0.111483	0.000000	0.000000	0.000000	13805	1333	-85	0	0	0	0	0	0	5018	0	0	0	0	0	13805	0	0	171910	0	166892	
528849																																				0	65967	70386	0	0	6701	6701	0	0.107746	0.131779	0.119233	0.000000	0.000000	0.000000	63685	6701	654	0	0	0	0	0	0	1502	126	0	0	0	0	63811	0	0	592695	0	591067	
528858																																				0	7911	7817	0	0	305	305	0	0.109197	0.241556	0.232131	0.000000	0.000000	0.000000	7512	305	158	0	0	0	0	0	0	241	0	0	0	0	0	7512	0	0	69034	0	68793	
528960																																				0	104354	109811	0	0	7357	7357	0	0.0853	0.1893	0.1766	0.0000	0.0000	0.0000	102454	7357	162	0	0	0	0	0	0	1738	0	0	0	0	0	102454	0	0	1203353	0	1201615	
529172																																				0	6562	7168	0	0	636	636	0	0.096752	0.142332	0.129704	0	0	0	6532	636	30	0	0	0	0	0	0	0	0	0	0	0	0	6532	0	0	67513	0	67513	
529275																																				0	38343	37188	0	0	1960	1960	0	0.1254	0.2418	0.2290	0.0000	0.0000	0.0000	35228	1960	333	0	0	0	0	0	58	0	0	-2840	0	0	0	38068	0	0	284493	-3673	280820	
529341																																				0	29328	31747	0	0	2186	2186	0	0.107845	0.183702	0.171053	0.000000	0.000000	0.000000	29561	2186	-233	0	0	0	0	0	0	0	0	0	0	0	0	29561	0	0	274107	0	274107	
529659																																				0	26916	28391	0	0	2058	2058	0	0.116342	0.172821	0.160293	0	0	0	26333	2058	583	0	0	0	0	0	0	0	0	0	0	0	0	26333	0	0	226342	0	226342	
529855																																				0	10983	11159	0	0	619	619	17	0.123702	0.202145	0.190932	0.000000	0.000000	0.000000	10540	619	426	0	0	0	0	0	0	0	0	0	0	0	0	10557	0	0	85222	0	85205	
529873																																				0	2523	2593	0	0	74	74	0	0.209150	0.441212	0.428620	0	0	0	2519	74	2	2	0	0	0	0	0	0	0	0	0	0	0	2519	0	0	12044	0	12044	
529958																																				0	231553	236409	-3953	0	14800	14800	0	0.099086	0.199811	0.187302	0	0	0	221609	14800	5510	0	0	0	0	0	0	6798	1589	0	0	0	0	223198	0	0	2244908	0	2236521	
530655																																				0	49732	43305	0	0	2824	2824	0	0.117138	0.192767	0.180197	0.000000	0.000000	0.000000	40481	2824	1479	0	0	0	0	0	0	7772	0	0	0	0	0	40481	0	0	353357	0	345585	
530703																																				55	16975	18000	0	0	1054	1109	0	0.098607	0.172053	0.161453	0.000000	0.000000	0.000000	16891	1109	84	0	0	0	0	0	0	0	0	0	0	0	0	16891	0	0	171297	0	171297	
530851																																				0	28057	27399	0	0	625	625	0	0.0947	0.3600	0.3518	0.0000	0.0000	0.0000	26774	625	1283	0	0	0	0	0	0	0	0	0	0	0	0	26774	0	0	282831	0	282831	
531157																																				0	7009	7283	0	0	334	334	0	0.1104	0.1740	0.1660	0.0000	0.0000	0.0000	6949	334	-54	0	0	0	0	0	0	114	0	0	0	0	0	6949	0	0	63059	0	62945	
531250																																				10	27233	29428	0	0	3149	3159	0	0.0853	0.1171	0.1045	0.0000	0.0000	0.0000	26269	3159	405	0	0	0	0	0	0	559	0	0	0	0	0	26269	0	0	308469	0	307910	
532042																																				0	36047	36583	0	0	2949	2949	0	0.1047	0.1558	0.1432	0.0000	0.0000	0.0000	33634	2949	641	0	0	0	0	0	0	1772	0	0	0	0	0	33634	0	0	322896	0	321124	
532453																																				0	7276	7103	0	0	96	96	0	0.123356	0.178809	0.176392	0.000000	0.000000	0.000000	7007	96	-66	0	0	0	0	0	0	335	0	0	0	0	0	7007	0	0	57138	0	56803	
532752																																				0	7803	8428	0	0	762	762	0	0.0947	0.1387	0.1262	0	0	0	7666	762	31	0	0	0	0	0	0	106	0	0	0	0	0	7666	0	0	81036	0	80930	
533124																																				0	25475	21338	0	0	2038	2038	6200	0.0869	0.1315	0.1189	0.0000	0.0000	0.0000	19300	2038	-395	0	0	0	0	0	0	370	0	0	0	0	0	25500	0	0	228745	0	222175	
533227																																				0	5842	6308	0	0	460	460	0	0.092518	0.149816	0.138891	0.000000	0.000000	0.000000	5848	460	-6	0	0	0	0	0	0	0	0	0	0	0	0	5848	0	0	63209	0	63209	
533535																																				0	34469	32888	0	0	1026	1026	0	0.1682	0.3287	0.3184	0.0000	0.0000	0.0000	31862	1026	2607	0	0	0	0	0	0	0	0	0	0	0	0	31862	0	0	189404	0	189404	
533740																																				0	4963	5381	0	0	387	387	0	0.1018	0.1640	0.1522	0.0000	0.0000	0.0000	4994	387	-31	0	0	0	0	0	0	0	0	0	0	0	0	4994	0	0	49044	0	49044	
533759																																				0	19858	21371	0	0	2299	2299	0	0.0790	0.1167	0.1042	0.0000	0.0000	0.0000	19072	2299	683	0	0	0	0	0	0	0	103	0	0	0	0	19175	0	0	241581	0	241478	
533928																																				0	33410	36667	0	0	3513	3513	0	0.1007	0.1308	0.1182	0.0000	0.0000	0.0000	33154	3513	256	0	0	0	0	0	0	0	0	0	0	0	0	33154	0	0	329227	0	329227	
534073																																				0	7459	7484	0	0	130	130	0	0.123711	0.278754	0.273912	0	0	0	7354	130	105	0	0	0	0	0	0	0	0	0	0	0	0	7354	0	0	59445	0	59445	
534242																																				0	3501	3681	0	0	181	181	0	0.1058	0.2597	0.2469	0.0000	0.0000	0.0000	3500	181	1	0	0	0	0	0	0	0	0	0	0	0	0	3500	0	0	33087	0	33087	
534345																																				0	59196	59086	0	0	3905	3905	0	0.085659	0.131805	0.123094	0.000000	0.000000	0.000000	55181	3905	505	0	0	0	0	0	0	3265	245	0	0	0	0	55426	0	0	647706	0	644196	
534466																																				0	15483	16596	0	0	1179	1179	0	0.1085	0.1790	0.1663	0.0000	0.0000	0.0000	15417	1179	66	0	0	0	0	0	0	0	0	0	0	0	0	15417	0	0	142092	0	142092	
534653																																				0	13645	14361	0	0	1758	1758	723	0.064745	0.102672	0.090103	0.000000	0.000000	0.000000	12603	1758	319	0	0	0	0	0	0	0	0	0	0	0	0	13326	0	0	195379	0	194656	
534756																																				0	20825	21283	0	0	1073	1073	0	0.1120	0.1664	0.1580	0.0000	0.0000	0.0000	20210	1073	615	0	0	0	0	0	0	0	0	0	0	0	0	20210	0	0	180467	0	180467	
534774																																				0	32149	32635	0	0	2277	2277	2518	0.1166	0.1811	0.1684	0.0000	0.0000	0.0000	30358	2277	-727	0	0	0	0	0	0	0	0	0	0	0	0	32876	0	0	262872	0	260354	
534859																																				0	5791	6152	0	0	361	361	0	0.0834	0.1848	0.1740	0.0000	0.0000	0.0000	5791	361	0	0	0	0	0	0	0	0	0	0	0	0	0	5791	0	0	69407	0	69407	
534877																																				0	52787	57633	0	0	2763	2763	0	0.1066	0.1413	0.1346	0.0000	0.0000	0.0000	54870	2763	-3714	91	0	0	0	0	0	1477	0	-63	0	0	0	54933	0	0	516166	-63	514626	
535034																																				0	11498	11884	0	0	786	786	0	0.103022	0.189061	0.176557	0.000000	0.000000	0.000000	11098	786	400	0	0	0	0	0	0	0	0	0	0	0	0	11098	0	0	107725	0	107725	
535575																																				0	4166	6288	-1662	0	476	476	0	0.081084	0.167198	0.154542	0	0	0	5812	476	16	0	0	0	0	0	0	0	0	0	0	0	0	5812	0	0	71679	0	71679	
535641																																				0	4986	4593	0	0	1	1	0	0.169060	0.342225	0.342150	0	0	0	4592	1	-11	0	0	0	0	0	0	405	0	0	0	0	0	4592	0	0	27567	0	27162	
535753																																				7	70203	71317	0	0	1903	1910	0	0.220979	0.472132	0.459488	0.000000	0.000000	0.000000	69407	1910	432	0	0	0	0	0	0	364	0	0	0	0	0	69407	0	0	314452	0	314088	
535874																																				0	23563	24194	0	0	1356	1356	0	0.089076	0.126053	0.118988	0.000000	0.000000	0.000000	22838	1356	315	0	0	0	0	0	0	410	0	0	0	0	0	22838	0	0	256797	0	256387	
535931																																				0	4975	5923	0	0	886	886	0	0.0571	0.0867	0.0737	0.0000	0.0000	0.0000	5037	886	-62	0	0	0	0	0	0	0	0	0	0	0	0	5037	0	0	88256	0	88256	
535940																																				0	21350	19487	0	0	1396	1396	0	0.090486	0.131611	0.122183	0.000000	0.000000	0.000000	18091	1396	233	0	0	0	0	0	0	3026	0	0	0	0	0	18091	0	0	202957	0	199931	
536059																																				0	82458	87595	0	0	5598	5598	0	0.1448	0.1958	0.1833	0.0000	0.0000	0.0000	81997	5598	446	15	0	0	0	0	0	0	0	0	0	0	0	81997	0	0	566244	0	566244	
536349																																				0	24793	23475	0	0	2027	2027	0	0.084951	0.123710	0.113028	0.000000	0.000000	0.000000	21448	2027	-273	0	0	0	0	0	0	3618	0	0	0	0	0	21448	0	0	256094	0	252476	
536527																																				0	38177	39001	0	0	2889	2889	0	0.099621	0.170101	0.157500	0.000000	0.000000	0.000000	36112	2889	2065	0	0	0	0	0	0	0	0	0	0	0	0	36112	0	0	362494	0	362494	
536554																																				0	31119	33158	0	0	2079	2079	0	0.1313	0.2022	0.1895	0.0000	0.0000	0.0000	31079	2079	-189	229	0	0	0	0	0	0	0	0	0	0	0	31079	0	0	236759	0	236759	
536853																																				0	12431	12391	0	0	260	260	0	0.2156	0.6011	0.5885	0.0000	0.0000	0.0000	12131	260	300	0	0	0	0	0	0	0	0	0	0	0	0	12131	0	0	56270	0	56270	
537038																																				0	9711	10373	0	0	605	605	0	0.1098	0.1611	0.1517	0.0000	0.0000	0.0000	9768	605	-57	0	0	0	0	0	0	0	0	0	0	0	0	9768	0	0	88926	0	88926	
537243																																				0	18639	18206	0	0	1018	1018	0	0.100104	0.194376	0.183507	0	0	0	17188	1018	724	0	0	0	0	0	0	727	0	0	0	0	0	17188	0	0	172429	0	171702	
537355																																				0	11715	13445	-2435	0	829	829	0	0.0801	0.1468	0.1377	0.0000	0.0000	0.0000	12616	829	1534	0	0	0	0	0	0	0	0	0	0	0	0	12616	0	0	159847	-2435	157412	
537449																																				0	119464	131411	0	0	12504	12504	0	0.1013	0.1219	0.1103	0.0000	0.0000	0.0000	118907	12504	557	0	0	0	0	0	0	0	0	0	0	0	0	118907	0	0	1174007	0	1174007	
537551																																				0	7384	7653	0	0	689	689	0	0.0900	0.1392	0.1267	0	0	0	6964	689	-75	0	0	0	0	0	0	495	0	0	0	0	0	6964	0	0	77855	0	77360	
537560																																				0	126653	135330	-572	0	9699	9699	0	0.098989	0.176873	0.164196	0.000000	0.000000	0.000000	125631	9699	850	24	0	0	0	0	0	720	0	0	0	0	0	125631	0	0	1269858	0	1269138	
538222																																				0	14424	15103	0	0	466	466	0	0.1694	0.2501	0.2424	0.0000	0.0000	0.0000	14637	466	-213	0	0	0	0	0	0	0	0	0	0	0	0	14637	0	0	86430	0	86430	
538473																																				0	48333	52297	0	0	3568	3568	811	0.090460	0.184521	0.171932	0	0	0	48729	3568	38	0	0	0	0	0	1245	0	0	0	0	0	0	49540	0	0	539494	0	538683	
538754																																				0	26073	27372	0	0	2128	2128	0	0.0912	0.1610	0.1485	0.0000	0.0000	0.0000	25244	2128	393	0	0	0	0	0	0	436	0	0	0	0	0	25244	0	0	277130	0	276694	
