"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
293651	12827	0	4431	15815	0	29239	0	0	6914	0	36877	0	3150		14845	0	1311	24808	33228	0	499	0	6914	4164	6147	10081	5092	179	16228	506	1434	611	0	6654	2551	0	0	1940	0	true							
293754	7974	0	54	28074	0	50910	0	0	0	0	60163	0	474		7092	34766	3718	50856	59689	0	0	933	0	0	3374	8006	2177	1192	11380	1614	269	521	270	7657	2674	0	0	1883	0	true							
294023	88362	0	66814	73520	0	205916	0	0	0	0	212753	0	18952		68902	7300	25782	138363	193801	739	0	7387	0	0	13631	41418	32905	19613	55048	1572	3377	2780	1795	38665	9524	29750	0	4949	0	true							
294564	62438	0	2194	30792	0	40531	0	2482	0	0	816782	0	159040		53352	501846	20605	38337	655260	0	0	8744	0	0	39596	80721	47284	4520	120317	15338	31348	28405	5286	118769	80377	33626	0	46686	2482	true	804	7457	187125	314721	59362	3076	
294676	0	0	4568	30545	0	37617	0	0	9964	0	61354	0	2784		17718	14689	2704	33049	37195	0	21375	727	9964	8315	2388	24402	9730	1728	26790	515	1969	5933	0	20530	8417	2701	0	2484	21096	true							
294751	61324	3	294	79826	0	172509	0	0	0	0	129473	0	0		14145	43106	4798	171107	129473	1105	0	2607	0	0	5388	7576	4502	2474	12964	2871	1466	0	766	5795	5103	0	0	4336	0	true							
294779	556074	0	28582	73747	0	199441	0	0	18769	0	872481	0	34255		76008	157785	33505	170859	838226	0	0	14602	6567	6567	18886	51518	49038	15448	70404	910	11518	6055	5248	58882	23731	10645	12202	12428	0	true	10582	85865	138434	19351	223340	332734	
294827	32970	0	487	34456	0	39212	0	0	0	0	57063	0	1062		15788	0	4087	38725	56001	0	0	633	0	0	6618	9719	5634	308	16337	0	1380	434	0	6491	1814	0	0	1380	0	false							
295011	78331	0	26732	63866	0	142174	0	0	0	0	244490	0	21530		75692	44548	30199	115442	222960	0	0	7703	0	0	12052	48799	29733	15414	60309	4101	9417	885	1210	30306	15613	0	0	13517	0	false							
295057	17427	1	1892	22309	0	39494	0	0	2780	0	74032	0	3388		18776	14359	3872	37601	59395	0	11249	1186	348	348	3191	12574	18172	4497	15765	744	1124	1944	0	19659	3811	0	744	1868	11990	true							
295646	3621	0	1473	7118	0	7118	0	0	0	0	8977	0	1502		3535	0	507	5645	7475	0	0	104	0	0	1188	2543	1625	0	3731	0	0	0	0	1821	0	0	0	0	0	false							
296456	27781	0	15817	65509	0	91233	0	0	0	0	200404	3000	14813		34082	10407	12280	75416	182466	0	125	7688	0	0	13294	51324	43508	2396	64617	7004	27454	16325	912	76439	51695	0	0	34458	0	true							
296474	15071	0	799	892	0	16156	0	0	7103	0	67492	0	1559		23806	10925	7062	15357	65930	0	3	2319	7103	103	1624	17367	17185	4251	18991	0	1069	0	0	16621	1069	0	0	1069	0	true							
296559	40947	0	7496	115902	0	115902	0	0	0	0	185911	0	56583		42319	65094	21258	107386	129328	1020	0	7079	0	0	20401	17139	19220	4717	28067	8643	5832	3385	533	19158	18393	0	0	13023	0	true							
296755	7698	0	1371	31897	0	38710	0	0	6182	0	95104	0	7815		7002	21814	1278	37339	87289	0	0	191	6182	6182	9047	22384	852	0	31431	10013	23295	0	0	25282	33308	0	0	33308	0	true							
296858	11574	0	4896	17146	0	31002	0	0	0	0	23962	95	939		2183	0	0	26106	22928	0	0	0	0	0	1644	5586	733	249	7230	789	2881	506	0	6029	4176	0	0	3670	0	false							
297051	15291	0	2960	18214	0	42254	0	0	0	0	65228	0	12642		16514	17447	3496	39294	52586	0	0	677	0	0	4912	8318	9839	1324	13230	2174	3536	2076	311	7879	8097	0	0	5710	0	true							
297257	4976	0	74	33788	0	38176	0	0	5000	0	300905	0	31481		14189	148088	9058	37851	250123	251	19301	6093	0	0	19889	75670	19579	0	95559	5177	20940	6587	0	100948	32704	37528	0	26117	0	true							
297547	5035	1	523	2713	0	6163	0	0	0	0	7850	0	28		1684	726	1189	5639	7822	0	0	148	0	0	1420	513	155	0	1933	0	0	0	0	405	0	0	0	0	0	true							
297631	20288	0	19896	51208	0	75830	0	0	0	0	62795	0	3354		9316	18875	1995	55934	59441	0	0	210	0	0	2462	9744	4424	225	12206	786	2191	3802	0	7539	6779	0	0	2977	0	true							
297761	29273	1	0	40604	0	73314	0	0	1781	0	64671	0	0		16217	1819	4382	73313	62890	0	1781	1634	0	0	7487	12706	6220	4092	20193	0	1781	645	648	14288	3074	0	1781	1781	0	true							
298049	26374	0	4045	20497	0	35922	0	0	0	0	77130	0	344		26276	8685	9084	31877	76786	0	0	0	0	0	7337	17948	13104	1400	25285	714	1568	0	0	13513	2282	174	0	2282	0	true							
298218	286385	0	30065	206253	0	206253	0	0	0	0	360108	0	76661		32397	25139	16478	176188	283447	0	0	3521	0	0	13449	13928	9462	6256	27377	1305	734	3189	261	10698	5489	6238	0	1731	0	true							
298245	12528	0	42923	32425	0	84605	0	0	36302	0	218134	0	1927		25738	96494	9117	41682	211207	0	5000	3116	36302	4106	8146	23073	19413	33645	31219	12675	5919	6241	0	58539	24835	0	0	18585	0	true							
299046	136269	1	5143	150835	0	162504	0	0	2091	0	1421960	0	29213		128730	1059440	45028	154491	1392193	2869	554	13213	2091	2091	85954	38194	57839	2515	119804	23019	4465	14266	0	55771	41750	15479	0	24641	0	true	80300	11056	614575	412494	131294	4950	
299251	5437	0	1520	5435	0	9941	0	0	0	0	20119	0	2090		8556	3681	2839	8421	18029	0	0	651	0	0	2023	4554	2848	728	6577	0	848	0	0	1597	848	0	0	848	0	true							
299868	20371	0	0	326	0	326	0	0	0	0	172621	0	339		30008	0	14693	326	120622	0	51660	252	0	0	22386	51751	41270	11900	67651	9801	9047	5838	257	97299	24943	0	0	11244	49487	false							
300009	142393	0	22497	82773	0	157297	0	0	86917	0	387457	0	38708		74957	127107	35306	134800	348749	0	0	11232	86917	86917	14788	35100	42521	12460	48670	1659	4901	5900	628	29912	13088	59372	0	6560	0	true							
300036	104036	0	29808	71925	0	178647	0	0	0	0	160620	0	6341		35715	7727	6866	148839	154279	0	0	992	0	0	8402	21046	17416	702	29448	251	0	1040	0	11851	1291	0	0	251	0	true							
300063	16161	0	0	49358	0	51494	0	0	0	0	304263	0	63921		21145	16868	84	51494	186349	0	53993	0	0	0	59491	66362	19468	2966	125853	82863	38914	896	274	127143	122947	0	0	121777	23434	true							
300157	11050	0	4660	14296	0	30734	0	0	0	0	27830	0	1109		10150	3844	4123	26074	26721	0	0	671	0	0	2474	5539	4219	384	8013	318	0	0	0	2467	318	0	0	318	0	true							
300353	43789	181	21535	99977	0	134396	0	0	0	0	140825	0	6943		35234	7008	18445	112680	133882	0	0	11196	0	0	16921	35537	10687	6471	52458	3569	9724	2953	4167	34383	20413	0	0	13293	0	false							
300456	8243	0	585	11571	0	13055	0	0	0	0	12729	0	729		1676	1718	1533	12470	12000	0	0	483	0	0	29	1374	461	479	801	0	425	0	0	667	425	0	0	425	0	false							
300933	21537	0	12226	148714	0	148988	0	0	0	0	144973	0	1303		36929	55169	14495	136652	143670	110	0	5738	0	0	21676	25780	10434	1923	45259	6306	1555	593	0	22884	8454	0	0	7557	0	true							
300942	16996	0	9558	37418	0	63097	0	0	6092	0	89058	0	5469		12268	28368	4565	53539	77497	0	6092	1642	0	0	2647	10326	16012	258	12973	4563	4956	4933	0	16976	14451	0	6092	9519	0	true							
300960	73785	0	6550	39224	0	64671	0	0	0	0	231776	0	1647		8444	143904	3571	58121	230129	0	0	1182	0	0	2195	6376	3053	1430	8571	0	0	765	268	4610	1033	0	0	0	0	true							
301574	162237	0	0	59243	0	105215	0	0	0	0	338952	0	1785		77734	12715	26327	105215	337167	0	0	7128	0	0	17096	43972	55657	13426	61068	1360	4364	26190	1934	52417	33849	5541	0	5724	0	true							
301800	420824	0	0	35474	0	68324	0	0	26862	0	709996	0	0		122974	49630	25350	68324	709996	0	0	4722	21862	0	32144	119073	42356	18778	129356	3322	15109	7192	1567	89377	27190	401	5000	18431	0	true							
302030	9232	0	4341	39318	0	48341	0	0	0	0	46742	0	10569		1586	30376	1402	44000	36173	0	0	611	0	0	690	1012	730	122	1702	0	4299	281	0	968	4580	0	0	4299	0	false							
302133	1404	0	428	849	0	4948	0	0	4367	0	11038	0	0		2619	1955	1260	4520	6671	0	4367	686	4367	2226	5170	1398	248	863	6568	0	0	0	0	5060	0	0	0	0	0	false							
302553	8691	0	8755	51382	0	71361	0	0	3057	0	101204	0	12729		24848	30628	6452	62606	85924	0	2551	2083	3057	3057	5054	17870	17784	1388	22924	3304	12661	3543	281	17248	19789	0	0	15965	2551	false							
302656	177292	1	28700	354643	0	538544	0	0	214595	0	1151097	0	32263		416339	307722	46702	509843	1111871	0	6963	1945	214595	188605	138254	299304	131198	15417	437558	17377	44753	18783	997	167834	81910	13286	0	62130	6911	true	135958	156895	193970	113752	140627	36659	
303653	25470	0	5343	83395	0	114216	0	0	0	0	101742	0	3026		13278	38075	3248	108873	98716	0	0	1317	0	0	14313	15363	2757	0	29132	1253	4005	506	0	19155	5764	0	0	5258	0	false							
303701	35118	0	892	37093	0	55130	0	0	12093	0	93904	0	1013		27947	24700	7677	54238	92891	0	0	2257	12093	0	5590	8371	17024	1523	13960	291	501	528	259	4561	1579	0	0	791	0	false							
303747	15234	0	4169	11802	0	32362	0	0	0	0	40125	0	305		9034	1730	2689	28193	39820	0	0	1440	0	0	3906	8809	6182	437	5836	2024	1803	0	0	10301	3827	0	0	2274	0	false							
303952	35373	0	21509	79728	0	139317	0	0	0	0	176725	0	16021		64765	44733	13070	117808	160704	0	0	3313	0	0	22083	36687	17373	7984	58770	3776	4243	2721	1750	19363	12490	0	0	8015	0	false							
304155	9927	3	412	14273	0	15965	0	0	0	0	45297	0	4736		12125	10473	2237	15550	40561	0	0	535	0	0	4789	13988	1531	417	18777	602	1733	325	1513	8600	4173	0	0	2335	0	false							
304173	96498	0	27794	151189	0	151189	0	0	0	0	566880	0	4177		184437	160000	93148	123112	562429	283	274	39852	0	0	25288	70447	90853	82559	95735	2658	3324	17937	17315	84711	41234	0	0	5982	0	false							
304520	10892	0	867	20263	0	31542	0	0	0	0	39592	0	988		6361	13178	2550	30675	38604	0	0	927	0	0	1292	2790	3670	2577	4082	306	273	3859	754	3969	5192	0	0	579	0	false							
304575	5086	0	0	1027	0	3420	0	0	0	0	12152	0	153		3892	574	1573	3420	11999	0	0	914	0	0	926	2318	2894	45	3244	0	0	309	0	2292	309	0	0	0	0	true							
304762	8447	0	3310	16752	0	25170	0	0	0	0	32766	0	13984		4698	15687	1482	21860	18782	0	0	390	0	0	4521	3561	0	0	8082	0	550	0	0	3384	550	0	0	550	0	false							
304913	0	0	0	683	0	683	0	10000	0	0	10000	0	0		0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	10000	0	0	10000	0	false							
305059	1396	0	212	20647	0	20647	0	0	2000	0	11837	0	2144		1777	1407	0	16439	3198	3996	6495	0	0	0	1101	3250	2	0	4351	4175	506	0	0	2576	4681	0	2000	2576	0	false							
305077	27776	0	8283	12344	0	29865	0	0	0	0	101335	0	2288		28612	24347	9167	21582	99047	0	0	2817	0	0	5007	15297	18748	3221	20303	0	3023	3566	350	13660	6939	0	0	3023	0	true							
305237	22180	0	13437	82764	0	116749	0	0	0	0	54894	0	5643		11685	10917	5425	103311	49251	1	0	1935	0	0	3122	6665	3889	3489	9787	0	4156	0	475	5480	4631	0	0	4156	0	true							
305433	8784	0	2250	12932	0	19176	0	0	0	0	44473	0	7639		8947	7870	4672	16926	36834	0	0	2794	0	0	10134	6870	3581	168	13755	5647	1118	302	0	11806	7066	0	0	6508	0	false							
305442	75459	0	26262	65376	0	142122	0	0	0	0	168291	0	15292		26714	51506	11493	115860	152999	0	0	4475	0	0	4793	13621	12295	5541	18246	1785	768	1371	1151	9536	5075	0	0	2553	0	true							
305648	9797	0	11927	24141	0	48938	0	0	0	0	28709	0	1863		6975	6391	2619	37011	26846	0	0	495	0	0	1773	4542	3664	456	6315	500	599	986	0	3460	2085	0	0	1099	0	false							
305750	60550	1	456	171888	0	171929	0	0	41	0	90395	0	0		13614	8041	3971	170689	90395	783	0	972	41	0	5340	8518	3685	1486	13858	0	2776	0	0	5415	2776	0	0	2776	0	false							
306056	2762	0	1117	3539	0	5875	0	0	0	0	13422	0	1776		2357	785	915	4645	11424	113	222	351	0	0	2791	5288	796	0	8079	0	1000	0	0	6518	1000	0	0	1000	0	true							
306140	15215	0	1599	14927	0	17448	0	0	0	0	46878	0	11789		5345	22053	1676	15849	35089	0	0	409	0	0	1590	4663	1489	24	6253	806	1038	0	0	2421	1844	0	0	1844	0	false							
306159	14506	0	8	15849	0	45517	0	0	30431	0	192329	41	37809		49771	54788	8281	45509	128972	0	25507	888	30431	24862	30912	72691	14652	819	73203	0	2147	1812	0	69303	3959	0	0	2147	59783	false							
306337	32297	0	21980	44513	0	95288	0	0	0	0	183210	0	12455		54209	32696	12721	73291	170755	17	0	3968	0	0	14715	50663	15152	4347	65378	7802	20841	4151	546	30668	33340	0	0	28643	0	false							
306908	307939	0	5121	26245	0	40651	0	0	0	0	414659	0	64401		46981	33621	19019	35530	350258	0	0	3581	0	0	15367	28202	18460	4444	43569	2320	3343	677	288	19492	6628	0	0	5663	0	false							
307062	185693	0	13558	35256	0	48772	0	0	0	0	340994	0	1026		38342	85096	20918	35214	339968	0	0	8006	0	0	10130	27156	20418	1388	37286	1389	6647	3077	0	20750	11113	0	0	8036	0	true							
307334	12235	0	10307	17972	0	28352	0	0	0	0	42910	0	2400		12501	2192	2689	18045	37530	0	2980	1220	0	0	2822	7518	15636	2506	10340	0	0	0	0	15981	0	0	0	0	0	true							
307361	212717	0	1384	18937	0	20721	0	0	0	0	343103	0	28718		23327	39350	8005	19209	314385	128	0	3423	0	0	6789	19704	14106	4314	26493	9050	32165	3128	1779	21586	46122	0	0	41215	0	true							
307679	454370	0	4826	47935	0	90855	0	0	22518	0	685773	0	69797		48587	149400	13199	85990	615976	39	0	4007	22518	20329	7329	35003	19349	6206	42332	4952	4484	4680	0	19300	14116	1213	0	9436	0	true							
307932	13911	1	8946	12080	0	24073	0	0	0	0	27191	0	1826		4542	0	842	15126	25365	0	0	117	0	0	1674	6229	2715	130	7193	0	1463	1069	0	6206	2532	0	0	1463	0	true							
308256	6109	0	11359	10203	0	31783	0	0	0	0	30391	0	5393		11119	6345	1810	20424	24998	0	0	352	0	0	1746	7374	7346	225	9120	0	299	946	0	5573	1245	0	0	299	0	true							
308340	9444	1	7102	17712	0	31304	0	0	7390	0	105082	0	5461		23715	40643	11693	24201	99139	0	482	3396	7390	7390	7109	17508	18223	5079	23148	0	2339	4115	623	24203	7077	7390	0	2339	0	false							
308836	7726	0	79	10770	0	15550	0	0	10	0	32244	0	4968		9480	2651	2933	15320	27276	151	0	1194	10	10	2986	8644	5557	382	11630	1688	1630	978	0	8091	4297	0	0	3318	0	true							
309150	20579	81	14068	48770	0	77432	0	0	0	0	110955	0	15767		29416	43580	8254	63283	95188	0	0	3195	0	0	4817	14219	16161	4358	19036	840	3505	2896	0	10139	7241	0	0	4345	0	true							
309655	30039	0	18764	162323	0	162323	0	0	61813	0	353038	0	53145		22610	88822	3044	132254	240375	11305	59518	2074	61813	41974	22657	111017	46806	10853	133673	4175	26310	6515	5843	168723	42843	24980	0	30485	48671	true							
309851	4669	0	7554	5239	0	27659	0	0	0	0	33032	0	1795		9084	14854	2480	20105	31237	0	0	505	0	0	1504	4901	3772	2202	6405	0	0	1130	0	3295	1130	0	0	0	0	true							
310071	12356	0	0	6339	0	12703	0	0	0	0	88633	6750	0		23712	15318	9387	12703	81883	0	0	3187	0	0	12166	23288	18922	3610	35454	896	1520	556	0	34275	2972	0	0	2416	13617	false							
310754	1623	0	195	10004	0	10110	0	0	4396	0	25904	0	2100		9627	3647	628	9915	23804	0	0	0	4396	4396	8859	4719	4110	430	13578	1500	0	1016	0	8491	2516	0	0	1500	5822	true							
310950	3634	0	7649	22400	0	26857	0	0	3021	0	44057	0	4810		6416	12297	1577	18341	31409	867	7838	276	0	0	3839	9825	4820	1459	13664	2022	5876	285	0	13527	8183	13647	3021	7898	7842	false							
310978	159724	0	3916	36783	0	42880	0	0	0	0	1023498	0	1979		443284	130284	91639	38964	1021519	0	0	25200	0	0	135726	377667	152527	3113	513358	14035	36969	13453	0	225749	64457	0	0	51004	0	false							
311050	592915	0	11172	50917	0	71484	0	0	0	0	831097	0	124661		77516	27683	50666	60312	706436	0	0	23698	0	0	38127	57238	37496	1365	89658	16978	35437	23858	0	56710	76273	0	0	51715	0	true	27290	9417	17860	8483	419723	92207	
311144	3292	0	2852	23927	0	29681	0	0	0	0	16524	0	4350		4001	1622	1184	26829	12174	0	0	576	0	0	2152	2186	1696	1013	4338	401	2794	1368	0	3046	4563	0	0	3195	0	false							
311256	12099	0	120	26261	0	31060	0	0	702	0	74512	0	14340		10407	17997	2705	30940	60172	0	0	222	450	450	3145	28961	8560	1014	32106	252	1784	700	0	31273	2736	0	252	2036	26703	true							
311265	18462	0	4597	30988	0	62060	0	0	0	0	129297	0	18552		14879	49507	5744	57463	110745	0	0	1917	0	0	8824	21137	7688	1542	29817	11204	9131	1040	762	24311	22137	0	0	20335	0	true							
311603	410042	1	8428	43532	0	43532	0	0	10000	0	624002	0	37181		103662	10000	47898	35103	586821	0	0	17074	10000	10000	21947	49104	66408	29071	71051	14372	9108	9642	4309	62868	37431	0	0	23480	0	true							
311658	24383	0	8836	13001	0	34313	0	0	0	0	44031	0	4619		6803	3987	3811	25477	39412	0	0	1684	0	0	1614	3746	3376	2388	5360	1400	2805	332	0	4321	4537	0	0	4205	0	true							
311845	1271310	2074	120524	2415516	0	2914862	0	0	20146	0	13289708	2215	514974		810858	10588285	285222	2773750	12764002	18514	8517	61073	20146	19045	222683	544571	327524	171726	767254	42073	62896	41947	16693	455646	163609	20146	0	104969	7893	true	1949577	40181	3982174	6088922	1229414	41896	
311939	21547	0	19228	53710	0	73418	0	0	0	0	96183	0	10966		16447	20423	5606	54190	85217	0	0	2928	0	0	6457	21810	9961	2552	28267	1067	9240	2716	410	24333	13433	0	0	10307	0	true							
312244	255894	9	98719	35444	0	108931	0	0	1	0	465001	0	37021		32757	156234	14224	9924	427291	279	689	2978	1	1	6726	17117	16562	7697	22523	1298	2052	1421	0	15345	4771	5602	0	3069	0	true							
312356	15000	0	2273	23743	0	40548	0	0	10039	0	77526	7	4466		24716	0	16558	38275	63014	0	10039	8610	10039	2732	20681	21079	11671	3020	41760	2697	2487	891	0	31735	6075	0	0	5184	0	true							
312730	205446	0	44108	169473	0	258982	0	0	0	0	735097	0	28561		126955	253573	39899	214874	703120	0	3416	9091	0	0	30464	150065	57354	1819	180529	3359	27373	5644	0	112747	36376	704	0	30732	3416	true	27209	92170	141081	95985	202102	2857	
313009	9070	0	761	11977	0	13464	0	0	0	0	87053	0	2746		5182	3530	494	12703	19322	0	64985	0	0	0	3408	26128	41288	2460	29536	670	0	0	500	68102	1170	0	0	670	64985	true							
313157	8607	0	22293	18016	0	66699	0	0	0	0	39848	0	1556		9077	602	3112	44406	38292	0	0	1016	0	0	7162	15856	1007	0	23018	4678	1936	0	0	14948	6614	0	0	6614	0	false							
313223	38411	0	3058	39860	0	59208	0	0	0	0	162801	0	28697		39992	51500	9370	56150	134104	0	0	3677	0	0	8172	25770	27610	654	33942	1855	4033	4795	0	22214	10683	0	0	5888	4669	true							
313401	75784	0	14094	84644	0	202913	0	0	1000	0	351866	0	40374		58073	132360	13318	188819	311492	0	0	3706	0	0	12857	73973	18372	1735	83975	5530	24925	6332	0	48864	36787	0	1000	30455	11827	true							
313577	53351	0	11179	92546	0	133585	0	0	0	0	234360	0	18332		53912	88396	17226	122405	215529	1	499	4720	0	0	12603	28981	32249	5880	41584	3738	4680	4482	0	25801	12900	0	0	8418	499	true							
314257	97118	0	16308	190824	0	344957	0	0	0	0	291874	0	9967		51324	123216	21774	328649	281907	0	0	3981	0	0	13650	32645	18559	2970	46295	1261	1089	1116	250	16500	3716	0	0	2350	0	true							
314444	16761	0	6387	52809	0	52809	0	0	0	0	81637	0	8483		21573	9317	7466	46422	73154	0	0	3781	0	0	9999	24779	6118	1333	34082	5579	3992	3758	0	20656	13329	0	0	9571	0	true							
315656	10270	0	119	44608	0	59882	0	0	7315	0	77254	0	3652		13698	11361	2004	59763	73066	0	536	630	7315	2461	3781	20971	11921	30	24752	5951	12701	269	0	23004	18921	0	0	18652	248	true							
316354	19341	0	452	59864	0	90412	0	0	34167	0	231055	7000	3609		78641	71103	9033	89905	215626	55	4820	3587	34167	27167	28606	60341	22111	3205	88805	14320	8382	3093	553	35621	26348	15155	0	22702	4571	true							
316840	275356	0	0	66264	0	79608	0	0	130603	0	3794035	0	102115		262026	2985399	58881	79608	3659141	0	32779	21535	130603	130603	121264	98620	158840	71878	219884	3831	44907	23143	10796	188576	82677	189428	0	48738	0	true	44760	1971	350273	2635126	264223	11133	
316859	17351	0	9815	17595	0	40275	0	0	228	0	55787	0	7842		9514	5478	3961	30460	47945	0	0	264	228	0	2166	7592	6869	3643	9758	7122	2492	1856	1217	10755	12687	0	0	9614	248	false							
316934	12455	0	670	9455	0	12158	0	0	0	0	25263	0	250		4402	5838	2726	11488	25013	0	0	0	0	0	1091	4759	383	0	5850	0	0	737	0	1831	737	0	0	0	0	false							
317258	39837	1	16587	154896	0	154977	0	0	36053	0	183285	0	42282		31974	76489	11644	137141	141003	1248	0	2672	36053	36053	10314	20105	11722	7204	30419	0	14436	2246	933	17371	17615	33068	0	14436	33068	true							
317342	161157	296	16005	90182	0	210974	0	0	29757	0	2547099	5	179109		202037	2029497	46614	188934	2366874	5739	1111	14260	29757	0	45070	92596	151536	13513	137666	8749	16183	27304	1493	100678	53729	0	0	24932	0	true	4145	23771	339106	1690391	153263	7894	
317379	6509	0	283	137500	0	155878	0	0	0	0	96299	0	4544		33577	38447	17077	155595	91755	0	0	5278	0	0	6144	12357	19179	6794	18501	879	3533	2174	284	10897	6870	0	0	4412	0	true							
317650	6525	0	1176	17457	0	20253	0	0	0	0	30932	0	462		5528	9875	2327	19077	30470	0	0	1143	0	0	2447	8567	1584	155	11014	254	961	564	0	7225	1779	0	0	1215	0	true							
318639	2277	0	717	4603	0	5941	0	0	245	0	9848	0	1032		5208	1733	809	5224	8816	0	0	528	245	0	755	2621	1081	751	3376	0	630	0	0	0	630	0	0	630	0	false							
318835	12156	0	0	64801	0	82541	0	0	45015	0	241539	0	2705		38029	122749	2428	82541	215417	0	23417	909	45015	44021	10298	64715	8315	507	75013	3828	11785	7186	0	45806	22799	14586	0	15613	23417	true							
318947	4623	0	0	32047	0	49455	0	0	6398	0	70194	0	1005		7371	36005	3375	49455	68929	0	260	1687	6398	6398	9302	5621	6451	1426	14679	1274	2447	2769	276	15429	6766	0	0	2851	249	false							
318974	424983	1	6734	31847	0	87815	0	0	123687	0	1529257	0	47357		376582	490615	93697	81080	1481900	0	0	30150	123687	68687	45964	318601	157990	22670	295879	15888	42675	9354	516	168644	68433	0	0	58563	0	true	6204	29406	349520	141095	153896	271087	
319047	32008	9	10855	41671	0	78437	0	0	5221	0	112672	0	10513		39467	1213	13310	67573	102159	0	0	2757	5221	0	20147	11509	20907	6316	28386	5495	10300	2091	2687	19412	20573	0	0	14381	0	false							
319458	14207	0	14099	36301	0	63104	0	0	0	0	41689	0	470		11316	7872	2214	49005	41219	0	0	885	0	0	5621	7753	4067	0	13049	890	1279	0	0	6125	2169	0	0	2169	0	true							
319551	21137	0	1357	44915	0	48943	0	0	24727	0	143652	0	15246		11924	15603	5579	47436	76914	150	51492	1240	24727	24487	22323	43510	5303	2000	65833	17757	16019	0	0	61212	33776	0	0	33776	51492	true							
320034	10560	0	4663	19449	0	30510	0	0	0	0	46160	0	1557		14744	5848	4011	25847	44603	0	0	1537	0	0	4429	13122	6565	0	17551	0	3306	2330	0	9372	5636	0	0	3306	0	true							
320052	201679	0	293	23928	0	47944	0	0	0	0	377346	0	1608		27839	128472	9399	47651	375738	0	0	2830	0	0	9676	20460	7500	3461	30136	1028	3264	1546	260	13258	6098	0	0	4292	0	true							
320070	18365	0	0	6777	0	16365	0	0	10845	0	54576	0	0		14159	6165	5556	16365	54576	0	0	1144	10845	7398	2893	16846	8867	0	19739	0	1439	0	0	14448	1439	0	0	1439	0	false							
320119	0	0	0	420580	60309	434788	0	149103	1445157	0	7588533	0	117714		855901	4159877	667	374479	6948947	0	372769	422	1445157	1319241	514786	833206	305309	40457	1347992	822674	725086	157443	29695	837857	1734898	190889	0	1547760	328072	false							
321152	0	0	4322	4069	0	13947	0	0	0	0	9173	0	4452		2355	0	0	9625	4721	0	0	0	0	0	2865	4005	193	16	6870	748	1088	258	0	4724	2094	0	0	1836	0	false							
321255	2745	0	3012	5935	0	15204	0	0	0	0	12899	0	853		3230	0	351	12192	11548	0	498	0	0	0	1454	4277	4098	0	5731	0	325	0	0	6599	325	0	0	325	747	true							
321273	26790	0	10030	94206	0	99176	0	0	0	0	141861	0	1720		44788	25280	34520	89146	140141	0	0	15788	0	0	5679	19244	22769	26991	16369	256	4927	4065	5859	29896	15107	0	0	5183	0	true							
321330	8142	0	13470	16950	0	39775	0	0	0	0	26649	0	1731		6516	9229	3952	26305	24918	0	0	1498	0	0	1641	2948	2939	1383	4589	0	366	0	0	2395	366	0	0	366	0	true							
321947	79472	0	14921	81839	0	154507	0	0	0	0	230301	0	16374		57751	48888	20670	139586	213927	0	0	6173	0	0	7934	26388	37199	21889	34322	1004	3708	2369	1451	35659	8532	0	0	4712	0	true							
322056	43507	0	47228	76802	0	107437	0	0	0	0	460315	0	7247		41306	322664	19641	60014	453063	195	5	6849	0	0	10612	26272	22903	13266	36883	3723	7650	5125	4593	31746	21091	0	0	11373	0	true							
322449	6700	0	11788	9516	0	25559	0	0	3790	0	27249	0	1653		6208	1544	1935	13771	25596	0	0	293	1891	746	1532	7501	6008	1103	3285	0	672	2191	0	9936	2863	0	0	672	0	true							
322476	730	0	0	176	0	1582	0	0	0	0	6218	0	0		2488	1964	0	1582	6218	0	0	0	0	0	491	1825	762	446	2316	0	0	0	0	1036	0	0	0	0	0	true							
322551	6634	0	1068	4093	0	10434	0	0	0	0	19746	0	4320		4660	5309	2019	9366	15426	0	0	1015	0	0	1162	2496	2641	728	3657	0	263	513	0	2367	776	0	0	263	0	true							
322757	3629	0	4943	9119	0	20398	0	0	0	0	15628	0	2017		4857	1052	1696	15455	13611	0	0	1696	0	0	2877	4688	1365	0	4176	1000	1017	0	0	4072	2017	0	0	2017	0	true							
322850	5040	0	7168	17289	0	32663	0	0	3517	0	34946	240	4196		5661	10982	2088	25495	30510	0	0	521	0	0	3481	4802	2471	794	8283	1299	1259	2484	2333	5888	7375	0	0	2558	0	false							
323204	252215	5	94234	258622	0	382168	0	0	11107	0	624917	0	111214		94509	125081	26306	287929	513703	0	0	9432	11107	11107	24648	107790	35153	1731	132438	16298	51650	9337	1015	74813	78300	0	0	67948	3224	true	87943	62879	41995	37806	192575	35818	
323651	48536	0	526	28526	0	54921	0	0	0	0	138268	0	1627		28349	0	10320	54395	136641	0	0	5159	0	0	19321	33656	14384	5109	50083	2017	3785	6458	5000	44123	17260	0	0	4765	0	false							
