"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
331375																																							4037	6706	23102	0	67	6655	0	3166	278540	233255	658	254913	0	1857	21000	0	23627	0	278540	0	0	910	0	0	22685	0	29770	203485			0	236664	234807	32	0	0	0	0	23627		0	
331544																																							4128	1990	42590	0	0	2208	0	3363	99528	79776	156	80548	0	483	0	0	18980	1500	99528	0	0	11197	0	0	6000	0	19172	60604			0	45432	44949	283	0	0	616	0	18980		300	
331713																																							2085	6515	84938	0	0	8910	0	19260	499101	393620	3890	442260	0	4684	44750	0	56841	75	499101	0	0	53837	0	0	500	0	51548	342072			0	382077	377393	2429	0	0	0	0	56841		0	
332055																																							257	25652	0	0	7065	1265	352	1504	202259	174708	2297	177005	0	58	0	0	25254	0	202259	0	0	318	0	0	24936	0	21341	153367			0	157540	157482	0	0	0	0	0	25254	0	8682	
332224																																							24728	2870	47170	0	0	3517	0	15570	267214	240437	3585	245760	0	1901	1738	0	21454	2846	267214	0	0	7368	0	0	13143	0	57811	182626			0	175260	173359	-1903	0	0	0	0	21454	0	0	
332345																																							2897	1585	659	0	48	210	0	120	20986	18248	120	18368	0	170	0	0	2618	100	20986	0	0	2014	0	0	500	0	3640	14608			0	15637	15467	4	0	0	0	0	2618		0	
332402																																							3191	6526	47188	0	8518	5911	0	18838	641763	500868	6905	569707	0	4153	61934	0	72056	29	641763	0	0	47190	0	0	30339	94372	73089	427779			-5215	461372	457219	-287	0	0	0	0	72056		0	
332671																																							3790	2464	8270	0	0	2233	469	11426	95333	53115	2617	70732	0	1481	15000	0	24601	0	95333	0	0	25312	0	0	0	0	3964	49151			0	66572	65091	-711	0	0	0	0	24601	1390	200	
332756																																							2348	1717	10772	0	0	665	0	1035	51187	35388	47	41285	0	299	5850	0	9902	100	51187	0	0	6733	0	0	3000	0	7616	27772			0	34949	34650	69	0	0	0	0	9902		0	
333034																																							48762	1649	23172	0	0	890	820	1420	207936	171233	1245	172478	0	5996	0	0	35458	1000	207936	0	0	27409	0	0	7000	0	54084	117149			0	130644	124648	49	5950	0	0	0	35458		625	
333203																																							24404	12671	85874	0	4116	22942	0	22359	844229	720131	4759	773977	0	5808	49087	0	70252	200	844229	0	0	63309	4613	0	5580	13561	140643	579488			0	658904	653096	1163	8	0	0	0	70252	585	0	
333650																																							34561	4267	40524	0	2060	1337	7	8396	330653	283402	584	284090	0	5355	104	0	46563	646	330653	0	0	31075	0	0	14150	0	47882	235520			0	233931	228576	692	10592	0	0	0	46563		333	
333856																																							23945	3881	50578	0	672	2898	0	4760	229193	205497	497	205994	0	1648	0	0	23199	555	229193	0	0	19127	0	0	3245	0	74931	130566			0	143819	142171	272	0	0	0	0	23199		288	
333940																																							6104	2390	8356	0	0	358	0	816	59846	51473	176	51985	0	182	0	0	7861	200	59846	0	0	7453	0	0	200	0	12708	38765			0	24475	24293	8	0	0	336	0	7861		17529	
334264																																							50021	12779	86844	0	637	13104	168	12047	477068	428544	2717	434632	0	3959	0	0	42435	625	477067	0	0	31057	0	0	9601	0	156908	271636			0	305427	301468	1152	0	0	0	3371	42435		0	
334648																																							0	4032	71221	0	0	5277	14	3170	181097	151716	1591	160764	0	1665	7457	0	20333	480	181097	0	0	12373	0	0	7520	0	25684	126032			0	88781	87116	-40	10267	0	0	0	20333		0	
334657																																							14040	3415	0	0	0	572	0	2573	88410	79288	1697	81033	0	741	48	0	7377	500	88410	0	0	1377	0	0	5500	0	18534	60754			0	67237	66496	0	1123	0	0	0	7377	15	176	
335346																																							5424	1840	59370	0	0	2040	38	11049	205202	159569	760	177869	0	1800	17540	0	27333	500	205202	0	0	25732	0	0	725	0	42529	117039			0	127241	125441	376	0	0	0	0	27333		0	
335355																																							626	3876	36879	0	0	4520	0	6578	142956	110443	691	123109	0	1071	11975	0	19847	1200	142956	0	0	11215	0	0	6800	0	27287	83156			0	89152	88081	632	2396	0	0	0	19847		0	
336147																																							7861	1940	15588	0	0	1157	0	2274	110227	88286	429	95691	0	893	6976	0	14536	400	110227	0	0	8597	0	0	5433	0	28078	60209			0	76138	75245	106	4501	0	0	0	14536		1661	
336361																																							11329	3747	4737	0	0	1889	0	941	141406	119805	388	120193	0	845	0	0	21213	600	141406	0	0	15379	0	0	5200	0	34861	84944			0	72431	71586	34	23501	0	0	0	21213		23676	
336576																																							5541	3541	20978	0	0	7850	3607	4713	316745	262582	1333	292515	0	1287	28600	0	24230	0	316745	0	0	26960	0	0	0	18763	42641	219941			0	252236	250949	-2730	803	0	0	0	24230		0	
336950																																							3384	138	0	0	0	101	0	701	20405	16755	30	18285	0	315	0	0	2120	25	20405	0	0	1520	0	0	575	0	2785	13970			0	15496	15181	0	0	0	1500	0	2120		900	
337247																																							0	938	19891	0	0	264	0	1036	50371	39683	123	39806	0	299	0	0	10565	200	50371	0	0	8356	0	0	1700	0	5580	34103			0	26769	26470	309	1772	0	0	0	10565		0	
337340																																							31360	1562	20921	0	8106	1563	0	846	137036	111275	253	116828	0	762	4500	0	20208	665	137036	0	0	3865	0	0	15335	0	19663	91612			0	73440	72678	343	0	0	800	0	20208		0	
338178																																							9779	5273	19354	0	0	2563	0	10532	336852	273047	886	305901	0	1498	31968	0	30951	0	336852	0	0	32353	0	0	275	0	21872	251175			-1830	281443	279945	153	6612	0	0	0	30951	2794	0	
338646																																							8298	3679	24296	0	2344	1641	1340	5617	234083	201845	2470	205815	0	2543	1500	0	28268	650	234083	0	0	19882	0	0	7388	0	40223	161622			0	189374	186831	348	0	0	0	0	28268	37	0	
338851																																							12903	5906	14406	0	0	1183	1215	362	79198	69746	108	69854	0	311	0	0	9344	150	79198	0	0	2311	0	0	6850	0	16189	53557			0	43534	43223	33	0	0	0	0	9344		0	
338945																																							5320	1955	7053	0	0	673	0	938	64436	57575	204	57779	0	472	0	0	6657	200	64436	0	0	5101	0	0	1320	0	7962	49613			0	48364	47892	36	0	0	0	0	6657		605	
339072																																							51496	7871	234645	0	209516	12107	916	40885	1121689	832123	18536	870794	0	5234	20135	0	250896	1168	1121690	0	0	231102	0	0	17781	139420	628942	203181			0	430067	424833	845	0	0	0	0	250896		0	
339353																																							9095	961	8131	0	1531	293	0	1872	64227	54014	122	54136	0	517	0	0	10091	50	64227	0	0	3886	0	0	5850	0	18623	35391			0	40986	40469	305	1875	0	0	0	10091		0	
339456																																							16430	6288	64987	0	0	19081	2803	4467	421708	367888	1764	369652	0	4178	0	0	52056	600	421708	0	0	36910	0	0	13450	4431	176111	191777			0	307399	303221	1096	0	0	0	0	52056		0	
339607																																							21220	6516	101715	0	5690	15356	0	21425	1031461	695754	9614	913329	0	4541	207961	0	118132	0	1031461	0	0	116185	2782	0	9000	0	103059	592695			0	845964	841423	-7053	3467	0	0	0	118132	11867	0	
339773																																							42936	11743	196650	0	2741	29599	910	46850	2345536	1719621	20657	2057717	0	14623	317439	0	287819	0	2345536	0	0	288658	0	0	0	0	132442	1587179			0	2017624	2003001	-839	11106	0	0	0	287819		0	
339858																																							457504	924401	11022754	213812	1310216	458326	15255	2468471	43031921	26410366	1455113	38427283	0	204432	6953364	65223	4604638	82517	43031921	3516079	151006	1995235	0	0	2393133	272489	1870843	24539523			0	22255818	22051386	133753	9122	0	3030691	361520	4604638	15296	296810	
339876																																							7938	888	5032	0	0	165	0	220	43270	35957	22	35979	0	143	0	0	7291	0	43270	0	0	7296	0	0	0	0	39	35918			0	29170	29027	-5	0	0	0	0	7291		0	
340135																																							658	31258	179813	2175	0	38598	0	56756	1436790	1132723	11114	1307894	0	7894	135010	0	128896	2269	1436790	0	0	98029	58	0	26142	4855	323970	808753			0	1119213	1111319	2456	0	0	0	29047	128896	0	11300	
340144																																							18251	18132	124339	950	1846	10004	572	25906	948776	738733	9155	850795	0	6801	85496	0	97981	1805	948776	0	0	65752	0	0	28926	335	160218	578515			0	698090	691289	1498	16362	0	0	17411	97981	0	40790	
340256																																							9945	1503	53118	0	0	471	7565	5062	509098	433796	2683	446679	0	2331	10000	0	62419	341	509098	0	0	21577	0	0	40659	0	91519	342277			0	432442	430111	-158	0	0	200	0	62419	0	1323	
340443																																							2938	688	49423	0	631	1052	0	4495	104823	80390	1525	87915	0	319	6000	0	16908	500	104823	0	0	14661	0	0	500	292	13178	67212			0	43647	43328	1247	1976	0	0	0	16908		0	
340742																																							2346	7236	118211	0	159	6864	1763	22980	692392	563100	6611	608179	0	7541	19500	0	84213	385	692392	0	0	-29400	0	0	112702	25347	69049	494051			0	508507	500966	526	4083	0	0	18968	84213	2437	0	
340751																																							78701	7034	117184	0	0	2452	450	8790	603524	523260	4089	532995	0	7184	5000	0	70529	100	603524	0	0	63422	0	0	1784	0	147134	376126			0	394097	386913	5223	2000	0	0	646	70529		0	
341310																																							29406	9933	87118	0	736	11299	119	20539	603357	537564	6300	543864	0	4382	0	0	59493	0	603357	0	0	52937	0	0	6028	205	112660	424904			0	448306	443924	528	0	0	0	0	59493		78	
342054																																							31571	4651	97718	0	0	4906	145	3171	375418	334733	2092	347046	0	2604	0	0	28372	750	375418	0	0	24744	0	0	3037	555	71743	262990			0	232506	229902	-159	2799	0	0	10221	28372		0	
342362																																							9857	2801	636833	0	1915	8735	0	23166	806999	698014	8199	706213	0	1614	0	0	100786	1200	806999	0	0	57100	0	0	28315	0	90303	607711			0	125306	123692	14171	0	0	0	0	100786		0	
342410																																							19051	31872	481000	0	29611	43021	963	116286	2311401	1937163	34386	2071319	0	14809	89165	0	240082	564	2311401	0	0	82334	3691	0	154509	7610	252855	1684308			0	1593105	1578296	2675	0	0	0	10605	240082	0	0	
342634																																							224278	261985	1553705	0	460988	188423	31974	540893	13582728	11269528	164880	11892204	0	84475	76685	0	1690524	13390	13582728	22063	4399	886964	0	0	811079	292800	3066764	8202764			0	9304672	9220197	-20909	0	0	331627	45085	1690524	0	785422	
343051																																							3328	4434	46078	0	0	1328	441	4822	94558	79111	1665	80776	0	421	0	0	13782	50	94558	0	0	12926	0	0	400	0	23243	55868			0	32054	31633	406	1970	0	0	0	13782		524	
343248																																							200	959	4112	0	0	209	0	539	32896	25131	103	26927	0	322	1693	0	5969	37	32896	0	0	5786	0	0	205	0	4387	20744			-96	24478	24156	37	0	0	0	0	5969		2721	
343257																																							1494	1458	17294	0	0	543	0	2064	47479	43203	96	43299	0	217	0	0	4180	400	47479	0	0	1198	0	0	2500	0	18182	25021			0	17286	17069	82	7557	0	0	0	4180		0	
343770																																							2495	362	5682	0	0	327	0	472	60671	52177	238	52415	0	458	0	0	8256	0	60671	0	0	8232	0	0	0	0	5369	46808			0	46193	45735	24	3786	0	0	0	8256		1812	
343903																																							4120	7544	42709	0	8103	7557	158	19893	618218	499525	5389	561414	0	3751	56500	0	56804	0	618218	0	0	59605	0	0	0	0	61486	438039			0	524093	520342	-2801	7792	0	0	0	56804		0	
343958																																							33	1494	803	0	186	820	0	3302	82753	73007	540	74488	0	1088	941	0	8265	50	82753	0	0	838	0	0	7375	0	10173	62834			0	73736	72648	2	3467	0	0	0	8265		0	
344647																																							21888	12111	348885	0	2961	14163	581	25858	906599	720349	5144	809212	0	11360	1039	0	97387	1700	906599	0	0	62300	0	0	26101	0	110268	610081			0	484031	472671	7286	4216	0	0	82680	97387	0	3265	
344816																																							18614	5851	149466	0	4567	7668	3954	4067	475493	413616	1642	427048	0	2595	95	0	48445	560	475493	0	0	16520	0	0	30289	0	92228	321388			0	275824	273229	1076	8077	0	0	11695	48445	0	0	
344852																																							19232	3059	43472	0	0	1850	0	2042	103237	92117	688	92805	0	574	0	0	10431	250	103236	0	0	5704	0	0	3950	0	26314	65803			0	34156	33582	527	0	0	0	0	10431	0	0	
345309																																							31144	19052	88250	224	500	16536	133	47317	1159715	904738	28893	973803	0	8226	40172	0	185912	0	1159715	0	0	184142	0	0	3190	2627	240328	664410			0	860768	852542	-1420	0	0	0	0	185912	54493	46897	
345345																																							29405	1816	4878	0	1434	2978	0	7376	327421	251467	1472	290939	0	4861	38000	0	36482	300	327421	0	0	31471	0	0	4663	732	29242	222225			0	282263	277402	48	1400	0	0	0	36482		0	
345747																																							10160	7721	38537	0	1994	11713	1201	17599	503399	424765	3010	447775	0	5960	20000	0	55624	100	503399	0	0	35455	0	0	19900	2141	98394	326371			0	373784	367824	169	13198	0	0	0	55624		31311	
345756																																							171	5802	47361	0	1958	6989	46	19862	391484	318153	6137	339441	0	2640	15037	0	52043	1375	391484	0	0	49539	0	0	600	84034	93170	224983			0	227901	225261	529	0	0	114	0	52043		0	
345877																																							47421	10477	324	0	4356	9211	764	17096	489326	417891	3272	435635	0	3118	14472	0	53691	0	489326	0	0	27481	0	0	26567	1430	51838	366053			-367	400682	397564	10	0	0	0	0	53691		683	
346379																																							7108	7843	12232	0	615	5470	0	7127	177695	127171	782	163225	0	1540	35272	0	14470	3403	177695	0	0	9429	0	0	1497	6454	9476	117695			0	132218	130678	141	168	0	0	0	14470		0	
346566																																							12401	450	6471	0	0	1319	0	316	56480	50141	80	50221	0	536	0	0	6259	750	56480	0	0	4718	0	0	750	0	17330	32811			0	31083	30547	41	4976	0	0	0	6259		0	
346771																																							59989	3854	88	0	1271	3878	371	1661	167658	146910	3061	149971	0	943	0	0	17687	1	167658	0	0	7177	0	0	10528	206	30012	116898			0	97273	96330	-19	0	0	0	0	17687		10	
347022																																							52572	7331	53481	0	0	7850	860	1727	201285	167214	608	175651	0	1691	0	0	25634	2500	201285	0	0	20769	0	0	2500	0	46676	120538			0	79155	77464	-135	0	0	0	7829	25634		0	
347639																																							17504	2845	35679	0	1511	7851	626	17274	288837	260779	1513	262292	0	3427	0	0	26545	1800	288837	0	0	13934	0	2000	8545	5469	104827	155952			-18	198730	195303	284	0	0	0	0	26545		4775	
347956																																							63011	7602	8029	487	0	40206	536	19617	651154	557327	5701	583431	0	6113	20403	0	67723	1942	651154	0	0	44835	0	0	20958	0	81636	475691			0	483529	477416	-12	5480	0	0	0	67723	28770	0	
348159																																							4897	4987	16375	0	1680	2609	8	5560	145848	118477	447	127338	0	1649	8414	0	18510	247	145848	0	0	6196	0	0	11887	0	38226	80251			0	111381	109732	180	0	0	0	0	18510		0	
348720																																							170158	12700	3470	0	531	13453	2422	9049	632996	554688	5771	560459	0	7884	0	0	72537	698	632996	0	0	67515	0	0	4309	275	175091	379597			0	428822	420938	15	0	0	0	0	72537		0	
349129																																							12534	6126	72203	0	0	3129	101	1350	189852	160800	794	161594	0	1058	0	0	28258	500	189852	0	0	19979	0	0	7500	0	45741	115059			0	68735	67677	279	26566	0	0	0	28258	0	166	
349343																																							28455	12341	12468	14	413	2261	0	6318	188276	166696	378	167074	0	1421	0	0	21202	460	188276	0	0	17549	0	0	3090	0	65027	101669			0	127427	126006	103	0	0	0	0	21202		0	
350572																																							12830	913	44701	0	4614	2559	0	1144	143146	122382	915	123297	0	674	0	0	19849	77	143146	0	0	2486	0	0	17303	605	23434	98948			0	76454	75780	-17	0	0	0	0	19849		0	
350657																																							10579	761	4999	0	0	596	25	525	40314	36527	103	36630	0	246	0	0	3684	300	40314	0	0	3055	0	0	300	0	7642	28885			0	18954	18708	29	90	0	0	0	3684	0	4031	
350750																																							11308	2837	9	0	0	2690	114	1823	177890	154385	403	156288	0	1665	1500	0	21602	680	177890	0	0	19722	0	0	1200	0	42054	112331			0	160774	159109	0	0	0	0	0	21602		0	
351131																																							2998	2406	21309	0	0	842	477	737	47274	36103	164	36267	0	241	0	0	11007	123	47274	0	0	10380	0	0	425	0	11603	24500			0	18746	18505	79	0	0	0	0	11007		0	
351560																																							58256	6011	0	0	0	7185	0	9550	250919	210042	7417	217459	0	3454	0	0	33460	5230	250919	0	0	28230	0	0	0	0	98715	111327			0	172976	169522	0	0	0	0	0	33460		395	
351878																																							5705	3151	16436	0	0	874	442	1002	134326	117265	147	119512	0	607	2100	0	14814	0	134326	0	0	14485	0	0	0	0	1582	115683			0	107323	106716	329	0	0	0	0	14814		0	
352370																																							28142	1980	2898	0	271	6329	207	7661	159559	132502	2347	134849	0	884	0	0	24710	0	159559	0	0	24603	0	0	0	0	11845	120657			0	112832	111948	107	0	0	0	0	24710		123	
352651																																							22785	483	7329	0	0	230	0	343	61980	52445	473	52918	0	358	0	0	9062	250	61980	0	0	7143	0	0	1650	0	15335	37110			0	31093	30735	19	75	0	0	0	9062		0	
352745																																							11836	1957	31877	0	0	2053	0	5303	224381	202136	598	202734	0	1343	0	0	21647	300	224381	0	0	19397	0	0	1200	0	53714	148422			0	169828	168485	750	210	0	0	0	21647		2660	
352772																																							37541	246366	1488912	0	379588	223447	228	356404	11794564	9510398	211550	10238105	0	95362	382000	0	1556459	2851	11794564	44705	14143	22064	0	0	1508127	244889	3793863	5716535			0	8644440	8549078	23417	0	0	0	120014	1556459	0	223406	
352820																																							12767	3304	41458	0	0	873	0	1318	124703	105846	638	107479	0	660	0	0	17224	775	124703	0	0	15341	0	0	910	0	31925	73921			0	64877	64217	198	766	0	0	995	17224		0	
353238																																							13141	11504	47573	0	0	4496	5	9378	328298	288384	4074	292458	0	2959	0	0	35840	50	328298	0	0	32355	0	0	2902	0	72027	216357			0	216537	213578	533	28327	0	0	0	35840		296	
353546																																							4641	2911	31350	0	659	1944	53	4746	122698	106410	838	107248	0	875	0	0	15450	757	122698	0	0	12278	0	0	2245	0	20663	85747			0	77269	76394	170	0	0	0	0	15450		0	
353555																																							483768	106761	288787	1959	82694	83150	648	63788	5389648	4644749	43667	4782347	0	48606	6000	0	607301	5000	5389648	0	0	545921	3	0	50000	21040	459491	4185258			0	4304102	4255496	6380	1500	0	47201	40730	607301		54	
353724																																							20944	3945	20927	1031	0	5384	2010	9171	222202	193137	2504	195779	0	2545	138	0	26423	400	222202	0	0	7945	0	0	18119	174	64226	128911			0	161041	158496	-41	120	0	0	0	26423		0	
353957																																							2322	584	23099	0	0	65	0	857	44130	34254	46	34300	0	1015	0	0	9830	25	44130	0	0	9312	0	0	150	0	7700	26554			0	17413	16398	343	805	0	0	0	9830		0	
354057																																							8144	2305	104237	0	0	1601	0	2424	140382	121544	920	122464	0	266	0	0	17918	1087	140382	0	0	13485	0	0	2616	0	59295	62249			0	21937	21671	730	0	0	0	0	17918		0	
354253																																							3693	959	6523	0	0	887	234	2577	52189	43842	345	45587	0	528	1400	0	6602	200	52189	0	0	2824	0	0	3550	0	11997	31845			0	37844	37316	28	0	0	0	0	6602		0	
354310																																							157262	67903	262143	0	183081	86882	495	168681	5332979	4417268	23414	4657896	0	33662	188116	0	675083	2400	5332979	0	0	194184	0	0	483820	2893	169907	4247361			0	4251933	4218271	-5321	0	0	0	29098	675083	1523	183845	
354552																																							3250	7977	271545	0	199	9817	692	10432	475075	392300	3307	430763	0	2346	15000	0	44312	1025	475075	0	0	33532	0	0	7262	0	41772	350528			0	173509	171163	2493	0	0	4210	15946	44312		0	
354851																																							7531	1191	3708	0	0	219	0	2339	66093	55657	185	58342	0	1271	2500	0	7751	250	66093	0	0	5305	0	0	2150	0	11239	44417			0	52376	51105	46	0	0	0	0	7751		0	
355120																																							42978	9263	32625	0	0	9437	0	16837	480999	413490	4544	418034	0	4829	0	0	62965	970	480999	0	0	49712	0	0	12030	0	130164	283326			0	336835	332006	253	2715	33000	0	0	62965		2138	
355559																																							48496	1703	86116	0	4287	11161	364	9315	389178	347388	2401	350355	0	3422	566	0	38823	900	389178	0	0	30863	0	0	6075	0	82445	264943			0	231158	227736	985	0	0	0	0	38823		0	
355858																																							87784	11510	98989	844	34993	27969	10419	30673	1326096	1015568	31174	1053929	0	54543	0	0	272167	971	1326096	0	0	247170	0	10000	12974	5693	222354	793214			0	1057801	1003258	1052	1000	0	0	7187	272167		12964	
356239																																							3623	4211	44513	0	2331	4217	0	6421	263560	227691	1424	230497	0	2555	0	0	33063	450	263560	0	0	28691	0	0	3550	138	17720	209971			0	200260	197705	372	0	0	232	1150	33063		401	
356659																																							28679	2732	11551	0	0	683	489	1480	203049	158433	657	168090	0	3133	9000	0	34959	100	203049	0	0	28720	0	0	5950	0	8393	150040			0	155426	152293	189	4975	0	0	0	34959		167	
356752																																							20534	1229	17048	0	0	319	140	2483	56550	49116	87	49203	0	300	0	0	7347	350	56550	0	0	5206	0	0	1750	0	8164	40952			0	14805	14505	41	0	0	0	0	7347	0	292	
357151																																							38263	641	0	0	0	4825	371	878	120558	98920	136	99056	0	972	0	0	21502	1780	120558	0	0	17942	0	0	1780	0	0	98920			0	76552	75580	0	0	0	0	0	21502		0	
357526																																							2285	5660	735	0	0	5560	4541	12296	146355	129407	2159	131566	0	1100	0	0	14788	8000	146354	0	0	3204	0	0	8000	0	51489	77918			0	96543	95443	-4416	1854	0	0	0	14788		17981	
357553																																							11085	3565	43377	0	0	913	0	3524	179734	140920	298	153354	0	1596	10672	0	26380	2000	179734	0	0	21751	0	0	2000	0	35643	105277			0	118866	117270	629	0	0	0	1464	26380	0	0	
357777																																							17771	1475	0	0	16	2158	45	10572	243315	199424	1021	208445	0	1684	8000	0	34869	0	243314	0	0	34869	0	0	0	0	12576	186848			0	182850	181166	0	0	0	0	0	34869		30112	
357937																																							11394	6838	17699	0	0	5867	160	15547	313722	264839	8522	278336	0	4838	4975	0	35386	200	313722	0	0	29984	0	0	7800	0	71951	192888			0	238843	234005	-2598	12525	0	0	0	35386		9687	
358112																																							598	8635	22523	0	3268	9620	60	5044	148431	115163	2837	126306	0	890	12	0	22125	567	148431	0	0	11704	0	0	9496	0	28741	86422			0	92029	91139	358	6545	0	0	8294	22125	0	999	
358448																																							12188	1937	22184	0	0	3304	0	3866	84883	75027	92	75119	0	567	0	0	9764	2535	84883	0	0	4623	0	0	2535	0	15178	59849			0	39596	39029	71	1937	0	0	0	9764	0	438	
358756																																							1660	1308	14143	0	0	147	50	2311	55893	41917	454	49903	0	698	7005	0	5990	160	55893	0	0	5539	0	0	240	0	9895	32022			0	36972	36274	51	0	0	527	0	5990	0	0	
359472																																							9760	1128	2816	0	0	319	138	413	61047	44543	163	44706	0	394	0	0	16341	0	61047	0	0	16320	0	0	0	0	556	43987			0	46866	46472	21	0	0	0	0	16341		1	
359650																																							2943	558	3493	0	0	162	0	149	19984	17472	31	17503	0	171	0	0	2481	50	19984	0	0	1993	0	0	413	0	3627	13845			0	11191	11020	25	1655	0	0	0	2481		4	
359744																																							1700	531	10876	0	945	23	0	479	40083	33059	261	33320	0	297	0	0	6763	200	40083	0	0	2948	0	0	3321	0	7401	25658			0	24495	24198	294	1331	0	0	0	6763		0	
359838																																							5268	2713	39044	0	0	908	0	3631	102190	84083	191	90809	0	517	2002	0	11381	250	102190	0	0	10327	0	0	600	0	20092	63991			0	47169	46652	204	3974	0	0	4533	11381		0	
360777																																							4763	1438	0	0	0	206	196	438	32582	25579	124	25703	0	61	0	0	6879	0	32582	0	0	6879	0	0	0	0	0	25579			0	25602	25541	0	0	0	0	0	6879		0	
361055																																							10429	17135	176394	0	389	21752	2038	35656	952029	658316	3650	862198	0	7301	116500	0	89831	2000	952029	0	0	60219	0	0	29659	0	45766	612550			0	629051	621750	-2047	0	0	0	83732	89831	0	66486	
361167																																							22524	92300	2240381	0	215417	149249	912	193934	6537453	4512995	83341	5595391	0	25129	989429	0	942062	15000	6537453	0	0	140896	0	0	769475	1000	1060923	3452072			0	3499917	3474788	16691	0	0	0	9626	942062	5993	140955	
361279																																							315	2572	21253	0	0	3798	0	4438	163929	140759	1392	148151	0	1460	6000	0	15778	100	163929	0	0	9796	0	0	5490	0	23483	117276			0	129152	127692	392	3861	0	0	0	15778		0	
361354																																							10798	250	21445	0	64	272	0	648	56154	46655	333	46988	0	521	0	0	9166	248	56154	0	0	8024	0	0	1000	0	8214	38441			0	19737	19216	-106	3461	0	0	0	9166		0	
361439																																							27109	5550	30689	0	0	8180	110	7129	382821	339117	2194	341510	0	4987	199	0	41311	549	382821	0	0	37352	0	500	2485	0	78457	260660			0	309041	304054	425	0	0	0	0	41311		0	
362043																																							1421	495	13153	0	0	817	0	598	43888	38551	202	39543	0	356	788	0	4345	50	43888	0	0	1616	0	0	2550	210	4344	34207			0	27550	27194	129	0	0	2	0	4345		0	
362155																																							11741	12020	15704	0	0	1801	60	3857	181387	157673	410	161083	0	1649	3000	0	20304	500	181387	0	0	19336	0	0	500	0	49715	107958			0	119838	118189	-32	6979	0	0	0	20304		11036	
362717																																							1446	18110	134146	0	24094	10096	72	29592	878215	709190	5242	757922	0	5788	17632	0	120293	2003	878215	0	0	40499	0	0	75899	0	211651	497539			0	629646	623858	1892	36801	0	0	25858	120293	0	0	
362856																																							21774	4003	85504	0	0	2529	0	2356	136470	114378	306	114684	0	542	0	0	21786	200	136470	0	0	15057	0	0	4580	0	49660	64718			0	20846	20304	1949	0	0	0	0	21786	0	0	
362940																																							11491	364	19910	0	0	253	0	1171	65080	54017	244	54261	0	777	0	0	10819	100	65080	0	0	9140	0	0	1400	0	13622	40395			0	28388	27611	179	4280	0	0	0	10819		0	
363442																																							490	460	1310	0	0	66	0	532	17123	13111	34	13145	0	288	0	0	3978	300	17123	0	0	1991	0	0	1700	0	1860	11251			0	13950	13662	-13	603	0	0	0	3978		0	
363648																																							28454	2404	98403	0	2052	1176	0	2818	231849	203741	408	204875	0	967	726	0	26974	150	231849	0	0	21898	0	0	3850	0	10237	193504			0	92522	91555	1076	4987	0	0	0	26974		0	
363657																																							996	10307	226494	0	792	8809	142	8764	670448	514430	3727	570939	0	2393	20679	0	99509	3000	670448	0	0	85416	0	0	3000	519	91796	422634			0	415508	413115	8093	0	0	0	32103	99509	510	0	
363778																																							9034	754	0	0	115	1812	0	2770	71202	58220	458	63334	0	546	4656	0	7868	0	71202	0	0	7868	0	0	0	0	5688	52532			0	55864	55318	0	0	0	0	0	7868		1399	
364131																																							15656	2149	20221	0	0	3401	2082	5736	155513	138363	1123	139486	0	1338	0	0	16027	200	155513	0	0	1259	0	0	14150	0	34507	103856			0	107606	106268	418	0	0	0	0	16027		0	
364270	9143	3323	0	0	1162	5691	96	1988	145174	1125	128119	0	394	5400	0	17055	640	145174	0	0	16246	0	0	525	321		-356	122773	122379	0	0	0	17055		1071	22391	6095	16296			0							99203					0												24682	74521							0	0	0	0				
364430																																							550	3185	15309	0	0	3262	103	1809	144172	125969	1522	129491	0	1549	2000	0	14681	682	144172	0	0	9092	0	0	4818	0	37875	88094			0	108553	107004	89	12950	0	0	0	14681		0	
364850																																							6464	1900	1182	0	0	513	468	1837	80610	65194	668	71766	0	921	4189	0	8844	240	80610	0	0	4334	0	0	4260	0	10719	54475			0	69167	68246	10	0	0	1715	0	8844		0	
365325																																							746245	227979	2433185	0	1525708	155117	18367	652331	19734513	14199999	200611	16203024	114	77098	1672448	0	3531375	2000	19734513	0	0	716155	0	0	2826630	412194	4575510	9624489			0	13633427	13556329	-13410	817	0	0	129966	3531489	4790	1451	
