"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
736550	166402	0	3112	13777	0	27900	0	0	5010	0	249479	0	37837		33457	26159	9833	23220	210242	1568	1400	3235	5010	5010	13036	18839	14715	2238	31875	3022	4155	915	0	15370	8092	0	7176	0	false							
736662	15585	0	4227	38507	0	45785	0	0	0	0	77929	0	13499		7411	35763	1239	41558	64430	0	0	260	0	0	3310	6734	3969	0	10044	4862	7404	302	0	6602	12568	0	12266	0	true							
737548	101200	3	23335	43995	0	130885	0	0	25016	0	367287	0	89191		56417	133675	12692	107547	278096	0	0	2293	25016	25016	11382	22596	37979	6290	33813	9239	38272	5880	774	21830	54165	0	47511	53	true							
738013	277026	0	1282	33006	0	45316	0	0	117973	0	536803	0	25655		100434	125004	3325	44034	509525	0	1623	256	117973	87065	30538	48148	43424	8230	78685	0	2006	706	1721	29906	4433	0	2006	0	true							
738040	422533	0	5417	62827	0	75714	0	0	24635	0	1140916	0	134424		244812	123309	53675	70296	988371	1	18121	16982	10627	4496	75547	243297	118312	10845	318844	43078	69511	32400	2083	203189	147072	5389	112589	10821	false							
738143	40234	0	31367	52004	0	169433	0	0	65039	0	243395	0	36315		93896	32152	9731	137748	206839	318	241	2930	65039	65038	60507	70864	20729	71	131371	10883	6795	1160	0	58275	18838	0	17370	0	true							
738255	21565	0	6411	24800	0	48259	0	0	0	0	83230	0	7795		25009	17099	6547	41848	75435	0	0	0	0	0	9592	15453	11646	2722	25045	2177	1870	1106	0	14404	5153	0	4047	0	true							
738303	331135	40	3139	132851	0	170387	0	0	0	0	719447	0	30802		130745	43159	40414	166115	688645	1093	0	16185	0	0	35242	80957	86676	30668	116199	11976	32350	46568	20716	102798	111610	0	44326	0	true	66075	35713	21921	21238	299197	28074	
738572	26388	0	3639	5137	0	15127	0	0	0	0	73456	0	12674		16977	2570	5388	11488	60782	0	0	2451	0	0	3014	13459	5406	5686	16473	254	4141	5884	6654	10588	16933	0	4395	0	true							
738657	7563	0	315	9047	0	15203	0	0	0	0	22190	0	600		6197	1634	1746	14888	21590	0	0	860	0	0	1945	5515	2914	995	7460	254	264	1105	0	5173	1624	0	518	0	false							
738769	319570	0	20618	50008	0	67173	0	0	0	0	550203	0	9596		57908	76747	17298	46555	540607	0	0	5560	0	0	17039	59653	42825	4574	76692	3657	12275	13602	260	66184	29794	0	15932	0	false							
739159	4487	3	1756	3522	0	10202	0	0	0	0	10331	30	836		2296	1497	1437	8443	9465	0	0	583	0	0	666	2063	696	115	1645	807	0	0	0	1244	807	0	505	0	true							
739346	20416	0	1514	13564	0	19207	0	0	0	0	58428	0	3341		22094	199	4151	17693	55087	0	0	2164	0	0	6035	6249	9632	11859	12284	1004	1300	1361	373	11681	4038	0	2304	0	false							
739355	13475	0	0	74557	0	94097	0	0	23907	0	342251	0	7689		76624	53142	20430	94097	333194	0	1368	10187	23907	21219	28237	98795	74951	24299	127032	7652	18056	22229	1414	149656	49352	0	24643	0	true							
739430	129167	0	4818	14303	0	25464	0	0	0	0	216086	0	39438		24441	36979	11765	20646	176648	0	0	4587	0	0	4837	16180	10683	8302	20604	303	5729	2295	1611	15561	9938	0	6032	0	true							
739560	2354153	1	28089	431231	0	464575	0	0	22262	0	3040206	0	59979		43989	523266	19238	436485	2980049	0	178	3182	22262	22262	24831	41012	12136	4106	65842	1533	52907	7589	18674	38096	80702	0	54440	0	true	91088	78923	426218	97047	840425	1513728	
739832	15475	1	8510	14829	0	50066	0	0	253	0	59879	0	6265		15962	14766	5187	41555	53614	0	0	706	253	253	3293	10334	6974	3937	13384	1890	2504	268	438	8576	5100	0	4394	0	true							
740249	20057	226	12346	40691	0	81059	0	0	1530	0	112011	0	22798		30294	40320	8265	68487	89213	0	0	3609	1530	1530	4672	16616	17842	5007	21092	0	1301	1876	4320	13843	7497	0	1301	0	true							
741068	10793	0	1682	16060	0	35000	0	0	0	0	46396	0	8416		7080	22285	1870	33318	37780	0	200	173	0	0	1627	3969	3254	1618	5595	2291	306	0	253	3387	2850	0	2597	0	true							
741152	9316	0	2181	24295	0	35456	0	0	0	0	23341	0	5905		3941	0	736	33275	17436	0	0	0	0	0	2189	4459	345	0	6648	0	772	6260	0	3052	7032	0	772	0	false							
741330	40705	0	10874	30480	0	61343	0	0	123279	0	778399	0	9117		110253	348288	24838	50469	767790	0	1492	7420	123279	76329	59055	164517	91229	24435	223572	3341	30830	9923	6075	228983	50169	0	34171	1492	true							
741358	882	0	292	4838	0	5719	0	0	623	0	6130	0	280		1707	695	198	5427	5850	0	0	0	623	623	333	1804	1267	151	2137	0	748	250	0	1848	998	0	748	0	false							
741648	1354	0	639	4083	0	6452	0	0	8801	0	57582	0	2403		19024	6944	1863	5813	44135	0	11044	1210	8801	1578	6440	19289	10209	9377	25727	796	1734	1439	0	26291	3969	0	2530	7165	true							
741844	21342	0	1080	19456	0	37032	0	0	2101	0	51786	0	10787		13946	1596	4110	35952	40999	0	0	1140	2101	2101	4980	10516	4956	646	15495	1815	5266	270	400	7151	7751	0	7081	0	true							
741956	5893	0	614	8448	0	14682	0	0	0	0	21022	0	2571		6703	0	1065	14068	18451	0	0	215	0	0	4540	9806	545	238	14346	0	0	0	0	8426	0	0	0	0	false							
741974	26385	0	47	20078	0	20078	0	0	0	0	130503	0	1129		48821	13845	11945	19987	128959	44	415	3356	0	0	12526	37792	28323	7119	50318	1132	1060	1569	752	36939	4513	0	2192	0	true							
742056	12894	0	19108	26113	0	54804	0	0	0	0	80809	0	7418		10871	26532	4078	35696	73391	0	0	1752	0	0	7479	9375	8755	1816	14414	2349	4259	6017	1334	16553	13959	0	6317	0	false							
742355	11614	0	4517	21804	0	35356	0	0	284	0	65593	0	6270		20951	18320	4984	30839	59084	0	239	1404	284	284	6954	9240	10417	4261	7848	2524	670	1593	0	9921	4787	0	2941	0	true							
742542	14021	4	2015	13837	0	30395	0	0	0	0	55666	0	1938		10800	19085	2771	28376	53728	0	0	750	0	0	2254	12093	3227	439	14263	657	2549	1079	262	7213	4547	0	3206	0	true							
742636	19105	0	1391	55012	0	65734	0	0	0	0	37783	0	1825		6717	5344	756	64343	35958	0	0	130	0	0	3542	5717	128	0	9259	1168	2778	0	0	2671	3946	0	3946	0	true							
742944	39245	0	3436	41781	0	68308	0	0	0	0	107303	0	1464		19144	40192	6876	64872	105839	0	0	794	0	0	2892	12301	9573	1325	15193	0	1271	503	0	6947	1774	0	1271	0	true							
743053	7301	0	3406	12986	0	19132	0	0	0	0	46552	0	15653		10611	18349	3053	15726	30899	0	0	691	0	0	6269	5366	5706	160	11635	2600	800	0	0	6891	3400	0	3400	0	true							
743679	49561	1	36013	49516	0	152525	0	0	12939	0	200598	0	15051		65429	31358	16836	116511	185547	0	0	6047	12939	2000	24016	23632	32340	11548	31670	4589	17680	5874	0	26107	28143	0	19825	0	true							
743950	11123	0	192	9801	0	21005	0	0	0	0	35860	0	1125		15554	3880	3195	20813	34735	0	0	763	0	0	7129	10811	1014	710	17940	264	929	0	0	4110	1193	0	1193	0	true							
744238	44872	2	6816	27913	0	27913	0	0	0	0	270971	0	33524		39018	165662	6581	21095	237447	0	0	563	0	0	9469	25624	16172	3110	34680	562	4418	779	302	15357	6062	0	4980	0	true							
744256	21620	0	1217	45694	0	76560	0	0	7714	0	123115	0	6149		45622	12713	7125	74731	103527	612	13439	1290	7714	0	8778	26613	32367	3674	35319	6104	6756	4240	250	25810	17350	0	12860	3924	true							
744854	160135	0	2224	24289	0	28703	0	0	0	0	270952	0	1383		17486	67289	3880	26473	269569	6	0	278	0	0	8981	19931	3213	267	28912	801	10057	278	0	14906	11136	0	10858	0	true							
745150	6026	0	1024	7801	0	11891	0	0	0	0	15261	0	564		3593	4090	828	10867	14697	0	0	198	0	0	1633	2742	715	55	4375	0	0	0	0	1552	0	0	0	0	false							
745347	10095	0	21168	11791	0	62079	0	0	2020	0	55223	0	5673		8434	19886	2906	40911	46037	0	3513	866	0	0	4446	6223	3522	2258	10669	0	7345	1448	0	8015	8793	0	7345	0	true							
745374	41108	12	10336	65886	0	110096	0	0	14368	0	153664	0	11144		35822	56694	12613	99748	142405	0	115	2897	14368	14368	5356	14133	23364	7905	19489	1543	1468	1841	252	14937	5104	0	3011	0	true							
745570	220464	0	106	2791	0	2871	0	0	3001	0	281146	0	3145		18993	20394	5697	2765	278001	0	0	1799	3001	3001	10168	13048	6738	3692	23216	1510	4380	752	0	14653	6642	0	5890	5444	false							
745954	5405	0	2181	4244	0	11599	0	0	0	0	15315	0	1989		4272	0	1103	9418	13326	0	0	0	0	0	661	5074	2471	408	5735	251	1045	0	0	4342	1296	0	1296	1743	false							
746157	18734	0	5233	45264	0	63367	0	0	0	0	111160	0	4957		15949	38803	2825	58134	79211	0	26992	699	0	0	4192	17636	19310	4809	21828	255	4184	2869	368	29998	7676	0	4439	26000	true							
746223	65649	0	9278	81237	0	119687	0	0	0	0	175400	0	41012		34054	31987	13746	110409	134388	0	0	4207	0	0	10334	15658	17099	17258	25323	10796	2064	1522	3033	26295	17415	0	12860	0	true							
746429	43204	0	5351	97017	0	147489	0	0	755	0	229008	0	7593		66277	63899	17594	142138	217085	0	4330	5451	755	755	12688	34902	36844	20029	47590	5224	9604	1656	959	38186	17442	0	14827	5326	false							
746513	190735	1	12324	21641	0	36113	0	0	4184	0	280461	0	3624		45588	11135	16988	23788	276837	0	0	5798	4184	4184	16637	44749	7426	5490	61022	960	3065	0	266	28713	4290	0	4024	0	true							
746755	19609	35	7215	45710	0	76910	0	0	0	0	145939	0	14794		21578	57423	5711	69660	131145	0	0	2604	0	0	8205	21918	10171	616	30123	6435	15937	4917	707	19332	27996	0	22372	0	true							
746942	14517	0	4373	3531	0	16933	0	0	948	0	47385	0	6732		13005	0	5373	12560	40653	0	0	2571	948	1	7417	7485	9301	5368	9791	1112	541	649	995	16566	3297	0	1391	5217	false							
746979	0	1	1956	7289	0	47832	0	0	0	0	39114	0	290		23972	0	8520	45875	38824	0	0	3869	0	0	6110	16041	14299	308	22151	0	496	1860	0	12785	2356	0	496	0	true							
747051	10216	0	6235	17848	0	31132	0	0	0	0	57654	0	11563		16882	8820	5325	24897	46091	0	0	1641	0	0	5191	17424	8655	2852	22615	263	1734	2184	314	17240	4496	0	1997	7955	true							
747257	12032	0	10232	29903	0	60724	0	0	8658	0	56709	0	12546		8727	17887	4297	50492	44163	0	0	1303	8658	8658	2812	7423	4631	1670	10235	1723	5551	263	2717	7809	10254	0	7274	0	true							
748254	22276	0	0	68618	0	121626	0	0	0	0	128358	0	14		17724	79742	5852	121626	128344	0	0	446	0	0	2718	13706	5919	2018	16424	0	1726	253	0	6638	1978	0	1726	0	true							
748357	3813	0	0	9737	0	13695	0	0	0	0	11240	0	0		1187	4027	350	13695	11240	0	0	0	0	0	430	1141	108	13	1562	1708	0	0	0	505	1708	0	1708	0	false							
748441	12204	42	6909	18151	0	39759	0	0	0	0	61323	0	2552		16610	11732	8792	32808	58771	0	0	3632	0	0	7194	20127	4560	41	27251	2549	2584	331	0	15313	5464	0	5133	0	true							
748964	29926	0	14035	102172	0	143897	0	0	0	0	92889	0	4799		14343	36373	4705	128444	87472	1418	618	1136	0	0	6298	14861	1230	555	21159	1285	2360	0	0	8602	3645	0	3645	0	true							
749242	594806	0	70953	2050615	0	2242947	0	0	510077	0	6187426	0	935186		754184	3735809	262413	2171994	5251245	0	995	89106	510077	502669	187914	597720	594846	69164	785634	63805	149657	169230	24475	695460	407167	0	213462	0	true	376797	1264212	765608	2074659	563200	31606	
749635	335592	2481	4334	43733	0	58625	0	0	10431	0	679852	1493	127944		75962	158096	34816	51810	550415	0	0	16940	10431	0	16850	47158	47149	16662	63281	1929	40646	2561	13209	51857	58345	0	41352	0	true							
749840	10426	0	2397	4742	0	12390	0	0	0	0	17110	0	636		2168	3331	3306	9993	16474	0	0	0	0	0	909	1926	509	9	2835	0	0	0	0	1185	0	0	0	0	true							
749943	40019	0	291	22672	0	32418	0	0	0	0	114528	0	6018		32125	16983	14818	32127	108510	0	0	0	0	0	8650	30298	12193	670	38948	3639	1570	506	0	19686	5715	0	5209	0	false							
749952	4492	9	9527	11964	0	28940	0	0	0	0	69472	0	21453		9351	3703	4010	19391	48019	13	0	2183	0	0	7016	9286	3344	7050	16302	6273	9211	5174	13925	17345	34583	0	15484	0	true							
750051	84787	0	1271	36582	0	98727	0	0	0	0	140383	0	485		39030	0	9988	97456	139898	0	0	1874	0	0	8329	21784	20035	1901	30113	1290	988	1269	0	13019	3547	0	2278	0	true							
750127	47624	0	1708	72339	0	97833	0	0	0	0	122124	0	685		40965	17858	13267	96125	121439	0	0	3271	0	0	3924	8364	20889	19529	12282	472	851	1404	1209	11741	3936	0	1322	0	true							
750154	20542	0	2164	29517	0	59095	0	0	0	0	93022	0	8255		30760	14118	8755	56931	84767	0	0	2783	0	0	12463	20379	11442	1961	32842	6583	3884	1650	0	15485	12117	0	10467	0	true							
750239	167687	1	19956	104956	0	188492	0	0	0	0	947191	0	48349		58572	665604	43191	168535	898842	0	0	15941	0	0	21321	42909	26059	2082	64229	4795	9862	6264	609	33799	21530	0	14657	0	true	28279	68044	460169	139792	158755	5179	
750341	55261	0	2850	19213	0	22871	0	0	0	0	248629	0	31071		14086	174352	7405	20021	217558	0	0	2812	0	0	4529	7252	3927	1927	11781	0	702	0	679	3548	1382	0	702	0	true							
750444	5558	0	2884	7403	0	15338	0	0	0	0	25051	0	1005		7733	6915	1029	12454	23049	0	997	0	0	0	1331	4840	5217	940	6171	0	0	250	0	4594	250	0	0	997	true							
750846	4929	0	2189	22429	0	33605	0	0	0	0	65837	0	17272		13686	27236	2407	31416	48565	0	0	678	0	0	4309	9304	5702	1463	13613	1546	4969	1953	4427	7092	12895	0	6515	0	false							
751254	6550	0	2034	19825	0	43131	0	0	0	0	54970	0	5840		11265	34662	2562	41097	49130	0	0	314	0	0	1633	5980	5702	143	7613	0	0	300	0	2193	300	0	0	0	true							
751656	906646	0	5227	69812	0	70471	0	0	9870	0	1365656	0	105146		114878	310954	41422	64585	1260510	659	0	5415	9870	7974	26550	69621	36559	7590	96171	2152	4000	1079	504	25442	7735	0	6152	0	true	30578	2948	161419	149535	470647	435999	
751852	10472	0	0	82489	0	83592	0	0	15361	0	42677	0	1157		3931	7986	1223	83592	40436	0	1084	0	15361	0	6149	7860	2067	56	14009	1	8087	0	0	12201	8087	0	8087	0	false							
752644	14956	0	8511	43794	0	91104	0	0	1956	0	102481	0	1611		33561	2044	18404	82593	100870	0	0	9239	1956	1956	10732	39972	15178	7836	50704	2705	3476	3954	1626	40158	11760	0	6181	0	false							
752653	33510	0	21076	67440	0	141906	0	0	0	0	127988	0	4956		26828	23554	8654	120830	119812	0	3220	3718	0	0	8069	31812	15077	2881	39881	923	7984	3580	598	31011	13085	0	8907	3469	true							
752831	14045	0	38920	50968	0	104728	0	0	0	0	91764	0	3045		24619	34982	8772	65808	88719	0	0	3486	0	0	5943	20327	9045	3289	26270	800	2462	871	0	13985	4133	0	3262	0	true							
753052	8383	0	2189	7239	0	17968	0	0	0	0	20139	0	940		8048	0	1447	15779	19199	0	0	0	0	0	1612	4702	3482	1030	6314	0	380	264	286	2778	930	0	380	0	false							
753324	361977	0	6227	69560	0	89202	0	0	20854	0	598858	0	34541		36835	132034	4520	82975	564317	0	0	1708	20854	20854	15564	36417	7608	3279	51161	20486	16667	2763	2063	26033	41979	0	36874	0	true							
753641	12700	0	7900	9460	0	21120	0	0	0	0	33216	0	1741		12290	5	7788	13220	31475	0	0	3595	0	0	1475	2829	7990	6565	4304	0	287	400	963	6570	1650	0	287	0	true							
753856	3097	0	2602	6509	0	11748	0	0	0	0	19738	0	5649		4676	2281	730	9146	14089	0	0	116	0	0	3583	6583	128	5	10166	1947	2114	0	0	5623	4061	0	4061	0	false							
754068	4572	0	955	54125	0	68195	0	0	43094	0	169157	0	244		47005	106325	673	67240	157667	0	11246	0	43094	43094	9368	41199	2035	0	50567	685	1311	2809	852	5597	5657	0	1996	745	true							
754246	5960	0	4025	13081	0	23684	0	0	7879	0	23820	0	888		13274	1203	1410	19659	22932	0	0	379	7879	330	1125	3870	7363	3337	4954	254	379	0	329	2421	962	0	633	0	true							
754536	15706	0	18487	21425	0	49518	0	0	0	0	50885	0	7170		12387	6991	4501	31028	43715	3	0	1033	0	0	6207	11837	1032	0	18044	3113	6000	0	0	6688	9113	0	9113	0	false							
754826	96267	0	108256	143074	0	333454	0	0	0	0	478431	0	11477		156006	123233	56308	224954	466954	244	0	18344	0	0	34368	66624	107570	23364	100992	5814	13206	5847	2138	75921	27005	0	19020	0	true							
754853	170416	3	2676	167056	0	197494	0	0	80285	0	350789	0	31394		56905	89658	26138	177185	319395	17630	0	6756	80285	80285	13588	31257	34331	615	44845	1304	8038	1582	0	22887	10924	0	9342	0	true							
754929	618799	14	21510	52201	0	117083	0	0	0	0	955963	0	209560		66819	225529	38009	95180	746403	379	0	9174	0	0	17361	52937	22009	5306	70298	1218	8945	3859	0	30794	14022	0	10163	0	true	21159	36109	109391	116138	346517	62722	
755047	168552	0	4534	58219	0	70820	0	0	8534	0	270794	0	33543		27141	55788	10495	66286	237251	0	0	673	8534	8534	7935	19945	11174	3563	27880	503	3060	274	0	15476	3837	0	3563	0	true							
755252	24377	0	7294	67105	0	103210	0	0	20263	0	167150	0	12655		33299	36195	7539	95916	153788	0	707	3415	17476	11470	25509	37708	20010	2508	63217	3462	13962	2867	552	52436	20843	0	17424	2485	true							
755421	3989	0	434	7514	0	9705	0	0	0	0	30074	0	263		9494	11644	2297	9271	29811	0	0	640	0	0	1663	5308	3399	3502	6971	311	0	0	258	4378	569	0	311	0	true							
755458	26095	0	331	13885	0	39384	0	0	27480	0	158481	0	2738		40891	24374	15657	39053	145045	0	10698	4002	26983	18932	21168	26978	30679	20544	44576	653	2758	1628	3604	58478	8643	0	3411	8641	true							
756343	6408	0	1042	12394	0	28691	0	0	19608	0	107158	0	11257		15340	26919	9388	26099	60996	1550	34905	6572	19608	7379	9873	23300	29281	3212	27738	1587	3827	1752	999	50326	8165	0	5414	16848	false							
756848	13750	0	25621	23507	0	72546	0	0	0	0	79317	0	4937		18995	20102	5661	46925	60856	0	13524	2652	0	0	5354	13722	14499	8631	19076	300	818	1313	826	23211	3257	0	1118	13524	true							
757377	329082	0	0	6887	0	31490	0	0	0	0	594795	0	0		168549	2597	72150	31490	594795	0	0	22511	0	0	47117	112412	62599	31210	159529	640	4134	3023	1981	84789	9778	0	4774	0	false							
757452	37766	0	6937	45979	0	98241	0	0	7160	0	105051	0	16317		27573	24843	6238	91301	88669	3	65	1620	7160	7160	8922	18649	7477	3063	26956	1637	2694	0	0	10538	4331	0	4331	0	true							
757612	319420	3	82145	154279	0	284392	0	0	19730	0	754574	0	35969		199084	119722	75732	202239	718107	5	498	25069	19730	10468	51744	72523	89846	70306	114116	8073	4698	11524	6718	85335	31013	0	12213	0	true							
757779	23279	5	0	12724	0	35228	0	0	8444	0	84386	0	1885		27260	8111	11945	35223	82501	0	0	5057	7944	494	4126	8387	10888	25395	12512	0	999	843	2358	21536	4200	0	999	0	true							
758703	496852	3	1030	103114	0	181432	0	0	116013	0	2563851	0	28728		325274	1488617	95351	179303	2532452	1096	2671	29910	116013	116013	187136	125199	125811	27954	312334	18666	34915	49920	8781	140826	112282	0	53581	0	true	37997	67006	890862	597754	431602	33851	
758842	22683	0	17509	13063	0	51875	0	0	0	0	55904	0	8681		10380	18732	6662	34366	47223	0	0	0	0	0	2379	5346	5176	327	7725	921	0	0	341	2847	1262	0	921	0	true							
758851	2804	0	0	8489	0	8489	0	0	7303	0	52911	0	4046		15458	3216	3320	8489	47616	0	1249	1709	7303	3296	5194	20351	11037	2704	25545	1162	4345	2097	0	23828	7604	0	5507	1249	true							
759045	104353	0	4406	18252	0	22297	0	0	30558	0	335002	0	26246		67388	94064	18539	17891	308756	0	0	7756	30558	7745	7493	43700	34886	18587	51193	15184	12816	3383	536	37278	31919	0	28000	0	true							
759625	54244	0	2216	40976	0	114372	0	0	0	0	257463	0	15076		86806	27050	37517	112156	242387	0	0	15033	0	0	21236	46935	60423	20169	68171	7869	4408	9335	5793	61958	27406	0	12277	5898	true							
760210	18165	0	6328	22602	0	36540	0	0	0	0	60694	0	4226		12542	18481	5437	30212	56468	0	0	2110	0	0	2298	5084	9702	2187	7382	2757	1512	508	0	6729	4777	0	4269	1741	false							
760331	95862	0	12315	122736	0	223107	0	0	0	0	259171	0	2682		40293	83362	12895	210792	256489	0	0	4290	0	0	21477	32717	5703	1918	54194	3380	11451	1023	2279	21522	18133	0	14831	0	true							
760340	10717	0	3219	11262	0	20412	0	0	0	0	23124	0	3017		4116	0	1245	17193	20107	0	0	0	0	0	1727	6827	2783	1070	8554	0	0	0	0	8291	0	0	0	0	false							
760434	19155	2	7925	25572	0	55348	0	0	0	0	60714	0	7745		18460	0	5232	47421	52969	0	0	2401	0	0	5808	13392	11668	2633	19179	1006	4961	2091	0	15041	8058	0	5967	0	false							
760649	14401	1	4687	12602	0	39747	0	0	2535	0	59478	0	12018		19404	6492	3756	35059	42320	0	5140	880	2535	2535	11384	13520	3716	157	24169	2323	7050	435	0	9373	9808	0	9373	2116	true							
760854	97210	8	11680	54471	0	86011	0	0	0	0	543722	0	56206		76500	322878	21756	74283	487216	40	300	4963	0	0	19279	42785	26941	13620	62064	6104	4263	5319	5323	26125	21009	0	10366	0	true							
760939	8004	0	1075	17309	0	17309	0	0	0	0	24601	0	235		8652	864	3677	16234	24366	0	0	1576	0	0	1527	4013	2927	3081	5540	0	520	251	3414	2896	4185	0	520	0	true							
760957	11165	2	3546	17055	0	28130	0	0	0	0	38172	0	0		7143	15737	5536	24582	38172	0	0	2119	0	0	4847	2972	1963	1095	5864	394	0	0	0	3734	394	0	0	0	false							
761244	21330	6	8273	37566	0	101250	0	0	0	0	133104	0	11766		42938	12990	7322	92959	119823	12	1515	2913	0	0	12446	38119	14219	7916	50565	9607	14869	1278	331	29761	26085	0	24476	0	true							
761347	14307	0	27	11670	0	14528	0	0	0	0	27465	0	6		3000	9281	675	14501	27258	0	201	0	0	0	1030	2097	719	31	3127	0	0	0	0	877	0	0	0	0	true							
761459	431	0	12689	37171	0	83341	0	0	0	0	70067	0	5483		25035	33777	7843	70652	64584	0	0	1711	0	0	7580	17826	7224	1529	25406	855	319	526	0	9124	1700	0	1174	0	true							
761543	20855	0	5070	24020	0	72573	0	0	9466	0	132076	0	23173		32569	31094	7466	67503	108433	0	470	2567	9466	1289	10002	19009	22330	7057	29011	5368	11635	4400	325	25829	21728	0	17003	0	true							
761806	9503188	0	112594	707111	0	1142700	0	0	864366	0	20400595	17	2225354		1389427	8369328	412212	1029807	18170892	299	4332	104493	850130	768503	347211	969065	655806	125221	1316276	135217	166914	110761	17883	707876	430775	14236	302131	0	true	59316	342560	336852	5834161	9397929	105243	
761833	8975	0	3488	18152	0	36468	0	0	0	0	42487	0	1308		14809	11983	3779	32980	41077	0	102	866	0	0	4839	12065	2588	512	16904	305	881	339	0	5195	1525	0	1186	0	false							
761851	23806	0	3595	48637	0	78334	0	0	0	0	147529	0	8662		45733	55984	25064	74739	138867	0	0	1670	0	0	30560	19196	13251	885	33532	1709	349	1432	358	18159	3848	0	1180	0	false							
761954	7891	0	2712	33161	0	52629	0	0	0	0	43196	0	7066		6417	15994	2355	49917	36130	0	0	1153	0	0	5453	8459	2007	250	13912	1925	967	0	250	9752	3142	0	2892	0	true							
762045	16289	0	4115	24677	0	61763	0	0	0	0	38457	0	4475		14124	0	2427	57648	33982	0	0	109	0	0	3506	7508	5341	1962	11014	1367	2482	0	0	4194	3849	0	3849	1192	true							
762353	2704	0	1101	8216	0	10892	0	0	0	0	11033	0	357		4633	796	649	9791	10676	0	0	0	0	0	1756	3259	545	57	5015	1505	410	0	0	984	1915	0	1915	0	true							
762447	340365	0	10049	167843	0	304542	0	0	59741	0	2001757	0	184140		173303	1319177	64651	294492	1817367	1	250	14054	59741	58366	49963	137189	82180	25468	187152	16714	14358	14243	2100	121497	47415	0	31072	0	true	27977	99176	717206	477188	317617	16224	
762474	128516	6	2139	269318	0	313553	0	0	270552	0	1469245	0	177989		127949	1052159	40273	311408	1291001	0	255	11812	270552	270552	62977	120804	42435	14780	183780	7714	28024	10374	1463	113047	47574	0	35738	0	true	8674	37243	414975	637184	83186	32759	
762773	64556	0	0	75594	0	81067	0	0	55000	0	204651	0	0		29224	9393	2491	81067	204651	0	0	146	55000	11788	16210	31120	60798	11343	35542	283	2868	8080	0	90247	11231	0	3151	13042	true							
763211	26050	0	9502	24305	0	38347	0	0	0	0	117051	0	893		28030	5255	16706	28845	115908	0	250	8032	0	0	12152	31786	16016	4955	43938	3549	5665	8923	2700	36879	20837	0	9214	0	false							
763556	16107	2	819	34953	0	69862	0	0	0	0	116093	0	282		24318	58646	9588	69041	115811	0	0	2195	0	0	10195	19476	6070	685	29671	4213	252	449	0	12107	4915	0	4465	0	true							
