"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
692478																																																											14515	1186	1186	9.96%	14.73%	13.53%	13329	98526	133815	-231	0	9744	13.53%	1	0	13138	0	40	0	-231	0	0	0	0		0	0	13329	0	0	0	0	0	0	13329	0	0	0	0	0	0	0	0	0	1186	0	40	0	0	133855	3625									
692704																																																											33653	0	0	40.13%	39.20%	39.20%	33653	85845	83867	0	0	11852	39.20%	0	0	33653	0	0	0						0	0	0	33653	0	0	0	0	0	0	33653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83867	21801									
692946																																																											33879	2071	2071	12.01%	20.79%	19.52%	31808	162923	264829	421	0	25444	19.52%	1	0	32257	0	28	0	421	0	0	0	0		0	0	31808	0	0	0	0	0	0	31808	0	0	0	0	0	0	0	0	0	2071	0	28	0	0	264857	6392									
693073																																																											4457	140	140	17.29%	39.42%	38.18%	4317	11306	24967	14	0	0	38.18%	1	0	4317	0	0	0	0	0	0	0	0		0	0	4317	0	0	0	0	0	0	4317	0	0	0	0	0	0	0	0	0	140	0	0	0	0	24967	4303									
693224																																																											785095	33569	33650	10.46%	12.28%	11.75%	751445	6392636	7186078	9604	0	793608	11.75%	1	0	1059538	291648	6841	0	10154	0	-5285	0	4735		0	0	751445	0	0	0	0	0	0	751445	0	0	0	0	0	0	0	0	0	33650	0	298490	81	0	7484568	256326									
693345																																																											366641	17092	17092	12.34%	17.91%	17.08%	349549	2046622	2832709	-8776	0	63299	17.08%	1	0	374318	32388	1157	0	11929	0	0	-20705	0		0	0	349549	0	0	0	0	0	0	349549	0	0	0	0	0	0	0	0	0	17092	0	33545	0	0	2866254	319795									
693662																																																											195688	17047	17047	9.85%	12.55%	11.45%	178641	1559710	1814298	4683	0	129270	11.45%	1	0	223668	39075	983	286	4683	0	0	0	0		0	0	178641	0	0	0	0	0	0	178641	0	0	0	0	428	0	0	0	0	17047	0	40344	0	0	1854642	89715									
693952																																																											22756	2122	2122	11.44%	13.44%	12.19%	20634	169280	180375	224	0	4000	12.19%	1	0	20858	0	0	0	224	0	0	0	0		0	0	20634	0	0	0	0	0	0	20634	0	0	0	0	0	0	0	0	0	2122	0	0	0	0	180375	16634									
694146																																																											4101	95	95	14.63%	29.68%	29.00%	4006	13816	27380	36	0	1510	29.00%	1	0	4316	274	0	0	36	0	0	0	0		0	0	4006	0	0	0	0	0	0	4006	0	0	0	0	0	0	0	0	0	95	0	274	0	0	27654	2770									
694771																																																											3581	96	96	11.79%	47.07%	45.81%	3485	7608	29570	40	0	750	45.81%	1	0	3525	0	0	0	40	0	0	0	0		0	0	3485	0	0	0	0	0	0	3485	0	0	0	0	0	0	0	0	0	96	0	0	0	0	29570	2735									
694847																																																											37313	2281	2281	12.53%	17.97%	16.87%	35032	207646	279540	-2451	0	17936	16.87%	1	0	32581	0	0	0	-2451	0	0	0	0		0	0	35032	0	0	0	0	0	0	35032	0	0	0	0	0	0	0	0	0	2281	0	0	0	0	279540	17096									
694904																																																											3491037	167524	169347	7.80%	11.79%	11.22%	3321690	29616401	42585802	-53722	79432	2769039	11.22%	1	0	5471996	2203339	689	0	1266	0	0	-49652	-5336		0	0	3321690	0	0	0	0	0	0	3321690	0	0	0	0	0	0	0	0	0	169347	0	2204028	1823	0	44869262	2756679									
695077																																																											21759	1681	1656	10.04%	16.41%	15.16%	20103	132599	200164	-4	0	32033	15.16%	1	0	20099	0	0	0	-4	0	0	0	0		0	0	20103	0	0	0	0	0	0	20103	0	0	0	0	0	0	0	0	0	1681	25	0	0	0	200164	-11930									
695134																																																											7783	2038	2038	2.59%	4.81%	3.55%	5745	161916	221683	-55	0	9894	3.55%	1	0	5690	0	0	0	-55	0	0	0	0		0	0	5745	0	0	0	0	0	0	5745	0	0	0	0	0	0	0	0	0	2038	0	0	0	0	221683	-4149									
695349																																																											26580	1462	1462	10.26%	17.41%	16.45%	25118	152665	244717	37	0	13500	16.45%	1	0	25775	620	0	0	37	0	0	0	0		0	0	25118	0	0	0	0	0	0	25118	0	0	0	0	0	0	0	0	0	1462	0	620	0	0	245337	12238									
695648																																																											3318	98	98	9.22%	27.83%	27.01%	3220	11921	34911	38	0	2000	27.01%	1	0	3258	0	0	0	38	0	0	0	0		0	0	3220	0	0	0	0	0	0	3220	0	0	0	0	0	0	0	0	0	98	0	0	0	0	34911	1220									
695732																																																											3632	550	550	5.35%	8.32%	7.06%	3082	43643	57651	-1	0	11344	7.06%	1	0	3671	0	0	236	-1	0	0	0	0		0	0	3436	0	0	0	0	354	354	3082	0	0	0	0	354	0	0	0	0	550	0	590	0	0	58241	-7672									
695947																																																											8666	212	212	14.88%	22.89%	22.33%	8454	37858	56808	-460	0	750	22.33%	1	0	7994	0	0	0	-83	0	-377	0	0		0	0	8454	0	0	0	0	0	0	8454	0	0	0	0	0	0	0	0	0	212	0	0	0	0	56808	7704									
696047																																																											12346	571	571	13.78%	27.17%	25.91%	11775	45441	85460	322	0	750	25.91%	1	0	12097	0	0	0	322	0	0	0	0		0	0	11775	0	0	0	0	0	0	11775	0	0	0	0	0	0	0	0	0	571	0	0	0	0	85460	11025									
696168																																																											38013	2541	2541	16.32%	18.71%	17.46%	35472	203157	217402	0	0	3628	17.46%	1	0	35544	0	0	72	0	0	0	0	0		0	0	35472	0	0	0	0	0	0	35472	0	0	0	0	1	0	0	0	0	2541	0	72	0	0	217474	31916									
696430																																																											76709	5065	5065	11.85%	16.75%	15.65%	71644	457874	604611	154	0	25500	15.65%	1	0	71798	0	0	0	154	0	0	0	0		0	0	71644	0	0	0	0	0	0	71644	0	0	0	0	0	0	0	0	0	5065	0	0	0	0	604611	46144									
696551																																																											4418	477	477	7.33%	11.28%	10.06%	3941	39158	53771	149	0	3200	10.06%	1	0	4142	0	0	0	201	0	0	0	0		0	0	3941	0	0	0	0	0	0	3941	0	0	0	0	0	0	0	0	0	477	0	0	0	0	53771	793									
696645																																																											10272	752	1504	8.70%	17.15%	14.64%	8768	59899	100752	-190	0	780	14.64%	1	0	8578	0	0	0	142	0	0	-332	0		0	0	8768	0	0	0	0	0	0	8768	0	0	0	0	0	0	0	0	752	1504	0	0	0	0	100752	7988									
697035																																																											6860	140	140	10.09%	12.63%	12.37%	6720	54323	66584	-40	0	6445	12.37%	1	0	7183	0	0	0	-40	0	0	0	0		0	0	7223	0	0	0	0	503	503	6720	0	0	0	0	503	0	0	0	0	140	0	0	0	0	66584	778									
697147																																																											29785	2419	2419	8.80%	15.45%	14.20%	27366	192776	310953	756	0	12000	14.20%	1	0	28122	0	0	0	756	0	0	0	0		0	0	27366	0	0	0	0	0	0	27366	0	0	0	0	0	0	0	0	0	2419	0	0	0	0	310953	15366									
697156																																																											18264	1374	1374	9.41%	11.85%	10.95%	16890	154185	179492	58	0	1200	10.95%	1	0	16948	0	0	0	58	0	0	0	0		0	0	16890	0	0	0	0	0	0	16890	0	0	0	0	0	0	0	0	0	1374	0	0	0	0	179492	15690									
697231																																																											48083	2451	2451	11.80%	24.81%	23.54%	45632	193837	386602	38	0	2800	23.54%	1	0	45670	0	0	0	38	0	0	0	0		0	0	45632	0	0	0	0	0	0	45632	0	0	0	0	0	0	0	0	0	2451	0	0	0	0	386602	42832									
697633	8993258	811820	1905117	8.94%	13.23%	10.43%	7088141	67981500	79271199	-37789	0	15029582	10.40%	0	12106514	5060197	13720	0	27186	0	-2280	-39405	-23290		0	0	7070386	0	0	0	0	0	0	7070386	0	0	17755	17755	0	17755	1093297	0	0	1905117	0	5073917	0	0	84345116	-2885279																						1																																														
697754																																																											138271	12877	12877	9.80%	13.47%	12.21%	125394	1026672	1279195	1180	0	27251	12.21%	1	0	126970	322	74	0	1180	0	0	0	0		0	0	125394	0	0	0	0	0	0	125394	0	0	0	0	0	0	0	0	0	12877	0	396	0	0	1279591	98539									
697763																																																											364364	32629	22302	6.99%	11.88%	11.15%	342062	3067485	4891455	6685	0	462957	11.15%	1	0	477633	120842	3021	2009	6766	0	0	-81	0		0	0	345076	0	0	0	0	3014	3014	342062	0	0	0	0	3014	0	6000	0	0	41141	18839	128886	2512	0	5020341	7991									
697950																																																											4936	333	333	10.14%	18.58%	17.32%	4603	26570	45405	34	0	2424	17.32%	1	0	4637	0	0	0	34	0	0	0	0		0	0	4603	0	0	0	0	0	0	4603	0	0	0	0	0	0	0	0	0	333	0	0	0	0	45405	2179									
697978																																																											140637	8374	8374	11.99%	14.56%	13.70%	132263	965596	1103380	-70	0	68880	13.70%	1	0	132193	0	0	0	-70	0	0	0	0		0	0	132263	0	0	0	0	0	0	132263	0	0	0	0	0	0	0	0	0	8374	0	0	0	0	1103380	63383									
698144																																																											80743	8047	8047	9.40%	11.74%	10.57%	72696	687535	772976	592	0	18450	10.57%	1	0	73288	0	0	0	592	0	0	0	0		0	0	72696	0	0	0	0	0	0	72696	0	0	0	0	0	0	0	0	0	8047	0	0	0	0	772976	54246									
698546																																																											11130	704	704	9.96%	16.41%	15.38%	10426	67805	104709	202	0	4029	15.38%	1	0	10647	0	19	0	202	0	0	0	0		0	0	10426	0	0	0	0	0	0	10426	0	0	0	0	0	0	0	0	0	704	0	19	0	0	104728	6416									
698649																																																											23062	1916	1916	9.65%	15.09%	13.84%	21146	152839	219070	955	0	4645	13.84%	1	0	22101	0	0	0	955	0	0	0	0		0	0	21146	0	0	0	0	0	0	21146	0	0	0	0	0	0	0	0	0	1916	0	0	0	0	219070	16501									
699105																																																											51324	3382	3382	9.55%	15.71%	14.67%	47942	326786	501755	1339	0	40317	14.67%	1	0	50380	851	23	0	1398	224	0	-58	0		0	0	47942	0	0	0	0	0	0	47942	0	0	0	0	0	0	0	0	0	3382	0	874	0	0	502629	8724									
699132																																																											86097	7318	7318	8.24%	11.28%	10.33%	78779	762970	956279	-1157	0	62477	10.33%	1	0	82285	4625	38	0	21	0	-1178	0	0		0	0	78779	0	0	0	0	0	0	78779	0	0	0	0	0	0	0	0	0	7318	0	4663	0	0	960942	20965									
699253																																																											8233	667	667	11.14%	14.51%	13.33%	7566	56748	67931	33	0	775	13.33%	1	0	7599	0	0	0	33	0	0	0	0		0	0	7566	0	0	0	0	0	0	7566	0	0	0	0	0	0	0	0	0	667	0	0	0	0	67931	6791									
699534																																																											37890	3170	3170	8.82%	14.94%	13.69%	34720	253615	393656	-158	0	11956	13.69%	1	0	34583	0	22	0	787	0	0	-946	0		0	0	34720	0	0	0	0	0	0	34720	0	0	0	0	0	0	0	0	0	3170	0	22	0	0	393678	22785									
700140																																																											3780	119	119	10.26%	21.81%	21.12%	3661	17334	35697	60	0	3650	21.12%	1	0	4084	306	57	0	60	0	0	0	0		0	0	3661	0	0	0	0	0	0	3661	0	0	0	0	0	0	0	0	0	119	0	363	0	0	36060	374									
700252																																																											9160	510	510	9.02%	22.56%	21.30%	8650	40603	95921	358	0	1960	21.30%	1	0	9008	0	0	0	375	0	0	0	-17		0	0	8650	0	0	0	0	0	0	8650	0	0	0	0	0	0	0	0	0	510	0	0	0	0	95921	6690									
700430																																																											13862	872	872	10.14%	13.82%	12.95%	12990	100302	128119	-982	0	9572	12.95%	1	0	13153	0	0	613	-982	0	0	0	0		0	0	13522	532	0	0	0	0	532	12990	0	0	0	0	0	0	0	0	0	872	0	1145	0	0	129264	4563									
700458																																																											9930	589	589	8.48%	13.30%	12.51%	9341	74689	110162	97	0	5365	12.51%	1	0	9996	502	56	0	97	0	0	0	0		0	0	9341	0	0	0	0	0	0	9341	0	0	0	0	0	0	0	0	0	589	0	558	0	0	110720	4534									
700672																																																											48841	3652	3675	9.50%	14.55%	13.45%	45166	335757	475285	355	0	27874	13.45%	1	0	47378	468	210	472	355	0	0	0	0		0	0	45873	0	0	0	0	707	707	45166	0	0	0	0	707	0	0	0	0	3675	0	1857	23	0	477142	19149									
701062																																																											560569	44944	44944	10.51%	15.78%	14.51%	515625	3553417	4905032	6969	0	970936	14.51%	1	0	555735	0	1932	12484	17519	0	0	-9652	-898		0	0	534350	0	0	0	0	18725	18725	515625	0	0	0	0	18725	0	0	0	0	44944	0	33141	0	0	4938173	-422170									
701222																																																											68978	5739	5769	9.64%	13.08%	11.99%	63209	527323	655464	-1256	0	19949	11.99%	1	0	62703	544	206	0	-1256	0	0	0	0		0	0	63209	0	0	0	0	0	0	63209	0	0	0	0	0	0	0	0	0	5769	0	750	30	0	656214	44010									
701259																																																											47921	4413	4413	9.45%	13.58%	12.33%	43508	352832	460601	532	0	6300	12.33%	1	0	44040	0	0	0	532	0	0	0	0		0	0	43508	0	0	0	0	0	0	43508	0	0	0	0	0	0	0	0	0	4413	0	0	0	0	460601	37208									
701736																																																											223551	21277	21277	9.78%	12.00%	10.86%	202274	1863119	2069038	925	0	199850	10.86%	1	0	215668	0	38	4594	925	0	0	0	0		0	0	210111	0	0	946	0	6891	7837	202274	0	0	0	0	6891	0	0	0	0	21277	0	12468	0	0	2081506	14893									
701839																																																											44874	3653	3653	8.78%	15.39%	14.14%	41221	291521	469284	719	0	43981	14.14%	1	0	42098	0	158	0	719	0	0	0	0		0	0	41221	0	0	0	0	0	0	41221	0	0	0	0	0	0	0	0	0	3653	0	158	0	0	469442	-2602									
701857																																																											3772	238	238	10.07%	17.21%	16.13%	3534	21915	35077	24	0	1000	16.13%	1	0	3558	0	0	0	24	0	0	0	0		0	0	3534	0	0	0	0	0	0	3534	0	0	0	0	0	0	0	0	0	238	0	0	0	0	35077	2534									
701950																																																											29599	1707	1707	13.79%	21.70%	20.45%	27892	136375	202218	759	0	5686	20.45%	1	0	28651	0	0	0	759	0	0	0	0		0	0	27892	0	0	0	0	0	0	27892	0	0	0	0	0	0	0	0	0	1707	0	0	0	0	202218	22206									
702050																																																											1476	101	101	12.44%	18.42%	17.16%	1375	8011	11056	73	0	450	17.16%	1	0	1448	0	0	0	73	0	0	0	0		0	0	1375	0	0	0	0	0	0	1375	0	0	0	0	0	0	0	0	0	101	0	0	0	0	11056	925									
702117																																																											730523	66185	66185	8.52%	11.61%	10.56%	664338	6291342	7797468	2882	0	507246	10.56%	1	0	901894	230575	4100	0	7566	0	0	-452	-4233		0	0	664338	0	0	0	0	0	0	664338	0	0	0	0	0	0	0	0	0	66185	0	234675	0	0	8032143	391766									
702359																																																											12482	1057	1057	9.26%	14.44%	13.22%	11425	86430	123319	63	0	7894	13.22%	1	0	11577	89	0	0	63	0	0	0	0		0	0	11425	0	0	0	0	0	0	11425	0	0	0	0	0	0	0	0	0	1057	0	89	0	0	123408	3620									
702612																																																											72404	5646	5646	8.26%	14.53%	13.39%	66758	498405	808255	618	0	71987	13.39%	1	0	83280	15743	161	0	618	0	0	0	0		0	0	66758	0	0	0	0	0	0	66758	0	0	0	0	0	0	0	0	0	5646	0	15904	0	0	824159	10675									
702676																																																											24795	826	826	13.91%	32.03%	30.96%	23969	77407	172287	-293	0	0	30.96%	1	0	23676	0	0	0	-74	0	0	-219	0		0	0	23969	0	0	0	0	0	0	23969	0	0	0	0	0	0	0	0	0	826	0	0	0	0	172287	23969									
702836																																																											12675	278	278	11.29%	58.58%	57.30%	12397	21637	109784	-15	0	1216	57.30%	1	0	12412	0	0	0	0	15	0	0	0		0	0	12397	0	0	0	0	0	0	12397	0	0	0	0	0	0	0	0	0	278	0	0	0	0	109784	11211									
702911																																																											48713	2624	2643	9.98%	19.90%	18.82%	46070	244816	461520	1448	0	4000	18.82%	1	0	47659	99	42	0	1448	0	0	0	0		0	0	46070	0	0	0	0	0	0	46070	0	0	0	0	0	0	0	0	0	2643	0	141	19	0	461661	42211									
702966																																																											3799	228	228	8.23%	17.36%	16.32%	3571	21883	43406	133	0	550	16.32%	1	0	3704	0	0	0	133	0	0	0	0		0	0	3571	0	0	0	0	0	0	3571	0	0	0	0	0	0	0	0	0	228	0	0	0	0	43406	3021									
703039																																																											18503	1036	1036	14.51%	22.45%	21.19%	17467	82413	120363	145	0	12450	21.19%	1	0	17710	0	25	0	218	0	0	0	0		0	0	17467	0	0	0	0	0	0	17467	0	0	0	0	0	0	0	0	0	1036	0	25	0	0	120388	5115									
703552																																																											56493	5961	5961	8.32%	11.86%	10.61%	50532	476293	607576	-898	0	29373	10.61%	1	0	51421	1787	0	0	-898	0	0	0	0		0	0	50532	0	0	0	0	0	0	50532	0	0	0	0	0	0	0	0	0	5961	0	1787	0	0	609363	22946									
703767																																																											111339	9288	9351	8.55%	14.57%	13.34%	101988	764411	1192528	4913	0	81369	13.34%	1	0	140860	29917	257	1514	4775	0	0	0	138		0	0	104259	0	0	0	0	2271	2271	101988	0	0	0	0	2271	0	0	0	0	9351	0	33959	63	0	1226487	54578									
704447																																																											9664	612	612	12.96%	21.10%	19.76%	9052	45804	69844	-1	0	2700	19.76%	1	0	9052	0	0	0	0	0	0	0	0		0	0	9052	0	0	0	0	0	0	9052	0	0	0	0	0	0	0	0	0	612	0	0	0	0	69844	6353									
704559																																																											136034	15402	15402	7.99%	10.50%	9.31%	120632	1295104	1509514	1089	0	185228	9.31%	1	0	218003	94839	1443	0	1089	0	0	0	0		0	0	120632	0	0	0	0	0	0	120632	0	0	0	0	0	0	0	0	0	15402	0	96282	0	0	1605796	31686									
704755																																																											117901	8527	8527	12.07%	17.31%	16.06%	109374	681140	906279	720	0	141784	16.06%	1	0	131040	20503	443	0	720	0	0	0	0		0	0	109374	0	0	0	0	0	0	109374	0	0	0	0	0	0	0	0	0	8527	0	20945	0	0	927224	-11464									
705378																																																											5775	457	457	9.26%	13.25%	12.21%	5318	43572	57442	24	0	100	12.21%	1	0	5342	0	0	0	24	0	0	0	0		0	0	5318	0	0	0	0	0	0	5318	0	0	0	0	0	0	0	0	0	457	0	0	0	0	57442	5218									
705444																																																											20122	1345	1345	10.14%	17.46%	16.29%	18777	115266	185227	633	0	7558	16.29%	1	0	19410	0	0	0	633	0	0	0	0		0	0	18777	0	0	0	0	0	0	18777	0	0	0	0	0	0	0	0	0	1345	0	0	0	0	185227	11219									
705556																																																											24953	1455	1455	10.96%	18.16%	17.10%	23498	137376	214455	441	0	6353	17.10%	1	0	24307	0	368	0	441	0	0	0	0		0	0	23498	0	0	0	0	0	0	23498	0	0	0	0	0	0	0	0	0	1455	0	368	0	0	214823	17513									
706030																																																											9892	900	900	10.15%	13.75%	12.50%	8992	71920	88627	-31	0	9900	12.50%	1	0	8961	0	0	0	-31	0	0	0	0		0	0	8992	0	0	0	0	0	0	8992	0	0	0	0	0	0	0	0	0	900	0	0	0	0	88627	-908									
706058																																																											11490	714	714	12.57%	18.33%	17.19%	10776	62686	85719	109	0	300	17.19%	1	0	10885	0	0	0	109	0	0	0	0		0	0	10776	0	0	0	0	0	0	10776	0	0	0	0	0	0	0	0	0	714	0	0	0	0	85719	10476									
706151																																																											15780	652	652	8.89%	20.30%	19.46%	15128	77719	170172	13	0	11771	19.46%	1	0	15141	0	0	0	13	0	0	0	0		0	0	15128	0	0	0	0	0	0	15128	0	0	0	0	0	0	0	0	0	652	0	0	0	0	170172	3357									
706236																																																											5793	477	477	6.20%	15.27%	14.02%	5316	37928	85680	36	0	783	14.02%	1	0	5503	0	0	60	36	0	0	0	0		0	0	5407	0	0	0	0	91	91	5316	0	0	0	0	91	0	0	0	0	477	0	151	0	0	85831	4684									
706254																																																											22661	1826	1826	9.22%	13.09%	12.03%	20835	173147	226036	-338	0	4832	12.03%	1	0	21152	655	0	0	-338	0	0	0	0		0	0	20835	0	0	0	0	0	0	20835	0	0	0	0	0	0	0	0	0	1826	0	655	0	0	226691	16658									
706450																																																											2363	192	192	7.70%	15.45%	14.20%	2171	15292	28183	-19	0	3265	14.20%	1	0	2386	0	0	94	-19	0	0	0	0		0	0	2311	0	0	0	0	140	140	2171	0	0	0	0	140	0	0	0	0	192	0	234	0	0	28417	-860									
706656																																																											15339	637	637	10.54%	21.12%	20.24%	14702	72621	139549	109	0	843	20.24%	1	0	15066	0	0	102	109	0	0	0	0		0	0	14855	0	0	0	0	153	153	14702	0	0	0	0	153	0	0	0	0	637	0	408	0	0	139957	14114									
707354																																																											186204	15012	15012	9.89%	14.31%	13.16%	171192	1300995	1731547	1195	0	80105	13.16%	1	0	201812	26405	3021	0	1194	0	0	0	0		0	0	171192	0	0	0	0	0	0	171192	0	0	0	0	0	0	0	0	0	15012	0	29426	0	0	1760973	120512									
707877																																																											63522	3661	3661	17.10%	22.22%	20.94%	59861	285820	350019	0	0	13840	20.94%	1	0	61896	0	0	814	0	0	0	0	0		0	0	61082	0	0	0	0	1221	1221	59861	0	0	0	0	1221	0	0	0	0	3661	0	1221	0	0	351240	48056									
708164																																																											40868	3622	3622	9.76%	12.96%	11.81%	37246	315404	381616	315	0	43500	11.81%	1	0	48546	10819	165	0	316	0	0	0	0		0	0	37246	0	0	0	0	0	0	37246	0	0	0	0	0	0	0	0	0	3622	0	10985	0	0	392601	4731									
708333																																																											19855	387	387	15.40%	49.28%	48.32%	19468	40292	126403	161	0	2400	48.32%	1	0	19538	0	0	0	70	0	0	0	0		0	0	19468	0	0	0	0	0	0	19468	0	0	0	0	0	0	0	0	0	387	0	0	0	0	126403	16977									
708379																																																											19479	1182	1182	10.00%	15.62%	14.67%	18297	124690	183044	103	0	8978	14.67%	1	0	18400	0	0	0	103	0	0	0	0		0	0	18297	0	0	0	0	0	0	18297	0	0	0	0	0	0	0	0	0	1182	0	0	0	0	183044	9319									
708454																																																											28746	1953	1953	10.57%	18.56%	17.30%	26793	154863	253586	449	0	7263	17.30%	1	0	27242	0	0	0	449	0	0	0	0		0	0	26793	0	0	0	0	0	0	26793	0	0	0	0	0	0	0	0	0	1953	0	0	0	0	253586	19530									
708753																																																											4357	219	219	14.30%	25.10%	23.84%	4138	17357	28941	1	0	260	23.26%	1	0	4039	0	0	0	1	0	0	0	0		0	0	4038	0	0	0	0	0	0	4038	100	0	0	100	0	100	0	0	0	219	0	0	0	0	28941	3778									
709143																																																											42481	3455	3455	9.23%	15.42%	14.16%	39026	275545	422971	1083	0	43525	14.16%	1	0	54564	13088	0	547	1083	0	0	0	0		0	0	39846	0	0	0	0	820	820	39026	0	0	0	0	820	0	0	0	0	3455	0	14455	0	0	437426	9956									
709358																																																											13598	1161	1161	9.51%	14.69%	13.44%	12437	92536	130754	-113	0	22414	13.44%	1	0	12324	0	0	0	-113	0	0	0	0		0	0	12437	0	0	0	0	0	0	12437	0	0	0	0	0	0	0	0	0	1161	0	0	0	0	130754	-9977									
709451																																																											12594	497	497	9.40%	20.50%	19.69%	12097	61440	128705	143	0	360	19.69%	1	0	12240	0	0	0	143	0	0	0	0		0	0	12097	0	0	0	0	0	0	12097	0	0	0	0	0	0	0	0	0	497	0	0	0	0	128705	11737									
709554																																																											18496	1145	1145	9.11%	16.92%	15.87%	17351	109343	190555	377	0	5750	15.87%	1	0	17728	0	0	0	377	0	0	0	0		0	0	17351	0	0	0	0	0	0	17351	0	0	0	0	0	0	0	0	0	1145	0	0	0	0	190555	11601									
709602																																																											133401	10422	10422	8.16%	12.45%	11.48%	122979	1071172	1507092	-598	0	16125	11.48%	1	0	122381	0	0	0	-598	0	0	0	0		0	0	122979	0	0	0	0	0	0	122979	0	0	0	0	0	0	0	0	0	10422	0	0	0	0	1507092	106854									
709639																																																											47094	2112	2112	12.56%	27.99%	26.74%	44982	168248	358219	266	0	1200	26.74%	1	0	46240	489	0	201	879	0	0	-613	0		0	0	45284	0	0	0	0	302	302	44982	0	0	0	0	302	0	0	0	0	2112	0	690	0	0	358909	44774									
709956																																																											8510	796	796	8.09%	13.36%	12.11%	7714	63674	95349	83	0	1037	12.11%	1	0	7797	0	0	0	83	0	0	0	0		0	0	7714	0	0	0	0	0	0	7714	0	0	0	0	0	0	0	0	0	796	0	0	0	0	95349	6677									
710176																																																											19565	1683	1683	10.60%	14.56%	13.31%	17882	134372	168654	100	0	9239	13.31%	1	0	17982	0	0	0	100	0	0	0	0		0	0	17882	0	0	0	0	0	0	17882	0	0	0	0	0	0	0	0	0	1683	0	0	0	0	168654	8643									
710859																																																											36534	1498	1498	10.09%	23.41%	22.45%	35036	156033	347207	-1743	0	12566	22.45%	1	0	33293	0	0	0	-1743	0	0	0	0		0	0	35036	0	0	0	0	0	0	35036	0	0	0	0	0	0	0	0	0	1498	0	0	0	0	347207	22470									
711472	125601	12801	12801	7.32%	12.28%	11.03%	112800	1023115	1540556	-2559	0	20481	11.03%	0	111024	783	0	0	-2559	0	0	0	0		0	0	112800	0	0	0	0	0	0	112800	0	0	0	0	0	0	0	0	0	12801	0	783	0	0	1541339	93102																						1																																														
711520																																																											11439	771	771	9.92%	18.54%	17.29%	10668	61697	107585	39	0	2300	17.29%	1	0	10707	0	0	0	39	0	0	0	0		0	0	10668	0	0	0	0	0	0	10668	0	0	0	0	0	0	0	0	0	771	0	0	0	0	107585	8368									
711548																																																											31560	2101	2101	10.86%	19.01%	17.75%	29459	165993	271353	1393	0	16000	17.75%	1	0	30852	0	0	0	1393	0	0	0	0		0	0	29459	0	0	0	0	0	0	29459	0	0	0	0	0	0	0	0	0	2101	0	0	0	0	271353	13459									
711753																																																											8541	627	627	11.50%	16.81%	15.57%	7914	50819	68832	-1	0	6400	15.57%	1	0	7999	69	0	0	-1	17	0	0	0		0	0	7914	0	0	0	0	0	0	7914	0	0	0	0	0	0	0	0	0	627	0	69	0	0	68901	1600									
711801																																																											63578	3064	6172	11.28%	19.06%	17.21%	57406	333629	509048	4898	0	0	17.21%	1	0	65433	3014	0	46	4898	0	0	0	0		0	0	57475	0	0	0	0	69	69	57406	0	0	0	0	69	0	0	0	0	6172	0	3129	3108	0	512177	60535									
712059																																																											57682	4791	4791	9.52%	12.12%	11.11%	52891	475860	555316	620	0	31075	11.11%	1	0	62333	8817	5	0	620	0	0	0	0		0	0	52891	0	0	0	0	0	0	52891	0	0	0	0	0	0	0	0	0	4791	0	8822	0	0	564138	30638									
712273																																																											67466	3211	3211	18.29%	26.46%	25.20%	64255	255005	351254	0	0	11222	25.20%	1	0	64255	0	0	0	0	0	0	0	0		0	0	64255	0	0	0	0	0	0	64255	0	0	0	0	0	0	0	0	0	3211	0	0	0	0	351254	53033									
