"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
617743																																																																												0	68023	0		56600			11394	611	0	1875	163186	0	0	0	16665	0	26	51125	376	836	3482	5863	6108	0	41642	16466	50738	33813	3644	23								447	19			0	0	0	0	0	5898			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	77865		0	101							0	876	0	0	0	0	0			0	0	0			0	0	677			0	0	
618544																																																																												0	30139	7618		8524			10693	641	0	213	104603	0	0	0	19469	894	260	21816	304	3050	7886	7606	289	299	3532	15134	32459	33002	860	0								0	0			0	0	571	35	20267	2677			0			321	0																							0	0	0	0	0	0	0	0	0	0	0	0		17239		0	0							0	967	0	0	0	0	0			1856	0	0			0	0	1895			161		
618647																																																																												0	2174	309		7065			4615	254	0	78	29014	0	0	0	8138	0	0	8323	390	812	2879	3566	491	0	1589	6734	2538	7678	2337	0								0	9			0	0	1171	0	1738	2304			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	17377		0	15							0	664	0	0	0	0	0			0	0	0			0	0	480			0	0	
618740																																																																												0	11483	6733	0	7733	56336	0	56336	13414	0	1758	330238	80	0	4184	95889	3668	23381	67847	2897	8367	23323	13621	23537	23247	30030	41799	50638	50539	38622	20624		0	0	0		0	0	0	118	0		2992	1824	4440	14509	48453	59070	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		98804	137	0	137							0	3242	0	0	0	0	1779	0	0	0	0	0			0	0	3335			0		
618777																																																																												0	11416	0		1227			1387	0	0	0	32530	58	0	0	14597	49	1474	1607	750	1076	1836	1952	8983	0	628	2177	1734	2565	10887	0								0	0			0	0	4	0	1949	986			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		13797		0	0							0	280	0	0	0	0	0			0	0				0	0	693			0		
618807																																																																												0	0	152746	0	0	403689	0	403689	216431	0	14708	2963176	0	0	0	1179556	12800	411482	192997	40144	106788	42854	57292	149843	774039	512947	169679	265488	261358	327099	240730		0	0	0		0	0	0	740	0		11693	10738	34901	99883	301421	459887	0	0	0			210	751																							0	0	0	0	0	0	0	0	0	0	0	0	0	1194270	122	0	122							0	104	0	0	0	307	0	0	0	0	0	0			0	0	86188			0	0	
619327																																																																												0	11411	4993	0	6642	37932	0	37932	13324	0	0	260611	648	6752	0	41849	1874	17656	57837	4135	2650	8970	11868	6376	7497	18812	36503	58224	58516	40083	6773		0	0	0		0	0	0	61	0		0	0	18654	15716	67497	33002	0	6752	0			967	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	28448	23	0	23							0	323	296	875	0	2734	1314	250	0	0	0	0			0	0	1206			250	0	
619457																																																																												0	1690	744		1570			8969	290	0	1695	43814	0	0	0	9085	400	822	10347	721	151	765	873	2371	4204	6609	2866	6474	4439	12336	2002								0	13			0	0	1104	1133	8411	6918			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9609		0	22							0	427	0	0	0	261	0			0	0				0	0	1343			341		
619701																																																																												0	800	24115	0	0	278419	0	278419	51529	0	17483	1061627	0	0	0	347553	3095	209899	34179	13204	28629	39579	68322	84656	109406	94047	43512	65572	102405	281111	126404		0	0	0		0	0	2323	199	0		0	0	9125	35166	156539	128475	0	0	0			2610	107																							0	0	0	0	0	0	0	0	0	0	0	0	0	405912	308	0	308							0	1781	0	0	0	1833	797	5	0	0	0	0			0	0	4717			5	0	
619859																																																																												0	10104	811		2075			6016	821	0	0	135753	485	0	37	58179	1920	47	26667	3440	2725	2444	1343	6605	38777	18660	9235	13651	5457	10905	14477								0	65			0	0	3091	6266	31996	8809			0			2433	358																							0	0	0	0	0	0	0	0	0	0	0	0		17000		0	125							0	2685	391	0	0	1946	1774			0	0				0	0	3275			112		
619877																																																																												0	0	0	0	0	0	0	0	4135804	0	0	47109706	0	0	0	3531047	539570	181058	17702118	2124483	9971	102779	93086	1006832	173242	20661464	1098766	4016266	9454627	7752530	186726		0	0	0		0	0	18212228	0	2433	129719	0	0	0	31813	0	163	0	0	0			87998	8638	0	0	0	2026071	0	0	0	0	0	0	0	0	0	0	1940608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3343019	12788	7445	12788							107296	14241229	0	754	0	0	0	0	0	116254	0	0	0	0	0	0	6397619	0	0	0	0	
620015																																																																												0	273	2357		440			4189	21	0	0	38553	0	0	0	18437	46	283	9878	283	247	3936	2418	5634	5917	494	8854	3901	2701	2227	743								457	61			0	0	0	0	2905	3582			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	18437		0	280							0	1012	0	0	0	0	0			0	0				0	0	4493			0	0	
620752																																																																												0	40	0		0			6582	0	0	0	12871	0	0	491	2981	448	82	567	0	82	0	4	711	1905	1005	2178	1025	1598	1683	2118								232	0			0	0	0	243	982	354			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1169		0	47							0	433	0	0	0	0	0			5	0				5	0	529			38		
621151																																																																												0	29327	0		25675			3593	0	0	0	68136	0	353	0	5002	2	471	16711	204	1257	923	2099	519	0	14228	4580	10607	26715	5009	1995								0	21			0	0	1214	0	740	326			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13060		0	10							0	1016	0	0	0	0	0			0	0	0			0	0	857			0	0	
621245																																																																												0	9704	1858		5958			8286	0	0	94	48077	0	0	0	11113	52	11113	17054	195	737	1938	104	1617	6522	5454	10668	10590	7475	2551	40								0	0			0	0	301	250	6752	1399			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1911	0	0	0	0	0			0	0	0			0	0	399			0		
621357																																																																												0	19936	4333		14026			32552	0	0	758	160994	0	0	0	27612	915	12649	42413	1482	1568	5016	5567	6238	7726	21131	26825	39432	28862	14324	2377								0	99			0	0	4635	11931	10308	30073			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		150492		0	50							0	1382	0	0	0	0	0			0	0	0			0	0	2384			0		
621441																																																																												0	6882	1205		3784			7225	798	0	564	98349	0	0	0	39227	2792	0	20905	1897	4520	13056	15310	3407	422	5215	17275	21226	10351	4624	0								0	0			0	0	2359	3268	11216	4598			0			133	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	43246		0	299							0	11123	0	4	0	287	0			6	0				3	3	3009			26	0	
622037																																																																												0	2105	1406		19606			13398	0	0	541	164383	3	0	0	63095	966	9821	48344	2430	7392	22078	30192	193	285	5440	33082	30242	29481	418	220								0	44		0	0	0	3045	9486	30884	11833			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		289	44							0	1422	0	0	0	0	0			0	0	0			0	0	6222			0		
622653																																																																												0	16896	3734		20701			17505	584	0	49	155259	0	0	0	22616	2193	1744	74678	19042	112	1198	481	154	1628	39997	15527	20664	17941	19984	16742								0	0			0	0	8031	5059	34970	21206			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	64479		0	128							0	652	0	0	0	0	0			46	0	43			0	0	935			0	0	
622756																																																																												0	476	12933	0	250	48004	0	48004	17100	0	2968	303334	1260	418	11411	38577	2898	16921	135574	4478	17752	8564	5382	2402	0	39885	73464	48457	59290	40308	3930		0	0	0		0	0	0	211	0		0	0	24817	39799	52570	59039	0	418	0			267	0																							0	0	0	0	0	0	0	0	0	0	0	0	36232	99731	3337	0	3337							0	363	0	0	0	0	0	0	0	0	0	0			0	0	834			0	458	
622774																																																																												0	6880	14333	0	94	42659	0	42659	40033	0	0	515265	0	0	0	28826	1327	5339	255452	6021	2905	9035	6086	2743	1435	296391	65388	46233	56053	16981	2486		0	0	0		0	0	3270	866	0		0	0	66084	153107	96266	54596	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	72554	0	134	1056	134							0	2652	0	0	0	0	0	0	0	0	0	0			0	0	3082			0	784	
623052																																																																												0	4378	0	7	74643	21080	0	21080	0	0	0	109816	0	0	0	99	0	0	91434	0	0	3	15	81	0	65964	25470	1200	1539	10832	0		0	0	0		0	0	0	0	0		0	0	0	0	5053	3890	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7							0	0	0	0	0	0	0	0	0	0	0	0			0	0	666			0	0	
623445																																																																												0	109675	118617	39	67745	327926	0	327926	235583	0	74518	2591883	0	19806	0	682616	50539	220961	247490	26949	52556	46676	63153	320454	163751	381599	137616	372814	317940	588358	103250		0	0	0		0	0	0	1934	0		16355	11173	31318	71948	320911	419470	0	19806	0			2148	3532																							336006	385274	3853	7169	9318	93	2987	3575	36	288	389	4	0	985621	2716	0	2755							0	47837	40	0	0	553	249	7	0	109	0	0			0	24	8685			7	0	
623454																																																																												0	7210	3283	0	2411	18199	1838	20037	33	0	21164	234909	0	0	0	136784	1385	141	20244	741	1637	2420	2640	37645	91701	10489	12477	12737	10205	48801	3416		0	0	0		0	0	0	1439	0		0	0	1982	4444	13749	12157	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		114121	67	0	67							0	2886	0	0	0	77	0	0	0	9	0	0			0	0	5878			0		
623548																																																																												0	14848	115		15097			13938	1461	0	3254	105895	0	0	0	29658	635	44	30850	1650	934	5620	18840	2153	301	12539	19274	17708	17040	4585	2080								0	3			0	0	1640	326	13195	7815			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1700	0	0	0	0	0			0	0	0			0	0	2210			340	0	
623771																																																																												0	674	28490	0	0	39305	6173	45478	105529	0	0	1448085	0	0	36312	949173	5053	738507	84636	14021	57678	28583	83286	136022	615871	112273	37542	71978	89887	109765	74894		0	0	0		0	0	0	9646	10211		0	0	66809	47344	70764	109540	0	0	0			5948	2102																							0	0	0	0	0	0	0	0	0	0	0	0	0	890295	20	0	20							0	79	473	283	484	3465	5249	280	0	0	0	0			0	0	9486			280	0	
623874																																																																												0	0	4155		0			0	19844	0	0	147967	0	0	0	98216	879	78197	3981	3251	31257	27763	10837	17177	7245	21428	6324	4187	7674	9229	823								0	0			0	0	4554	3172	16824	0			0			3851	125																							0	0	0	0	0	0	0	0	0	0	0	0		98519		0	0							0	0	0	148	0	284	0			102	0				0	0	323			0		
624152																																																																												0	5614	0		15163			6965	0	0	53	30282	0	0	0	849	0	0	7228	0	10	50	0	789	0	2467	5589	7275	3906	5930	4248								0	0		0	0	0	0	65	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1588		0	88							0	972	0	0	0	0	0			0	0	0			0	0	513			0		
624246																																																																												0	25357	6612		4295			19594	4253	0	0	163656	0	0	0	62920	418	0	36025	1417	2899	10362	11826	34540	845	14213	17496	20172	30081	18718	56								51	56			0	0	4766	5568	6674	14742			0			0	1031																							0	0	0	0	0	0	0	0	0	0	0	0		23320		0	3943							0	2066	0	0	0	0	0			0	0				0	0	2341			0		
624563																																																																												0	2711	113		832			1884	0	0	0	22615	0	0	0	9824	43	0	1903	0	0	229	658	8442	472	1484	1120	2209	2570	3524	1726								0	0			0	0	18	884	1239	1795			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	646	0	0	0	0	0			0	0				0	0	2626			0		
624648																																																																												0	11150	352		14350			6994	1131	0	0	82564	0	0	0	21068	720	148	26967	1221	878	4195	10982	3274	517	7270	20914	7479	15774	6387	3578								0	0		0	0	0	5443	2598	12450	3622			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		32218		0	54							0	1158	0	0	0	0	0			0	0	0			0	0	1474			0		
624778																																																																												0	0	0	0	0	0	0	0	3186	0	0	612669	0	0	0	573317	15523	12859	484	1683	10078	3442	3230	164562	387635	3595	146	557	1888	22772	10394		0	0	0		0	0	0	0	0		0	0	7189	2802	0	2855	0	0	0			380	602																							0	0	0	0	0	0	0	0	0	0	0	0		0	5	0	5							0	0	0	0	0	0	0	0	0	0	0	0			0	0	7792			0		
624956																																																																												0	1500	798		9365			6177	907	0	295	49610	0	0	0	12646	581	6856	11615	727	1014	411	220	1398	8798	6548	3326	6925	5171	6369	8486								0	14		0	992	289	1020	1958	8466	752			0			61	0																							0	0	0	0	0	0	0	0	0	0	0	0		22662		0	0							0	3129	0	0	154	310	0			58	0	0			0	0	2002			205		
625056																																																																												0	2124	0		14145			6595	0	0	0	29944	32	0	0	3548	0	1526	10805	767	639	458	1499	185	0	11448	1587	3182	6700	3120	172								0	0			0	0	0	609	0	181			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	1408	0	0	0	0	0			0	0	0			0	0	1363			0		
625065																																																																												0	6577	0		5117			8546	113	0	1726	132099	0	0	0	90845	243	25517	9445	646	5194	3195	603	19402	61603	3108	8311	8961	7338	12687	426								0	98		0	0	0	1044	3082	4788	3999			0			562	0																							0	0	0	0	0	0	0	0	0	0	0	0		62064		0	47							0	1909	0	0	0	0	0			87	0	0			0	87	3965			11		
625140																																																																												0	10800	1561		5247			12391	2447	0	0	113132	0	0	0	56729	235	0	17344	689	797	2986	4954	44262	2605	5343	10515	7609	11944	18991	1376								74	65			0	0	618	104	16409	1710			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	72180		0	500							0	2466	0	0	0	0	0			0	0				0	0	1776			0	0	
625159																																																																												0	302	10106	0	0	17602	4552	22154	440	0	0	152763	0	0	5896	3959	53980	1756	34245	624	370	923	951	816	275	13498	21152	12559	43598	50321	4555		0	0	0		0	0	0	133	1405		0	0	1949	23261	15957	14384	0	0	0			186	133																							0	0	0	0	0	0	0	0	0	0	0	0		0	353	0	353							0	448	0	0	0	0	0	0	0	45	0	0			0	45	5337			0		
625654																																																																												0	7986	19686	0	2756	214538	0	214538	17693	0	2629	872924	0	0	1211	125540	3795	2884	264217	6088	22457	31275	35599	13731	15788	96095	139585	170506	180015	133142	25121		0	0	0		0	0	0	77	0		0	0	30136	64869	218777	147759	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	440585	4281	119	4281							0	2383	0	217	0	348	0	183	0	0	0	0			0	0	9900			183	0	
625757																																																																												0	584	1716		79			15005	1320	0	6966	149456	0	0	0	69364	2867	44802	16298	6436	17248	9667	8349	24227	3409	8665	11882	16005	7890	24210	11441								99	62			0	0	1935	12926	29213	2432			0			409	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1505							0	1586	0	1592	140	694	0			0	0				0	0	1797			192	0	
625850																																																																												0	19023	2290	0	1686	2495	0	2495	3677	0	0	202822	0	0	0	140521	0	56323	7283	5037	11514	11248	13835	91706	6765	2965	13923	13864	8011	19796	2710		0	0	0		0	0	0	0	0		0	0	1659	6429	2947	20535	0	0	0			1119	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	111433	0	0	0							0	383	0	292	988	0	823	0	0	105	105	0			0	0	1177			0	0	
625953																																																																												0	5794	527		0			13067	0	0	0	59131	0	0	108	20833	253	524	13060	333	1229	1361	1673	7295	8942	5818	6056	10994	12755	898	0								0	0			0	0	229	883	6039	5674			0			34	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	21625		0	210							0	1396	0	0	0	0	196			12	0				0	0	4226			0	0	
626101																																																																												0	362	15816	0	0	37967	0	37967	83074	0	0	830886	0	0	0	443837	3775	170547	67926	3367	19131	20422	44661	127729	224290	28741	20737	50608	30650	183222	69132		0	0	0		0	0	0	25	0		0	0	37713	27232	57667	114663	0	0	0			1493	3203																							0	0	0	0	0	0	0	0	0	0	0	0		411609	4153	3566	4153							0	2	0	0	1347	0	891	459	0	0	0	0			0	0	1034			459		
626941																																																																												0	3824	462		1748			17315	4742	0	1233	92196	0	0	0	29540	959	0	15584	974	3011	9133	3580	9018	2703	4329	8133	14549	7758	25507	1436								1107	0			109	84	572	2084	13598	12097			0			2888	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1180	0	231	172	306	422			60	0				0	0	1735			105	0	
627108																																																																												0	91	15947	0	1375	9265	0	9265	19181	0	0	357609	0	0	295	241353	4469	173934	31311	12942	30848	12317	35370	108199	35774	27295	5872	14512	40578	14985	12263		0	0	0		0	0	0	6	0		0	0	19099	4634	11787	28860	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8389	26	0	26							0	28	0	0	0	0	0	0	0	0	0	0			0	0	1488			0		
627377																																																																												0	0	0		0			0	0	0	0	10250	0	0	0	10107	7	0	52	0	13	149	207	2977	6534	39	0	71	10	24	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10181		0	0							0	0	0	0	0	0	0			0	0				0	0	136			0		
627407																																																																												0	0	20999	0	0	19982	0	19982	16344	0	0	469401	0	0	0	282292	10711	83667	15280	5362	12564	22882	28368	71045	139471	44414	21132	33959	54076	29219	1625		0	0	0		0	0	0	10	0		0	0	1056	5775	55463	44732	0	0	0			451	0																							417427	417826	1771	22313	21862	1016	16136	12869	1187	0	0	0		233757	0	0	0							0	11015	0	0	0	0	0	0	0	0	0	0			0	0	1022			0		
627425																																																																												0	237	3210	0	1	26566	0	26566	4098	0	187	148599	0	6133	2353	65011	5192	21474	32191	19356	7080	14589	6215	3009	5961	38539	5264	6683	9549	10304	2509		0	0	0		0	0	702	22	0		0	0	1831	6823	20395	4673	0	6133	0			4647	1273																							0	0	0	0	0	0	0	0	0	0	0	0	0	12387	466	0	466							0	761	0	0	0	0	261	1948	0	0	0	0			0	0	2291			1948	0	
627658																																																																												1	21952	155650	422	4306	129709	0	129709	2797	0	9946	1565127	5625	0	0	114512	3124	17326	205892	22490	9051	23778	39935	17201	1865	709158	111017	249509	245313	97904	32716		0	1	0		0	0	1607	3	0		0	0	12891	384419	85576	625233	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	259616	1525057	1171	0	1593							0	2386	0	0	0	0	0	23	0	0	0	0			0	0	15047			23	5224	
627854																																																																												0	18741	18197		3862			5382	526	0	4810	153476	0	65	4	39761	961	10	32227	1719	3519	8248	7486	16006	0	13133	14218	22582	14153	44726	1627								0	0		0	0	0	752	18792	31093	6480			0			617	290																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	600							0	1558	0	174	0	0	302			78	0	0			0	0	1896			148		
628039																																																																												0	2932	533		29239			31299	0	0	315	85356	0	0	0	6353	257	0	40328	60	501	1598	1867	2183	0	16630	26583	18712	7966	4647	1828								0	0			0	0	654	643	0	6773			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1610	0	0	0	0	646			0	0	0			0	0	4748			44	0	
628123																																																																												0	384	2266	0	0	3883	0	3883	11162	0	0	258423	1008	0	0	98220	249	253	27917	539	420	1292	2325	20058	72345	19574	8343	19112	41549	40607	30908		0	0	0		0	0	0	108	0		0	0	2882	1829	27570	34866	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	67787	5	0	5							0	65946	0	0	0	0	0	232	0	0	0	0			0	0	10061			232	0	
628178																																																																												0	425	18287	0	0	24255	0	24255	6023	0	0	288945	283	0	0	32640	1443	13173	72387	4719	3413	7534	4594	5378	6564	39592	76707	65937	19216	29216	25814		0	0	0		0	0	0	1266	0		0	0	21458	23391	72090	86789	0	0	0			0	279																							0	0	0	0	0	0	0	0	0	0	0	0	0	25853	40	0	40							0	356	0	0	0	0	0	0	0	0	0	0			0	0	765			0	0	
628356																																																																												0	11030	2028		5341			13365	2087	0	4641	154905	0	14	0	28521	1906	5360	27513	1476	3599	8778	7143	5563	1962	9638	25500	33906	34563	21167	74								0	48			0	0	5180	1721	40724	36988			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	24192		0	10							0	355	0	0	0	0	0			0	0				0	0	946			0	0	
628552																																																																												0	27690	2664		12594			11767	0	0	0	102980	0	0	0	16934	58	0	27933	441	662	3139	11782	910	0	23015	14748	8581	26695	12037	89								0	0			0	0	2770	6614	8980	5926			0			0	64																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1085							0	2088	0	0	0	0	0			0	0	0			0	0	3810			0	0	
629148																																																																												0	25443	0		6914			4336	285	0	0	77366	0	0	0	22200	2001	12374	19851	1242	4176	5020	1276	3213	6742	3874	15206	10381	2986	17547	4766								409	0			0	0	465	6986	3238	839			0			168	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	71							0	1154	0	0	0	0	0			0	0	0			0	0	3025			27		
629353																																																																												0	802	1511	0	5455	28906	0	28906	0	0	2068	166968	0	0	0	28733	891	12476	13365	822	1149	2901	6309	8689	8863	25676	10869	28053	46323	26681	623		0	0	0		0	0	0	35	0		0	0	4099	1375	35142	4945	0	0	0			0	35																							0	0	0	0	0	0	0	0	0	0	0	0		9070	106	0	106							0	33241	0	0	0	4459	0	0	0	0	0	0			0	0	19659			0		
629522																																																																												0	312	327		187			11298	3365	0	4623	126979	0	0	0	64702	1134	30430	6758	1297	1428	3819	2306	33654	21920	6139	8692	6447	7362	20008	10899								0	0			0	0	552	1305	15585	13681			0			0	15																							0	0	0	0	0	0	0	0	0	0	0	0		59681		0	21							0	4106	0	0	0	2031	0			0	0				0	0	5781			1692		
629746																																																																												0	19321	897		17598			6618	438	0	0	81377	0	351	0	22284	294	15893	24551	1646	2388	471	572	7097	9892	14331	10665	8759	6091	11821	7426								0	0			0	0	1808	1120	8517	1159			0			215	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	12							0	657	0	0	0	71	0			0	0	0			0	0	303			230	0	
630041																																																																												0	1071	0		1284			1357	0	0	0	16022	0	0	0	7927	185	0	3004	230	1007	2879	2093	1336	323	463	1304	2963	2091	770	141								0	0			0	0	73	0	17	1340			0			41	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	7							0	1348	0	0	0	0	171			0	0	0			0	0	1413			0	0	
630340																																																																												0	6379	148		1111			2045	73	0	0	38851	45	0	0	18169	975	2360	7557	623	1737	6607	4838	4364	0	2746	4811	5261	6274	1635	0								0	0			0	0	1184	0	0	4212			0			9	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	2428	0	0	0	0	0			0	0				0	0	2172			0	0	
630555																																																																												0	22479	2810	0	1335	48667	0	48667	8318	0	253	267401	1134	0	9627	51616	4095	36296	56994	34641	3136	5930	7909	0	0	100592	23463	43430	34401	15033	0		0	0	0		0	0	0	570	1705		0	0	12253	44985	29725	40506	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	125725	6	0	6							0	296	0	0	0	0	0	0	0	0	0	0			0	0	621			0	0	
630658																																																																												0	4741	0	0	292	12005	0	12005	0	0	0	117480	0	0	932	57463	741	57171	12125	82	458	7374	1184	17107	31182	4361	8596	14587	8026	19897	4421		0	0	0		0	0	0	107	0		0	0	3370	3439	15636	2598	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	235	0	235							0	4037	0	0	0	0	0	0	0	0	0	0			0	0	12816			0		
631039																																																																												0	9687	552		4097			12314	1898	0	0	70496	0	0	0	13566	659	1034	25462	2040	2303	3889	4857	115	0	6887	17486	20523	8161	1957	0								153	118			0	0	1664	4946	14949	3525			0			21	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	20702		0	0							0	1262	0	0	0	0	738			0	0				0	0	1106			1083	0	
631150																																																																												0	5140	1915		1648			6019	115	0	1269	171865	0	0	0	60586	1649	57759	18335	2190	5332	2195	3763	11327	35778	10166	10206	7084	22025	35934	25865								0	124			0	0	13901	5037	35865	35847			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	81926		0	37							0	1348	0	0	0	0	0			0	0				0	0	1365			0	0	
631178																																																																												0	5888	1073		408			28821	12341	0	0	132396	0	0	0	46920	1013	14127	54686	8385	4443	8548	6053	5615	13787	42248	15766	12147	10775	2737	1685								0	0			0	0	2306	8393	13549	1378			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	28956		0	0							0	3504	0	0	0	0	0			0	0				0	0	6802			0	0	
631422																																																																												0	10219	3415	0	3219	52871	0	52871	10512	0	8654	472376	0	0	1609	136684	7724	10882	106648	10290	15769	26609	32680	30287	19097	72853	45947	98575	102549	11700	368		0	0	0		0	0	2945	1362	0		0	0	18101	42642	77689	49191	0	0	0			119	208																							0	0	0	0	0	0	0	0	0	0	0	0		125414	264	0	264							0	24404	0	0	0	0	279	0	0	0	0	0			0	0	22480			0		
631570																																																																												0	0	441809	0	0	631	0	631	493	0	0	1127062	0	0	0	566453	11379	295268	14365	75608	135421	11747	45272	18184	270271	18779	32652	224596	218919	21338	43347		0	0	0		0	0	0	121	0		0	0	3910	1722	9419	91023	0	0	3032			39637	2079	0	0	0	269430	478	0	0	0	0	0	0	0	0	0	259902	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		840085	0	0	0							0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	102	0	0	11		
632410																																																																												0	380	10423	0	506	35491	0	35491	18367	0	4524	347605	0	0	0	103959	7974	0	58430	1786	3511	9923	27009	32463	28510	33071	20062	45284	61731	58013	21698		0	0	0		0	0	1256	20	0		0	0	10871	7778	106849	35823	0	0	0			102	771																							0	0	0	0	0	0	0	0	0	0	0	0		26539	957	0	957							0	294	0	0	0	885	0	0	0	0	0	0			0	0	2133			0		
