"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
489641	0	0	0	0	0	0	0	0	179	139272	0	0	0	0	0	126336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	0	6760	0	0	0	0	0	85	0	1750	12939	0	0	0	0	0	0	0	0	0	12970	113366	0	0	0	0	0	5103	0	150	236	143	-1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1622	8625	26052	124700	0	1725	13026	124700	139451	0	6639	6639	17043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155699	0	155699	
489913																																																																																																																																															
490179	0	0	0	0	0	0	0	0	0	18154	0	0	0	0	0	24520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	3147	0	0	0	17	0	0	-1481	106	16797	0	0	0	0	0	0	0	0	0	0	23485	1035	0	0	0	0	0	1945	0	0	864	0	-1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	21475	23485	2116	0	4295	11743	2116	18154	0	650	650	5763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46099	0	46099	
490348	0	0	0	0	0	0	0	0	0	84759	0	0	0	0	0	78179	988	12350	12350	5	63	0	0	0	63	0	0	0	0	0	0	0	0	825	13951	0	0	0	0	0	0	202	0	6026	449	0	0	0	0	0	0	0	0	0	27647	50532	0	0	0	0	0	4121	0	0	700	0	-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	21721	28096	66367	0	4344	14048	66367	84759	0	1044	1044	8597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100771	0	100771	
490450	0	0	0	0	0	0	0	0	3386	434169	0	0	0	0	0	484927	0	0	0	1525	1525	0	0	0	1525	0	0	0	0	0	0	0	0	194459	20356	0	0	252481	7727	0	0	1992	162613	57813	0	0	0	0	0	0	0	0	0	6558	176718	301651	0	0	0	0	0	23534	0	1611	211	0	-6826	877	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	0	0	0	3898	0	0	0	611164	97665	176718	329663	0	19533	88359	329663	437555	0	5000	5000	126438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234179	0	1234179	
490535	0	0	0	0	0	0	0	0	0	143149	0	0	0	0	0	112119	71	888	888	1720	1720	0	0	0	1720	0	0	1065	0	0	0	0	0	71909	6879	0	0	0	0	0	0	-406	27341	119332	2452	0	0	0	1560	705	0	0	0	0	15423	96696	0	0	0	0	0	11007	1065	0	1177	0	-830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99250	128948	18580	108069	0	25790	9290	108069	143149	0	0	0	26419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353345	0	352280	
490843	0	0	0	0	0	0	0	0	0	132815	0	0	0	0	0	58152	811	10138	10138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2706	0	0	0	0	0	150	-1965	0	21612	0	55732	0	0	0	0	0	0	0	0	7785	50367	0	0	0	0	0	7423	0	0	1494	0	-2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	0	0	0	1444	0	0	0	0	25812	7785	123760	0	5162	3893	123760	132815	0	0	0	14927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141927	0	141927	
490937	0	0	0	0	0	0	0	0	530	99848	0	0	0	0	0	100840	0	0	0	618	618	0	0	0	618	0	0	0	0	0	0	0	0	2658	6097	0	0	0	0	0	0	-820	7987	19590	6568	1756	0	0	0	0	0	0	934	0	44006	55900	0	0	0	0	0	9116	0	76	467	0	-2575	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892	0	0	0	1892	0	0	0	11655	31686	50574	68754	0	6337	25287	68754	100378	0	5532	5532	15020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154874	0	154874	
490955	0	0	0	0	0	0	0	0	0	4065	0	0	0	0	0	3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	229	0	0	201	4462	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	1944	0	0	0	0	0	235	0	0	0	0	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	4780	1859	2179	0	956	930	2179	4065	0	89	89	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9205	0	9205	
491224	0	0	0	0	0	0	0	0	65497	13748688	0	13031	2485	13570	33000	13073605	0	0	0	37534	37534	0	0	0	37534	0	0	45721	2	0	0	0	0	1468369	414918	13634	0	978	35	0	0	-24170	844178	4108330	60	0	0	0	0	43054	0	0	17159	1193181	1554111	10309154	0	0	0	0	0	1426417	45723	0	202812	1324	-216246	7935	0	0	0	7935	708	0	0	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	174	0	0	0	174	0	0	0	0	0	0	252358	0	0	0	252358	0	0	0	2330684	5919276	1598549	11831055	0	1183855	799275	11831055	13814185	0	0	33000	1955042	6516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20921752	0	20876029	
491251	0	0	0	0	0	0	0	0	806	54379	0	0	0	0	0	59502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	674	0	0	0	0	0	0	-150	439	13751	1006	1084	0	0	0	0	0	0	0	0	26560	32942	0	0	0	0	0	3425	0	0	0	0	-1646	0	0	0	0	0	33	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	650	0	0	0	0	1195	18129	28216	37451	0	3626	14108	37451	55185	0	3671	3671	8946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82451	0	82451	
491402	0	0	0	0	0	0	37	0	0	229447	0	0	0	0	0	248082	0	0	0	463	463	0	0	0	463	0	0	0	0	0	0	0	0	13777	982	46	0	0	0	0	0	235	12883	47783	4123	13273	0	0	0	83	0	0	0	11808	120297	115977	0	0	0	0	0	27493	0	57	2555	323	-1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	72	0	0	0	72	0	0	0	0	0	0	0	37	26717	63128	124863	154389	0	12626	62432	154389	229447	0	0	0	41742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369779	0	368539	
491653	0	0	0	0	0	0	0	0	0	20532	0	0	0	0	0	17672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3141	0	0	0	0	0	0	125	1722	487	9169	0	0	0	0	0	0	0	0	0	7767	9905	0	0	0	0	0	1433	0	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1722	3628	16936	11338	0	726	8468	11338	20532	0	0	0	3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33596	0	33596	
491822	0	0	0	0	0	0	0	0	380	87370	0	0	0	0	0	98196	0	0	0	845	845	0	0	0	845	0	0	0	0	0	0	0	0	9412	2972	0	0	0	0	0	0	495	0	40989	5711	0	0	0	0	0	0	0	0	0	59687	38509	0	0	0	0	0	6475	0	0	0	0	-982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9412	46111	65398	45829	0	9222	32699	45829	87750	0	2150	2150	16808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172336	0	172336	
491934	0	0	0	0	0	0	0	0	3575	746526	0	0	0	0	0	747743	0	0	0	1016	1016	0	0	0	1016	0	0	197	0	0	0	0	0	13609	9541	0	0	0	0	39	0	-10932	90301	172634	3617	1734	0	0	0	0	0	0	0	27784	190607	529352	0	0	0	0	0	76111	4912	0	3164	0	-18971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6502	0	0	0	6502	0	0	0	103910	231649	194263	606639	0	46330	97132	606639	750101	0	18526	18526	120906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110040	0	1105128	
492173	0	0	0	0	0	0	0	0	788	40225	0	0	0	0	0	51041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1514	489	0	0	0	0	0	0	53	1817	155	0	0	0	0	0	0	0	0	0	542	34240	16259	0	0	0	0	0	7054	0	0	541	0	-1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	123	0	0	0	3331	4990	34240	22895	0	998	17120	22895	41013	0	3263	3263	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64086	0	64086	
492650	0	0	0	0	0	0	0	0	109	382133	0	0	0	0	0	324388	925	11563	11563	30	30	0	0	0	30	0	0	0	0	0	0	0	0	1068	8199	0	0	0	0	0	0	-687	272	78837	42128	7136	0	0	0	0	0	0	0	3661	53189	267538	0	0	0	0	0	33594	0	0	4647	0	-5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	96844	95317	315214	0	19369	47659	315214	382242	0	1500	1500	48023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478842	0	478842	
492810	0	0	0	0	0	0	0	0	171	41187	0	0	0	0	0	40654	0	0	0	46	46	46	0	0	0	0	0	0	0	0	0	0	0	1587	670	0	0	0	0	0	0	383	0	9668	0	6100	0	0	0	0	0	0	0	0	22408	18246	0	0	0	0	0	3795	0	0	0	254	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633	10702	22662	27887	0	2140	11331	27887	41358	0	364	364	6732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62889	0	62879	
493013	0	0	0	0	0	0	0	0	0	152927	0	0	0	0	0	137196	0	0	0	4753	4753	0	0	0	4753	0	0	0	0	0	0	0	0	15845	7916	0	0	0	0	0	0	-888	0	29566	1766	4156	0	0	0	0	0	0	0	0	31285	105911	0	0	0	0	0	17728	0	374	4837	0	-1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16219	45319	33051	127337	0	9064	16526	127337	152927	0	3000	3000	16509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216461	0	216461	
493077	0	0	0	0	0	0	0	0	0	34308	0	0	0	0	0	44766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	4470	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	28837	15929	0	0	0	0	0	2433	0	0	797	0	-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	0	0	1038	0	0	0	336	5267	28837	18836	0	1053	14419	18836	34308	0	0	0	8342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50780	0	50780	
493143	0	0	0	0	0	0	0	0	75	23152	0	0	0	0	0	18697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4448	737	0	0	0	0	0	0	-118	0	9964	902	1304	0	0	0	0	0	0	0	85	1009	17603	0	0	0	0	0	1238	0	17	100	0	-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	4465	10886	1911	20094	0	2177	956	20094	23227	0	0	0	3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37284	0	37284	
493152	0	0	0	0	0	0	0	0	0	108378	0	0	0	0	0	92712	0	0	0	363	363	0	0	0	363	0	0	367	0	0	0	0	0	520	2807	0	0	0	0	350	0	348	4302	11505	5351	0	0	0	0	0	0	0	0	157	4367	88188	0	0	0	0	0	8319	367	0	756	0	-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18029	18029	9014	0	9015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13836	15445	19083	95747	0	3089	9542	95747	108378	0	220	220	15249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123112	0	122745	
493741	0	0	0	0	0	0	0	0	1572	197140	0	0	0	0	0	165439	0	0	0	804	804	0	600	0	204	0	0	2683	0	0	0	0	0	1598	5357	0	0	0	0	0	0	-1957	19114	92870	22651	0	0	0	0	678	0	0	0	8865	16252	140322	0	0	0	0	0	15441	2683	0	974	0	-3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4878	0	0	0	4878	0	0	0	20712	108666	39581	157188	0	21733	19791	157188	198712	0	0	0	26075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313727	0	311044	
493844	0	0	0	0	0	0	0	0	1747	258772	0	0	0	0	0	275766	0	0	0	2082	2082	0	0	0	2082	0	0	0	0	0	0	0	0	37909	13655	0	0	0	0	0	0	-230	1975	14186	4245	0	0	0	0	0	0	0	0	2400	82771	190595	0	0	0	0	0	19644	0	0	1769	253	-5233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39884	32923	87269	210299	0	6585	43635	210299	260519	0	913	913	40870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361955	0	361955	
494168	0	0	0	0	0	0	0	0	0	24633	0	0	0	0	0	13299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6353	7791	0	0	999	50160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	931	11924	0	0	0	0	0	570	0	6	0	0	-288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7358	58395	931	12488	0	11679	466	12488	24633	0	0	0	5543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77967	0	77967	
494261	0	0	0	0	0	0	0	0	31378	4741270	0	0	0	0	0	4384452	0	0	0	22491	22491	0	0	0	22491	0	0	228864	85	0	0	0	0	26821	117198	0	0	0	0	0	0	562	138248	1071747	213798	86212	0	0	0	0	0	0	26746	524598	397100	3436008	0	0	0	0	0	654005	228949	0	131250	0	145725	8548	0	0	0	8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252201	0	1282	0	250919	0	0	0	191815	1846075	610898	4097984	0	369215	305449	4097984	4772648	0	0	0	676839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6653659	0	6424710	
494654	0	0	0	0	0	0	0	0	0	25014	0	0	0	0	0	11744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2169	2197	0	0	0	0	0	0	-1402	1272	28820	1103	5580	0	0	0	0	0	0	0	547	454	10743	0	0	0	0	0	2063	476	0	0	0	-1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	25	0	0	0	0	3441	31564	1582	17910	0	6313	791	17910	25014	0	0	0	4440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51578	0	51578	
495044	0	0	0	0	0	0	0	0	0	71795	0	0	0	0	0	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9956	3007	0	0	0	0	300	0	-487	7633	9763	1664	3063	0	0	0	0	0	0	0	54	16926	52220	0	0	0	0	0	2087	0	0	187	0	-1252	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3282	0	894	77	2311	0	0	0	17589	13905	18967	59530	0	2781	9484	59530	71795	0	0	0	19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106852	0	106852	
495419	0	0	0	0	0	0	0	0	0	320610	0	0	0	0	0	283450	0	0	0	95	95	50	0	0	45	0	0	15838	1	0	0	0	0	14962	6758	0	0	0	0	0	0	-424	11268	130179	29414	2478	0	0	0	0	0	0	2702	3352	103054	174342	0	0	0	0	0	55363	16788	1494	2644	220	12477	317	295	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12175	0	0	0	12175	0	0	0	30771	154933	132688	223279	0	30987	66344	223279	320610	0	12000	12000	52869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539771	0	522983	
495558	0	0	0	0	0	0	0	0	90	49033	0	0	0	0	0	32344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	15430	0	0	0	38557	2127	124	0	0	0	0	0	0	0	0	0	378	0	0	0	0	32344	0	0	0	0	0	4274	0	0	186	20	-689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	55673	2147	36914	0	11135	1074	36914	49123	0	1500	1500	10359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95865	0	95865	
495857	0	0	0	0	0	0	0	0	0	11331	0	0	0	0	0	5286	0	0	0	0	0	0	0	0	0	0	0	762	0	0	0	0	0	559	499	0	0	0	0	0	0	-1146	0	26856	0	0	0	0	0	0	0	0	0	237	161	4888	0	0	0	0	0	1653	762	48	0	0	-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	27592	161	5732	0	5518	81	5732	11331	0	0	0	3343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33654	0	32558	
496434	0	0	0	0	0	0	0	0	0	13337	0	0	0	0	0	6965	0	0	0	80	80	0	0	0	80	0	0	0	0	0	0	0	0	636	692	0	0	0	0	0	0	-356	10941	10887	3239	300	0	0	0	0	0	0	0	0	1328	5637	0	0	0	0	0	2726	0	75	260	35	-497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11652	13314	4602	8373	0	2663	2301	8373	13337	0	1475	1475	4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36986	0	36986	
496845	0	0	0	0	0	0	0	0	1481	200049	0	0	0	0	0	180138	632	7900	7900	0	0	0	0	0	0	0	0	0	59	0	0	0	0	1985	4651	0	0	0	0	0	0	719	12771	31280	31127	252	0	0	0	0	0	0	0	0	36977	143161	0	0	0	0	0	8920	59	0	0	0	-3123	0	0	0	0	0	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14756	36304	68104	160217	0	7261	34052	160217	201530	0	373	373	25728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267812	0	267753	
496957	0	0	0	0	0	0	0	0	33	16972	0	0	0	0	0	17387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3111	0	0	0	0	0	0	-13	3	3285	580	121	0	0	0	0	0	0	0	4766	68	12553	0	0	0	0	0	2154	0	275	121	17	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	11283	665	14415	0	2257	333	14415	17005	0	0	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26411	0	26411	
497039	0	0	0	0	0	0	2639	0	2132	526369	0	0	0	0	0	533656	0	0	0	1557	1557	0	0	0	1557	0	0	1701	0	0	0	0	0	23287	1982	0	0	0	916	439	0	-695	34415	56713	31089	0	0	0	0	1653	0	0	14911	1776	179715	337254	2068	0	0	0	0	70792	1701	1676	7276	0	-5594	1045	0	0	0	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12910	0	7274	0	5636	0	286	2353	74289	76223	215249	405631	0	15245	107625	405631	528501	0	0	0	74613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755350	0	753649	
497404																																																																																																																																															
497570	0	0	0	0	0	0	0	113	31177	2081609	0	0	0	0	0	3345709	0	0	0	0	0	0	0	0	0	0	0	3297	0	0	0	0	0	91128	10	0	0	0	7383	0	0	-428	150101	16232	0	0	0	0	0	0	0	0	0	0	2555766	789943	0	0	0	0	0	73969	3297	0	40882	0	-54718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2434	0	0	331	2103	0	0	0	241229	64507	2556097	821836	0	12901	1278049	821836	2112786	0	0	0	441175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626517	428	3623648	
497655	0	0	0	0	0	0	0	0	511	27718	0	0	0	0	0	10510	0	0	0	65	65	0	0	0	65	0	0	0	0	0	0	0	0	7535	7230	0	0	13687	71216	2430	0	125	0	0	0	320	0	0	0	0	0	0	0	0	7640	2870	0	0	0	0	0	4175	0	0	0	0	-694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	21222	78446	10070	7505	0	15689	5035	7505	28229	0	0	0	12411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119758	0	119758	
497851	0	0	0	0	0	0	0	0	155	91099	0	0	0	0	0	60026	0	0	0	635	635	0	0	0	635	0	0	0	0	0	0	0	0	3367	4652	0	0	0	0	0	0	-149	7305	77083	3992	0	0	0	0	303	0	0	0	419	10303	49304	0	0	0	0	0	15890	0	114	2017	0	-1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3261	0	0	0	3261	0	0	0	10786	84981	14598	66959	0	16996	7299	66959	91254	0	810	810	18533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170818	0	170818	
497954	0	0	0	0	0	0	0	0	378	75008	0	0	0	0	0	84435	0	0	0	54	54	0	0	0	54	0	0	0	0	0	0	0	0	719	5662	0	0	0	0	0	0	-726	4561	4999	0	0	0	0	0	0	0	0	1163	984	36939	45349	0	0	0	0	0	9184	0	1005	714	195	-2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	7448	20675	37134	52684	0	4135	18567	52684	75386	0	8316	8316	12913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116118	0	116118	
498148	0	0	0	0	0	0	43	0	1769	505711	0	0	0	0	0	534227	0	0	0	2360	2360	0	0	0	2360	0	0	276	0	0	0	0	0	12203	9078	0	0	0	0	0	0	-4471	35	56355	449	0	0	0	0	99	0	0	0	21038	140004	373185	0	0	0	0	0	42924	276	0	3931	0	-12308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4836	0	0	0	4836	0	0	43	12238	90419	140595	419098	0	18084	70298	419098	507480	0	17	17	70614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642945	0	642669	
498317	0	0	0	0	0	0	375	0	187	539927	0	0	0	0	0	545519	0	0	0	6239	6239	0	0	0	6239	0	0	1266	43	0	0	0	0	23099	9752	0	0	0	16975	6352	0	1090	4186	83574	0	0	0	0	0	0	0	0	0	6742	211953	326824	0	0	0	0	0	51543	1398	1530	6762	349	-4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31271	0	0	0	31271	0	0	375	28815	123805	219029	405838	0	24761	109515	405838	540114	0	0	0	76497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735015	0	733706	
498362	0	0	0	0	0	0	38	0	2028	288105	0	0	0	0	0	250318	0	0	0	0	0	0	0	0	0	0	0	4220	169	0	0	0	0	4169	19412	0	0	0	775	0	0	448	0	97330	3568	5170	0	0	0	1628	0	0	5757	0	47137	197424	0	0	0	0	0	41158	4389	263	224	0	-808	1523	0	0	0	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	10189	117741	52371	240399	0	23548	26186	240399	290133	0	0	0	48348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426365	0	421976	
