"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
82350																																		0	0	0	0	0	69		0	0	0	0	0	5980	3	0			0	0	0	63	6	0	0	0	0	0	0	0						0																					true	true	false	false	false																					http://www.lauderdalecountybank.com	
82659																																		13	0	0	13	0	1225		0	0	0	0	0	5	0	0	false	0	19	0	0	1000	0	0	19	0	0	206	0	225	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.csbankmn.com	
83151																																		1053	393	10000	879	0	10000		185	0	0	0	208	2387	1	0			0	10000	0	0	0	0	0	0	0	0	0	0					0	174																					true	false	false	false	false																					www.flagshipbanks.com	
83236																																		0	0	0	0	0	0		0	0	0	0	0	6794	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.bankofthesouth.com	
83375																																		1593	4072	67025	1161	0	67401		1104	0	0	0	2968	2539	3	0			0	67025	300	76	0	15000	0	0	0	0	0	0					1528	432																					true	false	false	false	true	1	81	713	0																	www.mycenturybank.com	
83638	19986	558	595000	19193	0	1258000		4903	4	0	true	0	2000	615000	451000	190000	0	0	2000	0	0	0	0	0	0		793	0	0			0	0						1258000		0	0	558	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true	1	23107	140289	0	www.weseethebusiness.com		remotedeposit.mercantilcb.com														www.mercantilcb.com	
83834																																		0	0	0	0	0	1142		0	0	0	0	0	1062	0	0	false	0	271	0	0	0	0	0	271	0	871	0	0	1142	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					http://www.americanbankandtrust.net	
83852																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																					false	false	false	false	false																					http://www.richlandstate.org	
83955																																		0	89	1000	0	0	2622		0	0	89	0	0	1929	2	0			0	1000	0	0	1622	0	0	0	0	0	0	0						0																					false	false	false	false	false																					greenfieldbank.com	
84046																																		0	0	2350	0	0	5941		0	0	0	0	0	381	0	0			0	2350	3591	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.ft-sb.com	
84541																																		461	916	33000	0	0	33741		266	53	79	0	518	4956	2	0			40	33000	152	0	0	0	40	0	549	0	0	0					2091	461																					true	false	false	false	true	1	85	1700	0																	http://www.gbtonline.com	
84804																																		0	334	0	0	0	0		0	0	334	0	0	149	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://citizensbankofcapevincent.com	
85052																																		0	135	0	0	0	0		0	0	135	0	0	3176	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.uintabank.com	
85258																																		515	0	0	515	0	13000		0	0	0	0	0	0	0	0			0	0	4000	9000	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.exchangestatebankmn.com	
85454																																		0	0	0	0	0	0		0	0	0	0	0	120	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.bankoflaverne.com	
85472																																		358042	7854	453109	338972	121	716225		243	0	999	161	6451	7507	1	883	true	0	24996	453109	166026	55000	0	0	24996	0	0	17094	0	11451	true	true	0	0	0	18949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	2903	59888	0																	www.oceanfirst.com	
85931																																		0	75	5000	0	0	10000		0	0	75	0	0	1262	0	0			0	5000	5000	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.pattersonstatebank.com	
86349																																		0	285	0	0	0	67		0	0	285	0	0	1555	0	0			0	0	67	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.unionbankofmena.com	
86358																																		0	0	0	0	0	0		0	0	0	0	0	72	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	true	false	false	false																					http://www.franklinstatebank.net	
86554																																		0	20	0	0	0	0		0	0	20	0	0	62	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.chestercountybanktn.com	
86675																																		264	3689	0	5	0	0		405	0	1649	0	1635	1528	0	0			0	0	0	0	0	0	0	0	0	0	0	0						259																			2	true	false	false	false	false	false																					WWW.ROSEDALEFEDERAL.COM	
87047																																		0	360	0	0	0	0		0	0	0	0	360	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false						Porter Bank		Pines Bank													http://www.porterstatebank.com	
87159																																		12	0	0	0	0	0		0	0	0	0	0	387	0	0			0	0	0	0	0	0	0	0	0	0	0	0						12																					false	false	false	false	false																					www.fsbnewcastle.com	
87234																																		195	249	10000	195	0	13000		0	0	249	0	0	11364	5	0			0	10000	2000	1000	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.fnbmt.com	
87476																																		0	0	10500	0	0	22500		0	0	0	0	0	0	0	0			0	10500	12000	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.wilmingtonsavings.com	
87579																																		0	0	62568	0	0	92844		0	0	0	0	0	122	0	0	false	0	0	74568	12486	5790	0	18000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	false	false	false	false	false																					www.middlesexfederal.com	
88231																																		736	378	77500	0	668	77741	true	378	0	0	0	0	29	0	1060	false	0	0	77500	241	0	0	0	0	0	0	0	0	0	false	false	0	0		68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	true	false	false	false	true	1	85	581	0																	http://www.banksouth.com	
88240																																		3540	0	0	2723	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	817																					false	false	false	false	false																					www.panorastatebank.com	
88259																																		0	36	265	0	0	2528		36	0	0	0	0	0	0	0			3	265	548	573	1121	2507	3	7	11	0	0	21						0																					true	false	false	false	false																					http://www.janesvillestatebank.com	
88352																																		0	0	0	0	0	0		0	0	0	0	0	123	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					http://www.bediasbank.com	
88455																																		7101	1044	27269	6862	0	27269		0	0	0	0	1044	0	0	0			0	27269	0	0	0	0	0	0	0	0	0	0						239																					true	false	false	false	false																					www.myhbank.com	
88772																																		3475	0	1667	2522	875	7819		0	0	0	0	0	997	0	875			75	1667	3167	1999	0	0	75	156	167	588	0	986					0	78																			1	true	true	false	false	false	false					www.ucbforme.com		www.facebook.com/unitedcommunitybankIN?ref=hl														www.bankucb.com	
88950																																		0	0	8800	0	0	10913		0	0	0	0	0	1094	1	0			0	8913	2000	0	0	0	0	0	0	0	0	0					0	0																					true	true	false	true	false																					www.financialsecuritybank.com	
89032																																		0	616	0	0	0	0		0	0	366	0	250	925	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.plaqbank.com	
89135																																		0	279	0	0	0	0		0	0	279	0	0	2021	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fnbwauchula.com	
89854																																		0	1457	3000	0	0	6041		0	1034	0	0	423	2085	3	0			13	3000	1000	2000	0	0	13	26	2	0	0	0					0	0																					true	false	false	false	false																					www.minnstarbank.com	
89957																																		0	0	0	0	0	0	true	0	0	0	0	0	690	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false																					http://cenderabank.com	
90047																																		0	0	0	0	0	0		0	0	0	0	0	922	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.palosavingsbank.com	
90177																																		0	1397	18018	0	0	86409		0	0	1397	0	0	1223	0	0			0	18018	26750	3176	38465	0	0	0	0	0	0	0					0	0																			1	true	true	true	false	false	false																					www.firstwithus.com	
90328																																		1905	410	0	0	0	0		0	0	0	0	410	3718	2	0			0	0	0	0	0	0	0	0	0	0	0	0						1905																					true	false	false	false	false					http://www.graysonnationalbank.com		http://www.bankoffloyd.com														http://www.skylinenationalbank.com	
90337																																		0	984	2000	0	0	19100		180	0	310	0	494	1223	0	0	false	0	0	2000	10700	6400	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					HTTP://WWW.CBEXPRESS.COM		HTTP://WWW.UCBANKING.BIZ		HTTP://WWW.UCBANKING.US		HTTP://WWW.UCBANKING.INFO		HTTP://WWW.UCBANKING.MOBI		HTTP://WWW.UCBANKING.NET		HTTP://WWW.UCBANKING.ORG	HTTP://WWW.UCBANKING.BANK			HTTP://WWW.UCBANKING.COM	
90579																																		3	205	0	0	3	0		205	0	0	0	0	468	0	3			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	true	false	false	false	true	0	119	1016	0																	http://www.firstfedweb.com	
91615																																		0	98	4000	0	0	4000		0	98	0	0	0	1217	1	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.antwerpexchangebank.com	
91651																																		0	99	0	0	0	0		0	0	0	0	99	600	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.securitysbank.com	
91754																																		20175	0	0	20175	0	0		0	0	0	0	0	7710	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.fnbbellville.com	
91950																																		0	0	0	0	0	46		0	0	0	0	0	981	2	0			46	0	0	0	0	0	46	0	0	0	0	46					0	0																					false	false	false	false	false																					www.cantonfarmersstatebank.com	
92144																																		0	0	0	0	0	0		0	0	0	0	0	612	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.csbpaton.com	
92676																																		889	0	10650	739	150	10650		0	0	0	0	0	5991	3	673	false	0	0	10650	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	true	false	false	false	false					www.wfsmobile.com	Windsor Federal Savings		WFS Mortgage Company													www.windsorfederal.com	
92706																																		70	1	15000	0	70	23000		1	0	0	0	0	760	0	300			0	15000	8000	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.sugarriverbank.com	
92902																																		0	0	0	0	0	0		0	0	0	0	0	252	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																						
93244																																		308	0	0	0	308	8398		0	0	0	0	0	4145	2	430			0	0	4458	2141	1799	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.woodfordstatebank.com	
93543																																		421	65	6500	0	421	23930		0	0	65	0	0	3432	2	421			0	6942	9488	2500	5000	0	0	0	0	0	0	0						0																					true	true	false	false	false																					www.svbt.com	
93619																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A		
93758																																		4326	237	0	2836	0	0		0	0	0	0	237	104	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					https://www.facebook.com/FirstNationalBankMTV		https://www.twitter.com/FNB_MTV														http://www.mahnomenbank.com	
94139																																		2824	1183	0	2824	0	0		320	0	29	0	834	2002	2	0			0	0	0	0	0	0	0	0	0	0	0	0					72	0																					true	false	false	false	false																					WWW.MANDMBANK.COM	
94522																																		0	3299	0	0	0	0		0	0	800	0	2499	4968	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.BCBonline.com	
94755																																		0	365	0	0	0	0		0	0	101	0	264	2109	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.sundancestate.bank	
94858																																		0	0	0	0	0	0		0	0	0	0	0	517	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0																	0	0			true	true	false	false	true	2	270000	18	0																	www.adrianbank.com	
95051																																		0	15	0	0	0	0		0	0	0	0	15	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	true	false	false	false																					http://www.oneamericanbank.com	
95659																																		11	42	4335	11	0	4335		0	0	42	0	0	1069	1	0	false	0	0	4335	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.morrisstatebank.com	
95677																																		0	20	3000	0	0	3000		0	0	20	0	0	1180	1	0			0	3000	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	false	false	false	false	false																					www.rocklandsavingsbank.com	
96553																																		0	2351	0	0	0	0		0	2041	310	0	0	983	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					WWW.HERSHEYSTATEBANK.COM	
97055																																		0	3250	6095	0	0	51095		0	3250	0	0	0	6196	1	0			0	6095	25000	20000	0	45000	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.hendersonstatebank.net	
97279																																		0	0	0	0	0	0		0	0	0	0	0	174	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.woodsfieldsavings.com	
97457																																		0	919	5000	0	0	8500		50	0	216	0	653	2091	3	0			0	5000	2500	1000	0	0	0	0	0	0	0	0						0																					false	false	false	false	false					secure.citizensbankofamsterdam.com																WWW.CITIZENSBANK.WS	
97804																																		3389	170	104500	2526	24	124132		0	0	110	0	60	21893	3	352			0	104500	11500	3300	3000	0	0	0	0	1832	0	1832						839																					true	true	false	false	true	1	239	39236	0																	www.mountainone.com	
97943																																		449	1261	12000	0	0	18000	true	0	0	0	1261	0	5284	2	0	true		0	12000	0	6000	0	0	0	0	0	0	0	0	true	false				449																					false	false	false	false	false																					http://www.marioncountybank.com	
98351																																		384	0	0	0	0	0		0	0	0	0	0	1189	1	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				384																					true	false	false	false	false						CITIZENS STATE BANK OF RIDGWAY		CITIZENS STATE BANK OF SILVERTON		CITIZENS STATE BANK OF NATURITA											http://www.csbcolorado.com	
98463																																		0	823	0	0	0	0		0	0	823	0	0	4843	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.citizensEbank.com	
98717																																		0	0	514	0	0	6047		0	0	0	0	0	0	0	0	false	0	0	514	927	4606	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.eastbank-na.com	
99143																																		0	481	3300	0	0	4151		239	0	28	0	214	4577	3	0			0	3300	0	116	735	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.mandpbank.com	
99255																																		9	0	0	0	0	0		0	0	0	0	0	36	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	true	false	false	false																					http://fsbclaremont.com	
99376																																		21729	244	0	56	21673	30000		0	0	244	0	0	301	0	27775	false	0	0	0	15000	15000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																																		2674	31	13031	1903	0	21211		0	0	31	0	0	2789	2	0			0	13031	5988	2192	0	0	0	0	0	0	0	0	true	true				771																					false	false	false	false	false																					http://WWW.BANKCOM.COM	
99536																																		608	28	0	0	0	0		28	0	0	0	0	9690	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	608																					true	false	false	false	false																					bankofputnamcounty.com	
99853																																		0	144	0	0	0	0	true	0	0	144	0	0	756	2	0	false		0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																					true	false	false	false	false																					http://www.fsbnoble.com	
100236																																		0	809	0	0	0	0		318	0	83	0	408	2315	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false																					https://www.sunmarkbank.com	
100357																																		11344	0	0	11294	0	0		0	0	0	0	0	4211	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	50																					true	false	false	false	false																					www.legend-bank.com	
100562																																		75828	1374	136020	64311	7021	152839		445	0	837	0	92	6557	3	7021	true	0	16819	136020	0	0	0	0	16819	0	0	0	0	16819	true	false	0	0	3000	4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	382	4000	0	http://www.tricountiesbank.com																http://www.tcbk.com	
100777																																		3	0	0	0	0	0		0	0	0	0	0	1039	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	3																			1	true	true	false	false	false	false																					www.cfsbank.com	
100843																																		0	352	65000	0	0	65000		146	0	206	0	0	342	0	0			0	65000	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fnbc.us	
101019	4550	0	280000	4550	0	330000		28725	2	0	true	0	50000	280000	0	0	0	0	50000	0	0	0	50000	0	0		0	0	0			0	0						330000		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						false	false	false	false	false																					1	
101037																																		0	778	20000	0	0	20000		7	0	356	0	415	4755	1	0	true	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false					www.fabt.com																www.fabt.com	
101439																																		0	141	0	0	0	0		0	0	101	0	40	1018	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.durdenbc.com	
101671																																		2659	286	6032	2023	636	18525		0	0	41	0	245	10184	3	636	true	0	0	6032	4497	7996	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.adirondackbank.com	
101738																																		0	144	4000	0	0	4000		65	0	79	0	0	10	0	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					http://www.gsnb.com	
101952																																		0	0	6248	0	0	6248	true	0	0	0	0	0	656	0	0	true		0	6248	0	0	0	0	0	0	0	0	0	0	true	true				0																					false	false	false	false	false																					http://www.bradynationalbank.com	
102155																																		69	0	0	0	0	0		0	0	0	0	0	39	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	69																					true	false	false	false	false																					http://www.sgbok.com	
102333																																		0	0	0	0	0	0		0	0	0	0	0	299	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																					true	false	false	false	false																					http://www.wilcobank.com	
102342																																		0	0	1782	0	0	3131		0	0	0	0	0	81	0	0			0	1782	1349	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					WWW.RACCOONVALLEYBANK.COM	
102539																																		0	0	0	0	0	0		0	0	0	0	0	1028	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.communities1st.com	
102557																																		653	0	1750	653	0	9171		0	0	0	0	0	461	0	0			0	1750	4050	2371	1000	0	0	0	0	0	2565	0						0																					false	false	false	false	false																					www.foundationonebank.com	
102874																																		423	0	0	0	423	0		0	0	0	0	0	960	0	423	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	true	false	false	false	false																					www.papercitysavings.com	
103134																																		0	0	0	0	0	0		0	0	0	0	0	2349	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					http://WWW.BKOFCOMMERCE.COM	
103255																																		900	557	0	413	487	11477		320	0	216	0	21	3969	3	487	true	0	1400	0	0	0	669	0	1400	0	0	9408	0	10808	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	211	1973	0																	http://www.landmarkbank.com	
103563																																		0	0	0	0	0	0	true	0	0	0	0	0	32	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																					false	false	false	false	false																					http://www.fsbmobeetie.com	
104234																																		0	0	0	0	0	0		0	0	0	0	0	1028	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.hcbwv.com	
104542																																		0	73	0	0	0	0		73	0	0	0	0	88	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.marseillesbank.com	
104971																																		0	533	0	0	0	0		40	0	469	24	0	102	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	false	false	false	false	false																					www.martinsvillefirst.com	
105026																																		0	2747	0	0	0	28000		1643	0	672	0	432	11805	3	0			0	0	8000	20000	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.fbwbank.com	
105222																																		0	147	3000	0	0	4000		147	0	0	0	0	4114	2	0			0	3000	1000	0	0	0	0	0	0	0	0	0					0	0																					true	true	false	false	false																					www.virginiacommunitybank.com	
105473																																		0	1632	15000	0	0	15004		0	0	0	0	1632	2177	1	0	false	0	0	15000	4	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2	true	true	false	false	false	false																					www.homefederalbanktn.com	
105530																																		0	692	2000	0	0	2000		591	0	101	0	0	1121	1	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fsbankmctn.com	
106359																																		15031	827	140000	14206	0	150000		150	0	0	0	677	10642	4	0	true	0	0	140000	10000	0	0	58000	0	0	0	0	0	0	true	true	0	0		825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	82	601	0																	www.ffb.com	
106452																																		0	10252	0	0	0	0		10252	0	0	0	0	2266	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false					www.pueblobankandtrust.com	PB&T Bank	www.pbandt.mobi		www.pbandt.com												www.pbandt.bank	
106676																																		0	0	4294	0	0	13566		0	0	0	0	0	1242	0	0			0	4294	5272	0	4000	0	0	0	0	0	0	0					0	0																			1	true	false	false	false	false	false																					www.bhsla.com	
107244																																		702751	20301	178	660789	0	1766		13113	0	1910	0	5278	889	1	0	false	0	0	178	1396	192	0	0	0	0	0	0	0	0	true	true	0	0	1096	41962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	471	7436	0																	http://www.ozk.com	
107459																																		0	0	0	0	0	0		0	0	0	0	0	562	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.corderbank.com	
107570																																		958	60	12000	131	827	42000		0	0	60	0	0	300	0	827			0	12000	19000	4000	7000	0	0	0	0	0	0	0						0																					true	false	false	false	false																					www.firstfedindiana.bank	
107758																																		0	161	0	0	0	2390		0	0	161	0	0	633	0	0			0	0	200	1940	250	0	0	0	0	0	0	0						0																					true	false	false	false	false																					onlinebanking.bvsb.net	
108072																																		132	0	2044	132	0	7901		0	0	0	0	0	1879	1	0			0	2044	2092	3570	195	0	0	0	0	0	0	0						0																					true	true	false	false	false					www.buffalofed.com	BANK OF BUFFALO		BANK OF GILLETTE		BANK OF SHERIDAN											www.buffalofed.com	
108269																																		0	0	0	0	0	0		0	0	0	0	0	8	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					www.fnbmoody.com	
108652																																		399	290	0	399	0	0		237	0	0	0	53	191	0	0			0	0	0	0	0	0	0	0	0	0	321	0					0	0																					true	false	false	false	false																					www.fnbob.com	
108746																																		0	24	0	0	0	0		0	0	24	0	0	3018	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					onlinebanking.masoncitynationalbank.com	
108951																																		394	0	18651	363	0	24809		0	0	0	0	0	1688	1	0			0	18651	1300	3450	1408	0	0	0	0	0	0	0					0	31																					true	false	false	false	false																					www.reliabank.com	
109136																																		0	14393	0	0	0	0		8567	0	0	0	5826	12745	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.peoplesbanktrust.com	
109154																																		0	29	500	0	0	1600		29	0	0	0	0	365	0	0			0	500	1100	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					WWW.fsbbyron.com	
109453																																		2445	0	1000	2163	0	5000		0	0	0	0	0	1562	1	0			0	1000	4000	0	0	0	0	0	0	0	0	0						282																					true	false	false	false	false																					https://www.ebankstar.bank	
109574																																		218	175	0	218	0	9324		0	0	175	0	0	2071	1	0			0	0	8000	609	715	0	0	0	0	0	0	0					0	0																					true	false	false	false	false					www.haverhillbank.bank																www.haverhillbank.com	
109659																																		138	134	221	138	0	1178		0	0	33	0	101	5071	3	0			0	221	957	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.theuncommonbank.com	
110413																																		178	594	0	0	178	0		0	0	186	0	408	2917	1	178	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					www.suttonbank.com	
110936																																		10488	0	0	10488	0	18333		0	0	0	0	0	20	0	0			0	0	18333	0	0	0	0	0	0	0	0	0						0																					true	true	false	true	true	1	3447	46670	0																	http://www.bbamericas.com	
110945																																		0	1767	2500	0	0	6052		0	0	0	0	1767	428	0	0			0	2500	0	350	3202	0	0	0	0	0	0	0					0	0																					true	true	false	false	false																					www.usbky.com	
