"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
321330	0	0	0	0	0	0	0	0	0	0	0	35124	0	0	0	0	0	30648	63	788	788	69	69	0	49	0	20	0	0	0	0	0	0	0	0	6670	4300	0	0	4677	211	165	0	124	525	5840	1434	203	0	0	88	194	0	0	0	104	8008	22536	0	0	0	0	0	2717	0	193	136	10	-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948	0	0	0	1947	0	0	0	12065	11729	9811	27872	0	2346	4906	27872	35124	0	1001	1001	4923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60925	0	60925	
321947	0	0	0	0	0	0	0	0	0	0	1595	211131	0	0	0	0	162	194742	0	0	0	0	0	0	0	0	0	0	0	2119	76	0	0	0	0	11205	1355	0	0	0	521	3655	0	4701	38988	102415	13235	5407	0	0	0	4828	0	0	0	0	73050	121692	0	0	0	0	0	21070	2195	131	1770	475	2642	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50324	106061	95243	143892	0	21212	47622	143892	212726	0	0	162	34422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397173	0	394978	
322056	0	0	0	0	0	0	0	0	0	0	2548	309384	0	0	0	0	0	283697	0	0	0	727	727	0	0	0	727	0	0	0	0	0	0	0	0	30879	17440	0	0	0	19495	5350	0	1950	600	117997	4467	0	0	0	0	0	510	0	0	0	63550	220147	0	0	0	0	0	24002	0	4302	1452	112	-4502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35781	178359	73479	239520	0	35672	36740	239520	311932	0	21975	21975	52791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524527	0	524527	
322177	0	0	0	0	0	0	0	0	0	0	0	311471	0	0	0	0	0	308436	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	10366	6523	0	0	0	0	0	0	1230	7001	91843	8297	5653	0	0	0	784	0	0	1067	0	110260	197109	0	0	0	0	0	33722	768	703	4595	0	-1566	337	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19137	105224	119341	230755	0	21045	59671	230755	311471	0	2263	2263	39101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472554	0	471786	
322449	0	0	0	0	0	0	0	0	0	0	180	37453	0	0	0	0	0	35758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381	2483	0	0	189	2138	8555	0	14	0	552	0	0	0	0	0	0	0	0	0	0	10261	25497	0	0	0	0	0	1265	0	0	116	0	-636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	3570	7828	18816	26659	0	1566	9408	26659	37633	0	2539	2539	7444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55233	0	55233	
322476	0	0	0	0	0	0	0	0	0	0	3	5045	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1336	0	0	0	0	0	0	23	30	4787	0	0	0	0	0	0	0	0	0	0	3019	1931	0	0	0	0	0	420	0	0	0	123	-37	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	6123	3142	2252	0	1225	1571	2252	5048	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11612	0	11612	
322551	0	0	0	0	0	0	0	0	0	0	238	11804	0	0	0	0	0	13696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635	0	0	0	0	0	0	13	8558	0	15	0	0	0	0	0	0	0	0	0	6185	7511	0	0	0	0	0	1095	0	0	0	0	-376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8558	1679	6200	8606	0	336	3100	8606	12042	0	44	44	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24277	0	24277	
322757	0	0	0	0	0	0	0	0	0	0	140	18741	0	0	0	0	0	17303	0	0	0	279	279	0	0	0	279	0	0	0	0	0	0	0	0	285	4712	0	0	0	0	0	0	474	367	6452	298	600	0	0	0	0	0	0	0	0	6458	10845	0	0	0	0	0	1382	0	3	232	38	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	13254	6794	12833	0	2651	3397	12833	18881	0	1858	1858	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32042	0	32042	
322850	0	0	0	0	0	0	0	0	0	0	0	71114	0	0	0	0	0	64289	0	0	0	160	160	0	0	0	160	0	0	0	0	0	0	0	0	1166	1516	0	0	0	0	0	0	623	1830	21838	37	3104	0	0	0	0	0	0	0	1913	11168	51208	0	0	0	0	0	4534	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	652	0	0	0	2996	29263	11205	59658	0	5853	5603	59658	71114	0	3996	3996	9570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101350	0	101350	
323035	0	0	0	0	0	0	0	0	0	0	8930	286994	0	0	0	0	0	251130	0	0	0	123	123	0	0	0	123	0	0	1862	0	0	0	0	0	138104	549	0	0	0	0	0	0	1540	0	36683	5671	629	0	0	0	611	0	0	0	0	57264	193866	0	0	0	0	0	64058	1862	0	1556	74	-9227	363	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	0	0	809	0	0	0	138104	38788	63620	256356	0	7758	31810	256356	295924	0	0	0	15074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500880	0	499018	
323204	0	0	0	0	0	0	0	0	0	0	1307	455504	0	0	0	0	0	440776	0	0	0	8882	8882	4681	0	0	4201	0	56	0	51	0	0	0	0	12941	6931	0	0	0	8197	396	0	4233	26205	131732	126	0	0	0	0	0	5130	0	2308	19800	168842	249826	0	0	0	0	0	35192	0	599	3694	324	-2767	143	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47975	47975	0	0	47975	0	75	75	0	0	0	75	23958	0	0	0	23958	0	0	0	46734	170354	217663	313908	0	34071	108832	313908	456811	0	0	0	54507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659234	0	659183	
323651	0	0	0	0	0	0	0	0	0	0	462	128427	0	0	0	0	0	124469	0	0	0	466	466	0	0	0	466	0	0	0	0	0	0	0	0	2008	4670	0	0	0	26094	0	0	351	614	35725	0	0	0	0	0	0	0	0	0	746	36435	87288	0	0	0	0	0	8838	0	432	0	0	-1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	330	0	0	0	3054	70904	36435	96490	0	14181	18218	96490	128889	0	3669	3669	25769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203992	0	203992	
323718	0	0	0	0	0	0	0	0	0	0	4355	198928	0	0	0	0	0	181169	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	30448	15255	0	0	0	8620	0	0	605	0	33288	0	0	0	0	0	522	0	0	0	0	41601	139569	0	0	0	0	0	30512	0	439	1053	0	-6229	0	0	0	0	0	950	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30887	63406	42123	169540	0	12681	21062	169540	203283	0	5190	5190	48050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301181	0	301166	
324153	0	0	0	0	0	0	0	0	0	0	459	84047	0	0	0	0	0	76032	0	0	0	2032	2032	0	0	0	2032	0	0	0	0	0	0	0	0	6875	1703	0	0	0	0	0	0	1533	20463	62958	0	0	0	0	0	0	0	0	1668	0	20062	54302	0	0	0	0	0	4044	0	348	560	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1862	0	0	0	1861	0	0	0	29354	65721	20062	61331	0	13144	10031	61331	84506	0	500	500	14950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172319	0	172319	
324229	0	0	0	0	0	0	0	0	0	0	0	20712	0	0	0	0	0	21632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8668	2063	0	0	0	0	0	0	103	5	12125	256	0	0	0	0	0	0	0	0	52	12790	8790	0	0	0	0	0	1730	0	50	275	126	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	0	0	0	792	0	0	0	8723	16327	13172	10861	0	3265	6586	10861	20712	0	1812	1812	4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47797	0	47797	
324256	0	0	0	0	0	0	0	0	0	0	0	27203	0	0	0	0	0	22035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	5200	0	0	0	18819	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	2645	18216	0	0	0	0	0	1541	0	0	0	0	-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1876	26181	4413	19760	0	5236	2207	19760	27203	0	988	988	3741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50117	0	50117	
324274	0	0	0	0	0	0	0	0	0	0	0	105574	0	0	0	0	0	72143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	28504	0	0	51103	132085	0	0	6677	4143	107595	0	107	0	0	0	0	0	0	0	105	70963	1075	0	0	0	0	0	20094	0	2597	2646	256	6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58723	270935	71219	15777	0	54187	35610	15777	105574	0	0	0	65795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421153	0	419202	
324340	0	0	0	0	0	0	0	0	0	0	1635	335701	0	0	0	0	0	311468	0	0	0	0	0	0	0	0	0	0	0	15452	0	0	0	0	228	7349	11685	0	0	0	0	0	0	3328	16100	83872	21465	9100	0	0	0	1874	0	0	0	2453	85273	223742	0	0	0	0	0	47910	15680	1389	2976	496	13156	289	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085	0	0	0	2085	0	0	0	24838	100986	109108	262585	0	20197	54554	262585	337336	0	0	0	42015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495217	0	479765	
324649	0	0	0	0	0	0	0	0	0	0	3862	418236	0	0	0	0	0	397893	0	0	0	0	0	0	0	0	0	0	0	45433	0	0	0	0	0	82883	37764	0	0	2	122	1060	0	69	0	131839	0	0	0	0	0	0	0	0	0	0	84437	313456	0	0	0	0	0	81171	46719	2972	1870	1572	37675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2750	0	0	0	2750	0	0	0	85857	171595	87069	344244	0	34319	43535	344244	422098	0	0	0	69097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720575	0	675142	
324854	0	0	0	0	0	0	0	0	0	0	288	61405	0	0	0	0	0	37994	0	0	0	60	60	0	0	0	60	0	0	381	0	0	0	0	0	2231	5711	0	0	0	0	0	0	2613	6216	65835	2449	0	0	0	0	0	0	0	0	0	5076	32918	0	0	0	0	0	10430	381	83	1147	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	264	0	0	0	8530	79346	7525	42061	0	15869	3763	42061	61693	0	6653	6653	13595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132557	0	132176	
324863	0	0	0	0	0	0	0	0	0	0	152	602122	0	0	0	0	0	508312	0	0	0	8568	8568	0	0	0	8568	0	0	0	0	0	0	0	0	152143	36720	0	0	0	90975	3764	0	4291	0	105757	1719	0	0	0	0	0	0	0	0	0	21773	486538	0	0	0	0	0	35240	0	0	783	0	-3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3030	0	0	0	3029	0	0	0	152143	280269	27256	532592	0	56054	13628	532592	602274	0	46034	46034	132978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950723	0	950723	
324975	0	0	0	0	0	0	0	0	0	0	0	41107	0	0	0	0	0	43337	680	2356	2356	0	0	0	0	0	0	0	0	0	10	0	0	0	0	430	6009	0	0	0	4552	501	0	1072	21634	15446	0	0	0	0	0	0	0	0	0	0	27318	16019	0	0	0	0	0	4486	0	0	1017	223	636	0	0	0	0	0	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22064	27024	28042	21681	0	5405	14021	21681	41107	0	0	0	11439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97117	0	97107	
325141	0	0	0	0	0	0	0	0	0	42	478	98274	0	0	0	0	0	76655	0	0	0	375	375	0	0	0	375	0	0	1637	0	0	0	0	0	0	5566	0	0	15812	43510	16398	0	0	0	0	0	412	0	0	0	0	0	0	0	0	38163	38492	0	0	0	0	0	22599	1637	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15812	56151	54561	60241	0	11230	27281	60241	98752	0	7075	7075	36237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183751	0	182114	
325459	0	0	0	0	0	0	0	0	0	11	281	10929	0	0	0	0	0	11720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	39	0	0	0	0	0	0	508	2136	7099	0	100	0	0	0	0	0	0	0	2113	1832	7775	0	0	0	0	0	404	0	16	109	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	750	0	115	0	0	0	2374	10126	1832	8269	0	2025	916	8269	11210	0	16	16	4390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22302	0	22302	
325534	0	0	0	0	0	0	0	0	0	0	0	134046	0	0	0	0	0	114292	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	16338	24	0	0	0	0	0	0	3082	9228	60091	860	0	0	0	0	3973	0	0	0	750	25596	87946	0	0	0	0	0	16895	109	298	1200	282	1551	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4022	4022	0	0	2011	2011	0	0	0	0	0	0	234	0	0	0	234	0	0	0	25864	62065	32722	105272	0	12413	16361	105272	134046	0	0	0	20868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225603	0	225494	
325824	0	0	0	0	0	0	0	0	0	0	20	47798	0	0	0	0	0	57859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256	6312	0	0	0	0	0	0	590	1072	21119	1094	0	0	0	0	0	0	0	524	0	38648	18687	0	0	0	0	0	3592	0	30	572	208	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	75	0	0	0	0	2882	31682	40025	21469	0	6336	20013	21469	47818	0	3679	3679	11474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94854	0	94854	
326054	0	0	0	0	0	0	0	0	0	0	2090	139461	0	0	0	0	0	139896	0	0	0	729	729	0	0	0	729	0	0	0	0	0	0	0	0	12141	539	0	0	0	395	0	0	1816	731	62280	0	13	0	0	0	0	0	0	0	5328	30340	104228	0	0	0	0	0	7128	0	0	862	0	-2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1264	0	0	0	1264	0	0	0	12872	69404	30340	112500	0	13881	15170	112500	141551	0	0	0	26038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222358	0	222358	
326344	0	0	0	0	0	0	0	0	0	0	0	222028	0	0	0	0	0	197873	125	1563	1563	754	754	0	0	0	754	0	0	1558	0	0	0	0	0	1983	3217	0	0	0	6678	275	0	2847	19307	85240	810	0	0	0	0	0	0	0	0	0	30980	166893	0	0	0	0	0	14133	1558	0	0	0	2694	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5166	0	0	0	5166	0	0	0	21290	95135	32065	186968	0	19027	16033	186968	222028	0	0	0	27924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330396	0	328838	
326858	0	0	0	0	0	0	0	0	16	0	9911	656815	0	0	0	0	0	614942	0	0	0	8328	8328	0	0	0	8328	0	0	0	0	0	0	0	0	42622	147110	0	0	0	1787	7871	0	13068	42139	178462	4082	1864	0	0	0	2445	0	0	0	0	187475	427467	0	0	0	0	0	40698	0	3306	1265	0	-4236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4471	4471	0	0	0	4471	0	0	0	0	0	0	21630	0	0	0	21630	16	0	0	88083	329509	201873	499887	0	65902	100937	499887	666726	0	885	885	132733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081070	0	1081070	
326979	0	0	0	0	0	0	0	0	0	0	0	185994	0	0	0	0	0	190697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	23777	0	0	556	809	0	0	2254	16373	74646	0	0	0	0	0	1513	0	0	0	0	97327	93370	0	0	0	0	0	18090	0	490	1697	0	436	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6821	0	0	0	6821	0	0	0	18711	102345	98840	116105	0	20469	49420	116105	185994	0	1416	1416	36031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313199	0	313199	
327015	0	0	0	0	0	0	0	0	0	0	13	50985	0	0	0	0	0	52238	0	0	0	71	71	0	0	0	71	0	0	691	0	0	0	0	0	631	65	0	0	326	162	0	0	0	0	2514	209	0	0	0	0	387	0	0	0	962	16881	34395	0	0	0	0	0	5859	691	153	908	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	0	655	0	0	0	1110	15154	17477	39228	0	3031	8739	39228	50998	0	10543	10543	7264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73498	0	72807	
327220	0	0	0	0	0	0	0	0	0	0	137	58618	0	0	0	0	0	64775	0	0	0	473	473	0	0	0	473	0	0	0	16	0	0	0	0	8431	2465	0	0	0	7393	3	0	50	0	7524	0	0	0	0	0	0	0	0	0	47	34715	30012	0	0	0	0	0	4524	16	105	556	0	-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	0	0	0	3379	0	0	0	8536	18424	34718	37711	0	3685	17359	37711	58755	0	439	439	9528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91192	0	91176	
327305	0	0	0	0	0	0	0	0	0	45	821	443193	0	0	0	0	0	481586	0	0	0	2453	2453	0	0	0	2453	0	0	4992	0	0	0	0	0	4370	8901	0	0	0	28	0	0	1886	11608	35726	0	1594	0	0	0	0	0	0	0	8153	146502	326931	0	0	0	0	0	36317	4992	0	2627	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15978	55435	146502	359676	0	11087	73251	359676	444014	0	0	0	55416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575014	0	570022	
327435	0	0	0	0	0	0	0	0	0	0	3473	285299	0	0	0	0	0	271996	0	0	0	8067	8067	0	145	0	7922	0	0	0	0	0	0	0	0	25401	15515	0	0	0	0	0	0	1199	2444	50020	1622	0	0	0	0	0	0	0	0	468	65018	206510	0	0	0	0	0	24874	0	438	798	25	-5884	272	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3753	0	25	0	3728	0	0	0	28283	66971	66665	242045	0	13394	33333	242045	288772	0	0	0	40379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388357	0	388229	
327453	0	0	0	0	0	0	0	0	0	0	395	266506	0	0	0	0	0	245360	0	0	0	616	616	0	0	0	616	0	0	8397	0	0	0	0	0	19691	275	0	0	0	0	0	0	3783	3591	138301	6990	0	0	0	0	1151	0	0	0	8990	55045	181325	0	0	0	0	0	33927	8397	735	1177	0	8449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24017	148743	63186	205559	0	29749	31593	205559	266901	0	0	0	40754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455658	0	447261	
327556	0	0	0	0	0	0	0	0	0	0	0	109105	0	0	0	0	0	89576	0	0	0	1191	1191	0	0	0	1191	0	0	0	0	0	0	0	0	2263	3296	0	0	0	0	0	0	2063	4042	57379	7861	469	0	0	0	0	339	0	2961	1380	7463	77772	0	0	0	0	0	9042	0	181	1370	35	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513	0	0	0	1513	0	0	0	9447	63425	15359	88740	0	12685	7680	88740	109105	0	0	0	15201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169135	0	169135	
327855	0	0	0	0	0	0	0	0	0	0	480	172488	0	0	0	0	0	148146	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	17778	19456	0	0	0	0	0	0	1971	1271	63278	0	3992	0	0	0	0	0	0	0	0	25981	122165	0	0	0	0	0	11623	128	525	370	0	-544	2428	0	0	0	2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4172	0	0	0	4172	0	0	0	19574	83104	25981	143356	0	16621	12991	143356	172968	0	0	0	26839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255803	0	255675	
327949	0	0	0	0	0	0	0	0	0	0	2576	235820	0	0	0	0	0	307451	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	1473	3082	0	0	0	0	0	0	466	0	43562	0	0	0	0	0	8856	0	0	0	7520	181455	118476	0	0	0	0	0	15109	803	516	3321	0	-4287	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989	71004	190311	129039	0	14201	95156	129039	238396	0	13519	13519	34818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384977	0	384174	
328058	0	0	0	0	0	0	0	0	0	0	43	23013	0	0	0	0	0	15878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785	3260	0	0	0	0	0	0	690	46	12819	3522	2027	0	0	0	0	0	0	0	0	2087	13791	0	0	0	0	0	1161	0	30	82	0	359	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	16789	5609	16893	0	3358	2805	16893	23056	0	628	628	5820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42096	0	42096	
328151	0	0	0	0	0	0	0	0	0	0	0	17408	0	0	0	0	0	12369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11081	0	0	0	0	0	0	28	19	5761	4428	0	0	0	0	0	0	0	0	0	3021	9348	0	0	0	0	0	1021	0	73	0	0	-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	16936	7449	10296	0	3387	3725	10296	17408	0	94	94	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37262	0	37262	
328357	0	0	0	0	0	0	0	0	0	0	35	31079	0	0	0	0	0	30481	0	0	0	302	302	0	0	0	302	0	0	18	33	0	0	0	0	1675	16040	0	0	1183	985	0	0	75	1257	4921	0	241	0	0	0	0	0	0	216	3421	9029	17815	0	0	0	0	0	3438	51	182	48	0	-297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4513	25420	9029	21515	0	5084	4515	21515	31114	0	5	5	6565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57792	0	57741	
