"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
263627	117499	0	7987	309	0	8408	0	0	0	0	142408	0	23673		12546	2768		421	118735	0	0	631	0	0	3660	8770	4121	794	12430	3200	1597	0	0	4798	4797	0	0	4797	0								
264455	61040	0	47683	196586	0	303821	0	0	0	0	165445	0	10639		28135	37424		256138	154806	0	0	4816	0	0	15255	20422	9661	554	33988	14752	3690	2647	0	17757	21089	0	0	18114	0								
264772	256191	0	3128	720335	0	720335	0	0	231182	0	710711	0	55779		86589	254884	0	716935	579816	272	75116	0	87062	83922	122948	31327	17596	167	154275	6610	20474	514	0	85450	27598	4253	0	27084	75590	true	11879	153982	74	123899	232482	23709	
265340	32765	0	36405	47820	0	73657	0	0	0	0	157186	0	5543		30336	49571		37252	151643	0	0	7659	0	0	11085	22498	17616	7446	33583	2222	9786	1431	2766	28309	16205	0	0	12008	0								
265407	278823	1	74102	306466	0	340907	0	0	98859	0	1359124	0	94268		87239	911887		263575	1264856	3229	0	13257	98859	98859	22326	77193	25984	3577	99519	4956	32961	1418	0	41840	39335	209436	0	37916	0								
265452	11124	0	12136	33698	0	33698	0	0	0	0	29098	0	1374		8394	0		21562	27724	0	0	382	0	0	1892	6583	6474	1828	8475	0	306	263	628	8383	1197	0	0	306	0								
265676	13746	0	1211	41225	0	46576	0	0	0	0	51828	0	4304		14540	6584		45365	47325	0	199	780	0	0	7155	17012	1076	76	24167	1098	5081	0	0	10779	6179	0	0	6179	0								
266066	15228	0	6553	45744	0	62669	0	0	2000	0	126752	0	23267		11247	48883		56048	89487	68	13998	525	2000	2000	11010	20858	9304	0	31868	4911	11948	4611	0	29925	21470	4095	0	16859	15240								
266244	32732	29	7421	48906	0	59997	0	0	0	0	117128	0	4014		38238	13203		52547	112869	0	245	2955	0	0	5531	13832	27669	10833	19348	1453	5404	4421	2050	19626	13328	0	0	6857	0								
266253	10294	0	8882	17542	0	41287	0	0	1035	0	61283	0	7000		5028	1740		32405	54273	0	10	425	1035	1035	10966	23700	8919	225	34666	1758	2430	1252	0	38782	5440	9363	0	4188	25824								
266271	9307958	3	1888843	16631108	0	18357060	0	0	2058917	0	21040043	0	1597311		3022259	5397325	560574	16333657	18612600	134557	830132	366503	2058917	1220331	1860404	2402727	337409	63558	4263131	652918	904108	107315	6321	1641839	1670662	595516	0	1557026	0	true	4803212	55253	0	3107319	8916348	185644	
266655	10623	0	834	9435	0	18810	0	0	4168	0	44584	0	5223		15840	4886		17976	39361	0	0	576	4168	0	7887	5904	7116	4792	13791	2866	0	510	0	9859	3376	0	0	2866	3720								
266851	38981	0	20916	99532	0	100575	0	0	0	0	122701	0	9516		32189	27616		79659	113185	0	0	4109	0	0	15776	12786	13972	6063	28562	2582	2870	1432	623	16408	7507	0	0	4866	0								
266945	67336	1	44108	119940	0	213372	0	0	0	0	567103	0	13803		93331	222798		169263	553053	0	247	36162	0	0	18113	105222	52267	14982	123335	13100	33298	37018	2969	97253	86385	0	0	46398	0								
267652	18808	0	9371	37246	0	48514	0	0	0	0	51942	0	6347		5236	23978		39143	45595	0	0	326	0	0	1521	4006	2700	546	5268	0	0	383	0	3537	383	0	0	0	0								
268006	866732	9	61203	367970	0	367970	0	0	10031	0	1598914	0	88709		178789	387345	87669	304274	1506835	2484	3370	36137	10031	10031	81184	117804	62214	40406	194905	13275	17562	6681	5710	122819	43228	416007	0	30837	0	true	8273	27177	167096	219024	571254	262554	
268136	19499	0	24485	91949	0	91949	0	0	0	0	132026	0	3630		27820	47356		67464	128396	0	0	4466	0	0	11139	38454	4118	858	49593	1802	8238	563	0	26748	10603	0	0	10039	0								
268677	109010	0	617	114369	0	121983	0	0	75935	0	424930	0	29223		49758	123331	5951	120539	345069	827	50638	2142	64657	51968	49031	36879	38003	8082	85910	4051	52533	1003	3004	82239	60592	41372	11278	56584	5306	false							
268828	81490	26	4163	59708	0	79384	0	0	0	0	167399	0	1356		35101	4681	16297	75195	166043	0	0	7976	0	0	13137	36711	11373	730	49848	2836	8904	7280	257	26850	19277	0	0	11740	0	false							
268976	169589	0	0	32475	0	146896	0	0	0	0	487219	0	0		64848	26017		146896	487219	0	0	17175	0	0	27613	82292	45031	0	109904	17602	86377	32699	0	90087	136677	0	0	103978	0								
269049	33955	0	42764	115568	0	195051	0	0	36661	0	247719	0	9306		69452	111136		152287	238413	0	0	1821	36661	12253	35498	19677	29035	8851	54916	5600	1282	2685	0	23609	9567	0	0	6882	0								
269058	16967	0	12725	44122	0	87995	0	0	0	0	77202	0	4462		10431	45380	7369	75270	72740	0	0	2667	0	0	1692	5307	5210	1776	6999	0	0	869	0	3555	869	0	0	0	0	true							
269571	11183	0	0	8891	0	8891	0	0	0	0	67848	0	258		27109	0		8891	67590	0	0	20373	0	0	6135	9259	7973	24711	15394	0	1477	254	6857	20969	8588	0	0	1477	0								
269759	10104	0	539	13687	0	17103	0	0	0	0	28950	0	1186		4503	11087		16564	27764	0	0	118	0	0	1374	4513	766	0	5887	454	652	0	0	2150	1106	0	0	1106	0								
270148	23432	1	12754	46043	0	68191	0	0	0	0	60630	0	7194		11630	19982		55436	53436	0	0	157	0	0	4317	8266	3449	694	12583	0	0	490	0	5096	490	0	0	0	0								
270353	8676	0	620	14278	0	20377	0	0	0	0	32425	0	1113		5181	14820		19757	31312	0	0	0	0	0	1774	3481	3287	387	5255	0	0	0	0	3748	0	0	0	0	0								
270504	415445	0	44100	102016	0	106679	0	0	5449	0	637247	0	33906		53817	106052		61834	603341	745	0	10329	5449	5249	17594	48528	18331	14958	65339	501	9582	4570	1687	45594	16340	67536	0	10083	0								
270531	6466	0	0	39111	0	58399	0	0	0	0	79289	0	0		13328	15695		58399	63776	0	15513	962	0	0	7301	16185	13980	6803	23486	2137	3691	6111	919	30941	12858	0	0	5828	0								
270652	7479	0	4080	25165	0	35868	0	0	0	0	48196	0	4702		16403	4431		31788	43394	0	100	4920	0	0	7548	13039	6984	4980	18843	588	606	1299	1242	16148	3735	0	0	1194	0								
271136	22540	0	302	33310	0	47876	0	0	0	0	28328	0	12		2764	1195		47574	28316	0	0	117	0	0	627	2527	653	270	2971	0	515	0	0	1314	515	0	0	515	0								
271275	118311	0	6248	103078	0	127410	0	0	0	0	204270	0	5410		22690	34455	7560	121162	198860	0	0	1539	0	0	11712	20794	3781	419	32506	5123	4265	5410	0	14017	14798	0	0	9388	0	true							
271341	19678	0	110	26951	0	45785	0	0	0	0	39181	0	0		8227	7395		45675	39181	0	0	1844	0	0	1617	4013	3308	2622	5630	0	0	0	548	3332	548	0	0	0	0								
271529	336046	0	24100	16641	0	51966	0	0	0	0	410911	0	92		5894	65397		27866	410819	0	0	0	0	0	1818	3546	2943	1161	5364	0	0	0	0	3574	0	0	0	0	0								
272030	5683	0	7179	24697	0	30220	0	0	16377	0	67797	0	5965		26865	15529		23041	61832	0	0	1387	16377	2019	6648	11673	18824	364	16302	4888	4188	0	0	10644	9076	0	0	9076	0								
272058	1606	0	198	3874	0	6767	0	0	8325	0	34896	0	1705		10209	8251		6569	24866	0	8325	809	5325	249	3935	8850	3985	4426	11850	1000	843	2000	0	10987	3843	0	1000	1843	0								
272151	3004	0	1741	8152	0	14249	0	0	0	0	14406	71	188		4254	3350		12508	14147	0	0	103	0	0	1771	4863	552	0	6634	267	332	267	0	2932	866	0	0	599	0								
272272	916019	1	76748	288379	0	372857	0	0	40991	0	1798355	0	153637		243908	234948		292382	1642475	3726	2243	34243	40991	30057	109657	268105	92739	40103	377762	25283	71665	16670	23166	266696	136784	230269	0	96948	0								
272302	402958	0	3232	194838	0	408497	0	0	7727	0	2528722	0	85154		487088	655428	211558	405265	2443568	0	0	121975	7727	7727	219963	517892	238613	24693	737855	104454	240168	110794	13759	514073	469175	7727	0	344621	0	true	96088	169641	500307	155121	388318	14639	
273336	51328	0	0	195132	0	280691	0	0	0	0	1920866	0	822		4903	1847297	5149	280691	1920044	0	0	336	0	0	2225	6134	1389	138	8359	3771	6090	346	2148	4983	12355	0	0	9861	250	true	3003	8526	518863	1314208	51328	0	
273550	50157	0	27027	80349	0	184404	0	0	0	0	196844	0	29759		25200	92724		157377	167085	0	0	3444	0	0	9663	14867	9867	4310	24529	9163	4174	1251	668	13507	15256	0	0	13336	0								
273653	16553	0	509	18097	0	25668	0	0	0	0	34656	0	466		8905	0		25159	34190	0	0	0	0	0	3239	7402	5040	354	10641	641	804	622	0	7131	2067	0	0	1445	0								
273662	333887	0	29442	45172	0	70651	0	0	0	0	1556962	0	246585		29520	283367		41209	1310377	0	0	328	0	0	19695	37606	9136	1558	47770	649499	205441	14878	1895	38475	871713	0	0	761131	0								
273840	27396	0	10804	78598	0	110230	0	0	4173	0	107191	0	24547		25272	14516		99426	82644	0	0	2016	4173	4173	14553	19821	9299	213	30202	250	20499	643	0	18615	21392	15243	0	20749	0								
273859	3924	0	234	8577	0	8577	0	0	0	0	9058	0	1717		2814	0		8343	7341	0	0	0	0	0	1374	2320	300	14	3694	300	826	0	0	1194	1126	0	0	1126	0								
274025	0	0	2333	6162	0	14351	0	0	0	0	3673	0	1410		1508	0		12018	2263	0	0	0	0	0	258	1731	641	29	1989	0	0	1014	0	1151	1014	0	0	0	0								
274052	6026	0	3639	11200	0	16069	0	0	0	0	23989	0	5517		7122	2451		12430	18472	0	0	1080	0	0	405	2673	2294	4982	3078	0	4899	259	0	3232	5158	0	0	4899	0								
274548	26254	0	19295	92000	0	92000	0	0	2580	0	107914	0	20628		21055	35839		72705	87038	0	248	677	2580	248	4632	14282	11584	1597	18867	4964	4444	4318	0	11040	13726	5240	0	9408	0								
274829	84446	0	31746	109208	0	212862	0	0	0	0	197424	0	7599		53485	12185	17466	181116	189825	0	0	4093	0	0	16801	42483	16811	3934	59284	1916	14198	1983	2668	26544	20765	0	0	16113	0	true							
274856	32883	0	874	10066	0	31648	0	0	2654	0	69241	0	15505		17886	0		30774	53736	0	0	1142	2654	2654	3731	11870	10438	1639	15601	1809	5114	1048	709	9792	8680	2654	0	6923	0								
275255	18831	1	4231	25432	0	44001	0	0	4849	0	127737	0	13935		23334	31991	9034	39769	100503	0	13299	235	4849	1676	5440	29198	25265	7543	34638	1415	7245	809	0	44112	9469	2614	0	866	14421	false							
275358	493538	1058	2941	38564	0	100483	0	0	1000	0	787952	563	127996		88674	94267		96484	659393	0	0	5146	1000	1000	40337	76218	29545	4803	109581	7567	33586	7249	842	62229	49244	19939	0	40837	494								
275479	23557	0	0	19497	0	27746	0	0	8692	0	110445	0	0		11710	33817		27746	110445	0	0	1472	8692	1526	4278	14298	3009	956	18576	5777	16923	7830	0	10831	30530	0	0	22700	0								
275657	6164	7	16067	13058	0	39093	0	0	0	0	17900	0	4477		5414	0		22988	13423	31	0	0	0	0	2239	3475	1730	0	5714	677	3615	0	0	2030	4292	0	0	4292	0								
276074	13779	0	104	29911	0	65548	0	0	6716	0	97933	0	12382		19162	31292		65444	80211	0	5340	683	4033	491	6356	19489	9076	1782	25845	1039	11860	3260	0	17541	16159	0	0	12899	0								
276159	11933	0	16989	41886	0	60787	0	0	0	0	62210	0	8796		13826	23147		43798	53414	0	0	689	0	0	3881	10330	4110	1757	14211	1026	4422	1337	267	6252	7052	0	0	5448	0								
276551	20100	0	11862	41689	0	57480	0	0	0	0	60215	0	11679		9684	26996	3578	45618	48536	0	0	944	0	0	3496	6225	1715	0	9721	825	0	857	0	1751	1682	0	0	825	0	false							
276579	5585252	53	926006	36141204	0	43140625	0	0	1523347	0	23953029	0	540630		2128384	14916641	475054	41850489	23399610	364077	12789	85583	1466240	1443098	861185	1518997	214869	67506	2375246	379436	333414	62667	13063	534173	788580	0	57107	712550	0	true	4728454	4882652	7942531	6488177	4645062	933527	
276645	62971	0	9983	70835	0	78530	0	0	7695	0	115750	0	25214		11355	4865	3506	68547	90536	0	0	371	0	0	4123	9202	9801	3953	13325	1923	8105	8445	2362	15724	20835	0	2182	10028	6460								
276654	21535	0	1420	35600	0	35653	0	0	0	0	36407	0	3149		5259	5449	532	34227	33258	6	0	0	0	0	1276	3319	1901	423	4595	2252	0	253	0	1659	2505	0	0	2252	0	true							
276850	104947	8	39907	580136	0	580136	0	0	30044	0	443004	0	32644		98877	86190		539879	408927	342	1433	2318	209	4	39442	61733	76371	7819	101175	4567	15559	34520	11857	86487	66503	196147	3168	20126	0								
276953	18724	0	145	10194	0	10194	0	0	0	0	37276	0	2706		5864	0		10049	34570	0	0	414	0	0	4328	11365	568	0	15693	1591	700	0	0	10397	2291	0	0	2291	0								
277240	29279	0	724	58654	0	67515	0	0	10	0	266063	0	16066		46413	52934		66649	249997	142	0	4570	10	10	16145	82013	11452	560	98158	11363	58349	3968	0	63757	73680	0	0	69712	0								
277277	1911	0	0	47065	0	47065	0	0	20788	0	119594	0	0		13992	36951	3169	47065	78201	0	41393	1243	18788	7039	6183	24840	23611	21322	31023	0	1322	2025	1429	61964	4776	0	0	1322	20605	true							
277679	468	0	0	0	0	0	0	0	0	0	5739	0	1044		3065	913	0	0	4695	0	0	0	0	0	801	2825	649	83	3626	0	0	0	0	1293	0	0	0	0	0	true							
277736	16240	0	8880	43668	0	64605	0	0	0	0	84804	0	3740		20574	13934		55725	81064	0	0	3629	0	0	7943	25465	9616	1451	33408	1577	8029	549	0	23901	10155	0	0	9606	0								
277820	88655	1085	34125	283479	0	283479	0	0	0	0	249716	0	4569		30617	81382		248269	245147	0	0	853	0	0	14853	35195	2623	478	50048	5718	20084	728	0	22532	26530	0	0	25801	0								
278256	10909	0	12305	17771	0	37900	0	0	3000	0	77919	0	10965		10496	22192		25487	51280	108	15674	2091	0	0	9364	14588	9078	405	23952	1359	6742	282	3000	22939	11383	893	0	8101	15392								
278555	618123	2	1944	278415	0	300661	0	0	522333	0	775764	0	23757		43524	75766		298618	752007	97	0	3414	522333	4250	15656	32087	16438	4915	47528	6851	4175	1155	598	25571	12779	1117	0	11025	0								
278733	8914	0	10608	14174	0	37364	0	0	4693	0	68089	0	1736		13808	15728		26756	66353	0	0	1208	0	0	2942	13101	8757	562	16043	6962	5561	4960	602	11554	18085	0	3214	12523	1245								
278751	1952	0	9999	10302	0	15902	0	0	0	0	15479	0	8822		704	7259		5903	6657	0	0	147	0	0	2632	1604	727	4	4236	0	1300	0	0	4264	1300	5464	0	1300	0								
278818	1381684	3	36279	66470	0	163870	0	0	30503	0	2195500	0	346061		109188	482090	46207	127340	1847000	248	2439	13392	30503	30503	60466	102250	39735	29595	162216	27433	59299	6563	6385	122858	99680	131058	0	85732	0	true	27438	13232	204630	209697	662822	533537	
278872	21644	3	0	7027	0	36553	0	0	0	0	92595	0	0		24196	27771		36550	92595	0	0	4539	0	0	5512	19097	9778	5607	24609	733	776	923	755	15798	3187	0	0	1509	746								
279105	764087	0	6254	103711	0	153016	0	0	0	0	1331385	0	41851		171129	225649	79954	146762	1289534	0	0	28418	0	0	51116	97901	76803	37642	149017	21071	23046	23883	10187	92333	78187	0	0	44117	0	true	59766	35529	131768	52618	563288	197898	
279842	63247	58	7146	79522	0	149857	0	0	39761	0	456589	0	47345		96600	125710		142653	409244	0	0	18380	17261	7206	29618	79599	58942	20877	108731	8468	37192	21490	11447	92436	78597	0	12500	33159	248								
279954	274705	0	7190	95642	0	99412	0	0	76085	0	621630	6054	60634		52732	173838	38729	92222	548717	0	6225	20971	76085	60085	48837	38844	32989	35678	87681	880	7173	2838	5848	103616	16739	2757	0	8053	6225	true							
280110	5585386	1198	1730895	8016427	0	9607184	0	8551	748284	0	131082182	0	7966417		3468690	118745839	1473489	7848836	123030187	26255	77027	280772	628953	628953	1728127	2796123	985921	114151	4524189	401326	517539	196909	10861	2155632	1126635	0	119331	918865	34501	true	122780	416064	47477330	63555434	5011325	295241	
280138	15428	0	3113	26640	0	51580	0	0	0	0	44304	0	1464		10270	10245		48467	42840	0	0	977	0	0	2689	9776	4520	459	12465	400	262	523	0	7175	1186	0	0	662	0								
280352	11877	0	9234	30787	0	48256	0	0	496	0	23942	0	1578		5579	1092		39022	22364	0	0	102	496	248	2417	6498	964	278	8915	0	816	0	0	4578	816	0	0	816	0								
280558	15211	0	350	29493	0	35024	0	0	0	0	36926	0	1095		3010	14974		34520	32978	154	2853	381	0	0	810	1370	2398	2164	2180	0	0	0	0	3732	0	0	0	0	2853								
282075	168938	0	259634	118274	0	484873	0	0	0	0	686083	0	20489		79476	381297	36912	225239	665096	0	498	9755	0	0	14196	46748	42247	10429	60944	839	12352	7658	1379	34144	22228	90353	0	13191	0	true	12071	20292	0	381297	29256	139682	
282226	57647	0	30407	154963	0	171824	0	0	0	0	111877	0	3848		16036	13742		141417	108029	0	0	2753	0	0	12177	8439	1783	0	18900	5777	11675	637	0	6363	18089	0	0	17452	0								
282824	108625	0	3887	35045	0	67842	0	0	6106	0	195881	0	17168		39923	0		63955	178713	0	0	3315	0	0	11067	37791	19515	6571	48858	2193	5881	4238	0	35021	12312	152	6106	8074	11826								
283157	13219	0	2869	9608	0	24161	0	0	0	0	20718	0	1428		4361	0		21292	19290	0	0	1979	0	0	3281	1761	734	692	5042	1031	0	0	0	2107	1031	0	0	1031	0								
283438	440508	0	18488	35729	0	89128	0	0	32231	0	564955	0	89227		25276	1132	7241	70640	475728	0	0	0	32231	32231	10342	54875	13203	3574	65217	12682	22238	3901	2500	56718	41321	0	0	34920	0	false							
283652	7924	0	0	135725	0	138745	0	0	7478	0	50153	0	160		1656	31181		138745	49993	0	0	2089	0	0	1422	2029	310	0	3450	0	912	1376	5000	2104	7288	2478	5000	912	0								
283737	175375	0	18394	253658	0	425465	0	0	0	0	472061	0	5413		92445	101354		407071	466648	0	0	24546	0	0	22489	68220	50788	27195	90708	1218	13831	5989	5602	76247	26640	0	0	15049	0								
283867	14696	0	303	420819	0	442031	0	0	0	0	393246	0	38821		19862	135450	5960	441728	282598	0	71827	2715	0	0	21555	97923	40643	2777	119478	21568	52145	2025	4464	143036	80202	11648	0	73713	71112	true							
284154	5702	0	163	23292	0	24178	0	0	7023	4413	116576	0	1994		9326	48434		24015	100477	0	9692	797	3543	1632	5727	20353	13749	2369	26080	1284	12801	6159	0	32872	20244	0	747	14085	9692								
284239	19124	0	1875	34759	0	51983	0	0	8658	0	103076	0	456		30876	21519		50108	102620	0	0	2130	8658	2672	6552	29075	19605	0	35627	710	4651	1840	0	24356	7201	0	0	5361	0								
284556	0	0	15575	68387	0	157345	0	0	20017	0	131817	0	21201		24764	13259		141030	101879	740	8737	4004	20017	20017	18918	54793	14959	5216	73711	916	15234	8004	518	69122	24672	23861	0	16150	7703								
284752	29226	0	15339	30124	0	65509	0	0	1500	0	45850	0	2438		9835	0		50170	43412	0	0	1222	0	0	2741	5490	3567	1255	8230	277	2894	401	0	3219	3572	0	1500	3171	0								
284958	7976	0	543	5609	0	12677	0	0	0	0	19398	0	3544		5538	3127		12134	15854	0	0	1295	0	0	1333	4707	1439	4	6040	558	254	0	0	1945	812	0	0	812	0								
285151	24629	0	11406	91324	0	107888	0	0	0	0	53521	0	10033		6095	15355	2350	96374	43488	108	0	696	0	0	1624	6636	2955	0	8260	874	582	866	0	5120	2322	0	0	1456	0	false							
285348	50593	0	13142	46364	0	111213	0	0	0	0	114530	0	7280		26893	19251		97841	107250	230	0	1638	0	0	9408	17880	9628	819	27288	3696	1721	1272	262	10842	6951	0	0	5417	0								
285544	4666	0	5325	55591	0	110012	0	0	0	0	31285	0	1390		1781	17707	691	104545	29895	142	0	275	0	0	3112	3130	1138	105	6242	501	926	0	0	5704	1427	1787	0	1427	0	true							
285553	10815	0	1219	11691	0	16243	0	0	0	0	32112	0	8482		7951	7620	3413	15024	23630	0	0	1367	0	0	3003	5125	3410	122	8128	431	1286	300	0	3709	2017	0	0	1717	0	false							
285740	367436	0	15880	31367	0	96900	0	0	66331	0	526033	0	41124		38537	42529	6488	80275	456362	745	28547	3623	66331	36518	28172	43886	26711	9636	71260	3860	251	1945	1607	69868	7663	40320	0	3605	32182	true							
285759	20653	474	1664	52251	0	67091	0	0	4405	0	114385	1867	11378		24596	12089		64953	100845	0	295	2752	4405	1308	16323	26771	11861	2588	42826	6912	12120	5070	0	32945	24102	0	0	19031	0								
285777	5571	0	394	702	0	3209	0	0	0	0	17479	0	324		6489	759		2815	17155	0	0	541	0	0	1202	3209	5155	1076	4411	250	258	0	0	4152	508	0	0	508	0								
285852	241247	0	15740	23373	0	43622	0	0	0	0	367829	0	98928		24956	53762		27877	268901	5	0	2269	0	0	11605	14951	8785	6941	26556	7311	17551	4765	911	17327	30538	2400	0	24862	0								
285928	37800	0	7066	72210	0	138798	0	0	0	0	158019	0	7289		44473	33586		131732	150491	0	239	10266	0	0	18006	44397	13108	351	62403	2315	7207	1249	0	31389	10771	1545	0	9522	0								
286251	5961	0	2063	9633	0	13554	0	0	0	0	18694	0	3536		4286	0		11491	15158	0	0	0	0	0	929	3699	1353	2651	4628	3575	526	0	0	4346	4101	0	0	4101	0								
286457	22247	0	0	66901	0	71200	0	0	10375	0	92065	0	10391		6918	35167		71200	77394	0	4280	713	0	0	5594	7943	3910	4628	13447	1697	253	251	10375	15156	12577	0	10375	1950	11758								
286840	2329	0	142	5847	0	11068	0	0	4432	0	55441	0	1191		18276	0		10799	43373	127	10877	5827	4432	946	12902	21702	10453	2187	34604	3520	1652	695	0	28968	5867	0	0	5172	0								
287007	114541	7	6687	15202	0	22236	0	0	0	0	134460	0	16989		5856	6214		15542	117471	0	0	782	0	0	1432	3296	2642	1200	4626	258	1878	514	2486	2714	5136	0	0	2136	0								
287342	5814	0	1957	9724	0	16054	0	0	0	0	41996	0	1550		9973	14605	2827	14097	40446	0	0	2136	0	0	3053	5818	5609	3691	8871	293	2613	500	0	8198	3406	0	0	2906	0	true							
287856	7969	0	2024	10174	0	17569	0	0	0	0	11449	0	1		1410	0		15545	11448	0	0	0	0	0	1013	1278	110	0	2291	1079	0	0	0	991	1079	0	0	1079	0								
287922	24438	0	8010	13122	0	26084	0	0	0	0	31332	0	522		5251	0		18074	30810	0	0	138	0	0	816	2058	1801	1571	2874	0	648	0	0	995	648	0	0	648	0								
287959	17764	0	33276	33625	0	78714	0	0	0	0	55599	0	20820		7589	20670		45399	34779	39	0	1370	0	0	1555	6273	2501	311	6674	500	6027	0	0	3051	6527	0	0	6254	0								
288152	2270	0	1578	6558	0	11718	0	0	0	0	10100	0	1027		2839	3831		10140	9073	0	0	0	0	0	359	1438	1313	35	1797	0	317	537	0	306	854	0	0	317	0								
288358	131718	1	4435	13494	0	49352	0	0	18744	0	240361	0	41789		27561	35104		44916	198572	0	0	2383	18744	18744	35537	19940	5666	297	53029	5215	4000	2883	0	33879	12098	0	0	8707	11243								
288376	27200	0	20694	72572	0	113283	0	0	16975	0	126963	0	30328		13370	53385	4025	92589	95638	0	997	110	0	0	3806	12442	3614	1089	16245	12401	2235	10790	0	7582	25426	0	6999	14636	1197	false							
288853	2216054	4	102504	2105924	0	2696153	0	0	55571	0	18277546	0	801186		640570	14691671	274686	2593645	17469860	0	6500	64725	6759	6759	433085	394773	130726	56740	783718	86868	190567	50006	27057	374754	354498	0	48812	275432	0	true	519122	554270	8292834	5652404	2024872	186608	
289056	34487	0	18063	18572	0	65976	0	0	0	0	92305	0	14627		20288	26827		47913	77678	0	0	3807	0	0	5082	10065	7996	5009	15147	1444	501	619	273	7865	2837	0	0	1945	0								
289225	11547	0	6059	5699	0	14645	0	0	0	0	25251	0	11381		3745	94		8586	13870	0	0	0	0	0	763	4182	363	451	4945	1156	1500	2218	2978	2013	7852	0	0	2656	0								
289515	522060	45	114659	230254	0	270284	0	0	0	0	1086690	0	76026		47077	483868		153096	1009678	2484	986	3586	0	0	15625	37819	13446	3749	53444	1683	5242	3198	0	23562	10123	214142	0	6925	0								
289702	822955	0	744	102810	0	134773	0	0	19	0	1097005	0	40686		55415	148362		134029	1055805	0	514	6348	19	19	28884	44576	21234	5825	70539	5933	8007	7777	3452	45104	25169	43859	0	13940	0								
289739	46716	4	19069	61296	0	99491	0	0	0	0	106427	0	5680		23867	8661		80418	100747	0	0	5086	0	0	17982	18178	6460	1321	33194	2881	3247	681	300	20074	7109	0	0	5543	0								
289757	26712	0	16812	29542	0	62915	0	0	7233	0	92141	0	2259		24670	16629		46103	87898	0	1984	0	2233	249	2486	11053	20130	3781	13539	0	4221	3129	4000	12780	11350	0	1000	4221	0								
290052	198816	266	7685	85445	0	103333	0	0	7670	0	1374970	0	107878		65437	1039224	33628	94615	1265850	767	1242	9820	7670	7469	45342	58684	17199	3076	103980	2461	7246	2422	500	58864	12629	70188	0	9707	0	true	17050	9443	454453	486011	187123	11674	
290249	704178	1	98713	84155	0	125516	0	0	0	0	872387	0	1938		25117	133030	11253	26802	870449	0	0	2953	0	0	10951	14671	4278	2087	21976	1812	1081	0	300	6869	3193	0	0	2029	0	false							
290838	6452	0	1640	51456	0	51456	0	0	0	0	72335	0	518		2151	54171		49816	71817	0	0	837	0	0	661	910	674	173	1571	2004	5417	1721	152	267	9294	0	0	7421	0								
290922	23289	0	10362	16247	0	42188	0	0	0	0	45440	0	4		14845	174		31743	45436	83	0	1113	0	0	2762	5943	6210	5363	8686	400	1300	0	0	5434	1700	0	0	1700	0								
291059	14054	0	1509	32746	0	41209	0	0	0	0	72432	0	4552		9827	16923		39700	67880	0	0	2006	0	0	5855	17547	3672	1306	23402	1602	9434	1439	601	18552	13076	0	0	11036	0								
291330	10458	0	13355	25863	0	61151	0	0	4077	0	29870	0	184		8957	441		47796	29686	0	0	545	0	0	2197	6336	3390	984	8533	550	1436	0	4077	3951	6063	0	0	1986	0								
291376	3529	0	0	1111	0	3718	0	0	0	0	23776	0	1223		7463	7680	3141	3718	22553	0	0	1223	0	0	1206	3590	4818	1500	4796	269	262	567	355	3651	1453	0	0	531	0	true							
291611	104881	0	23632	64394	0	103933	0	0	0	0	218472	0	13655		28045	57733		80121	204512	180	305	0	0	0	10241	27505	8583	0	37746	3611	5403	515	0	18284	9529	0	0	9014	0								
291732	25447	0	628	13917	0	16014	0	0	0	0	55797	0	16481		5017	2409		15386	39316	0	0	0	0	0	1733	6233	7459	4005	7966	1014	0	4721	2777	14412	8512	0	0	1014	0								
292234	34829	1	25416	73606	0	120351	0	0	0	0	58581	0	2650		16260	2023		94934	55931	0	0	1524	0	0	3932	9719	3028	2829	13561	305	911	0	1005	3248	2221	0	0	1216	0								
292467	20317	0	1309	35164	0	52146	0	0	0	0	51128	0	577		8608	14179	3600	50837	50551	0	0	1468	0	0	2685	9432	3591	418	12117	0	255	251	0	7518	506	0	0	255	0	true							
292850	11896	1473	2999	16774	0	22305	0	0	910	0	29811	1902	6801		7158	3865		17833	21008	0	100	0	0	0	4366	5580	925	125	9946	2531	525	0	0	3836	3056	0	0	3056	0								
292908	842358	0	7587	91425	0	156456	0	0	26758	0	1631792	0	236591		143150	466223	30351	148869	1394962	0	239	12286	26758	5880	82797	138845	29233	7155	221642	18974	32817	13094	296	114880	65181	0	0	51791	0	true	33838	23620	306397	159825	302326	312636	
293053	867984	0	2307	96439	0	104176	0	0	1000	0	1103097	0	10016		12522	188188	7055	101869	1093081	0	0	2746	0	0	5915	16764	3980	0	22679	14418	4384	1463	0	14136	20265	0	0	18802	0	true	21757	6046	98402	89786	333845	534139	
