"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
82257	769	0	87	5951	0	7535	0	0	0	0	0	12404	0	1393	1480	5808	4408	2285	3119	0	964	4293	526	25	100	1319	0	0	7448	11011	0	0	0	0	1110	309	0	0	801	309	0	
82350	4653	0	886	7449	0	11249	0	0	0	0	0	29228	0	2830	3110	11011	1989	2986	8636	0	2814	6035	1749	413	4836	5174	1312	253	10363	26398	0	0	570	0	7162	4413	0	0	5935	4075	0	
82659	5716	0	3289	12775	0	21222	0	0	0	0	0	43602	0	2777	1476	18679	10837	4554	10517	0	2644	7873	4749	3413	0	2914	3800	1656	17933	40825	0	0	858	0	5849	2521	0	0	1806	1108	99	
83151	275	0	202	15169	0	20208	0	0	4035	4035	0	72907	0	4000	3953	20382	15932	5967	14064	4035	4170	9894	3712	2606	8146	18697	3360	6114	20006	61740	0	7167	3483	0	22737	13580	0	0	13714	13129	3132	
83236	9286	0	189	15733	0	26043	0	0	0	0	0	26534	0	308	0	5672	7742	1042	5672	0	1373	4299	0	0	2318	1516	0	0	25854	26226	0	0	397	0	2197	1637	0	0	2197	1637	0	
83375	165356	0	181	36420	0	63474	0	0	25066	25066	0	377079	0	28699	26759	35885	91191	7691	28640	18517	13409	15231	4821	2424	22010	50843	3886	7908	62152	348380	1141	0	1299	0	24927	59720	0	0	19683	0	0	
83638	486673	0	0	134315	62431	175390	0	19160	43872	43872	0	4762715	0	0	0	245450	3483775	5306	222204	31623	126087	96117	7824	15422	281053	212739	38854	14171	112321	4743555	638	0	1929	0	233440	313377	0	0	190657	303135	0	
83834	18795	0	24923	48391	0	81394	0	0	0	0	0	56732	0	5867	26721	14333	7807	3631	12142	0	4111	8031	2191	0	4517	9838	1442	0	56320	50765	151	100	1006	0	13505	2292	0	0	12063	2292	0	
83852	2120	0	62	5072	0	6748	0	0	0	0	0	20792	0	960	105	9990	2224	2637	5692	0	2111	3581	3379	919	2049	2896	1313	200	6686	19832	0	0	812	0	4525	1933	0	0	3275	1670	0	
83955	3825	0	165	6692	0	11398	0	0	0	0	0	31532	0	0	0	13658	1307	2362	13393	0	6066	7327	238	27	3791	8818	0	133	11233	31532	0	0	0	0	11874	868	0	0	11741	868	0	
84046	1960	15	7965	5790	0	16706	0	0	181	1256	0	23332	0	8329	7733	9731	1486	940	4929	0	1659	3676	4156	240	403	736	7616	1400	8726	15003	0	0	127	545	9611	544	345	0	1136	0	9242	
84055	4186	0	783	11277	0	11579	0	0	0	0	0	12535	0	1143	942	4684	1884	481	3967	0	1013	2954	581	136	517	1264	0	0	10796	11392	0	0	0	0	1423	358	0	0	1423	358	0	
84251	1670	0	965	2529	0	5974	0	0	0	0	0	5679	0	434	666	1550	275	255	1397	0	390	1007	153	0	100	1967	117	0	5009	5245	0	0	0	0	1888	296	0	0	1770	296	0	
84541	16067	0	45131	88023	0	195952	0	0	241	2793	0	256712	0	5931	46683	72404	62219	22075	52931	134	24206	31235	13468	3495	27356	44981	26404	7281	150821	250781	0	0	7579	2552	72571	33451	1147	0	49293	22816	6047	
84804	24319	0	1492	8845	0	9550	0	0	0	0	0	34115	0	9503	8915	6290	0	0	5744	0	1654	4090	546	0	892	2108	506	0	8058	24612	0	0	0	0	2308	1198	0	0	2103	897	0	
85052	31900	0	5843	7007	0	13141	0	0	8488	8936	0	69815	0	12142	15716	10811	6669	1050	3399	1466	1736	1663	937	6474	1021	16561	1861	992	7298	57673	0	0	347	448	4096	16339	448	0	2970	14612	0	
85258	5851	0	1840	18234	0	31084	0	0	0	0	0	78652	0	9758	10096	35630	11322	6736	30831	0	8354	22781	4240	255	5523	17644	2440	242	29244	68894	0	0	1199	0	17708	8141	0	0	15621	7339	0	
85454	14338	0	2154	13161	0	17363	0	0	0	0	0	36117	0	8434	8496	11428	0	0	11034	0	5256	5778	394	0	5783	4269	300	0	15209	27683	0	0	0	0	5733	4619	0	0	5433	4619	0	
85931	31486	0	9308	40087	0	51646	0	0	0	0	0	129620	1813	18470	18832	34143	26153	9129	23254	0	6711	16543	6007	4882	7483	24292	3629	2434	42338	109337	0	0	126	0	28050	9788	0	0	22239	9536	0	
86349	18314	28	27264	39822	0	73996	0	0	0	0	0	82315	0	689	20931	34635	6663	8845	31168	0	9131	22187	3080	237	5021	16770	912	0	46704	81626	0	0	4562	0	18727	3976	0	0	17692	3976	0	
86358	4245	16	2998	7948	0	19032	0	0	0	0	0	21298	159	3295	5293	13348	0	1330	10377	0	3719	6658	2948	23	1264	1776	665	0	16018	17844	0	0	0	0	2795	910	0	0	2130	910	0	
86527	236538	17	28990	23042	0	45221	0	0	40801	62852	0	621135	0	17680	46670	154795	59273	69501	57246	2518	19889	37588	63015	34303	25803	55977	61003	27746	16214	603455	0	0	34961	22051	117503	53026	21543	0	56649	25131	0	
86554	6303	0	1742	14423	0	15544	0	0	0	0	0	39291	0	457	459	17694	0	2332	12066	0	9530	7057	1107	0	5889	8542	863	0	13802	38834	0	0	616	0	12736	2558	0	0	10935	2558	0	
87047	12789	95	5390	8946	0	24747	0	0	0	0	0	118422	0	1648	4180	50589	826	8206	7298	0	3189	4683	29960	12757	2251	2428	33974	15565	19262	116774	0	0	2436	0	41964	12254	0	0	3296	1383	0	
87159	24739	0	11515	25008	0	39903	0	0	0	0	0	88674	0	16299	27665	25463	4966	8886	18234	0	11072	10505	3886	0	10846	14943	7715	0	28388	72375	0	0	3457	0	13833	19671	0	0	12194	12292	0	
87234	29159	0	6701	25579	0	104115	0	0	0	0	0	267774	0	21649	26323	95680	7338	32451	56600	0	19982	36618	20135	18945	31882	39362	32409	31944	97414	246125	0	0	13570	0	90019	45578	0	0	44972	26163	0	
87476	14413	0	0	5732	0	22078	0	0	6056	38523	0	117829	0	0	0	38687	2015	8503	17335	6056	6492	16899	14208	1088	14005	24713	22035	1961	22078	117829	0	0	2272	32467	53742	8972	20750	0	30254	8464	2827	
88240	6224	0	3227	4364	0	14253	0	0	0	0	0	36743	0	4238	0	12654	9206	2389	10656	0	3338	7352	1768	196	1257	5895	1307	200	11026	32505	0	0	0	0	7359	1300	0	0	5852	1300	0	
88259	4398	0	1296	9903	0	13586	0	0	0	0	0	30630	0	2426	2526	14367	7793	3645	9737	0	3771	6276	3426	895	1042	1756	1059	215	12290	28204	0	0	765	0	3431	641	0	0	2157	641	0	
88352	5306	0	150	18097	0	20171	0	0	0	0	0	106795	0	4891	750	30684	13840	5196	24774	0	8446	16514	3990	1735	11261	34812	6588	4302	20021	100101	0	1803	2187	0	47997	8966	0	0	38616	7457	0	
88455	2310	25	2730	23112	0	73071	0	0	3835	6091	0	95219	0	6717	9143	43188	27562	7990	28961	1284	10651	18399	9925	4213	1961	6120	10097	3981	70316	88392	0	110	1054	2256	14823	7336	570	0	6027	2054	0	
88530	34106	1	26613	58266	0	101270	0	0	62	62	0	91289	0	1863	20996	28525	15264	8961	23815	62	9133	14682	3608	1102	4355	6488	1787	764	74427	89426	229	0	2599	0	10218	3176	0	0	7667	3176	0	
88950	3878	0	2260	7657	0	10352	0	0	198	1445	0	30593	0	1001	1111	8276	9728	2197	6003	198	2205	3798	2269	4	820	5070	1829	992	8092	23036	0	6556	729	1247	7452	1259	1247	0	4631	1259	3816	
89032	8090	0	22549	23293	0	42664	0	0	0	0	0	67422	0	1020	20894	25902	8880	9442	16093	0	4613	11480	8682	1127	2634	13369	7164	1382	20115	66402	0	0	3871	0	20877	3672	0	0	13518	2485	0	
89135	4829	0	562	13547	0	18318	0	0	0	0	0	44335	0	6614	6216	11796	5495	2120	8038	0	2533	5505	2324	1434	4250	11202	5121	1642	17756	37721	0	0	841	0	14020	8195	0	0	9972	5479	0	
89751	11461	0	26310	30108	0	88953	0	0	0	0	0	436353	0	12457	33510	51391	307041	19514	41916	0	13706	28210	8239	1236	12860	34057	17325	2217	62643	423896	0	0	8062	0	46569	19890	0	0	35390	11527	0	
89854	0	1	2799	24337	0	41960	0	0	0	0	0	61432	0	7368	6231	21412	25043	3790	14242	0	2785	11457	5300	1870	2964	8089	2856	1068	39160	53814	0	250	503	0	12159	2818	0	0	8840	2213	0	
89957	3593	7	859	7465	0	12999	0	0	0	0	0	24821	0	1287	684	8467	1935	2114	6195	0	3558	3195	1283	431	2503	4213	2241	1869	12133	23534	0	0	237	0	9763	1063	0	0	4063	552	0	
90047	3236	0	749	5691	0	9571	0	0	0	0	0	17121	0	86	0	8742	689	3621	6572	0	1128	5500	2113	0	381	2115	1960	0	8822	17035	0	0	689	0	3690	766	0	0	2237	258	0	
90328	44637	0	4375	49538	0	73480	0	0	0	0	0	223792	0	2716	3047	94979	16911	43842	52232	0	13977	38255	21433	21314	6605	25572	14862	20226	69105	221076	0	0	15252	0	57360	9905	0	0	27299	4878	0	
90337	32930	1	2497	57532	0	112010	0	0	0	0	0	235828	0	3013	1374	39149	130633	10181	22698	0	6111	16587	10973	5478	8005	14356	6276	4479	109466	232116	46	699	3104	0	24762	8354	0	0	14523	7830	0	
90645	10292	296	3703	14195	0	30087	0	0	0	0	0	59785	0	4870	6071	22303	12136	3634	17843	0	5787	12056	3649	811	7803	5623	1204	424	26088	54915	0	0	612	0	10538	4516	0	0	9162	4264	0	
90739	2767	0	3489	17759	0	32280	0	0	0	0	0	51086	0	6470	8148	26373	6187	5174	20037	0	6830	13207	6228	108	2315	9602	3842	0	28791	44517	0	99	1230	0	12242	3517	0	0	9152	2765	99	
91156	10450	1	17675	27845	0	73754	0	0	24	761	0	132243	0	25433	35807	39414	27984	10192	26522	0	7503	19019	7527	5365	12177	21974	15708	4536	56078	106810	0	0	2491	737	26230	28165	0	0	16832	17219	0	
91259	18252	0	4145	10531	0	28274	0	0	0	312	0	63109	52	8340	9747	22652	9669	5014	14570	0	3021	11549	6151	1931	5036	4897	2045	558	24125	54717	4	0	501	312	6792	5744	312	0	4630	5303	0	
91615	26278	0	4076	10064	0	17047	0	0	0	0	0	53070	0	4860	6834	15184	5075	8099	10067	0	3457	6610	3745	1372	459	3480	2366	228	12971	48210	0	0	0	0	4487	2046	0	0	2620	1319	0	
91651	7019	0	3072	19835	0	28238	0	0	0	0	0	31502	0	4826	2928	11294	8666	1327	9293	0	3553	5740	1557	444	2230	1932	361	0	25166	26676	0	0	107	0	3573	950	0	0	3212	950	0	
91754	28138	0	713	11593	0	20016	0	0	0	0	0	346951	0	63885	61786	47630	107920	22194	42317	0	13848	28469	4429	884	49814	83362	21870	8217	19068	282566	235	500	986	0	97485	65778	0	0	78761	54415	0	
91950	8443	0	1602	7469	0	14999	0	0	0	0	0	23113	0	4022	4576	9728	0	2076	7025	0	3463	3562	1433	1270	1217	2502	797	426	13397	19091	0	0	229	0	2942	2000	0	0	1719	2000	0	
92050	19692	0	2079	7950	0	20258	0	0	0	0	0	55909	0	6549	5510	11924	13250	6556	7605	0	1466	6139	3655	664	2257	3474	3816	1496	18179	49360	0	0	440	0	10181	862	0	0	5480	251	0	
92144	5317	0	158	4953	0	6624	0	0	0	0	0	22664	0	305	0	9624	5282	3442	7338	0	2466	4872	2286	0	1021	1188	232	0	6460	22359	6	0	672	0	2441	0	0	0	2208	0	0	
92706	44651	0	0	22822	0	47781	0	0	2000	2000	0	138438	0	0	0	49708	8622	19496	30632	2000	12565	20543	11074	5526	10947	11770	11709	1031	47781	138438	0	0	7059	0	27765	7692	0	0	16004	5491	0	
92902	6598	0	977	4793	0	4793	0	0	0	0	0	7875	0	2519	1707	1030	0	585	792	0	333	459	193	45	0	130	117	0	3816	5356	0	0	0	0	247	0	0	0	130	0	0	
93244	47749	0	3789	19761	0	41397	0	0	0	198	0	115279	0	2322	0	43821	8273	13886	25649	0	9315	16334	13991	4181	3014	5438	4367	2617	37608	112957	0	0	2527	198	11404	4032	198	0	5893	2559	0	
93413	22517	0	2962	33930	0	58385	0	0	0	0	0	148353	0	7455	8577	68255	27802	15054	37870	0	8567	29521	25943	4224	3194	17598	7636	1351	55423	140898	0	0	3474	0	20167	9612	0	0	12988	7804	0	
93543	13632	0	5525	29440	0	53328	0	0	0	0	0	133391	0	11569	13875	56253	35476	11360	24338	0	10949	14574	21120	9610	11803	6323	5810	4094	47803	121822	0	0	7347	0	15968	12062	0	0	7819	9945	0	
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721	432469	58	314322	769567	0	1286376	0	0	0	0	0	5594404	0	722046	779574	1111646	3587015	319059	946399	0	471009	475390	155788	9459	87664	251672	96497	27441	971940	4868440	56	3918	105302	0	318242	145032	0	0	225836	113499	0	
93758	8911	0	2322	9702	0	18036	0	0	0	0	0	47336	0	9447	9254	12698	14030	4760	8492	0	2260	6232	4206	0	2034	6982	2680	0	15714	37889	0	0	0	0	5096	6600	0	0	3416	5600	0	
94139	50059	0	25329	18520	0	65159	0	0	247	13158	0	411623	0	73217	98546	66588	230680	16138	52204	247	13828	38376	6854	7530	13884	36306	8582	5524	34688	338406	5142	0	6188	12911	36842	27454	6168	4116	30334	19578	0	
94456	3777	0	512	4826	0	7899	0	0	0	0	0	15876	3	1766	607	9151	0	707	1939	0	431	1508	3550	3662	230	1580	449	689	7387	14107	0	0	0	0	2948	0	0	0	1810	0	938	
94522	148909	0	754	14435	0	28066	0	0	5445	6746	0	342028	0	38123	33314	109751	26586	30888	51648	5420	17151	34497	27026	31077	8185	13471	13775	21351	27312	303644	0	261	8908	1301	38779	18003	668	0	15308	6348	0	
94755	13812	0	6684	17967	0	43589	0	0	0	0	0	82478	0	3621	5244	35922	5901	9603	22064	0	6048	16021	2603	11250	5962	11960	1803	7118	36905	78857	0	0	4445	0	15456	11387	0	0	3648	6550	0	
94858	7778	0	4588	14896	0	29098	0	0	105	2657	0	76307	255	6616	10412	35902	13677	5539	28003	105	10340	17663	4494	3405	6858	8863	1189	2040	24478	69221	32	215	996	2552	15808	3142	2552	0	12834	2887	0	
95051	4467	0	712	11907	0	19776	0	0	99	99	0	59243	0	1779	1331	21068	19221	4690	10149	0	3410	6739	3115	7804	920	5840	805	6922	19064	51316	0	6148	809	0	12405	2082	0	0	5983	777	6153	
95659	3098	0	1847	10239	0	16285	0	0	0	0	0	40520	0	2547	4322	13229	5848	3974	9747	0	5084	5588	2225	333	6717	7782	3642	203	14438	33758	0	4215	0	0	18344	0	0	0	11195	2453	0	
96553	1346	0	243	7976	0	8912	0	0	99	6063	0	29063	0	3691	2363	6082	10771	1126	3078	0	1903	2193	1740	246	1430	2929	5705	800	8661	24925	8	447	0	5964	10363	501	1593	0	4297	0	447	
97055	0	0	1497	12436	0	17260	0	0	4487	19367	0	86600	0	8145	4838	32652	21224	3881	18745	2811	7693	13132	10985	842	9665	13577	5400	4082	15763	78388	0	67	2173	12504	27914	4810	9989	376	12809	3218	0	
97279	12889	0	0	4647	0	6400	0	0	0	0	0	30983	0	0	0	13538	0	1385	7694	0	1941	5753	4983	861	446	1302	2001	807	6400	30983	0	0	222	0	4056	500	0	0	1748	0	0	
97457	5758	0	1436	9909	0	12775	0	0	0	0	0	30711	0	2479	1594	18995	3836	1309	3205	0	5297	10659	2434	605	931	981	211	0	11339	28232	0	0	0	0	2123	0	0	0	1912	0	0	
97804	22019	0	490	15037	0	26009	0	0	15104	15104	0	199118	0	3111	0	46044	73919	22504	29044	0	9493	19551	11562	5438	2336	9997	18738	26065	25519	196007	0	0	5685	0	32602	24534	0	0	9846	2486	14695	
97943	14658	0	10826	23694	0	69990	0	0	0	0	0	122680	0	19866	30201	39912	38792	8110	21611	0	7601	14010	13785	4516	7027	13235	6501	2555	59164	102554	0	260	1901	0	14596	14722	0	0	6876	13386	0	
98351	20848	0	2806	16509	0	32604	0	0	0	0	0	42877	0	3361	4791	8560	1824	2732	7216	0	2793	4423	1344	0	2915	4439	4291	0	29798	39516	0	0	880	0	8328	3317	0	0	5184	2170	0	
98454	19254	0	190	49559	0	68967	0	0	2434	12202	0	49842	0	4383	0	9646	0	898	6531	737	3610	2921	1418	1697	12425	6553	1964	0	68777	45211	0	248	137	9768	17138	3804	9768	0	15427	3551	0	
98463	165683	1	3287	35440	0	46540	0	0	0	0	0	309919	0	2350	0	20635	105773	6983	16834	0	9381	8527	1767	960	8176	7875	545	1232	42745	307305	507	264	2250	0	13615	4213	0	0	11206	4213	0	
98548	3763	0	12650	9751	0	28091	0	0	168	562	0	69681	0	14283	0	17045	7285	2219	9412	76	2277	7135	5264	2370	16583	10506	9291	5208	15441	55398	0	0	969	394	28524	13064	0	0	13634	12813	16256	
98641	18643	5	6	22435	0	56891	0	0	887	7571	0	96093	0	0	0	22718	33320	4718	18181	396	5750	12431	3570	968	5381	12176	3151	704	56880	95998	0	95	1230	6684	21412	0	4893	0	6396	461	0	
98717	13700	0	0	12026	0	12270	0	0	0	0	0	139659	8988	0	0	59509	33271	5220	49871	0	19087	30784	8111	1527	6655	19233	5987	1304	12270	120432	0	10239	793	0	29170	4009	0	0	23553	2335	0	
99059	12818	0	399	171012	0	201835	0	0	14675	14675	0	282266	0	11460	0	33644	142931	6188	30160	7975	11925	18235	2835	649	33156	48515	10870	333	201436	270806	0	0	1636	0	45369	47505	0	0	42736	38934	240	
99143	12592	13	16426	33781	0	73653	0	0	4756	4756	0	119206	0	16175	25483	45769	15307	13428	22835	0	6568	16452	18180	4569	5942	22677	14579	2340	57214	103031	0	0	6141	0	28182	17356	0	0	13968	14651	0	
99255	4303	0	2141	11183	0	27148	0	0	0	0	0	16603	0	1082	650	8498	0	684	7097	0	2291	4806	1075	326	400	3081	321	0	25007	15521	0	0	0	0	3802	0	0	0	3481	0	0	
99442	25885	0	17894	23025	0	69095	0	0	0	0	0	127499	0	17854	33467	31365	17886	6695	27652	0	8902	18750	2879	834	11735	26315	7378	6936	51201	109645	0	0	2245	0	16110	36254	0	0	14150	23900	0	
99536	21686	0	16364	38034	0	146968	0	0	0	0	0	192287	0	2599	14489	88742	23484	32330	71255	0	25049	46206	15042	2445	15532	25917	14737	2189	130604	189683	0	5	10734	0	43226	15149	0	0	29734	11715	0	
99853	5833	0	5035	12342	0	23364	0	0	0	0	0	27946	0	310	5345	12086	4018	2961	9369	0	3360	6009	2717	0	1037	3051	1921	0	18329	27636	0	0	1172	0	6009	0	0	0	4088	0	0	
99974	23630	0	1191	25180	0	30253	0	0	2289	2784	0	82853	0	1348	346	29456	15885	6649	14548	297	4221	10327	10136	4772	2425	4625	4185	2647	29062	80365	0	1140	1795	495	12377	1505	495	0	6416	634	0	
100236	5393	23	3430	44172	0	57302	0	0	0	0	0	113268	0	4109	4606	39181	35715	8269	33506	0	10831	22675	4547	1128	5996	23468	2561	954	53849	109075	0	84	1281	0	29528	3451	0	0	26013	3451	0	
100357	27640	18	33874	45530	0	104891	0	0	0	0	0	407639	0	19396	49345	75736	221520	25382	62686	0	23935	38768	9152	3881	24618	42108	9475	6542	70999	388243	0	0	8303	0	61701	21042	0	0	48408	14346	0	
100553	1876	0	301	1913	0	10519	0	0	0	0	0	23376	0	1119	442	8518	3370	2786	5072	0	1420	3652	1779	1667	176	3344	3042	3050	8490	22071	1728	186	1219	0	5883	3729	0	0	2215	1305	0	
100562	148210	0	20609	541981	0	580957	0	0	2330	46636	0	1610284	0	30755	11860	200139	1041561	30900	160195	2236	60966	99229	21385	18559	82657	96059	17907	23751	558913	1576463	1435	3066	9857	44306	179590	40784	43693	0	147239	31477	1791	
100843	51844	0	19915	19293	0	64505	0	0	421	1576	0	227791	0	4475	19389	78157	38124	14377	55716	210	17796	37920	19475	2966	10381	21929	21902	5454	44590	198510	0	24806	3730	1155	48664	11002	922	0	25832	6478	24806	
101019	15790	0	150	679037	12325	1032656	1593	0	0	204690	0	2796397	0	0	150	73021	635684	15261	61973	0	44387	17587	9695	1352	806649	886192	350512	28549	1018588	2796397	0	0	9756	0	675700	1396202	0	100455	352618	1172915	0	
101037	237423	0	1922	38039	0	43481	0	0	0	0	0	569058	0	29905	24070	125464	112905	40425	82252	0	36091	47077	38620	3676	27620	25939	37146	2561	41387	539153	172	0	19005	0	63650	29616	0	0	35275	18011	0	
101345	4100	7	5787	9920	0	33144	0	0	0	0	0	34954	0	1736	4497	21416	318	5106	16853	0	3955	12959	4273	229	2275	4824	2021	0	27350	33218	0	0	2078	0	8131	989	0	0	6481	618	0	
101439	6059	0	9169	13116	0	36521	0	0	0	0	0	98048	0	2059	8872	43421	8395	10604	36105	0	11012	25093	6188	1128	9426	21524	7279	1944	27352	95989	0	0	4141	0	33759	6414	0	0	25832	5118	4895	
101671	306284	0	7066	30354	0	42899	0	0	0	0	0	434322	0	104994	72370	69126	9447	8410	54586	0	16620	37966	9789	4751	15537	23521	5142	5265	35833	329328	0	0	2711	0	28807	20658	0	0	19157	18049	0	
101738	17625	0	19563	46555	0	102596	0	0	0	0	0	132233	0	440	14823	56616	25584	22087	37228	0	14717	22548	8983	10368	9646	9010	6595	7157	82962	131793	71	0	6963	0	24216	8192	0	0	12319	6337	0	
101952	0	0	10439	14727	0	37223	0	0	0	1096	0	45358	0	6230	14161	11525	10039	2683	9289	0	6090	5083	318	34	12415	9629	1548	203	26762	39128	22	0	774	1096	16233	7562	200	0	14009	7262	0	
102155	2089	2	1419	3998	0	8921	0	0	0	0	0	23563	0	3787	3774	8579	2993	1622	7878	0	3346	4532	700	0	3803	4903	1196	0	7500	19776	0	0	561	0	6711	3191	0	0	5917	2789	0	
102333	3655	0	5836	9574	0	18825	0	0	0	449	0	26819	0	6514	9849	6062	3044	1265	5105	0	2033	3321	708	0	7202	4925	1931	0	12989	19356	0	949	326	449	5908	8150	449	0	5277	6850	0	
102342	16806	7	19773	24131	0	76399	0	0	0	0	0	91612	0	4699	0	42586	19901	8398	26587	0	7413	19174	11418	4581	2352	5979	2244	1743	56607	86913	12	0	870	0	8040	4278	0	0	5287	3044	0	
102539	9673	10	1567	4597	0	14217	0	0	0	0	0	26136	0	3436	2360	11750	0	1909	9247	0	2511	6736	1918	585	2391	1659	563	100	12640	22700	0	0	244	0	3071	1642	0	0	2720	1330	0	
102557	5820	0	506	5887	0	8167	0	0	0	0	0	33212	0	3490	3097	7983	2905	1397	6379	0	1399	4980	1470	133	2896	8190	5418	0	7661	29722	0	0	785	0	10169	6335	0	0	5914	5171	0	
103134	13338	0	10425	25472	0	35927	0	0	0	0	0	22615	0	177	8925	4739	467	3215	4129	0	1804	2325	513	97	2234	1466	371	0	25502	22438	0	0	1611	0	2922	1149	0	0	2815	885	0	
103255	87196	82	220623	78035	0	313145	0	0	36891	49733	0	1177294	0	79138	270677	195553	660656	32977	152532	8437	57079	95453	33299	9721	62520	95431	37326	38611	92005	1097660	435	496	6837	12842	130302	103586	12152	0	87279	58304	0	
103563	9268	0	28083	14981	0	56020	0	0	0	0	0	52239	0	6723	30806	11835	3974	3034	8583	0	3226	5367	1627	1615	5320	13657	4387	3798	27937	45516	0	0	490	0	11423	15739	0	0	6320	12657	0	
103602	470	0	4467	1965	0	4467	0	0	0	0	0	114411	0	114411	110809	524	107948	0	524	0	386	138	0	0	4274	990	205	0	0	0	0	0	0	0	758	4711	0	0	553	4711	0	
104234	14617	0	1975	19468	0	28354	0	0	0	0	0	55868	0	6372	6773	16260	10023	2867	9778	0	3281	6530	4179	2270	4474	4983	3914	1597	25952	49246	427	250	459	0	8035	6933	0	0	2523	6933	0	
104430	7167	0	31281	28692	0	69714	0	0	0	0	0	149530	0	1414	28315	64467	21910	43005	14587	0	14587	31056	10079	8745	11512	25739	8286	10449	38331	148116	102	0	23186	0	52296	3690	0	0	33407	3844	0	
104542	6091	0	995	8373	0	11649	0	0	0	0	0	28072	0	3105	451	10990	693	2349	8594	0	2346	6248	1469	927	2616	6060	818	804	10654	23820	0	1147	1422	0	7205	3093	0	0	5837	2838	0	
105026	20307	1	1005	36454	0	49104	0	0	0	0	0	227237	0	2077	2914	116741	24059	46251	72539	0	87565	16053	5897	7226	49526	9789	2835	3980	47125	223696	973	1464	17273	0	55145	10985	0	0	30040	7328	0	
105053	13336	0	22558	32970	0	70562	0	0	0	0	0	139072	0	14868	9486	31579	21964	5526	27369	0	10358	17011	3923	287	40129	28743	3321	0	48004	92990	0	31214	1153	0	57540	14653	0	0	54520	14352	31214	
105071	17325	0	0	10243	0	26655	0	0	0	0	0	198779	0	0	0	59935	94845	19439	31795	0	10082	21713	12802	15338	2220	8845	5010	10599	26655	198779	0	0	5599	0	21335	5339	0	0	9371	1377	0	
105222	24245	0	497	38888	0	64981	0	0	0	0	0	128171	0	19152	17702	31557	51488	8960	21044	0	5994	15491	8002	2070	2195	10995	3926	3765	64484	109019	0	0	105	0	16089	4792	0	0	11381	1707	0	
105530	19880	0	3705	14556	0	27885	0	0	0	0	0	84576	0	6462	3286	38127	7523	13061	30196	0	10882	19314	6224	1707	8115	8561	1534	836	24180	78114	0	0	2183	0	13111	5935	0	0	9686	5935	0	
105633	7855	0	3325	14977	0	22265	0	0	2476	2476	0	79347	0	3038	4018	21171	20769	6050	20518	2476	5680	14838	653	0	11395	17638	519	0	18940	76309	0	0	0	0	17945	11607	0	0	17426	11607	0	
106359	439392	0	20579	129099	0	183489	0	0	3721	32438	0	720301	0	25194	30352	84532	106559	19379	66269	3721	25340	43069	14604	1519	27180	51450	9681	1506	162356	692082	554	3025	5568	28717	73301	16516	28717	0	65638	12481	0	
106377	87988	0	10212	26455	0	49043	0	0	1148	14011	0	728920	0	92114	92261	157742	351826	49600	109031	786	43796	65235	34347	14364	64570	37432	17617	11746	38831	636320	0	486	15111	12863	79653	51712	11258	0	53735	48267	0	
106452	61023	0	129	27007	0	35727	0	0	0	0	0	237032	0	3509	389	46198	116643	9315	34496	0	9768	24728	9184	2518	2659	6324	3086	1099	35595	233523	3	0	1260	0	12218	950	0	0	7617	950	0	
106519	12077	0	7174	9286	0	31237	0	0	0	0	0	50211	0	3693	7743	18768	12640	5056	13703	0	3956	9751	3968	1093	1462	4696	468	100	24063	46518	0	0	1055	0	4926	1800	0	0	4358	1800	0	
106658	22977	0	6723	25406	0	39869	0	0	0	0	0	229127	0	37383	39745	26856	143792	8661	23225	0	9156	14072	3024	603	12714	20783	1676	329	33146	191744	0	0	2703	0	20226	15276	0	0	18527	14970	0	
107057	4089	0	863	1854	0	7212	0	0	0	0	0	16433	0	414	58	7775	2570	2625	6664	0	2467	4197	1111	0	993	803	202	0	6349	16019	0	0	0	0	1698	300	0	0	1496	300	0	
107226	18456	0	2281	12744	0	19775	0	0	0	0	0	42790	0	4079	4339	10716	1236	6834	6642	0	2482	4160	3091	983	1459	5545	3018	2360	17494	38711	0	0	3926	0	5060	7322	0	0	2868	4136	0	
107244	1058223	11	53135	130666	0	237674	0	0	3172	40589	0	2717552	0	249748	298484	508675	741072	144513	442499	3172	164830	288233	49404	6208	125583	244768	33803	5428	177394	2461508	7134	6296	46109	35020	311986	97596	35020	2397	280516	89835	0	
107431	18735	0	17659	39077	0	64413	0	0	396	3602	0	104736	0	15498	28702	30327	23581	7147	24835	181	8374	16461	4363	1129	4306	18324	6190	3273	46754	89238	0	0	2343	3206	23943	8150	1619	0	15826	6804	0	
107459	1004	3	118	1934	0	3260	0	0	0	0	0	8351	0	972	331	3541	1473	586	2359	0	675	1684	770	413	345	1670	318	0	3139	7379	0	0	363	0	1768	565	0	0	1450	565	0	
