"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
742542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2394	122	620	2	47610	5038	17416	35	68040	0	0	0	0	0	0	0	0	0	0	5087	9	78129	1	8144	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
742636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1421	77	0	0	69047	4762	59744	74	130212	0	0	0	0	0	0	0	0	0	0	27213	38	152927	1	18071	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
742944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9316	929	0	0	114387	9855	27311	45	151014	0	0	0	0	0	0	0	0	0	0	4760	8	172293	1	20243	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														NO	
743053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3502	144	0	0	36950	3630	22337	27	62789	0	0	0	0	0	0	0	0	0	0	3409	4	72961	1	7914	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
743679																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18419	1597	298	1	181508	19304	81324	108	281549	0	0	0	0	0	0	0	0	0	0	10147	16	374750	1	37778	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
743857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4875	275	0	0	159641	5979	43983	88	208500	0	59	258	0	0	0	0	0	0	0	10978	15	252755	1	23240	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
743950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3467	420	603	2	40917	4010	2918	10	47905	0	0	0	0	0	0	0	0	0	0	999	3	56876	1	8211	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
744238																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8389	652	0	0	184731	19746	45071	64	238191	0	0	0	0	0	0	0	0	0	0	10816	18	256983	1	22309	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
744256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8522	653	0	0	148602	12682	30595	51	187719	0	2	0	0	0	0	0	0	0	0	15079	21	216572	1	19716	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
744573																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7483	526	0	0	29780	1788	1695	5	38958	0	0	0	0	0	0	0	0	0	0	0	0	44891	2	6462	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
744854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5313	301	0	0	159936	9997	122733	163	287982	0	0	0	0	0	0	0	0	0	0	55136	68	323192	1	32653	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745150																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	549	47	273	1	19470	1518	4199	10	24491	0	0	0	0	0	0	0	0	0	0	916	2	26033	1	2060	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745347																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2836	252	0	0	61816	4757	27047	33	91699	0	0	0	0	0	0	0	0	0	0	253	1	127725	1	12578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745374																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14661	943	0	0	123881	13729	17780	42	156323	0	0	0	0	0	0	0	0	0	0	4905	12	218284	1	21760	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745570																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7734	484	0	0	153529	12083	50114	97	211386	9	0	0	0	0	0	0	0	0	0	19014	27	249178	1	33313	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3000	230	0	0	74455	6980	24433	32	101888	0	0	0	0	0	0	0	0	0	0	3356	8	111153	1	8860	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745776																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1354	76	0	0	19142	1720	560	2	21056	0	0	0	0	0	0	0	0	0	0	0	0	26511	2	2089	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
745954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2354	226	0	0	16361	1184	1625	5	20340	0	0	0	0	0	0	0	0	0	0	0	0	24100	1	1977	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4089	362	419	1	91201	7000	28536	41	124245	0	0	0	0	0	0	0	0	0	0	2531	5	158579	2	13145	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746223																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19423	989	1036	3	128269	12174	41110	57	189839	0	0	0	0	0	0	0	0	0	0	9694	14	208520	1	18946	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746429																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9924	385	676	2	152477	13256	21013	47	184092	0	0	0	0	0	0	0	0	0	0	4248	11	208658	2	20985	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746513																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22026	944	1454	5	247769	22079	30429	60	301678	0	0	0	0	0	0	0	0	0	6042	5603	15	399042	1	38527	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5931	204	255	1	92741	5581	77794	111	176721	0	0	0	0	0	0	0	0	0	0	16663	28	200541	1	15244	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746942																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4527	174	276	1	39319	3122	8968	12	53091	0	0	0	0	0	0	0	0	0	0	309	1	66823	1	4901	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
746979																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7928	242	380	1	57592	4166	6713	16	72613	0	0	0	0	0	0	0	0	0	0	1593	3	100616	1	26515	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
747051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6234	226	258	1	58441	4932	11490	26	76423	0	0	0	0	0	0	0	0	0	0	255	1	84005	2	7666	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
747172																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5169	324	295	1	63430	3663	20892	43	89786	0	0	0	0	0	0	0	0	0	0	6347	9	101683	2	12627	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
747257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5454	256	0	0	52982	5928	11442	18	69878	0	0	0	0	0	0	0	0	0	0	2650	5	78672	1	6319	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
747743																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2377	277	326	1	39802	3457	11503	24	54008	0	34	68	68	68	0	0	0	0	0	2698	6	60949	1	5209	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
747846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3004	249	0	0	67666	4692	8123	13	78793	0	0	0	0	0	0	0	0	0	668	938	2	91046	1	8842	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
748254																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7725	581	279	1	166861	14408	40497	87	215362	0	0	0	0	0	0	0	0	0	0	5745	15	242375	1	12522	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
748357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	755	51	269	1	14743	1005	3757	8	19524	0	0	0	0	0	0	0	0	0	0	268	1	23163	1	2988	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
748441																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7195	400	992	3	83916	7078	19800	30	111903	0	0	0	0	0	0	0	0	0	0	5300	5	138243	2	19346	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
748964																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5902	314	0	0	123712	9904	58587	93	188201	0	0	0	0	0	0	0	0	0	0	20002	37	212683	1	25489	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
749242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1761071	0	168240	8560	6572	22	2182691	191413	1054036	1129	3411539	0	0	0	0	0	0	0	0	0	74710	230228	279	4111778	1	372449	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
749635																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	37088	1380	7214	14	352959	21121	249483	238	649529	2785	0	0	0	0	0	0	0	0	0	43588	56	756870	1	69542	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
749840																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2467	93	525	2	21537	2158	3935	7	28464	0	0	0	0	0	0	0	0	0	0	1313	3	31964	1	3368	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
749943																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12309	636	0	0	120999	10323	13852	35	147160	0	0	0	0	0	0	0	0	0	0	2382	7	163297	1	13707	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
749952																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2687	97	829	3	42359	2748	21989	47	67864	0	0	0	0	0	0	0	0	0	0	5161	11	77752	1	6509	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16118	917	1204	4	187678	13027	23940	58	228941	0	0	0	0	0	0	0	0	0	0	12166	26	251301	1	18598	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750127																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15552	1341	2300	6	163340	15715	25299	51	206491	0	0	0	0	0	0	0	0	0	0	5611	12	250111	1	22678	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11804	365	1434	5	137908	9520	58020	42	209166	0	0	0	0	0	0	0	0	0	0	5750	12	233352	1	19275	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750239																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						201918	0	57574	3119	3474	12	663508	42143	291916	506	1016473	0	0	0	0	0	0	0	0	0	0	73197	109	1188629	1	122418	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750341																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9801	757	622	1	148600	19780	48308	67	207329	0	0	0	0	0	0	0	0	0	0	8590	15	250219	1	23649	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750444																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2174	123	597	1	39967	3258	5433	13	48171	0	0	0	0	0	0	0	0	0	0	301	1	53230	1	4023	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2380	109	0	0	54368	1610	21059	48	77807	0	0	0	0	0	0	0	0	0	0	5296	13	88998	1	9444	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
750864	1140139	122976	0	0	0	0	0	0	0	0	1428527	1	281885	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF					122806	271642	0	0	0	0	0	410151	20121	607012	664											0	156659	124											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
751254																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4270	224	623	2	72507	6431	30864	44	108264	0	0	0	0	0	0	0	0	0	0	7544	6	131683	1	10891	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
751656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						78149	0	71539	5975	4453	11	885055	89773	238484	380	1199531	0	0	0	0	0	0	0	0	0	0	43365	88	1443758	1	113378	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
751759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						287356	0	20593	1671	273	1	542882	36849	345159	453	908907	0	0	0	0	0	0	0	0	0	0	120462	157	1099028	1	118990	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
751852																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1520	237	0	0	79474	10449	41733	48	122727	0	0	0	0	0	0	0	0	0	7798	26907	28	156394	1	20746	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
751955																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	893	110	0	0	32445	2300	5884	14	39221	0	0	0	0	0	0	0	0	0	0	516	2	48297	1	5252	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
752644																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16332	497	2064	6	119331	8517	40899	73	178627	0	0	0	0	0	0	0	0	0	5496	4055	8	197724	1	18920	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
752653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8669	312	789	2	140386	14950	56863	99	206707	0	0	0	0	0	0	0	0	0	1501	16529	22	236278	1	23156	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
752831																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10833	661	0	0	115807	8806	45259	56	171899	0	0	0	0	0	0	0	0	0	0	3373	8	210506	1	27856	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
753052																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1691	99	0	0	31164	2435	3954	11	36809	0	0	0	0	0	0	0	0	0	0	911	2	41873	1	4958	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
753324																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6416	485	0	0	345281	39062	103134	140	454831	0	0	0	0	0	0	0	0	0	4728	10198	21	557595	1	58958	3306	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
753548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8539	587	0	0	65619	7354	31581	31	105739	0	0	0	0	0	0	0	0	0	0	8916	17	128117	1	15190	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
753641																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6903	227	2907	7	31256	3932	6699	9	47765	0	0	0	0	0	0	0	0	0	0	968	2	54785	1	7499	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
753856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	951	40	0	0	26672	1572	6712	16	34335	0	0	0	0	0	0	0	0	0	0	573	2	42404	2	7261	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754068																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2103	94	0	0	89215	3826	52364	82	143682	0	0	0	0	0	0	0	0	0	3896	23706	31	164484	1	19465	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754246																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	582	39	0	0	18330	1972	6666	11	25578	0	0	0	0	0	0	0	0	0	0	1919	4	28772	1	3565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754536																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3773	143	801	1	54398	5833	33776	39	92748	0	0	0	0	0	0	0	0	0	0	7908	11	103674	2	9682	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754826																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	57747	5226	4131	13	461748	53667	124679	181	648305	0	0	0	0	0	0	0	0	0	0	6690	14	740977	1	77422	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754853																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	34631	1740	1955	5	249465	23955	181959	177	469641	1631	0	0	0	0	0	0	0	0	0	75465	61	541080	1	61869	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
754929																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						233893	0	48258	3007	777	3	566568	50398	320071	342	935674	0	0	0	0	0	0	0	0	0	0	43265	64	1073802	1	132976	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
755047																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19160	1093	509	2	209448	20934	54283	92	283400	0	0	0	0	0	0	0	0	0	0	32598	45	286971	1	7122	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
755252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8015	287	690	2	185501	10989	49412	83	243618	0	0	0	0	0	0	0	0	0	9844	10588	20	306384	1	32111	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
755421																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1515	73	291	1	28246	2371	1942	5	31994	0	0	0	0	0	0	0	0	0	0	905	2	35451	1	4054	98	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
755458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15371	1388	505	2	91915	6112	14408	31	122200	0	0	0	0	0	0	0	0	0	0	3033	6	143507	1	13043	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
755850																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6865	365	0	0	95467	8223	47366	66	149698	0	0	0	0	0	0	0	0	0	0	12427	18	168867	1	15556	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
756343																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3321	113	1413	4	42825	3423	11518	23	59077	0	0	0	0	0	0	0	0	0	0	1581	4	64112	1	5974	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
756848																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7104	273	1130	3	97836	8031	24236	40	130595	291	0	0	0	0	0	0	0	0	607	1726	5	153633	1	13540	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
757377																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	91596	3413	3618	10	530815	30851	39659	99	665688	0	0	0	0	0	0	0	0	0	0	467	1	860522	1	170435	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
757452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8584	663	0	0	126440	12176	30304	67	165328	0	0	0	0	0	0	0	0	0	2606	8737	19	185096	1	17644	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
757612																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	26002	1199	645	2	169157	16011	53131	77	248935	0	0	0	0	0	0	0	0	0	0	4296	10	289047	1	25707	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
757676																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4659	218	0	0	98095	9438	19081	37	121835	0	0	0	0	0	0	0	0	0	0	11599	19	153653	1	13754	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
757779																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10879	679	0	0	96344	8612	4944	12	112167	0	0	0	0	0	0	0	0	0	676	0	0	127962	1	14628	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
758703																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						647533	0	121346	7436	13637	35	1198997	76853	635363	886	1969343	0	0	0	0	0	0	0	0	0	0	137303	158	2334220	1	228373	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
758842																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6932	280	1167	4	72032	7508	28384	27	108516	0	0	0	0	0	0	0	0	0	0	1925	1	121875	1	8891	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
758851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1672	147	0	0	16775	1452	7239	9	25686	0	0	0	0	0	0	0	0	0	488	5345	2	34261	1	5132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
759045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	21922	1071	270	1	163550	7128	108147	105	293889	0	0	0	0	0	0	0	0	0	0	55213	35	356621	1	49566	4	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
759072																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						0	0	0	0	0	0	30	5	134091	45	134121	0	0	0	0	0	0	0	0	0	0	116911	42	2703362	1	382158	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
759250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2059	233	0	0	29508	2122	3382	7	34949	0	0	0	0	0	0	0	0	0	0	1839	3	39013	1	3244	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
759540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	795	60	881	1	64982	3079	11588	21	78246	0	0	0	0	0	0	0	0	0	0	460	1	92284	1	7697	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
759625																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	49945	1318	6737	18	198192	18929	20913	47	275787	0	0	0	0	0	0	0	0	370	0	6662	14	303196	1	24647	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760210																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6591	197	0	0	61773	4704	10105	18	78468	0	0	0	0	0	0	0	0	0	2255	3630	7	86969	1	9932	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760331																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13648	902	1105	4	294164	30792	71723	91	380640	0	0	0	0	0	0	0	0	0	0	2383	5	423563	1	30052	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760340																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1572	73	0	0	30067	2263	9964	18	41603	0	0	0	0	0	0	0	0	0	7810	6699	10	48704	1	4081	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760434																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5442	164	253	1	65885	5827	14188	26	85768	0	0	0	0	0	0	0	0	0	0	981	1	96394	1	8372	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760649																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4875	214	0	0	58915	3920	15802	31	79592	0	4	0	0	0	0	0	0	0	1530	2895	7	93948	1	7185	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	26685	1820	871	3	410056	50667	97621	145	535235	2	0	0	0	0	0	0	0	0	0	15964	30	622582	1	54623	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760939																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3150	325	790	3	28725	4064	1224	3	33889	0	0	0	0	0	0	0	0	0	0	0	0	33889	1	4567	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
760957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7037	301	0	0	42762	4907	5229	9	55028	0	0	0	0	0	0	0	0	0	0	0	0	61381	1	5406	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
