"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
164377	40770	0	974	5040	0	24245	0	0	0	0	0	153295	0	190		74199	7454	19835	42495	0	12729	29766	23852	7852	5851	8568	11349	5104	23271	153105	0	0	3866	0	28691	2181	0	0	12759	1660	0	
164854	68137	0	2024	33521	0	54056	0	0	2148	15059	0	131201	250	6206		26914	8184	7476	19443	1851	5700	13743	6229	1243	4149	8581	10165	5071	51988	116545	44	8200	1319	1195	15157	12809	550	5274	7196	5533	4856	
164957	3738	0	2380	8623	0	29382	0	0	99	1444	0	24804	0	2041		11015	4782	1343	9820	0	2875	6945	1195	0	419	4232	618	0	27002	22763	0	0	0	1345	4125	1144	847	0	3507	1144	0	
164975	22773	0	64	1820	0	9114	0	0	0	0	0	60723	0	47		22861	5601	11600	16098	0	6057	10041	6076	687	2216	4490	2783	0	9050	60676	0	0	3116	0	6754	2735	0	0	4972	1734	0	
165039	16779	0	12643	41069	0	65863	0	0	0	0	0	71149	0	2376		30811	14422	15265	24121	0	8135	16037	4953	1686	2591	4319	1565	662	53220	68773	0	0	4205	0	7426	1711	0	0	5818	940	0	
165628	576817	0	466105	737984	0	970430	0	0	22450	22450	0	4085689	0	333369		879593	2304676	255907	584910	10116	195114	391130	209891	83458	69079	132862	88707	33955	502598	3751740	1727	580	60718	0	245331	79272	0	0	149165	42480	0	
165758	22817	0	736	18025	0	27230	0	0	0	0	0	46717	0	2992		11633	8209	3023	7996	0	2692	5304	2503	1134	349	1993	433	1283	26494	43725	0	0	635	0	3261	797	0	0	1545	797	0	
165806	1514	0	11049	75615	0	91024	0	0	0	0	0	787273	0	100967		139740	492894	35424	106337	0	35804	70533	24465	8938	71925	61696	10339	9165	77601	683972	2374	2334	10149	0	59417	93708	0	0	40629	89933	0	
166111	26396	0	0	14190	0	65303	0	0	0	0	0	121285	0	0		50312	34144	16396	28852	0	8954	19898	15633	5827	1580	3846	3664	1343	65303	121285	0	0	3484	0	9774	659	0	0	5130	296	0	
166531	13437	0	989	29636	0	37552	0	0	287	3323	0	146870	0	7600		56993	17034	26308	37533	188	20957	20723	13190	2123	17562	18388	18074	5382	36561	137781	2	1489	12466	3036	46427	12979	2551	0	23635	8919	0	
166652	30940	2	10051	73679	0	86357	0	0	2206	35456	0	422146	0	22332		89017	195947	17653	75949	1843	21826	54123	9342	3725	27223	42162	35168	1689	76304	398513	0	1301	3071	33250	72765	33477	31244	0	57951	9289	11093	
166803	20425	0	21616	228036	0	324842	0	0	528	3711	0	930030	0	31629		211722	571788	49396	169960	490	48334	121626	30655	11107	29100	70203	18463	8329	302351	897766	875	635	6983	3183	78266	47829	2336	0	61423	37880	0	
166849	14102	0	1042	8518	0	14503	0	0	0	0	0	42335	0	4553		13546	7806	1630	8451	0	3392	5059	5095	0	1354	2000	3527	0	13461	37782	0	0	207	0	6881	0	0	0	3354	0	0	
167060	227513	0	33689	59271	497	81909	0	50	2362	16032	0	699399	0	31907		50749	288951	25294	41581	2362	14169	27412	9030	138	49378	59765	20092	2951	46741	633755	982	33687	10467	2889	65768	66418	2889	5876	52844	56299	0	
167453	8864	0	2602	11433	0	16877	0	0	2116	2491	0	49070	0	4168		15015	19198	3417	10081	1078	1649	9716	3116	534	2125	2354	1151	363	14275	44658	0	244	473	375	5623	370	250	0	3645	370	244	
167556	8641	140	5435	15660	0	27205	0	0	0	0	0	44407	0	786		16973	13893	5111	15392	0	4692	10700	1410	172	607	3273	1019	0	21589	43618	41	3	1244	0	4899	0	0	0	3880	0	0	
167565	24	730	0	730	0	730	0	0	0	0	0	524	0	0		0	0	0	0	0	0	0	0	0	0	500	0	0	0	24	0	500	0	0	0	500	0	0	0	500	0	
167752	2151	0	798	3415	0	6279	0	0	0	0	0	11466	0	2191		2769	3800	497	2310	0	744	1566	410	49	1079	1220	447	0	5481	9275	0	0	126	0	1496	1250	0	0	1049	1250	0	
167864	25614	0	9770	179124	0	203255	0	0	0	0	0	146982	0	6605		15738	59696	3293	12899	0	5856	8924	888	70	17097	28404	433	0	193480	140377	5	0	1246	0	23662	22272	0	0	22087	22273	0	
168357	8697	0	1484	7779	0	16889	0	0	979	11950	0	42734	0	7689		8872	9135	3046	5002	695	1302	3700	2481	1389	3282	7530	4237	981	15399	33362	6	1683	368	10971	14530	1500	8244	0	9812	1000	0	
168441	15807	1	4065	33150	0	96948	0	0	0	0	0	86621	0	9738		28466	27059	7047	22033	0	8688	13348	5169	1261	2156	11441	1144	548	92672	76048	210	835	1516	0	8154	7135	0	0	6462	7135	0	
168571	3924	0	3878	6046	0	15306	0	0	0	0	0	29962	0	2567		13243	4726	4139	10108	0	3332	6776	2233	902	2683	4128	322	936	11318	26895	110	500	917	0	2346	5723	0	0	4465	2346	0	
169073	10837	0	1768	43909	0	69254	0	0	16343	16541	0	325994	0	435		149138	58654	35751	83802	6841	20994	62808	51795	13541	10805	43464	38839	14258	67486	323459	0	2100	12040	198	94651	12715	198	0	46664	7604	0	
169327	36504	0	3373	53944	0	70333	0	0	0	0	0	174963	0	4064		84994	15616	26124	45042	0	11808	33234	24938	15014	4167	14340	10337	9005	66746	170674	214	225	7896	0	33837	4012	0	0	16135	2372	0	
169354	161939	1	10726	15430	0	23365	0	0	0	0	0	235000	0	12308		19773	25354	6378	18688	0	5200	13488	937	148	8359	18765	810	0	12638	222492	0	200	1944	0	18946	8988	0	0	18136	8988	0	
169653	270451	6	9733	195099	0	232037	0	0	382	3893	0	5429674	0	148936		903159	3744418	176716	717467	382	273046	445072	169625	15416	154724	248596	99515	8811	222177	5279660	121	1078	33771	3511	439616	72030	3511	0	347878	55442	0	
169756	204177	0	6511	24847	0	36395	0	0	0	0	0	310758	0	83565		30088	18155	8021	25309	0	6559	18764	4675	91	13001	37683	7654	0	29884	227193	0	0	1821	0	15546	42792	0	0	13577	37106	0	
169952	3043	0	1293	10472	0	20272	0	0	99	498	0	56751	0	12213		21001	24649	5320	15436	99	8701	9144	2541	615	2175	2830	2103	950	18979	44538	0	0	592	399	6075	1983	0	0	3603	1265	2035	
170051	11361	0	1234	71172	0	120946	0	0	198	198	0	257410	0	587		83055	108598	32347	48612	198	17965	31975	20840	12275	11040	25748	11890	5718	118988	251828	724	4995	9598	0	39827	14569	0	0	24148	12339	0	
170257	4922	0	3010	20386	0	29353	0	0	0	0	0	31273	0	573		10549	7947	2625	8371	0	3130	5241	1011	1167	938	4223	400	2294	26343	30700	0	0	967	0	7547	308	0	0	5161	0	0	
170275	15020	0	2335	16725	0	46572	0	0	0	0	0	82636	0	5309		37431	743	14594	25181	0	7144	18037	6829	5421	5406	13798	4771	5468	44237	77228	0	99	6136	0	22936	6507	0	0	13497	5707	0	
170332	24308	0	1176	32021	0	51639	0	0	0	0	0	132805	0	559		58281	19501	8472	19279	0	3952	15327	19141	19861	2246	6231	8277	13961	50463	132246	0	0	2256	0	23972	6743	0	0	6626	1851	250	
170640	4066	3	54	3911	0	6748	0	0	0	0	0	17988	0	1077		8581	1695	1693	5680	0	1704	3976	1594	1306	1101	1243	400	902	6691	16911	0	0	529	0	3388	258	0	0	2086	258	0	
170716	314979	0	146518	728223	0	1429275	0	0	657721	657721	0	2011814	0	162053		763274	0	9075	437947	374623	141387	297481	198675	125731	269148	263138	372682	28593	1282757	1823294	0	26467	281	0	207597	725964	0	0	116343	415943	0	
170976	10799	0	164	7821	0	9908	0	0	0	0	0	39599	0	12556		6354	16526	1976	3881	0	825	3057	1429	1043	460	2156	2877	427	9744	27043	0	0	263	0	2789	3131	0	0	1643	973	0	
171133	85714	9	0	20158	0	21637	4976	0	0	0	0	314421	0	0		33337	100130	2491	31978	0	9984	21994	707	652	31796	60639	2420	385	16652	314421	0	0	605	0	45516	49724	0	0	44663	47772	0	
171656	12353	0	2849	21974	0	35884	0	0	129	299	0	49604	0	13654		10684	15760	3355	7539	129	2102	5437	3051	94	2084	6147	2092	484	33035	35699	0	251	1058	170	4914	5893	170	0	2838	5393	0	
171759	9681	12	3856	17140	0	23629	0	0	952	5828	0	54064	0	10112		21327	10111	3627	10806	425	3295	7511	8770	1751	3133	5927	2987	898	19761	43625	0	327	770	4876	12344	601	3943	0	8459	601	0	
171768	11126	2	2237	60556	0	69141	0	0	0	0	0	136836	0	6810		26428	45333	6796	22187	0	5302	16885	3551	691	12892	29125	10116	1815	66902	121875	0	8151	2743	0	42573	11375	0	0	33484	8533	8151	
172158	9344	0	2294	12087	0	19107	0	0	0	0	0	45964	0	7183		17511	6142	2104	12436	0	3444	8992	4448	627	5163	6167	1537	100	16813	38781	0	0	104	0	9044	3923	0	0	7657	3673	0	
172251	5395	0	814	5198	0	9366	0	0	0	0	0	20810	0	872		9492	1953	2307	6842	0	1561	5281	2099	551	102	2250	1494	124	8552	19938	0	0	671	0	3281	689	0	0	1662	690	0	
172457	24028	0	95	71841	0	127494	0	0	0	100	0	123147	0	0		32431	35930	6604	23161	0	11523	12880	7655	373	3739	13968	11809	1244	127399	122750	0	397	1646	100	23237	7523	100	0	12845	4145	0	
172475	139728	0	6927	9721	0	24325	0	0	2256	5019	0	296179	0	43666		81234	24976	29212	47896	702	14335	33561	21173	12165	7993	18434	12408	11406	17398	252421	0	92	9216	2763	39765	10476	2540	0	22241	4186	0	
172859	5103	0	5232	13196	0	25168	0	0	241	2494	0	50439	0	6686		23474	11293	5287	16670	241	5220	11450	5848	956	3834	4458	2157	120	19936	43655	0	98	1213	2253	10090	479	2253	0	7813	479	0	
173306	133201	14	14202	11903	0	27778	0	0	0	0	0	219489	3	2099		36526	29294	9455	20505	0	7024	13594	12325	3583	3923	8119	6401	2024	13562	217387	0	0	1796	0	16647	3820	0	0	10098	1944	0	
173342	6045	0	4328	7296	0	27213	0	0	0	0	0	39912	0	4887		17047	2285	5104	14664	0	5210	9454	2383	0	3841	8507	1936	250	22885	35025	0	0	1674	0	10137	4397	0	0	7620	4397	0	
173548	5191	0	6889	11090	0	22982	0	0	965	7021	0	46797	0	3557		16537	3962	4798	8221	0	2028	6193	6517	1799	1878	6193	5804	7231	16093	43240	0	0	2150	579	9714	11392	478	0	4166	3905	0	
173557	125121	0	8390	14218	0	21411	0	0	0	0	0	263288	0	5049		60052	63509	12490	37538	0	11204	26360	16798	5690	2557	5905	4161	1983	13021	258139	0	100	2071	0	11867	2739	0	0	7210	1252	0	
173575	338341	0	11978	21083	0	52648	0	0	0	0	0	577099	0	739		104364	33090	28926	60827	0	22992	37836	28336	15201	18668	27877	26564	28196	40670	576360	0	0	8811	0	54545	46760	0	0	29059	17486	0	
173641	20185	117	6314	23629	0	61288	0	0	0	0	0	95810	1590	4494		33104	10533	10907	24637	0	8725	16989	6462	928	5893	18369	6818	908	54857	89726	0	0	3803	0	23974	8014	0	0	17314	6766	0	
173959	11954	1	10595	15466	0	30615	0	0	99	399	0	88899	0	2503		15648	99	2703	13159	99	4919	8277	1422	1030	7721	26425	14834	12218	20019	86396	0	0	943	300	48586	12612	300	0	24315	9826	10124	
174321	11509	0	9	22645	0	25928	0	0	0	0	0	66055	0	51		25411	8537	11403	18823	0	6308	12516	6587	0	3928	11787	4883	0	25919	66004	0	0	7048	0	15862	4736	0	0	11424	4014	0	
174367	3325	0	1202	7774	0	13272	0	0	0	0	0	17880	0	1857		4716	5174	945	3966	0	1133	2889	576	118	421	3866	206	172	12070	16023	0	0	122	0	2572	2093	0	0	2194	2093	0	
174572	1207841	0	5060	83355	0	127678	0	0	0	0	0	2872965	0	279037		861282	402650	244830	558612	0	226521	332507	237733	64521	109338	141761	108772	41321	122618	2593928	0	0	59056	0	346310	54882	0	0	214200	36899	0	
175056	17526	0	1735	59559	0	86024	0	0	0	0	0	136324	0	27428		33661	41245	4344	29346	0	9961	19385	3522	793	12246	28837	2186	623	84289	108896	0	0	747	0	35010	8882	0	0	32699	7965	0	
175140	11134	12	1469	30835	0	51656	0	0	10532	21472	0	131258	0	5614		52988	36750	12660	28633	2453	11183	20595	19547	1663	9060	9527	9824	1975	50175	125063	0	581	1580	10940	20306	10080	10940	0	16764	1258	4800	
175458	2201	2	1323	2815	0	6025	0	0	0	0	0	16111	0	2135		9671	3265	1689	6818	0	1542	5359	2414	356	0	522	452	0	4700	13976	0	0	247	0	974	0	0	0	522	0	0	
175609	45553	6	22741	75105	0	101930	0	0	0	0	0	86008	0	15538		9872	19881	4608	9191	0	3679	5512	452	229	5811	4134	209	549	79183	70470	0	0	0	0	7535	3168	0	0	7077	2868	0	
175672	47835	0	0	22980	0	50405	0	0	0	0	0	173174	0	0		44461	47847	13868	32189	0	9511	22678	9975	2297	7554	14847	8384	2246	50405	173174	0	0	5355	0	22087	10944	0	0	14483	7918	0	
176053	14903	0	5250	16744	0	21495	0	0	0	0	0	36799	0	946		16586	359	4774	10633	0	3701	6932	2976	2977	1712	953	1301	985	16233	35853	12	0	823	0	4087	864	0	0	1801	864	0	
176101	134830	0	10381	27922	0	42704	0	0	381	4446	0	436409	0	129892		48533	181812	12349	40433	381	17954	25067	5512	0	36928	29900	4407	0	31466	306276	857	241	4072	4065	30001	41234	4065	0	26099	40729	0	
176325	40158	0	1992	17680	0	28718	0	0	0	0	0	65987	0	6202		13225	9662	5949	7495	0	2456	5039	4531	1199	0	588	2043	310	26726	59785	0	0	1157	0	2941	0	0	0	588	0	0	
176437	3156	0	2793	7814	0	16768	0	0	0	0	0	29629	0	841		15203	2574	4771	13206	0	3557	9650	1421	575	2397	4037	1910	352	13975	28788	0	0	1867	0	8016	680	0	0	5754	680	0	
176464	33899	1	50297	80851	0	99691	0	0	1196	5784	0	403007	0	4644		89463	218208	24108	67314	1138	24945	42369	19149	3000	17593	28787	11819	3238	49393	398304	0	59	0	4588	61437	0	4588	0	34182	12198	0	
176642	11225	0	10746	11723	0	35510	0	0	0	0	0	48951	0	2111		23134	3474	6993	9011	0	2040	7006	10436	3652	1298	3430	4418	1972	24764	46840	0	0	2057	0	8149	2969	0	0	2442	2286	0	
177135	5241	0	6	11248	0	11248	0	0	0	0	0	10720	0	100		1085	0	0	272	0	204	68	813	0	1000	1697	1497	200	11242	10620	0	0	0	0	1637	2757	0	0	200	2397	0	
177443	27824	0	9021	14752	0	48996	0	0	0	0	0	120669	0	4638		59353	5679	12232	38833	0	11914	26919	13884	6636	5108	12020	5272	5413	39790	115071	185	960	2411	0	25927	1886	0	0	15887	1125	0	
177500	9574	0	1066	10025	0	10025	0	0	0	0	0	29367	0	865		12427	0	4021	9310	0	2790	6520	3117	0	1477	4342	1547	0	8959	28502	0	0	2127	0	5007	2359	0	0	3460	2359	0	
177546	4416	0	1391	10598	0	19446	0	0	0	0	0	71475	0	3954		37698	8455	6098	32022	0	8748	23606	4996	348	3840	13517	3059	490	17928	63029	127	4492	1537	0	18059	2847	0	0	14510	2847	4167	
177555	5444	1	1895	4719	0	11004	0	0	0	0	0	13646	0	115		5734	497	1536	3866	0	780	3086	1868	0	782	638	551	0	9108	13531	0	0	0	0	1971	0	0	0	1420	0	0	
177751	23736	0	0	51704	0	54395	0	0	3264	93989	0	510121	0	27396		8794	357645	855	6432	2391	2461	3971	2079	283	67328	47246	4200	1172	54395	475219	0	7506	124	90725	98247	21699	78623	2000	95598	18976	892	
177920	156962	0	31642	68485	0	132756	0	0	0	0	0	390674	0	21525		103005	67155	78472	54583	0	10939	43644	45519	2903	3634	21950	36362	1605	101114	368404	0	745	29330	0	47422	16129	0	0	13056	4937	745	
177957	161534	0	1321	28083	0	40787	0	0	0	0	0	343630	0	21236		32543	130437	11593	27952	0	7692	20261	4096	495	8033	9651	1175	256	39466	322394	0	0	2113	0	12685	6430	0	0	11254	6430	0	
178057	1979	4	376	2373	0	4525	0	0	0	0	0	11661	0	1569		4467	3498	0	3289	0	1194	2095	876	302	0	666	205	846	4145	10092	0	0	0	0	1717	0	0	0	665	0	0	
178150	15382	19	2360	18699	0	31598	0	0	0	0	0	108937	0	14900		45771	19148	14485	31995	0	12591	19407	11914	1860	5086	12639	8053	2859	29219	94037	0	0	2872	0	16887	11750	0	0	10637	7088	0	
178244	12623	0	6175	10031	0	26103	0	0	0	0	0	46428	0	966		16937	9578	4680	10842	0	4679	6750	3196	2313	1260	3504	1271	1255	19928	45462	0	0	1036	0	5232	2058	0	0	4764	0	0	
178271	13902	0	0	3140	0	9475	0	0	0	0	0	49170	0	0		15890	8487	2939	8487	0	3808	4679	6255	1148	3113	1317	3921	2540	9475	49170	0	0	752	0	7702	3189	0	0	2790	1639	0	
178356	9764	0	7421	21881	0	33088	0	0	0	0	0	40203	0	14864		9172	2286	2358	6334	0	3340	4520	1189	123	3394	11842	3745	0	25667	25339	0	0	822	0	8989	9992	0	0	7145	7268	0	
178851	101641	0	7612	29109	0	35057	0	0	0	0	0	204804	0	3189		36718	44692	11486	20717	0	6531	14919	13878	1390	3213	7469	10217	854	27445	201615	0	0	1741	0	18240	3513	0	0	8489	1925	0	
179148	9687	0	5106	18842	0	31631	0	0	412	4502	0	66781	0	13258		22373	20821	5614	12516	412	3434	9082	7528	2329	3408	6717	3572	203	26525	53523	0	0	2329	4090	11733	2167	3888	0	9008	1117	0	
179335	16589	0	7222	25889	0	42037	0	0	0	0	0	116563	0	1045		45592	5117	15384	11611	0	2125	9486	17588	16393	908	11947	21833	14577	34815	115518	0	0	6546	0	29892	19373	0	0	6514	6341	0	
179700	170151	0	3075	8012	0	29182	0	0	742	14422	0	341192	0	3731		75512	27516	27869	45288	246	13221	32067	23130	7094	5956	21259	25681	15117	26107	337461	0	0	7417	13680	56438	11575	2790	0	22456	4759	13939	
179755	22885	1	253	6950	0	15634	0	0	0	1229	0	64146	0	7487		15867	7882	6384	10998	0	3251	7766	3880	970	5244	8660	3408	200	14499	56164	881	495	1631	446	9869	7643	446	783	6891	7013	0	
180041	9061	141	4324	3507	0	19463	0	0	0	0	0	32236	0	3301		11168	5548	2338	8814	0	5594	3805	1302	467	4086	1286	987	100	14942	28935	56	0	153	0	4494	1965	0	0	3040	1965	0	
180078	78196	0	0	11243	0	15875	0	0	3946	3946	0	257944	0	0		57270	46633	11971	25520	0	7613	17907	14897	16853	7427	24280	17966	26172	15875	257944	0	0	2604	0	38959	36886	0	0	17555	14152	16642	
180144	3031	0	503	7641	0	14096	0	0	0	0	0	47486	0	291		19329	4672	13335	15250	0	9660	5690	3678	301	6803	4265	8304	1083	13593	47195	0	0	6096	0	15799	4656	0	0	8703	2365	0	
180443	16924	0	1030	10414	0	16481	0	0	0	0	0	39083	0	3803		13891	2756	3294	11028	0	5517	5511	2344	519	1823	2000	1688	0	15451	35280	0	0	925	0	4121	1390	0	0	2689	1134	0	
180537	5159	0	4288	11283	0	16754	0	0	0	0	0	66397	0	3459		25409	5978	6767	24404	0	7820	16584	962	43	8415	19409	2027	0	12466	62938	0	0	3422	0	21113	8738	0	0	20218	7606	0	
180845	18802	1	3041	11025	0	19051	0	0	0	0	0	40846	0	4252		10201	6748	3382	8406	0	2772	5634	1795	0	1868	2827	400	0	16009	36147	0	447	0	0	4108	987	0	0	3708	987	0	
181347	68742	0	3481	36247	0	63498	0	0	0	0	0	195800	0	42263		66538	40468	6466	39915	0	16704	23221	22308	4305	2714	10093	5817	1429	60017	127236	0	26301	1133	0	14811	5242	0	0	9484	3323	30899	
181459	15823	0	2041	8661	0	14561	0	0	196	3058	0	365292	32	39777		64826	247461	17789	38280	99	9437	28844	22722	3823	7415	12032	15421	2314	11990	325482	530	1	4032	2862	34608	2574	1936	0	18649	798	0	
181758	7901	0	5518	20069	0	40206	0	0	0	0	0	24659	0	5809		5157	2525	90	5053	0	1759	3294	104	0	2023	7054	0	0	34688	18850	0	0	0	0	4729	4348	0	0	4730	4347	0	
181963	38478	1	459	31496	0	74700	0	0	14091	14091	0	97561	0	7706		25431	11794	3038	10696	0	3565	7131	644	14091	1528	19692	638	0	74122	81695	118	8160	350	0	14204	7654	0	0	13566	7654	2193	
182353	10047	0	1623	3573	0	8743	0	0	0	0	0	26954	0	515		12406	0	4024	3082	0	703	2379	4968	4356	225	300	2188	1788	7120	26439	0	0	0	0	3963	538	0	0	525	0	0	
182652	2404	0	946	2903	0	2903	0	0	0	0	0	6117	0	1278		2312	0	1133	2126	0	722	1404	174	12	400	552	449	0	1957	4839	0	0	0	0	1401	0	0	0	952	0	0	
182951	105366	0	585	10683	0	22128	0	0	0	0	0	204543	0	21230		35928	21932	7673	28594	0	8484	20110	6097	1237	8329	19739	12244	1005	21542	183313	1	0	3155	0	34585	6732	0	0	24867	3201	0	
183051	3048	36	694	12631	0	17717	0	0	0	0	0	20100	0	2136		5726	4106	1324	4563	0	1358	3205	891	272	2280	3177	1034	729	16987	17724	0	240	167	0	4225	2995	0	0	3222	2235	0	
183154	6242	1	430	9829	0	9829	0	0	0	0	0	25767	0	2067		11049	1545	1747	9890	0	3316	6574	1159	0	4401	1929	601	0	9398	23700	0	0	442	0	4467	2464	0	0	4266	2064	0	
183668	168201	0	2616	26356	0	29114	0	0	416	5991	0	361320	0	60187		22331	137127	5048	18982	309	6438	12544	3300	49	7800	20403	5358	100	26498	301012	0	121	1384	5575	18083	15578	5575	0	15107	13096	0	
183770	58858	0	121	27173	0	55200	0	0	1861	1861	0	312527	0	9570		110206	30965	33559	33770	0	8490	25280	62061	14375	5916	24345	70122	12115	54960	297357	119	5600	11017	0	65010	47488	0	0	17902	12359	0	
183846	19404	0	5664	37812	0	59575	0	0	0	0	0	135172	0	9536		72814	8098	21422	43385	0	6828	36557	17771	11658	4695	16792	6994	6375	53911	125636	0	0	5316	0	27374	7482	0	0	16601	4885	0	
183958	15431	2	4712	31805	0	54164	0	0	0	0	0	97311	0	11431		44511	13963	16771	26307	0	7478	18835	17700	498	8947	7723	6507	229	49450	85880	0	0	5635	0	18075	5331	0	0	12435	4235	0	
184142	33073	7	15430	45553	0	106294	0	0	603	4936	0	157808	0	6240		38993	56286	12423	28381	603	17101	11657	6850	3385	16624	6935	4980	917	90611	151568	246	0	1997	4333	21073	8383	4333	0	12841	6818	0	
184245	87702	53	2831	10736	0	19213	0	0	0	0	0	178370	0	1209		36253	40140	8018	27173	0	13623	13550	6012	3068	5081	4277	2954	1964	16329	176911	0	250	0	0	11348	2928	0	0	7171	2187	0	
184656	9383	0	3559	21811	0	40339	0	0	0	0	0	89075	0	48		29152	33210	5121	21055	0	5413	15642	8076	20	3596	9583	4151	0	36780	89027	0	0	619	0	12717	4613	0	0	9514	3665	0	
184759	2773	43	2502	4435	0	11270	0	0	0	0	0	20938	57	1315		8528	4287	1194	8215	0	3908	4307	304	9	1862	2944	544	0	8725	19566	0	0	359	0	5010	340	0	0	4466	340	0	
185251	2373	0	1753	1624	0	8105	0	0	0	0	0	6616	0	845		2405	0	0	2341	0	806	1535	64	0	338	1015	485	0	6352	5771	0	0	0	0	1168	670	0	0	953	400	0	
185448	6572	0	3325	12744	0	19315	0	0	0	0	0	50040	0	11514		17655	19493	4701	12613	0	5502	7111	4116	927	2307	2216	1131	667	15829	38526	161	0	1692	0	5459	862	0	0	3661	861	0	
185457	3738	0	1457	2036	0	7936	0	0	0	0	0	14295	0	633		6890	1669	1306	3514	0	1957	2211	2186	536	504	785	709	0	6479	13662	0	0	401	0	1998	0	0	0	1184	0	0	
185859	164155	0	7057	11343	0	15924	0	0	0	0	0	356044	0	19889		56089	98388	15620	43330	0	15483	28006	9462	3138	13904	16289	4780	2439	8867	336155	0	0	5431	0	28526	8886	0	0	20502	9690	0	
186221	53461	2	28283	79126	0	92270	0	0	1163	10752	0	639780	0	35181		171278	278601	27877	75658	1114	23951	53196	81650	12481	33078	35301	60009	8052	63478	591413	507	13186	6527	9589	97659	38781	9389	0	48824	19207	11897	
186548	8611	0	1969	12571	0	19008	0	0	0	2000	0	64289	0	11926		24060	18342	5421	14291	0	6683	8347	7086	1944	2073	3656	3480	4065	17039	52363	0	0	1410	2000	10949	2325	0	0	5404	325	0	
186717	193442	1	3647	22774	0	28378	0	0	0	0	0	558071	0	47369		181955	85824	61630	85647	0	23714	64553	55228	38460	9951	31235	29593	26072	24730	510702	0	0	21305	0	71996	24855	0	0	30339	10640	0	
186744	38977	0	7540	96114	0	114319	0	0	169	3335	0	644285	0	115585		187748	311694	34736	84146	4	52581	61935	60498	12734	30229	41173	26959	7505	106307	528138	472	562	6157	3166	68511	37355	2117	0	32077	26707	0	
186838	21266	0	12699	43693	0	93350	0	0	53	1474	0	187328	0	11301		52867	69119	15183	34611	53	11123	23488	12240	6017	11262	14906	8875	9032	80651	175786	0	241	6518	1421	31169	12906	1421	0	20277	5891	0	
186856	5914	448	6582	7312	0	23466	0	0	0	0	0	29892	134	5210		8258	869	3696	7652	0	2847	4805	584	22	5782	8629	274	166	16405	24333	31	215	2124	0	10349	4502	0	0	9910	4501	0	
187358	2975	2	169	7226	0	10652	0	0	0	0	0	10642	0	312		4067	1187	735	3915	0	1269	2646	152	0	911	1502	0	0	10481	10330	0	0	152	0	2413	0	0	0	2413	0	0	
187451	6488	2	1371	16282	0	21523	0	0	0	0	0	52047	0	10866		12859	10508	2517	10691	0	5211	6189	1457	2	6325	13302	2465	100	20150	41181	0	0	214	0	16783	5409	0	0	14618	5009	0	
187648	2189	0	460	2087	0	2089	0	0	891	891	0	11932	0	671		6297	0	0	5131	297	1873	3258	998	168	1215	1338	893	0	1629	11261	0	0	0	0	3446	0	0	0	2553	0	0	
187899	60291	0	0	65056	0	79404	0	0	0	0	0	231686	0	0		76854	53807	32411	31438	0	10552	21427	23898	20977	3605	12118	10790	14221	79404	231686	0	0	6625	0	29327	11407	0	0	10270	5239	0	
187947	83959	40	33442	159840	0	349046	0	0	4636	19472	0	588288	42	54877		224583	177907	62601	138498	3054	58995	103227	55224	7137	29241	49569	18703	4326	305521	530574	10043	2795	17796	14836	74917	26922	13268	0	52304	18816	0	
188056	1687	0	3169	37599	0	65025	0	0	0	0	0	172187	0	6446		44092	113103	19114	24247	0	5233	19014	15485	4360	2297	5355	4363	1290	61242	165421	614	320	5129	0	10220	3085	0	0	6266	1386	0	
188177	47128	1	1	6167	0	6169	0	0	0	0	0	128362	0	0		53040	17983	13229	27443	0	8741	18702	19105	6492	1885	2801	3415	2110	6167	128362	0	0	1599	0	10211	0	0	0	4686	0	0	
188430	15108	0	0	68471	0	111967	0	0	13058	13477	0	537874	0	0		123749	181801	43888	68719	13058	17430	51289	41920	13110	67322	66219	59693	23983	111967	537874	0	0	24793	419	179582	37635	0	0	109129	24412	79287	
188449	12884	1	3455	13021	0	38104	0	0	0	0	0	50648	0	4493		6457	27604	1693	5307	0	1626	3681	1072	78	1421	1110	1072	100	34648	46155	0	0	470	0	3092	611	0	0	1784	611	0	
188720	25611	0	1044	27802	0	64391	0	0	0	0	0	106922	0	3153		40509	7691	14756	22461	0	4635	17826	10430	7618	3998	10335	13711	5067	63347	103769	0	0	3484	0	26019	7092	0	0	12142	2191	0	
188739	9713	0	239	10755	0	17755	0	0	0	0	0	29781	0	1365		7270	189	4528	6427	0	1681	4746	809	34	1342	7536	3630	101	17516	28416	0	0	2942	0	9852	2757	0	0	6797	2081	0	
188757	2676	0	1615	3493	0	6443	0	0	0	0	0	7024	0	782		3523	103	524	2879	0	815	2064	623	21	203	519	0	0	4828	6242	0	0	0	0	722	0	0	0	722	0	0	
