"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
361167																																																																	764177	27895	27895	12.2808%	20.0880%	19.3547%	736282	3804151	5995399	-68991	0			12.0880%			782029	19.3547%	1	0	881576	196552	15065	2668	-53621		11929	-25108	-2191		0	0	736282	0	0	0	0	0	0	736282	0	0	0	0	0	0	0	0	0	27895	0	214285		0	6209684	168538										
361279																																																																	15789	1451	1451	9.4093%	13.6091%	12.3584%	14338	116018	152381	60	0			5.6091%			5590	12.3584%	1	0	14398	0	0	0	60	0	0	0	0		0	0	14338	0	0	0	0	0	0	14338	0	0	0	0	0	0	0	0	0	1451	0	0	0	0	152381	8748										
361354																																																																	9598	373	373	15.1819%	32.3874%	31.1287%	9225	29635	60763	-870	0			24.3874%			1248	31.1287%	1	0	8429	74	0	0	-870	0	0	0	0		0	0	9225	0	0	0	0	0	0	9225	0	0	0	0	0	0	0	0	0	373	0	74	0	0	60837	8051										
361439																																																																	41539	3487	3487	10.2255%	14.9539%	13.6986%	38052	277781	372129	-251	0			6.9539%			3034	13.5186%	1	0	37301	0	0	0	-251	0	0	0	0		0	0	37552	0	0	0	0	0	0	37552	500	0	0	500	0	500	0	0	0	3487	0	0	0	0	372129	34518										
361653																																																																	75935	5795	5795	10.6971%	16.4603%	15.2042%	70140	461321	655692	-869	0			8.4603%			15363	15.2042%	1	0	70454	1183	0	0	-869	0	0	0	0		0	0	70140	0	0	0	0	0	0	70140	0	0	0	0	0	0	0	0	0	5795	0	1183	0	0	656875	55960										
362043																																																																	4519	317	317	8.9286%	12.6558%	11.7680%	4202	35707	47062	-291	0			4.6558%			2600	11.7680%	1	0	3814	0	0	0	-388	0	0	0	0		0	0	4202	0	0	0	0	0	0	4202	0	0	0	0	0	0	0	0	0	317	0	0	0	0	47062	1505										
362155																																																																	20985	1514	1514	11.3757%	17.3490%	16.0973%	19471	120958	171163	-616	0			9.3490%			1000	16.0973%	1	0	18855	0	0	0	-616	0	0	0	0		0	0	19471	0	0	0	0	0	0	19471	0	0	0	0	0	0	0	0	0	1514	0	0	0	0	171163	18471										
362717																																																																	93221	5470	5470	10.9448%	13.6449%	12.8443%	87751	683192	801757	-1454	0			5.6449%			77902	12.8443%	1	0	110087	22416	1374	0	-1454		0	0	0		0	0	87751	0	0	0	0	0	0	87751	0	0	0	0	0	0	0	0	0	5470	0	23790		0	825547	33639										
362856																																																																	18668	545	545	14.2273%	42.8962%	41.6439%	18123	43519	127382	-1004	0			34.8962%			4780	41.6439%	1	0	17119	0	0	0	-1004		0	0	0		0	0	18123	0	0	0	0	0	0	18123	0	0	0	0	0	0	0	0	0	545	0	0		0	127382	13343										
362940																																																																	10776	417	417	16.8818%	32.5963%	31.3349%	10359	33059	61362	-329	0			24.5963%			1500	31.3349%	1	0	10030	0	0	0	-329	0	0	0	0		0	0	10359	0	0	0	0	0	0	10359	0	0	0	0	0	0	0	0	0	417	0	0	0	0	61362	8859										
363442																																																																	4300	207	207	19.8699%	25.3732%	24.1518%	4093	16947	20599	-45	0			17.3732%			2000	24.1518%	1	0	4079	0	0	0	-45	31	0	0	0		0	0	4093	0	0	0	0	0	0	4093	0	0	0	0	0	0	0	0	0	207	0	0	0	0	20599	2124										
363648																																																																	23822	775	775	12.0711%	25.9389%	25.0950%	23047	91839	190927	-2356	0			17.9389%			2000	25.0950%	1	0	20691	0	0	0	-2356	0	0	0	0		0	0	23047	0	0	0	0	0	0	23047	0	0	0	0	0	0	0	0	0	775	0	0	0	0	190927	21047										
363657																																																																	98711	2325	2325	14.6338%	20.1293%	19.6552%	96386	490385	658654	-1369	0			12.1293%			6000	19.6552%	1	0	95041	0	0	0	-1357	12	0	0	0		0	0	96386	0	0	0	0	0	0	96386	0	0	0	0	0	0	0	0	0	2325	0	0	0	0	658654	90410										
363778																																																																	8112	526	526	11.1964%	19.2863%	18.0357%	7586	42061	67754	0	0			11.2863%			0	18.0357%	1	0	7586	0	0	0	0	0	0	0	0		0	0	7586	0	0	0	0	0	0	7586	0	0	0	0	0	0	0	0	0	526	0	0	0	0	67754	7586										
364131																																																																	12253	990	990	8.6591%	14.7992%	13.6035%	11263	82795	130072	-86	0			6.7992%			10850	13.6035%	1	0	11177	0	0	0	-86	0	0	0	0		0	0	11263	0	0	0	0	0	0	11263	0	0	0	0	0	0	0	0	0	990	0	0	0	0	130072	413										
364270	16829	292	292	11.8849%	18.4048%	18.0855%	16537	91438	139143	0	0			10.4048%			809	18.0855%	0	16537	0	0	0	0	0	0	0	0		0	0	16537	0	0	0	0	0	0	16537	0	0	0	0	0	0	0	0	0	292	0	0	0	0	139143	15728																												1																																															
364430																																																																	14816	1235	1235	10.1746%	15.0081%	13.7571%	13581	98720	133479	-634	0			7.0081%			5500	13.7571%	1	0	12947	0	0	0	-634	0	0	0	0		0	0	13581	0	0	0	0	0	0	13581	0	0	0	0	0	0	0	0	0	1235	0	0	0	0	133479	8081										
364449																																																																	142676	8321	8321	9.8632%	15.6293%	14.7178%	134355	912875	1362180	-14376	0			7.6293%			100829	14.7178%	1	0	119979	0	0	0	-13035		0	-1341	0		0	0	134355	0	0	0	0	0	0	134355	0	0	0	0	0	0	0	0	0	8321	0	0		0	1362180	33526										
364850																																																																	8818	656	656	10.5639%	16.8614%	15.6070%	8162	52297	77263	-16	0			8.8614%			4250	15.6070%	1	0	8162	0	0	0	0	0	0	0	0		0	0	8162	0	0	0	0	0	0	8162	0	0	0	0	0	0	0	0	0	656	0	0	0	0	77263	3928										
365325																																																																	2071343	78085	78085	11.3325%	14.2166%	13.6806%	1993258	14569926	17588920	-73908	-83548			6.2166%			2828630	13.6806%	1	0	3452330	1494023	38957	0	-40090		0	-33818	0		0	0	1993258	0	0	0	0	0	0	1993258	0	0	0	0	0	0	0	0	0	78085	0	1532980		0	19038352	697608										
365576																																																																	46067	3083	3083	8.6132%	13.0705%	12.1958%	42984	352450	499050	-2329	0			5.0705%			22615	12.1958%	1	0	49328	8563	110	0	-2679	0	350	0	0		0	0	42984	0	0	0	0	0	0	42984	0	0	0	0	0	0	0	0	0	3083	0	8673	0	0	507723	29042										
365745																																																																	28679	1459	1459	13.9409%	23.5620%	22.3634%	27220	121717	195253	-2908	0			15.5620%			16935	22.3634%	1	0	28649	4294	43	0	-2908	0	0	0	0		0	0	27220	0	0	0	0	0	0	27220	0	0	0	0	0	0	0	0	0	1459	0	4337	0	0	199590	14622										
365848																																																																	13686	298	298	13.5888%	31.5943%	30.9063%	13388	43318	98522	-1251	0			23.5943%			5823	30.9063%	1	0	12221	0	0	77	-1251	7	0	0	0		0	0	13388	0	0	0	0	0	0	13388	0	0	0	0	0	0	0	0	0	298	0	77	0	0	98599	7649										
365950																																																																	11563	567	567	16.3034%	23.9271%	22.7538%	10996	48326	67446	-260	0			15.9271%			9145	22.7538%	1	0	10736	0	0	0	-260	0	0	0	0		0	0	10996	0	0	0	0	0	0	10996	0	0	0	0	0	0	0	0	0	567	0	0	0	0	67446	1851										
366078																																																																	39210	3254	3254	8.3606%	13.0857%	11.9998%	35956	299639	430067	866	-162			5.0857%			26332	11.9998%	1	0	41773	4687	166	77	-572	0	1600	-161	0		0	0	35976	0	0	0	0	20	20	35956	0	0	0	0	20	0	0	0	0	3254	0	4951	0	0	434856	14575										
366238																																																																	92871	6050	6050	10.2168%	11.6922%	10.9305%	86821	794301	849789	-5043	0			3.6922%			73527	10.9305%	1	0	102770	19508	103	0	-5043	1381	0	0	0		0	0	86821	0	0	0	0	0	0	86821	0	0	0	0	0	0	0	0	0	6050	0	19611	0	0	869400	34286										
366247																																																																	18001	1140	1140	14.1844%	19.8188%	18.5637%	16861	90828	118870	-338	0			11.8188%			1250	18.5637%	1	0	18626	2099	4	0	-338		0	0	0		0	0	16861	0	0	0	0	0	0	16861	0	0	0	0	0	0	0	0	0	1140	0	2103		0	120973	17714										
366359																																																																	6195	437	437	9.0849%	17.7961%	16.5407%	5758	34811	63380	-322	0			9.7961%			800	16.5407%	1	0	5436	0	0	0	-322	0	0	0	0		0	0	5758	0	0	0	0	0	0	5758	0	0	0	0	0	0	0	0	0	437	0	0	0	0	63380	4958										
366658																																																																	11495	692	692	11.6551%	20.7716%	19.5211%	10803	55340	92689	-449	0			12.7716%			2732	19.5211%	1	0	10354	0	0	0	-449	0	0	0	0		0	0	10803	0	0	0	0	0	0	10803	0	0	0	0	0	0	0	0	0	692	0	0	0	0	92689	8071										
366854																																																																	3726	306	306	9.1547%	15.2405%	13.9889%	3420	24448	37358	2	0			7.2405%			3291	13.9889%	1	0	3738	0	0	316	2	0	0	0	0		0	0	3420	0	0	0	0	0	0	3420	0	0	0	0	0	0	0	0	0	306	0	316	0	0	37674	445										
367150																																																																	6899	424	424	9.6077%	16.5559%	15.5384%	6475	41671	67394	-395	0			8.5559%			409	15.5384%	1	0	6080	0	0	0	-395	0	0	0	0		0	0	6475	0	0	0	0	0	0	6475	0	0	0	0	0	0	0	0	0	424	0	0	0	0	67394	6066										
367178																																																																	20708	979	979	15.7514%	26.5012%	25.2483%	19729	78140	125252	0	0			18.5012%			0	25.2483%	1	0	19729	0	0	0	0	0	0	0	0		0	0	19729	0	0	0	0	0	0	19729	0	0	0	0	0	0	0	0	0	979	0	0	0	0	125252	19729										
367431																																																																	29685	2034	2034	10.9255%	17.9306%	16.7020%	27651	165555	253087	-333	0			9.9306%			19571	16.7020%	1	0	27318	0	0	0	-333	0	0	0	0		0	0	27651	0	0	0	0	0	0	27651	0	0	0	0	0	0	0	0	0	2034	0	0	0	0	253087	8080										
367543																																																																	45315	2339	2339	14.3264%	19.6883%	18.6721%	42976	230162	299978	-1051	0			11.6883%			5000	18.6721%	1	0	41925	0	0	0	-1051	0	0	0	0		0	0	42976	0	0	0	0	0	0	42976	0	0	0	0	0	0	0	0	0	2339	0	0	0	0	299978	37976										
368054																																																																	21000	638	638	16.7055%	41.2679%	40.0141%	20362	50887	121888	-1565	0			33.2679%			1288	40.0141%	1	0	18797	0	0	0	-1565	0	0	0	0		0	0	20362	0	0	0	0	0	0	20362	0	0	0	0	0	0	0	0	0	638	0	0	0	0	121888	19074										
368344																																																																	16280	361	361	9.7647%	16.0321%	15.6766%	15919	101546	163026	-1712	0			8.0321%			5700	15.6766%	1	0	14207	0	0	0	-1712	0	0	0	0		0	0	15919	0	0	0	0	0	0	15919	0	0	0	0	0	0	0	0	0	361	0	0	0	0	163026	10219										
368522																																																																	17985	1146	1146	10.0971%	19.6080%	18.3585%	16839	91723	166771	-1035	-964			11.6080%			3700	18.3585%	1	0	15804	0	0	0	-71		0	-964	0		0	0	16839	0	0	0	0	0	0	16839	0	0	0	0	0	0	0	0	0	1146	0	0		0	165807	13139										
368933																																																																	15439	829	829	12.5478%	18.3433%	17.3583%	14610	84167	116435	-226	0			10.3433%			1742	17.3583%	1	0	14644	0	260	0	-226	0	0	0	0		0	0	14610	0	0	0	0	0	0	14610	0	0	0	0	0	0	0	0	0	829	0	260	0	0	116695	13128										
368951																																																																	22013	1483	1483	11.7573%	18.5720%	17.3208%	20530	118528	174615	-1389	0			10.5720%			-2496	17.3208%	1	0	19141	0	0	0	-1389	0	0	0	0		0	0	20530	0	0	0	0	0	0	20530	0	0	0	0	0	0	0	0	0	1483	0	0	0	0	174615	23026										
369453																																																																	15969	1159	1159	11.5448%	17.2498%	15.9978%	14810	92575	128283	-1025	0			9.2498%			4800	15.9978%	1	0	13818	0	77	0	-1069	0	0	0	0		0	0	14810	0	0	0	0	0	0	14810	0	0	0	0	0	0	0	0	0	1159	0	77	0	0	128360	10043										
369659																																																																	86260	7975	7975	9.0418%	10.9407%	9.9292%	78285	788433	865814	-1756	0			2.9407%			16528	9.9292%	1	0	77572	1043	0	0	-1756	0	0	0	0		0	0	78285	0	0	0	0	0	0	78285	0	0	0	0	0	0	0	0	0	7975	0	1043	0	0	866857	62800										
370020																																																																	40262	2570	2570	12.4104%	17.5086%	16.3910%	37692	229955	303712	-194	0			9.5086%			1800	16.3910%	1	0	38593	1087	8	0	-194	0	0	0	0		0	0	37692	0	0	0	0	0	0	37692	0	0	0	0	0	0	0	0	0	2570	0	1095	0	0	304807	36987										
370271																																																																	3507623	40959	40959	7.0975%	34.9831%	34.5746%	3466664	10026613	48843712	-328207	0			26.9831%			3946301	34.5746%	1	0	3488731	153436	136306	60529	-311041		0	0	-17163		0	0	3466664	0	0	0	0	0	0	3466664	0	0	0	0	0	0	0	0	0	40959	0	350271		0	49193983	-129363										
370347																																																																	13089	1020	1020	11.8881%	16.0560%	14.8048%	12069	81521	101522	-371	0			8.0560%			400	14.8048%	1	0	11698	0	0	0	-371		0	0	0		0	0	12069	0	0	0	0	0	0	12069	0	0	0	0	0	0	0	0	0	1020	0	0		0	101522	11669										
370721																																																																	22669	1605	1605	12.1747%	17.6811%	16.4293%	21064	128210	173015	-1633	0			9.6811%			2000	16.4293%	1	0	19432	0	0	0	-735	0	0	-897	0		0	0	21064	0	0	0	0	0	0	21064	0	0	0	0	0	0	0	0	0	1605	0	0	0	0	173015	19065										
370833																																																																	4468	340	340	10.2786%	16.4235%	15.1737%	4128	27205	40161	-20	0			8.4235%			4441	15.1737%	1	0	4307	0	0	159	20		0	0	0		0	0	4128	0	0	0	0	0	0	4128	0	0	0	0	0	0	0	0	0	340	0	159		0	40320	-114										
370954																																																																	9044	488	488	10.7424%	17.2339%	16.3040%	8556	52478	79647	-425	0			9.2339%			1800	16.3040%	1	0	8131	0	0	0	-425	0	0	0	0		0	0	8556	0	0	0	0	0	0	8556	0	0	0	0	0	0	0	0	0	488	0	0	0	0	79647	6756										
371223																																																																	19209	1809	1809	10.9072%	13.2975%	12.0452%	17400	144456	159527	1110	0			5.2975%			2450	12.0452%	1	0	18510	0	0	0	1110	0	0	0	0		0	0	17400	0	0	0	0	0	0	17400	0	0	0	0	0	0	0	0	0	1809	0	0	0	0	159527	14950										
371232																																																																	17957	1091	1091	11.7757%	20.5688%	19.3191%	16866	87302	143227	-471	0			12.5688%			7535	19.3191%	1	0	17392	0	0	896	-370	0	0	0	0		0	0	16866	0	0	0	0	0	0	16866	0	0	0	0	0	0	0	0	0	1091	0	896	0	0	144123	10328										
371362																																																																	47407	2863	2863	11.7672%	16.3405%	15.3536%	44544	290120	378544	-2677	0			8.3405%			27197	15.3536%	1	0	44346	2247	232	0	-2677	0	0	0	0		0	0	44544	0	0	0	0	0	0	44544	0	0	0	0	0	0	0	0	0	2863	0	2479	0	0	381023	19826										
371559																																																																	15254	654	654	13.3466%	26.1087%	24.9893%	14600	58425	109391	-936	0			18.1087%			2004	24.9893%	1	0	13664	0	0	0	-936	0	0	0	0		0	0	14600	0	0	0	0	0	0	14600	0	0	0	0	0	0	0	0	0	654	0	0	0	0	109391	12596										
371755																																																																	6928	249	249	9.1916%	24.4408%	23.5624%	6679	28346	72664	-1169	0			16.4408%			3385	23.5624%	1	0	5550	40	0	0	-1169	0	0	0	0		0	0	6679	0	0	0	0	0	0	6679	0	0	0	0	0	0	0	0	0	249	0	40	0	0	72704	3334										
371849																																																																	6957	548	548	9.8316%	15.9341%	14.6790%	6409	43661	65188	-686	0			7.9341%			1000	14.6790%	1	0	5723	0	0	0	-686	0	0	0	0		0	0	6409	0	0	0	0	0	0	6409	0	0	0	0	0	0	0	0	0	548	0	0	0	0	65188	5409										
371924																																																																	104339	9285	9285	7.9259%	12.4507%	11.3428%	95054	838014	1199283	-4095	0			4.4507%			78445	11.3428%	1	0	130226	27071	10728	1468	-4095		0	0	0		0	0	95054	0	0	0	0	0	0	95054	0	0	0	0	0	0	0	0	0	9285	0	39267		0	1238550	55876										
371942																																																																	11827	364	364	12.5270%	17.6312%	17.0886%	11463	67080	91506	-166	0			9.6312%			500	17.0886%	1	0	11297	0	0	0	-166	0	0	0	0		0	0	11463	0	0	0	0	0	0	11463	0	0	0	0	0	0	0	0	0	364	0	0	0	0	91506	10963										
372444																																																																	9526	671	671	8.5542%	13.7341%	12.7667%	8855	69360	103517	-572	0			5.7341%			400	12.7667%	1	0	8283	0	0	0	-572	0	0	0	0		0	0	8855	0	0	0	0	0	0	8855	0	0	0	0	0	0	0	0	0	671	0	0	0	0	103517	8455										
372538																																																																	111614	4243	4243	19.0311%	28.7837%	27.6895%	107371	387768	564188	-132	0			20.7837%			24000	27.6895%	1	0	107239	0	0	0	-155	0	0	23	0		0	0	107371	0	0	0	0	0	0	107371	0	0	0	0	0	0	0	0	0	4243	0	0	0	0	564188	83371										
372640																																																																	16609	716	716	10.5624%	16.1649%	15.4681%	15893	102747	150467	-860	0			8.1649%			4600	15.4681%	1	0	15033	0	0	0	-860	0	0	0	0		0	0	15893	0	0	0	0	0	0	15893	0	0	0	0	0	0	0	0	0	716	0	0	0	0	150467	11293										
372855																																																																	7339	460	460	9.2059%	19.9722%	18.7204%	6879	36746	74724	-963	0			11.9722%			2300	18.7204%	1	0	6051	0	0	0	-828	0	0	0	0		0	0	6879	0	0	0	0	0	0	6879	0	0	0	0	0	0	0	0	0	460	0	0	0	0	74724	4714										
373058																																																																	9136	795	795	11.1463%	11.9406%	10.9016%	8341	76512	74832	-246	0			3.9406%			3050	10.9016%	1	0	8095	0	0	0	-246	0	0	0	0		0	0	8341	0	0	0	0	0	0	8341	0	0	0	0	0	0	0	0	0	795	0	0	0	0	74832	5291										
373115																																																																	104377	8274	8279	9.2700%	14.5241%	13.3720%	96098	718649	1036653	-6884	0			6.5241%			31524	13.3720%	1	0	103426	14001	211	0	-6884	0	0	0	0		0	0	96098	0	0	0	0	0	0	96098	0	0	0	0	0	0	0	0	0	8279	0	14212	5	0	1050865	78786										
373272																																																																	5543	382	382	8.4199%	17.0853%	15.9079%	5161	32443	61295	-38	0			9.0853%			0	15.9079%	1	0	5123	0	0	0	30	0	0	-68	0		0	0	5161	0	0	0	0	0	0	5161	0	0	0	0	0	0	0	0	0	382	0	0	0	0	61295	5161										
373553																																																																	8134	493	493	13.1546%	20.6793%	19.4259%	7641	39334	58086	0	0			12.6793%			5350	19.4259%	1	0	7641	0	0	0	0	0	0	0	0		0	0	7641	0	0	0	0	0	0	7641	0	0	0	0	0	0	0	0	0	493	0	0	0	0	58086	2291										
373601																																																																	249376	798	3390	14.1301%	50.6409%	49.9525%	245986	492440	1740865	603	0			42.6409%			237322	49.9525%	1	0	246589	0	0	0	603	0	0	0	0		0	0	245986	0	0	0	0	0	0	245986	0	0	0	0	0	0	0	0	0	3390	0	0	2592	0	1740865	8664										
374130																																																																	15702	1116	1116	10.0392%	14.1112%	13.1083%	14586	111273	145291	-564	0			6.1112%			1700	13.1083%	1	0	14022	0	0	0	-564	0	0	0	0		0	0	14586	0	0	0	0	0	0	14586	0	0	0	0	0	0	0	0	0	1116	0	0	0	0	145291	12886										
374354																																																																	6730	384	384	8.9734%	17.4221%	16.4281%	6346	38629	70720	-248	0			9.4221%			4210	16.4281%	1	0	6098	0	0	0	-248		0	0	0		0	0	6346	0	0	0	0	0	0	6346	0	0	0	0	0	0	0	0	0	384	0	0		0	70720	2136										
374653																																																																	281651	16949	16949	14.6859%	20.7944%	19.5430%	264702	1354458	1802424	-6355	0			12.7944%			67712	19.5430%	1	0	258402	0	0	0	-6355	55	0	0	0		0	0	264702	0	0	0	0	0	0	264702	0	0	0	0	0	0	0	0	0	16949	0	0	0	0	1802424	197045										
374774																																																																	14302	933	933	11.1332%	19.1654%	17.9151%	13369	74624	120082	-668	0			11.1654%			6992	17.9151%	1	0	12701	0	0	0	-668	0	0	0	0		0	0	13369	0	0	0	0	0	0	13369	0	0	0	0	0	0	0	0	0	933	0	0	0	0	120082	6377										
375034																																																																	232205	15124	15124	9.6628%	15.0935%	14.1105%	217081	1538440	2246555	-9026	0			7.0935%			74809	14.1105%	1	0	208055	0	0	0	-9026	0	0	0	0		0	0	217081	0	0	0	0	0	0	217081	0	0	0	0	0	0	0	0	0	15124	0	0	0	0	2246555	142272										
375043																																																																	120606	11299	11299	9.2223%	10.9423%	9.9171%	109307	1102204	1185242	-1442	0			2.9423%			31478	9.9171%	1	0	107865	0	0	0	-1442	0	0	0	0		0	0	109307	0	0	0	0	0	0	109307	0	0	0	0	0	0	0	0	0	11299	0	0	0	0	1185242	77829										
375379																																																																	4599	223	223	10.7900%	25.8822%	24.6272%	4376	17769	40556	-715	0			17.8822%			0	24.6272%	1	0	4006	0	0	345	-227	0	0	-488	0		0	0	4376	0	0	0	0	0	0	4376	0	0	0	0	0	0	0	0	0	223	0	345	0	0	40901	4721										
375502																																																																	125071	10420	10420	12.4230%	15.0155%	13.7646%	114651	832944	922892	-701	0			7.0155%			114669	13.7646%	1	0	113968	0	0	18	-701		0	0	0		0	0	114651	0	0	0	0	0	0	114651	0	0	0	0	0	0	0	0	0	10420	0	18		0	922910	0										
375566																																																																	52248	5098	5098	10.0665%	12.8334%	11.5812%	47150	407124	468383	-181	0			4.8334%			17388	11.5812%	1	0	46923	0	0	0	-181	0	-46	0	0		0	0	47150	0	0	0	0	0	0	47150	0	0	0	0	0	0	0	0	0	5098	0	0	0	0	468383	29716										
375650																																																																	5105	205	205	13.9736%	23.9773%	23.0144%	4900	21291	35066	-257	0			15.9773%			250	23.0144%	1	0	4643	0	0	0	-257		0	0	0		0	0	4900	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	205	0	0		0	35066	4650										
376237																																																																	7408	477	477	11.6134%	17.9671%	16.8102%	6931	41231	59681	-67	0			9.9671%			1456	16.8102%	1	0	6864	0	0	0	-67		0	0	0		0	0	6931	0	0	0	0	0	0	6931	0	0	0	0	0	0	0	0	0	477	0	0		0	59681	5475										
376273																																																																	237944	13224	13224	11.7606%	16.9067%	15.9671%	224720	1407394	1910783	-9230	0			8.9067%			0	15.9671%	1	0	244987	27495	1932	0	-105	105	0	-9160	0		0	0	224720	0	0	0	0	0	0	224720	0	0	0	0	0	0	0	0	0	13224	0	29427	0	0	1940210	254217										
376442																																																																	53003	3678	3678	12.9164%	17.0883%	15.9025%	49325	310172	381880	-620	0			9.0883%			6550	15.9025%	1	0	51895	1950	0	0	620	0	0	0	0		0	0	49325	0	0	0	0	0	0	49325	0	0	0	0	0	0	0	0	0	3678	0	1950	0	0	383830	45965										
376947																																																																	24694	1247	1247	18.2625%	24.8826%	23.6261%	23447	99242	128389	-205	0			16.8826%			900	23.6261%	1	0	23242	0	0	0	-205	0	0	0	0		0	0	23447	0	0	0	0	0	0	23447	0	0	0	0	0	0	0	0	0	1247	0	0	0	0	128389	22547										
377663																																																																	10117	808	808	9.5331%	15.6498%	14.4000%	9309	64646	97649	-1177	0			7.6498%			4050	14.4000%	1	0	8132	0	0	0	-1177	0	0	0	0		0	0	9309	0	0	0	0	0	0	9309	0	0	0	0	0	0	0	0	0	808	0	0	0	0	97649	5259										
377850																																																																	5192	441	441	9.6397%	14.1302%	12.9300%	4751	36744	49286	-35	0			6.1302%			2368	12.9300%	1	0	4716	0	0	0	-35	0	0	0	0		0	0	4751	0	0	0	0	0	0	4751	0	0	0	0	0	0	0	0	0	441	0	0	0	0	49286	2383										
377908																																																																	355715	28545	28545	6.8046%	13.1302%	12.0766%	327170	2709127	4808083	-23097	0			5.1302%			72223	12.0766%	1	0	309555	2665	0	0	91		0	-17592	-2779		0	0	327170	0	0	0	0	0	0	327170	0	0	0	0	0	0	0	0	0	28545	0	2665		0	4810748	260429										
378044																																																																	2209	123	123	13.5958%	22.4652%	21.2143%	2086	9833	15343	-66	0			14.4652%			1896	21.2143%	1	0	2693	673	0	0	-66	0	0	0	0		0	0	2086	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	0	0	123	0	673	0	0	16016	863										
378110																																																																	5536	267	267	9.4251%	16.8863%	16.0719%	5269	32784	55904	-176	0			8.8863%			388	16.0719%	1	0	5445	0	0	0	176	0	0	0	0		0	0	5269	0	0	0	0	0	0	5269	0	0	0	0	0	0	0	0	0	267	0	0	0	0	55904	5233										
379050																																																																	2585	186	186	12.1542%	17.5397%	16.2776%	2399	14738	19738	-39	0			9.5397%			2000	16.2776%	1	0	2360	0	0	0	-39	0	0	0	0		0	0	2399	0	0	0	0	0	0	2399	0	0	0	0	0	0	0	0	0	186	0	0	0	0	19738	399										
379153																																																																	8412	704	704	7.9957%	14.9509%	13.6997%	7708	56264	96402	-61	0			6.9509%			3332	13.6997%	1	0	8041	0	394	0	-61	0	0	0	0		0	0	7708	0	0	0	0	0	0	7708	0	0	0	0	0	0	0	0	0	704	0	394	0	0	96796	4770										
379171																																																																	65783	5140	5140	11.0362%	13.0215%	12.0040%	60643	505188	549491	-72	0			5.0215%			56494	12.0040%	1	0	66282	3123	2360	228	-72	0	0	0	0		0	0	60643	0	0	0	0	0	0	60643	0	0	0	0	0	0	0	0	0	5140	0	5711	0	0	555202	9860										
379470																																																																	19017	543	543	16.4717%	26.1607%	25.4137%	18474	72693	112156	-868	0			18.1607%			0	25.4137%	1	0	17606	0	0	0	-868		0	0	0		0	0	18474	0	0	0	0	0	0	18474	0	0	0	0	0	0	0	0	0	543	0	0		0	112156	18474										
379649																																																																	58494	412	412	35.5085%	67.8522%	67.3743%	58082	86208	163572	-1625	0			59.8522%			1000	67.3743%	1	0	56457	0	0	0	-1625	0	0	0	0		0	0	58082	0	0	0	0	0	0	58082	0	0	0	0	0	0	0	0	0	412	0	0	0	0	163572	57082										
379920																																																																	2666288	180292	180292	8.2763%	10.8456%	10.1122%	2485996	24584112	30037539	-118696	0			2.8456%			4056740	9.7868%	1	0	4590542	2237048	66195	0	-80620		11181	-49258	0		0	0	2405996	0	0	0	0	0	0	2405996	0	0	80000	80000	0	80000	0	0	0	180292	0	2303243		0	32340782	652498										
380346																																																																	17404	1131	1131	12.6806%	19.2580%	18.0065%	16273	90373	128330	-40	0			11.2580%			1695	18.0065%	1	0	16233	0	0	0	-40	0	0	0	0		0	0	16273	0	0	0	0	0	0	16273	0	0	0	0	0	0	0	0	0	1131	0	0	0	0	128330	14578										
