"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
840578																																				0	2586	2705	0	0	119	119	0	0.0957	0.2069	0.1978	0.0000	0.0000	0.0000	2586	119	0	0	0	0	0	0	0	0	0	0	0	0	0	2586	0	0	27010	0	27010	
840747																																				0	44104	47852	0	0	4630	4630	0	0.0797	0.1055	0.0953	0.0000	0.0000	0.0000	43222	4630	882	0	0	0	0	0	0	0	0	0	0	0	0	43222	0	0	542396	0	542396	
841436																																				0	54256	51912	0	0	4282	4282	5024	0.1035	0.1520	0.1395	0.0000	0.0000	0.0000	47630	4282	270	0	0	0	0	0	243	1575	0	0	0	0	0	52654	0	0	466626	0	460027	
841472																																				0	15325	15160	0	0	1013	1013	1167	0.115282	0.189367	0.176714	0.000000	0.000000	0.000000	14147	1013	0	0	0	0	0	0	0	11	0	0	0	0	0	15314	0	0	123894	0	122716	
841539																																				0	47705	46282	-947	0	3605	3605	0	0.0991	0.1469	0.1354	0.0000	0.0000	0.0000	42677	3605	27	10	0	0	0	0	0	5938	0	0	0	0	0	42677	0	0	436624	0	430686	
841753																																				0	21717	23239	0	0	458	458	0	0.0954	0.2298	0.2252	0.0000	0.0000	0.0000	22781	458	-1064	0	0	0	0	0	0	0	0	0	0	0	0	22781	0	0	238842	0	238842	
841838																																				0	5970	7183	0	0	925	925	0	0.0547	0.0973	0.0847	0.0000	0.0000	0.0000	6258	925	-364	0	0	0	0	0	0	0	76	0	0	0	0	6334	0	0	114488	0	114412	
842116																																				0	20420	22596	0	0	877	877	0	0.156639	0.336125	0.323079	0	0	0	21719	877	-1299	0	0	0	0	0	0	0	0	0	0	0	0	21719	0	0	138656	0	138656	
842376																																				0	30162	30888	0	0	253	253	0	0.0991	0.2556	0.2535	0.0000	0.0000	0.0000	30635	253	-473	0	0	0	0	0	0	0	0	0	0	0	0	30635	0	0	309070	0	309070	
842460																																				0	248932	267542	0	0	16757	16757	0	0.1125	0.2017	0.1891	0.1123	0.1889	0.2012	250785	16757	-1853	0	852	807	0	0	0	0	0	0	0	0	0	250785	426	0	2228990	0	2228990	
842853																																				0	2276	2498	0	0	222	222	0	0.0812	0.1337	0.1218	0.0000	0.0000	0.0000	2276	222	0	0	0	0	0	0	0	0	0	0	0	0	0	2276	0	0	28019	0	28019	
843177																																				0	120359	129577	-1946	0	10346	10346	0	0.0951	0.1527	0.1405	0	0	0	119282	10346	-2243	0	0	0	0	0	0	4487	779	0	0	0	51	120061	0	0	1255804	3617	1254155	
843476																																				0	5252	5386	0	0	156	156	0	0.1327	0.2690	0.2612	0	0	0	5230	156	22	0	0	0	0	0	0	0	0	0	0	0	0	5230	0	0	39446	-22	39424	
843542																																				0	10185	11550	0	0	580	580	0	0.1105	0.1952	0.1854	0.0000	0.0000	0.0000	10970	580	-785	0	0	0	0	0	0	0	0	0	0	0	0	10970	0	0	99254	0	99254	
843953																																				0	6948	7735	0	0	308	308	0	0.105191	0.196639	0.188809	0	0	0	7427	308	-479	0	0	0	0	0	0	0	0	0	0	0	0	7427	0	0	70605	0	70605	
844053																																				0	80391	85588	0	0	6855	6855	0	0.1055	0.1570	0.1444	0.0000	0.0000	0.0000	78733	6855	367	0	0	0	0	0	0	1291	0	0	0	0	0	78733	0	0	747674	0	746383	
844138																																				0	9238	9694	0	0	475	475	0	0.138532	0.226485	0.215387	0	0	0	9219	475	19	0	0	0	0	0	0	0	0	0	0	0	0	9219	0	0	66548	0	66548	
844455																																				0	14373	15113	0	0	577	577	0	0.1419	0.3282	0.3156	0.0000	0.0000	0.0000	14536	577	-163	0	0	0	0	0	0	0	0	0	0	0	0	14536	0	0	102421	0	102421	
844567																																				0	36806	39922	0	0	2725	2725	0	0.095611	0.183827	0.171280	0.000000	0.000000	0.000000	37197	2725	-391	0	0	0	0	0	0	0	0	0	0	0	0	37197	0	0	389047	0	389047	
845247																																				0	59861	62355	0	0	3594	3594	0	0.131270	0.216766	0.204272	0	0	0	58761	3594	0	0	0	0	0	0	0	0	1100	0	0	0	0	59861	0	0	448734	0	447634	
845443																																				0	16426	15878	0	0	1166	1166	0	0.108076	0.170570	0.158044	0.000000	0.000000	0.000000	14712	1166	1687	0	0	0	0	0	0	27	0	0	0	0	0	14712	0	0	136154	0	136127	
845452																																				0	3592	3692	0	0	195	195	0	0.1290	0.2367	0.2242	0.0000	0.0000	0.0000	3497	195	95	0	0	0	0	0	0	0	0	0	0	0	0	3497	0	0	27102	0	27102	
845573																																				0	270861	295882	-4334	0	14006	14006	0	0.139221	0.178159	0.169726	0.000000	0.000000	0.000000	281876	14006	-7104	418	0	0	0	0	0	0	5	0	0	0	0	281881	0	0	2013651	11020	2024666	
846132																																				0	2459	2211	0	0	57	57	0	0.0809	0.1744	0.1699	0.0000	0.0000	0.0000	2154	57	-553	0	0	0	0	0	0	858	0	0	0	0	0	2154	0	0	27496	0	26638	
846356																																				0	91005	94939	0	0	8173	8173	0	0.0984	0.1419	0.1297	0.0000	0.0000	0.0000	86766	8173	-1403	0	0	0	0	0	0	5642	0	0	0	0	0	86766	0	0	887326	0	881684	
846619																																				0	48588	58304	-15	6000	4135	10135	1729	0.089575	0.154374	0.127540	0.000000	0.000000	0.000000	48169	10135	-1295	0	0	0	0	0	0	0	0	0	0	0	0	49898	0	0	539480	0	537751	
846945																																				0	12973	13101	0	0	791	791	0	0.1061	0.1951	0.1833	0	0	0	12310	791	181	0	0	0	0	0	0	482	0	0	0	0	0	12310	0	0	116543	0	116061	
847157																																				0	23033	24633	0	0	1884	1884	0	0.0928	0.1637	0.1512	0.0000	0.0000	0.0000	22749	1884	38	0	0	0	0	0	0	246	0	0	0	0	0	22749	0	0	245262	0	245016	
847540																																				0	12813	13934	0	0	598	598	0	0.1392	0.2932	0.2806	0.0000	0.0000	0.0000	13336	598	-523	0	0	0	0	0	0	0	0	0	0	0	0	13336	0	0	95828	0	95828	
847979																																				0	5907	6148	0	0	202	202	0	0.139824	0.235213	0.227485	0	0	0	5946	202	-49	0	0	0	0	0	0	0	10	0	0	0	0	5956	0	0	42486	49	42525	
848248																																				0	32868	38946	0	0	1836	1836	0	0.1023	0.2652	0.2527	0.0000	0.0000	0.0000	37110	1836	-4242	0	0	0	0	0	0	0	0	0	0	0	0	37110	0	0	362921	0	362921	
848453																																				0	4546	4894	0	0	324	324	0	0.103025	0.191224	0.178564	0	0	0	4570	324	-24	0	0	0	0	0	0	0	0	0	0	0	0	4570	0	0	44358	0	44358	
848752																																				0	28503	30015	0	0	1625	1625	0	0.1366	0.2311	0.2186	0.0000	0.0000	0.0000	28390	1625	113	0	0	0	0	0	0	0	0	0	0	0	0	28390	0	0	207885	0	207885	
849076																																				0	19073	19550	0	0	677	677	0	0.166807	0.362816	0.350252	0	0	0	18873	677	200	0	0	0	0	0	0	0	0	0	0	0	0	18873	0	0	113343	-200	113143	
849348																																				0	13598	13795	0	0	1047	1047	0	0.090458	0.164860	0.152348	0.000000	0.000000	0.000000	12748	1047	540	0	0	0	0	0	0	310	0	0	0	0	0	12748	0	0	141238	0	140928	
849357																																				0	32694	31933	0	0	1827	1827	0	0.136128	0.216715	0.204316	0.000000	0.000000	0.000000	30106	1827	1702	0	0	0	0	0	0	886	0	0	0	0	0	30106	0	0	222045	0	221159	
849432																																				0	16444	18200	-517	0	755	755	0	0.1443	0.2877	0.2757	0.0000	0.0000	0.0000	17445	755	-484	0	0	0	0	0	0	0	0	0	0	0	0	17445	0	0	120891	0	120891	
849450																																				0	21276	23174	0	0	1845	1845	0	0.0916	0.1575	0.1450	0.0000	0.0000	0.0000	21329	1845	-53	0	0	0	0	0	0	0	0	0	0	0	0	21329	0	0	232936	0	232936	
849647																																				0	9972	10932	0	0	1096	1096	0	0.083099	0.106940	0.096218	0.000000	0.000000	0.000000	9836	1096	136	0	0	0	0	0	0	0	0	0	0	0	0	9836	0	0	118365	0	118365	
849665																																				0	45842	48950	0	0	3318	3318	0	0.127849	0.184995	0.172455	0	0	0	45632	3318	210	0	0	0	0	0	0	0	0	0	0	0	0	45632	0	0	356920	0	356920	
849777																																				0	25754	29581	-1216	0	1135	1135	0	0.109616	0.260266	0.250279	0.000000	0.000000	0.000000	28446	1135	-1487	0	0	0	0	0	0	0	11	0	0	0	0	28457	0	0	259517	0	259506	
850036																																				0	282813	283672	-1592	0	21569	21569	0	0.078377	0.166126	0.153494	0.000000	0.000000	0.000000	262103	21569	15635	0	0	0	0	0	0	6449	218	0	0	0	0	262321	0	0	3350791	0	3344124	
850054																																				0	9864	10302	0	0	777	777	0	0.0757	0.1661	0.1536	0.0000	0.0000	0.0000	9525	777	-36	0	0	0	0	0	0	375	0	0	0	0	0	9525	0	0	126184	0	125809	
850456																																				0	16064	17159	0	0	1105	1105	0	0.1031	0.1947	0.1822	0.0000	0.0000	0.0000	16054	1105	10	0	0	0	0	0	0	0	0	0	0	0	0	16054	0	0	155714	0	155714	
851060																																				0	6945	7118	0	0	183	183	111	0.0761	0.2489	0.2425	0.0000	0.0000	0.0000	6935	183	-101	0	0	0	0	0	0	0	0	0	0	0	0	7046	0	0	91203	0	91092	
851172																																				0	24154	25021	0	0	784	784	0	0.2041	0.4005	0.3879	0.0000	0.0000	0.0000	24237	784	-83	0	0	0	0	0	0	0	0	0	0	0	0	24237	0	0	118775	0	118775	
851239																																				0	31714	32667	0	0	2456	2456	1162	0.095512	0.166612	0.154086	0.000000	0.000000	0.000000	30211	2456	341	0	0	0	0	0	0	0	0	0	0	0	0	31373	0	0	317875	-408	316305	
851631																																				0	18025	17863	0	0	988	988	0	0.0680	0.2264	0.2138	0.0000	0.0000	0.0000	16875	988	-30	0	0	0	0	0	0	1180	0	0	0	0	0	16875	0	0	249291	0	248111	
852218		173274000																																																																					
852254																																				0	13565	12461	0	0	834	834	0	0.0861	0.1195	0.1115	0.0000	0.0000	0.0000	11627	834	80	0	0	0	0	0	0	1858	0	0	0	0	0	11627	0	0	136965	0	135107	
852263																																				0	59119	63827	0	0	4931	4931	0	0.1055	0.1437	0.1326	0.0000	0.0000	0.0000	58896	4931	223	0	0	0	0	0	0	0	0	0	0	0	0	58896	0	0	558302	0	558302	
852320	0	22519279	17950179	-284507	451288	1537096	1988384	0	0.092975	0.133627	0.118825	0.000000	0.000000	0.000000	15961795	1988384	-197985	325	0	0	0	0	0	6942518	97113	-20	0	0	0	16058928	0	0	178341046	376367	171677782																																				
852357																																				0	13059	12747	0	0	729	729	0	0.105724	0.227199	0.214206	0	0	0	12018	729	956	0	0	0	0	0	0	85	0	0	0	0	0	12018	0	0	113758	0	113673	
852544																																				0	122971	99221	0	0	8913	8913	0	0.0821	0.1298	0.1182	0.0000	0.0000	0.0000	90308	8913	-4090	0	0	0	0	0	0	36753	0	0	0	0	0	90308	0	0	1136362	0	1099609	
852704																																				0	32205	34626	21	0	2393	2393	824	0.083962	0.128314	0.119447	0.000000	0.000000	0.000000	32233	2393	-918	0	0	0	0	0	0	0	45	0	0	0	0	33102	0	0	384768	0	383899	
852713																																				0	72385	82297	0	0	7786	7786	0	0.080794	0.132335	0.119815	0	0	0	74511	7786	-2126	0	0	0	0	0	0	0	0	0	0	0	0	74511	0	0	922233	0	922233	
852870																																				0	7031	7175	0	0	144	144	0	0.115057	0.308655	0.302461	0.000000	0.000000	0.000000	7031	144	0	0	0	0	0	0	0	0	0	0	0	0	0	7031	0	0	61109	0	61109	
852973																																				0	44387	47738	0	0	3079	3079	0	0.1282	0.1943	0.1818	0.0000	0.0000	0.0000	44659	3079	-272	0	0	0	0	0	0	0	0	0	0	0	0	44659	0	0	348398	0	348398	
853112																																				0	54686	60157	0	0	5100	5100	0	0.093663	0.146107	0.133720	0	0	0	55057	5100	-371	0	0	0	0	0	0	0	0	0	0	0	0	55057	0	0	587823	0	587823	
853251																																				0	6536	7593	0	0	601	601	0	0.096267	0.151912	0.139888	0.000000	0.000000	0.000000	6992	601	-456	0	0	0	0	0	0	0	0	0	0	0	0	6992	0	0	72631	0	72631	
853644																																				0	9160	9391	0	0	785	785	0	0.086251	0.149662	0.146491	0	0	0	9192	785	-32	0	0	0	0	0	0	0	0	0	0	0	586	9192	0	0	106573	0	106573	
853671																																				132	72977	74565	0	0	829	961	0	0.204483	0.439686	0.434019	0	0	0	73604	961	-627	0	0	0	0	0	0	0	0	0	0	0	0	73604	0	0	359325	627	359952	
853747																																				0	44121	45262	0	0	1886	1886	0	0.153973	0.254950	0.244326	0	0	0	43376	1886	165	0	0	0	0	0	0	580	0	0	0	0	0	43376	0	0	282291	0	281711	
853804																																				0	54023	60939	-2871	0	4893	4893	1800	0.090268	0.156424	0.143864	0.000000	0.000000	0.000000	56046	4893	-952	0	0	0	0	0	0	0	0	0	0	0	0	57846	0	0	622683	0	620883	
853934																																				0	7625	8169	0	0	363	363	0	0.132721	0.285071	0.272404	0.000000	0.000000	0.000000	7806	363	-181	0	0	0	0	0	0	0	0	0	0	0	0	7806	0	0	58815	0	58815	
853952																																				13431	203165	185605	0	0	11939	25370	0	0.069551	0.195097	0.168429	0.000000	0.000000	0.000000	160235	25370	27904	0	0	0	0	0	0	15026	0	0	0	0	0	160235	0	0	2318890	0	2303864	
853970																																				0	9977	9983	0	0	362	362	0	0.1895	0.3452	0.3327	0.0000	0.0000	0.0000	9621	362	74	0	0	0	0	0	0	0	282	0	0	0	0	9903	0	0	51040	0	50758	
854052																																				0	16694	18110	0	0	1639	1639	0	0.0893	0.1390	0.1264	0.0000	0.0000	0.0000	16471	1639	48	0	0	0	0	0	0	175	0	0	0	0	0	16471	0	0	184550	0	184375	
854173																																				0	19490	19565	0	0	247	247	0	0.169440	0.350382	0.345959	0.000000	0.000000	0.000000	19318	247	172	0	0	0	0	0	0	0	0	0	0	0	0	19318	0	0	114011	0	114011	
854258																																				0	20725	15696	0	0	1286	1286	0	0.094392	0.118329	0.108634	0	0	0	14410	1286	42	0	0	0	0	0	0	6273	0	0	0	0	0	14410	0	0	158934	0	152661	
854351																																				5	2543	2598	0	0	85	90	0	0.127000	0.381946	0.368715	0.000000	0.000000	0.000000	2508	90	35	0	0	0	0	0	0	0	0	0	0	0	0	2508	0	0	19748	0	19748	
854454																																				0	40746	44674	0	0	5021	5021	0	0.081636	0.111912	0.099334	0.000000	0.000000	0.000000	39653	5021	1093	0	0	0	0	0	0	0	0	0	0	0	0	39653	0	0	485728	0	485728	
854548																																				0	5448	5850	0	0	387	387	65	0.1143	0.1911	0.1784	0.0000	0.0000	0.0000	5463	387	-80	0	0	0	0	0	0	0	0	0	0	0	0	5528	0	0	47878	0	47813	
854753																																				0	9874	10588	0	0	714	714	0	0.1221	0.1859	0.1733	0.0000	0.0000	0.0000	9874	714	0	0	0	0	0	0	0	0	0	0	0	0	0	9874	0	0	80894	0	80894	
854847																																				0	10441	10715	0	0	454	454	0	0.1050	0.2351	0.2251	0.0000	0.0000	0.0000	10261	454	180	0	0	0	0	0	0	0	0	0	0	0	0	10261	0	0	97750	0	97750	
855143																																				0	7730	8562	0	0	556	556	0	0.1004	0.1642	0.1536	0.0000	0.0000	0.0000	8006	556	-276	0	0	0	0	0	0	0	0	0	0	0	0	8006	0	0	79727	0	79727	
855264																																				0	25624	26512	0	0	1154	1154	0	0.1065	0.2875	0.2750	0.0000	0.0000	0.0000	25358	1154	-14	0	0	0	0	0	0	280	0	0	0	0	0	25358	0	0	238425	0	238145	
855303																																				0	1781	1856	0	0	93	93	0	0.0879	0.2519	0.2392	0.0000	0.0000	0.0000	1763	93	18	0	0	0	0	0	0	0	0	0	0	0	0	1763	0	0	20056	0	20056	
855563																																				0	21253	22674	0	0	1421	1421	0	0.1409	0.1775	0.1663	0.0000	0.0000	0.0000	21253	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	21253	0	0	150840	0	150840	
855648																																				0	5468	7293	0	0	408	408	0	0.104561	0.223815	0.211294	0.000000	0.000000	0.000000	6885	408	-1421	0	0	0	0	0	0	4	0	0	0	0	0	6885	0	0	65851	0	65847	
855741																																				0	40993	36945	0	0	2960	2960	0	0.0846	0.1565	0.1440	0.0000	0.0000	0.0000	33985	2960	824	0	0	0	0	0	0	6184	0	0	0	0	0	33985	0	0	407863	0	401679	
855844																																				0	28419	29846	0	0	1443	1443	0	0.1232	0.2598	0.2473	0	0	0	28403	1443	-40	0	0	0	0	0	0	56	0	0	0	0	0	28403	0	0	230564	0	230508	
855956																																				0	10443	11983	0	0	735	735	0	0.0963	0.1647	0.1546	0.0000	0.0000	0.0000	11248	735	-877	0	0	0	0	0	0	72	0	0	0	0	0	11248	0	0	116905	0	116833	
856159																																				0	2577	2675	0	0	114	114	0	0.126525	0.294409	0.281862	0	0	0	2561	114	16	0	0	0	0	0	0	0	0	0	0	0	0	2561	0	0	20241	0	20241	
856243																																				0	29745	27987	0	0	1835	1835	973	0.0955	0.1913	0.1787	0.0000	0.0000	0.0000	26152	1835	89	0	0	0	0	0	0	2446	85	0	0	0	0	27210	0	0	277320	0	273816	
856346																																				0	17278	19121	0	0	1843	1843	0	0.0901	0.1297	0.1172	0.0000	0.0000	0.0000	17278	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	17278	0	0	191842	0	191842	
856458																																				0	4083	4413	0	0	300	300	0	0.090609	0.159718	0.148860	0	0	0	4113	300	-30	0	0	0	0	0	0	0	0	0	0	0	0	4113	0	0	45393	0	45393	
856542																																				0	7245	7586	0	0	341	341	0	0.1534	0.2792	0.2667	0.0000	0.0000	0.0000	7245	341	0	0	0	0	0	0	0	0	0	0	0	0	0	7245	0	0	47234	0	47234	
856748																																				0	56453	60537	0	0	3739	3739	0	0.104792	0.203809	0.191221	0.000000	0.000000	0.000000	56798	3739	-749	0	0	0	0	0	0	404	0	0	0	0	0	56798	0	0	542409	0	542005	
856869																																				0	2962	3249	0	0	214	214	0	0.1043	0.1888	0.1764	0.0000	0.0000	0.0000	3035	214	-73	0	0	0	0	0	0	0	0	0	0	0	0	3035	0	0	29110	0	29110	
856944																																				0	1932	2036	0	0	104	104	0	0.1104	0.2455	0.2330	0.0000	0.0000	0.0000	1932	104	0	0	0	0	0	0	0	0	0	0	0	0	0	1932	0	0	17506	0	17506	
857147																																				0	8645	8937	0	0	292	292	0	0.1341	0.3836	0.3710	0.0000	0.0000	0.0000	8645	292	0	0	0	0	0	0	0	0	0	0	0	0	0	8645	0	0	64445	0	64445	
857259																																				0	4359	4634	0	0	249	249	0	0.1193	0.2337	0.2212	0.0000	0.0000	0.0000	4385	249	-26	0	0	0	0	0	0	0	0	0	0	0	0	4385	0	0	36766	0	36766	
857455																																				0	14123	12741	0	0	797	797	0	0.095139	0.151592	0.142109	0.000000	0.000000	0.000000	11944	797	-120	0	0	0	0	0	0	2299	0	0	0	0	0	11944	0	0	127841	0	125542	
857576																																				0	16590	17607	0	0	1167	1167	0	0.109927	0.141667	0.132278	0	0	0	16440	1167	87	0	0	0	0	0	0	0	63	0	0	0	0	16503	0	0	149617	0	149554	
857745																																				0	23210	23901	0	0	1763	1763	0	0.107490	0.158697	0.146991	0.000000	0.000000	0.000000	22138	1763	1072	0	0	0	0	0	0	0	0	0	0	0	0	22138	0	0	205955	0	205955	
857811																																				0	33441	36263	0	0	2403	2403	0	0.1075	0.1887	0.1762	0.0000	0.0000	0.0000	33860	2403	-463	0	0	0	0	0	0	0	44	0	0	0	0	33904	0	0	315054	0	315010	
857875																																				0	20215	21982	0	0	1746	1746	0	0.097979	0.160490	0.147743	0	0	0	20236	1746	-21	0	0	0	0	0	0	0	0	0	0	0	0	20236	0	0	206512	21	206533	
857941																																				0	18073	17649	0	0	1054	1054	0	0.138020	0.206484	0.194153	0	0	0	16595	1054	-222	0	0	0	0	0	0	1700	0	0	0	0	0	16595	0	0	121936	0	120236	
858153																																				0	5396	5603	0	0	121	121	0	0.168547	0.403529	0.394815	0.000000	0.000000	0.000000	5482	121	-86	0	0	0	0	0	0	0	0	0	0	0	0	5482	0	0	32525	0	32525	
858443																																				4	7796	8059	0	0	465	469	0	0.1214	0.2170	0.2044	0.0000	0.0000	0.0000	7590	469	206	0	0	0	0	0	0	0	0	0	0	0	0	7590	0	0	62538	0	62538	
858452																																				0	3651	3801	0	0	168	168	0	0.158639	0.246898	0.235986	0	0	0	3633	168	18	0	0	0	0	0	0	0	0	0	0	0	0	3633	0	0	22901	0	22901	
858528																																				0	38731	40942	0	0	2429	2429	647	0.1096	0.2112	0.1987	0	0	0	38513	2429	-429	0	0	0	0	0	0	0	0	0	0	0	0	39160	0	0	351922	0	351275	
858818																																				0	6260	6817	0	0	0	0	0	0.1012	0.4890	0.4890	0.0000	0.0000	0.0000	6817	0	-557	0	0	0	0	0	0	0	0	0	0	0	0	6817	0	0	67388	0	67388	
858854																																				0	14106	14306	0	0	987	987	281	0.0761	0.1201	0.1118	0.0000	0.0000	0.0000	13319	987	-33	0	0	0	0	0	0	539	0	0	0	0	0	13600	0	0	175835	0	175015	
859002																																				0	125046	131878	0	0	5889	5889	0	0.1250	0.2141	0.2046	0.0000	0.0000	0.0000	125989	5889	-1192	249	0	0	0	0	0	0	0	0	0	0	0	125989	0	0	1008038	0	1008038	
859141																																				2	36373	40050	0	0	3414	3416	0	0.1018	0.1454	0.1330	0.0000	0.0000	0.0000	36634	3416	-261	0	0	0	0	0	0	0	0	0	0	0	0	36634	0	0	359713	0	359713	
859552																																				0	33629	37665	0	0	3147	3147	0	0.094946	0.145211	0.133078	0	0	0	34518	3147	-1536	0	0	0	0	0	0	647	0	0	0	0	0	34518	0	0	364202	0	363555	
859655																																				0	29426	31013	0	0	1590	1590	0	0.1444	0.2453	0.2327	0.0000	0.0000	0.0000	29423	1590	3	0	0	0	0	0	0	0	0	0	0	0	0	29423	0	0	203806	0	203806	
859712																																				0	645788	629617	-22597	0	13504	13504	0	0.121414	0.254488	0.249030	0.000000	0.000000	0.000000	616113	13504	3453	0	0	0	0	0	186	48997	8	0	0	0	0	616121	0	0	5123471	0	5074466	
860053																																				0	72380	84893	0	0	5778	5778	0	0.074207	0.183963	0.171442	0	0	0	79115	5778	-7032	0	0	0	0	0	0	292	5	0	0	0	0	79120	0	0	1066435	0	1066138	
860147																																				0	17402	18817	0	0	1126	1126	0	0.121593	0.189437	0.178101	0	0	0	17691	1126	-289	0	0	0	0	0	0	0	0	0	0	0	0	17691	0	0	145494	0	145494	
860231																																				0	8826	8895	0	0	69	69	0	0.2138	0.4744	0.4707	0.0000	0.0000	0.0000	8826	69	0	0	0	0	0	0	0	0	0	0	0	0	0	8826	0	0	41278	0	41278	
860259																																				0	18501	18875	0	0	1151	1151	0	0.1324	0.1575	0.1479	0.0000	0.0000	0.0000	17724	1151	63	0	0	0	0	0	0	714	0	0	0	0	0	17724	0	0	134620	0	133906	
860334																																				0	18538	19308	0	0	1142	1142	0	0.0915	0.2115	0.1990	0.0000	0.0000	0.0000	18166	1142	372	0	0	0	0	0	0	0	0	0	0	0	0	18166	0	0	198553	0	198553	
860352																																				0	13062	13173	0	0	1110	1110	0	0.085149	0.125677	0.115087	0	0	0	12063	1110	-239	0	0	0	0	0	0	1238	0	0	0	0	0	12063	0	0	142907	0	141669	
861153																																				0	4657	4738	0	0	330	330	0	0.113494	0.179872	0.167344	0.000000	0.000000	0.000000	4408	330	249	0	0	0	0	0	0	0	0	0	0	0	0	4408	0	0	38839	0	38839	
861304																																				0	54708	47383	0	0	3851	3851	0	0.087041	0.146915	0.134975	0	0	0	43532	3851	676	0	0	0	0	0	0	10500	0	0	0	0	0	43532	0	0	511310	-676	500134	
861658																																				0	27587	23914	0	0	1873	1873	0	0.110082	0.159104	0.146643	0	0	0	22041	1873	3305	0	0	0	0	0	0	2241	0	0	0	0	0	22041	0	0	202464	0	200223	
861742																																				0	12053	12202	0	0	534	534	264	0.1443	0.2899	0.2772	0.0000	0.0000	0.0000	11668	534	42	0	0	0	0	0	0	79	0	0	0	0	0	11932	0	0	81206	0	80863	
861854																																				0	6442	7134	0	0	459	459	0	0.1371	0.1711	0.1601	0.0000	0.0000	0.0000	6675	459	-233	0	0	0	0	0	0	0	0	0	0	0	0	6675	0	0	48678	0	48678	
862057																																				0	14801	15710	0	0	909	909	0	0.0852	0.1837	0.1731	0.0000	0.0000	0.0000	14801	909	0	0	0	0	0	0	0	0	0	0	0	0	0	14801	0	0	173620	0	173620	
862141																																				0	14406	15344	0	0	995	995	0	0.0903	0.1942	0.1816	0.0000	0.0000	0.0000	14349	995	-5	0	0	0	0	0	0	62	0	0	0	0	0	14349	0	0	158903	0	158841	
862824																																				0	126519	133405	-7303	0	10453	10453	13005	0.113682	0.160688	0.148097	0.000000	0.000000	0.000000	122952	10453	-2136	0	0	0	0	0	0	0	1	0	0	0	0	135958	0	0	1094547	0	1081541	
862945																																				0	2671	2948	0	0	234	234	0	0.0836	0.1399	0.1288	0.0000	0.0000	0.0000	2714	234	-43	0	0	0	0	0	0	0	0	0	0	0	0	2714	0	0	32468	0	32468	
863353																																				0	2317	1725	0	0	22	22	614	0.0783	0.4248	0.4194	0.0000	0.0000	0.0000	1703	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2317	0	0	22362	0	21748	
863362																																				0	4864	3781	0	0	130	130	0	0.162000	0.256984	0.248148	0.000000	0.000000	0.000000	3651	130	0	0	0	0	0	0	0	1213	0	0	0	0	0	3651	0	0	23750	0	22537	
863607																																				0	31675	33077	0	0	1522	1522	0	0.112523	0.209613	0.199968	0.000000	0.000000	0.000000	31555	1522	112	0	0	0	0	0	0	0	8	0	0	0	0	31563	0	0	280439	0	280431	
863652																																				0	4531	5077	0	0	399	399	0	0.085509	0.159659	0.147112	0	0	0	4678	399	-147	0	0	0	0	0	0	0	0	0	0	0	0	4678	0	0	54708	0	54708	
863746																																				0	35596	39028	0	0	4450	4450	0	0.0950	0.1057	0.0936	0.0000	0.0000	0.0000	34578	4450	689	0	0	0	0	0	0	329	0	0	0	0	0	34578	0	0	364423	0	364094	
864248																																				0	5364	5854	0	0	215	215	0	0.089559	0.193131	0.186038	0	0	0	5639	215	-275	0	0	0	0	0	0	0	0	0	0	0	0	5639	0	0	62964	0	62964	
864341																																				0	2939	3111	0	0	99	99	81	0.1308	0.3157	0.3057	0.0000	0.0000	0.0000	3012	99	-154	0	0	0	0	0	0	0	0	0	0	0	0	3093	0	0	23104	0	23023	
864378																																				0	36467	37990	0	0	944	944	0	0.185497	0.449495	0.438326	0	0	0	37046	944	-579	0	0	0	0	0	0	0	0	0	0	0	0	37046	0	0	199712	0	199712	
864471																																				0	218571	219508	0	0	1113	1113	0	0.237677	0.605055	0.601987	0	0	0	218395	1113	176	0	0	0	0	0	0	0	0	0	0	0	0	218395	0	0	919049	-176	918873	
864846																																				0	19094	20465	0	0	1643	1643	0	0.1049	0.1462	0.1345	0	0	0	18822	1643	10	0	0	0	0	0	0	262	0	0	0	0	0	18822	0	0	179628	0	179366	
