"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
571135	7341	0	5183	19856	0	27507	0	0	0	0	53413	0	3999	5940	19380	5033	6689	22324	49414	0	0	2788	0	0	6051	17477	10702	42	23528	2271	1925	2571	0	14892	6767	0	4196	0	true							
571265	144301	0	9457	21538	0	23161	0	0	12706	0	217178	0	3953	11436	11636	39285	7266	13704	213225	0	0	2974	12706	12706	11959	7026	4424	844	18353	3545	4917	301	576	12617	9339	0	8462	0	true							
571920	23705	0	1376	13991	0	59250	0	0	0	0	86809	0	23532	21582	23145	13070	5151	57874	63277	0	0	1107	0	0	2006	14806	8000	8009	15203	3931	11155	1264	863	9676	17213	0	15086	0	true							
571957	3207	0	5667	10787	0	17267	0	0	0	0	17032	5	2610	5608	6538	5589	1631	11600	14417	0	0	345	0	0	1787	3571	1760	847	5358	0	0	271	0	1427	271	0	0	0	true							
572347	7195	0	4081	14068	0	23960	0	0	0	0	21386	0	2278	6359	6673	4468	292	19879	19108	0	0	105	0	0	2492	5702	945	84	8194	0	0	500	0	2550	500	0	0	0	true							
572374	10962	0	46832	1261739	0	1443270	0	0	364049	0	2201169	0	45710	6855	524837	820364	117859	1396438	2154419	0	1040	5321	291599	291039	398541	487191	213062	69482	868916	48005	97336	49312	6914	643440	201567	51450	145340	141932	true	1261739	134670	589816	230548	10962	0	
572459	11594	236	10189	39040	0	82048	0	0	1237	0	170228	0	10586	15477	62685	40613	26950	71617	145188	6	14454	11334	1237	0	38445	26501	24581	18126	64946	5766	3629	675	299	44968	10369	0	9395	14331	true							
572655	22999	0	9160	60889	0	106285	0	0	0	0	89782	71	1076	2199	14490	25347	3202	97125	88635	0	0	0	0	0	7607	19909	1166	0	27421	1581	10923	250	0	14192	12754	0	12504	0	false							
573036	192618	0	16620	13099	0	44632	0	0	0	0	279519	0	57576	74195	25771	32983	7304	28012	221943	0	0	2232	0	0	7147	18487	12508	4567	25634	559	557	4466	5626	16939	11208	0	1116	0	false							
573335	11971	0	44332	57942	0	138831	0	0	0	0	115432	0	7416	48983	41916	5429	12931	94499	108016	0	0	5187	0	0	9067	38094	26533	5922	47161	4914	7957	2682	2864	37699	18417	0	12871	0	true							
574051	12560	0	3520	82537	0	93245	0	0	0	0	125685	0	32924	35980	12598	47056	4546	89725	87848	0	4913	2615	0	0	7740	21866	4073	715	29606	6627	22243	2805	0	21796	31675	0	28870	3904	true							
574079	67069	0	9509	22015	0	90690	0	0	0	0	143986	0	1936	7780	35147	20858	18853	81181	142050	0	0	5204	0	0	7865	18141	17892	8626	26006	652	1809	266	808	17377	3535	0	2461	0	true							
574949	24211	0	2888	26088	0	43984	0	0	18863	0	203745	0	41560	33781	61516	60301	13680	41096	161690	0	495	4364	18863	5606	13521	30249	32027	12120	43770	11147	9567	9991	611	26401	31316	0	20714	1187	true							
574976	757906	0	4492	71096	0	106111	0	0	0	0	1208192	0	30574	35066	116000	216908	47842	101601	1177327	18	291	20026	0	0	20407	59076	93480	24679	79483	4771	7613	16011	7341	81642	35736	0	12384	0	true	18945	36918	154046	62862	523491	206902	
575133	9895	0	6838	16740	0	30934	0	0	0	0	38572	0	5376	10660	9710	1545	3113	24096	33196	0	0	365	0	0	5737	11607	3106	278	17344	972	2863	2568	0	11019	6403	0	3835	0	true							
575254	62662	2	37424	262619	0	443697	0	0	109716	0	1735326	0	230323	264533	82098	1341149	30493	393898	1505003	12373	0	10252	109716	109716	49791	83692	33725	24244	133483	47736	29771	17440	45117	109354	140063	0	77507	0	true	44592	150544	0	317049	0	62662	
575348	14782	0	4148	26912	0	39524	0	0	0	0	50794	0	2808	6956	19534	2505	5481	35376	47986	0	0	1056	0	0	3540	9661	11511	7340	13201	0	552	600	303	12518	1455	0	552	0	true							
575375	15505	0	2395	4665	0	23574	0	0	0	0	36175	0	718	0	7221	8157	4617	21179	35457	0	0	1761	0	0	3377	4689	1707	277	8066	0	2194	269	0	2829	2463	0	2193	0	false							
575647	6441	0	4028	6737	0	14084	0	0	0	0	18525	0	1365	3673	3964	5845	2248	10017	17158	39	2	0	0	0	1399	2496	2029	315	3894	0	0	0	0	2275	0	0	0	0	true							
575656	8157	0	4202	30919	0	44992	0	0	0	0	58697	0	1600	4745	2154	40151	1384	40790	57097	0	0	370	0	0	1276	5682	0	0	6958	2056	1376	0	0	4803	3432	0	3432	0	false							
575759	26892	7	24336	96190	0	101247	0	0	18849	0	181618	0	17532	27216	43373	52438	14649	76610	155363	294	8723	3033	18849	8628	14083	27061	42138	7628	41144	1076	2840	6530	931	47537	11378	0	3916	7338	true							
575834	185760	0	813	23280	0	29339	0	0	0	0	281193	0	20466	17882	16399	55568	4698	28297	260727	229	0	1389	0	0	7055	20182	5142	645	27237	700	5843	298	0	16625	6841	0	6543	2982	true							
575955	13810	0	5890	12029	0	39752	0	0	2004	0	64725	0	962	0	19040	2962	5476	33862	61033	0	2730	1787	0	0	8762	23030	6222	1329	31792	3947	4663	0	0	20304	8610	0	8610	3215	false							
576354	8349	0	1608	13461	0	16740	0	0	14410	0	66776	0	6773	0	14018	17483	4818	15132	59257	0	746	2082	7026	6776	5598	14909	7522	1809	20507	486	7547	1944	1129	15820	11106	6069	8033	746	true							
576541	55132	1	2691	13969	0	19465	0	0	7566	0	267010	0	33906	33503	26293	164835	10734	16773	233104	0	0	3745	7566	7385	13297	20139	4357	1790	33133	555	5654	1251	0	13290	7460	0	6209	0	false							
576578	21281	0	24	5459	0	22349	0	0	0	0	62962	7	1407	478	11944	22957	4703	22325	61155	0	393	702	0	0	3450	5835	4537	3799	9285	0	1103	0	0	5677	1103	0	1103	0	false							
576608	405844	0	32562	26979	0	42427	0	0	15538	0	647062	0	47868	37052	72374	76743	32720	9863	590678	2	8516	15382	15538	0	10472	39994	56931	10227	50466	2451	33919	8194	2286	45251	46850	0	36370	0	false							
576644	25012	0	4948	30232	0	74457	0	0	2204	0	80646	0	4372	6026	23243	16453	5430	69509	66922	0	9352	1121	2204	1199	6587	11011	15356	5406	17011	560	0	261	0	15117	821	0	560	9352	true							
576653	70292	105	472	5473	0	12873	0	0	0	0	112306	0	2272	167	19811	14576	6265	12296	110021	0	13	1071	0	0	7285	7671	8416	1872	14956	1122	705	0	367	5433	2194	0	1827	0	true							
576952	42113	0	26634	36937	0	114123	0	0	248	0	129243	0	9763	23033	19208	53815	9350	87489	119480	0	0	0	248	0	5091	13732	6764	2129	18823	1152	1341	3106	0	8508	5599	0	2493	0	true							
577128	446662	1	576	53799	0	244864	0	0	165623	0	2499020	22	341448	293332	211068	1552913	71909	244028	2148102	259	9448	13427	162829	112818	114845	137123	126041	53905	251968	15191	16033	29342	6967	220846	67533	0	31224	0	true	13130	11980	747856	805057	407684	38978	
577137	9392	0	156	63305	10274	69211	0	700	0	0	250832	0	4933	0	17675	93993	1986	58781	231433	0	13766	1399	0	0	25894	72748	7571	1044	98642	11089	21332	6953	816	89582	40190	0	32421	13671	true							
577230	12346	0	2549	2780	0	10083	0	0	23166	0	48332	0	14	1914	4551	4585	2980	7534	47914	0	404	1102	6103	296	1550	2809	2865	6349	4359	1543	272	2388	13627	9021	17830	1543	1815	0	true							
577472	21489	0	16713	24166	0	57070	0	0	0	0	170651	0	10055	0	42215	41745	12208	40357	134776	0	25820	4017	0	0	8401	32807	44917	7024	41208	833	2906	9281	1248	50934	14268	0	3739	26068	true							
578116	57289	165	14556	52889	0	89516	0	0	0	0	210565	0	45084	5877	45115	70836	14804	74795	165481	0	0	5677	0	0	9337	27035	23848	6302	36372	2414	6809	3924	2771	21407	15918	0	9223	0	true							
578237	5812	649	6055	11745	0	21032	0	0	0	0	24182	311	8505	10159	3552	6283	615	14328	15366	0	0	0	0	0	2473	2881	477	364	5354	1374	3427	1091	0	2643	5892	0	4801	0	true							
578255	485854	0	20228	61574	0	90554	0	0	8031	0	1010708	0	201636	211762	54113	223571	17981	70326	809072	0	0	6428	8031	8031	57883	67500	35312	10538	125383	54195	42508	25420	7927	117120	130050	0	96703	0	true	24111	11014	88291	123795	197022	170000	
578554	9942	284	2835	23719	0	32852	0	0	0	0	55338	0	4673	5861	18737	14653	5750	29733	50263	0	402	1319	0	0	4523	12321	8089	4023	16844	0	311	1198	279	10218	1788	0	311	0	false							
578741	13407	0	1277	31976	0	42601	0	0	24531	0	149001	0	5850	0	44028	54580	10654	41324	143147	0	4	3889	21906	3616	7523	20537	27839	4695	28060	12944	3525	3310	641	16566	20420	2625	16469	0	true							
578862	3315	0	9904	17419	0	28744	0	0	0	0	27990	0	4709	14613	5474	10482	1017	18840	23281	0	0	238	0	0	2507	6214	975	65	8721	1445	2987	0	0	4287	4432	0	4432	0	true							
579140	19223	0	6953	53086	0	81666	0	0	10045	0	112678	0	12267	10072	44224	19260	14876	74713	94754	0	5657	6309	10045	3026	7605	14908	14300	27599	22325	3926	1421	1589	2847	20189	9783	0	5347	5657	true							
579319	13126	0	3582	16524	0	22974	0	0	0	0	28338	0	3089	5764	4270	8293	1299	19180	25199	212	50	116	0	0	1645	2708	1405	167	4353	0	519	0	475	1655	994	0	519	0	true							
579364	21287	0	13416	106187	0	134283	0	0	4612	0	103254	0	18194	30411	13069	33393	3068	120851	74691	16	10369	1148	4612	4612	21144	18787	3989	30	39931	1671	2953	0	0	30880	4624	0	4624	10369	false							
579636	12063	0	6977	25633	0	43756	0	0	150	0	34771	0	4223	10027	6140	12033	1958	36779	30548	0	0	300	150	150	3611	2776	1271	398	6387	1570	1049	0	0	1917	2619	0	2619	0	false							
580155	28969	0	21923	42467	0	95692	0	0	19548	0	222912	0	19357	39860	70353	34966	16697	73769	203555	0	0	6998	15043	13038	30726	51764	32918	9734	82490	14686	12628	4555	1966	54789	33835	4365	27314	0	true							
580548	90034	0	15454	48501	0	99801	0	0	3500	0	188006	0	5115	0	47531	15386	10687	84347	182891	0	0	1630	0	0	14850	35002	12731	2442	48888	3415	9291	1355	3500	17495	17561	3500	10611	0	true							
580847	17222	0	1787	23333	0	47026	0	0	0	0	49747	0	4140	4506	15349	5372	4358	45239	45607	0	0	737	0	0	7045	8373	5844	572	14818	2163	2547	607	0	6486	5317	0	4710	0	false							
580874	15477	3	380	35285	0	85530	0	0	2611	0	70928	0	1747	0	22868	17767	8958	85147	69181	0	0	2026	2611	668	4825	7715	9666	7527	12540	292	1272	2159	4228	6866	7951	0	1563	0	true							
581237	9099	0	0	25741	0	39974	0	0	0	0	28254	0	0	0	1585	11754	747	39167	28254	807	0	218	0	0	1176	4420	0	0	5596	1011	795	0	0	4011	1806	0	1806	0	false							
581358	14947	0	18991	18505	0	53043	0	0	0	0	73299	0	5829	22757	23381	21376	5655	33614	67470	438	0	1260	0	0	4743	12457	6714	8139	17200	0	4265	0	659	8671	4924	0	4265	0	true							
582177	32203	1	5968	27019	0	103562	0	0	8208	0	93763	0	1	5742	15173	32786	6523	97593	93762	0	0	1918	8208	8208	2843	7222	12297	2739	9973	311	1052	1271	1038	9929	3672	0	1363	1146	true							
582654	15048	0	2385	9999	0	15281	0	0	0	0	32662	0	3574	3882	9951	507	2574	12896	29088	0	0	692	0	0	3188	4673	5083	1286	7861	300	1518	1060	0	4280	2877	0	1817	0	true							
582878	1415	0	0	0	0	0	0	0	0	0	34539	0	1315	450	13539	965	0	0	32971	0	253	0	0	0	6822	13589	6510	1485	20411	2310	739	704	0	14867	3753	0	3049	0	true							
582953	20192	0	16772	47623	0	87143	0	0	23148	0	115495	0	17995	29536	40410	11883	7966	70371	86360	0	11140	1655	21553	13251	13981	28632	16511	7875	41696	4575	7656	3095	1095	26590	16421	0	12231	0	false							
582971	381211	53	0	733	0	733	0	0	284	0	528781	0	17749	0	54839	54982	30317	680	511032	0	0	8381	284	132	15726	30702	19230	15990	46428	3138	3657	1907	2237	26810	10939	0	6785	0	true							
583071	31848	0	108	6580	0	34729	0	0	0	0	69944	0	84	0	19440	9436	11059	34621	69860	0	0	3298	0	0	4721	9894	7263	4491	14615	556	254	1028	454	6929	2292	0	810	0	false							
583138	30964	0	9733	22665	0	57542	0	0	15746	0	104418	0	7128	14714	40022	19126	8906	47809	97290	0	0	2780	15746	7306	11743	14489	15153	9098	26232	1453	1295	796	301	10461	3845	0	2748	0	true							
583268	14994	4	26053	69589	0	109433	0	0	0	0	224950	0	58051	83060	14314	72656	3476	83376	155697	0	11202	0	0	0	6245	17719	31125	2061	23410	19507	16999	43388	256	42836	80150	0	36506	11202	true							
583352	22492	0	20208	50638	0	100604	0	0	0	0	317105	0	15951	36159	46063	206187	11917	80396	301154	0	0	2501	0	0	18423	36199	17653	8243	54621	2726	3054	1501	628	34454	7909	0	5780	0	true							
583754	5981	0	1382	8781	0	13288	0	0	0	0	12568	0	486	1166	3342	1758	935	11906	12082	0	0	432	0	0	1573	2875	380	0	4448	0	0	0	0	1487	0	0	0	0	true							
583905	135934	0	27783	104531	0	222360	0	0	91033	0	418168	0	3400	0	106663	115000	29979	194577	414768	0	0	3992	91033	62715	14831	43475	51121	27564	58306	2179	3339	14534	10192	30328	30244	0	5518	0	true							
584377	547898	0	15582	132153	0	166045	0	0	0	0	829290	1647	2010	15614	54116	198795	16563	150463	825633	0	0	261	0	0	18459	31233	21050	7082	49689	870	1614	1324	966	23708	4773	0	2484	0	true	22731	23437	165367	31563	310170	236236	
584724	82024	0	17635	68936	0	166421	0	0	0	0	222144	0	5685	15096	43779	74304	15157	148786	216459	0	0	1309	0	0	8381	24270	23466	4625	32651	252	1050	3372	400	16963	5074	0	1302	0	true							
584920	893317	0	32579	117480	0	177176	0	0	0	0	1501514	0	28465	39922	131213	409852	55935	144236	1473049	361	0	10712	0	0	39819	78600	39937	23322	118419	2530	6971	3837	3331	50464	16668	0	9500	0	true	22630	40241	273898	135954	0	873521	
585235	30590	0	11880	28313	0	49565	0	0	0	0	77308	0	2370	13762	9481	33037	5638	37685	74938	0	0	1150	0	0	2899	6335	2618	1037	9234	792	0	0	0	3408	792	0	792	0	true							
585749	295717	0	5140	23671	0	39012	0	0	2381	0	485436	0	61743	58951	67948	74863	42115	33072	422846	800	847	280	2381	2381	19523	35904	25459	18601	55425	3036	8603	508	3224	31537	15371	0	11639	0	true							
586027	10396	0	983	10582	0	19348	0	0	32293	0	87370	0	16405	773	7395	13581	804	18365	58207	0	12758	380	30297	23909	8045	32829	13586	1176	40874	1293	5510	954	0	48241	7757	1996	6803	0	true							
586072	39305	0	14984	96516	0	193483	0	0	0	0	383153	0	7595	21616	103254	84151	35847	178499	375558	0	0	13955	0	0	54006	142597	19911	561	196554	10784	27346	4492	0	113821	42622	0	38130	0	true							
586335	7438	31	14104	13686	0	34562	0	0	0	0	45320	0	4263	18367	13045	1701	3364	20427	41057	0	0	2021	0	0	3690	11945	11754	2362	7295	0	4214	2216	0	16706	6430	0	4214	0	false							
586960	14792	0	18333	25273	0	53816	0	0	0	0	43796	0	4966	19876	9109	5874	3100	35483	38830	0	0	1353	0	0	3880	8828	4192	1745	12708	2077	1114	1044	250	9536	4485	0	3191	0	true							
587677	51123	0	189	9456	0	33956	0	0	0	0	229510	0	3009	407	82912	65777	32262	33767	226501	0	0	10727	0	0	17338	34658	34306	23674	51996	350	255	400	1629	27064	2634	0	605	0	false							
587752	8294	0	346	19739	0	23598	0	0	1	0	27626	0	1146	592	4346	11994	2675	23252	26479	0	1	977	1	0	1675	3254	1278	372	4929	252	508	0	0	2233	760	0	760	0	true							
587800	1525621	23	11794	240584	0	396522	0	0	5281	0	3156885	0	70445	72887	401976	881374	144398	384705	3086440	0	0	33573	1462	1462	146597	252663	229036	34694	399260	22605	19766	42639	1890	261014	86900	3819	42371	0	true	135796	159976	644556	236817	1130947	394674	
588245	15685	0	456	19880	0	22619	0	0	47325	0	98556	0	10338	0	8432	18222	3000	22163	88218	0	0	406	6826	2546	2722	6050	11265	3075	8771	3373	8002	20326	9836	14680	41537	11060	11375	0	true							
588348	20059	10	19836	18178	0	42660	0	0	5188	0	123589	214	14825	23798	27531	42508	13182	22814	108550	0	0	5413	5188	3842	12202	21015	13394	54	33217	1750	10343	2265	0	19134	14358	0	12093	0	false							
588478	15666	0	123	7110	0	30167	0	0	7257	0	126409	0	10675	6911	35554	36142	13041	30044	115734	0	0	3858	7257	5640	14732	28982	15512	3414	43714	504	3884	7573	0	27086	11961	0	4388	0	true							
589158	10790	0	2659	14506	0	38713	0	0	9067	0	46821	0	4792	4957	10015	4753	1181	36054	42029	0	0	0	9067	0	3857	8896	2667	3907	12753	252	2134	0	9565	9312	11951	0	2386	0	true							
589439	8361	0	698	6598	0	9567	0	0	0	0	23203	0	420	418	5246	7739	988	8869	22783	0	0	143	0	0	1350	3552	1254	430	4902	0	0	517	0	1340	517	0	0	0	true							
589523	45635	0	20217	98191	0	284295	0	0	0	0	349183	0	7365	22927	68979	145391	38105	264078	341818	0	0	15171	0	0	64410	21442	29503	8900	66776	18907	7170	4726	3100	55275	33903	0	21611	0	true							
589943	267591	8	5909	33388	0	59604	0	0	90008	0	815391	0	141578	107379	110433	226416	26366	53687	672657	0	1156	11745	80008	79388	72788	117019	59308	7402	116475	6100	30987	25435	2345	146084	64867	0	37087	0	true							
590145	8671	0	1486	7107	0	13568	0	0	0	0	30718	0	856	1597	6888	10657	7999	12082	29862	0	0	276	0	0	3766	5640	1341	66	9406	300	0	0	276	3925	576	0	300	0	true							
590220	134275	0	22126	25845	0	128321	0	0	0	0	386719	0	84140	99441	36534	187477	20943	106195	302579	0	0	5458	0	0	9455	22494	13411	9822	31949	2539	4213	1085	1948	18648	9785	0	6752	0	true							
590248	294459	0	1942	46806	0	57191	0	0	57160	0	537262	0	41861	30668	103509	71512	16192	54149	493476	1100	1925	4596	57160	45437	28444	73660	50704	6207	102104	4220	7138	406	513	55506	12276	0	11358	0	true							
590640	148776	0	1571	16619	0	25940	0	0	0	0	229936	0	13878	14283	24359	21982	11026	24369	216058	0	0	5486	0	0	9145	17408	13334	2885	26553	4379	6182	5559	287	18413	16407	0	10561	0	true							
590949	39869	0	39366	59076	0	115355	0	0	8295	0	100939	0	7589	0	29907	11800	7756	75989	93350	0	0	1446	8295	1446	3125	7123	18317	9369	10247	2000	4609	3264	1464	8026	11337	0	6607	0	true							
590976	1320	0	0	19826	0	19826	0	0	14980	0	355736	249	50968	0	63286	42246	0	19826	190732	0	113787	0	14980	2559	48559	141681	54944	13027	190240	5493	30061	17359	1046	194925	53959	0	35554	0	true							
591209	37677	0	35	6803	0	54016	0	0	0	0	167536	0	1248	0	39304	45801	15352	53981	166288	0	0	6378	0	0	10745	26243	23113	13404	36988	3319	2951	1922	2360	34201	10552	0	6270	0	true							
591320	74739	0	18584	114769	0	233278	0	0	0	0	203813	0	3966	19140	34619	71711	16375	214694	199847	0	0	3973	0	0	11508	24912	11122	3327	36420	758	4137	1599	0	16250	6494	0	4895	0	true							
591357	9558	0	1632	15448	0	27459	0	0	0	0	48100	0	3241	3106	16948	4107	1103	25827	44859	0	0	1103	0	0	7586	17046	3112	1852	24632	2263	558	775	1243	12648	4839	0	2821	0	true							
591366	35473	0	2624	114795	0	165472	0	0	19848	0	182694	0	17112	12212	29655	27989	7406	162848	164863	0	719	3356	19848	14035	21921	40516	27957	0	62437	3451	14268	11119	0	60739	28838	0	17719	0	true							
591740	2478	0	1761	9333	0	12670	0	0	0	0	14539	0	2674	0	2782	6500	983	10909	11865	0	0	0	0	0	456	1903	1035	1017	2359	0	600	551	0	1628	1151	0	600	0	true							
592439	135009	0	0	48095	0	54139	0	0	0	0	182050	0	0	0	10009	17934	5351	54139	182050	0	0	1379	0	0	13722	3931	0	0	15972	11085	370	0	0	7643	11455	0	11455	0	true							
592448	4930	0	888	105279	0	130029	0	0	35109	0	238620	0	5121	3995	37627	81776	10713	129141	216218	0	17281	6040	33135	33135	34310	70582	24547	1138	104891	6243	13706	1388	0	92950	21337	1974	19948	17281	true							
592550	12147	0	6214	51473	0	64427	0	0	1254	0	72869	0	11942	13786	25237	10641	4354	58213	59682	0	1245	750	1254	249	3824	12698	15139	9120	16522	2300	1624	3553	1823	15544	9300	0	3924	0	true							
592644	291441	0	54302	32939	0	91247	0	0	0	0	373053	0	647	0	25659	44694	14010	36945	372406	0	0	3913	0	0	5875	11185	7713	8070	16214	1002	1178	562	1333	7184	4075	0	1516	0	false							
592859	2701	0	2883	2992	0	8383	0	0	0	0	8956	90	1661	3503	1749	2243	752	5478	7205	22	0	339	0	0	764	1685	369	34	2449	1160	0	0	0	1104	1160	0	1160	0	true							
593007	496265	79	95007	513088	0	855998	0	0	219569	0	2165736	30	167519	229032	232292	1187461	112672	760886	1998187	26	0	29887	9666	2666	60498	99648	139282	53764	154514	6384	76255	38680	7500	120900	128818	0	81994	0	true	71703	251954	382079	805382	471087	25178	
593052	46634	0	1212	88362	0	133692	0	0	34884	0	424875	0	12118	9978	168307	64049	27021	132480	363770	0	48987	8232	34884	34884	22810	92309	96373	75362	115119	1921	10167	9127	6123	118547	27338	0	12088	40282	true							
593249	116207	0	5832	15349	0	22970	0	0	0	0	311946	0	20284	15282	67115	59557	30795	17138	291662	0	0	9296	0	0	13090	24806	36772	31575	37839	5403	9230	12037	3269	39128	29939	0	14612	0	true							
593333	11573	0	2692	18408	0	37683	0	0	0	0	36203	0	2332	2545	9101	8773	2363	34991	33871	0	0	1129	0	0	3258	6594	3391	1233	9852	0	823	557	0	5375	1380	0	823	0	true							
593771	605	0	0	246	0	246	0	0	0	0	9304	0	0	0	1322	1494	94	246	7764	0	1540	0	0	0	1428	2936	1247	274	4364	272	755	294	0	4562	1321	0	1027	996	true							
593940	11404	11	3401	6828	0	17952	0	0	0	0	43016	0	2191	3309	18282	6827	3213	14540	40825	0	0	826	0	0	3693	8638	6442	4907	12331	282	823	0	0	5398	1105	0	1105	0	true							
594433	137673	0	7557	24982	0	46384	0	0	0	0	1237232	0	119880	106750	134446	851431	55684	38827	1117352	0	0	13039	0	0	42664	78983	47989	29892	108631	12444	19703	8409	8044	65082	48600	0	30570	0	true	6736	13130	521456	222723	133660	3233	
594451	3515	0	472	9408	0	11360	0	0	0	0	10148	0	54	0	2858	3100	585	10888	10094	0	0	0	0	0	1057	1474	1002	0	2531	0	0	0	0	675	0	0	0	0	true							
594853	68073	0	4232	13384	0	15188	0	0	0	0	792332	0	215690	219922	36725	603762	8009	10956	576642	0	0	2962	0	0	14150	33191	19053	7183	47101	9938	22019	12833	2130	36852	46920	0	31957	0	false							
594938	65558	0	9005	36655	0	81439	0	0	0	0	185978	0	37852	43476	51660	23359	16545	72434	148126	0	0	2423	0	0	9856	19103	29562	12189	28959	9329	11545	4368	1108	19050	26351	0	20874	0	true							
594947	129936	74	106122	437003	0	558870	0	0	7797	0	948137	0	21737	67371	198017	443505	59862	452660	926150	14	250	20256	7797	6161	70199	3608	125647	121992	73756	8553	0	16835	27863	123428	53251	0	8549	18941	true	131013	44899	311727	131778	125126	4807	
595270	2468577	0	4721	1456635	0	1838562	0	0	204116	0	6171719	0	13201	9717	763496	1919739	211522	1833756	6152721	85	5797	84620	200915	152784	154197	469808	625453	224731	624005	29071	115930	115415	48798	710693	309214	3201	145001	6548	true	183062	319611	1315639	602200	1327690	1140857	
595337	5036	0	20820	11663	0	63076	0	0	0	0	36291	0	1195	18317	10680	116	3570	42256	35096	0	0	544	0	0	3026	7688	7433	3887	10714	1527	1420	2417	3740	11354	9104	0	2947	0	true							
595430	148369	0	16412	174247	0	190331	0	0	86157	0	715734	0	83880	60660	127674	280638	32554	171111	631460	2808	394	5139	78943	77969	89382	65402	55271	15845	152681	40994	14969	2457	2406	98226	60827	7214	55710	394	true	31255	6480	140533	140105	138261	10108	
595869	789102	0	86	445560	12200	505343	0	108419	756072	0	11914850	0	151465	149095	1422903	5893723	121364	493000	11517346	57	137620	24054	726785	550322	917356	1956651	496303	318	2873891	541615	1149832	169604	347	1947725	1861397	29287	1691446	122033	true	15529	20972	2394477	3382678	725362	51837	
595944	9910	0	3607	3665	0	21464	0	0	0	0	25406	0	4647	6409	8140	2179	3493	17857	20759	0	0	919	0	0	2514	4474	3678	25	6988	1171	1455	0	0	2551	2626	0	2626	0	true							
596062	70627	0	27249	185598	0	302487	0	0	0	0	290790	0	3808	19549	72533	48524	27129	275238	286982	0	0	10997	0	0	30169	68480	27008	16397	98649	4515	16672	3364	5034	69521	29585	0	21187	0	true							
596156	145043	0	243	26812	0	28682	0	0	7781	0	333678	0	23618	16293	37634	58883	10894	28426	309815	13	245	4565	7781	7296	20783	46883	21571	3831	67665	16018	9121	11042	503	55434	36684	0	25139	0	true							
596277	7506	0	0	0	0	0	0	0	2755	0	21867	0	1335	0	5609	0	1385	0	20069	0	463	367	520	225	2490	5252	3509	0	7742	1566	698	845	0	5642	3109	0	2264	747	false							
596455	25645	0	1241	46339	0	74747	0	0	0	0	73434	0	4498	4651	11525	23852	4575	73506	68936	0	0	1198	0	0	4574	11179	4041	679	15753	1651	1263	550	0	8948	3464	0	2914	0	false							
596642	3076	0	765	7137	0	14147	0	0	0	0	52901	0	955	0	13735	5776	3593	13382	43223	0	8723	2295	0	0	4308	13737	20849	283	18045	268	1706	2898	0	25442	4872	0	1974	3208	true							
596848	135558	0	18622	195236	0	391692	0	0	30128	0	550579	0	20954	0	70796	268710	54328	365603	529425	7467	200	1743	30128	30128	12564	33562	33668	15636	46126	20728	22062	6090	2001	24634	50881	0	42790	0	true	25073	157768	64220	154696	127882	7534	
596978	39206	0	0	5091	0	24163	0	0	5005	0	107197	0	2959	2209	32993	12456	20627	24163	103038	0	1200	7899	5005	0	5531	12947	19290	15048	18424	0	255	1048	1416	19823	2719	0	255	0	true							
597041	16414	0	2468	18168	0	44310	0	0	0	0	40607	0	11767	9999	10956	11472	2718	41490	22058	352	6782	586	0	0	3031	5755	3390	283	8786	261	0	0	0	1504	261	0	261	2084	true							
597313	52368	0	3252	68596	0	99851	0	0	0	0	193292	0	37850	27095	40705	49079	9284	96599	155442	0	0	3021	0	0	20419	22341	24417	4717	42530	3301	9069	7580	0	31190	19950	0	12370	0	true							
597452	25087	0	2347	40586	0	53083	0	0	0	0	55759	0	337	526	12485	1382	4621	50736	55422	0	0	1468	0	0	6056	13961	3948	3118	20017	253	1954	0	0	14598	2207	0	2207	0	false							
597546	44467	0	30566	22970	0	130642	0	0	12552	0	135934	0	20982	3946	18399	47842	12396	100076	114952	0	0	5864	12552	9467	4115	19876	10430	4535	23991	1225	1057	581	1806	20557	4669	0	2281	0	false							
597658	7251	0	3950	13988	0	30577	0	0	5103	0	81508	0	2848	6325	20917	30867	4101	26627	78660	0	0	953	5103	5103	10413	11203	7970	4081	21616	1524	4007	4192	0	12750	9723	0	5530	0	false							
598002	131874	0	1002	30099	0	154548	0	0	0	0	214636	0	315	0	45502	16181	29362	153546	214235	0	86	8481	0	0	10869	17948	15272	18952	28817	700	657	549	1635	17539	3540	0	1357	0	true							
598048	100501	0	42609	152901	0	157008	0	0	0	0	258506	0	20089	48415	61618	53376	25426	114333	238168	66	249	10020	0	0	9931	20039	55757	9557	29970	537	1050	7000	758	33666	9345	0	1587	249	true							
598132	3608	0	4749	16024	0	23552	0	0	0	0	17858	0	166	3700	7806	2297	1527	18803	17692	0	0	232	0	0	2920	8203	665	165	11123	0	0	0	0	4147	0	0	0	0	true							
