"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
978622																																																																																																		352166	33823									
978659																																																																																																		69779	8488									
979133																																																																																																		167982	12951									
979151																																																																																																		97468	16210									
979357																																																																																																		47363	4448									
979375																																																																																																		1152339	71930									
979629																																																																																																		354163	29578									
979759																																																																																																		320159	17238									
980045																																																																																																		49918	2633									
980438																																																																																																		147689	11201									
980531																																																																																																		743829	36655									
980661																																												17531509	1056366																																																															
980773																																																																																																		311464	48623									
980951																																																																																																		142931	11877									
980960																																																																																																		437510	30354									
981275																																																																																																		2139620	59354									
981350																																																																																																		11105	554									
981453																																																																																																		28962	1609									
982142																																																																																																		585187	17311									
982348																																																																																																		492394	42798									
982553																																																																																																		88706	4750									
982937																																																																																																		312542	7958									
983055																																																																																																		21969	3211									
983130																																																																																																		97000	5569									
983158																																																																																																		35689	1827									
983215																																																																																																		47436	3246									
983457																																																																																																		1622302	133482									
983550																																																																																																		136858	8314									
984258																																																																																																		495300	30415									
984351																																																																																																		93369	5935									
984379																																																																																																		1066800	119451									
984454																																																																																																		52924	81									
984650																																																																																																		10736	321									
984856																																																																																																		106820	11308									
985451																																																																																																		119531	2292									
985479																																																																																																		414621	13275									
985554																																																																																																		67465	2041									
986159																																																																																																		72268	3454									
986551																																																																																																		81260	10806									
986672																																																																																																		939654	47957									
986757																																																																																																		28604	912									
986935																																																																																																		133400	12263									
987053																																																																																																		269348	-1364									
987231																																																																																																		146915	9364									
987259																																																																																																		141168	442									
987352																																																																																																		263953	21105									
987576																																																																																																		36940	6369									
987651																																																																																																		92288	9297									
987848																																																																																																		111938	8177									
988144																																																																																																		282735	24047									
988153																																																																																																		448127	50309									
988256																																																																																																		27622	6400									
988452																																																																																																		190064	12974									
988845																																																																																																		273579	13200									
989141																																																																																																		124198	10211									
989347																																																																																																		214678	21291									
989534																																																																																																		87530	5272									
989655																																																																																																		65257	7888									
989730																																																																																																		136063	5204									
989758																																																																																																		94875	7475									
989851																																																																																																		78601	5784									
990053																																																																																																		116137	3897									
990352																																																																																																		567996	11362									
990642																																																																																																		186043	18398									
991041																																																																																																		152209	15362									
991078																																																																																																		43088	4632									
991135																																																																																																		85392	4800									
991340																																																																																																		4834360	349146									
991359																																																																																																		171096	10285									
991470																																																																																																		607067	64879									
991555																																																																																																		164719	7288									
991621																																																																																																		336614	40418									
991854																																																																																																		17536	478									
992851																																																																																																		111376	9332									
993250																																																																																																		131510	5127									
993335																																																																																																		51028	-109									
993353																																																																																																		51992	918									
994435																																																																																																		491652	27136									
994770																																																																																																		25182	2099									
995076																																																																																																		796733	62444									
995272																																																																																																		510342	101722									
995450																																																																																																		1005928	67502									
995517																																																																																																		259382	25214									
995571																																																																																																		125113	2728									
995674																																																																																																		54260	5295									
995955																																																																																																		42542	4069									
996260																																																																																																		2233064	-9648									
997052																																																																																																		178625	984									
997155																																																																																																		72840	4634									
997333																																																																																																		81674	-1798									
997557																																																																																																		78440	4124									
997650																																																																																																		152120	10530									
997847																																																																																																		344730	43703									
998358																																																																																																		50519	3281									
998648																																																																																																		129049	14604									
998657																																																																																																		40485	3232									
998750																																																																																																		40416	2858									
998844																																																																																																		422701	33949									
999355																																																																																																		12918	145									
999430																																																																																																		484010	35886									
999935																																																																																																		243035	28219									
1000052																																																																																																		340445	22626									
1000100																																																																																																		3133410	176716									
1000276																																																																																																		267157	37492									
1000511																																																																																																		130335	7223									
1000641																																																																																																		440313	33681									
1000856																																																																																																		29279	3089									
1000959																																																																																																		130030	5622									
1001059																																																																																																		442474	17749									
1001152																																																																																																		9820379	822958									
1001451																																																																																																		39542	2188									
1001639																																																																																																		2101467	111310									
1001648																																																																																																		1145451	65328									
1001817																																																																																																		153817	13184									
1001853																																																																																																		166550	14351									
1002355																																																																																																		54567	3115									
1002373																																																																																																		460734	43364									
1002430																																																																																																		335816	29370									
1002458																																																																																																		42964	1321									
1002850																																																																																																		239093	14295									
1002878																																																																																																		7926611	411172									
1002953																																																																																																		101784	-2821									
1003455																																																																																																		265677	9084									
1003558																																																																																																		230010	4356									
1003839																																																																																																		341227	51595									
1003950																																																																																																		34880	2795									
1004256																																																																																																		42759	2660									
1004368																																																																																																		4704345	-32389									
1004470																																																																																																		394178	40541									
1005075																																																																																																		258672	66727									
1005440																																																																																																		83918	5942									
1005552																																																																																																		125026	13318									
1005655																																																																																																		42264	3170									
1005851																																																																																																		38639	644									
1006148																																																																																																		651609	80056									
1006157																																																																																																		110993	2674									
1006344																																																																																																		46940	4352									
1006513																																																																																																		214827	12124									
1006559																																																																																																		70953	1982									
1006577																																																																																																		210061	99									
1006652																																																																																																		147914	6722									
1006951																																																																																																		520068	20801									
1007015																																																																																																		1921823	162804									
1007051																																																																																																		78308	8743									
1007154																																																																																																		462497	33804									
1007417																																																																																																		822902	78511									
1007659																																																																																																		82534	-398									
1007734																																																																																																		11849	-264									
1007752																																																																																																		102246	734									
1007819																																																																																																		659881	59300									
1007846																																												8638118	380933																																																															
1007873																																																																																																		391647	41046									
1007930																																																																																																		88289	4076									
1007958																																																																																																		59765	5158									
1008076																																																																																																		308829	30058									
1008133																																																																																																		280892	16601									
1008151																																																																																																		55092	2200									
1008209																																																																																																		114410	9071									
1008432																																																																																																		205939	4459									
1008450																																																																																																		18020	-264									
1008553																																																																																																		97734	8260									
1008674																																																																																																		441907	37023									
1008731																																																																																																		352390	-11008									
1008955																																																																																																		95283	3080									
1009055																																																																																																		60753	4931									
1009242																																																																																																		366789	38177									
1009354																																																																																																		853243	103515									
1009756																																																																																																		238293	19296									
1009804																																																																																																		2313669	114194									
1009813																																																																																																		44142	5005									
1009840																																																																																																		58256	6722									
1010015																																																																																																		175435	18018									
1010574																																																																																																		186083	10241									
1010930																																																																																																		5240429	241861									
1011076																																																																																																		420077	32007									
1011432																																																																																																		131095	16092									
1011526																																																																																																		3367497	78915									
1011553																																																																																																		74233	8205									
1011638																																																																																																		332344	-7171									
1011656																																																																																																		103188	9444									
1011852																																																																																																		15621	878									
1011955																																																																																																		185915	10374									
1012055																																																																																																		65702	1310									
1012251																																																																																																		488165	57604									
1012457																																																																																																		38930	1262									
1012671																																																																																																		686217	87544									
1013070																																																																																																		383312	60615									
1013650																																																																																																		90150	11005									
1013735																																																																																																		79295	2913									
1013744																																																																																																		36517	2358									
1013856																																																																																																		128295	8204									
1014059																																																																																																		70250	7243									
1014125																																																																																																		308762	25118									
1014246																																																																																																		57928	2658									
1014255																																																																																																		25804	747									
1014376																																																																																																		207513	26791									
1014451																																																																																																		41588	480									
1014554																																																																																																		66919	3012									
1014657																																																																																																		309493	32426									
1014778																																																																																																		427146	34819									
1014844																																																																																																		28097	1245									
1014853																																																																																																		225110	15749									
1014965																																																																																																		42418	3237									
1015243																																																																																																		582396	46225									
1015252																																																																																																		290139	19073									
1015270																																																																																																		241245	31259									
1015458																																																																																																		18717	-1035									
1015467																																																																																																		491535	40137									
1015560																																																																																																		1097466	2004									
1015832																																																																																																		90763	3113									
1015841																																																																																																		252591	11538									
1015850																																																																																																		309847	12521									
1016174																																																																																																		209644	31121									
1016231																																																																																																		392606	-8740									
1016259																																																																																																		504001	48242									
1016558																																																																																																		36176	459									
1016718																																																																																																		132740	28767									
1016848																																																																																																		78380	3249									
1016857																																																																																																		453545	34043									
1016941																																																																																																		157373	23714									
1017256																																																																																																		87541	6097									
1017425																																																																																																		475056	39300									
1017555																																																																																																		53454	1424									
1017564																																																																																																		72151	4195									
1017854																																																																																																		42975	6203									
1017939																																																																																																		7342106	-632149									
1017957																																																																																																		196034	17745									
1018927																																																																																																		460131	38738									
1157415																																																																																																		394014	48761									
1158878																																																																																																		275720	14877									
1160161																																												859390	13523																																																															
1160509																																																																																																		145732	9000									
1160853																																																																																																		9103	7892									
1161029																																																																																																		1670273	-458222									
1161216																																																																																																		329685	36136									
1162017																																																																																																		673726	29682									
1162530																																																																																																		448035	-32511									
1163283																																																																																																		92967	7404									
1166060																																																																																																		230518	19638									
1169650																																																																																																		388410	31600									
1176881																																																																																																		2315299	613881									
1176920																																																																																																		51359	2189									
1186965																																																																																																		206229	-12888									
1187001																																																																																																		2553459	152011									
1187551																																																																																																		69715	7356									
1188772																																																																																																		337953	42090									
1188987																																																																																																		183591	12742									
1189041																																																																																																		1172906	44269									
1189993																																																																																																		2041613	11483									
1190476																																																																																																		3161504	163857									
1191352																																																																																																		203082	11560									
1191482																																																																																																		509954	21923									
1198605																																																																																																		442400	33790									
1198614																																																																																																		286090	14059									
1198641																																																																																																		891951	79548									
1211371																																																																																																		335011	27131									
1215726																																																																																																		88094	-7651									
1216022																																																																																																		43936026	2235387									
1216059																																																																																																		107369	4657									
1216321																																																																																																		1092584	13158									
1216826																																																																																																		733397	28052									
1218446																																																																																																		155528	16813									
1222519																																																																																																		525605	55273									
1222948																																																																																																		709029	61957									
1225033																																																																																																		209038	7967									
1225752																																																																																																		174612	7567									
1225761																																																						993514	76862	76862	0.1519	0.1642	0.1515	916652	6050220	6034722	83	-737	14280	0.1515	0	0	916652	0	0	0	0	0	0	916652	0	0	0	0	0	0	916652	0	0	0	0	0	0	0	0	0	76862	0	0	0	0	6033985	902289									
1225798																																																																																																		67571	778									
1228034																																																																																																		596435	70675									
1229198																																																																																																		73636	-2536									
1293078																																																																																																		121957	1522									
1356526																																																																																																		358539	5156									
1356768																																																																																																		1932001	87359									
1356852																																																																																																		520464	43184									
1369870																																																																																																		7593	0									
1377521																																																																																																		84296	15961									
1386251																																																																																																		6364857	454612									
1387203																																																																																																		187553	17694									
1387605																																																																																																		1345835	73716									
1390324																																																																																																		95086	4333									
1391778																																																																																																		7711444	1038967									
1393624																																																																									0																									526608	10225									
1394621																																																																																																		656737	82194									
1394676	6524463	380703	380703	0.1883	0.2142	0.2017	6143760	30463832	32619031	6505	-11298	897349	0.2017	0	6334137	0	0	0	0	38075	0	6296062	0	0	0	0	152302	152302	6143760	0	0	0	0	0	0	0	0	0	380703	0	190377	0	0	32798110	5430283																						0																																									
1396483																																																																																																		220525	22373									
1396764																																																																																																		760934	1992									
1397471																																																																																																		200070	16288									
1401387																																																																																																		1200369	30975									
1401686																																																																																																		687091	732									
1401891																																																																																																		36900	829									
1401903																																																																																																		70251	17002									
1402384																																																																																																		97400	5618									
1402610																																																																																																		1745573	65536									
1404481																																																																																																		159116	15805									
1404883																																																																																																		113072	5935									
1404940																																																																																																		17358	5840									
1406980																																																																																																		35760	992									
1407932																																																																																																		3414495	116727									
1411032																																																																																																		412816	20560									
1412619																																																																																																		967870	29441									
1412712																																																																																																		571612	18809									
1414819																																																																																																		796360	71100									
1416279																																																																																																		34712	1492									
1418255																																																																																																		64662	4856									
1421161																																																																																																		609144	11532									
1429028																																																																																																		45339	948									
1435092																																																																																																		123716	4848									
1436071																																																																																																		367544	46064									
1436204																																																																																																		1851586	61708									
1438589																																																																																																		3886171	107024									
1439054																																																																																																		76100	3793									
1439456																																																																																																		248039	21433									
1440117																																																																																																		353710	17109									
1442661																																																																																																		215715	8080									
1443266																																																						2643000	135000	135000	0.09683	0.247102	0.23448	2508000	10696000	25901000	0	0	1376000	0.23448	0	0	2524000	0	16000	0	0	0	0	2508000	0	0	0	0	0	0	2508000	0	0	0	0	0	0	0	0	0	135000	0	16000	0	0	25917000	1148000									
1444021																																												4661232	437446																																																															
1445943																																																																																																		1353574	85547									
1447639																																																																																																		1052913	50643									
1456501																																																						13604000	169000	1669000	0.1045	0.1415	0.1242	11935000	96123700	114205000	-26000	0	7890000	0.1242	0	0	11941000	6000	0	0	0	0	0	11935000	0	0	0	0	0	0	11935000	0	0	0	0	0	0	1500000	0	0	1669000	0	6000	0	0	114211000	4077000	13527000	92000	1592000	0.2783	0.2456	48599000	0.2456	1592000	
1458608																																																																																																		1167233	87706									
1459034																																																																																																		1830252	98320									
1459717																																																																																																		673953	51923									
1459735																																																																																																		344754	22853									
1459799																																																																																																		71174	6512									
1462986																																																																																																		55710	3507									
1469677																																																																																																		512868	25958									
1470150																																																																																																		100756	7399									
1474309																																																																																																		64102	-4944									
1478222																																																																																																		861954	3923									
1478231																																																																																																		134801	5728									
1479470																																																																																																		354803	18642									
1479676																																																																																																		203531	2069									
1481745																																																																																																		177752	1169									
1481754																																																																																																		148132	3865									
1492817																																																																																																		164619	9249									
1493319																																																																																																		205439	-19236									
1494482																																																																																																		48516	2400									
1494914																																																																																																		1006692	-18997									
1496150																																																																																																		6844	1670									
1516423																																																																																																		256133	23400									
1629903																																																																																																		34103	12526									
1718188																																																																																																		1369864	91028									
1718469																																																																																																		1819060	40525									
1820979																																																																																																		5109	2323									
1826382																																																																																																		74362	16434									
1830035	20792000	1451000	1451000	0.134552	0.183432	0.170631	19341000	113350000	143744000	-140000	-2000	25917000	0.161244	0	18526000	0	248000	1000	0	0	0	18277000	0	0	0	0	0	0	18277000	0	0	1068000	1068000	4000	1064000	0	0	0	1451000	0	253000	0	0	143995000	-7251000																						0																																									
1836701																																																																																																		225279	4213									
1842065																																																																																																		14682143	564565									
