"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
507152																																																											60579	5305	5305	9.78%	13.53%	12.35%	55274	447712	565419	707	0	3275	12.35%	1	0	55981	0	0	0	707	0	0	0	0		0	0	55274	0	0	0	0	0	0	55274	0	0	0	0	0	0	0	0	0	5305	0	0	0	0	565419	51999									
507330																																																											31631	4725	4725	5.00%	8.44%	7.18%	26906	374944	538413	-3384	0	79294	7.18%	1	0	23898	0	376	0	-3384	0	0	0	0		0	0	26906	0	0	0	0	0	0	26906	0	0	0	0	0	0	0	0	0	4725	0	376	0	0	538789	-52012									
507349																																																											4651	276	276	8.66%	13.17%	12.39%	4375	35315	50531	50	0	620	12.39%	1	0	4425	0	0	0	50	0	0	0	0		0	0	4375	0	0	0	0	0	0	4375	0	0	0	0	0	0	0	0	0	276	0	0	0	0	50531	3755									
507479																																																											35800	0	0	7.21%	65.63%	65.63%	35800	54552	496264	-392	0	49310	65.63%	1	0	35408	0	0	0	-392	0	0	0	0		0	0	35800	0	0	0	0	0	0	35800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496264	-13510									
507509																																																											91241	8875	8875	8.08%	12.43%	11.22%	82366	734155	1019379	-4618	0	1355	11.22%	1	0	77748	0	0	0	-4618	0	0	0	0		0	0	82366	0	0	0	0	0	0	82366	0	0	0	0	0	0	0	0	0	8875	0	0	0	0	1019379	81011									
508270																																																											7160	364	364	7.96%	18.05%	17.13%	6796	39670	85329	0	0	0	17.13%	1	0	6796	0	0	0	0	0	0	0	0		0	0	6796	0	0	0	0	0	0	6796	0	0	0	0	0	0	0	0	0	364	0	0	0	0	85329	6796									
508346																																																											133563	10146	10146	10.44%	13.93%	12.87%	123417	959024	1182362	-158	0	99905	12.87%	1	0	123259	0	0	0	-158	0	0	0	0		0	0	123417	0	0	0	0	0	0	123417	0	0	0	0	0	0	0	0	0	10146	0	0	0	0	1182362	23512									
508355																																																											21775	1955	1955	9.35%	13.95%	12.70%	19820	156093	212090	2	0	2000	12.70%	1	0	19822	0	0	0	2	0	0	0	0		0	0	19820	0	0	0	0	0	0	19820	0	0	0	0	0	0	0	0	0	1955	0	0	0	0	212090	17820									
508841																																																											14667	755	755	11.27%	13.61%	12.91%	13912	107758	123494	34	0	2500	12.91%	1	0	13946	0	0	0	34	0	0	0	0		0	0	13912	0	0	0	0	0	0	13912	0	0	0	0	0	0	0	0	0	755	0	0	0	0	123494	11412									
509642																																																											4833	199	199	9.75%	15.06%	14.44%	4634	32088	47520	0	0	1000	14.44%	1	0	4659	0	25	0	0	0	0	0	0		0	0	4634	0	0	0	0	0	0	4634	0	0	0	0	0	0	0	0	0	199	0	25	0	0	47545	3659									
509811																																																											463643	34312	34312	11.62%	16.90%	15.65%	429331	2743801	3694798	1263	0	162898	15.65%	1	0	491391	60517	148	0	1263	132	0	0	0		0	0	429331	0	0	0	0	0	0	429331	0	0	0	0	0	0	0	0	0	34312	0	60665	0	0	3755463	327230									
509857																																																											3946	278	278	9.51%	16.77%	15.59%	3668	23524	38558	-86	0	1016	15.59%	1	0	3716	0	0	0	-86	134	0	0	0		0	0	3668	0	0	0	0	0	0	3668	0	0	0	0	0	0	0	0	0	278	0	0	0	0	38558	2786									
509950																																																											263936	22133	22158	8.04%	12.98%	11.89%	241778	2032740	3008293	3294	0	114514	11.89%	1	0	275307	14592	6722	0	3294	0	0	0	0		1060	0	249639	0	7861	0	0	0	7861	241778	0	0	0	0	0	0	0	0	0	22158	0	30235	25	0	3038528	157499									
510330																																																											38766	1913	1913	14.53%	25.69%	24.42%	36853	150901	253668	679	0	9000	24.42%	1	0	39169	0	0	655	679	0	0	0	0		0	0	37835	0	0	0	0	982	982	36853	0	0	0	0	982	0	0	0	0	1913	0	1637	0	0	255305	29490									
510648																																																											12751	938	938	10.39%	16.44%	15.23%	11813	77553	113658	10	0	4087	15.23%	1	0	11823	0	0	0	10	0	0	0	0		0	0	11813	0	0	0	0	0	0	11813	0	0	0	0	0	0	0	0	0	938	0	0	0	0	113658	7726									
510871	1760317	117674	117674	13.03%	19.13%	17.85%	1642643	9201052	12606535	-21372	0	1359120	15.81%	0	1551206	28098	10055	79913	-21372	0	0	0	0		0	0	1454512	0	0	0	0	0	0	1454512	308000	0	0	308000	119869	188131	0	0	0	117674	0	237935	0	0	12844470	213458																						1																																														
510938																																																											42638	2413	2437	12.32%	22.10%	20.84%	40201	192896	326344	1490	0	24239	20.84%	1	0	46975	5284	0	0	1490	0	0	0	0		0	0	40201	0	0	0	0	0	0	40201	0	0	0	0	0	0	0	0	0	2437	0	5284	24	0	331628	21246									
510947																																																											7638	614	614	8.23%	12.08%	11.11%	7024	63249	85321	91	0	1998	9.92%	1	0	6435	57	13	0	91	0	0	0	0		0	0	6274	0	0	0	0	0	0	6274	750	0	0	750	0	750	0	0	0	614	0	70	0	0	85391	4346									
511618																																																											32399	1737	1737	10.17%	21.45%	20.30%	30662	151062	301587	605	0	18896	20.30%	1	0	33016	1388	360	0	606	0	0	0	0		0	0	30662	0	0	0	0	0	0	30662	0	0	0	0	0	0	0	0	0	1737	0	1748	0	0	303335	13515									
511832																																																											40631	3111	3111	12.24%	16.48%	15.22%	37520	246545	306434	1	0	600	15.22%	1	0	37521	0	0	0	1	0	0	0	0		0	0	37520	0	0	0	0	0	0	37520	0	0	0	0	0	0	0	0	0	3111	0	0	0	0	306434	36920									
513050																																																											48385	4186	4186	9.50%	11.48%	10.49%	44199	421442	465148	346	0	12447	10.49%	1	0	44545	0	0	0	346	0	0	0	0		0	0	44199	0	0	0	0	0	0	44199	0	0	0	0	0	0	0	0	0	4186	0	0	0	0	465148	31752									
513256																																																											37455	3204	3204	10.70%	14.69%	13.44%	34251	254896	319959	879	0	5250	13.44%	1	0	36221	1091	0	0	879	0	0	0	0		0	0	34251	0	0	0	0	0	0	34251	0	0	0	0	0	0	0	0	0	3204	0	1091	0	0	321050	30092									
513322																																																											5989	297	297	11.78%	19.28%	18.33%	5692	31061	48310	-16	0	1620	18.33%	1	0	5676	0	0	0	-16	0	0	0	0		0	0	5692	0	0	0	0	0	0	5692	0	0	0	0	0	0	0	0	0	297	0	0	0	0	48310	4072									
513340																																																											35023	2574	2574	8.72%	15.24%	14.12%	32449	229869	372069	-43	0	12799	14.12%	1	0	32499	0	93	0	-43	0	0	0	0		0	0	32449	0	0	0	0	0	0	32449	0	0	0	0	0	0	0	0	0	2574	0	93	0	0	372162	19743									
513546																																																											22204	1012	1012	11.92%	21.48%	20.51%	21192	103350	177727	38	0	550	20.51%	1	0	21280	0	0	0	38	50	0	0	0		0	0	21192	0	0	0	0	0	0	21192	0	0	0	0	0	0	0	0	0	1012	0	0	0	0	177727	20692									
513854																																																											5243	349	349	10.78%	18.92%	17.66%	4894	27707	45406	194	0	829	17.66%	1	0	5088	0	0	0	194	0	0	0	0		0	0	4894	0	0	0	0	0	0	4894	0	0	0	0	0	0	0	0	0	349	0	0	0	0	45406	4065									
513920																																																											4678	171	171	9.89%	28.82%	27.77%	4507	16231	45572	-152	0	800	27.77%	1	0	4355	0	0	0	-152	0	0	0	0		0	0	4507	0	0	0	0	0	0	4507	0	0	0	0	0	0	0	0	0	171	0	0	0	0	45572	3707									
514048																																																											20529	1618	1618	11.01%	15.95%	14.69%	18911	128729	171774	0	0	2000	14.69%	1	0	18911	0	0	0	0	0	0	0	0		0	0	18911	0	0	0	0	0	0	18911	0	0	0	0	0	0	0	0	0	1618	0	0	0	0	171774	16911									
514057																																																											2248	89	89	13.68%	32.19%	30.91%	2159	6984	15786	0	0	320	30.91%	1	0	2159	0	0	0	0	0	0	0	0		0	0	2159	0	0	0	0	0	0	2159	0	0	0	0	0	0	0	0	0	89	0	0	0	0	15786	1839									
514066																																																											129497	11580	11580	9.90%	13.32%	12.13%	117917	972008	1190847	-3699	0	24659	12.13%	1	0	121537	7319	0	0	-3699	0	0	0	0		0	0	117917	0	0	0	0	0	0	117917	0	0	0	0	0	0	0	0	0	11580	0	7319	0	0	1198166	100577									
514132																																																											43898	3502	3502	10.05%	15.73%	14.48%	40396	279071	401899	-3353	-3353	21230	14.48%	1	0	37043	0	0	0	-400	0	0	-2953	0		0	0	40396	0	0	0	0	0	0	40396	0	0	0	0	0	0	0	0	0	3502	0	0	0	0	398546	19166									
514356																																																											3464	202	202	11.32%	21.52%	20.27%	3262	16095	28808	0	0	3020	20.27%	1	0	3322	0	0	24	0	0	0	0	0		0	0	3298	0	0	0	0	36	36	3262	0	0	0	0	36	0	0	0	0	202	0	60	0	0	28868	302									
514440																																																											16621	1049	1049	10.91%	20.03%	18.77%	15572	82983	142783	-751	0	3200	18.77%	1	0	14821	0	0	0	-751	0	0	0	0		0	0	15572	0	0	0	0	0	0	15572	0	0	0	0	0	0	0	0	0	1049	0	0	0	0	142783	12372									
514655																																																											56480	3375	3375	10.25%	15.66%	14.72%	53105	360712	517942	1388	0	12514	14.72%	1	0	55423	893	37	0	1388	0	0	0	0		0	0	53105	0	0	0	0	0	0	53105	0	0	0	0	0	0	0	0	0	3375	0	930	0	0	518872	41521									
514936																																																											17205	1218	1218	10.34%	17.97%	16.70%	15987	95748	154615	-35	0	24608	16.70%	1	0	16111	0	0	64	-35	0	0	0	0		0	0	16082	0	0	0	0	95	95	15987	0	0	0	0	95	0	0	0	0	1218	0	159	0	0	154774	-8462									
515054																																																											12201	1126	1126	8.90%	13.76%	12.49%	11075	88692	124478	65	0	3303	9.85%	1	0	9307	0	0	510	65	0	0	0	0		0	0	8732	0	0	0	0	0	0	8732	3109	0	0	3109	766	2343	0	0	0	1126	0	1276	0	0	125754	5939									
515979																																																											7460	247	247	18.70%	39.25%	37.95%	7213	19007	38566	0	0	0	37.95%	1	0	7213	0	0	0	0	0	0	0	0		0	0	7213	0	0	0	0	0	0	7213	0	0	0	0	0	0	0	0	0	247	0	0	0	0	38566	7213									
516154																																																											7003	287	287	10.51%	11.95%	11.46%	6716	58623	63927	0	0	1800	11.46%	1	0	6716	0	0	0	0	0	0	0	0		0	0	6716	0	0	0	0	0	0	6716	0	0	0	0	0	0	0	0	0	287	0	0	0	0	63927	4916									
516855																																																											60698	5446	5446	11.21%	14.09%	12.83%	55252	430660	492862	161	0	26061	12.83%	1	0	55413	0	0	0	161	0	0	0	0		0	0	55252	0	0	0	0	0	0	55252	0	0	0	0	0	0	0	0	0	5446	0	0	0	0	492862	29191									
516873																																																											12718	433	433	13.23%	33.38%	32.25%	12285	38096	92855	-864	0	5868	32.25%	1	0	11421	0	0	0	-864	0	0	0	0		0	0	12285	0	0	0	0	0	0	12285	0	0	0	0	0	0	0	0	0	433	0	0	0	0	92855	6417									
517049																																																											96494	7454	7462	13.02%	16.37%	15.11%	89032	589379	684020	23	0	48526	15.11%	1	0	93715	4660	0	0	6	17	0	0	0		0	0	89032	0	0	0	0	0	0	89032	0	0	0	0	0	0	0	0	0	7462	0	4660	8	0	688680	45166									
517357																																																											24356	2399	2399	10.53%	11.68%	10.53%	21957	208596	208595	-24	0	4446	10.53%	1	0	21933	0	0	0	-24	0	0	0	0		0	0	21957	0	0	0	0	0	0	21957	0	0	0	0	0	0	0	0	0	2399	0	0	0	0	208595	17511									
517441																																																											20727	1042	1042	13.90%	24.71%	23.46%	19685	83892	141654	452	0	3780	23.46%	1	0	20198	61	0	0	452	0	0	0	0		0	0	19685	0	0	0	0	0	0	19685	0	0	0	0	0	0	0	0	0	1042	0	61	0	0	141715	15966									
517674																																																											99952	2585	2585	11.71%	23.82%	23.20%	97367	419657	831626	-1355	0	0	23.20%	1	0	98039	1883	144	0	-895	0	0	-460	0		0	0	97367	0	0	0	0	0	0	97367	0	0	0	0	0	0	0	0	0	2585	0	2027	0	0	833653	99394									
517834																																																											66256	5224	5224	9.12%	15.86%	14.61%	61032	417663	669128	-354	0	22601	14.61%	1	0	61025	347	0	0	-354	0	0	0	0		0	0	61032	0	0	0	0	0	0	61032	0	0	0	0	0	0	0	0	0	5224	0	347	0	0	669475	38778									
517900																																																											3273614	250600	250600	8.07%	11.54%	10.66%	3023014	28358326	37438675	-2828	-29621	4357700	10.66%	1	0	4398682	1343519	19025	15846	37463	106	-686	-48632	9027		0	0	3023014	0	0	0	0	0	0	3023014	0	0	8	8	8	0	0	0	0	250600	0	1378398	0	0	38787452	43810									
518037																																																											60131	4519	4519	11.33%	16.66%	15.41%	55612	360945	490851	-1837	0	44000	15.41%	1	0	54510	0	0	0	-1102	0	0	0	0		0	0	55612	0	0	0	0	0	0	55612	0	0	0	0	0	0	0	0	0	4519	0	0	0	0	490851	12347									
518176																																																											13445	250	335	20.22%	66.60%	64.94%	13110	20189	64844	624	0	0	64.94%	1	0	13734	0	0	0	624	0	0	0	0		0	0	13110	0	0	0	0	0	0	13110	0	0	0	0	0	0	0	0	0	335	0	0	85	0	64844	13110									
518354																																																											7841	435	435	15.22%	22.65%	21.39%	7406	34619	48645	0	0	1347	21.39%	1	0	7578	0	0	69	0	0	0	0	0		0	0	7509	0	0	0	0	103	103	7406	0	0	0	0	103	0	0	0	0	435	0	172	0	0	48817	6231									
518877																																																											6389	387	387	9.17%	11.90%	11.18%	6002	53700	65483	-179	0	6073	11.18%	1	0	5823	0	0	0	-179	0	0	0	0		0	0	6002	0	0	0	0	0	0	6002	0	0	0	0	0	0	0	0	0	387	0	0	0	0	65483	-71									
519070																																																											7103	286	286	10.92%	31.29%	30.03%	6817	22698	62437	105	0	0	30.03%	1	0	6922	0	0	0	105	0	0	0	0		0	0	6817	0	0	0	0	0	0	6817	0	0	0	0	0	0	0	0	0	286	0	0	0	0	62437	6817									
519146																																																											20708	1875	1875	8.84%	13.93%	12.67%	18833	148690	213059	-1355	0	10396	12.67%	1	0	17478	0	0	0	-1355	0	0	0	0		0	0	18833	0	0	0	0	0	0	18833	0	0	0	0	0	0	0	0	0	1875	0	0	0	0	213059	8437									
519360																																																											25567	1772	1772	13.26%	18.24%	16.98%	23795	140157	179460	1	0	8715	16.98%	1	0	23796	0	0	0	1	0	0	0	0		0	0	23795	0	0	0	0	0	0	23795	0	0	0	0	0	0	0	0	0	1772	0	0	0	0	179460	15080									
519445																																																											5820	355	355	10.22%	15.01%	14.09%	5465	38782	53486	-37	0	5413	14.09%	1	0	5428	0	0	0	-37	0	0	0	0		0	0	5465	0	0	0	0	0	0	5465	0	0	0	0	0	0	0	0	0	355	0	0	0	0	53486	52									
519874																																																											5001	141	141	10.49%	44.40%	43.15%	4860	11264	46317	-93	0	1050	43.15%	1	0	4767	0	0	0	-93	0	0	0	0		0	0	4860	0	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	141	0	0	0	0	46317	3810									
520003																																																											107970	6535	6535	12.56%	20.67%	19.42%	101435	522364	807718	458	0	1	19.42%	1	0	101893	0	0	0	458	0	0	0	0		0	0	101435	0	0	0	0	0	0	101435	0	0	0	0	0	0	0	0	0	6535	0	0	0	0	807718	101434									
520423																																																											50879	1802	1802	23.16%	35.35%	34.10%	49077	143926	211920	-204	0	2626	34.10%	1	0	48873	0	0	0	-204	0	0	0	0		0	0	49077	0	0	0	0	0	0	49077	0	0	0	0	0	0	0	0	0	1802	0	0	0	0	211920	46451									
520777																																																											62442	2119	2119	14.75%	36.86%	35.61%	60323	169401	408940	78	0	0	35.61%	1	0	60700	0	0	100	128	0	0	0	0		0	0	60472	0	0	0	0	149	149	60323	0	0	0	0	0	0	0	0	0	2119	0	100	0	0	409040	60622									
521064																																																											5802	321	321	12.30%	22.48%	21.24%	5481	25807	44558	312	30	250	21.24%	1	0	5793	0	0	0	312	0	0	0	0		0	0	5481	0	0	0	0	0	0	5481	0	0	0	0	0	0	0	0	0	321	0	0	0	0	44588	5231									
521158																																																											37397	3561	3561	9.27%	13.18%	11.92%	33836	283763	365023	450	0	2900	11.92%	1	0	34286	0	0	0	450	0	0	0	0		0	0	33836	0	0	0	0	0	0	33836	0	0	0	0	0	0	0	0	0	3561	0	0	0	0	365023	30936									
521804																																																											106577	9116	9116	9.28%	14.63%	13.38%	97461	728560	1050016	-1862	0	70930	13.38%	1	0	119282	23586	97	0	256	0	0	-2118	0		0	0	97461	0	0	0	0	0	0	97461	0	0	0	0	0	0	0	0	0	9116	0	23683	0	0	1073699	50214									
521952																																																											9416	604	604	10.34%	19.57%	18.32%	8812	48107	85243	25	0	1500	18.32%	1	0	8837	0	0	0	25	0	0	0	0		0	0	8812	0	0	0	0	0	0	8812	0	0	0	0	0	0	0	0	0	604	0	0	0	0	85243	7312									
521970																																																											22503	1366	1367	9.27%	20.75%	19.49%	21136	108469	227929	30	0	0	19.49%	1	0	22241	53	0	409	30	0	0	0	0		0	0	21749	0	0	0	0	613	613	21136	0	0	0	0	613	0	0	0	0	1367	0	1105	1	0	229034	22211									
522034																																																											7363	483	483	8.01%	17.31%	16.17%	6880	42537	85887	110	0	1608	16.17%	1	0	6990	0	0	0	110	0	0	0	0		0	0	6880	0	0	0	0	0	0	6880	0	0	0	0	0	0	0	0	0	483	0	0	0	0	85887	5272									
522454																																																											9726	657	657	14.07%	18.57%	17.32%	9069	52373	64454	-71	0	1640	17.32%	1	0	9059	0	61	0	-71	0	0	0	0		0	0	9069	0	0	0	0	0	0	9069	0	0	0	0	0	0	0	0	0	657	0	61	0	0	64515	7490									
522605																																																											155729	9219	14219	9.27%	16.50%	14.99%	141510	944019	1527088	3736	0	31331	14.99%	1	0	150387	4935	206	0	4703	0	-884	-83	0		0	0	141510	0	0	0	0	0	0	141510	0	0	0	0	0	0	5000	0	0	14219	0	5141	0	0	1532229	115320									
522669																																																											12605	1172	1172	9.16%	13.47%	12.22%	11433	93557	124761	52	0	6900	12.22%	1	0	12188	703	0	0	52	0	0	0	0		0	0	11433	0	0	0	0	0	0	11433	0	0	0	0	0	0	0	0	0	1172	0	703	0	0	125464	5236									
522753																																																											27987	1106	1106	9.37%	20.89%	20.06%	26881	133994	286814	1350	0	15285	20.06%	1	0	30556	2157	168	0	1350	0	0	0	0		0	0	26881	0	0	0	0	0	0	26881	0	0	0	0	0	0	0	0	0	1106	0	2325	0	0	289139	13921									
522847																																																											72858	8909	13409	5.95%	10.34%	8.43%	59449	704852	999703	-4193	0	137922	8.43%	1	0	55500	0	244	0	-3178	0	0	0	-1015		0	0	59449	0	0	0	0	0	0	59449	0	0	0	0	0	0	4500	0	0	13409	0	244	0	0	999947	-78229									
522856																																																											10553	689	689	14.56%	19.17%	17.92%	9864	55051	67768	0	0	13278	17.92%	1	0	13620	3392	273	36	0	0	0	0	0		0	0	9919	0	0	0	0	55	55	9864	0	0	0	0	55	0	0	0	0	689	0	3756	0	0	71524	342									
523161																																																											24912	920	920	10.47%	24.15%	23.26%	23992	103160	229064	-52	0	6017	23.26%	1	0	23940	0	0	0	-52	0	0	0	0		0	0	23992	0	0	0	0	0	0	23992	0	0	0	0	0	0	0	0	0	920	0	0	0	0	229064	17975									
523648																																																											3234	174	174	10.03%	19.40%	18.36%	3060	16667	30513	0	0	2074	18.36%	1	0	3834	774	0	0	0	0	0	0	0		0	0	3060	0	0	0	0	0	0	3060	0	0	0	0	0	0	0	0	0	174	0	774	0	0	31287	1760									
523974																																																											20437	112	118	21.32%	74.82%	74.39%	20319	27315	95303	-492	0	0	74.39%	1	0	19827	0	0	0	-492	0	0	0	0		0	0	20319	0	0	0	0	0	0	20319	0	0	0	0	0	0	0	0	0	118	0	0	6	0	95303	20319									
524579																																																											109259	3403	3403	18.60%	25.69%	24.89%	105856	425227	569264	662	0	0	24.89%	1	0	106527	0	0	4	662	0	0	0	0		0	0	105861	0	0	0	0	5	5	105856	0	0	0	0	5	0	0	0	0	3403	0	9	0	0	569273	105865									
524757																																																											4723	188	188	12.59%	31.54%	30.28%	4535	14977	36016	77	0	856	30.28%	1	0	4612	0	0	0	77	0	0	0	0		0	0	4535	0	0	0	0	0	0	4535	0	0	0	0	0	0	0	0	0	188	0	0	0	0	36016	3679									
524766																																																											11410	736	736	12.32%	19.52%	18.26%	10674	58445	86662	75	0	9736	18.26%	1	0	13395	2646	0	0	75	0	0	0	0		0	0	10674	0	0	0	0	0	0	10674	0	0	0	0	0	0	0	0	0	736	0	2646	0	0	89308	3584									
524953																																																											16997	1071	1071	12.41%	20.01%	18.75%	15926	84928	128329	0	0	11455	18.75%	1	0	15926	0	0	0	0	0	0	0	0		0	0	15926	0	0	0	0	0	0	15926	0	0	0	0	0	0	0	0	0	1071	0	0	0	0	128329	4471									
524971																																																											68635	4536	4536	10.26%	13.50%	12.61%	64099	508408	624729	-84	0	27257	12.61%	1	0	69093	0	0	713	-84	0	0	0	0		3296	0	65168	0	0	0	0	1069	1069	64099	0	0	0	0	1069	0	0	0	0	4536	0	4009	0	0	628738	41920									
525053																																																											32515	2905	2905	8.85%	11.98%	10.91%	29610	271512	334654	117	0	11400	10.91%	1	0	29727	0	0	0	117	0	0	0	0		0	0	29610	0	0	0	0	0	0	29610	0	0	0	0	0	0	0	0	0	2905	0	0	0	0	334654	18210									
525156																																																											11560	445	445	14.35%	32.57%	31.32%	11115	35488	77430	432	0	10955	31.32%	1	0	16793	5246	0	0	432	0	0	0	0		0	0	11115	0	0	0	0	0	0	11115	0	0	0	0	0	0	0	0	0	445	0	5246	0	0	82676	5406									
525352																																																											22888	2200	2200	9.09%	13.02%	11.77%	20688	175760	227486	0	0	19263	11.77%	1	0	20688	0	0	0	0	0	0	0	0		0	0	20688	0	0	0	0	0	0	20688	0	0	0	0	0	0	0	0	0	2200	0	0	0	0	227486	1425									
525446																																																											23042	693	693	20.53%	30.36%	29.44%	22349	75902	108867	0	0	10000	29.44%	1	0	22349	0	0	0	0	0	0	0	0		0	0	22349	0	0	0	0	0	0	22349	0	0	0	0	0	0	0	0	0	693	0	0	0	0	108867	12349									
525549																																																											93318	7617	7617	11.47%	15.35%	14.10%	85701	607952	746898	-195	0	49650	14.10%	1	0	91509	5962	41	0	-195	0	0	0	0		0	0	85701	0	0	0	0	0	0	85701	0	0	0	0	0	0	0	0	0	7617	0	6003	0	0	752901	42054									
526452																																																											137217	7971	7971	17.95%	22.00%	20.72%	129246	623681	720010	-277	0	90000	20.72%	1	0	129246	0	0	0	0	0	0	0	0		0	0	129246	0	0	0	0	0	0	129246	0	0	0	0	0	0	0	0	0	7971	0	0	0	0	720010	39523									
526519																																																											84357	5928	6559	8.61%	16.79%	15.49%	77798	502379	903551	1204	0	10134	15.49%	1	0	79346	339	0	0	1204	0	0	0	0		0	0	77803	0	0	5	0	0	5	77798	0	0	0	0	0	0	400	0	0	6559	0	344	231	0	903895	68008									
526676																																																											25530	1895	1895	10.21%	16.97%	15.71%	23635	150479	231418	108	164	6779	15.71%	1	0	23743	0	0	0	108	0	0	0	0		0	0	23635	0	0	0	0	0	0	23635	0	0	0	0	0	0	0	0	0	1895	0	0	0	0	231582	16856									
526751																																																											4110	194	194	10.18%	18.67%	17.78%	3916	22019	38456	53	0	750	17.78%	1	0	4309	74	6	104	53	0	0	0	0		0	0	4072	0	0	0	0	156	156	3916	0	0	0	0	156	0	0	0	0	194	0	496	0	0	38952	3506									
526854																																																											42050	3404	3404	8.94%	11.55%	10.62%	38646	363956	432117	-774	0	8475	10.62%	1	0	37986	0	113	0	-773	0	0	0	0		0	0	38646	0	0	0	0	0	0	38646	0	0	0	0	0	0	0	0	0	3404	0	113	0	0	432230	30285									
527057																																																											11313	750	750	10.79%	17.76%	16.58%	10563	63710	97899	-63	0	600	16.58%	1	0	10500	0	0	0	-63	0	0	0	0		0	0	10563	0	0	0	0	0	0	10563	0	0	0	0	0	0	0	0	0	750	0	0	0	0	97899	9963									
527178																																																											14229	1138	1138	9.61%	14.78%	13.60%	13091	96253	136285	75	0	10859	13.60%	1	0	13680	480	34	0	75	0	0	0	0		0	0	13091	0	0	0	0	0	0	13091	0	0	0	0	0	0	0	0	0	1138	0	514	0	0	136799	2746									
527507																																																											72825	6597	6597	9.59%	13.88%	12.62%	66228	524766	690384	-596	0	23699	12.62%	1	0	66129	0	0	172	-340	66	0	0	-256		0	0	66487	0	0	0	0	259	259	66228	0	0	0	0	259	0	0	0	0	6597	0	431	0	0	690815	43026									
527600																																																											45528	1408	1408	8.82%	16.12%	15.62%	44120	282392	500475	-2083	0	44259	15.62%	1	0	42176	0	0	0	-1128	139	0	-955	0		0	0	44120	0	0	0	0	0	0	44120	0	0	0	0	0	0	0	0	0	1408	0	0	0	0	500475	0									
527749																																																											10633	642	642	9.94%	18.37%	17.26%	9991	57883	100490	-408	0	6700	17.26%	1	0	10165	388	194	0	-408	0	0	0	0		0	0	9991	0	0	0	0	0	0	9991	0	0	0	0	0	0	0	0	0	642	0	582	0	0	101072	3873									
527954																																																											1924964	196425	240066	9.86%	12.32%	10.78%	1684898	15623692	17082395	-56338	0	776291	10.78%	1	0	1797352	157667	10841	0	5528	283	-5309	-56404	-152		0	0	1684898	0	0	0	0	0	0	1684898	0	0	0	0	0	0	50000	0	0	246425	6359	168508	0	0	17250903	1077399									
528102																																																											33249	923	923	12.14%	24.22%	23.55%	32326	137284	266223	-439	-187	33370	23.55%	1	0	32931	215	90	296	-252	0	0	-187	0		0	0	32769	0	0	0	0	443	443	32326	0	0	0	0	443	0	0	0	0	923	0	1044	0	0	267080	0									
528241																																																											15933	1332	1332	8.61%	13.44%	12.32%	14601	118530	169623	-7	0	12815	12.32%	1	0	19612	5018	0	0	-7	0	0	0	0		0	0	14601	0	0	0	0	0	0	14601	0	0	0	0	0	0	0	0	0	1332	0	5018	0	0	174641	6804									
528849																																																											71374	7033	7033	10.79%	12.72%	11.47%	64341	561191	596441	451	0	28642	11.47%	1	0	65985	1051	142	0	451	0	0	0	0		0	0	64341	0	0	0	0	0	0	64341	0	0	0	0	0	0	0	0	0	7033	0	1193	0	0	597634	36892									
528858																																																											8063	364	364	12.02%	27.40%	26.17%	7699	29424	64057	30	0	6902	26.17%	1	0	7816	0	87	0	30	0	0	0	0		0	0	7699	0	0	0	0	0	0	7699	0	0	0	0	0	0	0	0	0	364	0	87	0	0	64144	884									
