"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
338646																CONF				0	1032	0	3260	84	685	0	0	0	0	0	1089	0	0	0	CONF	0	454	0				
338758																CONF				77	2926	0	14251	426	2585	0	0	0	0	0	1380	0	0	0	CONF	7360	0	0				
338851																CONF				49	347	0	940	0	317	36	76	0	0	0	276	0	0	0	CONF	0	0	0	Book value of purchsed computer software	Receivable related to loan collection		
338945																CONF				0	295	0	996	0	116	0	0	0	0	0	585	0	0	0	CONF	0	0	0				
339054																CONF				0	988	0	2934	16	169	0	0	0	0	0	346	0	0	0	CONF	1431	0	0				
339353																CONF				0	122	0	758	0	193	0	0	0	0	0	443	0	0	0	CONF	0	0	0				
339456																CONF				0	1288	0	4328	752	1887	0	0	0	0	0	1153	0	0	0	CONF	0	0	0				
339607																CONF				0	11076	773	17707	1198	3377	0	0	0	0	0	2481	0	0	0	CONF	0	0	0				
339773																CONF				0	17480	12195	39480	655	2660	0	0	0	0	0	4215	0	0	0	CONF	1948	0	982				
339858	0	42708	30373	897820	27245	494017	103707	52727	0	0	0	70840	0	0	0	CONF	31437	226986	1459		42708														CONF				Unsettled Securities Transactions	Margin Accounts on Derivative Positions		
339951																CONF				0	2422	3445	11644	139	2713	46	125	0	0	0	3064	0	0	0	CONF	0	0	0	Accounts Receivable	Other		
340135																CONF				0	2427	191	23275	0	4600	0	0	0	0	0	1667	1504	0	0	CONF	14390	0	0				
340144																CONF				0	3295	1324	20817	753	2927	0	0	0	0	0	2072	0	0	0	CONF	11199	0	0				
340256																CONF				0	577	1873	10441	351	4074	2500	0	0	0	0	1073	0	0	0	CONF	2844	0	0	Brookfield Contract Value			
340443																CONF				0	800	0	3274	915	1188	70	50	0	0	0	363	0	0	0	CONF	923	0	0	Agency Pool Deferred Principal Payments	Management Fee due  from Bank Holding Co.		
340555																CONF				0	411	388	1292	110	215	0	0	0	0	0	278	0	0	0	CONF	0	0	0				
340649																CONF				0	304	430	3954	0	654	0	0	0	0	0	1136	0	0	0	CONF	1430	0	0				
340742																CONF				0	12229	0	15145	851	1190	0	0	0	0	0	1726	0	0	0	CONF	0	0	0				
340751																CONF				0	352	0	4775	0	1188	0	0	0	0	0	2150	0	0	0	CONF	0	1085	0				
341178																CONF				0	436	0	4294	79	543	435	0	0	0	0	287	0	0	0	CONF	3028	0	0	Receivable on sale of OREO			
341851																CONF				0	366	0	1367	0	115	0	0	0	0	0	886	0	0	0	CONF	0	0	0				
341954																CONF				0	13	0	289	59	180	0	0	0	0	0	96	0	0	0	CONF	0	0	0				
342054																CONF				0	531	0	3141	0	1545	0	0	0	0	0	1065	0	0	0	CONF	0	0	0				
342175																CONF				0	3921	5044	20193	0	8426	3001	0	0	0	0	2691	0	0	0	CONF	111	0	0	ACCRUED INCOME TAX RECEIVABLE			
342362																CONF				0	468	0	2549	137	691	0	0	0	0	0	1390	0	0	0	CONF	0	0	0				
342410																CONF				0	9331	7349	54282	2324	8635	0	0	0	0	0	5666	0	0	0	CONF	16998	0	6303				
342634	0	25926	32326	355489	0	165267	0	0	0	0	0	33695	0	0	33327	CONF	84271	14004	0		25926														CONF							
343051																CONF				0	49	339	5016	0	285	0	0	0	0	0	652	0	0	0	CONF	3691	0	0				
343248																CONF				0	43	63	472	37	74	0	0	0	0	0	292	0	0	0	CONF	0	0	0				
343257																CONF				0	40	0	1781	20	132	14	2	0	0	0	434	0	0	0	CONF	1175	0	0	Non-post debits	Other		
343770																CONF				0	566	0	829	0	82	0	0	0	0	0	181	0	0	0	CONF	0	0	0				
343903																CONF				0	2148	440	4170	0	1061	0	0	0	0	0	521	0	0	0	CONF	0	0	0				
343958																CONF				0	210	0	1483	50	71	0	0	0	0	0	743	0	0	0	CONF	459	0	0				
344647																CONF				0	2965	0	18684	0	3218	1044	0	0	0	0	3203	0	0	0	CONF	9298	0	0	Dealer Reserve Simple Interest-Consumer			
344816																CONF				0	1592	0	2568	93	277	0	0	0	0	0	699	0	0	0	CONF	0	0	0				
344852																CONF				0	15	0	1061	74	74	0	0	0	0	0	220	0	0	0	CONF	752	0	0				
345149																CONF				0	0	0	1691	72	192	0	0	0	0	0	380	0	0	0	CONF	563	0	556				
345309																CONF				0	3682	6317	42694	0	4074	1029	0	0	0	0	2597	0	0	0	CONF	26024	0	0	Prepaid Federal Income Tax			
345345																CONF				0	1034	19	4503	0	708	0	0	0	0	0	2742	0	0	0	CONF	0	0	0				
345747																CONF				0	575	163	12711	696	1494	0	0	0	0	0	2048	0	0	0	CONF	8431	0	0				
345756																CONF				0	1809	0	7775	0	924	0	0	0	0	0	839	0	0	0	CONF	4203	0	0				
346566																CONF				0	145	0	490	50	177	0	0	0	0	0	168	0	0	0	CONF	0	0	0				
347022																CONF				0	412	212	2658	180	619	0	0	0	0	0	584	0	0	0	CONF	831	0	0				
347639																CONF				0	986	1007	12425	245	1168	0	0	0	0	0	1195	0	0	0	CONF	8069	0	0				
347657																CONF				0	0	9	508	27	110	39	0	0	0	0	389	0	0	0	CONF	0	0	0	DDA Suspense			
347956																CONF				0	1415	472	3130	158	769	0	0	0	0	0	474	0	0	0	CONF	0	0	0				
348159																CONF				0	847	520	2313	149	780	0	0	0	0	0	166	0	0	0	CONF	0	0	0				
348207																CONF				0	8059	3969	29163	369	2708	0	0	0	0	0	2246	0	0	0	CONF	12181	0	0				
348458																CONF				0	1681	0	2910	116	550	0	0	0	0	0	679	0	0	0	CONF	0	0	0				
348542																CONF				0	1000	0	3948	652	741	0	0	0	0	0	1086	0	0	0	CONF	1121	0	0				
348551																CONF				36	4042	480	16608	1192	2467	0	0	0	0	0	1348	0	0	0	CONF	8271	0	0				
348720																CONF				0	4206	5482	17296	0	3649	1514	0	0	0	0	2048	0	0	0	CONF	0	1911	0	Accrued fed & state income tax			
348748																CONF				0	775	195	4760	88	723	0	0	0	0	0	699	0	0	0	CONF	1175	1193	0				
349129																CONF				6	201	0	1608	274	557	0	0	0	0	0	592	0	0	0	CONF	258	0	0				
349165																CONF				0	110	0	2950	0	597	0	0	0	0	0	1013	0	0	0	CONF	1230	0	0				
349343																CONF				0	576	0	4138	46	345	0	0	0	0	0	673	0	0	0	CONF	2544	0	0				
349370																CONF				130	6510	551	27830	638	1347	0	0	0	0	0	1810	0	0	0	CONF	10693	0	6919				
350657																CONF				0	18	0	471	227	227	0	0	0	0	0	226	0	0	0	CONF	0	0	0				
350750																CONF				9	938	0	2201	203	855	0	0	0	0	0	408	0	0	0	CONF	0	0	0				
351131																CONF				0	0	0	713	48	227	45	0	0	0	0	430	0	0	0	CONF	56	0	0	Demand Deposit Non Post	Prepaid Income Tax		
351207																CONF				0	12731	12117	50786	906	6079	2659	0	0	0	0	2982	0	0	0	CONF	16877	0	0	Prepaid Taxes			
351560																CONF				0	548	1883	8577	138	2848	1230	0	0	0	0	398	0	0	0	CONF	2900	0	0	Notes Receivable			
351850																CONF				94	1040	0	3393	178	1274	172	263	0	0	0	1079	0	0	0	CONF	0	0	0	Construction in progress	Warrents		
352035																CONF				110	1580	3220	6879	0	1204	0	0	0	0	0	875	0	0	0	CONF	0	0	0				
352651																CONF				0	69	0	229	49	84	0	0	0	0	0	76	0	0	0	CONF	0	0	0				
352745																CONF				0	315	0	1309	0	420	0	0	0	0	0	574	0	0	0	CONF	0	0	0				
352772																CONF				0	35873	27612	162808	0	30049	0	0	0	0	0	15120	0	0	0	CONF	52678	1476	0				
352820																CONF				0	588	0	1564	120	388	0	0	0	0	0	588	0	0	0	CONF	0	0	0				
353238																CONF				0	1082	133	7780	209	954	161	0	0	0	0	580	0	0	0	CONF	929	4102	0	Loan and Late Fees on Loans			
353546																CONF				0	590	0	3150	110	1422	25	0	0	0	0	347	0	0	0	CONF	791	0	0	lease equipment owned			
353555																CONF				0	4260	0	31583	2247	15637	0	0	0	0	0	11062	0	0	0	CONF	624	0	0				
353724																CONF				0	581	487	6910	130	980	0	0	0	0	0	561	0	0	0	CONF	2401	0	1900				
353957																CONF				0	344	0	803	36	61	0	0	0	0	0	398	0	0	0	CONF	0	0	0				
354057																CONF				0	111	0	2439	312	312	0	0	0	0	0	558	0	0	0	CONF	1458	0	0				
354253																CONF				0	231	0	1806	0	113	0	0	0	0	0	694	0	0	0	CONF	648	0	120				
354310																CONF				0	9768	7139	79887	3443	9815	0	0	0	0	0	6617	0	0	0	CONF	25014	21534	0				
354552																CONF				0	1694	0	4270	165	1280	351	324	0	0	0	1296	0	0	0	CONF	0	0	0	IRA FEES - UNBILLED RECEIVABLES	ALL OTHERS		
354851																CONF				0	630	269	2187	78	80	0	0	0	0	0	858	0	0	0	CONF	350	0	0				
354954																CONF				0	0	0	597	34	99	0	0	0	0	0	498	0	0	0	CONF	0	0	0				
355120																CONF				0	626	1170	11188	415	1251	0	0	0	0	0	1029	0	0	0	CONF	7112	0	0				
355559																CONF				0	1379	0	2950	108	647	0	0	0	0	0	924	0	0	0	CONF	0	0	0				
355737																CONF				0	0	0	111	46	46	0	0	0	0	0	65	0	0	0	CONF	0	0	0				
355746																CONF				0	703	0	4743	0	619	0	0	0	0	0	1239	0	0	0	CONF	1771	0	411				
355821																CONF				0	602	1361	9255	289	1006	0	0	0	0	0	854	0	0	0	CONF	5432	0	0				
355858																CONF				0	1613	5378	15970	0	1776	0	0	0	0	0	4606	0	0	0	CONF	2597	0	0				
356145																CONF				0	0	0	239	11	113	0	0	0	0	0	126	0	0	0	CONF	0	0	0				
356239																CONF				0	366	0	4489	315	1018	0	0	0	0	0	1706	0	0	0	CONF	1142	0	257				
356659																CONF				0	1258	567	3243	0	353	0	0	0	0	0	1065	0	0	0	CONF	0	0	0				
356752																CONF				0	120	0	505	0	187	0	0	0	0	0	198	0	0	0	CONF	0	0	0				
356949																CONF				0	1036	2598	4321	139	161	22	0	0	0	0	526	0	0	0	CONF	0	0	0	Taxes Receivable			
357049																CONF				316	531	1	3123	115	1324	169	349	224	0	0	1267	0	0	0	CONF	0	0	0	Prepaid Debit Cards	Tax Deposit for Sub S	Other Assets Receivable	
357151																CONF				3550	275	0	5012	0	4430	0	0	0	0	0	307	0	0	0	CONF	0	0	0				
357526																CONF				0	1072	1503	11359	2797	3201	0	0	0	0	0	397	0	0	0	CONF	5186	0	0				
357553																CONF				0	426	0	2438	88	549	116	0	0	0	0	1463	0	0	0	CONF	0	0	0	INCOME TAX RECEIVABLE			
357777																CONF				0	1576	275	3250	48	721	253	47	0	0	0	678	0	0	0	CONF	0	0	0	Prepaid federal tax	Prepaid Insurance		
357834																CONF				0	172	0	845	21	172	0	0	0	0	0	501	0	0	0	CONF	0	0	0				
357937																CONF				0	1053	641	10782	2905	3172	0	0	0	0	0	584	0	0	0	CONF	4350	0	982				
358112																CONF				0	495	0	4508	815	1082	0	0	0	0	0	510	0	0	0	CONF	2421	0	0				
358149																CONF				0	0	12	368	0	78	12	0	0	0	0	278	0	0	0	CONF	0	0	0	Accrued insurance income receivable			
358233																CONF				0	674	2330	8085	81	407	0	0	0	0	0	592	0	0	0	CONF	4082	0	0				
358448																CONF				0	466	0	3495	0	328	0	0	0	0	0	389	0	0	0	CONF	2312	0	0				
358756																CONF				0	112	15	1528	0	159	0	0	0	0	0	430	0	0	0	CONF	812	0	0				
359324																CONF				0	231	371	1984	0	1002	571	0	0	0	0	380	0	0	0	CONF	0	0	0	Accrued Taxes Receivable			
359360																CONF				74	2824	0	23631	538	1639	62	0	0	0	0	2085	0	0	0	CONF	6874	0	10209	Accounts Receivable/Sublease			
359650																CONF				0	28	4	253	0	50	0	0	0	0	0	171	0	0	0	CONF	0	0	0				
359744																CONF				0	0	0	337	0	63	0	0	0	0	0	274	0	0	0	CONF	0	0	0				
359838																CONF				0	480	0	1197	0	537	0	0	0	0	0	180	0	0	0	CONF	0	0	0				
359856																CONF				0	21	4	151	0	23	0	0	0	0	0	103	0	0	0	CONF	0	0	0				
360777																CONF				0	57	185	838	90	173	0	0	0	0	0	131	0	0	0	CONF	292	0	0				
360843																CONF				0	237	1	852	90	260	10	0	0	0	0	354	0	0	0	CONF	0	0	0	OTHER RECEIVABLE			
360955																CONF				0	8	0	317	12	85	0	0	0	0	0	224	0	0	0	CONF	0	0	0				
361055																CONF				0	13415	41	43733	0	5603	0	0	0	0	0	4442	0	0	0	CONF	20232	0	0				
361167																CONF				0	25778	0	133933	13360	52930	31919	0	0	0	0	19389	0	0	0	CONF	20573	9364	5899	Securities Sold Not Settled			
361279																CONF				0	625	135	1787	94	311	0	0	0	0	0	716	0	0	0	CONF	0	0	0	213			
361354																CONF				117	384	0	1598	0	278	0	0	0	0	0	751	0	0	0	CONF	185	0	0				
361439																CONF				3	1055	783	4065	376	1268	190	0	0	0	0	959	0	0	0	CONF	0	0	0	UNCOLLECTED LATE CHARGES			
361653																CONF				0	276	0	12673	0	2423	0	0	0	0	0	2033	0	0	0	CONF	6215	0	1726				
362043																CONF				0	45	33	678	51	278	7	0	0	0	0	322	0	0	0	CONF	0	0	0	ins agency			
362052																CONF				0	348	0	907	78	274	0	0	0	0	0	285	0	0	0	CONF	0	0	0				
362155																CONF				0	101	202	3739	144	456	0	0	0	0	0	730	0	0	0	CONF	2250	0	0				
362717																CONF				0	3844	0	19968	1056	2457	0	0	0	0	0	2178	0	0	0	CONF	5667	5822	0				
362753																CONF				0	158	0	894	0	309	0	0	0	0	0	427	0	0	0	CONF	0	0	0				
362856																CONF				0	181	0	1721	86	236	0	0	0	0	0	548	0	0	0	CONF	756	0	0				
362940																CONF				0	0	0	1706	0	104	0	0	0	0	0	221	0	0	0	CONF	1381	0	0				
363264																CONF				26	477	686	1705	80	397	0	0	0	0	0	145	0	0	0	CONF	0	0	0				
363442																CONF				0	2	10	267	0	87	32	0	0	0	0	168	0	0	0	CONF	0	0	0	Bullion			
363648																CONF				0	271	0	1956	108	427	0	0	0	0	0	1258	0	0	0	CONF	0	0	0				
363657																CONF				0	993	0	8704	0	2945	0	0	0	0	0	1626	0	0	0	CONF	3140	0	0				
364131																CONF				0	787	0	4764	590	904	0	0	0	0	0	875	0	0	0	CONF	2198	0	0				
364337																CONF				0	448	137	1427	85	334	0	0	0	0	0	508	0	0	0	CONF	0	0	0				
364430																CONF				0	533	0	3266	0	302	0	0	0	0	0	393	0	0	0	CONF	2038	0	0				
364449																CONF				0	11426	244	69376	0	6142	0	0	0	0	0	3752	12	0	0	CONF	46648	1164	0				
364850																CONF				0	499	0	1388	53	270	0	0	0	0	0	289	0	0	0	CONF	330	0	0				
365325																CONF				0	32636	26754	165310	0	22062	0	0	0	0	0	10696	0	0	0	CONF	23263	37623	12276				
365455																CONF				56	328	2405	7076	225	2471	0	0	0	0	0	1683	0	0	0	CONF	189	0	0				
365745																CONF				0	1013	0	1838	103	467	263	0	0	0	0	358	0	0	0	CONF	0	0	0	Contract A/R Sale of ORE			
365848																CONF				0	573	43	1809	249	676	0	0	0	0	0	517	0	0	0	CONF	0	0	0				
365875																CONF				0	70	0	105	0	20	0	0	0	0	2	13	0	0	0	CONF	0	0	0				
365950																CONF				50	295	0	909	231	298	17	0	0	0	0	316	0	0	0	CONF	0	0	0	Income Tax Payable			
366078																CONF				0	4066	0	18636	2403	4554	1065	0	0	0	0	1182	0	0	0	CONF	5111	3723	0	Other noninterest bearing accounts receivable			
366238																CONF				0	2158	0	19819	430	2341	0	0	0	0	0	2403	0	0	0	CONF	8622	0	4295				
366247																CONF				0	442	0	1559	0	229	0	0	0	0	0	888	0	0	0	CONF	0	0	0				
366359																CONF				12	26	0	532	136	148	0	0	0	0	0	358	0	0	0	CONF	0	0	0				
366658																CONF				3	463	202	1635	120	513	0	0	0	0	0	457	0	0	0	CONF	0	0	0				
366854																CONF				0	198	155	745	91	247	0	0	0	0	0	145	0	0	0	CONF	0	0	0				
367150																CONF				0	415	0	932	0	158	0	0	0	0	0	359	0	0	0	CONF	0	0	0				
367244																CONF				0	133	0	593	60	145	0	0	0	0	0	315	0	0	0	CONF	0	0	0				
367431																CONF				0	380	210	3354	530	1674	0	0	0	0	0	1090	0	0	0	CONF	0	0	0				
367543																CONF				19	1551	214	4151	272	599	0	0	0	0	0	1787	0	0	0	CONF	0	0	0				
367954																CONF				0	0	0	1774	110	599	14	0	0	0	0	1083	0	0	0	CONF	92	0	0	Software			
368054																CONF				0	708	0	1518	0	96	21	0	0	0	0	714	0	0	0	CONF	0	0	0	PRIN PMT RECEIVEABLE PASSTHRU'S AFS			
368175																CONF				0	4805	0	39849	4338	17570	5897	0	0	0	0	7949	0	0	0	CONF	9525	0	0	Accrued Tax Benefit			
368344																CONF				0	494	0	5186	0	468	0	0	0	0	0	860	0	0	0	CONF	3364	0	0				
368429																CONF				0	1376	13	10391	309	3208	513	0	0	0	0	903	0	0	0	CONF	4891	0	0	Income tax receivable			
368522																CONF				0	940	537	2896	293	541	0	0	0	0	0	878	0	0	0	CONF	0	0	0				
368755																CONF				19	96	6	316	39	170	83	0	0	0	0	44	0	0	0	CONF	0	0	0	Other Asset sotward   Accumlated Deprec-software			
368933																CONF				58	69	0	1500	95	521	0	0	0	0	0	910	0	0	186	CONF	0	0	0				
368951																CONF				0	454	0	1905	67	420	0	0	0	0	0	1031	0	0	0	CONF	0	0	0				
369453																CONF				2	429	13	1373	33	285	0	0	0	0	0	646	0	0	0	CONF	0	0	0				
369659																CONF				0	864	0	13677	0	1583	0	0	0	0	0	1947	0	0	0	CONF	0	9283	0				
370020																CONF				0	641	814	8135	451	1288	0	0	0	0	0	1283	0	0	0	CONF	2987	0	1122				
370150																CONF				0	117	0	507	43	130	0	0	0	0	0	260	0	0	0	CONF	0	0	0				
370347																CONF				39	893	0	2237	116	512	0	0	0	0	0	832	0	0	0	CONF	0	0	0				
370721																CONF				0	1731	0	6521	0	827	0	0	0	0	0	820	0	0	0	CONF	0	3143	0				
370758																CONF				0	0	5	161	39	39	0	0	0	0	0	117	0	0	0	CONF	0	0	0				
370833																CONF				0	271	50	1655	135	443	0	0	0	0	0	641	0	0	0	CONF	250	0	0				
370954																CONF				0	90	0	530	137	165	0	0	0	0	0	275	0	0	0	CONF	0	0	0				
371223																CONF				0	423	0	2963	195	1543	35	951	45	0	0	997	0	0	0	CONF	0	0	0	FANNIE/FREDDIE AR	LIHTC PARTNERSHIP INTEREST	SERVICE CONTRACTS	
371232																CONF				0	1130	2430	8677	417	574	0	0	0	0	0	721	0	0	0	CONF	2810	0	1012				
371362																CONF				0	405	0	7694	0	1367	360	0	0	0	0	1550	0	0	0	CONF	4372	0	0	dda cutbacks			
371559																CONF				0	659	0	1270	69	194	0	0	0	0	0	417	0	0	0	CONF	0	0	0				
371755																CONF				0	730	0	1727	392	392	0	0	0	0	0	605	0	0	0	CONF	0	0	0				
371849																CONF				0	2	0	1589	89	230	0	0	0	0	0	425	0	0	0	CONF	173	759	0				
371858																CONF				0	425	0	3323	0	326	0	0	0	0	0	627	0	0	0	CONF	1945	0	0				
371924																CONF				0	1444	103	13744	703	1960	0	0	0	0	0	2174	0	0	0	CONF	4779	0	3284				
371942																CONF				0	213	0	2498	0	202	0	0	0	0	0	653	0	0	0	CONF	1430	0	0				
372248																CONF				0	103	6	598	24	203	0	0	0	0	0	286	0	0	0	CONF	0	0	0				
372257																CONF				0	5	0	183	24	62	0	0	0	0	0	116	0	0	0	CONF	0	0	0				
372444																CONF				0	12	130	1035	61	240	0	0	0	0	0	653	0	0	0	CONF	0	0	0				
372538																CONF				99	1225	1268	7186	99	1886	72	0	0	0	0	2747	0	0	0	CONF	60	0	0	ICBA Compensating Balance			
372556																CONF				0	355	284	3646	0	500	0	0	0	0	0	1362	0	0	0	CONF	1145	0	0				
372640																CONF				0	325	0	2901	192	386	0	0	0	0	0	464	0	0	0	CONF	0	1726	0				
372855																CONF				0	464	0	1908	0	237	0	0	0	0	0	290	0	0	0	CONF	917	0	0				
373058																CONF				15	232	0	1131	67	227	0	0	0	0	0	672	0	0	0	CONF	0	0	0				
373115																CONF				0	8593	0	16336	0	4031	0	0	0	0	0	3712	0	0	0	CONF	0	0	0				
373272																CONF				0	357	76	1069	35	463	80	258	90	0	0	173	0	0	0	CONF	0	0	0	PAYMENTS IN PROCESS	PREPAID FDIC PREMIUMS	PREPAID CORPORATE TAXES	
373553																CONF				0	200	0	1660	35	163	0	0	0	0	0	426	0	0	0	CONF	871	0	0				
373601																CONF				0	0	26637	42674	1845	4291	0	0	0	0	0	10610	0	0	0	CONF	1136	0	0				
374130																CONF				0	160	1967	6052	0	390	0	0	0	0	0	287	0	0	0	CONF	2020	0	1228				
374354																CONF				0	163	0	747	39	163	0	0	0	0	0	421	0	0	0	CONF	0	0	0				
374653																CONF				0	5494	62	110743	0	98344	92138	0	0	0	0	5430	0	0	0	CONF	1413	0	0	ATM FUNDING			
374774																CONF				0	0	0	1056	157	531	0	0	0	0	0	525	0	0	0	CONF	0	0	0				
375034																CONF				0	7599	16646	79310	935	9489	1221	2759	382	0	0	5626	0	0	0	CONF	11087	24111	4752	Accounts Receivable - EFT & IFC	Accrued State Income tax	Software	
375043																CONF				1972	3533	0	28696	0	7225	1920	0	0	0	0	5352	0	0	0	CONF	12586	0	0	Foreclosed-Guaranteed Receivable			
375155																CONF				0	248	0	1390	0	240	0	0	0	0	0	338	0	0	0	CONF	564	0	0				
375502																CONF				0	4067	3720	16713	0	1993	248	0	0	0	0	1477	0	0	0	CONF	5456	0	0	non-qualified investments			
375566																CONF				0	1021	0	8334	689	1790	0	0	0	0	0	1219	0	0	0	CONF	4304	0	0				
375650																CONF				0	57	0	1314	0	147	0	0	0	0	0	249	0	0	0	CONF	861	0	0				
376068																CONF				0	32	53	430	0	126	0	0	0	0	0	219	0	0	0	CONF	0	0	0				
376125																CONF				0	0	0	2822	0	1703	0	0	0	0	0	1119	0	0	0	CONF	0	0	0				
376237																CONF				0	313	25	1165	306	487	0	0	0	0	0	340	0	0	0	CONF	0	0	0				
376433																CONF				0	272	1946	6692	102	1426	507	0	0	0	0	306	0	0	0	CONF	125	0	2617	Account Receivable Other			
376442																CONF				0	822	108	6943	316	1025	0	0	0	0	0	1852	0	0	0	CONF	3136	0	0				
376657																CONF				0	9	0	762	0	203	0	0	0	0	0	550	0	0	0	CONF	0	0	0				
376947																CONF				12	175	317	2450	167	453	22	0	0	0	0	1505	0	0	0	CONF	0	0	0	Software Less Depreciation			
377663																CONF				20	600	0	2823	83	270	0	0	0	0	0	522	0	0	0	CONF	1431	0	0				
377850																CONF				0	341	0	1157	104	622	279	100	0	0	0	194	0	0	0	CONF	0	0	0	FSBNM,LLC. META MARKET	Other Investment META FUND		
377908																CONF				0	15531	12115	87618	0	8471	0	0	0	0	0	7051	0	0	0	CONF	44450	0	0				
378026																CONF				0	952	334	6639	203	630	0	0	0	0	0	735	0	0	0	CONF	3988	0	0				
378044																CONF				0	0	5	274	104	114	0	0	0	0	0	155	0	0	0	CONF	0	0	0				
378110																CONF				0	292	0	847	94	375	114	0	0	0	0	180	0	0	0	CONF	0	0	0	PREPAID AUTO LOAN ORIGINATION			
378549																CONF				0	258	36	1493	0	417	0	0	0	0	0	331	0	0	0	CONF	451	0	0				
378558																CONF				0	390	0	1070	0	322	0	0	0	0	0	270	0	0	0	CONF	88	0	0				
378642																CONF				0	247	250	1107	141	143	0	0	0	0	0	467	0	0	0	CONF	0	0	0				
378651																CONF				0	1829	0	5613	3	873	0	0	0	0	0	961	0	0	0	CONF	1226	724	0				
378950																CONF				0	241	457	2456	151	498	0	0	0	0	0	1260	0	0	0	CONF	0	0	0				
379050																CONF				6	160	0	1122	30	70	0	0	0	0	0	231	0	0	0	CONF	661	0	0				
379153																CONF				0	155	0	776	79	219	0	0	0	0	0	329	0	0	0	CONF	73	0	0				
379359																CONF				0	1109	2616	11588	0	5096	2422	0	0	0	0	2767	0	0	0	CONF	0	0	0	Income tax rec			
379470																CONF				0	1388	137	3754	33	184	0	0	0	0	0	330	0	0	0	CONF	1080	635	0				
379649																CONF				0	162	48	8300	69	259	26	1	0	0	0	926	0	0	0	CONF	2570	1507	2828	Other Investments	Bounce Safe Repayments		
379920	316	59854	52963	451177	12950	104537	0	0	0	0	0	25109	29333	0	0	CONF	104965	103749	0		59854														CONF							
380346																CONF				0	490	0	1539	33	320	9	0	0	0	0	729	0	0	0	CONF	0	0	0	Software			
380458																CONF				0	73	0	902	171	687	507	0	0	0	0	142	0	0	0	CONF	0	0	0	Prepaid Income Tax Receivable			
380533																CONF				0	159	0	735	82	203	0	0	0	0	0	373	0	0	0	CONF	0	0	0				
380654																CONF				0	305	0	1166	50	424	50	0	0	0	0	437	0	0	0	CONF	0	0	0	Delayed Returns			
380841																CONF				0	40	0	277	60	159	0	0	0	0	0	78	0	0	0	CONF	0	0	0				
380944																CONF				0	442	0	2540	256	256	0	0	0	0	0	450	0	0	0	CONF	1392	0	0				
381026																CONF				0	148	11	1992	154	159	0	0	0	0	0	261	0	0	0	CONF	1123	0	290				
381343																CONF				0	2803	12336	46154	0	10092	2974	0	0	0	0	4192	0	0	0	CONF	16731	0	0	LIHTC-Michel Fund			
381754																CONF				0	0	52	300	32	112	0	0	0	0	0	136	0	0	0	CONF	0	0	0				
381839																CONF				0	76	449	1883	122	478	0	0	0	0	0	880	0	0	0	CONF	0	0	0				
381950																CONF				0	454	1301	6431	0	1082	0	0	0	0	0	1906	0	0	0	CONF	1688	0	0				
382050																CONF				0	1371	1148	10679	158	240	0	0	0	0	0	968	0	0	0	CONF	6952	0	0				
382069																CONF				0	1895	0	12107	0	2108	535	0	0	0	0	1321	0	0	0	CONF	508	0	6275	Current Federal Tax Asset			
382256																CONF				0	142	0	604	54	138	0	0	0	0	0	324	0	0	0	CONF	0	0	0				
382443																CONF				0	930	18	4419	129	258	0	0	0	0	0	844	0	0	0	CONF	2369	0	0				
382537																CONF				0	621	1166	4662	661	1781	472	0	0	0	0	787	0	0	0	CONF	307	0	0	IBAA BankCard Reserve Acct			
382649																CONF				0	4220	0	7826	128	1124	302	0	0	0	0	1463	0	0	0	CONF	1019	0	0	OTHER RECEIVABLES			
382658																CONF				0	384	384	3223	257	579	0	0	0	0	0	1876	0	0	0	CONF	0	0	0				
382667																CONF				0	17223	19112	147433	0	82832	33697	0	0	592	10	8082	0	0	21912	CONF	11920	0	7662	Low Income Housing Tax Credit Funds			
382742																CONF				0	517	6	1239	149	449	0	0	0	0	0	267	0	0	0	CONF	0	0	0				
382854																CONF				165	633	239	4089	165	570	9	0	0	0	0	596	0	0	0	CONF	2051	0	0	Software, net depreciation			
383534																CONF				0	3296	23920	36516	0	5519	2782	0	0	0	0	2947	0	0	0	CONF	834	0	0	Taxes Payable -Federal			
384018																CONF				0	1254	0	14534	0	10183	503	1454	0	0	0	3097	0	0	0	CONF	0	0	0	PREPAID INCOME TAX	SECURITY DEPOSIT		
384335																CONF				0	0	1430	11556	224	318	0	0	0	0	0	549	0	0	0	CONF	5175	0	4084				
384353																CONF				0	59	22	234	21	54	9	0	0	0	0	99	0	0	0	CONF	0	0	0	Income Taxes Payable-negative Liablity			
384652																CONF				0	12749	5439	27188	290	7477	0	6004	0	0	0	1523	0	0	0	CONF	0	0	0		RECEIVABLE FROM INSURANCE COMPANY		
384830																CONF				0	164	329	1560	129	139	0	0	0	0	0	340	0	0	0	CONF	588	0	0				
