"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
625953																																																																	19537	347	347	13.8561%	28.6740%	28.1647%	19190	68135	138495	-1608	0			20.6740%				9680	138495	9510	28.1647%	1	0	17582	0	0	0	333	0	0	-1941	0		0	0	19190	0	0	0	0	0	0	19190	0	0	0	0	0	0	0	0	0	347	0	0	0	0										
626101																																																																	146668	8974	8974	12.5712%	17.4528%	16.3849%	137694	840371	1095312	-3656	0			9.4528%				129106	1096724	10000	16.3849%	1	0	135450	1412	0	0	1339		0	-4995	0		0	0	137694	0	0	0	0	0	0	137694	0	0	0	0	0	0	0	0	0	8974	0	1412		0										
627108																																																																	166630	3724	3724	24.3120%	40.6789%	39.7697%	162906	409623	670065	-3633	-4546			32.6789%				163779	666392	0	39.7697%	1	0	160146	845	28	0	913		0	-4546	0		0	0	162906	0	0	0	0	0	0	162906	0	0	0	0	0	0	0	0	0	3724	0	873		0										
627377																																																																	9240	71	71	24.8455%	85.5318%	84.8746%	9169	10803	36904	169	0			77.5318%				9169	36904	0	84.8746%	1	0	9338	0	0	0	169		0	0	0		0	0	9169	0	0	0	0	0	0	9169	0	0	0	0	0	0	0	0	0	71	0	0		0										
627425																																																																	3538	1480	1480	1.3036%	2.9948%	1.7420%	2058	118137	157867	121	0			0.0000%	-3704	0		-6803	157867	8861	1.7420%	1	0	2179	0	0	0	121	0	0	0	0		0	0	2058	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	1480	0	0	0	0										
627854																																																																	72792	2064	2064	32.4570%	38.5569%	37.4637%	70728	188791	217913	0	0			30.5569%				70128	217913	600	37.4637%	1	0	70728	0	0	0	0	0	0	0	0		0	0	70728	0	0	0	0	0	0	70728	0	0	0	0	0	0	0	0	0	2064	0	0	0	0										
628039																																																																	15675	840	840	11.8268%	23.5286%	22.2678%	14835	66621	125435	239	0			15.5286%				2906	127909	14403	22.2678%	1	0	17548	2474	0	0	239	0	0	0	0		0	0	14835	0	0	0	0	0	0	14835	0	0	0	0	0	0	0	0	0	840	0	2474	0	0										
628123																																																																	37797	2104	2104	9.2625%	13.2071%	12.4719%	35693	286188	385351	-209	0			5.2071%				23498	385504	12348	12.4719%	1	0	35637	0	0	153	-209	0	0	0	0		0	0	35693	0	0	0	0	0	0	35693	0	0	0	0	0	0	0	0	0	2104	0	153	0	0										
628178																																																																	115208	5946	5946	8.6835%	10.9969%	10.4294%	109262	1047639	1258265	-543	0			2.9969%				31210	1302943	122729	10.4294%	1	0	153396	26431	9182	9064	-543	0	0	0	0		0	0	109262	0	0	0	0	0	0	109262	0	0	0	0	0	0	0	0	0	5946	0	44678	0	0										
628356																																																																	22930	1822	1822	8.5861%	13.0971%	12.0564%	21108	175077	245839	226	0			5.0971%				14794	245839	6314	12.0564%	1	0	21334	0	0	0	226	0	0	0	0		0	0	21108	0	0	0	0	0	0	21108	0	0	0	0	0	0	0	0	0	1822	0	0	0	0										
628552																																																																	22804	1421	1421	9.4250%	13.5367%	12.6931%	21383	168461	226876	-1002	0			5.5367%				12309	228802	11000	12.6931%	1	0	22307	0	1926	0	492	0	0	-1494	0		0	0	21383	0	0	0	0	0	0	21383	0	0	0	0	0	0	0	0	0	1421	0	1926	0	0										
629148																																																																	12499	932	932	9.2677%	16.4975%	15.2673%	11567	75763	124810	-34	0			8.4975%				9054	124966	2669	15.2673%	1	0	11689	156	0	0	-34	0	0	0	0		0	0	11567	0	0	0	0	0	0	11567	0	0	0	0	0	0	0	0	0	932	0	156	0	0										
629353																																																																	41701	2509	2509	11.4270%	19.9283%	18.7293%	39192	209255	342978	655	0			11.9283%				35192	342978	4000	18.7293%	1	0	39847	0	0	0	655	0	0	0	0		0	0	39192	0	0	0	0	0	0	39192	0	0	0	0	0	0	0	0	0	2509	0	0	0	0										
629522																																																																	19540	1413	1413	10.8649%	17.3355%	16.0819%	18127	112717	166840	127	0			9.3355%				12260	166840	5867	16.0819%	1	0	18254	0	0	0	127	0	0	0	0		0	0	18127	0	0	0	0	0	0	18127	0	0	0	0	0	0	0	0	0	1413	0	0	0	0										
629746																																																																	16046	1091	1091	11.2083%	18.4581%	17.2031%	14955	86932	133428	14	0			10.4581%				12414	133428	2541	17.2031%	1	0	14969	0	0	0	14	0	0	0	0		0	0	14955	0	0	0	0	0	0	14955	0	0	0	0	0	0	0	0	0	1091	0	0	0	0										
630041																																																																	2978	173	173	11.1526%	19.9933%	18.8318%	2805	14895	25151	2	0			11.9933%				2180	25151	625	18.8318%	1	0	2807	0	0	0	2	0	0	0	0		0	0	2805	0	0	0	0	0	0	2805	0	0	0	0	0	0	0	0	0	173	0	0	0	0										
630340																																																																	9411	520	520	14.6135%	21.6509%	20.4546%	8891	43467	60841	97	0			13.6509%				7491	60841	1400	20.4546%	1	0	8988	0	0	0	97	0	0	0	0		0	0	8891	0	0	0	0	0	0	8891	0	0	0	0	0	0	0	0	0	520	0	0	0	0										
630555																																																																	49149	3974	3974	10.2026%	14.6473%	13.4630%	45175	335549	442781	39	0			6.6473%				9425	442781	35750	13.4630%	1	0	45214	0	0	0	39	0	0	0	0		0	0	45175	0	0	0	0	0	0	45175	0	0	0	0	0	0	0	0	0	3974	0	0	0	0										
630658																																																																	56256	1604	1604	14.2610%	44.0336%	42.7781%	54652	127757	383227	-181	0			36.0336%				44593	386259	13091	42.7781%	1	0	57503	3032	0	0	-181	0	0	0	0		0	0	54652	0	0	0	0	0	0	54652	0	0	0	0	0	0	0	0	0	1604	0	3032	0	0										
631039																																																																	19043	1157	1157	14.3559%	20.6982%	19.4407%	17886	92003	124590	-23	0			12.6982%				-13020	124590	30905	19.4407%	1	0	17862	0	0	0	-24	0	0	0	0		0	0	17886	0	0	0	0	0	0	17886	0	0	0	0	0	0	0	0	0	1157	0	0	0	0										
631150																																																																	29864	2439	2439	9.4413%	15.3497%	14.0961%	27425	194558	290478	110	0			7.3497%				21488	290478	5937	14.0961%	1	0	27535	0	0	0	110	0	0	0	0		0	0	27425	0	0	0	0	0	0	27425	0	0	0	0	0	0	0	0	0	2439	0	0	0	0										
631178																																																																	26114	1669	1674	10.9681%	15.3178%	14.3359%	24440	170481	222829	50	0			7.3178%				20314	222829	4126	14.3359%	1	0	24490	0	0	0	50	0	0	0	0		0	0	24440	0	0	0	0	0	0	24440	0	0	0	0	0	0	0	0	0	1674	0	0	5	0										
631422																																																																	128865	6411	6411	9.6966%	19.6910%	18.7114%	122454	654435	1262852	562	0			11.6910%				118583	1262852	3871	18.7114%	1	0	123016	0	0	0	562		0	0	0		0	0	122454	0	0	0	0	0	0	122454	0	0	0	0	0	0	0	0	0	6411	0	0		0										
631570																																																																	120443	7059	7059	10.2434%	17.6546%	16.6199%	113384	682220	1106899	133	0			9.6546%				52557	1106911	60839	16.6199%	1	0	113529	0	0	0	133		0	0	0		12	0	113384	0	0	0	0	0	0	113384	0	0	0	0	0	0	0	0	0	7059	0	12		0										
632410																																																																	71243	5141	5141	9.3504%	17.3540%	16.1017%	66102	410529	706942	1204	0			9.3540%				59747	706942	6355	16.1017%	1	0	67306	0	0	0	1204	0	0	0	0		0	0	66102	0	0	0	0	0	0	66102	0	0	0	0	0	0	0	0	0	5141	0	0	0	0										
632607																																																																	111890	5569	5569	12.2338%	20.3771%	19.3629%	106321	549096	869075	-1027	0			12.3771%				106953	869717	10	19.3629%	1	0	105936	557	0	0	2297	0	0	-3324	0		0	85	106321	0	0	0	0	0	0	106321	0	0	0	0	0	0	0	0	0	5569	0	642	0	0										
632858																																																																	80298	4610	4610	13.0471%	17.8899%	16.8628%	75688	448846	580112	-857	0			9.8899%				-565	580112	76253	16.8628%	1	0	74831	0	0	0	-857	0	0	0	0		0	0	75688	0	0	0	0	0	0	75688	0	0	0	0	0	0	0	0	0	4610	0	0	0	0										
633378																																																																	797058	30937	30937	12.0098%	21.0683%	20.2506%	766121	3783202	6379118	7955	-365			13.0683%				144940	6594062	836490	20.2506%	1	0	989385	210895	3390	1024	6666		1715	-426	0		0	0	766121	0	0	0	0	0	0	766121	0	0	0	0	0	0	0	0	0	30937	0	215309		0										
633640																																																																	20815	1231	1231	11.4326%	16.9087%	15.9088%	19584	123102	171299	-63	0			8.9087%				15549	171299	4035	15.9088%	1	0	19521	0	0	0	-63	0	0	0	0		0	0	19584	0	0	0	0	0	0	19584	0	0	0	0	0	0	0	0	0	1231	0	0	0	0										
633677																																																																	18036	1614	1614	8.9165%	12.4744%	11.3581%	16422	144584	184176	75	0			4.4744%				5537	185891	12600	11.3581%	1	0	18212	0	0	1715	75	0	0	0	0		0	0	16422	0	0	0	0	0	0	16422	0	0	0	0	0	0	0	0	0	1614	0	1715	0	0										
634544																																																																	13134	1304	1304	8.0928%	12.6505%	11.3945%	11830	103822	146179	59	0			4.6505%				6011	146310	5950	11.3945%	1	0	12020	50	81	0	59	0	0	0	0		0	0	11830	0	0	0	0	0	0	11830	0	0	0	0	0	0	0	0	0	1304	0	131	0	0										
634955																																																																	32810	2181	2181	11.5630%	15.0670%	14.0654%	30629	217761	264889	1854	0			7.0670%				14180	266255	17815	14.0654%	1	0	33849	1033	333	0	1854	0	0	0	0		0	0	30629	0	0	0	0	0	0	30629	0	0	0	0	0	0	0	0	0	2181	0	1366	0	0										
634973																																																																	9565	472	472	15.4946%	21.7614%	20.6875%	9093	43954	58685	0	0			13.7614%				5874	58685	3219	20.6875%	1	0	9093	0	0	0	0	0	0	0	0		0	0	9093	0	0	0	0	0	0	9093	0	0	0	0	0	0	0	0	0	472	0	0	0	0										
635457																																																																	6747	370	370	9.6649%	18.7526%	17.7242%	6377	35979	65981	18	0			10.7526%				4821	65981	1556	17.7242%	1	0	6395	0	0	0	18	0	0	0	0		0	0	6377	0	0	0	0	0	0	6377	0	0	0	0	0	0	0	0	0	370	0	0	0	0										
635840																																																																	48340	2952	2952	9.5951%	13.8491%	13.0034%	45388	349048	473034	4172	116			5.8491%				23021	480406	29623	13.0034%	1	0	56816	5527	1729	0	4056	0	0	0	0		0	0	45388	0	0	0	0	0	0	45388	0	0	0	0	0	0	0	0	0	2952	0	7256	0	116										
635907																																																																	101843	4819	4819	12.1333%	16.0067%	15.2493%	97024	636252	799651	-1469	0			8.0067%				97023	799651	1	15.2493%	1	0	95555	0	0	0	1598		0	-3067	0		0	0	97024	0	0	0	0	0	0	97024	0	0	0	0	0	0	0	0	0	4819	0	0		0										
636276																																																																	68186	1630	1630	31.1673%	52.3907%	51.1383%	66556	130149	213544	687	0			44.3907%				66576	213544	0	51.1383%	1	0	67263	0	0	0	573	0	0	0	134		0	0	66556	0	0	0	0	0	0	66556	0	0	0	0	0	0	0	0	0	1630	0	0	0	0										
636753																																																																	11779	331	331	20.2186%	31.0816%	30.2082%	11448	37897	56621	35	0			23.0816%				11048	56621	400	30.2082%	1	0	11483	0	0	0	35	0	0	0	0		0	0	11448	0	0	0	0	0	0	11448	0	0	0	0	0	0	0	0	0	331	0	0	0	0										
636771																																																																	358914	27690	27690	9.4896%	12.9641%	11.9639%	331224	2768519	3490377	-3786	0			4.9641%				44654	3524003	325993	11.9639%	1	0	366861	28300	5326	0	3738		-1727	0	0		0	0	331224	0	0	0	0	0	0	331224	0	0	0	0	0	0	0	0	0	27690	0	33626		0										
637170																																																																	58338	5793	5793	8.2903%	12.5886%	11.3385%	52545	463420	633812	537	0			4.5886%				42095	633812	10450	11.3385%	1	0	53082	0	0	0	537		0	0	0		0	0	52545	0	0	0	0	0	0	52545	0	0	0	0	0	0	0	0	0	5793	0	0		0										
637451																																																																	1299453	63164	63164	11.6056%	14.1345%	13.4474%	1236289	9193514	10652509	9452	0			6.1345%				536815	10930317	977282	13.4474%	1	0	1523549	260439	15810	1559	9035		417	0	0		0	0	1236289	0	0	0	0	0	0	1236289	0	0	0	0	0	0	0	0	0	63164	0	277808		0										
637554																																																																	52864	4705	4705	11.3376%	14.0888%	12.8348%	48159	375221	424774	119	0			6.0888%				48540	424774	-381	12.8348%	1	0	48278	0	0	0	119	0	0	0	0		0	0	48159	0	0	0	0	0	0	48159	0	0	0	0	0	0	0	0	0	4705	0	0	0	0										
638131																																																																	30315	1490	1490	12.3334%	25.4536%	24.2026%	28825	119099	233715	665	0			17.4536%				26825	233715	2000	24.2026%	1	0	29490	0	0	0	665	0	0	0	0		0	0	28825	0	0	0	0	0	0	28825	0	0	0	0	0	0	0	0	0	1490	0	0	0	0										
638355																																																																	21348	898	898	11.2290%	18.2574%	17.4894%	20450	116928	182118	0	0			10.2574%				18700	182118	1750	17.4894%	1	0	20450	0	0	0	0	0	0	0	0		0	0	20450	0	0	0	0	0	0	20450	0	0	0	0	0	0	0	0	0	898	0	0	0	0										
638850																																																																	34717	588	588	19.7782%	74.5448%	73.2822%	34129	46572	172559	896	0			66.5448%				29929	172559	4200	73.2822%	1	0	35025	0	0	0	896		0	0	0		0	0	34129	0	0	0	0	0	0	34129	0	0	0	0	0	0	0	0	0	588	0	0		0										
639549																																																																	69807	4480	4480	11.6787%	15.4095%	14.4206%	65327	453012	559371	1140	0			7.4095%				61411	562358	6903	14.4206%	1	0	69454	2987	0	0	1140		0	0	0		0	0	65327	0	0	0	0	0	0	65327	0	0	0	0	0	0	0	0	0	4480	0	2987		0										
639567																																																																	270445	6192	6192	47.1276%	59.8760%	58.5051%	264253	451675	560718	179	0			51.8760%				241320	571824	34039	58.5051%	1	0	275538	11106	0	0	179	0	0	0	0		0	0	264253	0	0	0	0	0	0	264253	0	0	0	0	0	0	0	0	0	6192	0	11106	0	0										
639633																																																																	24974	1333	1333	11.5081%	18.8752%	17.8678%	23641	132311	205430	-312	0			10.8752%				20541	205430	3100	17.8678%	1	0	23329	0	0	0	98	0	0	-410	0		0	0	23641	0	0	0	0	0	0	23641	0	0	0	0	0	0	0	0	0	1333	0	0	0	0										
639651																																																																	8974	410	410	14.6253%	27.4602%	26.2056%	8564	32680	58556	343	0			19.4602%				7564	58556	1000	26.2056%	1	0	8907	0	0	0	343	0	0	0	0		0	0	8564	0	0	0	0	0	0	8564	0	0	0	0	0	0	0	0	0	410	0	0	0	0										
639857																																																																	3332	197	197	8.6696%	15.2585%	14.3564%	3135	21837	36161	78	0			7.2585%				760	36161	2375	14.3564%	1	0	3213	0	0	0	78	0	0	0	0		0	0	3135	0	0	0	0	0	0	3135	0	0	0	0	0	0	0	0	0	197	0	0	0	0										
640143																																																																	8469	321	321	8.4799%	19.1407%	18.4152%	8148	44246	96086	159	0			11.1407%				2762	99250	8550	18.4152%	1	0	11471	3164	0	0	159	0	0	0	0		0	0	8148	0	0	0	0	0	0	8148	0	0	0	0	0	0	0	0	0	321	0	3164	0	0										
640246																																																																	68525	2213	2213	12.1965%	22.6215%	21.8909%	66312	302920	543699	2358	0			14.6215%				59478	547665	10800	21.8909%	1	0	72636	3966	0	0	2358	0	0	0	0		0	0	66312	0	0	0	0	0	0	66312	0	0	0	0	0	0	0	0	0	2213	0	3966	0	0										
640442																																																																	21688	1808	1808	10.4261%	12.2972%	11.2721%	19880	176365	190676	131	0			4.2972%				15480	190676	4400	11.2721%	1	0	20011	0	0	0	131	0	0	0	0		0	0	19880	0	0	0	0	0	0	19880	0	0	0	0	0	0	0	0	0	1808	0	0	0	0										
640554																																																																	10434	635	635	13.3376%	20.5325%	19.2829%	9799	50817	73469	0	0			12.5325%				7349	73469	2450	19.2829%	1	0	9799	0	0	0	0	0	0	0	0		0	0	9799	0	0	0	0	0	0	9799	0	0	0	0	0	0	0	0	0	635	0	0	0	0										
640956																																																																	21839	1142	1155	13.8216%	19.9266%	18.8728%	20684	109597	149650	550	0			11.9266%				19084	149650	1600	18.8728%	1	0	21234	0	0	0	550	0	0	0	0		0	0	20684	0	0	0	0	0	0	20684	0	0	0	0	0	0	0	0	0	1155	0	0	13	0										
641355																																																																	111830	7224	7224	11.4507%	19.4476%	18.1914%	104606	575031	913534	-18	0			11.4476%				80843	940980	51209	18.1914%	1	0	132034	27135	311	0	-18		0	0	0		0	0	104606	0	0	0	0	0	0	104606	0	0	0	0	0	0	0	0	0	7224	0	27446		0										
641449																																																																	15072	372	372	11.5246%	28.3810%	27.6805%	14700	53106	127553	-469	0			20.3810%				14200	127553	500	27.6805%	1	0	14231	0	0	0	611	0	0	-1080	0		0	0	14700	0	0	0	0	0	0	14700	0	0	0	0	0	0	0	0	0	372	0	0	0	0										
641579																																																																	30986	1580	1580	12.7887%	24.5778%	23.3246%	29406	126073	229937	170	0			16.5778%				22006	229937	7400	23.3246%	1	0	29576	0	0	0	170	0	0	0	0		0	0	29406	0	0	0	0	0	0	29406	0	0	0	0	0	0	0	0	0	1580	0	0	0	0										
641775																																																																	138331	6034	6034	10.4155%	19.1864%	18.3495%	132297	720986	1270188	1825	0			11.1864%				35034	1276708	103783	18.3495%	1	0	140642	6102	418	0	1825	0	0	0	0		0	0	132297	0	0	0	0	0	0	132297	0	0	0	0	0	0	0	0	0	6034	0	6520	0	0										
642437																																																																	28054	1232	1232	13.1593%	19.8155%	18.9453%	26822	141576	203826	373	0			11.8155%				14751	204478	12723	18.9453%	1	0	27847	652	0	0	373	0	0	0	0		0	0	26822	0	0	0	0	0	0	26822	0	0	0	0	0	0	0	0	0	1232	0	652	0	0										
642549																																																																	168959	9380	9380	9.8261%	14.5541%	13.7461%	159579	1160900	1624035	-1514	0			6.5541%				140059	1624904	20389	13.7461%	1	0	158934	869	0	0	-1326		0	0	-188		0	0	159579	0	0	0	0	0	0	159579	0	0	0	0	0	0	0	0	0	9380	0	869		0										
642857																																																																	36849	2746	2746	11.4635%	16.8029%	15.5508%	34103	219301	297492	613	0			8.8029%				12008	298397	23000	15.5508%	1	0	35621	905	0	0	613		0	0	0		0	0	34103	0	0	0	0	0	0	34103	0	0	0	0	0	0	0	0	0	2746	0	905		0										
643078																																																																	82871	2765	2765	25.2873%	37.5046%	36.2533%	80106	220962	316784	0	0			29.5046%				19490	316784	60616	36.2533%	1	0	80106	0	0	0	0		0	0	0		0	0	80106	0	0	0	0	0	0	80106	0	0	0	0	0	0	0	0	0	2765	0	0		0										
643274																																																																	6700	141	141	16.2803%	35.3487%	34.6048%	6559	18954	40288	120	0			27.3487%				4592	40288	2000	34.6048%	1	0	6712	0	0	0	153	0	0	0	0		0	0	6559	0	0	0	0	0	0	6559	0	0	0	0	0	0	0	0	0	141	0	0	0	0										
643340																																																																	39395	1574	1574	10.0112%	18.3585%	17.6250%	37821	214587	377785	-52	0			10.3585%				22279	378248	16005	17.6250%	1	0	38232	283	180	0	-52		0	0	0		0	0	37821	0	0	0	0	0	0	37821	0	0	0	0	0	0	0	0	0	1574	0	463		0										
643452																																																																	24383	1776	1776	10.6838%	17.1641%	15.9139%	22607	142058	211601	775	0			9.1641%				18457	213851	6400	15.9139%	1	0	25632	2250	0	0	775		0	0	0		0	0	22607	0	0	0	0	0	0	22607	0	0	0	0	0	0	0	0	0	1776	0	2250		0										
643658																																																																	13674	469	469	14.2922%	36.8482%	35.5844%	13205	37109	92393	0	0			28.8482%				11859	92804	1757	35.5844%	1	0	13616	0	0	118	0	0	0	0	0		0	0	13498	0	0	293	0	0	293	13205	0	0	0	0	0	0	0	0	0	469	0	411	0	0										
644057																																																																	6187	377	377	11.0876%	20.7778%	19.5117%	5810	29777	52401	21	0			12.7778%				4810	52401	1000	19.5117%	1	0	5831	0	0	0	21	0	0	0	0		0	0	5810	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	377	0	0	0	0										
644141																																																																	12264	435	435	12.2919%	23.3396%	22.5117%	11829	52546	96234	-141	0			15.3396%				2877	96282	9000	22.5117%	1	0	11736	0	0	48	-141		0	0	0		0	0	11829	0	0	0	0	0	0	11829	0	0	0	0	0	0	0	0	0	435	0	48		0										
644646																																																																	31669	1160	1160	20.2947%	34.2405%	32.9863%	30509	92490	150330	678	0			26.2405%				27418	150330	3091	32.9863%	1	0	31187	0	0	0	678		0	0	0		0	0	30509	0	0	0	0	0	0	30509	0	0	0	0	0	0	0	0	0	1160	0	0		0										
644776																																																																	17041	760	760	11.5959%	19.2776%	18.4178%	16281	88398	140403	-1527	0			11.2776%				15121	140403	1160	18.4178%	1	0	14754	0	0	0	4	0	0	-1531	0		0	0	16281	0	0	0	0	0	0	16281	0	0	0	0	0	0	0	0	0	760	0	0	0	0										
644842																																																																	16589	1595	1595	9.6814%	13.0231%	11.7710%	14994	127381	154874	72	0			5.0231%				9744	154874	5250	11.7710%	1	0	15066	0	0	0	72	0	0	0	0		0	0	14994	0	0	0	0	0	0	14994	0	0	0	0	0	0	0	0	0	1595	0	0	0	0										
644954																																																																	7250	0	0	74.8194%	165.1857%	165.1857%	7250	4389	9690	0	0			157.1857%				4798	9690	2452	165.1857%	1	0	7250	0	0	0	0	0	0	0	0		0	0	7250	0	0	0	0	0	0	7250	0	0	0	0	0	0	0	0	0	0	0	0	0	0										
644963																																																																	9788	453	453	13.6447%	26.4569%	25.2325%	9335	36996	68415	19	0			18.4569%				9135	68415	200	25.2325%	1	0	9354	0	0	0	19	0	0	0	0		0	0	9335	0	0	0	0	0	0	9335	0	0	0	0	0	0	0	0	0	453	0	0	0	0										
645157																																																																	17693	880	880	10.0645%	13.4726%	12.8025%	16813	131326	167053	184	0			5.4726%				12321	167230	4669	12.8025%	1	0	17174	5	172	0	184	0	0	0	0		0	0	16813	0	0	0	0	0	0	16813	0	0	0	0	0	0	0	0	0	880	0	177	0	0										
645317																																																																	132328	10669	10669	9.9492%	15.5321%	14.2798%	121659	851966	1222800	-5159	-8285			7.5321%				127637	1231747	11197	14.2731%	1	0	133675	13347	3885	0	1275		0	-6434	0		0	0	121602	0	0	0	0	0	0	121602	0	0	57	57	0	57	0	0	0	10669	0	17232		0										
645465																																																																	87172	6702	6702	9.2359%	12.1886%	11.2516%	80470	715190	871271	349	0			4.1886%				18380	874520	65340	11.2516%	1	0	84069	2576	674	0	349		0	0	0		0	0	80470	0	0	0	0	0	0	80470	0	0	0	0	0	0	0	0	0	6702	0	3249		0										
645540																																																																	28506	2073	2073	8.5712%	17.2635%	16.0081%	26433	165123	308393	284	0			9.2635%				24178	308393	2255	16.0081%	1	0	26717	0	0	0	284	0	0	0	0		0	0	26433	0	0	0	0	0	0	26433	0	0	0	0	0	0	0	0	0	2073	0	0	0	0										
645577																																																																	24034	1391	1391	15.0466%	21.7613%	20.5018%	22643	110444	150486	16	0			13.7613%				22673	150516	0	20.5018%	1	0	22689	0	0	12	16	0	0	0	0		0	0	22661	0	0	0	0	18	18	22643	0	0	0	0	18	0	0	0	0	1391	0	30	0	0										
645625																																																																	1498494	53526	78526	11.1241%	13.4404%	12.7361%	1419968	11149168	12764776	1979	-17468			5.4404%				722995	13898277	1847942	12.7361%	1	0	2572916	1065719	80420	4830	19447		0	-17468	0		0	0	1419968	0	0	0	0	0	0	1419968	0	0	0	0	0	0	25000	0	0	78526	0	1150969		0										
646042																																																																	10261	897	897	9.6271%	14.3106%	13.0596%	9364	71702	97267	1	0			6.3106%				5173	97267	4190	13.0596%	1	0	9364	0	0	0	0	0	0	0	0		0	0	9364	0	0	0	0	0	0	9364	0	0	0	0	0	0	0	0	0	897	0	0	0	0										
646145																																																																	26182	1726	1726	12.2020%	18.9848%	17.7333%	24456	137910	200426	181	0			10.9848%				7956	200426	16500	17.7333%	1	0	24637	0	0	0	181	0	0	0	0		0	0	24456	0	0	0	0	0	0	24456	0	0	0	0	0	0	0	0	0	1726	0	0	0	0										
646172																																																																	109427	2112	2112	26.2200%	41.5944%	40.7916%	107315	263081	409287	0	0			33.5944%				117439	419411	0	40.7916%	1	0	117439	0	0	0	0		0	0	0		10124	0	107315	0	0	0	0	0	0	107315	0	0	0	0	0	0	0	0	0	2112	0	10124		0										
646444																																																																	19378	1753	1778	9.4360%	13.8165%	12.5488%	17600	140253	186520	55	0			5.8165%				-17650	186520	35250	12.5488%	1	0	17655	0	0	0	55	0	0	0	0		0	0	17600	0	0	0	0	0	0	17600	0	0	0	0	0	0	0	0	0	1778	0	0	25	0										
646471																																																																	3629	83	83	21.5602%	47.2649%	46.1839%	3546	7678	16447	0	0			39.2649%				912	16447	2634	46.1839%	1	0	3546	0	0	0	0	0	0	0	0		0	0	3546	0	0	0	0	0	0	3546	0	0	0	0	0	0	0	0	0	83	0	0	0	0										
646556																																																																	25037	2078	2078	9.8221%	13.6403%	12.5082%	22959	183552	233749	376	0			5.6403%				15731	233926	7405	12.5082%	1	0	23512	0	177	0	376	0	0	0	0		0	0	22959	0	0	0	0	0	0	22959	0	0	0	0	0	0	0	0	0	2078	0	177	0	0										
646743																																																																	41263	3349	3349	9.0958%	12.2364%	11.2432%	37914	337216	416832	1222	0			4.2364%				19387	421480	23175	11.2432%	1	0	43784	4170	478	0	1222		0	0	0		0	0	37914	0	0	0	0	0	0	37914	0	0	0	0	0	0	0	0	0	3349	0	4648		0										
646873																																																																	13829	1067	1067	9.7513%	13.3646%	12.3334%	12762	103475	130875	-2	0			5.3646%				12762	130875	0	12.3334%	1	0	12760	0	0	0	-2	0	0	0	0		0	0	12762	0	0	0	0	0	0	12762	0	0	0	0	0	0	0	0	0	1067	0	0	0	0										
647218																																																																	58291	4704	4704	10.1179%	15.2379%	14.0082%	53587	382540	529627	-9	0			7.2379%				40891	529627	12696	14.0082%	1	0	53578	0	0	0	-9	0	0	0	0		0	0	53587	0	0	0	0	0	0	53587	0	0	0	0	0	0	0	0	0	4704	0	0	0	0										
647245																																																																	21964	1905	1905	9.2362%	13.2090%	12.0634%	20059	166280	217179	-178	0			5.2090%				13839	217179	6220	12.0634%	1	0	19881	0	0	0	-178		0	0	0		0	0	20059	0	0	0	0	0	0	20059	0	0	0	0	0	0	0	0	0	1905	0	0		0										
647414																																																																	13786	882	882	8.9194%	19.5974%	18.3436%	12904	70346	144674	246	0			11.5974%				12807	144674	97	18.3436%	1	0	13150	0	0	0	246	0	0	0	0		0	0	12904	0	0	0	0	0	0	12904	0	0	0	0	0	0	0	0	0	882	0	0	0	0										
