"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
7045																																							20228	1986	0	0	51896	0	1556	410	1836	147480	130432	954	131386	0	898	0	0	0	16094	100	147480	0	0	12825	0	0	2325	0	19404	111028			0	70466	69568	844	0	0	0	0	16094	
7157																																							0	630	0	0	18981	0	181	81	755	48156	43324	485	43809	0	352	0	0	0	4347	200	48156	0	0	3819	0	0	200	0	5700	37624			0	24909	24557	128	2971	0	0	0	4347	
7456																																							3706	1648	0	3920	15484	0	572	0	1167	59681	54316	130	54446	0	383	0	0	0	5235	400	59681	0	0	1028	0	0	3300	0	12101	42215			0	33567	33184	507	0	0	0	0	5235	
7634																																							7913	1541	0	10	5563	0	613	2510	788	63058	55437	114	57551	0	1397	0	2000	0	5507	200	63058	0	0	-2831	0	0	8060	0	6070	49367			0	45517	44120	78	0	0	0	0	5507	
8033																																							11130	2585	0	0	10687	0	2851	0	3762	163141	132115	1906	147395	0	1228	0	13374	0	15746	774	163141	0	0	10390	0	0	4476	0	26686	105429			0	131754	130526	106	1600	0	0	0	15746	
8462																																							3138	13807	0	0	77259	0	420	0	1135	137955	120902	212	121114	0	504	0	0	0	16841	350	137955	0	0	14042	0	0	350	277	35161	85741			0	36873	36369	2099	5550	0	0	0	16841	
8631																																							532	4004	0	0	13085	0	1473	479	2654	57785	50713	370	51083	0	460	0	0	0	6702	500	57785	0	0	5333	0	0	800	0	15878	34835			0	35315	34855	69	703	0	0	0	6702	
9357																																							212	10148	2162	0	64262	0	783	0	4309	389595	266647	1555	319950	0	5625	26052	45500	0	69645	500	389595	0	0	14151	0	0	54660	108313	85736	180911			0	178829	173204	334	150	0	0	6248	69645	
9553																																							5003	2047	0	0	23622	0	1460	0	4582	118216	73873	1640	108939	0	791	0	20376	0	9277	400	118216	0	0	7547	0	0	1200	0	11775	62098			0	82293	81502	130	0	0	13050	0	9277	
9807																																							121060	18124	0	382981	101517	17	8391	122368	119218	2311079	1744875	13149	2089356	0	58635	0	285999	0	221723	20000	2311079	0	0	151598	5259	0	112272	0	39401	1705474			0	1490779	1432144	-62147	0	0	0	45333	221723	
9955																																							14996	1933	260	0	28677	0	1547	0	2548	106470	91336	193	93551	0	1266	0	2022	0	12919	110	106470	0	0	9324	0	0	3023	0	17355	73981			0	57775	56509	462	0	0	0	0	12919	
10250																																							27407	12812	0	0	39732	0	11313	14449	12481	389253	361465	587	362052	0	12712	0	0	0	27201	1500	389253	0	0	-3150	0	0	28200	0	57277	304188			0	283771	271059	651	0	0	0	0	27201	
10849																																							16041	5728	0	0	13666	0	3630	19808	6698	256199	223452	1249	233032	0	2961	694	8331	0	23167	16	256199	0	0	10693	0	0	12375	0	39627	183826			0	186895	183934	83	6000	0	0	0	23167	
10858																																							9473	16836	0	0	82649	0	6028	211	5682	392322	304525	4148	358346	0	2699	2957	5219	0	33976	2500	392322	0	0	15042	0	0	14755	476	55724	248801			0	270709	268010	1679	0	0	0	44454	33976	
11145																																							5823	3884	0	0	18348	110	5614	2267	6405	171602	145448	943	154038	0	1714	449	7647	0	17564	1000	171602	0	0	11075	0	0	5000	70	20566	124882			0	128446	126732	489	1900	0	0	0	17564	
11640																																							1973	20427	0	0	95620	0	5452	283	14893	346922	269601	3228	312829	0	3025	0	40000	0	34093	650	346922	0	0	7824	0	0	23270	0	64761	204840			0	198799	195774	2349	12500	0	0	0	34093	
11837																																							549	1087	0	0	56946	0	750	4015	1806	94962	75112	609	83221	0	1081	0	7000	0	11741	314	94962	0	0	155	0	0	10686	0	5469	69643			0	30890	29809	586	0	0	500	0	11741	
12030																																							13456	5154	0	0	3544	0	2932	5055	10478	306792	267321	2406	269727	0	9979	0	0	0	37065	300	306792	0	0	36448	0	0	300	0	46006	221315			0	270418	260439	17	5734	0	0	0	37065	
12142																																							1666	7143	0	546	47847	0	6070	133	3894	180937	152144	2717	159934	0	1698	0	0	0	21003	1250	180937	0	0	6008	0	0	13250	0	43716	108428			0	108936	107238	495	6400	0	0	5073	21003	
12245																																							65	2012	0	0	32637	0	1406	487	1328	118819	97453	696	105049	0	1394	0	6900	0	13770	1419	118819	0	0	8148	0	0	3581	0	15820	81633			0	79580	78186	622	2698	0	0	0	13770	
12311	1626822	707885	338772	658250	8359641	0	534768	37400	3231700	54760015	672726	50131243	597540	1000154	388920	1487168	1487461	4031232	39999	54760015	332554	265928	-1514786	351559	0	5586521	334607		0	38857291	37857137	-80502	0	2196405	4628772	968820	0	968820				658250	8359640					54760015	43047635		50131243				1487168					332554	265928						3304324	39743311							0	0	5100	2196405		
12647																																							488	14879	0	5575	0	0	4035	1130	1472	101123	88216	290	91156	0	740	0	2650	0	9967	125	101123	0	0	2013	0	0	7829	465	10755	77461			0	73819	73079	0	0	0	0	0	9967	
12656																																							9	408	0	1007	0	0	165	116	272	16611	15146	49	15195	0	271	0	0	0	1416	72	16611	0	0	956	0	0	388	0	2863	12283			0	12675	12404	0	2230	0	0	0	1416	
12937																																							39741	2441	0	0	497	0	11366	162	2168	218990	179658	2951	186328	0	1668	0	3719	0	32662	750	218990	0	0	26562	0	0	5250	403	33360	146298			0	161880	160212	100	2000	0	0	0	32662	
12946																																							2199	8590	863	0	152004	33	11891	7423	18904	716665	623021	6359	642007	0	10100	9959	12627	0	74658	1	716665	0	0	56106	1161	0	17119	0	64736	558285			0	509693	499593	1432	4045	0	0	0	74658	
12955																																							8849	2258	0	2225	7	0	2874	809	1283	117425	100925	269	105329	0	1071	0	4135	0	12097	1567	117426	0	0	2297	0	0	8233	5969	21268	79656			0	94222	93151	0	0	0	0	0	12097	
13103																																							18879	15777	3793	3089	266653	0	17076	2690	35853	1292502	984600	24144	1116484	1523	9702	4198	107740	0	174495	500	1292502	0	0	139734	0	0	34019	202	35444	949156			0	933643	923941	242	351	0	0	0	176018	
13251																																							10446	2314	0	0	4717	0	54	718	892	40273	36081	90	36171	0	593	0	0	0	4101	25	40272	0	0	2240	0	0	1725	0	4453	31629			0	19104	18511	111	2621	0	0	0	4101	
13457																																							650	382	0	0	4289	0	9	0	1814	20696	14502	148	14650	0	136	0	0	0	6046	50	20696	0	0	5762	0	0	152	0	2209	12293			0	13318	13182	82	370	0	0	0	6046	
14052																																							9665	205	0	0	10767	0	1716	315	2380	60587	52927	112	54039	0	832	0	1000	0	6548	1000	60587	0	0	3957	0	0	1500	0	11238	41689			0	36371	35539	91	0	0	0	0	6548	
14155																																							10	2152	0	0	6674	0	5781	1831	5069	117095	96851	626	102902	0	1791	0	5425	0	14193	176	117095	0	0	13672	0	0	160	0	12202	84649			0	97362	95571	185	7	0	0	0	14193	
14650																																							2550	1234	0	3158	24	0	251	0	1653	26313	22903	449	23352	0	375	90	0	0	2961	200	26313	0	0	2461	0	0	300	0	6301	16602			0	15479	15104	0	2249	0	0	0	2961	
14753																																							740	2977	0	11767	10443	0	157	0	565	40802	36685	466	37151	0	488	0	0	0	3651	300	40802	0	0	947	0	977	1277	0	9234	27451			0	14292	13804	150	349	0	0	0	3651	
14865																																							6370	5050	320	0	20254	0	6746	1453	10548	252063	222392	1666	224058	0	3009	0	0	0	28005	730	252063	0	0	13457	0	0	13492	0	51641	170751			0	201261	198252	326	3070	0	0	0	28005	
14977																																							11486	382	0	38	7543	0	1577	49	830	44676	36774	135	37007	0	324	0	98	0	7669	0	44676	0	0	7548	0	0	0	0	4404	32370			0	23095	22771	121	0	0	0	0	7669	
16458																																							23187	1582	0	42943	78028	0	11335	106	2948	291147	255260	900	256389	0	2442	0	229	0	34758	941	291147	0	0	29502	0	0	2059	422	15774	239486			0	132701	130259	2256	337	0	0	0	34758	
16551																																							8103	6981	718	1419	28461	927	3677	3611	7100	233978	205003	361	212364	0	2508	706	7000	0	21614	175	233978	0	0	11109	0	0	9576	0	22340	182663			0	174783	172275	754	0	0	0	0	21614	
16748																																							2491	2994	401	7515	12178	0	824	22	2277	57732	50429	434	51173	0	450	0	0	0	6559	400	57732	0	0	3275	0	0	2600	2115	13894	36536			0	27365	26915	284	0	0	310	0	6559	
16944																																							0	9168	0	0	16273	0	132	415	510	40108	35572	301	35873	0	214	0	0	0	4235	1000	40108	0	0	1349	0	0	1500	0	7356	28216			0	13824	13610	386	0	0	0	0	4235	
16953																																							7972	1182	0	2365	6660	0	89	0	431	33094	27641	135	27776	0	121	0	0	0	5318	100	33094	0	0	2283	0	0	2775	0	6288	21353			0	14516	14395	160	0	0	0	0	5318	
17110																																							12631	4710	0	100	12609	0	1472	0	2660	102566	80951	2318	83269	0	319	0	0	0	19297	300	102566	0	0	12011	0	0	6986	0	0	80951			0	68703	68384	0	0	0	0	0	19297	
17147																																							13691	60165	9152	441220	494782	0	49630	19425	217538	4093371	3081576	24339	3498857	0	73074	132452	247899	0	594514	10871	4093371	0	0	148427	3195	125	430469	12257	601322	2480254			0	2712938	2639864	4622	0	0	27946	117097	594514	
17259																																							357	2283	0	0	25048	0	2152	109	2555	65576	52839	1516	57855	0	205	0	3500	0	7721	769	65576	0	0	5302	0	0	769	0	6349	46491			0	33231	33026	881	46	0	0	0	7721	
17464																																							200796	32841	3805	1335	134952	1173	34227	30315	52455	1392625	1148706	26167	1234873	0	30710	0	60000	0	157752	750	1392625	0	0	-72256	0	0	226740	103	188010	960696			0	929218	898508	2518	2115	0	0	0	157752	
17950																																							6962	7027	0	168	119112	0	5458	1051	4563	294531	263705	2968	266735	0	2748	1695	62	0	27796	725	294531	0	0	12529	0	0	12050	496	41737	221968			0	150747	147999	2492	0	0	0	0	27796	
18050																																							24252	10585	568	15869	118859	0	12328	1970	2969	387125	342061	1458	344049	0	2685	0	530	0	43076	1214	387125	0	0	30735	0	0	7671	500	106558	235503			0	191910	189225	3456	10000	0	0	0	43076	
18135																																							266	4974	0	14169	43619	0	12152	777	7920	238224	174089	756	217685	0	1419	0	26095	0	20539	456	238224	0	0	12938	0	0	6056	1928	56531	117558			0	131038	129619	1089	22800	0	0	16745	20539	
18377																																							16459	24	0	0	8642	0	1006	0	469	45811	42219	58	42277	0	202	0	0	0	3534	0	45811	0	0	3364	0	0	0	0	0	42219			0	19413	19211	170	0	0	0	0	3534	
18827																																							27863	5868	1265	0	53805	2140	3588	2185	4526	392982	352575	724	353299	0	4542	0	0	0	39683	528	392982	0	0	33844	0	0	7248	0	49766	302809			0	296284	291742	-1937	0	0	0	0	39683	
18836																																							5941	2512	0	0	12945	0	4525	3712	6127	157111	139144	1365	143603	0	2249	0	3094	0	13508	180	157111	0	0	11549	0	0	1676	0	21086	118058			0	118740	116491	103	4858	0	0	0	13508	
18854																																							29038	3438	0	0	3211	0	3684	402	4147	201285	176648	1452	178100	0	1721	0	0	0	23185	40	201285	0	0	17092	0	0	6060	0	50130	126518			0	159086	157365	-7	0	0	0	0	23185	
18957																																							1222	754	0	0	4329	0	180	0	464	25308	24112	50	24625	0	443	0	463	0	683	200	25308	0	0	-365	0	0	805	0	3387	20725			0	18772	18329	43	30	0	0	0	683	
19356																																							27	2236	0	0	33178	0	737	1150	1210	75837	63387	1082	66945	0	746	0	2058	0	8892	2025	75837	0	0	3378	0	0	3200	0	10746	52641			0	38045	37299	289	0	0	418	0	8892	
19730																																							220562	35048	5155	4745	155246	0	70123	7411	109669	2192352	1922938	11110	1966129	0	41724	17847	32081	0	226223	4083	2192352	0	0	64057	0	0	156304	5531	418140	1504798			0	1600375	1558651	1779	2364	0	0	0	226223	
19936																																							54073	4295	0	7998	19114	0	5768	3178	5649	237046	210401	644	215957	0	3995	0	0	0	21089	420	237046	0	0	7728	0	0	12406	0	36803	173598			0	140966	136971	535	0	0	0	4912	21089	
19972																																							14460	10618	0	19479	0	0	350	0	3229	83620	69794	810	70604	0	250	0	0	0	13016	0	83620	0	0	480	0	0	12536	0	0	69794			0	35734	35484	0	0	0	0	0	13016	
20053																																							3051	991	214	0	10405	0	381	406	1772	67128	56376	625	58704	0	734	1320	1703	0	8424	150	67128	0	0	2108	0	0	6053	0	10548	45828			0	49322	48588	113	0	0	0	0	8424	
20512																																							798	3107	0	412	36250	0	714	322	5004	99212	84509	4472	88981	0	546	0	0	0	10231	410	99212	0	0	8635	0	0	775	0	14342	70168			0	50006	49460	411	3145	0	0	0	10231	
20633																																							2354	6006	0	4969	70784	0	5960	1732	10755	333235	297594	2417	306011	0	3101	0	6000	0	27224	1106	333235	0	0	24692	0	0	1394	0	31782	265812			0	207296	204195	32	26480	0	0	0	27224	
20857																																							45013	3265	0	0	107733	0	1349	0	2533	207279	179119	367	186199	0	620	142	6713	0	21080	200	207279	0	0	6749	0	0	9800	0	114384	64735			0	47864	47244	4331	0	0	0	0	21080	
21256																																							1591	158	0	0	1182	0	64	166	642	9625	8539	10	8549	0	143	0	0	0	1076	105	9625	0	0	457	0	0	495	0	2405	6133			0	5214	5071	19	751	0	0	0	1076	
21359																																							1999	462	0	0	5040	0	89	84	611	23787	20688	37	21022	0	195	0	297	0	2765	550	23787	0	0	1279	0	0	700	0	1956	18732			0	15697	15502	236	0	0	0	0	2765	
21630																																							427	1773	0	0	42599	0	1554	77	987	86305	69886	692	77285	0	321	0	4031	0	9020	281	86305	0	0	5161	0	0	1919	0	14840	55046			0	36534	36213	1659	2675	0	0	2676	9020	
21658																																							7724	470	0	0	34359	0	1465	836	4202	144256	128180	1240	129680	0	1356	0	260	0	14576	100	144256	0	0	9910	0	0	4157	0	16	128164			0	96556	95200	409	0	0	0	0	14576	
22048																																							10983	6210	0	0	46143	0	3784	295	8755	190288	148641	1887	171170	0	2847	0	14333	0	19118	1000	190288	0	0	10822	0	0	6400	0	22726	125915			0	116965	114118	896	0	0	0	6309	19118	
22356																																							1816	7226	2886	0	206014	0	7416	2017	10264	377079	293266	3645	333535	0	2712	0	20930	0	43544	500	377079	0	0	5250	0	0	35303	782	47591	245675			0	134170	131458	2491	7200	0	0	15694	43544	
22543																																							9447	2763	0	0	6384	0	1315	335	875	85942	71643	1028	72671	0	834	0	0	0	13271	602	85942	0	0	9400	0	0	3398	0	18376	53267			0	53184	52350	-129	12473	0	0	0	13271	
22552																																							0	954	0	285	9008	0	357	330	1967	79503	70824	436	71895	0	997	0	635	0	7608	100	79503	0	0	2398	0	0	4900	0	8568	62256			0	67599	66602	210	0	0	0	0	7608	
22730																																							8033	1337	0	0	26420	0	2821	215	2875	116853	99194	454	104095	0	726	0	0	0	12758	250	116853	0	0	11791	0	0	300	0	24612	74582			0	73052	72326	417	2826	0	0	4447	12758	
22936																																							29082	1877	0	0	14183	0	3731	11860	2646	231406	217122	745	221490	0	7111	0	3623	0	9916	725	231406	0	0	-9947	0	0	19128	0	33406	183716			0	174638	167527	10	500	0	0	0	9916	
