"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
243955	3550	0	41	8264	0	10193	0	0	1	0	32350	0	148		4251	986		10152	32202	0	0	1167	1	1	3305	11294	5319	432	14571	1283	3363	2817	0	16100	7463	0	0	4646	0								
244037	11754	454	4288	53244	0	53244	0	0	0	0	67951	145	7619		16815	20115		48502	60187	0	0	1001	0	0	5935	14442	4898	365	20368	3022	6233	1187	0	8825	10442	0	0	9255	0								
244149	14741	0	21963	78108	0	117745	0	0	77457	0	226433	0	14592		23496	72202		95782	191445	0	20396	4163	6731	6731	23525	53782	11990	797	77307	9184	37850	2362	0	66598	49396	6731	70726	47034	13668								
244158	25477	0	16325	69058	0	91239	0	0	1494	0	130948	0	5429		23080	51083		74914	125139	0	380	0	1494	498	6869	21970	13729	2698	28839	1466	7329	327	0	22186	9122	2097	0	8795	5425								
244251	399890	22	11371	47092	0	55581	0	0	0	0	487519	0	55816		23333	39911		44188	431703	0	0	2885	0	0	6411	15127	12054	4997	21538	507	3649	1984	2989	15255	9129	0	0	4156	0								
245016	3362	0	0	368931	109387	368966	0	0	0	0	907896	0	0		112496	200398	32273	259579	907896	0	0	18838	0	0	79883	272446	34184	2223	352329	106095	196510	11039	1756	276240	315400	0	0	302605	14278	false							
245276	1832671	210	259628	1736323	880	3734829	0	0	254676	0	4100757	0	4776		810553	42808	251286	3466871	4054241	7240	41740	50049	254676	254676	280622	612500	533894	114704	893122	80542	264641	290885	47491	731167	683558	0	0	345183	488	true	335552	1645639	143	42665	1279496	553175	
245351	15616	0	28928	78951	0	119950	0	0	10050	0	125503	0	12404		19485	30560		88571	112368	2451	731	2819	10050	5898	20176	27011	10672	1529	47187	6635	7268	6036	0	39903	19939	55155	0	13903	0								
245557	161300	0	47965	99266	0	175527	0	0	0	0	321742	0	5104		64076	20487		127562	316438	0	200	14146	0	0	14747	29476	50307	13721	44133	5149	9367	10930	6259	44175	31705	0	0	14516	0								
246022	287595	0	361	33983	0	55401	0	0	0	0	379511	0	25114		7330	70735	2879	54890	354397	150	0	1525	0	0	5896	8931	1007	378	14827	2676	2293	0	0	8881	4970	0	0	4449	0	true							
246134	48879	0	20803	62144	0	138513	0	0	0	0	353092	0	53889		72954	132495	26503	117710	299053	0	150	10274	0	0	19841	76175	29380	16882	96016	3662	13548	8755	3475	69324	29440	0	0	17210	0	true							
246237	5990	0	6922	4844	0	15189	0	0	0	0	11581	0	1189		3170	611		8267	10392	0	0	0	0	0	1339	2787	315	0	4079	0	539	0	0	1271	539	0	0	539	0								
246451	11209	0	854	16379	0	24938	0	0	2059	0	45980	0	2893		10530	12774		24084	43087	0	0	1487	2059	2059	7052	10154	1364	0	17206	1040	2087	300	0	8040	3427	0	0	3126	0								
246657	260609	0	15945	133102	0	137695	0	0	0	0	438714	0	32653		24698	115092	11185	116603	406061	5147	0	2689	0	0	6766	22774	9365	1182	29540	8997	12157	1772	0	15389	22926	63514	0	13057	0	true							
246947	16385	0	6846	10612	0	31225	0	0	0	0	34779	0	8741		5272	10128		24379	26038	0	0	978	0	0	2522	3086	2235	0	4714	0	422	0	0	2571	422	0	0	422	0								
246956	46539	0	5556	70233	0	141500	0	0	0	0	198736	0	19394		35126	21186		134718	168413	1226	10929	303	0	0	24089	57503	20385	3107	60687	5604	14995	3865	1463	69958	25927	36680	0	20598	10700								
247140	46408	0	7869	176503	0	224684	0	0	4187	0	270215	0	21726		33255	152035		216377	248306	438	183	5017	4187	4187	11930	25972	17995	3690	37827	828	7264	4094	0	26332	12185	7426	0	8092	0								
247355	123985	0	505	7593	0	44854	0	0	0	0	933768	0	130247		46263	627911		44349	803521	0	0	4075	0	0	26197	56878	25498	1262	83075	19595	23434	28153	855	63572	72037	6407	0	43029	0								
247476	5045	0	0	1836	0	10068	0	0	0	0	40525	0	204		10962	16668		10068	40321	0	0	1269	0	0	3289	9590	4494	462	12879	273	400	304	0	6873	977	0	0	673	0								
247551	28882	0	8286	86682	0	86682	0	0	1988	0	89551	0	13801		13195	25671		77894	73358	502	2392	1012	1988	1988	9415	12200	7892	0	18403	0	2064	3427	0	16311	5492	12030	0	2064	1236								
247908	890317	0	16515	116466	0	141858	0	0	0	0	992363	0	37072		29402	59140	27897	125343	955291	0	0	6598	0	0	6437	14929	11958	4229	21114	1607	1898	1573	275	8151	5353	31244	0	3504	0	true	0	0	0	0	0	0	
248240	464328	0	14295	171064	0	171064	0	0	0	0	682696	0	26347		45794	124896	5834	155230	656245	1539	104	2076	0	0	10473	37543	26198	2846	48016	1888	9835	4689	0	31266	16412	142411	0	11723	6000	true	53867	95041	74765	45220	107039	5174	
248352	9865	0	3886	12422	0	38344	0	0	10204	0	70675	0	3869		19387	19631	3157	34458	61086	0	5720	1305	10204	1856	4646	13939	11328	7551	17047	278	1683	1501	254	18076	3716	11440	0	1961	5720	true							
248455	76567	0	28517	96429	0	214687	0	0	0	0	185772	0	36690		19585	51626		186170	149082	0	0	1566	0	0	8613	14001	6572	2437	22614	4935	8929	11837	255	12038	25956	0	0	13864	0								
248633	10935	0	921	28146	0	55690	0	0	10912	0	182977	0	30451		38624	30467		54769	152526	0	0	11258	0	0	11461	31307	30518	19890	42768	1953	21315	16494	8639	54551	48401	0	0	23267	0								
248745	29725	0	1031	48982	0	55841	0	0	4092	0	150943	0	10589		37761	61324		54808	140354	2	0	2295	4092	1259	7016	23832	20355	2762	30848	1106	2390	1919	514	16204	5929	0	0	3496	0								
249416	27682	0	8621	31082	0	42161	0	0	0	0	88614	0	1757		37016	5429		33540	86857	0	0	5682	0	0	8355	16100	21088	8804	24455	0	329	827	0	17331	1156	0	0	329	0								
249612	3694681	0	19	272649	0	315571	0	0	0	0	13190658	0	7358		2019006	4052911	494767	315527	13182074	25	1226	138266	0	0	1500006	1342146	1035589	113446	2842152	610533	491849	323897	25600	1972180	1451879	14180	0	1102382	0	true	235680	35334	3646215	406696	3694681	0	
249658	6997	0	3710	21775	0	28025	0	0	0	0	35025	0	1702		1930	21707		24315	33323	0	0	293	0	0	663	2376	1928	352	3039	0	581	422	0	3389	1003	0	0	581	0								
250430	13877	0	6174	23174	0	36890	0	0	0	0	50911	0	7049		15009	76		30716	43862	0	0	825	0	0	3871	14914	5449	4022	18785	3500	4554	300	350	13245	8704	0	0	8054	0								
250476	39222	0	0	17492	0	21807	0	0	6424	0	69386	0	4627		5161	12135		21807	60909	0	3850	279	2125	0	1669	6927	2910	570	8596	4049	1904	0	0	6915	5953	0	4299	5953	0								
250850	5222	0	0	17504	0	35676	0	0	2000	0	57013	0	14814		8796	5952		35676	42199	0	0	0	2000	1500	4396	14142	4467	808	18538	500	17127	2400	2000	15016	22027	0	0	17127	0								
251352	38196	0	28878	86399	0	151677	0	0	19500	0	296861	0	50629		50615	46694	8236	121867	197439	932	48793	1346	19500	18000	13585	79181	34162	18451	92766	23672	21246	13492	8182	94764	66592	12996	0	44918	48743	false							
251558	62446	0	5764	107693	0	135192	0	0	0	0	145559	0	10143		22137	34918		129428	135416	0	0	4515	0	0	28669	4998	6002	4905	26347	3343	276	0	0	22439	3619	47574	0	1119	0								
251745	33851	0	39937	150095	0	236126	0	0	0	0	168833	0	10330		44566	27182		196188	158503	1	0	5929	0	0	24743	58122	7148	383	82797	2235	13183	688	1298	45830	17404	0	0	15418	0								
251857	8463	6	1972	14579	0	21396	0	0	0	0	45506	0	2237		11153	19415	1361	19418	43269	0	0	0	0	0	2577	7993	3823	166	10404	0	1285	1784	0	3406	3069	0	0	784	0	false							
251978	22717	0	3389	0	0	63028	0	0	0	0	243770	0	22771		41207	37767		59639	220999	0	0	10351	0	0	17830	46340	56833	1939	64170	4968	31457	23919	0	81736	60344	8570	0	36425	11528								
252041	46788	0	50418	102239	0	177840	0	0	2421	0	243616	0	21649		29820	108784		124013	221486	3409	481	1727	2421	2421	6541	25682	28353	5097	32223	5335	7115	9261	660	35853	22371	46866	0	12450	0								
252256	2302	0	371	4217	0	4217	0	0	2069	0	37415	0	1369		2620	19315		3792	27339	54	8707	0	0	0	1089	4880	6252	61	5969	1561	1956	0	0	9662	3517	0	2069	3517	6391								
252452	13210	0	10850	27183	0	47201	0	0	0	0	58372	0	3983		13058	25841		36351	54389	0	0	1219	0	0	5204	7259	5513	6	12271	1020	0	319	0	4924	1339	0	0	1020	0								
252658	6681	0	4826	36327	0	50299	0	0	13251	0	109756	0	871		13400	11378		45473	79011	0	29874	3403	12932	7718	16295	36805	16432	296	53089	6471	13991	1407	0	56428	21869	0	0	20462	5316	false							
253356	58365	0	46921	349874	0	452319	0	0	0	0	591612	0	39822		33104	324277	9046	405374	493798	24	57992	4027	0	0	10496	67193	6822	2100	77689	1799	102139	18161	260	53507	122359	0	0	103938	0	true	348762	56612	181534	75942	48673	9622	
253468	168393	0	118009	469480	0	500268	0	0	0	0	1777736	0	588423		11826	1481307	7601	375396	1185885	6863	3428	3140	0	0	18388	19747	8712	916	38135	62021	9394	8603	254	35937	80272	470160	0	71415	0	true	3629	5597	166475	763729	0	168393	
253646	23727	0	3597	36296	0	58822	0	0	3507	0	123324	0	34278		10836	68232	2897	55225	89046	0	0	273	0	0	3449	8160	3333	1983	11609	3200	2750	8232	258	6089	14440	0	1507	5950	987	true							
253730	14748	0	6354	24056	0	33074	0	0	1451	0	52782	0	953		14110	1327		26720	51829	0	0	1009	0	0	6594	15267	6141	43	21752	1099	5631	1932	0	13935	8662	0	718	6729	0								
253776	2758	0	0	399	0	803	0	0	0	0	9915	0	372		3412	695	1406	803	9543	0	0	0	0	0	827	3559	1471	605	4386	0	0	0	0	3050	0	0	0	0	0	true							
254317	221402	0	5094	16071	0	34247	0	0	0	0	880602	0	66058		241270	193398		29153	814544	0	0	41294	0	0	32447	97144	130095	123768	129591	6433	11877	29511	34527	142184	82348	0	0	18310	0								
254504	92531	0	5602	40880	0	91290	0	0	53	0	138256	0	23645		19637	11998		84865	114121	823	490	0	53	0	5543	5496	17495	181	11039	1050	259	3181	522	9078	5012	10310	0	1309	0								
254849	26156	0	55672	84542	0	113331	0	0	1983	0	63352	0	26901		3568	3187		55209	34919	2450	1532	382	1983	1983	27133	2564	732	414	29697	271	2255	640	0	27275	3166	48658	0	2526	0								
255350	16909	0	8848	24809	0	43312	0	0	635	0	76990	0	8866		17157	19380	5949	33723	68124	741	0	2067	635	95	5725	10661	15909	3802	16269	518	2925	900	261	18941	4604	635	0	3443	11024	true							
255547	13823	2	1276	9982	0	23630	0	0	0	0	48805	0	1212		14585	5639	3428	22352	47593	0	0	895	0	0	2080	8420	11822	4904	10500	255	967	895	0	12641	2117	0	0	1222	3922	true							
255556	0	0	18718	77009	0	146287	0	0	0	0	38586	0	1633		9646	3239		127569	36953	0	0	3550	0	0	4921	9881	5938	3248	14794	2336	2351	2910	3762	14342	11359	0	0	4687	0								
255574	124124	0	511	183536	0	183536	0	0	6971	0	383443	5	1005		117811	89328		183023	381885	2	548	12778	6971	6971	24482	60414	64168	12784	84100	434	3304	4100	306	44037	8143	0	0	3304	0								
255659	625333	0	37942	337653	0	493304	0	0	0	0	3345889	0	323484		197560	2103426	65775	455362	3017630	0	4775	25114	0	0	115446	209685	78321	19472	324774	50898	92779	38429	12100	225364	194206	52528	0	143677	0	true	69348	169446	348037	299426	482285	120395	
255873	13263	0	0	8383	0	32458	0	0	9212	0	99818	0	782		17038	41052		32458	91279	0	7757	1515	8952	4235	5446	8337	24501	2967	13783	1589	0	2663	0	24213	4252	0	260	1589	3224								
256049	1832	690	3	4378	0	4378	0	0	0	0	3336	0	156		1115	389		3685	3180	0	0	0	0	0	269	451	367	28	720	0	0	0	0	0	0	0	0	0	0								
256058	40859	0	10598	117405	0	117405	0	0	20169	0	277240	0	19600		44966	12423		106751	257640	56	0	6675	17587	8085	22844	64327	62823	25511	87169	14965	21035	10305	2144	130541	48449	0	1738	36000	61991								
256076	22973	0	647	16727	0	36778	0	0	500	0	63796	0	6598		12723	4352		36131	57198	0	0	1107	0	0	4416	10791	9867	0	15207	3495	1788	6113	0	12351	11396	0	0	5283	0								
256179	18503	0	3777	25823	0	36390	0	0	0	0	37582	0	148		7002	7667		32613	37434	0	0	254	0	0	2161	4483	2130	847	6394	401	1391	0	0	2618	1792	0	0	1792	0								
256553	989030	0	181773	256142	0	280580	0	0	7500	0	2045321	0	117921		335514	370270	57477	98801	1927400	6	0	15253	7500	0	67247	301337	125526	27810	367454	16931	96470	31392	19309	186406	164101	112817	0	113400	0	true	64094	22222	370270	0	989030	0	
257233	59198	0	45401	197769	0	197769	0	0	0	0	306522	0	75225		62169	46512		149939	196327	2429	34970	10248	0	0	14796	58223	42408	26488	72902	8076	24202	17466	9153	79746	58897	30333	0	32278	33720								
257345	32699	0	19234	49239	0	71039	0	0	2650	0	116699	0	9906		32301	36465		51805	106643	0	150	5148	2650	2650	8084	14219	15306	7361	22303	1000	1265	0	300	12669	2565	0	0	2265	0								
257578	1249	0	7694	205590	0	205590	0	0	0	0	143361	0	0		58865	0		197896	143361	0	0	3770	0	0	21502	72294	17589	3568	93795	9796	16308	1056	0	56087	27160	0	0	26104	0								
257653	8529	0	6192	10856	0	20467	0	0	0	0	26160	0	4632		6637	3389		14275	21528	0	0	178	0	0	3652	5012	1025	402	8664	3801	350	0	0	3454	4151	0	0	4151	0								
257756	23864	0	1293	53179	0	87134	0	0	1934	0	88619	0	3453		12443	9721		85841	85166	0	0	637	1934	989	8396	19597	3231	479	27717	2869	14274	6188	0	19259	23331	0	0	17142	2965								
258146	5252	0	663	7344	0	9990	0	0	0	0	20530	0	2570		7763	2242		9327	17960	0	0	0	0	0	1996	8287	1782	182	10283	518	271	0	0	4483	789	0	0	789	449								
258306	88970	3	698	75178	0	123385	0	0	0	0	239768	0	3622		32004	80492		122591	236131	93	15	815	0	0	20100	22031	8216	1527	42131	2654	15270	509	0	19871	18433	7599	0	17923	0								
258379	15635	0	2988	7127	0	30634	0	0	4000	0	64463	0	1493		25785	3447		27646	62970	0	0	2174	4000	0	2879	13888	19023	6390	16767	0	1257	255	1689	16395	3201	0	0	1257	0								
258445	243145	0	6019	27834	0	41720	0	0	35340	0	511672	0	494		119154	93714		35701	507393	0	3785	8474	35340	6602	23214	45126	92419	6816	65335	2494	1990	2753	0	48421	7237	0	0	4484	3578								
258539	24416	0	473	14004	0	20456	0	0	0	0	55985	0	1166		12919	5855		19983	54819	0	0	2804	0	0	2837	5816	6886	5047	8653	614	304	1550	2658	7667	5126	0	0	918	0								
258771	1429405	0	0	190166	0	275484	0	0	196194	0	5026218	0	284019		597305	2299136	101709	275484	4688696	0	53503	35860	196194	196194	281983	635972	199690	22093	917955	27598	95160	32449	2732	542433	157939	0	0	122758	53503	true	54297	41598	1431084	530530	204798	1224607	
258874	17188	0	22	2698	0	14648	0	0	0	0	51046	0	556		18473	7820	3213	14626	50490	0	0	1357	0	0	3738	10535	9021	2430	14273	314	0	0	0	7250	314	0	0	314	0	true							
259059	18351	2	5471	20835	0	40167	0	0	6001	0	56728	0	6933		9845	18034		34564	49795	130	0	1057	6001	6001	8804	5451	4515	590	13847	383	600	0	0	9515	983	800	0	983	0								
259330	56762	0	10198	41463	0	81865	0	0	0	0	601209	0	75416		111203	308674	31827	71601	525593	66	200	12054	0	0	33211	116113	46747	11141	149324	7123	14280	5358	1802	96007	28563	17097	0	21403	0	true							
259442	24785	3	24983	44850	0	105755	0	0	21597	0	216584	0	19121		51607	76794		80769	192547	0	4916	6754	7063	4460	15584	21567	40593	8860	37151	4409	8768	14167	1057	34997	28401	18923	4995	13177	3232								
259956	17606	0	19017	7697	0	67827	0	0	0	0	38826	0	4750		10194	2208		48805	34076	5	0	632	0	0	4942	6904	5445	45	11846	636	252	789	0	7142	1677	0	0	888	0								
260055	124108	94	22028	327384	0	411447	0	0	0	0	3039039	0	205835		59484	2779148	19144	382296	2833099	7029	105	4390	0	0	23035	52691	21703	5143	75726	4732	13492	12198	2789	43088	33211	107726	0	18224	0	true	57420	107266	1165087	1310096	116954	6562	
260831	5750	0	2972	30464	0	31322	0	0	0	0	54889	0	2193		10067	9465		28350	52696	0	0	352	0	0	6883	23083	1782	0	29966	1564	5323	1039	0	21681	7926	0	0	6887	0								
260868	94790	1	86287	816275	0	862270	0	0	1970	0	1227568	0	173228		141136	420810	47512	775982	1033830	0	20510	25790	0	0	104162	277695	120064	12647	372607	46032	112224	36339	2806	373432	197400	10571	1970	158256	61186	true	130422	253834	177442	161205	88258	6181	
261146	15432	0	28344	90087	0	91355	0	0	18514	0	152609	0	4677		27271	23723	8612	62521	122400	490	25532	2981	18514	18514	46649	44510	5701	1242	67682	8532	5981	588	250	70831	15351	7852	0	12731	25042	true							
261360	55642	0	57821	99742	0	162189	0	0	10030	0	418213	0	33728		48412	226539		104368	384485	0	0	3930	0	0	23091	62745	14656	10232	85836	1815	13709	7987	1797	62312	25308	0	5000	15524	0								
261940	42586	0	55901	67674	0	236082	0	0	20128	0	415042	0	33207		107725	101275		180181	380587	0	1248	11633	0	0	30905	157863	23538	1844	188768	9572	37597	9863	0	106424	57032	9745	20128	47169	0								
262059	17367	1	56029	64031	0	165461	0	0	1	0	194425	0	38330		17532	85130		108487	155802	944	293	3990	1	1	23826	41879	7774	1867	65382	3246	11181	2155	0	57814	16582	46576	0	14427	0								
262237	14131	0	8258	46091	0	71906	0	0	0	0	157920	0	11447		21796	66342		63648	146473	0	0	4216	0	0	7260	33221	10721	4288	39958	2252	14252	4835	619	33693	21958	0	0	16504	0								
262358	37248	0	9640	111258	0	151574	0	0	0	0	245855	0	53484		33754	50960		141263	190324	671	2047	1803	0	0	18452	63165	20766	3856	81616	15919	31003	4486	0	72484	51408	2467	0	46922	34179								
262741	37417	0	21990	67358	0	163149	0	0	0	0	155982	0	12248		47976	0		141159	143634	0	100	4762	0	0	30904	55704	11761	1781	82907	3385	7804	6880	346	52174	18415	0	0	11189	100								
262844	140668	0	22853	111967	0	197885	0	0	0	0	450317	0	26154		87312	102359		175032	424163	0	0	0	0	0	32829	76305	31844	7457	86324	21125	29911	6804	1013	61125	58853	546	0	41239	0								
262956	28817	0	17317	27826	0	61850	0	0	0	0	62051	0	1007		14986	0		44533	61044	0	0	3476	0	0	3382	5138	12261	4347	7195	1250	522	4676	1657	10142	8105	0	0	1772	0								
263243	100526	1	19427	78130	0	121131	0	0	18002	0	258487	0	2560		67888	23465	17321	101703	255678	0	249	5516	18002	4505	13553	36211	41909	21643	49764	3202	6916	9521	1541	45428	21180	0	0	5613	249	true							
263627	28063	0	30724	35521	0	91319	0	0	0	0	53957	0	3040		13667	2806		60595	50917	0	0	635	0	0	2634	9663	5016	880	12297	3170	1725	0	0	4526	4895	0	0	4895	0								
264455	274375	0	7193	37614	0	51942	0	0	0	0	373701	0	68668		29161	29380		44749	305033	0	0	4157	0	0	14191	21345	12348	643	34491	10989	7420	3010	0	19366	21419	0	0	18409	0								
264772	268076	0	1183	459459	0	459459	0	0	209572	0	729754	0	69122		208836	158941	0	458257	607099	19	53533	0	209572	205293	60971	181437	30315	3067	242408	11505	14692	751	0	66954	26948	0	0	26197	54509	true	3368	104484	75	37543	246775	21301	
265340	27797	0	29042	40325	0	63274	0	0	0	0	146419	0	8535		29813	39850		34232	137884	0	0	48959	0	0	9630	22764	17654	9176	32394	624	8399	7780	2745	29411	19548	0	0	9023	0								
265407	225893	0	53561	244730	0	282996	0	0	88364	0	1120608	0	82709		95573	699183		222327	1037899	7108	0	13624	88364	88364	55347	60622	24483	3296	115969	26586	23251	1946	0	48176	51783	151729	0	49837	0								
265452	10262	0	11635	30111	0	30248	0	0	0	0	28309	0	1357		9055	0		18613	26952	0	0	378	0	0	1683	5511	7788	1875	7194	624	305	261	0	7803	1190	0	0	928	0								
265676	12088	0	1291	31376	0	37085	0	0	0	0	50486	0	4250		15267	6102		35794	46037	0	199	541	0	0	6831	18845	1498	83	25676	259	4780	0	0	11990	5039	0	0	5039	0								
266066	13018	0	9187	46685	0	65893	0	0	2000	0	113366	0	15696		11758	35064		56176	97173	530	497	225	2000	2000	8092	22146	9398	0	30238	4113	18115	3421	0	27878	25649	4073	0	22228	1206								
266244	31704	26	6108	37707	0	49808	0	0	0	0	105612	0	4197		37810	8293		43674	101170	0	245	2570	0	0	3857	14123	26300	12292	17980	0	2928	4438	1677	18762	9043	0	0	2928	0								
266253	9671	0	12650	16912	0	43461	0	0	1033	0	71076	0	4815		5434	1800		30811	66251	0	10	423	1033	1033	10115	29023	15483	395	39137	252	3339	1000	0	49581	4591	10535	0	3591	36860								
266271	14314762	36	84082	1384165	0	2328649	0	0	2476565	0	33712543	2	2870428		3648970	11937722	987694	2110306	30796336	134225	45777	272814	2450776	2403434	2084489	2749564	709758	68401	4834053	637671	933545	271317	5314	1963242	1847847	673305	25789	1571216	0	true	339706	768224	2981840	5758891	12769575	1544043	
266655	10355	0	813	9922	0	19858	0	0	2012	0	41762	0	5128		13865	6040		19045	36634	0	0	572	2012	0	5547	8046	6620	2454	13593	1681	516	503	0	8802	2700	0	0	2197	2977								
266851	33388	0	10858	69946	0	70718	0	0	0	0	115980	0	10210		34052	23803		59860	105770	0	0	3932	0	0	6808	27959	11232	5271	34340	1032	4290	1260	936	17218	7518	0	0	5322	0								
266945	57438	1	45183	80685	0	165801	0	0	0	0	504361	0	14289		97316	162990		120617	489087	0	985	22889	0	0	36744	87338	68327	13745	124082	16886	39506	19278	2109	108838	77779	0	0	56392	497								
267652	15185	0	8752	28852	0	38328	0	0	0	0	47583	0	6179		5174	22468		29576	41404	0	0	225	0	0	1636	3879	3087	543	5259	407	0	378	0	3970	785	0	0	407	0								
268006	681528	9	54094	269849	0	269849	0	0	29436	0	1375588	0	87007		216178	246796	85866	209863	1283086	5883	5495	35298	29436	29436	171070	137761	43166	32724	289904	24128	32163	3138	3113	168543	62542	311003	0	56290	0	true	7308	24083	103101	142612	487569	164268	
268136	16790	0	16294	80568	0	80568	0	0	0	0	113185	0	3613		27505	31948		64274	109572	0	0	4136	0	0	11348	38945	3715	748	50292	1342	8088	261	0	27251	9691	0	0	9430	0								
268677	97813	0	472	84254	0	91103	0	0	81914	0	405216	0	29004		57104	113117	6250	89525	321299	1106	54913	2470	70669	48172	37416	50115	44287	8513	87531	1539	50195	860	1363	83226	53956	40171	11245	51733	11766	false							
268828	64063	26	3566	54996	0	71745	0	0	0	0	163912	0	1536		36188	2908	16741	68153	162376	0	0	8092	0	0	13953	38060	13543	850	52013	10673	12154	7455	253	30218	30535	0	0	22827	0	false							
