"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
874845																																		8535	316	0	4970	3565	79785		0	0	0	0	316	146545	5	3565	true	0	0	0	0	0	75000	0	0	0	0	4785	0	4785	true	false	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2409	557851	0	0	0	0	0	0																										www.lakecitybank.com	
875048																																		1956	612	0	1514	442	0		25	0	205	90	292	150	0	442			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					181	5086	0	0	0	0	0	0																											
875057																																		189	350	0	0	189	0		0	0	350	0	0	115	0	189			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					119	5169	0	0	0	0	0	0																											
875132																																		1307	0	4000	766	0	4000		0	0	0	0	0	427	0	0			0	4000	0	0	0	0	0	0	0	0	0	0						541																					0	0	0	0	0	0	0	0																											
875655																																		3166	730	0	3166	0	0		0	0	0	0	730	406	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					214	10755	0	0	0	0	0	0																											
875758																																		0	0	0	0	0	0		0	0	0	0	0	277	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					67	5039	0	0	0	0	0	0																										https://www.firsttexasbank.bank	
875879																																		614	0	0	474	35	0		0	0	0	0	0	0	0	35			0	0	0	0	0	0	0	0	0	0	0	0						105																			1	true	0	0	0	0	0	0	0	0																											
875936																																		0	1085	10000	0	0	20000		495	0	425	0	165	11069	3	0			0	10000	7000	3000	0	0	0	0	0	0	0	0						0																					163	6418	0	0	0	0	0	0																											
876157																																		0	136	1500	0	0	5739		0	116	20	0	0	0	0	0			739	1500	2000	1500	0	0	739	0	0	0	0	0					130	0																					59	945	0	0	0	0	0	0																											
876634																																		92443	1227	41	89095	3348	96485		105	0	83	0	1039	11135	4	3485	true	0	83129	41	3308	960	0	0	83129	2391	1384	5272	0	92176	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2218	190321	0	0	0	0	0	0																										www.ccbg.com	
876700																																		38569	0	42675	36492	715	109224		0	0	0	0	0	179	0	715	false	0	0	42675	10000	0	1578	0	0	54971	0	0	0	54971	true	false	0	0	57022	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					665	64123	54971	54971	0	0	54971	0										http://www.putnambank.com																http://www.centrevillebank.com	
877350																																		0	0	0	0	0	0		0	0	0	0	0	1310	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					111	5397	0	0	0	0	0	0																										http://www.HorizonFinancialBank.com	
877752																																		0	0	0	0	0	127		0	0	0	0	0	586	0	0			12	0	0	0	0	0	12	24	25	66	0	0					0	0																					211	20438	0	0	0	0	0	0																											
877958																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										hopetonbank.com	
879336																																		364	138	4000	0	0	4000		10	0	128	0	0	20	0	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					107	8943	0	0	0	0	0	0																										http://www.sbherscher.com	
879439																																		0	781	0	0	0	7720		35	0	746	0	0	3462	3	0			0	0	5000	2227	493	0	0	0	0	0	0	0						0																					43	1519	0	0	0	0	0	0																										http://www.felicianabank.com	
879457																																		1048	1831	0	942	0	0		1068	0	0	0	763	23125	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					698	100866	0	0	0	0	0	0																										http://www.cornerstonebanks.net	
879550																																		0	0	0	0	0	0		0	0	0	0	0	185	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					2	16	0	0	0	0	0	0																											
879644																																		60	253	0	0	0	3000		13	0	240	0	0	107	0	0			0	0	0	3000	0	0	0	0	0	0	0	0					0	60																					219	6385	0	0	0	0	0	0																											
879747																																		221	0	0	0	221	0		0	0	0	0	0	385	0	221			0	0	0	0	0	0	0	0	0	0	0	0						0																					72	4597	0	0	0	0	0	0																										http://www.fsbwaupaca.com	
880332																																		0	156	0	0	0	2048		86	0	70	0	0	6302	3	0			0	0	1048	1000	0	0	0	0	0	0	0	0					0	0																					373	16569	0	0	0	0	0	0																											
880855																																		0	0	5000	0	0	15000		0	0	0	0	0	1330	0	0			0	5000	0	10000	0	0	0	0	0	0	0	0						0																					303	34840	0	0	0	0	0	0																										www.bankofoldmonroe.com	
881012																																		9211	80	11	7937	1274	1027		0	0	80	0	0	8910	4	1274			0	11	0	0	32	0	0	0	0	984	0	984						0																					476	30168	0	0	0	0	0	0																											
881441																																		0	157	1500	0	0	4500		0	0	157	0	0	1193	1	0			0	1500	0	0	3000	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										www.altonbank.com	
881478																																		255466	0	0	240939	580	0		0	0	0	0	0	8401	1	580	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	13947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4617	867782	0	0	0	0	0	0										www.heritagebankwa.com	Whidbey Island Bank															www.heritagebanknw.com	
881852																																		1034	0	0	930	0	1006		0	0	0	0	0	205	0	0			0	0	0	73	933	0	0	0	0	0	0	0					0	104																					58	2456	0	0	0	0	0	0																											
881900																																		0	0	0	0	0	2000		0	0	0	0	0	1388	1	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										www.mnbonline.com	
882242																																		7068	0	2500	7039	0	14500		0	0	0	0	0	332	0	0			0	2500	8500	3500	0	0	0	0	0	0	0	0						29																					221	11197	0	0	0	0	0	0																										http://www.rollinghillsbank.com	
882541																																		0	0	0	0	0	0		0	0	0	0	0	92	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					122	15402	0	0	0	0	0	0																											
882701																																		10865	207	75000	10592	0	77055		0	0	207	0	0	2899	2	0			0	75000	0	0	2055	0	0	0	0	0	0	0						273																					1135	160601	0	0	0	0	0	0																											
882952																																		0	0	0	0	0	4000		0	0	0	0	0	65	0	0			0	0	2000	2000	0	0	0	0	0	0	0	0						0																					226	9389	0	0	0	0	0	0																										http://www.ozarkbank.com	
883351																																		0	0	0	0	0	5000		0	0	0	0	0	93	0	0			5000	0	0	0	0	0	5000	0	0	0	0	5000						0																					41	1497	0	0	0	0	0	0																										http://www.libertystateplnd.com	
883959																																		8676	38	5333	5332	0	16616		0	0	0	0	38	90	0	0			0	5333	7046	2634	1603	0	0	0	0	0	0	0					0	3344																					312	23070	0	0	0	0	0	0																										www.bankofkremlin.com	
884303																																		22761	585	0	21824	566	11493		0	0	169	0	416	61411	5	566	false	0	0	0	0	0	0	0	0	82	131	11280	0	11493	true	true	0	0	1490	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1260	189805	0	0	0	0	0	0										www.capitalbank.com																WWW.CHEMUNGCANAL.COM	
884358																																		38	65	0	0	0	0		0	0	65	0	0	979	1	0			0	0	0	0	0	0	0	0	0	0	0	0						38																					97	3362	0	0	0	0	0	0																											
884376																																		220	0	2350	170	0	7025		0	0	0	0	0	213	0	0			0	2350	2500	2175	0	0	0	0	0	0	0	0						50																			1	true	53	1253	0	0	0	0	0	0																											
884442																																		5368	0	3000	2350	1516	53000		0	0	0	0	0	10527	2	2074			0	3000	28000	0	22000	0	0	0	0	0	0	0					0	1502																					296	27573	0	0	0	0	0	0																										http://www.jcbank.com	
884648																																		3296	0	0	3296	0	0		0	0	0	0	0	3636	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					187	9035	0	0	0	0	0	0																											
884657																																		0	0	0	0	0	1500		0	0	0	0	0	175	0	0			0	0	1500	0	0	0	0	0	0	0	0	0					0	0																					27	649	0	0	0	0	0	0																											
885225																																		5842	2796	26000	5237	0	33977		1263	0	0	0	1533	12987	3	0	true	0	31	26000	6071	0	1265	0	31	72	97	441	0	641	true	false	0	0	1982	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										bankofdelmarva.com	
885252																																		0	0	0	0	0	4841		0	0	0	0	0	4221	1	0			3450	0	399	641	351	0	3450	0	0	0	0	3450					0	0																					175	10012	0	0	0	0	0	0																											
885430																																		0	493	0	0	0	0		0	0	0	0	493	18	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										http://www.stlandrybank.com	
885579																																		127	0	1000	0	127	37252		0	0	0	0	0	28	0	127			0	1000	1500	3364	0	0	0	31388	0	0	0	31388					0	0																					441	37391	31388	31388	0	0	31388	0																											
885869																																		6758	809	0	3631	1771	64098		0	0	23	0	786	7437	1	1771			0	0	0	0	0	0	0	64098	0	0	0	64098					0	1356																					1126	84363	64053	63321	0	0	64053	0																											
886204																																		0	0	0	0	0	0		0	0	0	0	0	4798	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					281	24843	0	0	0	0	0	0										www.watertownsavings.com																www.watertownsavings.com	
886624																																		378	291	0	0	378	0		71	0	123	8	89	8336	1	378			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					706	36647	0	0	0	0	0	0																											
887340																																		11061	2594	4000	8263	2690	4000		270	299	0	0	2025	18621	2	2690			0	4000	0	0	0	0	0	0	0	0	0	0					0	108																					757	52455	0	0	0	0	0	0																											
887827																																		0	0	858	0	0	2512		0	0	0	0	0	683	0	0			0	858	1298	356	0	0	0	0	0	0	0	0						0																					23	1161	0	0	0	0	0	0																											
887854																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					43	1035	0	0	0	0	0	0																										www.sherwoodbank.com	
888002																																		14062	110	0	14062	0	181		0	0	110	0	0	14139	4	0	true	0	0	0	0	0	181	0	0	0	0	0	0	0	true	false	0	0	79944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1561	224110	0	0	0	0	0	0																										www.middlesexbank.com	
888141																																		0	1205	0	0	0	0		0	0	0	0	1205	3075	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					117	9561	0	0	0	0	0	0																											
888271																																		86	28	2500	0	0	22500		0	0	28	0	0	2204	1	0			0	2500	5000	4500	10500	0	0	0	0	0	0	0					0	86																			1	true	0	0	0	0	0	0	0	0																											
888552																																		879	0	0	66	0	0		0	0	0	0	0	673	0	0			0	0	0	0	0	0	0	0	0	0	0	0						813																					551	42240	0	0	0	0	0	0																											
888833																																		228	394	0	228	0	452		176	0	0	0	218	537	0	0			452	0	0	0	0	0	452	0	0	0	0	452					0	0																					290	30063	0	0	0	0	0	0																											
890050																																		0	0	0	0	0	0		0	0	0	0	0	13143	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					403	64218	0	0	0	0	0	0																										https://www.fnbgillette.com	
890078																																		0	18	0	0	0	1500		18	0	0	0	0	227	0	0			0	0	500	1000	0	0	0	0	0	0	0	0						0																			1	true	42	650	0	0	0	0	0	0										www,lcfederal.org		www.lcfederal.net		www.lcfederal.biz		www.lcfederal.info										www.lcfederal.com	
890603																																		541	0	0	541	0	0		0	0	0	0	0	4003	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					127	11063	0	0	0	0	0	0																										http://www.collinsvillesavings.com	
890649																																		0	0	1000	0	0	1000		0	0	0	0	0	855	0	0			0	1000	0	0	0	0	0	0	0	0	0	0						0																					108	3660	0	0	0	0	0	0																											
890742																																		1161	680	19000	0	0	100763		0	78	452	0	150	17909	2	0			0	19000	45000	35000	0	0	0	0	0	1763	0	1763					0	1161																					607	45614	0	0	0	0	0	0																										http://www.choosethechief.com	
890957																																		0	0	0	0	0	0		0	0	0	0	0	300	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					41	471	0	0	0	0	0	0																										www.strasburgstatebank.com	
891226																																		0	0	2000	0	0	8473		0	0	0	0	0	15687	3	0			0	2000	0	5000	0	0	0	0	0	1473	0	1473					548	0																					273	31113	0	0	0	0	0	0																											
891253																																		0	0	0	0	0	0		0	0	0	0	0	30	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
892205																																		15686	0	104465	12487	168	151258		0	0	0	0	0	3688	2	168	true	0	0	104465	44119	2674	0	0	0	0	0	0	0	0	true	false	0	0	7075	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	1386	218294	0	8327	0	0	0	0																										http://www.westfieldbank.com	
892223																																		124	0	1500	0	124	2000		0	0	0	0	0	6610	4	124			0	1500	500	0	0	0	0	0	0	0	0	0					0	0																					58	3956	0	0	0	0	0	0																											
893248																																		477	0	1000	0	477	1250		0	0	0	0	0	5876	1	477			0	1000	0	250	0	0	0	0	0	0	0	0						0																					313	23724	0	0	0	0	0	0																										http://www.fnbmusc.com	
893640																																		1364	0	11380	1364	0	22900		0	0	0	0	0	7080	3	0			0	11380	7960	3560	0	0	0	0	0	0	0	0					0	0																					125	9103	0	0	0	0	0	0																											
893855																																		0	1717	0	0	0	0		0	0	0	0	1717	1509	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					278	23197	0	0	0	0	0	0																											
894272																																		0	0	0	0	0	0		0	0	0	0	0	1501	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	23	700	0	0	0	0	0	0																											
894348																																		476	0	4000	0	476	8000		0	0	0	0	0	9639	2	476			0	4000	0	4000	0	0	0	0	0	0	0	0						0																					322	35214	0	0	0	0	0	0																											
894544																																		9076	96	7000	8135	717	22800		0	96	0	0	0	3706	2	717			0	7000	9800	6000	0	0	0	0	0	0	0	0					0	224																					427	13292	0	0	0	0	0	0																										http://www.1stsecuritybank.com	
894834																																		7	691	0	0	7	0		137	0	85	0	469	0	0	7			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										www.thetrustbank.net	
894946																																		277	0	4000	0	277	4000		0	0	0	0	0	1983	1	277	true	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					209	7482	0	0	0	0	0	0																										http://www.firstfarmers.com	
895055																																		0	215	0	0	0	0		0	0	215	0	0	1277	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					358	24671	0	0	0	0	0	0																											
895448																																		0	589	5560	0	0	22195		0	513	76	0	0	1899	1	0			0	5560	1708	3608	11319	0	0	0	0	0	0	0					0	0																					54	1808	0	0	0	0	0	0																										http://www.milledgevillebank.com	
895710																																		58130	2369	54534	52526	1437	144933		0	0	104	0	2265	21614	3	1437			0	54534	69251	17559	0	0	0	79	169	3341	0	3589					1000	4167																					1504	163050	0	0	0	0	0	0																											
896155																																		0	0	4000	0	0	9000		0	0	0	0	0	744	0	0			0	4000	2500	2500	0	0	0	0	0	0	0	0						0																					145	3778	0	0	0	0	0	0																											
896427																																		216	0	2862	0	216	21208		0	0	0	0	0	855	1	216			0	2862	5187	1310	11849	6000	0	0	0	0	0	0						0																					77	5411	0	0	0	0	0	0																										http://www.thehenrycountybank.com	
897170																																		0	0	8029	0	0	123178		0	0	0	0	0	1407	1	0			0	8029	109255	0	0	0	0	0	0	5894	0	5894					0	0																			1	true	985	86165	0	0	0	0	0	0																											
897237																																		0	0	2655	0	0	2655		0	0	0	0	0	858	0	0			0	2655	0	0	0	0	0	0	0	0	0	0						0																					150	4936	0	0	0	0	0	0																											
897330																																		0	7	0	0	0	0		0	0	7	0	0	548	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
897451																																		446	0	0	446	0	281		0	0	0	0	0	47	0	0			0	0	0	0	0	0	0	36	69	176	0	281					0	0																					112	2381	0	0	0	0	0	0																											
897648																																		0	0	0	0	0	21000		0	0	0	0	0	643	0	0	false	0	21000	0	0	0	0	0	21000	0	0	0	0	21000	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																											
897853																																		108	11	0	0	0	0		0	0	0	0	11	525	0	0			0	0	0	0	0	0	0	0	0	0	0	0						108																					78	2101	0	0	0	0	0	0																										SBSWMO.COM	
898458																																		0	9207	0	0	0	30000		9207	0	0	0	0	23467	4	0			0	0	7000	23000	0	0	0	0	0	0	0	0						0																					736	84398	0	0	0	0	0	0																											
898579																																		0	0	4856	0	0	16240		0	0	0	0	0	10638	3	0			0	4856	9058	2326	0	0	0	0	0	0	0	0					793	0																			1	true	208	16620	0	0	0	0	0	0																										www.1st-fed.com	
898627																																		5343	381	0	3652	0	24000		0	209	172	0	0	2917	2	0			0	0	0	0	24000	0	0	0	0	0	0	0					0	1691																					677	40441	0	0	0	0	0	0																											
898850																																		0	634	2000	0	0	53935		266	0	0	0	368	20071	6	0			0	2000	2000	7000	0	0	0	42935	0	0	0	42935					0	0																					478	44147	42935	42935	0	0	42935	0																											
899008																																		0	0	712	0	0	4712		0	0	0	0	0	8514	2	0			0	712	2000	2000	0	4000	0	0	0	0	0	0					461	0																					0	0	0	0	0	0	0	0																											
899343																																		0	0	0	0	0	0		0	0	0	0	0	12711	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					413	36836	0	0	0	0	0	0																										http://www.wilsonmuirbank.com	
899428																																		43	0	0	0	0	0		0	0	0	0	0	8173	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	43																					671	73738	0	0	0	0	0	0																											
899642																																		1706	1721	0	1075	502	0		1288	332	101	0	0	1824	1	1296			0	0	0	0	0	0	0	0	0	0	0	0					0	129																					183	8155	0	0	0	0	0	0																											
899651																																		0	0	0	0	0	0		0	0	0	0	0	3067	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					63	2990	0	0	0	0	0	0																										http://WWW.CSBANKTX.COM	
900034																																		0	0	10000	0	0	10831		0	0	0	0	0	1747	1	0			0	10000	0	0	831	0	0	0	0	0	0	0						0																					471	63468	0	0	0	0	0	0																										http://www.bankonnet.com	
900146																																		4705	0	0	3792	907	0		0	0	0	0	0	1613	1	907	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	46	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					336	17520	0	0	0	0	0	0																										http://www.cusb.com	
900306																																		980	0	10000	0	980	199790		0	0	0	0	0	17510	1	1092			0	10000	0	0	0	0	0	185182	765	3843	0	189790					1309	0																					1317	185095	185095	184846	0	0	185095	0																											
900379																																		0	0	0	0	0	0		0	0	0	0	0	78	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																											
900502																																		0	48	0	0	0	0		0	0	48	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
900678																																		0	49	300	0	0	10540		0	0	49	0	0	1237	0	0			0	300	2696	6025	1519	0	0	0	0	0	0	0						0																			1	true	28	7340	0	0	0	0	0	0																											
901134																																		0	0	22880	0	0	32174		0	0	0	0	0	1261	0	0			0	22880	0	0	0	0	0	9294	0	0	0	9294					0	0																					224	10411	9294	9294	0	0	9294	0																											
901358																																		2517	0	12833	400	2117	65077		0	0	0	0	0	1859	1	2117			0	12833	14279	6602	500	0	0	30863	0	0	0	30863						0																					714	71641	30864	30559	0	0	30863	0																											
901451																																		0	0	0	0	0	0	true	0	0	0	0	0	136	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					21	1175	0	0	0	0	0	0																										http://www.cnbcrosbyton.com	
901741																																		0	2030	0	0	0	10000		234	0	30	1514	252	6235	3	0			0	0	3000	7000	0	0	0	0	0	0	0	0					0	0																					146	26949	0	0	0	0	0	0																											
901938																																		2390	0	0	2363	0	0		0	0	0	0	0	1849	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	27																					0	0	0	0	0	0	0	0																											
901974																																		1236	127	4000	130	872	6349		0	0	0	0	127	113	0	926			0	4000	0	401	1948	0	0	0	0	0	0	0					0	234																			1	true	84	2106	0	0	0	0	0	0																											
902645																																		0	0	0	0	0	3715		0	0	0	0	0	1113	1	0			1715	0	1000	1000	0	2000	1715	0	0	0	0	1715					0	0																					14	386	0	0	0	0	0	0																											
902672																																		0	2	8899	0	0	32236		2	0	0	0	0	1846	1	0			0	8899	0	0	22799	20000	0	0	0	538	0	0					0	0																					209	14319	0	0	0	0	0	0																											
903240																																		0	0	10	0	0	11697		0	0	0	0	0	246	0	0			0	10	124	15	11548	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										http://www.bankofedmonson.com	
903455																																		736	167	1295	0	736	9371		0	0	0	0	167	90	0	736			0	1295	3052	2933	2091	0	0	0	0	0	0	0					2000	0																					115	7598	0	0	0	0	0	0																											
903754																																		0	0	4000	0	0	6500		0	0	0	0	0	152	0	0			0	4000	2500	0	0	0	0	0	0	0	0	0					0	0																					88	3530	0	0	0	0	0	0																											
903950																																		0	0	0	0	0	0		0	0	0	0	0	800	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					293	18494	0	0	0	0	0	0																											
904171																																		42	210	8500	0	42	11500		0	0	0	0	210	2945	1	113			0	8500	3000	0	0	0	0	0	0	0	0	0						0																					478	20859	0	0	0	0	0	0																										infirstbank.com	
904359																																		634	0	3000	634	0	6000		0	0	0	0	0	1612	1	0			0	3000	0	3000	0	0	0	0	0	0	0	0						0																					160	6370	0	0	0	0	0	0																											
904845																																		0	0	0	0	0	0		0	0	0	0	0	1717	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										http://www.bankofcadiz.com	
905356																																		2435	0	3000	2341	0	3000		0	0	0	0	0	9794	8	0			0	3000	0	0	0	0	0	0	0	0	0	0					0	94																					168	13753	0	0	0	0	0	0																											
905673																																		0	368	3000	0	0	3000		21	0	287	0	60	489	0	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																											
906241																																		0	349	15888	0	0	65594		349	0	0	0	0	2421	1	0			0	15888	6706	43000	0	0	0	0	0	0	0	0					0	0																					261	15212	0	0	0	0	0	0																											
906410																																		0	0	0	0	0	1335		0	0	0	0	0	800	0	0			0	0	0	440	895	0	0	0	0	0	0	0					0	0																					70	2176	0	0	0	0	0	0																											
906652																																		222	16	0	0	0	0		16	0	0	0	0	2637	2	0			0	0	0	0	0	0	0	0	0	0	0	0						222																					124	16383	0	0	0	0	0	0																										www.ourlocalbank.com	
907444																																		0	0	0	0	0	7209		0	0	0	0	0	78	0	0			0	0	0	445	6764	0	0	0	0	0	0	0						0																					68	4735	0	0	0	0	0	0																											
907547																																		8622	206	4000	8158	0	4000		0	0	206	0	0	6433	4	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	464																					247	19192	0	0	0	0	0	0																											
908450																																		0	0	0	0	0	5000		0	0	0	0	0	2746	2	0			0	0	2500	2500	0	0	0	0	0	0	0	0						0																					169	13618	0	0	0	0	0	0																										http://www.kirkwoodbank.com	
908553																																		2398	0	0	560	1691	0		0	0	0	0	0	95	0	1691			0	0	0	0	0	0	0	0	0	0	0	0					0	147																					483	27454	0	0	0	0	0	0																											
908861																																		2396	147	0	1857	449	118356		147	0	0	0	0	2520	2	552	false	0	647	0	0	0	0	0	647	117709	0	0	0	118356	false	false	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2260	121375	117709	117214	0	0	117709	0										www.bankmd.com																www.transpecosbanks.com	
909055																																		724	299	0	94	630	0		119	0	0	0	180	4191	3	1068			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					251	16337	0	0	0	0	0	0																											
909756																																		0	0	0	0	0	13293		0	0	0	0	0	61	0	0			0	0	850	5000	0	0	0	7443	0	0	0	7443						0																					236	15735	7443	7395	0	0	7443	0																										www.primesecurity.com	
910079																																		0	0	0	0	0	3500		0	0	0	0	0	66	0	0			0	0	2500	1000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
910118																																		0	0	0	0	0	16500		0	0	0	0	0	1036	0	0			16500	0	0	0	0	0	16500	0	0	0	0	16500						0																					540	40250	0	0	0	0	0	0																										http://www.tiogabank.com	
910239																																		0	0	0	0	0	3692		0	0	0	0	0	2370	2	0			0	0	738	2097	0	0	0	857	0	0	0	857						0																					136	14674	857	857	0	0	857	0																											
911160																																		9848	61	21000	8539	0	26500		0	0	61	0	0	8377	4	0			0	21000	5500	0	0	0	0	0	0	0	0	0						1309																					267	16747	0	0	0	0	0	0																											
911339																																		0	725	0	0	0	0		0	0	0	0	725	3982	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					28	3568	0	0	0	0	0	0																										www.firstneighborhoodbank.com	
911759																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					63	2729	0	0	0	0	0	0																											
911973																																		80677	101	0	0	80677	0		11	0	90	0	0	3456	2	80677			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																											
912550																																		1247	0	0	141	1106	0		0	0	0	0	0	2101	2	1106			0	0	0	0	0	0	0	0	0	0	0	0						0																					24	1371	0	0	0	0	0	0																										http://www.luskstatebank.com	
912578																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
912756																																		0	102	0	0	0	0		0	0	102	0	0	839	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					21	395	0	0	0	0	0	0																										http://www.statebankoflakepark.com	
913146																																		2665	4566	25000	939	0	82095		0	4536	30	0	0	4086	1	0			0	25000	15000	0	0	0	0	42095	0	0	0	42095					0	1726																					360	53165	42095	34428	0	0	42095	0																											
913436																																		0	0	0	0	0	0		0	0	0	0	0	171	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					16	351	0	0	0	0	0	0																										https://www.minersandmerchantsbank.com	
