"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
105026	38797	0	713	69001	0	81622	0	0	155	0	199920	0	1826		78277	24428	38930	80453	197070	456	1024	14380	155	155	25636	23072	30625	42388	48706	4322	1359	2118	7175	43444	14974	0	4670	0	true							
105222	33553	0	2390	71553	0	96206	0	0	0	0	113441	0	5960		19078	44022	6453	93816	107481	0	0	0	0	0	4654	7488	11601	6811	12141	256	1684	251	3122	11475	5313	0	1940	0	true							
105473	419190	7	16118	195647	0	210744	0	0	0	0	1515757	0	6339		281840	564450	160981	194042	1506020	577	3398	64790	0	0	109105	199362	112171	34235	308467	14495	41437	16739	4571	173034	77242	0	55932	0	true	51906	11462	503264	61186	415793	0	
105530	28342	0	6151	22529	0	39184	0	0	0	0	76614	0	5877		28317	1918	12605	33033	70737	0	0	2030	0	0	8858	24403	5960	1040	33261	633	4894	0	566	11945	6093	0	5211	0	true							
106359	574504	0	34231	199636	0	251366	0	0	8916	0	987837	0	10574		42813	335047	14118	216573	977019	562	244	2473	8916	8916	20667	38665	10067	1363	58634	1458	1986	4080	0	27949	7524	0	3444	0	true	31440	27866	133857	195358	89044	485170	
106452	80918	0	831	20111	0	42810	0	0	0	0	310071	0	5763		24807	190718	7487	41979	304308	0	0	1296	0	0	6713	15217	8529	2774	21929	251	3680	1271	0	8426	5202	0	3930	0	true							
106676	3551	0	0	557	0	557	0	0	7538	0	80170	1	2114		21485	27196	9208	557	70959	0	7096	3782	7537	0	4916	10184	18169	10915	15100	405	755	2216	1863	22700	5239	0	1160	0	true							
107244	6227104	8	28567	272799	0	599860	0	0	1217596	0	16223499	0	2388503		1479720	5376892	686937	571285	13721032	0	113964	211546	1217596	1168121	597879	1958935	737021	115855	2556813	376244	685624	135667	12278	1929970	1209813	0	1061868	113964	true	42036	31747	1661627	3715265	2119866	4107238	
107459	2619	6	343	2488	0	4947	0	0	0	0	12793	0	46		2440	5600	428	4598	12747	0	0	231	0	0	674	1620	765	546	1579	0	0	570	400	1165	970	0	0	0	false							
107570	22610	0	8115	24898	0	98785	0	0	44443	0	117587	0	14688		14778	12621	5756	90670	102899	0	0	1456	18405	6650	4911	14237	17919	3086	19148	15419	12411	13876	498	25375	42204	12900	27830	0	true							
107758	24022	0	578	229	0	12731	0	0	7838	0	44927	0	2296		7487	1644	2060	12153	33742	0	8889	372	2189	249	1585	2204	3498	4825	3789	2689	998	2162	1300	4625	7149	960	3687	250	false							
108072	14580	0	2080	18589	0	44861	0	0	0	0	52820	0	4709		13660	13053	4774	42781	48111	0	0	1693	0	0	3662	10899	4015	944	14560	1340	4327	0	0	5860	5667	0	5667	0	true							
108269	4198	0	3999	13929	0	16621	0	0	12091	0	22053	0	2650		5284	8606	614	12622	19403	0	0	192	12091	12091	2132	5931	456	462	7748	0	267	0	0	3697	267	0	267	0	true							
108652	3743	0	4396	3048	0	9327	0	0	1493	0	14510	0	1140		1110	4435	615	4931	13370	0	0	0	0	0	894	1523	269	50	2417	0	3096	500	0	1626	3596	0	3096	0	true							
108746	9917	0	5348	10733	0	24977	0	0	0	0	36476	0	2376		11496	6865	3091	19629	34100	0	0	553	0	0	3527	8759	4553	1184	12286	0	1420	0	251	6527	1671	0	1420	0	true							
108951	30896	24	24247	46054	0	166147	0	0	0	0	126082	0	13802		31728	22234	7776	141876	112280	0	0	2030	0	0	5782	14003	24508	15641	19785	0	6298	3451	3270	28205	13019	0	6298	8189	false							
109136	87017	0	2693	11589	0	20439	0	0	0	0	239547	0	31733		45847	36504	17862	17746	207814	0	0	6255	0	0	7479	29591	19633	19512	37070	1516	4056	24294	9945	30368	39811	0	5572	0	true							
109154	10967	0	950	11946	0	15625	0	0	0	0	38932	0	1739		8885	11301	2463	14675	37193	0	0	0	0	0	2091	6385	3486	490	8476	422	3483	307	0	3567	4212	0	3905	0	true							
109453	11270	0	4822	25830	0	38544	0	0	15092	0	99577	0	16112		18454	43222	5676	33722	83216	0	249	1600	15092	14592	2908	16576	13125	7719	19484	306	659	2671	1121	21874	4757	0	964	1924	true							
109574	54721	0	2405	55634	0	100888	0	0	0	0	235807	0	17906		37985	65698	26002	98342	217651	141	250	14186	0	0	8033	20601	37686	12551	28634	3537	8023	19549	5407	40886	36517	0	11560	0	true							
109659	170261	0	0	2316	0	2544	0	0	18989	0	234086	0	28456		11426	10877	2750	2544	205630	0	0	540	18989	18989	10343	13897	4315	1622	24240	3347	13067	6008	350	18750	22772	0	16414	0	true							
110413	286675	0	2223	29735	0	49174	0	0	47081	0	374772	0	25063		37537	46414	4657	46704	349459	247	250	901	47081	21717	3427	6531	21505	9968	7988	252	0	0	0	3894	252	0	252	0	true							
110936	4009	4	0	197741	0	197754	0	0	8112	0	309342	0	8112		40295	148613	3576	195642	271341	2108	29889	3182	8112	8112	38971	33606	24506	16684	72577	7906	8200	13568	13279	73471	42954	0	16106	22571	true							
110945	19380	0	6617	54076	0	93332	0	0	0	0	95600	0	4314		36276	0	8061	86715	89502	0	1784	1825	0	0	10310	35052	12827	2624	45334	1281	9345	3201	1580	24537	15407	0	10626	1784	true							
110972	8899	0	1783	6847	0	14640	0	0	0	0	38575	0	2029		11058	4135	3663	12857	36546	0	0	0	0	0	8179	4835	6035	755	11730	2529	2133	1074	0	8746	5736	0	4662	0	false							
111157	6940	0	357	8899	0	10442	0	0	0	0	37159	0	776		4765	823	1862	10085	36383	0	0	0	0	0	5376	21476	701	0	26852	300	1543	0	0	22788	1843	0	1843	18229	true							
111205	98211	1	527	37871	0	56968	0	0	39938	0	361738	0	4333		67627	143165	32765	53917	349905	2523	7500	9495	39938	32580	15298	39772	36550	17119	55070	1943	3789	4236	1655	41112	11623	0	5732	7108	true							
111661	12440	0	11364	48318	0	71954	0	0	0	0	76741	0	7366		24310	18177	7875	60590	69375	0	0	2978	0	0	7101	15241	13983	4651	21709	2938	400	1810	0	16666	5148	0	3037	0	true							
111942	144247	1	1067	19465	0	38875	0	0	24377	0	311294	0	34064		58768	76861	11357	37807	277230	0	0	4295	24377	0	11542	25200	35770	2790	24733	5103	7050	2731	0	16534	14884	0	12153	0	true							
111979	230948	3	12931	28947	0	48474	0	0	0	0	334329	0	1244		38558	42940	12293	35540	333085	0	0	3318	0	0	11721	16483	18868	8327	28204	1117	1112	2527	288	16840	5044	0	2229	0	true							
112163	412869	0	67498	211006	0	298998	0	0	0	0	1334020	0	172438		114263	618068	30066	231500	1161582	0	0	2502	0	0	41339	123283	37746	13827	164622	20657	47685	8646	9899	101932	86887	0	68342	0	true	62292	169207	0	576178	0	327886	
112332	7564	0	19143	16364	0	44804	0	0	0	0	53802	0	1700		20445	6348	6679	25661	52102	0	0	0	0	0	13133	16772	6821	0	29905	557	1872	735	0	16281	3164	0	2429	0	true							
112444	18415	0	9650	25292	0	51839	0	0	44168	0	156317	0	30285		62987	49019	7989	42189	126032	0	0	2954	44168	8344	3665	17280	23467	26474	20945	500	5888	11341	268	7899	17997	0	6388	0	true							
112510	17162	1	1081	11752	0	16266	0	0	0	0	30307	0	426		7479	0	1456	15184	29881	0	0	553	0	0	1261	3773	4428	2924	5034	0	505	0	254	4907	759	0	505	0	true							
112556	7665	1	502	9853	0	12395	0	0	0	0	27592	0	4154		9449	5833	3522	11892	23438	0	0	793	0	0	1413	5078	3755	1570	6491	1000	1000	0	278	2367	2278	0	2000	0	true							
112837	89183383	15873	2894963	19219524	0	20694351	0	0	7631665	0	199072493	0	3740538		9629236	96595986	2145760	17777863	195331955	5652	0	216297	7467691	2957743	1073770	3217017	4890529	2955579	4290787	95792	470805	389142	200490	2507659	1156229	163972	566597	3860045	true	362289	2448732	73112149	19791586	86485239	2669562	
113003	26387	0	109	6645	0	34837	0	0	0	0	123862	0	5425		33707	47281	18763	34728	118337	0	100	4955	0	0	4756	16668	19898	5720	21424	0	1248	1852	52	13335	3152	0	1248	0	true							
113030	10510	0	2437	17506	0	46320	0	0	0	0	60508	0	562		24729	8943	8895	43883	59946	0	0	3434	0	0	6924	24377	5162	1102	31301	710	1547	1233	0	12836	3490	0	2257	0	false							
113441	379810	7	6340	40799	0	69829	0	0	0	0	471822	0	78107		47193	11708	27670	63482	393715	0	0	7345	0	0	7242	16694	23002	18394	23918	7787	2286	3009	1889	18140	14971	0	10072	0	false							
113601	31663	0	0	91121	0	157648	0	0	218369	0	638454	0	4862		192775	169362	4696	157648	415223	0	218369	2834	213628	60858	56951	50711	218874	67077	107662	5081	9152	26287	3297	200838	43817	2750	14233	78133	true							
113740	355861	682	44075	63298	0	128321	0	0	5225	0	492317	0	15886		53968	23296	21674	83552	476431	12	0	8980	548	548	20147	32898	15895	7583	52497	22724	11686	1949	277	22555	36636	0	34410	245	true							
113937	123642	0	16447	19760	0	37974	0	0	0	0	209511	0	10734		28882	18657	16757	21527	198777	0	0	8141	0	0	10361	17143	11833	16390	27182	3379	1782	3363	2961	26845	11485	0	5161	0	true							
114149	32729	0	3683	30468	0	45957	0	0	13566	0	119170	0	6759		23932	27425	14473	42274	112411	0	0	4658	12576	4712	9450	21405	13232	6944	30855	1680	2536	1943	1825	27100	7984	0	4216	0	true							
114158	57867	0	34365	56875	0	118309	0	0	0	0	155989	0	44207		16393	16262	14523	83944	111776	0	6	7343	0	0	5909	11491	8976	7411	17056	4791	32760	4954	5569	17394	48074	0	37551	0	true							
114251	22682	0	8821	46332	0	68716	0	0	0	0	42990	0	4502		10993	4166	3568	59895	38488	0	0	0	0	0	2610	8958	1703	80	11568	252	1689	850	0	2358	2791	0	1941	0	true							
114260	596109	116	5810	222214	0	346881	0	0	0	0	2195642	621	47890		42962	1465568	23499	340927	2147099	28	32	10800	0	0	22502	46724	7068	2130	69226	30847	19707	1610	3377	35462	55541	0	50554	0	true	562	1744	6481	1459087	14475	581634	
114457	19119	0	13492	46531	0	90024	0	0	33920	0	197392	0	28583		30041	71649	10981	76532	168809	0	0	4755	33920	33920	24240	56352	6447	3577	80592	6565	8627	374	442	60575	16008	0	15192	0	true							
114774	2722	10	2	2876	0	8119	0	0	0	0	41821	0	2185		8231	23689	2853	8107	39636	0	0	715	0	0	1782	8112	3340	396	9894	0	788	992	0	5399	1780	0	788	0	false							
114840	10284	0	5912	60720	0	94441	0	0	13800	0	113519	0	5787		28005	36384	8639	88529	107475	0	257	3297	13800	13800	17294	26943	7147	1127	44237	2516	11259	564	0	24506	14339	0	13775	0	true							
114859	9581	0	523	6230	0	15142	0	0	0	0	36588	0	4576		9732	14020	3255	14600	32012	19	0	0	0	0	2414	6311	3299	0	8725	0	0	963	0	2292	963	0	0	0	false							
115100	91099	0	2298	72200	0	89893	0	0	1836	0	142352	0	7032		18584	5943	6866	87595	135320	0	0	2155	1836	1683	10788	17160	6888	566	27948	5441	2592	1877	0	16818	9910	0	8033	0	false							
115146	14428	2	1815	14943	0	27971	0	0	0	0	56247	0	3531		21257	14440	12105	26154	52716	0	0	2883	0	0	14376	7137	3516	1645	17144	0	450	0	255	5417	705	0	450	0	true							
115575	82226	7	3114	41111	0	88133	0	0	3000	0	213847	0	1798		28459	61194	12520	85012	212049	0	0	3401	3000	3000	7989	26280	8677	1513	31269	2737	15971	6576	684	16000	25968	0	18708	0	true							
116358	19858	0	3690	14559	0	25127	0	0	0	0	28372	0	991		5599	1153	4349	21437	27381	0	0	838	0	0	1286	4462	1494	119	5748	0	0	0	0	1762	0	0	0	0	true							
116554	3525	0	123	5699	0	6255	0	0	0	0	3900	0	5		375	0	0	6132	3895	0	0	0	0	0	174	201	0	0	375	0	0	0	0	0	0	0	0	0	true							
116639	10437	0	356	14948	0	17497	0	0	0	0	35018	0	2570		9975	2626	6109	17141	32448	0	0	0	0	0	4738	11471	1483	0	16209	2159	2104	0	0	7717	4263	0	4263	0	false							
116741	7157	0	9869	24748	0	56805	0	0	0	0	78157	0	3273		19305	43407	6843	46936	74884	0	0	0	0	0	5846	11586	6027	2045	17140	251	1578	0	260	6199	2089	0	1829	0	true							
117038	14992	0	2225	22918	0	33227	0	0	0	0	78902	0	5497		21896	20353	10977	31002	73405	0	0	4131	0	0	3908	12229	10016	9129	16137	1513	983	1567	4212	13386	8275	0	2496	0	true							
117074	59776	0	3	22407	0	48907	0	0	0	0	192074	0	473		53294	39034	16225	48904	191601	0	0	6179	0	0	14160	32416	24355	4774	46576	1661	3939	7748	4211	22411	17559	0	5599	0	true							
117458	37264	0	19044	36278	0	144758	0	0	20616	0	176332	0	22324		40185	51087	7264	125714	129237	0	24771	950	0	0	4424	18507	30133	17277	22931	1814	6273	3962	5591	30156	17640	0	6838	0	false							
117672	55001	0	5531	33046	0	59318	0	0	0	0	132805	0	2136		26269	36684	12187	53787	130669	0	0	3198	0	0	6821	14747	10722	3600	21567	257	1939	2485	549	9621	5230	0	2196	942	false							
117775	4046	0	633	6163	0	22687	0	0	0	0	55105	0	2196		23768	4909	8707	22054	52909	0	0	2666	0	0	3382	10411	14484	10382	13793	1556	1712	3399	826	14891	7492	0	3267	0	false							
118156	26219	0	6998	55347	0	121214	0	0	37288	0	185854	0	19433		45692	52608	13375	114216	166421	0	0	4208	37288	37288	18269	62914	18235	3689	81183	1761	1156	1003	0	57415	3920	0	2917	0	true							
118660	10095	1	0	493	0	14001	0	0	0	0	105401	0	0		26221	0	20320	13998	95328	2	10073	10193	0	0	3390	18712	37109	20386	22102	1025	4039	5720	4925	53376	15709	0	5064	10073	true							
118736	12679	0	22715	47259	0	102263	0	0	0	0	116583	0	26642		31984	35325	12034	79548	89941	0	0	4149	0	0	10744	28130	9478	4211	38752	0	15233	783	0	20579	16016	0	15233	0	true							
119153	149867	0	15408	16044	0	21323	0	0	2744	0	277893	0	32499		16119	93483	4662	5860	245127	55	267	1255	2744	921	5180	16352	7368	431	21532	560	2436	2216	0	13212	5212	0	2996	0	false							
119528	215308	0	15197	62996	0	63005	0	0	0	0	599883	0	148232		77587	211927	22751	47799	451651	9	0	5981	0	0	10649	37755	49738	35098	48404	320	4478	15113	19498	55652	39409	0	4798	7243	true							
119779	284102	0	3135	67491	0	98461	0	0	0	0	694986	0	47824		40049	310886	16706	95326	647162	0	0	5521	0	0	9047	29159	19882	6845	38206	7203	20669	5029	2163	24885	35064	0	27872	0	false							
119872	44292	0	181	51134	0	111813	0	0	0	0	141630	0	267		30084	41909	7998	111632	141363	0	0	2536	0	0	6690	13548	18404	9429	20238	265	860	4053	2179	17987	7357	0	1125	0	true							
120476	1454	0	0	1901	0	5608	0	0	0	0	35381	0	0		11909	12352	3003	5608	35381	0	0	589	0	0	2213	9732	5040	959	11761	386	1952	1294	0	6035	3632	0	2337	0	true							
120542	30020	0	8118	52109	0	83210	0	0	2000	0	136087	0	12498		30182	50712	13144	75092	123589	0	0	3030	0	0	5420	19790	12270	6251	25030	3442	6641	943	598	13549	11624	2000	10083	0	true							
120609	191798	4	13274	156514	0	186665	0	0	19078	0	674353	0	32420		184982	105700	74471	173387	622294	0	19639	28977	19078	5218	73392	106987	101518	38942	178484	10528	22532	16968	5988	135857	56016	0	33060	0	false							
120953	38120	0	6580	39868	0	78835	0	0	0	0	110667	0	7137		39876	8655	10829	72255	103530	0	0	103	0	0	7661	27306	14094	7140	34967	1330	5240	1121	0	16325	7691	0	6567	0	false							
121642	208471	0	23965	139939	0	222618	0	0	0	0	1905862	0	339231		161427	1322104	51592	197300	1564607	1353	2024	3485	0	0	63071	130003	56074	20308	193074	16304	69534	14140	5853	108029	105831	0	85838	0	true	48955	29673	612776	389811	208471	0	
121651	22098	0	45620	17401	0	63156	0	0	88228	0	147753	0	18407		17472	988	6314	17536	124721	0	4625	1491	88228	74911	38451	55628	1731	15068	94079	5905	7884	0	0	93406	13789	0	13789	4625	false							
121679	79794	0	1497	60306	0	106447	0	0	12500	0	297145	0	13429		46455	109459	15312	104944	255949	6	27767	3733	12500	0	9520	32414	26779	8140	36935	553	9466	21018	0	30399	31037	0	10019	17466	true							
121914	44169	0	22819	21434	0	89337	0	0	0	0	196346	0	4703		76332	10167	44169	66518	191643	0	0	20247	0	0	11484	28557	46469	41071	40041	561	2850	4348	6669	51249	14428	0	3411	0	false							
122153	7251	295	18752	12193	0	36822	0	0	0	0	17640	300	2961		5569	0	1910	17775	14379	0	0	431	0	0	1727	5693	65	0	7420	2904	0	0	0	1916	2904	0	2904	0	false							
122546	12469	0	3042	11435	0	11435	0	0	0	0	27983	0	1548		7906	3390	1226	8393	26435	0	0	171	0	0	1503	3203	3511	3606	4643	0	0	0	300	3917	300	0	0	0	false							
122573	20025	0	0	15292	0	38484	0	0	0	0	74476	0	0		24567	17283	10059	38484	74476	0	0	3011	0	0	5752	13066	11642	4008	18818	322	1157	913	308	9901	2700	0	1479	0	false							
122854	3013165	0	93283	137320	0	783160	0	0	381628	0	6099636	0	712989		203492	2073891	72298	689877	5385372	0	1275	25880	363748	361985	125264	296294	83220	29116	421558	85851	241730	134941	16164	330402	478686	17880	327581	541	false							
123075	9101	0	498	2127	0	14237	0	0	0	0	37124	0	96		14264	10478	7691	13739	37028	0	0	2019	0	0	1752	5091	5749	4024	6843	503	0	0	426	2352	929	0	503	0	true							
123374	14757	0	8185	1071	0	20788	0	0	0	0	31591	0	4072		8713	1262	3764	12603	27519	0	0	1622	0	0	2993	9112	60	23	12105	1429	1955	0	0	3475	3384	0	3384	0	false							
123646	326687	0	35362	48847	0	64065	0	0	0	0	586612	0	92287		40831	199248	10343	28697	494325	6	0	1571	0	0	12487	16719	18792	10724	29206	275	300	1379	0	17891	1955	0	575	0	true							
124344	20081	0	2658	79602	0	81299	0	0	20504	0	211627	0	5310		54990	87536	14135	78641	206187	0	130	3509	20504	19206	12627	29284	42333	9603	41576	1564	4086	2941	1572	38857	10163	0	5650	2583	true							
124830	16294	0	2216	19483	0	24230	0	0	245	0	59626	0	3784		12408	7265	5228	22014	55276	0	566	1938	245	245	6288	26216	857	74	32503	1000	1632	0	0	21027	2632	0	2632	0	false							
125154	91450	7	0	16103	0	190330	0	0	0	0	123864	0	0		14362	8731	6183	190323	123864	0	0	1939	0	0	4038	8759	5657	2171	12797	300	1828	629	300	6263	3058	0	2128	0	true							
125471	812961	0	92770	1248361	0	1248361	0	0	925129	0	9869405	0	1661235		140879	8491450	42175	1155591	8208170	0	0	8051	789219	789219	115555	247044	90255	3974	362599	23275	68367	15269	1255	315949	108166	135910	91642	153524	true	49704	55483	2230362	4370402	520669	287000	
125855	110753	91	82453	316215	0	430450	0	0	152	0	320249	0	54221		44353	86578	11567	347906	265099	0	929	3139	152	152	20719	47098	5519	38	67817	15159	31038	3347	0	29021	49544	0	46197	0	false							
125873	9703	0	0	32433	0	32433	0	0	0	0	48811	0	0		10195	22495	8178	32433	48811	0	0	3094	0	0	2018	5748	5162	2251	7766	0	299	786	349	4984	1434	0	299	0	true							
125958	2367	0	507	3091	0	7365	0	0	0	0	11795	0	655		5140	789	783	6858	11140	0	0	0	0	0	2534	4454	696	18	6988	0	530	407	0	2562	937	0	530	0	false							
126012	136932	0	3494	18665	0	24554	0	0	19629	0	276635	0	70520		17438	79693	4249	21060	206115	0	0	586	8502	8502	13472	13164	8893	677	26636	12891	7234	3678	0	18769	23804	8126	20125	0	true							
126049	7955	0	2719	21760	0	29912	0	0	0	0	45836	0	1204		12373	14476	3950	27176	44632	17	0	1694	0	0	3896	8621	6109	241	12395	588	1476	2473	0	6494	4538	0	2064	0	true							
126375	46561	0	459	9943	0	36202	0	0	0	0	158791	0	42		43739	4202	33882	35743	158749	0	0	18094	0	0	5075	26320	20551	32151	21395	5080	1292	7956	9603	40358	23931	0	6372	0	false							
126553	55789	20	4051	89856	0	128111	0	0	0	0	118468	0	1958		17402	39315	5083	124040	116510	0	0	870	0	0	4550	11467	4852	1625	15998	0	516	0	354	5092	870	0	516	0	true							
126740	212143	11	4426	20641	0	35691	0	0	249	0	384627	0	34323		86376	48475	26837	31254	350304	0	0	792	249	0	10512	26028	68396	13175	36530	997	616	3659	626	31735	5898	0	1613	0	true							
126834	49047	0	9829	76067	0	147663	0	0	0	0	329367	0	3601		95021	31894	39067	137834	325766	0	0	15321	0	0	45964	88838	20889	20522	130407	8395	58655	1241	3922	81192	72213	0	67050	0	true							
127055	9606	0	275	21007	0	31977	0	0	21122	0	67724	0	27265		7990	15548	3195	31700	40458	2	1	1142	21122	21057	10261	18354	5185	683	28615	3525	2343	2218	0	26494	8086	0	5868	0	true							
127224	40005	0	14318	76939	0	111830	0	0	0	0	132083	0	6204		42429	28799	21143	97512	125000	0	879	7649	0	0	7178	19475	15847	15694	26635	600	0	1688	2797	15765	5085	0	600	0	true							
128258	8072	0	1517	14693	0	16539	0	0	0	0	16824	0	5616		2986	4441	2131	15022	11208	0	0	0	0	0	947	1168	468	728	2114	1000	0	0	0	325	1000	0	1000	0	true							
128904	1048801	0	281733	538057	0	538057	0	0	226	0	8301749	0	176452		237244	6871807	116223	218830	8051021	37494	74276	13721	226	226	82171	153868	54895	11683	236039	52432	15301	9238	1552	65373	78524	0	67733	0	true	43055	38619	3104847	3766960	894650	154151	
129349	44320	0	4496	34980	0	45050	0	0	0	0	124920	0	9048		25203	35475	15078	40554	115872	0	0	6356	0	0	5099	12142	10934	4794	17241	474	3295	3821	4566	7766	12156	0	3769	0	false							
129358	1949	0	1354	8171	0	11550	0	0	8492	0	46308	0	1195		9129	20457	3707	10196	44614	0	499	1003	8492	6918	6201	4369	3957	2336	9195	1066	4442	1531	0	7734	7039	0	5508	499	true							
129479	45340	0	2270	162969	0	182321	0	0	0	0	165808	0	0		10158	104526	2676	180051	165808	0	0	173	0	0	3263	7269	2469	1085	10532	851	0	756	251	3928	1857	0	851	0	false							
129732	435536	0	58409	195185	0	220954	0	0	0	0	2343566	0	108447		377929	1181537	82824	162545	2235119	0	0	17031	0	0	159377	379168	95345	11472	538545	23722	46143	9467	1799	267433	81131	0	69865	0	true	49094	24052	593172	588365	426447	9089	
129853	7883	0	26475	19544	0	69495	0	0	0	0	75181	0	24761		20345	4569	5381	43020	41240	0	9180	2334	0	0	8241	28409	12327	5190	36504	3571	3637	751	600	33824	8559	0	7208	9180	false							
129910	36023	0	26188	69124	0	147371	0	0	2485	0	154475	0	6988		39146	27227	14272	121183	146246	0	1241	5460	1485	1485	15932	44489	11625	5928	60380	2529	7888	1584	1251	38828	13251	0	10416	0	true							
130345	56918	0	11475	83676	0	139586	0	0	2100	0	164739	0	25277		17342	66841	11189	128111	139462	0	0	2961	2100	1500	8574	14884	9128	2128	23458	1916	3819	531	0	17372	6266	0	5735	0	true							
130541	1541881	0	54233	165336	0	287080	0	0	14567	0	2334592	0	532100		259376	284141	110571	232847	1802492	0	0	32106	14567	7688	53001	107116	161716	52498	160117	52969	37196	35435	8640	114955	134239	0	90165	0	true	40629	51421	130600	98560	727520	409181	
130813	32662	433	4110	71680	0	96687	0	0	63935	0	170610	0	11625		26188	85653	3661	92144	158310	0	675	821	63935	59360	5736	28761	11203	60	34497	0	1414	3597	1524	19572	6535	0	1414	0	false							
131034	19141	0	12782	65626	0	128291	0	0	9136	0	107369	0	5506		11679	35312	5314	115509	101732	0	131	3306	9136	9136	9616	11404	8762	4879	21020	630	8192	3665	5769	22982	18256	0	8822	0	true							
131155	10766	0	10513	32511	0	55736	0	0	0	0	69102	0	17140		11485	24865	3708	45223	51962	0	0	918	0	0	5396	9590	3966	0	14985	12259	2260	0	0	7467	14519	0	14519	0	false							
131173	189866	0	54824	46025	0	71479	0	0	79795	0	514853	0	11869		51438	185341	17399	16655	502826	0	158	6268	42074	42074	12391	36292	41154	10852	48683	7505	27421	4031	0	49251	38957	24046	34926	18236	true							
131418	43721	2	16024	16350	0	36090	0	0	6883	0	264320	0	39305		38241	161432	9609	20064	224565	0	450	1762	4602	4035	14926	10986	23703	4933	25345	1148	1883	1589	0	16307	4620	1767	2770	0	true							
131436	41479	0	18832	95885	0	153687	0	0	5425	0	149081	0	17046		19574	63322	8309	134855	132035	0	0	0	0	0	10549	16803	5611	973	27352	3256	6246	842	0	14362	10344	0	9502	0	false							
131650	3669835	0	10027	368510	0	510787	0	0	721522	0	8481831	0	808577		700713	3537625	172837	498981	7673254	1779	0	36489	721522	718931	197413	416105	320147	74591	613340	53483	101771	78753	32109	307543	266116	0	155254	0	true	130919	175158	1720413	1500625	1617348	2052487	
131717	4673	1	2336	12016	0	19547	0	0	0	0	20943	0	1813		7533	218	2095	16978	19130	232	0	408	0	0	2860	7018	4326	575	9878	0	1273	0	0	7246	1273	0	1273	0	true							
131940	6134	0	325	8239	0	8459	0	0	4535	0	54547	0	3332		16197	21522	4387	8134	48028	0	3187	1410	3785	99	3357	8751	7484	5928	12108	292	750	0	329	9323	1371	750	1042	0	true							
132107	269704	0	5026	18335	0	68617	0	0	325143	0	702756	0	36362		53971	293824	22818	63591	665871	0	523	1621	312109	290940	47853	31947	38795	8628	74316	2369	1307	5921	2407	73252	12005	10091	3676	0	true							
132152	5214	0	2081	20513	0	28730	0	0	0	0	29231	0	1920		7407	6843	1351	26649	27311	0	0	499	0	0	1529	9178	2350	2294	10707	0	1058	766	0	7944	1823	0	1058	0	true							
132451	16905	0	995	44372	0	50671	0	0	0	0	42315	0	215		8325	12990	2069	49676	42100	0	0	665	0	0	2996	4591	2601	1441	7587	0	0	791	0	3304	791	0	0	0	true							
132554	62054	0	43550	230725	0	305184	0	0	182218	0	531476	0	35352		301075	134259	19598	261634	496124	0	0	4696	182218	168680	48885	199186	66144	11822	248071	2314	4259	1878	675	24962	9126	0	6573	0	true							
132778	16614	0	8810	24039	0	26882	0	0	0	0	33915	0	1098		6207	8747	0	18072	32817	0	0	0	0	0	2055	4057	1703	739	6112	0	0	0	0	2347	0	0	0	0	false							
132938	20892	0	3564	39795	0	51571	0	0	0	0	44169	0	3651		7312	9176	5020	48007	40518	0	0	0	0	0	3331	5709	2237	56	7508	1249	500	1019	0	4021	2768	0	1749	0	true							
133579	43384	0	0	46005	0	92310	0	0	18859	0	191840	0	0		56273	57711	24128	92310	191689	0	151	10123	18859	15752	11170	37144	24072	8322	31948	5296	2067	914	1759	24435	10036	0	7363	0	false							
133850	94428	0	0	11853	0	11960	0	0	21454	0	1327010	0	247830		138916	861467	53701	11960	1073064	0	6116	16011	21454	20986	63650	123719	33169	16880	184069	41589	69974	18988	3147	98502	133698	0	111563	0	true	6969	108	779434	82033	92285	2143	
133971	41652	1	55	13470	0	13470	0	0	7250	0	393686	0	16491		89204	175309	41971	13414	375353	0	1842	16327	0	0	28209	80401	40071	1741	108609	5778	10855	9671	0	61217	26305	4004	16633	0	true							
134156	12247	130	3668	11138	0	20698	0	0	15175	0	65604	131	9030		11075	13726	4607	16900	56443	0	0	0	9509	1192	3912	8209	11230	6138	12121	3237	1090	3799	2016	18414	10142	0	4327	5112	true							
134437	51696	0	12212	30794	0	56566	0	0	0	0	711898	0	125976		68797	445215	23530	44155	585795	199	127	7698	0	0	12979	35510	41356	22911	48346	1092	44813	41330	14995	43961	102229	0	42448	0	false							
134455	8533	0	2021	29164	0	34214	0	0	1000	0	81691	0	7590		14260	31102	6093	32193	70084	0	4017	2764	1000	0	9753	17679	4359	0	2919	2919	5940	406	1000	17531	10265	0	8859	0	true							
