"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
553038	13374	0	14401	23128	0	54692	0	0	0	0	80999	0	1666	13839	18608	22486	5262	40291	79333	0	0	1676	0	0	6071	16596	10186	935	22667	1077	4540	5482	252	15180	11351	0	0	5617	0	true							
553926	31231	0	4812	16137	0	41787	0	0	0	0	80739	0	14493	15555	20390	10160	4944	36975	66246	0	0	1661	0	0	2143	12376	13701	448	14519	1338	5581	3762	0	8278	10681	0	0	6919	0	false							
553944	45125	0	7823	55214	0	91044	0	0	0	0	171949	0	9479	13858	53037	24955	18506	83221	162438	0	32	5199	0	0	15065	45494	19764	7457	60241	2001	7578	3991	519	34744	14089	0	0	8796	497	true							
554268	6412	0	3965	36552	0	46228	0	0	0	0	72460	0	7985	11440	12175	30160	4929	42263	64475	0	0	2453	0	0	10918	12076	1614	114	21131	4995	1671	4500	0	12547	11166	0	0	6666	0	true							
554343	93188	0	5756	19677	0	19677	0	0	0	0	106828	0	34009	0	8655	0	0	13921	72819	0	0	0	0	0	3712	3417	2772	2757	7116	0	0	982	0	4003	982	0	0	0	0	true							
554857	166608	0	71238	64794	0	183345	0	0	0	0	933910	0	65987	128048	90184	537033	17817	111615	867923	492	0	0	0	0	23960	70653	50462	3790	94612	9355	51802	18752	1495	58681	81404	0	0	61157	0	true	9978	45014	209787	327245	50838	9997	
554941	24771	3	6776	18724	0	31675	0	0	0	0	37208	0	1291	0	8015	1789	2794	24896	35917	0	0	537	0	0	878	2991	3835	2945	3869	0	0	0	0	2634	0	0	0	0	0	false							
555256	10789	0	2037	36193	0	48778	0	0	0	0	35532	0	339	1943	6085	14289	2490	46741	35193	0	0	596	0	0	2602	6917	326	0	9519	352	0	257	0	3761	609	0	0	352	0	true							
556011	228397	5	4534	16220	0	28162	0	0	0	0	341439	0	50741	46304	47966	33960	26708	23623	289207	0	1491	8150	0	0	10116	31567	18348	8349	40185	658	4609	5435	0	20414	10702	0	0	4878	2194	true							
556459	40318	0	27993	139365	0	281281	0	0	3897	0	193088	0	30898	53090	13976	70601	4659	253133	162190	155	0	1138	3897	3377	7734	14521	7281	1398	18858	5804	29489	15272	671	16958	51236	0	0	35293	0	true							
556815	442033	13	13640	75975	0	110367	0	0	11516	0	1483448	0	129122	131848	303527	498504	90692	96714	1353815	0	511	33895	11516	729	45402	205931	203528	24143	250506	4833	34696	21933	2445	175477	63907	1321	0	39529	0	true	21446	23984	301361	118341	78596	322100	
556936	45075	0	6110	28436	0	52098	0	0	1443	0	168818	0	39232	38483	40913	37608	14356	45988	129586	0	0	6532	249	249	6341	28270	21827	5340	21955	6528	5456	6058	6315	20865	24357	3656	0	11207	0	true							
557317	67083	10	40055	149564	0	176678	0	0	0	0	154494	0	2540	35916	47857	0	23564	136613	151954	0	0	8258	0	0	9594	32668	19615	9993	42262	1672	6061	7301	507	24013	15541	0	0	7732	0	false							
557438	29352	0	10478	64007	0	64480	0	0	0	0	67570	0	2227	8000	19737	0	8366	54002	65343	0	0	3971	0	0	7254	13662	11058	2393	20680	2426	770	501	154	14630	3851	0	0	3196	0	true							
557858	232402	0	164943	1139596	0	1288208	0	0	51139	0	3465180	0	455434	598857	232750	2192937	90985	1110224	3009746	13041	0	40556	51139	496	30118	215211	57401	51547	194735	291238	336821	40394	17111	121527	685564	0	0	628059	0	true	45097	190114	1450982	716823	217965	14234	
558574	4065	0	0	1167	0	7703	0	0	0	0	20401	0	371	0	7344	0	2771	7703	20030	0	0	1091	0	0	4329	5990	1886	525	10312	2009	639	956	0	5386	3604	0	0	2648	0	false							
559179	12763	0	0	2524	0	7399	0	0	1192	0	28673	0	0	0	8944	1940	3516	7399	28673	0	0	1806	1192	1192	1585	5195	3268	2033	5588	0	255	0	1635	3137	1890	0	0	255	0	false							
560214	11052	0	5242	8147	0	17005	0	0	0	0	36364	0	6941	7622	11550	1253	1428	11763	29423	0	0	318	0	0	3167	6772	7194	1276	4165	4650	500	500	0	6859	5650	0	0	5150	0	true							
560353	159688	0	17768	8384	0	28967	0	0	0	0	227227	0	116711	131331	6125	29347	2643	11199	110516	0	0	1087	0	0	5465	8935	3009	912	14400	6884	11870	1117	0	12196	19871	0	0	18754	0	false							
560438	10027	0	4633	18943	0	22225	0	0	3163	0	31920	0	5466	7463	5449	2461	381	17460	26213	132	241	0	0	0	2918	8349	2101	1331	11267	1704	1527	1500	0	9251	4731	3163	0	3231	0	false							
560830	17404	0	8824	15608	0	33080	0	0	0	0	46088	0	1779	7078	14356	9409	5126	24256	44309	0	0	1359	0	0	6391	6068	5105	566	9671	590	252	304	0	3774	1145	0	0	252	0	false							
561145	23016	0	8733	54493	0	111500	0	0	10000	0	286711	0	25889	34622	57021	109479	15027	102767	241199	0	19623	2045	10000	10000	37913	59884	23149	1355	84815	16154	12657	3104	0	65280	31915	0	0	26766	19623	true							
561574	28359	0	10106	39333	0	39497	0	0	22500	0	534341	0	35525	27000	57192	287347	4981	26997	493864	2394	4952	2111	22500	22500	43303	71826	26418	523	115129	50280	25859	425	0	84878	76564	46284	0	58139	4952	true							
561659	107718	0	9384	84518	0	125358	0	0	0	0	740002	0	95077	54541	72533	366856	19673	115974	618468	0	26457	7547	0	0	40140	82185	54576	7401	121835	8662	45310	25061	2093	111769	81126	60975	0	53972	0	true							
561864	25609	0	6308	259046	0	273194	0	0	0	0	141571	0	41	5875	5337	71796	1909	266886	141530	0	0	1053	0	0	5045	8602	0	0	13118	11292	18700	527	0	8310	30519	0	0	29992	0	true							
562058	55204	2	27017	38525	0	104283	0	0	6000	0	206936	0	25558	49575	57043	25057	20310	77264	181378	0	0	13867	0	0	18818	53665	13132	1261	72483	21478	16538	1781	0	29834	39797	0	6000	38016	1960	true							
563233	164879	0	9911	18405	0	27053	0	0	0	0	216524	0	694	10604	26598	14427	13023	17142	215830	0	0	4238	0	0	9186	18218	4935	3800	27404	309	483	0	288	9541	1080	0	0	792	0	true							
563336	11032	0	2923	34428	0	45143	0	0	0	0	48080	0	6415	25	5630	18355	3333	42220	41665	0	0	0	0	0	2302	3565	2291	1163	4526	2232	5671	514	956	3690	9373	0	0	7903	0	false							
563457	11957	0	1728	13289	0	28053	0	0	0	0	26054	0	2099	1726	7576	4041	1669	26325	23955	0	0	431	0	0	3635	4817	1604	0	7973	0	0	0	0	2480	0	0	0	0	0	false							
563934	2363	0	9901	9762	0	20189	0	0	0	0	33029	0	114	8651	5323	2949	2535	10288	32915	0	0	636	0	0	1772	3980	1260	109	5752	12521	7673	402	0	1798	20596	0	0	20194	0	true							
564052	19033	0	3287	100620	0	106633	0	0	0	0	80794	0	5511	3677	15348	37695	9344	103346	75283	0	0	476	0	0	3466	6917	7497	3045	10382	0	948	2193	0	5576	3141	0	0	948	0	true							
564324	69066	0	27823	178666	0	242698	0	0	2041	0	268639	0	28463	43243	45955	108857	10879	214875	239280	0	896	2240	2041	2041	9759	32273	25743	5119	41904	3491	5360	7971	1000	26939	17822	3916	0	8851	0	true							
564463	20100	0	2118	39750	0	80608	0	0	0	0	112158	0	5048	6230	21113	36806	7197	78490	107110	0	0	2462	0	0	7066	19624	11618	5719	26690	1838	5565	2783	1039	22915	11225	0	0	7403	0	true			24603	12203	19918	182	
564557	52127	0	224644	294305	0	610726	0	0	0	0	516460	0	11310	235954	64644	82936	1575	386082	505150	0	0	409	0	0	51178	114900	15377	1305	166078	45224	131731	14289	7393	118116	198637	0	0	176955	0	true	83989	149825	49315	33621	32319	19798	
564678	20695	0	10212	6192	0	19937	0	0	0	0	68831	0	10212	0	15135	716	4705	9725	58619	0	0	959	0	0	7883	18922	12991	1142	26805	279	2105	3583	516	25803	6483	0	0	2384	12031	false							
564838	17529	0	3862	30726	0	50736	0	0	0	0	69199	0	845	3561	19355	12570	7702	46874	68354	0	0	2770	0	0	7498	17013	5489	2292	24501	3470	3077	261	0	12938	6808	0	0	6547	0	true							
564856	6897	18	1517	9371	0	21039	0	0	0	0	23269	0	342	1859	3390	8162	742	19504	22927	0	0	0	0	0	1972	3413	1118	208	5385	0	0	1498	0	3322	1498	0	0	0	0	true							
564977	890036	0	940	91686	0	309843	0	0	0	0	1358895	0	208758	207697	97388	4916	34429	308903	1148983	0	1154	10766	0	0	36441	87033	46283	22702	123474	79650	107341	80112	4380	95072	271483	0	0	186991	0	true	0	1260	0	4916	0	890036	
565143	24723	0	17095	60048	0	100582	0	0	14581	0	79862	0	1960	17233	41243	3521	13465	83487	77902	0	0	4792	14581	14581	19244	19926	7759	1503	39170	0	2107	1079	0	7189	3186	0	0	2107	0	true							
565152	16884	0	5101	21150	0	29991	0	0	0	0	20040	0	4528	9445	2338	0	1171	24890	15512	0	0	382	0	0	645	1218	1037	0	60	0	0	256	0	562	256	0	0	0	0	false							
565170	12804	0	0	2872	0	11034	0	0	0	0	76686	0	0	0	11648	39077	11462	11034	76686	0	0	7014	0	0	4963	8361	1468	613	13324	1535	2046	4706	1112	3758	9399	0	0	3581	0	false							
565536	22003	0	5798	14407	0	29431	0	0	0	0	71803	0	10393	8553	19969	18045	5633	23633	61410	0	0	1012	0	0	5551	7625	13836	1115	13176	1363	1563	702	0	8158	3628	0	0	2926	0	true							
565750	214566	16	12475	38892	0	54295	0	0	10682	0	503859	0	7965	5859	74520	127891	20301	39842	495649	1962	245	5527	10682	10682	49607	57509	39622	2905	107116	3115	5899	2225	520	75123	11759	38402	0	9014	43643	true							
565844	5902	0	13758	32568	0	46545	0	0	0	0	44236	0	4949	17290	8714	23100	1347	32787	39287	0	0	442	0	0	4454	5027	2929	70	9481	718	2037	0	0	3765	2755	0	0	2755	0	true							
566056	28502	0	6867	78111	0	78111	0	0	5000	0	114373	0	15810	16031	19862	50804	6338	69539	93309	1705	5254	1589	5000	5000	10916	10644	4580	442	21560	1907	6200	380	0	6720	8487	0	0	8107	249	false							
566243	34177	3	10210	46208	0	96065	0	0	0	0	104941	0	12235	0	19642	39568	8336	85852	92706	0	0	2583	0	0	9367	9497	7213	0	17383	1290	2760	1068	0	6435	5119	0	0	3752	0	true							
567240	17982	1788	10235	23859	0	48896	0	0	0	0	94929	807	3816	9302	42189	2551	10823	36873	76454	0	13852	3952	0	0	10555	23548	27995	7778	32888	800	1713	944	1063	27687	4520	0	0	2513	0	false							
567679	40247	0	47	29631	0	44401	0	0	0	0	124232	0	42724	36808	21987	201	8661	44305	75186	49	6322	3461	0	0	3671	8258	16027	15659	11928	15847	10000	13183	1140	21627	40170	4811	0	25847	6201	true							
567736	16713	0	6929	34670	0	47086	0	0	0	0	51606	0	2186	5428	11869	7165	3318	40157	49420	0	0	1136	0	0	5982	12206	5269	1522	18188	575	850	1061	263	13110	2749	0	0	1425	0	true							
568126	72502	0	6802	69180	0	104928	0	0	0	0	146395	0	4372	9446	35170	17590	10825	98126	142023	0	0	2355	0	0	5058	25728	16100	1293	30786	578	5923	807	816	13009	8124	0	0	6501	0	true							
568135	33064	0	7165	37298	0	59722	0	0	0	0	110893	0	11227	0	27875	17244	8376	52557	99666	0	0	2180	0	0	7019	27207	12807	1913	34167	4230	6349	1059	0	21072	11638	0	0	10579	0	true							
568359	4602	0	12832	31591	0	55085	0	0	6	0	243223	0	6177	13715	64619	90887	6809	42253	231982	0	5064	2359	6	6	25819	77694	17352	2917	103513	5029	15847	3076	0	59163	23952	0	0	20876	5142	true							
568377	31176	0	2434	1186	0	30817	0	0	0	0	101791	0	0	1189	33164	0	20113	28383	101791	0	0	10564	0	0	9786	15619	22411	15831	25346	0	316	4359	2293	30483	6968	0	0	316	0	false							
568470	536428	3	17273	24845	0	71404	0	0	0	0	1083158	0	149259	0	156103	219061	45372	54128	933899	0	0	13600	0	0	61348	162586	45692	2086	223934	20889	30259	4809	0	115609	55957	0	0	51148	0	false							
568939	91920	0	687	7924	0	15455	0	0	0	0	154564	0	8865	7875	27014	1216	13186	14768	145699	0	0	5426	0	0	4085	16472	16430	7525	20444	5043	5148	4355	2369	17498	16915	0	0	10191	0	true							
570558	20239	0	13361	62720	0	119036	0	0	0	0	59231	0	3170	16531	10513	25033	2251	105675	56061	0	0	0	0	0	2952	5810	1751	0	8396	1637	1557	252	0	0	3446	0	0	3194	0	false							
570651	8740	0	1073	11445	0	19598	0	0	0	0	26706	0	3085	2518	11365	3386	2865	18525	23621	0	0	0	0	0	2692	7561	3782	0	10253	0	545	0	0	2670	545	0	0	545	0	true							
571135	7876	0	6409	17620	0	25850	0	0	0	0	52411	0	4417	7557	19561	6731	5952	19441	47994	0	0	2359	0	0	5882	14641	10706	11	20523	2341	1526	2697	0	11679	6564	0	0	3867	0	true							
571265	175139	0	19768	21964	0	26033	0	0	0	0	236289	0	4850	21992	10580	37570	6205	6265	230703	0	736	2364	0	0	4726	6292	4961	510	10247	2108	4004	979	0	5909	7091	5149	0	6112	0	true							
571920	26236	0	4131	12010	0	65034	0	0	0	0	103851	0	30883	27061	26142	22296	5276	60903	72968	0	0	1053	0	0	3912	19457	13465	2066	22721	3389	9750	3279	0	12758	16418	0	0	13139	0	true							
571957	3217	0	4651	7274	0	16124	0	0	0	0	16479	5	2546	5055	5318	5568	1322	11473	13928	0	0	345	0	0	1276	2953	1988	1199	4229	0	279	0	0	2096	279	0	0	279	0	true							
572347	6801	0	2819	15852	0	24007	0	0	0	0	24778	0	3564	6200	5850	6209	440	21188	21214	0	0	0	0	0	2305	5529	2394	126	7834	377	514	524	0	4503	1415	1980	0	891	1980	true							
572374	10849	0	27833	1244188	0	1501618	0	0	371701	0	2524698	0	100458	1428	500900	792740	118235	1473785	2418577	0	5663	5635	209115	209115	511114	662910	201195	30188	1153801	98604	132420	30463	54215	904507	315702	129593	95187	229975	339499	true	1244188	229597	487277	305463	10849	0	
572459	12231	5	7275	38521	0	76826	0	0	1237	0	183996	3000	19161	21295	60756	32031	27695	69540	149022	6	12813	12272	1237	493	38242	35939	26399	8096	74181	12120	13906	3312	1719	47919	31057	0	0	26026	17495	true							
572655	21545	0	10351	68779	0	107084	0	0	0	0	81575	0	1284	1524	12832	12145	2641	96733	80291	0	0	0	0	0	4890	21751	995	223	26546	3325	16701	0	0	15027	20026	0	0	20026	0	false							
573036	185496	0	37032	42382	0	69837	0	0	5027	0	291762	0	20073	57105	19560	58546	5569	32805	271689	0	0	1822	5027	5027	5058	15217	8039	3911	20275	2014	6724	5820	938	12663	15496	25395	0	8738	0	false							
573335	14579	0	49542	55055	0	146280	0	0	0	0	120700	0	6460	53273	41273	5503	12993	96738	114240	0	0	5806	0	0	7954	44818	26933	2773	52772	3826	9948	4042	324	41205	18140	0	0	13744	0	true							
574051	13106	0	7018	108410	0	117327	0	0	0	0	142071	0	41155	38914	11191	39020	4305	110309	97705	0	3211	2706	0	0	11278	20013	5167	1487	31291	23327	27594	1079	0	26754	52000	0	0	50921	2957	true							
574079	64569	0	8779	22017	0	95101	0	0	0	0	137897	0	516	5759	34599	17773	15362	86322	137381	0	0	3569	0	0	7519	25369	16285	3985	32888	0	1363	1034	0	18559	2397	0	0	1363	0	true							
574949	24687	0	2003	28109	0	45013	0	0	33593	0	210024	0	28022	13581	83760	34696	15034	43010	181666	0	336	5119	33593	9510	11869	51024	45278	15175	62893	5528	13616	7799	352	39586	27295	14373	0	19144	447	true							
574976	839991	0	7270	71426	0	126582	0	0	0	0	1296765	0	35490	42760	115026	197015	45206	119311	1261187	1	88	18661	0	0	22810	57846	81196	40934	80656	3422	19206	20713	13631	87761	56972	0	0	22628	0	true	18554	37815	123083	67796	553577	284306	
575133	10173	0	6450	14936	0	29015	0	0	0	0	36226	0	4089	9425	9464	1289	3165	22565	32137	0	0	344	0	0	4871	10513	2787	462	15384	643	3461	2027	0	9169	6131	0	0	4104	0	true							
575254	122910	2	50668	496181	0	738858	0	0	55500	0	1962230	0	204268	247637	86450	1497710	30902	672138	1757913	16050	49	10653	55000	55000	39949	98922	46395	14885	138870	22792	41696	46373	30598	113701	141459	43100	0	64488	0	true	140265	165396	41280	451461	34168	75112	
575348	15893	0	5085	28175	0	43337	0	0	0	0	45915	0	1595	6680	16465	2680	4733	38252	44320	0	0	868	0	0	3033	6919	9057	6096	9952	800	300	876	261	8640	2237	0	0	1100	0	true							
575375	19193	0	2635	4040	0	20008	0	0	0	0	35289	0	720	2605	6198	6239	4616	17373	34569	0	0	1961	0	0	3562	3172	1646	132	6146	272	720	353	0	2314	1345	0	0	992	0	true							
575647	5685	0	4370	7551	0	15367	0	0	0	0	17508	0	1533	3889	3347	4814	2245	10995	15975	2	0	0	0	0	1053	3583	1862	511	4636	0	0	0	0	3662	0	0	0	0	0	true							
575656	12725	0	5292	30492	0	48532	0	0	0	0	65492	0	2818	6852	1632	41555	1038	43240	62674	0	0	275	0	0	989	4324	0	0	5313	2117	3781	0	0	3682	5898	0	0	5898	0	false							
575759	26511	13	27671	105344	0	111743	0	0	0	0	171557	0	20149	35830	39554	52655	13000	83682	150785	377	623	2789	0	0	13505	35259	22326	5221	40088	3397	11045	1088	551	36756	16081	16979	0	14442	0	true							
575834	44588	0	224	6569	0	6708	0	0	0	0	319813	0	17509	13906	14132	241808	5528	6215	302304	269	0	2729	0	0	4670	16786	4902	1018	21456	1472	4057	512	0	13244	6041	0	0	5529	0	true							
575955	11900	86	5279	13550	0	42964	0	0	2709	0	63296	0	1090	4373	18015	5386	4550	37599	59497	0	2709	1117	2709	2709	8384	19611	6681	333	27995	3939	4513	2549	0	16994	11001	0	0	8452	0	true							
576354	7654	0	1847	14335	0	18041	0	0	43706	0	101132	0	8473	0	12294	23347	3181	16194	90187	0	2472	1538	42706	9288	3904	21957	27615	11999	25861	566	1964	1668	458	53181	4656	6284	1000	2530	1982	true							
576541	54290	0	1685	21942	0	26281	0	0	4595	0	268393	0	38133	36649	23491	168400	10716	24596	230015	0	245	4970	4595	4576	7774	24114	2608	1744	31318	2272	6840	351	0	12749	9463	1339	0	9112	0	true							
576578	19366	8	146	7036	0	22225	0	0	1198	0	70410	0	1287	244	13111	20983	4442	22071	69123	0	0	1106	1198	0	1926	7687	6848	5987	9613	0	3854	2230	1530	9336	7614	0	0	3854	0	false							
576608	389053	0	36907	48103	0	76480	0	0	0	0	670882	0	43685	19537	57634	118952	30037	39459	617878	114	9319	14030	0	0	13385	54747	38323	4511	68132	4338	20356	26037	1180	53332	51911	1535	0	24694	0	true							
576644	30541	0	6126	57432	0	116136	0	0	10011	0	155006	0	5716	5389	42732	34305	9012	110010	135936	0	13354	2111	10011	8011	15428	31710	31844	794	46802	1822	2294	5918	350	37044	10384	5252	0	3845	13125	true							
576653	66357	95	585	6255	0	13217	0	0	0	0	105669	0	2821	177	15465	15810	4935	12537	102843	0	5	931	0	0	4698	7965	6876	1197	12663	300	1838	377	251	5271	2766	0	0	2138	0	true							
576952	43090	0	19993	38657	0	108360	0	0	0	0	136828	0	7750	14850	22213	54144	9565	88367	129078	0	0	0	0	0	5771	15089	10273	3617	20860	808	3487	550	0	12536	4845	1330	0	4295	0	true							
577128	522151	19	321	98774	0	281838	0	0	207939	0	3033881	12164	402634	371644	305480	1811784	90117	281479	2598983	19	20100	20442	207939	197905	254868	171405	129612	43980	376274	21307	36010	31202	11562	294385	100081	3374	0	57317	0	true	22956	15794	870479	941305	472676	49475	
577137	18926	0	0	82050	5060	87328	0	10700	0	0	400438	0	2371	0	25590	172944	3330	82268	387272	0	95	2393	0	0	15977	80332	27264	425	96309	17991	54309	11070	1200	98408	84570	0	0	72300	0	true							
577230	9916	0	2839	2687	0	9803	0	0	18970	0	39371	0	6	2333	3484	4700	2111	6964	38961	0	404	793	5118	215	1249	2070	4368	2526	3319	741	275	3635	9891	6728	14542	0	741	1016	0	true							
577472	27850	0	8538	26652	0	58044	0	0	0	0	146434	0	7707	0	40583	24131	11601	49506	126384	0	12343	4076	0	0	10733	40972	23018	1424	51705	417	10581	7308	0	35564	18306	0	0	10998	12343	false							
578116	57698	0	25028	65679	0	101769	0	0	0	0	186210	0	15358	32966	44843	44032	13134	76741	170852	0	0	4982	0	0	13999	23423	28759	2115	37422	3510	6932	4743	1000	23454	16185	0	0	10441	0	true							
578237	5778	702	7674	9982	0	21978	0	0	0	0	21685	234	9680	17254	2784	6096	516	13602	11771	0	0	0	0	0	1932	2297	829	445	4229	526	2921	861	0	2719	4308	0	0	3447	0	false							
578255	474895	0	13305	48139	0	92081	0	0	0	0	1078599	0	211373	207838	52906	224358	17270	78776	867226	0	0	5040	0	0	31722	82341	76743	9261	114063	60058	79628	37077	2515	147162	179278	0	0	139686	0	true	24232	10168	117259	84980	200032	194768	
578554	10448	0	3050	24932	0	34983	0	0	0	0	58008	0	3186	4685	16478	14860	5082	31933	54822	0	0	919	0	0	4538	11227	12780	1925	15765	0	639	1263	327	13993	2229	0	0	639	0	false							
578741	14642	0	3775	35791	0	46021	0	0	34104	0	164572	0	3338	3086	56132	54324	10125	42246	161234	0	0	3998	33854	18284	3964	43398	21758	757	47342	8520	13556	3654	0	13745	25730	0	250	22076	0	true							
578862	3237	0	13372	25051	0	39676	0	0	0	0	21724	0	2795	16167	5234	6128	1007	26304	18929	0	0	219	0	0	2338	5775	676	0	8113	1139	2431	0	0	3555	3570	0	0	3570	0	true							
579140	168301	0	10630	26946	0	31440	0	0	5606	0	288655	0	9537	11537	51819	34029	15372	20810	275201	0	3917	7017	5606	0	9955	20575	25475	20137	30313	1216	2324	2753	3890	24323	10183	4501	0	3540	3917	true							
579319	12997	0	3354	14570	0	20159	0	0	0	0	25756	0	2257	4582	4257	6889	1133	16712	23449	93	50	226	0	0	1025	3027	1218	67	4052	0	533	0	0	1080	533	0	0	533	0	true							
579364	24888	0	19167	116522	0	145026	0	0	0	0	91287	0	24008	41009	10177	37334	2323	125849	66532	10	747	702	0	0	8102	14496	1501	0	22598	1681	3286	0	0	13922	4966	0	0	4966	747	false							
579636	13223	0	7080	20784	0	45553	0	0	0	0	35356	0	4477	10511	5435	10577	1790	38473	30879	0	0	112	0	0	2987	3552	1475	354	6539	1825	1363	0	0	2932	3188	0	0	3188	0	false							
580155	35847	0	24420	58544	0	121396	0	0	23647	0	270867	0	22074	36854	69777	39947	15969	96976	248793	0	0	2138	16981	9817	22438	69420	37546	16255	91858	19934	21326	2857	5297	75882	49414	6457	4130	41260	0	true							
580548	104973	0	19801	58277	0	114565	0	0	4271	0	221745	0	8907	0	55387	16009	11999	94764	212838	0	0	3045	0	0	15546	37693	17590	8414	51185	3077	8203	7105	3134	23856	21519	0	771	10141	0	true							
580847	20025	0	2168	24623	0	50167	0	0	0	0	56061	0	4444	4724	13396	5888	3753	47999	51617	0	0	361	0	0	7724	7609	5844	536	14593	2696	3994	1744	0	8318	8434	0	0	6690	0	false							
580874	20141	3	6087	44173	0	95094	0	0	1443	0	87170	0	1981	0	26367	18970	9775	89004	85189	0	0	2761	0	0	4919	12350	16344	5401	15826	1276	3295	4222	252	12647	9045	942	0	4571	0	false							
581237	8808	0	0	34133	0	45368	0	0	0	0	32039	0	0	0	1445	10429	749	44336	32039	1032	0	221	0	0	1321	3963	0	0	5283	7228	290	0	0	3839	7518	0	0	7518	0	false							
581358	13906	0	15765	17353	0	55965	0	0	0	0	77004	0	10760	24699	19284	35504	5711	40112	66244	88	0	1404	0	0	2966	9592	5337	8726	12558	0	0	359	614	7337	973	0	0	0	0	true							
582177	26605	0	17356	158751	0	158751	0	0	22485	0	128541	0	980	5141	41978	33587	6019	139188	127561	2207	0	1519	22485	17490	11947	37387	9762	1870	49321	574	3731	3079	0	18987	7384	50417	0	4305	4923	true							
582654	14458	0	2396	10692	0	15758	0	0	0	0	35220	0	4314	4448	9255	342	3200	13362	30906	0	0	1452	0	0	2102	5434	6111	1378	7536	607	2197	1854	737	5770	5395	0	0	2804	0	true							
582878	1400	0	0	0	0	0	0	0	0	0	35912	0	1316	450	12942	1062	0	0	34596	0	0	0	0	0	5621	12790	5517	2416	18410	1692	3188	1274	952	13402	7106	0	0	4880	0	true							
582953	25401	0	22636	43976	0	91329	0	0	19532	0	157009	0	17301	37782	51083	12563	8584	67712	120425	981	19283	1813	15706	7084	12792	37798	44452	2363	42687	2981	8593	9070	996	46322	21640	8622	500	11074	0	false							
582971	453233	41	0	998	0	998	0	0	0	0	606930	0	22811	0	47790	64296	29073	957	583628	0	491	7153	0	0	12416	27941	29038	6759	40357	2828	3546	5450	1423	28363	13246	4286	0	6374	0	true							
583071	36108	0	128	7045	0	35841	0	0	0	0	74488	0	84	0	17084	8815	9926	35713	74404	0	0	3532	0	0	2995	8673	11833	2587	11668	0	255	2396	825	9004	3476	0	0	255	0	false							
583268	15510	6	31669	66872	0	111389	0	0	0	0	249111	0	47950	78981	19340	74949	4935	79714	198925	0	2236	2740	0	0	15927	23431	30983	1764	38874	25393	31740	29415	0	52766	86548	0	0	57133	2236	true							
583352	21393	0	23327	46514	0	107075	0	0	0	0	315746	0	20502	43829	41868	207983	10977	83748	295244	0	0	2843	0	0	14946	33589	18642	6670	48527	3356	5605	3246	317	31978	12524	0	0	8961	0	false							
583754	5170	0	1096	28348	0	32838	0	0	0	0	71984	0	510	1055	2783	46196	759	31742	64268	0	7206	430	0	0	1493	8787	1713	0	10280	1221	6288	861	255	9210	8625	110	0	7509	5206	true							
583905	528527	0	15208	62369	0	97653	0	0	62916	0	691360	0	12643	0	113431	0	26626	79610	677981	2835	736	11896	62916	55171	30357	57707	39158	11213	88064	357	8392	11944	3706	25003	24399	58708	0	8749	0	true	0	30234	0	0	368872	147575	
584377	579190	0	11717	124709	0	161531	0	0	0	0	861223	9653	2896	11687	40325	214026	14028	149323	848674	491	0	0	0	0	12213	21966	10936	8930	34179	814	1191	11456	502	13719	13963	4173	0	2004	0	true	19599	31880	173646	26566	324300	253871	
584724	108218	0	15718	101335	0	193723	0	0	0	0	361020	0	8237	19760	59389	147331	17637	178005	352783	0	0	3413	0	0	11421	32791	45383	1890	44212	2011	6680	5296	0	32095	13987	0	0	8691	0	true							
584920	994841	0	21205	135469	0	205627	0	0	0	0	1618556	0	30494	39197	100878	461248	46409	182579	1588062	1843	0	9276	0	0	31467	72010	30407	10919	103477	3380	7569	4231	2483	43926	17664	0	0	10949	0	true	25510	41699	307738	153510	0	976202	
585235	29455	0	12907	29098	0	50993	0	0	0	0	66590	0	2621	15040	8450	24839	4963	38086	63969	0	0	0	0	0	1779	4106	4454	830	5885	307	820	0	0	2719	1127	0	0	1127	0	true							
585749	309728	0	4765	26325	0	40246	0	0	0	0	505985	0	66763	60297	70138	65219	44849	34651	438563	830	659	0	0	0	15684	34193	34965	22747	49877	6281	11105	2371	3690	37452	23447	7466	0	17386	0	true							
586027	9926	0	1323	7645	0	16032	0	0	49304	0	115379	0	24602	808	6028	20121	727	14709	69598	0	21179	318	43956	24182	8416	32323	28895	5391	40624	618	4179	5212	298	68997	10307	0	1000	4797	7595	true							
586072	44221	0	14285	109898	0	227229	0	0	0	0	410233	0	6669	20954	103277	90449	36068	212944	403564	0	0	15975	0	0	70655	139333	11845	288	209988	17935	33089	2418	0	118844	53442	0	0	51024	0	true							
586335	7445	40	15783	14307	0	36823	0	0	0	0	41117	0	5334	20956	11241	1005	3602	21000	35783	0	0	0	0	0	2364	6884	12035	3563	9248	0	5390	1541	890	13605	7821	0	0	5390	0	false							
