"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
182353	9754	0	1913	3160	0	8665	0	0	0	0	0	26693	0	496		12338	0	4087	3052	0	825	2227	4855	4431	214	325	2184	1878	6752	26197	0	0	0	0	4063	538	0	0	539	0	0	
182652	2414	0	1082	3050	0	3050	0	0	0	0	0	6330	0	1406		2369	0	1150	1895	0	435	1460	461	13	598	749	200	0	1968	4924	0	0	411	0	1547	0	0	0	1347	0	0	
182951	102636	0	1578	9637	0	21921	0	0	0	0	0	201279	0	21728		36701	21262	7710	29653	0	9920	19733	6463	585	11817	17997	9549	1317	20342	179551	1	0	0	0	40680	0	0	0	26604	3210	0	
183051	2703	7	698	11157	0	16166	0	0	0	0	0	19998	0	2168		5807	4159	1318	4722	0	1693	3029	852	233	2600	2664	1428	635	15461	17590	0	240	167	0	4329	2998	0	0	3029	2235	0	
183154	6565	0	492	9832	0	9832	0	0	0	0	0	25637	0	2218		10830	1703	1763	9519	0	3133	6386	1312	0	848	5136	553	0	9340	23419	0	0	452	0	4475	2062	0	0	5984	0	0	
183668	165645	0	2577	31286	0	33763	0	0	294	6104	0	365289	0	71233		23038	140224	4900	19589	196	7011	12578	3419	30	13702	16288	6292	100	31186	293935	0	121	1282	5810	18540	17842	5356	0	15877	14112	0	
183770	57736	0	179	26950	0	53386	0	0	1860	1860	0	308501	0	10347		110386	29279	33034	33830	0	10165	23665	60673	15883	6651	22785	66944	14720	53092	292551	115	5603	10318	0	65515	45585	0	0	16411	13025	0	
183846	20244	0	6247	37862	0	60268	0	0	0	0	0	139755	0	11082		74318	8279	21649	38109	0	6860	31249	22311	13898	3001	15007	11607	7299	54021	128673	0	0	5572	0	27597	9317	0	0	13121	4887	0	
183958	15802	1	7456	35229	0	58769	0	0	0	0	0	99147	0	12444		44825	15077	16491	26349	0	7642	18708	17808	667	8490	7962	6763	228	51312	86703	0	0	5114	0	18337	5106	0	0	12182	4270	0	
184142	33054	4	11560	45663	0	105496	0	0	591	4501	0	162317	0	6795		40271	58884	12651	29704	523	8697	21494	6282	3798	6143	19810	3634	520	93654	155474	278	48	1989	3910	21744	8363	3910	0	17987	7863	0	
184245	80738	6	1501	9228	0	17114	0	0	0	0	0	169134	0	974		38197	35232	8261	30055	0	13350	16705	5304	2838	4772	5583	2251	2359	15607	167910	0	250	0	0	11784	3181	0	0	7913	2442	0	
184656	9037	0	4031	19953	0	36571	0	0	0	0	0	89719	0	48		28815	30616	5035	20519	0	6098	14421	8296	0	6435	9725	5091	0	32540	89671	0	0	617	0	13869	7382	0	0	10032	6127	0	
184759	3023	15	2853	4644	0	11590	0	0	0	0	0	21922	57	1315		8541	4998	1153	8241	0	3671	4571	286	13	2870	2290	200	0	8722	20550	0	0	353	0	5000	360	0	0	4560	360	0	
185251	2229	3	2206	1753	0	8784	0	0	0	0	0	6522	0	845		2454	0	0	2444	0	771	1673	0	10	574	1148	116	0	6575	5677	0	0	0	0	1168	670	0	0	1052	670	0	
185448	6635	0	4753	12609	0	21028	0	0	0	0	0	45451	0	5717		18262	14084	5022	12906	0	3263	9643	4415	941	714	3770	1113	873	16171	39734	104	0	1894	0	5562	908	0	0	4184	300	0	
185457	3234	0	1382	2008	0	8588	0	0	0	0	0	13814	0	632		7098	1508	1306	3745	0	2208	2233	2157	501	598	466	910	0	7206	13182	0	0	401	0	1974	0	0	0	841	0	0	
185859	153789	1	3037	13112	0	17686	0	0	0	0	0	352954	0	20734		58090	98859	15780	46570	0	18003	28891	7938	3258	16211	19346	4024	2635	14648	332220	0	0	5292	0	32314	9902	0	0	25655	9902	0	
186221	53511	9	27338	79681	0	95091	0	0	974	10714	0	629444	0	33464		174495	269169	28075	85446	974	24472	62297	64282	23444	25737	43477	46528	16527	67161	581221	583	14759	6606	9740	94868	37401	9740	0	49708	19279	15098	
186548	8766	0	1479	12627	0	19095	0	0	0	2000	0	64170	0	12119		24277	18493	5405	14556	0	4777	10194	7074	2232	1959	3738	2976	3960	17616	52051	0	0	1401	2000	9418	3215	0	0	5048	649	0	
186717	179743	0	2316	23380	0	28112	0	0	0	0	0	547301	0	29596		185928	85706	61161	86778	0	22033	67485	49902	46508	7793	31570	24995	31565	25796	517705	0	0	20934	0	72458	23465	0	0	29306	9938	0	
186744	39925	0	347	85731	0	103176	0	0	201	3587	0	652868	0	120894		193355	312911	34472	77761	201	48804	66473	57650	20428	31020	39751	23813	12093	102236	531134	593	840	5543	3386	69151	37526	2943	0	28781	23953	0	
186838	21030	0	11889	50240	0	101059	0	0	53	1473	0	187059	0	13338		53901	67627	15579	35992	53	11193	24799	12122	5787	6268	19111	9977	9144	89170	173480	0	241	8694	1420	32048	12452	1420	0	20526	4853	0	
186856	5868	457	5469	7170	0	20997	0	0	0	0	0	30967	134	5470		8525	723	3702	7926	0	2362	5564	577	22	5951	8997	903	0	15016	25148	55	215	2117	0	10849	5002	0	0	10450	4498	0	
187358	2752	2	154	6918	0	10415	0	0	0	0	0	10642	0	312		4079	1179	736	3770	0	1584	2186	309	0	739	1775	118	0	10259	10330	0	0	151	0	2632	0	0	0	2514	0	0	
187451	5814	1	1622	13146	0	17145	0	0	0	0	0	49689	0	10533		12913	9000	2549	10478	0	4727	6490	1694	2	5182	14192	2589	0	15522	39156	0	0	214	0	16294	5669	0	0	14105	5268	0	
187648	2182	0	406	1665	0	1665	0	0	891	891	0	11500	0	722		6376	0	0	5003	594	932	4071	1106	266	771	1615	556	0	1259	10778	0	0	0	0	2942	0	0	0	2386	0	0	
187899	59842	0	0	59163	0	74389	0	0	0	0	0	226116	0	0		76076	52528	31635	32688	0	10242	22990	17727	25117	2339	11006	9991	14334	74389	226116	0	0	6505	0	28084	9586	0	0	10040	2922	0	
187947	83124	51	34431	150220	0	337188	0	0	5856	21760	0	595756	393	50644		230668	175148	62793	138880	3380	62807	100234	60308	7319	34392	48658	19759	4007	292038	542397	10668	2322	17633	15904	78242	28574	14127	0	54210	21132	0	
188056	1734	0	3247	33558	0	59392	0	0	0	0	0	170346	0	7998		44763	111220	18772	26044	0	7336	18708	13870	4849	1422	5656	3953	1598	55700	162044	445	304	4847	0	9842	2787	0	0	5942	1136	0	
188177	47472	1	1	5875	0	5878	0	0	0	0	0	132276	0	0		54849	19532	13223	30576	0	9801	20775	17762	6511	1551	3220	3548	2104	5876	132276	0	0	1592	0	10423	0	0	0	4770	0	0	
188430	14809	0	0	60969	0	100948	0	0	19825	20239	0	562593	0	0		141103	190532	44894	69263	6067	18681	50582	58649	13190	37855	91392	63257	23646	100948	562593	0	0	25012	414	178738	37412	414	0	103633	25614	65838	
188449	10207	1	3978	11301	0	37324	0	0	0	0	0	47745	0	2066		6819	26909	1712	5238	0	1909	3348	1478	84	1251	1393	1066	100	33345	45679	0	0	472	0	3199	611	0	0	1709	611	0	
188720	25228	0	1235	25672	0	61258	0	0	0	0	0	104553	0	2872		40916	7180	14673	22238	0	5084	17154	10471	8207	3896	10112	12470	4751	60023	101681	0	0	3468	0	25023	6206	0	0	12196	1812	0	
188739	9520	0	338	12650	0	19751	0	0	0	0	0	28718	0	1271		7337	131	4375	7023	0	2019	5004	285	29	4446	5653	1431	200	19413	27447	0	0	3038	0	9774	1956	0	0	8143	1956	0	
188757	2801	0	1647	3470	0	6373	0	0	0	0	0	6989	0	792		3561	103	494	2953	0	811	2142	597	11	100	303	121	0	4726	6197	0	0	0	0	524	0	0	0	403	0	0	
188917	102228	0	87	4485	0	12693	0	0	0	0	0	134814	0	426		21647	4890	8105	15089	0	4221	10885	5319	1222	1328	2833	1240	648	12606	134388	0	0	2406	0	5777	272	0	0	3889	272	0	
188926	7487	0	1045	10324	0	17332	0	0	0	0	0	63055	1	1647		26299	9001	6563	13430	0	2463	10967	8422	4448	1781	9974	5480	3033	16287	61407	0	0	2328	0	11263	9005	0	0	5598	6156	0	
189044	287500	0	43247	26111	0	54560	0	0	6724	68236	0	605523	0	38655		74243	100528	11428	46842	3571	15663	32214	20271	6095	13347	62872	61636	5397	10989	563816	324	3052	4315	61018	116620	26632	34258	493	47350	28868	33659	
189129	182670	1	6357	25871	0	37133	0	0	0	0	0	418547	0	29744		107578	71372	28698	56854	0	22564	36420	37056	11538	7342	21802	22265	5518	30550	388803	225	0	6821	0	38209	18718	0	0	19972	7894	0	
189352	294673	0	0	97563	0	104673	0	0	20421	20421	0	880501	0	600		120539	254338	15223	88252	7997	25792	62460	29932	2355	34637	95315	73716	7283	102966	875875	1707	4026	1513	0	127069	83882	0	0	78257	49816	0	
189549	17171	0	720	11093	0	21904	0	0	0	1035	0	79319	66	1009		28245	19523	10493	18643	0	5162	13481	8212	1390	3400	5955	3697	1328	21146	77353	38	891	3286	1035	10607	3773	0	0	6898	2457	891	
189745	101627	0	3440	87216	0	153165	0	0	47246	58265	0	913489	0	75992		237261	380841	54412	120942	38979	37547	83395	72138	44181	18144	51337	54821	69458	149707	836057	18	1440	16194	11019	127645	66115	7494	0	45600	23881	200	
189820	136274	0	1524	35269	0	51995	0	0	0	0	0	151096	0	6588		3838	8110	11688	2629	0	999	1630	1209	0	150	833	1890	0	50471	144508	0	0	0	0	1533	1340	0	0	983	0	0	
189866	0	0	0	1650	0	2096	0	0	34698	34698	0	138785	0	0		35470	85834	0	15774	15063	85	15689	55	19641	5293	12088	100	0	2096	138785	0	0	0	0	7400	10081	0	0	7300	10081	0	
189950	8546	0	546	5656	0	13354	0	0	0	0	0	72632	0	4860		22921	28280	2370	20240	0	4463	15777	2415	266	2498	10387	0	0	12808	67772	0	0	149	0	12403	482	0	0	12267	482	0	
190246	8552	0	213	4208	0	5942	0	0	0	0	0	14208	0	436		3689	1413	1745	2347	0	447	1900	860	482	0	154	200	200	5729	13772	0	0	154	0	554	0	0	0	154	0	0	
190451	10384	3	6253	30057	0	65714	0	0	0	0	0	168846	0	6816		42073	54826	13906	30811	0	11282	19529	8838	2424	18601	27521	14184	1257	59458	161375	0	655	5814	0	46355	15208	0	0	32392	13730	0	
190554	24622	0	5690	20183	0	43762	0	0	0	0	0	110215	0	3699		49336	19838	8233	27673	0	8647	19026	17421	4242	2742	5429	6727	1521	38072	106516	0	0	2325	0	14342	2077	0	0	6744	1427	0	
190563	17938	0	3601	47151	0	54738	0	0	0	0	0	92120	0	26129		12658	26209	2109	11397	0	3903	7494	1261	0	15677	18779	859	0	51137	65991	0	0	265	0	13384	21931	0	0	13083	21373	0	
190639	0	0	0	113577	0	113577	0	0	1242	1242	0	56536	0	0		2503	0	0	889	1242	1347	784	372	0	2451	38285	12947	350	850	1242	112727	55294	0	0	53283	750	0	0	40336	400	54538	
190648	85949	0	1832	5216	0	11544	0	0	215	707	0	142537	0	14584		31783	14189	11776	22283	105	6567	15762	7528	1926	3218	3197	3172	1029	9640	127953	72	0	2545	492	5976	4640	384	0	3796	2619	0	
190947	9036	0	2614	19230	0	22079	0	0	0	0	0	68357	0	5938		26689	21493	8401	16652	0	4350	12302	7155	2882	3396	3285	2589	1867	19465	62419	0	0	1405	0	10127	1010	0	0	5856	760	0	
190956	9271	0	170	20743	0	20743	0	0	0	0	0	81747	0	957		40051	17790	5227	31083	0	9385	21698	8968	0	4475	7417	2744	0	20573	80790	0	0	0	0	9496	5140	0	0	7233	4559	0	
191355	13336	0	8984	37403	0	60939	0	0	0	0	0	129201	0	11251		34556	49943	7699	26761	0	11751	17356	5393	56	6240	19547	5579	0	51848	117719	107	231	1585	0	19916	11450	0	0	16241	9269	0	
191449	15264	0	1238	8656	0	13775	0	0	0	0	0	25637	0	282		9001	0	5545	7301	0	1947	5384	1670	0	435	837	100	0	12537	25355	0	0	0	0	1372	0	0	0	1272	0	0	
191805	42530	0	0	28654	0	32388	0	0	77	12000	0	180837	0	0		46444	34913	9716	27514	77	16242	11272	4315	14615	31289	6410	5944	13307	32388	180837	0	0	1665	11923	52254	4696	11923	0	37699	0	0	
191935	283901	0	8109	47501	0	65555	0	0	0	0	0	518247	0	72470		56098	112474	20799	47464	0	20745	26877	5833	2643	19549	31397	8953	5875	57446	445777	0	0	7164	0	41505	24269	0	0	32230	18558	0	
192147	101892	0	20120	15258	0	23765	0	0	306	4941	0	299678	0	44714		56166	35394	18677	38518	230	7172	31346	17231	416	34673	52549	18001	1003	3604	252882	41	2082	6113	4635	43944	62282	3804	0	32690	54531	1586	
192156	10574	1	363	33124	0	78900	0	0	0	0	0	143929	0	431		13661	115315	4158	10943	0	4207	6736	2593	125	1895	1787	696	0	78536	143498	0	0	927	0	3482	896	0	0	3045	637	0	
192558	21377	1	1685	29910	0	68183	0	0	0	0	0	162808	0	15371		77970	20200	19261	41467	0	11883	29584	25301	11202	6342	19069	10340	7510	66497	147307	0	130	6894	0	31029	12232	0	0	15676	9735	0	
192651	2610	0	348	4016	0	9285	0	0	0	0	0	14529	0	416		5124	5229	1536	3578	0	874	2704	1228	319	271	859	435	0	8937	14113	0	0	0	0	1565	0	0	0	1130	0	0	
192857	7396	0	311	19149	0	35014	0	0	5500	5500	0	75664	0	10486		15973	40842	3470	7827	0	2882	5130	2570	5391	1427	5723	2611	1692	34688	65178	15	0	1346	0	8449	3004	0	0	5581	1569	0	
193162	3955	0	1430	10979	0	16379	0	0	0	0	0	31153	0	1043		11430	3133	2312	10040	0	3364	6676	695	695	4014	4951	2553	1117	14949	30110	0	0	963	0	11521	1114	0	0	7188	814	0	
193247	2987	0	786	7279	0	10835	0	0	168	1761	0	38339	0	139		9024	16561	0	6450	0	1982	4468	1684	890	1421	2293	4218	1835	10049	38200	0	0	0	1593	8776	991	0	0	3714	0	0	
193537	3589	0	740	12179	0	26681	0	0	0	0	0	72053	0	10909		18229	22567	7789	15790	0	3813	11977	2439	0	6528	18482	2658	0	25941	61144	0	0	2867	0	23704	3964	0	0	21046	3964	0	
193649	19216	22	23066	18494	0	79128	0	0	0	0	0	115992	0	10042		42922	26467	13241	33172	0	10628	22544	8883	867	6843	15022	4939	583	56040	105950	0	0	3358	0	18470	8917	0	0	14304	7561	0	
193809	249978	0	239	24339	0	93931	0	0	0	0	0	869716	0	4682		237135	196032	104830	156639	0	46066	110573	39117	41379	28568	80786	32996	44221	93366	863848	326	1186	43543	0	124694	61877	0	0	76073	33281	0	
194253	8000	0	4636	25255	0	41547	0	0	0	0	0	44000	0	10493		10382	21560	6205	7222	0	2566	4656	3160	0	1716	1436	906	0	36834	33507	77	0	371	0	3558	500	0	0	2652	500	0	
194440	12273	0	2151	17487	0	49407	0	0	0	0	0	50829	0	3359		16415	15386	6754	9651	0	6971	7281	1551	612	2959	2423	373	1000	47256	47470	0	0	3121	0	6755	0	0	0	5381	0	0	
194570	16192	0	0	1200	0	2095	0	0	594	2785	0	79779	0	0		32475	0	5307	18579	99	5764	12815	9355	4541	2732	10937	9042	8401	2095	71238	0	8541	1611	1645	27398	3714	1445	546	12818	851	4121	
194936	2157	0	5575	15286	0	42347	0	0	11061	11061	0	108168	0	7203		17808	63150	4572	12505	7338	4202	8303	5303	0	5810	15178	4065	0	36772	100965	0	0	1919	0	14740	10313	0	0	13002	7527	0	
195111	260472	12	0	204	0	1029	0	0	2004	34669	0	497935	0	0		85217	73529	19895	67688	1841	23371	44317	12639	4890	32773	35686	5919	4339	1017	497935	0	0	5562	32665	70376	8341	30788	0	60118	8341	0	
195157	2943	0	4020	9651	0	16665	0	0	0	0	0	28355	0	2373		13238	4627	4855	9241	0	5784	3457	3037	960	4428	1981	968	170	12645	25982	0	0	1854	0	4830	2717	0	0	3692	2717	0	
195456	9354	26	2977	16951	0	25942	0	0	0	0	0	34789	29	2940		13942	3086	2405	12594	0	4541	8053	1348	0	2853	4244	1310	0	22939	31820	0	0	655	0	7323	1084	0	0	6545	552	0	
196257	836	0	193	2031	0	4560	0	0	0	0	0	11155	0	439		4022	1380	0	4022	0	1499	2523	0	0	2167	2750	0	0	4367	10716	0	0	0	0	4405	512	0	0	4405	512	0	
196743	8137	0	0	28830	0	35876	0	0	27282	27282	0	150273	0	1815		91944	20358	4944	68075	15332	14133	54565	23068	178	7376	18497	3736	225	35876	105294	0	43164	1671	0	23144	6690	0	0	18665	4925	44360	
196752	1010	0	108	1433	0	2006	0	0	0	0	0	2030	0	26		335	81	0	265	0	174	108	52	0	0	604	0	0	1898	2004	0	0	0	0	100	504	0	0	100	504	0	
196800	72326	0	7344	51380	0	168690	0	0	0	0	0	248808	0	9991		42978	86470	18103	12601	0	12601	19754	7568	3055	7427	14261	22628	2717	161346	238817	0	0	3405	0	4627	42406	0	0	9092	12596	0	
197142	17567	0	11763	25773	0	57368	0	0	0	0	0	134900	0	4400		66071	2774	20354	35725	0	11049	24676	19792	10554	8923	14378	14837	10350	45605	129010	0	1490	8343	0	38388	10100	0	0	18487	4813	0	
197254	2330	0	1200	3804	0	8567	0	0	0	0	0	17237	0	1157		7317	3358	1299	6797	0	2105	4692	520	0	1074	3158	0	0	7367	16080	0	0	609	0	3725	507	0	0	3725	507	0	
197302	104643	0	67	45575	0	64588	0	0	0	0	0	300829	0	2276		77183	59901	36280	42360	0	12779	29582	26786	8036	6342	21140	22635	8985	64327	298434	194	119	13287	0	38853	20249	0	0	15225	12257	0	
197478	3869117	25	26435	2185166	1	2216423	0	87	1070025	1685788	0	14579172	0	1011373		1895210	4916103	219573	1686026	1066773	599821	1086205	162567	46617	1257523	1937115	396179	307925	2189961	13532179	1	35533	28083	485330	2226592	1672150	457382	28184	1952415	1242223	26974	
197759	21896	0	7634	18517	0	74805	0	0	24	24	0	96677	0	5695		39954	15575	9287	21692	0	11660	14502	11443	2349	7352	6408	5248	244	67171	90982	0	0	692	0	10965	8287	0	0	5018	8287	0	
198046	9141	0	1689	11843	0	20197	0	0	0	600	0	38495	0	3391		13259	7552	4281	8221	0	2542	5725	3557	1435	2161	2904	1803	1675	18508	34504	0	600	953	600	6405	2138	0	0	3431	1634	0	
198073	1979	0	0	0	0	0	0	0	11573	18537	0	48767	0	1820		23060	5178	0	7692	2130	1904	5788	3994	11374	1606	7448	1851	7645	0	43583	0	3364	0	6964	17639	911	2559	0	911	0	0	
198103	13305	0	1	3137	0	12251	0	0	0	0	0	45299	0	2396		13128	6394	4710	8637	0	2765	5872	3551	940	1722	3796	5404	1550	12250	42903	0	0	2045	0	7131	5341	0	0	3755	1763	0	
198149	105632	1	2057	21756	0	37504	0	0	396	1235	0	244284	0	10234		68652	7754	37440	39645	396	16109	28109	20980	3454	13464	29544	16568	2670	35446	233154	0	896	15502	839	42175	20071	839	0	23931	15684	0	
198251	10243	0	1421	19773	0	24955	0	0	0	0	0	44325	0	6175		11366	13774	3945	9049	0	2491	6558	2317	0	549	3606	2710	2077	23534	34581	0	3569	261	0	7585	1357	0	0	3894	261	3569	
198831	19439	1	25656	63490	0	82305	0	0	0	0	0	271676	0	21637		57167	139622	27223	38210	0	17127	21584	14754	3702	14625	18715	18477	3631	56648	250039	0	0	14560	0	42397	13051	0	0	24876	0	0	
198859	4349	0	4444	10806	0	23703	0	0	0	1386	0	32645	0	2996		13027	8376	2488	11434	0	3480	7954	1535	58	1470	5110	313	0	19013	29554	246	95	442	1386	3097	3796	0	1386	2784	3796	0	
198961	6694	0	4920	23910	0	42998	0	0	0	0	0	51701	0	1744		18769	14270	3795	13714	0	4815	8899	3584	1471	4205	4995	1941	827	38078	49957	0	0	554	0	9065	2903	0	0	6854	2346	0	
199052	11900	0	2943	14627	0	32899	0	0	4905	4905	0	56161	0	4754		28546	7667	6306	20266	1000	9041	11225	6656	1624	2350	4610	988	100	29956	51407	0	0	1780	0	7416	632	0	0	6328	632	0	
199137	7785	0	0	17077	0	32526	0	0	0	0	0	32806	0	0		4895	14410	1184	4876	0	1768	3108	19	0	2237	3479	0	0	32526	32806	0	0	504	0	3888	1828	0	0	3888	1828	0	
199351	601	0	292	2057	0	4485	0	0	0	0	0	23416	0	185		9147	5804	1696	5911	0	1443	4468	2497	739	1907	2912	2100	945	4193	21889	0	1342	1294	0	6649	1215	0	0	3911	907	0	
199436	8996	0	1916	27312	0	41775	0	0	0	0	0	92868	0	2693		41232	9316	11591	30666	0	7419	23247	10463	103	8662	21580	3082	0	39803	89965	56	210	2527	0	28404	4920	0	0	25572	4670	0	
199454	2994	0	235	2933	0	7737	0	0	0	0	0	10152	0	0		2929	2568	1344	1918	0	337	1581	822	189	0	962	700	0	7502	10152	0	0	213	0	711	951	0	0	511	451	0	
199463	7968	0	5916	40752	0	57612	0	0	0	0	0	98081	0	2667		23207	23374	5304	18218	0	5943	12371	2997	1896	11217	22240	6602	3473	51696	93235	0	2179	1861	0	36866	6666	0	0	27300	6157	0	
200042	4804	63	91	5972	0	12441	0	0	0	0	0	15980	0	4032		7085	3596	2383	2994	0	845	2230	2794	1216	0	100	0	394	12287	11948	0	0	274	0	494	0	0	0	100	0	0	
200378	41840	0	0	19107	0	80509	0	0	0	0	0	846988	0	40011		128564	300109	46386	107197	0	35006	72191	18354	3013	76574	179370	101386	19146	80509	806977	0	0	13600	0	241098	135378	0	0	152744	103199	0	
200435	177352	0	3774	18526	0	35151	0	0	71	1428	0	504959	0	63104		103123	59366	31323	72680	71	15107	57573	21016	9427	22311	84475	36911	21421	31377	441855	0	0	13592	1357	90599	74519	1357	0	54121	51308	0	
200640	9518	0	2	24457	0	30166	0	0	179	7902	0	661897	0	14070		51610	500112	13199	44423	179	11034	33389	6812	375	30477	59118	10796	266	30164	647827	0	0	3172	0	32086	68571	0	7723	27401	62194	0	
201049	5376	0	6601	13822	0	35874	0	0	0	0	0	59950	0	6216		27431	6386	6696	17445	0	5011	12434	6213	3773	2267	9362	4407	4721	29047	53734	226	0	2803	0	13250	7507	0	0	7155	4474	0	
201254	43441	0	4975	4988	0	9942	0	0	0	0	0	105022	0	1060		21509	30500	3450	13295	0	3486	9809	6248	1966	2510	3973	2262	827	4967	103962	0	0	111	0	8746	826	0	0	5957	526	5485	
201441	6758	0	1556	11026	0	14572	0	0	0	1344	0	58154	0	17899		14252	15454	2232	10831	0	4480	6351	2487	932	8639	8158	3830	1061	12961	40255	55	0	500	1344	10743	10945	200	0	6352	10445	0	
201638	9200	0	6886	26864	0	60239	0	0	0	0	0	256969	0	2617		122177	36081	31552	76827	0	23587	53240	35829	9521	16529	35279	23830	13873	53353	221079	0	33273	12382	0	70115	19396	0	0	36187	15621	33273	
201647	9061	0	398	13657	0	21876	0	0	0	0	0	101526	0	3397		26653	56501	10864	19296	0	5427	13869	7058	299	1619	5561	2131	0	21478	98129	0	0	1942	0	6880	2431	0	0	4748	1670	0	
201834	39757	0	2014	61845	0	67018	0	0	148551	184101	0	913359	0	12298		228325	438112	18707	101734	43768	29096	72638	101346	25246	54474	89408	55252	8030	65004	900092	0	969	8118	35550	131410	75754	34250	0	96776	47106	0	
202251	8958	0	1580	28214	0	75515	0	0	0	0	0	57829	0	1054		16195	16729	5719	15230	0	4386	10845	867	97	5550	9618	779	0	73935	56775	0	0	1319	0	13311	2636	0	0	12833	2335	0	
202514	16969	1	6892	42323	0	63074	0	0	0	0	0	67166	0	842		17323	11078	4668	15240	0	5039	10201	1838	245	9447	11754	496	101	55853	66324	328	0	1503	0	9299	12499	0	0	1152	12499	0	
202541	27051	0	7664	17791	0	49041	0	0	0	0	0	78219	0	3580		30951	749	7795	19833	0	4980	14864	9205	1902	2455	6025	8283	2706	41377	74639	0	0	2771	0	10326	9143	0	0	5194	3286	0	
202550	9988	19	695	18528	0	26853	0	0	0	0	0	160504	0	4618		65186	43631	9831	54865	0	16533	38335	9629	689	9266	24432	7583	418	26124	152869	15	3017	3024	0	35065	6634	0	0	27878	5820	1773	
202578	19382	0	0	34479	0	73613	0	0	85207	125497	0	585315	0	0		273762	59260	86323	171707	64015	34043	137664	89683	12372	28435	105491	83258	15726	73613	585315	0	0	31939	32711	189855	43055	20004	5153	110663	23263	0	
202907	723185	6	206165	534659	0	833366	0	0	1058	1271	0	4166348	0	283415		765746	2419839	236497	511233	155	147291	371833	191694	54928	51576	103459	75642	26901	620990	3882933	6205	0	43551	213	217407	40171	213	0	125487	29548	0	
203043	42484	0	2266	27089	0	55281	0	0	0	0	0	86782	0	693		17444	22982	3781	10245	0	3180	7065	4322	2877	861	1898	840	273	53015	86089	0	0	454	0	3418	454	0	0	2487	272	0	
203052	5821	0	3620	12561	0	23736	0	0	0	0	0	29802	0	3783		10056	10725	3225	8058	0	2482	5576	979	1019	485	1969	538	208	20116	26019	0	0	0	0	2800	400	0	0	2054	400	0	
203070	3585	0	0	61560	0	71722	0	0	81	573	0	115561	0	43		20882	53975	6465	13398	81	2988	10410	7261	223	11853	16372	8690	204	71722	115518	0	0	2011	492	34273	2846	492	0	26357	1868	0	
203418	40357	0	2106	20929	0	30204	0	0	760	11043	0	207851	0	7994		57771	89141	12893	35998	440	10791	25207	14608	7165	4099	11035	2928	2520	28098	199857	0	0	1696	6229	14723	5859	4826	3786	9920	5214	0	
203575	24550	0	0	1740	0	13089	0	0	0	0	0	58550	0	508		21858	454	7547	15790	0	9274	6516	2661	3407	3405	4217	1143	2923	13089	57819	0	223	1877	0	8511	3177	0	0	4445	3177	0	
204004	2309878	14	113610	121745	0	603543	0	0	0	0	0	4631296	0	490765		684037	1288325	301694	446737	0	157666	289071	177839	59461	78782	122859	108867	38548	489919	4140531	0	0	82874	0	250862	98194	0	0	138113	63528	0	
204077	20287	0	96	32357	0	32357	0	0	0	0	0	141939	0	58		64063	16565	26277	35130	0	10592	24538	20564	8369	6123	13311	15392	6198	32181	141631	80	250	9905	0	33899	7125	0	0	16115	3319	0	
204237	8093	0	12060	31025	0	56445	0	0	0	10700	0	136305	0	6592		53983	13491	11768	40884	0	10924	29960	7672	5428	12243	29877	10858	7759	44251	126626	134	3087	3720	100	43648	17089	100	8791	27971	14149	2787	
204376	16544	0	9619	11933	0	28022	0	0	0	0	0	102834	0	2470		47429	16910	11761	31905	0	9041	22864	12641	2883	4218	13269	3946	518	18403	100364	0	0	2563	0	18313	3638	0	0	14616	2871	0	
204826	20976	0	11848	25018	0	55430	0	0	0	0	0	152284	0	9373		68692	34956	9870	41948	0	15188	28865	18580	6059	4653	15528	5015	2464	43550	142911	32	0	1285	0	22328	5332	0	0	15112	5069	0	
205159	7448	0	3417	5083	0	13227	0	0	0	0	0	23195	0	2411		8049	2432	3441	5768	0	1760	4008	1927	354	1360	2022	1454	430	9810	20784	0	0	0	0	3937	1329	0	0	2053	1329	0	
205243	14026	0	12487	29453	0	60065	0	0	0	0	0	115782	0	7916		49114	5091	16014	41033	0	18124	24713	6255	22	10905	29625	7021	0	47578	107866	0	0	5118	0	31362	16189	0	0	24034	16189	0	
205346	68313	0	11876	35875	0	71371	0	0	182	11362	0	138503	0	7992		33261	23397	19874	22928	88	5470	17458	7689	2644	1955	8301	3169	106	59495	130511	0	0	0	11180	12698	833	11180	0	9705	551	0	
205458	14322	5	948	5662	0	14653	0	0	0	0	0	48783	0	7253		17777	0	6422	13145	0	3768	9377	2165	2467	2928	6289	2237	5231	13700	41530	0	0	0	0	13575	3110	0	0	6695	2522	0	
205542	33335	0	5593	17147	0	48411	0	0	48	4268	0	101753	0	780		41369	5011	9853	19810	0	5491	14319	20294	1265	3123	3563	9405	5947	42313	90836	505	10137	980	4220	15444	6594	496	0	5553	1132	5869	
