"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
773247	1905472	25	33526	409015	0	474718	0	0	145017	0	3563353	0	248291		576604	732573	115535	437382	3315062	3785	0	26693	145017	131240	125306	377178	292305	24895	502484	12565	58609	31546	2904	243080	105624	23607	0	71174	0	true	87070	58616	339000	328417	956537	790464	
773443	47508	0	31408	42442	0	146861	0	0	0	0	155226	0	8628		51385	23012	15744	115453	146598	0	0	5194	0	0	14429	39563	17201	7392	53992	761	3600	1759	0	27201	6120	0	0	4361	0	true							
773470	57336	0	0	121883	0	192238	0	0	0	0	581246	0	125156		51718	219876	17309	192238	456090	0	0	7908	0	0	25316	51520	24140	23647	76836	7780	147295	13591	10745	72906	179411	6437	0	155075	0	true	70462	44922	183307	36569	54806	2530	
773546	15792	0	25525	20836	0	58471	0	0	0	0	50105	0	7562		14705	1904	6207	32946	42543	0	0	1360	0	0	5019	16915	2083	0	21934	2681	5712	0	0	9313	8393	0	0	8393	0	true							
773742	56640	0	27438	79005	0	122425	0	0	0	0	141501	0	29376		17127	52726	5272	92727	112125	2260	0	0	0	0	4386	8311	12783	1773	12697	1081	2324	1054	423	10126	4882	0	0	3405	0	true							
774132	47383	0	9246	149751	0	221199	0	0	36023	0	383518	2390	15304		85678	124106	19324	210511	341247	1442	24577	7385	36023	36023	25846	81295	49038	1383	107141	6217	15073	33179	0	71884	54469	4031	0	21290	24129	true							
774235	9110	0	6317	18900	0	27563	0	0	0	0	57036	0	0		10538	15659	4025	21246	57036	0	0	2639	0	0	4322	12936	4036	1699	17258	1633	4044	3058	539	12454	9274	0	0	5677	3087	true							
774253	22644	0	741	23809	0	27455	0	0	0	0	38371	0	2747		5478	0	3518	26570	35624	144	0	1384	0	0	1600	4499	4770	625	6099	355	2963	915	0	6016	4233	0	0	3318	0	true							
774262	1345614	0	5429	286708	0	343231	0	0	122358	0	2440079	0	48157		186842	717882	24284	337762	2390313	40	1609	8088	122358	61900	50200	131246	89494	8241	181446	27254	47409	19462	3276	92340	97401	0	0	74663	0	true	57852	47416	227287	490595	472434	873180	
774347	41234	0	1034	13638	0	21281	0	0	10755	0	158531	0	9053		43601	2862	14360	20247	149478	0	0	5038	9263	1519	19443	27340	48228	14684	42448	1195	515	3029	0	66095	4739	0	0	1202	40226	true							
775054	25201	0	15908	83674	0	111733	0	0	2000	0	221622	0	62586		35177	91137	9268	95825	157036	0	2000	2765	2000	0	16091	46304	15659	0	62395	5797	19620	1813	0	42877	27230	674	0	25417	0	true							
775241	5520	0	522	4067	0	17303	0	0	0	0	13448	0	1685		5328	0	1429	16781	11763	0	0	0	0	0	673	3219	2327	273	3892	1060	376	0	0	1164	1436	0	0	1436	0	true							
775456	56640	0	11290	110327	0	177137	0	0	73411	0	325846	0	19815		112114	108114	12540	165847	305263	0	768	2973	73411	10098	16623	35081	58194	28894	51004	7712	4824	7442	2322	26678	22300	2700	0	12535	0	true							
775773	39587	0	0	8141	0	24941	0	0	0	0	156666	0	40		41528	43305	31911	24941	156626	0	0	15113	0	0	9951	21534	17557	13243	31485	3367	898	2546	4679	20756	11490	0	0	4265	0	true							
776369	23776	0	10246	52794	0	68951	0	0	0	0	51263	0	2252		6094	14179	3071	58705	49011	0	0	598	0	0	2849	5843	1926	1054	8692	273	510	600	253	5578	1636	0	0	783	0	true							
776547	20099	8	2360	42216	0	61858	0	0	0	0	96208	0	659		27805	23009	7351	59486	95549	4	0	3398	0	0	4814	25290	15192	301	30104	376	4011	3116	0	17793	7503	0	0	4387	0	true							
777254	11624	0	2824	8989	0	17763	0	0	0	0	26836	0	2445		5684	6974	3896	14939	24391	0	0	0	0	0	1063	2416	2688	659	3479	1070	0	341	0	1142	1411	0	0	1070	0	true							
777366	205870	0	5	22135	0	27062	0	0	0	0	752402	0	11		138681	160497	14030	27057	752391	0	0	2555	0	0	40380	177393	82211	2916	217773	10418	58239	14476	0	164220	83133	0	0	68657	0	false							
777375	12548	0	0	3950	0	26389	0	0	245	0	42125	0	0		15778	3527	9248	26389	41880	0	245	3545	245	0	2986	6279	9478	6185	9265	0	281	256	585	9150	1122	0	0	281	0	true							
777441	8838	0	16288	9089	0	39121	0	0	0	0	21988	0	1390		3726	4972	874	22833	20598	0	0	161	0	0	1833	2219	1161	351	4052	2270	0	0	344	1838	2614	0	0	2270	21	true							
777870	46522	0	0	55446	0	55446	0	0	0	0	137529	0	0		44265	3613	14868	55446	137529	0	0	5329	0	0	10961	32643	27040	3589	43604	3998	6002	2881	280	29968	13161	0	0	10000	0	true							
778738	79702	1680	29743	41260	0	101757	0	0	8444	0	605863	973	36660		105087	300082	33603	70286	568230	48	0	14505	0	0	24511	98835	48938	30355	123346	4997	11719	2480	4244	97552	23440	4683	0	16716	0	true							
779016	168065	0	14665	13372	0	46572	0	0	7596	0	295748	0	36256		50415	26520	9965	31907	257506	0	1986	2435	1986	1986	17533	19750	41857	3146	37283	2999	9263	6615	0	31871	18877	0	3852	12262	0	false							
779351	410469	0	20702	209345	0	371465	0	0	0	0	1107095	0	41761		144005	364399	46043	350763	1064611	0	723	15588	0	0	43689	97974	104632	4339	141663	17179	37301	26798	316	106628	81594	135521	0	54480	0	true	15988	62466	303823	60576	143157	267307	
779360	81619	0	17063	85430	0	150540	0	0	497	0	226126	0	3173		32429	85361	17933	133165	222907	312	46	3936	497	0	9849	13982	12885	12667	23405	1369	4299	2073	2023	16953	9764	497	0	5668	0	true							
779641	12516	0	1156	9993	0	13637	0	0	0	0	27273	0	2144		5472	4933	1692	12481	25129	0	0	725	0	0	1397	3555	2912	1026	4952	0	0	300	634	3418	934	0	0	0	0	true							
779650	64941	0	37928	69810	0	142144	0	0	17338	0	214781	0	23288		85058	35556	11601	104216	149875	0	41618	3483	17338	4977	10256	31763	38256	19087	42019	1340	8166	4710	705	14305	14921	0	0	9506	41967	true							
779968	25853	0	0	105844	2407	112128	0	0	80611	0	558636	0	0		84136	189366	1389	109721	547281	0	11355	986	80611	80611	36040	140824	22617	7734	176864	22790	102035	7866	3510	123080	136201	0	0	124825	11355	true							
780049	17515	0	8366	36926	0	64176	0	0	0	0	90838	0	4095		29764	9343	17319	55810	86743	0	0	8487	0	0	21866	15128	12861	3016	36994	6459	3597	795	258	23107	11109	0	0	10056	0	false							
780218	281108	0	28408	38016	0	64958	0	0	5001	0	626217	0	19396		110588	150414	19802	36550	606315	0	506	3376	5001	5000	31305	102815	42705	5557	134120	1578	8152	1826	757	71794	12313	36988	0	9730	1739	true							
780263	27012	0	3520	139649	0	143153	0	0	0	0	105115	0	6517		7185	58331	649	139633	98598	0	0	115	0	0	4363	8759	1614	0	13122	270	4510	256	0	7551	5036	0	0	4780	0	true							
780562	1347	0	54082	119139	0	123310	0	0	9029	0	102192	4000	245		2021	59926	493	69228	82069	0	15878	161	9029	0	5750	13171	6479	0	18921	3560	7461	4498	0	23379	15519	0	0	11021	15878	false							
780722	83650	0	8997	143279	0	164729	0	0	0	0	337553	0	18070		107227	38556	51003	155732	319034	0	449	24411	0	0	9888	40450	68830	52916	50055	5168	6229	13203	18662	64857	43263	0	0	11397	0	false							
780955	25638	18	3325	27260	0	40081	0	0	0	0	125745	0	11837		42917	26510	8160	36738	94126	0	19782	1477	0	0	9174	37702	19127	2112	46876	311	3510	1660	0	25199	5481	16378	0	3821	19544	false							
781028	370120	0	2668	45490	0	69754	0	0	24098	0	1148199	0	63217		280847	130720	63078	67086	1084982	0	0	22177	2531	2531	120459	237347	133089	17702	357806	25890	69775	38271	4823	227751	138759	0	14016	95665	0	true	12103	17686	0	130720	216852	153268	
782016	17607	8	12222	17420	0	59529	0	0	0	0	40773	0	6470		7309	3846	4604	47299	34303	0	0	1587	0	0	3618	4359	4786	999	7287	1696	2559	1303	0	6453	5558	0	0	4255	0	true							
782306	788494	3	4934	126732	0	155578	0	0	268606	0	3369252	0	29272		651813	1134238	91108	149093	3332037	1548	7943	32085	268606	202423	148940	564074	326198	14932	713014	54873	180872	146798	9833	402331	392376	0	0	235745	0	true	24786	25660	245716	851307	741126	47368	
782351	20806	0	1231	68692	0	68692	0	0	0	0	127684	0	1538		22686	67216	3828	67461	126146	0	0	927	0	0	5498	15381	11623	2609	20878	1885	265	2145	257	12425	4552	0	0	2150	2020	false							
782548	6026	0	1559	9914	0	19667	0	0	995	0	22803	0	3071		4654	5496	2529	18108	19732	0	0	0	0	0	1563	3176	3043	6	115	1589	1105	800	0	3134	3494	0	995	2694	0	true							
783161	130788	0	2782	80238	0	125299	0	0	0	0	969723	0	24347		20499	781685	14801	122517	943173	0	2203	6212	0	0	12113	21220	5850	1792	26094	2426	8347	5193	309	20476	16275	20489	0	10773	0	true	9750	43006	464835	316850	2545	128235	
783246	9050	0	29956	63740	0	136772	0	0	0	0	111309	0	9130		18940	62126	8157	106816	102179	0	0	0	0	0	4462	8827	17598	610	13289	3199	3753	1684	0	12557	8636	0	0	6952	0	false							
783349	5720	0	5754	6811	0	13627	0	0	498	0	14245	0	943		5782	0	1356	7873	13302	0	0	563	498	498	1175	3047	2858	1446	3003	0	0	0	0	2744	0	0	0	0	0	false							
783648	1629957	0	402651	565806	0	1041405	0	0	365605	0	2720066	0	106178		344199	223381	92382	505026	2613888	133728	0	23196	208677	208677	118273	312179	135216	10418	355634	140270	135184	15188	0	231887	290642	0	0	275183	0	true	167082	92652	171687	49365	455373	135425	
783844	125510	0	32847	143262	0	210589	0	0	5	0	458632	0	22182		97729	170620	36712	177742	436450	0	0	16488	5	0	21299	70239	47628	8978	91537	1081	5510	6707	1059	50414	14357	0	0	6591	0	true							
783910	19907	0	21420	31899	0	62461	0	0	2697	0	108240	0	4590		20676	46744	5433	41031	103650	10	0	1353	2697	10	2461	16347	12709	3338	18808	0	3203	3530	0	14179	6733	1330	0	3203	0	true							
784159	46376	49	35901	49677	0	158706	0	0	1000	0	238197	204	25478		62426	41676	18422	122756	212270	0	245	7890	1000	1000	28756	71596	8912	1072	100347	13820	24857	1133	0	47909	39810	0	0	38677	0	true							
784430	3940	0	14860	30815	0	44406	0	0	0	0	39668	0	3801		12208	5188	5654	29546	35867	0	0	2571	0	0	5741	17936	3306	52	23677	0	3505	0	0	14827	3505	0	0	3505	0	true							
785147	331201	0	30737	25029	0	56065	0	0	1	0	407502	0	74589		28027	23096	14057	25328	332913	0	0	4758	1	0	6005	22909	11463	3088	28914	1712	5907	1829	291	15439	9739	54751	0	7619	0	true							
785473	122283	0	80104	202444	0	352514	0	0	158502	0	545641	0	56636		241049	128057	31796	272410	489005	0	0	9617	158502	158502	149822	72085	44781	13129	220765	720	5696	5509	3560	38767	15485	0	0	5160	0	true	57031	87636	39586	88471	116100	6183	
785857	32761	0	26247	108669	0	145394	0	0	0	0	44083	0	437		3287	4473	0	119147	43646	0	0	0	0	0	2203	1946	873	1069	4149	0	504	254	0	2804	758	0	0	504	0	true							
785923	786194	0	29597	79579	0	168959	0	0	0	0	1189015	0	113985		171354	66819	81752	135276	1069762	4086	5268	31036	0	0	31285	99619	97519	51139	130904	13406	31230	7819	3986	108208	56441	44778	0	44636	0	true	17616	25613	41421	25304	496511	186668	
785932	39241	2	17165	87729	0	87729	0	0	0	0	140372	0	15530		15859	46976	9318	70553	124623	9	219	2973	0	0	5890	20635	11255	3476	26112	4706	4485	3202	506	25397	12899	3940	0	9191	0	true							
785950	32410	0	7550	95949	0	137654	0	0	10692	0	219083	0	39111		51940	81713	9283	127295	175976	2809	3996	2829	10692	5000	7746	44947	24696	9361	52693	5049	10261	1445	1455	34810	18210	2138	0	15310	3966	true							
786210	71569	1	33895	202096	0	202096	0	0	63391	0	1065255	2000	123195		68411	703598	38974	163280	902955	4920	37105	23688	59399	35048	25313	68240	59323	32543	93329	16136	42247	27278	19007	117009	104668	291695	498	58383	0	true	7198	4240	133632	448142	65398	6154	
786256	6069	0	1186	6621	0	14966	0	0	0	0	14156	0	357		3508	4150	475	13780	13799	0	0	109	0	0	1055	1942	883	59	540	0	0	0	0	431	0	0	0	0	0	true							
786274	2155505	0	20705	468687	0	468687	0	0	0	0	6326223	0	199371		356260	3182635	59235	447982	6116293	0	10559	23304	0	0	202958	372035	219350	10798	574655	60451	78576	43511	404	448881	182942	659856	0	139027	0	true	7126	7303	355051	2807386	164011	1991494	
786340	57027	0	529	46547	0	79104	0	0	0	0	161434	0	870		33254	44285	17816	78575	160564	0	0	7610	0	0	13270	22273	13824	6355	35543	256	1568	1557	1018	22469	4399	0	0	1824	0	true							
786555	16010	515	3053	38761	0	81513	0	0	6460	0	151668	0	22729		31809	66427	16816	77945	128939	0	0	1903	6460	2164	8423	18553	20163	9268	26976	793	3943	8088	0	24598	12824	0	0	4736	0	false							
786612	744675	0	34892	130892	0	130892	0	0	115676	0	1648221	0	247751		223150	451667	55973	96000	1396991	0	3479	1129	115676	98400	64704	148672	131934	37204	213376	13851	37933	13374	4209	159364	69367	79104	0	51784	0	true	15755	20425	275207	176460	740110	4565	
786733	41400	0	29128	25495	0	61326	0	0	0	0	210761	0	36077		25977	127285	9140	32198	174684	0	0	2252	0	0	4541	17747	9708	5504	22288	0	3036	986	554	11523	4576	526	0	3036	0	false							
786948	6793	0	12434	64368	0	74655	0	0	3000	0	66188	0	9261		20341	20080	6597	62221	56927	0	0	974	0	0	3100	10043	11058	8979	13143	650	5185	300	0	12839	6135	0	3000	5835	0	true							
787141	4323	0	852	5091	0	8984	0	0	118	0	20214	0	5713		4097	6878	1360	8103	14501	29	0	295	118	118	513	2617	1770	1312	3129	0	2800	0	0	2114	2800	118	0	2800	0	true							
787459	7904	0	10	22792	0	28500	0	0	0	0	79863	0	1679		23593	28027	5085	28490	78184	0	0	0	0	0	4534	15837	15984	3994	12099	0	1680	1303	599	16756	3582	0	0	1680	0	true							
787842	23453	0	18466	17600	0	58357	0	0	0	0	58361	0	5828		12785	5744	3840	39891	52533	0	0	2239	0	0	1354	7073	11270	5966	8427	310	567	2371	253	12878	3501	0	0	877	4555	true							
788559	12505	0	4281	17537	0	39398	0	0	0	0	67592	0	17759		16839	17292	8362	35117	49832	0	1	587	0	0	10341	8114	7514	449	17204	5899	3541	1936	0	9579	11376	0	0	9163	0	true							
788652	17374	21	2767	19416	0	31392	0	0	1723	0	53326	2	6687		8535	7812	4312	28604	40422	0	6215	2199	1723	735	1894	7219	8129	3462	8811	622	3300	2963	552	12169	7437	0	0	3922	6215	true							
788773	26630	0	2487	134073	0	138034	0	0	5	0	138791	0	18948		16451	81225	4242	135547	117881	0	1962	1196	5	0	2828	15116	7717	1245	17944	976	1023	2031	0	10455	4030	32479	0	1999	0	true							
789051	8895	0	922	11410	0	11759	0	0	0	0	15433	0	1838		3411	0	0	10837	13595	0	0	0	0	0	1277	3071	843	146	3838	500	300	400	0	1927	1200	0	0	800	0	false							
790150	10319	0	289	7373	0	17012	0	0	0	0	32979	0	182		11432	1827	3680	16723	32797	0	0	1301	0	0	2966	7498	5725	1962	10464	476	515	1692	0	6718	2683	0	0	730	0	true							
790271	81522	0	1753	26079	0	80445	0	0	0	0	218547	0	4176		69753	27495	18356	78692	214371	0	0	5349	0	0	17050	30199	41306	12516	46140	704	1631	2318	3806	31318	8459	0	0	2335	0	false							
790543	314672	1	1483	57934	0	78092	0	0	47968	0	627685	0	53670		96098	139094	14941	76608	574015	0	0	3285	47968	47968	29323	60802	17587	8853	42100	25007	19313	12218	816	20467	57354	64883	0	44320	0	true							
790703	67599	0	1211	45014	0	113651	0	0	11300	0	204140	0	14951		17017	91022	10488	112440	189189	0	0	4558	11300	11300	11809	15822	10082	1476	27605	454	2576	3300	0	22172	6330	0	0	3030	0	true							
790918	332075	0	10620	42442	0	70630	0	0	20000	0	647161	0	83906		136888	99688	42564	60010	563255	0	0	11320	20000	0	16504	79636	73077	28859	96140	552	10093	4251	2426	61188	17322	0	0	10645	0	true	18808	4301	0	99688	84275	247800	
791072	8841	0	909	35520	0	70800	0	0	0	0	95960	0	724		4061	53854	1587	69891	95236	0	0	361	0	0	6911	10230	3192	215	17140	3448	6803	2467	0	16487	12718	750	0	10251	0	true							
791353	0	0	2240	40321	0	91198	0	0	0	0	39493	0	2295		10120	24845	3492	88958	37198	0	0	708	0	0	1893	5422	5447	565	7315	0	1321	0	0	3207	1321	0	0	1321	0	true							
791821	24145	0	124	117248	0	194888	0	0	0	0	213467	0	10067		12736	134658	0	194764	203350	0	50	0	0	0	6811	14364	7544	0	20973	2731	19822	3391	0	15984	25944	0	0	22553	0	true							
791942	31379	0	10168	25246	0	60227	0	0	0	0	117996	0	5841		23768	13202	26777	50059	112155	0	0	18158	0	0	10506	20705	12577	104	31211	5188	11728	12607	0	20124	29523	0	0	16916	0	false							
792248	3636	0	840	5378	0	11739	0	0	0	0	29357	0	2524		7641	8480	3326	10899	26833	0	0	962	0	0	5035	5019	2486	1870	8952	500	824	1507	0	6769	2831	0	0	1324	0	false							
792453	15274	0	1068	16323	0	24326	0	0	449	0	51629	0	3457		11657	17885	3432	23258	47723	0	449	966	449	200	2554	8247	4977	1065	10801	0	0	1627	0	5186	1627	0	0	0	0	true							
792640	18427	0	5032	15809	0	30057	0	0	0	0	76929	0	4968		29825	6363	3330	25025	71961	0	0	0	0	0	3586	20791	14354	6293	24377	1012	2591	2732	780	15199	7115	0	0	3603	0	true							
792659	24788	0	44345	40773	0	103401	0	0	0	0	104646	0	17880		20582	13506	4242	59056	86766	0	0	784	0	0	9898	23546	6587	996	33444	19240	5534	551	0	20446	25325	0	0	24774	0	true							
793571	98602	0	0	29576	0	31442	0	0	20000	0	390586	0	31322		54076	143532	22916	31442	328807	0	30457	10859	20000	14000	7187	33591	64672	6638	38492	3731	23430	8385	818	58012	36365	28438	0	2751	21444	false							
794149	110356	1	1812	13943	0	24624	0	0	0	0	170105	0	13133		12352	19197	4118	22182	156972	629	0	828	0	0	5347	11565	6062	386	16912	4051	8010	3609	1521	11008	17191	0	0	12061	0	true							
794336	279738	0	1747	75999	0	84747	0	0	0	0	586003	0	20143		10202	197516	4972	83000	565860	0	0	2552	0	0	5713	23833	6991	1190	29546	18662	49667	1618	1076	27525	71023	0	0	68329	0	true							
794345	20142	0	2473	19960	0	32277	0	0	4362	0	120585	0	2328		41446	19542	17073	29295	118257	509	0	4236	4362	1989	12934	16878	29475	14164	24052	1976	1453	2727	1295	32003	7451	0	0	1717	0	false							
794475	15122	0	0	0	0	0	0	0	1298	0	72733	0	9278		11361	99	2438	0	37502	0	25953	394	1298	250	10743	24669	13272	7173	35412	0	888	768	0	44496	1655	0	0	888	24655	false							
794653	2502	0	57	4001	0	7951	0	0	0	0	17160	0	1275		3976	5041	737	7852	15884	42	1	214	0	0	366	3322	2703	0	3687	257	1250	1719	0	2415	3226	0	0	1250	0	true							
795249	2132	0	15413	10401	0	37639	0	0	0	0	50691	0	6042		18276	15590	5834	22226	44649	0	0	1531	0	0	5789	6996	9996	890	12785	300	7606	375	1016	5395	9298	0	0	7577	0	true							
795548	35936	0	32016	44001	0	119595	0	0	6235	0	222818	0	59946		57357	61872	19866	87579	161876	0	996	7294	6235	2908	21322	26007	33229	9034	39030	15988	12233	4038	3159	32235	35418	0	0	28221	0	true							
795959	8188	0	1042	23252	0	38099	0	0	9000	0	48259	0	380		9560	0	2732	37057	47879	0	0	492	9000	0	4847	10406	9104	1360	15253	3874	1480	5000	4000	16158	14354	0	0	5354	9175	false							
795968	3447008	3767	299847	679865	4070	1147734	0	0	668	0	13306081	218	1014099		239525	8066829	125698	718867	12291764	121183	0	9957	0	0	84574	223647	141436	33996	308221	667312	533981	95810	11488	244128	1308591	0	668	1201293	0	true	61601	54621	3227383	4839446	3259839	187169	
796152	30425	0	7244	95290	0	104479	0	0	0	0	76205	0	449		7686	21413	3268	97235	75756	0	0	1165	0	0	3845	9489	3220	5041	13332	266	1887	259	360	13909	2771	0	0	2153	0	true							
796451	29046	605	71901	64490	0	163808	0	0	0	0	214885	766	25800		84585	48009	7188	91302	188319	0	0	1695	0	0	28236	80912	3642	605	109148	2601	21573	0	259	28812	24433	0	0	24174	0	true							
796572	271107	0	15000	51185	0	68904	0	0	0	0	559466	0	10722		64589	164070	21982	50509	539059	3395	9685	2265	0	0	15340	47939	40567	3040	63279	3049	12802	1552	0	42297	17403	19871	0	15851	9194	true							
796657	16647	0	4027	73244	0	73244	0	0	0	0	51012	0	1181		14388	15788	3873	69217	49831	0	0	843	0	0	4278	7370	5817	1112	11567	0	0	0	0	4189	0	0	0	0	0	true							
797140	26865	0	1657	65111	0	94889	0	0	0	0	141012	0	8681		42865	46411	11515	93232	132331	0	0	2729	0	0	4050	23527	29576	5113	27432	271	3216	1982	0	19401	5469	0	0	3487	0	true							
797775	360225	0	22175	19496	0	57597	0	0	0	0	1213108	0	1898		375531	111787	127101	35419	1210203	3	1007	49181	0	0	156494	233965	238943	28617	390459	21317	28036	32088	1636	282488	83077	0	0	49352	0	true	248	28376	0	111787	61264	296217	
798277	26856	0	76	11791	0	41814	0	0	0	0	190667	0	10		58151	30750	6826	41738	190657	0	0	1924	0	0	19431	52714	34238	2481	72145	1676	15693	6828	0	50713	24197	0	0	17369	11102	true							
798512	10119	0	8062	10911	0	24239	0	0	0	0	27409	0	4327		7702	5911	3693	16177	23082	0	0	1558	0	0	1712	6641	1509	596	7771	921	0	0	0	2756	921	0	0	921	0	false							
799359	11237	0	299	6973	0	6973	0	0	0	0	23177	0	1732		4896	4133	1833	6674	21445	0	0	720	0	0	1472	3568	1951	0	5040	0	526	291	0	2094	818	0	0	526	0	false							
799751	6222	0	6596	29975	0	65221	0	0	0	0	101746	0	10233		22585	53130	10653	58625	90267	0	1246	1153	0	0	4855	15751	11069	1953	20401	965	4918	1676	1207	11043	8766	0	0	5883	1246	true							
799854	11140	0	14751	24153	0	66073	0	0	0	0	52197	0	1292		8781	6824	2439	51322	50905	0	0	1182	0	0	7071	15526	1835	81	22597	2592	2326	4803	0	15732	9721	0	0	4918	0	false							
799939	1607	0	0	2480	0	6094	0	0	0	0	6889	0	0		2186	0	37	6094	6889	0	0	0	0	0	1061	2164	983	107	3209	700	267	0	0	2129	967	0	0	967	0	false							
799948	15554	0	14463	13500	0	32266	0	0	921	0	156690	0	22683		20078	71969	8820	17803	134007	0	0	3198	921	0	13057	18258	10269	1519	28300	9267	11810	4987	0	23025	26064	2468	0	20408	0	false							
800134	29102	1	35766	47328	0	98436	0	0	0	0	125459	0	19584		27502	31924	6040	62669	105875	0	0	1698	0	0	10365	22713	15298	766	31790	2976	8535	3529	251	21640	15291	0	0	11511	0	true							
800442	24489	0	12966	22440	0	46661	0	0	0	0	59183	0	710		18456	1465	12033	33695	58473	0	0	0	0	0	7768	16033	3393	2252	22586	888	847	531	1517	10990	3782	0	0	1735	0	true							
800479	10886	0	0	3166	0	3166	0	0	0	0	37805	0	0		8979	1387	2198	3166	37805	0	0	643	0	0	2380	7531	9945	2286	9911	560	864	1588	378	13163	3390	0	0	1424	0	false							
800657	3203780	3	98388	968947	0	1149519	0	0	986146	0	9570655	0	2030043		557653	4796118	383836	1046175	7475564	4953	65048	32342	986146	958717	325422	498189	293903	37244	823611	89933	235646	78738	11682	597105	415999	184136	0	325579	0	true	227105	99366	1481957	1626140	790538	1581141	
800853	26408	0	20355	90268	0	131647	0	0	0	0	104601	0	19949		9111	46931	3434	110882	84383	410	269	537	0	0	5415	3699	3874	1628	7522	15478	840	0	328	5505	16646	0	0	16318	0	true							
801047	130293	0	14232	8514	0	21437	0	0	12510	0	239179	0	25079		47849	36660	14308	7175	214100	30	0	4245	10010	10010	19231	25243	12751	3091	41371	2993	5778	2627	513	12466	11911	0	2500	8722	0	false							
801056	13541	0	2332	21348	0	31487	0	0	0	0	66952	0	2499		8884	27916	4620	29155	64453	0	0	1541	0	0	2462	6463	7453	6	8925	1182	3669	4260	0	7500	9111	0	0	4851	0	true							
801654	2138	21	15052	35859	0	58215	0	0	0	0	63253	0	7500		16632	1716	2762	43092	55015	50	738	1083	0	0	22807	13683	2856	48	36490	8592	10480	933	0	22762	20005	0	0	19072	0	true							
802866	2382	0	0	3823339	0	3825583	0	0	0	0	47247986	0	0		3938	47217248	0	3825583	47247986	0	0	0	0	0	4368	3197	100	0	7565	2511	18179	0	0	3727	20690	0	0	20690	0	true	0	11018	1049402	46167846	2331	51	
803256	18233	0	3254	13295	0	21778	0	0	0	0	40838	0	1905		9643	6490	4569	18524	38933	0	0	0	0	0	3367	8995	2647	0	12362	0	1106	0	0	5366	1106	0	0	1106	0	true							
803265	4604	82	7072	10174	0	18261	0	0	0	0	15747	375	1938		4685	401	949	11107	13434	0	0	183	0	0	2727	4955	200	0	7682	722	2138	0	0	3197	2860	0	0	2860	0	false							
803649	28602	0	11517	40351	0	127801	0	0	8912	0	330331	0	43889		68111	144965	11904	116284	280082	0	6360	6784	8912	1682	25173	26745	52242	12601	48509	9027	13644	15291	2042	48649	40004	0	0	22671	0	true							
803658	5789	0	3743	10214	0	18484	0	0	6521	0	31845	0	5034		7869	5678	2709	14741	23594	0	3217	1038	6521	4784	3776	9732	3791	508	12636	2141	430	0	0	9939	2571	0	0	2571	0	true							
803957	10462	0	7607	28026	0	53065	0	0	647	0	70618	1378	3278		21399	15000	4933	45458	65962	0	0	1870	647	249	5247	15013	13144	7817	20260	727	1275	1541	392	19822	3935	0	0	2001	4969	true							
804150	5719	0	2026	7618	0	12874	0	0	0	0	28072	0	1663		9761	4754	4929	10848	26409	0	0	2181	0	0	3104	8604	3930	542	11708	265	340	410	404	6419	1419	0	0	605	0	true							
804338	345808	0	117948	240653	0	289676	0	0	372059	0	1199899	0	134155		388697	11599	62824	171728	1065744	0	0	36784	372059	142454	125983	128160	221463	155302	254143	14704	90434	86108	20338	242211	211584	148340	0	105138	10828	true	13554	42930	5296	6303	148530	147033	
804374	40187	0	234	2472	0	90579	0	0	11207	0	298386	8000	28202		62580	74934	13015	90345	262184	0	0	6457	11207	6128	14211	49580	54036	16124	63791	14569	19262	13429	2054	71371	49314	0	0	33831	0	true							
804422	11601	0	5486	11286	0	20859	0	0	0	0	29504	0	439		10429	2197	5667	15373	29065	0	0	1776	0	0	1283	5684	3703	3565	6967	0	776	417	278	3807	1471	0	0	776	0	false							
804815	15831	6	1677	6991	0	18289	0	0	0	0	27790	0	511		7147	1803	3313	16606	27279	0	0	594	0	0	4099	3764	1442	351	5932	500	0	0	0	2509	500	0	0	500	0	false							
804860	13191	0	58	11457	0	14193	0	0	0	0	63295	0	555		13024	2928	1729	14135	62740	0	0	634	0	0	6485	14045	9786	0	20530	2003	4832	10025	0	17292	16860	0	0	6835	0	true							
804963	3355959	50	487416	2927869	0	3750796	53	661400	4738092	1454	65553809	0	4784122		5350077	47274099	462716	2969266	60093319	294011	13514	143380	4738092	4134299	2015399	3965727	1202283	394755	5979139	5469044	1656017	204969	15557	2228087	7345587	171929	0	7075061	0	true	254396	221526	19617555	23630322	3017517	332861	
805045	10838	0	1279	16236	0	29111	0	0	0	0	58661	0	11890		13122	13493	2775	27832	46771	0	0	0	0	0	2883	8088	6772	3390	10971	4568	6455	1503	671	8011	13197	0	0	11023	0	true							
805250	85679	0	2948	10835	0	17823	0	0	0	0	128643	0	14639		13282	11807	5669	14875	114004	0	0	1227	0	0	4499	10924	6364	12	15423	3295	5257	806	0	8517	9358	0	0	8552	0	true							
