"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
353724																																																																	12123	1833	1833	5.2147%	8.4912%	7.2073%	10290	142771	197327	0	0			0.4912%	-8556	0	5149	7.2073%	1	0	12687	0	0	1870	0	0	0	0	0		0	0	10817	0	0	59	0	468	527	10290	0	0	0	0	468	0	0	0	0	1833	0	2397	0	0	199724	7538										
353957																																																																	9368	238	238	20.4246%	51.3822%	50.0768%	9130	18232	44701	53	0			43.3822%			175	50.0768%	1	0	9183	0	0	0	53	0	0	0	0		0	0	9130	0	0	0	0	0	0	9130	0	0	0	0	0	0	0	0	0	238	0	0	0	0	44701	8955										
354057																																																																	17039	257	257	12.7281%	37.2918%	36.7293%	16782	45691	131850	526	0			29.2918%			3704	36.7293%	1	0	17308	0	0	0	526	0	0	0	0		0	0	16782	0	0	0	0	0	0	16782	0	0	0	0	0	0	0	0	0	257	0	0	0	0	131850	13078										
354253																																																																	7864	534	534	11.1424%	18.4979%	17.2418%	7330	42513	65785	28	0			10.4979%			3750	17.2418%	1	0	7358	0	0	0	28	0	0	0	0		0	0	7330	0	0	0	0	0	0	7330	0	0	0	0	0	0	0	0	0	534	0	0	0	0	65785	3580										
354310																																																																	450545	21580	21580	10.3887%	11.5046%	10.9535%	428965	3916220	4129148	-3523	0			3.5046%			486220	10.9535%	1	0	600560	168169	6949	0	-3396	0	-127	0	0		0	0	428965	0	0	0	0	0	0	428965	0	0	0	0	0	0	0	0	0	21580	0	175118	0	0	4304266	117863										
354552																																																																	40052	2026	2026	8.9515%	20.4195%	19.3866%	38026	196146	424801	18	0			12.4195%			8288	19.3866%	1	0	38243	199	0	0	18	0	0	0	0		0	0	38026	0	0	0	0	0	0	38026	0	0	0	0	0	0	0	0	0	2026	0	199	0	0	425000	29937										
354851																																																																	7860	678	678	11.7999%	14.6645%	13.3995%	7182	53599	60865	25	0			6.6645%			2400	13.3995%	1	0	7207	0	0	0	25	0	0	0	0		0	0	7182	0	0	0	0	0	0	7182	0	0	0	0	0	0	0	0	0	678	0	0	0	0	60865	4782										
355120																																																																	56054	3853	3853	11.3586%	18.2063%	16.9549%	52201	307882	459573	-23	0			10.2063%			9000	16.9549%	1	0	52178	0	0	0	-23	0	0	0	0		0	0	52201	0	0	0	0	0	0	52201	0	0	0	0	0	0	0	0	0	3853	0	0	0	0	459573	43201										
355559																																																																	34854	2461	2461	9.2608%	13.8795%	12.8995%	32393	251118	349787	48	0			5.8795%			6975	12.8995%	1	0	34213	1772	0	0	48	0	0	0	0		0	0	32393	0	0	0	0	0	0	32393	0	0	0	0	0	0	0	0	0	2461	0	1772	0	0	351559	27190										
355737																																																																	1853	70	70	10.2879%	33.2436%	31.9878%	1783	5574	17331	7	0			25.2436%			760	31.9878%	1	0	1790	0	0	0	7	0	0	0	0		0	0	1783	0	0	0	0	0	0	1783	0	0	0	0	0	0	0	0	0	70	0	0	0	0	17331	1023										
355858																																																																	232173	9820	9820	23.9691%	31.1122%	29.7962%	222353	746245	927665	155	0			23.1122%			13945	28.4562%	1	0	218214	5706	0	0	155	0	0	0	0		0	0	212353	0	0	0	0	0	0	212353	10000	0	0	10000	0	10000	0	0	0	9820	0	5706	0	0	933371	204114										
356239																																																																	30486	1734	1734	11.8276%	15.9464%	15.0394%	28752	191178	243093	1	0			7.9464%			4000	15.0394%	1	0	30835	2082	0	0	1	0	0	0	0		0	0	28752	0	0	0	0	0	0	28752	0	0	0	0	0	0	0	0	0	1734	0	2082	0	0	245175	26834										
356659																																																																	29441	1596	1596	14.3401%	23.8294%	22.5376%	27845	123549	194176	-8	0			15.8294%			1050	22.5376%	1	0	27837	0	0	0	-8	0	0	0	0		0	0	27845	0	0	0	0	0	0	27845	0	0	0	0	0	0	0	0	0	1596	0	0	0	0	194176	26795										
356752																																																																	6824	216	216	12.2226%	39.7947%	38.5351%	6608	17148	54064	-132	0			31.7947%			2100	38.5351%	1	0	6856	0	0	304	-132	0	0	0	0		0	0	6684	0	0	0	0	76	76	6608	0	0	0	0	76	0	0	0	0	216	0	380	0	0	54444	4888										
357049																																																																	35104	883	883	16.7973%	50.9529%	49.6712%	34221	68895	203729	156	0			42.9529%			688	49.6712%	1	0	34377	0	0	0	156	0	0	0	0		0	0	34221	0	0	0	0	0	0	34221	0	0	0	0	0	0	0	0	0	883	0	0	0	0	203729	33533										
357151																																																																	19532	850	850	16.2435%	23.3829%	22.3653%	18682	83531	115012	0	0			15.3829%			3560	22.3653%	1	0	18682	0	0	0	0	0	0	0	0		0	0	18682	0	0	0	0	0	0	18682	0	0	0	0	0	0	0	0	0	850	0	0	0	0	115012	15122										
357526																																																																	18597	647	696	12.2157%	18.3195%	17.6338%	17901	101515	146541	-2961	0			10.3195%			16000	17.6338%	1	0	14940	0	0	0	263	0	0	-3224	0		0	0	17901	0	0	0	0	0	0	17901	0	0	0	0	0	0	0	0	0	696	0	0	49	0	146541	1901										
357553																																																																	24481	1518	1518	13.3458%	20.1691%	18.9184%	22963	121379	172062	290	0			12.1691%			4000	18.9184%	1	0	23253	0	0	0	290	0	0	0	0		0	0	22963	0	0	0	0	0	0	22963	0	0	0	0	0	0	0	0	0	1518	0	0	0	0	172062	18963										
357777																																																																	32638	1558	1558	12.8686%	23.4354%	22.3167%	31080	139268	241519	0	0			15.4354%			0	22.3167%	1	0	31080	0	0	0	0	0	0	0	0		0	0	31080	0	0	0	0	0	0	31080	0	0	0	0	0	0	0	0	0	1558	0	0	0	0	241519	31080										
357937																																																																	35171	2711	2711	11.6472%	16.3128%	15.0554%	32460	215604	278693	-2586	0			8.3128%			8000	15.0554%	1	0	29874	0	0	0	-61	0	0	-2525	0		0	0	32460	0	0	0	0	0	0	32460	0	0	0	0	0	0	0	0	0	2711	0	0	0	0	278693	24460										
358112																																																																	18338	833	833	12.2950%	21.7231%	20.7363%	17505	84417	142375	306	0			13.7231%			10063	20.7363%	1	0	21079	3268	0	0	306	0	0	0	0		0	0	17505	0	0	0	0	0	0	17505	0	0	0	0	0	0	0	0	0	833	0	3268	0	0	145643	10710										
358149																																																																	5858	110	110	13.9888%	40.0958%	39.3429%	5748	14610	41090	0	0			32.0958%			1060	39.3429%	1	0	5748	0	0	0	0	0	0	0	0		0	0	5748	0	0	0	0	0	0	5748	0	0	0	0	0	0	0	0	0	110	0	0	0	0	41090	4688										
358233																																																																	14795	694	694	10.8086%	19.3113%	18.4055%	14101	76613	130461	-93	0			11.3113%			2080	18.4055%	1	0	15331	0	0	1058	-93	0	0	0	0		0	0	14366	0	0	0	0	265	265	14101	0	0	0	0	265	0	0	0	0	694	0	1323	0	0	131784	13344										
358448																																																																	9891	473	473	10.2514%	26.1944%	24.9417%	9418	37760	91870	73	0			18.1944%			5070	24.9417%	1	0	9345	0	0	0	-73	0	0	0	0		0	0	9418	0	0	0	0	0	0	9418	0	0	0	0	0	0	0	0	0	473	0	0	0	0	91870	4202										
358756																																																																	5970	488	488	10.5316%	15.6213%	14.3444%	5482	38217	52053	-88	0			7.6213%			400	14.3444%	1	0	5722	0	0	0	240	0	0	0	0		0	0	5482	0	0	0	0	0	0	5482	0	0	0	0	0	0	0	0	0	488	0	0	0	0	52053	5410										
359324																																																																	14624	1434	1434	9.5097%	12.7501%	11.4999%	13190	114697	138700	126	0			4.7501%			6307	11.4999%	1	0	13316	0	0	0	126	0	0	0	0		0	0	13190	0	0	0	0	0	0	13190	0	0	0	0	0	0	0	0	0	1434	0	0	0	0	138700	6883										
359472																																																																	15628	421	421	27.1855%	44.9636%	43.7523%	15207	34757	55938	-51	0			36.9636%			0	43.7523%	1	0	15156	0	0	0	-51	0	0	0	0		0	0	15207	0	0	0	0	0	0	15207	0	0	0	0	0	0	0	0	0	421	0	0	0	0	55938	15207										
359650																																																																	2433	120	120	12.2252%	25.4365%	24.1819%	2313	9565	18920	-1	0			17.4365%			463	24.1819%	1	0	2312	0	0	0	-1	0	0	0	0		0	0	2313	0	0	0	0	0	0	2313	0	0	0	0	0	0	0	0	0	120	0	0	0	0	18920	1850										
359744																																																																	5411	285	285	14.4590%	19.1120%	18.1054%	5126	28312	35452	34	0			11.1120%			3521	18.1054%	1	0	6105	945	0	0	34	0	0	0	0		0	0	5126	0	0	0	0	0	0	5126	0	0	0	0	0	0	0	0	0	285	0	945	0	0	36397	2550										
359838																																																																	10876	370	370	10.8337%	18.5753%	17.9433%	10506	58551	96975	292	0			10.5753%			850	17.9433%	1	0	10798	0	0	0	292	0	0	0	0		0	0	10506	0	0	0	0	0	0	10506	0	0	0	0	0	0	0	0	0	370	0	0	0	0	96975	9656										
360777																																																																	6655	80	80	19.6023%	39.0873%	38.6174%	6575	17026	33542	0	0			31.0873%			0	38.6174%	1	0	6575	0	0	0	0	0	0	0	0		0	0	6575	0	0	0	0	0	0	6575	0	0	0	0	0	0	0	0	0	80	0	0	0	0	33542	6575										
361055																																																																	94573	7944	7944	9.4984%	13.9975%	12.8217%	86629	675642	912039	-3558	0			5.9975%			31659	12.8217%	1	0	84597	0	0	1221	-3558	0	0	0	0		0	0	86934	0	0	0	0	305	305	86629	0	0	0	0	305	0	0	0	0	7944	0	1526	0	0	913565	56496										
361167																																																																	622130	20740	20740	10.9785%	19.4619%	18.8131%	601390	3196652	5477871	-26545	0			11.4619%			556614	18.8131%	1	0	671245	86103	1933	6650	36	52	3957	-18859	-11679		0	0	603052	0	0	0	0	1662	1662	601390	0	0	0	0	1662	0	0	0	0	20740	0	96348	0	0	5574219	141176										
361279																																																																	14343	1307	1307	9.2489%	12.6944%	11.5376%	13036	112987	140946	376	0			4.6944%			5590	11.5376%	1	0	13412	0	0	0	376	0	0	0	0		0	0	13036	0	0	0	0	0	0	13036	0	0	0	0	0	0	0	0	0	1307	0	0	0	0	140946	7446										
361354																																																																	9671	431	431	13.3301%	28.2233%	26.9655%	9240	34266	69317	-238	0			20.2233%			1248	26.9655%	1	0	9087	85	0	0	-238	0	0	0	0		0	0	9240	0	0	0	0	0	0	9240	0	0	0	0	0	0	0	0	0	431	0	85	0	0	69402	8077										
361439																																																																	38209	3166	3166	10.0280%	15.1958%	13.9367%	35043	251444	349453	258	0			7.1958%			3014	13.7379%	1	0	34801	0	0	0	258	0	0	0	0		0	0	34543	0	0	0	0	0	0	34543	500	0	0	500	0	500	0	0	0	3166	0	0	0	0	349453	31529										
361653																																																																	65604	5165	5165	11.7538%	16.0111%	14.7505%	60439	409742	514208	222	0			8.0111%			15363	14.7505%	1	0	61845	1183	1	0	222	0	0	0	0		0	0	60439	0	0	0	0	0	0	60439	0	0	0	0	0	0	0	0	0	5165	0	1184	0	0	515392	46260										
362043																																																																	4158	238	238	7.9730%	11.9243%	11.2418%	3920	34870	49166	79	0			3.9243%			2600	11.2418%	1	0	4042	0	0	0	122	0	0	0	0		0	0	3920	0	0	0	0	0	0	3920	0	0	0	0	0	0	0	0	0	238	0	0	0	0	49166	1363										
362155																																																																	19540	1356	1356	11.1347%	17.0667%	15.8823%	18184	114492	163309	-130	0			9.0667%			1000	15.8823%	1	0	18054	0	0	0	-130	0	0	0	0		0	0	18184	0	0	0	0	0	0	18184	0	0	0	0	0	0	0	0	0	1356	0	0	0	0	163309	17184										
362717																																																																	85022	5022	5022	10.0173%	13.1949%	12.4155%	80000	644355	798618	2269	0			5.1949%			77915	12.4155%	1	0	105127	22416	442	0	2269	0	0	0	0		0	0	80000	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	5022	0	22858	0	0	821476	24943										
362753																																																																	9041	0	0	8.5405%	23.8191%	23.8191%	9041	37957	105860	117	0			15.8191%			14312	23.8191%	1	0	14633	4241	1234	0	117	0	0	0	0		0	0	9041	0	0	0	0	0	0	9041	0	0	0	0	0	0	0	0	0	0	0	5476	0	0	111336	204										
362856																																																																	16627	555	555	12.2995%	37.5192%	36.2668%	16072	44316	130672	2240	0			29.5192%			4780	36.2668%	1	0	18312	0	0	0	2240	0	0	0	0		0	0	16072	0	0	0	0	0	0	16072	0	0	0	0	0	0	0	0	0	555	0	0	0	0	130672	11292										
362940																																																																	9753	395	395	15.4900%	30.9629%	29.7089%	9358	31499	60413	22	0			22.9629%			1500	29.7089%	1	0	9358	0	0	0	0	0	0	0	0		0	0	9358	0	0	0	0	0	0	9358	0	0	0	0	0	0	0	0	0	395	0	0	0	0	60413	7836										
363442																																																																	4536	98	98	21.3715%	25.3890%	24.8405%	4438	17866	20766	-18	0			17.3890%			2000	24.8405%	1	0	4460	0	0	0	0	22	0	0	0		0	0	4438	0	0	0	0	0	0	4438	0	0	0	0	0	0	0	0	0	98	0	0	0	0	20766	2478										
363648																																																																	22639	700	700	10.4823%	25.0984%	24.3223%	21939	90201	209295	610	0			17.0984%			2000	24.3223%	1	0	22549	0	0	0	610	0	0	0	0		0	0	21939	0	0	0	0	0	0	21939	0	0	0	0	0	0	0	0	0	700	0	0	0	0	209295	19939										
363657																																																																	94192	2047	2051	13.7821%	20.4432%	19.9980%	92141	460750	668555	2503	0			12.4431%			6000	19.9980%	1	0	94644	0	0	0	2503	0	0	0	0		0	0	92141	0	0	0	0	0	0	92141	0	0	0	0	0	0	0	0	0	2051	0	0	4	0	668555	86141										
363778																																																																	7551	489	489	9.8435%	19.3392%	18.0868%	7062	39045	71743	0	0			11.3392%			0	18.0868%	1	0	7062	0	0	0	0	0	0	0	0		0	0	7062	0	0	0	0	0	0	7062	0	0	0	0	0	0	0	0	0	489	0	0	0	0	71743	7062										
364131																																																																	10706	992	992	7.3344%	13.5120%	12.2600%	9714	79233	132444	448	0			5.5120%			9850	12.2600%	1	0	10162	0	0	0	448	0	0	0	0		0	0	9714	0	0	0	0	0	0	9714	0	0	0	0	0	0	0	0	0	992	0	0	0	0	132444	-136										
364270	16624	459	459	11.6967%	19.4989%	18.9605%	16165	85256	138201	0	0			11.4989%			809	18.9605%	0	16165	0	0	0	0	0	0	0	0		0	0	16165	0	0	0	0	0	0	16165	0	0	0	0	0	0	0	0	0	459	0	0	0	0	138201	15356																												1																																															
364430																																																																	13440	1127	1127	10.7992%	14.9282%	13.6764%	12313	90031	114018	-85	0			6.9282%			5500	13.6764%	1	0	12228	0	0	0	-85	0	0	0	0		0	0	12313	0	0	0	0	0	0	12313	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	114018	6813										
364449																																																																	141066	8472	8501	9.9502%	16.6284%	15.6263%	132565	848345	1332279	-3751	0			8.6284%			100472	15.6263%	1	0	132338	0	0	2819	-2975	0	0	-776	0		0	0	133270	0	0	0	0	705	705	132565	0	0	0	0	705	0	0	0	0	8501	0	3524	29	0	1335803	35617										
364850																																																																	8211	570	570	10.5307%	18.0660%	16.8119%	7641	45450	72559	11	0			10.0660%			4250	16.8119%	1	0	7641	0	0	0	0	0	0	0	0		0	0	7641	0	0	0	0	0	0	7641	0	0	0	0	0	0	0	0	0	570	0	0	0	0	72559	3380										
365325																																																																	1287546	23986	23986	11.4622%	12.8174%	12.5786%	1263560	10045317	11023753	-10880	-13748			4.8174%			2464875	12.5786%	1	0	2728576	1426267	49629	0	-5169	0	0	-5711	0		0	0	1263560	0	0	0	0	0	0	1263560	0	0	0	0	0	0	0	0	0	23986	0	1475896	0	0	12485901	274581										
365576																																																																	43142	2420	2420	8.2494%	12.6772%	11.9661%	40722	340311	493635	-1114	0			4.6772%			19874	11.9661%	1	0	52295	8032	171	3587	-987	0	-126	0	0		0	0	41618	0	0	0	0	896	896	40722	0	0	0	0	896	0	0	0	0	2420	0	12687	0	0	506322	33535										
365745																																																																	24589	1230	1230	12.4044%	23.9456%	22.7478%	23359	102687	188312	-658	0			15.9456%			16935	22.7478%	1	0	26815	4054	60	0	-658	0	0	0	0		0	0	23359	0	0	0	0	0	0	23359	0	0	0	0	0	0	0	0	0	1230	0	4114	0	0	192426	10538										
365848																																																																	13635	334	334	13.2369%	32.8744%	32.0691%	13301	41476	100484	-42	0			24.8744%			5823	32.0691%	1	0	13317	0	0	41	-42	7	0	0	0		0	0	13311	0	0	0	0	10	10	13301	0	0	0	0	10	0	0	0	0	334	0	51	0	0	100535	7536										
365950																																																																	11188	569	569	15.9296%	24.5825%	23.3323%	10619	45512	66662	-48	0			16.5825%			9145	23.3323%	1	0	10571	0	0	0	-48	0	0	0	0		0	0	10619	0	0	0	0	0	0	10619	0	0	0	0	0	0	0	0	0	569	0	0	0	0	66662	1474										
366078																																																																	36464	3096	3096	8.4195%	14.4188%	13.1946%	33368	252892	396317	-26	0			6.4188%			26332	13.1946%	1	0	37744	4070	184	118	-43	0	171	-153	0		0	0	33397	0	0	0	0	29	29	33368	0	0	0	0	29	0	0	0	0	3096	0	4401	0	0	400718	11438										
366238																																																																	85627	4556	4556	9.8674%	11.4484%	10.8393%	81071	747939	821606	-677	0			3.4484%			73527	10.8393%	1	0	101788	20115	154	0	-677	1125	0	0	0		0	0	81071	0	0	0	0	0	0	81071	0	0	0	0	0	0	0	0	0	4556	0	20269	0	0	841875	28938										
366247																																																																	16602	1102	1102	13.2203%	18.8992%	17.6447%	15500	87845	117244	-53	0			10.8992%			1250	17.6447%	1	0	17553	2098	8	0	-53	0	0	0	0		0	0	15500	0	0	0	0	0	0	15500	0	0	0	0	0	0	0	0	0	1102	0	2106	0	0	119350	16356										
366359																																																																	6017	414	414	9.0185%	18.1925%	16.9408%	5603	33074	62128	-147	0			10.1925%			800	16.9408%	1	0	5456	0	0	0	-147	0	0	0	0		0	0	5603	0	0	0	0	0	0	5603	0	0	0	0	0	0	0	0	0	414	0	0	0	0	62128	4803										
366658																																																																	10861	656	656	10.7428%	20.1851%	18.9659%	10205	53807	94994	-82	0			12.1851%			2732	18.9659%	1	0	10073	0	0	0	-132	0	0	0	0		0	0	10205	0	0	0	0	0	0	10205	0	0	0	0	0	0	0	0	0	656	0	0	0	0	94994	7423										
366854																																																																	3612	246	246	9.1749%	15.1848%	14.1506%	3366	23787	36687	2	0			7.1848%			3290	14.1506%	1	0	3790	0	0	340	-1	0	0	0	0		0	0	3451	0	0	0	0	85	85	3366	0	0	0	0	85	0	0	0	0	246	0	425	0	0	37112	498										
367150																																																																	6121	336	336	8.7895%	22.7987%	21.5472%	5785	26848	65817	-84	0			14.7987%			409	21.5472%	1	0	5701	0	0	0	-84	0	0	0	0		0	0	5785	0	0	0	0	0	0	5785	0	0	0	0	0	0	0	0	0	336	0	0	0	0	65817	5376										
367178																																																																	19085	944	944	14.6828%	25.3120%	24.0600%	18141	75399	123553	0	0			17.3120%			0	24.0600%	1	0	18141	0	0	0	0	0	0	0	0		0	0	18141	0	0	0	0	0	0	18141	0	0	0	0	0	0	0	0	0	944	0	0	0	0	123553	18141										
367431																																																																	27413	1811	1811	11.5741%	18.4696%	17.2495%	25602	148422	221201	-106	0			10.4696%			19571	17.2495%	1	0	25496	0	0	0	-106	0	0	0	0		0	0	25602	0	0	0	0	0	0	25602	0	0	0	0	0	0	0	0	0	1811	0	0	0	0	221201	6031										
367543																																																																	44365	2444	2444	13.8575%	19.9742%	18.8738%	41921	222112	302514	605	0			11.9742%			5000	18.8738%	1	0	42526	0	0	0	605	0	0	0	0		0	0	41921	0	0	0	0	0	0	41921	0	0	0	0	0	0	0	0	0	2444	0	0	0	0	302514	36921										
367954																																																																	20447	972	972	10.1194%	18.1025%	17.2420%	19475	112951	192453	-248	0			10.1025%			7000	17.2420%	1	0	19227	0	0	0	-248	0	0	0	0		0	0	19475	0	0	0	0	0	0	19475	0	0	0	0	0	0	0	0	0	972	0	0	0	0	192453	12475										
368054																																																																	19417	630	848	16.2206%	38.6839%	36.9945%	18569	50194	114478	485	0			30.6839%			1288	36.9945%	1	0	19054	0	0	0	485	0	0	0	0		0	0	18569	0	0	0	0	0	0	18569	0	0	0	0	0	0	0	0	0	848	0	0	218	0	114478	17281										
368344																																																																	15149	354	354	9.1319%	15.6333%	15.2680%	14795	96902	162014	-414	0			7.6333%			5700	15.2680%	1	0	14381	0	0	0	-414	0	0	0	0		0	0	14795	0	0	0	0	0	0	14795	0	0	0	0	0	0	0	0	0	354	0	0	0	0	162014	9095										
368522																																																																	17317	906	906	10.0686%	20.5966%	19.5190%	16411	84077	162992	230	-822			12.5966%			3700	19.5190%	1	0	16642	0	0	0	1053	0	0	-822	0		0	0	16411	0	0	0	0	0	0	16411	0	0	0	0	0	0	0	0	0	906	0	0	0	0	162170	12712										
368933																																																																	14316	741	741	12.2581%	18.3132%	17.3653%	13575	78173	110743	-45	0			10.3132%			1742	17.3653%	1	0	13845	0	270	0	0	0	0	0	0		0	0	13575	0	0	0	0	0	0	13575	0	0	0	0	0	0	0	0	0	741	0	270	0	0	111013	12148										
368951																																																																	20479	1282	1282	11.6688%	20.0196%	18.7663%	19197	102295	164516	-74	0			12.0196%			-2496	18.7663%	1	0	19120	0	0	0	-77	0	0	0	0		0	0	19197	0	0	0	0	0	0	19197	0	0	0	0	0	0	0	0	0	1282	0	0	0	0	164516	21690										
369453																																																																	15661	1210	1210	10.9060%	16.1772%	14.9273%	14451	96809	132505	115	0			8.1772%			4800	14.9273%	1	0	14660	0	85	0	124	0	0	0	0		0	0	14451	0	0	0	0	0	0	14451	0	0	0	0	0	0	0	0	0	1210	0	85	0	0	132590	9745										
369659																																																																	77853	7220	7220	9.1093%	11.5659%	10.4933%	70633	673127	775394	-43	0			3.5659%			16528	10.4933%	1	0	71633	1043	0	0	-43	0	0	0	0		0	0	70633	0	0	0	0	0	0	70633	0	0	0	0	0	0	0	0	0	7220	0	1043	0	0	776437	55148										
370020																																																																	37458	2444	2444	12.2070%	17.9532%	16.7819%	35014	208642	286836	506	0			9.9532%			1800	16.7819%	1	0	36629	1087	22	0	506	0	0	0	0		0	0	35014	0	0	0	0	0	0	35014	0	0	0	0	0	0	0	0	0	2444	0	1109	0	0	287945	34323										
370271																																																																	3567785	115571	115571	7.9484%	36.2562%	35.0818%	3452214	9840474	43432851	-61659	0			28.2562%			4258336	35.0818%	1	0	3484898	38240	0	44877	-57099	7	0	0	-4560		0	0	3463433	0	0	0	0	11219	11219	3452214	0	0	0	0	11219	0	0	0	0	115571	0	94336	0	0	43527187	-711779										
370347																																																																	12396	1060	1060	10.5905%	14.5539%	13.3094%	11336	85173	107039	175	0			6.5539%			400	13.3094%	1	0	11511	0	0	0	175	0	0	0	0		0	0	11336	0	0	0	0	0	0	11336	0	0	0	0	0	0	0	0	0	1060	0	0	0	0	107039	10936										
370721																																																																	21068	1470	1470	12.1389%	17.9657%	16.7121%	19598	117268	161448	-659	0			9.9657%			2000	16.7121%	1	0	18939	0	0	0	-29	0	0	-630	0		0	0	19598	0	0	0	0	0	0	19598	0	0	0	0	0	0	0	0	0	1470	0	0	0	0	161448	17598										
370758																																																																	2033	144	144	9.1054%	17.8130%	16.5513%	1889	11413	20746	0	0			9.8130%			820	16.5513%	1	0	1889	0	0	0	0	0	0	0	0		0	0	1889	0	0	0	0	0	0	1889	0	0	0	0	0	0	0	0	0	144	0	0	0	0	20746	1069										
370833																																																																	4044	367	367	9.3472%	13.3664%	12.1534%	3677	30255	39338	2	0			5.3664%			4441	12.1534%	1	0	3677	0	0	0	0	0	0	0	0		0	0	3677	0	0	0	0	0	0	3677	0	0	0	0	0	0	0	0	0	367	0	0	0	0	39338	-766										
370954																																																																	8054	492	492	9.3464%	14.6115%	13.7189%	7562	55121	80908	-30	0			6.6115%			1800	13.7189%	1	0	7532	0	0	0	-30	0	0	0	0		0	0	7562	0	0	0	0	0	0	7562	0	0	0	0	0	0	0	0	0	492	0	0	0	0	80908	5762										
371223																																																																	17040	1718	1718	10.6032%	12.4301%	11.1768%	15322	137087	144504	415	0			4.4301%			2450	11.1768%	1	0	15737	0	0	0	415	0	0	0	0		0	0	15322	0	0	0	0	0	0	15322	0	0	0	0	0	0	0	0	0	1718	0	0	0	0	144504	12872										
371232																																																																	16942	1087	1087	11.2551%	18.6213%	17.4265%	15855	90982	140869	127	0			10.6213%			7535	17.4265%	1	0	17284	0	0	1042	127	0	0	0	0		0	0	16115	0	0	0	0	260	260	15855	0	0	0	0	260	0	0	0	0	1087	0	1302	0	0	142171	9622										
371362																																																																	43708	2638	2638	10.3089%	14.8001%	13.9069%	41070	295322	398392	633	0			6.8001%			27197	13.9069%	1	0	44368	2247	418	0	633	0	0	0	0		0	0	41070	0	0	0	0	0	0	41070	0	0	0	0	0	0	0	0	0	2638	0	2665	0	0	401057	16538										
371559																																																																	13821	625	625	13.3470%	25.7648%	24.5997%	13196	53643	98869	253	0			17.7648%			2004	24.5997%	1	0	13449	0	0	0	253	0	0	0	0		0	0	13196	0	0	0	0	0	0	13196	0	0	0	0	0	0	0	0	0	625	0	0	0	0	98869	11192										
371755																																																																	6841	310	310	8.6817%	21.0486%	20.0948%	6531	32501	75227	525	0			13.0486%			3385	20.0948%	1	0	7106	40	0	0	535	0	0	0	0		0	0	6531	0	0	0	0	0	0	6531	0	0	0	0	0	0	0	0	0	310	0	40	0	0	75267	3196										
371849																																																																	6862	462	462	9.1557%	15.1509%	14.1308%	6400	45291	69902	-233	0			7.1509%			1000	14.1308%	1	0	6167	0	0	0	-233	0	0	0	0		0	0	6400	0	0	0	0	0	0	6400	0	0	0	0	0	0	0	0	0	462	0	0	0	0	69902	5400										
371924																																																																	90834	7732	7735	9.5764%	14.6915%	13.4404%	83099	618276	867748	-691	0			6.6915%			37745	13.4404%	1	0	89256	4953	1895	0	-691	0	0	0	0		0	0	83099	0	0	0	0	0	0	83099	0	0	0	0	0	0	0	0	0	7735	0	6848	3	0	874596	52202										
371942																																																																	10691	402	402	11.5522%	17.8475%	17.1764%	10289	59902	89065	155	0			9.8475%			500	17.1764%	1	0	10444	0	0	0	155	0	0	0	0		0	0	10289	0	0	0	0	0	0	10289	0	0	0	0	0	0	0	0	0	402	0	0	0	0	89065	9789										
372444																																																																	9266	732	732	8.4167%	12.8664%	11.8500%	8534	72017	101394	-31	0			4.8664%			400	11.8500%	1	0	8503	0	0	0	-31	0	0	0	0		0	0	8534	0	0	0	0	0	0	8534	0	0	0	0	0	0	0	0	0	732	0	0	0	0	101394	8134										
