"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
339876	1068	0	0	0	0	0	0	0	0	0	36689	0	0		11733	6438	3086	0	32166	0	4523	1546	0	0	6359	5751	6078	6239	12110	828	1158	2011	759	12694	4756	0	0	1986	0	false							
340135	640723	150	16969	108263	0	153281	0	0	19171	0	1192813	0	184579		63944	412033	20123	135696	999082	466	9152	8528	19171	19171	30298	52658	18557	4468	82260	10617	11956	7560	3943	42037	34076	19271	0	22296	0	true	19489	28298	162804	134073	299776	272434	
340144	473608	123	2856	11913	0	36491	0	0	26033	0	850599	163	43824		65687	207266	26810	33512	789980	0	16632	9548	26033	26033	26215	89602	24918	4591	89534	6518	13159	4721	0	79639	24398	23304	0	19677	15376	true							
340256	201841	0	1169	29807	0	32048	0	0	86945	0	460822	0	11274		124866	118701	9185	30879	449548	0	0	2083	86945	61988	29296	62240	43853	1019	91536	352	3520	0	0	11542	3872	4490	0	3872	0	false							
340443	15984	0	7552	18347	0	52678	0	0	0	0	44429	0	10625		5230	20294	1175	45126	33804	0	0	611	0	0	990	3412	1966	452	4402	1013	0	317	0	1590	1330	0	0	1013	0	true							
340742	18446	0	5021	107862	0	146689	0	0	32549	0	422074	0	7998		94583	185689	18986	141147	376997	521	37079	6535	32549	25049	36888	113718	23984	17797	75021	8700	12501	3794	555	97804	25550	15460	0	21201	23056	false							
340751	197453	0	10843	28338	0	34873	0	0	61671	0	433079	0	13957		84300	61866	11659	24017	419113	13	9	5608	61671	41671	56109	41237	7122	15451	97346	25697	23036	3108	2000	35619	53841	0	0	48733	0	false							
341310	481648	0	0	23191	0	50256	0	0	0	0	574810	0	0		36592	25767	10384	50256	572293	0	2517	2439	0	0	11826	31583	9314	1614	43408	1032	10447	1579	0	17745	13058	0	0	11479	0	true							
342054	244343	0	3984	14491	0	40532	0	0	0	0	330804	0	30990		17688	56990	12405	36548	299814	0	0	4555	0	0	4853	10651	8126	2366	15504	791	1253	310	1121	8308	3475	0	0	2043	0	false							
342362	64341	0	23082	110287	0	158210	0	0	0	0	613585	0	122727		53812	221097	28801	135128	490608	0	250	0	0	0	63316	96954	35292	1552	160270	49338	67431	14264	0	143302	131033	0	0	116768	0	true							
342410	156711	0	59987	235923	0	317910	0	0	1000	0	1944594	0	223120		242553	1339328	68964	255688	1713675	2235	7799	22953	1000	1000	104139	176745	85514	17254	278680	19387	29610	13940	1966	141100	64903	137700	0	48997	10779	true	0	16306	374049	965279	145877	10834	
342634	5526493	28623	698424	2429536	0	3894061	0	0	26850	0	9626003	74461	1818629		776877	2587164	268142	3165451	7728095	1563	4818	80995	26850	26850	352878	660950	208960	28098	1013828	97210	118750	41397	4103	474009	261460	0	0	215960	0	true	115462	185223	1689450	897714	3064975	614566	
343051	9922	0	11458	25129	0	48869	0	0	0	0	37595	0	3630		6899	4233	3703	37411	33965	0	0	2163	0	0	5427	7518	1059	0	12945	6041	3056	338	0	7105	9435	0	0	9097	0	false							
343248	3277	0	75	5149	0	9175	0	0	0	0	17616	0	2738		4199	3658	828	9100	14878	0	0	117	0	0	1269	3674	3677	0	4943	0	1524	538	0	4421	2061	0	0	1524	0	true							
343257	7547	0	1094	17653	0	27726	0	0	0	0	16866	0	3779		4226	3576	1008	26632	13087	0	0	0	0	0	2108	2261	1036	87	4368	0	0	253	0	1265	253	0	0	0	0	true							
343770	9376	0	287	6835	0	10306	0	0	0	0	46701	0	8596		10954	12328	580	10019	37157	0	948	162	0	0	1570	9742	7613	2329	11312	741	1307	1695	0	10300	3743	0	0	2048	0	true							
343903	109803	1	89209	85738	0	156396	0	0	17581	0	424850	0	55341		76616	185942	32536	67186	369509	0	0	12117	17581	14523	22351	51111	30144	3058	73461	5454	12189	4185	615	30047	22443	0	0	17643	0	true							
343958	9291	916	1210	13711	0	19588	0	0	17255	0	57686	37	6846		27339	4066	2298	17462	48578	0	2225	487	17255	6844	5442	13373	16015	2990	18815	1755	4252	502	0	10481	6509	0	0	6007	0	true							
344647	388271	0	8633	84235	0	172519	0	0	34547	0	639014	0	144929		88915	58306	17301	163133	493149	753	936	3153	34547	34547	39265	92580	30233	1285	130849	16175	10950	1059	890	74448	29074	0	0	27125	0	true							
344816	95087	0	0	5350	0	5657	0	0	0	0	496630	0	60636		55500	262512	23265	5657	435985	0	9	8567	0	0	25302	58508	18580	4723	83810	7561	20910	2266	1181	51613	31918	0	0	28471	0	true							
344852	19188	0	8188	31863	0	47237	0	0	0	0	60808	0	2958		7512	32010	3051	39049	57850	0	0	0	0	0	1634	6232	1184	310	7866	0	252	0	0	1848	252	0	0	252	0	true							
345309	641980	11	37461	140110	0	227754	0	0	0	0	834399	0	75389		68012	58692	35816	190282	759010	0	0	8267	0	0	19252	34513	23726	17006	52790	7688	12928	17790	824	26484	39231	6640	0	20616	0	false							
345345	32690	0	1136	38572	0	118911	0	0	10043	0	171978	0	24720		53945	36120	9793	117533	147258	242	0	123	10043	0	12697	36307	27853	6316	49004	6414	11656	1659	267	29227	19996	0	0	18070	0	false							
345747	292162	0	13791	23586	0	59536	0	0	45654	0	442049	0	87888		24135	72773	5152	45745	354161	0	0	1479	6456	6456	14742	15280	9247	587	29582	4111	26230	6915	0	15723	37256	0	39198	30341	0	false							
345756	31681	0	1806	109605	0	137433	0	0	0	0	222951	0	6872		49648	82066	10581	135627	216079	0	0	3413	0	0	20794	33191	27860	6219	53985	4347	12590	3446	758	38416	21141	2413	0	16937	0	true							
345877	230589	0	14564	44710	0	44710	0	0	60816	0	412312	0	23840		82014	52788	9389	29649	388472	497	0	1759	60816	19446	10213	38823	39691	12150	49036	5353	19205	2434	1067	18862	28059	9797	0	24558	0	true							
346379	35290	0	1892	14457	0	54439	0	0	0	0	96138	0	11743		20090	13946	8179	52547	83798	0	597	2139	0	0	5965	15846	9931	6340	21811	2079	4847	1336	558	17992	8820	13188	0	6926	0	true							
346566	2992	0	804	22899	0	33395	0	0	0	0	24741	0	391		3876	14435	291	32591	24350	0	0	0	0	0	621	3221	1305	0	3842	1540	627	0	0	1271	2167	0	0	2167	0	false							
346771	37964	0	0	92784	0	93006	0	0	0	0	79414	0	0		7942	28774	3772	93006	79414	0	0	1076	0	0	3397	6693	1608	342	9908	0	252	0	384	4098	636	0	0	252	0	true							
347022	38157	0	1563	66386	0	115178	0	0	0	0	77236	0	1029		18000	12634	8270	113615	76207	0	0	2483	0	0	8958	13332	1005	0	21962	2898	251	0	0	5295	3149	0	0	3149	0	true							
347639	34401	0	0	134415	0	152594	0	0	0	0	137788	0	0		22064	45728	11167	152594	137526	0	262	3854	0	0	11300	20165	8532	899	31465	6425	9834	506	0	18831	16765	0	0	16259	262	true							
347956	18004	0	278	119286	0	208266	0	0	0	0	426805	0	41395		38133	77612	10134	206995	259135	993	126275	5005	0	0	63195	141993	43599	7479	152383	35153	33851	3866	2053	218134	74923	61779	0	69004	156371	true							
348159	29315	0	10263	38741	0	83181	0	0	0	0	60130	0	24562		7787	18161	1947	72670	35320	248	248	1203	0	0	2210	2333	5181	819	4532	561	606	0	945	2757	2112	27456	0	1167	0	true							
348720	361177	0	1077	45646	0	72417	0	0	0	0	568655	0	11367		37543	138265	10891	71340	557288	0	0	1683	0	0	11611	28849	17938	580	40459	1809	5960	2466	0	21435	10235	0	0	7769	0	true							
349129	27286	0	5335	64475	0	96575	0	0	0	0	88580	0	2450		24591	18676	14555	91240	86130	0	0	7265	0	0	6805	15544	14907	0	22349	272	1886	3205	0	12665	5363	0	0	2158	0	true							
349343	25505	0	1616	58709	0	79774	0	0	0	0	85849	0	4335		18319	11243	5162	78041	80800	117	714	1210	0	0	4085	16371	6688	73	20456	15777	4303	755	1049	8898	21884	0	0	20080	0	false							
350572	63039	0	1656	29889	0	73225	0	0	0	0	73047	0	1409		7272	0	4340	71569	71638	0	0	0	0	0	2268	6050	836	0	8318	325	529	0	0	1882	854	0	0	854	0	true							
350657	5692	0	3296	8260	0	14944	0	0	0	0	23630	0	4005		7484	2873	2108	11648	19625	0	0	604	0	0	3678	7069	1971	135	10747	1040	1170	0	0	5369	2211	0	0	2210	0	true							
350750	34812	0	2638	49634	0	74037	0	0	0	0	93276	0	3640		10520	30800	3888	71399	83488	0	6148	1029	0	0	5113	12103	5568	1324	17202	319	2336	901	0	13588	3556	0	0	2655	4908	true							
351131	9760	0	5796	15	0	24029	0	0	0	0	14420	0	1446		2286	23	255	18233	12974	0	0	0	0	0	749	1870	450	309	2619	1000	0	0	258	1093	1258	0	0	1000	0	false							
351560	12096	0	0	146323	0	152090	0	0	0	0	105125	0	100		2271	70475	1127	152090	105025	0	0	791	0	0	3168	2189	464	67	5357	4615	8845	2276	929	3617	16665	0	0	13460	0	false							
351878	34731	0	16	420	0	24981	0	0	0	0	105075	0	6352		25861	15254	19266	24965	98484	0	239	3090	0	0	6276	15589	14791	6172	18847	3434	2035	5118	1676	16966	12263	3017	0	5468	0	false							
352370	20693	0	5737	16830	0	41589	0	0	0	0	98607	0	9281		30399	22833	11167	35852	89326	0	0	2092	0	0	5870	16475	14845	9736	22345	1850	2760	1348	2197	16527	8155	0	0	4610	0	true							
352651	2147	0	913	18991	0	20098	0	0	0	0	38382	0	4454		1152	26113	0	19185	33928	0	0	0	0	0	986	2915	0	0	3901	3575	2646	0	0	2749	6221	0	0	6221	0	false							
352745	44510	0	2525	68484	0	101116	0	0	0	0	131396	0	6391		26551	38089	3345	97795	125005	796	0	885	0	0	9799	26091	4552	885	35890	2916	4554	0	0	14776	7470	1541	0	7470	0	true							
352772	6944312	5	40728	1835022	0	1835022	0	0	119399	0	10042930	0	324718		516033	2073335	163597	1792812	9689530	1477	28682	53494	119399	119399	289986	356598	170862	22459	646584	51874	93745	37074	2684	323873	185377	139149	0	145619	0	true	291638	90831	853628	1137860	2878752	3793991	
353238	27048	382	68646	149131	0	175541	0	0	0	0	166215	25	14568		23047	51055	13331	106513	151622	0	0	7374	0	0	11351	30647	7561	2137	41983	9207	25995	1213	0	28649	36415	0	0	35202	0	true							
353546	0	0	6409	46513	0	63575	0	0	0	0	45063	0	1793		11406	18457	2186	57166	43270	0	0	554	0	0	3298	8423	10615	0	11721	0	3964	306	0	10931	4270	324	0	3964	0	false							
353555	436690	0	14503	1132679	0	1341869	0	0	62485	0	4528004	0	172631		221473	3038374	120624	1257191	4298073	70175	57300	17423	62485	62485	265025	305576	60592	15511	570318	220357	137781	44557	3540	425231	406235	287784	0	358138	0	true	198135	158292	1506107	1393660	418700	17990	
353724	44198	0	6310	90148	0	106386	0	0	0	0	115708	0	1228		26536	17550	10768	100076	114170	0	310	4676	0	0	8490	25135	10223	5183	30980	2364	2251	313	0	22496	4928	1930	0	2896	0	true							
353957	2197	0	4372	10954	0	15599	0	0	0	0	23240	0	5638		2964	9863	542	11216	17602	11	0	0	0	0	1549	4616	824	311	6165	3200	680	0	0	4336	3880	0	0	3880	0	true							
354057	18007	0	10717	66953	0	88901	0	0	0	0	50030	0	14505		3579	1852	1329	78148	35525	36	0	259	0	0	4048	5892	2590	200	9582	6900	8704	1837	0	9151	17441	0	0	15604	0	true							
354253	4583	0	163	15213	0	20487	0	0	1744	0	28694	0	2007		4829	11421	1789	20324	25691	0	996	692	1744	748	2226	6525	3104	410	8465	0	425	0	0	7436	425	0	0	425	0	true							
354310	802012	17	105079	409838	0	482232	0	0	167929	0	4460042	0	298674		296603	3137545	111196	377136	4160485	0	883	22031	167929	60023	72607	149248	160427	46634	221831	35486	29590	20176	6317	132313	91569	235712	0	65073	0	true	50736	55931	896212	1950092	617147	184865	
354552	237039	108	10464	46884	0	94369	0	0	0	0	308013	0	3904		23787	25287	209768	83797	304109	0	0	1300	0	0	3857	18536	14521	2190	22393	0	2589	3735	258	15317	6582	0	0	2589	0	true							
354851	4006	0	3032	13958	0	20169	0	0	7766	0	37276	3000	1826		7284	4176	635	17137	24902	0	7548	268	7766	1439	5273	9254	7112	2290	13192	3762	571	521	311	16645	5166	311	0	4333	10359	false							
355120	37405	0	65445	165462	0	254737	0	0	0	0	235377	0	6448		30083	132736	14105	189292	228929	0	0	4438	0	0	15633	28247	5185	3375	43880	3232	6125	1144	2294	22358	12795	0	0	9357	0	true							
355559	72457	0	8519	113188	0	198118	0	0	0	0	185658	0	23622		30165	57266	8076	189599	161323	0	713	2778	0	0	8988	24341	15163	3148	31157	1826	1497	567	405	21475	4295	28462	0	2724	0	true							
355858	537589	774	5616	57251	0	77057	0	0	0	0	1035104	228	77278		70487	301878	21938	70583	945024	84	12574	7022	0	0	24294	69651	45040	8949	93929	15162	19711	11991	839	77447	47703	64151	0	34873	8290	true	46107	24475	122294	179484	214866	311671	
356239	24609	0	21972	68049	0	100949	0	0	0	0	158269	0	11340		52215	39914	12933	78977	144691	0	2238	3199	0	0	11701	32746	25531	10529	44447	0	11974	1261	0	28294	13235	2524	0	11974	994	true							
356659	6138	0	3137	11837	0	24885	0	0	2437	0	135997	0	8352		45165	44096	13172	21737	127645	11	0	5159	2437	0	10824	21813	34197	7905	32637	4500	4789	1735	0	29575	11024	0	0	9289	0	true							
356752	14041	0	8560	14121	0	30220	0	0	0	0	25200	0	5440		3316	6144	1760	21453	19760	207	0	436	0	0	2364	1639	454	0	3614	286	271	0	0	1141	557	0	0	271	0	true							
357151	0	0	22	23929	0	60907	0	0	0	0	60009	0	0		3017	48299	1679	60885	60009	0	0	304	0	0	3305	2818	0	0	6123	864	4724	0	0	3106	5588	0	0	5588	0	false							
357526	28600	0	2716	80952	0	100102	0	0	0	0	62859	0	600		16834	9116	8024	97386	62259	0	0	2571	0	0	9993	7469	4498	1199	17462	898	1085	0	0	6325	1983	0	0	1983	0	true							
357553	24978	0	22043	39873	0	73866	0	0	0	0	100353	0	36507		17226	24788	6084	51822	63846	1	0	797	0	0	4549	16189	8107	4643	20738	5680	3269	7899	251	16262	17099	0	0	8949	0	true							
357777	65119	0	0	14916	0	37547	0	0	0	0	179052	0	0		54414	13841	26854	37547	179052	0	0	13188	0	0	9869	38989	29868	11908	48858	417	6215	1890	936	36220	9458	0	0	6632	0	true							
357937	29161	0	32860	103762	0	154086	0	0	0	0	162324	0	36799		24143	55907	5582	120721	125134	505	391	2353	0	0	14719	29444	12623	173	44114	5573	13231	1493	0	32816	20297	0	0	18804	0	true							
358112	33189	0	1838	34159	0	41230	0	0	4958	0	84088	0	1797		21362	5935	7660	39392	82291	0	0	2522	4958	0	13928	16191	6318	1386	28520	657	1527	0	4958	16461	7141	9192	0	2184	0	false							
358448	29809	4	4530	19313	0	29556	0	0	0	0	52507	0	1473		17055	2342	9177	25022	51034	0	0	1465	0	0	2887	11512	4094	1194	14398	319	350	0	0	2631	669	0	0	669	0	true							
358756	7224	0	128	12956	0	16077	0	0	0	0	30155	0	6402		6146	6688	4284	15949	23753	0	0	1505	0	0	1578	4241	3996	2589	5819	2978	526	334	0	6259	3838	0	0	3153	0	false							
359472	2532	2	0	381	0	2405	0	0	0	0	43040	0	0		7905	8512	4767	2403	30723	0	12317	2427	0	0	1245	6730	8286	11986	7975	261	1357	1539	592	20342	3749	0	0	1618	12317	true							
359650	4539	0	501	3539	0	6328	0	0	0	0	12730	0	3878		2406	2356	1009	5827	8852	0	0	315	0	0	351	1771	1048	584	2122	254	1567	260	0	1348	2081	0	0	1821	0	true							
359744	7693	0	1384	8265	0	15368	0	0	0	0	21635	0	1318		5976	2534	903	13750	20317	234	0	0	0	0	1502	4510	3797	294	6012	0	805	500	0	4127	1305	0	0	805	0	true							
360777	2846	0	0	0	0	0	0	0	0	0	27670	0	0		10101	3477	2270	0	27670	0	0	421	0	0	4486	10295	1752	4	14781	515	4294	0	0	6436	4809	0	0	4809	0	false							
361055	377824	0	45787	58568	0	111385	0	0	0	0	684968	0	2612		52769	228263	11094	65578	682356	20	0	1936	0	0	15073	38190	20850	770	53263	663	2739	595	0	22115	3997	3903	0	3402	0	true							
361167	2234320	0	37901	567796	0	585661	0	0	310448	0	4499876	0	837744		457447	1086343	83709	545638	3621517	2122	40615	31651	310448	305367	301582	328677	84485	24571	630259	123086	284684	18933	13195	281868	439898	0	0	407770	54389	true	76565	80721	534547	281912	1229320	828306	
361279	7778	0	640	37018	0	60283	0	0	8791	0	90647	0	3084		24866	15458	1309	59643	71149	0	16414	471	8791	0	14571	21259	13031	9761	35830	2020	5257	1511	0	33757	8788	0	0	7277	16414	true							
361354	5791	0	4012	11665	0	18130	0	0	0	0	33365	0	7891		8320	2933	2540	14118	25474	0	0	1154	0	0	3627	10257	2104	136	13884	6049	994	1202	272	7804	8517	0	0	7043	0	true							
361439	39448	0	31359	105683	0	191365	0	0	0	0	184711	0	1013		34956	72809	11645	160006	183698	0	0	1564	0	0	18746	34522	11156	341	53268	1775	4388	1525	0	29810	7688	0	0	6163	0	false							
362043	6889	0	3572	5251	0	16007	0	0	0	0	26256	0	1369		9339	6811	850	12435	24887	0	0	172	0	0	1821	4901	4168	1157	6722	0	0	509	0	2708	509	0	0	0	0	false							
362155	27522	0	8316	62330	0	77971	0	0	0	0	100604	0	4062		15758	9862	1455	69655	96542	0	0	445	0	0	7292	18043	7322	7035	25335	974	2940	2221	17394	23934	23529	0	0	3914	12736	true							
362717	334810	1	57169	113577	0	220508	0	0	0	0	590172	0	10034		75082	142189	39428	163338	580138	0	0	13341	0	0	10378	29014	40269	18967	39392	2885	4206	3648	3804	23546	14545	0	0	7091	0	true							
362856	25067	0	12563	56814	0	84881	0	0	0	0	40846	0	196		4105	2972	1001	72318	40650	0	0	529	0	0	3421	3712	1314	0	7133	2975	1027	359	0	4342	4361	0	0	4002	0	true							
362940	19484	0	3235	16976	0	20225	0	0	0	0	37353	0	2048		9622	2576	3073	16990	35305	0	0	1299	0	0	1920	4533	5338	1243	6452	1610	649	0	0	3411	2259	0	0	2259	0	false							
363442	3750	0	265	2133	0	2397	0	0	0	0	10068	0	1297		2382	1051	329	2132	8771	0	0	0	0	0	419	2095	1624	781	2514	0	347	0	0	2537	347	0	0	347	743	false							
363648	54814	14	11861	13712	0	57522	0	0	0	0	147181	0	17000		14102	55657	32439	45647	130181	0	0	0	0	0	7847	16726	3897	104	24573	1863	5181	1092	0	14471	8136	0	0	7044	0	false							
363657	186888	5	6560	28334	0	39389	0	0	0	0	580005	0	75199		104837	177431	81277	32824	504806	0	0	47184	0	0	22346	49794	60007	40351	71146	3314	13072	15069	11733	67661	43188	0	0	16386	0	true							
363778	16066	0	144	6352	0	18477	0	0	1	0	41395	0	240		10684	0	3505	18333	41155	0	0	1127	1	1	3687	8813	2359	3256	12320	2018	2864	1384	948	7431	7214	0	0	4882	0	true							
364131	16112	0	5269	60252	0	91574	0	0	0	0	90761	0	651		25282	28582	7315	86305	90110	0	0	1901	0	0	7314	21889	7947	4514	29203	1649	1372	676	706	16382	4403	0	0	3021	0	true							
364270	40411	0	3940	67128	0	67159	0	0	0	0	54846	0	4405		1257	10631	0	63219	50441	0	0	0	0	0	1782	1174	292	203	2956	0	354	0	0	2193	354	0	0	354	0	true							
364430	17871	0	17418	57293	0	86011	0	0	0	0	73008	0	10188		8797	21976	488	68593	62820	0	0	0	0	0	5511	11236	3388	471	16747	2039	7464	830	2221	11810	12554	0	0	7104	0	false							
364850	12511	0	2760	13668	0	26271	0	0	2012	0	47796	0	7332		6011	14361	4435	23511	38526	0	1938	397	2012	2012	3798	6439	2706	3421	8224	1755	1932	572	300	10354	4559	572	0	3687	1938	false							
365325	1224676	5	131263	5309266	0	6385516	0	0	338200	0	13632129	0	1124745		1293650	8913819	280899	6253575	12507384	673	0	66618	217546	216668	798310	1192276	463514	94071	1990586	285941	369628	271649	18244	1254521	945462	2575920	109699	655569	79364	true	966714	825415	2958399	5215630	1095705	127237	
365745	19623	0	0	52398	0	124184	0	0	7609	0	38800	0	240		6016	10581	1842	124184	38560	0	0	131	7609	0	1512	3694	2524	360	5206	0	506	0	0	2075	506	0	0	506	0	true							
365848	15075	0	8530	21118	0	34216	0	0	0	0	52344	0	297		13316	18119	3461	25686	51945	0	102	748	0	0	2291	6117	6213	3852	8400	0	355	322	0	5157	677	0	0	355	0	true							
365950	6533	0	2358	14984	0	25515	0	0	2091	0	40812	0	59		11707	8979	2399	23157	40753	0	0	581	0	0	2401	12853	3079	1267	15254	0	2953	2747	0	7893	5700	0	0	2953	0	false							
366078	282523	0	7993	18849	0	36788	0	0	27838	0	394733	0	8016		54917	20601	8118	28795	386567	0	150	4281	27838	24098	26559	18228	24481	2770	44784	1259	2960	15352	0	17121	19571	0	0	4219	0	true							
366238	657502	1	28564	68193	0	135126	0	0	0	0	1083739	0	83582		82367	222956	32239	104518	1000157	2043	0	12780	0	0	32752	106699	20536	4793	139450	19212	17822	1468	0	82412	38502	2442	0	37034	0	false							
366247	24235	0	9175	23579	0	48389	0	0	1	0	67314	154	4677		18154	7886	941	39214	62482	0	1	941	1	1	7835	15094	5923	508	22929	2046	3257	530	0	11206	5834	0	0	5303	0	false							
366359	0	0	16175	30632	0	58877	0	0	0	0	7033	0	3019		2225	1857	558	42702	4014	0	0	138	0	0	685	1785	585	71	2470	1750	0	300	0	902	2050	0	0	1750	0	false							
366658	15969	0	170	21627	0	31884	0	0	0	0	58945	0	550		17754	10729	8563	31714	58395	0	0	3925	0	0	3540	14217	9160	1414	17757	320	2573	771	251	10578	3916	0	0	2893	0	true							
366854	6793	0	4428	14903	0	20660	0	0	0	0	19077	0	2462		4232	3746	1687	16232	16615	0	0	735	0	0	4072	3532	921	13	6746	0	0	0	0	4306	0	0	0	0	0	false							
367150	6973	20	18035	31553	0	38404	0	0	2500	0	31404	0	692		7997	10405	1293	20349	30467	0	245	451	2500	2500	2467	7285	2985	446	2500	0	271	571	0	5186	843	0	0	271	0	false							
367178	21009	0	110	27562	0	39986	0	0	0	0	75369	0	681		19189	5449	7107	39876	74688	0	0	2856	0	0	5962	16062	13578	1187	22024	1203	3353	5773	1793	17600	12122	0	0	4556	0	true							
367431	15343	0	16609	198175	0	198175	0	0	0	0	83858	0	788		24119	0	12550	181566	74915	0	8155	4254	0	0	13712	26501	11108	3134	40213	607	11302	1173	978	30335	14060	0	0	11909	8155	false							
367543	39395	0	8402	78016	0	115417	0	0	0	0	155711	0	59387		20553	43491	13815	107015	96324	0	0	7572	0	0	6829	20709	12017	6016	27028	14060	10789	1314	1091	25018	27254	0	0	24849	0	true							
368054	18436	0	443	31442	0	45247	0	0	0	0	51613	0	0		7988	10010	1881	44804	51613	0	0	519	0	0	4024	7083	1822	831	11107	6411	2740	256	0	5772	9407	0	0	9151	0	false							
368344	29233	1	5566	34771	0	65963	0	0	0	0	84462	0	2391		28525	13186	5606	60396	82071	0	0	631	0	0	3837	8985	24504	0	12822	896	252	3569	0	8801	4717	0	0	1148	0	true							
368522	56754	0	813	58472	0	63687	0	0	0	0	71603	0	0		7939	4044	3803	62874	71603	0	0	847	0	0	1276	3902	3189	1458	5177	0	560	420	0	1886	980	0	0	560	0	true							
368933	21598	0	5540	27565	0	60770	0	0	0	0	62784	0	11944		14398	16238	2217	53814	50840	1416	0	526	0	0	4535	10600	6302	901	14900	650	1459	501	0	7940	2610	0	0	2109	0	true							
368951	24812	0	8247	48081	0	66874	0	0	0	0	116704	0	14914		23988	43575	8498	58627	101790	0	0	2665	0	0	10724	10770	8128	3199	18914	9822	3280	2062	333	8833	15497	0	0	13102	0	true							
369453	24241	0	11127	32726	0	62368	0	0	0	0	59694	0	7466		13142	4134	3900	51241	52228	0	0	1359	0	0	5497	12002	4885	1100	17498	3188	4647	0	0	10342	7835	0	0	7835	0	true							
369659	47897	0	3283	50465	0	72418	0	0	0	0	829419	0	26746		50085	598209	14908	69019	802673	116	0	6253	0	0	26138	44367	26876	7859	60506	2761	36209	38339	763	55156	78072	0	0	38970	0	true							
370020	63998	1	21553	126798	0	191672	0	0	0	0	243055	0	16607		61696	64209	25017	170118	226200	0	248	9891	0	0	19112	39161	29660	8032	57090	2708	7967	5182	3027	34269	18883	7530	0	10675	0	true							
370271	1876788	52	38	253138	0	494853	0	0	41455312	0	43642471	0	0		16161	41747362	16501252	494763	43642471	0	0	2160	32725463	32725463	2405	10197	3955	1764	12602	0	0	0	0	2160	0	498	8729849	0	0	true	494763	0	41746864	498	1876788	0	
370347	15818	0	4871	17432	0	38781	0	0	0	0	50648	0	1748		9762	8466	2910	33910	48900	0	0	581	0	0	2513	14834	6879	46	17346	1051	770	272	0	14510	2093	0	0	1820	0	true							
370721	14344	0	5566	27548	0	56221	0	0	0	0	116927	0	25570		26108	33850	6789	50655	91107	0	250	2358	0	0	12926	18078	12545	1495	31004	3487	10477	9725	0	18936	23689	0	0	13964	0	false							
370833	5674	0	1721	15594	0	19806	0	0	7386	0	23628	0	1329		7083	2440	254	18085	22299	0	0	0	7386	5053	4355	4850	4783	198	9205	0	1329	0	0	7102	1329	2585	0	1329	996	true							
370954	9854	0	2182	20749	0	23386	0	0	7524	0	57388	0	8132		7803	19841	1977	21204	49256	0	0	1135	3475	2730	4414	13273	3059	0	17687	2305	4241	400	0	12943	6946	0	4049	6546	0	false							
371223	28146	1	14430	104013	0	112659	0	0	56056	0	97130	0	3540		34816	24976	2815	97731	93342	497	248	755	56056	30007	3510	8495	2267	25774	12005	273	3429	259	0	5230	3961	796	0	3702	0	true							
371232	40050	0	8794	47903	0	67510	0	0	0	0	69674	0	6160		7069	18029	2700	58716	63514	0	0	0	0	0	3047	5266	2066	356	8313	0	860	0	0	3666	860	0	0	860	0	true							
371362	42335	180	32209	133447	0	223449	0	0	4062	0	178465	382	26680		24046	40579	7401	191060	151403	0	0	2981	0	0	16818	41541	3878	1982	58011	10571	13027	6450	1284	40173	31332	0	4062	23598	0	true							
371559	16580	0	10558	24487	0	37870	0	0	0	0	68543	0	29046		7366	6219	2156	27312	39497	0	0	1119	0	0	3397	9719	2091	148	13116	14594	15795	0	0	7989	30389	0	0	30389	0	true							
371755	9824	0	7087	18558	0	28177	0	0	0	0	41563	0	9243		3762	24670	1481	21090	32320	0	0	665	0	0	1380	2130	897	1509	3473	551	300	0	302	2154	1153	0	0	851	0	true							
371849	16649	0	1259	10357	0	18836	0	0	1000	0	45146	0	1557		16297	3435	7203	17403	43341	174	248	2022	0	0	2962	10222	7851	2538	13079	0	271	708	510	7276	1489	0	1000	271	0	true							
371924	710497	7	12105	65126	0	102414	0	0	0	0	1096298	0	154777		86946	184726	38053	90054	941292	248	229	11277	0	0	17450	42597	51944	27626	58688	5576	17015	35354	3512	52672	61457	5448	0	22591	0	true							
371942	16111	0	4070	18202	0	34280	0	0	0	0	61707	0	5551		21707	12089	7809	30210	56156	0	0	1233	0	0	2842	14692	9316	1983	17534	2708	1966	0	0	7126	4674	0	0	4674	0	true							
372444	31667	0	1416	26260	0	36716	0	0	0	0	62554	0	249		12242	3795	5083	35300	62305	0	0	3107	0	0	3440	10503	6676	155	13942	387	4576	1356	0	8532	6319	0	0	4963	0	true							
372538	115270	0	23803	160334	0	211376	0	0	0	0	324816	0	50133		66306	4120	18485	187573	274683	0	0	9026	0	0	23894	65563	38987	5878	88247	14043	45077	9130	2854	68016	71104	0	0	58701	0	false							
