"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
211114	0	0	0	0	0	0	16	2				0	79	0		0							0	0	0	0			15	0	10	0	30	0			0	0	0	0	0	0	0	0				0	0	34	4	
211271	0	0	0	0	0	0	1917	13		0		0	416	0		0		0	0	0	0	0	0	0	2	10			0	0	555	0	409	0			0	0	0	1301	0	0	5	32	0	0		0	0	0	6	
211338	0	17	0	0	0	0	72	9				0	79	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				52	37	27	9	
211851	0	0	0	0	0	0	0	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	0	
212018	26	0	0	0	0	0	3	3		0		0	195	137		0		0	0	0	0	0	0	0	0	0			0	0	0	0	28	4			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
212335	0	0	0	0	0	0	45	1		0		0	640	604		0		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	18	0	0	3	0	0	0		0	1	33	17	
212344	0	0	0	0	0	0	5	0				0	179	150		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				28	1	1	4	
212465	0	0	127	448			28801		19073	202	0	93	66261		0	152	23486	0	0	0	0	62	43	3	1045	2239			10205	896	2510	93	1464	0		0	43	0	0	0	9	39	751	441	0	0	0	144	1	28835	2704	
212522	0	0	0	0	0	0	115	39		0		0	1349	832		0		0	0	0	0	0	0	0	49	0			117	24	0	1	0	27			0	0	0	0	0	0	0	0	0	0		55	5	269	46	
212577	0	0	0	0	0	0	848	249		0		0	6736	6193		0		0	0	0	0	0	0	0	152	43			0	0	200	234	91	0			0	0	0	48	0	34	0	0	0	0		284	16	16	24	
213471	0	0	0	0	0	0	0	0				0	96	0		0				0		0	0	0	0	0			0	0	0	0	96	0			0	0	0	0	0	0	0	0				0	0	0	0	
213538	0	0	0	0	0	0	40	4				1	40	36		2							0	0	0	0			0	0	0	0	0	0			0	5	0	22	0	0	0	0				0	0	2	8	
213912	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
213958	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
214106	0	0	0	0	0	0	78	0		0		0	502	51		0		0	0	0	0	0	0	0	0	0			0	0	0	0	191	0			0	0	0	0	74	0	0	0	0	0		0	0	186	78	
214414	0	0	0	5	0	0	80	8		0		2	335	0		0		0	0	0	0	2	0	0	0	0			27	22	0	0	56	0			0	0	0	0	0	0	0	0	0	0		117	11	135	32	
214722	0	0	0	0	0	0	114	64		0		0	158	108		0		0	0	0	0	0	0	0	0	16			0	0	0	0	2	0			0	0	0	0	0	0	0	0	0	0		5	0	43	34	
214807	0	0	0	0	0	0	0	0		0		0	1000	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	1000	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214843	0	0	0	0	0	0	9	8				0	14	1		0				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				5	1	0	0	
215345	0	0	0	0	0	0	1	1				0	84	0		55				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				2	0	3	0	
215354	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
215653	0	0	0	0	0	0	259	249				0	0	0		0				0		0	0	249	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	0	3	
215662	0	6	0	0	0	0	119	74		0		29	256	197		30		0	0	0	0	0	0	0	0	0			17	0	0	0	0	0			0	0	0	8	0	0	0	0	0	0		0	0	12	2	
215710	0	307	0	0	0	0	526	3				0	101	0		0				0		0	0	0	0	0			0	0	5	0	49	0			0	0	0	200	0	0	15	0				4	0	33	11	
216164	0	0	0	0	0	0	21	3				0	46	35		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	8	11	10	
216230	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
216632	0	0	0	0	0	0	156	59				0	38	0		0							0	0	0	15			0	0	56	0	8	0			0	0	0	6	17	12	0	7				0	0	13	1	
216922	0	65	0	179	0	0	2393	516		0		40	2835	624		0		0	0	0	0	2	0	0	113	363			278	41	383	92	185	35			0	8	292	481	2	69	836	62	0	0		75	6	395	88	
217059	0	0	0	0	0	0	9	3		0		0	183	0		178		0	0	178	0	0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	5	
218131	0	0	0	0	0	0	5	0				0	26	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	5	
218261	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
218850	0	0	0	0	0	0	110	0				95	18	0		13				13		95	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	4	14	
218878	0	0	0	0	0	0	1	0				0	133	59		0							0	0	4	0			0	0	1	0	51	0			0	0	0	0	0	0	0	0				10	0	9	0	
219044	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
219343	0	0	0	0	0	0	324	32		0		5	56	0		0		0	0	0	0	0	0	0	23	152			0	0	42	6	5	0			0	53	0	0	0	13	0	0	0	0		0	1	28	20	
219651	0	0	0	0	0	0	0	0				0	125	125		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
219679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
220059	0	0	0	0	0	0	26	0				0	139	42		0				0		0	0	0	20	0			0	0	1	0	50	0			0	0	0	0	0	3	0	0				0	2	27	20	
220527	0	0	0	0	0	0	201	14		0		0	360	1		0		0	0	0	0	0	0	0	20	9			0	0	42	3	0	2			0	0	21	3	0	19	0	4	0	0		0	0	316	107	
220844	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	0	0	0	
220974	0	0	0	0	0	0	79	37				0	45	3		0				0		0	0	0	0	0			0	0	5	8	0	1			0	0	0	6	0	0	0	0				33	19	8	4	
221775	0	0	0	0	0	0	469	3				0	0	0		0							0	0	0	114			0	0	9	0	0	0			0	339	0	2	0	0	0	0				0	0	0	2	
222156	0	0	0	0	0	0	4	4				0	23	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				23	0	0	0	
222446	0	0	0	0	0	0	75	3		0		0	40	2		19		0	0	19	0	0	0	0	0	0			0	0	5	0	18	0			0	0	0	0	0	0	0	65	0	0		0	2	1	0	
222558	0	0	0	0	0	0	11	8				2	227	0		0				0		0	0	0	0	0			0	0	0	0	0	0			222	0	0	0	0	0	0	0				5	1	0	0	
222754	0	0	0	0	0	0	17	17				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223005	0	0	0	0	0	0	19	7				6	20	0		20				0		0	0	0	0	0			0	0	4	2	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223322	0	0	0	0	0	0	127	19		0		0	234	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	14	0	0	69	0	0	0		0	0	165	94	
223331	0	0	0	0	0	0	283	186		0		0	1943	1763		11		0	0	11	0	0	357	0	0	3			73	20	0	0	0	0			0	0	0	0	0	0	0	27	0	0		18	13	78	34	
223452	0	0	0	0	0	0	5	1				2	3	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
223751	0	0	0	0	0	0	0	0				0	7	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223845	0	0	0	0	0	0	24	22				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
224552	0	0	0	0	0	0	5	0				0	3279	2978		0				0		0	0	0	0	0			0	0	0	0	194	0			0	0	0	0	0	0	15	0				0	1	92	4	
224954	0	0	0	0	0	0	0	0				0	63	0		0							0	0	0	0			0	0	0	0	61	0			0	0	0	0	0	0	0	0				0	0	2	0	
225054	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
225157	0	0	0	0	0	0	4	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	2	0	0				11	0	0	1	
225241	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
225335	0	0	0	0	0	0	16	16				0	48	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	10	0	0	0	0	0				0	0	38	0	
225559	0	67	0	0	0	0	164	6				1	160	14		6				0		0	0	0	0	25			0	0	0	2	0	12			0	0	0	0	0	3	0	38				0	3	128	19	
225942	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
226949	23	0	0	0	0	0	0	0				0	146	100		0				0		0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	3	0	
227151	0	0	0	0	0	0	10	2				0	62	7		0				0		0	0	0	0	0			0	0	2	0	49	0			0	0	0	4	0	0	0	0				0	0	6	2	
227357	0	0	0	0	0	0	8	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	8	
227656	0	0	0	0	0	0	97	97				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
227777	0	0	0	0	0	0	3	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	3	
228000	0	0	0	0	0	0	33	2				0	131	0		0				0		0	0	0	0	1			0	0	12	0	0	0			0	0	0	0	96	6	0	0				13	5	22	7	
228055	0	0	0	0	0	0	0	0				0	84	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	84	0				0	0	0	0	
228158	0	0	0	0	0	0	35	10				20	434	156		37				0		0	0	0	0	0			0	0	0	0	56	0			0	0	0	0	101	0	0	0				73	5	11	0	
228279	0	0	0	0	72	54	88	6				0	196	11		0				0		0	0	0	27	19			0	0	8	0	34	8			0	0	0	0	0	0	0	1				23	0	21	0	
228345	0	0	0	0	0	0	5	0				1	0	0		0							0	0	0	0			0	0	3	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229173	0	0	0	2	0	0	20	0				0	0	0		0							0	0	0	0			0	0	12	0	0	0			0	0	0	0	0	0	0	0				0	0	0	6	
229342	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
229454	0	0	0	0	0	0	6	0				5	57	0		9							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	37	1	
229801	0	0	0	6	648	75	2834	1590		0		11	11150	6707		0		0	0	0	0	0	0	0	0	2			83	40	11	10	2	13			0	0	0	0	0	19	0	19	0	0		3459	1021	238	30	
229913	0	0	0	0			0		0	0	0	0	5137		0	0	5137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423	0	0	0	0	0	0	3	0				0	18	0		0				0		0	0	0	0	0			1	1	0	0	6	0			0	0	0	0	0	0	0	1				0	0	11	1	
230610	0	0	0	0	0	0	5	0				0	90	83		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	7	3	
230759	0	0	0	0	0	0	157	27		0		99	476	56		413		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	30	0	0	0	0	0	0		0	0	7	0	
231149	0	0	0	0	0	0	0	0				0	24	0		0				0		0	0	0	0	0			0	0	0	0	17	0			0	0	0	0	0	0	0	0				4	0	3	0	
231279	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
231336	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
231671	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
232847	0	0	0	0	0	0	0	0				0	899	0		800				800		0	0	0	0	0			0	0	0	0	67	0			0	0	0	0	0	0	0	0				27	0	5	0	
232856	0	0	0	0	0	0	31	0				0	56	0		0				0		0	0	0	0	0			0	0	1	0	2	0			0	0	0	0	0	0	6	6				7	5	41	19	
233031	1000	0	0	0			44000		10000	0	0	5000	215000		0	39000	54000	0	0	3000	0	1000	0	0	8000	6000	0	0	34000	4000	3000	1000	4000	2000	5000	0	0	2000	0	0	5000	2000	0	0	0	0	0	15000	7000	50000	3000	
233246	0	0	0	0	0	0	0	0				0	6	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	0	
233358	0	0	0	0	0	0	50	23				0	163	51		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				105	21	7	2	
233442	0	0	0	0	0	0	26	0				0	132	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	15	0	0	0				80	8	37	11	
233527	0	0	0	0	0	0	86	0				8	507	43		36				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	3	0	0	0				322	78	103	0	
233554	0	0	0	0	289	74	810	725		0		0	1718	1044		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	375	0	0	0		8	9	2	2	
234355	0	16	0	0	0	0	482	54		0		273	903	145		647		0	0	133	0	198	0	0	13	0			0	0	28	0	0	0			0	0	0	5	0	32	0	8	0	0		51	50	47	16	
234506	0	0	0	0	0	0	16	0				0	7	0		0							0	0	0	9			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	6	2	1	
234739	0	0	0	0	0	0	326	40		0		0	537	58		0		0	0	0	0	0	0	0	0	0			34	3	120	50	42	32			0	13	0	0	299	3	0	71	0	0		8	2	64	24	
234841	0	0	0	0	0	0	40	25				3	34	1		30				30		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	10	0	2	
235174	0	0	0	0	0	0	64	0				0	290	0		0							0	0	290	0			0	0	64	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235231	0	0	0	0	0	0	24	5				3	207	0		7							0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				120	12	73	4	
235316	0	0	0	0	0	0	9	0				0	46	46		0							0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	7				0	0	0	0	
235446	0	0	0	0	0	0	0	0				0	8	0		8				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235530	0	2	0	0	0	0	42	5				19	68	0		27				0		0	0	0	35	6			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	4	6	3	
235558	0	0	0	0	0	0	2	0				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
235950	0	0	0	0	0	0	1	0				0	25	24		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
236153	0	0	0	14	0	0	535	150		0		85	1389	125		794		0	0	794	0	85	0	0	0	0			126	103	0	5	0	0			0	0	0	0	75	0	0	9	0	0		16	45	253	124	
236256	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
236603	0	0	0	0	0	0	4	2				0	24	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	2	
236706	0	0	0	0	0	0	142	9		0		2	105	0		22		0	0	0	0	0	0	0	0	5			0	0	51	11	80	0			0	0	0	0	0	64	0	0	0	0		0	0	3	0	
236957	0	0	0	0	0	0	6	0				0	44	0		2							0	0	39	1			1	1	0	0	0	0			0	0	0	0	0	4	0	0				2	0	0	0	
237066	0	0	0	0	0	0	113	4		0		38	1747	1684		0		0	0	0	0	0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0	0	0		1	5	62	61	
237619	0	0	0	0	0	0	20	0		0		0	261	40		0		0	0	0	0	0	0	0	13	0			0	0	0	0	84	34			0	0	0	0	0	0	0	0	0	0		0	0	90	20	
237954	15	7	0	0	0	0	20	6				2	57	0		0							0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				6	4	34	1	
238139	0	0	0	0	0	0	23	10				0	41	28		1							0	0	0	0			0	0	0	0	0	0			0	0	0	11	0	0	0	0				11	2	1	0	
238250	0	0	0	0	0	0	4	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
238737	0	0	0	0	0	0	2	0				1	16	0		4				0		0	0	0	0	0			12	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239275	0	0	0	0	0	0	422	6		0		0	459	59		0		0	0	0	0	0	0	0	209	126			0	0	19	1	5	0			0	0	1	15	93	9	0	47	0	0		0	0	92	199	
239556	0	0	0	0	0	0	24	0				0	249	0		0				0		0	0	0	5	0			0	0	14	0	151	0			0	0	0	0	0	0	0	0				76	9	17	1	
239613	0	0	0	0	0	0	810	207		0		0	1577	760		0		0	0	0	0	0	0	0	0	0			0	0	6	0	27	0			0	0	18	81	0	14	0	0	0	0		737	497	35	5	
239659	0	0	0	0	0	0	5	4				0	53	8		1				0		0	0	0	0	0			0	0	1	0	38	0			0	0	0	0	0	0	0	0				0	0	6	0	
239752	0	0	0	0	0	0	6	4				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
240954	0	0	0	0	0	0	1	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
241009	0	0	0	0	0	0	6	0				0	132	104		0							0	0	0	0			2	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	5	
241157	0	0	0	0	0	15	101	8		0		43	656	75		326		0	0	109	0	1	0	0	0	0			0	0	6	3	46	22			0	0	0	0	8	0	1	0	0	0		45	2	133	24	
241559	0	0	0	0	0	0	24	18				0	19	0		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	5	
241607	0	0	0	0	0	0	34	0		0		0	48	0		0		0	0	0	0	0	0	0	0	0			0	0	14	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	48	20	
242257	0	0	0	0	0	0	13	2				0	28	4		4							0	0	0	0			0	0	2	0	12	0			0	0	0	0	0	0	0	7				4	1	4	1	
242444	0	0	0	0	0	0	150	5		0		0	48	0		0		0	0	0	0	0	0	0	0	1			0	0	83	50	39	0	0		0	0	0	0	1	6	8	1	0	0		0	3	0	1	
242949	0	0	0	0	0	0	5	0				0	78	46		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	32	1				0	0	0	4	
242958	0	0	0	0	0	0	12	6				5	129	48		77							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	1	0	0	
242976	0	0	0	43	0	0	91	0				0	276	0		0							0	0	0	0			0	0	37	0	249	0			0	0	0	0	0	0	0	11				0	0	27	0	
243375	0	0	0	0	0	0	119	0		0		0	1549	0		0		0	0	0	0	0	0	0	0	0			1549	119	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
243414	0	0	0	0	0	0	2	0				0	6	0		0							0	0	0	0			6	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
243955	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
244037	0	0	0	0	0	0	196	31				1	179	112		0				0		1	0	0	0	0			0	0	10	0	1	0			0	0	0	0	0	7	3	141				59	0	4	6	
244149	0	0	0	0	0	0	6	0				0	44	2		0				0		0	0	0	0	0			0	0	2	0	27	0			0	2	0	0	0	0	0	2				0	0	15	0	
244158	0	0	0	0	0	0	59	4				48	99	94		0				0		47	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	2	5	2	
244251	61	0	0	0	0	0	9	6				0	67	0		5				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
245016	0	0	0	0			200		99	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	0	23	0	8	23	10660	271		0		19	36520	2498		55		0	0	0	0	0	0	0	9	0			2115	191	596	7	1224	25			0	0	0	2	638	47	95	8	8	23		22177	8999	7653	497	
245351	347	0	0	0	0	0	7	6				0	697	350		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
245557	0	0	0	0	0	0	551	5				6	116	0		0				0		0	0	0	0	0			0	0	4	0	27	0			0	0	0	501	0	3	0	0				21	16	68	16	
246022	0	0	0	0	0	0	9	6		0		0	238	229		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	9	2	
246134	0	2	0	0	0	0	243	6		0		0	318	66		0		0	0	0	0	0	0	0	0	0			0	0	1	0	21	0			0	0	0	79	0	0	0	0	0	0		70	63	161	92	
246237	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
246451	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
246657	0	0	0	0	0	0	32	0		0		3	238	200		16		0	0	0	0	0	0	0	0	0			22	2	1	0	0	0			0	0	0	0	0	0	0	26	0	0		0	0	0	0	
246947	0	0	0	0	0	0	20	1				0	39	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	2	28	17	
246956	896	9	0	0	0	0	122	0				64	1747	0		669				650		41	0	0	0	0			0	0	8	0	114	0			0	0	0	0	0	0	55	21				13	20	0	0	
247140	0	0	0	0	0	0	31	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	30	0	0	0	0				0	0	0	1	
247355	0	0	0	0	0	0	83	71		0		5	135	70		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		25	3	37	4	
247476	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
247551	191	0	0	0	0	0	12	0				10	192	0		0				0		10	0	0	0	0			0	0	0	0	0	0			0	1	0	0	0	0	0	0				0	1	1	0	
247908	0	0	0	0	0	0	239	163		0		0	677	670		0		0	0	0	0	0	0	0	0	38			0	0	14	24	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
248240	0	0	0	0	0	0	7	2		0		0	1	0		0		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		1	3	0	1	
248352	0	0	0	0	0	0	3	0				2	52	47		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
248455	0	0	0	0	0	0	36	34				0	761	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	761	0	0	2				0	0	0	0	
248633	0	0	0	0	0	0	16	4				0	109	45		34							0	0	0	0			0	0	0	0	0	0			0	0	0	0	4	0	0	0				1	2	25	10	
248745	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
249416	0	0	0	0	0	0	0	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	7	0	0	0				0	0	1	0	
249612	0	0	0	0	0	0	390	389		0		0	14	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0	0	0		0	0	11	1	
249658	0	0	0	0	0	0	22	3				0	46	0		0							0	0	0	0			0	0	2	1	46	0			0	0	0	0	0	0	0	0				0	0	0	16	
250430	0	0	0	0	0	0	4	0				0	38	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	16	0				1	0	21	4	
250476	0	0	0	0	0	0	18	3				0	0	0		0							0	0	0	0			0	0	9	0	0	0			0	3	0	3	0	0	0	0				0	0	0	0	
250850	0	0	0	0	0	0	10	9				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
251352	0	0	0	0	0	0	5	1		0		1	54	14		11		0	0	11	0	1	0	0	0	0			5	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0		4	0	20	1	
251558	0	0	0	0	0	0	27	3				1	195	1		3				0		0	0	0	0	0			14	0	0	0	33	5			0	0	0	0	105	2	0	4				18	1	16	16	
251745	0	0	0	0	0	0	6	1				0	24	16		0				0		0	0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	3	
251857	0	0	0	0	0	0	1	0				0	30	0		0				0		0	0	0	0	0			0	0	0	0	17	0			0	0	0	0	0	0	0	0				13	1	0	0	
251978	0	0	0	0	0	0	413	166				0	1107	668		0							0	0	0	0			0	0	163	0	126	0			0	0	0	0	44	31	0	0				12	9	257	44	
252041	0	0	0	0	0	0	9	0				0	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	6	0	0				0	0	0	3	
252256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
252452	0	0	0	0	0	0	3	1				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	2	3	0	
252658	0	0	0	0	0	0	3	3				0	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
253356	0	0	0	0	0	0	21	3		0		0	52	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	34	18	0	0	0	0		0	0	18	0	
253468	0	0	0	0	0	0	257	14		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	243	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
