"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
183846	0	0	0	0	0	0	0	0	0	0	0	169804	0	0	0	0	0	156896	0	0	0	420	420	0	0	0	420	0	6	0	0	0	0	0	0	2041	2311	0	0	0	0	0	0	2917	0	24650	41873	0	0	0	0	0	0	0	3255	0	53295	100346	0	0	0	0	0	15279	0	316	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	89	1054	0	0	0	5612	26961	95257	116783	0	5392	47629	116783	169804	0	0	0	35514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246092	0	246092	
183958	0	0	0	0	0	0	0	0	0	0	346	125560	0	0	0	0	0	84530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785	2124	740	0	0	0	0	0	2557	751	56120	0	24464	0	0	0	0	0	0	0	0	14937	69593	0	0	0	0	0	9219	0	62	358	0	674	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2956	0	0	0	2956	0	0	0	2598	59300	14937	106577	0	11860	7469	106577	125906	0	698	698	25236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182105	0	182105	
184142	0	0	0	0	0	0	0	0	0	0	1308	180329	0	0	0	0	0	172819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6684	6963	0	0	0	4735	690	0	1465	2650	82813	3659	8	0	0	0	0	0	0	0	4019	46318	122482	0	0	0	0	0	16667	0	1294	1437	387	-2113	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10628	100067	51054	136097	0	20013	25527	136097	181637	0	100	100	29573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298775	0	298775	
184245	0	0	0	0	0	0	0	0	0	0	0	153620	0	0	0	0	0	134910	0	0	0	243	243	0	0	0	243	0	0	0	0	0	0	0	0	3025	2577	0	0	0	0	0	0	-7114	14952	73703	1102	12348	0	0	0	2106	0	0	0	623	52285	82002	0	0	0	0	0	9883	0	643	864	0	-8471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351	0	0	0	7351	0	0	0	18620	77767	55493	110320	0	15553	27747	110320	153620	0	0	0	23711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242577	0	242577	
184656	0	0	0	0	0	0	0	0	0	0	0	69353	0	0	0	0	0	26804	0	0	0	560	560	0	0	0	560	0	0	0	0	0	0	0	0	1358	4762	0	0	0	0	40906	0	4953	11409	97307	0	0	0	0	0	0	0	0	0	0	6812	19992	0	0	0	0	0	3656	0	12	0	0	4576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12779	106489	47718	24196	0	21298	23859	24196	69353	0	4420	4420	19261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192941	0	192941	
184759	0	0	0	0	0	0	0	0	0	50	0	26786	0	0	0	0	0	14221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	2890	0	0	0	95	15782	2073	0	0	0	0	917	0	0	0	0	0	0	0	0	397	13824	0	0	0	0	0	1017	0	0	0	0	-94	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	4218	16179	17852	0	844	8090	17852	26786	0	1233	1233	6278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38984	0	38984	
185251	0	0	0	0	0	0	0	0	0	0	114	9431	0	0	0	0	0	4575	0	0	0	54	54	0	0	0	54	0	0	0	0	0	0	0	0	1506	40	0	0	0	0	0	0	369	133	1128	7269	199	0	0	0	0	0	0	0	0	1180	3395	0	0	0	0	0	1305	0	32	50	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1671	2246	8449	4871	0	449	4225	4871	9545	0	1028	1028	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17559	0	17559	
185448	0	0	0	0	0	0	0	0	0	0	500	64830	0	0	0	0	0	61669	0	0	0	106	106	0	0	0	106	0	0	102	0	0	0	0	0	1225	1645	0	0	0	0	0	0	1291	0	18392	0	0	0	0	0	0	0	0	0	0	8516	53153	0	0	0	0	0	3105	0	0	0	0	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225	23538	8516	56364	0	4708	4258	56364	65330	0	3501	3501	17715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87889	0	87787	
185457	0	0	0	0	0	0	0	0	0	0	1	12654	0	0	0	0	0	10392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3240	1426	0	0	0	0	0	0	288	0	7700	1408	0	0	0	0	0	0	0	0	0	2391	8001	0	0	0	0	0	630	0	5	67	10	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	362	0	0	0	3245	9193	3809	8911	0	1839	1905	8911	12655	0	0	0	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25078	0	25078	
185859	0	0	0	0	0	0	0	0	0	0	13403	198566	0	0	0	0	0	214195	0	0	0	0	0	0	0	0	0	0	0	16185	0	0	0	0	0	7964	773	0	0	146473	0	0	0	3032	105358	0	0	0	0	0	0	0	0	0	0	0	51657	162538	0	0	0	0	0	41036	16185	1607	2833	0	3164	624	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846	0	0	0	1846	0	0	0	261402	3606	51657	185419	0	721	25829	185419	211969	0	0	0	55928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501784	0	485599	
186221	0	0	0	0	0	0	0	0	0	0	363	554693	0	0	0	0	0	463668	0	0	0	1741	1741	0	0	0	1741	0	0	0	0	0	0	0	0	42592	6272	0	0	0	0	0	0	5949	0	295838	8229	0	0	0	0	0	0	0	0	527	78310	384831	0	0	0	0	0	67652	0	529	3337	76	-1352	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43121	306687	86615	450411	0	61337	43308	450411	555056	0	713	713	82771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863349	0	863349	
186548	0	0	0	0	0	0	0	0	0	0	24	71939	0	0	0	0	0	66102	0	0	0	900	900	0	0	0	900	0	0	0	0	0	0	0	0	657	1203	0	0	0	0	0	0	512	0	16825	3180	2050	0	0	0	0	0	0	0	0	12415	53687	0	0	0	0	0	3805	0	86	512	0	-412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0	0	613	0	0	0	743	18540	15595	60457	0	3708	7798	60457	71963	0	0	0	8206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94433	0	94433	
186717	0	0	0	0	0	0	0	0	0	0	0	340374	0	0	0	0	0	335127	0	0	0	490	490	0	0	0	490	0	0	0	0	0	0	0	0	49888	6418	0	0	0	0	0	0	17809	173587	3818	96041	0	0	0	0	0	0	0	0	2717	137973	194437	0	0	0	0	0	21580	0	430	1615	0	14160	1041	0	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4673	4673	0	0	4673	0	0	0	0	0	0	0	2613	0	0	0	2613	0	0	0	223905	14568	238687	218116	0	2914	119344	218116	340374	0	0	0	94580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690799	0	690799	
186744	0	0	0	0	0	0	0	0	0	0	1446	598018	0	0	0	0	0	498981	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	3520	17297	0	0	0	0	0	0	13455	51712	283344	25522	34937	0	0	0	4299	0	0	11669	10290	64559	412463	0	0	0	0	0	43135	82	2371	6666	929	4598	0	0	0	0	0	544	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	519	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69272	352597	95828	481031	0	70519	47914	481031	599464	0	35000	35000	105848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978639	0	978557	
186838	0	0	0	0	0	0	0	0	0	0	366	219880	0	0	0	0	0	209164	0	0	0	159	159	0	128	0	31	0	0	0	0	0	0	0	5	3277	6619	0	0	0	0	397	0	1465	17051	59421	9475	0	0	0	0	0	0	0	0	6745	43129	159290	0	0	0	0	0	19989	255	0	933	0	-1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	490	0	0	0	20328	75663	53001	178612	0	15133	26501	178612	220246	0	1817	1817	31319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328742	0	328742	
186856	0	0	0	0	0	0	0	0	0	0	0	39491	0	0	0	0	0	33779	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	152	4914	0	0	25	9760	0	0	90	0	3934	0	2499	0	0	0	0	0	0	0	675	6080	27024	0	0	0	0	0	3055	0	0	0	0	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	19347	6080	32582	0	3869	3040	32582	39491	0	64	64	3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57687	0	57687	
187358	0	0	0	0	0	0	0	0	0	0	0	13156	0	0	0	0	0	9446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	3373	0	0	200	255	0	0	4	0	251	0	2253	0	0	0	0	0	0	0	710	1403	7333	0	0	0	0	0	611	0	0	24	0	-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	11407	1403	10173	0	2281	702	10173	13156	0	6794	6794	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22340	0	22340	
187451	0	0	0	0	0	0	0	0	0	0	31	41470	0	0	0	0	0	37949	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	22981	6	0	0	0	0	0	0	286	0	17028	716	0	0	0	0	0	0	0	0	3900	1743	32306	0	0	0	0	0	3428	0	143	259	11	-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	656	0	0	0	23124	21193	2470	36027	0	4239	1235	36027	41501	0	0	0	7815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78883	0	78883	
187648	0	0	0	0	0	0	0	0	0	0	167	9963	0	0	0	0	0	11053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	101	0	0	0	0	0	0	90	7	2825	407	0	0	0	0	0	0	0	0	0	4081	6972	0	0	0	0	0	280	0	0	0	0	-204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	3171	4488	7252	0	634	2244	7252	10130	0	245	245	1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15080	0	15080	
187899	0	0	0	0	0	0	0	0	0	0	0	262866	0	0	0	0	0	279856	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	7392	3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18432	0	0	0	32329	81274	166253	0	0	0	0	0	37278	37	407	3036	0	-1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5781	0	773	0	5008	0	0	0	7799	39770	99706	205059	0	7954	49853	205059	262866	0	0	0	26999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335858	0	335821	
187947	0	0	0	0	0	0	0	0	0	0	939	698878	0	0	0	0	0	617383	0	0	0	4383	4383	0	0	0	4383	0	0	0	0	0	0	0	0	85429	301	0	0	0	0	0	0	7239	1728	315509	26421	3900	0	0	0	1056	0	0	0	18295	107608	491480	0	0	0	0	0	57480	0	2921	5017	249	-2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13875	0	0	0	13875	0	0	0	90078	346093	135334	562931	0	69219	67667	562931	699817	0	6971	6971	92628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095619	0	1095619	
188056	0	0	0	0	0	0	0	0	0	0	755	115669	0	0	0	0	0	114625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133574	77	0	0	0	0	0	0	229	0	13585	0	9704	0	0	0	0	0	0	0	0	26643	87982	0	0	0	0	0	3145	0	283	321	0	-1981	0	0	0	0	0	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133857	13983	26643	100305	0	2797	13322	100305	116424	0	0	0	28958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266426	0	266426	
188177	0	0	0	0	0	0	0	0	0	43	0	53905	0	0	0	0	0	82192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54982	11150	0	0	936	18165	0	5013	0	0	0	0	23	0	0	0	0	0	0	0	0	79959	2233	0	0	0	0	0	1499	0	138	536	277	-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56056	29851	80236	7817	0	5970	40118	7817	53905	0	0	0	38965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173568	0	173568	
188430	0	0	0	0	0	0	0	0	0	0	4032	402009	0	0	0	0	0	259000	0	0	0	242	242	0	0	0	242	0	0	0	0	0	0	0	0	81389	8390	0	0	0	0	0	0	334	39735	58618	0	0	0	0	37318	192106	0	0	0	3598	35648	219754	0	0	0	0	0	55119	0	2789	3051	654	-8774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2043	0	0	2043	0	0	0	0	123913	110975	230451	268620	0	22195	115226	268620	406041	0	0	0	30263	0	0	0	0	0	0	0	0	0	229546	0	0	0	0	0	715475	0	715475	
188449	0	0	0	0	0	0	0	0	0	0	0	68950	0	0	0	0	0	47114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	6364	0	0	92	3681	36277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	43091	0	0	0	0	0	3357	0	44	428	0	-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	14119	40300	45976	0	2824	20150	45976	68950	0	3646	3646	11864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97333	0	97333	
188720	0	0	0	0	0	0	0	0	0	0	0	126773	0	0	0	0	0	119683	0	0	0	191	191	0	0	0	191	0	0	184	0	0	0	0	0	3242	2576	0	0	0	13977	2133	0	2951	0	35164	8250	6863	0	0	0	0	0	0	0	0	42832	76851	0	0	0	0	0	5750	184	95	95	773	2301	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3337	55103	53988	88758	0	11021	26994	88758	126773	0	3291	3291	23493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199651	0	199467	
188739	0	0	0	0	0	0	0	0	0	0	64	35073	0	0	0	0	0	40507	0	0	0	90	90	0	0	0	90	0	0	0	0	0	0	0	0	1977	3040	0	0	39	210	479	0	111	194	912	1001	0	0	0	0	0	0	0	0	0	19288	21219	0	0	0	0	0	2042	0	0	0	0	-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2210	7012	20768	23351	0	1402	10384	23351	35137	0	2850	2850	4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53159	0	53159	
188757	0	0	0	0	0	0	0	0	0	0	41	5852	0	0	0	0	0	4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941	60	0	0	0	0	0	0	245	200	5171	0	0	0	0	0	0	0	0	0	59	1027	3405	0	0	0	0	0	361	0	39	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	7	136	0	0	0	3180	7565	1034	3863	0	1513	517	3863	5893	0	2275	2275	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15456	0	15456	
188917	0	0	0	0	0	0	0	0	0	0	40	58710	0	0	0	0	0	49209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	1357	0	0	0	0	0	0	4042	4910	76050	2042	2474	0	0	0	0	0	0	0	305	30456	18448	0	0	0	0	0	2402	0	5	252	0	3283	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5860	97164	32498	23068	0	19433	16249	23068	58750	0	19200	19200	13591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160472	0	159760	
188926	0	0	0	0	0	0	0	0	0	0	0	70853	0	0	0	0	0	77818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6964	579	0	0	0	0	0	0	313	3760	3238	0	0	0	0	0	0	0	0	0	0	33677	44141	0	0	0	0	0	5552	0	0	478	0	-552	264	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3676	0	0	0	3676	0	0	0	10724	4295	33677	53155	0	859	16839	53155	70853	0	0	0	8940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96635	0	96635	
189044	0	0	0	0	0	0	0	0	23	0	0	567693	0	0	0	0	0	496163	0	0	0	1957	1957	0	0	0	1957	0	0	0	224	0	0	0	0	4141	7886	0	0	0	0	0	0	3647	42400	107839	59692	6852	0	0	0	20552	0	0	0	14229	98566	383368	0	0	0	0	0	61295	0	0	5981	0	-3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3384	0	0	0	3384	0	0	23	46541	137003	178833	450875	0	27401	89417	450875	567693	0	1068	1068	69695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800708	0	800484	
189129	0	0	0	0	0	0	0	0	0	0	189	358231	0	0	0	0	0	352748	0	0	0	786	786	0	0	0	786	0	0	5659	19	0	0	0	0	44334	10341	0	0	0	0	0	0	3262	9796	113101	3974	4690	0	0	0	539	0	0	0	280	92169	260299	0	0	0	0	0	30513	5678	976	5383	48	4279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	61	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55106	129105	96791	284203	0	25821	48396	284203	358420	0	0	0	43639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568996	0	563318	
189352	0	0	0	0	0	0	0	0	0	0	8209	862741	0	0	0	0	0	778092	96	1204	1204	484	484	0	0	0	484	0	0	0	0	0	0	0	0	57018	57125	0	0	0	4046	0	0	3330	626	151268	174	20879	0	0	0	0	0	0	9788	30646	15929	721729	0	0	0	0	0	68870	0	5247	13436	0	-14858	5040	0	0	0	5040	958	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9895	0	0	0	9895	0	0	0	72679	262611	16103	810376	0	52522	8052	810376	870950	0	6090	6090	141081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118000	0	1118000	
189549	0	0	0	0	0	0	0	0	0	0	292	95052	0	0	0	0	0	89645	215	2688	2688	170	170	0	0	0	170	0	0	253	50	0	0	0	0	16585	1728	0	0	0	0	0	0	124	0	12239	793	0	0	0	0	0	344	0	464	684	20283	68214	0	0	0	0	0	5764	546	189	433	0	-814	384	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5377	0	0	0	5377	0	0	0	17238	15167	21076	81773	0	3033	10538	81773	95344	0	83	83	12949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123960	0	123414	
189745	0	0	0	0	0	0	0	0	0	0	10928	800245	0	0	0	0	0	684079	0	0	0	853	853	0	0	0	853	0	0	3528	0	0	0	0	0	42197	6587	0	0	0	0	0	0	5440	79977	179549	0	24860	0	0	0	37451	0	0	0	2349	84315	597415	0	0	0	0	0	81055	7955	1589	4297	68	-7673	397	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21029	0	0	0	21029	0	0	0	123763	192782	121834	711700	0	38556	60917	711700	811173	0	0	0	66713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144905	0	1136950	
189820	0	0	0	0	0	0	0	0	0	0	0	124636	0	0	0	0	0	64954	0	0	0	409	409	0	0	0	409	0	0	0	0	0	0	0	0	2105	14991	0	0	0	103592	0	0	4387	4023	8103	0	34953	0	0	0	0	0	0	0	0	21564	43390	0	0	0	0	0	6550	0	0	194	0	3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	1252	0	0	0	6128	137472	21564	86360	0	27494	10782	86360	124636	0	10592	10592	41710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249879	0	249879	
189866	0	0	0	0	0	0	0	0	0	0	0	79229	0	0	0	0	0	79313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33835	1129	0	0	0	0	0	0	1594	100	55149	50	0	0	0	0	0	0	0	0	0	58591	20722	0	0	0	0	0	17670	0	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	520	0	0	0	0	33935	56278	59161	38392	0	11256	29581	38392	79229	0	0	0	37321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188492	0	188492	
189950	0	0	0	0	0	0	0	0	0	0	0	68150	0	0	0	0	0	62291	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	1335	9467	0	0	0	0	0	0	83	0	7796	0	0	0	0	0	0	0	0	0	6400	0	55891	0	0	0	0	0	6132	420	0	154	0	-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335	33506	0	61449	0	6701	0	61449	68150	0	9689	9689	8870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95373	0	95099	
190246	0	0	0	0	0	0	0	0	0	0	0	18995	0	0	0	0	0	18421	0	0	0	0	0	0	0	0	0	0	0	1752	0	0	0	0	0	2908	568	0	0	0	335	75	0	133	21	805	782	0	0	0	0	0	0	0	0	952	5985	11484	0	0	0	0	0	5506	1752	159	210	0	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3088	3524	6842	14869	0	705	3421	14869	18995	0	654	654	2997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29570	0	27818	
190451	0	0	0	0	0	0	0	0	0	0	0	159600	0	0	0	0	0	152252	0	0	0	0	0	0	0	0	0	0	0	4505	0	0	0	0	0	1435	2400	0	0	0	2625	608	0	1349	422	86762	4082	0	0	0	0	0	0	0	0	34	50106	102112	0	0	0	0	0	13792	4505	835	985	0	5447	0	0	0	0	0	349	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3653	0	0	0	3653	0	0	0	2692	93107	54796	113581	0	18621	27398	113581	159600	0	301	301	25145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268540	0	264035	
190554	0	0	0	0	0	0	0	0	0	0	1059	117224	0	0	0	0	0	94805	0	0	0	280	280	0	0	0	280	0	0	0	0	0	0	0	0	816	17422	0	0	0	0	0	0	464	0	32585	16568	979	0	0	0	0	0	0	0	0	8858	85948	0	0	0	0	0	7743	0	260	118	74	-2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	55177	25500	94498	0	11035	12750	94498	118283	0	5052	5052	17055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172576	0	172576	
