"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
685649	24124	0	2437	45416	0	73798	0	0	0	0	165117	0	7644		50885	44035	15049	71361	157473	0	0	5472	0	0	12771	32975	30592	7360	45033	4680	5549	2489	543	32814	13260	0	10229	0	true							
685676	234859	18	62	21741	0	40844	0	0	10596	0	473768	0	3887		73839	89682	30040	40764	469881	0	0	7764	0	0	25725	48379	34938	6882	52017	14090	11208	6842	1163	42085	33303	9330	25298	0	true							
685779	28991	0	3454	55342	0	99311	0	0	22670	0	219061	0	14218		68516	74708	18058	95857	198624	0	6219	5354	22670	11525	12537	33313	36429	22693	45786	2021	2309	5139	921	36456	10390	0	4330	6219	true							
686459	11024	0	26480	22820	0	63405	0	0	0	0	94802	0	8933		28731	34787	8561	36925	85869	0	0	2004	0	0	10613	22780	6366	2976	33393	1348	3776	828	303	14004	6256	0	5124	0	true							
686570	8350	0	212	8131	0	8256	0	0	0	0	37089	0	3215		11239	3706	7218	8044	33874	0	0	3101	0	0	2591	4803	8044	2693	7394	251	2423	2527	1700	6893	6901	0	2674	0	true							
686655	17357	0	9006	72025	0	116642	0	0	55809	0	138563	0	25424		22232	57471	8188	106958	108729	678	4410	3481	55809	47587	22040	18532	11564	4331	40571	3236	2220	1813	0	34234	7269	0	5456	0	true							
686758	19622	0	2065	30245	0	43594	0	0	0	0	57311	0	1216		16730	6327	445	41334	56095	195	0	0	0	0	8202	16487	1588	0	24688	1362	3723	0	0	9547	5085	0	5085	0	true							
687009	492052	0	109172	341169	0	341169	0	0	125853	0	3901923	0	817486		220248	2843626	82839	231997	3069573	0	14864	30831	125853	123347	84897	177833	119311	26187	262730	48518	83195	25129	1176	187980	158017	0	131713	14632	true	23347	61608	1646875	493471	459325	27089	
687054	14058	0	244	6353	0	7774	0	0	0	0	32431	0	5395		5975	0	974	7530	27036	0	0	354	0	0	974	4600	7651	0	4759	0	4836	312	0	7250	5148	0	4835	0	false							
687474	49986	57	42858	32446	0	112918	0	0	0	0	166082	0	7276		44052	43074	17106	69992	158806	11	0	5299	0	0	9689	23557	21225	10468	33246	849	3635	2446	1152	20887	8083	0	4484	0	true							
687830	11620	0	1754	14024	0	21411	0	0	0	0	34269	0	5713		9854	6843	4513	19657	28556	0	0	1241	0	0	1751	5191	6060	2245	6942	559	0	0	0	5392	559	0	559	0	false							
687951	358851	0	14350	50166	0	74289	0	0	78137	0	792938	0	115242		186110	91155	38940	59659	628162	280	49534	14127	78137	22035	37624	93946	107789	73218	131570	3834	8789	9628	8104	126467	30355	0	12623	48445	true	9220	10363	33776	57379	198557	160294	
688079	192995	1167	52515	77958	0	109678	0	0	1527655	0	6889382	0	216648		586	6694292	922849	55996	6672734	0	0	0	1286167	1286167	111	475	183	46	586	0	251	526	503	229	1280	241488	251	0	false							
688257	33447	0	0	110613	0	155306	0	0	0	0	92740	0	0		12874	38462	2913	155306	92740	0	0	204	0	0	6210	12874	0	0	19084	1209	538	0	0	6210	1747	0	1747	0	true							
688453	5275	0	3573	13515	0	23189	0	0	0	0	30810	0	7721		5077	12112	1110	19616	23089	0	0	249	0	0	1804	3069	3054	2338	4873	765	2092	300	0	5188	3157	0	2857	0	false							
688556	6578	0	14412	20756	0	45552	0	0	0	0	36342	0	12743		8874	3985	3593	31140	23599	0	0	3037	0	0	2989	6949	2704	661	9828	10123	1342	1010	0	4430	12475	0	8665	0	false							
689209	398445	0	4824	48653	0	59499	0	0	0	0	997497	0	30096		163247	220414	84972	54673	932383	2	35018	25303	0	0	57725	112932	65597	17735	170657	27428	60269	33850	3103	90741	124650	0	87697	0	true	28001	8006	140719	46986	327006	71106	
689357	209549	0	58	21637	0	30290	0	0	0	0	331035	0	15184		20487	91845	6507	30232	315851	0	0	506	0	0	4077	11651	6817	1606	15727	3123	2051	315	0	3664	5490	0	5174	1241	false							
689759	4170	0	0	95034	0	100317	0	0	0	0	25311	0	0		3317	14176	1655	100317	25311	0	0	862	0	0	1467	2553	1850	0	4020	1095	0	0	0	2553	1095	0	1095	0	true							
691042	2952	171	8171	6053	0	19053	0	0	0	0	21793	41	1458		5018	4900	1202	10711	20294	0	0	736	0	0	3156	5715	226	0	8871	4134	710	0	0	4078	4844	0	4844	0	false							
691556	16822	0	1638	43723	0	87103	0	0	0	0	108154	0	545		25609	45309	13038	85465	107609	0	0	4392	0	0	5098	14029	10896	4413	19125	298	4476	1588	5225	8827	11587	0	4774	0	false							
691743	8113	0	3856	16566	0	23169	0	0	0	0	41220	0	5281		10037	11577	2849	19313	35939	0	0	1156	0	0	3821	6241	5073	1445	10062	0	3781	916	253	6543	4950	0	3781	0	false							
691958	13628	0	66543	105041	0	109687	0	0	0	0	334690	0	38528		218945	32567	13949	43144	217555	0	78607	3106	0	0	29078	44661	177009	8290	73739	5673	14545	8946	293	40093	29457	0	20218	78358	true							
692450	20389	0	10595	17753	0	43471	0	0	0	0	74075	0	6277		32114	3660	7294	32876	67558	0	240	3245	0	0	5592	14315	23633	4073	19907	330	1057	1026	0	15499	2413	0	1387	0	true							
692704	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
692946	165101	0	851	33533	0	33577	0	0	0	0	230491	0	7417		27408	29605	11365	32726	223074	0	0	2498	0	0	5503	17884	8576	2036	23138	0	747	775	262	6593	1784	0	747	0	false							
693073	5976	0	0	0	0	0	0	0	0	0	19371	0	0		7843	2518	3653	0	19371	0	0	1334	0	0	2270	2946	4674	711	4824	276	0	0	0	2758	276	0	276	0	false							
693224	2918572	2	334824	346448	0	1006455	0	0	10923	0	5764110	0	138652		699345	1560078	223472	671629	5625209	0	249	60735	10923	10923	118749	345940	453903	164821	464689	12055	46621	95876	47495	384067	202047	0	58675	0	true	195731	361267	1114587	445490	1653171	1265400	
693345	937117	1	38165	221389	0	254205	0	0	0	0	2121185	0	312209		216726	868456	78138	215175	1807646	864	1330	16075	0	0	52449	106952	92308	26691	121339	8944	18857	5329	4082	61673	37212	0	27801	0	true	36544	32451	246393	321101	4833	929730	
693662	75021	0	10793	628691	0	628691	0	0	152066	0	1479425	0	20767		91729	1244831	2156	617598	1458420	300	238	655	152066	69055	16281	22826	49564	27549	39107	27478	8636	4178	3061	24491	43353	0	36114	0	true	73894	204353	140505	563449	42258	32763	
693952	21405	0	3921	31015	0	68020	0	0	2834	0	86169	0	9638		15753	30314	2446	64099	76531	0	0	359	2834	2834	5042	12769	5298	3876	17511	900	6066	0	500	11232	7466	0	6966	0	true							
694146	4323	0	1539	3586	0	8869	0	0	299	0	14391	0	3214		3925	3106	1485	7330	11177	0	0	151	299	200	897	3215	987	863	4112	0	1000	0	0	2037	1000	0	1000	0	true							
694771	12528	0	1601	17021	0	17021	0	0	0	0	12528	0	0		0	0	0	15420	12528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
694847	127570	0	3268	14318	0	28213	0	0	0	0	217456	0	24903		14737	66887	5075	24945	192553	0	0	1525	0	0	4462	8331	6663	41	10340	775	1496	1230	0	4761	3501	0	2271	0	true							
694904	11316728	16	105352	555673	0	1855301	0	0	3835406	0	24475549	0	622974		3255676	5338294	886365	1601324	23800974	148609	51601	263908	3759940	3759940	727993	4942471	412117	84213	5670464	162517	1125871	361528	3817	2911118	1653733	75466	1288387	0	true	345352	450201	1884004	3032821	6876834	2408917	
695077	16152	0	0	16538	0	23842	0	0	33648	0	126447	0	12884		22012	21238	4410	23842	94110	0	19453	469	33648	33351	31837	30946	10869	5098	62783	1044	6286	2977	0	56738	10307	0	7330	10039	true							
695134	15139	0	318	36392	0	79123	0	0	31968	0	107930	0	100		15401	36261	3769	78805	70560	0	37270	0	31968	28639	5606	43105	6770	50	48711	261	738	0	0	40131	999	0	999	5302	true							
695349	156867	0	3740	21055	0	31404	0	0	3977	0	211195	0	27780		31381	4742	13259	27664	183415	0	0	4504	3977	3977	8128	13371	11828	11773	21488	273	1644	277	2294	13718	4489	0	1917	0	true							
695947	4484	0	560	10416	0	13004	0	0	2250	0	35393	0	4900		9523	14802	3738	12444	30493	0	0	1795	2250	0	3993	4542	2558	3033	6623	319	1230	0	432	4603	1981	0	1549	0	false							
696047	11751	34	8725	16849	0	32141	0	0	0	0	44254	0	2616		13289	7320	6733	23382	41638	0	0	3328	0	0	5858	9369	3308	3704	14912	533	1172	628	609	8951	2942	0	1705	0	true							
696168	37314	0	0	1485	0	1485	0	0	7936	0	216252	0	0		43061	0	0	1485	178555	0	37697	0	497	249	16614	70743	36766	24683	87357	1546	17731	2237	8618	105745	30132	2439	19277	37697	true							
696430	209282	0	2460	40637	0	50514	0	0	0	0	456928	0	22576		64578	139099	23360	48054	434352	0	0	4548	0	0	15658	34635	41769	3671	49579	899	7215	4700	0	31155	12814	0	8114	0	true							
696551	9430	0	2506	20150	0	22239	0	0	0	0	23271	0	2171		9944	0	1270	19733	21100	0	0	223	0	0	2463	3713	4513	2111	5661	0	1041	0	0	2856	1041	0	1041	0	true							
696645	24585	0	14779	16156	0	47651	0	0	0	0	47078	0	4686		10465	0	2983	32872	42392	0	0	1166	0	0	5069	7811	5536	764	12880	1500	1262	551	0	8715	3313	0	2762	0	true							
697035	4755	0	4540	11619	0	25790	0	0	0	0	40053	0	1774		15295	3578	3582	21250	38279	0	0	1371	0	0	12855	9194	4539	1043	17368	844	2611	632	0	12336	4087	0	3455	0	false							
697147	56274	0	18603	36122	0	88256	0	0	0	0	187552	0	59047		25185	52478	13241	69653	128505	0	0	6057	0	0	5568	16654	11451	5843	22160	15727	19414	3093	1049	14331	39283	0	35141	0	true							
697156	44854	0	5248	46486	0	93386	0	0	1258	0	175924	0	2954		69753	29927	12373	87590	157838	548	15132	2872	1258	1258	21787	38849	29175	7649	60435	0	2051	1632	0	27707	3683	0	2051	14844	true							
697231	76583	268	21278	21177	0	33841	0	0	0	0	307778	0	110		14069	202621	8953	12111	307668	184	0	3844	0	0	1166	19012	186	67	20178	297	7846	0	0	6362	8143	0	8143	0	true							
697633	24860620	1118	1262313	5634118	0	6268044	2247	0	7571579	89	59954204	0	3999313		6653857	22949210	1505403	2366476	55920913	2635890	33889	245084	7440584	6488670	2829385	3806869	3096397	227782	6635915	259605	1037361	851692	35283	3306576	2183941	44323	1296965	0	true	720917	363474	12348092	8975071	10062016	12824912	
697754	549124	0	8751	144638	0	177898	0	0	23009	0	1019901	0	22864		33744	349722	17687	169147	997037	0	0	6073	23009	23009	30416	33643	14167	7230	63924	9896	17380	3089	5234	51712	35599	0	27276	0	false							
697763	558240	0	256089	434199	0	482685	0	0	0	0	4202374	0	51693		127401	3397667	47442	226596	4150681	0	0	10239	0	0	63926	97606	34616	12193	161532	17048	10869	5424	4786	80940	38127	0	27917	0	true	65333	23937	1481763	1915903	498200	60040	
697950	4845	0	0	11946	0	18824	0	0	0	0	19743	0	0		5858	1688	1215	18824	19743	0	0	429	0	0	2656	6023	3335	179	7904	0	756	260	0	6335	1017	0	756	0	true							
697978	300713	0	0	47311	0	74669	0	0	233109	0	1017263	0	10403		146185	267553	38022	74669	1005901	0	959	15193	233109	228046	60959	126345	78419	10214	187304	62918	95300	13930	912	129752	173060	0	158218	0	true	1399	27513	162551	105002	131700	148677	
698144	307585	0	11864	137817	0	138937	0	0	104706	0	738194	19250	28552		210112	2948	41709	126125	633822	948	56570	18542	104706	46929	35406	85535	196999	85432	120924	3911	4287	9286	6805	193260	24289	0	8198	74805	true							
698546	38829	0	2486	14262	0	29110	0	0	0	0	65540	0	2405		15243	3719	15219	26624	63135	0	0	0	0	0	1789	5363	7897	4297	7151	1236	1025	1135	250	4103	3646	0	2261	0	false							
698649	41875	0	4616	49674	0	90545	0	0	0	0	117765	0	15277		29612	10506	16463	85929	102488	0	0	4757	0	0	5053	14408	17714	14022	19284	1850	5522	3208	3607	21585	14187	0	6120	746	false							
699105	175596	1	1216	60934	0	107196	0	0	0	0	350758	0	2184		54996	77433	20672	105966	348574	13	0	4998	0	0	13787	41726	17440	6564	55513	2813	9239	5574	586	24521	18212	0	12052	0	true							
699132	8127	0	28525	281815	0	460542	0	0	275454	0	482773	2094	64317		29021	277354	8061	432017	414521	0	1841	5759	275454	273475	16311	98934	22382	2641	115245	16772	25630	14330	293	111246	57025	0	42402	0	true	0	0	110898	166456	0	8127	
699253	5588	0	1737	13783	0	27163	0	0	0	0	36834	0	3381		14847	5437	2820	25426	33453	0	0	555	0	0	4510	9088	7273	206	13598	1152	2558	1022	0	6230	4732	0	3710	0	false							
699534	36283	0	50111	133457	0	182746	0	0	0	0	210585	0	3400		32540	102125	11924	132635	202049	0	5136	1379	0	0	11163	37490	10172	243	48653	1955	9945	957	252	26528	13109	0	11900	5136	true							
700140	3963	0	2793	6473	0	14942	0	0	0	0	14834	0	1515		4664	4176	730	12149	13319	0	0	348	0	0	1394	3515	1787	0	4909	0	0	0	0	2032	0	0	0	0	true							
700252	7130	0	6099	30363	0	49946	0	0	0	0	31534	0	1460		7059	8012	1616	43847	30074	0	0	286	0	0	2062	7640	2701	1654	9664	509	1363	462	0	6999	2334	0	1872	0	true							
700430	13921	1	17023	26654	0	69747	0	0	495	0	54309	755	984		21733	3643	5464	52723	52570	0	0	1918	495	249	5809	14428	10470	2673	19358	0	2190	917	258	11647	3365	0	2190	0	true							
700458	18596	0	3816	27501	0	46965	0	0	4134	0	47143	0	3992		10257	7982	1699	43149	43151	0	0	195	0	0	2664	8501	4004	871	11165	391	295	0	3839	5783	4525	295	686	0	true							
701062	1327891	5	1502	515979	0	678295	0	0	0	0	4227109	0	727142		188782	1767654	49869	673513	3499967	3275	0	11825	0	0	61240	149529	61088	17705	209316	550494	207171	46220	38117	100780	842002	0	757665	0	true	353388	78301	13954	111632	1110456	217435	
701222	86806	0	74433	108130	0	278694	0	0	36492	0	317381	0	3827		117148	65842	35757	204145	313310	116	244	7809	36004	8576	17127	37864	60606	39187	47667	1316	2260	4890	1484	37635	9950	0	3576	0	true							
701259	233460	0	5457	36561	0	51698	0	0	0	0	412286	0	66394		35136	98831	13333	46241	345892	0	0	4713	0	0	14539	31070	14286	4192	45605	2773	9849	3288	0	28949	15910	0	8998	0	true							
701736	563467	0	3849	83512	0	128024	0	0	94824	0	1764165	0	136555		298474	480831	43477	124175	1417706	0	209904	15461	94824	94824	179366	232477	158338	11685	411843	44770	63950	27207	2074	283392	138000	0	108720	209904	true	3496	9861	272257	190486	151877	349744	
701839	65900	0	27753	54975	0	87707	0	0	0	0	403419	0	25254		21110	301552	5626	59954	378165	0	0	2005	0	0	5638	15545	6890	3003	21183	253	2752	1888	0	9966	4893	0	3005	0	true							
701857	1315	0	3704	13484	0	13484	0	0	0	0	20134	0	4941		4751	5242	1544	9780	15193	0	0	721	0	0	2173	6708	377	0	8881	0	4319	0	0	4507	4319	0	4319	0	true							
701950	15746	0	20318	47539	0	85035	0	0	0	0	102840	0	5784		16754	58605	8169	64717	97056	0	0	2828	0	0	3481	14245	6172	3145	17675	551	290	300	306	10288	1447	0	841	0	true							
702050	776	0	1337	2371	0	2551	0	0	0	0	4847	0	114		1464	1642	242	1214	4733	0	0	0	0	0	232	742	1450	5	974	0	0	0	0	965	0	0	0	0	false							
702117	1230277	1	255935	593618	0	773318	0	0	366798	0	6275135	0	918741		579888	4212077	146589	517382	5356394	0	0	38323	366798	222023	155847	229735	308031	58051	385582	15656	19540	30677	15243	171776	81117	0	35196	0	true	143928	53434	2002887	1480646	989685	75215	
702359	11696	0	1108	42971	0	59785	0	0	0	0	44985	0	1904		5894	18162	2272	58677	43081	0	0	277	0	0	2069	7495	1091	300	9563	1068	2828	277	0	5060	4173	0	3646	0	true							
702612	460823	0	6911	85539	0	85539	0	0	0	0	686282	0	59313		93276	57639	39028	78628	626969	0	0	11768	0	0	25232	59278	43522	14429	83172	3186	14135	5458	2580	49185	25359	0	17074	0	true							
702676	3932	0	0	12982	0	12982	0	0	0	0	127597	0	0		44004	22177	35546	12982	127149	0	448	20649	0	0	20722	18164	28069	20151	29756	4454	2924	2977	4027	43102	14382	0	5657	0	true							
702836	12680	0	6142	20221	0	33513	0	0	0	0	70206	0	8169		20413	5521	7087	27371	62037	0	0	3458	0	0	6519	20795	7371	4815	27313	2592	7872	1394	647	19087	12505	0	10464	0	true							
702911	89075	0	29554	101285	0	164082	0	0	0	0	250314	0	3206		79799	53138	26767	134528	246857	0	251	7448	0	0	11567	26585	33411	26993	37192	757	2932	2113	3743	18757	9545	0	3689	0	true							
702966	0	66	2833	9304	0	37552	0	0	0	0	0	0	0		0	0	0	34653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
703039	2569	0	12763	13475	0	29181	0	0	21319	0	72866	0	4463		30333	1642	1522	16418	68403	0	0	0	21319	12979	9595	27976	22927	688	37571	1904	5564	0	0	30854	7468	0	7468	19314	true							
703552	13057	0	3271	221801	0	237615	0	0	20412	0	523131	0	37532		22166	454260	56791	234344	485599	0	0	1304	20412	4904	5252	25706	13742	166	30957	2412	6821	1715	0	22700	10948	0	9233	0	true							
703767	522691	0	16565	288690	0	345092	0	0	17444	0	900627	0	70903		41175	243004	14835	326860	829234	1667	490	3438	17444	16228	36457	51338	11281	1846	87524	13814	16793	3148	255	59746	34010	0	30606	0	true	7615	15740	129604	100054	297342	177159	
704447	11137	1	7369	15478	0	33716	0	0	10	0	47926	0	6044		14725	12491	3278	26346	41882	0	0	1051	10	0	4299	13239	4712	602	12170	331	1114	0	0	8127	1445	0	1445	0	false							
704559	202590	6	13470	77768	0	102494	0	0	1727	0	1343271	0	104604		100174	996181	35467	89018	1238667	0	0	8074	977	977	39085	62520	21507	6953	101196	5577	6842	589	1426	29891	14435	0	12419	0	true	20687	10790	547766	345895	185882	13283	
704755	56425	0	2012	147941	0	229819	0	0	35460	0	530052	0	8492		230070	79313	37543	227807	508179	0	13381	11341	35460	18075	50970	190837	117478	1509	241515	5328	18913	9280	0	130724	33521	0	24241	12783	true							
705378	22059	0	4958	24646	0	24722	0	0	0	0	45694	0	11205		6750	5601	2032	19764	34489	0	0	103	0	0	2793	6033	4010	1334	8826	0	2208	1378	276	7420	3862	0	2208	0	false							
705444	33265	0	6139	30239	0	49087	0	0	1592	0	73577	0	1420		19747	1921	6078	42948	72157	0	0	2506	0	0	10923	17918	3493	405	28841	2790	1270	0	1592	12992	5652	0	3973	0	true							
705556	16603	0	3972	30941	0	68273	0	0	0	0	118214	0	10583		33939	51822	12743	64301	107631	0	0	3370	0	0	6108	14727	20330	6521	20835	564	431	344	764	13747	2103	0	995	0	true							
706030	2383	0	1974	39606	0	39606	0	0	0	0	55477	0	421		9969	13670	2860	37632	55056	0	0	1697	0	0	8324	19215	4276	238	27539	3000	3614	757	0	22084	7371	0	6614	0	false							
706058	20300	0	15617	11110	0	40277	0	0	2726	0	39346	0	6441		9531	853	3567	24660	30005	0	2900	1142	2726	448	5182	4696	3734	1779	9878	969	1003	829	0	5860	2801	0	1972	0	true							
706236	18384	0	958	16733	0	21061	0	0	0	0	47678	0	354		13629	168	8120	20103	47324	0	0	5418	0	0	4189	8180	11733	2530	12369	541	0	1953	0	13003	2494	0	541	0	true							
706254	26075	0	11397	47180	0	80350	0	0	21533	0	135843	0	31490		30675	11333	8464	68953	104353	0	0	3234	21533	10809	17220	44803	19553	0	62023	6391	8122	2346	0	50901	16859	0	14513	0	true							
706450	3039	0	745	6728	0	9461	0	0	0	0	15177	0	1355		2794	7833	1054	8716	13822	0	0	562	0	0	1074	1827	892	86	2900	428	0	0	0	1085	428	0	428	0	false							
706656	14915	0	8676	17526	0	58725	0	0	0	0	70491	0	5589		20028	25318	4739	50049	64902	0	0	1193	0	0	5160	10902	8503	4631	16062	0	776	286	0	9168	1062	0	776	0	true							
707354	948634	0	26499	121241	0	160979	0	0	33027	0	1698770	100	103509		256268	254876	72254	134443	1595077	37	84	21230	7623	5982	60327	144052	160980	19937	199100	18327	55545	24643	11449	129028	109964	13000	73871	0	false	43220	58364	125737	129139	565139	383495	
707877	12822	0	1743	29669	0	38722	0	0	15838	0	226950	0	27285		19626	103594	6295	36979	146301	0	53364	2397	13956	7318	12327	33505	29771	8212	39585	8844	12178	5119	580	64188	26721	1538	21022	25009	true							
708164	34222	0	0	130988	0	172266	0	0	2721	0	217510	0	2852		17075	42724	5950	172266	214170	0	488	5182	2721	1357	12788	24901	21365	931	37689	38724	30754	10026	1076	42909	80580	0	69478	0	true							
708333	29799	0	6321	25605	0	37417	0	0	1138	0	72628	0	0		24520	2556	7646	30362	72628	734	0	2994	0	0	6173	10727	10370	8271	16900	0	1849	1475	1408	11021	4732	1138	1849	0	false							
708379	48174	0	6931	41676	0	43422	0	0	2215	0	124482	0	4594		36115	2209	19992	36491	119888	0	0	7677	2215	1607	9768	18201	24668	10839	27969	1043	3207	4161	2212	27361	10623	0	4250	0	true							
708753	5344	0	574	8177	0	9131	0	0	0	0	15572	0	1453		4495	1100	1546	8557	14119	0	0	0	0	0	1241	2619	1892	2846	3860	529	0	0	0	4104	529	0	529	0	false							
709143	172047	0	6200	10908	0	26553	0	0	22770	0	320806	0	28425		71710	42056	9111	20352	292218	1	163	1918	22770	10234	32022	29618	27214	8779	51158	2063	5147	1860	0	25923	9070	0	7210	248	true							
709358	8707	0	560	16527	0	29966	0	0	8114	0	62927	0	1358		17498	17239	4445	29406	52386	0	9183	2142	8114	6725	5607	19070	8611	1660	24677	252	1124	333	324	17450	2033	0	1376	7790	true							
709451	8653	0	7476	17392	0	49881	0	0	0	0	55935	0	1701		13006	23402	3633	42405	54234	0	0	302	0	0	3355	6779	5005	2933	9735	2023	3500	284	0	5067	5807	0	5523	0	false							
709554	23761	0	7799	78561	0	103027	0	0	0	0	60378	0	4267		6540	9852	3166	95228	56111	0	0	1501	0	0	2922	5945	3258	1908	8867	2081	5516	4130	1005	7493	12732	0	6598	0	false							
709602	598010	0	58563	43410	0	121581	0	0	0	0	1382998	0	801132		84893	608856	29898	63018	581866	0	0	8863	0	0	26622	48535	59387	2453	73260	15935	9911	12987	303	52104	39135	0	25846	0	true	11227	21665	110899	41219	366975	62773	
709639	38609	107	19192	53677	0	112797	0	0	0	0	211929	0	12244		58110	18992	37088	93498	199685	0	0	18834	0	0	24167	44198	25114	33280	68365	7105	6897	3867	9700	68649	27569	0	14002	0	true							
709956	4349	0	918	15385	0	18460	0	0	1706	0	71923	0	14732		10162	18945	0	17542	57191	0	0	0	0	0	5685	17401	7558	2	22963	6586	7769	3630	0	20483	17985	0	14354	0	false							
710176	12436	0	2881	31944	0	43440	0	0	0	0	123988	0	7717		36532	25890	10500	40559	116271	0	0	5420	0	0	9314	22657	19307	14270	31971	5624	7460	4361	2671	29016	20116	0	13084	0	false							
710859	28768	0	15368	65839	0	103084	0	0	10819	0	205080	0	13710		29876	66664	5009	87716	191370	0	0	919	10819	10122	24859	38241	14047	3208	15284	11146	9607	5286	3254	50479	29293	0	20753	0	true							
711472	486834	0	162083	412223	0	571514	0	0	0	0	809097	0	106985		12766	418	5767	409431	702112	0	0	2102	0	0	10740	5779	5735	1135	16345	296008	2149	300	0	10623	298457	0	298157	0	true	66286	16593	418	0	307421	179413	
711520	14155	2	2699	28961	0	42283	0	0	0	0	43509	0	3576		13619	7212	4789	39582	39933	0	0	1698	0	0	3866	7732	4816	3082	11598	0	1735	656	255	5877	2646	0	1735	0	true							
711548	42323	0	2963	15277	0	22994	0	0	0	0	225484	0	26399		18607	154485	6034	20031	199085	0	0	1870	0	0	4376	9785	9595	2614	14161	350	802	854	300	7763	2306	0	1152	0	true							
711753	5220	0	1522	20960	0	25419	0	0	0	0	32750	0	7346		5551	19709	1852	23897	25404	0	0	0	0	0	1890	3582	1451	397	5472	0	0	500	0	1770	500	0	0	0	true							
711801	234584	9	2841	20306	0	32531	0	0	0	0	420370	0	15623		59459	51909	26391	29681	404747	0	0	7150	0	0	20479	44559	26390	5960	65037	4612	15971	13210	2697	37929	36489	0	20583	0	true							
712059	324333	0	4208	5389	0	15740	0	0	37025	0	442085	0	47248		33991	46438	6947	11532	382860	0	11977	386	28011	28011	9474	22199	18234	3483	31673	3267	11947	1939	771	19400	17924	9014	15214	2738	true							
712273	37342	0	159	1235	0	13436	0	0	0	0	294185	0	26427		129790	0	51765	13277	267260	0	498	24102	0	0	36082	50792	97769	25547	66492	6304	8342	24021	7987	80400	46654	0	10217	0	false							
712648	6262	0	1013	9960	0	28921	0	0	53992	0	100080	0	8264		43860	11423	711	27908	91584	0	232	172	53992	36315	8887	42269	15110	11021	50988	0	1313	3312	483	33427	5108	0	1313	9765	true							
712956	67132	0	26792	46407	0	83936	0	0	0	0	110383	0	21206		11412	27492	2068	56615	89177	529	0	210	0	0	3496	8127	3877	259	11623	0	0	0	0	4347	0	0	0	0	false							
713047	12717	0	2178	6709	0	12360	0	0	0	0	26656	0	3829		4936	3760	2423	10182	22827	0	0	222	0	0	1631	3080	2879	538	3946	0	0	2052	0	3192	2052	0	0	0	false							
713140	5050	0	2717	12961	0	19723	0	0	0	0	30254	0	1976		10988	6829	4074	17006	28278	0	0	838	0	0	3782	10751	1610	74	14533	0	1843	314	0	5229	2157	0	1843	0	true							
713252	10225	0	2675	16386	0	27184	0	0	0	0	66155	0	1307		20595	16109	3059	24509	64848	0	0	1411	0	0	3855	11911	7504	8452	15766	0	4038	1940	2122	11127	8099	0	4038	0	true							
713476	104646	0	146	34028	0	43054	0	0	48555	0	340399	0	1185		120261	63526	20655	42908	339214	0	0	5773	0	0	15132	51042	83161	13574	66174	655	3024	5638	0	42648	9317	0	3679	0	true							
713926	112507	1	3476	41568	0	60403	0	0	19461	0	477363	0	2226		104289	206031	27987	56926	475137	0	0	6011	14345	13746	16627	47164	67792	16136	62855	256	2250	6268	2332	43430	11106	844	2506	978	false							
714165	6621	0	8644	20017	0	31956	0	0	0	0	20735	0	463		3987	6486	1231	23312	20272	0	0	277	0	0	1970	4345	427	0	6315	253	635	0	0	2754	888	0	888	0	false							
714437	17352	0	10337	12992	0	42307	0	0	0	0	45661	0	4110		12578	196	4471	31970	41551	0	0	1639	0	0	4473	6742	8403	2415	11215	858	1007	2637	1578	9455	6080	0	1865	0	true							
714839	9799	0	6935	25960	0	40031	0	0	0	0	63950	0	3187		20680	12416	4168	33057	60265	39	498	1696	0	0	7706	12329	10598	4871	20034	1262	675	3884	409	14824	6231	0	1937	249	true							
714978	57586	1	65	62846	0	91749	0	0	5002	0	207776	0	1		28985	82757	5885	91683	207775	0	0	904	5002	5002	9801	31862	11175	2463	41663	3959	5918	1972	283	26316	12132	0	9877	14589	true							
715032	6978	0	225	19811	0	44767	0	0	0	0	37092	0	1296		7620	12311	3030	44542	35796	0	0	711	0	0	3240	8919	1634	14	12159	2419	1577	0	0	6187	3996	0	3996	0	false							
715050	40365	0	9646	49428	0	93834	0	0	0	0	114970	0	13233		32969	28310	8885	84188	101737	0	0	2518	0	0	14617	16729	10919	1597	31346	517	264	1150	502	10893	2433	0	781	0	true							
715144	47235	0	86525	98948	0	203475	0	0	155	0	108047	0	18429		17847	27454	4601	116950	89618	0	0	561	155	0	6619	11591	4730	2557	18210	3695	1706	2055	405	7650	7861	0	5401	0	true							
