"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
214807																																																															8967000	45000	45000	18.6360%	48.0809%	47.8397%	8922000	18649800	47875000	-1000	0	40.0809%			2728000	47.8397%	0	0	8935000	0	13000	0						0	0	0	8922000	0	0	0	0	0	0	8922000	0	0	0	0	0	0	0	0	0	45000	0	13000	0	0	47888000	6208000										
214843																																																															23532	2286	2286	9.1829%	12.8858%	11.6341%	21246	182619	231365	351	0	4.8858%			2100	11.6341%	1	0	21597	0	0	0	351	0	0	0	0		0	0	21246	0	0	0	0	0	0	21246	0	0	0	0	0	0	0	0	0	2286	0	0	0	0	231365	19146										
215345																																																															40999	3316	3316	11.7912%	15.4711%	14.2198%	37683	265003	319586	1913	0	7.4711%			8200	14.2198%	1	0	39816	220	0	0	1913	0	0	0	0		0	0	37683	0	0	0	0	0	0	37683	0	0	0	0	0	0	0	0	0	3316	0	220	0	0	319806	29703										
215354																																																															9298	791	791	8.5616%	11.3853%	10.4167%	8507	81667	99362	154	0	3.3853%			6240	10.4167%	1	0	8661	0	0	0	154	0	0	0	0		0	0	8507	0	0	0	0	0	0	8507	0	0	0	0	0	0	0	0	0	791	0	0	0	0	99362	2267										
215653																																																															3012	251	251	10.2044%	15.1114%	13.8521%	2761	19932	27057	24	0	7.1114%			1750	13.8521%	1	0	2785	0	0	0	24	0	0	0	0		0	0	2761	0	0	0	0	0	0	2761	0	0	0	0	0	0	0	0	0	251	0	0	0	0	27057	1011										
215662																																																															80059	6538	6538	9.3468%	13.3046%	12.2180%	73521	601741	786590	2229	0	5.3046%			36961	12.2180%	1	0	75930	0	180	0	2229	0	0	0	0		0	0	73521	0	0	0	0	0	0	73521	0	0	0	0	0	0	0	0	0	6538	0	180	0	0	786770	36740										
215710																																																															51288	2572	2661	8.7156%	13.8063%	13.0900%	48627	371482	557930	-786	0	5.8063%			22860	13.0900%	1	0	55690	5448	184	0	1431	0	0	0	0		0	0	48627	0	0	0	0	0	0	48627	0	0	0	0	0	0	0	0	0	2661	0	5632	89	0	563562	33616										
216164																																																															14622	1043	1043	9.3066%	16.4250%	15.2534%	13579	89023	145907	415	0	8.4250%			6000	15.2534%	1	0	13994	0	0	0	415	0	0	0	0		0	0	13579	0	0	0	0	0	0	13579	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	145907	7579										
216230																																																															16226	684	684	13.5171%	30.0420%	28.7756%	15542	54011	114980	264	0	22.0420%			6604	28.7756%	1	0	15806	0	0	0	264	0	0	0	0		0	0	15542	0	0	0	0	0	0	15542	0	0	0	0	0	0	0	0	0	684	0	0	0	0	114980	8938										
216632																																																															21384	1648	1648	10.3070%	16.2886%	15.0333%	19736	131282	191482	337	0	8.2886%			29215	15.0333%	1	0	20073	0	0	0	337	0	0	0	0		0	0	19736	0	0	0	0	0	0	19736	0	0	0	0	0	0	0	0	0	1648	0	0	0	0	191482	-9479										
216922																																																															367338	26601	26601	10.3040%	13.9984%	12.9847%	340737	2624148	3306857	-1758	0	5.9984%			241267	12.9847%	1	0	403754	61850	2925	0	1021	0	0	-2779	0		0	0	340737	0	0	0	0	0	0	340737	0	0	0	0	0	0	0	0	0	26601	0	64775	0	0	3371632	164245										
217059																																																															36688	1897	1897	12.7929%	16.5791%	15.7218%	34791	221291	271955	337	0	8.5791%			25158	15.7218%	1	0	37756	2593	35	0	337	0	0	0	0		0	0	34791	0	0	0	0	0	0	34791	0	0	0	0	0	0	0	0	0	1897	0	2628	0	0	274583	12261										
218131																																																															52167	2509	2509	14.8625%	26.1152%	24.8592%	49658	199757	334116	1062	0	18.1152%			1800	24.8592%	1	0	50720	0	0	0	1062	0	0	0	0		0	0	49658	0	0	0	0	0	0	49658	0	0	0	0	0	0	0	0	0	2509	0	0	0	0	334116	47858										
218261																																																															10865	438	438	11.8283%	31.0074%	29.7574%	10427	35040	88153	118	0	23.0074%			1042	29.7574%	1	0	10545	0	0	0	118	0	0	0	0		0	0	10427	0	0	0	0	0	0	10427	0	0	0	0	0	0	0	0	0	438	0	0	0	0	88153	9385										
218757																																																															1782	98	98	9.7861%	13.7014%	12.9479%	1684	13006	17208	0	0	5.7014%			800	12.9479%	1	0	1684	0	0	0	0	0	0	0	0		0	0	1684	0	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	98	0	0	0	0	17208	884										
218850																																																															2685	175	175	9.1710%	15.4160%	14.4112%	2510	17417	27369	21	0	7.4160%			900	14.4112%	1	0	2510	0	0	0	0	0	0	0	0		0	0	2510	0	0	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	175	0	0	0	0	27369	1589										
218878																																																															12876	503	503	9.4165%	16.8430%	16.1851%	12373	76447	131397	46	0	8.8430%			0	16.1851%	1	0	12419	0	0	0	46	0	0	0	0		0	0	12373	0	0	0	0	0	0	12373	0	0	0	0	0	0	0	0	0	503	0	0	0	0	131397	12373										
219044																																																															6761	568	568	9.0389%	14.5812%	13.3562%	6193	46368	68515	417	0	6.5812%			2425	13.3562%	1	0	6632	0	22	0	417	0	0	0	0		0	0	6193	0	0	0	0	0	0	6193	0	0	0	0	0	0	0	0	0	568	0	22	0	0	68537	3790										
219259																																																															19152	1324	1324	9.7439%	17.9172%	16.6785%	17828	106892	182966	1106	0	9.9172%			4194	16.6785%	1	0	18934	0	0	0	1106	0	0	0	0		0	0	17828	0	0	0	0	0	0	17828	0	0	0	0	0	0	0	0	0	1324	0	0	0	0	182966	13634										
219343																																																															189068	12723	12723	10.4862%	18.6455%	17.3908%	176345	1014012	1681687	8105	0	10.6455%			22140	17.3908%	1	0	190308	5858	0	0	8105	0	0	0	0		0	0	176345	0	0	0	0	0	0	176345	0	0	0	0	0	0	0	0	0	12723	0	5858	0	0	1687545	160063										
219651																																																															31220	1444	1444	9.3547%	22.6283%	21.5817%	29776	137969	318301	679	0	14.6283%			5000	21.5817%	1	0	30455	0	0	0	679	0	0	0	0		0	0	29776	0	0	0	0	0	0	29776	0	0	0	0	0	0	0	0	0	1444	0	0	0	0	318301	24776										
219679																																																															4991	237	237	14.3917%	26.3586%	25.1069%	4754	18935	33033	64	0	18.3586%			0	25.1069%	1	0	4818	0	0	0	64	0	0	0	0		0	0	4754	0	0	0	0	0	0	4754	0	0	0	0	0	0	0	0	0	237	0	0	0	0	33033	4754										
220059																																																															36704	1904	1904	12.4103%	19.8020%	18.7748%	34800	185355	280413	4362	0	11.8020%			11960	18.7748%	1	0	39162	0	0	0	4362	0	0	0	0		0	0	34800	0	0	0	0	0	0	34800	0	0	0	0	0	0	0	0	0	1904	0	0	0	0	280413	22840										
220527																																																															126349	8540	8540	11.1002%	15.7279%	14.6648%	117809	803345	1061323	7895	0	7.7279%			53240	14.6648%	1	0	125704	0	0	0	7895	0	0	0	0		0	0	117809	0	0	0	0	0	0	117809	0	0	0	0	0	0	0	0	0	8540	0	0	0	0	1061323	64569										
220844																																																															14767	735	735	9.3169%	13.4197%	12.7517%	14032	110040	150608	957	0	5.4197%			4496	12.7517%	1	0	16345	1312	0	26	957	0	0	0	0		0	0	14050	0	0	0	0	18	18	14032	0	0	0	0	18	0	0	0	0	735	0	1356	0	0	151964	10892										
220974																																																															54030	2789	2789	10.4303%	24.4186%	23.1581%	51241	221266	491270	7305	0	16.4186%			15416	23.1581%	1	0	60785	1574	665	0	7305	0	0	0	0		0	0	51241	0	0	0	0	0	0	51241	0	0	0	0	0	0	0	0	0	2789	0	2239	0	0	493509	38064										
221476																																																															49495	4431	4431	10.0603%	13.9743%	12.7233%	45064	354185	447940	548	0	5.9743%			17195	12.7233%	1	0	46422	541	11	155	581	0	0	-33	0		0	0	45167	0	0	0	0	103	103	45064	0	0	0	0	103	0	0	0	0	4431	0	810	0	0	448750	28679										
221775																																																															27703	1861	1861	12.4182%	19.0492%	17.7695%	25842	145429	208098	0	0	11.0492%			1542	17.7695%	1	0	25842	0	0	0	0	0	0	0	0		0	0	25842	0	0	0	0	0	0	25842	0	0	0	0	0	0	0	0	0	1861	0	0	0	0	208098	24300										
222156																																																															28339	1043	1043	15.8210%	34.3441%	33.0800%	27296	82515	172530	1642	0	26.3441%			10000	33.0800%	1	0	28938	0	0	0	1642	0	0	0	0		0	0	27296	0	0	0	0	0	0	27296	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	172530	17296										
222446																																																															50803	4037	4037	11.3176%	15.7750%	14.5215%	46766	322047	413213	804	0	7.7750%			9700	14.5215%	1	0	48107	0	0	0	1341	0	0	0	0		0	0	46766	0	0	0	0	0	0	46766	0	0	0	0	0	0	0	0	0	4037	0	0	0	0	413213	37603										
222558																																																															15790	1395	1395	9.6816%	14.1532%	12.9028%	14395	111565	148684	168	0	6.1532%			8000	12.9028%	1	0	14563	0	0	0	168	0	0	0	0		0	0	14395	0	0	0	0	0	0	14395	0	0	0	0	0	0	0	0	0	1395	0	0	0	0	148684	6395										
222754																																																															31955	2600	2600	11.4816%	15.4750%	14.2159%	29355	206494	255671	819	0	7.4750%	0	0	18000	14.2159%	1	0	30289	115	0	0	819	0	0	0	0		0	0	29355	0	0	0	0	0	0	29355	0	0	0	0	0	0	0	0	0	2600	0	115	0	0	255786	11470										
223005																																																															62067	2328	2328	12.2345%	21.7696%	20.9531%	59739	285108	488285	-174	0	13.7696%			36504	20.9531%	1	0	66648	5228	0	1113	-174	0	0	0	0		0	0	60481	0	0	0	0	742	742	59739	0	0	0	0	742	0	0	0	0	2328	0	7083	0	0	495368	30318										
223322																																																															189063	14386	14386	11.6968%	16.4510%	15.1992%	174677	1149249	1493371	117	0	8.4510%			20143	15.1992%	1	0	175796	1002	0	0	117	0	0	0	0		0	0	174677	0	0	0	0	0	0	174677	0	0	0	0	0	0	0	0	0	14386	0	1002	0	0	1494373	155536										
223331																																																															196181	18331	18331	9.4916%	13.4068%	12.1541%	177850	1463295	1873753	3657	0	5.4068%			127499	12.1541%	1	0	224440	39828	3105	0	3657	0	0	0	0		0	0	177850	0	0	0	0	0	0	177850	0	0	0	0	0	0	0	0	0	18331	0	42933	0	0	1916686	93284										
223452																																																															9206	829	829	9.2205%	13.8902%	12.6394%	8377	66277	90852	113	0	5.8902%			400	12.6394%	1	0	8602	0	53	0	172	0	0	0	0		0	0	8377	0	0	0	0	0	0	8377	0	0	0	0	0	0	0	0	0	829	0	53	0	0	90905	8089										
223751																																																															8639	520	520	13.9203%	20.8124%	19.5596%	8119	41509	58325	50	0	12.8124%			5500	19.5596%	1	0	8169	0	0	0	50	0	0	0	0		0	0	8119	0	0	0	0	0	0	8119	0	0	0	0	0	0	0	0	0	520	0	0	0	0	58325	2619										
223845																																																															17864	886	886	11.3157%	25.2113%	23.9609%	16978	70857	150039	774	0	17.2113%			1300	23.9609%	1	0	18405	0	653	0	774	0	0	0	0		0	0	16978	0	0	0	0	0	0	16978	0	0	0	0	0	0	0	0	0	886	0	653	0	0	150692	16331										
224552																																																															6389	696	696	9.1199%	11.4603%	10.2118%	5693	55749	62424	55	0	3.4603%			622	10.2118%	1	0	5884	21	115	0	55	0	0	0	0		0	0	5693	0	0	0	0	0	0	5693	0	0	0	0	0	0	0	0	0	696	0	136	0	0	62560	5207										
224954																																																															10146	462	462	15.2480%	27.5984%	26.3417%	9684	36763	63510	292	0	19.5984%			4100	26.3417%	1	0	9976	0	0	0	292	0	0	0	0		0	0	9684	0	0	0	0	0	0	9684	0	0	0	0	0	0	0	0	0	462	0	0	0	0	63510	5584										
225054																																																															7638	769	769	8.5740%	12.4240%	11.1731%	6869	61478	80114	17	0	4.4240%			900	10.3598%	1	0	6369	0	0	0	0	0	0	0	0		0	0	6369	0	0	0	0	0	0	6369	500	0	0	500	0	500	0	0	0	769	0	0	0	0	80114	5452										
225157																																																															17738	1869	1869	9.5403%	11.8774%	10.6259%	15869	149343	166337	0	0	3.8774%			10000	10.6259%	1	0	15899	0	30	0	0	0	0	0	0		0	0	15869	0	0	0	0	0	0	15869	0	0	0	0	0	0	0	0	0	1869	0	30	0	0	166367	5899										
225241																																																															4920	342	342	11.1860%	18.0623%	16.8068%	4578	27239	40926	95	0	10.0623%			920	16.8068%	1	0	4780	0	0	64	95	0	0	0	0		0	0	4621	0	0	0	0	43	43	4578	0	0	0	0	43	0	0	0	0	342	0	64	0	0	40990	3765										
225335																																																															59300	5588	5628	9.2508%	13.3497%	12.0827%	53672	444206	580189	3935	0	5.3497%			32450	12.0827%	1	0	58360	0	232	313	3935	0	0	0	0		0	0	53880	0	0	0	0	208	208	53672	0	0	0	0	208	0	0	0	0	5628	0	753	40	0	580942	21975										
225559																																																															24532	2441	2441	6.4402%	11.8625%	10.6821%	22091	206803	343016	153	0	3.8625%			19758	10.6821%	1	0	27441	0	0	2406	153	0	0	0	0		0	0	24882	0	0	1187	0	1604	2791	22091	0	0	0	0	1604	0	0	0	0	2441	0	5197	0	0	348213	7530										
225942																																																															3803	132	132	9.9176%	21.0973%	20.3650%	3671	18026	37015	192	0	13.0973%			3010	20.3650%	1	0	3863	0	0	0	192	0	0	0	0		0	0	3671	0	0	0	0	0	0	3671	0	0	0	0	0	0	0	0	0	132	0	0	0	0	37015	661										
226949																																																															5034	688	688	5.6421%	9.2622%	7.9963%	4346	54350	77028	5	0	1.2622%			5569	7.9963%	1	0	4593	0	0	0	5	0	0	0	0		0	0	4588	0	0	0	0	242	242	4346	0	0	0	0	242	0	0	0	0	688	0	242	0	0	77270	-981										
227151																																																															27833	2706	2706	8.8053%	12.8810%	11.6287%	25127	216078	285361	534	0	4.8810%			20324	11.6287%	1	0	36687	10629	397	0	534	0	0	0	0		0	0	25127	0	0	0	0	0	0	25127	0	0	0	0	0	0	0	0	0	2706	0	11026	0	0	296387	15829										
227179																																																															82091	5742	5742	8.8680%	14.2325%	13.2370%	76349	576784	860950	569	0	6.2325%			15760	13.2370%	1	0	76918	0	0	0	1133	0	0	0	-564		0	0	76349	0	0	0	0	0	0	76349	0	0	0	0	0	0	0	0	0	5742	0	0	0	0	860950	60589										
227357																																																															31146	2114	2114	9.6800%	15.7439%	14.6753%	29032	197829	299917	2774	0	7.7439%			6121	14.6753%	1	0	31806	0	0	0	3801	0	0	0	-1027		0	0	29032	0	0	0	0	0	0	29032	0	0	0	0	0	0	0	0	0	2114	0	0	0	0	299917	22911										
227656																																																															3047	411	411	4.7636%	8.7888%	7.6033%	2636	34669	55336	18	0	0.7888%			3875	7.6033%	1	0	2636	0	0	0	0	0	0	0	0		0	0	2636	0	0	0	0	0	0	2636	0	0	0	0	0	0	0	0	0	411	0	0	0	0	55336	-1257										
227777																																																															45951	1426	1426	12.1031%	20.7147%	20.0719%	44525	221828	367881	-62	0	12.7147%			0	20.0719%	1	0	44463	0	0	0	60	0	0	-122	0		0	0	44525	0	0	0	0	0	0	44525	0	0	0	0	0	0	0	0	0	1426	0	0	0	0	367881	44525										
228000																																																															101381	3462	3462	27.5375%	36.6136%	35.3634%	97919	276894	355584	-5929	0	28.6136%			30001	35.3634%	1	0	91990	0	0	0	-1	0	0	-5928	0		0	0	97919	0	0	0	0	0	0	97919	0	0	0	0	0	0	0	0	0	3462	0	0	0	0	355584	67918										
228055																																																															6001	506	506	10.4595%	14.8374%	13.5864%	5495	40445	52536	82	0	6.8374%			2000	13.5864%	1	0	5577	0	0	0	82	0	0	0	0		0	0	5495	0	0	0	0	0	0	5495	0	0	0	0	0	0	0	0	0	506	0	0	0	0	52536	3495										
228158																																																															35603	3632	3632	8.3672%	10.9196%	9.8056%	31971	326047	382097	143	0	2.9196%			11099	9.8056%	1	0	32114	0	0	0	143	0	0	0	0		0	0	31971	0	0	0	0	0	0	31971	0	0	0	0	0	0	0	0	0	3632	0	0	0	0	382097	20872										
228279																																																															36562	3179	3183	9.8250%	14.3935%	13.1404%	33379	254018	339736	2206	2206	6.3935%			10321	13.1404%	1	0	36560	975	0	0	2206	0	0	0	0		0	0	33379	0	0	0	0	0	0	33379	0	0	0	0	0	0	0	0	0	3183	0	975	4	0	342917	24033										
228345																																																															32038	1542	1542	18.9886%	26.0979%	24.8418%	30496	122761	160602	0	0	18.0979%			15256	24.8418%	1	0	30496	0	0	0	0	0	0	0	0		0	0	30496	0	0	0	0	0	0	30496	0	0	0	0	0	0	0	0	0	1542	0	0	0	0	160602	15240										
229070																																																															39379	940	940	20.5385%	26.9583%	26.3147%	38439	146074	187156	0	0	18.9583%			0	26.3147%	1	0	38439	0	0	0	0	0	0	0	0		0	0	38439	0	0	0	0	0	0	38439	0	0	0	0	0	0	0	0	0	940	0	0	0	0	187156	38439										
229173																																																															6835	548	550	9.0686%	15.6368%	14.3785%	6285	43711	69305	48	0	7.6368%			940	14.3785%	1	0	6333	0	0	0	48	0	0	0	0		0	0	6285	0	0	0	0	0	0	6285	0	0	0	0	0	0	0	0	0	550	0	0	2	0	69305	5345										
229342																																																															20031	1433	1433	12.2751%	17.5259%	16.2721%	18598	114294	151510	699	0	9.5259%			5000	16.2721%	1	0	19297	0	0	0	699	0	0	0	0		0	0	18598	0	0	0	0	0	0	18598	0	0	0	0	0	0	0	0	0	1433	0	0	0	0	151510	13598										
229454																																																															10540	676	676	9.6331%	17.8044%	16.6624%	9864	59199	102397	252	0	9.8044%			5600	16.6624%	1	0	10116	0	0	0	252	0	0	0	0		0	0	9864	0	0	0	0	0	0	9864	0	0	0	0	0	0	0	0	0	676	0	0	0	0	102397	4264										
229801																																																															1871141	110414	210414	7.9247%	11.3695%	10.0910%	1660727	16457529	20956441	-42220	0	3.3695%			1524801	10.0910%	1	0	2348457	690495	17325	12879	1501	666	-21997	-21725	0		0	0	1669313	0	0	0	0	8586	8586	1660727	0	0	0	0	8586	0	100000	0	0	210414	0	729285	0	0	21685726	865876										
229874																																																															33262	1267	1267	11.2417%	24.9496%	23.9992%	31995	133317	284609	431	653	16.9496%			18747	23.9992%	1	0	32426	0	0	0	431	0	0	0	0		0	0	31995	0	0	0	0	0	0	31995	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	285262	13248										
229913	1215051	14597	14895	17.7643%	15.1287%	14.9433%	1200156	8031418	6755990	-7796	-6900	7.1287%			1320510	14.9433%	0	1241652	0	0	29576	408	0	-1305	-6900	0		0	0	1219873	0	0	0	0	19717	19717	1200156	0	0	0	0	19717	0	0	0	0	14895	0	49293	298	0	6798383	-71062																										1																																															
230254																																																															9138	388	388	12.3883%	24.6248%	23.5792%	8750	37109	70631	0	0	16.6248%			800	23.5792%	1	0	8750	0	0	0	0	0	0	0	0		0	0	8750	0	0	0	0	0	0	8750	0	0	0	0	0	0	0	0	0	388	0	0	0	0	70631	7950										
230423																																																															42156	1774	1774	16.5451%	28.0582%	26.8774%	40382	150245	244073	431	0	20.0582%			6416	26.8774%	1	0	41014	201	0	0	610	0	0	-179	0		0	0	40382	0	0	0	0	0	0	40382	0	0	0	0	0	0	0	0	0	1774	0	201	0	0	244274	34167										
230610																																																															28124	1960	1960	10.3930%	17.9971%	16.7428%	26164	156270	251747	378	0	9.9971%			3745	16.7428%	1	0	26542	0	0	0	378	0	0	0	0		0	0	26164	0	0	0	0	0	0	26164	0	0	0	0	0	0	0	0	0	1960	0	0	0	0	251747	22419										
230759																																																															167077	5733	5777	16.0953%	27.0576%	26.1220%	161300	617486	1002155	5591	0	19.0576%			40000	26.1220%	1	0	168853	1962	0	0	5591	0	0	0	0		0	0	161300	0	0	0	0	0	0	161300	0	0	0	0	0	0	0	0	0	5777	0	1962	44	0	1004117	123262										
231149																																																															35283	2019	2019	8.8950%	13.4729%	12.7020%	33264	261881	373964	4162	0	5.4729%			25907	12.7020%	1	0	45183	7435	322	0	4162	0	0	0	0		0	0	33264	0	0	0	0	0	0	33264	0	0	0	0	0	0	0	0	0	2019	0	7757	0	0	381721	15114										
231242																																																															281491	25954	25954	9.1484%	12.9517%	11.7575%	255537	2173395	2793242	-3312	0	4.9517%			112828	11.7575%	1	0	252225	0	0	0	-69	0	0	0	-3243		0	0	255537	0	0	0	0	0	0	255537	0	0	0	0	0	0	0	0	0	25954	0	0	0	0	2793242	142709										
231279																																																															9231	421	421	9.2806%	24.0968%	22.9978%	8810	38308	94929	22	0	16.0968%			6750	22.9978%	1	0	8832	0	0	0	22	0	0	0	0		0	0	8810	0	0	0	0	0	0	8810	0	0	0	0	0	0	0	0	0	421	0	0	0	0	94929	2060										
231336																																																															16368	711	711	9.6762%	21.4598%	20.5276%	15657	76273	161810	1313	0	13.4598%			1555	20.5276%	1	0	16970	0	0	0	1313	0	0	0	0		0	0	15657	0	0	0	0	0	0	15657	0	0	0	0	0	0	0	0	0	711	0	0	0	0	161810	14102										
231671																																																															13864	625	633	8.2882%	12.5852%	12.0106%	13231	110161	159637	14	0	4.5852%			0	12.0106%	1	0	13758	0	0	308	14	0	0	0	0		0	0	13436	0	0	0	0	205	205	13231	0	0	0	0	205	0	0	0	0	633	0	513	8	0	160150	13744										
232258																																																															3139	98	98	15.3936%	41.6147%	40.3155%	3041	7543	19755	123	0	33.6147%			518	40.3155%	1	0	3252	0	0	32	60	0	0	0	0		0	0	3160	0	0	70	0	49	119	3041	0	0	0	0	49	0	0	0	0	98	0	102	0	0	19857	2611										
232847																																																															15554	703	703	9.9198%	14.3252%	13.6777%	14851	108578	149711	153	0	6.3252%			5000	13.6777%	1	0	17117	2113	0	0	153	0	0	0	0		0	0	14851	0	0	0	0	0	0	14851	0	0	0	0	0	0	0	0	0	703	0	2113	0	0	151824	11964										
232856																																																															59341	3880	3880	13.3393%	19.1511%	17.8989%	55461	309857	415770	386	0	11.1511%			16000	17.8989%	1	0	57437	1587	3	0	386	0	0	0	0		0	0	55461	0	0	0	0	0	0	55461	0	0	0	0	0	0	0	0	0	3880	0	1590	0	0	417360	41051										
233031	14300555	1215273	1963631	10.2662%	13.6802%	11.8018%	12336924	104534688	120170412	147484	-387350	5.6802%			16460991	11.8018%	0	16711039	4130428	91057	3088	296524	0	278646	-387350	-40336		0	0	12338982	0	0	0	0	2058	2058	12336924	0	0	0	0	2058	0	744512	0	0	1963631	0	4226631	3846	0	124009693	102564																										1																																															
233246																																																															9361	521	521	9.4403%	15.0838%	14.2443%	8840	62060	93641	75	0	7.0838%			9670	14.2443%	1	0	11949	2930	104	0	75	0	0	0	0		0	0	8840	0	0	0	0	0	0	8840	0	0	0	0	0	0	0	0	0	521	0	3034	0	0	96675	2204										
233358																																																															26598	1571	1571	12.0966%	20.5778%	19.3624%	25027	129256	206892	407	0	12.5778%			2036	19.3624%	1	0	25434	0	0	0	407	0	0	0	0		0	0	25027	0	0	0	0	0	0	25027	0	0	0	0	0	0	0	0	0	1571	0	0	0	0	206892	22991										
233442																																																															7957	846	846	8.1291%	10.7286%	9.5880%	7111	74166	87476	9	0	2.7286%			3125	9.5880%	1	0	7120	0	0	0	9	0	0	0	0		0	0	7111	0	0	0	0	0	0	7111	0	0	0	0	0	0	0	0	0	846	0	0	0	0	87476	3986										
233451																																																															5845	399	399	12.5178%	15.1621%	14.1271%	5446	38550	43506	0	0	7.1621%			800	14.1271%	1	0	5446	0	0	0	0	0	0	0	0		0	0	5446	0	0	0	0	0	0	5446	0	0	0	0	0	0	0	0	0	399	0	0	0	0	43506	4646										
233527																																																															32252	2428	2428	10.7850%	16.2606%	15.0364%	29824	198345	276531	9	0	8.2606%			14200	15.0364%	1	0	30199	366	0	0	9	0	0	0	0		0	0	29824	0	0	0	0	0	0	29824	0	0	0	0	0	0	0	0	0	2428	0	366	0	0	276897	15990										
233554																																																															105082	10095	10095	10.8917%	13.0748%	11.8187%	94987	803698	872107	72	0	5.0748%			39250	11.8187%	1	0	95270	131	80	0	72	0	0	0	0		0	0	94987	0	0	0	0	0	0	94987	0	0	0	0	0	0	0	0	0	10095	0	211	0	0	872318	55948										
234355																																																															110421	6784	6784	9.3749%	20.4239%	19.1691%	103637	540647	1105477	5715	0	12.4239%			50380	19.1691%	1	0	111019	1667	0	0	5715	0	0	0	0		0	0	103637	0	0	0	0	0	0	103637	0	0	0	0	0	0	0	0	0	6784	0	1667	0	0	1107144	54924										
234506																																																															25843	1277	1277	8.2623%	20.0455%	19.0549%	24566	128922	297328	1416	0	12.0455%			19857	19.0549%	1	0	25982	0	0	0	1416	0	0	0	0		0	0	24566	0	0	0	0	0	0	24566	0	0	0	0	0	0	0	0	0	1277	0	0	0	0	297328	4709										
234739																																																															99684	7277	7277	10.2130%	15.1784%	14.0704%	92407	656748	904796	710	0	7.1784%			56188	14.0704%	1	0	96357	0	965	910	710	0	0	0	0		0	0	93772	0	0	0	0	1365	1365	92407	0	0	0	0	1365	0	0	0	0	7277	0	3240	0	0	908036	39459										
234841																																																															37188	863	863	16.5232%	52.2457%	51.0333%	36325	71179	219842	3927	0	44.2457%			1300	51.0333%	1	0	40252	0	0	0	3927	0	0	0	0		0	0	36325	0	0	0	0	0	0	36325	0	0	0	0	0	0	0	0	0	863	0	0	0	0	219842	35025										
235174																																																															14032	746	746	16.5986%	23.5345%	22.2833%	13286	59623	80043	14	0	15.5345%			5579	22.2833%	1	0	13300	0	0	0	14	0	0	0	0		0	0	13286	0	0	0	0	0	0	13286	0	0	0	0	0	0	0	0	0	746	0	0	0	0	80043	7707										
235231																																																															24807	1637	1637	10.7668%	18.9594%	17.7082%	23170	130843	215199	570	0	10.9594%			2000	17.7082%	1	0	23740	0	0	0	570	0	0	0	0		0	0	23170	0	0	0	0	0	0	23170	0	0	0	0	0	0	0	0	0	1637	0	0	0	0	215199	21170										
235316																																																															3704	282	282	9.9410%	16.3821%	15.1349%	3422	22610	34423	0	0	8.3821%			1487	15.1349%	1	0	3422	0	0	0	0	0	0	0	0		0	0	3422	0	0	0	0	0	0	3422	0	0	0	0	0	0	0	0	0	282	0	0	0	0	34423	1935										
235446																																																															23947	1374	1374	10.5839%	14.8820%	14.0281%	22573	160913	213276	630	0	6.8820%			3785	14.0281%	1	0	23203	0	0	0	630	0	0	0	0		0	0	22573	0	0	0	0	0	0	22573	0	0	0	0	0	0	0	0	0	1374	0	0	0	0	213276	18788										
