"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
265340	0	0	0	0	0	0	0	0	0	0	0	0	110736	186414	0	0	0	0	0	100756	0	0	0	283	283	0	0	0	283	0	0	0	0	0	0	0	0	0	1835	5544	0	0	13	2	0	0	3063	671	32109	42971	0	0	0	0	0	0	0	0	0	50814	49942	0	0	0	0	0	4851	0	0	523	0	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1054	0	0	0	1054	0	0	0	2519	41178	93785	55607	0	8236	46893	55607	110736	0	3000	3000	25668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265407	0	0	0	0	0	0	0	0	0	0	26	2088	721290	1058093	0	0	0	0	0	722957	194	2425	2425	1257	1257	0	0	0	1257	0	0	18400	0	0	0	0	0	0	59484	8798	0	0	0	10	2100	0	7721	20	131963	49872	24039	0	0	0	1399	0	0	0	7206	302542	413209	0	0	0	0	0	78460	18400	2405	4407	1517	15741	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21372	0	0	0	21372	0	0	0	61909	152879	357430	514087	0	30576	178715	514087	723378	0	495	495	93921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265452	0	0	0	0	0	0	0	0	0	0	0	33	36908	70884	0	0	0	0	0	30533	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	327	811	0	0	148	14067	0	0	1451	173	22029	0	0	0	0	0	0	0	0	0	0	6386	24147	0	0	0	0	0	3282	0	0	1071	413	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	37978	6799	25945	0	7596	3400	25945	36941	0	0	0	7924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265676	0	0	0	0	0	0	0	0	0	0	0	0	143879	174201	0	0	0	0	0	141941	0	0	0	661	661	0	0	0	661	0	0	0	0	0	0	0	0	0	1603	1567	0	0	0	5120	1125	0	-11873	1127	5979	143	13808	0	0	0	56	0	0	0	123	57320	84498	0	0	0	0	0	13091	0	0	720	0	-13659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	2730	15916	58644	111374	0	3183	29322	111374	143879	0	2407	2407	16733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266066	0	0	0	0	0	0	0	0	0	0	0	0	98097	152355	0	0	0	0	0	84743	0	0	0	1586	1586	0	0	0	1586	0	0	0	0	0	0	0	0	0	8460	5348	0	0	0	2390	0	0	1817	8413	39073	1696	3	0	0	0	78	0	0	0	2717	7150	74876	0	0	0	0	0	7801	0	312	931	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	370	0	0	0	17185	51209	8924	83393	0	10242	4462	83393	98097	0	750	750	13452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266244	0	0	0	0	0	0	0	0	0	0	0	195	92845	130952	0	0	0	0	0	81660	738	6642	6642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	6361	0	0	0	0	0	0	1105	0	12916	19860	0	0	0	0	0	0	0	0	0	36761	44899	0	0	0	0	0	8255	0	0	729	473	-263	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885	0	0	0	1885	0	0	0	569	20006	57094	60492	0	4001	28547	60492	93040	0	0	0	11978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266253	0	0	0	0	0	0	0	0	0	0	0	379	44767	68320	0	0	0	0	0	42139	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	1390	2	0	0	0	0	0	0	416	899	12362	6416	0	0	0	0	0	0	0	0	6681	4774	30684	0	0	0	0	0	5423	79	112	615	0	-448	104	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	214	0	0	0	2401	19660	11190	35619	0	3932	5595	35619	45146	0	0	0	5839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266271																																																																																																																																																	
266655	0	0	0	0	0	0	0	0	0	0	0	0	51550	62436	0	0	0	0	0	43646	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	6968	0	0	0	0	0	0	409	5	1373	9304	200	0	0	0	0	0	0	0	0	1156	42490	0	0	0	0	0	2421	0	279	288	0	-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	8629	10460	44594	0	1726	5230	44594	51550	0	0	0	11118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266851	0	0	0	0	0	0	0	0	0	0	0	271	126528	167027	0	0	0	0	0	117055	0	0	0	624	624	0	0	0	624	0	0	0	0	0	0	0	0	0	1633	7806	0	0	0	0	0	0	1105	0	29419	75	723	0	0	0	0	1221	0	0	0	48894	68161	0	0	0	0	0	10856	0	0	473	0	-734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12745	12745	0	0	0	12745	0	0	0	0	0	0	767	0	0	0	767	0	0	0	1633	37698	48969	94774	0	7540	24485	94774	126799	0	0	0	16802	0	0	0	1502	150	0	0	0	150	0	0	0	0	0	0	
266879	0	0	0	0	0	0	0	0	0	0	0	304	43704	77267	0	0	0	0	0	59597	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	6752	5029	0	0	0	600	0	0	0	0	0	0	2082	0	0	0	0	0	0	0	0	45055	14542	0	0	0	0	0	3692	0	166	260	0	-863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	392	0	0	0	6918	5889	45055	20302	0	1178	22528	20302	44008	0	0	0	6348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266945	0	0	0	0	0	0	0	0	0	0	0	621	402980	600921	0	0	0	0	0	366711	0	0	0	1470	1470	0	0	0	1470	0	0	66	0	0	0	0	0	0	42021	6117	0	0	0	0	85	0	5134	2090	78546	58551	9	0	0	0	817	0	0	0	0	98593	268118	0	0	0	0	0	42810	66	1907	8394	819	-466	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3355	0	0	0	3355	0	0	0	46018	97770	158865	304614	0	19554	79433	304614	403601	0	4713	4713	50386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
267652	0	0	0	0	0	0	0	0	0	0	0	0	71166	87408	0	0	0	0	0	61466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6326	234	0	0	0	0	0	0	191	0	11226	0	0	0	0	0	544	0	0	0	683	9101	51682	0	0	0	0	0	8563	0	0	154	0	-589	0	0	0	0	0	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3704	0	0	0	3704	0	0	0	6326	12297	9645	63884	0	2459	4823	63884	71166	0	0	0	9356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268136	0	0	0	0	0	0	0	0	0	0	0	1109	102085	139862	0	0	0	0	0	106252	0	0	0	654	654	0	0	0	654	0	0	0	0	0	0	0	0	0	8341	5524	0	0	0	0	250	0	402	0	12603	1476	0	0	0	0	0	0	0	0	0	31881	74371	0	0	0	0	0	7834	0	0	105	20	-1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8341	18232	33627	82734	0	3646	16814	82734	103194	0	0	0	12653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268257	0	0	0	0	0	0	0	0	0	0	0	0	246486	530011	0	0	0	0	0	270897	0	0	0	652	652	0	0	0	652	0	0	0	4	0	0	0	0	0	101045	20814	1	0	427	94090	3876	0	353	0	17670	738	0	0	0	0	3586	0	0	7144	56799	48315	158639	0	0	0	0	0	16897	4	0	0	0	-2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4168	0	0	0	4168	0	0	0	108616	189373	56515	180353	0	37875	28258	180353	246486	0	0	0	42903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268556	0	0	0	0	0	0	0	0	0	129	0	2848	422997	601436	0	0	0	0	0	406906	0	0	0	80	80	0	0	0	80	0	0	629	0	0	0	0	0	-1119	49826	7225	0	0	0	21245	1717	0	4217	33482	61788	0	0	0	0	0	4282	0	0	4108	9538	53215	340045	0	0	0	0	0	20378	-490	2224	785	0	-3972	81	0	0	0	81	411	68	0	0	343	0	0	0	0	3325	0	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15398	0	0	0	15398	0	0	129	89708	111836	59343	373806	0	22367	29672	373806	425845	0	7930	7930	56453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828	0	0	0	0	0	0	0	0	0	0	0	1312	196165	345786	0	0	0	0	0	176180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53491	7479	0	0	0	0	0	0	1690	25	91888	5531	2042	0	0	0	0	0	0	0	0	27202	148978	0	0	0	0	0	9754	0	600	0	116	-2090	0	0	0	0	0	1121	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54116	99367	32849	161179	0	19873	16425	161179	197477	0	0	0	63033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976	0	0	0	0	0	0	0	0	0	0	0	0	220535	513987	0	0	0	0	0	324066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78978	13420	0	0	38536	52803	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	265174	58892	0	0	0	0	0	9422	0	0	2470	0	-1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8080	0	0	0	8080	0	0	0	117514	68693	265744	73924	0	13739	132872	73924	220535	0	0	0	55665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269049	0	0	0	0	0	0	0	0	0	0	0	3865	315035	424536	0	0	0	0	0	294177	0	0	0	826	826	0	0	0	826	0	0	408	0	0	0	0	0	0	42869	43	0	0	0	0	0	0	-3996	3552	52700	65	6384	0	0	0	0	1222	0	0	1028	49158	243991	0	0	0	0	0	31013	408	1144	1649	0	-11440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2953	0	0	0	2953	0	0	0	47565	55499	49223	283188	0	11100	24612	283188	318900	0	79	79	39422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269058	0	0	0	0	0	0	0	0	0	0	0	0	112785	126414	0	0	0	0	0	69320	802	10025	10025	162	162	0	0	0	162	0	0	114	0	0	0	0	0	0	13075	945	0	0	2399	25903	1161	0	118	0	6523	0	0	0	0	0	4	0	0	0	0	27042	42278	0	0	0	0	0	7688	114	271	1195	0	-873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28869	28869	0	0	0	28869	652	652	0	0	0	652	3674	0	0	0	3674	0	0	0	15745	34566	28207	91768	0	6913	14104	91768	112785	0	0	0	14763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269478	0	0	0	0	0	0	0	0	0	0	285	0	58271	97100	0	0	0	0	0	64931	31	388	388	0	0	0	0	0	0	0	0	0	0	-722	0	0	0	0	4239	874	0	0	0	0	0	0	566	911	12336	1392	3471	0	0	0	0	0	0	0	0	51821	13110	0	0	0	0	0	9202	0	3	1130	1	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2524	2524	0	0	0	2524	0	0	0	0	0	0	857	0	0	0	857	0	0	0	5153	16230	53214	28418	0	3246	26607	28418	58271	0	1890	1890	8861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269759	0	0	0	0	0	0	0	0	0	0	0	18	27204	41210	0	0	0	0	0	23199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	5533	0	0	0	11098	0	0	5	0	450	0	0	0	0	0	0	0	0	0	0	1197	22002	0	0	0	0	0	1269	0	0	145	0	-353	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	17226	1197	23178	0	3445	599	23178	27222	0	0	0	5423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270148	0	0	0	0	0	0	0	0	0	0	0	105	59370	107675	0	0	0	0	0	53881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10301	0	0	0	0	0	0	722	329	36616	0	0	0	0	0	0	0	0	0	0	20914	32967	0	0	0	0	0	6530	0	0	0	0	-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	47603	20914	39497	0	9521	10457	39497	59475	0	686	686	8625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270353	0	0	0	0	0	0	0	0	0	0	0	79	29270	53436	0	0	0	0	0	23920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378	7280	0	0	0	0	0	0	760	2377	15515	556	0	0	0	0	0	0	0	0	318	3170	20432	0	0	0	0	0	2747	0	197	143	8	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3952	23256	3734	22831	0	4651	1867	22831	29349	0	0	0	5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270504	0	0	0	0	0	0	0	0	0	144	0	0	363901	527016	0	0	0	0	0	388529	1924	24048	24048	1544	1544	0	0	0	1544	0	0	11323	45	0	0	0	0	0	40645	7114	0	0	0	35307	1591	0	170	5010	26277	0	76	0	0	0	2411	0	0	3313	13021	161628	210567	0	0	0	0	0	46720	13430	1807	3720	0	9764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	50919	85439	165630	263998	0	17088	82815	263998	363901	0	0	0	41058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270531	0	0	0	0	0	0	0	0	0	0	0	1681	99063	144614	0	0	0	0	0	88258	0	0	0	35	35	0	35	0	0	0	0	0	0	0	0	0	0	0	13522	1347	0	0	0	0	0	0	85	15075	633	0	0	0	0	0	0	0	0	0	2977	8778	76503	0	0	0	0	0	23312	0	0	5674	0	-2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	81	0	0	0	28597	10666	8778	94222	0	2133	4389	94222	100744	0	0	0	12849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270652	0	0	0	0	0	0	0	0	0	0	0	0	42263	70513	0	0	0	0	0	35724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	935	0	0	4402	21691	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3203	32521	0	0	0	0	0	2359	0	8	116	162	-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4988	27942	4161	34594	0	5588	2081	34594	42263	0	5200	5200	7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271136	0	0	0	0	0	0	0	0	0	0	0	1027	60824	91347	0	0	0	0	0	58588	0	0	0	90	90	0	0	0	90	0	0	0	0	0	0	0	0	0	3110	5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	21502	36152	0	0	0	0	0	10849	0	0	0	0	-1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3110	20045	21502	47091	0	4009	10751	47091	61851	0	13800	13800	12209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271154	0	0	0	0	0	0	0	0	0	0	0	0	73133	102820	0	0	0	0	0	76831	0	0	0	98	98	0	0	0	98	0	0	0	0	0	0	0	0	0	306	1633	0	0	0	0	0	0	561	12	18304	1133	0	0	0	0	0	0	0	0	5609	16073	55150	0	0	0	0	0	3867	0	115	780	0	-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	0	0	0	1025	0	0	0	433	26426	17206	59245	0	5285	8603	59245	73133	0	100	100	8496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271275	0	0	0	0	0	0	0	0	0	93	0	377	138473	216992	0	0	0	0	0	152446	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	2957	2259	0	0	0	0	0	0	1479	12028	24982	0	6035	0	0	0	1377	0	0	0	0	78671	73775	0	0	0	0	0	16203	48	464	2986	253	-571	175	0	0	0	175	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	15449	30227	80394	92608	0	6045	40197	92608	138850	0	0	0	18261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341	0	0	0	0	0	0	0	0	0	0	0	512	60895	87312	0	0	0	0	0	54201	0	0	0	266	266	0	0	0	266	0	0	0	40	0	0	0	0	0	3120	2124	0	0	0	596	0	0	821	117	12660	246	0	0	0	0	134	0	0	0	1917	6541	45743	0	0	0	0	0	8734	40	179	2174	0	-425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	455	0	0	0	3416	25706	6921	52805	0	5141	3461	52805	61407	0	6235	6235	10778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271529	0	0	0	0	0	0	0	0	0	0	244	900	176950	308532	0	0	0	0	0	173867	0	0	0	0	0	0	0	0	0	0	0	1440	0	0	0	0	0	0	35982	455	0	0	0	0	0	0	2608	1252	74970	1467	2013	0	0	0	5352	0	0	0	0	65731	108137	0	0	0	0	0	17693	1440	5	1724	14	925	1478	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37239	77149	72564	126138	0	15430	36282	126138	177850	0	0	0	24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271631	0	0	0	0	0	0	0	0	0	0	191	1114	302211	417841	0	0	0	0	0	279856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2404	41715	0	0	0	120	970	0	924	4280	64630	0	0	0	0	0	0	0	0	0	0	65411	214445	0	0	0	0	0	33045	0	1006	1565	0	-3984	0	0	0	0	0	217	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5903	0	0	4674	1229	0	0	0	7690	108247	71055	246148	0	21649	35528	246148	303325	0	0	0	35772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271743	0	0	0	0	0	0	0	0	0	0	0	198	33942	51361	0	0	0	0	0	30929	43	538	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	3556	0	0	0	0	0	0	468	0	13898	985	1060	0	0	0	0	0	0	0	985	7201	22743	0	0	0	0	0	1818	0	102	215	0	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	474	0	0	0	622	18654	8186	26316	0	3731	4093	26316	34140	0	0	0	3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271752	0	0	0	0	0	0	0	0	0	0	0	0	61621	97335	0	0	0	0	0	39793	0	0	0	110	110	0	0	0	110	0	0	81	0	0	0	0	0	0	10799	1018	0	0	0	0	55	0	1386	124	6292	32544	1487	0	0	0	0	0	0	0	0	5161	34632	0	0	0	0	0	5627	81	211	262	488	757	337	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11134	7572	38585	40814	0	1514	19293	40814	61621	0	0	0	11535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272030	0	0	0	0	0	0	0	0	0	0	0	61	18066	29185	0	0	0	0	0	13849	0	0	0	290	290	0	0	0	290	0	0	0	0	0	0	0	0	0	545	3560	0	0	0	0	0	0	244	3325	4598	1982	0	0	0	0	0	0	0	0	0	0	13849	0	0	0	0	0	948	0	9	50	31	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	101	0	0	0	3879	10108	2013	15098	0	2022	1007	15098	18127	0	1900	1900	4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272058	0	0	0	0	0	0	0	0	0	0	0	0	22596	33560	0	0	0	0	0	29124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	0	0	0	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10423	101	18600	0	0	0	0	0	1280	0	0	0	0	-234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	113	0	0	0	0	12761	101	19993	0	2552	51	19993	22596	0	0	0	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272151	0	0	0	0	0	0	0	0	0	0	0	71	11437	28227	0	0	0	0	0	5839	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7966	0	0	0	0	0	0	922	53	8585	5705	24	0	0	0	0	0	0	0	0	1568	4271	0	0	0	0	0	307	0	42	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	16551	7273	4561	0	3310	3637	4561	11508	0	0	0	4013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272245	0	0	0	0	0	0	0	0	0	0	0	22	7380	16385	0	0	0	0	0	5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	1847	0	0	2	7010	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	2231	3654	0	0	0	0	0	203	0	0	0	0	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	158	9560	2231	4374	0	1912	1116	4374	7402	0	703	703	3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272272	0	0	0	0	0	0	0	0	0	11	0	682	528176	702608	0	0	0	0	0	569924	1061	13263	13263	1121	1121	0	0	0	1121	0	0	1770	0	0	0	0	0	0	48123	7510	0	0	0	0	0	0	1820	86	56792	4777	1209	0	0	0	0	921	0	0	3096	200577	366251	0	0	0	0	0	34021	1770	3391	719	0	-3162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	1646	0	0	0	1646	0	0	0	0	0	0	0	0	0	0	0	0	0	11	51600	68117	205365	412552	0	13623	102683	412552	528858	0	0	0	70954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272302	0	0	0	0	0	0	0	0	0	239	0	0	674364	1208322	0	0	0	0	0	752532	0	0	0	78	78	0	0	0	78	0	0	0	0	0	0	0	0	0	70903	41511	0	0	24956	87208	0	0	6533	11717	52634	0	126464	0	0	0	0	0	0	0	0	618865	133667	0	0	0	0	0	62705	0	0	5542	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17662	0	0	17662	0	0	0	239	107576	193045	636766	317372	0	38609	318383	317372	674364	0	6150	6150	154663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272870	0	0	0	0	0	0	0	0	0	0	0	0	39704	64298	0	0	0	0	0	43024	204	2550	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8073	1692	0	0	0	0	0	0	301	92	5418	0	300	0	0	0	0	4249	0	0	0	29223	13801	0	0	0	0	0	3147	0	0	527	0	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8165	7859	29223	23520	0	1572	14612	23520	39704	0	222	222	4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
