"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
328777	0	124132	119852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49858	0	665								
329149		0	0																																	1151	0	17682								
329345	6350	17613	19690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7775	880	6386								
329550		4890	5919																																	19954	0	526								
329952	0	35958	7078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5243	0	6598								
330239		624	3790																																	5561	0	3744								
330248		0	0																																	905	0	6776								
330855	0	21607	63707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																78982	1000	17020								
330873	0	6692	8135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																84	0	7557								
330949		3179	3827																																	771	0	3327								
331076		6460	0																																	16937	0	0								
331375		10984	4160																																	1003	0	16256								
331544		0	2679																																	3830	0	597								
331553		0	72																																	1235	0	2085								
331713		3320	4356																																	11132	0	20037								
332055		2373	1239																																	7242	0	8456								
332224		0	4762																																	5540	0	7229								
332345		242	134																																	260	0	0								
332402		9558	19028																																	5896	0	40278								
332671		2203	3355																																	0	0	218								
332756		179	0																																	496	0	3887								
333034		410	8847																																	1568	0	242								
333203	0	19626	55709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16282	0	40387								
333650		0	0																																	0	0	39495								
333856	0	2580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5749	0	406								
333940	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1722	0	1589								
334264	0	5936	15761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12512	0	16853								
334648		98	252																																	3683	0	10824								
334657	3925	152	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1337	0	7442								
335346		198	2205																																	717	0	6845								
335355	0	1307	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2921	0	5605								
336147		1703	534																																	193	0	5098								
336361		1728	429																																	759	0	402								
336576		4113	715																																	692	0	1390								
336950		0	0																																	112	0	2034								
337247		17	0																																	1475	0	3344								
337340		0	0																																	854	0	10								
338178		1050	0																																	0	0	13731								
338646		408	5533																																	3968	0	14258								
338851	600	440	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2381	0	904								
338945		58	186																																	2551	0	1562								
339054		0	193																																	1902	0	3572								
339072	0	43071	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3807	0	798								
339353		0	268																																	1263	0	2244								
339456	0	21590	12129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20149	0	2613								
339607		13536	27034																																	5383	0	16823								
339773	0	172625	73168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																87816	0	61608								
339858	0	44005	2460586	0	0	853	0	3639	123	529	201	0	0	0	0	698	2941	0	0	0	4144	6640	660	0	0	0	0	0	0	0	660	0				6397482	70626	4216339								
339876		0	0																																	0	0	0								
340135	80000	14695	70694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																45423	500	10460								
340144		9144	24413																																	78919	0	9441								
340256		697	16348																																	11152	0	1016								
340443		1104	524																																	116	0	60								
340742	0	2221	10341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36765	0	4819								
340751		0	0																																	24524	0	36184								
341310		9672	27554																																	33419	0	16900								
342054		2983	10893																																	6497	0	7521								
342362	0	1372	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10271	0	7440								
342410	0	12876	27419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																82094	0	67326								
342634	0	197857	1317915	0	0	40260	13247	0	0	40260	0	0	0	0	5303	7944	0	0	0	0	2594	1490	4737	0	0	0	0	0	0	0	4737	0				987575	0	425499								
343051		82	1051																																	275	0	68								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4589								
343257		0	0																																	202	0	3748								
343378		4	0																																	0	0	0								
343770		265	0																																	1010	0	222								
343903		4469	7047																																	5930	0	23815								
343958		92	35																																	1482	0	7269								
344647	0	759	6406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34623	0	24284								
344816	0	1164	7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8737	0	8494								
344852		818	31																																	1029	0	653								
345309	0	12889	19686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30186	0	41172								
345345	0	2318	2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10903	0	23571								
345747	0	4846	22933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15870	0	12709								
345756	0	3632	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25313	0	0								
345877		5429	536																																	1515	0	6395								
346379		2492	1722																																	1366	0	2886								
346566		248	243																																	330	0	178								
346771		804	0																																	2750	92	5594								
347022		1440	3831																																	4269	0	784								
347639		494	6483																																	7687	0	0								
347956	7277	6361	21824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34180	12248	13657								
348159		8595	7565																																	4935	0	296								
348207	0	4153	133824	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	0	0	6340																4501	0	18506								
348720		79983	14173																																	9392	0	4760								
349129		1017	5268																																	822	0	133								
349343		657	3																																	11675	0	9050								
349370	0	15928	5881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7093	0	3649								
350572	0	3060	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6539	0	4968								
350657		0	0																																	681	0	983								
350750		7944	1586																																	2106	0	6619								
351131	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1794	0	120								
351560		1230	5165																																	28569	0	64								
351878		0	0																																	5269	0	2168								
352370	7150	780	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1322	0	2138								
352651		977	154																																	8664	0	405								
352745		0	0																																	1561	0	7458								
352772	0	433622	347166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																808505	0	273823								
352820		273	0																																	1985	0	0								
353238	15000	6029	6559																																	4118	0	3294								
353546		30	692																																	2937	0	5232								
353555	0	7184	55855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1028484	0	33167								
353724		4138	3709																																	6829	0	3304								
353957		0	0																																	0	0	5111								
354057		935	6048																																	158	0	1623								
354253		0	0																																	1337	0	3574								
354310	382900	45682	207002	0	0	84709	0	0	2539	36934	45236	0	0	0	0	0	0	0	0	0																697259	0	101341								
354552		5569	516																																	4177	0	9841								
354851		0	1000																																	3332	0	4632								
355120		1279	19002																																	13890	0	4814								
355559		3473	7830																																	22163	0	3799								
355858	0	6411	19741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32069	0	29595								
356239		706	91																																	11868	0	21792								
356659		834	983																																	440	0	8037								
356752		0	0																																	0	0	0								
357151		7240	37																																	7549	0	370								
357526		175	3999																																	4432	0	2553								
357553		497	0																																	3333	0	21239								
357777		497	2080																																	5652	0	4030								
357937		2914	9621																																	6879	0	4941								
358112		500	1160																																	1015	0	2239								
358448		276	1014																																	838	0	1476								
358756		353	0																																	816	0	5971								
359472		207	10																																	0	0	0								
359650		0	209																																	15	0	287								
359744		120	268																																	397	0	3164								
359838	0	2103	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3034	0	616								
360777	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	135								
361055		14085	28577																																	23773	0	26789								
361167	195	99969	520974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																168889	2949	94123								
361279		3959	6626																																	3777	0	622								
361354		0	0																																	465	0	747								
361439	43000	10083	4096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4601	0	3145								
361653		6858	10941																																	67193	0	0								
362043		426	0																																	197	0	1909								
362155		2555	815																																	2053	0	2979								
362717	0	951	28127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																53009	0	0								
362856		0	0																																	0	0	1844								
362940		0	279																																	24	0	272								
363442		0	0																																	0	0	0								
363648		0	0																																	2021	0	5138								
363657	0	2642	13907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2345								
363778		949	0																																	0	0	0								
364131		2102	526																																	1316	0	2707								
364270																																														
364430		3052	5909																																	1014	0	3267								
364449	0	10460	29429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55963	0	21818								
364850	0	967	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1634	0	464								
365325	0	567243	922857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9088	0	0	0	0	0	0	0	0	0	0	0				849097	0	723097								
365576		7814	2536																																	14896	0	27								
365745		5848	12691																																	7293	0	1057								
365848		0	1183																																	457	0	441								
365950		370	1082																																	602	0	1653								
366078		2602	8458																																	9109	0	1660								
366238	0	29907	5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35787	0	44401								
366247	0	218	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3105	0	10039								
366359		71	0																																	164	0	632								
366658		593	180																																	1336	0	606								
366854	0	2001	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																909	0	670								
367150		137	385																																	1948	0	626								
367178		2722	4																																	5071	0	0								
367431		2216	5255																																	5664	0	2444								
367543		0	12505																																	8697	0	14377								
368054		0	0																																	1158	0	3427								
368344	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4965	0	7749								
368522		284	1016																																	7028	0	272								
368933		103	5																																	1414	0	5575								
368951	0	4451	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5071	0	10651								
369453		0	2965																																	4125	0	4397								
369659		17986	24709																																	47542	0	44587								
370020		5396	2757																																	6039	0	16979								
370271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10953	0	5290	0	0	0	0	0	0	0	5290	0				0	0	76707								
370347		350	0																																	0	0	10943								
370721	0	1463	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1836	0	3418								
370833		0	0																																	0	0	283								
370954	0	10613	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12	0	81								
371223		687	70293																																	4595	0	2835								
371232	0	588	8768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5749	0	1763								
371362		0	0																																	33278	0	29612								
371559		178	1030																																	2315	0	5345								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																259	0	105								
371849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																448	0	946								
371924	35713	7809	47192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																83905	0	12518								
371942		363	544																																	341	0	1534								
372444		125	155																																	821	0	5060								
372538		3762	28976																																	15365	0	24651								
372640		1228	4																																	2923	0	991								
372855	0	2790	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																399	0	1328								
373058		0	0																																	407	0	3677								
373115	0	1245	26087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33122	0	26983								
373272		626	0																																	0	0	0								
373553		426	0																																	1072	0	0								
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1003								
374130		8916	5774																																	5558	0	2284								
374354		1	371																																	1229	0	80								
374653	0	12158	26979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																99285	0	38795								
374774		0	1834																																	3510	0	0								
375034	0	7254	58315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																184051	0	22048								
375043	92000	2153	8255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																40742	0	69928								
375379		0	803																																	0	0	0								
375502	0	15966	45303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																117900	0	14204								
375566		97670	11880																																	11129	0	1215								
375650		46	304																																	0	0	350								
376237	0	164	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2623	0	1123								
376273	0	9988	59145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19462	0	32943								
376442	0	0	11618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27491	0	20502								
376947		100	85																																	4258	0	5211								
377663	0	1484	1645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1814	0	3916								
377850		33	962																																	2708	0	167								
377908	0	0	53003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																170341	0	61275								
378044		0	0																																	575	0	117								
378110		81	500																																	1674	0	1121								
379050		0	0																																	0	0	2031								
379153		1380	9																																	1509	0	1739								
379171		13047	19591																																	35605	0	1647								
379470		4577	2335																																	0	0	2721								
379649	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2613	0	0								
379920	0	569613	1174117	0	0	121709	80072	0	8314	48779	64616	0	0	0	7720	35896	36456	0	0	0	11	12237	0	0	0	0	0	0	0	0	0	0				2700918	245722	862279								
380346		198	694																																	1964	0	2027								
380458	0	21313	38826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33188	0	7748								
380533		1099	3073																																	4615	0	8836								
380654		275	1182																																	1774	0	4471								
380841		0	250																																	540	0	100								
380878		1159	679																																	600	0	2181								
380944		85	1558																																	4532	0	0								
381026	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																641	0	778								
381343	0	2670	62964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52394	5740	10878								
381839		9764	9134																																	1715	0	6959								
381932		3442	2297																																	6397	0	21								
381950		754	272																																	5542	0	1718								
382050	0	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8862	0	0								
382069	0	14	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1458	0	8526								
382256		70	0																																	848	0	3405								
382274		0	0																																	0	0	0								
382443		304	79																																	4881	0	7946								
382537		1060	5473																																	3915	0	1600								
382649	0	1680	19419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26981	0	3572								
382658		203	0																																	5652	0	19054								
382742		1298	5507																																	2143	0	0								
382854	0	747	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																817	0	476								
384018	0	0	24562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27701	0	13623	0	0	0	0	0	0	0	
384278	0	67136	32822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31523	0	741								
384353		0	0																																	44	0	1134								
384652		9615	37353																																	32466	0	9812								
384830		3884	2491																																	764	0	469								
385350		2555	0																																	3867	0	5534								
385471		3463	494																																	1291	0	53946								
385547		834	62																																	461	0	2957								
385686		0	2003																																	378	0	1332								
386432		420	714																																	312	0	1383								
386450	0	210	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2092	0	37611								
386731		340	111																																	1778	0	3800								
386825		56	445																																	1269	0	240								
386852	0	1692	2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																815	0	9803								
387055		2012	0																																	523	0	7038								
387671		3311	480																																	9824	0	1189								
388155		3605	2417																																	2117	0	2892								
388258		0	0																																	60	0	503								
388557		18	1177																																	4431	0	5194								
388744		1557	717																																	1823	0	9612								
388753		0	235																																	175	0	1646								
388874		3441	0																																	0	0	1								
388940		0	408																																	3478	0	2137								
389059		58	0																																	1447	0	10067								
389358		3806	199																																	8878	0	11755								
389376		0	0																																	1353	0	702								
389826		385	86																																	164	0	298								
390336		0	3698																																	0	0	33								
390372		0	500																																	0	0	2679								
390840		480	5149																																	13289	0	6968								
391418		0	852																																	242	0	5486								
391557		0	63																																	0	0	450								
391575	0	156	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6742	0	1214								
391959	4225	152	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1303	0	6159								
391977		4851	24716																																	13677	0	14478								
392152		8196	107																																	851	0	1809								
392255		1148	539																																	3002	0	929								
392778		3484	22832																																	6759	3000	3057								
393252		0	0																																	0	0	13051								
393355	6350	4089	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4110	0	2035								
393850		82	3674																																	2649	0	1891								
393953		2681	32630																																	21291	0	3165								
394156		0	70																																	2047	0	4991								
394259	0	76	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9300	0	43996								
395238	0	60753	1673917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5710	4304	0	0	0	0	0	0	4588	4304	4588	4304				5685445	2747	394428								
395274		1246	14493																																	2650	0	851								
396057	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2753	0	487								
396244	0	16190	30368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	309								
396253	0	2163	2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3012	0	1705								
396356		298	0																																	498	0	2605								
396954		0	0																																	0	0	8420								
397456	0	0	2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2830	0	2852								
397531	0	0	46099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19701	0	60								
397540	0	46994	74798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																121285	1000	16700								
397559		1678	8134																																	8311	0	13794								
397755		7467	6489																																	3567	0	1260								
397858		253	128																																	106	0	37								
398051	0	630	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1754	0	4300								
398248	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	21616								
398631		1710	16764																																	6016	0	12								
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
398837		7614	3398																																	4182	0	2700								
399357		0	0																																	0	0	3300								
399517	0	13467	133857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																229467	0	0								
399731	0	0	2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3243								
399973		444	1470																																	1896	0	961								
400057		464	33																																	2268	0	7735								
400141		2055	9267																																	18774	0	16791								
400365		9879	11150																																	6364	572	3081								
400767		172	1106																																	668	0	237								
400945		3592	2197																																	270	0	2664								
401072		697	0																																	0	0	750								
401559		405	0																																	859	0	3593								
401755	10945	3609	8694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7549	0	18218								
401906		986	5966																																	11448	0	1944								
401951		0	25																																	0	0	241								
402462		0	2181																																	3017	0	7381								
402846		0	0																																	0	0	8980								
402873		217	334																																	0	0	710								
403067		0	1370																																	11375	0	0								
403106	0	15899	75799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57608	0	8570								
403151	79000	1885	27035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																127916	0	178319								
403179	0	19367	44604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8174	0	1178								
403254		0	500																																	45	0	49								
403357		0	0																																	906	0	2485								
403656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69	0	459								
403870		3555	35474																																	17448	0	1102								
403946		11311	105465																																	45962	0	15582								
404653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																110	0	95								
404943		401	259																																	1218	0	3905								
406022		5558	1668																																	13104	0	2403								
406059		10817	5372																																	12774	0	8488								
406666		78	2937																																	4725	0	2276								
406778		2442	368																																	550	0	42								
406974		7442	16188																																	2332	0	1542								
407168		0	2444																																	4031	0	12030								
407506	0	45671	31395	0	0	8731	0	2834	0	0	8731	0	0	0	0	0	2834	0	0	0																62315	0	31613								
407645		1998	2799																																	13012	0	4006								
407850		0	0																																	322	0	1634								
408307	0	1184	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9077	0	13009								
408642		0	51061																																	18570	138296	2599								
408875		25023	17949																																	3355	0	0								
409265		0	0																																	132	0	629								
410159		0	0																																	236	0	538								
410560		94	8030																																	11795	0	18094								
410748	0	5438	4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1808	0	3135								
410917		2943	9043																																	8263	0	5833								
410944		0	0																																	569	0	3223								
411062		0	0																																	3953	0	0								
411174		886	50																																	230	0	140								
411231		540	114																																	3469	0	1270								
411240		38	19																																	1336	0	4197								
411473	0	49622	20786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17774	1238	0								
411512	77345	17728	22765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43365	0	478								
411549		0	0																																	89	0	6039								
411576	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																810	0	1246								
411624	0	307	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1786	0	6997								
411651		0	0																																	2755	0	59615								
412153		493	13723																																	16655	0	29647								
412452		44	606																																	840	0	566								
412555		0	1005																																	3675	0	7907								
412667		180	495																																	3147	0	6762								
412751	0	0	303864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1000432	0	277451								
412845		370	1620																																	5550	0	19365								
412872		52	0																																	0	0	0								
413141	0	0	8059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																763	0	40309								
413208																																														
413347	0	344	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1996	0	1416								
413543		479	945																																	3364	0	7335								
413646		1627	223																																	25167	0	16172								
413673		621	857																																	782	0	394								
413758		0	2305																																	6872	0	9145								
413851		0	0																																	583	0	5628								
414102		5848	9769																																	18444	0	1376								
414652		20	186																																	2865	0	18672								
414764		6184	15355																																	3792	0	6763								
414858		968	4132																																	3027	0	5859								
415770		0	0																																	0	0	465								
415855		0	0																																	0	0	1198								
416245	1047	44563	276305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																541550	0	136741								
416272		512	0																																	593	0	326								
416339	0	708	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1181	0	4273								
416357		0	0																																	0	0	6914								
416656	19600	880	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2687	0	12940								
416674		22059	8441																																	0	0	4222								
416973		748	0																																	50	0	129								
417626		3264	7331																																	4099	0	2670								
417710		84	1334																																	504	0	56								
418100		1932	3102																																	8076	0	12957								
418249	0	3161	7497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57013	0	99235								
418436		0	0																																	383	0	134								
418856		6119	0																																	2091	0	653								
419255		895	933																																	375	0	244								
419406	290685	12214	205493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																385095	0	155916								
419460		1587	7284																																	1294	0	2776								
419675		3566	60369																																	41468	0	17876								
419947		0	0																																	603	0	3096								
420578		1239	1668																																	285	0	2084								
420644		0	815																																	12263	0	7886								
420653	0	6	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3771	0	9303								
420877		299	0																																	4141	0	682								
421445	0	89	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	14471								
421539		2060	9554																																	3670	0	1617								
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																950	0	4772								
422116		422	420																																	801	0	376								
422433	286301	1370	68225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																66287	3000	30685								
422657		789	85																																	9	0	1147								
423159		2623	917																																	977	0	2497								
423449		1690	42189																																	31970	0	14999								
423636		375	2198																																	313	0	2464								
423739		15385	36677																																	12002	0	2691								
423841		10	0																																	663	0	885								
424156		0	2004																																	5702	0	13680								
424240		87	126																																	3359	0	14916								
424352		3947	3336																																	1508	0	1198								
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
424633		1525	875																																	831	0	1712								
425050		0	0																																	0	0	1141								
425108		7848	7718																																	16087	0	6095								
425818		637	1436																																	6880	0	6539								
425845		0	0																																	0	0	22636								
425911	0	2590	16154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																63104	0	120013								
426057		805	515																																	6076	0	2321								
426141		0	10																																	0	0	621								
426534	0	49781	110740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																185389	150	30651								
426758		403	991																																	844	0	2130								
426945		1622	0																																	3350	0	2947								
427241		4476	38																																	1642	0	10876								
427353		15970	12440																																	39612	0	8375								
427858		9675	1793																																	2447	0	1054								
427960		3898	827																																	4073	0	362								
428060		30071	18443																																	70014	0	19335								
428462		2934	2646																																	9253	0	8703								
428471		5561	36																																	0	0	0								
428547	0	2043	23117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																104116	0	1331								
428855		1520	0																																	562	0	3228								
429021		7385	21272																																	10309	0	3306								
429487		14271	33274																																	17128	0	1135								
430036	0	2702	13279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4383	0	24844								
430054		3003	4504																																	4790	0	503								
430344		48	0																																	2833	0	4957								
431172	0	448572	118375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				929524	0	151351								
431323		1112	466																																	694	0	0								
431350		505	3																																	129	0	1218								
431846		0	0																																	0	0	0								
431958		0	0																																	0	0	451								
432012		147	0																																	228	0	0								
432058	0	1379	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																591	0	0								
432432	0	7927	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																786	0	0								
433158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																495	0	1529								
433505	0	15467	27255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																42168	0	13182								
433550	0	510	2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4383								
433608	0	6260	40680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																64774	0	37768								
433859		0	0																																	0	0	5805								
433943		667	1196																																	11328	0	11099								
434203	0	667	14329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13227	0	4441								
434539		1693	3977																																	5814	0	3848								
435059		5069	16854																																	16125	0	3004								
435077	0	8911	247123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																423413	0	49310								
435255		1654	3738																																	6664	0	38124								
435666		3656	0																																	0	0	511								
435750	0	33434	21273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41619	0	69409								
436159	0	80362	287399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																443471	38	37688								
436542		1999	2467																																	9829	0	13956								
436739		3536	6461																																	5786	0	4102								
436953		5770	17628																																	20372	0	198								
437044		0	0																																	0	0	3195								
437914	0	203317	141787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																699610	0	116186								
438050		813	1488																																	0	0	485								
438434		0	825																																	3576	0	0								
