"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
372444																											0	0	25744	25881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372538																											0	0	0	0	0	0	36789	37350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372640																											0	0	23599	23649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372855																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373115																											0	0	22154	22193					0	0	19874	19796	0	0	11383	11380	0	0	0	0	0	0	23558	23557	0	0	18665	19177	
373272																											0	0	100	101	0	0	3321	3321	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
373553																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373601																											1172507	1172443	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																											0	0	1791	1806	0	0	9067	9054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374354																											0	0	3570	3579	0	0	505	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374653																											0	0	82713	83011					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774																											0	0	6477	6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375034																											24350	24329	5000	5000					0	0	0	0	0	0	0	0	0	0	0	0	0	0	6374	6359	0	0	0	0	
375043																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																											0	0	1000	1001	383	380	1292	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375502																											0	0	5676	5800	0	0	16688	19877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375566																											0	0	0	0	0	0	2070	2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375650																											1250	1254	2272	2317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376237																											0	0	157	163	0	0	5115	5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376273																											7241	7241	0	0					0	0	0	0	54659	54659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376442																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																											0	0	500	500	0	0	1456	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377663																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																											0	0	0	0	62	66	1011	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377908																											168643	169615	58714	58664					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378044																											0	0	1000	997	300	308	231	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378110																											0	0	2760	2825	0	0	2480	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379050																											0	0	250	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379153																											0	0	4505	4510	0	0	1352	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379171																											0	0	0	0	0	0	2434	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379470																											0	0	1161	1144	0	0	8050	8005	0	0	0	0	0	0	1274	1304	0	0	0	0	0	0	0	0	0	0	0	0	
379649																											0	0	30729	30690					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191555	190882	404286	404129					0	0	0	0	37301	38229	0	0	0	0	0	0	164645	167478	308696	315773	0	0	0	0	
380346																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380458																											0	0	4683	4665	0	0	60456	60307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49741	49911	0	0	0	0	
380533																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380654																											1500	1495	14499	14451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380841																											1289	1306	10099	10229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380878																											0	0	16000	15965	0	0	7219	7249	0	0	0	0	0	0	698	701	0	0	0	0	0	0	0	0	0	0	0	0	
380944																											0	0	0	0	0	0	720	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381026																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381343																											0	0	2698	2699					0	0	0	0	0	0	12319	12416	0	0	0	0	0	0	2969	2962	0	0	5452	5407	
381839																											0	0	0	0	0	0	17215	17137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932																											0	0	0	0	0	0	8357	8261	0	0	0	0	0	0	1331	1381	0	0	0	0	0	0	0	0	0	0	0	0	
381950																											0	0	42563	42490	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382050																											0	0	29588	29501					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																											0	0	3620	3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382274																											0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382443																											0	0	2974	2987	0	0	3293	3367	0	0	0	0	0	0	888	882	0	0	0	0	0	0	4587	4552	0	0	0	0	
382537																											0	0	6935	7007	0	0	2678	2699	0	0	0	0	0	0	501	499	0	0	0	0	0	0	1476	1492	0	0	0	0	
382649																											0	0	23424	23542					0	0	0	0	0	0	1001	1025	0	0	0	0	0	0	0	0	0	0	0	0	
382658																											1940	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382742																											0	0	6751	6768	0	0	647	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382854																											0	0	5383	5401					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384018																											13790	13799	55252	55313	14507	14460	10368	10412	0	0	0	0	13718	13894	0	0	0	0	0	0	0	0	214	213	0	0	0	0	
384278																											0	0	55058	54537					0	0	14965	14953	0	0	0	0	0	0	0	0	0	0	109515	111820	0	0	45847	46683	
384353																											300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384652																											0	0	0	0	0	0	18204	18096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384830																											0	0	7365	7342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
385350																											250	250	0	0	394	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
385471																											0	0	21170	21366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
385547																											0	0	1500	1498	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
385686																											5593	5596	0	0	6849	7043	4000	4045	0	0	0	0	16075	16206	19479	19699	0	0	0	0	0	0	0	0	0	0	0	0	
386432																											0	0	2259	2280	0	0	280	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386450																											38267	38290	0	0					0	0	0	0	0	0	0	0	998	1014	0	0	0	0	0	0	0	0	0	0	
386731																											0	0	32725	32688	94	100	15061	14923	0	0	0	0	0	0	6554	6624	0	0	0	0	0	0	5307	5310	0	0	0	0	
386825																											0	0	24407	24587	0	0	13018	13031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386852																											0	0	13505	13489					0	0	0	0	0	0	6296	6328	0	0	0	0	0	0	0	0	0	0	0	0	
387055																											0	0	2073	2138	0	0	10347	10519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
387671																											0	0	0	0	0	0	28582	28890	0	0	0	0	0	0	1167	1152	0	0	0	0	0	0	0	0	0	0	0	0	
388155																											0	0	1000	1000	0	0	2432	2477	0	0	0	0	0	0	1672	1741	0	0	0	0	0	0	0	0	0	0	0	0	
388258																											0	0	1161	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388557																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388744																											0	0	0	0	0	0	4836	4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388753																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388874																											497	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388940																											0	0	1276	1283	0	0	5756	5755	0	0	0	0	0	0	325	321	0	0	0	0	0	0	0	0	0	0	0	0	
389059																											0	0	7330	7452	0	0	1024	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
389358																											8975	8977	0	0	408	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
389376																											0	0	2459	2469	0	0	4232	4198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
389826																											0	0	500	499	0	0	794	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
390336																											0	0	73055	72722	0	0	21113	21213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
390372																											0	0	6005	6003	0	0	41158	41242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
390840																											0	0	2556	2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391418																											0	0	19775	19529	0	0	33191	33107	0	0	0	0	0	0	1105	1126	0	0	0	0	0	0	1718	1702	0	0	0	0	
391557																											1044	1046	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391575																											0	0	995	993					0	0	0	0	220708	224680	253120	260599	0	0	0	0	0	0	1998	2040	0	0	8980	9530	
391959																											0	0	1520	1522					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391977																											0	0	63895	63634	17313	17164	100429	99989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173	1153	0	0	0	0	
392152																											0	0	0	0	107	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
392255																											0	0	10112	10260	0	0	1476	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
392778																											0	0	13585	13799	10	10	140726	140814	0	0	0	0	0	0	2359	2316	0	0	0	0	0	0	0	0	0	0	0	0	
393252																											0	0	3000	3001	0	0	10813	10897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393355																											0	0	9537	9626					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																											0	0	87	86	0	0	62521	62440	0	0	0	0	0	0	5570	5512	0	0	0	0	0	0	0	0	0	0	0	0	
394156																											0	0	567	555	0	0	441	438	0	0	0	0	0	0	7381	7491	0	0	0	0	0	0	0	0	0	0	0	0	
394259																											0	0	22154	22505					0	0	0	0	0	0	0	0	0	0	0	0	0	0	18221	18778	0	0	0	0	
395238	0	0	0	0	0	0	0	0	497045	506331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35497	36877					0	0	497045	506331	0	0	360065	379671	0	0	0	0	0	0	0	0	0	0	0	0	
395274																											0	0	0	0	0	0	5015	5024	0	0	0	0	0	0	3000	2996	0	0	0	0	0	0	104	104	0	0	0	0	
396057																											0	0	250	250	0	0	1889	1893	0	0	400	400	0	0	488	492	0	0	0	0	0	0	0	0	0	0	0	0	
396244																											0	0	0	0					0	0	0	0	0	0	3001	2986	0	0	0	0	0	0	2304	2304	0	0	0	0	
396253																											0	0	1170	1170	0	0	41892	41836	0	0	0	0	0	0	1302	1299	0	0	0	0	0	0	1855	1866	0	0	0	0	
396356																											0	0	1193	1193	0	0	1250	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396954																											0	0	20494	20616	0	0	67357	67490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8514	8489	0	0	0	0	
397456																											0	0	25	25					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531																											1461	1499	141666	141684	6895	7169	277	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397540																											0	0	56419	56752					0	0	0	0	0	0	0	0	0	0	0	0	570	575	0	0	0	0	0	0	
397559																											0	0	0	0	3320	3332	17642	17894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397755																											0	0	0	0	0	0	224	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397858																											0	0	2936	2958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398051																											0	0	515	515					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248																											0	0	57201	57633					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398668																											0	0	120000	119964					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398837																											3825	3871	1242	1252	1102	1123	2745	2749	0	0	0	0	512	526	664	664	0	0	0	0	0	0	0	0	0	0	0	0	
399357																											0	0	1849	1846	0	0	0	0	0	0	0	0	0	0	365	377	0	0	0	0	0	0	0	0	0	0	240	240	
399517																											0	0	135215	138768					0	0	0	0	0	0	81877	84906	0	0	0	0	0	0	0	0	0	0	0	0	
399731																											0	0	5252	5265					0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	457	0	0	0	0	
399973																											0	0	323	314	0	0	935	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8597	8784	0	0	0	0	
400057																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400141																											0	0	26181	26874	0	0	5670	5705	0	0	0	0	0	0	12321	12528	0	0	0	0	0	0	0	0	0	0	0	0	
400365																											0	0	15532	15485	0	0	26046	25879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400767																											0	0	61	61	0	0	35716	35864	0	0	0	0	0	0	4098	4161	0	0	0	0	0	0	0	0	0	0	0	0	
400945																											0	0	3587	3598	0	0	2009	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401072																											5919	5913	0	0	11545	11506	3659	3620	0	0	0	0	7474	7526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401559																											0	0	9769	9771	0	0	4	4	0	0	0	0	0	0	13854	14005	0	0	0	0	0	0	0	0	0	0	0	0	
401755																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401906																											0	0	2338	2393	0	0	35926	36473	0	0	0	0	0	0	6208	6240	0	0	0	0	0	0	7867	7849	0	0	0	0	
401951																											0	0	0	0	0	0	2152	2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402462																											0	0	21500	21488	0	0	53734	53393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402846																											0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402873																											0	0	0	0	73	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403067																											0	0	997	970	0	0	3031	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403106																											0	0	17492	17193					0	0	0	0	0	0	5674	5858	0	0	0	0	0	0	42460	43818	0	0	17624	18176	
403151																											0	0	106432	106613					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403179																											0	0	15499	15583					0	0	0	0	138	138	24634	24710	0	0	0	0	27142	28473	27305	27619	0	0	4202	4198	
403254																											0	0	0	0	0	0	464	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403656																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403870																											0	0	15170	15603	0	0	71793	72361	0	0	0	0	0	0	32696	33763	0	0	0	0	0	0	21258	21605	0	0	0	0	
403946																											0	0	0	0	0	0	8916	8960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404653																											0	0	492	500	0	0	2875	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404943																											0	0	1800	1765	0	0	1280	1278	0	0	0	0	0	0	2400	2419	0	0	0	0	0	0	2809	2816	0	0	0	0	
406022																											0	0	0	0	0	0	26407	26642	0	0	0	0	0	0	5038	5134	0	0	0	0	0	0	0	0	0	0	0	0	
406059																											0	0	0	0	0	0	21877	21637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406666																											0	0	287	287	0	0	16155	16395	0	0	0	0	0	0	1791	1768	0	0	0	0	0	0	0	0	0	0	0	0	
406778																											0	0	0	0	0	0	2359	2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	383	0	0	0	0	
406974																											0	0	0	0	0	0	26358	26391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407168																											0	0	1000	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407506																											0	0	6720	6656	0	0	8688	9054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407645																											0	0	89755	90157	0	0	941	942	0	0	0	0	0	0	65132	67790	0	0	0	0	0	0	4165	4268	0	0	0	0	
407850																											0	0	0	0	683	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408307																											0	0	17659	18190					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																											0	0	23090	23038	0	0	16822	16776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408875																											0	0	0	0	0	0	18586	18607	0	0	0	0	0	0	3886	4075	0	0	0	0	0	0	8348	8508	0	0	0	0	
409265																											0	0	0	0	0	0	19065	19008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410159																											0	0	1549	1550	0	0	340	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410560																											0	0	0	0	0	0	20908	20848	0	0	0	0	0	0	1033	1044	0	0	0	0	0	0	1607	1647	0	0	0	0	
410748																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410917																											0	0	54121	54134	0	0	35569	35508	0	0	0	0	0	0	3989	4017	0	0	0	0	0	0	8732	8595	0	0	0	0	
410944																											0	0	0	0	0	0	1433	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411062																											0	0	9682	9674	0	0	84962	84812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411174																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411231																											0	0	7575	7617	0	0	3362	3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	1360	0	0	0	0	
411240																											0	0	2451	2598	0	0	6798	6774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	1442	0	0	0	0	
411473																											6986	7083	8034	8030					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411512																											0	0	13212	13297					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411549																											0	0	0	0	0	0	3206	3202	0	0	0	0	0	0	2696	2708	0	0	0	0	0	0	0	0	0	0	0	0	
411576																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																											0	0	10191	10163					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411651																											0	0	661	655	1	1	139	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412153																											0	0	5500	5512	0	0	2579	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412452																											0	0	0	0	0	0	1406	1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412555																											0	0	8375	8475	0	0	17758	17804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412667																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412751																											0	0	352057	353619					0	0	0	0	0	0	97458	100335	0	0	0	0	0	0	70258	72462	0	0	0	0	
412845																											0	0	13460	13864	0	0	3846	3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16949	17342	0	0	0	0	
412872																											0	0	5557	5485	0	0	994	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3541	3623	0	0	0	0	
413141																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413208																																																							
413347																											0	0	2482	2520	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413543																											0	0	744	745	0	0	460	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413646																											0	0	6220	6237	0	0	863	876	0	0	0	0	0	0	0	0	0	0	818	895	0	0	0	0	0	0	0	0	
413673																											0	0	7989	8005	0	0	4772	4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413758																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414102																											1764	1775	0	0	5200	5259	1752	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414652																											0	0	4275	4391	0	0	5476	5525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414764																											0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414858																											0	0	0	0	0	0	6762	6769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
415770																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
415855																											0	0	3881	3869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416245																											0	0	48764	48857					0	0	0	0	0	0	14079	14587	0	0	0	0	0	0	45224	45545	0	0	0	0	
416272																											0	0	2084	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3572	3730	0	0	0	0	
416339																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416357																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416656																											0	0	6721	6639	0	0	1801	1802	0	0	0	0	0	0	1093	1109	0	0	0	0	0	0	3744	3773	0	0	0	0	
416674																											0	0	4654	4701	0	0	30213	30363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416973																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
417626																											0	0	35065	35352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
417710																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
418100																											0	0	11579	11549	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
418249																											0	0	182	182	0	0	170375	171737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
418436																											8622	8696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
418856																											0	0	11796	11890	0	0	441	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
419255																											0	0	8480	8579	0	0	8595	8799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
419406																											0	0	106648	106080					0	0	0	0	0	0	138269	141908	0	0	0	0	0	0	175413	179975	0	0	0	0	
419460																											0	0	0	0	0	0	17399	17390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
419675																											0	0	33171	33063	0	0	40288	39794	0	0	0	0	0	0	4998	4962	0	0	0	0	0	0	10446	10482	0	0	0	0	
419947																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420578																											16999	16912	7000	6983	0	0	7004	6979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420644																											56987	56970	0	0	1652	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420653																											0	0	840	864					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420877																											2994	2952	867	830	1485	1511	5823	5831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
421445																											0	0	6750	6725					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
421539																											0	0	17515	17497	0	0	3179	3158	0	0	0	0	0	0	360	359	0	0	0	0	0	0	0	0	0	0	0	0	
422059																											0	0	2250	2243					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422116																											0	0	4500	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422433																											18174	18114	24299	24307					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422657																											0	0	9087	9101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
