"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
83236	10864	0	204	13843	0	24454	0	0	0	0	0	28009	0	308	0	5679	7977	919	5669	0	1291	4388	0	0	2160	1329	0	0	24250	27701	0	0	353	0	2105	1384	0	0	2105	1384	0	
83375	173778	0	1436	65805	0	96145	0	0	9049	9049	0	359887	0	28694	26763	31777	89499	7796	25622	1515	12708	12914	4260	1895	21464	30024	7362	5983	93828	331193	881	0	1103	0	19858	44975	0	0	14660	36828	0	
83638	525997	0	0	265265	59334	308541	0	160	19480	19480	0	5057809	0	0	0	193387	3901304	4505	162447	0	111465	50982	16678	14262	220990	168324	31667	16140	247761	5057649	1446	0	1015	0	167023	270098	0	0	160279	229034	0	
83834	22132	0	28864	54694	0	97741	0	0	0	0	0	62908	0	5267	30070	13710	13014	3588	11402	0	4000	7402	2298	10	4123	7939	1990	0	68679	57539	198	102	997	0	11238	2814	0	0	10148	1914	0	
83852	4245	0	156	4504	0	7400	0	0	0	0	0	24470	0	944	126	10098	2979	1848	7029	0	2313	4716	2822	246	2481	2892	1524	250	7244	23526	0	0	788	0	5188	1959	0	0	3414	1959	0	
83955	3823	0	214	7682	0	11658	0	0	0	0	0	30613	0	0	0	12305	785	2358	11999	0	5285	6714	172	134	3211	9931	558	0	11444	30613	0	0	0	0	11916	1784	0	0	10132	1784	0	
84046	2242	19	11898	6079	0	19280	0	0	173	817	0	24858	0	12264	11651	8828	3507	960	5691	98	1207	4484	3083	54	1902	4417	3589	373	7363	12594	0	0	125	100	9486	795	100	544	5524	795	9057	
84055	4100	0	1104	14213	0	14604	0	0	0	0	0	12567	0	2487	1099	4644	1956	458	3580	0	931	2649	809	255	622	681	564	0	13500	10080	0	0	0	0	1504	363	0	0	1303	0	0	
84251	1883	0	729	2849	0	7175	0	0	0	0	0	6034	0	597	728	1455	452	259	1365	0	267	1098	92	0	101	2143	0	0	6446	5437	0	0	0	0	1946	298	0	0	1946	298	0	
84541	17341	0	40498	107839	0	215140	0	0	109	2801	0	274244	0	13437	49278	68875	71332	21965	49976	109	18440	32586	13980	3869	28388	51489	28744	8075	174642	260388	0	419	7070	2692	71977	44719	2692	0	47337	32520	2719	
84804	27222	0	1653	9666	0	9666	0	0	0	0	0	37420	0	10184	9006	6591	0	0	5780	0	2075	3705	811	0	1043	2564	0	0	8013	27236	0	0	0	0	2396	1211	0	0	2396	1211	0	
85052	36303	0	6482	7045	0	15809	0	0	7047	7047	0	73205	0	13075	17224	8972	13490	1327	1712	198	608	1104	1546	5714	8595	3603	1290	953	9327	60130	0	0	521	0	3763	10678	0	0	1520	10678	0	
85258	7477	0	2438	20431	0	35634	0	0	0	0	0	83751	0	10568	13000	35829	13285	5320	25009	0	8464	16546	10137	682	6169	15120	4949	924	33196	73183	0	0	1450	0	18734	8428	0	0	14460	6829	0	
85454	14725	0	2685	13845	0	19011	0	0	0	0	0	35849	0	8598	9663	10749	0	0	10510	0	5001	5509	239	0	6049	4326	0	0	16326	27251	0	0	0	0	6038	4337	0	0	6038	4337	0	
85472	1171881	0	61806	53993	0	218267	0	0	0	0	0	1516251	0	413026	331694	168345	118153	63324	104508	0	49908	54600	30003	33834	15518	13688	11563	17101	156461	1103225	0	0	12883	0	48347	9523	0	0	24676	4530	0	
85771	5575	0	1309	5784	0	17730	0	0	0	0	0	17044	0	862	0	7824	2130	991	5735	0	1755	3980	1825	264	268	779	368	100	16421	14106	0	2076	0	0	1515	0	0	0	1047	0	2176	
85931	38090	0	10034	42201	0	56225	0	0	0	0	0	117123	25	21867	20054	24327	32807	8299	10718	0	4177	6541	5563	8046	6552	3974	5247	6126	46191	95231	0	0	1474	0	16474	5425	0	0	6625	3901	0	
86349	21328	34	25933	42811	0	79112	0	0	0	0	0	85169	0	531	22780	32904	7377	9661	29131	0	8535	20881	3297	191	4690	17055	1815	0	53145	84638	0	0	5442	0	19181	4379	0	0	17365	4379	0	
86358	4352	18	3317	9059	0	21085	0	0	0	0	0	21584	163	2798	5115	13200	0	1351	10356	0	3708	6648	2727	117	824	2346	761	101	17750	18623	0	0	0	0	3145	887	0	0	2283	887	0	
86527	255569	25	28169	21384	0	47686	0	0	38790	47003	0	593690	0	11878	33845	140125	60607	63651	49627	548	26441	33342	67954	12388	17072	37963	70956	11398	19492	581812	0	0	30056	8213	95137	42252	5663	0	34892	20143	0	
86554	6572	0	2379	17154	0	19050	0	0	0	0	0	42659	0	3498	4899	17200	0	2418	11536	0	9053	7057	1090	0	4904	12260	1723	0	16671	39161	0	0	623	0	13592	5295	0	0	10843	5295	0	
86675	292318	0	0	1912	0	24647	0	0	0	0	0	601699	0	0	0	178399	47462	63811	113747	0	34537	79210	47701	16951	13336	34377	23213	12594	24647	601699	0	0	21413	0	73338	10182	0	0	43296	4416	0	
87047	13517	0	5957	10604	0	27978	0	0	0	0	0	125777	0	6681	4764	51219	600	8549	9852	0	3494	6617	31657	9451	6407	9784	37178	7072	22021	119096	0	0	2518	0	42813	17628	0	0	6364	9715	0	
87159	28769	0	10196	33180	0	48650	0	0	0	0	0	90908	0	19452	29513	23738	3485	8859	17423	0	11283	9029	3426	0	10013	22312	2591	0	38454	71456	0	0	3590	0	13393	21523	0	0	10972	18389	0	
87177	16039	0	0	0	0	9883	0	0	0	0	0	27407	0	0	0	8964	371	2845	5449	0	2179	3270	2021	1494	466	490	665	412	9883	27407	0	0	867	0	2033	0	0	0	686	0	0	
87234	31731	0	8033	30568	0	134147	0	0	0	0	0	281702	0	15480	23019	94012	20882	36829	46777	0	17224	30435	28688	17665	26363	33519	43211	31983	126114	266222	0	0	16217	0	92149	42927	0	0	36889	19973	0	
87476	14720	0	0	5311	0	21469	0	0	0	11718	0	85533	0	0	0	32147	1674	8225	17160	0	5824	11336	13444	1543	13071	8403	13391	2126	21469	85533	0	0	2266	11718	35835	1156	9737	0	20881	593	2575	
87579	42971	0	0	5238	0	33809	0	0	5000	5000	0	232281	0	0	0	88649	6142	28992	59580	5000	19389	40192	22215	6853	21144	37930	29943	5501	33809	232176	0	105	11285	0	87119	7399	0	0	54893	4181	0	
88231	8011	0	3426	51437	0	93927	0	0	0	0	0	203054	0	3643	0	57445	94157	15671	37272	0	11191	26081	16389	3784	7368	19661	13895	2516	90501	199411	0	0	5227	0	35897	7543	0	0	21250	5779	7182	
88240	6949	0	5031	3885	0	14520	0	0	0	0	0	38828	0	4526	0	12026	11868	2262	9578	0	3007	6604	2243	172	260	4933	2517	275	9489	34302	0	0	238	0	5155	2830	0	0	3193	2000	0	
88259	5214	0	3899	11915	0	18966	0	0	0	0	0	31948	0	6843	6086	13585	9012	3702	9038	0	3270	6343	2976	996	1115	2117	588	318	15067	25105	0	0	616	0	3798	340	0	0	2891	341	0	
88352	7103	0	169	23249	0	25125	0	0	0	0	0	102113	0	4932	1500	28127	17559	5202	21452	0	7338	14114	5176	1498	11902	26065	9410	1948	24956	96126	0	1055	2287	0	40981	8344	0	0	30288	7679	0	
88455	2496	21	4348	51959	0	118188	0	0	2631	5062	0	101662	0	9110	11131	38152	32882	7837	25627	200	8541	17186	9099	3326	2846	13707	6349	5230	113819	92552	0	0	1173	2431	14490	13642	1617	490	7351	9201	0	
88530	39991	0	26723	64707	0	111166	0	0	0	0	0	96178	0	1721	25567	27399	14581	8110	22960	0	9595	13365	3089	1350	4690	6800	2101	616	84190	94457	253	0	2411	0	10680	3527	0	0	8465	3025	0	
88772	83226	0	38970	26521	0	126990	0	0	0	0	0	299733	0	63836	0	97947	31674	41866	57699	0	18746	38953	33155	7093	23213	27540	30061	6072	88020	235897	0	0	16166	0	53088	33798	0	0	27893	22859	0	
88950	4006	0	845	8396	0	11421	0	0	0	0	0	32744	0	1802	1146	7368	10405	2158	5533	0	1720	3813	1768	67	1358	7721	894	992	10576	18522	0	12420	733	0	10965	0	0	0	9079	0	1917	
89032	8437	0	25038	16870	0	44160	0	0	0	0	0	66391	0	812	23325	23909	9029	9637	16753	0	5622	11131	5833	1323	5592	13332	4308	1784	19122	65579	0	0	3400	0	20210	4806	0	0	14344	3901	0	
89135	6276	0	644	13698	0	19382	0	0	0	0	0	43869	0	3520	2985	11817	4705	2128	8089	0	2691	5399	1986	1741	4163	10977	3215	2716	18738	40349	0	0	663	0	15684	5387	0	0	11476	3664	0	
89751	10652	0	29437	21601	0	102907	0	0	0	0	0	492463	0	13008	28288	46252	372121	19338	34809	0	11461	24420	9601	770	5817	35400	20795	1428	73470	479455	0	0	8021	0	44887	18553	0	0	30495	10720	0	
89854	0	0	4002	26844	0	47774	0	0	0	0	0	58803	0	5603	5972	19108	26741	3733	12782	0	3673	9109	4402	1924	1389	6421	3621	1523	43772	52950	0	250	622	0	10540	2414	0	0	6476	1334	0	
89957	3790	6	1058	8560	0	14343	0	0	0	0	0	25279	0	1376	434	8277	1884	2190	5463	0	3663	2628	1385	601	2643	2764	4729	1192	13279	23903	0	0	258	0	10510	818	0	0	4589	818	0	
90047	3518	0	1349	5442	0	10308	0	0	0	0	0	17756	0	162	0	8354	1109	3805	2454	0	605	1934	5815	0	578	895	3302	0	8959	17594	0	0	1343	0	4252	523	0	0	1212	261	0	
90177	21616	56	190	14314	0	21980	0	0	0	0	0	154367	0	696	0	46303	2808	32763	28344	0	7017	21327	11944	6015	6620	41744	15100	20176	21734	153671	0	0	12786	0	51663	31977	0	0	27385	20978	0	
90328	45244	0	5273	52935	0	79466	0	0	0	0	0	206799	0	2109	2183	84628	17802	45762	45689	0	12493	33196	22351	16588	5723	20068	15262	18072	74193	204690	0	0	17292	0	50821	8304	0	0	22375	3416	0	
90337	40343	0	2090	65300	0	123382	0	0	0	0	0	245055	0	2908	1914	35196	137098	10275	20711	0	6134	14577	10154	4331	9333	13419	5740	3926	121179	241452	113	695	7069	0	24212	8206	0	0	15651	7101	0	
90579	38608	0	0	19486	0	80183	0	0	1032	5896	0	213564	0	2085	0	76206	62361	36502	41513	579	16201	25312	20906	13787	9584	12167	6929	7710	80183	211182	0	297	12901	4864	31031	5359	4751	0	18114	3437	0	
90645	10565	74	2803	14062	0	30888	0	0	0	0	0	58128	0	3121	2966	20422	12300	3518	12915	0	3916	9000	5180	2326	5845	3638	3515	1843	28011	55007	0	0	579	0	11239	3602	0	0	6768	2715	0	
90739	2981	0	3009	17937	0	32955	0	0	0	0	0	49482	0	6303	7414	25615	5693	4854	21314	0	9273	12041	4068	233	3153	11130	910	0	29946	43179	0	0	986	0	12163	3030	0	0	11753	2530	0	
91101	17860	0	63199	120182	0	179767	0	0	25328	25328	0	776383	0	54819	76998	190626	404696	41593	110970	0	47310	63881	48658	30777	50026	48774	47659	16742	116568	713797	0	7767	13220	0	111776	51425	0	0	61453	33044	6999	
91156	83713	1	34350	8999	0	45138	0	0	24	764	0	201179	0	47884	75040	35262	27363	9523	20872	24	4779	16093	10314	4076	9668	32047	10729	2397	10787	153295	0	0	2563	740	24638	30203	0	0	12971	28743	0	
91259	20370	0	4895	15812	0	36427	0	0	0	0	0	63997	0	6758	8713	20483	11179	5013	9026	0	3803	5223	7790	3667	4971	1625	3169	2198	31532	57239	0	0	763	0	6644	5319	0	0	2259	4337	0	
91615	32040	0	1062	15256	0	19063	0	0	0	0	0	58464	0	7587	6250	14346	6610	7959	7552	0	1654	5898	5310	1484	311	2564	2358	235	18001	50877	0	0	0	0	3818	1650	0	0	1882	993	0	
91651	7897	0	2531	22448	0	31117	0	0	0	0	0	30606	0	4429	3318	10655	9154	1464	8651	0	3492	5160	1507	496	1548	813	539	0	28586	26177	0	0	392	0	2283	617	0	0	2045	316	0	
91754	33760	498	4020	11784	0	23014	0	0	0	0	0	381315	0	54596	56091	45730	123838	26867	38457	0	11611	26846	5350	1923	43804	94293	21345	18545	18361	326119	135	600	1621	0	116001	61986	0	0	85183	52914	0	
91950	9319	0	1679	9197	0	16767	0	0	0	0	0	23595	0	3524	4209	9110	0	1900	6605	0	3343	3262	1374	1131	873	2994	642	657	15088	20071	0	0	225	0	3166	2000	0	0	1867	2000	0	
92050	18677	0	2450	9816	0	22098	0	0	0	0	0	47808	0	5331	4999	10157	10001	6379	4016	0	1292	5734	2362	769	2201	3346	3217	209	19648	42477	0	0	217	0	7972	1001	0	0	2019	1001	0	
92144	5993	0	95	7212	0	8418	0	0	0	0	0	24695	0	153	0	8996	6540	3679	6818	0	2400	4418	2178	0	711	1344	1111	0	8319	24542	4	0	857	0	3166	0	0	0	2055	0	0	
92676	122541	0	2551	11458	0	18898	0	0	763	6798	0	293633	0	18469	17342	68784	59413	19952	46919	227	16492	30427	16199	5666	7097	20711	11430	3657	16102	274659	245	505	5016	6035	29280	13615	4932	0	19693	8114	0	
92706	45044	0	4793	26539	0	55490	0	0	0	0	0	134958	0	1759	0	45960	9739	19854	29171	0	9693	19627	12314	4326	7048	13455	11137	2575	50697	133199	0	0	7501	0	25445	8770	0	0	15565	4938	0	
92902	6777	0	441	4389	0	4389	0	0	0	0	0	8048	0	2084	1231	1023	0	1054	767	0	402	365	247	9	118	130	0	0	3948	5964	0	0	0	0	248	0	0	0	248	0	0	
93244	50257	0	3363	22544	0	44942	0	0	0	0	0	111514	0	2315	0	38750	8765	13176	22822	0	7136	15686	11530	4398	2409	3504	3838	3991	41579	109199	0	0	2874	0	10993	2749	0	0	5230	683	0	
93543	14901	0	3881	30890	0	57462	0	0	0	0	0	128873	0	11630	0	48199	39803	10198	23537	0	8387	15970	14557	9285	9206	5316	4582	6866	53581	117243	0	0	6441	0	12767	13203	0	0	5605	8917	0	
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721	441704	28	380313	892939	0	1410787	0	0	0	0	0	5634686	0	710198	995401	923127	3929559	284551	723131	0	248260	474871	181730	18266	67989	187191	76431	8685	1012892	4923643	17554	845	90587	0	241394	98902	0	0	178633	76547	0	
93758	9428	0	3412	10968	0	20064	0	0	0	0	0	47718	0	10499	10991	11117	14850	4427	7693	0	2200	5493	2527	897	2037	7561	2061	664	16652	37219	0	0	0	0	5217	7106	0	0	3492	6106	0	
94139	53803	0	37270	12733	0	58545	0	0	475	10769	0	428090	0	82138	119408	48214	262185	15941	36021	331	10686	25335	7692	4501	14973	32230	9831	6854	19710	345952	1565	0	6556	10294	44481	19407	7830	0	31894	15309	0	
94456	3975	150	532	6080	0	9748	0	0	0	0	0	15343	132	1604	687	8989	0	665	4269	0	1468	2801	3705	1015	532	949	798	100	9066	13607	0	0	0	0	2379	0	0	0	1481	0	1444	
94522	167726	0	370	10796	0	26050	0	0	4767	6036	0	361210	0	35544	30623	104006	32004	30263	40366	4652	13496	26870	35094	28547	7557	14267	17918	17732	25680	325666	0	0	7962	1269	36778	20696	476	0	10813	11011	0	
94755	19083	0	11820	23565	0	57310	0	0	0	0	0	87984	0	3100	5985	35450	6013	10464	21511	0	5683	15828	2334	11605	4162	11188	2571	9517	45490	84884	0	0	5406	0	17825	9613	0	0	5965	5088	0	
94858	9816	0	4515	16888	0	32979	0	0	32	2341	0	79118	258	5964	9394	35264	15535	6031	24571	32	8779	16551	5093	4841	4357	7285	1611	5250	28432	72896	32	0	1490	2309	16515	1988	2309	0	10154	1488	0	
95051	11036	0	711	14574	0	17235	0	0	99	99	0	56038	0	1743	1167	16019	16766	4335	6940	99	1966	4974	8977	102	222	1782	8597	1617	16524	51361	0	2934	710	0	9546	2672	0	0	1196	808	2934	
95659	3358	39	1941	11575	0	18140	0	0	0	0	0	40578	0	2254	1854	12479	6362	4234	9487	0	4507	5762	1980	232	6896	7531	2994	958	16160	33211	0	5113	1982	0	15263	3116	0	0	11092	2813	0	
95677	8366	0	0	6079	0	6079	0	0	0	0	0	65081	0	0	0	25902	7700	6788	12516	0	3159	9357	9276	4110	2480	4590	9378	6665	6079	65081	0	0	1804	0	17336	5777	0	0	4947	2123	0	
96553	1804	0	247	7863	0	8876	0	0	297	13691	0	38395	0	3303	2073	6253	10724	1099	2720	0	2063	1704	2107	379	1286	4275	4103	9950	8620	34645	9	447	0	5783	10177	9437	3232	0	5481	0	447	
97055	0	0	724	18904	0	23769	0	0	2247	26820	0	103628	0	13719	4992	30259	33568	3804	17899	1183	7214	12692	8647	1706	21531	7043	10227	1000	23045	88670	0	1239	1774	22572	35684	4117	19199	0	25500	1300	0	
97279	17276	0	0	5191	0	8911	0	0	0	0	0	37316	0	0	0	13907	0	1844	7529	0	1319	6210	4857	1521	833	1807	2228	1265	8911	37316	0	0	471	0	5379	754	0	0	2640	0	0	
97457	7386	0	1553	12969	0	16155	0	0	0	0	0	32651	0	2817	1937	17528	4826	1461	13270	0	4144	9126	2638	1620	802	1765	344	0	14602	29834	0	0	295	0	2911	0	0	0	2567	0	0	
97804	31364	15	933	26348	0	61836	0	0	22603	22603	0	293136	0	17767	0	61086	124298	25046	37561	0	12270	25291	17701	5824	4777	21712	20916	28983	60888	275369	0	0	5790	0	40489	35899	0	0	17252	9237	14679	
97943	16243	0	13044	24825	0	80920	0	0	0	0	0	125631	0	17288	29818	39354	40708	8238	20536	0	4318	16228	14589	4219	4472	10218	8058	6578	67876	108082	0	261	1713	0	13322	16004	0	0	4836	9854	0	
98351	21507	0	2999	23825	0	40815	0	0	0	0	0	42352	0	3266	6265	7960	1544	3063	6421	0	2281	4140	1539	0	3026	4628	3687	0	37816	39086	0	0	1134	0	7985	3356	0	0	4898	2756	0	
98454	19804	0	176	60694	0	74980	0	0	2150	13838	0	49229	0	5263	0	8089	0	800	4577	390	2532	2045	1728	1784	15191	4147	1998	0	74804	43473	0	493	0	11688	17864	3472	11451	0	16137	3201	0	
98463	195416	1	2184	36851	0	48890	0	0	0	0	0	357511	0	3388	0	18241	127079	6783	14992	0	8050	7705	1590	896	7065	6804	1118	1788	46097	353889	608	234	4143	0	13999	2776	0	0	10462	2776	0	
98548	4979	0	16332	10466	0	32059	0	0	89	490	0	61706	0	1336	0	19514	11934	2997	8739	64	1852	6887	6371	4404	3388	7774	7743	6374	15727	60370	0	0	1683	401	22481	2798	0	0	9287	1741	9667	
98641	21528	1	6	26400	0	63800	0	0	491	10903	0	97869	0	0	0	18691	34649	4585	13305	0	4359	8946	4929	457	3797	7110	7146	4947	63793	97774	0	95	1334	9668	21074	1926	744	0	7260	1674	0	
98717	12215	0	0	12404	0	12982	0	0	0	0	0	131063	8189	0	0	55166	30054	5392	43375	0	18475	24900	10943	848	7058	14109	11430	1031	12982	114666	0	8208	841	0	30088	3540	0	0	19186	1981	0	
99059	14232	0	697	179272	0	210184	0	0	26923	26923	0	260373	0	4784	0	50750	129666	5795	28046	6700	13716	14330	7570	15134	14721	45664	5340	0	209487	255589	0	0	1780	0	29214	36511	0	0	25536	34849	196	
99143	13787	4	15168	37982	0	82573	0	0	4768	4768	0	126398	0	17040	24981	46031	16292	13304	25522	767	12321	16089	13243	4378	12159	23342	11685	3102	67401	109358	0	0	5938	0	30973	19315	0	0	15932	16815	0	
99255	4694	0	2097	29288	0	29419	0	0	0	0	0	17253	0	1110	1122	8246	0	645	6847	0	2283	4564	1065	334	0	3019	694	600	27322	16143	0	0	0	0	4313	0	0	0	3019	0	0	
99376	12745	0	3153	423656	0	463354	0	0	82751	129168	0	784355	0	23164	9464	152525	356774	10228	92025	41101	16906	75120	54698	5801	46301	99886	92558	23566	191852	669036	268349	92155	2681	46417	138945	123366	38089	4100	109873	36314	744	
99442	23177	0	20902	28269	0	78938	0	0	0	0	0	143070	0	24477	43165	32491	25083	6091	28412	0	7757	20664	3230	840	16936	31445	12092	1846	58036	118593	0	0	1778	0	22742	39577	0	0	17387	30994	0	
99536	23902	0	14826	41666	0	153131	0	0	0	0	0	191155	0	2565	12441	83422	27755	32280	59005	0	20190	38816	21495	2921	13356	22244	15625	4851	138305	188499	0	91	9641	0	42359	13717	0	0	26617	8983	0	
99853	6843	0	11712	13205	0	25163	0	0	0	0	0	28381	0	290	7542	10772	5644	2888	8677	0	3391	5286	2095	0	926	2659	1537	0	13451	28091	0	0	1169	0	5122	0	0	0	3585	0	0	
99974	29760	0	1747	33380	0	39108	0	0	1992	1992	0	84716	0	917	170	25683	16057	6894	12086	99	3016	9070	11791	1806	2511	4729	4582	1394	37361	83450	0	349	1816	0	11437	1779	0	0	6069	1171	0	
100236	6463	0	10975	50679	0	74904	0	0	0	0	0	111596	23	3788	11154	34374	40926	8127	28170	0	9055	19115	5352	852	5714	19741	3942	436	63929	107700	0	85	1301	0	25657	4176	0	0	22031	3424	0	
100357	31103	1	35499	60750	0	112729	0	0	0	0	0	390433	0	19997	50026	67324	221397	25034	55004	0	21595	33409	9087	3233	20605	32006	12787	5211	77229	370436	0	0	8756	0	51803	18806	0	0	33513	19098	0	
100562	174025	0	28549	687344	0	719707	0	0	1771	40768	0	1572506	0	23438	14008	158285	1060001	28649	118829	1771	45243	73586	27297	12159	73180	66694	25162	15159	690544	1546582	614	2486	8868	38997	143768	36427	38276	0	110973	28901	99	
100777	100176	0	4509	81121	0	81121	0	0	0	0	0	424348	0	2568	0	142652	24135	113648	47571	0	14880	32691	34432	60649	9420	18172	43814	85979	76612	421780	0	0	66700	0	95738	61647	0	0	17342	10250	0	
100843	54553	0	22561	20975	0	71730	0	0	265	921	0	211105	0	4002	21500	61547	41036	11353	42548	265	19805	22744	16070	2928	10665	22501	16735	4068	49169	182747	0	24356	2761	656	49348	4621	656	0	29056	4110	24356	
101019	17971	0	16157	812919	12251	1214938	8321	0	0	138701	0	3168321	0	11000	10750	74088	913364	15828	64903	0	47068	17835	8031	1154	962825	904458	260352	35263	1178209	3157321	0	0	10407	0	576480	1586418	0	55000	338214	1357888	0	
101037	267250	0	2057	36024	0	41452	0	0	0	0	0	588932	0	31540	25630	114680	117329	40461	89154	0	35535	54798	20208	4139	24358	44740	16646	3929	39321	557392	74	0	18627	0	59578	30095	0	0	47296	21297	0	
101345	4525	0	5235	8773	0	33250	0	0	0	0	0	29532	0	1681	3745	18173	285	4433	10962	0	5025	6057	4985	2105	1456	2437	2369	287	28015	27851	0	0	1257	0	5873	676	0	0	3116	676	0	
101439	6361	0	11155	14627	0	40488	0	0	0	0	0	95774	0	2603	11102	37810	11290	9857	28550	0	8819	19731	8456	804	10796	21619	7406	492	29333	92874	0	297	3335	0	33193	7120	0	0	25884	6531	297	
101671	313927	0	3871	31898	0	41946	0	0	0	0	0	446682	0	106870	85934	58602	11142	8546	42371	0	12955	29416	10799	5432	25130	27296	5956	4629	38075	339812	0	0	2867	0	23936	39075	0	0	15687	35419	0	
101738	19534	0	10244	58561	0	106292	0	0	0	0	0	130859	0	284	7997	54604	26664	22516	33023	0	11594	21440	11665	9905	5735	9890	8023	6409	95949	130575	99	0	7233	0	24740	5317	0	0	12458	3167	0	
101952	0	0	14350	25363	0	54705	0	0	0	996	0	41977	0	5594	17170	10967	10729	2928	8421	0	5723	4529	714	0	12112	7641	429	100	40324	36383	31	0	1096	996	13701	6581	996	0	12255	6581	0	
102155	3124	36	1058	5108	0	10461	0	0	0	0	0	24701	0	3430	3006	8070	4049	1645	7280	0	2708	4572	790	0	3516	4854	1088	0	9367	21271	0	0	542	0	6567	2891	0	0	5479	2891	0	
102173	22950	3	703	20706	0	32888	0	0	89	703	0	102957	0	8215	7453	31875	24202	6292	27000	89	9301	17699	4311	564	13068	9320	1312	230	32182	94742	0	0	824	614	14264	9666	614	0	12722	9666	0	
102333	3806	0	10817	10443	0	24652	0	0	0	249	0	24906	0	5769	7891	5719	2614	1017	4614	0	1926	2999	794	0	7600	3790	1376	0	13835	18788	0	349	217	249	5366	7400	249	0	3876	7400	0	
102342	19373	5	21335	29811	0	90221	0	0	0	0	0	98929	0	7346	0	40386	23437	8684	23761	0	6397	17364	13835	2790	931	4932	8870	1000	68870	91583	11	0	1408	0	9126	6607	0	0	3402	2461	0	
102539	10702	12	1606	5045	0	16320	0	0	0	0	0	27136	0	3001	2752	11202	0	2144	9577	0	2821	6756	1548	77	2023	2159	1050	0	14702	24135	0	0	459	0	3269	1963	0	0	2521	1661	0	
102557	6162	0	769	6858	0	10013	0	0	0	0	0	33609	0	3775	4021	7362	3187	1212	5988	0	1621	4367	1229	145	2321	12150	2428	0	9244	29834	0	0	641	0	10133	6766	0	0	7704	6766	0	
102874	14742	0	1	4428	0	10351	0	0	0	0	0	131384	0	349	0	61617	28630	19112	39630	0	11717	27914	21976	10	2612	12797	10986	0	10350	131018	0	17	4967	0	22578	3817	0	0	11842	3566	0	
103134	12538	0	10964	21679	0	32621	0	0	0	0	0	21129	0	177	9646	4140	570	2805	3635	0	1519	2116	400	105	1940	1641	200	100	21657	20952	0	0	1311	0	3207	674	0	0	2907	674	0	
103255	105168	75	156947	93694	0	277940	0	0	36496	84759	0	1285353	0	75083	217054	175035	747847	32372	133563	8821	54723	78840	32307	9165	108667	82655	31431	34549	120410	1209278	508	992	7679	48263	152624	104678	48263	0	72808	69446	0	
103563	10403	0	29224	18592	0	61894	0	0	0	0	0	54571	0	6845	34569	11382	2935	3423	7628	0	2676	4952	2415	1339	6198	12519	8794	2340	32670	47726	0	0	1152	0	14415	15436	0	0	5991	12259	0	
103602	760	0	4077	1702	0	4077	0	0	0	0	0	101693	0	101693	99820	435	94609	0	413	0	244	169	22	0	991	4768	130	0	0	0	0	0	0	0	1156	4733	0	0	1026	4733	0	
104234	16116	0	2525	21925	0	32375	0	0	0	0	0	51714	0	527	1401	15567	9029	2555	8227	0	2832	5395	4940	2400	979	1623	5498	2902	29182	51187	668	0	132	0	10097	905	0	0	2273	329	0	
104542	6771	0	1755	9270	0	13084	0	0	0	0	0	28670	0	3299	658	11264	557	2230	8276	0	2276	6000	1482	1505	2012	4563	2024	1478	11329	24423	0	948	1398	0	7371	2706	0	0	4128	2446	0	
104971	3135	0	0	243	0	243	0	0	0	0	0	40493	0	0	0	18653	5892	3186	9771	0	4120	5651	6577	2305	3233	3382	3571	2627	243	40493	0	0	1435	0	11132	1681	0	0	5768	846	0	
105026	22884	1	1034	41352	0	54932	0	0	0	0	0	204748	0	1777	2627	102582	23628	43253	61915	0	79919	9328	6174	7161	43762	3475	2255	6163	53492	201537	405	1434	14992	0	45160	10495	0	0	23203	4827	0	
105053	15255	0	36810	35791	0	85367	0	0	0	0	0	130132	0	18530	7270	29358	23936	5320	24116	0	10127	13989	4561	681	29303	26162	5808	310	48557	90847	0	20755	627	0	43907	17676	0	0	38100	17365	20755	
105071	17588	0	0	11481	0	29257	0	0	0	0	0	180228	0	0	0	50421	89019	17542	22485	0	8405	14080	18733	9203	2745	3812	12424	4219	29257	180228	0	0	4595	0	18210	4990	0	0	4796	1761	0	
105222	25131	0	861	47106	0	64607	0	0	0	0	0	127851	0	15296	13827	27740	56210	8638	18460	0	6876	12576	5096	3192	2857	8116	3985	3812	63746	112555	0	0	108	0	13457	5313	0	0	9509	1114	0	
105473	332261	88	13822	138761	0	154992	0	0	0	0	0	1517646	0	24700	0	386426	454305	195704	260109	0	92684	167426	99156	27160	90437	132529	90327	31361	141082	1492946	0	0	76133	0	222976	121678	0	0	144242	78424	0	
105530	20308	0	4148	15459	0	28927	0	0	0	0	0	83416	0	6138	3478	37331	2459	13140	28412	0	9015	19397	7471	1448	8875	10625	2933	885	24779	77278	0	0	2091	0	12282	11036	0	0	10420	7214	0	
