"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
814551	0	0	-1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	53301	29267	70201	0	10660	14634	70201	95495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
814711	1779	0	-559	194	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18314	34329	64312	168819	0	6866	32156	168819	207841	0	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	
814953	0	0	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	113	0	0	0	2147	2209	140	3706	0	442	70	3706	4218	0	1845	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	
815053	256	0	-515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587	0	0	0	1587	0	0	0	10568	12159	7218	54536	0	2432	3609	54536	60577	0	959	959	0	0	0	0	0	0	0	0	0	0	0	0	0	
815147	1165	1	-1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	0	0	0	604	0	0	0	20913	30672	25467	117617	0	6134	12734	117617	136485	0	8822	8822	0	0	0	0	0	0	0	0	0	0	0	0	0	
815156	5053	260	-4427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78283	175373	62176	439986	0	35075	31088	439986	506149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
815277	895	467	-1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0	953	0	0	0	2000	13670	71742	61920	0	2734	35871	61920	100525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
815754	0	0	-2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8161	23839	22463	50539	0	4768	11232	50539	66539	0	2882	2882	0	0	0	0	0	0	0	0	0	0	0	0	0	
815772	1117	0	-1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8641	2698	43181	29915	0	540	21591	29915	52046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816210	11384	6542	-40456	0	0	0	0	0	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	1056	0	0	1056	0	0	0	0	0	0	0	35156	0	0	0	35156	0	0	7391	1069937	790665	1288868	2850292	0	158133	644434	2850292	3652859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816256	301	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	25104	13603	31091	0	5021	6802	31091	42914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816304	1024	345	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	0	0	1059	0	0	0	0	4725	18179	103269	56984	0	3636	51635	56984	112255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816603	37730	0	45413	303	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122334	0	267	0	122067	0	0	6269	67218	418597	1123265	1892489	0	83719	561633	1892489	2537841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816751	127	11	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	330	0	0	0	6319	9154	897	12064	0	1831	449	12064	14344	0	1390	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	
817477	162	0	-2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3016	31835	53867	68670	0	6367	26934	68670	101971	0	974	974	0	0	0	0	0	0	0	0	0	0	0	0	0	
817824																																																																									
818401	0	0	-2769	0	0	0	0	0	84	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29333	0	0	12302	17031	0	0	0	18046	109417	159304	231391	0	21883	79652	231391	332926	0	13780	13780	0	0	0	0	0	0	0	0	0	0	0	0	0	
818540	297	12	-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	11208	20978	10429	34821	0	4196	5215	34821	44232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818559	89	0	-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	0	0	0	627	0	0	0	4424	39914	13674	15306	0	7983	6837	15306	30126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818652	0	0	-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28000	65641	2283	20248	0	13128	1142	20248	34518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
819154	108	0	265	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	399	0	0	0	12236	53622	24117	26423	0	10724	12059	26423	49206	0	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	
819172	965	0	-733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375	8012	57081	39705	0	1602	28541	39705	69848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
819453	47	72	-1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66626	41597	57666	71856	0	8319	28833	71856	109008	0	2436	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	
819556	1073	505	1669	1262	0	321	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38958	228104	90630	169522	0	45621	45315	169522	260458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
819855	1469	0	-955	370	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5340	0	0	0	5340	0	0	0	15378	78215	24357	266645	0	15643	12179	266645	294467	0	12400	12400	0	0	0	0	0	0	0	0	0	0	0	0	0	
820048	979	0	611	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4354	0	0	0	4354	0	0	18	11682	153585	210797	312703	0	30717	105399	312703	448819	0	3800	3800	0	0	0	0	0	0	0	0	0	0	0	0	0	
820178	2919	240	-981	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6661	0	0	2119	4542	0	0	0	4560	48888	59930	77368	0	9778	29965	77368	117111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820301	816	0	959	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3757	0	0	0	3756	0	0	0	26105	48393	98887	76304	0	9679	49444	76304	135427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820477	740	213	-241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	0	0	0	1929	0	0	0	46812	2816	55932	15917	0	563	27966	15917	44446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820655	160	14	115	600	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3539	24135	4156	41006	0	4827	2078	41006	47911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820842	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6456	51046	56405	84486	0	10209	28203	84486	122898	0	4003	4003	0	0	0	0	0	0	0	0	0	0	0	0	0	
820879	1342	661	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9252	54208	40143	9921	0	10842	20072	9921	40835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821036	1034	1200	-1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15038	62362	41871	74862	0	12472	20936	74862	108270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821157	262	115	-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2724	0	0	0	2724	0	0	0	9698	33962	4433	73929	0	6792	2217	73929	82938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821278	0	0	-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5894	23689	5009	0	1179	11845	5009	18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821559	49	0	-452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	1232	13366	13846	0	246	6683	13846	20775	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	
821643	207	0	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	333	0	0	0	1935	5173	14770	26889	0	1035	7385	26889	35309	0	304	304	0	0	0	0	0	0	0	0	0	0	0	0	0	
821652	849	0	-327	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	8774	22474	77660	0	1755	11237	77660	90652	0	6865	6865	0	0	0	0	0	0	0	0	0	0	0	0	0	
821906	3684	1665	5563	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13927	0	231	208	13488	0	0	0	52712	72578	268613	270631	0	14516	134307	270631	419454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822042	1790	0	9251	248	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8455	8455	0	0	0	8455	0	0	0	0	0	0	22210	0	0	0	22210	0	0	0	18800	71769	128283	346950	0	14354	64142	346950	425446	0	248	248	0	0	0	0	0	0	0	0	0	0	0	0	0	
822051	520	0	-1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5004	0	0	0	5004	0	0	0	1590	79207	39306	91338	0	15841	19653	91338	126832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822275	0	0	-2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9205	62212	111347	118842	0	12442	55674	118842	186958	0	88	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
822408	2393	0	-906	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6486	0	0	2527	3959	0	0	0	22714	50579	77345	76324	0	10116	38673	76324	125113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822556	6	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8260	0	0	0	8260	0	0	0	7984	35199	11185	87616	0	7040	5593	87616	100249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822631	309	0	-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	386	0	0	0	3083	13585	20373	16834	0	2717	10187	16834	29738	0	357	357	0	0	0	0	0	0	0	0	0	0	0	0	0	
822846	841	0	-842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1467	0	0	0	1467	0	0	0	1119	24434	26463	93827	0	4887	13232	93827	111946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
822976	2197	584	-1725	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16029	43817	59455	144009	0	8763	29728	144009	182500	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	
823076	360	31	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	155	336	0	0	0	6664	19589	10346	1549	0	3918	5173	1549	10640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823133	0	0	6994	0	0	0	0	0	480	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11168	0	0	0	11168	0	0	0	20727	79163	43517	120763	0	15833	21759	120763	158355	0	1160	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	
823142	100	0	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7356	54679	25208	21136	0	10936	12604	21136	44676	0	4809	4809	0	0	0	0	0	0	0	0	0	0	0	0	0	
823450	692	190	-1904	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4899	4899	0	0	4899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11756	138700	40108	125060	0	27740	20054	125060	172854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823478	1804	0	1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7185	24706	131276	326968	0	4941	65638	326968	397547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823553	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	9803	3401	4666	0	1961	1701	4666	8328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823638	898	155	-1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	333	0	0	0	3645	53963	31115	33369	0	10793	15558	33369	59720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823656	274	0	-1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13105	86188	8657	122164	0	17238	4329	122164	143731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824000	19702	0	5737	267	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55669	0	0	0	55669	0	0	330	468646	139858	44743	1208309	0	27972	22372	1208309	1258653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824242	332	0	-137	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	433	0	0	0	293	3211	5167	34295	0	642	2584	34295	37521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824550	8061	2768	-7391	0	0	0	0	0	1988	0	0	0	1988	0	0	0	0	19147	0	19147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32012	0	0	0	32012	0	0	28	10490	119179	68035	536859	0	23836	34018	536859	594713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824653	859	170	-897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6937	19056	20722	71636	0	3811	10361	71636	85808	0	8765	8765	0	0	0	0	0	0	0	0	0	0	0	0	0	
824671	1438	496	-4870	404	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12522	12522	12522	0	0	0	0	0	0	0	0	0	16850	0	0	0	16850	0	0	0	53362	88362	139062	140894	0	17672	69531	140894	228097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
824738	130	0	-419	211	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	545	0	0	0	6031	6993	8133	44087	0	1399	4067	44087	49553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825146	12893	1353	-22354	3463	0	0	0	3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69715	0	0	0	69715	0	1632	400	190350	711333	491925	1590178	0	142267	245963	1590178	1978408	0	205	205	0	0	0	0	0	0	0	0	0	0	0	0	0	
825454	508	169	-2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	1019	0	0	0	2286	8979	50116	97225	0	1796	25058	97225	124079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825548	0	0	-1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6496	0	0	0	6496	0	0	0	0	73504	0	174824	0	14701	0	174824	189525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825753	1279	0	-4639	243	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23036	61941	48463	161155	0	12388	24232	161155	197775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825847	1688	0	-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	131	0	0	0	8988	21141	16222	197192	0	4228	8111	197192	209531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
825940	508	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	5398	43375	23439	0	1080	21688	23439	46207	0	141	141	0	0	0	0	0	0	0	0	0	0	0	0	0	
826255	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	94	0	0	0	291	14705	838	20418	0	2941	419	20418	23778	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	
826451	0	0	-610	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10911	6343	29360	12159	0	1269	14680	12159	28108	0	3946	3946	0	0	0	0	0	0	0	0	0	0	0	0	0	
826648	0	0	-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5492	5492	0	0	5492	0	0	0	0	0	0	0	1909	0	0	0	1909	0	0	0	635	19790	44204	69607	0	3958	22102	69607	95667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
826956	747	369	-1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33657	0	0	0	33657	0	0	0	20205	85183	131795	707126	0	17037	65898	707126	790061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
827355	0	0	-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	525	0	0	0	819	46630	19531	33231	0	9326	9766	33231	52323	0	3213	3213	0	0	0	0	0	0	0	0	0	0	0	0	0	
827458	1169	0	-2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	1677	0	0	0	15143	56090	20926	163760	0	11218	10463	163760	185441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
827560																																																																									
828110	0	0	-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2290	0	0	601	1689	0	0	0	16068	28015	35363	104650	0	5603	17682	104650	127935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828174	821	528	-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8724	9759	108659	37780	0	1952	54330	37780	94062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828473	779	845	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5523	0	0	0	5523	0	0	0	7055	44348	245792	32970	0	8870	122896	32970	164736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828651	1918	424	-12797	4117	1283	0	0	2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	351	0	0	203	148	0	0	0	0	0	0	90997	0	0	6267	84730	0	0	0	240772	717393	176777	1135004	0	143479	88389	1135004	1366872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829032	161	0	-1200	6	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	226	0	0	0	226	0	0	0	0	0	0	1561	0	0	0	1561	0	0	0	5162	18469	27552	64659	0	3694	13776	64659	82129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829041	788	0	-1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2522	0	0	0	2522	0	0	0	22027	30132	46739	80983	0	6026	23370	80983	110379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829050	569	0	-3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3699	0	0	0	3699	0	0	0	29859	122180	91146	166081	0	24436	45573	166081	236090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829256	4517	17	3534	1202	0	0	0	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24017	0	0	0	24017	0	0	0	15766	249969	29532	259553	0	49994	14766	259553	324313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829452	0	0	-1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	269	0	0	0	19862	14597	19506	21216	0	2919	9753	21216	33888	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	
830113	36	112	-541	0	0	0	0	0	66	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7651	0	0	7651	0	0	0	0	11701	7013	52795	102900	0	1403	26398	102900	130701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830252	0	0	-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4700	47565	7263	23829	0	9513	3632	23829	36974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830355	726	0	-2021	142	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26998	208345	35271	181981	0	41669	17636	181981	241286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830542	742	0	-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	285	0	0	0	285	0	0	0	0	0	0	14292	0	0	0	14292	0	0	0	31714	91801	82465	252400	0	18360	41233	252400	311993	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	
