"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
371232	0	0					374	0	31643					0	0	0			0	10266	32	0	1381												
371362	0	0					2148	1	98855					0	0	0			0	33450	0	0	0												
371559	0	8011					221	0	59559					0	0	0			0	37119	0	0	0												
371755	0	2992					188	0	51222					0	0	0			0	20473	0	0	0												
371849	0	0					2	1793	14215					2000	0	0			785	3505	0	0	0												
371924	0	0					3766	0	233384					18667	0	0			0	29529		0	27730										995		
371942	0	0					377	0	14989					0	0	0			0	8017	0	0	0												
372444	0	0					89	0	27803					0	0	0			0	1133	0	0	0												
372538	0	29998					1390	0	109925					14160	0	0			0	34492	0	0	0												
372640	0	0					458	0	32840					0	0	0			0	8221	0	0	0												
372855	0	0					192	0	22840					3250	0	0			0	2517	0	0	0												
373115	0	4031					7034	0	280593					112663	0	0			0	46943		0	4428										271		
373272	0	0					184	0	3153					3241	0	0			0	0	0	0	0												
373553	0	0					142	0	0					0	0	0			0	0	0	0	0												
373601	0	0					0	1367371	10637					0	0	0			66199	0	10637	0	0												
374130	0	0					347	0	17161					3000	0	0			0	5521	0	0	0												
374354	0	9464					184	0	15312					0	0	0			0	2117		0	0										0		
374653	0	0					4304	0	227490					0	0	0			0	32609		0	0										434		
374774	0	0					498	0	20910					2650	0	0			0	13902	0	0	0												
375034	10024	0					2477	393255	467884					0	0	0			27573	37524	0	0	0												
375043	0	0					3928	0	58206					50000	0	0			0	12857	0	0	0												
375379	0	0					94	397	8526					2079	0	0			0	1464	0	0	0												
375502	0	0					4050	0	48591					85864	0	0			0	11774		0	0										0		
375566	0	0					4089	0	16882					59500	48	17			0	14716	0	0	0												
375650	0	4040					57	7187	13016					0	0	0			5937	6425		0	0										0		
376237	0	0					166	0	13242					1000	0	0			0	6534		0	0										0		
376273	0	0					4675	110405	4016					0	0	0			3883	0	4012	0	0												
376442	0	2511					1465	595	39304					4000	0	0			595	15223	0	0	0												
376947	0	0					179	0	11329					0	0	0			0	6950	0	0	0												
377663	0	0					592	0	27577					7030	0	0			0	10122	0	0	0												
377850	0	0					201	67	1509					0	0	0			0	0	0	0	0												
377908	0	0					21139	2178568	291402					465775	0	0			0	42002		0	219510										1648		
378044	0	0					0	328	1951					0	0	0			0	300	0	0	0												
378110	0	398					292	0	8909					2000	0	0			0	3890	0	0	0												
379050	0	0					148	0	1914					2596	0	0			0	611	0	0	0												
379153	0	5483					162	1924	7335					0	0	0			1924	0	0	0	0												
379171	0	0					2465	1558	9038					0	0	0			0	2712	0	0	4046												
379470	0	0					1096	0	23240					4701	0	0			0	12462		0	0										0		
379649	0	0					168	25827	33202					0	0	0			25827	306	0	0	0												
379920	500	0					319007	3078726	3278654					2673131	145301	25552			1106587	14518		0	230753										0		
380346	0	0					148	0	6666					0	0	0			0	5864	0	0	0												
380458	0	2341					4490	0	265042					724	0	0			0	46376	0	0	0												
380533	0	15992					249	4867	15992					289	0	0			4867	0	0	0	2992												
380654	0	4533					231	7974	24324					0	0	0			5575	5290	21	0	0												
380841	0	2757					44	1787	14754					0	0	0			500	1338	0	0	0												
380878	0	0					1013	0	27756					0	0	0			0	416	0	0	0												
380944	0	1742					57	0	6067					0	0	0			0	1447	0	0	0												
381026	0	0					242	0	11848					4000	0	0			0	11848	0	0	0												
381343	0	0					1041	0	147516					0	0	0			0	34488		0	16589										0		
381839	0	0					564	0	24018					5319	0	0			0	5612	0	0	0												
381932	0	0					423	0	22342					5000	0	0			0	12200	0	0	0												
381950	0	10007					346	0	135783					0	0	0			0	66096	568	0	0												
382050	0	3024					901	0	63222					7000	0	0			0	25179	816	0	0												
382069	0	0					4667	0	184616					26775	0	0			0	0		0	10132										2974		
382256	0	6928					110	1822	11984					0	0	0			1822	200	0	0	0												
382274	0	0					0	75	0					750	0	0			0	0	0	0	0												
382443	0	0					396	0	50581					6025	0	0			0	23105	0	0	0												
382537	0	0					134	0	22359					0	0	0			0	6530	0	0	0												
382649	0	0					1362	23780	140848					30275	0	0			23780	32036	0	0	20389												
382658	0	0					497	6893	0					6000	0	0			4451	0	0	0	0												
382742	0	0					849	1312	9828					8000	0	0			1312	0	0	0	0												
382854	0	502					314	0	21378					3500	0	0			0	10167	0	0	0												
384018	0	0					1822	61608	150646					13656	0	0			11627	1983	1956	0	0												
384278	0	0					8775	0	506781					168545	0	0			0	52808		0	0										0		
384353	0	0					13	401	0					0	0	0			101	0	0	0	0												
384652	0	2027					11560	74553	74500					218000	0	0			0	924	0	0	36232												
384830	0	0					294	0	9358					0	0	0			0	2024		0	0										682		
385350	0	0					203	6620	0					2800	0	0			5943	0	0	0	0												
385471	0	6027					3322	45847	29543					51000	0	0			45847	0	0	0	0												
385547	0	0					368	13086	15532					0	0	0			13086	13785	0	0	0												
385686	0	0					205	29071	21824					0	0	0			0	0	0	0	0												
386432	0	0					0	2541	40605					0	0	0			2041	20195	0	3500	0												
386450	2998	0					1460	104321	0					0	0	0			50674	0	0	0	2452												
386731	0	0					320	103	144075					2500	0	0			0	44919		0	0										76		
386825	0	13816					349	88	54120					0	0	0			88	8762	0	0	0												
386852	0	11810					1339	4012	59479					8042	0	0			4012	7107		0	73										0		
387055	0	0					158	0	22080					1424	0	0			0	8942	0	0	0												
387671	0	0					2436	0	94977					2500	0	0			0	26667	72	0	0												
388155	0	0					473	0	17245					0	0	0			0	9015	0	0	0												
388258	0	0					45	0	7680					0	0	0			0	6152	0	0	0												
388557	0	0					167	0	1285					1000	0	0			0	1139	0	0	0												
388744	0	0					518	0	14268					0	0	0			0	9039	0	0	0												
388753	0	0					50	0	1018					118	0	0			0	1018	0	0	0												
388874	0	0					130	780	0					2250	0	0			0	0		0	0										0		
388940	0	0					257	0	23755					1000	0	0			0	13996	0	0	2172												
389059	0	0					336	0	14366					2000	0	0			0	3576	2	0	0												
389358	14916	0					0	25846	0					0	0	0			3234	0	0	0	0												
389376	0	0					147	0	8219					2096	0	0			0	1097	161	0	0												
389826	0	0					2	0	6327					0	0	0			0	4688		0	0										0		
390336	0	0					1777	0	172199					17000	0	0			0	66585	0	0	0												
390372	0	0					604	0	57444					5000	0	0			0	5346	0	0	0												
390840	0	995					431	0	14598					2500	0	0			0	11048	0	0	0												
391418	0	0					913	0	77900					0	0	0			0	10425	0	0	0												
391557	0	0					67	4327	0					0	0	0			3024	0	0	0	0												
391575	0	0					5621	204384	323531					24657	0	0			0	63932	0	0	0												
391959	0	0					442	0	1700					3462	0	0			0	180	0	0	0												
391977	0	0					1435	23685	181274					14325	0	0			0	18964		0	0										4063		
392152	0	0					224	116	0					1499	0	0			0	0	0	0	0												
392255	0	0					294	650	14130					0	0	0			650	1700	0	0	0												
392778	0	499					481	3381	164228					0	0	0			3310	9141		0	0										2080		
393252	0	3010					21	0	21253					0	0	0			0	6827		0	0										0		
393355	0	1503					282	2183	18040					2002	0	0			2183	1296	2	0	0												
393953	0	0					275	0	145146					0	0	0			0	50899	0	0	0												
394156	0	0					1029	0	14480					2586	0	0			0	6036	0	0	0												
394259	0	0					1537	0	178079					33239	0	0			0	54182	0	0	7671												
395238	0	19689					253263	0	7007012					2785820	134504	32193			0	2100		2812	273481										16390		
395274	0	0					1150	2454	12466					20209	0	0			500	1925		0	0										0		
396057	0	0					64	0	6624					2618	0	0			0	3094	13	0	2784												
396244	0	0					623	0	45930					7479	0	0			0	36423	0	0	5083												
396253	0	0					1357	0	128671					0	0	0			0	11743	0	0	0												
396356	0	300					101	0	10052					1524	0	0			0	4610	0	0	0												
396954	0	0					513	0	132105					0	0	0			0	17903		0	0										0		
397456	0	0					494	0	41028					0	0	0			0	16092	0	0	0												
397531	0	2986					784	9399	150668					0	0	0			0	0	61	0	0												
397540	0	0					5130	130344	125279					9992	0	0			77210	0	46902	0	0												
397559	0	0					893	7201	19137					15096	0	0			3676	597	0	0	0												
397755	0	0					1519	0	5391					10000	0	0			0	4551	0	0	0												
397858	0	4011					0	6610	17858					0	0	0			6610	9890	0	0	0												
398051	0	0					424	0	8558					0	0	0			0	4084	0	0	0												
398248	0	7979					2395	930	94371					18000	0	0			930	21056		0	47401										0		
398631	0	0					686	0	16960					10000	0	0			0	0	0	0	0												
398668	0	51047					9742	0	196169					20252	0	0			0	0		0	0												
398837	0	0					1978	14728	7720					21600	0	0			11624	2421		0	0										1365		
399357	0	0					102	480	4258					2185	0	0			480	1657	0	0	0												
399517	0	0					12952	0	533615					257784	2853	0			0	119454	959	0	0												
399731	0	0					0	0	14317					0	0	0			0	6845	0	0	0												
399973	0	3975					182	0	22005					438	0	0			0	4121	0	0	0												
400057	0	0					268	0	20219					0	0	0			0	8737	0	0	3366												
400141	0	5556					1960	10929	80489					25256	0	0			10929	34836	0	0	0												
400365	0	2013					1195	0	62674					0	0	0			0	7627	0	0	0												
400767	0	0					60	0	69669					0	0	0			0	19578	0	0	0												
400945	0	12398					364	0	22793					0	0	0			0	102	0	0	0												
401072	0	0					146	31044	21699					0	0	0			5226	0	0	0	0												
401559	0	0					158	0	38142					0	0	0			0	6836	0	0	0												
401755	0	0					214	0	0					4750	0	0			0	0	0	0	0												
401906	0	0					955	0	70929					5065	0	0			0	17670		0	0										13070		
401951	0	0					49	0	2293					50	0	0			0	0	0	0	0												
402462	0	0					303	0	77034					0	0	0			0	0	0	0	0												
402846	0	0					0	38660	5134					0	0	0			38660	5131		0	0										0		
402873	0	0					398	81	0					3216	0	0			0	0		0	0										0		
403067	0	0					1180	0	11016					0	0	0			0	5603	0	0	0												
403106	0	0					8867	4024	194167					157890	0	0			4024	17831		0	0										0		
403151	0	350					4380	132567	110418					21352	0	0			132567	706		0	0										293		
403179	0	0					7273	37990	236839					145907	0	0			7080	932		0	0										0		
403254	0	0					535	0	1289					0	0	0			0	0	0	0	0												
403656	0	0					128	0	25375					0	0	0			0	1124		0	0										0		
403870	0	0					1174	0	146291					26629	0	0			0	2896		0	2015										0		
403946	0	0					3925	900	87476					125722	0	0			0	0		0	0										969		
404653	0	0					212	0	2412					0	0	0			0	0		0	0										0		
404943	0	0					201	0	14490					1500	0	0			0	4196	0	0	0												
406022	0	0					297	0	85695					0	0	0			0	9116	2	0	0												
406059	0	0					1551	0	41564					0	0	0			0	0	0	0	0												
406666	0	0					474	0	48616					0	0	0			0	14575	0	0	0												
406778	0	0					735	256	10764					4500	0	0			256	5950	0	0	0												
406974	0	0					251	0	41335					0	0	0			0	12927	0	0	0												
407168	0	7119					587	0	13453					2093	0	0			0	5286	27	0	0												
407506	0	1995					4703	0	71610					75008	2953	2946			0	17739		0	0										21267		
407645	0	0					358	0	242814					0	0	0			0	80865	0	0	23869												
407850	0	0					179	935	0					950	0	0			220	0	0	0	0												
408307	0	991					1497	16494	96908					14000	0	0			16494	5315	17426	0	0												
408642	0	41032					1816	0	96199					27350	1308	0			0	23103		0	0										0		
408875	0	0					5915	0	51921					67000	0	0			0	0	0	0	0												
409265	0	0					67	0	30259					0	0	0			0	6964	0	0	0												
410159	0	0					0	0	2760					0	0	0			0	642	0	0	0												
410560	0	3050					1869	0	77168					12000	0	0			0	26803	0	0	0												
410748	18938	0					594	25515	0					0	0	0			6577	0	0	0	0												
410917	0	4033					1302	0	128806					0	0	0			0	14139	0	0	32608												
410944	0	4015					119	0	16239					3131	0	0			0	2263	0	0	0												
411062	0	0					245	17244	103306					0	0	0			17244	10612	0	0	0												
411174	0	0					998	0	0					0	0	0			0	0	0	0	0												
411231	0	0					64	0	33841					0	0	0			0	16345	0	0	0												
411240	0	0					120	0	26135					30	0	0			0	15094		0	0										0		
411473	1992	1995					2857	33561	11031					47504	0	0			0	0	0	0	0												
411512	0	0					2034	5972	27319					40909	0	0			1644	0	0	0	0												
411549	0	0					113	0	11592					2500	0	0			0	3885	0	0	0												
411576	0	0					149	0	4217					0	0	0			0	3090	0	0	0												
411624	0	0					635	0	28924					1899	0	0			0	14659	0	0	0												
411651	0	27677					187	1	31443					1147	0	0			0	0		0	0										34		
412153	0	2794					1103	0	19019					17200	0	0			0	7835	0	0	0												
412452	0	0					0	186	4348					0	0	0			186	2283		0	0										0		
412555	0	0					309	0	57264					405	0	0			0	35108	0	0	0												
412667	0	0					301	18833	0					0	0	0			18808	0		0	0										0		
412751	0	12048					5277	0	896646					0	3398	3398			0	72776	24591	0	0												
412845	0	12959					497	3069	78633					0	0	0			3069	15953	0	0	2479												
412872	0	0					435	0	34730					0	0	0			0	13874	0	0	0												
413141	0	0					21845	0	68390					582000	0	0			0	0		0	0										9502		
413208	0	16826396	0	119	2146	0	834883	12984415	37250534	0	179075260	3469590	153654325	8477463	33554825	4029321	0	3031502	8616	0		5289349	3612111	4020537	12625424	8953116	1644085	0	148331	0	2974677	60748	185824	67149	
413347	0	0					0	862	10403					0	0	0			861	7221	0	0	0												
413543	0	1000					246	8918	6263					0	0	0			8918	0	0	0	0												
413646	0	1508					1687	0	30223					28611	0	0			0	13975		0	1385										0		
413673	0	4984					1110	0	17045					0	0	0			0	0	0	0	0												
413758	0	4527					310	0	9322					5500	0	0			0	3852	0	0	0												
413851	0	0					0	2364	1973					0	0	0			320	393	15	0	0												
414102	5996	0					602	41672	1798					4000	0	0			15060	0	0	0	0												
414652	0	0					777	0	32466					4089	0	0			0	12921	0	0	0												
414764	0	0					3078	122839	33767					37211	0	0			122839	33761	0	0	0												
414858	0	0					1281	0	33616					14024	0	0			0	24334	0	0	0												
415770	0	0					405	0	0					9319	0	0			0	0		0	0										0		
415855	0	0					0	0	5859					934	0	0			0	727	0	0	0												
416245	0	25549					5000	15708	1184946					58117	0	0			15708	173296	0	0	142441												
416272	0	0					571	2751	19280					11750	0	0			2253	7292	0	0	0												
416339	0	0					149	0	4427					3300	0	0			0	2482	5	0	0												
416357	0	0					0	202	0					250	0	0			202	0	0	0	0												
416656	0	0					280	0	54634					0	0	0			0	29324	0	0	0												
416674	0	0					1763	0	65710					33000	0	0			0	6106		0	0										0		
416973	0	0					800	0	6325					9340	0	0			0	0	0	0	0												
417626	126583	0					39	126583	34611					0	0	0			0	2855	1463	0	0												
417710	0	0					348	0	4426					3000	0	0			0	4126	0	0	0												
418100	0	257					897	0	63092					12000	0	0			0	9476	357	0	0												
418249	0	11101					2036	80899	195619					10000	0	0			80899	1398		0	73952										0		
418436	200	0					0	9186	0					0	0	0			393	0	0	0	611												
418856	0	0					0	0	19856					0	0	0			0	8006	0	0	0												
419255	0	4011					191	11346	28212					0	0	0			11346	0	0	0	0												
419406	0	20165					28860	0	1004871					68225	4876	4876			0	51530		0	447057										9850		
419460	0	0					1944	0	27741					2423	0	0			0	0	0	0	0												
419675	0	0					7510	17111	134416					157100	0	0			17111	30975	0	0	0												
419947	0	252					0	0	1824					0	0	0			0	1322	0	0	0												
420578	0	0					1745	19000	13048					25000	0	0			0	0	0	0	0												
420644	0	0					991	55684	998					22400	0	0			2937	0	0	0	44757												
420653	0	1527					1635	0	14680					15776	0	0			0	5935		0	0										4830		
420877	0	0					439	5982	27296					0	0	0			967	10351	0	0	0												
421445	0	0					268	0	49933					0	0	0			0	22405	0	0	0												
421539	0	0					438	0	23537					0	0	0			0	4204	0	0	3924												
422059	0	5359					156	0	12573					1300	0	0			0	3715		0	0										0		
422116	0	0					363	0	4703					652	0	0			0	231	0	0	0												
422433	0	18990					2468	103183	228249					0	0	0			5142	24998		0	0										496		
422657	0	0					653	0	8997					11000	0	0			0	0	0	0	0												
423159	0	4975					345	0	42488					144	0	0			0	7512	0	0	0												
423449	0	0					1743	0	124348					10000	0	0			0	29121	0	0	15201												
423636	0	0					109	0	10404					0	0	0			0	7269	0	0	0												
423739	0	6734					843	5568	111125					0	0	0			3821	23309	0	0	0												
423841	0	0					29	0	11567					0	0	0			0	4703	0	0	0												
424156	0	0					1025	0	43451					13440	0	0			0	15813		0	0										32		
424240	0	12417					328	0	66383					0	0	0			0	48418	0	0	0												
424352	0	0					502	0	61591					0	0	0			0	14161	0	0	0												
424437	0	0					0	1995	0					0	0	0			0	0	0	0	0												
424633	0	0					452	0	12155					8303	0	0			0	0		0	0										0		
425050	0	0					0	0	10198					0	0	0			0	2436	0	0	0												
425108	0	0					1030	0	61409					14500	0	0			0	372	0	0	0												
425818	0	993					1162	0	56324					7557	0	0			0	30654	0	0	7413												
425845	0	0					1554	0	638					34600	0	0			0	638	0	0	0												
425911	0	0					6959	0	296415					75630	0	0			0	92539	5488	0	0												
426057	0	0					117	3129	0					677	0	0			0	0		0	0										0		
426141	0	0					30	7106	9379					0	0	0			7106	0	0	0	0												
426534	0	0					2658	87107	519249					0	0	0			48124	117981		0	35646										2947		
426758	0	0					513	0	36504					4000	0	0			0	18607	0	0	0												
426945	0	0					151	0	20416					0	0	0			0	5513	300	0	0												
427241	0	1511					2477	15663	36082					0	0	0			15663	0	0	0	0												
427353	0	0					1084	0	35430					23238	0	0			0	15895	0	0	0												
427858	0	29104					284	0	29518					0	0	0			0	0	414	0	0												
427960	0	0					0	2082	1397					0	0	0			82	0	0	0	0												
428060	0	1006					3177	2633	65939					18427	0	0			2633	44206	795	0	36716												
428462	0	0					565	4278	50333					6963	0	0			4277	4328	57	0	0												
428547	0	24982					5554	36511	140201					47922	2505	2504			8507	15602		0	0										921		
428855	0	0					558	0	39242					9508	0	0			0	19384		0	0										0		
429021	0	0					432	0	15005					0	0	0			0	463	0	0	0												
429487	0	52					1510	0	4964					16250	0	0			0	3376	0	0	0												
430036	0	0					1484	0	28758					11000	0	0			0	15563	0	0	0												
430054	0	0					398	0	8069					0	0	0			0	0	0	0	0												
430344	0	0					1385	0	78604					33000	0	0			0	33178	0	0	0												
431172	0	63552					109156	42997	1258379					571575	153	153			0	288406	0	0	0												
431323	0	1498					394	0	14286					0	0	0			0	5209	0	0	0												
431350	0	0					253	0	26921					1000	0	0			0	12134	0	0	0												
432012	0	0					24	0	7932					0	0	0			0	3454	0	0	0												
432058	0	1998					120	0	4515					0	0	0			0	0	0	0	0												
432432	0	0					416	0	86536					3845	0	0			0	34195	1153	0	0												
433505	0	0					3114	0	192504					33206	0	0			0	43782		0	11755										22204		
433550	0	0					478	455	118839					0	0	0			0	64790	40	0	0												
433608	0	0					13731	56624	474446					272834	0	0			1396	12128	0	0	58583												
433859	0	0					85	22233	978					0	0	0			3081	0	0	0	0												
433943	0	0					1277	0	82979					17111	0	0			0	59351	0	0	1423												
434203	0	0					974	4989	117690					7550	0	0			0	5967		0	15602										0		
434539	0	0					286	0	67139					0	0	0			0	21924	0	0	0												
435059	0	0					980	0	36183					11686	0	0			0	9699	0	0	14180												
435077	0	0					17236	145542	1357098					265454	1783	0			138128	461535		0	3658										4419		
435255	0	0					1045	0	18420					12000	0	0			0	9271	0	0	0												
435666	0	0					76	2	0					0	0	0			0	0	0	0	0												
435750	0	0					5073	0	351553					0	0	0			0	115291	0	0	0												
436159	0	7409					15976	0	675215					223722	0	0			0	149305		0	25452										3242		
436542	0	0					1232	0	38009					16000	0	0			0	36359	0	0	0												
436739	0	14080					750	0	31966					0	0	0			0	0	0	0	13534												
436953	0	1994					3560	0	39276					0	0	0			0	19020	0	0	8991												
437044	0	1505					81	0	34257					0	0	0			0	12999	0	0	0												
437914	0	0					55931	143316	1796870					134622	0	0			141314	0		0	0										0		
438050	0	1792					152	0	16248					0	0	0			0	3171	0	0	0												
438434	0	0					0	0	131355					0	0	0			0	54431	0	0	0												
439132	0	0					249	0	52199					0	0	0			0	13364	0	0	0												
439338	0	0					5566	650	669235					135156	0	0			650	327504	52	0	65973												
439356	0	995					594	0	273149					0	0	0			0	174476	0	0	4997												
439404	0	0					12388	302527	322569					140904	0	0			236213	4933		0	40954										0		
439730	0	402					360	3964	16948					8000	0	0			3764	12614	0	0	0												
440857	0	0					353	0	429					0	0	0			0	429		0	0										0		
440978	0	0					73	0	4740					0	0	0			0	2108		0	0										0		
441050	0	0					7	177641	0					0	0	0			40046	0	0	0	0												
441078	0	0					373	0	20972					3020	0	0			0	6892	76	0	5807												
441135	0	0					35	0	6465					0	0	0			0	0	0	0	0												
441256	0	0					9397	0	160026					12090	0	0			0	14964		0	0										183		
441359	0	0					1051	0	151543					10000	0	0			0	72477	0	0	0												
441434	0	505					587	0	86715					0	0	0			0	43244	0	0	0												
441470	0	0					14	19	0					0	0	0			0	0	0	0	0												
441630	0	0					98	0	51184					0	0	0			0	12166	0	0	0												
442011	0	0					2080	2535	19236					24704	0	0			0	19180		0	0										2538		
442057	0	0					274	0	977					4000	0	0			0	206	0	0	0												
442244	0	0					1118	0	75242					18675	0	0			0	33552	0	0	1432												
442655	0	25904					239	0	39015					0	0	0			0	0	0	0	0												
442806	0	5191					2713	3811	57199					30570	3727	3058			811	0		0	7344										0		
443148	0	0					913	0	26401					6500	0	0			0	8534	0	0	2451												
443205	0	0					6413	42788	201716					39569	0	0			2531	8226	0	0	156550												
443353	0	30923					590	0	32852					10024	0	0			0	1860	69	0	0												
443625	0	0					289	0	22339					3211	0	0			0	14287		0	0										0		
443634	0	0					139	0	55513					0	0	0			0	19620	217	0	0												
444350	0	0					0	314432	36058					0	0	0			0	0	0	0	0												
444556	0	0					1021	0	71629					12187	0	0			0	30720	0	0	0												
444677	0	0					37	0	0					0	0	0			0	0	0	0	0												
445674	0	0					108	11436	9411					0	0	0			2370	3134	91	0	0												
445852	0	0					597	0	47480					10100	0	0			0	22712	0	0	0												
445955	0	2001					749	6850	63355					0	0	0			6850	19250		0	0										0		
446130	0	3966					674	0	79480					0	0	0			0	58375	0	0	539												
446149	0	0					306	0	1604					1363	0	0			0	0		0	0										0		
446176	0	0					962	0	40109					0	0	0			0	17221	0	0	0												
446877	0	0					745	10613	47070					17251	0	0			10613	8468	36	0	0												
447070	3998	0					1086	78143	85428					0	0	0			0	4741		0	0										0		
447100	0	0					7350	4805	44825					131929	0	0			187	7541		0	0										0		
447557	0	0					543	0	4598					25288	0	0			0	4598	0	0	0												
447874	0	0					333	7472	53240					0	0	0			5583	12578		0	0										0		
448040	0	9977					575	440	52880					0	0	0			440	11064		0	0										0		
448554	0	0					173	0	49534					0	0	0			0	8339	0	0	0												
449038	0	219					323	0	219					0	0	0			0	0		0	0										0		
449430	0	0					1059	624	25683					11000	0	0			0	0	0	0	0												
449832	0	0					886	0	74940					13400	0	0			0	27056	1821	0	0												
449841	0	0					492	0	994					0	0	0			0	0	0	0	0												
449935	0	0					139	0	19873					0	0	0			0	17888		0	0										2551		
450472	0	0					163	8904	0					0	0	0			0	0	0	0	0												
450632	0	995					745	0	11997					0	0	0			0	200	0	0	0												
450669	0	0					489	0	84701					0	0	0			0	19024	0	0	0												
450753	0	4632					2272	0	392211					0	0	0			0	266073	0	0	0												
450856	0	27425					17067	2583	579278					369841	0	0			0	3290		0	2429										2157		
450959	0	4019					2704	667	79542					35500	0	0			0	47536	73	0	10044												
451068	0	1999					680	0	265017					0	0	0			0	60937		0	0										5		
451246	0	0					722	0	27973					4000	0	0			0	22046	0	0	0												
451273	0	0					2092	4928	1597					32500	0	0			0	1589	8	0	0												
451965	44766000	12277000	0	0	560000	4886000	5381000	145787000	250220000	0	1648158000	7129000	1471951000	124139000	46960000	9190000	0	0	7859000	39005000		52432000	4387000	92545000	144877000	0	5902000	57000	42643000	0	630000	1118000	69000	202000	
452104	0	0					791	2214	36943					9179	684	0			1978	7021	3989	0	0												
452159	0	5992					296	0	91000					5000	0	0			0	11419	0	0	0												
452739	0	0					151	1846	24254					0	0	0			0	6271	0	0	0												
452841	0	0					156	11066	70256					0	0	0			11066	24516	0	0	0												
453147	0	2510					33	0	31948					0	0	0			0	20360	0	0	0												
453446	0	0					4064	0	144126					62220	0	0			0	62240	0	0	0												
453839	0	0					171	0	17312					0	0	0			0	2904	0	0	4												
454340	0	0					15	5598	0					0	0	0			989	0	0	0	0												
454546	0	0					698	3220	118933					7000	0	0			1462	56081	0	0	4834												
454658	0	0					304	0	74730					0	0	0			0	23152	482	0	0												
454676	0	0					7490	0	13557					6270	0	0			0	514		0	798										0		
454975	0	0					1552	0	0					29000	0	0			0	0		0	0										0		
455150	0	0					541	0	48113					7000	0	0			0	26222	0	0	0												
455253	0	0					211	0	1993					0	0	0			0	0	0	0	0												
455459	0	0					186	0	29860					3940	0	0			0	10616		0	0										0		
455477	0	0					467	0	11359					0	0	0			0	998	0	0	0												
455552	0	0					6417	0	319099					67638	0	0			0	71029	0	0	2476												
455945	0	0					781	7029	1618					9679	0	0			6492	0		0	0										0		
455972	0	25290					2078	5014	63793					0	0	0			5014	0	4425	0	0												
456045	0	1010					154237	0	2051939					899448	0	0			0	437747		0	142541										0		
456054	0	6488					195	0	40760					0	0	0			0	15975		0	6434										0		
456157	0	0					2504	0	46797					0	0	0			0	44502	0	0	1494												
456250	0	0					348	0	0					2000	0	0			0	0	0	0	0												
456344	0	0					0	6998	140					0	0	0			6349	0		0	0										0		
456755	0	0					656	0	85640					0	0	0			0	58943	0	0	0												
457060	0	6563					848	0	6563					7500	0	0			0	0	0	0	0												
457220	0	0					696	0	186940					0	0	0			0	110626		0	0										0		
457426	0	1000					0	0	103399					0	0	0			0	7557	523	0	0												
457752	0	0					1041	0	68076					22690	0	0			0	31795	0	0	31600												
458142	0	3022					79	5324	16491					0	0	0			5324	0	0	0	0												
458544	0	0					2395	5351	7011					10551	0	0			4242	6285	0	0	0												
458553	198	0					179	10360	4320					3306	0	0			5559	3366	0	0	0												
458665	0	13034					277	0	118771					0	0	0			0	52065		0	0										0		
458946	0	0					95	1140	14090					4100	0	0			1140	11685	6	0	0												
459130	0	0					750	3441	41445					0	0	0			3441	3652	0	0	0												
459354	0	0					1419	0	69941					0	0	0			0	37892	0	0	0												
459372	0	0					162	57462	0					0	0	0			0	0	0	0	0												
459644	0	249					104	0	5116					0	0	0			0	0		0	0										0		
459671	0	0					10128	78725	6079					66966	0	0			13004	0	586	0	13957												
460033	0	631730					1820	0	694687					15327	0	0			0	26421	1	0	3278												
460275	0	0					10	0	2842					0	0	0			0	0	2680	0	0												
460332	0	0					0	28633	0					7842	0	0			20578	0	0	0	1599												
460341	0	0					1743	0	7611					0	0	0			0	7611	0	0	0												
460350	0	0					367	0	3745					1500	0	0			0	51	0	0	0												
460556	0	5069					71	194	5369					0	0	0			0	0		0	0										0		
460770	0	0					151	3593	0					0	0	0			0	0	0	0	0												
461058	0	2502					337	0	27908					0	0	0			0	12010	0	0	0												
462774	0	0					209	0	5570					8559	0	0			0	0		0	0										0		
463203	0	0					530	5599	6301					11126	0	0			0	0	0	0	0												
463342	0	0					717	5844	126556					1540	1841	1841			5844	37125		0	1864										3952		
463605	0	0					221	0	49332					0	0	0			0	15839		0	3722										0		
463650	0	0					5335	21666	0					33605	0	0			16660	0	0	0	0												
463735	0	0					76905	2935267	2790468					1097271	50985	11862			653105	249340		0	631048										0		
463977	0	0					899	0	2755					16877	0	0			0	0	0	0	0												
464255	0	0					118	0	8156					0	0	0			0	5103	0	0	0												
464853	0	0					93	0	299					500	0	0			0	0	0	0	0												
465038	0	0					1127	7251	4698					14000	0	0			7251	4627	0	0	0												
465243	0	1007					1209	0	51923					14721	0	0			0	10863	0	0	0												
465337	0	0					270	500	11767					0	0	0			0	6252	0	0	0												
465524	0	17799					152	0	19035					0	0	0			0	0	0	0	0												
465618	0	995					550	0	107858					0	0	0			0	65063	0	0	0												
465672	0	0					262	124	10374					0	0	0			0	2135	0	0	0												
466044	0	2019					271	0	54998					0	0	0			0	22468		0	5739										31		
466240	0	0					2669	0	177226					45178	0	0			0	133290	0	0	2275												
