"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
304520	0	15902					298	0	24397					379	0	0			0	0		0	20210										0		
304575	0	0					97	0	5063					0	0	0			0	250	0	0	0												
304762	0	0					232	14540	3965					0	0	0			14540	2113	0	0	0												
304913	0	0					1717	0	2937					0	0	0			0	551		0	0										0		
305059	0	0					447	0	8127					8890	0	0			0	0	0	0	0												
305077	0	0					238	2686	52495					0	0	0			2436	23225	0	0	0												
305237	0	0					157	0	35599					0	0	0			0	12842	0	0	0												
305433	0	0					479	0	39899					0	0	0			0	5383	0	0	0												
305442	0	0					591	7354	28101					0	0	0			7354	0	0	0	0												
305648	0	0					198	0	28707					4000	0	0			0	6314		0	4090												
305750	0	1938					42	0	98247					0	0	0			0	20394	0	0	6154												
306056	1797	0					138	1797	0					0	0	0			0	0	0	0	0												
306140	0	979					438	0	29957					8500	0	0			0	20317	0	0	0												
306159	0	0					1935	0	10029					22000	0	0			0	4349		0	0										0		
306337	0	0					291	0	52026					0	0	0			0	22470	0	0	0												
306908	0	0					350	31874	66999					0	0	0			31874	36557	0	0	0												
307062	0	0					549	37037	144870					0	0	0			37037	0	46	0	0												
307334	0	0					73	18546	0					0	0	0			7569	0	0	0	0												
307361	0	7002					1293	10545	59280					12722	0	0			10545	275	0	0	2103												
307679	0	3549					2407	1227	121322					8354	0	0			1202	53447		0	0										0		
307932	0	4215					72	0	11355					0	0	0			0	1576	0	0	0												
308256	0	11935					79	0	19399					0	0	0			0	1055	0	0	750												
308340	0	0					725	87	24891					11000	0	0			0	0	0	0	0												
308836	0	3058					83	0	3062					0	0	0			0	0	0	0	2449												
309150	0	491					969	0	58249					0	0	0			0	56945	0	0	2604												
309655	0	0					1460	0	16737					31517	0	0			0	6600	0	0	0												
309851	0	0					195	9274	13124					0	0	0			1726	7609	0	0	0												
310071	0	0					940	16802	14094					20232	0	0			0	477		0	0										0		
310754	0	0					242	0	24					4500	0	0			0	0	0	0	0												
310950	0	0					252	0	19639					0	0	0			0	966		0	0										0		
310978	0	0					19350	0	198487					435046	0	0			0	55948	267	0	0												
311050	9972	99290					2007	157400	410124					0	0	0			142790	164429		0	120202										0		
311144	0	0					0	4156	6948					0	0	0			2556	0	0	0	0												
311256	0	0					351	562	9025					2054	0	0			562	8196	0	0	0												
311265	0	0					199	0	97781					0	0	0			0	19409		0	0										0		
311603	0	0					6202	0	133715					91211	0	0			0	4144	21403	0	0												
311658	0	0					405	0	41291					0	0	0			0	15977	0	0	0												
311845	0	296540					47868	0	3709466					317714	2792	0			0	1153682	122	0	114444												
311939	0	0					630	792	19793					6837	0	0			792	6812		0	0										0		
312244	0	490					2940	0	108938					25000	0	0			0	29499	0	0	26380												
312356	0	0					253	0	17248					1090	0	0			0	13823	0	0	0												
312730	0	0					1481	0	242524					66766	0	0			0	13745	1918	0	0												
313009	0	0					1719	10	14212					24200	0	0			10	1824		0	0										0		
313157	0	4671					140	0	32702					0	0	0			0	9831	0	0	0												
313223	0	0					758	2361	43053					3854	0	0			2361	31290	0	0	0												
313401	0	0					2022	2601	81680					2388	0	0			2601	22500	0	0	0												
313577	0	0					1571	305	24729					34800	0	0			0	22472	0	0	0												
314257	0	0					1058	0	49436					0	0	0			0	2395	0	0	538												
314444	0	0					1034	0	40802					15600	0	0			0	25830		0	0												
315656	0	0					367	0	0					6000	0	0			0	0	0	0	0												
316354	0	0					2643	0	4050					49775	0	0			0	276	480	0	0												
316840	0	0					32092	65227	471663					810000	1264	908			463	0		0	182990										2806		
316859	0	0					202	101	33033					0	0	0			101	13018	0	0	0												
316934	0	0					0	13198	0					0	0	0			0	0	0	0	0												
317258	0	9992					468	0	71129					0	0	0			0	31560	0	0	2161												
317342	0	0					10370	0	436995					58652	0	0			0	29679		0	36094										0		
317379	0	0					330	2053	71001					0	0	0			59	8087	0	0	0												
317650	0	0					0	50	37312					0	0	0			50	2897		0	0										0		
318639	0	0					45	0	2119					1000	0	0			0	858	0	0	0												
318835	0	0					2216	0	35720					15500	0	0			0	0	0	0	4320												
318947	0	0					184	70	12034					1000	0	0			0	0	0	0	366												
318974	0	0					10753	0	156483					130000	0	0			0	0	0	0	0												
319047	0	0					946	0	24331					8000	0	0			0	9996	133	0	0												
319458	0	0					183	0	55932					0	0	0			0	13715		0	0										0		
319551	0	698					3238	0	52062					52597	0	0			0	15706	20348	0	0												
320034	0	0					350	0	34216					6300	0	0			0	3656	0	0	0												
320052	0	68615					1445	18811	69599					0	0	0			18811	0	0	0	0												
320070	0	0					1075	0	4772					8093	0	0			0	545	20	0	0												
320119	0	10012					30442	197385	2157495					215000	23485	2635			63320	339477	5218	0	300000												
321152	0	0					40	0	10914					0	0	0			0	0		0	0										0		
321255	0	0					0	3555	0					0	0	0			3555	0	0	0	0												
321273	0	0					580	1000	21140					10321	0	0			0	8596		0	0										0		
321330	492	4578					50	3282	14169					0	0	0			2439	4316	0	0	0												
321947	0	0					1104	2658	144453					0	0	0			2658	54609	30	0	10601												
322056	0	3963					574	2803	159203					0	0	0			2803	54269	0	0	0												
322449	0	0					540	0	6458					3000	0	0			0	4343	0	0	0												
322476	0	0					12	0	1105					0	0	0			0	0	0	0	0												
322551	0	8824					51	926	8929					0	0	0			926	105	0	0	0												
322757	0	0					209	0	8958					0	0	0			0	3340		0	0										0		
322850	0	0					199	0	13474					2183	0	0			0	1997	0	0	0												
323204	0	0					7133	0	184665					42000	0	0			0	68486		0	0										121		
323651	0	0					587	0	28521					0	0	0			0	13029	0	0	0												
324153	0	0					595	0	63328					0	0	0			0	27566	0	0	0												
324229	0	0					440	0	13183					0	0	0			0	4219	36	0	0												
324256	0	0					0	15597	0					0	0	0			3297	0		0	0										0		
324274	0	0					1939	148516	55797					0	0	0			0	0	1714	0	33000												
324340	0	1947					3567	0	164911					5233	0	0			0	102633		0	0										886		
324854	0	0					1230	0	92649					0	0	0			0	88108	0	0	0												
324863	0	0					1404	68397	64830					0	0	0			68397	63089	0	0	0												
324975	0	0					171	200	34144					3250	0	0			200	13528	0	0	0												
325141	0	0					756	0	51797					0	0	0			0	15293	363	0	0												
325459	0	0					153	0	8026					1700	0	0			0	3533	77	0	0												
325534	0	0					318	0	93154					1277	0	0			0	39492	0	0	0												
326054	0	0					332	0	54585					3000	0	0			0	15564	28	0	16752												
326344	0	0					1156	13058	97414					20000	0	0			13058	26558	0	0	6711												
326858	0	6629					2611	5690	228887					0	0	0			5690	57057	0	0	2147												
326979	0	0					3826	0	137683					21787	0	0			0	0	0	0	0												
327220	0	0					553	0	13856					206	0	0			0	6750	0	0	0												
327305	0	1973					3462	7	93146					58801	0	0			0	10613	415	0	0												
327435	0	0					1500	0	161674					0	0	0			0	4555	0	0	0												
327556	0	14030					755	0	33431					9723	0	0			0	8910	0	0	0												
327855	0	0					2968	0	55607					10000	0	0			0	55607	0	0	0												
328058	0	0					255	0	12375					0	0	0			0	1777	0	0	0												
328357	0	0					1272	0	19559					525	0	0			0	236		0	0												
328656	0	0					1192	0	7125					16423	0	0			0	4774	0	0	0												
328777	0	0					17308	62269	417526					371200	35	0			40456	51948	2276	0	0												
329149	0	398					879	0	18644					18000	0	0			0	1912	0	0	627												
329345	0	0					2785	0	61757					52299	0	0			0	31634	0	0	0												
329550	0	0					3124	0	40303					19053	0	0			0	1863		0	0										0		
329952	0	4947					4595	0	222090					0	0	0			0	106993	0	0	0												
330239	0	0					556	0	128031					0	0	0			0	21743	0	0	0												
330248	0	0					276	0	39564					1200	0	0			0	6409	0	0	0												
330855	0	981					6555	0	283979					65000	0	0			0	188329	2	0	36688												
330873	0	0					1228	0	41334					13402	0	0			0	8199	0	0	0												
330949	0	0					724	14786	18621					11337	0	0			14786	0	0	0	0												
331076	0	0					739	0	42305					17750	0	0			0	8295		0	0										0		
331375	0	0					2160	0	22398					28000	0	0			0	3868	172	0	0												
331544	0	6439					28	300	42773					0	0	0			300	6987	0	0	0												
331553	0	0					136	0	27170					423	0	0			0	9395	0	0	0												
331713	0	0					2366	0	83254					45000	0	0			0	82931	0	0	0												
332055	0	0					250	10421	0					0	0	0			718	0		0	0										0		
332224	0	0					254	0	50753					678	0	0			0	1737	0	0	0												
332345	0	0					0	0	714					0	0	0			0	714	0	0	0												
332402	0	0					4844	0	50556					93302	0	0			0	1507	518	0	0												
332671	0	0					1797	200	10411					10000	0	0			0	4806	1204	0	0												
332756	0	0					299	0	9973					6550	0	0			0	1929	104	0	0												
333034	0	5974					196	750	23071					0	0	0			750	50	182	0	0												
333203	0	0					2376	0	73992					27451	0	0			0	23171		0	370										489		
333650	0	0					441	367	24279					112	0	0			367	23297	0	0	0												
333856	0	0					154	288	57738					0	0	0			288	25466	0	0	0												
333940	0	194					80	16956	11076					0	0	0			16956	0	0	0	0												
334264	0	0					1066	0	89746					0	0	0			0	42710	0	0	1779												
334648	0	8103					889	0	77267					6891	0	0			0	15299	0	0	0												
334657	0	0					241	0	0					59	0	0			0	0	0	0	0												
335346	0	23					637	0	78359					0	0	0			0	23008	0	0	0												
335355	0	0					1034	0	39112					14475	0	0			0	28204	0	0	0												
336147	0	0					706	2409	15702					7835	0	0			1409	6506	0	0	0												
336361	749	0					199	23821	6881					0	0	0			13126	984	0	0	0												
336576	0	0					2345	0	21000					52100	0	0			0	19882	0	0	0												
336950	0	0					0	900	0					0	0	0			0	0	0	0	0												
337247	0	2079					74	0	19597					0	0	0			0	14224	0	0	0												
337340	0	13722					246	0	20596					0	0	0			0	6874	0	0	0												
338178	0	0					3201	0	23359					35969	0	0			0	2275	1715	0	0												
338646	0	4914					234	0	24269					2000	0	0			0	5785	27	0	0												
338851	0	0					88	0	13210					0	0	0			0	1725	0	0	0												
338945	0	463					90	606	8842					2000	0	0			606	0	2	0	0												
339054	0	0					692	313	18962					3000	0	0			313	822	0	0	0												
339072	0	0					7892	0	250742					153338	0	0			0	0	6019	0	0												
339353	0	0					111	0	6344					550	0	0			0	4517	0	0	0												
339456	0	0					1172	0	65773					0	0	0			0	50874	0	0	0												
339607	0	0					11288	0	100450					212942	0	0			0	11263	10144	0	0												
339773	0	53301					29579	0	211565					385475	0	0			0	32503	0	0	0												
339858	0	493					339229	333237	8766898					6303354	2284588	181442			320362	2864		0	584010										14467		
339876	0	0					20	0	3856					0	0	0			0	509	8	0	0												
340135	0	0					7900	6936	179336					143086	0	0			843	77673	0	0	31882												
340144	0	0					2376	58311	110129					81071	0	0			56694	18325		0	8379												
340256	0	0					736	1550	58840					0	0	0			0	9114		0	0										0		
340443	0	0					320	0	45989					6000	0	0			0	35806	0	0	0												
340742	0	0					3182	0	118926					70500	0	0			0	17449		0	16210										2355		
340751	0	0					1111	0	135599					5000	0	0			0	65053	0	0	1500												
341310	0	0					499	86	85175					0	0	0			0	13776	0	0	0												
342054	0	0					511	0	109465					0	0	0			0	517	0	0	7689												
342362	0	5807					3480	0	545178					0	0	0			0	348437	0	0	0												
342410	0	0					10842	0	465727					138450	0	0			0	145004		0	9069										0		
342634	0	0					32209	909643	1811813					79885	10493	2434			35783	50676		0	45509										0		
343051	0	0					49	1044	46524					0	0	0			1043	0	0	0	0												
343248	0	248					106	3020	5165					1707	0	0			3020	0	0	0	0												
343257	0	2954					40	0	18620					0	0	0			0	13890	0	0	0												
343770	0	0					65	1873	5829					0	0	0			1495	0	12	0	0												
343903	0	992					4238	21507	21784					59000	0	0			6899	7257	3968	0	0												
343958	0	0					599	0	1295					494	0	0			0	302	0	0	0												
344647	0	0					1999	1044	350644					0	0	0			1044	30824	0	0	88559												
344816	0	0					2418	0	135419					0	0	0			0	850		0	13022										0		
344852	0	0					40	0	43372					0	0	0			0	15915		0	0										0		
345309	0	0					4368	57858	134108					30000	0	0			0	9629	42805	0	0												
345345	0	0					2431	0	6104					48000	0	0			0	5110	0	0	0												
345747	0	0					1491	30407	36933					10000	0	0			19315	1572	0	0	0												
345756	0	0					3536	0	58229					18742	0	0			0	22231	0	0	0												
345877	0	0					1922	685	351					22531	0	0			685	0	0	0	0												
346379	0	0					2314	0	10991					32206	0	0			0	5610	536	0	0												
346566	0	0					145	0	6713					0	0	0			0	203	0	0	0												
346771	0	0					273	12	107					0	0	0			0	0	0	0	0												
347022	0	1974					323	0	49193					0	0	0			0	0	0	0	3773												
347639	0	0					286	1000	28071					3300	0	0			0	9322	0	0	0												
347956	0	0					960	0	34845					499	0	0			0	6489	28356	0	0												
348159	0	0					1472	0	19409					6015	0	0			0	8189	2	0	0												
348207	0	0					39179	148025	4040					842123	2787	0			0	0		0	2883										0		
348720	0	1993					589	0	9923					0	0	0			0	973	0	0	0												
349129	0	4910					222	181	64630					0	0	0			181	12583		0	0										0		
349343	0	2437					137	0	13448					0	0	0			0	5083	0	0	0												
350572	0	0					179	0	55164					0	0	0			0	6332	28	0	0												
350657	0	0					18	5114	3910					0	0	0			0	1483	0	0	0												
350750	0	0					1024	0	10					0	0	0			0	0	0	0	0												
351131	0	0					0	0	21820					0	0	0			0	5323	0	0	0												
351560	398	0					679	398	0					0	0	0			0	0	0	0	0												
351878	0	4375					607	0	16900					6600	0	0			0	6002	0	0	0												
352370	200	159					2192	322	3176					0	0	0			122	0	9	0	0												
352651	0	2110					75	0	9355					0	0	0			0	201	7	0	0												
352745	0	0					409	2674	42617					8000	0	0			2674	15165	0	0	0												
352772	0	0					32383	223556	1583181					540000	28764	2868			168033	103596		0	118995										352		
352820	0	4964					98	0	46581					1000	0	0			0	13083	0	0	1411												
353238	0	0					686	335	45932					0	0	0			175	11889	0	0	0												
353546	0	0					303	0	34124					0	0	0			0	11940	0	0	0												
353555	0	73706					4175	489	290705					16000	0	0			415	8837	3432	0	30005												
353724	0	0					235	0	32250					0	0	0			0	0	0	0	0												
353957	0	0					154	0	23705					400	0	0			0	7042	0	0	0												
354057	0	0					111	0	102675					0	0	0			0	21884	0	0	0												
354253	0	0					391	0	9380					0	0	0			0	3559	0	0	0												
354310	0	0					28337	142634	328507					233300	0	0			0	65415		0	41798										1241		
354552	0	0					892	0	266321					0	0	0			0	76229	0	0	12205												
354851	0	0					148	0	4142					2500	0	0			0	3353	0	0	0												
355120	0	1988					424	2279	32544					0	0	0			2279	5200	0	43000	0												
355559	0	12275					1116	0	98467					602	0	0			0	57209	0	0	0												
355858	4021	6825					1941	18173	115524					0	0	0			3132	43665	0	0	6750												
356239	0	0					266	401	42311					2000	0	0			401	19008		0	1405										0		
356659	0	3229					545	191	10316					11000	0	0			191	0	0	0	0												
356752	0	0					193	369	18666					0	0	0			369	0	0	0	0												
357151	0	0					110	0	0					0	0	0			0	0	0	0	0												
357526	0	0					1524	18753	5807					0	0	0			7969	1078	134	0	0												
357553	0	1742					307	0	46798					1485	0	0			0	28213		0	1517										0		
357777	0	0					1037	43127	0					6000	0	0			0	0	0	0	0												
357937	0	0					943	11125	18691					7075	0	0			7128	0	0	0	0												
358112	0	2494					495	0	28579					34	0	0			0	13780	0	0	6220												
358448	0	0					323	1689	29595					0	0	0			1689	14741	0	0	0												
358756	0	0					353	0	12651					7558	0	0			0	11542		0	0										0		
359472	0	0					175	5	2896					3000	0	0			0	0	1935	0	0												
359650	0	3425					28	5	3784					0	0	0			0	359	0	0	0												
359744	0	0					46	0	9855					0	0	0			0	1202	0	0	0												
359838	0	0					620	0	45996					3163	0	0			0	15616	0	0	15393												
360777	0	0					30	0	0					0	0	0			0	0	0	0	0												
361055	0	0					7159	74984	159643					136750	0	0			0	3681		0	74234										0		
361167	0	0					37075	162931	1989436					719065	0	0			3083	716601		0	8810										5791		
361279	0	0					636	0	19537					8500	0	0			0	11902	0	0	2278												
361354	0	1402					154	0	24646					0	0	0			0	4482	18	0	0												
361439	0	0					1055	0	32203					227	0	0			0	16483	0	0	0												
361653	0	499					1024	0	46739					0	0	0			0	14947	0	0	0												
362043	0	0					90	0	13553					808	0	0			0	3548	0	0	0												
362155	0	0					103	11050	17142					0	0	0			0	0	0	0	0												
362717	0	0					5874	0	153883					17222	0	0			0	90184		0	36456										0		
362856	0	0					702	0	88576					0	0	0			0	70007		0	0										0		
362940	0	496					0	0	18645					0	0	0			0	10681	0	0	0												
363442	0	0					2	0	2281					0	0	0			0	107	189	0	0												
363648	0	2510					337	0	102090					2726	0	0			0	40915	0	0	0												
363657	0	0					2425	0	212955					0	0	0			0	124212	491	0	28999												
363778	1794	0					501	4241	0					7811	0	0			0	0	0	0	0												
364131	0	0					126	0	27425					0	0	0			0	13803	0	0	0												
364270	0	0	0	0	0	0	174	1085	0	0	142075	21281	104074	0					1001	0	0	0	0	84	0	0	0			0	0				
364430	0	0					809	0	16157					0	0	0			0	6508	0	0	0												
364449	0	0					4148	0	401613					10000	0	0			0	69109		0	0										2042		
364850	0	0					491	0	1694					4633	0	0			0	1179	0	0	0												
365325	5074	52344					176742	19002	2325775					1439198	0	0			5473	204545		0	152927										4640		
365576	0	0					3743	0	65578					53147	0	0			0	11641	0	0	0												
365745	0	0					1119	1228	66564					7724	0	0			0	12142	0	0	1255												
365848	0	0					134	330	45921					0	0	0			330	16770	0	0	0												
365950	0	0					236	0	5500					4000	0	0			0	503	0	0	0												
366078	0	0					3393	5472	46205					42500	0	0			2113	31838	0	0	0												
366238	0	0					789	0	108063					0	0	0			0	41760	0	0	1264												
366247	0	0					183	1448	19185					0	0	0			1448	0		0	0										0		
366359	0	0					26	125	19279					0	0	0			125	1015	0	0	0												
366658	0	0					675	3951	21909					0	0	0			3951	0	0	0	0												
366854	0	0					121	0	231					0	0	0			0	129	0	0	0												
367150	0	0					420	0	20356					7058	0	0			0	5025	0	0	0												
367178	0	0					737	9071	0					0	0	0			717	0	0	0	0												
367431	0	0					292	0	31674					0	0	0			0	4576	0	0	0												
367543	0	0					704	0	97403					5000	0	0			0	43014	0	0	0												
368054	0	0					766	723	71901					953	0	0			723	22274	0	0	0												
368344	0	0					760	0	48351					0	0	0			0	0	0	0	3303												
368522	0	0					896	0	40408					16000	0	0			0	27882		0	0										0		
368933	0	0					89	0	12312					0	0	0			0	863	0	0	0												
368951	0	6844					294	0	57252					1423	0	0			0	4604	0	0	1032												
369453	0	0					536	2269	34534					2000	0	0			2269	10034	0	0	0												
369659	0	0					1619	0	58464					0	0	0			0	34642	0	0	7313												
370020	0	0					214	0	37162					2144	0	0			0	26210	14	0	1014												
370271	0	0					127380	21883867	23151920					0	0	0			0	12097		0	900000										6802		
370347	0	0					406	0	15606					9163	0	0			0	10191		0	0										0		
370721	0	0					1789	0	25152					19062	0	0			0	14275	0	0	0												
370833	0	993					196	0	2775					3500	0	0			0	0		0	0										0		
370954	0	0					171	0	13400					3000	0	0			0	961	0	0	0												
371223	0	0					865	0	20415					2381	0	0			0	912	0	0	0												
371232	0	0					368	0	30308					0	0	0			0	10215	28	0	3469												
371362	0	0					2148	2	103407					0	0	0			0	33927	0	0	0												
371559	0	5879					468	0	57047					9000	0	0			0	36085	0	0	0												
371755	0	503					197	0	51689					0	0	0			0	21566	0	0	0												
371849	0	0					2	1798	14736					0	0	0			789	3408	0	0	0												
371924	0	0					3909	0	222952					20000	0	0			0	44601		0	30979										968		
371942	0	0					376	0	17684					0	0	0			0	10033		0	0												
372444	0	0					93	0	27841					0	0	0			0	835	0	0	0												
372538	0	1984					1095	0	95461					7250	0	0			0	39840	0	0	0												
372640	0	0					443	0	32610					0	0	0			0	9521	0	0	0												
372855	0	0					143	0	29063					500	0	0			0	2993	0	0	0												
373115	0	3976					7034	0	315369					100452	0	0			0	64203		0	8077										264		
373272	0	0					721	0	2187					15868	0	0			0	0	0	0	0												
373553	0	0					140	243	0					0	0	0			0	0	0	0	0												
373601	0	0					0	1356024	9468					0	0	0			66666	0	9468	0	0												
374130	0	0					329	0	17130					5000	0	0			0	5347	0	0	0												
374354	0	9342					184	0	17704					0	0	0			0	4220		0	0										0		
374653	0	0					6186	0	248809					52000	0	0			0	35773	419	0	0												
374774	0	0					1113	0	22170					17370	0	0			0	14938	0	0	0												
375034	10032	0					2743	390087	420130					0	0	0			27784	42398	0	0	0												
375043	0	0					4048	0	64257					15000	0	0			0	14129	0	0	0												
375379	0	0					95	460	8790					1400	0	0			0	1408	0	0	0												
375502	0	0					2865	0	51403					68022	0	0			0	20255		0	0										0		
375566	0	0					4040	0	16169					40000	14	0			0	13888	0	0	0												
375650	0	2950					57	8643	9958					0	0	0			6393	5791		0	0										0		
376237	0	0					98	0	13211					0	0	0			0	6326		0	0										0		
376273	0	0					4490	132410	3904					0	0	0			5993	0	3899	0	0												
376442	0	2478					1479	751	36026					5000	0	0			751	15691	0	0	0												
376947	0	0					179	0	13876					0	0	0			0	7794	0	0	0												
377663	0	0					408	0	28154					2530	0	0			0	10276	0	0	0												
377850	0	0					101	75	1609					1500	0	0			0	0	0	0	0												
377908	9959	1992					17974	2046647	336759					202378	0	0			0	93503		0	154240										1568		
378044	0	0					0	819	1948					0	0	0			440	301	0	0	0												
378110	0	392					292	0	9718					2000	0	0			0	5120	0	0	0												
379050	0	0					161	0	2231					2910	0	0			0	647	0	0	0												
379153	0	6422					162	2125	8799					0	0	0			2125	0	0	0	0												
379171	0	0					2689	1701	9384					5000	0	0			0	2767	0	0	3456												
379470	0	0					1068	0	23137					5701	0	0			0	13769		0	0										0		
379649	0	0					167	29650	31302					0	0	0			29650	0	0	0	0												
379920	500	0					331637	3253991	3341414					2506074	42427	36131			1080525	20736		0	250780										0		
380346	0	0					160	0	6420					0	0	0			0	5591	0	0	0												
380458	0	2317					4455	0	249490					11799	0	0			0	46617	0	0	0												
380533	0	15733					242	4877	15733					327	0	0			4877	0	0	0	4287												
380654	500	3477					223	10081	24557					0	0	0			7183	5267	19	0	0												
380841	0	3202					43	989	16114					0	0	0			500	1932	0	0	0												
380878	0	0					1013	0	29159					0	0	0			0	393	0	0	0												
380944	0	9207					67	0	14017					0	0	0			0	1448	0	0	0												
381026	0	0					164	0	13203					1500	0	0			0	11707	0	0	0												
381343	0	0					3062	0	148127					49080	0	0			0	37889		0	19748												
381839	0	0					489	0	21824					5707	0	0			0	5166	0	0	0												
381932	0	0					424	0	22856					5000	0	0			0	12205	0	0	0												
381950	0	12830					346	0	149448					0	0	0			0	69277	475	0	0												
382050	0	2962					901	0	65942					500	0	0			0	25638	816	0	0												
382069	0	0					4604	0	202419					39475	0	0			0	0		0	10067										2895		
382256	0	4454					108	1883	11116					0	0	0			1883	200	0	0	0												
382274	0	0					0	82	0					650	0	0			0	0	0	0	0												
382443	0	0					417	0	48739					7750	0	0			0	21558	0	0	0												
382537	0	0					130	0	21004					0	0	0			0	6472	0	0	0												
382649	0	0					1835	17795	139216					40775	0	0			17795	34541	0	0	17408												
382658	0	0					477	7047	0					6000	0	0			4600	0	0	0	0												
382742	0	0					845	1381	9964					8000	0	0			1381	0	0	0	0												
382854	0	5541					172	0	26179					0	0	0			0	9645	0	0	0												
384018	0	0					2992	63138	139178					43739	0	0			11670	1368	1904	0	0												
384278	0	46449					2001	5	415504					7274	0	0			0	141697	0	0	0												
384353	0	0					13	401	0					0	0	0			201	0	0	0	0												
384652	0	1972					10419	80971	90866					191000	0	0			0	2908	0	0	25741												
384830	0	0					292	0	12136					2000	0	0			0	2268	652	0	0												
385350	0	0					197	5871	0					2600	0	0			5120	0	0	0	0												
385471	0	4426					3300	47124	25861					51600	0	0			47124	0		0	0										0		
385547	0	0					540	13199	16651					4500	0	0			13199	14136	0	0	0												
385686	0	0					206	29609	19688					0	0	0			0	0	0	0	0												
386432	0	0					0	2540	39582					0	0	0			2040	20720	0	0	0												
386450	0	0					1433	104985	0					0	0	0			51055	0	0	0	2029												
386731	0	0					210	123	137189					0	0	0			0	39746	74	0	0												
386825	0	14039					293	838	58203					0	0	0			838	8210	0	0	0												
386852	0	3885					1331	4500	46131					8000	0	0			4500	10895		0	647										0		
387055	0	0					158	0	22170					1476	0	0			0	8828	0	0	0												
387671	0	0					2059	0	81954					0	0	0			0	22427	45	0	0												
388155	0	0					472	0	18721					0	0	0			0	12788	0	0	0												
388258	0	0					45	0	8472					0	0	0			0	6950	0	0	0												
388557	0	0					170	0	1197					0	0	0			0	1068	0	0	0												
388744	0	0					518	0	14748					0	0	0			0	9022		0	0										0		
388753	0	0					50	0	1348					122	0	0			0	1348		0	0										0		
388874	0	0					134	783	0					2250	0	0			0	0		0	0										0		
388940	0	0					257	0	24013					0	0	0			0	13926	0	0	1927												
389059	0	0					338	0	14035					0	0	0			0	3425	2	0	0												
389358	18113	0					0	29112	0					0	0	0			3950	0	0	0	0												
389376	0	0					145	0	8943					2088	0	0			0	1162	153	0	0												
389826	0	0					2	0	6234					0	0	0			0	4495		0	0										0		
390336	0	0					1906	0	157872					20750	0	0			0	58476	0	0	0												
390372	0	0					606	0	61415					5000	0	0			0	5224	32	0	0												
390840	0	979					431	0	15395					2500	0	0			0	10923	0	0	0												
391418	0	0					913	0	77437					0	0	0			0	5988	0	0	0												
391557	0	0					68	3895	0					0	0	0			3882	0	0	0	0												
391575	0	0					5595	186191	313732					0	0	0			0	80176	0	0	0												
391959	0	0					462	0	1664					3869	0	0			0	178	0	0	0												
391977	0	0					777	25218	177495					0	0	0			0	22993	3910	0	0												
392152	0	0					415	138	0					2572	0	0			0	0	0	0	0												
392255	0	0					371	670	14778					0	0	0			670	1651	0	0	0												
392778	0	484					958	3515	173906					10000	0	0			3443	8902	1999	0	0												
393252	0	2985					21	0	22899					0	0	0			0	7836		0	0										0		
393355	0	990					278	2257	17959					2000	0	0			2257	1534	1	0	0												
393953	0	0					272	0	164485					0	0	0			0	58224	0	0	0												
394156	0	0					1193	0	12574					2161	0	0			0	5230	0	0	0												
394259	0	0					1367	0	167570					23191	0	0			0	54578	0	0	6373												
395238	0	122078					185225	0	3991632					1751453	19265	15716			0	0		95	237064										3168		
395274	0	0					1261	2936	19657					23209	0	0			982	4391		0	0										0		
396057	0	0					66	0	5819					2651	0	0			0	3284	11	0	2850												
396244	0	0					623	0	54129					7861	0	0			0	42482		0	5032										0		
396253	0	0					1319	0	126491					0	0	0			0	9716	0	0	0												
396356	0	597					100	0	10225					1594	0	0			0	4706	0	0	0												
396954	0	5948					508	0	131903					0	0	0			0	21646		0	0										0		
397456	0	0					483	0	49761					2500	0	0			0	15570	0	0	0												
397531	0	6521					723	9791	161533					9154	0	0			0	0	52	0	0												
397540	0	0					5102	123445	105040					10764	0	0			90617	0	45336	0	0												
397559	0	0					1590	7604	18804					17774	0	0			3679	418	0	0	0												
397755	0	0					1380	0	6274					6350	0	0			0	5237	0	0	0												
397858	0	3502					0	6810	18580					0	0	0			6810	10682	0	0	0												
398051	0	0					424	0	8952					0	0	0			0	4303	0	0	750												
398248	0	7774					2395	1650	104367					21000	0	0			1650	23708		0	53754										0		
398631	0	0					675	0	45447					10000	0	0			0	19524	0	0	0												
398668	0	49988					33729	0	198413					0	0	0			0	0		0	0												
398837	0	0					1957	14464	11051					21600	0	0			12476	2777	1367	0	0												
399357	0	0					101	480	4331					2000	0	0			480	1653	0	0	0												
399517	0	0					14217	0	516517					245116	2406	0			0	136031	934	0	0												
399731	0	0					0	0	13533					0	0	0			0	7848	0	0	0												
399973	0	998					177	0	14926					472	0	0			0	8463	0	0	0												
400057	0	0					281	329	27591					0	0	0			0	16297	0	0	3158												
400141	0	5406					1734	10776	81878					39994	0	0			10776	38319	0	0	0												
400365	0	1974					1189	0	72942					0	0	0			0	9133	0	0	0												
400767	0	0					60	0	57253					0	0	0			0	19038	0	0	0												
