"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
521804																																																											110157	9836	9836	9.15%	14.00%	12.75%	100321	786783	1096627	-2440	0	71070	12.75%	1	0	121539	23586	71	0	-428	0	0	-2011	0		0	0	100321	0	0	0	0	0	0	100321	0	0	0	0	0	0	0	0	0	9836	0	23657	0	0	1120284	52909									
521952																																																											9593	677	677	10.77%	17.74%	16.48%	8916	54089	82766	169	0	1500	16.48%	1	0	9085	0	0	0	169	0	0	0	0		0	0	8916	0	0	0	0	0	0	8916	0	0	0	0	0	0	0	0	0	677	0	0	0	0	82766	7416									
521970																																																											22994	1387	1387	9.42%	20.92%	19.65%	21607	109937	229394	10	0	0	19.65%	1	0	22930	53	0	504	10	0	0	0	0		0	0	22363	0	0	0	0	756	756	21607	0	0	0	0	756	0	0	0	0	1387	0	1323	0	0	230717	22920									
522034																																																											7362	490	490	7.91%	17.62%	16.45%	6872	41782	86844	148	0	1608	16.45%	1	0	7020	0	0	0	148	0	0	0	0		0	0	6872	0	0	0	0	0	0	6872	0	0	0	0	0	0	0	0	0	490	0	0	0	0	86844	5264									
522454																																																											9362	450	450	13.97%	19.05%	18.13%	8912	49154	63772	-73	0	1640	18.13%	1	0	8894	0	55	0	-73	0	0	0	0		0	0	8912	0	0	0	0	0	0	8912	0	0	0	0	0	0	0	0	0	450	0	55	0	0	63827	7327									
522605																																																											161905	9642	14642	9.49%	17.34%	15.77%	147263	933909	1551259	4011	0	31390	15.77%	1	0	156396	4935	188	0	5713	0	-1621	-82	0		0	0	147263	0	0	0	0	0	0	147263	0	0	0	0	0	0	5000	0	0	14642	0	5123	0	0	1556382	120995									
522669																																																											13303	1237	1237	9.20%	13.47%	12.21%	12066	98789	131130	51	0	6900	12.21%	1	0	12820	703	0	0	51	0	0	0	0		0	0	12066	0	0	0	0	0	0	12066	0	0	0	0	0	0	0	0	0	1237	0	703	0	0	131833	5869									
522753																																																											28467	1041	1041	9.54%	19.21%	18.51%	27426	148172	287404	1196	0	15285	18.51%	1	0	30925	2157	146	0	1196	0	0	0	0		0	0	27426	0	0	0	0	0	0	27426	0	0	0	0	0	0	0	0	0	1041	0	2303	0	0	289707	14444									
522847																																																											69250	8227	11377	6.08%	10.58%	8.84%	57873	654340	952114	-4175	0	137922	8.84%	1	0	53875	0	177	0	-3225	0	0	0	-950		0	0	57873	0	0	0	0	0	0	57873	0	0	0	0	0	0	3150	0	0	11377	0	177	0	0	952291	-79872									
522856																																																											10692	740	740	13.96%	18.07%	16.82%	9952	59158	71265	0	0	13278	16.82%	1	0	13640	3392	254	17	0	0	0	0	0		0	0	9977	0	0	0	0	25	25	9952	0	0	0	0	25	0	0	0	0	740	0	3688	0	0	74953	362									
523161																																																											25486	1008	1008	10.08%	23.68%	22.74%	24478	107631	242863	283	0	6017	22.74%	1	0	24785	0	0	24	283	0	0	0	0		0	0	24478	0	0	0	0	0	0	24478	0	0	0	0	0	0	0	0	0	1008	0	24	0	0	242887	18485									
523648																																																											3302	174	174	10.41%	20.23%	19.16%	3128	16326	30050	0	0	2074	19.16%	1	0	3902	774	0	0	0	0	0	0	0		0	0	3128	0	0	0	0	0	0	3128	0	0	0	0	0	0	0	0	0	174	0	774	0	0	30824	1828									
523974																																																											20086	112	117	21.49%	74.55%	74.11%	19969	26944	92942	-408	0	0	74.11%	1	0	19561	0	0	0	-408	0	0	0	0		0	0	19969	0	0	0	0	0	0	19969	0	0	0	0	0	0	0	0	0	117	0	0	5	0	92942	19969									
524579																																																											110800	3369	3369	17.78%	24.70%	23.95%	107431	448544	604288	587	0	0	23.95%	1	0	108024	0	0	2	587	0	0	0	0		0	0	107435	0	0	0	0	4	4	107431	0	0	0	0	4	0	0	0	0	3369	0	6	0	0	604294	107437									
524757																																																											4719	159	159	13.19%	37.27%	36.01%	4560	12662	34562	95	0	856	36.01%	1	0	4655	0	0	0	95	0	0	0	0		0	0	4560	0	0	0	0	0	0	4560	0	0	0	0	0	0	0	0	0	159	0	0	0	0	34562	3704									
524766																																																											12176	720	720	13.54%	21.31%	20.05%	11456	57128	84620	46	0	9736	20.05%	1	0	14147	2645	0	0	46	0	0	0	0		0	0	11456	0	0	0	0	0	0	11456	0	0	0	0	0	0	0	0	0	720	0	2645	0	0	87265	4365									
524953																																																											17707	1180	1180	13.11%	18.98%	17.72%	16527	93275	126084	0	0	11455	17.72%	1	0	16527	0	0	0	0	0	0	0	0		0	0	16527	0	0	0	0	0	0	16527	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	126084	5072									
524971																																																											68925	4747	4747	9.77%	12.99%	12.09%	64178	530620	656827	-239	0	27439	12.09%	1	0	70087	0	0	1141	-239	0	0	0	0		3296	0	65889	0	0	0	0	1711	1711	64178	0	0	0	0	1711	0	0	0	0	4747	0	4437	0	0	661264	42887									
525053																																																											35629	3106	3106	9.10%	11.71%	10.69%	32523	304332	357359	234	0	11400	10.69%	1	0	32757	0	0	0	234	0	0	0	0		0	0	32523	0	0	0	0	0	0	32523	0	0	0	0	0	0	0	0	0	3106	0	0	0	0	357359	21123									
525156																																																											11692	450	450	14.34%	32.57%	31.32%	11242	35893	78405	428	0	10955	31.32%	1	0	16916	5246	0	0	428	0	0	0	0		0	0	11242	0	0	0	0	0	0	11242	0	0	0	0	0	0	0	0	0	450	0	5246	0	0	83651	5533									
525352																																																											23841	2467	2467	8.42%	11.72%	10.51%	21374	203350	253754	-23	0	19287	10.51%	1	0	21351	0	0	0	-23	0	0	0	0		0	0	21374	0	0	0	0	0	0	21374	0	0	0	0	0	0	0	0	0	2467	0	0	0	0	253754	2087									
525446																																																											23916	684	684	21.32%	30.99%	30.10%	23232	77171	108954	0	0	10000	30.10%	1	0	23232	0	0	0	0	0	0	0	0		0	0	23232	0	0	0	0	0	0	23232	0	0	0	0	0	0	0	0	0	684	0	0	0	0	108954	13232									
525549																																																											95293	7588	7588	11.20%	15.73%	14.47%	87705	605912	783299	-377	0	49650	14.47%	1	0	93323	5962	33	0	-377	0	0	0	0		0	0	87705	0	0	0	0	0	0	87705	0	0	0	0	0	0	0	0	0	7588	0	5996	0	0	789295	44050									
526452																																																											139456	7951	7951	18.52%	22.50%	21.22%	131505	619678	710103	-388	0	90000	21.22%	1	0	131505	0	0	0	0	0	0	0	0		0	0	131505	0	0	0	0	0	0	131505	0	0	0	0	0	0	0	0	0	7951	0	0	0	0	710103	41893									
526519																																																											87503	5999	6254	8.75%	16.96%	15.75%	81249	515796	928149	1252	0	10134	15.75%	1	0	82840	339	0	0	1252	0	0	0	0		0	0	81249	0	0	0	0	0	0	81249	0	0	0	0	0	0	0	0	0	6254	0	339	255	0	928488	71454									
526676																																																											27051	1913	1913	10.65%	17.83%	16.57%	25138	151684	236106	232	352	6779	16.57%	1	0	25370	0	0	0	232	0	0	0	0		0	0	25138	0	0	0	0	0	0	25138	0	0	0	0	0	0	0	0	0	1913	0	0	0	0	236458	18359									
526751																																																											4232	223	223	10.56%	17.53%	16.61%	4009	24143	37967	39	0	750	16.61%	1	0	4395	74	5	93	57	18	0	0	0		0	0	4148	0	0	0	0	139	139	4009	0	0	0	0	139	0	0	0	0	223	0	450	0	0	38417	3606									
526854																																																											39883	4371	4371	8.10%	10.75%	9.57%	35512	370901	438578	58	0	10475	9.57%	1	0	35677	0	107	0	58	0	0	0	0		0	0	35512	0	0	0	0	0	0	35512	0	0	0	0	0	0	0	0	0	4371	0	107	0	0	438685	25144									
527057																																																											11227	690	690	10.66%	16.09%	15.10%	10537	69795	98845	-36	0	600	15.10%	1	0	10537	0	0	0	0	0	0	0	0		0	0	10537	0	0	0	0	0	0	10537	0	0	0	0	0	0	0	0	0	690	0	0	0	0	98845	9973									
527178																																																											14646	1096	1096	10.29%	16.71%	15.46%	13550	87644	131707	20	0	10859	15.46%	1	0	14051	455	26	0	20	0	0	0	0		0	0	13550	0	0	0	0	0	0	13550	0	0	0	0	0	0	0	0	0	1096	0	481	0	0	132188	3172									
527507																																																											75006	6888	6888	9.47%	13.67%	12.41%	68118	548843	719050	-806	0	23699	12.41%	1	0	67830	0	0	172	-609	87	0	0	-197		0	0	68377	0	0	0	0	259	259	68118	0	0	0	0	259	0	0	0	0	6888	0	431	0	0	719481	44937									
527600																																																											46045	1480	1480	8.76%	15.77%	15.26%	44565	292014	508636	-1845	0	44716	15.26%	1	0	42871	0	0	0	-890	152	0	-956	0		0	0	44565	0	0	0	0	0	0	44565	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	508636	0									
527749																																																											10468	729	729	9.90%	17.94%	16.69%	9739	58344	98382	-220	0	6700	16.69%	1	0	10089	388	182	0	-220	0	0	0	0		0	0	9739	0	0	0	0	0	0	9739	0	0	0	0	0	0	0	0	0	729	0	570	0	0	98952	3609									
527954																																																											1961710	205206	238199	9.74%	12.02%	10.56%	1723511	16324723	17702056	-75164	0	776291	10.56%	1	0	1819398	157636	13055	0	-6729	360	-5099	-63023	-313		0	0	1723511	0	0	0	0	0	0	1723511	0	0	0	0	0	0	40000	0	0	245206	7007	170691	0	0	17872747	1118271									
528102																																																											33773	978	978	12.25%	23.75%	23.07%	32795	142174	267713	-362	-307	33875	23.07%	1	0	33513	215	83	313	-55	0	0	-307	0		0	0	33264	0	0	0	0	469	469	32795	0	0	0	0	469	0	0	0	0	978	0	1080	0	0	268486	0									
528241																																																											15961	1320	1320	8.66%	12.96%	11.89%	14641	123112	169071	-43	0	12815	11.89%	1	0	19616	5018	0	0	-43	0	0	0	0		0	0	14641	0	0	0	0	0	0	14641	0	0	0	0	0	0	0	0	0	1320	0	5018	0	0	174089	6844									
528849																																																											71236	6964	6964	10.50%	12.79%	11.54%	64272	557033	612312	565	0	28762	11.54%	1	0	66275	1313	125	0	565	0	0	0	0		0	0	64272	0	0	0	0	0	0	64272	0	0	0	0	0	0	0	0	0	6964	0	1438	0	0	613750	36948									
528858																																																											8248	343	343	12.79%	30.06%	28.81%	7905	27439	61788	143	0	6902	28.81%	1	0	8125	0	77	0	143	0	0	0	0		0	0	7905	0	0	0	0	0	0	7905	0	0	0	0	0	0	0	0	0	343	0	77	0	0	61865	1080									
528960																																																											116946	8374	8374	9.00%	17.66%	16.39%	108572	662248	1206847	-8	0	63279	16.39%	1	0	110302	1738	0	0	-8	0	0	0	0		0	0	108572	0	0	0	0	0	0	108572	0	0	0	0	0	0	0	0	0	8374	0	1738	0	0	1208585	47031									
529172																																																											7335	656	656	9.62%	14.09%	12.83%	6679	52053	69406	-9	0	4316	12.83%	1	0	6670	0	0	0	-9	0	0	0	0		0	0	6679	0	0	0	0	0	0	6679	0	0	0	0	0	0	0	0	0	656	0	0	0	0	69406	2363									
529275																																																											38682	1907	1907	11.29%	25.89%	24.61%	36775	149432	325787	394	0	2001	24.61%	1	0	39966	0	0	0	394	0	0	0	0		2797	0	36775	0	0	0	0	0	0	36775	0	0	0	0	0	0	0	0	0	1907	0	2797	0	0	328584	37571									
529341																																																											32276	2430	2430	10.42%	16.71%	15.45%	29846	193127	286342	-1550	0	35000	15.45%	1	0	28296	0	0	0	-1550	0	0	0	0		0	0	29846	0	0	0	0	0	0	29846	0	0	0	0	0	0	0	0	0	2430	0	0	0	0	286342	-5154									
529659																																																											30536	2298	2298	11.82%	16.64%	15.39%	28238	183525	238953	346	0	1000	15.39%	1	0	28584	0	0	0	346	0	0	0	0		0	0	28238	0	0	0	0	0	0	28238	0	0	0	0	0	0	0	0	0	2298	0	0	0	0	238953	27238									
529855																																																											11221	690	690	12.44%	19.52%	18.32%	10531	57486	84678	358	0	2360	18.32%	1	0	11382	0	0	197	358	0	0	0	0		0	0	10827	0	0	0	0	296	296	10531	0	0	0	0	296	0	0	0	0	690	0	493	0	0	85171	8664									
529958																																																											251046	15083	15083	9.08%	19.52%	18.35%	235963	1285960	2597811	906	0	83000	18.35%	1	0	240849	2000	1980	0	3950	0	-3044	0	0		0	0	235963	0	0	0	0	0	0	235963	0	0	0	0	0	0	0	0	0	15083	0	3980	0	0	2601791	156943									
530655																																																											43407	2862	2862	10.04%	19.12%	17.86%	40545	227077	403917	1743	0	12000	17.86%	1	0	49934	7635	11	0	1743	0	0	0	0		0	0	40545	0	0	0	0	0	0	40545	0	0	0	0	0	0	0	0	0	2862	0	7646	0	0	411563	36191									
530703																																																											18218	1070	1114	9.69%	16.25%	15.26%	17104	112119	176566	59	0	1974	15.26%	1	0	17163	0	0	0	59	0	0	0	0		0	0	17104	0	0	0	0	0	0	17104	0	0	0	0	0	0	0	0	0	1114	0	0	44	0	176566	15130									
530851																																																											28461	600	600	10.02%	35.34%	34.59%	27861	80539	278019	1388	0	4800	34.59%	1	0	29249	0	0	0	1388	0	0	0	0		0	0	27861	0	0	0	0	0	0	27861	0	0	0	0	0	0	0	0	0	600	0	0	0	0	278019	23061									
531157																																																											8173	387	387	12.10%	18.44%	17.56%	7786	44328	64351	-96	0	3416	17.56%	1	0	7719	0	29	0	-96	0	0	0	0		0	0	7786	0	0	0	0	0	0	7786	0	0	0	0	0	0	0	0	0	387	0	29	0	0	64380	4399									
531250																																																											31214	3458	3467	8.63%	11.34%	10.08%	27747	275298	321408	339	0	16841	10.08%	1	0	28246	0	160	0	339	0	0	0	0		0	0	27747	0	0	0	0	0	0	27747	0	0	0	0	0	0	0	0	0	3467	0	160	9	0	321568	11066									
532042																																																											38801	3004	3004	10.43%	16.21%	14.96%	35797	239337	343076	521	0	14803	14.54%	1	0	36933	1496	119	0	521	0	0	0	0		0	0	34797	0	0	0	0	0	0	34797	1000	0	0	1000	0	1000	0	0	0	3004	0	1615	0	0	344691	21609									
532453																																																											7658	94	94	13.64%	20.18%	19.93%	7564	37955	55447	110	0	6670	19.93%	1	0	7784	0	110	0	110	0	0	0	0		0	0	7564	0	0	0	0	0	0	7564	0	0	0	0	0	0	0	0	0	94	0	110	0	0	55557	1004									
532752																																																											8877	783	783	9.52%	14.25%	13.00%	8094	62275	85003	42	0	3077	13.00%	1	0	8171	0	35	0	42	0	0	0	0		0	0	8094	0	0	0	0	0	0	8094	0	0	0	0	0	0	0	0	0	783	0	35	0	0	85038	5052									
533124																																																											22911	2224	2224	8.48%	13.11%	11.84%	20687	174761	243887	-295	0	25744	11.84%	1	0	25085	0	0	1841	-295	0	0	0	0		0	0	23539	0	0	90	0	2762	2852	20687	0	0	0	0	2762	0	0	0	0	2224	0	4694	0	0	248581	-364									
533227																																																											6939	479	479	9.86%	16.49%	15.35%	6460	42079	65498	21	0	1000	15.35%	1	0	6481	0	0	0	21	0	0	0	0		0	0	6460	0	0	0	0	0	0	6460	0	0	0	0	0	0	0	0	0	479	0	0	0	0	65498	5460									
533535																																																											34672	958	958	16.80%	32.48%	31.58%	33714	106741	200648	2561	0	1600	31.58%	1	0	36275	0	0	0	2561	0	0	0	0		0	0	33714	0	0	0	0	0	0	33714	0	0	0	0	0	0	0	0	0	958	0	0	0	0	200648	32114									
533740																																																											5628	422	422	11.35%	16.33%	15.10%	5206	34467	45886	-25	0	1400	15.10%	1	0	5181	0	0	0	-25	0	0	0	0		0	0	5206	0	0	0	0	0	0	5206	0	0	0	0	0	0	0	0	0	422	0	0	0	0	45886	3806									
533759																																																											22988	2286	2286	8.49%	12.60%	11.35%	20702	182386	243901	537	0	10600	11.35%	1	0	21239	0	0	0	537	0	0	0	0		0	0	20702	0	0	0	0	0	0	20702	0	0	0	0	0	0	0	0	0	2286	0	0	0	0	243901	10102									
533928																																																											39135	3754	3754	10.57%	13.03%	11.78%	35381	300245	334587	157	0	7497	11.78%	1	0	35538	0	0	0	157	0	0	0	0		0	0	35381	0	0	0	0	0	0	35381	0	0	0	0	0	0	0	0	0	3754	0	0	0	0	334587	27884									
534073																																																											7821	136	136	13.53%	27.01%	26.54%	7685	28961	56818	32	0	0	26.54%	1	0	7717	0	0	0	32	0	0	0	0		0	0	7685	0	0	0	0	0	0	7685	0	0	0	0	0	0	0	0	0	136	0	0	0	0	56818	7685									
534242																																																											4007	194	194	10.26%	26.31%	25.03%	3813	15231	37150	6	0	700	25.03%	1	0	3813	0	0	0	0	0	0	0	0		0	0	3813	0	0	0	0	0	0	3813	0	0	0	0	0	0	0	0	0	194	0	0	0	0	37150	3107									
534345																																																											63240	4275	4275	8.92%	13.67%	12.74%	58965	462682	660808	378	0	18465	12.74%	1	0	62608	3265	0	0	378	0	0	0	0		0	0	58965	0	0	0	0	0	0	58965	0	0	0	0	0	0	0	0	0	4275	0	3265	0	0	664073	43765									
534466																																																											17594	1287	1287	11.18%	17.35%	16.08%	16307	101389	145909	54	0	2000	16.08%	1	0	16361	0	0	0	54	0	0	0	0		0	0	16307	0	0	0	0	0	0	16307	0	0	0	0	0	0	0	0	0	1287	0	0	0	0	145909	14307									
534653																																																											16044	1703	1703	8.24%	11.80%	10.54%	14341	136020	174065	179	0	3160	10.54%	1	0	15571	0	0	1051	179	0	0	0	0		0	0	14341	0	0	0	0	0	0	14341	0	0	0	0	1	0	0	0	0	1703	0	1051	0	0	175116	12232									
534756																																																											22363	1113	1113	11.48%	17.81%	16.93%	21250	125545	185086	285	0	2071	16.93%	1	0	21535	0	0	0	285	0	0	0	0		0	0	21250	0	0	0	0	0	0	21250	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	185086	19179									
534774																																																											35658	3049	3049	10.51%	14.72%	13.46%	32609	242277	310269	-411	0	4996	13.46%	1	0	33823	0	0	650	-411	0	0	0	0		0	0	33584	0	0	0	0	975	975	32609	0	0	0	0	975	0	0	0	0	3049	0	1625	0	0	311894	29238									
534859																																																											6453	368	368	8.88%	17.67%	16.66%	6085	36529	68493	0	0	2275	16.66%	1	0	6085	0	0	0	0	0	0	0	0		0	0	6085	0	0	0	0	0	0	6085	0	0	0	0	0	0	0	0	0	368	0	0	0	0	68493	3810									
534877																																																											56826	3061	3061	10.18%	14.84%	14.05%	53765	382798	528166	-2629	0	10400	14.05%	1	0	53602	1429	0	0	-2490	139	0	0	0		0	0	54524	0	0	0	0	759	759	53765	3980	0	0	3980	4739	0	0	0	0	3061	0	6168	0	0	534334	45831									
535034																																																											12001	836	836	10.35%	16.85%	15.67%	11165	71243	107835	264	0	4601	15.67%	1	0	11574	0	0	0	264	0	0	0	0		0	145	11165	0	0	0	0	0	0	11165	0	0	0	0	0	0	0	0	0	836	0	145	0	0	107980	6709									
535575																																																											6440	463	463	7.95%	17.52%	16.26%	5977	36756	75146	-1530	-1536	2124	16.26%	1	0	4447	0	0	0	6	0	0	-1536	0		0	0	5977	0	0	0	0	0	0	5977	0	0	0	0	0	0	0	0	0	463	0	0	0	0	73610	3853									
535641																																																											4795	51	51	15.80%	25.17%	24.91%	4744	19048	30029	-14	0	5000	24.91%	1	0	5018	186	102	0	-14	0	0	0	0		0	0	4744	0	0	0	0	0	0	4744	0	0	0	0	0	0	0	0	0	51	0	288	0	0	30317	32									
535753																																																											175696	8421	8432	18.72%	26.44%	25.17%	167264	664588	893591	749	0	186958	25.17%	1	0	177782	0	102	3867	749	0	0	0	0		0	0	173064	0	0	0	0	5800	5800	167264	0	0	0	0	5800	0	0	0	0	8432	0	9769	11	0	903360	-9925									
535874																																																											25001	1439	1439	9.32%	12.17%	11.47%	23562	205462	252808	314	0	3867	11.47%	1	0	24166	231	59	0	314	0	0	0	0		0	0	23562	0	0	0	0	0	0	23562	0	0	0	0	0	0	0	0	0	1439	0	290	0	0	253098	19985									
535931																																																											4228	780	780	4.17%	7.00%	5.71%	3448	60423	82766	-55	0	670	5.71%	1	0	3364	0	0	0	-84	0	0	0	0		0	0	3448	0	0	0	0	0	0	3448	0	0	0	0	0	0	0	0	0	780	0	0	0	0	82766	2749									
535940																																																											21028	1454	1454	9.54%	13.55%	12.62%	19574	155141	205092	161	0	7535	12.62%	1	0	22761	3026	0	0	161	0	0	0	0		0	0	19574	0	0	0	0	0	0	19574	0	0	0	0	0	0	0	0	0	1454	0	3026	0	0	208118	15065									
536059																																																											95216	5987	5987	14.17%	17.75%	16.64%	89229	536350	629646	388	0	17514	16.64%	1	0	89661	0	0	0	388	44	0	0	0		0	0	89229	0	0	0	0	0	0	89229	0	0	0	0	0	0	0	0	0	5987	0	0	0	0	629646	71759									
536349																																																											24547	1978	1978	9.04%	13.78%	12.67%	22569	178101	249582	-151	0	16928	12.67%	1	0	26036	3618	0	0	-151	0	0	0	0		0	0	22569	0	0	0	0	0	0	22569	0	0	0	0	0	0	0	0	0	1978	0	3618	0	0	253200	9259									
536527																																																											39781	3317	3317	9.69%	15.03%	13.78%	36464	264640	376306	0	0	11945	13.78%	1	0	37071	0	0	242	1	0	0	0	0		0	0	36828	0	0	0	0	364	364	36464	0	0	0	0	364	0	0	0	0	3317	0	606	0	0	376912	25126									
536554																																																											39570	2564	2564	15.91%	19.51%	18.25%	37006	202791	232565	-99	0	37200	18.25%	1	0	37084	0	0	0	-139	177	0	0	40		0	0	37006	0	0	0	0	0	0	37006	0	0	0	0	0	0	0	0	0	2564	0	0	0	0	232565	-17									
536853																																																											12356	263	263	21.27%	59.11%	57.85%	12093	20904	56853	-149	0	2214	57.85%	1	0	11944	0	0	0	-149	0	0	0	0		0	0	12093	0	0	0	0	0	0	12093	0	0	0	0	0	0	0	0	0	263	0	0	0	0	56853	9879									
537038																																																											11056	693	693	11.06%	17.42%	16.33%	10363	63453	93703	-4	0	1900	16.33%	1	0	10367	0	0	0	4	0	0	0	0		0	0	10363	0	0	0	0	0	0	10363	0	0	0	0	0	0	0	0	0	693	0	0	0	0	93703	8471									
537243																																																											19813	1204	1204	10.78%	20.36%	19.12%	18609	97328	172667	823	0	3945	19.12%	1	0	19884	360	92	0	823	0	0	0	0		0	0	18609	0	0	0	0	0	0	18609	0	0	0	0	0	0	0	0	0	1204	0	452	0	0	173119	15116									
537355																																																											13920	814	814	8.23%	15.76%	14.84%	13106	88324	159256	-1594	0	1500	14.84%	1	0	11512	0	0	0	583	0	0	-2177	0		0	0	13106	0	0	0	0	0	0	13106	0	0	0	0	0	0	0	0	0	814	0	0	0	0	159256	11606									
537449																																																											141388	12536	12536	10.44%	11.12%	10.13%	128852	1271926	1233966	-145	0	40948	10.13%	1	0	128733	0	26	0	145	0	0	0	-290		0	0	128852	0	0	0	0	0	0	128852	0	0	0	0	0	0	0	0	0	12536	0	26	0	0	1233992	87930									
537551																																																											8006	822	822	8.91%	12.18%	10.93%	7184	65752	80631	-40	0	5373	10.93%	1	0	7674	495	0	14	-40	0	0	0	0		0	0	7205	0	0	0	0	21	21	7184	0	0	0	0	21	0	0	0	0	822	0	530	0	0	81161	2341									
537560																																																											137569	10506	10506	9.17%	16.57%	15.31%	127063	830067	1385634	1174	0	31535	15.31%	1	0	129014	0	713	0	477	32	-1051	0	1780		0	0	127063	0	0	0	0	0	0	127063	0	0	0	0	0	0	0	0	0	10506	0	713	0	0	1386347	96305									
538222																																																											15486	451	451	16.93%	26.13%	25.37%	15035	59269	88832	-13	0	2000	25.37%	1	0	15022	0	0	0	-13	0	0	0	0		0	0	15035	0	0	0	0	0	0	15035	0	0	0	0	0	0	0	0	0	451	0	0	0	0	88832	13035									
538473																																																											59965	6982	6982	9.71%	8.01%	7.08%	52983	748693	545769	-650	0	6810	6.98%	1	0	51584	0	0	0	-650	0	0	0	0		0	0	52234	0	0	0	0	0	0	52234	0	0	749	749	0	749	0	0	0	6982	0	0	0	0	545769	45424									
538754																																																											30341	2248	2248	10.50%	16.88%	15.63%	28093	179708	267487	34	0	1600	15.63%	1	0	28248	0	121	0	34	0	0	0	0		0	0	28093	0	0	0	0	0	0	28093	0	0	0	0	0	0	0	0	0	2248	0	121	0	0	267608	26614									
538802	123392	4647	4647	6.90%	16.24%	15.63%	118745	759736	1719930	-951	0	22585	15.63%	0	117794	0	0	0	-951	0	0	0	0		0	0	118745	0	0	0	0	0	0	118745	0	0	0	0	0	0	0	0	0	4647	0	0	0	0	1719930	96160																						1																																														
538950																																																											25445	1881	1881	10.78%	15.05%	13.94%	23564	169025	218622	222	0	1287	13.94%	1	0	25915	2129	0	0	222	0	0	0	0		0	0	23564	0	0	0	0	0	0	23564	0	0	0	0	0	0	0	0	0	1881	0	2129	0	0	220751	24406									
539032																																																											124764	10426	10426	9.55%	11.69%	10.72%	114338	1067020	1196737	-5646	0	103015	10.72%	1	0	128150	19192	72	0	132	194	0	-5778	0		0	0	114338	0	0	0	0	0	0	114338	0	0	0	0	0	0	0	0	0	10426	0	19264	0	0	1216001	30781									
539340																																																											49578	3051	3056	12.38%	20.32%	19.07%	46522	243971	375926	-1171	0	13000	19.07%	1	0	45351	0	0	0	-1171	0	0	0	0		0	0	46522	0	0	0	0	0	0	46522	0	0	0	0	0	0	0	0	0	3056	0	0	5	0	375926	33522									
539377																																																											24406	1455	1455	15.61%	21.09%	19.83%	22951	115716	147016	-19	0	9822	19.83%	1	0	22933	0	0	0	-18	0	0	0	0		0	0	22951	0	0	0	0	0	0	22951	0	0	0	0	0	0	0	0	0	1455	0	0	0	0	147016	13130									
539452																																																											5944	214	214	12.35%	17.58%	16.95%	5730	33810	46406	153	0	1050	16.95%	1	0	5883	0	0	0	153	0	0	0	0		0	0	5730	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	214	0	0	0	0	46406	4680									
539667																																																											13441	1113	1113	9.44%	11.96%	10.97%	12328	112396	130556	-430	0	10352	10.97%	1	0	11898	0	0	0	-430	0	0	0	0		0	0	12328	0	0	0	0	0	0	12328	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	130556	1976									
539872																																																											34403	849	849	10.85%	20.30%	19.80%	33554	169438	309391	-137	0	24058	19.80%	1	0	33877	0	0	180	-137	9	0	0	0		0	0	33825	0	0	0	0	271	271	33554	0	0	0	0	271	0	0	0	0	849	0	451	0	0	309842	9956									
540056																																																											23821	1469	1469	9.96%	12.24%	11.48%	22352	194638	224526	101	0	17425	11.48%	1	0	23561	1028	80	0	101	0	0	0	0		0	0	22352	0	0	0	0	0	0	22352	0	0	0	0	0	0	0	0	0	1469	0	1108	0	0	225634	6035									
