"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
86349	20160630	Union Bank of Mena	14597	Mena	AR	71953	
86358	20160630	Franklin State Bank	11023	Franklin	NE	68939	
86554	20160630	CHESTER COUNTY BANK	19813	HENDERSON	TN	38340	
86675	20160630	Rosedale Federal Savings And Loan Association	29613	Baltimore	MD	21236	
87047	20160630	First State Bank of Porter	12836	Porter	IN	46304	
87159	20160630	First State Bank Of Newcastle	1168	Newcastle	WY	82701	
87177	20160630	Doolin Security Savings Bank, FSB	29617	New Martinsville	WV	26155	
87234	20160630	FIRST NATIONAL BANK OF MIDDLE TENNESSEE	4952	MCMINNVILLE	TN	37110	
87476	20160630	Wilmington Savings Bank, The	31539	Wilmington	OH	45177	
87579	20160630	Middlesex Federal Savings, F.A.	28368	Somerville	MA	02144	
88231	20160630	BankSouth	16418	Greensboro	GA	30642	
88240	20160630	Panora State Bank	18001	Panora	IA	50216	
88259	20160630	JANESVILLE STATE BANK	10960	JANESVILLE	MN	56048	
88352	20160630	First State Bank of Bedias	16895	Bedias	TX	77831	
88455	20160630	Heartland Bank	18740	Geneva	NE	68361	
88530	20160630	IBERVILLE BANK	8807	PLAQUEMINE	LA	707650695	
88772	20160630	United Community Bank	29620	Lawrenceburg	IN	47025	
88950	20160630	Financial Security Bank	10176	Kerkhoven	MN	56252	
89032	20160630	Plaquemine Bank & Trust Company	19800	Plaquemine	LA	70764	
89135	20160630	First National Bank of Wauchula	18136	Wauchula	FL	33873	
89751	20160630	The Home State Bank	16902	Loveland	CO	80538	
89854	20160630	Minnstar Bank National Association	13809	Lake Crystal	MN	56055	
89957	20160630	Cendera Bank, N.A.	3098	Bells	TX	75414	
90047	20160630	Palo Savings Bank	13990	Palo	IA	52324-0020	
90177	20160630	First Federal Savings And Loan Association	30812	Pascagoula	MS	39567	
90328	20160630	GRAYSON NATIONAL BANK	6861	INDEPENDENCE	VA	24348	
90337	20160630	UNITED COMMUNITY BANK	19143	RACELAND	LA	70394	
90579	20160630	First Federal Savings And Loan Association Of Mcminnville	29624	Mcminnville	OR	97128	
90645	20160630	Commercial Bank	12518	Whitewater	WI	53190	
91101	20160630	LAKE SUNAPEE BANK, FSB	31953	NEWPORT	NH	03773	
91156	20160630	CornerBank	4803	Winfield	KS	671560545	
91615	20160630	THE ANTWERP EXCHANGE BANK COMPANY	14523	ANTWERP	OH	45813	
91651	20160630	SECURITY STATE BANK	10201	LEWISTON	MN	55952	
91754	20160630	First National Bank of Bellville	3099	Bellville	TX	77418	
91950	20160630	FARMERS STATE BANK OF CANTON	11133	CANTON	SD	57013	
92144	20160630	Community State Bank	17551	Paton	IA	502170217	
92676	20160630	Windsor Federal Savings and Loan Association	29632	Windsor	CT	06095	
92706	20160630	Sugar River Bank	18028	Newport	NH	037730569	
92902	20160630	Bank Of Cattaraugus	9406	Cattaraugus	NY	14719	
93244	20160630	Woodford State Bank	10011	Monroe	WI	53566	
93543	20160630	Springs Valley Bank & Trust	4419	French Lick	IN	47432	
93619	20160630	State Street Bank and Trust Company, N.A.	24938	New York	NY	10006	
93758	20160630	First National Bank Mahnomen Twin Valley	5190	Mahnomen	MN	56557	
94139	20160630	MERCHANTS & MARINE BANK	12203	PASCAGOULA	MS	39564	
94522	20160630	Benchmark Community Bank	20484	Kenbridge	VA	23944	
94755	20160630	Sundance State Bank	1169	Sundance	WY	82729	
94858	20160630	Adrian Bank	8251	Adrian	MO	64720	
95051	20160630	ONE AMERICAN BANK	6078	CENTERVILLE	SD	57014	
95659	20160630	THE MORRIS STATE BANK	429	MORRIS	OK	74445	
95677	20160630	Rockland Savings Bank, Fsb	28369	Rockland	ME	04841	
96553	20160630	HERSHEY STATE BANK	19809	HERSHEY	NE	69143	
97055	20160630	HENDERSON STATE BANK	17229	HENDERSON	NE	68371	
97279	20160630	Woodsfield Savings Bank	32292	Woodsfield	OH	43793	
97457	20160630	Citizens Bank of Amsterdam	22601	Drexel	MO	64742	
97804	20160630	MountainOne Bank	90253	North Adams	MA	01247	
97943	20160630	Marion County State Bank	15272	Pella	IA	50219	
98351	20160630	The Citizens State Bank of Ouray	1779	Ouray	CO	81427	
98463	20160630	Citizens Bank	17809	Corvallis	OR	973390030	
98717	20160630	Eastbank, National Association	25749	New York	NY	10013	
99143	20160630	Merchants and Planters Bank	16464	Newport	AR	72112	
99255	20160630	FIRST STATE BANK OF CLAREMONT	484	GROTON	SD	57445	
99376	20160630	National Cooperative Bank, N.A.	32612	Arlington	VA	22202	
99442	20160630	BANK OF COMMERCE	9359	GREENWOOD	MS	38930	
99536	20160630	Bank Of Putnam County	8432	Cookeville	TN	38501	
99853	20160630	First State Bank	9879	Noble	OK	73068	
100236	20160630	Sunmark Community Bank	16825	Hawkinsville	GA	31036	
100357	20160630	Legend Bank N. A.	3108	Bowie	TX	76230	
100562	20160630	Tri Counties Bank	21943	Chico	CA	95973	
100777	20160630	cfsbank	29672	Charleroi	PA	15022	
100843	20160630	FNBC Bank	1294	Ash Flat	AR	72513	
101019	20160630	Bank Leumi USA	19842	New York	NY	10170	
101037	20160630	First American Bank and Trust	8149	Vacherie	LA	70090	
101439	20160630	Durden Banking Company, Inc.	15336	Twin City	GA	30471	
101671	20160630	Adirondack Bank	28380	Uitca	NY	13501	
101738	20160630	Great Southern Bank	8552	Meridian	MS	393021271	
101952	20160630	Brady National Bank	3109	Brady	TX	76825	
102155	20160630	State Guaranty Bank	5995	Okeene	OK	73763	
102173	20160630	Hometown Bank of the Hudson Valley	28379	Walden	NY	12586	
102333	20160630	Wilkinson County Bank	10074	Irwinton	GA	31042	
102342	20160630	RACCOON VALLEY BANK	00245	PERRY	IA	50220	
102539	20160630	Community Banks Of Shelby County	920	Cowden	IL	62422	
102557	20160630	Foundation One Bank	18761	Waterloo	NE	68069	
102874	20160630	Paper City Savings Association	29676	Wisconsin Rapids	WI	54494	
103134	20160630	THE BANK OF COMMERCE	1374	WHITE CASTLE	LA	70788	
103255	20160630	LANDMARK BANK, N.A.	4537	COLUMBIA	MO	65201	
103563	20160630	FIRST STATE BANK	17909	MOBEETIE	TX	79061	
104234	20160630	Harrison County Bank	9030	Lost Creek	WV	26385	
104542	20160630	Marseilles Bank	16318	Marseilles	IL	61341	
104971	20160630	Martinsville First Savings Bank	29685	Martinsville	VA	24112	
105026	20160630	Farmers Bank Of Willards, The	5885	Willards	MD	21874	
105222	20160630	Virginia Community Bank	22331	Louisa	VA	23093	
105473	20160630	HOME FEDERAL BANK OF TENNESSEE	29683	KNOXVILLE	TN	37902	
105530	20160630	Farmers State Bank	13775	Mountain City	TN	37683	
106359	20160630	First Fidelity Bank, National Association	23473	Oklahoma City	OK	73118	
106452	20160630	The Pueblo Bank And Trust Company	12594	Pueblo	CO	81003	
106676	20160630	Bar Harbor Savings and Loan Association	30878	Bar Harbor	ME	04609	
107244	20160630	Bank of the Ozarks	110	Little Rock	AR	722318811	
107459	20160630	Corder Bank, The	9374	Corder	MO	64021	
107570	20160630	First Federal Savings Bank	29690	Huntington	IN	46750	
107758	20160630	Bonanza Valley State Bank	10993	Brooten	MN	56316-0400	
108072	20160630	BUFFALO FEDERAL BANK	29696	BUFFALO	WY	82834	
108269	20160630	FIRST NATIONAL BANK	03351	MOODY	TX	76557	
108652	20160630	First National Bank Of Buhl, The	5105	Buhl	MN	55713	
108746	20160630	MASON CITY NATIONAL BANK	16198	MASON CITY	IL	62664	
108951	20160630	Reliabank Dakota	16221	Estelline	SD	57234	
109136	20160630	Peoples Bank & Trust	25795	Buford	GA	30518	
109154	20160630	FIRST SECURITY BANK	09728	BYRON	MN	55920	
109453	20160630	BankStar Financial	496	Elkton	SD	57026	
109574	20160630	Haverhill Bank	26411	Haverhill	MA	018312356	
109659	20160630	First National Bank	15059	Arcadia	LA	71001	
110413	20160630	Sutton Bank	5962	Attica	OH	448070505	
110936	20160630	Banco do Brasil Americas	26725	Miami	FL	331311806	
110945	20160630	United Southern Bank	9309	Hopkinsville	KY	42240	
110972	20160630	First Federal Savings Bank of Washington	29710	Washington	IN	47501	
111157	20160630	BANK OF LINDSAY	19087	LINDSAY	NE	68644	
111205	20160630	Sanford Institution for Savings	17115	Sanford	ME	04073	
111661	20160630	First National Bank of Mount Vernon	3355	Mount Vernon	TX	754570909	
111942	20160630	First National Bank Of Berlin, The	5286	Berlin	WI	54923	
111979	20160630	Security State Bank	13232	Centralia	WA	98531	
112163	20160630	Guaranty Bank & Trust	1208	Mount Pleasant	TX	75455	
112332	20160630	First National Bank	2804	Hartford	AL	36344	
112444	20160630	JACKSON COUNTY BANK	15121	BLACK RIVER FALLS	WI	54615	
112510	20160630	The Baltic State Bank	17759	Baltic	OH	43804	
112556	20160630	State Bank Of Chandler	8858	Chandler	MN	56122	
112837	20160630	Capital One, National Association	4297	McLean	VA	22102	
113003	20160630	Stafford Savings Bank	18227	Stafford Springs	CT	06076	
113030	20160630	Farmers State Bank	19720	Dublin	GA	31021	
113441	20160630	FARMERS STATE BANK	14578	LaGrange	IN	467611808	
113601	20160630	Bank of New England	24540	Salem	NH	3079	
113740	20160630	First State Bank	15032	St. Clair Shores	MI	48080	
113937	20160630	Merchants Bank of Alabama	46	Cullman	AL	35055	
114149	20160630	HERITAGE BANK	12513	SPENCER	WI	544790137	
114158	20160630	First National Bank of Liberal	4717	Liberal	KS	67901	
114251	20160630	F&M Bank Minnesota	10184	Clarkfield	MN	56223	
114260	20160630	First National Bank Alaska	16130	Anchorage	AK	99510	
114457	20160630	FIRST NATIONAL BANK AND TRUST, ELK CITY	4086	ELK CITY	OK	73648	
114774	20160630	Abbeville Building & Loan, A State Chartered Savings Bank	30332	Abbeville	LA	70510	
114840	20160630	First State Bank	13632	Russellville	AR	72802	
114859	20160630	First Bank And Trust Company	5438	Minden	NE	68959	
115100	20160630	THE FIRST NATIONAL BANK OF SUFFIELD	2526	SUFFIELD	CT	6078	
115146	20160630	ST ANSGAR STATE BANK	17259	ST ANSGAR	IA	50472	
115575	20160630	Weymouth bank	26591	Weymouth	MA	02189	
116358	20160630	State Bank of Cold Spring	12444	Cold Spring	MN	56320	
116554	20160630	First State Bank	18924	Elmore City	OK	734330127	
116639	20160630	BANK OF WALNUT GROVE	8558	WALNUT GROVE	MS	39189	
116732	20160630	Citizens Bank	5712	Cairo	GA	39828	
116741	20160630	United Bank and Trust Company	14247	Hampton	IA	504410555	
116871	20160630	First Clover Leaf Bank, NA	30330	Edwardsville	IL	62025	
117038	20160630	HNB FIRST BANK	2805	HEADLAND	AL	36345	
117074	20160630	Colonial Federal Savings Bank	28481	Quincy	MA	02170	
117458	20160630	BankFirst	20130	Norfolk	NE	68702	
117672	20160630	Abington Bank	26549	Abington	MA	02351	
117775	20160630	The Southern Bank Company	29731	Gadsden	AL	359010000	
118156	20160630	SECURITY BANK & TRUST CO	9172	PARIS	TN	38242	
118660	20160630	HOME BANK OF CALIFORNIA	26271	SAN DIEGO	CA	92123	
118736	20160630	Bank of Yazoo City	11431	Yazoo City	MS	39194	
119153	20160630	THE SECURITY NATIONAL BANK OF ENID	14966	ENID	OK	73701	
119528	20160630	Farmers National Bank Of Emlenton, The	7875	Emlenton	PA	16373	
119779	20160630	Cape Cod Cooperative Bank	26517	Hyannis	MA	02601	
119872	20160630	Federal Savings Bank	29744	Dover	NH	03820	
120476	20160630	Argentine Federal Savings	28507	Kansas City	KS	66106	
120542	20160630	State Bank Of Chilton	12331	Chilton	WI	53014	
120609	20160630	Thomaston Savings Bank	18258	Thomaston	CT	067870000	
120953	20160630	FARMERS STATE BANK	1686	PARKSTON	SD	573661201	
121642	20160630	BankPlus	5903	Belzoni	MS	39038	
121651	20160630	Jonesboro State Bank	09325	Jonesboro	LA	71251	
121679	20160630	Mutual Bank	29755	Whitman	MA	02382	
121914	20160630	Community State Bank of Orbisonia	16976	Orbisonia	PA	17243	
122153	20160630	JACKSON PARISH BANK	8799	JONESBORO	LA	71251	
122546	20160630	First National Bank Of Sandoval, The	3834	Sandoval	IL	62882	
122573	20160630	Delanco Federal Savings Bank	28631	Delanco	NJ	08075	
122854	20160630	Independent Bank	3076	Mckinney	TX	75070	
123075	20160630	Milton Savings Bank	28637	Milton	PA	17847	
123374	20160630	Beauregard Fsb	30339	Deridder	LA	70634	
123646	20160630	Salin Bank & Trust Co.	9092	Indianapolis	IN	46240	
124344	20160630	Bank of Sun Prairie	13565	Sun Prairie	WI	535902225	
124830	20160630	Bank of Camilla	17190	Camilla	GA	317300111	
125154	20160630	FSNB, National Association	16416	Lawton	OK	73501	
125471	20160630	Sterling National Bank	30337	Montebello	NY	10901	
125855	20160630	Sabine State Bank and Trust Co., Inc	8141	Many	LA	71449	
125873	20160630	Clay County Savings Bank	29764	Liberty	MO	64068	
125958	20160630	Lorraine State Bank	17395	Lorraine	KS	67459	
126012	20160630	Champlain National Bank	7356	Willsboro	NY	12996	
126049	20160630	Bank of Star City, Inc.	5634	Star City	AR	71667	
126375	20160630	VIDALIA FEDERAL SAVINGS BANK	29772	VIDALIA	GA	30474	
126553	20160630	North Shore Bank Of Commerce	8850	Duluth	MN	55802	
126740	20160630	The First National Bank In Staunton	14924	Staunton	IL	62088	
126834	20160630	Citizens Bank	893	Carthage	TN	37030	
127055	20160630	WESTERN NATIONAL BANK DULUTH	5131	DULUTH	MN	55807	
127224	20160630	FIRST UNITED NATIIONAL BANK	7886	FRYBURG	PA	16326	
128258	20160630	WESTERN DAKOTA BANK	492	Timber Lake	SD	576560998	
128904	20160630	Eastern Bank	32773	Boston	MA	021103113	
129349	20160630	FIRST NATIONAL BANK OF STEELEVILLE	1049	STEELEVILLE	IL	62288	
129358	20160630	VALOR BANK	9467	GRANDFIELD	OK	73546	
129479	20160630	Wheatland Bank	22939	Spokane	WA	992010813	
129732	20160630	Byline Bank	20624	Chicago	IL	60601	
129853	20160630	Commercial State Bank Of Wagner	9932	Wagner	SD	57380	
129910	20160630	PEOPLES EXCHANGE BANK	8785	WINCHESTER	KY	40391	
130345	20160630	Community State Bank	9536	Union Grove	WI	53182	
130541	20160630	Horizon Bank, N.A.	4360	Michigan City	IN	463603328	
130813	20160630	Liberty National Bank	6516	Ada	OH	45810	
131034	20160630	Citizens Bank of Florida	16442	Oviedo	FL	327620729	
131155	20160630	City Bank & Trust	4107	Guymon	OK	73942	
131173	20160630	Guaranty Bank	28670	Springfield	MO	65807	
131418	20160630	FNB Bank, National Association	7459	Danville	PA	178210279	
131436	20160630	FIRST BANK	9620	CLEWISTON	FL	33440	
131650	20160630	Great Western Bank	15289	Sioux Falls	SD	57104	
131717	20160630	Farmers State Bank, Inc.	5838	Booneville	KY	41314	
131940	20160630	Waldo State Bank	8700	Waldo	WI	53093	
132107	20160630	Androscoggin Savings Bank	17751	Lewiston	ME	042431407	
132152	20160630	First State Bank of Warner	6074	Warner	SD	57479	
132451	20160630	FIRST NATIONAL BANK OF LOUISBURG	4722	LOUISBURG	KS	660534121	
132554	20160630	mBank	14816	Manistique	MI	49854	
132778	20160630	Homestead Savings Bank, FSB	28667	Albion	MI	49224	
132938	20160630	Planters & Citizens Bank	10072	Camilla	GA	31730	
133579	20160630	The Bank Of Bennington	30350	Bennington	VT	05201	
133850	20160630	First Citizens National Bank	4972	Dyersburg	TN	38024	
133971	20160630	LISLE SAVINGS BANK	29800	LISLE	IL	60532	
134156	20160630	FIRST CENTRAL BANK	10637	CAMBRIDGE	NE	69022	
134437	20160630	Troy Bank and Trust Company	5598	Troy	AL	36081	
134455	20160630	Tensas State Bank	8533	Newellton	LA	71357	
134848	20160630	Teutopolis State Bank	11708	Teutopolis	IL	62467	
135836	20160630	South Lafourche Bank & Trust Company	19755	Larose	LA	70373	
135854	20160630	Heartland State Bank	9007	Redfield	SD	57469	
136048	20160630	Peoples Savings Bank	14868	Wellsburg	IA	506800248	
136338	20160630	Merchants & Farmers Bank & Trust Company	9319	Leesville	LA	71446	
136459	20160630	Gates Banking And Trust Company	10306	Gates	TN	38037	
136655	20160630	LYNDON STATE BANK	12135	LYNDON	KS	66451	
137205	20160630	Machias Savings Bank	19531	Machias	ME	046540318	
137447	20160630	The First National Bank	3840	Vandalia	IL	624710040	
137456	20160630	The Bank of Beaver City	11862	Beaver	OK	73932	
137559	20160630	Farmers National Bank	4611	Phillipsburg	KS	67661	
137643	20160630	West Iowa Bank	9105	West Bend	IA	505970407	
137652	20160630	University Bank	14587	Ann Arbor	MI	48104	
137821	20160630	THE MILTON BANKING COMPANY	11085	WELLSTON	OH	45692	
137915	20160630	EMIGRANT BANK	12054	NEW YORK	NY	10017	
138051	20160630	FARMERS STATE BANK of Aliceville	18120	Westphalia	KS	66093	
138257	20160630	The First National Bank Of Aspermont	3079	Aspermont	TX	79502	
138556	20160630	Home Banking Company	9196	Selmer	TN	38375	
138725	20160630	The First National Bank of Powhatan Point	13567	Powhatan Point	OH	43942	
139133	20160630	AmeriFirst Bank	2838	Union Springs	AL	36089	
139478	20160630	Harleysville Savings Bank	31461	Harleysville	PA	19438	
139553	20160630	Mabrey Bank	10667	Bixby	OK	740080130	
139656	20160630	Equity Bank	25858	Andover	KS	67002	
139740	20160630	West Bank	15614	West Des Moines	IA	50266	
139834	20160630	CITIZENS STATE BANK	22523	VERNON	AL	35592	
139843	20160630	First Farmers Bank And Trust Company	12839	Converse	IN	46919	
139955	20160630	Farmers Bank of Cook	18528	Cook	NE	68329	
140018	20160630	Lafayette Ambassador Bank	11106	Easton	PA	18042	
140157	20160630	Homestead Bank	11482	Cozad	NE	69130	
140362	20160630	SUNWEST BANK	20164	IRVINE	CA	92614	
140634	20160630	First State Bank Of Randolph County	2157	Cuthbert	GA	39840	
141211	20160630	THE MUNCY BANK AND TRUST COMPANY	10678	MUNCY	PA	177560179	
141341	20160630	Bank Of Carbondale, The	10828	Carbondale	IL	62901	
141350	20160630	The First State Bank	2301	Boise City	OK	73933	
141453	20160630	THE FARMERS AND MERCHANTS STATE BANK OF ARGONIA	17719	ARGONIA	KS	67004	
141556	20160630	Stearns Bank, NA	10988	St. Cloud	MN	56301	
141677	20160630	First Savings And Loan Association	30358	Mebane	NC	27302	
141958	20160630	Bank of Gleason	02379	Gleason	TN	38229	
142049	20160630	Bank 1st	13816	West Union	IA	52175	
142179	20160630	Streator Home Savings Bank	30357	Streator	IL	61364	
142571	20160630	Hibernia Bank	29831	New Orleans	LA	70130	
142656	20160630	Lyons State Bank	15604	Lyons	KS	67554	
142955	20160630	SpiritBank	4048	Tulsa	OK	74135	
143073	20160630	MBL Bank	29829	Minden	LA	71058	
143372	20160630	Progressive Ozark Bank	31488	SALEM	MO	65560	
143662	20160630	Umpqua Bank	17266	Roseburg	OR	97470	
143859	20160630	FARMERS STATE BANK	16116	DODGE	NE	68633	
143952	20160630	FIRST BANK OF BALDWIN	5336	BALDWIN	WI	54002	
144034	20160630	BANK OF CLEVELAND	26955	CLEVELAND	TN	37320	
144052	20160630	EXCHANGE NATIONAL BANK & TRUST CO	4619	ATCHISON	KS	660020189	
144155	20160630	Sterling State Bank, Austin, Minnesota	17863	Austin	MN	55912	
144436	20160630	Union Bank, The	8800	Marksville	LA	71351	
144678	20160630	First Federal Savings And Loan Association Of Lorain	29838	Lorain	OH	44053	
144856	20160630	First State Bank and Trust	10159	Bayport	MN	55003	
144913	20160630	THE NEFFS NATIONAL BANK	7646	NEFFS	PA	18065	
145059	20160630	Bank Of Halls	10315	Halls	TN	38040	
145545	20160630	FIRST NATIONAL BANK OF WATERLOO	3842	WATERLOO	IL	62298	
145554	20160630	First National Bank And Trust Company Of Broken Arrow, The	4050	Broken Arrow	OK	74012	
145741	20160630	Farmers & Merchants State Bank	15610	Winterset	IA	502730029	
145750	20160630	STATE BANK OF BELLE PLAINE	1383	BELLE PLAINE	MN	56011	
145844	20160630	The Fountain Trust Company	5768	Covington	IN	47932	
145956	20160630	Ericson State Bank	18265	Ericson	NE	68637	
146056	20160630	AllNations Bank	4051	CALUMET	OK	730140118	
146618	20160630	The Bank of Harlan	14200	Harlan	KY	40831	
146654	20160630	Clayton Bank and Trust	6104	Knoxville	TN	37902	
146663	20160630	SAVINGS BANK OF MENDOCINO COUNTY	8011	UKIAH	CA	95482	
146672	20160630	Flagstar Bank, FSB	32541	Troy	MI	48098	
146850	20160630	Peoples State Bank	14898	McDonald	KS	67745	
147633	20160630	Merchants Bank	18637	Jackson	AL	36545	
147651	20160630	Community State Bank Of Canton	26416	Canton	OK	73724	
147679	20160630	Glen Rock Savings Bank	28729	Hawthorne	NJ	07506	
