"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
113003	26155	0	148	6333	0	34196	0	0	0	0	0	127186	0	5611		37691	46718	19446	18839	0	5455	13384	9750	9102	2025	4703	3140	6754	34048	121475	0	100	4617	0	13331	3291	0	0	5305	1423	0	true								
113030	7724	0	4377	15260	0	39866	0	0	0	0	0	58328	0	562		26318	6323	9915	21801	0	6204	15597	3938	579	5060	8859	3842	202	35489	57766	0	0	3689	0	14091	3872	0	0	11446	2473	0	false								
113441	337457	1	11036	38067	0	64155	0	0	0	0	0	439554	0	100634		56937	14964	29468	29521	0	10690	18854	17533	9860	4539	11063	9983	4612	53118	338920	0	0	7548	0	18455	11742	0	0	8290	7311	0	false								
113601	23709	0	0	81894	0	116865	0	0	297	127014	0	447981	0	248		46771	181629	4762	27081	199	9877	17204	16159	3531	16501	72119	97551	9701	116865	320719	0	127014	2882	55913	104021	91851	27476	25958	47552	41068	0	true								
113740	323331	0	20515	37925	0	77942	0	0	0	7195	0	489826	2506	25535		65167	27296	25859	45945	0	17769	28177	14911	4310	21498	40367	10096	2072	57304	461785	123	0	9556	2264	29254	44779	2264	0	22326	37275	0	true								
113937	114671	0	14483	14500	0	29520	0	0	0	0	0	204221	0	14987		32846	21687	15496	22930	0	7238	15692	6811	3105	5379	12044	13794	3800	15037	189234	0	0	4161	0	23543	11474	0	0	13761	3661	0	true								
114149	17025	0	3320	19502	0	25722	0	0	0	0	0	60128	0	346		15796	16678	6665	10138	0	3086	7052	4958	701	2241	3695	2993	1700	22402	59782	0	0	1336	0	8547	2082	0	0	3696	2240	0	true								
114158	49718	0	34082	52923	0	111968	0	0	0	0	0	157786	0	49674		18928	21566	13972	9974	0	3795	7033	6591	1509	12454	36844	14886	3390	77886	108105	0	7	6851	0	16670	50904	0	0	7933	41101	0	true								
114251	21627	0	4630	26765	0	45485	0	0	0	0	0	46076	0	5712		14543	4013	3289	12905	0	3762	9143	1571	67	1035	2438	2421	0	40855	40364	0	0	0	0	2891	3003	0	0	2323	1150	0	true								
114260	503805	221	19376	241134	0	351637	0	0	0	0	0	1882402	819	27685		48143	1244526	23115	43497	0	12877	30620	2130	2516	37210	37291	7478	3949	331877	1853799	163	99	10006	0	37203	48725	0	0	30070	44431	0	true	267	1532	330078	4694	1239832	14516	489289	
114457	19511	0	18072	55906	0	100051	0	0	208	2113	0	181703	0	17054		34882	74852	12526	27821	109	9341	18480	4306	2755	17811	27902	5698	1047	81979	164649	0	0	5432	1905	34514	17944	1905	0	30776	14937	0	true								
114774	2977	3	7	2466	0	6360	0	0	0	0	0	40532	0	1261		10079	17911	2740	6274	0	2571	3704	3481	323	2621	3188	3515	241	6350	39271	0	0	845	0	7543	2022	0	0	4437	1372	0	false								
114840	7558	0	7598	49854	0	86067	0	0	803	9365	0	99072	0	7093		30196	27899	7491	21499	803	5390	16110	7306	1391	9258	14669	7456	2035	78469	91868	0	111	2786	8562	23940	9478	8562	0	15878	8049	0	true								
114859	9162	0	399	7446	0	17802	0	0	0	0	0	41471	0	2324		11299	17329	3007	8678	0	2426	6252	2621	0	0	2103	1578	0	17366	39147	37	0	0	0	2733	948	0	0	2103	0	0	false								
115100	85068	0	1725	61996	0	79980	0	0	52	411	0	138469	0	5910		23843	5122	7190	19576	52	7868	11708	3351	915	6801	11643	4854	1138	78255	132559	0	0	1765	359	14880	9556	206	0	10962	7482	0	false								
115146	11549	2	1418	14517	0	25561	0	0	0	0	0	59813	0	5230		24117	16946	13989	9732	0	13485	6505	3262	865	4926	796	1358	121	24141	54583	0	0	3731	0	6655	546	0	0	1445	546	0	true								
115575	50206	7	2299	27396	0	52211	0	0	0	0	0	144058	0	5064		24282	30549	12181	18800	0	6394	12406	4407	1075	12706	20728	5372	215	49905	138994	0	0	3689	0	16985	22036	0	0	14124	19310	0	true								
116077	14929	0	329	27693	0	36701	0	0	0	0	0	129874	0	5672		25612	64330	6133	21368	0	5461	15907	3890	354	3776	17873	3008	346	36372	124202	0	0	2473	0	19819	5184	0	0	17663	3986	0	true								
116358	19518	0	1173	11057	0	18155	0	0	0	0	0	30160	0	761		7390	923	4698	5940	0	1259	4681	1347	103	228	1638	119	345	16982	29399	0	0	832	0	2330	0	0	0	1866	0	0	true								
116554	2938	0	90	6076	0	6617	0	0	0	0	0	3353	0	5		415	0	0	415	0	142	273	0	0	0	0	0	0	6527	3348	0	0	0	0	0	0	0	0	0	0	0	true								
116639	8023	0	766	11110	0	13781	0	0	0	0	0	33875	0	2606		11282	1979	4828	9877	0	2547	7330	1405	0	2565	9361	665	0	13015	30273	0	996	0	0	8868	3723	0	0	8203	3723	0	false								
116732	3714	3	2610	6448	0	11830	0	0	0	0	0	18540	0	2286		9132	72	2961	6941	0	1663	5278	2014	177	2946	1855	419	401	9217	16137	0	117	717	0	3055	2566	0	0	2534	2267	0	true								
116741	7556	0	10772	19899	0	46863	0	0	0	0	0	77842	0	3633		21493	41297	7290	14288	0	4306	10000	6787	400	1152	4679	1480	185	36091	74209	0	0	0	0	4513	2983	0	0	3100	2731	0	true								
116871	19125	0	2487	56401	0	177870	0	0	4147	125855	0	302583	0	45586		65562	152791	21308	26977	4066	7476	19738	29367	8981	5916	27214	25040	6935	175383	256764	0	233	5211	63115	40325	24780	62422	980	19143	13987	0	true								
117038	11248	0	964	17083	0	25834	0	0	0	0	0	66309	0	3226		23461	13726	10616	14201	0	3510	10691	6220	3040	2566	5665	5280	4363	24870	63083	0	0	3933	0	13556	4318	0	0	6717	1514	0	true								
117074	54818	0	10	16476	0	41818	0	0	0	0	0	191304	0	965		64838	39057	15816	43072	0	11956	31117	17892	3873	5275	13573	11441	2302	41808	190339	0	0	4891	0	25761	6830	0	0	16791	2057	0	true								
117458	12825	0	2643	38059	0	138012	0	0	419	24140	0	126641	0	10897		32186	56740	6800	15355	306	4407	10948	13617	3214	1682	11293	10747	1168	135369	115040	0	704	675	23721	21337	3553	22532	0	11962	1013	0	false								
117672	33330	0	0	14477	0	23605	0	0	0	0	0	81634	0	3905		16425	22971	6917	9788	0	3108	6680	5216	1421	643	3439	3927	899	23605	77729	0	0	1943	0	6591	2317	0	0	3306	775	0	false								
117775	3593	0	56	3969	0	18302	0	0	0	0	0	57599	0	1419		27013	5028	8802	12807	0	3519	9288	6509	7696	2186	5514	6251	8014	18246	56180	0	0	2261	0	15040	6925	0	0	5828	1872	0	false								
118156	10761	0	4549	25713	0	50568	0	0	0	13737	0	103642	0	19603		31396	26278	7039	24385	0	7981	16404	6895	116	12567	14845	7795	0	46019	84039	0	0	3106	13737	33228	1979	11737	0	25433	1979	0	true								
118660	6004	0	0	439	0	8311	0	0	0	0	0	74341	0	0		21897	0	15078	10080	0	1705	8375	8658	3159	3028	17620	17591	8201	8300	61153	11	13188	5809	0	40065	6375	0	0	16045	4603	13188	true								
118736	10035	0	14389	45337	0	90194	0	0	0	0	0	118328	0	22901		36240	31832	12548	27184	0	7680	19504	6554	2502	5766	27898	4756	1801	75805	95427	0	0	4079	0	21813	18408	0	0	15574	17948	0	true								
119153	137786	0	15402	16728	0	24403	0	0	409	3036	0	273622	0	16187		21652	91270	5303	16149	103	5617	10532	4818	685	6172	11938	4386	418	8887	256970	114	465	1568	2627	17009	5905	1417	0	13392	4718	0	false								
119528	198531	0	9188	45024	0	46501	0	0	0	0	0	469795	0	119308		60197	154136	20188	11211	0	2431	8780	22631	26355	3322	12135	14857	26617	37037	350487	276	0	4409	0	32116	24815	0	0	5307	10150	0	true								
119779	235743	0	110	42831	0	66311	0	0	0	0	0	552408	0	9900		44773	221809	17234	27893	0	8023	19870	14094	2786	7492	18256	21943	2392	66201	542508	0	0	5667	0	25509	24574	0	0	11197	14551	0	false								
119872	40967	0	381	33791	0	94119	0	0	0	0	0	100648	0	765		30490	4030	6053	17589	0	4468	13121	10819	2082	2219	13846	6965	2131	93738	99883	0	0	768	0	17902	7259	0	0	11330	4734	0	true								
120476	1516	0	0	1485	0	4946	0	0	0	0	0	32858	0	0		13672	12765	3037	9118	0	3393	5954	3476	849	803	951	2630	520	4946	32858	0	0	419	0	3347	1557	0	0	1269	485	0	true								
120542	15358	0	4288	35115	0	46068	0	0	0	6506	0	88155	0	4244		21892	36499	7992	13165	0	5342	7823	5121	3606	745	4817	2842	6002	41780	83911	0	0	1482	0	4985	9421	0	506	2826	2736	0	true								
120609	163117	5	5065	112131	0	137927	0	0	18882	18882	0	578538	0	23925		155784	93212	71454	76197	0	27591	50313	44068	33812	19801	40576	51007	55041	132857	534895	0	19718	25898	0	109677	56748	0	0	44666	15015	0	false								
120953	27309	0	5942	24335	0	50579	0	0	0	0	0	67960	0	3756		30925	2327	8035	20461	0	5480	14981	7838	2626	2115	3950	1069	265	44637	64204	0	0	0	0	4980	2419	0	0	3988	2077	0	false								
121642	178418	0	29070	113579	0	191885	0	0	0	0	0	1857044	0	445159		176494	1297954	50690	130080	0	38253	91827	33869	12545	47628	111529	34158	10863	161496	1410200	1319	1685	16977	0	114914	89264	0	0	80391	78766	0	true	42018	25388	94090	524094	336790	178418	0	
121651	21453	0	46417	18884	0	66021	0	0	0	19393	0	94476	0	6226		15505	1101	4834	11624	0	3185	8439	2260	1621	2654	4428	16711	32625	19604	39887	0	48363	792	19393	31892	24526	0	0	5075	2007	28970	false								
121679	71729	0	3025	27562	0	91893	0	0	12500	12500	0	241771	0	10412		58624	78042	20084	24685	0	6738	17947	18402	15537	4625	10677	15716	2358	88862	231109	6	250	5499	0	22944	10432	0	0	10899	4403	0	false								
121914	40257	0	14030	15368	0	69113	0	0	0	0	0	210396	0	5835		86825	7761	47787	28851	0	9126	22006	34198	21495	5498	15627	32838	21589	55083	204561	0	0	21210	0	60872	14680	0	0	16799	3098	0	false								
122153	7212	153	20120	12089	0	38915	0	0	0	0	0	19540	300	4505		6324	0	1986	6324	0	2333	3991	0	0	4678	1326	0	0	18642	14735	0	0	445	0	1738	4266	0	0	1738	4266	0	false								
122546	11627	0	1583	9577	0	9577	0	0	0	0	0	31055	0	1901		10565	3788	1143	4152	0	1189	2963	5364	1049	580	809	3486	200	7994	29154	0	0	169	0	4339	736	0	0	912	476	0	false								
122573	16979	0	0	15192	0	33047	0	0	0	0	0	76014	0	0		28237	17340	11243	16129	0	4824	11305	9033	3075	2173	6538	3178	1569	33047	76014	0	0	3169	0	11520	1938	0	0	7379	1331	0	false								
122854	1354232	0	30241	174565	0	261696	0	0	59326	432392	0	3212805	0	612116		139450	993361	50563	108880	59233	36094	72786	22630	7940	207317	375417	123850	19179	231455	2589117	0	11572	15668	306143	352885	372878	314517	0	305110	277624	8123	false								
123075	7820	0	1105	2284	0	13915	0	0	0	0	0	39433	0	478		17689	9615	9018	8484	0	2198	6286	4652	4553	635	1127	1091	1457	12810	38955	0	0	2533	0	3512	798	0	0	1512	0	0	true								
123374	12644	0	4180	507	0	13765	0	0	0	0	0	33316	0	4069		9388	1504	3112	9227	0	1802	7425	161	0	3328	6452	0	0	9585	29247	0	0	0	0	5911	3869	0	0	5911	3869	0	false								
123646	311092	0	36319	37440	0	59813	0	0	0	0	0	537918	0	29539		54732	149792	13724	30862	0	8057	22806	19752	4117	4471	8225	7109	2497	23488	508379	6	0	2291	0	19649	2653	0	0	10752	1944	0	true								
124344	16314	0	5953	51751	0	66994	0	0	570	14620	0	186197	0	4145		46334	96553	13351	25232	570	9564	15668	13914	7188	4788	12338	6396	3474	61041	181480	0	572	2204	14050	20779	6217	14050	0	11878	3446	248	true								
124830	14209	0	4243	15878	0	21293	0	0	2493	2738	0	60747	0	2592		13354	9509	5304	12721	2493	2061	10660	542	91	6914	16124	637	0	17050	57538	0	617	1755	245	20017	3658	0	0	19380	3658	0	true								
125154	89552	4	0	14237	0	163811	0	0	0	0	0	129719	0	0		17994	9096	6255	12545	0	3401	9144	4483	966	2659	5357	3703	1358	163807	129719	0	0	1809	0	10424	2653	0	0	5708	2307	0	true								
125471	996486	0	60653	1086355	0	1086355	0	0	101662	315285	0	7791200	0	1151972		133788	6212478	48796	107395	101662	51653	55742	17578	8815	118237	195317	126686	8208	1025702	6639228	0	0	12696	38145	330158	118290	38145	107793	198871	114683	216578	true	297413	38747	689542	1818841	3254422	985497	4922	
125855	99195	387	84002	261197	0	380049	0	0	54	3082	0	301090	0	41988		54108	78868	12930	47979	54	14412	33867	5783	46	21941	44193	2785	0	295660	258394	0	708	3681	3028	34177	34742	3028	0	33190	32944	0	false								
125873	7744	1	0	8990	0	27430	0	0	0	0	0	49149	0	0		14193	19358	10193	8701	0	2368	6333	2986	2506	1281	2796	1606	2170	27429	49149	0	0	3996	0	7076	777	0	0	3813	264	0	true								
125958	2750	0	627	3250	0	7223	0	0	0	0	0	12872	0	914		6135	911	816	5054	0	1189	3865	1065	16	899	2177	0	0	6596	11958	0	0	0	0	2551	525	0	0	2551	525	0	false								
126012	94008	0	8207	19667	0	26092	0	0	382	18119	0	214094	0	54017		20845	66590	4152	14948	382	4364	10584	5625	272	19873	8484	3934	361	17885	159830	0	247	632	15588	24897	7755	15588	2149	22243	6114	0	true								
126049	6764	0	2243	19577	0	27723	0	0	0	0	0	50436	0	1253		16247	15854	3494	9575	0	4444	5444	6295	64	3320	3473	4034	743	25480	49183	0	0	1125	0	8403	3167	0	0	4563	2112	0	true								
126254	198615	0	185669	121350	0	270204	0	0	202881	205428	0	1274654	0	31453		173821	670562	56093	110510	196203	40844	77716	39705	15556	48142	105809	57808	19897	84535	1243151	0	50	25869	2547	148587	83069	1346	0	93175	60776	0	false								
126375	43116	0	316	7652	0	32897	0	0	0	0	0	167940	0	39		51197	3648	36178	29278	0	7445	21833	14746	7173	6280	28220	21040	14439	32581	167901	0	0	18337	0	44652	25327	0	0	22167	12333	0	false								
126553	44527	84	2286	79568	0	115549	0	0	0	0	0	110187	0	2352		22162	37789	5186	15402	0	4649	10765	5595	1153	1410	3174	972	152	113179	107835	0	0	955	0	5457	251	0	0	4333	251	0	true								
126740	175296	0	2600	17616	0	29143	0	0	0	249	0	356327	0	22563		97110	46777	29093	42865	0	9742	33197	41069	13102	4354	10775	14012	8004	26543	333764	0	0	9499	249	31772	5373	0	0	12713	2416	0	true								
126834	42256	0	12339	67542	0	131636	0	0	0	0	0	320330	0	3481		106460	28168	38880	87704	0	27283	60421	13065	5691	30142	93018	14618	5668	119297	316849	0	0	14814	0	78458	64988	0	0	61798	60424	0	true								
127055	7435	20	2	16321	0	24382	0	0	1034	25958	0	77672	110	29808		11138	19896	3304	7047	865	2496	4551	2176	1915	17936	11677	7288	2302	24314	47754	46	0	1162	24924	32564	6639	24924	0	29006	607	0	true								
127224	40484	0	14011	62649	0	94930	0	0	0	0	0	142106	0	7157		50402	24808	22410	27612	0	8795	18817	12916	9874	5614	8689	5431	6678	80919	134213	0	736	7343	0	19336	7076	0	0	9692	3683	0	true								
127701	26416	0	3554	19563	0	32953	0	0	2585	2585	0	88218	0	337		19690	29181	9023	13247	0	4780	8731	4811	1368	1549	4540	3334	3508	29399	87881	0	0	2308	0	7737	5194	0	0	4791	1297	0	true								
128258	8419	0	1853	16511	0	18922	0	0	0	0	0	14821	0	4003		3112	2044	2175	2158	0	668	1490	602	352	0	1247	0	0	17069	10818	0	0	0	0	247	1000	0	0	247	1000	0	true								
128511	0	511	0	17875	2	17875	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	17317	0	0	0	0	0	0	0	0	0	0	false								
128904	893459	0	378535	4416719	0	4416719	0	0	43411	49402	0	3730969	0	244876		391538	2267579	148038	276306	14560	94337	181969	88133	27099	44363	75458	41575	16997	4003311	3418115	34873	67978	21865	5991	117332	61061	3438	0	72357	47464	0	true	529748	918287	2555275	1377361	890218	749264	144195	
129349	40421	0	3603	32050	0	40364	0	0	0	0	0	111516	0	8459		31700	18978	15143	11060	0	6532	10488	12046	2634	2718	6840	6949	3910	36761	103057	0	0	5321	0	9858	10559	0	0	834	5233	0	false								
129358	2776	0	1557	8249	0	11949	0	0	0	0	0	19586	0	939		8337	1394	4283	6476	0	4098	3075	840	324	2384	3453	728	514	10392	18647	0	0	1419	0	6573	506	0	0	5117	506	0	false								
129479	35463	0	1916	132031	0	155083	0	0	0	0	0	154079	0	0		13399	97713	3292	10538	0	2614	7924	2433	428	1613	3944	1065	881	153167	154079	0	0	494	0	6502	1001	0	0	5557	0	0	true								
129732	443567	0	48910	151927	0	170832	0	0	0	0	0	2045604	0	90798		340308	1013855	82121	260190	0	71473	188717	70285	9834	38190	137089	64988	7607	121922	1954806	0	0	15582	0	184678	63196	0	0	129504	45775	0	true	45835	20532	55555	594890	418964	435388	8179	
129853	12410	0	21519	16843	0	64287	0	0	0	0	0	64395	0	20826		17436	5150	5460	11499	0	2871	8628	5087	850	2134	12879	13933	453	42768	39001	0	4568	1978	0	9997	19402	0	0	3711	11302	4568	false								
129910	28080	0	29876	56030	0	134357	0	0	0	0	0	137495	0	6980		41146	31278	13857	32400	0	8462	23979	7444	1261	10052	17620	7984	1335	104481	130258	0	257	4497	0	28984	8007	0	0	20427	7245	0	true								
130345	48022	0	8336	66601	0	118294	0	0	0	2265	0	160234	0	27094		22406	60937	11587	16650	0	6239	10411	4696	1060	6057	11452	9781	1579	109958	133140	0	0	2991	2265	22362	6507	1500	0	14147	3362	0	true								
130541	908381	0	62826	122677	0	229049	0	0	44638	44638	0	1381134	0	395710		136826	179157	56527	59984	34659	15652	44332	50689	26153	46037	42434	43242	25057	166223	985424	0	0	0	0	70744	86026	0	0	28320	60151	0	true	14698	33722	117802	76883	65055	352137	209477	
130671	4	0	0	0	0	0	0	0	2377	2377	0	2381	0	0		2377	0	0	2377	2377	2377	0	0	0	0	0	0	0	0	2381	0	0	0	0	0	0	0	0	0	0	0	false								
130813	29506	181	21018	72476	0	85123	0	0	12725	54792	0	142547	0	9689		32750	54637	4172	14615	845	4780	9835	13130	5005	1277	15032	8609	736	63924	132389	0	469	787	42067	22134	3520	35405	0	13629	2680	0	false								
131034	15763	0	6243	54680	0	96939	0	0	673	18118	0	108686	0	10646		14977	31431	6142	8781	673	2795	5986	4031	2165	10231	18962	12261	5061	90696	97796	0	244	3736	17445	31015	15500	17445	0	24181	5012	0	true								
131155	12336	0	17969	33302	0	70458	0	0	0	0	0	85874	0	21875		13052	34624	4926	10549	0	4175	6374	2503	0	12518	10881	2463	0	52489	63999	0	0	1167	0	8938	16924	0	0	6659	16207	0	false								
131173	25095	0	70827	68702	0	208742	0	0	2572	49895	0	314396	0	7759		54317	168381	18452	26236	2572	8477	17759	21421	6660	9925	14143	34329	8206	137915	306070	0	567	6788	47323	60206	6397	47323	0	19957	4111	34832	true								
131418	38429	0	4061	16831	0	25533	0	0	707	10036	0	243405	0	28472		46850	132911	11879	25468	255	13568	12174	14760	6348	6105	6497	6601	6012	21472	214383	0	550	2626	6804	21134	4081	3980	2025	9533	3069	0	true								
131436	32687	10	14393	88601	0	128908	0	0	265	6553	0	127527	0	14928		15411	45736	8553	11954	265	4330	7624	3131	326	8212	18657	4841	1983	114505	112599	0	0	0	6288	24562	9131	6288	0	18742	8127	0	false								
131650	2445830	0	104079	410807	0	839812	0	0	367961	488747	0	6545523	0	752770		861504	2660100	186468	526810	0	185345	387789	212696	75673	124791	250109	147736	55453	734272	5792753	1461	0	38979	0	391028	187061	0	0	217874	157026	0	true	112071	229950	392251	1233030	1306234	1362496	1083333	
131717	4185	3	2162	10336	0	17178	0	0	0	0	0	24388	0	3659		9113	223	2184	6366	0	2119	4247	2299	448	2577	5387	2903	0	15013	20729	0	0	279	0	8482	2385	0	0	1927	5316	0	false								
131940	5355	0	139	6702	0	6897	0	0	495	1045	0	49011	0	2061		17957	17573	4532	9428	100	2286	7142	5571	2958	986	3006	3795	339	6758	45905	0	1045	1511	550	6382	1744	200	0	3406	586	0	true								
132107	238961	0	746	24334	0	36929	0	0	3069	275369	0	625456	0	12275		66348	192988	27603	35791	3026	10853	24938	21182	9375	68919	17082	30038	11120	36183	612454	0	727	4703	264038	116394	10765	212361	0	82642	3358	250	true								
132152	4647	0	2881	13667	0	23417	0	0	0	0	0	30517	0	1617		7308	7780	1137	4684	0	1052	3632	1903	721	972	6854	2241	715	20536	28900	0	0	130	0	7087	3695	0	0	4473	3353	0	false								
132451	12949	0	2071	29969	0	34801	0	0	0	0	0	42583	0	3323		11004	12782	2546	9010	0	2347	6663	1330	664	1758	2181	976	933	32730	39260	0	0	1034	0	4473	1375	0	0	3356	583	0	true								
132554	30152	0	25848	160165	0	211641	0	0	90037	90037	0	378442	0	23877		218341	96161	18405	131126	37660	23818	107584	82883	4056	2526	22214	8024	1024	185793	354565	0	0	5254	0	25007	8781	0	0	17066	7674	0	true								
132778	15009	0	6080	20372	0	24371	0	0	0	0	0	35110	0	1294		8428	8475	1862	5784	0	1614	4170	1792	852	539	1574	776	308	18291	33816	0	0	266	0	2946	251	0	0	1862	251	0	false								
132938	21405	0	3346	37344	0	47185	0	0	0	0	0	46794	0	7588		9006	11123	6158	6017	0	4034	3751	1097	124	1235	2557	913	555	43839	39206	0	0	1621	0	4753	507	0	0	3601	0	0	false								
133579	33631	0	0	34652	0	75294	0	0	18890	18992	0	175021	0	0		59175	50495	22964	20493	0	7355	13138	26020	12662	3494	5970	19047	3209	75294	174871	0	150	8246	102	24415	7305	0	0	8294	1170	0	false								
133850	70853	0	1524	4937	0	5111	0	0	400	6126	0	1045282	8000	229635		125059	653275	41258	107178	400	40885	66594	15227	2353	45860	116558	26819	6858	3587	806874	0	773	11305	5726	81506	114589	5726	0	65600	96791	0	true	1835	174	1578	577301	75974	68155	2698	
133971	41868	0	150	2097	0	13204	0	0	0	9577	0	418639	0	17259		106316	178915	44960	71956	0	17673	54283	28176	6184	16828	44290	23562	6860	13054	401380	0	0	16050	0	64186	27354	0	6587	42611	18507	0	true								
134156	11536	126	2809	11165	0	21156	0	0	396	15846	0	59670	149	10601		11680	10885	4826	7442	0	2186	5256	3782	456	7633	3969	4933	9034	18221	48920	0	0	0	15450	13717	11852	705	1802	3785	7817	3912	true								
134437	42920	0	12459	26483	0	52089	0	0	0	0	0	644663	0	115655		79862	392227	27501	36729	0	8840	27890	25389	17743	8051	27312	33426	60865	39611	525758	19	3250	9612	0	54224	75430	0	0	17602	17760	0	false								
134455	9673	0	2161	22209	0	27601	0	0	59	500	0	86485	0	8454		16423	29993	6367	14616	9	4908	9759	1706	50	8849	16162	5185	200	25440	78031	0	0	3204	441	18298	12098	241	0	12912	12098	0	false								
134848	27248	0	819	30368	0	51513	0	0	0	0	0	124896	0	11729		33702	56524	11908	13724	0	13139	10299	7927	2337	2480	2240	1825	877	50694	113167	0	0	2060	0	6880	542	0	0	2774	265	0	true								
135836	27777	0	2392	27301	0	33479	0	0	0	0	0	107803	0	18586		22100	23320	4920	12045	0	4940	7105	7258	2797	12263	14986	3875	3481	31087	89217	0	0	1931	0	13993	20612	0	0	8863	18386	0	true								
135854	5642	0	5129	16544	0	39383	0	0	1	8972	0	31256	0	0		11907	3263	647	7665	1	2939	4726	2958	1284	1285	1509	1817	5833	34254	31256	0	0	0	8971	6253	4191	8971	0	2541	252	748	false								
136048	10415	0	4726	6530	0	16354	0	0	0	0	0	60932	0	7327		23031	7905	4529	13177	0	2381	10796	9600	254	3858	7419	8304	0	11628	53605	0	0	0	0	13498	6083	0	0	6355	4922	6400	true								
136338	29556	0	36392	69857	0	131183	0	0	0	0	0	87875	0	14076		18051	10165	5625	14761	0	4433	10328	3290	0	6745	16139	7218	0	94791	72814	0	985	1936	0	14265	15837	0	0	10333	12551	0	true								
136459	1780	0	209	3112	0	7071	0	0	0	0	0	31842	0	12981		5464	4537	3154	5021	0	1886	3135	443	0	13920	4905	1236	0	6862	18861	0	0	2114	0	13756	6305	0	0	12292	6305	0	false								
136655	7244	0	4071	8330	0	19212	0	0	0	0	0	44788	0	4114		22519	6122	4620	13449	0	4826	8623	7414	1656	2553	2252	3141	957	15141	40674	0	0	1297	0	7278	1625	0	0	3605	1200	0	false								
137205	356404	0	3397	122973	0	122973	0	0	78335	252545	0	812214	0	50176		156157	125015	74469	66316	42130	29700	36617	34637	55203	64844	34592	38370	36832	119576	757855	0	4183	34495	173218	135492	39146	170483	992	89963	9473	0	true	4073	12471	103032	45341	78476	201916	130407	
137447	36260	0	19657	39701	0	128525	0	0	0	0	0	130404	0	27404		34899	32964	9734	23336	0	8708	14628	7263	4300	6958	8864	8299	2160	108239	103000	629	0	2399	0	17633	8648	0	0	9808	6014	0	true								
137456	15005	0	7591	20416	0	60825	0	0	0	0	0	61949	0	2697		18133	945	6301	14816	0	7151	8607	2375	0	12831	13288	1747	0	53234	59252	0	0	2597	0	18123	9743	0	0	16220	9743	0	true								
137559	20844	0	2285	17169	0	27953	0	0	0	0	0	74611	0	4683		32378	5767	5748	26152	0	7019	19133	5898	328	4268	7918	3436	0	25668	69928	0	0	3721	0	10595	5027	0	0	8237	3949	0	true								
137643	8208	0	5238	15037	0	35103	0	0	0	2014	0	68315	0	7957		15576	31383	8059	11540	0	2842	8698	3889	147	3258	7099	2650	141	29865	60358	0	0	1243	0	7304	5844	0	2014	4513	5844	0	false								
137652	295	0	0	124144	0	126747	0	0	0	0	0	4984	0	0		1548	1056	0	666	0	680	210	486	172	448	141	893	602	126747	4732	0	252	0	0	1832	252	0	0	242	0	0	true								
137821	30525	0	5443	26048	0	38864	0	0	0	0	0	81762	0	5996		26513	1615	8384	12208	0	3122	9086	10377	3928	4641	6243	9471	2754	33421	75766	0	0	3563	0	13108	10001	0	0	5293	5591	2900	false								
137915	4228107	520	18	36588	0	37131	0	0	3252	3252	0	4536108	0	0		136010	75047	34639	74564	0	20453	54111	40134	21312	15324	38522	23361	19737	36593	4536108	0	0	10317	0	78778	18166	0	0	40963	12883	0	true	36050	543	0	75047	0	4145307	82800	
138051	17011	0	1649	11090	0	18669	0	0	0	0	0	98848	0	16537		32616	24527	5957	32616	0	8575	24041	0	0	7329	17365	0	0	17020	82311	0	0	0	0	14250	10444	0	0	10444	14250	0	false								
138257	958	6	5799	19936	0	25978	0	0	0	0	0	23175	0	9768		3820	0	0	3820	0	1383	2438	0	0	8311	10085	0	0	20173	13407	0	0	0	0	8530	9866	0	0	8530	9866	0	true								
138556	7205	0	7311	14944	0	32334	0	0	0	0	0	46452	0	1889		15987	7244	3737	15105	0	3923	11182	717	165	2806	12539	672	0	25023	44563	0	0	1196	0	12783	3234	0	0	12110	1466	0	true								
138725	21407	0	1423	13497	52	13497	0	0	0	0	0	26838	0	243		3318	0	0	2397	0	848	1549	920	0	603	1043	467	0	12022	26595	0	0	0	0	1664	449	0	0	1196	449	0	false								
138752	5831	0	611	3106	0	7199	0	0	0	0	0	13619	0	726		6215	0	822	5467	0	1326	4141	748	0	250	1323	0	0	6588	12893	0	0	0	0	1573	0	0	0	1573	0	0	true								
139133	9228	0	3479	25701	0	51827	0	0	0	0	0	69232	0	9108		23299	16740	5837	14141	0	7762	6379	4961	4197	5513	7558	3367	3527	48348	60124	0	0	2461	0	15384	4581	0	0	9313	2220	0	true								
