"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
280138																																																																							0	6026	771		73			3270	330	0	0	51967	44	0	0	20170	1956	1407	20271	2045	6105	11477	183	360	0	8127	7178	12280	1866	2390	0								277	0			0	0	139	0	9415	2573			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	117							0	2862	0	0	0	0	0			0	0	0				0	0	4032			0	0	0		
280352																																																																							0	4610	0		3084			2211	0	0	162	16362	0	28	1111	1824	331	1017	2960	0	0	52	152	1465	155	4238	1460	3633	2019	2504	684								0	0			0	0	63	0	163	948			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	900							0	1074	0	0	0	0	0			0	0	0	0			0	0	964			0	0	0		
280558																																																																							0	5161	125		2347			2956	65	0	0	21193	0	0	0	2610	528	139	5467	109	244	2015	243	0	0	2695	2860	7421	3753	866	932								0	78			0	0	43	488	1591	4018			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	528	0	0	0	0	0			0	0	0	0			0	0	655			0	0	0		
281210																																																																							0	1897	181		1396			8744	14207	0	0	97770	0	0	0	48949	601	3086	7581	605	2217	2449	1962	19494	21278	21432	3679	9261	4533	6120	1523								0	195			0	0	536	198	10854	3564			0			0	907																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	9							0	2544	0	0	0	0	0			0	0	0				0	0	3895			0	0	0		
281751																																																																							0	2633	0		1408			215	0	0	0	6481	0	0	0	595	0	0	1020	52	28	101	258	156	0	448	502	958	3580	48	0								0	8			0	0	0	194	1191	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2579		0	2							0	149	0	0	0	0	0			181	0	0				0	0	86			0	0	181		
282048																																																																							0	10332	674		1573			1868	0	0	144	39407	0	0	0	14607	1403	15	12647	692	3234	4002	6011	53	357	2909	5812	8670	6099	332	0								0	73			0	0	143	136	3827	2338			0			20	320																							0	0	0	0	0	0	0	0	0	0	0	0		10761		0	25							0	713	0	0	0	0	1			113	91	0				11	0	1551			0	0	11		
282075																																																																							0	0	9454	0	0	43722	0	43722	11639	0	2217	595399	0	0	0	229947	22352	16861	53027	2559	2069	2288	7336	38079	176857	69377	15015	63479	115388	58736	41360		0	0	0		0	0	0	1072	0		0	0	37024	32232	45466	74929	0	0	650			0	668																							0	0	0	0	0	0	0	0	0	0	0	0		442631	11137	0	11137							0	72974	0	0	0	0	0	703	0	0	0	0	0			0	0	1234			0	703	0		
282226																																																																							0	3044	74		3229			13043	974	0	631	133115	182	0	0	37563	1951	31478	31811	3484	13620	19293	608	0	0	22431	36778	25216	9901	112	0								0	0			0	0	758	15415	31300	8995			0			866	804																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	298							0	3453	0	0	0	621	418			118	0	0				0	0	12569			0	310	0		
282329																																																																							0	31631	37987	0	4015	168919	0	168919	196489	0	7149	1383634	0	205	0	196238	3255	25251	343160	13002	19630	58669	38415	33897	26371	292228	184160	301827	246163	107910	4309		0	0	0		0	0	0	3452	0		381	336	36290	111117	315277	230839	0	205	0			424	3259																							0	0	0	0	0	0	0	0	0	0	0	0	857	73392	10006	0	10006							0	2674	688	2421	0	6411	1631	2353	0	0	0	0	0			0	0	28091			0	2353	0	11	
282824																																																																							0	13026	0		796			27193	2569	0	260	158383	0	0	0	21611	5796	11026	9155	366	1388	5036	8023	6335	34	21894	10058	36698	51698	13747	1855								0	0			0	0	34	208	67451	16009			0			0	277																							0	0	0	0	0	0	0	0	0	0	0	0		83745		0	6							0	1015	0	0	0	1766	0			1725	0	0				0	0	2409			0	164	0		
283157																																																																							0	3740	0		10364			5303	0	0	0	22319	0	0	0	460	0	0	10489	0	0	202	234	0	0	1246	10200	3507	6663	239	0								0	40			0	0	72	0	1265	362			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	249	0	0	0	0	0			0	0	0	0			0	0	464			0	0	0		
283438																																																																							0	0	2431	0	0	38928	0	38928	1329	0	0	238748	0	0	0	107063	5278	10857	43813	6117	12157	20861	4584	10118	49393	7880	17659	50489	37511	6840	10011		0	0	0		0	0	8021	443	0		5980	2300	1780	1763	1770	59185	0	0	0			7736	1200																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	3367	0	0	0	0	0	0	0	0	0	0	0			0	0	7390			0	0	0		
283652																																																																							0	1484	271		0			28395	3941	0	0	125188	0	645	0	42921	3733	9197	24274	26873	8753	1529	446	2607	2468	57385	7458	3725	5371	4463	362								0	0		0	0	0	4264	3147	31723	275			0			0	107																							0	0	0	0	0	0	0	0	0	0	0	0		36811		0	30							0	1542	291	0	0	0	0			0	0	0				0	0	2817			0	0	0		
283737																																																																							0	16002	32381	59	4161	56544	0	56544	27576	0	533	437753	413	0	4381	95824	6780	653	148521	7095	19810	44887	19115	3409	0	46027	89364	109205	71269	13044	9177		0	0	0		0	0	0	1152	0		0	0	8439	19528	80741	64945	0	0	0			280	43																							0	0	0	0	0	0	0	0	0	0	0	0		95824	422	1286	481							0	6763	0	0	0	346	0	0	0	245	185	0	0			0	0	15030			0	0	0		
283858																																																																							0	37	1321		0			7674	7621	0	416	43299	0	0	851	6371	1563	2459	16316	1218	1709	1122	1309	493	0	8758	8843	8539	2744	3337	2615								0	41			0	0	2213	1646	6940	6361			0			1250	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	20							0	343	0	0	0	225	0			12	0	0				0	0	732			0	154	0		
283867																																																																							0	9	14312	0	1080	33730	0	33730	0	0	0	258511	1269	0	0	13804	40	1281	93096	72	3070	2917	5490	1961	294	36947	53007	56729	63435	16923	16223		0	0	0		0	0	477	43	0		0	0	2246	17254	139521	34145	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		29505	853	0	853							0	589	0	0	0	0	3801	0	0	10	0	0	0			10	0	1677			0	0	0		
284154																																																																							0	0	0		41			1865	0	0	0	27311	0	0	0	15231	0	1094	15033	3115	7454	2256	396	269	585	3631	2027	2542	848	1182	1824								0	0			0	0	1731	0	5027	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	956	0	0	0	0	0			0	0	0				0	0	2455			0	0	0		
284190																																																																							0	0	0		0			0	7825	0	0	93339	0	0	0	61036	2898	6568	0	147	2808	2396	815	10393	42284	1571	7112	7539	4956	9643	1104								4876	2605			0	0	813	6652	1975	0			0			1876	1954																							0	0	0	0	0	0	0	0	0	0	0	0		77631		0	0							0	2580	0	0	0	0	0			41	0	0				0	0	2079			0	0	0		
284239																																																																							0	1472	0		201			13539	480	0	0	120100	0	0	0	51213	1045	0	32944	2005	5995	4624	4736	19337	13747	9348	15596	11783	9926	15236	6452								0	0			0	0	837	0	25681	3806			0			79	0																							0	0	0	0	0	0	0	0	0	0	0	0		52363		0	0							0	5423	0	0	0	577	0			0	0	0				0	0	16403			0	0	0		
284248																																																																							0	3442	4429		1714			15655	4957	0	34	84424	0	0	0	20631	348	11811	24665	1652	4071	11049	650	15	3025	9007	15164	24036	11403	1664	0								0	291			0	0	1388	2511	20712	4867			0			300	0																							0	0	0	0	0	0	0	0	0	0	0	0		17583		0	38							0	618	0	568	0	794	22			2	0	0				0	0	2789			0	0	0		
284556																																																																							0	32175	112		36837			14466	0	0	164	119304	0	0	0	10197	546	2127	38516	2785	1429	518	799	4593	0	72482	9810	8805	8412	8853	646								0	0			0	0	3553	1799	0	15878			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1967	0	0	0	0	0			320	0	0	0			0	0	1610			0	0	0		
284574																																																																							0	0	4460		0			783	661	0	0	72042	0	0	0	33667	391	28234	2898	6020	14934	848	5058	2850	3957	7367	21001	603	1250	1240	342								0	17			0	0	8340	6547	2069	14584			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	32867		0	2							0	22	734	0	1653	0	957	0		0	0	0				0	0	499			0	0	0	0	
284752																																																																							0	0	53		122			3367	2416	0	46	58181	46	0	0	18947	3304	127	13177	1374	1683	6712	3246	3674	1130	6376	5911	11280	6454	4635	1286								0	103			0	0	598	1819	22181	3662			0			882	337																							0	0	0	0	0	0	0	0	0	0	0	0		31073		0	0							0	516	0	0	0	2243	215			0	0	0				0	0	1093			0	181	0		
284958																																																																							0	6629	0		11421			1317	0	0	0	22951	0	0	0	2429	0	0	9560	346	88	450	1331	213	0	8280	2951	2289	4955	1220	804								0	0		0	0	0	0	0	0	613			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	110							0	283	0	0	0	0	0			0	0	0	0			0	0	149			0	0	0		
285151																																																																							0	2930	379		4562			7640	720	0	0	45337	0	0	0	10032	364	0	15332	1120	2006	3504	2863	423	114	5343	6863	8625	10641	2180	0								422	55			0	0	1130	2089	7916	3873			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10599		0	23							0	856	0	315	0	0	0			0	0	0	0			0	0	2346			0	20	0		
285348																																																																							0	0	930		0			2616	12130	0	2129	101774	37	0	600	59318	317	41623	6468	1005	2470	2977	3707	8882	38504	6943	2106	5560	6793	5543	13824								0	302			0	0	125	1407	18015	3232			0			2158	1730																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	330	0	0	0	0	429			0	0	0				0	0	960			0	0	0		
285544																																																																							0	976	5414		850			18693	2430	0	0	104641	0	0	1436	13007	3898	1230	39430	2895	2181	2630	519	505	150	26147	15083	25994	15741	5775	190								0	109			0	0	176	1637	28424	28267			0			1257	394																							0	0	0	0	0	0	0	0	0	0	0	0		18780		0	114							0	44	0	490	0	2802	1236			11	0	0				0	0	602			0	861	0		
285553																																																																							0	1418	0		3540			4224	0	0	0	13853	0	0	0	734	257	9	7709	9	524	168	33	0	0	3844	5113	1206	2638	318	0								501	0			0	0	600	0	0	328			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1086							0	385	0	0	0	0	0			0	0	0	0			0	0	780			0	0	0		
285740																																																																							0	3328	5713	0	146	44974	0	44974	30830	0	1506	351303	0	0	26	120487	9230	99316	59521	2364	16484	45828	38910	10226	6293	44612	55841	36244	54431	32388	6755		0	0	0		0	0	271	1103	0		0	0	8354	13696	92567	8332	0	0	0			2910	267																							0	0	0	0	0	0	0	0	0	0	0	0		150688	0	0	0							0	4839	0	68	0	0	0	1046	0	102	0	0	0			3	99	5927			0	1046	0		
285759																																																																							0	4065	1133		12475			25096	412	0	0	81433	0	7927	704	12702	770	11224	20611	1359	1228	3859	3484	1825	875	9997	12496	15325	13597	9816	6442								0	0			0	0	2145	704	9950	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		14982		0	0							0	2444	0	0	0	0	0			0	0	0	0			0	0	1610			0	271	0		
285777																																																																							0	75	0		9029			5914	0	0	0	16043	0	0	0	739	11	184	802	6	3	194	26	315	195	847	241	866	2414	4108	6828								0	0			0	0	0	0	0	61			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2323		0	0							0	108	0	0	0	0	0			0	0	0	0			0	0	106			0	0	0		
285852																																																																							0	5046	6124		2048			5841	6261	0	0	116962	0	2177	6075	63934	805	8484	12370	0	859	1315	2554	28817	30251	7543	7258	12027	10666	14335	1043								0	0			0	0	3734	0	0	17457			0			115	118																							0	0	0	0	0	0	0	0	0	0	0	0		57741		0	234							0	2569	0	0	0	0	0			327	0	0				0	0	732			0	1656	0		
285928																																																																							0	1607	1086		242			6626	6465	0	1700	149007	0	0	0	40555	2344	334	22069	829	3114	5327	6073	19144	666	15345	11560	20253	25391	26470	3228								0	374			0	0	1935	21420	43198	13923			0			1556	2097																							0	0	0	0	0	0	0	0	0	0	0	0	0	43632		0	52							0	3016	0	1202	0	446	0			228	0	0				0	0	4464			0	0	0	0	
286251																																																																							0	500	0		1173			5149	0	0	0	17978	0	3	0	3364	0	0	4680	627	476	1795	393	0	0	1289	2502	6056	4306	221	0								0	0			0	0	96	166	0	239			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2907	0	0	0	0	0			0	0	0	0			0	0	4381			0	0	0		
286279																																																																							0	0	14106		0			16404	11317	0	0	149811	3	444	0	45710	1811	11288	59860	4283	11730	9952	1819	2598	10854	24763	27413	42963	6158	18	0								0	18			0	0	0	5914	31416	22360			0			3424	5040																							0	0	0	0	0	0	0	0	0	0	0	0		37931		0	4							0	199	0	0	661	0	417			0	0	0				0	0	111			0	96	0		
286457																																																																							0	0	466		0			2033	1092	0	0	18770	0	0	0	5967	1864	5081	2039	313	1369	2228	841	520	696	1268	1658	4832	3145	853	1026								0	156			0	0	0	0	3514	2110			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	301	0	0	0	0	0			0	0	0				0	0	1264			0	116	0		
286840																																																																							0	16401	0		23479			6349	0	0	493	49425	0	0	0	1003	0	0	25748	297	92	504	110	0	0	14597	13225	9228	6515	2861	115								0	0			0	0	0	0	503	400			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	290	0	0	0	0	0			0	0	0	0			0	0	507			0	0	0		
287007																																																																							0	0	13586		0			7507	0	0	0	85621	11	0	0	27331	2672	0	40466	13646	832	6710	5396	601	0	20797	5191	10465	16043	291	0								0	0			0	0	1857	1466	23251	7380			0			0	807																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	47	0	0	0	0	269			0	0	0				0	0	535			0	0	0		
287342																																																																							1080	6941	0		11413			5606	0	0	131	37725	0	0	0	10591	617	0	11924	133	1322	1149	702	7285	0	6208	4261	4594	3442	8629	0								0	0			0	0	417	0	0	46			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		23334		0	75							0	365	0	0	0	0	0			0	0	0	0			0	0	443			0	0	0		
287650																																																																							0	2924	0		18149			2344	0	0	0	24743	0	0	0	662	0	0	8070	0	4	5	74	578	0	17952	187	1950	991	1493	1374								0	18			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	259	0	0	0	0	0			32	0	0	0			0	0	383			0	62	32		
287856																																																																							0	469	147		1074			647	0	0	0	6997	0	310	0	1325	0	1325	1419	464	861	0	0	0	0	883	1900	1391	867	282	0								0	0			0	0	43	0	623	135			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	860	0	0	0	0	0			0	0	0	0			0	0	1364			0	0	0		
287922																																																																							0	947	0		171			4761	0	0	285	29106	0	0	0	18668	19	13725	2602	0	86	259	246	5319	12481	2251	564	1407	2000	2515	1630								0	0			0	0	356	0	1253	769			0			0	36																							0	0	0	0	0	0	0	0	0	0	0	0		18729		0	12							0	1024	0	0	0	0	0			0	0	0				0	0	841			0	0	0		
287959																																																																							0	2891	562		2079			1245	751	0	0	21210	0	774	0	6998	641	4717	5141	363	554	809	126	1741	3405	1502	3053	2749	1972	3269	1662								0	0			0	0	232	268	2208	951			0			126	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		654	22							0	323	0	0	0	0	0			0	0	0	0			0	0	611			0	0	0		
288152																																																																							0	393	0		4629			525	0	0	0	6264	0	0	0	86	0	86	5162	86	0	0	0	0	0	5158	4	363	51	176	242								0	0			0	0	0	182	0	290			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	73	0	182	0	0	0			0	0	0	0			0	0	82			0	0	0		
288358																																																																							0	15062	1152		15017			29970	1230	0	0	161661	0	0	0	33197	3056	29286	28597	1286	8035	10467	2046	5460	3920	9855	28797	34337	24529	15596	12798								0	40			0	0	1011	3446	24292	5588			0			52	1566																							0	0	0	0	0	0	0	0	0	0	0	0		26010		1114	244							0	9331	0	0	0	449	0			0	0	0	0			0	0	17911			0	38	0		
288376																																																																							0	261	666		5			14672	11856	0	385	95833	0	0	0	23975	851	1473	22954	2612	3971	6762	4647	5926	0	9849	8964	14731	15151	18743	3724								0	144			0	0	414	4538	21447	12549			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18061		0	0							0	1304	0	0	0	0	0			0	0	0				0	0	2766			0	0	0		
288853																																																																							0	6202	229133	849	0	75046	0	75046	234523	0	121275	5965877	0	0	5520	3554830	90309	2050251	314066	47868	164907	242245	1004379	1775720	307282	546298	196856	377081	688518	548947	32110		0	0	0		0	0	71013	20039	55591		0	0	29539	150893	536583	828625	0	0	0			8007	2799																							0	0	0	0	0	0	0	0	0	0	0	0		3282212	6603	0	7452							0	1040	1620	2468	0	1325	15154	155	0	878	0	0	0			0	878	9375			0	155	0		
289056																																																																							0	1803	2415		33			10572	1917	0	482	62972	0	0	0	28449	82	112	14320	1144	3573	16515	4477	1780	594	2659	7688	13335	6943	3384	470								0	20			0	0	327	1209	0	12601			0			0	415																							0	0	0	0	0	0	0	0	0	0	0	0		474		0	0							0	532	0	0	0	0	0			0	0	0				0	0	2530			0	266	0		
289225																																																																							0	892	0		492			86	0	0	26	8505	55	0	0	5879	18	24	436	1	29	67	107	3332	2343	1874	216	176	166	249	0								0	0			0	0	0	147	524	106			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5879		0	0							0	201	0	0	0	0	0			0	0	0				0	0	189			0	0	0		
289449																																																																							0	46215	7		12105			3174	0	0	235	74515	0	0	0	4128	0	0	24689	17	97	747	1525	1742	0	8976	15887	6837	16225	20329	2133								0	0			0	0	0	0	7412	26			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	286							0	386	0	0	0	557	0			0	0	0	0			0	0	541			0	0	0		
289515																																																																							8500	39608	12321	250	5825	97185	0	97185	22305	0	49152	753587	0	0	1925	149222	20879	59609	108617	22769	15150	15773	13353	44743	33522	215497	50772	73306	69916	112964	54218		0	8500	0		0	0	0	3887	0		0	0	15793	62093	126018	126301	0	0	0			61	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		703285	6398	0	6648							0	4462	0	0	0	0	263	1818	0	1778	1778	0	0	0	0	0	0	3388	0	0	0	1818	0		
289702																																																																							0	0	9409	0	0	47815	0	47815	139874	0	2094	785099	151	2981	0	276646	5021	4200	36921	277	2196	733	1241	46654	221659	184909	46540	36874	22949	129174	83333		0	0	0		0	0	0	997	0		0	0	11537	22550	104859	122914	0	2981	0			1730	2964																							0	0	0	0	0	0	0	0	0	0	0	0		248515	166	1200	166							0	5277	0	0	0	188	2608	287	0	19	0	0	0			0	0	31910			0	287	0		
289739																																																																							0	5448	1499		11914			3916	0	0	0	101316	0	0	0	39748	1136	411	43884	5964	10907	14191	3552	4947	0	8786	19311	17434	10711	4723	0								0	100			0	0	3240	11020	7884	8971			0			0	41																							0	0	0	0	0	0	0	0	0	0	0	0		94776		622	68							0	1299	0	0	0	0	0			0	0	0	0			0	0	4451			0	0	0		
289757																																																																							0	27275	0		18501			7635	0	0	1319	73366	0	0	0	3348	0	2682	34019	158	862	997	1222	23	85	4967	32074	8872	4821	10970	7498								83	0		0	0	0	0	0	10454	1580			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		43908		0	807							0	631	0	0	0	0	0			147	0	0	147			0	0	1733			0	0	147		
290052																																																																							0	16906	82486	245	5193	77016	0	77016	38421	0	14414	806833	105	0	1759	104080	5135	62739	253019	17444	15785	32268	13959	14854	9094	208450	128345	142404	149994	61972	9191		0	0	0		0	0	4577	2719	0		5818	3715	10789	73017	137956	150052	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		121885	723	8390	968							0	64540	3007	347	0	0	1876	0	0	0	0	0	0			0	0	10279			0	0	0		
290230																																																																							0	7581	5362		1235			25030	788	0	317	115929	0	0	480	40404	1854	1657	36882	3136	7492	12080	11091	5295	963	8847	23134	22219	10437	5107	2780								0	498			0	0	2415	5356	8266	3535			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	37							0	5677	0	0	0	0	0			0	0	0				0	0	7574			0	0	0		
290249																																																																							0	1301	17739	0	0	39481	0	39481	48660	0	0	425097	0	0	0	71647	13030	16950	97912	9429	13221	18939	7851	20795	452	79541	53377	133358	66880	16238	88		0	0	0		0	0	3619	76	0		0	0	1792	9499	165793	37738	0	0	0			73	1405																							0	0	0	0	0	0	0	0	0	0	0	0		12000	1426	0	1426							0	1709	0	0	0	0	0	217	0	0	0	0	0			0	0	11587			0	217	0		
290838																																																																							0	80	0		394			2081	0	0	43	19693	0	0	0	10565	0	0	17778	4288	5650	602	25	0	0	2319	5521	1014	274	0	0								0	0			0	0	0	0	0	3215			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1719	0	0	0	0	0			0	0	0				0	0	1596			0	0	0		
290922																																																																							0	8209	7		287			849	0	0	427	39411	0	0	0	22524	1361	0	3902	392	1490	6015	3872	10341	129	826	1194	4025	4113	6439	0								0	0			0	0	366	0	0	2981			0			0	372																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1373	0	0	0	0	0			0	0	0				0	0	1027			0	0	0		
291059																																																																							0	11612	9296		8374			6555	0	0	315	109751	0	0	0	28599	934	12531	24305	1798	3168	5684	9716	4800	3432	9350	16162	17679	17077	9670	11215								0	0			0	0	1990	11628	14379	13178			0			0	207																							0	0	0	0	0	0	0	0	0	0	0	0	0	5885		0	29							0	1252	0	0	0	0	0			0	0	0	0			0	0	1610			0	0	0	0	
291273																																																																							0	8683	23938	0	0	42	0	42	3043	0	0	198391	0	0	42	127957	1618	80740	2840	10486	31707	32866	2469	15174	25073	11013	17148	12560	9719	10578	1959		0	0	0		0	0	0	0	0		0	0	661	1425	14898	16078	0	0	0			11600	7505																							0	0	0	0	0	0	0	0	0	0	0	0		74674	0	0	0							0	0	0	108	147	292	1384	0	0	0	0	0	0			0	0	48			0	0	0		
291330																																																																							0	2278	0		200			4846	0	0	788	27270	0	0	875	5145	32	471	12801	127	1051	2647	1315	0	0	4753	8174	4940	2123	1405	0								0	0			0	0	7	6857	2028	3561			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5145		0	89							0	240	0	0	0	0	0			0	0	0				0	0	1199			0	0	0		
291376																																																																							0	1629	88		0			1735	0	0	0	16525	0	0	1735	10272	482	695	1251	32	222	830	813	8062	313	127	870	428	2066	2587	173								0	0			0	0	173	0	137	783			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		3000		0	1							0	575	0	0	0	0	0			0	0	0				0	0	650			0	0	0		
291611																																																																							0	181	1288	0	0	9047	0	9047	0	0	979	176484	0	0	0	126225	2373	0	3099	176	326	1951	4219	83044	36415	1127	1470	17997	10075	14826	4758		0	0	0		0	0	0	0	0		0	0	284	400	9840	4775	0	0	0			0	628																							0	0	0	0	0	0	0	0	0	0	0	0		0	378	0	378							0	8951	0	0	0	0	0	0	0	0	0	0	0			0	0	11763			0	0	0		
291732																																																																							0	547	0		1623			2531	0	0	57	10846	0	0	0	941	0	0	6355	0	68	123	232	515	0	2332	3960	1533	1046	851	183								0	0			0	0	0	464	1859	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	492	0	0	0	0	0			0	0	0	0			0	0	2332			0	0	0		
292234																																																																							0	0	563		0			8086	7566	0	182	103210	0	0	0	33757	1187	21421	17087	2674	6634	1574	719	12681	9263	10587	20380	6822	8457	18108	1292								0	0			0	0	529	11756	26087	8442			0			1277	0																							0	0	0	0	0	0	0	0	0	0	0	0		21901		0	0							0	1941	0	1149	0	0	0			2	0	0				0	0	3114			0	0	0		
292467																																																																							0	613	570		1022			791	0	0	39	26940	0	0	0	11538	198	0	5447	102	821	2840	1401	6374	0	2082	2490	5400	5226	205	0								0	0			0	0	740	0	1269	1472			0			296	0																							0	0	0	0	0	0	0	0	0	0	0	0		4100		0	49							0	4696	0	0	0	178	111			17	0	0	0			0	0	3943			0	35	0		
292524																																																																							0	22962	27982	51	3136	25559	0	25559	39006	0	2506	540382	88	8	2749	109533	5709	5249	164569	11414	20102	34429	21421	2573	12262	79251	93880	102559	89720	26530	2554		0	0	0		0	0	2079	2646	0		3315	2877	22922	102776	76719	87168	0	8	0			1520	3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12776	85815	4426	0	4477							0	2208	165	5092	0	786	1226	350	0	0	0	0	0	0	0	0	0	3074	0	0	0	350	0	0	
292850																																																																							0	0	0		0			1007	0	0	775	23084	0	0	0	10220	0	0	3500	553	1128	6474	579	813	0	538	1285	7371	2590	866	2								0	0			0	0	0	0	770	5967			0			296	674																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2968	0	0	0	0	0			0	0	0				0	0	1377			0	0	0		
292908																																																																							0	32	69854	0	69	94498	0	94498	47980	0	2665	598617	0	2442	1278	81131	4304	18348	51581	690	3473	5168	11693	32311	26506	172735	35210	100195	154686	46343	472		0	0	0		0	0	0	726	0		71	24	2010	35343	81450	163125	0	2442	0			323	659																							0	0	0	0	0	0	0	0	0	0	0	0		184609	12184	0	12184							0	238	0	0	0	0	1737	1700	0	126	0	0	0			0	0	566			0	1700	0		
