"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
248633	0	0	0	0	0	0	0	0	0	0	0	158751	0	0	0	0	0	122551	0	0	0	751	751	0	0	0	751	0	0	0	0	0	0	0	0	1308	23131	0	0	0	11652	12843	0	-2935	0	15667	4526	13836	0	0	0	0	0	0	0	0	31608	90943	0	0	0	0	0	17064	0	0	0	0	-4618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	538	0	0	0	1308	55650	48977	123132	0	11130	24489	123132	158751	0	5200	5200	19813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220592	0	220592	
248745	0	0	0	0	0	0	0	0	0	0	990	166552	0	0	0	0	0	135953	421	5263	5263	3613	3613	0	0	0	3613	0	0	0	34	0	0	0	0	915	2822	0	0	0	40	24620	0	304	0	2863	2404	0	0	0	0	0	0	0	0	886	23463	111603	0	0	0	0	0	10912	34	251	828	0	-2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	1139	0	0	0	1139	9371	0	0	0	9371	0	0	0	1166	7550	50487	140788	0	1510	25244	140788	167542	0	111	111	22990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174931	0	174897	
248969																																																																																																																																																	
249153	0	0	0	0	0	0	0	0	0	0	54	79736	0	0	0	0	0	53982	0	0	0	58	58	0	0	0	58	0	0	0	0	0	0	0	0	263	618	0	0	0	11769	18757	9331	367	0	1192	4667	772	0	0	0	0	0	0	0	96	3140	50746	0	0	0	0	0	4749	0	0	2354	0	-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	16029	26564	63302	0	3206	13282	63302	79790	0	0	0	9089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105277	0	105277	
249304	0	0	0	0	0	0	0	0	0	0	0	28885	0	0	0	0	0	36643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357	544	0	0	0	0	0	0	49	3473	0	0	100	0	0	0	0	0	0	0	368	21744	14531	0	0	0	0	0	3201	0	9	770	50	-192	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	578	0	0	0	4839	1818	21794	17624	0	364	10897	17624	28885	0	136	136	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45996	0	45996	
249416	0	0	0	0	0	0	0	0	0	0	53	69246	0	0	0	0	0	79613	0	0	0	1061	1061	0	0	0	1061	0	0	0	0	0	0	0	0	0	2352	0	0	0	0	0	0	1255	15853	6175	20516	0	0	0	0	0	0	0	0	0	62136	17478	0	0	0	0	0	6389	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	0	0	0	1056	0	0	0	15853	9943	82652	25984	0	1989	41326	25984	69299	0	1416	1416	12344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131416	0	131416	
249546	0	0	0	0	0	0	0	0	0	0	0	34524	0	0	0	0	0	32317	171	2137	2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2194	1368	0	0	4011	1668	0	0	38	1450	764	0	0	0	0	0	0	0	0	0	857	4633	26827	0	0	0	0	0	2636	0	90	748	0	-375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	0	0	332	198	0	0	0	7745	5405	4965	30960	0	1081	2483	30960	34524	0	0	0	4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46157	0	46157	
249564	0	0	0	0	0	0	0	0	0	0	178	64315	0	0	0	0	0	58355	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	6035	1320	0	0	0	0	0	0	3124	37983	76651	0	0	0	0	0	0	0	0	0	0	23902	34453	0	0	0	0	0	3567	0	537	1607	78	2161	155	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	369	0	0	0	0	44555	81578	24349	36002	0	16316	12175	36002	64493	0	2000	2000	17397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187741	0	187741	
249612	0	0	0	0	0	0	0	0	54398	0	0	2774360	0	0	0	0	0	4685229	0	0	0	3801	3801	0	3801	0	0	0	878	3251	0	-1898	0	0	0	1399715	150754	0	0	0	0	0	0	53648	466086	409350	0	54493	0	0	0	0	0	0	2022651	46005	798328	1818245	0	815300	142384	0	52991	274646	3251	26102	5133	91750	46002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594501	523003	0	0	71498	0	0	54398	5252857	782427	944476	2145637	0	156485	472238	2145637	2774360	0	25000	25000	728443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8418649	1898	8417296	
249658	0	0	0	0	0	0	0	0	0	0	120	109373	0	0	0	0	0	30488	3754	31325	31325	0	0	0	0	0	0	0	0	0	20	0	0	0	0	6214	1070	0	0	0	0	0	0	-5027	14219	3261	0	38023	0	0	0	0	0	0	0	865	6525	23098	0	0	0	0	0	13250	20	0	719	0	-6486	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	20433	5915	6525	105047	0	1183	3263	105047	109493	0	0	0	8721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100593	0	100573	
249957	0	0	0	0	0	0	0	0	0	0	0	24281	0	0	0	0	0	20465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10321	1188	0	0	0	715	0	0	179	246	5922	3939	0	0	0	0	0	0	0	0	988	1288	18189	0	0	0	0	0	1731	0	0	280	0	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	208	0	0	0	10567	9093	5227	19848	0	1819	2614	19848	24281	0	0	0	4777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42685	0	42685	
250047	0	0	0	0	0	0	0	0	0	0	0	100826	0	0	0	0	0	76122	324	4050	4050	361	361	0	0	0	361	0	0	0	0	0	0	0	0	718	30778	0	0	0	0	248	0	2179	6170	38940	13774	0	0	0	0	0	0	0	0	0	17768	58354	0	0	0	0	0	7425	0	0	620	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1293	0	0	0	1293	0	0	0	6888	70338	31790	70863	0	14068	15895	70863	100826	0	0	0	11519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170199	0	170199	
250430	0	0	0	0	0	0	0	0	0	0	0	55167	0	0	0	0	0	34439	0	0	0	7	7	0	0	0	7	0	0	0	0	0	0	0	0	0	9832	0	0	0	0	7717	0	1817	36	15595	19785	0	0	0	0	0	0	0	0	0	13182	21257	0	0	0	0	0	8016	0	0	0	0	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	27727	40684	29280	0	5545	20342	29280	55167	0	2300	2300	13597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99082	0	99082	
250476	0	0	0	0	0	0	0	0	0	0	766	61600	0	0	0	0	0	59178	0	0	0	196	196	0	0	0	196	0	0	63	0	0	0	0	0	2899	11523	0	0	0	0	0	0	3887	747	51684	4672	0	0	0	0	0	0	0	0	0	34713	24465	0	0	0	0	0	7799	63	2	3690	279	2404	0	0	0	0	0	729	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3648	66897	39664	29155	0	13379	19832	29155	62366	0	0	0	11892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140843	-3887	136750	
250850	0	0	0	0	0	0	0	0	0	0	0	45946	0	0	0	0	0	32235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	0	1257	1874	19505	14811	1316	0	0	0	0	0	0	0	0	4390	27845	0	0	0	0	0	2349	0	0	0	0	770	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874	24129	19201	31519	0	4826	9601	31519	45946	0	2957	2957	6442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76755	0	76755	
251352	0	0	0	0	0	0	0	0	0	0	574	146742	0	0	0	0	0	90292	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	5540	5239	0	0	0	0	475	0	3749	34365	86127	62101	0	0	0	0	0	0	0	2161	0	9103	79028	0	0	0	0	0	15776	272	1047	656	722	1606	622	18	0	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43131	92022	72401	92711	0	18404	36201	92711	147316	0	0	0	33062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295499	0	295227	
251558	0	0	0	0	0	0	0	0	0	985	0	187395	0	0	0	0	0	164831	0	0	0	0	0	0	0	0	0	0	0	890	123	0	0	0	0	6739	18479	0	0	0	0	0	0	2976	2824	46982	18736	15476	0	0	0	0	0	0	0	8371	42838	113622	0	0	0	0	0	12868	1013	440	881	0	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033	0	0	0	2033	0	0	0	10003	74713	61574	141665	0	14943	30787	141665	187395	0	0	0	23653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287540	0	286527	
251745	0	0	0	0	0	0	0	0	0	0	401	163418	0	0	0	0	0	134133	0	0	0	367	367	0	0	0	367	0	0	672	0	0	0	0	0	51983	13221	0	0	0	24456	1737	0	2434	24910	79430	0	0	0	0	0	711	0	0	0	0	18398	115735	0	0	0	0	0	11920	672	692	764	148	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002	0	0	0	4002	0	0	0	77585	117871	20994	129748	0	23574	10497	129748	163819	0	0	0	35638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349143	0	348471	
251857	0	0	0	0	0	0	0	0	0	0	369	42358	0	0	0	0	0	28927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8021	0	0	0	0	0	529	0	24356	0	0	0	0	0	0	0	0	0	0	1625	27302	0	0	0	0	0	1590	0	0	0	0	-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25006	1625	36913	0	5001	813	36913	42727	0	650	650	6472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64248	0	64248	
251978	0	0	0	0	0	0	0	0	0	0	1049	103476	0	0	0	0	0	110962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797	10177	0	0	435	10085	1130	0	98	142	1058	0	0	0	0	0	0	0	0	0	0	43593	67369	0	0	0	0	0	10590	0	1018	1043	0	-2258	0	0	0	0	0	82	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	30913	44723	75980	0	6183	22362	75980	104525	0	8550	8550	15163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152668	0	152668	
252041	0	0	0	0	0	0	0	0	0	0	0	160541	0	0	0	0	0	145458	448	5600	5600	273	273	0	0	0	273	0	0	842	0	0	0	0	0	6556	181	0	0	0	0	0	0	1577	250	61945	15700	460	0	0	0	2964	0	0	0	1890	44300	99268	0	0	0	0	0	7334	842	385	928	283	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4972	0	0	0	4972	0	0	0	7191	67239	63247	115469	0	13448	31624	115469	160541	0	2295	2295	21088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246622	0	245780	
252256	0	0	0	0	0	0	0	0	0	0	0	6743	0	0	0	0	0	5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	8582	0	0	0	0	0	0	7	0	1186	0	0	0	0	0	0	0	0	0	8	2823	2808	0	0	0	0	0	502	0	0	0	0	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	10107	2823	3310	0	2021	1412	3310	6743	0	331	331	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16186	0	16186	
252452	0	0	0	0	0	0	0	0	0	0	0	38729	0	0	0	0	0	36025	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	5754	1515	0	0	0	0	0	0	699	18785	11101	1591	0	0	0	0	0	0	0	0	0	11464	24561	0	0	0	0	0	4122	250	43	126	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	1389	0	0	0	24582	12742	13055	29653	0	2548	6528	29653	38729	0	0	0	6830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78918	0	78668	
252658	0	0	0	0	0	0	0	0	0	0	345	52070	0	0	0	0	0	54212	0	0	0	194	194	0	0	0	194	0	0	0	0	0	0	0	0	2955	1259	0	0	0	0	0	0	376	262	13586	1636	711	0	0	0	0	0	0	4370	2587	9728	37527	0	0	0	0	0	3515	0	66	0	0	-624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	713	0	0	0	0	7653	22478	12077	41880	0	4496	6039	41880	52415	0	5046	5046	7876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78954	0	78954	
253262	0	0	0	0	0	0	0	0	0	0	0	166357	0	0	0	0	0	153071	0	0	0	1426	1426	0	0	0	1426	0	0	84	0	0	0	0	0	2344	3248	0	0	0	0	0	0	1649	30001	63951	1826	2659	0	0	0	0	0	0	0	6942	31371	114758	0	0	0	0	0	17734	84	403	1424	41	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32748	75565	33238	134625	0	15113	16619	134625	166357	0	0	0	22570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281324	0	281240	
253356	0	0	0	0	0	0	0	0	25	0	0	539394	0	0	0	0	0	438801	0	0	0	357	357	0	226	0	131	0	0	0	0	0	0	0	0	159	48613	0	0	0	10903	454	717	8436	65073	268545	2817	6360	0	0	0	0	0	0	0	0	32000	406801	0	0	0	0	0	40736	0	150	352	131	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	65382	337905	35402	454112	0	67581	17701	454112	539394	0	9241	9241	91694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884942	0	884942	
253440	0	0	0	0	0	0	0	0	0	0	363	135194	0	0	0	0	0	131412	0	0	0	780	780	0	0	0	780	0	0	169	19	0	0	0	0	12230	3236	0	0	0	0	0	0	114	1771	11302	0	0	0	0	0	0	245	0	0	1667	34025	95720	0	0	0	0	0	14191	188	543	660	143	-1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	291	0	0	0	291	0	0	0	0	0	0	4279	0	32	0	4247	0	0	0	14544	22665	34168	113940	0	4533	17084	113940	135557	0	5768	5768	16791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177577	0	177389	
253468	0	0	0	0	0	0	0	0	0	0	15828	702419	0	0	0	0	0	595315	0	0	0	6608	6608	0	1534	0	5074	0	0	0	0	0	0	0	0	38663	40069	0	0	1702	0	0	0	12823	17523	315953	2595	33147	0	0	0	0	0	0	0	2260	111678	481377	0	0	0	0	0	47778	1378	3510	6850	0	-10408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33714	0	1500	350	31864	0	0	0	61398	368166	114623	587502	0	73633	57312	587502	718447	0	0	0	121204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097174	0	1095796	
253646	0	0	0	0	0	0	0	0	0	0	0	113156	0	0	0	0	0	101888	0	0	0	1226	1226	613	613	0	0	0	0	313	0	0	0	0	0	2862	438	0	0	0	0	0	0	726	0	42305	1730	0	0	0	0	200	0	0	0	3008	6913	91967	0	0	0	0	0	6588	313	0	32	95	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4681	0	4681	0	0	0	0	0	3475	52861	8938	98115	0	10572	4469	98115	113156	0	1784	1784	13455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157230	0	156917	
253730	0	0	0	0	0	0	0	0	0	0	0	70192	0	0	0	0	0	65606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	2574	0	0	0	0	0	0	534	0	7991	0	0	0	0	0	0	0	0	0	0	13431	52175	0	0	0	0	0	8365	0	0	0	0	-308	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1262	14682	13431	60540	0	2936	6716	60540	70192	0	4117	4117	7860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86517	0	86517	
253776	0	0	0	0	0	0	0	0	0	5	21	6288	0	0	0	0	0	7981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	472	0	0	16	8	0	0	13	1200	3756	0	0	0	0	0	0	0	0	0	0	6690	1291	0	0	0	0	0	1007	0	15	208	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1803	4444	6690	2075	0	889	3345	2075	6309	0	0	0	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14910	0	14878	
254317	0	0	0	0	0	0	0	0	0	193	0	730509	0	0	0	0	0	51812	0	0	0	2214	2214	0	0	0	2214	0	0	0	0	0	0	0	0	4882	9460	0	-3092	81	168515	3971	566543	12328	0	0	0	53336	0	0	0	0	0	0	0	0	3352	48460	0	0	0	0	0	12568	0	0	0	0	7438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8131	0	0	0	8131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4963	177975	7323	691252	0	35595	3662	691252	730509	0	0	0	122352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879470	0	879470	
254504	0	0	0	0	0	0	0	0	0	0	517	113885	0	0	0	0	0	100230	0	0	0	475	475	0	0	0	475	0	0	1624	0	0	0	0	0	3347	8852	0	0	0	0	0	0	1076	2426	54066	95	0	0	0	0	0	0	0	0	0	41355	58875	0	0	0	0	0	15032	1624	253	458	116	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8213	0	0	0	8213	0	0	0	6026	67376	41566	80144	0	13475	20783	80144	114402	0	4000	4000	13779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187199	0	185575	
254652	0	0	0	0	0	0	0	0	0	0	78	95107	0	0	0	0	0	65202	0	0	0	493	493	0	0	0	493	0	0	10	0	0	0	0	0	0	9330	0	0	0	7446	19920	9372	682	26	216	2713	2316	0	0	0	0	0	0	0	0	8756	56446	0	0	0	0	0	7355	10	0	0	0	-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	351	351	0	0	0	0	0	0	0	0	0	0	0	377	17590	31389	75972	0	3518	15695	75972	95185	0	598	598	10128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127185	0	127175	
254670	0	0	0	0	0	0	0	0	0	0	0	5497	0	0	0	0	0	5994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	20	0	0	0	0	0	0	444	0	11060	0	0	0	0	0	0	0	0	0	0	5859	135	0	0	0	0	0	575	0	0	449	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	11529	5859	261	0	2306	2930	261	5497	0	0	0	3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18284	0	18284	
254849	0	0	0	0	0	0	0	0	0	0	1143	116799	0	0	0	0	0	102465	0	0	0	1029	1029	0	0	0	1029	0	2428	0	0	0	0	0	0	51652	1189	0	0	0	0	0	0	177	500	10892	0	0	0	0	0	7390	0	0	0	1323	15545	85597	0	0	0	0	0	16209	0	146	766	30	-1930	547	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	384	0	0	0	52298	18175	22965	102824	0	3635	11483	102824	117942	0	4005	4005	18857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181546	0	181546	
255136	0	0	0	0	0	0	0	0	0	0	3298	192818	0	0	0	0	0	132734	0	0	0	205	205	0	0	0	205	0	0	0	0	0	0	0	0	28160	23801	0	0	0	0	0	0	475	2115	37861	4910	1235	0	0	0	0	0	0	0	189	38334	94211	0	0	0	0	0	67829	0	0	2126	0	-5274	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	253	0	0	0	30275	63977	43244	161699	0	12795	21622	161699	196116	0	0	0	6382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303248	0	303248	
255350	0	0	0	0	0	0	0	0	0	0	0	85757	0	0	0	0	0	76918	0	0	0	0	0	0	0	0	0	0	0	604	0	0	0	0	0	983	2764	0	0	0	0	0	0	665	3509	31501	0	0	0	0	0	52	0	0	0	596	12356	63966	0	0	0	0	0	8586	604	210	555	0	268	772	0	0	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	515	0	0	0	4702	35416	12408	72470	0	7083	6204	72470	85757	0	0	0	11195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125129	0	124525	
255547	0	0	0	0	0	0	0	0	0	0	523	52363	0	0	0	0	0	47778	288	3600	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4373	0	0	0	0	0	0	661	2392	6058	7804	0	0	0	0	0	150	0	0	0	21113	26665	0	0	0	0	0	3310	0	108	0	0	-449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	2306	0	0	0	2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	12518	28917	35923	0	2504	14459	35923	52886	0	2087	2087	8733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73510	0	73510	
255556	0	0	0	0	0	0	0	0	0	0	0	106046	0	0	0	0	0	84783	134	1675	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8714	2007	0	0	13475	32612	2919	3000	805	2980	22055	2342	500	0	0	0	0	0	0	0	0	25582	59201	0	0	0	0	0	11293	0	381	1351	117	-18	216	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3362	3362	0	0	0	3362	0	0	0	0	0	0	1346	0	0	0	1346	0	0	0	25550	59109	30960	78744	0	11822	15480	78744	106046	0	1084	1084	18030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191568	0	191568	
255574	0	0	0	0	0	0	0	0	0	0	556	358818	0	0	0	0	0	392983	0	0	0	5901	5901	0	0	0	5901	0	0	269	0	0	0	0	0	9242	50025	0	0	12076	42492	0	0	3924	336020	4417	0	0	0	0	0	0	0	0	0	0	265498	127485	0	0	0	0	0	53177	0	0	0	0	-1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817	817	0	0	0	817	0	0	0	0	0	0	30815	0	0	21914	8901	0	0	0	357338	96934	287412	196281	0	19387	143706	196281	359374	0	0	0	123159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899308	0	897137	
255659	0	0	0	0	0	0	0	0	147	0	11304	1374851	0	0	0	0	0	1259114	0	0	0	4148	4148	0	1234	0	2914	0	0	27408	0	0	0	0	0	31892	25011	0	0	0	0	0	0	19333	6065	743030	22332	37	0	0	0	11229	0	0	0	24988	216541	1017585	0	0	0	0	0	85116	27408	3917	8813	238	18110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8059	8059	0	0	8059	0	0	0	0	0	0	0	34670	0	0	7358	27312	0	0	147	41874	803076	265904	1092588	0	160615	132952	1092588	1386155	0	0	0	184151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2136006	0	2108598	
