"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
330248																																							7483	2159	38508	0	983	1654	65	4593	150102	131124	970	132094	0	783	0	0	18008	1300	150102	0	0	12993	0	0	4150	0	30127	100997	2b	1231	0	87809	87026	-435	7631	0	0	0	18008		0	
330855																																							55287	17337	288127	0	34131	38886	8428	63344	1769585	1494235	10960	1550505	463	13275	10000	0	218618	600	1769586	0	0	138915	0	0	83166	11631	295228	1199007	1a	1231	0	1265689	1252414	-4063	0	0	0	35310	219081		0	
330873																																							3049	1293	41246	0	406	563	0	2880	223367	198998	406	205404	0	1468	6000	0	17963	0	223367	0	0	309	0	0	17956	0	24475	174523	1a	1231	0	175398	173930	-302	0	0	0	0	17963		0	
330949																																							255	3816	17178	0	0	3567	0	2775	197831	166380	1308	180358	0	1278	12670	0	17473	300	197831	0	0	8825	0	0	8400	0	28215	138165	1b	1231	0	150586	149308	-52	6876	0	0	0	17473		14056	
331076																																							1647	1715	42942	0	83	4975	69	9657	259596	192600	1662	210012	0	2188	15750	0	49584	1	259596	0	0	35539	0	0	14199	0	29517	163083	1a	1231	0	200278	198090	-155	418	0	0	0	49584	0	0	
331375																																							2726	4856	22704	0	79	5307	0	3250	270861	223614	621	248235	0	1736	24000	0	22626	0	270861	0	0	1745	0	0	20940	0	26417	197197	1a	0331	0	233675	231939	-59	0	0	0	0	22626		0	
331544																																							6131	2802	42154	0	0	2256	0	3285	100140	81656	288	81944	0	493	0	0	18196	1500	100140	0	0	10821	0	0	6000	0	19132	62524	8	1231	0	43329	42836	-125	376	0	0	0	18196		300	
331553																																							0	993	0	0	0	302	0	596	41207	37051	169	37625	0	282	405	0	3582	400	41207	0	0	2482	0	0	700	0	10963	26088	4	1231	0	11630	11348	0	27968	0	0	0	3582		0	
331713																																							610	6119	84640	0	0	8928	350	21147	486816	368462	3456	432318	0	4646	60400	0	54498	75	486816	0	0	52494	0	0	500	0	50133	318329	2b	1231	0	369668	365022	1429	0	0	0	0	54498		0	
332055																																							138	13901	0	0	0	1265	348	1610	188166	167702	1168	168870	0	2190	0	0	19296	400	188166	0	0	18396	0	0	500	0	21286	146415	4	1231	0	163018	160828	0	0	0	0	0	19296	0	10076	
332224																																							22518	2400	50336	0	0	3471	0	15582	267837	242322	3454	247605	0	2039	1829	0	20232	2846	267837	0	0	6837	0	0	13143	0	56239	186083	2b	1231	0	175569	173530	-2594	0	0	0	0	20232		0	
332345																																							2909	1673	662	0	55	216	0	112	21004	18425	86	18511	0	165	0	0	2492	100	21003	0	0	1887	0	0	500	0	3208	15217	5	1231	0	15486	15321	5	56	0	0	0	2492		0	
332402																																							4700	3774	50189	0	8206	6307	76	18586	614869	453045	6100	547053	0	4282	87908	0	67816	29	614869	0	0	44545	0	0	30292	41858	74417	378628	2b	1231	-5774	485455	481173	-1276	0	0	0	0	67816		0	
332671																																							4452	2079	9161	0	0	2244	473	10782	90986	54218	2676	66894	0	1178	10000	0	24092	0	90986	0	0	24884	0	0	0	0	5429	48789	1a	1231	0	61372	60194	-792	0	0	0	0	24092	1401	200	
332756																																							2592	942	9685	0	0	694	0	921	49196	33882	33	39465	0	295	5550	0	9731	100	49196	0	0	6688	0	0	3000	0	6734	27148	4	1231	0	34657	34362	-57	0	0	0	0	9731		0	
333034																																							61215	1360	23147	0	0	924	1000	1676	214219	180660	783	181443	0	5906	0	0	32776	1000	214219	0	0	24782	0	0	7000	0	57030	123630	2b	1231	0	130053	124147	-6	0	0	0	0	32776		750	
333203																																							16398	18795	80105	0	4202	19257	0	18642	812703	702604	3962	746325	0	5572	39427	0	66378	200	812703	0	0	60767	3884	0	5494	5647	130075	572529	1a	1231	0	650769	645197	-83	22	0	0	332	66378	554	0	
333650																																							49219	3613	24955	0	2359	1328	9	7789	345118	300470	608	301188	0	5364	110	0	43930	646	345118	0	0	28807	0	0	14150	0	49704	250766	4	1231	0	234543	229179	327	26300	0	0	0	43930		367	
333856																																							11820	3925	57051	0	672	3020	0	4873	205688	185016	392	185408	0	1537	0	0	20280	555	205688	0	0	17157	0	0	3245	0	67192	117824	1a	1231	0	125576	124039	-677	0	0	0	0	20280		288	
333940																																							5914	1105	11133	0	0	337	0	911	67663	59919	149	60068	0	188	0	0	7595	200	67663	0	0	7326	0	0	200	0	20812	39107	4	1231	0	23440	23252	-131	8190	0	0	0	7595		16821	
334264																																							16481	7667	80655	0	656	13325	106	11902	441751	399453	1739	403459	0	3963	0	0	38292	625	441751	0	0	28516	0	0	9601	0	140885	258568	2b	1231	0	295372	291409	-450	19550	0	0	2267	38292		0	
334648																																							8	3487	77546	0	0	5474	14	2829	182582	155111	893	163468	0	1597	7464	0	19114	480	182582	0	0	12200	0	0	7520	0	24157	130954	8	1231	0	87690	86093	-1086	7131	0	0	0	19114		0	
334657																																							14199	1700	0	0	0	524	168	2102	83451	74793	1719	76565	0	741	53	0	6886	500	83451	0	0	886	0	0	5500	0	16384	58409	4	1231	0	64618	63877	0	881	0	0	0	6886		0	
335346																																							17008	2360	77189	0	0	1687	38	9998	175640	150103	65	150168	0	1810	0	0	25472	500	175640	0	0	24603	0	0	972	0	42124	107979	1a	1231	0	69170	67360	-603	0	0	0	0	25472		0	
335355																																							674	2008	39569	0	0	4309	0	6737	141867	109646	301	123672	0	1063	13725	0	18195	1200	141867	0	0	10417	0	0	6800	0	25168	84478	4	1231	0	87745	86682	-222	1888	0	0	0	18195		0	
336147																																							9234	1893	15890	0	0	1109	0	2092	111726	90221	292	98068	0	866	7555	0	13658	400	111726	0	0	7933	0	0	5433	0	27394	62827	9	1231	0	72140	71274	-108	8828	0	0	0	13658		1406	
336361																																							31424	3165	6563	0	0	1956	0	859	137534	116904	280	117184	0	815	0	0	20350	600	137534	0	0	14546	0	0	5200	0	33127	83777	1a	1231	0	70643	69828	4	0	0	0	0	20350		23739	
336576																																							1512	2967	21137	0	0	7890	4027	5204	305916	246411	363	291874	0	1288	45100	0	14043	0	305917	0	0	15841	0	0	0	1770	24131	222280	1a	630	0	262495	261207	-1798	202	0	0	0	14043		0	
336950																																							3384	336	0	0	0	111	0	585	21273	18525	33	19058	0	425	0	0	2215	25	21273	0	0	1615	0	0	575	0	3047	15478	5	1231	0	16382	15957	0	0	0	500	0	2215		900	
337247																																							0	998	19996	0	0	275	0	964	49389	39002	106	39108	0	299	0	0	10281	200	49389	0	0	8270	0	0	1700	0	5178	33824	4	1231	0	25509	25210	111	1946	0	0	0	10281		0	
337340																																							40867	2104	21333	0	8106	1596	0	899	146825	126533	261	126794	0	726	0	0	20031	665	146825	0	0	3914	0	0	15335	0	20819	105714	1a	1231	0	72646	71920	117	0	0	0	0	20031		0	
338178																																							8341	4649	22301	0	0	2615	0	11271	322297	257354	774	288097	0	1355	29969	0	34200	0	322297	0	0	35461	0	0	358	0	21760	235594	1a	1231	-1624	268656	267301	5	4073	0	0	0	34200	1746	0	
338646																																							94941	3379	26057	0	2394	1653	1411	5143	314267	284391	1954	287845	0	2494	1500	0	26422	650	314267	0	0	18357	0	0	7363	0	37366	247025	2a	1231	0	181750	179256	52	0	0	0	0	26422	33	0	
338851																																							11914	4079	13158	0	0	1193	1215	364	77156	68284	97	68381	0	309	0	0	8775	150	77156	0	0	1943	0	0	6850	0	14187	54097	4	1231	0	45542	45233	-168	0	0	0	0	8775		0	
338945																																							2924	2123	9053	0	0	665	0	665	63931	55400	176	57576	0	466	2000	0	6355	200	63931	0	0	4965	0	0	1320	0	8100	47300	9	1231	0	48362	47896	-130	0	0	0	0	6355		605	
339054																																							8729	1188	19554	0	0	1028	0	3088	73547	57251	248	65499	0	485	8000	0	8049	600	73548	0	0	5336	0	0	2400	0	15614	41637	4	1231	0	40192	39707	-287	0	0	0	0	8049		253	
339072																																							31922	7066	254860	0	194113	17297	424	54331	1042123	634136	9668	796941	0	6587	153137	0	245182	1168	1042123	0	0	228528	0	0	17781	73909	432028	202108	1a	930	0	414788	408201	-2295	0	0	0	0	245182		0	
339353																																							8296	1296	7019	0	1531	304	0	1672	67563	56196	95	56841	0	517	550	0	10722	50	67563	0	0	4620	0	0	5850	0	18961	37235	4	1231	0	43362	42845	202	4600	0	0	0	10722		0	
339456																																							12644	5442	64794	0	0	18715	2983	4669	411594	361420	1004	362424	0	3756	0	0	49170	600	411594	0	0	35252	0	0	13450	2019	167242	194178	2b	1231	0	304084	300328	-132	0	0	0	0	49170		0	
339607																																							17309	9732	103434	0	5935	15694	0	22893	1011811	679435	7325	897680	0	4547	210920	0	114130	0	1011810	0	0	112944	3050	0	9000	157	93600	585835	1b	1231	0	826560	822013	-7814	0	0	0	0	114130	11594	0	
339773																																							5698	9329	208816	0	2524	29933	1480	47244	2224521	1623846	11926	1945235	0	14220	309463	0	279286	0	2224521	0	0	280424	0	0	0	0	117840	1506006	1a	0331	0	1926010	1911790	-1138	7707	0	0	0	279286		0	
339858																																							558880	842974	9023816	206484	1362892	415887	10966	2473967	39778824	25586946	865992	35452391	0	205340	7417402	65228	4326433	82517	39778824	2870885	203001	1862713	0	0	2384734	155679	1553898	24033048	2a	1231	0	21718431	21513091	-3531	4976	0	892266	421556	4326433	14783	323544	
339876																																							8113	469	3779	0	0	182	0	211	41096	33829	58	33887	0	126	0	0	7209	0	41096	0	0	7226	0	0	0	0	122	33707	6	0930	0	28468	28342	-17	0	0	0	0	7209		0	
340135																																							348	28217	186259	1755	0	39643	120	56438	1410529	1137569	9785	1289466	0	7690	108061	0	121063	2269	1410529	0	0	92799	83	0	26142	4219	294162	843407	2a	1231	0	1094617	1086927	-147	0	0	0	34051	121063	0	6520	
340144																																							16143	9374	123630	950	1912	10160	113	25024	893416	718144	8714	800894	0	6507	51166	0	92522	1805	893416	0	0	61901	0	0	28819	245	138760	579384	2b	1231	0	667263	660756	-3	2047	0	0	22870	92522	0	43062	
340256																																							18717	1445	57176	0	0	8163	11436	5158	502843	443999	2017	446016	0	2174	0	0	56827	341	502843	0	0	16505	0	0	40659	0	84342	359657	4	1231	0	401408	399234	-678	0	0	0	0	56827	0	1514	
340443																																							4847	667	46455	0	637	1067	0	4531	101501	79028	1062	86090	0	302	6000	0	15411	500	101501	0	0	14239	0	0	500	0	13873	65155	4	1231	0	41621	41319	172	1978	0	0	0	15411		0	
340742																																							1039	7129	121116	0	170	7027	1763	28307	697291	546971	8980	613172	0	7845	44500	0	84119	400	697291	0	0	-31412	0	0	115687	4467	66587	480385	2b	1231	0	489004	481159	-556	42729	0	0	12721	84119	2385	0	
340751																																							32841	6908	131519	0	0	1769	450	9426	589774	515154	3348	524600	0	6809	5000	0	65174	100	589774	0	0	58446	0	0	1784	0	167693	347461	1a	1231	0	411670	404861	4844	2000	0	0	1098	65174		0	
341310																																							36254	7354	81621	0	697	11322	158	20707	585405	525997	4386	530383	0	4160	0	0	55022	0	585405	0	0	49559	0	0	6028	217	99497	426500	1a	630	0	431151	426991	-565	0	0	0	0	55022		84	
342054																																							20733	4305	105077	0	0	4889	109	2561	358633	321486	1051	331629	0	2617	0	0	27004	750	358633	0	0	25415	0	0	3037	354	52560	268926	2b	1231	0	220694	218077	-2198	2528	0	0	9092	27004		0	
342362																																							25322	3978	588170	0	1915	8462	0	25588	773536	682879	4598	687477	0	2097	0	0	86059	1200	773536	0	0	52582	0	0	28310	0	78762	604117	1b	1231	0	122198	120101	3967	0	0	0	0	86059		0	
342410																																							54830	22387	490103	0	18519	38094	1457	86092	1971339	1649258	19839	1790061	0	14283	111385	0	181278	564	1971339	0	0	70159	3814	0	109745	4787	218675	1430583	2a	1231	0	1265539	1251256	810	0	0	0	9579	181278	0	0	
342634																																							240308	213739	1723445	0	476561	189743	32139	522475	13474941	11550219	160411	11842557	0	80302	83265	0	1632384	13390	13474941	11616	1795	851675	0	0	808528	172683	2870198	8680021	2a	1231	0	9088215	9007913	-41209	0	0	8431	38436	1632384	0	884319	
343051																																							3326	4319	46636	0	0	1320	521	5057	96803	82215	1777	83992	0	404	0	0	12811	50	96803	0	0	12583	0	0	400	0	21597	60618	4	1231	0	33206	32802	-222	1780	0	0	0	12811		1042	
343248																																							100	792	5211	0	0	154	0	542	33468	23920	60	27683	0	322	3703	0	5785	37	33468	0	0	5650	0	0	205	0	4692	19228	4	1231	-96	23975	23653	-11	0	0	0	0	5785		3016	
343257																																							1494	1563	17679	0	0	551	0	2009	45717	41638	94	41732	0	208	0	0	3985	400	45717	0	0	1059	0	0	2500	0	17110	24528	9	1231	0	17051	16843	26	5578	0	0	0	3985		0	
343770																																							4193	464	6272	0	0	111	0	446	61705	53612	221	53833	0	460	0	0	7872	0	61705	0	0	7877	0	0	0	0	5385	48227	4	1231	0	46616	46156	-5	2211	0	0	0	7872		1852	
343903																																							8804	7947	21777	0	8120	6980	168	19804	591561	472405	4645	536550	0	3922	59500	0	55011	0	591561	0	0	57424	0	0	0	0	52690	419715	1b	1231	0	500642	496720	-2413	63	0	0	0	55011		21178	
343958																																							17	1560	799	0	208	817	0	2255	79334	69107	474	71626	0	1033	1726	0	7708	50	79334	0	0	283	0	0	7375	0	9894	59213	4	1231	0	74711	73678	0	0	0	319	0	7708		0	
344647																																							37387	8625	352780	0	3044	14750	867	26556	908228	741201	4275	821137	0	13852	0	0	87091	1700	908228	0	0	59183	0	0	26101	118	141269	599932	2b	1231	0	476726	462874	107	262	0	0	75661	87091		965	
344816																																							1493	6583	145776	0	4567	7578	4079	4152	459631	401857	1076	415776	0	2819	140	0	43855	560	459631	0	0	13383	0	0	30289	0	87289	314568	2a	1231	0	280621	277802	-377	7601	0	0	12703	43855	0	0	
344852																																							20363	3602	45568	0	0	1706	0	1940	108974	99071	554	99625	0	571	0	0	9349	250	108974	0	0	5313	0	0	3950	0	27093	71978	4	1231	0	32153	31582	-164	4213	0	0	0	9349	0	0	
345309																																							25339	21249	92364	224	464	16561	177	46650	1135350	892894	25787	958860	0	7978	40179	0	176490	0	1135350	0	0	175558	0	0	3190	2443	227389	665505	1a	1231	0	836129	828151	-2258	0	0	0	0	176490	46765	54963	
345345																																							36383	1298	5652	0	1473	3023	0	5703	322502	244314	1435	286749	0	4871	41000	0	35753	300	322502	0	0	30787	0	0	4663	222	23634	220680	1a	1231	0	272919	268048	3	700	0	0	0	35753		0	
345747																																							9000	4274	36635	0	2020	11752	2040	18474	502664	438197	2011	450208	0	5449	10000	0	52456	100	502664	0	0	32657	0	0	19900	82	99922	338275	1b	1231	0	384660	379211	-201	7489	0	0	0	52456		31687	
345756																																							1006	4595	56547	0	1363	7085	0	18477	372227	277731	4781	324239	0	2497	41727	0	47988	1375	372227	0	0	46301	0	0	600	40056	80707	197024	1a	1231	0	245595	243098	-288	0	0	0	0	47988		0	
345877																																							54083	4977	342	0	4639	9069	957	16449	474940	398904	3073	424489	0	2763	22512	0	50451	0	474940	0	0	24305	0	0	26520	617	60304	338600	2b	1231	-384	385886	383123	10	0	0	0	0	50451		684	
346379																																							7615	4771	11098	0	539	5383	0	6968	163195	114319	635	149435	0	1440	34481	0	13760	3403	163195	0	0	8887	0	0	1497	1967	8058	106261	2b	630	0	126294	124854	-27	0	0	0	0	13760		0	
346566																																							12838	1325	6821	0	0	1365	0	364	58743	51520	45	51565	0	536	0	0	7178	750	58743	0	0	5693	0	0	750	0	17385	34135	1b	1231	0	31159	30623	-15	5407	0	0	0	7178		0	
346771																																							62088	3798	105	0	1238	4004	418	1749	173898	152780	3259	156039	0	941	0	0	17859	1	173898	0	0	7349	0	0	10528	733	32835	119945	2b	1231	0	100695	99754	-19	0	0	0	0	17859		11	
347022																																							50112	6113	50282	0	0	7509	1134	1939	195755	166668	413	171335	0	1626	0	0	24420	2500	195755	0	0	20078	0	0	2500	0	46974	119694	1a	1231	0	80292	78666	-658	0	0	0	4254	24420		0	
347639																																							27599	3325	36518	0	1404	7543	224	17310	294468	264767	780	268847	0	3938	3300	0	25621	1800	294468	0	0	13419	0	2000	8545	1371	98732	166035	1a	1231	-18	198487	194549	-125	0	0	0	0	25621		4625	
347956																																							112721	4930	5856	306	0	27302	104	16993	680455	610030	3905	614403	0	6256	468	0	66052	1942	680455	0	0	43148	0	0	20958	0	80658	529372	2a	1231	0	484717	478461	4	5308	0	0	0	66052	28474	0	
348159																																							2535	3272	18114	0	1819	1941	0	5087	139093	117721	167	121400	0	1489	3512	0	17693	247	139093	0	0	5623	0	0	11887	0	21730	95991	5	1231	0	107814	106325	-64	0	0	0	0	17693		0	
348207																																							98724	9881	4102	0	1057	2583	0	98157	3047048	2125328	22024	2842363	0	18373	692773	0	204685	1	3047048	2934	0	55340	0	0	151460	0	210817	1914511	2a	1231	0	2705793	2687420	-2116	0	0	0	2238	204685	0	142190	
348720																																							156318	8281	6946	0	542	14653	2568	9182	632376	555951	5915	561866	0	7607	0	0	70511	698	632377	0	0	65295	0	0	4524	0	173383	382568	2b	1231	0	441493	433886	-6	0	0	0	0	70511		0	
349129																																							12731	5445	64074	0	0	2662	75	1384	188971	162020	618	162638	0	1093	0	0	26333	500	188971	0	0	19188	0	0	7500	0	46990	115030	2a	1231	0	67114	66021	-855	36403	0	0	0	26333	0	176	
349343																																							37884	9055	13266	14	456	2332	0	5988	191738	171040	350	171390	0	1410	0	0	20349	460	191739	0	0	16821	0	0	3090	0	57087	113953	4	1231	0	124153	122743	-22	0	0	0	0	20349		0	
350572																																							9485	988	51490	0	4771	2569	0	1308	144881	125369	841	126210	0	614	0	0	18670	77	144880	0	0	1911	0	0	17303	0	22873	102496	4	1231	0	74884	74270	-621	0	0	0	0	18670		0	
350657																																							11103	486	4174	0	0	463	27	599	40351	36710	137	36847	0	199	0	0	3504	300	40351	0	0	2942	0	0	300	0	7508	29202	1a	1231	0	18888	18689	-38	41	0	0	0	3504	0	4769	
350750																																							16503	3028	9	0	0	2736	114	1811	175508	154493	339	154832	0	1608	0	0	20676	680	175508	0	0	18796	0	0	1200	0	38800	115693	1b	1231	0	152915	151307	0	0	0	0	0	20676		0	
351131																																							2998	3416	22338	0	0	816	44	705	50502	39563	157	39720	0	241	0	0	10782	123	50502	0	0	10218	0	0	425	0	13536	26027	1a	1231	0	18383	18142	16	2043	0	0	0	10782		0	
351560																																							57096	5174	0	0	0	7262	0	8849	248917	209954	7364	217318	0	3454	0	0	31599	5230	248917	0	0	26369	0	0	0	0	94293	115661	1a	1231	0	173599	170145	0	0	0	0	0	31599		391	
351878																																							6431	1714	16291	0	0	903	502	1145	129240	109526	49	115175	0	599	5600	0	14065	0	129240	0	0	14165	0	0	0	0	2568	106958	1a	1231	0	102853	102254	-100	0	0	0	0	14065		0	
352370																																							23680	1939	3240	0	297	6307	226	7586	155568	129151	1965	131116	0	933	0	0	24452	0	155568	0	0	24528	0	0	0	0	11654	117497	1b	1231	0	112903	111970	-76	0	0	0	0	24452		323	
352651																																							12874	521	9939	0	0	247	0	355	50984	42278	287	42565	0	520	0	0	8419	250	50984	0	0	6514	0	0	1650	0	13417	28861	5	1231	0	27468	26948	5	100	0	0	0	8419		0	
352745																																							10957	1318	41173	0	0	2067	0	3539	224623	198784	232	205016	0	1280	6000	0	19607	300	224623	0	0	18028	0	0	1200	0	54290	144494	5	1231	0	163487	162207	79	693	0	0	0	19607		2669	
352772																																							24712	214736	1552346	0	384247	218602	2611	359429	11453115	9175132	194800	9914918	0	94846	418000	0	1538197	2851	11453115	32341	5267	23549	0	0	1508127	45865	3602309	5572823	2a	1231	0	8501793	8406947	3670	0	0	0	121719	1538197	422	210857	
352820																																							4000	3249	48135	0	0	915	0	727	124540	105569	395	108047	0	668	1000	0	16493	775	124540	0	0	15069	0	0	910	0	32814	72755	2b	1231	0	64734	64066	-261	3448	0	0	1083	16493		0	
353238																																							7173	11083	47252	0	0	4269	35	9788	321981	284355	3539	287894	0	2998	0	0	34087	50	321981	0	0	31090	0	0	2902	0	65231	219124	1a	1231	0	203914	200916	45	41146	0	0	0	34087		319	
353546																																							321	2510	34038	0	659	1994	0	4862	119037	103292	755	104397	0	868	0	0	14640	757	119037	0	0	11945	0	0	2245	0	19402	83891	8	1231	0	75521	74653	-307	0	0	350	0	14640		0	
353555																																							487743	95198	388694	1500	86653	80769	649	66879	5295625	4569640	32002	4725948	0	45365	6000	0	569678	5000	5295626	0	0	512796	3	0	50000	4201	461996	4107644	1a	1231	0	4128218	4082853	1882	0	0	75975	42331	569678		483	
353724																																							12422	4452	28807	1031	0	5097	2775	9338	214506	186016	2761	188830	0	2531	53	0	25676	400	214506	0	0	7436	0	0	18119	230	63958	122058	1a	1231	0	152765	150234	-279	120	0	0	0	25676		0	
353957																																							2528	484	23441	0	0	49	35	852	46935	36903	35	37938	0	994	1000	0	8997	25	46935	0	0	9020	0	0	150	0	9135	27768	4	1231	0	19831	18837	-198	709	0	0	0	8997		0	
354057																																							6020	2290	107923	0	0	1633	0	2416	142574	124615	794	125409	0	251	0	0	17166	1088	142575	0	0	13810	0	0	2616	0	57877	66738	4	1231	0	22543	22292	-348	0	0	0	0	17166		0	
354253																																							2975	657	9401	0	0	920	243	2617	54989	45554	316	48507	0	793	1441	0	6482	200	54989	0	0	2741	0	0	3550	0	11170	34384	8	1231	0	38969	38176	-9	0	0	1196	0	6482		0	
354310																																							19676	46312	315648	0	184089	89766	540	171750	5015286	4081381	25965	4364896	0	31602	164102	0	650390	2400	5015286	0	0	171328	0	0	483820	921	203043	3878338	2a	1231	0	4067879	4036277	-7158	0	0	55000	38448	650390	1837	148470	
354552																																							1989	4659	275250	0	199	9972	692	10212	469581	404550	3332	429381	0	2227	0	0	40200	1025	469581	0	0	32367	0	0	7263	0	40801	363749	2b	930	0	160357	158130	-455	8478	0	0	21499	40200		0	
354851																																							7856	1506	4757	0	0	122	350	2052	65541	55570	107	58177	0	1171	2500	0	7364	250	65541	0	0	4959	0	0	2150	0	11488	44082	4	1231	0	50069	48898	5	0	0	0	0	7364		0	
355120																																							33813	7617	34553	0	0	8609	256	17023	472503	408633	4272	412905	0	4643	0	0	59598	970	472503	0	0	46631	0	0	12030	0	124632	284001	2a	1231	0	338998	334355	-33	2054	32000	0	0	59598		2223	
355559																																							12645	5287	98058	0	4495	12143	1127	9575	366388	328244	1363	330209	0	3100	602	0	36179	900	366388	0	0	29950	0	0	6075	0	70039	258205	8	1231	0	226158	223058	-746	0	0	0	0	36179		0	
355858																																							65775	4579	126622	614	5706	20402	1333	20580	1014771	727583	22365	756910	0	54052	0	0	257861	971	1014771	0	0	234383	0	10000	12974	1475	162339	565244	2b	731	0	802877	748825	-467	860	0	0	6962	257861		18000	
356239																																							3072	3242	43250	0	2308	4206	0	5468	258754	221327	1452	225030	0	2149	0	0	33724	450	258754	0	0	30237	0	0	3550	0	20556	200771	6	1231	0	198956	196807	-513	0	0	1305	946	33724		401	
356659																																							20552	1605	12457	0	0	698	3958	1521	197303	153657	313	163970	0	2895	10000	0	33333	100	197303	0	0	27213	0	0	5950	0	10890	142767	1a	1231	0	157616	154721	70	1600	0	0	0	33333		191	
356752																																							17514	3069	18453	0	0	306	140	2504	55965	48992	98	49090	0	338	0	0	6875	350	55965	0	0	5037	0	0	1750	0	7652	41340	9	1231	0	13948	13610	-262	0	0	0	0	6875		369	
357151																																							32053	616	0	0	0	3329	371	2587	114175	92811	213	93024	0	1393	0	0	21151	1780	114175	0	0	17591	0	0	1780	0	0	92811	5	1231	0	76612	75219	0	0	0	0	0	21151		0	
357526																																							2291	5866	1224	0	0	5351	4671	12359	143636	127208	1836	129044	0	1031	0	0	14592	8000	143636	0	0	3016	0	0	8000	0	50777	76431	1a	1231	0	91149	90118	-4424	3503	0	0	0	14592		18253	
357553																																							16830	3453	47639	0	0	940	0	2416	176335	148033	315	151096	0	1582	1485	0	25239	2000	176335	0	0	21063	0	0	2000	0	35200	112833	2b	1231	0	106639	105057	176	0	0	0	1263	25239	0	0	
357777																																							8501	1364	0	0	22	2211	45	10532	240344	200435	784	206219	0	1642	5000	0	34125	0	240344	0	0	34125	0	0	0	0	10914	189520	1b	1231	0	176188	174546	0	0	0	0	0	34125		43123	
357937																																							11545	6649	19027	0	0	5849	194	15365	313437	264338	8306	279719	0	4630	7075	0	33718	200	313437	0	0	28475	0	0	7800	0	73294	191044	2a	1231	0	238236	233606	-2757	9475	0	0	0	33718		11727	
358112																																							542	9814	22194	0	3268	9792	60	4842	139340	108754	2538	117919	0	893	27	0	21421	567	139340	0	0	11335	0	0	9496	0	26314	82441	2b	1231	0	87135	86242	23	2586	0	0	6600	21421		0	
358448																																							9023	2609	27676	0	0	3401	0	3910	87286	77728	178	77906	0	570	0	0	9380	2535	87286	0	0	4425	0	0	2535	0	14887	62841	1a	1231	0	36990	36420	-115	2558	0	0	0	9380		1689	
358756																																							3241	490	13248	0	0	143	0	2188	55319	41276	438	49565	0	736	7558	0	5754	160	55319	0	0	5435	0	0	240	0	9897	31380	5	1231	0	36745	36009	-81	0	0	293	0	5754	0	0	
359472																																							4604	2648	2855	0	0	297	138	720	60782	39426	255	44681	0	418	5000	0	16101	0	60782	0	0	16130	0	0	0	0	694	38732	1a	1231	0	49934	49516	-29	0	0	0	0	16101		4	
359650																																							3678	722	3564	0	0	170	60	141	20501	18071	20	18091	0	167	0	0	2410	50	20501	0	0	1950	0	0	413	0	3615	14456	5	1231	0	11334	11167	-3	995	0	0	0	2410		4	
359744																																							2651	403	11495	0	945	34	0	426	38059	31431	179	31680	0	297	0	0	6379	200	38059	0	0	2792	0	0	3322	0	6800	24631	4	1231	0	22402	22105	65	0	0	70	0	6379		0	
359838																																							4375	2817	46255	0	0	887	0	3745	105275	87187	131	94902	0	459	3106	0	10373	250	105275	0	0	9993	0	0	600	0	21118	66069	1b	1231	0	46136	45677	-470	1519	0	0	4478	10373		0	
360777																																							4219	1549	0	0	0	141	196	397	32469	25598	63	25661	0	56	0	0	6808	0	32469	0	0	6808	0	0	0	0	0	25598	1b	1231	0	26023	25967	0	0	0	0	0	6808		0	
361055																																							4115	13320	170121	0	421	20659	2149	36284	917804	628961	3107	831304	0	6703	122000	0	86500	2000	917804	0	0	60355	0	0	29659	0	43787	585174	2b	1231	0	604834	598131	-5514	0	0	0	77236	86500	0	72604	
361167																																							184612	81981	1876255	0	217922	145498	978	267664	6212894	4588077	95862	5322248	0	24155	629672	0	890646	15000	6212894	0	0	123037	0	0	768382	384	1058300	3529777	1a	1231	0	3305110	3280955	-15773	3350	0	0	8637	890646	5864	147431	
361279																																							89	2684	21368	0	0	3777	0	4516	161653	137487	765	146752	0	1527	8500	0	14901	100	161653	0	0	9056	0	0	5490	0	22824	114663	1a	1231	0	120727	119200	255	10019	0	0	0	14901		0	
361354																																							11875	309	23617	0	68	227	0	664	57260	48312	227	48539	0	525	0	0	8721	248	57260	0	0	7963	0	0	1000	0	7825	40487	4	1231	0	20108	19583	-490	917	0	0	0	8721		0	
