"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
292908																																																																																0	35	103840	0	0	116081	0	116081	54213	0	5326	701738	0	0	8143	110418	2337	11455	221353	2891	3584	4659	4740	39132	53893	183449	31561	112640	172606	81069	415		0	0	0		0	0	0	518	0		0	0	238	36446	82610	180577	0	0	0			1729	354																							0	0	0	0	0	0	0	0	0	0	0	0		230305	7795	0	7795							0	151	0	1103	0	1321	242	197	0	30	0	0	0			0	0	1153			0	197	0		
293053																																																																																0	30457	1821	2344	3837	325468	0	325468	1715	0	0	645494	0	0	6360	49876	773	1037	260840	2643	2375	3486	5587	10636	25149	126131	172627	118530	121766	33806	17887		0	0	0		0	0	0	64	0		0	0	23466	34378	73365	77945	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	8922	0	11266							0	1929	0	0	0	0	0	927	0	180	180	0	0			0	0	9134			0	927	0	0	
293352																																																																																0	7069	729		10932			2295	0	0	8	24365	0	0	0	1375	0	0	5639	20	184	226	639	306	0	9801	2051	5331	2931	2314	512								0	0			0	0	0	0	1214	274			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1676		0	0							0	301	0	0	0	0	0			175	175	0	0			0	0	168			0	0	0		
293437																																																																																0	479	1964		475			4952	429	0	2728	41953	0	0	613	9158	317	4494	10351	780	1859	3024	2785	302	0	6463	4314	7960	8682	5074	35								0	0			0	0	541	2445	3068	2193			0			77	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	83							0	7507	0	0	0	0	0			28	0	0				17	11	5614			0	0	0	0	
293651																																																																																0	6204	0		56147			5444	0	0	0	68661	0	0	0	0	0	0	47512	0	0	0	0	0	0	55382	2590	3076	3851	2610	1152								0	0			0	0	0	0	136	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	14246		0	348							0	159	0	0	0	0	0			0	0	0	0			0	0	223			0	0	0	0	
293754																																																																																0	0	1675		0			2358	8995	0	0	79037	0	0	0	39417	6927	2368	19869	3012	7208	6481	6205	14233	1878	4288	7802	13150	9764	4595	21								0	0			0	0	1668	4045	6337	2630			0			87	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	28846		0	11							0	1974	0	0	0	0	0			0	0	0				0	0	3000			0	0	0	0	
294023																																																																																0	14296	6501	0	1588	6801	0	6801	17079	0	6269	210181	0	0	0	73610	286	69099	16886	4468	11448	25143	25078	5445	1431	29864	8990	34983	46204	15202	538		0	0	0		0	0	147	72	0		0	0	2936	2029	42131	15654	0	0	0			145	556																							0	0	0	0	0	0	0	0	0	0	0	0	0	68920	106	0	106							0	17812	0	0	0	771	0	0	0	0	0	0	0			0	0	2864			0	0	0	0	
294153																																																																																0	4539	127		5482			2161	0	0	5	14945	0	0	0	185	0	0	5945	0	0	85	100	0	0	5595	1271	4177	3645	72	0								0	0			0	0	0	0	416	1265			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	7							0	194	0	0	0	0	0			0	0	0	0			0	0	564			0	0	0		
294256																																																																																0	31182	19560	0	10963	37146	0	37146	8049	0	0	340060	0	77	6900	87386	2260	51092	49879	9190	16857	13264	21217	8197	16967	23732	31945	68434	114747	10091	2199		0	0	0		0	0	0	41	0		0	0	2763	3753	46450	85262	0	77	0			0	27																							0	0	0	0	0	0	0	0	0	0	0	0	0	232239	76	0	76							0	1713	0	0	0	0	0	0	0	0	0	0	0			0	0	3379			0	0	0	0	
294564																																																																																0	3882	14529	0	7575	110880	0	110880	0	0	369	560897	0	690	0	140230	15906	21410	194547	54075	14186	28826	8344	16342	16468	148182	62401	86853	53634	42335	20874		0	0	0		0	0	4065	97	0		4225	3694	41161	60402	68837	70877	0	690	0			178	753																							0	0	0	0	0	0	0	0	0	0	0	0	0	222258	599	8425	599							0	4195	0	1334	0	0	703	0	0	0	0	0	0			0	0	8178			0	0	0	0	
294676																																																																																0	0	241		0			819	4057	0	0	71519	0	0	0	32810	865	21783	8698	1496	7112	1117	2375	5880	14282	6169	6248	5746	7716	11844	567								0	0		0	0	0	2030	6086	5771	17880			0			1674	0																							0	0	0	0	0	0	0	0	0	0	0	0		28112		0	143							0	331	0	1467	0	296	0			0	0	0				0	0	486			0	0	0		
294751																																																																																0	1823	1647	0	2580	18217	0	18217	5635	0	2655	204022	0	0	0	89167	2120	40055	28534	1663	7090	13391	18584	36793	11342	12912	20917	30145	8515	31290	8692		0	0	0		0	0	0	136	0		0	0	6306	12974	30509	20124	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061	0	4061							0	3655	0	0	0	0	0	0	0	0	0	0	0			0	0	2413			0	0	0	0	
294779																																																																																0	330	48641	0	0	34911	0	34911	18993	0	0	594654	1893	0	0	111591	11599	67890	185584	9387	29407	18742	14706	9347	26251	99050	47740	131948	142929	54789	1326		0	0	0		0	0	0	0	0		0	0	38563	31314	108024	188014	0	0	0			3307	1518																							0	0	0	0	0	0	0	0	0	0	0	0	7015	478354	0	0	0							0	664	0	743	3295	0	5328	0	0	0	0	0	0			0	0	3903			0	0	0	101	
294827																																																																																0	0	646		0			1976	73	0	0	95376	0	0	0	75614	697	66928	8138	5126	21433	22883	19476	4591	300	3012	4053	6714	2439	2880	379								0	0			0	0	994	2265	1806	5254			0			0	113																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2002	0	0	201	0	0			0	0	0				0	0	4049			0	0	0		
295011																																																																																0	56169	6834	0	10643	10983	0	10983	8885	0	1798	258171	21	1537	0	96600	258	77223	15826	2690	6992	27522	39491	17631	1274	10083	10552	20232	21341	54503	41549		0	0	0		0	0	1161	0	0		0	0	2670	0	23529	8843	0	1537	0			785	39																							0	0	0	0	0	0	0	0	0	0	0	0		0	34	117	34							0	18590	0	0	0	0	0	0	0	130	0	0	0			0	0	9541			0	0	130		
295057																																																																																0	1815	0		4002			39002	2458	0	31	78270	0	0	0	5192	1154	0	12599	89	212	538	1192	3159	0	6842	7302	21590	32355	3507	1439								30	341			0	0	0	578	11352	6282			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	5194		0	0							0	4797	0	0	0	0	0			0	0	0	0			0	0	1236			0	0	0	0	
295646																																																																																0	270	0		2068			555	0	0	123	5906	0	0	0	1355	0	0	2644	59	221	764	304	7	0	820	1544	1345	842	0	0								0	0			0	0	0	0	0	260			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	472	0	0	0	0	0			0	0	0	0			0	0	803			0	0	0		
296456																																																																																0	24403	958		9484			19016	0	0	0	231662	0	926	0	91113	906	84369	26446	4083	10463	22266	21151	11580	20938	8080	18774	33151	34904	24786	20855								0	5			0	0	2479	4040	23455	13829			0			0	465																							0	0	0	0	0	0	0	0	0	0	0	0		108063		0	3052							0	13090	0	0	0	0	0			0	0	0				0	0	24906			0	0	0		
296474																																																																																0	8607	88		3732			2646	66	0	0	63789	0	0	0	43784	211	40021	3334	2079	6042	18454	11245	3241	1486	2695	1968	8276	4367	2118	435								0	0			0	0	0	331	2740	595			0			336	227																							0	0	0	0	0	0	0	0	0	0	0	0		39405		0	14							0	576	0	261	0	205	0			3	0	0				0	0	399			0	0	0		
296559																																																																																0	5927	0	0	10317	27545	0	27545	539	0	1263	104380	0	1284	0	33721	1129	13736	24440	686	2100	1505	2630	14490	12126	7844	13936	13514	16059	18908	70		0	0	0		0	0	0	1456	0		0	0	417	472	1012	4799	0	1284	0			0	61																							0	0	0	0	0	0	0	0	0	0	0	0		62752	33	607	33							0	9772	0	0	0	0	0	0	0	63	0	0	0			0	0	4087			0	0	63		
296755																																																																																0	14800	679		4299			11071	0	0	0	89870	0	0	0	31041	120	1865	28373	3771	3508	1270	4664	7895	9933	9527	11594	6019	5815	9023	16850								0	0			0	0	6135	9037	6492	2369			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	1700		0	38							0	1734	0	0	0	0	0			0	0	0	0			0	0	2055			0	0	0	0	
296858																																																																																0	1592	68		2052			4936	0	0	657	18367	0	0	0	2436	0	1307	3483	30	269	425	290	1274	14	1988	1796	4561	3502	3090	657								0	0			0	0	0	613	3811	882			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	28							0	685	0	0	0	0	0			0	0	0	0			0	0	607			0	0	0	0	
297051																																																																																0	5434	1178		4111			4537	0	0	0	58892	17	268	0	17246	899	12215	14957	2221	5796	4550	2351	978	1350	8521	14732	9180	8038	730	0								0	0			0	0	1497	1309	16006	4210			0			475	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13619		0	0							0	666	0	779	0	1964	0			9	0	0	0			0	0	1548			0	47	0	0	
297257																																																																																0	920	284		0			4009	0	0	0	111165	3116	0	0	89010	837	20903	7706	930	16713	2019	1336	34216	32770	10252	4267	5058	1500	890	2366								0	0			0	0	5522	8662	3241	1173			0			316	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	11							0	239	0	0	0	0	0			0	0	0				0	0	373			0	10	0		
297547																																																																																0	225	0		553			1400	0	0	22	5189	0	0	0	2200	0	2147	994	15	2	9	42	567	1566	332	647	645	845	350	169								0	0			0	0	0	0	35	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	413	0	0	0	0	0			0	0	0	0			0	0	341			0	0	0		
297631																																																																																0	7168	423		0			3673	1659	0	509	74618	142	0	0	24971	2003	4770	12704	602	3666	4194	3378	6311	5650	2433	7533	13657	8925	8732	4245								0	0			0	0	565	1565	15745	13194			0			706	0																							0	0	0	0	0	0	0	0	0	0	0	0		9134		0	154							0	574	0	0	0	286	2226			17	0	0				0	17	2557			0	0	0		
297761																																																																																0	0	2514		0			32829	802	0	0	113996	267	0	0	17778	2664	4499	39229	5771	2699	3396	2210	0	3702	12378	18381	27524	18176	11594	4796								659	0			0	0	900	9580	16383	29935			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		114039		0	0							0	0	0	0	0	0	0			0	0	0				0	0	219			0	0	0		
298049																																																																																0	16937	848		17269			11534	0	0	190	87651	0	0	0	21543	1192	0	38928	689	3168	5582	7560	4430	0	24474	10597	13793	11748	5387	0								0	11			0	0	2190	5194	3313	2935			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	21238		0	31							0	3456	0	1046	0	0	0			0	0	0	0			0	0	1008			0	0	0	0	
298218																																																																																0	61	14252	0	25	33466	0	33466	36735	0	0	356058	0	0	0	83267	3350	69682	29925	2185	3533	1480	532	10996	64319	18124	20975	30321	30149	77663	92231		0	0	0		0	0	0	18	0		0	0	4127	10335	113916	48843	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		69726	89	0	89							0	2231	0	0	0	473	0	0	0	0	0	0	0			0	0	5343			0	0	0		
298245																																																																																0	11130	0	0	10348	17734	0	17734	4908	0	0	156541	0	0	0	70263	373	56193	35676	2145	6232	6095	6082	17995	30782	17974	20550	15470	17120	10947	3774		0	0	0		0	0	0	143	0		0	0	2070	0	4725	22557	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	142							0	6213	0	0	0	502	0	0	0	0	0	0	0			0	0	5935			0	0	0	0	
299046																																																																																0	11268	96786	70	8742	71723	0	71723	29189	0	11636	888364	631	0	2036	172536	9546	118363	178539	15379	25462	33724	30458	42011	24595	126401	110916	140792	199260	133802	1766		0	0	0		0	0	8967	4209	110		0	0	27624	87444	115182	165650	0	0	0			0	48																							0	0	0	0	0	0	0	0	0	0	0	0		651067	556	261	626							0	51973	0	0	0	853	0	0	0	0	0	0	0			0	0	15633			0	0	0		
299251																																																																																0	3206	0		1930			3018	0	0	149	19044	0	0	0	5719	514	0	5557	521	1271	530	2772	304	276	4007	1900	2314	4022	1080	0								0	0		0	0	0	113	934	236	1486			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	23							0	1013	0	0	0	0	0			0	0	0	0			0	0	703			0	0	0		
299868																																																																																0	0	22899	0	0	0	0	0	0	0	0	122731	0	0	0	9715	0	8952	757	0	173	405	0	130	7270	13	571	1479	3192	1111	103272		0	0	0		0	0	0	0	0		0	0	0	58	37538	51789	0	0	0			1059	81																							0	0	0	0	0	0	0	0	0	0	0	0	0	72692	0	0	0							0	732	0	0	181	1808	0	0	0	0	0	0	0			0	0	0			0	0	0	0	
300009																																																																																0	631	5329	0	9	29585	0	29585	29543	0	8146	413479	0	0	29585	187817	126	40308	70241	10672	8351	4121	5015	56275	100344	33170	18048	30512	44775	57543	34364		0	0	0		0	0	0	1	252		0	0	3467	2140	48564	45014	0	0	0			721	870																							0	0	0	0	0	0	0	0	0	0	0	0		20229	55	0	55							0	49214	0	0	0	0	0	0	0	0	0	0	0			0	0	3838			0	0	0		
300036																																																																																0	10477	7331	0	4598	6946	0	6946	22376	0	2951	189221	77	0	204	57830	8786	11243	49595	2835	6516	15609	6750	16301	7556	6283	33962	27709	31803	29013	38		0	0	0		0	0	0	0	0		0	0	2708	11659	17003	20314	0	0	0			2790	2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1875	3000	1875							0	984	585	23	0	270	0	0	0	0	0	0	0	0	0	0	0	10460	0	0	0	0	0	0	
300063																																																																																0	0	25010		0			8493	957	0	0	255239	574	0	0	134534	0	111467	10815	22083	850	35905	75695	0	0	94082	1974	23564	1549	111	0								0	0			0	0	4683	1724	13753	65879			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	196939		0	0							0	780	0	0	0	0	0			0	0	0				0	0	0			0	0	0	0	
300157																																																																																0	1024	280		14104			4698	66	0	0	25783	0	0	0	1072	65	0	13675	231	192	495	154	0	0	12976	3833	5522	2380	0	0								0	0			0	0	0	767	1798	128			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	45							0	624	0	0	0	0	0			0	0	0	0			0	0	1112			0	0	0		
300250																																																																																0	9347	0		2174			1652	0	0	0	27405	0	0	0	4359	0	3923	7585	142	703	2074	1396	37	0	1744	4996	9237	6082	778	0								92	0			0	0	0	0	4789	2740			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1253	0	0	0	0	0			0	0	0	0			0	0	999			0	0	0	0	
300353																																																																																0	15779	6571		18021			16173	0	0	0	146820	0	356	0	37072	94	32449	36357	553	1709	3223	1383	21451	8174	16321	19159	13240	19602	33795	6914								0	0			0	0	6409	1280	23070	4252			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	196							0	9011	0	0	0	0	0			0	0	0	0			0	0	8536			0	0	0		
300456																																																																																0	1473	0		1840			1682	0	0	317	10708	0	0	0	2111	0	0	1602	100	395	415	1058	143	0	1195	2576	3268	1160	397	0								0	0			0	0	0	0	0	2125			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	13							0	993	0	0	0	0	0			0	0	0	0			0	0	154			0	549	0	0	
300933																																																																																0	34295	1120	0	4037	8586	0	8586	6240	0	924	192721	0	825	0	41993	2356	10034	35527	1991	4665	8301	14549	8164	536	20508	19954	33115	27328	40366	481		0	0	0		0	0	0	0	0		0	0	2721	10658	47050	24407	0	825	0			1066	525																							0	0	0	0	0	0	0	0	0	0	0	0	0	16863	176	0	176							0	1556	0	0	0	1286	965	0	0	170	0	0	0			0	170	5777			0	0	0	0	
300942																																																																																0	9300	5955		1179			12456	3451	0	0	108715	111	0	0	23031	4155	6496	12055	252	663	4267	9091	3595	4824	4704	8587	25733	26518	17829	2416								229	0			0	0	3352	1075	21757	21519			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	18921		0	309							0	478	0	0	0	0	0			0	0	0				0	0	580			0	0	0	0	
300960																																																																																0	11613	8203		22522			39535	4328	0	964	196779	640	0	663	18054	2176	4217	34082	163	392	1242	957	3131	12169	41380	12872	42241	36245	40688	4085								0	2698			0	0	8609	10996	36893	22478			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		38364		0	2620							0	1921	0	0	0	1496	0			0	0	0	0			0	0	3809			0	0	0		
301574																																																																																0	0	6187	0	0	10417	0	10417	30534	0	0	288567	0	0	527	179042	2174	14489	1337	1942	1183	2213	5823	47108	118316	15492	754	4988	8816	66457	9918		0	0	0		0	0	0	278	0	0	0	0	632	97	21268	36386	0	0	0			232	587																							0	0	0	0	0	0	0	0	0	0	0	0		136176	344	208	344							0	40	0	0	0	0	0	0	0	0	0	0	0			0	0	960			0	0	0		
301640																																																																																0	22349	873		7584			4432	51	0	67	65862	0	0	0	17612	506	11711	7155	670	1090	4312	6962	4169	331	3876	5946	7917	16812	12638	885								0	0			0	0	390	2016	3848	89			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		60963		0	418							0	1434	0	0	0	0	0			0	0	0	0			0	0	4193			0	0	0		
301800																																																																																0	0	28168	0	0	12160	0	12160	62909	0	0	549629	0	0	0	299293	31215	171123	23607	17751	71965	22895	27628	105892	43330	83766	12768	31675	36545	67022	9603		0	0	0		0	0	0	136	0		0	0	11329	10456	59837	32720	0	0	0			6179	9705																							0	0	0	0	0	0	0	0	0	0	0	0		549629	725	0	725							0	60	0	0	0	2314	1229	0	0	0	0	0	0			0	0	621			0	0	0		
302030																																																																																0	2115	369		602			4800	0	0	0	27212	0	0	0	10449	246	10414	6752	111	112	1406	264	2424	6132	3397	3132	1972	1068	4735	2459								0	0			0	0	8	410	6032	1326			0			831	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	42							0	248	0	0	0	0	0			0	0	0				0	0	565			0	35	0	0	
302133																																																																																0	2761	0		3662			347	0	0	0	8674	0	0	0	414	0	383	5554	8	344	62	0	0	0	2811	2743	1161	1096	0	0								0	0			0	0	0	0	0	356			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	0	0	0	0	0	0			356	0	0	0			0	0	1131			0	150	0		
302553																																																																																0	2167	0		17189			8751	0	0	0	36135	0	2488	0	3078	0	415	10642	0	21	552	891	1614	0	5277	5344	6020	6655	6677	3071								0	0			0	0	0	0	416	201			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	14							0	596	0	0	0	0	0			0	0	0	0			0	0	1235			0	0	0		
302656																																																																																0	212700	72584	0	325126	81730	0	81730	23469	0	34002	1284489	66	32808	2442	62220	9157	10865	357430	3931	6909	17726	25585	6804	1123	191761	223325	338167	355482	87051	17604		0	0	0		0	0	0	1579	0		0	0	9284	57973	89537	258635	0	32808	0			691	33																							0	0	0	0	0	0	0	0	0	0	0	0	0	618492	236	0	236							0	5559	0	1440	0	811	14631	690	0	137	46	0	89			0	2	7956			0	690	89	0	
302665																																																																																0	174	0		1561			1917	0	0	0	68206	0	0	0	34534	11	8897	16534	2030	3917	11007	9332	4683	3565	4264	6871	13679	5935	2923	0								0	35			0	0	786	10923	7418	2296			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	621							0	3752	0	0	0	0	0			0	0	0				0	0	4178			0	0	0		
303550																																																																																0	39075	7809	0	30852	102415	0	102415	65553	0	70208	797842	0	12507	169	77898	19933	15250	137259	7782	9347	25733	26549	7842	120	92300	85737	234254	204979	87374	9920		0	0	0		0	0	0	2307	0		0	0	15109	30447	187090	107978	0	12507	0			603	58																							0	0	0	0	0	0	0	0	0	0	0	0		429252	137	0	137							0	13527	0	99	0	2328	2470	918	0	502	494	0	0			0	0	14997			0	918	0		
303653																																																																																237	5927	3772		1554			10898	0	0	0	72689	0	0	947	19734	0	14808	25155	2045	2619	12258	960	600	535	6223	18332	23058	2663	447	0								0	0			0	0	1235	0	9310	13242			0			113	22																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1563							0	2181	0	0	0	0	0			0	0	0				0	0	3036			0	22	0	0	
303701																																																																																0	1327	818		899			9193	6410	0	440	86917	43	0	0	55686	883	2404	2497	227	735	854	1070	14292	37748	11882	592	5064	6529	6434	0								0	149			0	0	1768	463	3190	3335			0			0	283																							0	0	0	0	0	0	0	0	0	0	0	0		43279		0	0							0	970	0	0	0	0	0			0	0	0				0	0	1429			0	0	0		
303747																																																																																0	298	0		0			3944	0	0	929	36308	0	0	0	12299	662	0	10897	386	1098	5390	5270	28	0	2365	7055	9510	2806	1552	0								0	8			0	0	954	522	1440	13031			0			319	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	962	0	56	0	0	21			0	0	0				0	0	1259			0	0	0		
303952																																																																																0	61575	225	0	68066	13475	0	13475	0	0	217	192822	0	659	0	31803	69	29740	111718	1223	2494	8176	2599	9260	7991	80168	27833	32847	11843	4018	3674		0	0	0		0	0	0	33	0		0	0	1850	2230	5503	1585	173	486	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	127	0	127							0	2510	0	0	0	0	0	0	0	0	0	0	0			0	0	2895			0	0	0		
304155																																																																																0	1463	0		1348			799	0	0	133	17355	0	0	0	7148	0	0	3851	29	0	75	1289	5755	0	1301	2528	1713	1681	2985	0								0	0			0	0	540	0	3169	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	14							0	987	0	0	0	0	0			0	0	0	0			0	0	1754			0	0	0	0	
304173																																																																																0	165	2799	0	44	30663	0	30663	36100	0	293	460191	0	0	0	320379	36675	7279	2709	0	3	1372	8640	95961	210391	42363	3475	9151	23603	27760	32087		0	0	0		0	0	0	2058	0		0	0	7714	424	8586	11506	0	0	0			0	954																							0	0	0	0	0	0	0	0	0	0	0	0		0	190	0	190							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2595			0	0	0		
304520																																																																																0	2240	1515		569			5748	5124	0	0	64695	12	0	0	26901	410	0	27644	2105	6460	13732	4535	0	0	13294	5785	10569	6652	167	161								0	156			0	0	1340	0	0	19740			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1460		0	2							0	193	0	0	0	0	1350			0	0	0				0	0	769			0	249	0		
304575																																																																																0	0	0		0			0	0	0	0	7060	0	0	0	6140	245	696	402	182	469	162	388	2826	1953	37	273	146	228	235	0								0	14			0	0	0	27	254	112			0			19	0																							0	0	0	0	0	0	0	0	0	0	0	0		4769		0	7							0	235	0	0	0	0	0			0	0	0				0	0	26			0	0	0		
304762																																																																																0	2843	6		3198			4020	0	0	0	20866	0	0	0	4583	0	0	6674	240	227	901	2088	1117	0	2670	3641	4674	5087	210	0								0	0			0	0	846	0	160	897			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	65							0	1943	0	0	0	0	0			0	0	0	0			0	0	2305			0	0	0		
304913																																																																																0	0	211	145247	0	74727	0	74727	0	0	0	266165	0	0	22630	0	0	0	262825	0	0	0	0	0	0	242825	20000	534	650	1292	864		0	0	0		0	0	0	0	0		0	0	0	0	0	500	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	44880	0	190127							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	600			0	0	0	0	
305059																																																																																0	1148	0		9881			1250	0	0	0	17431	0	0	0	66	0	0	6014	0	0	0	0	66	0	2839	3222	2043	4583	3646	978								0	55			0	0	0	160	0	2391			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5017		0	15							0	776	0	0	0	0	0			0	0	0	0			0	0	1689			0	0	0		
305077																																																																																0	1382	850		0			2889	1024	0	0	65379	0	0	0	42264	926	5559	2568	4	1316	3666	5954	22265	8400	2776	2263	5578	6167	5979	333								0	0			0	0	227	771	9308	2453			0			365	171																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2884	0	0	0	0	214			0	0	0				0	0	401			0	0	0		
305152																																																																																0	5332	0		18461			9536	241	0	0	57068	0	984	0	6084	158	1752	21323	415	417	78	313	3887	974	9390	11628	11277	9575	8708	407								0	18			0	0	0	345	4314	10370			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4983		0	4							0	791	0	0	0	0	0			0	0	0	0			0	0	430			0	0	0		
305237																																																																																0	7456	1230		664			13842	1612	0	2500	98730	5	0	0	35210	609	33386	31682	1041	2134	6639	4324	3746	16953	16373	12136	12456	11910	4924	4928								1453	397			0	0	300	4839	11499	5877			0			0	140																							0	0	0	0	0	0	0	0	0	0	0	0		26667		0	7							0	2936	0	0	0	0	0			0	0	0				0	0	8304			0	0	0		
305433																																																																																0	955	1810		184			1905	261	0	539	20251	0	0	43	6821	0	42	3560	143	12	120	382	1473	4691	1332	2347	1978	1564	4808	489								50	0			0	0	153	341	1936	1826			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	48							0	730	0	0	0	0	0			0	0	0				0	0	2692			0	0	0	0	
305442																																																																																0	2291	4121		575			24539	6837	0	3951	211828	0	816	0	50971	5566	2809	41714	3835	9456	10363	13153	13689	268	9980	19767	25992	57324	42699	4067								113	0			0	0	5207	16103	33125	20573			0			599	130																							0	0	0	0	0	0	0	0	0	0	0	0	0	70634		0	57							0	23198	0	49	0	402	0			0	0	0				0	0	13785			0	197	0	0	
