"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
649351																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1349	100	0	0	17796	1926	4056	7	23201	0	0	0	0	0	0	0	0	0	0	0	0	26968	1	2749	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
649632																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	732	108	424	1	16585	1295	3600	6	21341	0	0	0	0	0	0	0	0	0	0	314	1	25987	2	3704	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
649650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4264	209	0	0	125196	8493	42560	50	172019	0	0	0	0	0	0	0	0	0	0	5884	11	247981	1	20382	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
649874																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5459	292	618	2	53281	5291	11767	15	71125	0	0	0	0	0	0	0	0	0	0	1910	4	91989	1	15348	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
650955																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	12703	2014	762	3	13465	0	0	0	0	0	0	0	0	0	0	762	3	15561	2	1970	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651103																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		439421	0	25705	1650	1813	5	544003	20409	817159	694	1388680	0	29000	0	0	0	0	0	0	0	40787	226703	250	1610716	1	164093	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651121																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19341	843	3462	9	162765	19542	58674	77	244242	0	0	0	0	0	0	0	0	0	3187	11516	19	284024	1	29140	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651149																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2404	187	313	1	41916	3474	13724	23	58357	0	0	0	0	0	0	0	0	0	2207	2653	5	62806	2	4458	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651158																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4793	381	699	2	61578	5813	7342	15	74412	0	0	0	0	0	0	0	0	0	0	2684	4	86965	1	9680	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651354																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2807	290	290	1	24569	3523	7170	9	34836	0	0	0	0	0	0	0	0	0	0	1398	4	40077	1	3447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651448																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	0	1	69195	2	69195	0	0	0	0	0	0	0	0	0	0	68695	1	64260	1	52134	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2843	120	0	0	24490	4167	2371	7	29704	0	0	0	0	0	0	0	0	0	0	266	1	32788	1	3061	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651541																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1298	91	0	0	44421	6269	15020	27	60739	0	0	0	0	0	0	0	0	0	0	3818	11	79402	2	8693	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7770	310	352	1	95640	6858	56527	90	160289	0	0	0	0	0	0	0	0	0	0	6518	16	187171	1	18710	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		192386	0	35059	1981	2060	7	1112134	75173	380162	628	1529416	0	0	0	0	0	0	0	0	0	0	108540	140	2000344	1	182721	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
651952																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5328	221	0	0	60323	5723	20742	43	86393	0	0	0	0	0	0	0	0	0	0	5646	10	91539	1	8898	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652043																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20890	882	2086	2	127115	17966	28074	49	178165	0	0	0	0	0	0	0	0	0	0	4191	10	219949	1	21900	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652351																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	30252	1360	4249	10	556477	45498	141122	240	732100	0	0	0	0	0	0	0	0	0	301	30667	60	1074468	1	109087	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652445																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6861	488	315	1	65401	5964	23532	43	96109	0	0	0	0	0	0	0	0	0	0	4266	7	108592	1	12249	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10774	524	563	2	66069	7318	29675	50	107081	0	0	0	0	0	0	0	0	0	0	10881	12	122469	1	11137	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652874																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4117	57	555	2	250633	3058	206637	200	461942	0	0	0	0	0	0	0	0	0	0	137963	58	572924	1	63952	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
652959																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1829	73	310	1	17723	1457	317	1	20179	0	0	0	0	0	0	0	0	0	0	0	0	21989	1	1714	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7655	296	1052	3	146332	14565	56205	96	211244	0	0	0	0	0	0	0	0	0	0	15355	26	239282	1	28131	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	44798	2412	672	2	294255	19061	89914	146	429639	0	0	0	0	0	0	0	0	0	0	10919	18	488853	2	43672	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653433																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6171	658	259	1	74265	9289	26904	23	107599	0	0	0	0	0	0	0	0	0	0	2369	7	119804	1	14220	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653611																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	23711	975	1449	5	271761	26883	27835	59	324756	0	0	0	0	0	0	0	0	0	23956	4493	7	362120	1	33468	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		175450	0	34668	1444	639	2	735816	38451	353965	481	1125088	0	1591	2011	136	0	0	0	0	0	13533	89003	133	1448496	1	83648	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
653947																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8946	448	297	1	99794	6723	24294	39	133331	0	0	0	0	0	0	0	0	0	0	5199	7	153880	1	14099	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
654047																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4044	151	0	0	35972	2964	7675	12	47691	0	0	0	0	0	0	0	0	0	0	0	0	56586	1	9889	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
654252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18435	434	807	2	170233	17064	81225	120	270700	0	0	0	0	0	0	0	0	0	0	8332	16	316071	1	27817	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
654300																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8256	456	0	0	112628	11161	20992	43	141876	0	0	0	0	0	0	0	0	0	0	872	2	174399	1	16337	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
654542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4246	182	0	0	50552	3710	11801	15	66599	0	0	0	0	0	0	0	0	0	0	2473	4	75890	1	8061	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
655156																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1555	96	0	0	22704	2212	1488	2	25747	0	0	0	0	0	0	0	0	0	0	0	0	27715	1	2184	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
655530																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1134	72	0	0	10691	657	783	2	12608	0	0	0	0	0	0	0	0	0	0	283	1	12822	1	1260	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
655651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	387	121	0	0	50578	3621	9119	24	60084	0	0	0	0	0	0	0	0	0	0	2616	8	66550	1	5504	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
655660																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9218	467	1818	5	154221	9527	111646	128	276904	0	0	0	0	0	0	0	0	0	0	15126	28	282964	1	22091	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
655839																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20334	796	3755	9	214495	14620	80436	106	319020	0	0	0	0	0	0	0	0	0	4130	18162	20	397021	1	35851	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8808	920	0	0	112082	25522	26818	39	147708	0	0	0	0	0	0	0	0	0	0	2253	7	165680	1	16153	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5348	140	285	1	36211	2884	7066	18	48910	0	0	0	0	0	0	0	0	0	0	512	1	53045	1	4487	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656247																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1234	119	0	0	31469	3416	3159	8	35862	0	455	0	0	0	0	0	0	0	0	961	3	43512	1	6553	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7088	408	845	3	108029	16385	38665	61	154627	0	0	0	0	0	0	0	0	0	0	20880	31	197177	1	15552	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656470																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	51649	1920	5148	16	406873	45332	110450	209	574120	0	0	0	0	0	0	0	0	0	9991	13771	28	665778	1	79188	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656649																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4935	202	0	0	160783	12590	71132	83	236849	0	0	0	0	0	0	0	0	0	18620	19717	18	264916	1	24798	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1167	55	0	0	36485	3152	33813	50	71465	0	0	0	0	0	0	0	0	0	0	5468	12	77867	1	7134	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
656733	7860934	0	0	0	0	0	0	0	0	50000	9696153	1	920161	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	979	0	0	CONF	CONF	CONF	0	1764928	0	297564	15639	8064	22	4622000	254667	2933306	2872											91861	1044990	905											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	35910	2658	405964	0	0	0	0		
656742																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4387	432	329	1	78995	6871	12463	33	96174	0	0	0	0	0	0	0	0	0	0	1320	4	106972	1	9408	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
657178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9521	576	297	1	83981	3708	4817	14	98617	0	0	0	0	0	0	0	0	0	0	0	0	117587	1	17300	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
657365																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		426233	0	13109	858	254	1	1596056	104901	754322	1400	2363741	0	0	0	0	0	0	0	0	0	0	193472	293	2691834	1	277995	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
657459																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		23102	0	61920	2936	2128	7	525969	43466	182013	284	772030	0	0	0	0	0	0	0	0	0	3055	54001	89	1079605	1	113094	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
657758																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4040	201	309	1	66559	6415	12176	21	83084	0	0	0	0	0	0	0	0	0	0	831	2	96637	1	8570	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
657954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3896	253	0	0	55480	4644	6579	15	65955	0	0	0	0	0	0	0	0	0	0	1037	3	74683	1	6174	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
658540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7011	424	0	0	102400	11001	56675	73	166086	0	0	0	0	0	0	0	0	0	0	16990	19	241858	1	40384	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
658924																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7306	568	0	0	98493	18674	7966	19	113765	0	0	0	0	0	0	0	0	0	0	2089	4	128893	2	15784	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3293	182	0	0	57992	3497	40997	60	102282	0	0	0	0	0	0	0	0	0	0	1514	2	118581	1	10953	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		370621	0	117119	3346	6068	21	1861558	105404	740833	958	2725578	0	0	0	0	0	0	0	0	0	0	242754	247	3715529	1	347282	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659341																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12277	596	921	1	203193	17754	65327	99	281718	0	0	0	0	0	0	0	0	0	0	5021	8	308451	1	24668	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5085	246	266	1	58309	3971	17200	37	80860	0	0	0	0	0	0	0	0	0	0	2239	7	116103	1	9696	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659538																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9007	562	0	0	188485	15768	44312	77	241804	0	0	0	0	0	0	0	0	0	0	15788	26	271788	1	18693	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3698	165	0	0	65776	3003	21037	38	90511	0	0	0	0	0	0	0	0	0	261	1842	4	104894	1	9397	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659640																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	10591	966	6198	12	16789	0	0	0	0	0	0	0	0	0	0	2031	4	18053	1	1828	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659734																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8204	344	0	0	69396	5117	22172	31	99797	25	0	0	0	0	0	0	0	0	0	5596	9	116333	1	14636	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
659855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1497803	0	175802	10248	17352	45	3253240	312835	2392897	2566	5859013	19722	0	0	0	0	0	0	0	15000	132625	435552	571	7257208	1	572304	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660066																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	64	5	0	0	37487	2215	11886	16	49437	0	0	0	0	0	0	0	0	0	0	5009	7	58145	1	6892	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	323	20	268	1	33382	3531	4762	11	38735	0	0	0	0	0	0	0	0	0	0	1055	3	50601	1	4093	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2260	114	0	0	133200	13853	26520	43	161980	0	0	0	0	0	0	0	0	0	0	3578	10	199518	1	18929	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660570																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	29235	1352	2078	6	102467	7121	22940	54	156720	0	0	0	0	0	0	0	0	0	0	1669	5	202051	1	13383	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660655																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		492530	0	29925	1599	535	2	789371	67471	653653	605	1473484	0	0	0	0	0	0	0	0	0	29723	168891	233	1742354	1	198296	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
660927																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	13108	874	1634	5	146258	10394	66983	110	227983	0	0	0	0	0	0	0	0	0	9070	6519	16	281741	1	27146	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	0	0	0	0	0	0	0		
661157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1075	37	0	0	13045	1125	6211	9	20331	0	0	0	0	0	0	0	0	0	0	0	0	23567	1	3152	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
661223																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18242	495	3458	9	106451	7696	25666	31	153817	0	0	0	0	0	0	0	0	0	0	2638	5	174876	1	20646	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
661308	3269631	0	85885	0	0	0	0	0	0	0	4440988	1	275790	6200	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	1898502	0	114876	9346	3195	10	1349246	112654	1802314	900											134309	977510	427											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
661858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7577	291	604	2	34931	2984	6554	12	49666	0	0	0	0	0	0	0	0	0	0	0	0	61326	1	6891	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
662350																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3320	171	0	0	38075	4430	11195	19	52590	0	0	0	0	0	0	0	0	0	0	3250	6	61685	1	4683	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
662369																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		254353	0	13861	738	567	2	705496	88543	380194	448	1100118	0	0	0	0	0	0	0	0	0	0	104034	178	1348616	1	177655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
662640																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21923	1350	934	3	399410	31833	110635	169	532902	0	0	0	0	0	0	0	0	0	0	30145	37	658590	1	71423	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
662659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4127	226	0	0	86501	6101	49207	55	139835	0	0	0	0	0	0	0	0	0	0	15276	27	153558	1	22393	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
662949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12136	705	0	0	183041	14089	57493	93	252670	0	0	0	0	0	0	0	0	0	0	12784	25	297777	1	38195	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663058																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15043	858	1091	2	273922	24563	66919	129	356975	0	0	0	0	0	0	0	0	0	13817	8927	22	422005	1	44984	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663245																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		177949	0	82661	3514	3382	11	946976	87044	491486	444	1524505	0	0	0	0	0	0	0	0	0	2863	259058	118	1828305	1	169289	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3566	244	0	0	33336	3881	9951	22	46853	0	0	0	0	0	0	0	0	0	0	1057	3	55300	1	5398	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3695	183	268	1	43841	3786	13223	30	61027	0	0	0	0	0	0	0	0	0	0	0	0	70497	1	6917	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663647																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24892	722	3723	13	263521	13890	71902	162	364038	0	0	0	0	0	0	0	0	7000	350	4345	9	490703	1	51995	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2308	206	0	0	61391	5451	7550	21	71249	0	0	0	0	0	0	0	0	0	0	2353	6	92464	1	8305	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663722																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2062	89	0	0	22682	2327	1555	5	26299	0	0	0	0	0	0	0	0	0	0	0	0	31754	1	2055	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663768																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2328	102	0	0	62398	7718	9810	20	74536	0	0	0	0	0	0	0	0	0	0	1697	4	79187	1	6258	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663834																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		642461	0	96160	3197	2185	8	2005951	80043	1096753	1839	3201049	0	3000	0	0	0	0	0	0	0	0	276054	410	3470202	1	163972	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
663955																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4462	285	0	0	113975	8079	23546	38	141983	0	0	0	0	0	0	0	0	0	0	1456	3	195373	1	18185	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
664206																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		315597	0	131012	5291	22541	55	1156479	94146	476959	823	1833689	46698	0	0	0	0	0	0	0	0	1181	25353	50	2050982	1	201207	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
664457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	862	133	0	0	25798	2950	5033	7	31693	0	0	0	0	0	0	0	0	0	0	1930	3	34921	1	3588	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
664653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	141	16	0	0	61078	4104	10825	16	72044	0	0	0	0	0	0	0	0	0	13021	5626	9	79907	1	6863	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								NO	
664756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1364906	0	249655	14188	12469	30	4484049	352699	3058377	3008	7804550	0	0	0	0	0	0	0	0	0	0	613796	937	9543489	1	643851	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
664831																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3759	185	0	0	59262	2421	39571	53	102592	0	0	0	0	0	0	0	0	0	0	7408	15	116591	1	9876	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
665146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13811	616	828	3	128513	22599	31609	57	174761	0	0	0	0	0	0	0	0	0	1807	11956	15	220989	1	25222	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
