"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
282075																																		158	1200	0	158	0	true	0	0	0	1200	0	0	2023	1	416	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mywashingtonfinancial.com	
282226																																		39	971	0	0	0		39	570	203	198	0	0	1988	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.fmbsc.com	
282824																																		0	0	6500	0	12970	true	0	0	0	0	0	0	568	0	0	0			0	0	6500	3000	3470	0	0	0	0	0	0	0	0																																																			http://www.eldertonbank.com	
283157																																		0	86	0	0	619		0	0	0	86	0	0	0	0	0	0			0	0	0	0	0	619	0	0	0	0	0	0	0					0																																														www.sbdanvers.com	
283438																																		0	2412	0	0	0	true	0	0	0	746	0	1666	2992	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.libertybank.net	
283652																																		0	0	1010	0	2585		0	0	0	0	0	0	2493	2	0	0			0	0	1010	0	25	1550	0	0	0	0	0	0	0					0																																														Triadbank.com	
283737																																		0	74	0	0	135	true	0	74	0	0	0	0	7702	2	0	0			0	0	0	0	0	135	0	0	0	0	0	0	0	true	false																																																	http://www.fnbotn.com	
283858																																		0	535	0	0	0		0	312	0	223	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														http://WWW.DELANOBANK.COM	
283867																																		2658	1000	15000	0	26291	true	2658	0	0	0	0	1000	11284	2	0	0	false	0	0	0	15000	10000	0	1291	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.wallisbank.com	
284154																																		191	1486	0	0	0	true	191	895	0	591	0	0	561	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0																																														www.oklahomacapitalbank.com	
284190																																		200	137	38250	121	38250		79	0	0	137	0	0	5	0	121	0			0	0	38250	0	0	0	0	0	0	0	0	0	0					0																																														www.BankSunshine.com	
284239																																		0	1621	2160	0	10183	true	0	147	0	529	0	945	2007	2	0	0			0	0	2163	4136	1794	2090	0	0	0	0	0	0	0																																																			http://www.thebankonthego.com	
284248																																		2177	182	6000	1928	16028	true	249	0	0	0	0	182	10051	5	2305	0	false	0	0	0	6000	9628	400	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0	www.fbtomah.com		www.tandcbank.com														www.mypartnershipbank.com	
284556																																		0	50	2217	0	3203		0	0	0	50	0	0	973	1	0	0			0	0	2217	0	0	986	0	0	0	0	0	0	0					0																																														www.stockmansbankok.com	
284574																																		0	12	4500	0	4500	true	0	12	0	0	0	0	280	1	0	0	false	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.libertyfederalonline.com	
284752																																		360	381	1500	360	6770	true	0	61	0	0	0	320	456	0	360	0	true	0	0	0	1500	1500	3257	513	3610	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						0	0	0	0																	www.northwoodsbank.com	
284958																																		0	0	485	0	7116		0	0	0	0	0	0	217	0	0	0			4581	0	485	0	0	0	0	4581	1071	979	0	0	6631																																																			fsbhordville.com	
285151																																		0	125	0	0	0	true	0	0	0	0	0	125	3128	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												wwww.colobank.com	
285348																																		1151	116	69	470	1869	true	681	99	0	17	0	0	962	1	470	0			0	0	69	1800	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.thestatebankgroup.com	
285544																																		70	133	0	0	0	true	0	95	0	38	0	0	1274	1	0	70	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.capitolnational.com	
285553																																		0	0	0	0	0	true	0	0	0	0	0	0	38	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thesecuritystatebank.com	
285740																																		0	290	45034	0	45034	true	0	100	0	190	0	0	1241	0	0	0	true	0	0	0	45034	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.paducahbank.com	
285759																																		0	1721	0	0	0		0	0	0	45	0	1676	660	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														http://www.okstatebank.com	
285777																																		0	0	2250	0	2750	true	0	0	0	0	0	0	13	0	0	0	false	0	0	0	2250	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.nokomissavings.com	
285852																																		66	590	0	0	0	true	66	0	0	0	590	0	1179	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.firstoptionbank.com	
285928																																		0	5215	3000	0	13500		0	2243	0	2447	0	525	6086	2	0	0			0	0	3000	8500	2000	0	0	0	0	0	0	0	0					0																																														www.peoplesbanksc.com	
286251																																		0	43	0	0	0	true	0	0	0	43	0	0	98	0	0	0	false		0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																																																	http://www.bankofvici.com	
286457																																		526	0	0	0	0	true	526	0	0	0	0	0	1114	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																				0	0																												http://www.parkstatebank.com	
286840																																		0	0	0	0	0		0	0	0	0	0	0	428	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.rakestatesavingsbank.com	
287007																																		0	983	0	0	0		0	119	0	665	199	0	254	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.pcnb.biz	
287342																																		0	0	540	0	8533	true	0	0	0	0	0	0	36	0	0	0	false	0	600	0	540	200	710	6483	593	600	0	0	0	0	600	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.readlynsavingsbank.com	
287856																																		0	0	0	0	0		0	0	0	0	0	0	107	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			https://www.americanbankwagoner.com	
287922																																		0	0	0	0	0	true	0	0	0	0	0	0	204	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.psb1911.com	
287959																																		0	0	0	0	0	true	0	0	0	0	0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.MyKansasStateBank.com	
288152																																		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																				
288358																																		562	2700	8350	560	8350		2	2237	0	373	0	90	458	0	560	0			0	0	8350	0	0	0	0	0	0	0	0	0	0					0																														www.bankvinita.com	First National Bank of Grove	www.fnbgrove.com	First National Bank of Cleora	www.fnbcleora.com	First National Bank of Vinita	www.idealfnbvinita.com		wwwidealfnbtunes.com		www.bankcleora.com		www.bankgrove.com				www.fnbvinita.com	
288376																																		0	41	6000	0	6000	true	0	0	0	41	0	0	2763	3	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.pinnaclebanc.com	
288853																																		8763	1656	0	8164	87588	true	599	666	0	0	0	990	37519	6	8164	0	false	0	72644	0	0	0	0	14944	0	72644	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.efirstbankblog.com		http://www.efirstbank1031.com														http://www.efirstbank.com	
289056																																		708	2042	41	61	853		647	0	0	396	0	1646	1668	1	61	0			0	0	41	93	108	611	0	0	0	0	0	0	0					0																																														www.banknib.com	
289225																																		0	0	1000	0	10500		0	0	0	0	0	0	5	0	0	0			0	0	1000	2500	4000	3000	0	0	0	0	0	0	0					0																																														bankatubc.com	
289515																																		0	2592	0	0	0	true	0	2508	0	84	0	0	31133	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												fmtrustonline.com	
289702																																		971	0	23000	971	27429	true	0	0	0	0	0	0	8916	2	971	0	false	0	35	0	23000	0	1010	2458	0	35	74	852	0	0	961	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.norwaysavings.bank	
289739																																		226	267	0	0	0		226	0	0	267	0	0	3148	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.guaranty-bnk.com	
289757																																		0	0	7000	0	7000		0	0	0	0	0	0	4660	2	0	0			0	0	7000	0	0	0	0	0	0	0	0	0	0																																																			www.msb-sd.com	
290052																																		1484	1007	0	1484	0	true	0	183	0	824	0	0	47702	5	2563	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												edeposit.centralbancompany.com																www.centralbank.net	
290230																																		0	129	0	0	0		0	0	0	0	0	129	60	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.fnbmwm.com	
290249																																		0	784	0	0	0	true	0	200	0	539	0	45	15569	12	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.WAUKESHABANK.COM	
290838																																		0	601	0	0	0		0	0	0	318	0	283	480	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																				
290922																																		0	221	0	0	0	true	0	0	0	221	0	0	780	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.nbaconline.com	
291059																																		0	0	0	0	1275	true	0	0	0	0	0	0	200	0	0	0	true		0	0	0	575	700	0	0	0	0	0	0	0	0	true	false																																																	http://www.bankofhydro.com	
291273																																		0	276	39400	0	49200	true	0	0	0	276	0	0	0	0	0	0			0	0	39400	9800	0	0	0	0	0	0	0	0	0	true	false																						1	true																										http://www.geaugasavings.com	
291330																																		0	702	0	0	0	true	0	487	0	115	0	100	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.fbonline.biz	
291376																																		0	519	3000	0	3134	true	0	0	0	0	0	519	1147	1	0	0	false	0	134	0	3000	0	0	0	0	134	0	0	0	0	134	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.jacksonfederalsl.com	
291611																																		0	804	0	0	0		0	0	0	486	0	318	464	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					15331																																														hamlinbank.com	
291732																																		0	0	0	0	0		0	0	0	0	0	0	122	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																															
292234																																		0	2664	0	0	0		0	1741	0	497	426	0	1649	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.ffbalabama.com	
292467																																		0	0	2000	0	5000	true	0	0	0	0	0	0	237	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.pointwestbank.com	
292850																																		0	549	0	0	0	true	0	0	0	318	0	231	1220	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.fnbwakefieldmi.com/	
292908																																		644	0	51700	644	61700	true	0	0	0	0	0	0	4700	2	644	0	true	0	0	0	51700	10000	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.evansbank.com	
293053																																		0	0	0	0	0	true	0	0	0	0	0	0	24743	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.CNBTX.NET	
293352																																		0	0	1500	0	1500		0	0	0	0	0	0	3850	4	0	0			0	0	1500	0	0	0	0	0	0	0	0	0	0					0																																														www.adrianstatebank.com	
293437																																		0	170	4300	0	32800	true	0	0	0	20	0	150	80	0	0	0	false	0	0	0	4300	0	0	28500	28500	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.cbwinfield.com	
293651																																		495	0	3500	0	15713	true	495	0	0	0	0	0	761	0	0	0			0	0	3500	7000	5213	0	0	0	0	0	0	0	0	true	false																								true																									http://www.campbellcountybank.com	
293754																																		0	872	0	0	0		0	872	0	0	0	0	229	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.statebankonline.net	
294023																																		1106	0	5000	596	5323		510	0	0	0	0	0	4069	2	596	0			0	0	5000	6	0	317	0	0	0	0	0	0	0																																																			http://www.fsb4me.com	
294564																																		5280	532	0	5147	0	true	133	0	0	532	0	0	21653	4	6714	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	218	8507	0	www.cashbacklubbock.com																www.firstbanklubbock.com	
294676																																		1074	0	4100	1074	9027		0	0	0	0	0	0	1277	1	1128	0			0	0	4100	4927	0	0	0	0	0	0	0	0	0																								1	false																										www.newbuffalosavings.com	
294751																																		0	1390	0	0	2730	true	0	711	0	679	0	0	169	0	0	0	false	0	2730	0	0	0	0	0	0	2730	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.cnb1901.com	
294779																																		1910	2221	0	1910	559	true	0	287	0	0	0	1934	624	0	3575	0	true	1713	559	0	0	0	0	0	0	559	0	0	0	0	559	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.timberlandbank.com	
294827																																		0	678	0	0	0		0	128	0	550	0	0	572	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.pioneercommunitybank.com	
295011																																		540	0	6500	540	24151	true	0	0	0	0	0	0	3273	1	540	0	false	0	0	0	6500	9743	967	6941	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.greenvillenationalbank.com	
295057																																		106	0	0	0	0	true	106	0	0	0	0	0	96	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.securitybankmn.com	
295646																																		0	0	0	0	0		0	0	0	0	0	0	482	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																															
296456																																		0	314	4500	0	13500		0	0	0	314	0	0	5202	2	0	0			0	0	4500	9000	0	0	0	0	0	0	0	0	0					0																														www.firstbank-ok.bank																www.firstbank-ok.com	
296474																																		4	0	2500	0	8997		4	0	0	0	0	0	279	0	0	0			0	0	3384	1450	1119	3044	0	0	0	0	0	0	0					0																			1	true																										www.hslc-kenton.com	
296559																																		467	136	0	0	0		467	0	0	136	0	0	14679	6	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																										0	0	0	0																	www.commercialbank.net	
296755																																		0	28	0	0	0		0	28	0	0	0	0	3255	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.citizensstatebk.com	
296858																																		0	0	0	0	0	true	0	0	0	0	0	0	218	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.fnblindsay.com	
297051																																		0	0	1000	0	3200	true	0	0	0	0	0	0	403	0	0	0			0	0	1000	2000	200	0	0	0	0	0	0	0	0	true	false																																																	http://www.patriotsbank.com	
297257																																		1886	0	5000	1886	5000		0	0	0	0	0	0	0	0	1886	0			0	0	5000	0	0	0	0	0	0	0	0	0	0					0																																														www.texas-bank.com	
297547																																		0	7	0	0	0		0	0	0	7	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.rowleysavingsbank.com	
