"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
3443345																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7301	147	2071	7	181518	5505	225882	348	416772	0	0	0	0	0	0	0	0	0	0	21548	36	453823	1	51220	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3444539																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6578	165	0	0	188042	3897	63510	151	258130	0	0	0	0	0	0	0	0	0	0	7279	16	290694	1	15440	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3444566																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9625	402	642	2	109677	3577	48503	74	168447	0	0	0	0	0	0	0	0	0	2305	5843	10	178845	1	17078	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3445460																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2685	273	0	0	82842	4742	27886	62	113413	0	0	0	0	0	0	0	0	0	0	8633	14	131100	1	11823	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3445769																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		369056	0	44541	1934	2748	7	1249787	52912	611945	820	1909021	0	0	0	0	0	0	0	0	0	91219	131320	107	2192560	1	210617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3445901																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8769	274	846	3	119605	4949	25373	71	154593	0	0	0	0	0	0	0	0	0	805	4423	9	206475	1	19927	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3446225																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4007	93	727	2	36060	1985	3364	10	44158	0	0	0	0	0	0	0	0	0	0	0	0	48883	2	3582	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3446636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3467	126	0	0	116253	4597	37374	55	157094	0	0	0	0	0	0	0	0	0	0	9349	16	204387	1	18277	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3446784																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5173	222	254	1	79837	3200	25575	54	110839	0	0	0	0	0	0	0	0	0	0	6273	7	131030	1	17673	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3447455																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1195	28	0	0	82376	1363	24122	61	107693	0	0	0	0	0	0	0	0	0	0	6060	8	119471	1	7504	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3447576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10432	410	869	3	295239	12284	421791	322	728331	0	0	0	0	0	0	0	0	0	0	79185	90	904944	1	147026	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3447772																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	692	45	317	1	62708	3546	14419	27	78136	0	0	0	0	0	0	0	0	0	0	1760	5	91779	1	12232	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3447875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	337	5	0	0	63335	1493	34901	41	98573	0	0	0	0	0	0	0	0	0	0	14306	17	111876	1	9914	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3447893																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5782	162	729	2	83993	2051	33826	56	124330	0	0	0	0	0	0	0	0	0	309	11400	15	147989	1	18929	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3448162																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5826	137	0	0	86152	1463	6079	15	98057	0	0	0	0	0	0	0	0	0	0	3173	6	123667	1	11297	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3448171																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1251	28	0	0	28281	1293	3309	9	32841	0	0	0	0	0	0	0	0	0	603	691	2	38943	1	4357	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3448180																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1115	45	0	0	37762	1978	10944	24	49821	0	0	0	0	0	0	0	0	0	0	2386	7	56899	1	7884	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3448425																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1209	56	0	0	39443	4670	6772	12	47424	0	0	0	0	0	0	0	0	0	0	3137	5	49924	1	4852	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3448751																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5942	184	0	0	82920	2270	1898	5	90760	0	0	0	0	0	0	0	0	0	0	637	1	99602	1	2193	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3449066																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6817	238	0	0	168545	4565	52916	102	228278	0	0	0	0	0	0	0	0	0	0	5977	12	277289	1	31879	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3449730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2265	52	257	1	38623	2044	14848	28	55993	0	0	0	0	0	0	0	0	0	0	2092	6	65609	1	7565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3450950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	17436	811	8073	15	25511	0	0	0	0	0	0	0	0	0	0	1557	5	31204	1	3172	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3451050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	849	25	0	0	49401	2485	70933	80	121183	0	0	0	0	0	0	0	0	0	0	18721	26	134544	1	17073	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3452123																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	677	1	110449	2596	385829	404	496955	0	0	0	0	0	0	0	0	0	0	184969	233	573199	1	48506	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3452310																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1109	17	420	1	69786	1541	80262	96	151577	0	0	0	0	0	0	0	0	0	0	10312	16	216587	1	26122	500	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3452365																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2097	88	0	0	73925	3476	26652	52	102674	0	0	0	0	0	0	0	0	0	0	4298	8	123363	1	12136	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3453737																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	428	5	0	0	25479	721	50682	64	76590	0	0	0	0	0	0	0	0	0	607	9979	15	116428	1	27417	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3453867																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5683	168	267	1	56854	2445	17446	37	80251	0	0	0	0	0	0	0	0	0	0	5559	11	108572	1	12147	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3455227																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1685	35	0	0	78891	1652	57252	112	137828	0	0	0	0	0	0	0	0	0	21324	20603	34	161605	1	16337	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3455236																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7097	331	253	1	126545	4927	24605	42	158500	0	0	0	0	0	0	0	0	0	4068	1857	5	176595	1	15662	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3459207																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3730	118	0	0	69971	2492	17992	39	91693	0	0	0	0	0	0	0	0	0	0	3990	10	109590	1	13409	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3459216																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3333	120	0	0	81427	2856	16218	37	100979	0	0	0	0	0	0	0	0	0	0	4507	8	118348	1	10215	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3459346																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	56242	693	25990	47	82232	0	0	0	0	0	0	0	0	0	0	8697	14	95820	1	12386	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3460847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7164	203	1769	6	178990	32490	37821	91	225743	0	0	0	0	0	0	0	0	0	19471	3507	6	276097	1	28233	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3461488																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	27612	965	63497	88	91110	0	0	0	0	0	0	0	0	0	0	19205	21	126023	1	12786	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3462074																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	255	4	0	0	64840	770	40692	32	105787	0	0	0	0	0	0	0	0	0	33129	24499	13	130581	1	21573	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3462449																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1279	37	0	0	17820	2084	3192	10	22290	0	32	0	0	0	0	0	0	0	0	0	0	28561	2	4066	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3462458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8706	180	2561	7	93121	3281	28864	55	133252	0	0	0	0	0	0	0	0	0	0	7437	9	140653	1	7909	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3462654																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	682	40	0	0	22925	1289	3353	7	26960	0	0	0	0	0	0	0	0	0	0	0	0	32650	1	4441	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3463875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	964	51	0	0	49739	2384	20285	36	70989	0	0	0	0	0	0	0	0	0	3017	2841	3	76650	1	7355	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3464368																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1192	34	0	0	67717	2771	52299	73	121208	0	0	0	0	0	0	0	0	0	0	13073	21	137088	1	17824	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3464827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3345	80	265	1	87939	3803	33222	55	124771	0	0	0	0	0	0	0	0	0	10771	4191	6	147019	1	16161	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3465226																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1754	64	0	0	60728	3297	18844	42	81326	0	0	0	0	0	0	0	0	0	2579	6816	12	96579	1	11693	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3465383																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	21504	266	3970	5	25474	0	0	0	0	0	0	0	0	0	0	3178	3	30963	1	568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3465392																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	655	21	672	2	55981	1640	164044	168	221352	0	0	0	0	0	0	0	0	0	0	59772	59	230828	1	18009	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3466979																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3638	97	787	3	103383	3227	39309	60	147117	0	0	0	0	0	0	0	0	0	29700	8749	14	195844	1	22893	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3466988																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1949	40	449	1	33671	1449	26363	59	62434	0	0	0	0	0	0	0	0	0	0	10826	17	72560	1	7617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3467006																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	0	0	0	0	0	0	0	BANK OF AMERICA, NATIONAL ASSOCIATION	
3467266																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2745	80	777	3	105352	2248	56787	112	165661	0	0	0	0	0	0	0	0	0	2153	7573	15	165118	1	15361	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3467556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2093	25	950	3	64581	1608	180757	212	248381	0	0	0	0	0	0	0	0	0	0	961	2	267116	1	28916	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3468450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5279	117	900	2	37586	973	18209	39	61974	0	0	0	0	0	0	0	0	0	0	1711	3	79309	1	10434	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3468656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	240670	5669	36879	89	277549	0	0	0	0	0	0	0	0	0	3614	23736	50	303225	1	34308	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3468665																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3355	62	585	2	66472	1680	52531	111	122942	0	0	0	0	0	0	0	0	0	3360	11591	20	134665	1	13413	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3470097																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	204	2	257	1	14450	355	11532	27	26442	0	0	0	0	0	0	0	0	0	0	3728	6	29429	1	5372	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3470154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	736	19	0	0	51095	1883	26850	52	78683	0	0	0	0	0	0	0	0	0	0	4217	10	93269	1	15802	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3470864																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4289	162	254	1	107070	6353	31062	38	142675	0	0	0	0	0	0	0	0	0	0	12510	13	148778	1	8283	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3470930																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3632	79	0	0	41161	1454	31601	69	76394	0	0	0	0	0	0	0	0	0	0	13916	27	101582	1	12467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3470985																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	27240	980	786	3	586929	33638	231598	368	846553	0	0	0	0	0	0	0	0	6895	1915	45762	72	1093324	1	140298	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3471094																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		4956	0	462	10	0	0	31398	930	11189	19	43049	0	0	0	0	0	0	0	0	0	0	5456	2	48881	1	3858	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								0	
3471209																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	790	34	0	0	67853	3305	80918	119	149562	0	0	0	0	0	0	0	0	0	7217	48184	56	164426	1	18864	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3472046																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2366	131	915	1	65772	4723	25061	52	94114	0	0	0	0	0	0	0	0	0	0	1665	3	115536	1	24477	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3472859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	980	63	0	0	81356	4194	40834	69	123170	0	0	0	0	0	0	0	0	0	0	14556	23	138612	1	14700	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3475083																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		377080	0	16272	3031	1745	4	975543	11548	645572	487	1639133	0	0	0	0	0	0	0	0	0	431586	185136	110	1805104	1	182804	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3476192																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		424862	0	362301	22217	14046	47	2471649	338877	765320	632	3613316	0	0	0	0	0	0	0	0	0	0	184020	81	3963962	1	260740	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3479018																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1562	28	3527	4	21923	1388	19601	26	46613	0	0	0	0	0	0	0	0	0	0	2241	6	52773	1	5123	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3480069																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1001	24	0	0	19074	735	7897	17	27972	0	0	0	0	0	0	0	0	0	0	2640	6	42265	1	10774	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3481703																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1997	69	0	0	42449	1214	29000	52	73446	0	0	0	0	0	0	0	0	0	0	5950	10	85133	1	6466	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3482045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1946	44	0	0	31058	653	13369	27	46373	0	0	0	0	0	0	0	0	0	0	2807	2	54673	1	8825	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3482111																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2316	121	0	0	47744	2220	15774	26	65834	0	0	0	0	0	0	0	0	0	0	2096	3	73736	1	7000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3482166																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1139	19	0	0	31525	753	28762	45	61426	0	0	0	0	0	0	0	0	0	3350	2180	5	70793	1	8316	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3482812																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3569	104	0	0	65289	2183	26566	38	95424	0	0	0	0	0	0	0	0	0	0	1953	5	105718	1	10620	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3482894																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2871	54	0	0	68283	3316	44870	88	116024	0	0	0	0	0	0	0	0	0	910	3485	8	144321	1	14591	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3485215																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6214	114	507	2	61701	2210	6789	19	75211	0	0	0	0	0	0	0	0	0	1745	1796	5	82503	1	6330	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3485420																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	920	49	335	1	30590	1951	48815	38	80660	0	0	0	0	0	0	0	0	0	102	8793	9	87519	1	9467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3486623																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7405	163	363	1	119005	3573	71285	131	198058	0	0	0	0	0	0	0	0	0	19040	9950	19	250203	1	27980	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								NO	
3487433																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	31102	1568	40004	68	71106	0	0	0	0	0	0	0	0	0	0	5657	10	82132	1	11770	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3487509																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1243	56	0	0	19598	922	8602	18	29443	0	0	0	0	0	0	0	0	0	0	0	0	41467	1	14696	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3487518																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7768	116	760	3	289509	4850	325238	340	625406	2131	0	0	0	0	0	0	0	0	81858	47528	75	735339	1	68975	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3487947																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	855	23	0	0	87166	11815	38618	61	126639	0	0	0	0	0	0	0	0	0	0	3694	6	160435	1	27983	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3488579																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17	1	0	0	56929	1157	14271	27	71217	0	0	0	0	0	0	0	0	0	0	1741	5	88679	2	12262	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3488869																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4546	176	0	0	45793	2511	13678	34	64017	0	0	0	0	0	0	0	0	0	0	2756	5	75126	1	11712	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3488980																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	352	10	0	0	39172	2155	34812	57	74336	0	0	0	0	0	0	0	0	0	2000	9987	15	101326	1	17608	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3489035																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14724	295	1087	4	201300	4209	95741	221	312852	0	0	0	0	0	0	0	0	0	0	11055	19	356520	1	28467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3489071																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7312	167	781	3	66157	1372	32262	80	106512	0	0	0	0	0	0	0	0	0	1874	1364	3	122661	1	13391	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3490871																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1214	11	0	0	142977	1711	93293	85	237483	0	0	0	0	0	0	0	0	0	30780	25056	27	256127	1	24154	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3503696																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3428	78	0	0	55765	4527	24498	59	83691	0	0	0	0	0	0	0	0	0	0	2044	5	99921	1	10691	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3517590																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1583	25	0	0	73948	2418	9853	20	85384	0	0	0	0	0	0	0	0	0	2731	1654	3	92849	2	8284	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3525577																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2513	87	964	3	81443	2704	65047	130	149967	0	0	0	0	0	0	0	0	0	0	12977	11	176480	1	23129	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3529650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3667	84	0	0	52409	2245	10549	30	66625	0	0	0	0	0	0	0	0	0	0	2093	6	75038	1	5628	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3531176																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7385	316	268	1	101292	5284	40590	77	149535	0	0	0	0	0	0	0	0	0	0	2780	7	165140	1	14298	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3532641																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7456	207	585	2	174675	7041	95921	161	278645	8	0	0	0	0	0	0	0	0	16764	13534	20	326909	1	44079	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3535848																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2328	49	506	2	64275	1700	27379	61	94488	0	0	0	0	0	0	0	0	0	0	3199	7	109185	1	11799	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3536407																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	60513	2037	2777	9	902059	40349	758588	937	1743398	19461	0	0	0	0	0	0	0	0	18008	258627	243	2105263	1	156889	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
