"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
2942823																																																																									0																									188232	4417									
2943389																																																																																																		411467	2986									
2943615																																																																																																		342568	6025									
2947556																																																																																																		8918	-7584									
2947800																																																																																																		121625	2242									
2948058																																																																																																		280329	15463									
2948423																																																																																																		183741	7687									
2948450																																																																																																		114875	6047									
2949710																																																																																																		870715	5797									
2949970																																																																																																		37990	-10651									
2950604																																																																																																		235536	2564									
2950677																			0																									16515156	323590																																																															
2953418																																																																																																		129624	-23864									
2954059																																																																																																		1217291	6424									
2954497																																																																																																		115398	2000									
2957014																																																																																																		301905	6358									
2958048																																																																																																		87016	2957									
2958972																																																																																																		466774	3782									
2960555																																																																																																		76997	464									
2960788																																																																																																		3390	736									
2961703																																																																																																		97244	-15550									
2963266																																																																																																		86101	-1247									
2963275																																																																																																		87211	470									
2963547																																																																																																		270103	4146									
2963864																																																																																																		113407	4688									
2966306																																																						7586661	522167	922167	0.1673	0.1787	0.1570	6664494	42444222	39837210	5221	-8859	3490359	0.1570	0	0	6745228	0	0	0	0	16147	0	6729081	0	0	0	0	64587	64587	6664494	0	0	0	0	0	0	400000	0	0	922167	0	80734	0	0	39909085	3249648									
2966614																																																																																																		267309	-3831									
2967796																																																																																																		100597	5997									
2970657																																																																																																		744221	7217									
2973041																																																																																																		5521	631									
2973386																																																																																																		119799	98756									
2980209																																																																																																		19825519	-54974									
2986407																																																																																																		825906	24400									
2989006																																																																																																		238749	9434									
2992501																																																																																																		295503	-32844									
2992547																																																																																																		1781412	469220									
2997216																																																																																																		189998	3784									
2997748																																																																																																		89525	-10048									
2997926																																																																																																		163231	7272									
2998576																																																																																																		277073	35081									
3005097																																																																																																		49873	2748									
3010000																																																																																																		253978	-5721									
3010318																																																																																																		74950	-7261									
3010363																																																																																																		95655	1347									
3013823																																																																																																		900391	34422									
3015939																																																																																																		272490	10755									
3016347																																																																																																		193855	6774									
3017081																																																																																																		208632	7071									
3019982																																																																																																		291154	-1528									
3020447																																																																																																		229166	12796									
3022076																																																																																																		563211	-16907									
3022610																																																																																																		123224	1900									
3025134																																																																																																		268860	-66578									
3025406																																																																																																		1544755	69724									
3025929																																																																																																		64884	515									
3027763																																																																																																		157057	-1567									
3028902																																																																																																		574454	16309									
3029253																																																																																																		5165	-3802									
3029589																																																																																																		799310	10341									
3032833																																																																																																		37318	2280									
3034257																																																																																																		317547	17424									
3034695																																																																																																		308551	12587									
3037874																																																																																																		47635	-1421									
3039636																																																																																																		268147	9028									
3040418																																																																																																		91394	-13459									
3041358																																																																																																		54881	816									
3041974																																												30296192	371307																																																															
3042234																																																																																																		101640	5583									
3042560																																																																																																		221069	2456									
3045383																																																																																																		128711	89951									
3047659																																																																																																		137342	2136									
3048487																																																																																																		214744	6687									
3048861																																																																																																		224058	-13174									
3048937																																																																																																		191522	-92339									
3049635																																																																																																		149922	10903									
3049699																																																																																																		427040	10859									
3049729																																																																																																		89015	3008									
3051432																																																																																																		99938	-2513									
3052813																																																																																																		363201	19284									
3057818																																																																																																		270581	-6374									
3058114																																																																																																		12979	11363									
3058329																																																																																																		325221	13903									
3058619																																																																																																		114214	7650									
3066025																																																																																																		52909	4735									
3067929																																																																																																		122210	-13821									
3068579																																																																																																		685621	22889									
3070545																																																																																																		218867	11928									
3075474																																																																																																		387300	-23022									
3076220																																																																																																		505713	9057									
3076248																																																																																																		5057481	140775									
3076284																																																																																																		167035	-10080									
3076453																																																																																																		209755	-7734									
3076604																																																																																																		634997	32393									
3082052																																																																																																		485975	12322									
3085240																																																																																																		54182	-2868									
3086256																																																																																																		350057	2218									
3089752																																																																																																		12533	-5714									
3090338																																																																																																		369167	5036									
3090833																																																																																																		77500	930									
3093964																																																																																																		200859	-15176									
3097243																																																																									0																									71912	0									
3102893																																																																																																		66197	-1335									
3103591																																																																																																		110747	3601									
3105308																																																																																																		42239	-9715									
3109043																																																																																																		766219	13815									
3109146																																																																																																		656065	43201									
3109584																																																																																																		101656	-25345									
3110197																																																																																																		556432	1094									
3116519																																																																																																		167968	3256									
3117431																																																																																																		513015	16216									
3118447																																																																																																		268511	-24083									
3120646																																																																																																		275702	13803									
3120897																																																																																																		50063	-10568									
3121072																																																																																																		762154	60573									
3121081																																																																																																		34122	1291									
3121308																																																																																																		88476	3115									
3122828																																																																																																		166841	10534									
3122994																																																																																																		239359	7297									
3125137																																																																									0																									165830	8640									
3125315																																																																																																		127036	5488									
3125557																																																																																																		177123	10144									
3128923																																																																																																		127640	3055									
3129902																																																																																																		119115	-2649									
3131400																																																																																																		194179	-5089									
3133011																																																																																																		141517	-1083									
3133570																																																																																																		21644	-3960									
3134250																																																																									0																									156457	4468									
3134399																																																																																																		66026	2798									
3134698																																																																																																		166197	9896									
3138146																																																																																																		9204606	-33859									
3139321																																																																																																		53098	841									
3140309																																																																																																		38266	631									
3140822																																																																																																		279322	2839									
3141726																																																																																																		963940	54914									
3142358																																																																																																		427032	16493									
3143805																																																																																																		177176	-5515									
3145162																																																																																																		85891	375									
3145797																																																																																																		284065	5390									
3145984																																																																																																		78562	3388									
3146150																																												881151	-157444																																																															
3148033																																																																																																		90113	-5576									
3148613																																																																																																		76514	-3186									
3150205																																																																																																		173857	-4444									
3150447																																																																																																		101531000	3575000									
3151417																																																																																																		52096	-1006									
3153233																																																																																																		176182	-1123									
3153288																																																																																																		682874	-1044									
3153297																																																																																																		266685	10219									
3153345																																																																																																		154260	14680									
3154780																																																																																																		169868	-8217									
3157183																																																																																																		191632	-11506									
3158546																																																																																																		630496	316									
3160978																																																																									0																									127375	1672									
3161144																																																																																																		252240	-34901									
3162767																																																																																																		248182	-10577									
3165320																																																																																																		944975	24633									
3165357																																																																																																		191974	6873									
3165599																																																																																																		174734	4268									
3166699																																																																																																		450594	9625									
3168563																																																																																																		526288	27749									
3170276																																																																																																		228411	7016									
3174920																																																																																																		318770	9479									
3176812																																																																																																		307819	409									
3177378																																																																																																		60833	-6682									
3177426																																																																																																		220615	-494									
3180136																																																																																																		50720	1572									
3183584																																																																																																		116772	-7024									
3184228																																																																																																		154846	4368									
3185485																																																																																																		482199	-36554									
3185579																																																																																																		122695	1366									
3185896																																																																																																		180487	12183									
3187395																																																																																																		87670	1282									
3187612																																																																																																		458867	-14722									
3187630																																																																																																		436535	3586									
3188646																																																																																																		754626	24977									
3188712																																																																																																		72721	-6754									
3189063																																																																																																		213806	3479									
3189634																																																																									0																									205186	4254									
3192960																																																																																																		16904	914									
3194638																																																																																																		349374	-3354									
3194692																																																																																																		260173	11160									
3195064																																																																																																		70982	-863									
3198421																																																																																																		241285	-23071									
3199811																																																																																																		74109	1077									
3200034																																																																																																		153158	-22534									
3202702																																																																																																		3069097	242546									
3202962																																																																																																		243894	11230									
3203996																																																																																																		40842	133									
3204993																																																																																																		237269	1922									
3205253																																																																																																		156390	-14420									
3205909																																																																																																		116771	37									
3207921																																																																																																		250528	1820									
3208049																																																																																																		274177	-15750									
3211937																																																																																																		200442	5888									
3212149																																																																																																		45713546	2294574									
3212402																																																																																																		755902	-5700									
3213333																																																																																																		74456	2611									
3213735																																																																																																		7942	6319									
3214059																																																																																																		488126	3845									
3216017																																																																																																		769277	9311									
3216316																																																																																																		169769	2909									
3217331																																																																																																		300994	18154									
3217957																																																																																																		240145	190									
3218280																																																																																																		172036	-6919									
3219175																																																																																																		197195	-4460									
3219269																																																																																																		27042	-7742									
3220500																																																																																																		116545	-1360									
3220863																																																																																																		138891	15366									
3221468																																																																																																		663669	5935									
3223305																																																																																																		188864	1165									
3223408																																																																																																		134610	2611									
3223417																																																																																																		113089	632									
3224302																																																																																																		237787	-1454									
3224375																																																																																																		82519	-21772									
3224478																																																																																																		97548	-8274									
3224580																																																																																																		1746012	187436									
3228908																																																																																																		815759	47143									
3229642																																																																																																		90043	770									
3229875																																																																																																		19893	3365									
3232204																																																																																																		772370	-7762									
3232370																																																																																																		113222	2270									
3235410																																																																																																		407476	11185									
3235689																																																																																																		136617	-753									
3242575																																																																																																		192516	-9460									
3243282																																																																																																		158047	3797									
3247589																																																																																																		252188	6113									
3247598																																																																																																		548475	-2057									
3248849																																																																																																		285044	70									
3253571																																																																																																		1163008	14455									
3253834																																																																																																		55619	-1805									
3254297																																																																																																		70627	1997									
3262788																																																																																																		169288	-1990									
3265257																																																																																																		153070	337									
3266487																																																																									0																									20471	-4920									
3266825																																																																																																		8853	2376									
3267738																																																																																																		318264	-3645									
3268173																																																																																																		3662	-879									
3268249																																																																																																		197648	8955									
3269590																																																																																																		1003199	25089									
3270046																																																																																																		145188	3760									
3271007																																																																																																		259091	-5972									
3271799																																																																																																		500429	6526									
3271986																																																																																																		171101	-3330									
3272956																																																																																																		86462	-19773									
3274709																																																																									0																									370622	-16372									
3274772																																																																																																		778907	22076									
3275939																																																																																																		748167	-6904									
3276543																																																																																																		165336	-22291									
3277241																																																																																																		151008	-8571									
3277988																																																																																																		552551	-2972									
3280335																																																																																																		144069	5361									
3280625																																																																																																		447387	7916									
3281293																																																																																																		279525	10279									
3281510																																																																																																		338697	13591									
3282012																																																																																																		82104	2001									
3282021																																																																																																		160826	5990									
3282692																																																																																																		95457	-49473									
3282852																																																																																																		496224	2016									
3283372																																																																																																		66346	-7694									
3283765																																																																																																		68174	-3617									
3284070																																																																																																		98120004	2460913									
3284100																																																																																																		61194	-4366									
3284397																																																																																																		6107052	469644									
3284445																																																																																																		147899	1068									
3284490																																																																																																		509874	19267									
3284780																																																																																																		90773	-8684									
3285246																																																																																																		46632	1939									
3285778																																																																																																		153425	-19823									
3286999																																																																									0																									131929	1595									
3287503																																																																																																		178857	-2974									
3287660																																																																																																		929275	46772									
3288452																																																																																																		277265	-6909									
3288742																																																																																																		151209	2304									
3290231																																																																																																		121230	-63									
3290240																																																																																																		332888	10319									
3293540																																																																																																		208045	-6590									
3294583																																																																																																		1614744	27587									
3295320																																																																																																		406687	3248									
3296149																																																																																																		57086	3580									
3296859																																																																																																		81542	-5371									
3297490																																																																																																		115496	-816									
3299168																																																																																																		142750	-813									
3299814																																																																																																		271107	-37587									
3301641																																																																																																		123259	-7126									
3301865																																																																																																		103737	1047									
3302312																																																																																																		266689	562									
3303298																																												95153306	-175198																																																															
3303917																																																																																																		340101	-3241									
3303944																																																																									0																									48691	-8206									
3303953																																																																																																		83723	915									
3306280																																																																									0																									277658	-8324									
3306598																																																																																																		135194	2926									
3308145																																																																																																		111794	-1336									
3308314																																																																																																		106780	-5958									
3308471																																																																																																		85003	-1764									
3308529																																																																									0																									59837	-13940									
3308574																																																																																																		29087	-6128									
3309393																																																																																																		157535	2090									
3309571																																																								0																										0																142587	-8365									
3310287																																																																																																		13722	6118									
3312124																																																																																																		100498	1969									
3313943																																																						356906	0	0	0.962924	4.365449	4.365449	356906	81757	370648	0	0	162157	4.365449	0	0	356906	0	0	0	0	0	0	356906	0	0	0	0	0	0	356906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370648	194749									
3314043																																																																																																		82673	3024									
3314119																																																																																																		47065	-1649									
3316739																																																																																																		48777	-583									
3317192																																																																																																		76991	-8178									
3317932																																																																																																		1293959	33539									
3320576																																																																																																		219638	-22816									
3320781																																																																																																		643180	13344									
3322468																																																																																																		260530	4756									
3324994																																																																																																		98893	-13749									
3325759																																																																																																		714433	16937									
3327164																																																																																																		976703	36897									
3328376																																																																																																		141786	-5626									
3329702																																																																																																		945243	16584									
3333848																																																																																																		280551	-5538									
3335301																																																																																																		31680	-1600									
3336607																																																																																																		437147	9580									
3337097																																																																																																		563658	12317									
3338357																																																																																																		148610	-38									
3338704																																																																																																		57240	-2731									
3339046																																																																																																		1618399	41273									
3339925																																																																																																		93358	-11904									
3340725																																																																																																		123257	64									
3340903																																																																																																		69607	-23611									
3341393																																																																																																		153040	550									
3342671																																																																																																		106080	-17239									
3343146																																																																																																		177246	-2520									
3344321																																																																																																		264919	203									
3345065																																																																																																		100737	-10066									
3345168																																																																									0																									825273	7511									
3345449																																																																																																		2371510	24039									
3345944																																																																																																		333403	4641									
3346268																																																																																																		113691	-15451									
3346633																																																																																																		40826	-82									
3347603																																																																																																		141057	-3635									
3347911																																																																																																		58881	-5652									
3348468																																																																																																		136461	-5444									
3348888																																																																																																		3487318	147350									
3349241																																																																																																		163948	944									
3349643																																																																																																		51300	456									
3350546																																																																																																		161754	1520									
3350658																																																																																																		167186	1190									
3350724																																																																																																		484283	-23990									
3351440																																																																									0																									156060	5001									
3352399																																																																																																		2090668	113202									
3353154																																																																																																		7579	670									
3353172																																																																																																		1385087	11706									
3353266																																																																																																		100535	1095									
3354599																																																																																																		393923	-17274									
3355587																																																																																																		421798	-11114									
