"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
375034																CONF				0	5673	18406	72013	918	8897	2029	4027	621	0	0	5927	0	0	0	CONF	12121	16066	4923	Accounts receivable	Accrued Sate & Federal Income tax	Software	
375043																CONF				0	3061	0	29315	0	7020	2500	0	0	0	0	6057	0	0	0	CONF	13177	0	0	Other Assets			
375155																CONF				0	202	0	1219	70	216	0	0	0	0	0	504	0	0	0	CONF	297	0	0				
375379																CONF				0	567	379	1147	48	105	33	0	0	0	0	96	0	0	0	CONF	0	0	0	Net Pension Asset			
375502																CONF				0	3799	2740	16780	0	2738	0	0	0	0	0	1827	0	0	0	CONF	5676	0	0				
375566																CONF				0	1745	0	9743	434	2445	1048	122	279	0	0	1030	0	0	0	CONF	4523	0	0	A/R LOANS SOLD	LATE CHARGE RECEIVABLE	TPS INTEREST RATE HEDGE - FHLB	
375650																CONF				0	57	0	1247	0	99	0	0	0	0	0	191	0	0	0	CONF	900	0	0				
376068																CONF				0	32	0	839	0	616	600	0	0	0	0	191	0	0	0	CONF	0	0	0	Federal Income Tax Current, Fraud Loss			
376125																CONF				0	0	0	2101	0	952	296	0	0	0	0	1149	0	0	0	CONF	0	0	0	Reserve Federal and State Income Tax (NET)			
376237																CONF				0	245	43	886	175	192	0	0	0	0	0	406	0	0	0	CONF	0	0	0				
376273																CONF				0	12781	6439	48198	0	17506	0	0	0	0	0	4624	0	0	0	CONF	6848	0	0				
376433																CONF				0	149	1908	5670	154	392	0	0	0	0	0	344	0	0	0	CONF	133	0	2744	Accounts Reciveable Other			
376442																CONF				0	746	391	7933	235	854	0	0	0	0	0	2264	0	0	0	CONF	3678	0	0				
376657																CONF				0	9	0	803	0	124	0	0	0	0	0	670	0	0	0	CONF	0	0	0				
376947																CONF				20	143	208	2790	131	345	14	0	0	0	0	2094	0	0	0	CONF	0	0	0	Software Less Depreciation			
377663																CONF				24	386	0	2725	59	215	0	0	0	0	0	634	0	0	0	CONF	1490	0	0				
377850																CONF				0	344	0	790	104	268	100	0	0	0	0	178	0	0	0	CONF	0	0	0	Other investments - Metafund			
377908																CONF				0	15146	12572	82281	1438	6066	0	0	0	0	0	5863	0	0	0	CONF	42634	0	0				
378026																CONF				0	1012	354	6691	176	477	0	0	0	0	0	694	0	0	0	CONF	4154	0	0				
378044																CONF				0	0	0	206	68	92	0	0	0	0	0	114	0	0	0	CONF	0	0	0				
378110																CONF				0	292	0	796	68	294	110	0	0	0	0	210	0	0	0	CONF	0	0	0	PRE PAID LOAN ORIGINATION			
378549																CONF				0	303	32	1679	368	438	0	0	0	0	0	451	0	0	0	CONF	455	0	0				
378558																CONF				0	296	0	884	0	283	0	0	0	0	0	211	0	0	0	CONF	94	0	0				
378642																CONF				0	247	100	1032	256	259	0	0	0	0	0	426	0	0	0	CONF	0	0	0				
378651																CONF				0	1536	0	5048	136	402	0	0	0	0	0	1067	0	0	0	CONF	1271	772	0				
378950																CONF				0	221	364	1584	77	299	0	0	0	0	0	700	0	0	0	CONF	0	0	0				
379050																CONF				147	152	0	1345	15	168	0	0	0	0	0	354	0	0	0	CONF	671	0	0				
379153																CONF				0	156	0	1776	89	194	0	0	0	0	0	316	0	0	0	CONF	1110	0	0				
379171																CONF				91	2604	424	27446	355	9745	0	0	0	0	0	1277	0	0	8954	CONF	8231	0	5165				
379359																CONF				0	1278	928	7507	0	2037	738	0	0	0	0	3264	0	0	0	CONF	0	0	0	Investment in CDC			
379470																CONF				0	1279	109	3628	69	158	0	0	0	0	0	311	0	0	0	CONF	659	1112	0				
379649																CONF				191	163	13	8566	131	377	26	0	0	0	0	796	0	0	0	CONF	2682	1620	2915	Other Investments			
379920																CONF				0	68588	68597	472834	0	65017	18598	0	0	0	0	31017	0	0	0	CONF	118052	79903	41660	CRA Investments			
380346																CONF				0	389	0	1563	86	265	12	0	0	0	0	909	0	0	0	CONF	0	0	0	purchase software			
380458																CONF				0	73	0	1209	103	892	777	0	0	0	0	244	0	0	0	CONF	0	0	0	Prepaid Income Tax Receivable			
380533																CONF				0	155	0	648	40	67	0	0	0	0	0	426	0	0	0	CONF	0	0	0				
380654																CONF				0	305	0	2655	0	327	9	34	0	0	0	457	0	0	0	CONF	1566	0	0	Delayed Returns	Master Charge Reserve Acc't		
380841																CONF				0	39	0	190	41	64	0	0	0	0	0	87	0	0	0	CONF	0	0	0				
380878																CONF				0	1013	0	1629	118	361	0	0	0	0	0	255	0	0	0	CONF	0	0	0				
380944																CONF				0	329	0	2086	60	111	28	0	0	0	0	201	0	0	0	CONF	1445	0	0	HOLDOVER ACCOUNT			
381026																CONF				0	152	26	2062	71	170	0	0	0	0	0	233	0	0	0	CONF	1176	0	305				
381343																CONF				0	6380	12242	44735	0	5889	2656	0	0	0	0	2776	0	0	0	CONF	17448	0	0	LIHTC-Michel Fund			
381754																CONF				0	0	4	320	18	83	0	0	0	0	0	233	0	0	0	CONF	0	0	0				
381839																CONF				0	415	0	1807	136	503	0	0	0	0	0	889	0	0	0	CONF	0	0	0				
381932																CONF				0	1055	547	9044	359	992	81	391	0	0	0	756	0	0	0	CONF	5694	0	0	Prepaid Taxes	Ins Receivable		
381950																CONF				0	454	1127	6105	0	1037	0	0	0	0	0	1768	0	0	0	CONF	1719	0	0				
382050																CONF				0	1371	1430	11451	226	271	0	0	0	0	0	1040	0	0	0	CONF	7339	0	0				
382069																CONF				0	817	0	10735	0	1623	514	0	0	0	0	1244	0	0	0	CONF	532	0	6519	CURRENT FIT RECEIVABLE			
382256																CONF				0	142	0	547	20	92	0	0	0	0	0	313	0	0	0	CONF	0	0	0				
382274																CONF				0	43	0	47	0	3	0	0	0	0	0	1	0	0	0	CONF	0	0	0				
382443																CONF				0	1202	2	4961	126	148	0	0	0	0	0	1132	0	0	0	CONF	2477	0	0				
382537																CONF				0	231	925	2830	406	525	0	0	0	0	0	822	0	0	0	CONF	327	0	0				
382649																CONF				0	1991	0	5246	0	749	0	0	0	0	0	1454	0	0	0	CONF	1052	0	0				
382658																CONF				0	347	405	3820	454	549	0	0	0	0	0	2519	0	0	0	CONF	0	0	0				
382667																CONF				0	13517	20656	129830	0	66796	40048	0	0	552	4	7570	0	0	0	CONF	12793	0	7942	Low Income Housing Tax Credit Funds			
382742																CONF				11	526	5	1201	210	361	0	0	0	0	0	309	0	0	0	CONF	0	0	0				
382854																CONF				100	370	496	3825	157	303	11	30	0	0	0	522	0	0	0	CONF	2134	0	0	Software, net depreciation	Cardnial Seat PSA		
383534																CONF				0	2622	35678	43587	628	933	0	0	0	0	0	3443	0	0	0	CONF	911	0	0				
384018																CONF				0	1196	78	7739	0	3446	0	0	0	0	0	3019	0	0	0	CONF	0	0	0				
384278																CONF				0	4708	0	71074	1506	39855	0	0	0	0	0	4852	0	0	9237	CONF	4895	12120	4644				
384335																CONF				0	0	1784	12071	98	143	0	0	0	0	0	407	0	0	0	CONF	4309	0	5428				
384353																CONF				0	59	26	213	12	25	0	0	0	0	0	103	0	0	0	CONF	0	0	0				
384652																CONF				0	12877	3218	25059	342	7434	0	6069	0	0	0	1530	0	0	0	CONF	0	0	0		RECEIVABLE INSURANCE COMPANY		
384830																CONF				0	45	274	1268	100	143	0	0	0	0	0	276	0	0	0	CONF	530	0	0				
385350																CONF				0	502	0	2828	142	250	0	0	0	0	0	357	0	0	0	CONF	1719	0	0				
385471																CONF				0	2065	1395	14409	0	2366	1245	0	0	0	0	4024	0	0	0	CONF	4172	0	387	Conversion Costs-Stock Offering			
385547																CONF				45	119	127	1855	0	167	0	0	0	0	0	529	0	0	0	CONF	913	0	0				
385686																CONF				0	377	1407	6302	184	615	0	0	0	0	0	757	0	0	0	CONF	0	3146	0				
386049																CONF				0	206	108	2504	117	231	0	0	0	0	0	260	0	0	0	CONF	1699	0	0				
386142																CONF				0	296	0	2391	125	493	0	0	0	0	0	268	0	0	0	CONF	885	449	0				
386432																CONF				54	0	0	1121	266	686	0	0	0	0	0	435	0	0	0	CONF	0	0	0				
386450																CONF				0	2193	412	7505	143	1494	1159	0	0	0	0	1904	0	0	0	CONF	1502	0	0	MidWest Housing Equity			
386731																CONF				0	303	0	5551	91	410	0	0	0	0	0	1393	0	0	0	CONF	0	0	3445				
386825																CONF				0	252	45	670	49	149	0	0	0	0	0	224	0	0	0	CONF	0	0	0				
386852																CONF				0	252	0	1945	260	656	0	0	0	0	0	1037	0	0	0	CONF	0	0	0				
387055																CONF				0	253	599	5434	67	428	0	0	0	0	0	953	0	0	0	CONF	3201	0	0				
387671																CONF				0	1624	0	3248	0	914	374	0	0	0	0	710	0	0	0	CONF	0	0	0	Accr Federal Income Tax			
388155																CONF				0	794	0	3356	0	1315	400	328	0	0	0	1050	0	0	0	CONF	197	0	0	CORP OF ENGINEER LEASE	NONPOSTED DEPOSIT DEBITS		
388258																CONF				0	45	0	426	21	64	0	0	0	0	0	317	0	0	43	CONF	0	0	0				
388557																CONF				0	172	0	557	31	31	0	0	0	0	0	354	0	0	0	CONF	0	0	0				
388744																CONF				0	776	682	3837	994	1725	0	0	0	0	0	654	0	0	0	CONF	0	0	0				
388753																CONF				0	50	0	484	34	50	0	0	0	0	0	384	0	0	0	CONF	0	0	0				
388874																CONF				0	260	242	1565	49	213	0	0	0	0	0	270	0	0	0	CONF	580	0	0				
388940																CONF				79	582	0	3661	188	544	226	0	0	0	0	296	0	0	0	CONF	1908	0	331	Dealer Loan Prepaid			
389059																CONF				18	662	0	2313	146	180	0	0	0	0	0	1101	0	0	0	CONF	370	0	0				
389358																CONF				0	0	0	1238	0	84	0	0	0	0	0	1154	0	0	0	CONF	0	0	0				
389376																CONF				0	373	38	2567	47	90	5	19	0	0	0	249	0	0	0	CONF	1817	0	0	COIN COLLECTION	ACCOUNTS RECEIVABLE - TECUMSEH INSURANCE CENTER		
389826																CONF				0	2	0	253	83	142	31	0	0	0	0	109	0	0	0	CONF	0	0	0	Prepaid Computer Maintenance			
390167																CONF				0	12	0	259	83	247	153	0	0	0	0	0	0	0	0	CONF	0	0	0	Accounts Receivable			
390336																CONF				144	2488	255	15582	331	1191	0	0	0	0	0	2343	0	0	0	CONF	0	9305	0				
390372																CONF				0	736	939	4224	212	1161	17	0	0	0	0	1388	0	0	0	CONF	0	0	0	Accounts Receivable Ground Rents			
390457																CONF				0	202	163	555	57	85	0	0	0	0	0	105	0	0	0	CONF	0	0	0				
390840																CONF				0	993	1	6904	0	978	0	0	0	0	0	1115	0	0	0	CONF	3817	0	0				
391418																CONF				0	913	168	5117	2859	3222	0	0	0	0	0	814	0	0	0	CONF	0	0	0				
391557																CONF				0	96	0	1345	29	65	0	0	0	0	0	142	0	0	0	CONF	1042	0	0				
391575																CONF				543	3459	4995	17018	376	3866	816	1180	0	0	0	705	0	0	0	CONF	3993	0	0	Multi family apartment software system	Tax credit receivables		
391959																CONF				0	506	0	1538	108	150	0	0	0	0	0	882	0	0	0	CONF	0	0	0				
391977																CONF				0	854	5592	32816	370	1692	528	0	0	0	0	1889	0	0	0	CONF	20116	0	2673	Funds Advanced for Borrowers			
392152																CONF				0	222	0	486	53	92	0	0	0	0	0	172	0	0	0	CONF	0	0	0				
392255																CONF				0	284	0	1690	74	205	0	0	0	0	0	741	0	0	0	CONF	460	0	0				
392778																CONF				0	629	0	8747	0	487	0	0	0	0	0	1183	0	0	0	CONF	6448	0	0				
393252																CONF				0	21	0	1632	0	122	0	0	0	0	0	1489	0	0	0	CONF	0	0	0				
393355																CONF				0	167	7	1179	209	582	56	185	0	0	0	423	0	0	0	CONF	0	0	0	Interest purchased on securities	Software cost/accumulated depreciation		
393757																CONF				0	488	0	1039	45	118	0	0	0	0	0	433	0	0	0	CONF	0	0	0				
393850																CONF				0	645	0	1824	56	677	0	0	0	0	0	502	2	0	0	CONF	0	0	0				
393953																CONF				0	262	0	3308	359	1379	195	37	0	0	0	1667	0	0	0	CONF	0	0	0	Notes Recievable	Prepaid Inc Tax		
394156																CONF				0	590	0	1657	61	390	0	0	0	0	0	376	0	0	0	CONF	301	0	0				
394259																CONF				0	2570	0	7606	81	634	26	0	0	0	0	3263	0	0	0	CONF	1139	0	0	Software			
394352																CONF				0	178	0	1151	56	125	12	0	0	0	0	848	0	0	0	CONF	0	0	0	RECOURSE LIABILITIES PAYABLE			
395238	0	62571	1880	742669	0	345064	177771	0	0	0	0	72135	0	0	0	CONF	172151	30186	58682		62571														CONF				Receivable from AFS security sale			
395274																CONF				0	518	71	3457	217	646	0	0	0	0	0	310	0	0	0	CONF	1912	0	0				
395779																CONF				0	634	0	1819	0	230	0	0	0	0	0	333	0	0	0	CONF	413	0	209				
395836																CONF				0	3071	2414	19713	633	1008	0	0	0	0	0	2534	0	0	0	CONF	10686	0	0				
396057																CONF				0	130	0	1149	34	222	0	0	0	0	0	388	0	0	0	CONF	409	0	0				
396244																CONF				0	623	39	1867	0	216	0	0	0	0	0	989	0	0	0	CONF	0	0	0				
396253																CONF				0	1221	0	2976	233	748	0	0	0	0	0	1007	4	0	0	CONF	0	0	0				
396356																CONF				0	64	0	768	36	175	3	60	0	0	0	271	0	0	0	CONF	258	0	0	Ienc Federal Agency securities	Ienc Municipal securities		
396954																CONF				0	224	0	2664	108	171	0	0	0	0	0	876	0	0	0	CONF	1393	0	0				
397175																CONF				0	5129	3541	60413	0	30884	8413	0	0	0	0	1980	0	0	20652	CONF	9631	0	9248	Accrued Income Taxes			
397456																CONF				0	43	0	594	143	303	0	0	0	0	0	248	0	0	0	CONF	0	0	0				
397531																CONF				0	1246	8803	22288	0	10734	5306	3763	0	0	0	1041	0	0	0	CONF	464	0	0	ACCTS REC - TRUST RELATED	DIRECTORS & OFFICERS DEFERRED		
397540																CONF				0	6380	6012	32981	0	6219	0	0	0	0	0	3604	0	0	0	CONF	10766	0	0				
397559																CONF				0	2262	0	4608	385	588	203	0	0	0	0	1758	0	0	0	CONF	0	0	0	Other Receivables			
397755																CONF				0	973	4	4375	114	320	0	0	0	0	0	669	0	0	0	CONF	2409	0	0				
397858																CONF				0	0	0	608	59	119	0	0	0	0	0	298	0	0	0	CONF	191	0	0				
398051																CONF				0	768	0	3730	104	1102	7	838	9	0	0	645	0	0	0	CONF	1215	0	0	Delayed Securites Payments	CDs	Debt Modification Fees	
398248																CONF				0	1570	0	4763	1883	1971	1	0	0	0	0	1222	0	0	0	CONF	0	0	0	NET AMORTIZED SOFTWARE			
398350																CONF				0	8754	27809	71984	0	29332	22848	0	0	0	0	6089	0	0	0	CONF	0	0	0	Income Taxes Receivable			
398631																CONF				0	254	0	1873	413	1173	0	0	0	0	0	446	0	0	0	CONF	0	0	0				
398668																CONF				0	33676	0	127866	0	91720	50419	37307	0	0	0	2470	0	0	0	CONF	0	0	0	Accounts Receivable	Receivable from Affiliates		
398837																CONF				0	629	446	4488	332	623	0	0	0	0	0	676	0	0	0	CONF	2114	0	0				
399357																CONF				0	8	134	750	57	96	28	0	0	0	0	512	0	0	0	CONF	0	0	0	Investment Payments in Process of Collection			
399517																CONF				6	6083	0	44302	1703	3436	0	0	0	0	0	7359	0	0	0	CONF	15385	3971	8068				
399731																CONF				0	0	0	987	0	0	0	0	0	0	565	422	0	0	0	CONF	0	0	0				
399973																CONF				0	435	0	1375	142	288	146	0	0	0	0	652	0	0	0	CONF	0	0	0	Income Tax Receivable			
400057																CONF				10	287	0	4934	380	555	0	0	0	0	0	1001	0	0	0	CONF	3091	0	0				
400141																CONF				0	1071	0	3373	232	306	0	0	0	0	0	1996	0	0	0	CONF	0	0	0				
400365																CONF				0	283	0	4177	131	443	0	0	0	0	0	363	0	0	0	CONF	2722	366	0				
400552																CONF				0	72	0	392	0	36	0	0	0	0	0	284	0	0	0	CONF	0	0	0				
400767																CONF				0	60	0	2211	157	253	95	0	0	0	0	306	0	0	0	CONF	1592	0	0	Wendover Building Receivable			
400945																CONF				0	443	0	7427	0	755	0	0	0	0	0	620	0	0	0	CONF	4431	0	1178				
401072																CONF				0	231	658	4401	37	302	0	0	0	0	0	540	0	0	0	CONF	2469	0	201				
401148																CONF				3	2571	7953	30081	1169	2552	0	0	0	0	0	2871	792	0	0	CONF	10611	0	3523				
401447																CONF				0	104	231	578	38	136	0	0	0	0	0	107	0	0	0	CONF	0	0	0				
401559																CONF				0	288	19	3731	0	1101	684	0	0	0	0	377	0	0	0	CONF	1946	0	0	Tax Increment Financing Asset			
401755																CONF				0	290	0	1420	0	418	118	0	0	0	0	712	0	0	0	CONF	0	0	0	Other Assets			
401906																CONF				30	5412	0	19598	715	1313	0	0	0	0	0	1468	0	0	0	CONF	11405	0	0				
401951																CONF				0	49	0	241	0	50	0	0	0	0	0	142	0	0	0	CONF	0	0	0				
402275																CONF				0	1115	0	2499	248	1234	986	0	0	0	0	150	0	0	0	CONF	0	0	0	accounts receivable			
402462																CONF				0	54	0	289	35	53	0	0	0	0	0	182	0	0	0	CONF	0	0	0				
402846																CONF				0	0	0	1803	0	240	0	0	0	0	0	1221	0	0	0	CONF	342	0	0				
402873																CONF				0	398	565	1142	51	84	0	0	0	0	0	95	0	0	0	CONF	0	0	0	0			
403067																CONF				0	1409	0	2081	284	357	0	0	0	0	0	315	0	0	0	CONF	0	0	0				
403106																CONF				0	1979	3217	20369	966	1870	0	0	0	0	0	1861	0	0	0	CONF	2751	0	8691				
403151																CONF				0	5058	0	26825	0	11591	6571	0	0	0	0	10025	0	0	0	CONF	151	0	0	OTHER ASSETS			
403179																CONF				0	10722	0	36662	0	5671	2311	0	0	0	0	2465	0	0	0	CONF	0	17804	0	Income Tax Receivable			
403254																CONF				0	746	0	2225	99	338	0	0	0	0	0	145	0	0	0	CONF	996	0	0				
403357																CONF				0	0	0	1282	0	98	0	0	0	0	0	246	0	0	0	CONF	938	0	0				
403656																CONF				0	47	0	773	98	98	0	0	0	0	0	628	0	0	0	CONF	0	0	0				
403870																CONF				0	4975	0	15621	329	991	0	0	0	0	0	2094	0	0	0	CONF	7561	0	0	0			
403937																CONF				0	0	0	717	0	69	48	0	0	0	0	648	0	0	0	CONF	0	0	0	RESERVE FOR INCOME TAXES			
403946																CONF				0	4312	4453	30845	0	16126	0	0	0	0	0	2176	11344	0	0	CONF	3778	0	0				
404653																CONF				0	66	0	366	87	122	0	0	0	0	0	178	0	0	0	CONF	0	0	0				
404943																CONF				0	286	0	984	103	105	2	0	0	0	0	593	0	0	0	CONF	0	0	0	CDARs Outgoing RBP			
405173																CONF				0	370	640	3560	205	583	111	160	27	0	0	270	0	0	0	CONF	1129	0	568	Loan advances	A/R FHA Insurance claim	Prepaid tax	
405959																CONF				0	6408	8518	81213	4696	12974	1900	1737	2053	0	0	5733	0	0	0	CONF	25398	0	22182	Lease Autos - Harvard Capital Inc.	Other Receivables	Software & Other Intangibles	
406022																CONF				0	1093	935	7168	366	1050	306	0	0	0	0	941	0	0	0	CONF	183	2966	0	Refundable income taxes			
406059																CONF				21	150	0	1153	179	557	0	0	0	0	0	446	0	0	0	CONF	0	0	0				
406666																CONF				13	249	0	1562	78	234	0	0	0	0	0	1079	0	0	0	CONF	0	0	0				
406778																CONF				0	735	0	1624	39	659	260	0	0	0	0	230	0	0	0	CONF	0	0	0	Rental Property			
406974																CONF				0	0	0	612	0	157	0	0	0	0	0	455	0	0	0	CONF	0	0	0				
407168																CONF				0	132	0	1849	410	549	0	0	0	0	0	909	0	0	0	CONF	259	0	0				
407506																CONF				0	5360	8323	23163	0	4064	0	0	0	0	0	2825	0	0	0	CONF	2591	0	0				
407645																CONF				0	1995	0	4627	286	709	0	0	0	0	0	1923	0	0	0	CONF	0	0	0				
407850																CONF				0	0	0	515	30	35	3	2	0	0	206	274	0	0	0	CONF	0	0	0	DEFERRED INCOME TAX	ACCRUED FEDERAL TAX		
408147																CONF				0	494	0	1002	83	160	58	0	0	0	0	348	0	0	0	CONF	0	0	0	Suspense Debits			
408307																CONF				0	1390	74	11721	190	708	0	0	0	1	0	998	0	0	0	CONF	8550	0	0				
408642																CONF				0	684	4509	18497	0	3766	1302	0	0	0	0	568	0	0	0	CONF	7143	0	1827	ICBA Clearing fund			
408875																CONF				0	8387	1773	15737	1587	3646	275	592	0	0	0	1931	0	0	0	CONF	0	0	0	Other Assets	EFT Fiserv Deposit		
409265																CONF				0	54	0	475	0	169	0	0	0	0	0	252	0	0	0	CONF	0	0	0				
410159																CONF				0	0	0	269	2	59	0	0	0	0	0	210	0	0	0	CONF	0	0	0				
410560																CONF				0	313	0	2567	0	562	0	0	0	0	0	1520	0	0	0	CONF	172	0	0				
410748																CONF				0	0	0	2306	2	327	0	0	0	0	0	979	0	0	0	CONF	1000	0	0				
410917																CONF				169	1247	0	3460	247	918	0	0	0	0	0	1295	0	0	0	CONF	0	0	0				
410944																CONF				0	199	0	790	28	64	0	0	0	0	0	527	0	0	0	CONF	0	0	0				
411053																CONF				34	33	0	468	75	236	33	0	0	0	0	199	0	0	0	CONF	0	0	0	11200			
411062																CONF				0	74	0	1286	230	385	0	0	0	0	0	827	0	0	0	CONF	0	0	0				
411174																CONF				0	938	0	1186	170	198	0	0	0	0	0	50	0	0	0	CONF	0	0	0				
411231																CONF				0	98	28	707	0	89	0	0	0	0	0	492	0	0	0	CONF	0	0	0				
411240																CONF				0	236	0	809	56	287	212	0	0	0	0	286	0	0	0	CONF	0	0	0	Acc Int Rec on Inv & Exempt			
411473																CONF				0	6519	9032	21360	0	2884	0	0	0	0	0	2925	0	0	0	CONF	0	0	0				
411512																CONF				0	1164	668	4530	323	705	0	0	0	0	0	618	0	0	0	CONF	0	0	1375				
411549																CONF				0	323	0	1070	10	114	0	0	0	0	0	633	0	0	0	CONF	0	0	0				
411576																CONF				0	728	0	1038	49	162	0	0	0	0	0	148	0	0	0	CONF	0	0	0				
411624																CONF				0	660	0	1759	0	340	35	0	0	0	0	759	0	0	0	CONF	0	0	0	Defered Loan Fees			
411651																CONF				0	113	221	2770	90	376	0	0	0	0	0	2060	0	0	0	CONF	0	0	0				
412135																CONF				0	53762	30911	218831	0	119256	32346	0	0	0	0	14902	63331	0	0	CONF	0	0	0	MTG RECEIVABLES			
412153																CONF				0	498	0	3773	279	519	0	0	0	0	0	2756	0	0	0	CONF	0	0	0				
412452																CONF				0	0	0	887	1	131	0	0	0	0	0	357	0	0	0	CONF	399	0	0				
412555																CONF				0	26	0	4500	45	2119	1639	0	0	0	0	1267	0	0	0	CONF	1088	0	0	Business Manager PBI A/R			
412667																CONF				0	72	0	1848	97	148	3	0	0	0	0	1628	0	0	0	CONF	0	0	0	CREDIT CARD CLEARING			
412751																CONF				0	3984	0	109151	23048	31610	0	0	0	0	0	8570	0	0	0	CONF	58316	0	6671				
412845																CONF				0	210	0	3693	264	931	0	0	0	0	0	2552	0	0	0	CONF	0	0	0				
412872																CONF				0	852	0	1366	70	295	179	0	0	0	0	219	0	0	0	CONF	0	0	0	Accrued Fed and State Tax			
413141																CONF				0	6616	2836	15017	2548	3171	0	0	0	0	0	2394	0	0	0	CONF	0	0	0				
413208	0	623888	1079268	7098873	0	4735113	535939	165100	0	0	0	429594	1346534	0	0	CONF	8086	222924	0		623888														CONF				A/R Pending Security Settlements/Fails	Sundry Receivables from Affiliates		
413271																CONF				0	879	1030	3327	126	798	229	0	0	0	0	470	0	0	0	CONF	150	0	0	Accounts Receivable			
413347																CONF				0	0	0	267	20	40	0	0	0	0	0	227	0	0	0	CONF	0	0	0				
413543																CONF				0	234	0	1921	138	389	0	0	0	0	0	1298	0	0	0	CONF	0	0	0				
413646																CONF				0	1152	0	10092	209	506	0	0	0	0	0	2077	0	0	0	CONF	5186	0	1171				
413673																CONF				0	1793	295	4826	664	1338	0	0	0	0	0	336	0	0	0	CONF	1064	0	0				
413730																CONF				0	48	0	887	0	70	0	0	0	0	0	134	0	0	0	CONF	635	0	0				
413758																CONF				0	434	0	2037	53	164	0	0	0	0	0	1439	0	0	0	CONF	0	0	0				
413851																CONF				0	0	54	823	0	74	0	0	0	0	0	375	0	0	0	CONF	320	0	0				
414102																CONF				0	333	394	8751	280	848	0	0	0	0	0	776	0	0	0	CONF	4222	0	2178				
414652																CONF				0	543	14	3566	101	285	0	0	0	0	0	1198	0	0	0	CONF	1526	0	0				
414764																CONF				8	1399	0	6467	308	712	0	0	0	0	0	1723	0	0	0	CONF	2633	0	0				
414858																CONF				0	520	0	1056	131	167	0	0	0	0	0	369	0	0	0	CONF	0	0	0				
415677																CONF				0	4455	2591	25246	0	10178	6094	0	0	0	0	1087	0	0	0	CONF	6935	0	0	Accrued Income Tax Receivable			
415770																CONF				0	1166	0	1542	0	105	0	0	0	0	0	271	0	0	0	CONF	0	0	0				
415855																CONF				0	0	0	292	39	56	0	0	0	0	0	236	0	0	0	CONF	0	0	0				
416245																CONF				0	12192	34127	123081	0	24576	0	0	0	0	0	13071	0	0	0	CONF	35400	0	3715				
416272																CONF				0	708	0	4357	67	102	0	0	0	0	0	529	0	0	0	CONF	1880	1138	0				
416339																CONF				93	364	0	2397	68	268	0	0	0	0	0	849	0	0	0	CONF	916	0	0				
416348																CONF				0	1796	0	3727	262	587	0	0	0	0	0	1344	0	0	0	CONF	0	0	0				
416357																CONF				0	0	0	525	0	80	26	0	0	0	0	445	0	0	0	CONF	0	0	0	Cash Items			
416656																CONF				0	1561	0	9340	481	592	0	0	0	0	0	1629	0	0	0	CONF	5558	0	0				
416674																CONF				0	2059	2559	8824	0	2240	0	0	0	0	0	1203	0	0	0	CONF	763	0	0				
416973																CONF				0	725	416	2573	118	241	0	0	0	0	0	246	0	0	0	CONF	945	0	0				
417149																CONF				0	1047	1213	4687	0	1380	0	0	0	0	0	1047	0	0	0	CONF	0	0	0				
417251																CONF				0	60	0	1155	67	173	0	0	0	0	0	423	0	0	0	CONF	499	0	0				
417626																CONF				0	39	118	3153	0	658	0	0	0	0	0	1996	0	0	0	CONF	342	0	0				
417710																CONF				0	125	0	351	29	95	0	0	0	0	0	131	0	0	0	CONF	0	0	0				
418100																CONF				0	991	1278	4719	278	1130	0	0	0	0	0	1320	0	0	0	CONF	0	0	0				
418249																CONF				0	1802	3313	26331	0	1933	0	0	0	0	0	4501	0	0	0	CONF	10051	0	4731				
418436																CONF				0	0	0	156	15	98	51	0	0	0	0	58	0	0	0	CONF	0	0	0	accrual int on us government			
418856																CONF				0	1	0	287	12	81	21	1	0	0	0	205	0	0	0	CONF	0	0	0	FEDERAL TAX PAYABLE	STATE TAX PAYABLE		
419255																CONF				0	275	0	2452	146	231	0	0	0	0	0	727	0	0	0	CONF	1219	0	0				
419406																CONF				0	19414	0	97289	3315	12657	0	0	0	0	0	7171	0	0	0	CONF	34176	5161	18710				
419460																CONF				0	844	873	8240	0	1931	0	0	0	0	0	413	1069	0	0	CONF	1787	0	2392				
419675																CONF				24	8163	6692	25755	645	6897	1959	0	0	0	0	1633	0	0	0	CONF	2370	0	0	Management Fees Receivable			
419947																CONF				1	92	0	1765	26	41	0	0	0	0	0	367	0	0	0	CONF	1265	0	0				
420457																CONF				0	2643	2864	9379	156	1505	0	0	0	0	0	2367	0	0	0	CONF	0	0	0				
420578																CONF				0	1765	0	3048	147	475	0	0	0	0	0	808	0	0	0	CONF	0	0	0				
420644																CONF				0	1251	1361	4547	147	884	32	371	0	0	0	1034	0	0	0	CONF	17	0	0	Software Net of Depreciation	Income Taxes Payable		
