"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
246956																CONF				0	1222	0	3842	0	453	0	0	0	0	0	2167	0	0	0	CONF	0	0	0				
247140																CONF				0	823	2380	4598	79	875	226	0	0	0	0	520	0	0	0	CONF	0	0	0	ICBA credit card reserve			
247355																CONF				0	602	792	5620	366	1404	0	0	0	0	0	2393	0	0	0	CONF	429	0	0				
247476																CONF				0	370	193	2836	309	426	0	0	0	0	0	179	0	0	0	CONF	1668	0	0				
247551																CONF				0	861	0	1882	70	356	237	0	0	0	0	665	0	0	0	CONF	0	0	0	SOFTWARE			
247908																CONF				0	4726	6501	39459	1033	5278	0	0	0	0	0	2925	0	0	0	CONF	1636	16282	2111				
248240																CONF				0	3349	0	13033	696	1749	0	0	0	0	0	2672	0	0	0	CONF	3780	0	1483	0			
248352																CONF				0	189	0	842	166	267	29	0	0	0	0	386	0	0	0	CONF	0	0	0	Income Tax Refund			
248455																CONF				0	923	78	3435	0	859	0	0	0	0	0	1575	0	0	0	CONF	0	0	0				
248633																CONF				0	1112	887	4489	941	1045	0	0	0	0	0	1445	0	0	0	CONF	0	0	0				
248745																CONF				0	840	162	6137	0	416	0	0	0	0	0	938	0	0	0	CONF	3781	0	0				
248969	0	1425	210	2736	94	624	525	0	0	0	0	477	0	0	0	CONF	0	0	0		1425														CONF				PREPAID TAXES			
249153																CONF				0	3197	0	4508	43	281	0	0	0	0	0	1030	0	0	0	CONF	0	0	0				
249304																CONF				115	770	0	1248	115	351	88	0	0	0	0	127	0	0	0	CONF	0	0	0	Other Assets			
249416																CONF				0	461	30	3974	0	412	145	36	0	0	0	432	0	0	0	CONF	294	0	2345	PREPAID/FEDERAL INCOME TAX	PREPAID INSURANCE		
249546																CONF				0	406	0	1592	245	351	0	0	0	0	0	100	0	0	0	CONF	378	0	357				
249564																CONF				0	1221	0	2815	187	485	0	0	0	0	0	675	0	0	0	CONF	434	0	0				
249612																CONF				0	0	27799	209186	0	155429	70103	0	0	0	0	25958	0	0	0	CONF	0	0	0	Collateral Posted For Derivative Contracts			
249658																CONF				0	2054	3106	7693	124	572	0	0	0	0	0	486	0	0	0	CONF	1475	0	0				
249957																CONF				0	280	0	1305	36	124	0	0	0	0	0	359	0	0	0	CONF	542	0	0				
250047																CONF				0	675	0	4351	356	356	0	0	0	0	0	875	0	0	0	CONF	2445	0	0				
250430																CONF				0	908	306	5088	138	311	0	0	0	0	0	588	0	0	0	CONF	445	2530	0				
250476																CONF				0	3335	115	5077	202	896	550	0	0	0	0	731	0	0	0	CONF	0	0	0	Advance Payment Loan Customer Taxes			
250850																CONF				6	620	0	2071	128	134	0	0	0	0	0	713	0	0	0	CONF	604	0	0				
251352																CONF				0	305	0	9910	0	1096	0	0	0	0	0	1912	0	0	0	CONF	6597	0	0				
251558																CONF				4	993	0	3416	311	1008	328	0	0	0	0	1415	0	0	0	CONF	0	0	0	RESERVE FOR TAXES-PRIOR YEAR			
251745																CONF				0	105	0	3223	0	909	0	0	0	0	0	1812	0	0	0	CONF	261	136	0				
251857																CONF				0	81	0	1326	20	103	0	0	0	0	0	430	0	0	0	CONF	712	0	0				
251978																CONF				0	1178	0	5190	412	926	410	0	0	0	0	1101	0	0	0	CONF	1985	0	0	Letters of Credit			
252041																CONF				0	588	0	2938	196	693	0	0	0	0	0	1529	0	0	0	CONF	128	0	0				
252256																CONF				0	0	0	118	12	45	0	0	0	0	0	73	0	0	0	CONF	0	0	0				
252452																CONF				0	148	0	772	212	262	0	0	0	0	0	362	0	0	0	CONF	0	0	0				
252658																CONF				0	601	0	2377	119	219	0	0	0	0	0	280	0	0	0	CONF	1277	0	0				
253262																CONF				0	1417	0	7888	736	1643	0	0	0	0	0	1532	0	0	0	CONF	2776	0	520				
253356																CONF				0	2461	0	9953	1896	4201	0	0	0	0	0	3291	0	0	0	CONF	0	0	0				
253440																CONF				0	570	101	5266	0	926	0	0	0	0	0	1248	0	0	0	CONF	2421	0	0				
253468																CONF				0	5784	8634	29579	0	4648	0	0	0	0	0	4643	0	0	0	CONF	5870	0	0				
253646																CONF				0	248	0	4103	82	469	0	0	0	0	0	697	0	0	0	CONF	2689	0	0				
253730																CONF				0	268	0	3887	39	174	25	0	0	0	0	894	0	0	0	CONF	0	2551	0	Computer Software			
253776																CONF				0	268	47	420	0	40	0	0	0	0	0	65	0	0	0	CONF	0	0	0				
254317																CONF				0	160	0	13104	0	2858	0	0	0	0	0	10086	0	0	0	CONF	0	0	0				
254504																CONF				0	295	159	6942	460	854	0	0	0	0	0	632	0	0	0	CONF	5002	0	0				
254652																CONF				0	2658	0	4042	232	345	0	0	0	0	0	1039	0	0	0	CONF	0	0	0				
254670																CONF				0	388	0	476	0	42	0	0	0	0	0	46	0	0	0	CONF	0	0	0				
254849																CONF				0	748	0	1938	322	879	0	0	0	0	0	311	110	0	0	CONF	0	0	0				
255136																CONF				0	2163	0	11870	206	503	166	0	0	0	0	856	0	0	0	CONF	3481	0	4867	COMPUTER SOFTWARE LICENSE			
255350																CONF				0	404	0	3382	130	341	0	0	0	0	0	402	0	0	0	CONF	1961	0	274				
255547																CONF				0	310	0	795	0	163	0	0	0	0	0	322	0	0	0	CONF	0	0	0				
255556																CONF				0	1470	0	7912	194	517	0	0	0	0	0	909	0	0	0	CONF	3032	0	1984				
255574																CONF				0	2688	1770	13298	0	6181	1595	0	0	0	0	2659	0	0	0	CONF	0	0	0	CRA investments			
255659																CONF				0	6522	0	22665	0	4838	0	0	0	0	0	10776	0	0	0	CONF	529	0	0				
255873																CONF				0	1732	1532	8274	438	1366	0	0	0	0	0	622	0	0	0	CONF	773	0	2249				
256049																CONF				0	0	0	79	50	50	0	0	0	0	0	29	0	0	0	CONF	0	0	0				
256058																CONF				0	1287	0	6565	389	1622	131	58	127	0	0	1903	0	0	0	CONF	1753	0	0	Cross Building LLC	Software net of depreciation	Late Charges Receivable	
256076																CONF				0	257	0	823	43	274	0	0	0	0	0	292	0	0	0	CONF	0	0	0				
256179																CONF				0	41	0	1573	12	114	0	0	0	0	0	370	0	0	0	CONF	1048	0	0				
256553																CONF				0	9652	5926	42299	1837	4296	0	0	0	0	0	15096	0	0	0	CONF	7329	0	0				
256964																CONF				0	664	0	3120	213	804	0	0	0	0	0	887	0	0	0	CONF	765	0	0				
257233																CONF				0	3856	0	13749	287	760	0	0	0	0	0	2331	0	0	0	CONF	243	6559	0				
257345																CONF				0	108	0	1378	165	705	0	0	0	0	0	565	0	0	0	CONF	0	0	0				
257466																CONF				0	294	0	1237	138	403	0	57	0	0	0	540	0	0	0	CONF	0	0	0		FISERV CONTRACT DEPOSIT		
257578																CONF				0	0	0	21619	469	13486	8744	1545	0	0	0	1043	0	0	0	CONF	7090	0	0	FHLB Stock	Fair Value Adjustment of Loans Held for Sale		
257653																CONF				0	0	0	468	25	87	0	0	0	0	0	381	0	0	0	CONF	0	0	0				
257756																CONF				0	1459	0	3528	538	844	0	0	0	0	0	488	0	0	0	CONF	737	0	0				
257868																CONF				0	2310	13596	36747	1921	7519	0	0	0	0	0	4108	0	0	0	CONF	6910	0	2304				
258146																CONF				0	69	0	653	0	56	0	0	0	0	0	193	0	0	0	CONF	335	0	0				
258306																CONF				0	2572	2731	17965	376	1670	578	0	0	0	0	1117	2	0	0	CONF	5412	0	4463	Directors Fees Investment			
258351																CONF				0	516	489	4203	0	947	522	0	0	0	0	380	0	0	0	CONF	1871	0	0	Investment in Section 42 (Great Lakes Capital)			
258379																CONF				0	153	120	4962	95	313	0	0	0	0	0	314	0	0	0	CONF	4062	0	0				
258445																CONF				0	2013	0	5855	298	2191	0	0	0	0	0	1651	0	0	0	CONF	0	0	0				
258539																CONF				0	0	0	699	119	119	0	0	0	0	0	580	0	0	0	CONF	0	0	0				
258632																CONF				18	660	0	1109	58	195	0	0	0	0	0	254	0	0	0	CONF	0	0	0				
258771																CONF				0	37027	2531	106221	0	59767	27781	0	0	0	0	6896	15618	0	0	CONF	0	0	0	Margin Calls - Hedging			
258874																CONF				0	291	0	668	50	157	0	0	0	0	0	220	0	0	0	CONF	0	0	0				
259059																CONF				0	500	0	1585	134	269	0	0	0	0	0	816	0	0	0	CONF	0	0	0				
259330																CONF				0	2861	10243	37683	0	8017	0	0	0	0	0	3542	0	0	0	CONF	6530	0	6490				
259442																CONF				0	1347	866	7872	0	1138	0	0	0	0	0	1536	0	0	0	CONF	2985	0	0				
259657																CONF				0	5006	33461	299629	602	238364	0	0	0	0	0	4930	0	0	220471	CONF	405	17463	0				
259956																CONF				0	499	0	1811	241	519	0	0	0	0	0	793	0	0	0	CONF	0	0	0				
260055																CONF				0	5278	29132	81663	0	12004	0	0	0	0	0	9308	0	0	0	CONF	8207	15623	2111				
260354																CONF				0	6	81	1410	263	466	0	0	0	0	0	857	0	0	0	CONF	0	0	0				
260831																CONF				0	89	0	1571	0	1285	1019	0	0	0	0	197	0	0	0	CONF	0	0	0	Due From Raymond James			
260868																CONF				0	257	1327	4577	289	1629	800	293	0	0	0	918	0	0	0	CONF	446	0	0	Accounts Receivable	Software Owned		
261070																CONF				0	1035	0	5290	414	1218	375	0	0	0	0	334	0	0	0	CONF	2703	0	0	A/R on Serviced Loans			
261146																CONF				0	1441	0	2698	0	714	0	0	0	0	0	543	3	0	0	CONF	0	0	0				
261258																CONF				0	517	747	2101	29	307	0	0	0	0	0	530	0	0	0	CONF	0	0	0				
261360																CONF				67	120	651	8874	291	901	0	0	0	0	0	1867	0	0	0	CONF	5335	0	0				
261940																CONF				0	2391	0	12624	324	1172	0	0	0	0	0	2390	0	0	0	CONF	6671	0	0				
262059																CONF				0	579	49	12722	0	2607	0	0	0	0	0	775	752	0	0	CONF	8712	0	0				
262237																CONF				0	455	651	2227	0	440	0	0	0	0	0	681	0	0	0	CONF	0	0	0				
262358																CONF				10	761	0	4122	234	762	39	0	0	0	0	816	0	0	0	CONF	1783	0	0	Bank Owned Vehicles			
262741																CONF				2	1110	0	6497	99	386	0	0	0	0	0	1005	0	0	0	CONF	3996	0	0	income tax refund receivable			
262844																CONF				0	980	0	16497	610	1600	42	0	0	0	0	4201	0	0	0	CONF	6327	0	3389	Misc.			
262956																CONF				0	823	121	6475	41	297	0	0	0	0	0	821	0	0	0	CONF	4088	0	325				
263243																CONF				0	2033	0	6285	0	2415	1442	0	0	0	0	1837	0	0	0	CONF	0	0	0	DEFERRED COMPENSATION			
263551																CONF				0	370	0	743	28	151	0	0	0	0	0	222	0	0	0	CONF	0	0	0				
263627																CONF				0	924	2127	11340	67	556	0	0	0	0	0	309	0	0	0	CONF	6594	0	830				
264156																CONF				0	0	0	174	0	60	0	0	0	0	0	74	0	0	0	CONF	40	0	0				
264455																CONF				0	360	427	3891	0	1393	0	0	0	0	0	1184	0	0	0	CONF	527	0	0	EFT Receiveable/2 days processing			
264558																CONF				0	1049	715	4448	0	1666	0	0	0	0	0	1018	0	0	0	CONF	0	0	0				
264772																CONF				0	6121	5681	32119	3725	4641	0	0	0	0	0	1782	0	0	0	CONF	13894	0	0				
265340																CONF				0	533	335	2597	0	302	0	0	0	0	0	1417	0	0	0	CONF	10	0	0				
265407																CONF				60	3712	0	36779	2101	5168	0	0	0	0	0	3601	0	0	0	CONF	22447	0	1851				
265452																CONF				0	758	0	1806	138	159	0	0	0	0	0	613	0	0	0	CONF	276	0	0				
265676																CONF				0	722	2965	5530	0	665	0	0	0	0	0	1178	0	0	0	CONF	0	0	0				
266066																CONF				0	596	0	4611	152	603	0	0	0	0	0	951	0	0	0	CONF	2461	0	0				
266244																CONF				0	670	166	4335	77	547	0	0	0	0	0	622	0	0	0	CONF	2330	0	0				
266253																CONF				0	619	0	3053	66	189	0	0	0	0	0	851	0	0	0	CONF	1394	0	0				
266271	0	161924	0	684045	0	418709	141451	0	0	0	23675	79578	0	0	0	CONF	159	0	0		161924														CONF				Current taxes receivable			
266655																CONF				0	622	0	1940	214	291	0	0	0	0	0	882	0	0	0	CONF	145	0	0				
266851																CONF				0	593	945	3130	185	1042	59	59	0	0	0	550	0	0	0	CONF	0	0	0	Travelers Checks	Software		
266879																CONF				0	385	1218	2159	68	421	216	0	0	0	0	135	0	0	0	CONF	0	0	0	Deposit Premium			
266945																CONF				0	3075	68	25699	0	10024	5700	0	0	0	0	2743	0	0	0	CONF	9789	0	0	KY School Districts Purchased income Tax Credits			
267652																CONF				0	604	0	4135	43	318	0	0	0	0	0	363	0	0	0	CONF	2850	0	0				
268006																CONF				0	6246	3827	38072	0	11443	4506	4204	0	0	0	2734	0	0	0	CONF	13822	0	0	Rabbi Trust	LIHTC		
268136																CONF				0	260	940	4943	211	678	0	0	0	0	0	895	0	0	0	CONF	1751	0	419				
268257																CONF				10	1020	0	3926	418	1336	0	0	0	0	0	1570	0	0	0	CONF	0	0	0				
268556																CONF				0	1356	3170	11357	0	1914	0	0	0	0	0	2905	0	0	0	CONF	2012	0	0				
268677																CONF				0	2754	0	11951	0	6948	1894	0	0	0	0	2249	0	0	0	CONF	0	0	0	A/R Negative Escrow			
268828																CONF				0	600	308	4258	0	1897	1236	0	0	0	0	1453	0	0	0	CONF	0	0	0	EDP SOFTWARE			
268976																CONF				0	2365	61	7455	0	3588	2213	0	0	0	0	1441	0	0	0	CONF	0	0	0	Res for Corp Taxes			
269049																CONF				865	2718	319	6095	587	1452	0	0	0	0	0	1606	0	0	0	CONF	0	0	0				
269058																CONF				0	1374	0	3511	157	408	0	0	0	0	0	510	0	0	0	CONF	1219	0	0				
269478																CONF				0	1316	0	5229	0	226	0	0	0	0	0	340	0	0	0	CONF	2778	0	569				
269571																CONF				0	255	140	2074	19	243	42	0	0	0	0	325	0	0	0	CONF	1111	0	0	ACCRUED FEDERAL AND STATE TAXES			
269759																CONF				0	145	0	657	0	92	0	0	0	0	0	420	0	0	0	CONF	0	0	0				
270148																CONF				16	0	0	2849	41	179	0	0	0	0	0	587	0	0	0	CONF	2083	0	0				
270353																CONF				0	181	0	1484	202	202	0	0	0	0	0	450	0	0	0	CONF	651	0	0				
270504																CONF				0	4021	1129	21182	1095	10092	4503	1954	0	0	0	1846	0	0	0	CONF	2899	0	1195	Tax Credit Investments	Income Tax Receivable		
270531																CONF				0	3010	0	3869	0	439	0	0	261	0	0	420	0	0	0	CONF	0	0	0			RE Taxes Receivable	
270652																CONF				0	0	0	1148	150	241	0	0	0	0	0	907	0	0	0	CONF	0	0	0				
271136																CONF				0	31	0	842	396	416	0	0	0	0	0	239	0	0	0	CONF	156	0	0				
271154																CONF				0	837	0	2265	44	311	47	0	0	0	0	1117	0	0	0	CONF	0	0	0	IBAA NET SETTLEMENT			
271275																CONF				0	2871	515	9846	504	849	0	0	0	0	0	753	0	0	0	CONF	4858	0	0				
271341																CONF				0	2174	0	2622	35	159	0	0	0	0	0	289	0	0	0	CONF	0	0	0				
271529																CONF				0	1238	33	7038	119	119	0	0	0	1238	0	952	0	0	0	CONF	3458	0	0				
271631																CONF				0	1653	0	12941	363	1515	0	0	0	0	0	1187	0	0	0	CONF	8586	0	0				
271743																CONF				68	215	0	918	39	171	0	0	0	0	0	532	0	0	0	CONF	0	0	0				
271752																CONF				0	322	0	5090	0	1861	659	0	0	0	0	192	0	0	0	CONF	2715	0	0	pre paid fed tax			
272030																CONF				0	0	93	807	72	81	0	0	0	0	0	133	0	0	0	CONF	500	0	0				
272058																CONF				0	39	281	1114	6	35	0	0	0	0	0	759	0	0	29	CONF	0	0	0	Ins pending wire fraud			
272151																CONF				0	19	0	264	38	63	0	0	0	0	0	182	0	0	0	CONF	0	0	0				
272245																CONF				0	0	0	133	1	23	5	0	0	0	0	110	0	0	0	CONF	0	0	0	PREPAID INSURANCE -- BLANKET BOND/D O			
272272																CONF				0	8630	1468	30410	647	1541	0	0	0	0	0	2942	0	0	0	CONF	15829	0	0				
272302																CONF				0	5362	0	51835	0	2267	0	0	0	0	0	4011	0	0	0	CONF	37973	0	2222				
272870																CONF				0	828	0	1743	51	729	0	0	0	0	0	186	0	0	0	CONF	0	0	0				
273149																CONF				0	1563	0	4391	699	1050	0	0	0	0	0	1778	0	0	0	CONF	0	0	0				
273251																CONF				0	135	0	1382	78	217	0	0	0	0	0	1030	0	0	0	CONF	0	0	0				
273336																CONF				0	2441	4991	18762	1575	6872	1517	0	0	0	0	3747	0	0	0	CONF	0	711	0	Sweep Debit Receivables			
273550																CONF				0	1511	0	5229	0	403	0	0	0	0	0	1499	0	0	0	CONF	1816	0	0				
273653																CONF				0	224	0	500	0	47	0	0	0	0	0	229	0	0	0	CONF	0	0	0				
273662																CONF				0	339	0	10249	4571	6248	588	88	0	0	0	3662	0	0	0	CONF	0	0	0	Fine Art Net of Depreciation	Computer Software Net of Depreciation		
273840																CONF				8	656	0	3427	106	361	0	0	0	0	0	663	0	0	0	CONF	1747	0	0				
273859																CONF				0	188	0	316	0	39	0	0	0	0	0	89	0	0	0	CONF	0	0	0				
274025																CONF				0	36	9	278	57	69	0	0	0	0	76	88	0	0	0	CONF	0	0	0				
274052																CONF				0	213	0	635	63	181	0	0	0	0	0	241	0	0	0	CONF	0	0	0				
274164																CONF				0	495	1045	7307	319	710	0	0	0	0	0	1224	0	0	0	CONF	3833	0	0				
274548																CONF				0	344	1124	5079	0	331	0	0	0	0	0	1456	0	0	0	CONF	1429	216	179				
274641																CONF				0	136	0	1611	31	93	0	0	0	0	0	350	0	0	0	CONF	1032	0	0				
274678																CONF				178	5206	3980	22708	950	4946	2696	0	0	0	0	1794	0	0	0	CONF	6782	0	0	Federal/State Taxes Receivable			
274753																CONF				0	174	0	445	109	109	0	0	0	0	0	162	0	0	0	CONF	0	0	0				
274829																CONF				0	1776	3863	18797	0	2810	908	1025	0	0	0	1927	0	0	0	CONF	8421	0	0	Housing Equity Fund XIV	Plexus Fund II		
274856																CONF				0	159	0	1413	88	282	0	0	0	0	0	972	0	0	0	CONF	0	0	0				
275255																CONF				0	129	0	1758	178	318	13	0	0	0	0	1311	0	0	0	CONF	0	0	0	CDARS-Outgoing Rate Bridge Payment			
275358																CONF				0	2335	0	11216	173	1135	168	175	0	0	0	2996	0	0	0	CONF	764	0	3986	Crop Insurance Payable	Maintenance Contracts Prepaid		
275479																CONF				0	2671	2410	9527	69	538	0	0	0	0	0	649	0	0	0	CONF	3259	0	0				
275509																CONF				0	1092	2717	9770	0	1537	0	0	0	0	0	1355	0	0	0	CONF	3069	0	0				
275657																CONF				0	39	0	726	0	42	0	0	0	0	0	645	0	0	0	CONF	0	0	0				
275750																CONF				0	781	2327	5669	0	1168	0	0	0	0	0	1393	0	0	0	CONF	0	0	0				
276074																CONF				0	1046	269	2621	0	811	50	159	303	0	0	495	0	0	0	CONF	0	0	0	Prepaid insurance	Prepaid pension expense	Prepaid Other	
276159																CONF				0	10	0	869	96	259	0	0	0	0	0	600	0	0	0	CONF	0	0	0				
276355																CONF				3	69	0	827	70	153	0	0	0	0	0	305	0	0	0	CONF	300	0	0				
276551																CONF				0	605	0	2702	142	244	0	0	0	0	0	1124	0	0	0	CONF	729	0	0				
276579	0	102418	82370	576505	0	274927	0	0	0	0	9228	62987	0	0	0	CONF	44575	0	0		102418														CONF				Bank Owned Life Insurance (101.497600.0231 check GL entries)	Mass Mutual	Allstate	
276645																CONF				0	850	0	4633	436	814	0	0	0	0	0	1134	0	0	0	CONF	1835	0	0				
276654																CONF				0	96	0	950	48	324	0	0	0	0	0	530	0	0	0	CONF	0	0	0				
276775																CONF				0	410	89	579	0	38	0	0	0	0	0	42	0	0	0	CONF	0	0	0				
276850																CONF				0	6394	2581	21024	691	2400	0	0	0	0	0	5178	0	0	0	CONF	2357	0	2114				
276953																CONF				0	49	0	745	35	191	12	0	0	0	0	505	0	0	0	CONF	0	0	0	software			
277053																CONF				0	895	54	2786	133	1035	49	645	30	0	0	802	0	0	0	CONF	0	0	0	Rockys SBA Receivable	Tomichi SBA Receivable	Cotten SBA Receivable	
277240																CONF				0	914	2541	5514	223	1011	0	0	0	0	0	1048	0	0	0	CONF	0	0	0				
277277																CONF				77	492	361	1618	61	584	0	0	0	0	0	181	0	0	0	CONF	0	0	0				
277558																CONF				0	237	0	976	61	335	27	0	0	0	0	404	0	0	0	CONF	0	0	0	PSL's			
277567																CONF				0	580	1948	11329	406	1710	520	0	0	0	0	583	0	0	0	CONF	5580	0	928	Prepaid Taxes			
277679																CONF				0	11	43	140	19	35	0	0	0	0	0	21	0	0	0	CONF	30	0	0				
277736																CONF				0	460	0	1872	0	519	52	0	0	0	0	893	0	0	0	CONF	0	0	0	Dividend Overpayment 2011			
277820																CONF				0	1570	0	11096	37	1384	106	147	0	0	0	2285	0	0	0	CONF	0	5857	0	FHLMC	Visa in process		
278078																CONF				0	2140	1115	9491	451	1022	0	0	0	0	0	970	0	0	0	CONF	4244	0	0				
278153																CONF				0	1077	0	4133	78	1404	402	250	0	0	0	466	0	0	0	CONF	1186	0	0	SEVEN CANYONS PROPERTY	FRAUD LOSSES		
278256																CONF				0	419	0	2370	43	264	18	0	0	0	0	595	0	0	0	CONF	0	1092	0	CDARS - out going PSP			
278555																CONF				0	2184	0	9544	962	3579	0	0	0	0	0	3781	0	0	0	CONF	0	0	0				
278733																CONF				0	106	858	2420	0	1043	506	268	0	0	0	413	0	0	0	CONF	0	0	0	Federal Income Tax Receivable	State Income Tax Receivable		
278751																CONF				82	115	0	736	81	419	96	105	0	0	0	202	0	0	0	CONF	0	0	0	CONVERSION COSTS	OTHER ASSETS		
278818																CONF				0	2638	1397	22497	485	4176	0	0	0	0	0	3471	0	0	0	CONF	5807	0	5008				
278872																CONF				0	722	273	3968	130	571	0	188	99	0	0	270	0	0	0	CONF	0	0	2132		Accounts Receivable	Other Assets	
278957																CONF				5	2462	0	10754	740	1423	0	0	0	0	0	1847	0	0	0	CONF	2649	2373	0				
279105																CONF				0	13983	8150	49554	0	3945	1555	0	0	0	0	3243	0	0	0	CONF	13784	0	6449	Deferred Comp Asset			
279338																CONF				0	8551	0	42039	1674	23348	0	0	0	0	0	7728	0	0	20734	CONF	2412	0	0				
279673																CONF				0	890	881	2390	58	355	0	0	0	0	0	264	0	0	0	CONF	0	0	0				
279842																CONF				0	1161	0	3653	153	1015	92	0	0	0	0	1477	0	0	0	CONF	0	0	0	Software			
279954																CONF				0	1927	0	7651	0	1132	0	0	0	0	0	2679	0	0	0	CONF	1913	0	0				
280044																CONF				0	6364	6710	44865	0	4953	1668	0	0	0	0	3681	0	0	0	CONF	8171	14986	0	Rabbi Trust			
280110	0	384594	0	5505948	0	1762857	0	587917	0	0	0	294891	0	0	0	CONF	2205786	521565	336255		384594														CONF					Accounts receivable		
280138																CONF				0	172	154	5340	0	1229	580	0	0	0	0	661	0	0	0	CONF	3124	0	0	Interior Transfers			
280352																CONF				0	0	0	404	0	131	0	0	0	0	0	273	0	0	0	CONF	0	0	0				
280558																CONF				0	9	0	233	0	94	0	0	0	0	0	130	0	0	0	CONF	0	0	0				
281210																CONF				0	317	1299	18441	0	3294	2045	0	0	0	0	1185	0	0	0	CONF	10530	1437	379	JPMorgan Chase Collateral Account			
281751																CONF				0	68	120	340	0	25	0	0	0	0	0	127	0	0	0	CONF	0	0	0				
282048																CONF				0	1398	0	5026	0	49	0	18	0	0	0	468	0	0	0	CONF	3111	0	0		Brokered Dep Fee Amort Acct		
282075																CONF				0	3743	1339	35743	0	13830	11676	0	0	0	0	2078	0	0	0	CONF	14753	0	0	Accounts Receivable			
282226																CONF				0	501	498	3573	491	817	0	0	0	0	0	1125	0	0	0	CONF	632	0	0				
282329																CONF				9	7050	7569	55823	1429	8181	3275	0	0	0	0	6932	209	0	0	CONF	4950	0	21141	Other Miscellaneous Assets			
282824																CONF				0	512	575	5693	266	650	0	0	0	0	0	538	0	0	0	CONF	0	0	3418				
283157																CONF				0	133	0	1059	37	101	0	0	0	0	0	260	0	0	0	CONF	0	565	0				
283438																CONF				0	17495	0	26431	1618	2569	0	0	0	0	0	2140	0	0	0	CONF	4227	0	0				
283652																CONF				0	1038	0	3788	161	529	0	0	0	0	0	2221	0	0	0	CONF	0	0	0				
283737																CONF				0	1717	0	5264	410	1580	0	0	0	0	0	1967	0	0	0	CONF	0	0	0				
283858																CONF				4	282	0	1678	635	639	0	0	0	0	0	282	0	0	0	CONF	475	0	0				
283867																CONF				0	1682	0	6738	0	541	0	0	0	0	0	834	0	0	0	CONF	3681	0	0				
284154																CONF				0	96	0	415	62	140	0	0	0	0	0	179	0	0	0	CONF	0	0	0				
284190																CONF				0	247	2409	3967	249	874	0	0	0	0	0	437	0	0	0	CONF	0	0	0				
284239																CONF				10	524	50	4423	351	368	0	0	0	0	0	776	0	0	0	CONF	2705	0	0				
284248																CONF				0	228	97	1472	302	607	27	0	0	0	0	294	0	0	0	CONF	246	0	0	Software			
284556																CONF				0	899	0	5017	0	833	0	0	0	0	0	1878	0	0	0	CONF	1407	0	0				
284574																CONF				0	3354	0	4014	102	349	0	0	0	0	0	311	0	0	0	CONF	0	0	0				
284752																CONF				0	3438	0	5396	150	1077	70	62	254	0	0	662	0	0	0	CONF	0	219	0	ATM Settlement	Receivable	Servicing	
284958																CONF				0	138	0	444	71	129	0	0	0	0	0	177	0	0	0	CONF	0	0	0				
285151																CONF				0	370	949	2516	0	807	171	286	53	0	0	390	0	0	0	CONF	0	0	0	Interest on U.S. Savings Bonds	Net Deferred Compensation Plan	ICBA Bancard Deposit	
285348																CONF				0	2592	0	3457	0	441	0	0	0	0	0	424	0	0	0	CONF	0	0	0				
285544																CONF				0	881	0	1618	97	379	140	0	0	0	0	358	0	0	0	CONF	0	0	0	G/L Unposted			
285553																CONF				0	0	16	772	30	93	0	0	0	0	0	239	0	0	0	CONF	424	0	0				
285740																CONF				2	2146	0	13625	408	1638	188	0	0	0	0	2032	187	0	0	CONF	7809	0	0	Software			
285759																CONF				0	418	0	2587	254	1376	995	0	0	0	0	793	0	0	0	CONF	0	0	0	Miscellaneous Assets			
285777																CONF				0	318	0	609	32	78	0	0	0	0	0	213	0	0	0	CONF	0	0	0				
285852																CONF				0	625	0	2585	452	552	0	0	0	0	0	967	0	0	0	CONF	441	0	0				
285928																CONF				0	1509	0	8734	0	433	0	0	0	0	0	1123	0	0	0	CONF	5669	0	0				
286251																CONF				0	0	0	1434	52	121	0	0	0	0	0	242	0	0	0	CONF	1071	0	0				
286279																CONF				0	1987	0	3290	126	638	69	149	0	0	0	665	0	0	0	CONF	0	0	0	OCC assessment	Accounts receivable		
286457																CONF				0	37	0	735	80	216	31	0	0	0	0	104	0	0	0	CONF	378	0	0	Prepaid Insurance Bonds			
286671																CONF				0	42	0	1584	465	1454	876	30	43	0	0	88	0	0	0	CONF	0	0	0	DEFERRED FEDERAL INCOME TAX	AUTOMOBILE	DEFERRED TAX ON SECURITIES	
286840																CONF				0	0	0	856	0	174	0	0	0	0	0	682	0	0	0	CONF	0	0	0				
287007																CONF				5014	60	0	6486	0	5677	0	0	0	0	0	749	0	0	0	CONF	0	0	0				
287342																CONF				0	476	0	1074	0	80	0	0	0	0	0	518	0	0	0	CONF	0	0	0				
287650																CONF				0	124	0	1659	162	162	0	0	0	0	0	543	0	0	0	CONF	830	0	0				
287856																CONF				0	0	4	297	0	44	0	0	0	0	0	249	0	0	0	CONF	0	0	0				
