"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
3282012																																																																																						115830	0				11.6660%			13028		111675	528	0										7018	112165	0	0.0000%	1260	0	104	1364	1.1776%	0	0	0	0	1	6500		1	0	14046	0	490	0	528	0	0	0	0		0	13028	0	0	13028	0	0	0	0	0	0						490		0	9258		
3282692																																																																																						146688	0				11.5725%			13534		116950	73	17883										-47744	134895	0	0.0000%	19743	0	0	19743	13.4592%	0	0	0	0	1	61340		1	0	13669	0	62	0	73		0	0	0		0	13534	0	0	13534	0	0	0	0	0	0						62		0	0		
3282852																																																																																								256374	16356	16356	9.8185%	13.9997%	13.1065%	240018	1831285	2444556	3948	10711			5.9997%							22356	2520186								0	0	0		0	282581	13.1065%	1	0	308885	31449	5359	28111	3948		0	0	0		0	240018	0	0	240018	0	0	0	0	0	0	0	0	0	16356	0	64919		0			
3284070			18522000	1604000	1604000	9.9358%	14.4573%	13.2053%	16918000	128115000	170273000	763000	0			6.4573%						2115000	170443000								0	0	0		14973000	13.2053%	0	17851000	153000	17000	0	655000		108000	0	0		0	16918000	0	0	16918000	0	0	0	0	0	0	0	0	0	1604000	0	170000		0																																						2																	0			1																																	
3284397																																																																																								2258807	41651	41651	31.3498%	28.6111%	28.0836%	2217156	7894849	7072318	181145	0			20.6111%							380482	7072318								0	0	0		0	1836674	28.0836%	1	0	2398301	0	0	0	181145		0	0	0		0	2217156	0	0	2217156	0	0	0	0	0	0	0	0	0	41651	0	0		0			
3284445																																																																																								44632	2548	2548	9.0934%	17.1479%	16.1689%	42084	260277	462797	125	25401			9.1479%							14979	500204								0	0	0		0	39111	16.1689%	1	0	54215	10729	1277	0	125	0	0	0	0		0	42084	0	0	42084	0	0	0	0	0	0	0	0	0	2548	0	12006	0	0			
3284490																																																																																								149857	11829	11829	11.0063%	15.8391%	14.5888%	138028	946121	1254086	1552	0			7.8391%							46363	1265823								0	0	0		0	103402	14.5888%	1	0	151317	721	585	10431	1552		0	0	0		0	138028	0	0	138028	0	0	0	0	0	0	0	0	0	11829	0	11737		0			
3285246																																																																																						57768	0				10.9065%			6225		57076	47	0										3225	57076	0	0.0000%	8872	0	0	8872	15.3580%	0	0	0	0	1	3000		1	0	6272	0	0	0	47	0	0	0	0		0	6225	0	0	6225	0	0	0	0	0	0						0		0	0		
3285778																																																																																								14191	1273	1273	7.5802%	11.5869%	10.5475%	12918	122475	170418	15	0			3.5869%							-18854	170418								0	0	0		0	29580	8.7700%	1	0	10741	0	0	0	0	0	0	0	0		0	10741	0	0	10741	2177	0	0	2177	0	2177	0	0	0	1273	0	0	0	0			
3286999																																																																																								15165	937	937	7.0363%	11.7178%	10.9938%	14228	129418	202209	0	0			3.7178%							5928	202209								0	0	0		0	8300	10.9938%	1	0	14228	0	0	0	0		0	0	0		0	14228	0	0	14228	0	0	0	0	0	0	0	0	0	937	0	0		0			
3287660																																																																																								180241	6834	6834	10.8671%	27.1633%	26.1334%	173407	663546	1595702	128	0			19.1633%							53407	1595702								0	0	0		0	120000	26.1334%	1	0	173535	0	0	0	128		0	0	0		0	173407	0	0	173407	0	0	0	0	0	0	0	0	0	6834	0	0		0			
3288452																																																																																								50852	3976	3976	9.8373%	16.0136%	14.7615%	46876	317556	476513	1153	10518			8.0136%							5456	487407								0	0	0		0	41796	14.7615%	1	0	48405	0	376	0	1153		0	0	0		0	46876	0	0	46876	0	0	0	0	0	0	0	0	0	3976	0	376		0			
3290240																																																																																								65548	4003	4003	9.8242%	14.4932%	13.6081%	61545	452267	626463	1651	0			6.4932%							35980	626463								0	0	0		0	25565	13.6081%	1	0	63196	0	0	0	3208	0	-1557	0	0		0	61545	0	0	61545	0	0	0	0	0	0	0	0	0	4003	0	0	0	0			
3293540																																																																																						424268	0				9.5187%			37212		390935	0	0										4614	390935	0	0.0000%	0	0	2732	2732	0.6439%	0	0	0	0	1	32598		1	0	37212	0	0	0	0		0	0	0		0	37212	0	0	37212	0	0	0	0	0	0						0		0	45470		
3296859																																																																																						126080	0				12.4128%			14572		117395	42	0										-2104	117861	0	0.0000%	3566	0	0	3566	2.8284%	0	0	0	0	1	17142		1	0	15080	0	466	0	42		0	0	0		0	14572	0	0	14572	0	0	0	0	0	0						466		0	0		
3297490																																																																																								31751	2602	2602	9.3268%	15.3105%	14.0558%	29149	207381	312530	53	0			7.3105%							8688	312530								0	0	0		0	20461	14.0558%	1	0	29202	0	0	0	53	0	0	0	0		0	29149	0	0	29149	0	0	0	0	0	0	0	0	0	2602	0	0	0	0			
3302312																																																																																								41482	2512	2512	11.1962%	16.4940%	15.4952%	38970	251498	348066	25	0			8.4940%							13684	348066								0	0	0		0	25286	15.4952%	1	0	38995	0	0	0	25		0	0	0		0	38970	0	0	38970	0	0	0	0	0	0	0	0	0	2512	0	0		0			
3303298			18756887	1825601	2950601	9.1045%	12.7540%	10.7477%	15806286	147067204	173610231	129384	-358983			4.7477%						3298238	179974484								0	0	0		19231209	10.7476%	0	22658831	6622945	57428	0	513330		55989	-375058	-64877		42863	15806211	0	0	15806211	75	0	0	75	0	75	1125000	0	0	2950601	0	6723236		0																																						2																	0			1																																	
3303944																																																																																						188749	0				18.0602%			31795		176050	205	0										-7498	177730	0	0.0000%	23253	0	79	23332	12.3614%	0	0	0	0	1	40973		1	0	33680	0	0	1680	205	0	0	0	0		0	31795	0	0	31795	0	0	0	0	0	0						1680		0	0		
3303953																																																																																								27144	0	0	8.1099%	45.9056%	45.9056%	27144	59130	334704	3	0			37.9056%							11144	334704								0	0	0		0	16000	45.9056%	1	0	27147	0	0	0	3		0	0	0		0	27144	0	0	27144	0	0	0	0	0	0	0	0	0	0	0	0		0			
3306280																																																																																						636803	0				8.8376%			54045		611537	157	0										7922	611537	0	0.0000%	95665	0	491	96156	15.0998%	0	0	0	0	1	46122		1	0	54201	0	0	0	157		0	0	0		0	54044	0	0	54044	1	0	0	1	0	1						0		0	74		
3306598																																																																																								23088	1694	1694	12.0240%	17.0787%	15.8256%	21394	135186	177927	224	0			9.0787%							9394	177927								0	0	0		0	12000	15.8256%	1	0	21618	0	0	0	224	0	0	0	0		0	21394	0	0	21394	0	0	0	0	0	0	0	0	0	1694	0	0	0	0			
3308529																																																																																								8800	896	896	8.5549%	12.3242%	11.0694%	7904	71404	92391	13	0			4.3242%							-10530	93470								0	0	0		0	19513	11.0694%	1	0	8996	0	0	1079	13	0	0	0	0		0	7904	0	0	7904	0	0	0	0	0	0	0	0	0	896	0	1079	0	0			
3308574																																																																																						171254	0				8.2626%			11526		139496	0	0										2538	140151	0	0.0000%	6143	0	741	6884	4.0198%	0	0	0	0	1	9643		1	0	12181	655	0	0	0		0	0	0		0	11526	0	0	11526	0	0	0	0	0	0						655		0	0		
3309393																																																																																						264865	0				8.6112%			23148		268814	12	0										7917	268814	0	0.0000%	15079	0	573	15652	5.9094%	0	0	0	0	1	15231		1	0	23160	0	0	0	12	0	0	0	0		0	23148	0	0	23148	0	0	0	0	0	0						0		0	0		
3309571																																																																																								61684	6047	6047	10.3163%	12.9957%	11.7217%	55637	474651	539310	1215	0			4.9957%							27342	539310								0	0	0		0	28294	11.7217%	1	0	56851	0	0	0	1318	0	0	0	-104		0	55637	0	0	55637	0	0	0	0	0	0	0	0	0	6047	0	0	0	0			
3310287																																																																																						21361	0				85.4378%			20089		23513	185	0										13452	23513	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	6637		1	0	20274	0	0	0	185		0	0	0		0	20089	0	0	20089	0	0	0	0	0	0						0		0	0		
3312124																																																																																						223110	0				8.2311%			16826		204420	9	13542										6819	218725	0	0.0000%	28476	0	252	28728	12.8762%	0	0	0	0	1	10770		1	0	17598	763	0	0	9		0	0	0		0	16826	0	0	16826	0	0	0	0	0	0						763		0	0		
3314043																																																																																								22363	2111	2111	8.1841%	13.2960%	12.0409%	20252	168193	247455	-77	6488			5.2960%							-3474	256292								0	0	0		0	26075	12.0409%	1	0	22524	1506	243	600	-77		0	0	0		0	20252	0	0	20252	0	0	0	0	0	0	0	0	0	2111	0	2349		0			
3314119																																																																																						96095	0				10.1418%			9426		92942	0	0										806	92942	0	0.0000%	4557	0	497	5054	5.2594%	0	0	0	0	1	8620		1	0	9426	0	0	0	0	0	0	0	0		0	9426	0	0	9426	0	0	0	0	0	0						0		0	1066		
3316739																																																																																						62797	0				9.2821%			5645		60816	470	0										603	60816	0	0.0000%	1790	0	1	1791	2.8520%	0	0	0	0	1	5042		1	0	6115	0	0	0	470		0	0	0		0	5645	0	0	5645	0	0	0	0	0	0						0		0	0		
3317192																																																																																								12658	896	896	9.5843%	13.6275%	12.6628%	11762	92886	122721	52	0			5.6275%							-5569	122721								0	0	0		0	17331	12.6628%	1	0	11814	0	0	0	52		0	0	0		0	11762	0	0	11762	0	0	0	0	0	0	0	0	0	896	0	0		0			
3317932																																																																																								830008	68724	100974	10.1154%	12.9685%	11.3908%	729034	6400174	7207198	309	240820			4.9685%							319075	7672047								0	0	0		0	633988	11.3908%	1	0	953372	208372	12233	3424	6231		-2353	-3569	0		0	729034	0	0	729034	0	0	0	0	0	0	32250	0	0	100974	0	224029		0			
3320576																																																																																								32372	2341	2341	11.7215%	17.4175%	16.1579%	30031	185859	256205	-218	0			9.4175%							-17637	263789								0	0	0		0	55546	16.1579%	1	0	37691	0	0	7584	76		0	0	0		0	30031	0	0	30031	0	0	0	0	0	0	0	0	0	2341	0	7584		0			
3320781																																																																																								90897	8927	8927	8.8982%	12.7335%	11.4829%	81970	713841	921202	1903	0			4.7335%							44351	929133								0	0	0		0	45550	11.4829%	1	0	91804	6082	1849	0	1903		0	0	0		0	81970	0	0	81970	0	0	0	0	0	0	0	0	0	8927	0	7931		0			
3322468																																																																																						284009	0				12.8061%			36042		281443	0	0										10015	282104	0	0.0000%	30033	0	744	30777	10.8366%	0	0	0	0	1	26688		1	0	36703	0	0	661	0		0	0	0		0	36042	0	0	36042	0	0	0	0	0	0						661		0	0		
3325759																																																																																								341555	23627	23627	11.6204%	15.9071%	14.8067%	317928	2147186	2735937	3419	121027			7.9071%							85533	2965426								0	0	0		0	340858	14.8067%	1	0	429810	101954	6509	0	3573		0	0	-154		0	317928	0	0	317928	0	0	0	0	0	0	0	0	0	23627	0	108462		0			
3335301																																																																																						44115	0				9.8904%			4306		43537	12	0										106	43537	0	0.0000%	0	0	101	101	0.2289%	0	0	0	0	1	4200		1	0	4318	0	0	0	12	0	0	0	0		0	4306	0	0	4306	0	0	0	0	0	0						0		0	1513		
3337097																																																																																								161741	12312	12312	11.9461%	16.4330%	15.1821%	149429	984244	1250857	2223	32811			8.4330%							80791	1284250								0	0	0		0	69220	15.1821%	1	0	152234	0	582	0	2223		0	0	0		0	149429	0	0	149429	0	0	0	0	0	0	0	0	0	12312	0	582		0			
3340725																																																																																						1011266	0				9.8317%			46668		474670	109	182263										13962	658599	0	0.0000%	1445	0	191	1636	0.1618%	0	0	0	0	1	34372		1	0	48443	1666	0	0	109		0	0	0		0	46668	0	0	46668	0	0	0	0	0	0						1666		0	2889		
3340903																																																																																								13452	1173	1173	9.7348%	14.3309%	13.0813%	12279	93867	126135	115	0			6.3309%							-21821	126135								0	0	0		0	33260	12.1864%	1	0	11554	0	0	0	115		0	0	0		0	11439	0	0	11439	840	0	0	840	0	840	0	0	0	1173	0	0		0			
3341393																																																																																								23358	2102	2102	7.5886%	11.1375%	10.1353%	21256	209723	280104	115	0			3.1375%							8771	280104								0	0	0		0	12485	10.1353%	1	0	21371	0	0	0	115	0	0	0	0		0	21256	0	0	21256	0	0	0	0	0	0	0	0	0	2102	0	0	0	0			
3342671																																																																																						168571	0				9.1561%			13971		152587	128	7853										-13792	160557	0	0.0000%	9863	0	545	10408	6.1743%	0	0	0	0	1	27880		1	0	14216	0	0	117	128	0	0	0	0		0	13971	0	0	13971	0	0	0	0	0	0						117		0	0		
3343146																																																																																								19464	1187	1187	10.0090%	14.7797%	13.8784%	18277	131694	182605	466	0			6.7797%							3792	182605								0	0	0		0	12727	12.5435%	1	0	16985	0	0	0	466		0	0	0		0	16519	0	0	16519	1758	0	0	1758	0	1758	0	0	0	1187	0	0		0			
3344321																																																																																								101868	10815	10815	8.4230%	11.8023%	10.5493%	91053	863120	1081005	98	11702			3.8023%							8428	1092707								0	0	0		0	82625	10.5493%	1	0	91151	0	0	0	1928		-1830	0	0		0	91053	0	0	91053	0	0	0	0	0	0	0	0	0	10815	0	0		0			
3345065																																																																																								34829	3349	3349	8.1996%	12.0285%	10.8719%	31480	289553	383921	67	0			4.0285%							3737	383921								0	0	0		0	27743	10.8719%	1	0	31547	0	0	0	67	0	0	0	0		0	31480	0	0	31480	0	0	0	0	0	0	0	0	0	3349	0	0	0	0			
3346268																																																																																						396569	0				8.3129%			31501		378940	32	0										-4703	380680	0	0.0000%	34995	0	133	35128	8.8580%	0	0	0	0	1	37944		1	0	33273	0	683	1057	32		0	0	0		0	31501	0	0	31501	0	0	0	0	0	0						1740		0	0		
3346633																																																																																						84259	0				11.3024%			8730		77240	332	0										4004	77264	0	0.0000%	12724	0	43	12767	15.1521%	0	0	0	0	1	4750		1	0	9086	0	0	24	332	0	0	0	0		0	8730	0	0	8730	0	0	0	0	0	0						24		0	0		
3347603																																																																																								22743	1507	1507	11.1310%	13.3996%	12.5117%	21236	169729	190782	116	0			5.3996%							1173	190782								0	0	0		0	20063	12.5117%	1	0	21352	0	0	0	116		0	0	0		0	21236	0	0	21236	0	0	0	0	0	0	0	0	0	1507	0	0		0			
3347911																																																																																								15889	548	548	9.2078%	36.4669%	35.2092%	15341	43571	166608	31	0			28.4669%							828	166608								0	0	0		0	14513	35.2092%	1	0	15372	0	0	0	31	0	0	0	0		0	15341	0	0	15341	0	0	0	0	0	0	0	0	0	548	0	0	0	0			
3348468																																																																																								33461	2576	2576	9.2899%	15.5167%	14.3221%	30885	215645	332459	309	13286			7.5167%							4870	345751								0	0	0		0	26021	14.3221%	1	0	31200	0	0	6	309		0	0	0		0	30885	0	0	30885	0	0	0	0	0	0	0	0	0	2576	0	6		0			
3348888																																																																																								1036087	92007	92007	9.0564%	13.2372%	12.0617%	944080	7827088	10424491	18611	0			5.2372%							681275	10438427								0	0	0		0	276239	12.0553%	1	0	976125	13615	321	0	18611		0	0	0		0	943578	0	0	943578	0	0	502	502	0	502	0	0	0	92007	0	13936		0			
3349241																																																																																								35829	2579	6578	7.9385%	13.6834%	11.1712%	29251	261842	368471	295	0			5.1712%							9678	368471								0	0	0		0	19573	11.1712%	1	0	29546	0	0	0	295	0	0	0	0		0	29251	0	0	29251	0	0	0	0	0	0	3999	0	0	6578	0	0	0	0			
3350658																																																																																								31474	2542	2542	9.3454%	15.4939%	14.2425%	28932	203138	309587	282	0			7.4939%							10709	309587								0	0	0		0	18223	14.2425%	1	0	29214	0	0	0	282	0	0	0	0		0	28932	0	0	28932	0	0	0	0	0	0	0	0	0	2542	0	0	0	0			
3350724																																																																																								86783	7863	7863	10.7442%	13.8061%	12.5552%	78920	628585	734533	1089	0			5.8061%							-1930	734533								0	0	0		0	80850	12.5552%	1	0	80009	0	0	0	1089		0	0	0		0	78920	0	0	78920	0	0	0	0	0	0	0	0	0	7863	0	0		0			
3351440																																																																																						333360	0				8.5184%			25605		300586	77	0										2332	321178	0	0.0000%	15286	0	128	15414	4.6238%	0	0	0	0	1	43800		1	0	46209	19780	812	0	12	0	0	0	0		0	25605	0	0	25605	0	0	0	0	0	0						20592		0	21246		
3353154																																																																																								6947	0	0	87.0224%	443.3312%	443.3312%	6947	1567	7983	0	0			435.3312%							1050	7983								0	0	0		0	5897	443.3312%	1	0	6947	0	0	0	0		0	0	0		0	6947	0	0	6947	0	0	0	0	0	0	0	0	0	0	0	0		0			
3354599																																																																																								52057	5253	5253	8.8911%	12.4058%	11.1540%	46804	419617	526416	862	87004			4.4058%							-7717	615184								0	0	0		0	56285	11.1540%	1	0	49430	0	0	1764	862	0	0	0	0		0	46804	0	0	46804	0	0	0	0	0	0	0	0	0	5253	0	1764	0	0			
3356191																																																																																								194011	10808	10808	8.8404%	15.3023%	14.4499%	183203	1267853	2072338	5624	0			7.3023%							85168	2072338								0	0	0		0	98035	14.4499%	1	0	188827	0	0	0	5624		0	0	0		0	183203	0	0	183203	0	0	0	0	0	0	0	0	0	10808	0	0		0			
3357077																																																																																								12490	1148	1148	8.8067%	13.6166%	12.3651%	11342	91726	128789	0	21129			5.6166%							125	149918								0	0	0		0	11217	12.3651%	1	0	11342	0	0	0	0		0	0	0		0	11342	0	0	11342	0	0	0	0	0	0	0	0	0	1148	0	0		0			
3357219																																																																																								148802	12372	12372	10.8738%	15.0407%	13.7901%	136430	989331	1254666	937	0			7.0407%							36517	1255048								0	0	0		0	100295	13.7901%	1	0	137749	0	382	0	937		0	0	0		0	136430	0	0	136430	0	0	0	0	0	0	0	0	0	12372	0	382		0			
3357385																																																																																								46151	3530	3530	7.9389%	16.4860%	15.2250%	42621	279941	536861	0	24483			8.4860%							16106	561610								0	0	0		0	26781	15.2250%	1	0	42887	0	266	0	0	0	0	0	0		0	42621	0	0	42621	0	0	0	0	0	0	0	0	0	3530	0	266	0	0			
3357620																																																																																						55054	0				97.8418%			53676		54860	0	0										3576	54860	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	50100		0	0	53676	0	0	0						0	0	53676	0	0	53676	0	0	0	0	0	0						0		0	0		
3357947																																																																																						94638	0				10.7132%			9951		92885	220	0										1414	94329	0	0.0000%	4256	0	0	4256	4.4971%	0	0	0	0	1	9981		1	0	11615	1114	330	0	220		0	0	0		0	9951	0	0	9951	0	0	0	0	0	0						1444		0	0		
3358270																																																																																								18683	1559	1559	9.2988%	14.0067%	12.8379%	17124	133386	184152	34	0			6.0067%							6197	184152								0	0	0		0	10927	12.8379%	1	0	17158	0	0	0	34	0	0	0	0		0	17124	0	0	17124	0	0	0	0	0	0	0	0	0	1559	0	0	0	0			
3366239																																																																																								78510	6270	6270	9.4894%	12.4522%	11.4578%	72240	630490	761268	845	315			4.4522%							33620	761626								0	0	0		0	38663	11.4578%	1	0	73128	0	43	0	845		0	0	0		0	72240	0	0	72240	0	0	0	0	0	0	0	0	0	6270	0	43		0			
3368635																																																																																								37197	1881	1881	10.1059%	14.0684%	13.3569%	35316	264402	349459	776	0			6.0684%							1567	349459								0	0	0		0	33749	13.3569%	1	0	36092	0	0	0	776		0	0	0		0	35316	0	0	35316	0	0	0	0	0	0	0	0	0	1881	0	0		0			
3368925																																																																																						341482	0				10.3827%			25765		248154	666	50615										9854	298769	0	0.0000%	389	0	441	830	0.2431%	0	0	0	0	1	15911		1	0	26431	0	0	0	666		0	0	0		0	25765	0	0	25765	0	0	0	0	0	0						0		0	1335		
3370133																																																																																						266096	0				10.9792%			28469		259299	837	0										-4202	259299	0	0.0000%	19001	0	37	19038	7.1546%	0	0	0	0	1	32671		1	0	29306	0	0	0	837		0	0	0		0	28469	0	0	28469	0	0	0	0	0	0						0		0	28123		
3370357																																																																																								14505	1295	1295	7.2854%	14.0665%	12.8107%	13210	103117	181321	16	1891			6.0665%							-10337	185304								0	0	0		0	25639	12.8107%	1	0	15318	0	0	2092	16	0	0	0	0		0	13210	0	0	13210	0	0	0	0	0	0	0	0	0	1295	0	2092	0	0			
3374234																																																																																						175333	0				11.3654%			19494		171521	15	0										-3411	171521	0	0.0000%	22239	0	3163	25402	14.4879%	0	0	0	0	1	22905		1	0	19509	0	0	0	15		0	0	0		0	19494	0	0	19494	0	0	0	0	0	0						0		0	0		
3374382																																																																																								47104	4836	4836	8.8549%	12.2100%	10.9565%	42268	385781	477339	-52	3638			4.2100%							19986	480977								0	0	0		0	22282	10.9565%	1	0	42216	0	0	0	121		-173	0	0		0	42268	0	0	42268	0	0	0	0	0	0	0	0	0	4836	0	0		0			
3374403																																																																																								22370	1960	1960	7.4214%	12.5767%	11.4747%	20410	177869	275014	569	2688			4.5767%							8565	277702								0	0	0		0	11845	11.4747%	1	0	20979	0	0	0	569		0	0	0		0	20410	0	0	20410	0	0	0	0	0	0	0	0	0	1960	0	0		0			
3374412																																																																																						1193830	0				9.3869%			106383		1133310	135	1497										39438	1147061	0	0.0000%	197194	0	839	198033	16.5880%	0	0	0	0	1	79065		1	0	118638	9069	3185	0	1		0	0	0		0	106383	0	0	106383	0	0	0	0	0	0						12254		0	0		
3374878																																																																																						2223430	0				10.3085%			194685		1888578	639	141374										43238	2107330	0	0.0000%	388083	0	6905	394988	17.7648%	0	0	0	0	1	228825		1	0	272702	73425	3953	0	639		0	0	0		0	194685	0	0	194685	0	0	0	0	0	0						77378		0	0		
3376733																																																																																								30783	2405	2405	10.5242%	14.8975%	13.7336%	28378	206632	269644	123	0			6.8975%							11548	269644								0	0	0		0	16830	13.7336%	1	0	28501	0	0	0	123		0	0	0		0	28378	0	0	28378	0	0	0	0	0	0	0	0	0	2405	0	0		0			
3377235																																																																																								14630	1339	1339	9.1150%	13.7157%	12.4604%	13291	106666	145814	212	0			5.7157%							-29005	150093								0	0	0		0	46575	12.4604%	1	0	17782	0	0	4279	212	0	0	0	0		0	13291	0	0	13291	0	0	0	0	0	0	0	0	0	1339	0	4279	0	0			
3378773																																																																																								312358	27478	27478	11.3624%	14.2129%	12.9626%	284880	2197702	2507222	3387	95076			6.2129%							110664	2605689								0	0	0		0	177608	12.9626%	1	0	291659	2626	765	0	6652		-3264	0	0		0	284880	0	0	284880	0	0	0	0	0	0	0	0	0	27478	0	3391		0			
3382547			64068	1426	1426	18.7038%	56.7224%	55.4599%	62642	112950	334916	0	0	0	0.0000%	48.7224%						35273	336547												29000	55.4599%	0	64273	0	1631	0						0	0					0	0	0	0	0	0	0	0	0	1426	0	1631		0								2.5000%		0	62642	0	0	0	0	0	0	62642																				0																	0			0																																	
3383665																																																																																								17085	1676	1676	8.5205%	12.7808%	11.5270%	15409	133677	180846	344	0			4.7808%							8059	180846								0	0	0		0	7350	11.5270%	1	0	15753	0	0	0	344		0	0	0		0	15409	0	0	15409	0	0	0	0	0	0	0	0	0	1676	0	0		0			
3384372																																																																																								19553	2204	2204	6.8428%	10.8607%	9.6365%	17349	180034	253535	153	0			2.8607%		0					2655	254445								0	0	0		0	15603	9.6365%	1	0	18411	472	437	0	153		0	0	0		0	17349	0	0	17349	0	0	0	0	0	0	0	0	0	2204	0	910		0			
3384952																																																																																								30722	2718	2718	7.7008%	13.4589%	12.2682%	28004	228265	363650	360	378914			5.4589%							-3822	743522								0	0	0		0	32784	12.2682%	1	0	29322	0	0	958	360		0	0	0		0	28004	0	0	28004	0	0	0	0	0	0	0	0	0	2718	0	958		0			
3385744																																																																																						313590	0				9.0566%			26981		297915	549	0										7679	297915	0	0.0000%	56824	0	1102	57926	18.4719%	0	0	0	0	1	19302		1	0	27530	0	0	0	549	0	0	0	0		0	26981	0	0	26981	0	0	0	0	0	0						0		0	0		
3386143																																																																																						164176	0				9.4952%			15448		162693	1157	0										4739	162693	0	0.0000%	15336	0	881	16217	9.8778%	0	0	0	0	1	10709		1	0	16605	0	0	0	1157		0	0	0		0	15448	0	0	15448	0	0	0	0	0	0						0		0	0		
3386264																																																																																						1047182	0				14.7283%			150025		1018619	73	0										104345	1018937	0	0.0000%	130860	0	2886	133746	12.7720%	0	0	0	0	1	45998		1	0	150416	249	60	9	73		0	0	0		0	150025	0	0	150025	0	0	0	0	0	0						318		0	0		
3386536																																																																																						535066	0				9.0497%			39860		440458	1463	0										17336	440458	0	0.0000%	91456	0	118	91574	17.1145%	0	0	0	0	1	22524		1	0	41323	0	0	0	1463	0	0	0	0		0	39860	0	0	39860	0	0	0	0	0	0						0		0	0		
3387140																																																																																						139966	0				10.9816%			14530		132312	189	0										1587	137342	0	0.0000%	14271	0	919	15190	10.8526%	0	0	0	0	1	17973		1	0	19749	4734	296	0	189		0	0	0		0	14530	0	0	14530	0	0	0	0	0	0						5030		0	7696		
3388165																																																																																								41916	3851	13851	7.2560%	13.7971%	9.2379%	28065	303803	386786	19	0			3.2379%							-13573	388639								0	0	0		0	43490	9.2379%	1	0	29936	1389	463	0	19		0	0	0		0	28065	0	0	28065	0	0	0	0	0	0	10000	0	0	13851	0	1853		0			
3388482																																																																																								82135	8060	8060	8.8698%	12.5447%	11.3137%	74075	654740	835135	347	5477			4.5447%							23960	845915								0	0	0		0	55418	11.3137%	1	0	79725	4800	503	0	347		0	0	0		0	74075	0	0	74075	0	0	0	0	0	0	0	0	0	8060	0	5303		0			
3390337																																																																																								12738	892	892	12.6572%	18.0850%	16.8186%	11846	70434	93591	0	0			10.0850%							-39588	93603								0	0	0		0	51446	16.8186%	1	0	11858	0	12	0	0		0	0	0		0	11846	0	0	11846	0	0	0	0	0	0	0	0	0	892	0	12		0			
3390627																																																																																								19970	1060	1060	10.6526%	18.2706%	17.3008%	18910	109301	177516	503	0			10.2706%							-29117	177516								0	0	0		0	48027	17.3008%	1	0	19413	0	0	0	503		0	0	0		0	18910	0	0	18910	0	0	0	0	0	0	0	0	0	1060	0	0		0			
3391718																																																																																								64319	5313	5313	8.8830%	15.1614%	13.9090%	59006	424230	664254	3157	0			7.1614%							39594	664254								0	0	0		0	19412	13.9090%	1	0	62163	0	0	0	3157	0	0	0	0		0	59006	0	0	59006	0	0	0	0	0	0	0	0	0	5313	0	0	0	0			
3392975																																																																																								23039	1156	1156	11.7290%	13.4964%	12.8192%	21883	170705	186572	-6	0			5.4964%							9682	186572								0	0	0		0	12201	12.8192%	1	0	21877	0	0	0	-12	0	0	0	6		0	21883	0	0	21883	0	0	0	0	0	0	0	0	0	1156	0	0	0	0			
