"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
747051	0	0	0	0	0	0	0	0	138	56844	0	0	0	0	0	60530	0	0	0	40	40	0	0	0	40	0	0	137	0	0	0	0	0	7360	2090	0	0	0	0	0	0	164	0	4796	8147	980	0	0	0	0	0	0	0	0	30048	30482	0	0	0	0	0	5242	137	9	159	56	-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	7369	7045	38251	36447	0	1409	19126	36447	56982	0	0	0	8292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88212	0	88075	
747172	0	0	0	0	0	0	0	0	86	52401	0	0	0	0	0	73337	0	0	0	89	89	0	0	0	89	0	0	0	0	0	0	0	0	23648	5739	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	55694	17643	0	0	0	0	0	3383	0	69	125	298	-742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2030	0	0	0	2030	0	0	0	23717	9154	55992	22660	0	1831	27996	22660	52487	0	3290	3290	12784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108662	0	108662	
747257	0	0	0	0	0	0	0	0	0	68965	0	0	0	0	0	58802	717	6691	6691	509	509	0	0	0	509	0	0	0	0	0	0	0	0	5930	2211	0	0	0	1317	0	0	-19	5336	5984	0	0	0	0	0	335	0	0	0	990	9311	48501	0	0	0	0	0	6229	0	99	941	0	-773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	484	0	0	0	11365	13838	9646	61374	0	2768	4823	61374	68965	0	2395	2395	6635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84123	0	84123	
747743	0	0	0	0	0	0	0	0	0	51655	0	0	0	0	0	50613	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	917	4215	0	0	0	1259	41	0	8	0	2951	0	0	0	0	0	0	0	0	0	651	3232	46730	0	0	0	0	0	1842	404	0	77	0	-211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	96	0	0	0	917	9153	3273	48187	0	1831	1637	48187	51655	0	0	0	5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61923	0	61519	
747846	0	0	0	0	0	0	0	0	1293	47007	0	0	0	0	0	45370	205	1307	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11429	415	0	0	0	506	0	0	-300	7358	15733	80	0	0	0	0	0	0	0	0	514	11969	32887	0	0	0	0	0	6007	626	60	910	8	-1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18847	18368	12057	38597	0	3674	6029	38597	48300	0	290	290	7584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85616	0	84990	
748254	0	0	0	0	0	0	0	0	579	134311	0	0	0	0	0	158971	0	0	0	40	40	0	0	0	40	0	0	0	0	0	0	0	0	15837	1606	0	0	0	0	0	0	-899	3970	45543	0	0	0	0	0	0	0	0	43702	3209	21265	90795	0	0	0	0	0	16600	0	0	513	0	-3164	159	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7002	0	0	0	7002	0	0	0	63509	50871	21265	114083	0	10174	10633	114083	134890	0	0	0	14011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246430	0	246430	
748357	0	0	0	0	0	0	0	0	386	9291	0	0	0	0	0	8114	0	0	0	152	152	0	0	0	152	0	0	0	0	0	0	0	0	4932	3270	0	0	933	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	4783	0	0	0	0	0	1153	0	4	125	6	-507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5869	10273	3337	5953	0	2055	1669	5953	9677	0	6725	6725	2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24119	0	24119	
748441	0	0	0	0	0	0	0	0	0	77474	0	0	0	0	0	48492	0	0	0	274	274	0	0	0	274	0	0	0	0	0	0	0	0	0	0	4383	0	0	0	0	0	-1151	1911	62319	0	20105	0	0	0	0	0	0	0	0	20832	27660	0	0	0	0	0	2037	0	0	0	0	-1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	62994	20832	54459	0	12599	10416	54459	77474	0	675	675	20951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139881	0	139881	
748964	0	0	0	0	0	0	0	0	0	119038	0	0	0	0	0	103980	0	0	0	676	676	676	0	0	0	0	0	0	0	0	0	0	0	22865	20649	0	0	0	0	0	0	761	110	65294	2659	1499	0	0	449	0	0	0	0	0	41773	62207	0	0	0	0	0	10448	0	0	680	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5934	0	0	0	5934	0	0	0	23651	87072	44432	79408	0	17414	22216	79408	119038	0	0	0	24247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232669	0	232669	
749242	0	0	0	0	0	0	972	0	8434	3079513	0	0	0	0	0	2886011	0	0	0	32957	32957	0	0	0	32957	0	0	189301	231	0	0	0	0	65204	13822	0	0	0	334838	10000	0	-193712	63035	317012	0	208114	0	0	0	50268	0	0	30062	185086	722008	1948855	0	0	0	0	0	528867	196032	1719	115638	10444	-44714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103278	0	0	0	103277	619	353	0	160639	966749	792720	2498237	0	193350	396360	2498237	3087947	0	0	0	389329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4223980	7066	4041514	
749635	0	0	0	0	0	0	1013	0	917	451454	0	0	0	0	0	390726	0	0	0	8411	8411	0	138	0	8273	0	0	0	0	0	0	0	0	12533	11295	0	0	0	0	0	0	-2903	30283	228684	14037	693	0	0	0	4824	0	0	0	10530	90351	289845	0	0	0	0	0	45831	0	330	9302	0	-9360	218	0	90	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2478	0	0	199	2279	0	26	987	43146	298775	110398	337417	0	59755	55199	337417	452371	0	38710	38710	73428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757961	0	757961	
749840	0	0	0	0	0	0	0	0	233	12766	0	0	0	0	0	13655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9801	518	0	0	350	6792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5111	8544	0	0	0	0	0	310	0	26	83	0	-395	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10177	8464	5111	8750	0	1693	2556	8750	12999	0	1071	1071	3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33173	0	33173	
749943	0	0	0	0	0	0	0	0	0	94018	0	0	0	0	0	93230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2806	0	0	0	0	0	0	-607	5033	64847	0	0	0	0	0	0	0	0	0	0	33688	59542	0	0	0	0	0	4182	0	16	282	345	-1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5049	69600	34033	63081	0	13920	17017	63081	94018	0	1665	1665	15138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171728	0	171728	
749952	0	0	0	0	0	0	0	0	0	38146	0	0	0	0	0	52012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	1904	0	0	0	4766	0	0	-1280	249	18154	0	0	0	0	0	0	0	0	7887	10105	10685	23335	0	0	0	0	0	2893	0	41	433	95	-1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9304	35487	10780	25659	0	7097	5390	25659	38146	0	125	125	6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80398	0	80398	
750051	0	0	0	0	0	0	0	0	2454	140449	0	0	0	0	0	114292	0	0	0	125	125	0	0	0	125	0	0	0	0	0	0	0	0	20937	2928	0	0	0	0	0	0	-1646	54920	28427	0	4819	0	0	0	0	0	0	0	304	16351	97637	0	0	0	0	0	16723	0	311	390	71	-5886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9509	0	0	0	9507	0	0	0	76168	33265	16422	128039	0	6653	8211	128039	142903	0	1216	1216	19528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241882	0	241882	
750127	0	0	0	0	0	0	0	0	3897	148277	0	0	0	0	0	157130	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	56635	6716	0	0	0	1006	0	0	11	7598	2001	0	0	0	0	0	0	0	0	0	0	46885	110245	0	0	0	0	0	14284	0	0	938	0	-5764	0	0	0	0	0	637	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371	0	0	0	2371	0	0	0	64233	10661	46885	126599	0	2132	23443	126599	152174	0	0	0	22232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244563	0	241258	
750154	0	0	0	0	0	0	0	0	870	135114	0	0	0	0	0	122469	0	0	0	331	331	0	0	0	331	0	0	0	0	0	0	0	0	1539	5085	0	0	0	0	0	0	-1926	3893	61891	2038	0	0	0	0	0	0	0	3463	1010	25869	92127	0	0	0	0	0	13846	0	20	173	88	-4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8915	79814	27995	106023	0	15963	13998	106023	135984	0	11655	11655	19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223978	1926	225904	
750239	0	0	0	0	0	0	0	78	0	898505	0	0	0	0	0	443598	0	0	0	9615	9615	0	0	0	9615	0	0	0	592	0	0	0	0	36496	14896	0	0	0	0	9400	53606	-5225	174222	101149	7834	343829	0	0	0	1222	0	0	0	0	81393	362205	0	0	0	0	0	33283	0	0	1929	0	-13971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24378	0	0	0	24378	0	0	0	210718	117974	99849	824985	0	23595	49925	824985	898505	0	0	0	119593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1219706	0	1219114	
750341	0	0	0	0	0	0	0	0	238	127148	0	0	0	0	0	137191	0	0	0	685	685	0	0	0	685	0	0	0	36	0	0	0	0	50232	6613	0	0	0	844	149	0	432	6400	31906	9431	500	0	0	0	0	0	0	0	2702	80331	54158	0	0	0	0	0	18999	1637	0	1379	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414	0	0	0	2414	0	0	0	56632	43444	89911	73741	0	8689	44956	73741	127386	0	0	0	24775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260678	0	259041	
750444	0	0	0	0	0	0	0	0	183	31176	0	0	0	0	0	29860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	10134	0	0	0	1166	2141	0	12	0	1648	0	0	0	0	0	0	0	0	0	0	7334	22526	0	0	0	0	0	1299	0	0	70	50	-563	55	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	14326	9579	23704	0	2865	4790	23704	31359	0	1308	1308	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47921	0	47921	
750846	0	0	0	0	0	0	0	0	314	71186	0	0	0	0	1516	57584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3826	1456	0	0	0	0	0	0	-150	0	18359	4212	485	0	0	0	0	0	0	0	49	4356	53179	0	0	0	0	0	2913	0	0	0	0	-1255	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5040	0	0	0	5040	0	0	0	3826	19864	8568	63243	0	3973	4284	63243	71500	0	0	1516	10231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92096	0	92096	
750864																																																																																																																																															
751254	0	0	0	0	0	0	0	0	322	77080	0	0	0	0	0	66475	0	0	0	115	115	0	0	0	115	0	0	0	0	0	0	0	0	1534	5711	0	0	0	0	214	2705	0	30669	1284	961	5101	0	0	0	0	0	0	0	900	16448	49127	0	0	0	0	0	7501	0	0	735	0	-1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	205	0	0	205	0	0	0	0	0	0	0	2934	0	0	0	2934	0	0	0	32203	8700	17828	66748	0	1740	8914	66748	77402	0	70	70	11377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121481	0	121481	
751656	0	0	0	0	0	0	0	0	3771	916822	0	0	0	0	0	807565	0	0	0	2854	2854	0	0	0	2854	0	0	68144	0	0	0	0	914	11911	23336	0	0	0	0	0	0	-5386	88013	403458	12263	0	0	0	0	0	0	0	0	0	177495	630070	0	0	0	0	0	148650	69058	0	5092	0	48394	1180	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30657	0	0	0	30657	0	0	0	99924	432265	189758	739261	0	86453	94879	739261	920593	0	379	379	118799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483995	0	1415851	
751759	0	0	0	0	0	0	0	0	5887	751261	0	0	0	0	0	546362	0	0	0	6628	6628	0	2305	0	4323	0	0	10393	0	0	0	0	0	25313	21105	0	0	0	0	0	0	-4401	26353	430751	41705	81311	0	0	0	1342	0	0	0	25407	45742	475213	0	0	0	0	0	67512	10393	0	4302	0	-8885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4631	4631	0	0	4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51666	483870	93420	613664	0	96774	46710	613664	757148	0	0	0	127627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189734	0	1179341	
751852	0	0	0	0	0	0	0	0	1158	91478	0	0	0	0	0	92335	0	0	0	175	175	0	0	0	175	0	0	2480	0	0	0	0	0	30078	6121	0	0	0	0	0	0	57	0	2375	0	0	0	0	0	0	0	0	0	7476	10629	74230	0	0	0	0	0	11769	2480	0	174	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	0	19	563	0	0	0	30078	16146	10648	84083	0	3229	5324	84083	92636	0	0	0	21748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136597	0	134117	
751955	0	0	0	0	0	0	0	0	0	26013	0	0	0	0	0	21963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1580	2936	0	0	0	0	0	0	129	1278	12093	3720	508	0	0	0	0	0	0	600	2050	2131	17182	0	0	0	0	0	2107	0	70	73	0	-131	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3528	17152	5851	19657	0	3430	2926	19657	26013	0	0	0	5330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49717	0	49717	
752644	0	0	0	0	0	0	0	0	807	137511	0	0	0	0	0	135524	0	0	0	981	981	0	0	0	981	0	0	200	0	0	0	0	0	3184	7909	0	0	0	0	0	0	336	8985	33277	4230	355	0	0	0	2657	0	0	0	1452	49459	84613	0	0	0	0	0	14522	200	31	370	48	-2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	769	0	0	0	12200	47657	56394	100590	0	9531	28197	100590	138318	0	4649	4649	20523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208018	0	207818	
752653	0	0	0	0	0	0	0	0	0	165726	0	0	0	0	0	143347	0	0	0	520	520	0	0	0	520	0	0	0	0	0	0	0	0	2878	8273	0	0	0	20973	11750	0	384	4311	41301	0	1037	0	0	0	433	0	0	0	2227	29196	111924	0	0	0	0	0	13105	0	0	372	677	-1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524	6524	0	0	6524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7189	79496	48580	125537	0	15899	24290	125537	165726	0	6350	6350	24810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254059	0	254059	
752831	0	0	0	0	0	0	0	0	595	128148	0	0	0	0	0	125117	0	0	0	317	317	0	0	0	317	0	0	0	0	0	0	0	0	24321	1262	0	0	0	1200	4278	0	-3744	23955	20270	3984	0	0	0	0	0	0	0	0	0	28709	96408	0	0	0	0	0	7333	0	53	911	83	-5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476	0	0	0	2476	0	0	0	48329	23643	37054	105487	0	4729	18527	105487	128743	0	0	0	28989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207635	0	207635	
753052	0	0	0	0	0	0	0	0	0	29149	0	0	0	0	0	23862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2329	0	0	0	0	0	0	-94	0	1576	12964	0	0	0	0	0	0	0	0	0	6077	17785	0	0	0	0	0	813	0	0	0	0	-354	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	38	0	0	0	0	4952	19041	18638	0	990	9521	18638	29149	0	1047	1047	5303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42339	0	42339	
753324	0	0	0	0	0	0	0	0	1665	425105	0	0	0	0	0	436357	0	0	0	4383	4383	0	0	0	4383	0	0	0	0	0	0	0	0	2954	7175	0	0	0	0	0	0	1773	0	80239	13742	8980	0	0	0	0	0	0	0	0	182251	254106	0	0	0	0	0	38441	0	352	0	2158	-5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6811	0	0	0	6811	0	0	0	3306	87414	198151	310211	0	17483	99076	310211	426770	0	0	0	65801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570056	0	570056	
753548	0	0	0	0	0	0	0	0	122	83400	0	0	0	0	0	80796	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	1396	1046	0	0	0	0	0	0	-596	9543	21932	2126	0	0	0	0	0	0	0	0	0	33402	47394	0	0	0	0	0	11052	529	27	96	38	-1233	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	946	0	0	0	10966	35177	35566	58704	0	7035	17783	58704	83522	0	12103	12103	15007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136746	0	136217	
753641	0	0	0	0	0	0	0	0	0	35028	0	0	0	0	0	38507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9166	0	0	0	0	0	0	161	0	0	5111	0	0	0	0	0	0	0	0	0	20474	18033	0	0	0	0	0	2210	0	107	0	0	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	10496	25585	20136	0	2099	12793	20136	35028	0	1330	1330	7888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57430	0	57430	
753856	0	0	0	0	0	0	0	0	18	21106	0	0	0	0	0	9088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	15386	0	0	0	0	0	0	75	0	3909	0	6699	0	0	0	0	0	0	0	0	0	9088	0	0	0	0	0	648	0	0	0	0	-207	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	322	23295	0	16465	0	4659	0	16465	21124	0	4000	4000	7215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41538	0	41538	
754068	0	0	0	0	0	0	0	0	1982	87972	0	0	0	0	0	70292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21873	2348	0	0	0	0	0	0	-359	11300	26968	4740	7624	0	0	0	0	0	0	374	0	1579	68339	0	0	0	0	0	5951	0	615	1216	0	-3460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0	605	0	0	0	34162	30532	6319	80688	0	6106	3160	80688	89954	0	0	0	19393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148061	0	147969	
754246	0	0	0	0	0	0	0	0	0	19321	0	0	0	0	0	22049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	691	0	0	0	0	0	0	47	0	2375	837	0	0	0	0	0	0	0	0	5028	1077	15944	0	0	0	0	0	755	0	6	139	6	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	9065	1920	16548	0	1813	960	16548	19321	0	832	832	3728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28937	0	28937	
754536	0	0	0	0	0	0	0	0	0	66230	0	0	0	0	0	62812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4161	12808	0	0	0	0	0	0	-422	5500	13355	10203	0	0	0	0	0	0	0	0	174	20319	42319	0	0	0	0	0	2379	0	0	71	0	-1129	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	0	1051	0	0	0	9661	26408	30522	45687	0	5282	15261	45687	66230	0	0	0	9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112026	0	112026	
754826	0	0	0	0	0	0	0	0	0	514062	0	0	0	0	0	487062	0	0	0	0	0	0	0	0	0	0	0	4740	0	0	0	0	0	2785	29785	0	0	0	62144	70842	35573	714	0	49446	0	0	0	0	0	0	394	0	310	1948	234700	250104	0	0	0	0	0	24449	0	0	2391	0	-4567	309	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23055	0	0	0	23055	0	0	0	3095	148988	305542	331493	0	29798	152771	331493	514062	0	3274	3274	83716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755498	0	750758	
754853	0	0	0	0	0	0	0	0	0	380286	0	0	0	0	0	277644	1530	19125	19125	6872	6872	0	0	0	6872	0	513	1171	0	0	0	0	0	7866	10156	0	0	0	0	0	0	-147	0	255108	2192	0	0	0	0	0	0	0	0	0	33086	244558	0	0	0	0	0	30751	0	0	0	0	-4418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5293	0	0	0	5293	0	0	0	7866	280239	35278	306599	0	56048	17639	306599	380286	0	14975	14975	63047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601239	0	600068	
754929	0	0	0	0	0	0	42	0	0	681122	0	0	0	0	0	588061	0	0	0	10943	10943	0	0	0	10943	0	0	8836	0	0	0	0	0	68931	8274	0	0	237	155104	11574	0	-11302	2941	199647	3175	8807	0	0	0	0	1950	0	0	0	119062	468999	0	0	0	0	0	58728	8836	92	1322	0	-10418	2149	0	0	0	2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	72201	364347	133853	541326	0	72869	66927	541326	681122	0	0	0	145898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096605	0	1087769	
755047	0	0	0	0	0	0	0	0	7178	197341	0	0	0	0	0	169260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7907	41255	0	0	0	0	0	0	-437	40625	35588	305	1824	0	0	0	0	0	0	0	750	0	168510	0	0	0	0	0	12029	0	44	735	0	-9871	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7248	0	0	273	6975	0	0	0	48576	78328	578	188564	0	15666	289	188564	204519	0	0	0	10226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294366	0	294366	
