"IDRSSD"	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
577137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2636	0	0	1609	
577230	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577472	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1757	754	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578116	0	0	0	0	0	535	0	0	0							0	0	51	0	0	0	0	0	0	28	0	16	101	4	77	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578237	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	5	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578554	0	0	0	0	0	0	0	0	0							861	0	0	842	0	0	0	0	0	0	0	8	47	0	0	0	0	36	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	
578741	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578862	0	0	0	0	0	0	0	0	121							0	0	0	0	0	0				25	0	0	30	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	86	0	19	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	32	
579319	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579364	0	0	0	0	0	0	0	0	1097							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579636	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580155	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	53	13	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580548	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	29	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580874	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581237	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581358	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	26	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582177	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582654	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582878	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582953	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583071	0	0	0	0	0	0	0	0	0							5	0	0	0	0	0				0	0	0	27	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583138	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	14	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583268	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583352	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	29	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583754	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584724	0	0	0	0	0	68	0	0	0							0	0	0	0	0	0	0	0	0	21	0	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584920	0	0	0	0	0	382	0	0	120	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
585235	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
585749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	28	0	86	16	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586027	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				953	218	125	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586072	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586335	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				14	0	8	55	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586960	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				19	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587677	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587752	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587800	0	0	95	0	0	232	0	0	662	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	52	0	19	0	0	941	0	0	0	0	0	0	0	0	0	0	0	7921	0	0	4539	
588245	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588348	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589439	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589523	0	0	0	0	0	547	0	0	0							0	0	16	0	0	0	0	0	0	8	0	16	9	0	76	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	
589943	0	0	0	2755	0	0	0	0	0	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	8	5	0	9	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590145	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	10	24	0	45	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590248	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	23	0	0	0	0	194	0	0	0	0	0	0	0	0	0	48	0	773	17	0	375	
590640	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				10	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590949	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				10	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590976	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591209	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	55	33	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591366	0	0	0	0	0	0	0	0	0	112	0	218	0	0	0	5	19	0	0	0	0	0	0	0	112	211	0	246	48	28	112	0	218	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	
591740	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592439	0	0	0	0	0	0	136	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	1	0	0	21	0	247	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	
592550	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592859	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593007	0	0	0	0	0	0	0	0	0	0	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	41	0	2	0	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	4	0	12	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593249	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	0	0	61	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	49	0	0	6	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433	0	0	0	0	0	1235	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	49	0	20	129	0	499	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594451	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938	0	0	0	0	0	0	0	0	0							9	0	23	0	0	0	0	0	0	4	0	13	41	22	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	3	202	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270	0	0	0	105	0	376	0	2825	15483	0	0	22451	0	0	0	0	0	377	0	0	0	0	0	0	29	0	7	17	0	31	0	0	22451	0	0	0	0	0	0	0	0	0	180388	311078	0	166114	286543	0	
595337	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	40	10	2	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595430	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	0	0	0	973	0	0	15983										0	0	0																												
595944	0	0	0	0	0	0	0	0	0							0	0	86	0	0	0	0	0	86	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596062	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	383	28	48	620	21	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	65	0	0	235	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596642	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				20	0	2	12	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848	0	0	0	0	0	54	0	0	625	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	4	0	20	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978	0	0	0	0	0	0	0	0	148							0	0	0	0	0	0				0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597041	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597452	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	22	45	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597546	0	0	0	0	0	176	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	146	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598002	0	0	0	0	0	490	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048	0	0	0	0	0	303	0	0	0							0	0	0	0	0	0	0	0	0	21	0	12	134	0	12	0	0	233	0	0	0	0	0	0	0	0	0	0	0	933	0	0	479	
598132	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				10	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598534	0	0	1578	0	0	126	0	0	0	0	0	140	0	0	0	74	0	259	0	0	185	0	0	0	1572	0	1283	193	0	269	0	0	140	0	0	0	74	0	74	0	0	0	562	9110	334	347	6612	334	
598543	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598646	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599764	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	282	0	22	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600129	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419	0	0	0	0	0	1067	0	0	114	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	21	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	0	15	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	10	0	18	225	19	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050	0	0	0	10	0	0	0	0	0	0	0	61	0	0	0	896	683	5565	0	0	0	0	0	0	11945	1253	0	9375	797	0	0	0	61	678	650	0	0	0	0	186	0	0	0	0	0	0	0	0	
601153	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	102	16	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601416	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	1779	0	1143	23	0	16	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443	0	0	456	0	0	0	0	0	542							0	0	6	0	0	0				6	0	10	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601658	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				6	0	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601733	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	165	1708	0	141	901	0	
602356	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	135	0	35	198	8	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602842	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	64	0	0	56	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	10	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	37	35	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603755	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604024	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604547	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605571	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605610	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605973	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046	0	0	0	686	0	1351	137	0	0	413	0	1962	0	0	0	39	8	1256	6	0	806	0	0	0	100	0	41	898	0	162	413	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606653	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	2	0	163	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146	0	0	0	0	0	0	0	0	2616							0	0	139	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607333	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608358	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	15	0	10	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608451	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608844	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609010	0	0	0	0	0	0	0	0	0							43	0	0	0	0	0				0	0	0	43	1	17	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609467	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609476	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609609	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609645	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609832	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	11	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610128	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	644	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610164	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	1	0	153	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610539	0	0	0	0	0	0	0	0	0							0	0	16	0	0	0	0	0	0	33	0	43	16	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610913	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				114	0	10	184	0	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611031	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				30	0	32	1	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	259	68	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612159	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612878	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				16	0	33	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613008	0	0	0	0	0	805	0	0	611	0	0	391	0	0	0	0	0	50	0	0	0	0	0	0	0	0	11	62	0	79	0	0	391	0	0	0	0	0	0	0	0	0	0	0	1096	0	0	901	
613156	0	0	0	0	0	0	0	0	0							0	0	76	0	0	76				58	0	36	331	0	73	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
