"IDRSSD"	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
177751	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177920	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	19	0	6	11	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177957	0	0	0	0	0	104	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178057	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	10	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178150	0	0	0	784	0	73	0	0	0							0	0	0	0	0	0				7	0	100	50	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178244	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	14	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178271	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178356	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				21	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	41	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335	0	0	0	0	465	0	0	0	0							0	0	0	0	0	0				136	29	10	317	144	60	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	185	0	237	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	
180144	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	72	0	50	27	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180443	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				308	49	47	157	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180845	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	136	
181963	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182353	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	47	0	4	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183770	0	0	0	0	0	184	0	0	0							0	0	0	0	0	0	0	0	0	7	0	5	30	0	49	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183846	0	0	0	0	0	0	0	0	898							0	0	0	0	0	0				4	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183958	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	96	44	0	45	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184142	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184245	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	137	1	0	69	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	125	68	31	13	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185251	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185448	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859	0	0	0	0	0	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221	0	0	0	0	0	4385	0	0	1027							0	0	0	0	0	0	0	0	0	28	0	0	1863	2708	81	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186548	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186717	0	0	3809	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	0	19	2	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
186838	0	0	0	0	0	1044	0	0	86	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	39	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186856	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				108	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187648	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				21	0	21	52	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187899	0	0	0	0	0	108	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187947	0	0	0	0	0	0	0	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188056	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	37	10	0	181	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188177	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188449	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	47	0	20	64	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720	0	0	0	0	0	0	0	0	0							67	0	0	0	0	0				1280	51	131	274	1	108	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	
188739	0	0	0	0	0	0	0	0	0							50	0	7	0	0	0	0	0	0	36	0	59	164	10	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188917	0	0	0	0	0	321	0	0	0							0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188926	0	0	0	0	0	0	0	0	232							0	0	0	0	0	0				26	0	0	16	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189129	0	0	0	0	0	0	0	0	0							0	0	187	0	0	187	0	0	0	4	0	0	41	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189549	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189745	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189820	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189950	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	2	32	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190648	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190947	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190956	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191449	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192147	0	0	0	0	0	0	0	0	130	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	10	57	182	0	85	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	42	6	136	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192651	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192857	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193162	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	75	0	5	185	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537	0	0	0	0	0	0	0	0	0							0	0	22	0	0	22	0	0	0	51	0	74	108	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193649	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	3	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809	0	0	0	0	0	832	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194440	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				4	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3565	0	396	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157	0	0	0	0	0	0	0	0	38							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196743	0	0	0	0	0	408	0	0	1420							0	0	17	0	0	0				0	0	0	0	0	17	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				60	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478	3049	0	503	0	0	2071	0	0	16985										0	0	0																												
197759	0	0	0	0	0	0	0	0	8							0	0	0	0	0	0	0	0	0	18	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198046	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198073	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198149	0	0	0	297	0	0	125	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	177	
198251	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198961	0	0	0	0	0	0	0	0	0							0	0	51	0	0	0	0	0	0	168	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199052	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199137	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				25	0	27	138	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199463	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200042	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20610	8794	0	16410	4943	0	
200435	0	0	0	394	0	696	0	0	1077	0	0	0	0	0	0	0	0	2814	0	0	2814	0	0	0	43	0	0	38	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201254	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201647	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				19	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202541	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0	7300	139	0	2935	66	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203043	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	48	0	32	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				136	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203070	0	0	0	0	0	1299	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204004	0	0	0	0	0	6032	0	0	0	0	0	1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	5	0	0	1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204077	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204237	0	0	0	0	0	0	0	0	40							0	0	0	0	0	0	0	0	0	150	3	63	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204826	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205243	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	171	0	70	163	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205346	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				11	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205458	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205542	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205654	0	0	0	0	0	0	0	0	199	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206156	0	0	0	0	0	1956	0	0	0							0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206473	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206950	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207041	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	46	0	2	18	5	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207050	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207452	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	23	0	75	68	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207470	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207555	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	30	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207845	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	31	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207872	0	0	0	410	0	0	0	0	4695							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207957	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208057	0	0	0	2492	0	354	0	0	0	894	0	821	0	0	0	0	0	424	0	0	424	0	0	0	0	24	0	42	15	0	894	0	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208244	0	0	129	0	0	2137	0	0	7018										0	0	0																												
208347	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	11	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208459	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208570	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208655	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208972	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209362	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209447	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				98	0	35	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209559	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209830	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209858	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210238	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	73	0	1	79	2	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210256	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210434	0	0	0	0	0	7671	0	0	4660										0	0	0																												
210452	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210779	0	0	0	0	0	156	0	0	0							0	0	0	0	0	0				2	0	6	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114	0	0	0	0	0	0	0	0	0							0	0	101	0	0	0				0	0	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211271	0	0	68	0	0	0	0	0	389	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	178	0	0	169	
211338	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				244	0	76	14	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211851	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212335	0	0	9788	0	0	0	0	0	88	0	0	2123	0	0	0	0	0	22	0	0	0	0	0	0	39	0	13	14	0	37	0	0	2123	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	
