"IDRSSD"	RCON6979	TEXT6980	
	NO COMMENT-BK MANAGEMENT STATEMENT	BANK MANAGEMENT STATEMENT	
933621	false		
933863	false		
933966	false		
933975	false		
934271	false		
934329	true	The amounts reported on the Schedule RC-T are subject to revision and to fluctuation from Call Report to Call Report as the reporting institution refines asset and account classification, business interpretations underlying RC-T classifications, valuations and validation practices and due to other factors including market conditions.	
934646	false		
934673	false		
934954	false		
935111	false		
935250	false		
935308	false		
935559	false		
935577	false		
935719	false		
936136	false		
936426	false		
936462	false		
936583	false		
936640	false		
936837	false		
936855	false		
937339	false		
937553	false		
937740	false		
937759	false		
937834	false		
937843	false		
938354	false		
938550	false		
938859	false		
939070	false		
939249	false		
940021	false		
940311	false		
940674	false		
940731	false		
940852	false		
941541	false		
941653	false		
941804	false		
942258	false		
942454	false		
942539	false		
942847	false		
943143	false		
943152	false		
943273	false		
943675	false		
943853	false		
943974	false		
944047	false		
944337	false		
944355	false		
944551	false		
944627	false		
944739	false		
944748	false		
944935	false		
945026	false		
945053	false		
945071	false		
945950	false		
946171	false		
946274	false		
946461	false		
946555	false		
947525	false		
947628	false		
947655	false		
947749	false		
947776	false		
948036	false		
948250	false		
948278	false		
948531	false		
948643	false		
949154	false		
949305	false		
949453	false		
949556	false		
950141	false		
950178	false		
950356	false		
950758	false		
951102	false		
952172	false		
952257	false		
952677	false		
952846	false		
953535	false		
953843	false		
953852	false		
954158	false		
954251	false		
954279	false		
954653	false		
954671	false		
955548	false		
955753	false		
955940	false		
955959	false		
955977	false		
956134	false		
956152	false		
956255	false		
956358	false		
956376	false		
956527	false		
956554	false		
956750	false		
956938	false		
956956	false		
957757	false		
958204	false		
958231	false		
958558	false		
958727	false		
958763	false		
959304	false		
959443	false		
959630	false		
959715	false		
960047	false		
960533	false		
960551	false		
960560	false		
960935	false		
961259	false		
961343	false		
961400	false		
961446	false		
961576	false		
961624	false		
961811	false		
962256	false		
962313	false		
962890	false		
962966	false		
963002	false		
963730	false		
963945	false		
963954	false		
964157	false		
964250	false		
964700	false		
965051	false		
965789	false		
966272	false		
966722	false		
966731	false		
966973	false		
967046	false		
967943	false		
967952	false		
968070	false		
968155	false		
968249	false		
968557	false		
968744	false		
969059	false		
969255	false		
969424	false		
969639	false		
969741	false		
969844	false		
969956	false		
969974	false		
970055	false		
971070	false		
971379	false		
971959	false		
972143	false		
972406	false		
972648	false		
972732	false		
972750	false		
972769	false		
972862	false		
973056	false		
973252	false		
973364	false		
974558	false		
974754	false		
975153	false		
975256	false		
975452	false		
975555	false		
975751	false		
975854	false		
976226	false		
976534	false		
976552	false		
976703	false		
976954	false		
977045	false		
977250	false		
977616	false		
977652	false		
977951	false		
978118	false		
978239	false		
978417	false		
978622	false		
979133	false		
979151	false		
979357	false		
979375	false		
979629	false		
979759	false		
980438	false		
980531	false		
980661	false		
980773	false		
980951	false		
980960	false		
981275	false		
981350	false		
981453	false		
982142	false		
982348	false		
982553	false		
982937	false		
983055	false		
983158	false		
983457	false		
983550	false		
984258	false		
984351	false		
984379	false		
984454	false		
984650	false		
984856	false		
985451	false		
985479	false		
986159	false		
986551	false		
986672	false		
986757	false		
986935	false		
987053	false		
987231	false		
987259	false		
987352	false		
987576	false		
987651	false		
987848	false		
988144	false		
988153	false		
988256	false		
988452	false		
988845	false		
989141	false		
989347	false		
989534	false		
989730	false		
989758	false		
989851	false		
990053	false		
990352	false		
990642	false		
991041	false		
991078	false		
991135	false		
991340	false		
991359	false		
991555	false		
991621	false		
991854	false		
992851	false		
993250	false		
993353	false		
994435	false		
994770	false		
995076	false		
995272	false		
995517	false		
995571	false		
995674	false		
995955	false		
996260	false		
997052	false		
997155	false		
997557	false		
997650	false		
997847	false		
998358	false		
998648	false		
998657	false		
998844	false		
999355	false		
999935	false		
1000052	false		
1000100	false		
1000276	false		
1000641	false		
1000856	false		
1000959	false		
1001059	false		
1001152	false		
1001451	false		
1001639	false		
1001648	false		
1001817	false		
1001853	false		
1002355	false		
1002373	false		
1002430	false		
1002458	false		
1002850	false		
1002878	false		
1002953	false		
1003455	false		
1003558	false		
1003839	false		
1003950	false		
1004256	false		
1004470	false		
1005075	false		
1005552	false		
1005655	false		
1005851	false		
1006148	false		
1006157	false		
1006344	false		
1006513	false		
1006559	false		
1006577	false		
1006652	false		
1006951	false		
1007015	false		
1007051	false		
1007154	false		
1007417	false		
1007659	false		
1007734	false		
1007752	false		
1007819	false		
1007846	false		
1007873	false		
1007930	false		
1007958	false		
1008076	false		
1008151	false		
1008209	false		
1008432	false		
1008450	false		
1008553	false		
1008674	false		
1008955	false		
1009055	false		
1009242	false		
1009354	false		
1009756	false		
1009804	false		
1009840	false		
1010015	false		
1010574	false		
1011076	false		
1011432	false		
1011526	false		
1011553	false		
1011638	false		
1011656	false		
1011852	false		
1011955	false		
1012251	false		
1012457	false		
1012671	false		
1013070	false		
1013650	false		
1013744	false		
1013856	false		
1014059	false		
1014125	false		
1014246	false		
1014255	false		
1014376	false		
1014451	false		
1014554	false		
1014657	false		
1014853	false		
1014965	false		
1015243	false		
1015252	false		
1015270	false		
1015458	false		
1015467	false		
1015560	false		
1015832	false		
1015841	false		
1015850	false		
1016174	false		
1016231	false		
1016259	false		
1016558	false		
1016718	false		
1016848	false		
1016857	false		
1016941	false		
1017425	false		
1017555	false		
1017564	false		
1017854	false		
1017939	false		
1017957	false		
1018927	false		
1157415	false		
1158878	false		
1160509	false		
1160853	false		
1161216	false		
1162017	false		
1163283	false		
1169650	false		
1176881	false		
1176920	false		
1186965	false		
1187001	false		
1187551	false		
1188772	false		
1188987	false		
1189993	false		
1190476	false		
1191352	false		
1191482	false		
1198605	false		
1211371	false		
1216022	false		
1216321	false		
1216826	false		
1218446	false		
1222519	false		
1222948	false		
1225752	false		
1225761	false		
1225798	false		
1228034	false		
1229198	false		
1293078	false		
1356768	false		
1369870	false		
1377521	false		
1386251	false		
1387203	false		
1387605	false		
1390324	false		
1391778	false		
1394621	false		
1394676	true	Effective April 1, 2018, American Express merged its two US banks, American Express Centurion Bank, and American Express Bank, FSB, into a single bank:  American Express National Bank (AENB).	
1396764	false		
1397471	false		
1401387	false		
1401891	false		
1402384	false		
1404481	false		
1404883	false		
1404940	false		
1407932	false		
1411032	false		
1412619	false		
1412712	false		
1414819	false		
1416279	false		
1418255	false		
1421161	true	RC7 and RC M(3)e include addition of $5.9 million due to Bank reclassification from premises and fixed assets which was recorded during 3Q15 to reflect the change in status of assets to Bank-owned property held for sale, net	
1429028	false		
1435092	false		
1436071	false		
1436204	false		
1438589	false		
1439456	false		
1440117	false		
1443266	false		
1444021	true	The averaging method used to calculate average consolidated assets on Schedule RC-K and RC-O are performed using month-end figures during the quarter. Schedule RC-K and RC-O use a 4 point average.	
1445943	false		
1447639	false		
1456501	false		
1458608	false		
1459717	false		
1459735	false		
1459799	false		
1462986	false		
1469677	false		
1470150	false		
1474309	false		
1478231	false		
1479470	false		
1481745	false		
1481754	false		
1492817	false		
1493319	false		
1494482	false		
1494914	false		
1516423	false		
1629903	false		
1718188	false		
1718469	false		
1820979	false		
1826382	false		
1836701	false		
1842065	false		
1852569	false		
1862719	true		
1863097	false		
1864197	false		
1867983	false		
1872941	false		
1872996	false		
1879016	false		
1883321	false		
1885932	false		
1890525	false		
1892154	false		
1893049	false		
1897270	false		
1900675	false		
1914421	false		
1917301	false		
1918344	false		
1929247	false		
1940747	false		
1945247	false		
1972298	false		
2002222	false		
2006024	false		
2007991	false		
2009605	false		
2010722	false		
2037185	false		
2044811	false		
2044820	false		
2047504	false		
2051127	false		
2059990	false		
2068107	false		
2078290	false		
2107181	false		
2107341	false		
2110640	false		
2119773	false		
2121196	false		
2122997	false		
2123930	false		
2132594	false		
2132941	false		
2140348	false		
2142155	false		
2163477	false		
2164111	false		
2182786	false		
2193616	false		
2209553	false		
2218443	false		
2232757	false		
2233875	false		
2236821	false		
2239288	false		
2253891	false		
2262718	false		
2265456	false		
2290887	false		
2297998	false		
2298995	false		
2304636	false		
2305969	false		
2316714	false		
2317672	false		
2325882	false		
2328137	false		
2328285	false		
2329200	false		
2332910	false		
2333140	false		
2337335	false		
2339535	false		
2339599	false		
2339795	false		
2339900	false		
2343167	false		
2344753	false		
2349301	false		
2349459	false		
2353595	false		
2354323	false		
2354387	false		
2354985	false		
2356091	false		
2358769	false		
2360904	false		
2362458	false		
2371816	false		
2372774	false		
2382308	false		
2385514	false		
2390929	false		
2391588	false		
2396592	false		
2396604	false		
2398701	false		
2434113	false		
2445052	false		
2451240	false		
2454867	false		
2465881	false		
2467670	false		
2471239	false		
2482824	false		
2483120	false		
2483438	false		
2485544	false		
2489805	false		
2490285	false		
2491291	false		
2493697	false		
2496081	false		
2497181	false		
2502656	false		
2502825	false		
2505424	false		
2505451	false		
2505460	false		
2506328	false		
2508751	false		
2512347	false		
2515320	false		
2518497	false		
2524797	false		
2529176	false		
2531562	false		
2531991	false		
2532082	false		
2533043	false		
2533119	false		
2535560	false		
2536633	false		
2539081	false		
2539960	false		
2562137	false		
2562164	false		
2567123	false		
2568063	false		
2576134	false		
2577739	false		
2580243	false		
2586281	false		
2587916	false		
2590037	false		
2594240	false		
2594419	false		
2596646	false		
2597223	false		
2598396	false		
2600039	false		
2602828	false		
2605566	false		
2607412	false		
2608754	false		
2610784	false		
2614344	false		
2615190	false		
2615220	false		
2618780	false		
2619714	false		
2621285	false		
2621940	false		
2624400	false		
2625724	false		
2631172	false		
2631323	false		
2631846	false		
2634191	false		
2634351	false		
2641827	false		
2642598	false		
2643595	false		
2649122	false		
2649177	false		
2650333	false		
2651899	false		
2652092	false		
2654911	false		
2655495	false		
2661861	false		
2666400	false		
2667920	false		
2667939	false		
2667957	false		
2668598	false		
2684552	false		
2686211	false		
2687133	false		
2687487	false		
2692753	false		
2693264	false		
2694681	false		
2694944	false		
2696180	false		
2697963	false		
2700984	false		
2702764	false		
2705112	false		
2705895	false		
2708122	false		
2710554	false		
2713920	false		
2716088	false		
2716828	false		
2717012	false		
2718596	false		
2719427	false		
2719810	false		
2723376	false		
2724766	false		
2726050	false		
2728661	false		
2728746	false		
2729677	false		
2730431	false		
2732565	false		
2733263	false		
2734729	false		
2735137	false		
2735146	true	Please adjust for these items when reviewing the following schedules: RI-B Part II - TIAA Bank has $192.9 million of accretable and nonaccretable discounts that absorb losses beyond reserves. RC-N -Subtract RC-N.11. from RC-N. 9 to calculate non-performing loans at risk.	
2735173	false		
2735324	false		
2736219	false		
2736291	false		
2736451	false		
2736714	false		
2737980	false		
2743244	false		
2744782	false		
2745426	false		
2745529	false		
2746245	false		
2746263	false		
2747279	false		
2747466	false		
2747587	false		
2748502	false		
2749059	false		
2751007	false		
2753917	false		
2754222	false		
2754389	false		
2756730	false		
2756767	false		
2756909	false		
2757205	false		
2758024	false		
2758613	false		
2759629	false		
2760102	false		
2760232	false		
2761967	false		
2764212	false		
2765602	false		
2769570	false		
2769589	false		
2769954	false		
2771694	false		
2774707	false		
2775151	false		
2775179	false		
2775692	false		
2785477	false		
2785646	false		
2787770	false		
2788656	false		
2791085	false		
2791517	false		
2793593	false		
2794732	false		
2796277	false		
2797162	false		
2797210	false		
2797359	false		
2797724	false		
2800491	false		
2802664	false		
2804864	false		
2805535	false		
2805928	false		
2806635	false		
2806840	false		
2806877	false		
2807173	false		
2808602	false		
2809373	false		
2811086	false		
2815879	false		
2818731	false		
2819167	false		
2819242	false		
2820604	false		
2823221	false		
2823230	false		
2826017	false		
2826316	false		
2833882	false		
2834759	false		
2835103	false		
2835756	false		
2836306	false		
2838207	false		
2839053	false		
2839790	false		
2845755	false		
2845782	false		
2847085	false		
2847142	false		
2848756	false		
2849285	false		
2849463	false		
2849801	false		
2850722	false		
2850768	false		
2851185	false		
2853358	false		
2854494	false		
2855307	false		
2855866	false		
2855978	false		
2856939	false		
2857600	false		
2857794	false		
2858492	false		
2858960	false		
2859903	false		
2860039	false		
2860271	false		
2860459	false		
2861317	false		
2867337	false		
2869162	false		
2871099	false		
2871558	false		
2872845	false		
2877345	false		
2877484	false		
2877831	false		
2877840	false		
2880019	false		
2881445	false		
2882983	false		
2883971	false		
2887399	false		
2888789	false		
2889227	false		
2896216	false		
2897633	false		
2901558	false		
2903123	false		
2905761	false		
2907019	false		
2907439	false		
2909330	false		
2911856	false		
2912750	false		
2913702	false		
2913887	false		
2914268	false		
2914727	false		
2915126	false		
2915461	false		
2916534	false		
2916963	false		
2917184	false		
2917317	false		
2919423	false		
2919898	false		
2920287	false		
2920773	false		
2921211	false		
2921622	false		
2921659	false		
2924128	false		
2925620	false		
2925666	false		
2927615	false		
2929392	false		
2938198	false		
2938769	false		
2939001	false		
2939391	false		
2939663	false		
2941068	false		
2942690	false		
2942823	false		
2943615	false		
2947556	false		
2948058	false		
2948423	false		
2949970	false		
2953418	false		
2954059	false		
2954497	false		
2957014	false		
2958972	false		
2960555	false		
2960788	false		
2963266	false		
2963275	false		
2963547	false		
2963864	false		
2966614	false		
2967796	false		
2970657	false		
2973041	false		
2973386	false		
2980209	false		
2986407	false		
2989006	false		
2992501	false		
2992547	false		
2997216	false		
2997748	false		
2998576	false		
3005097	false		
3010000	false		
3010363	false		
3013823	false		
3015939	false		
3016347	false		
3017081	false		
3019982	false		
3020447	false		
3022076	true	On July 5, 2018, the sale was approved by the Court and the Bank announced the completion of a private placement transaction pursuant to which the Bank issued an aggregate of 14,702,382 shares of its common stock and 5,405,604 shares of its non-voting preferred stock at $5.00 per share for an aggregate gross proceeds of approximately $100 million. The Bank also hired Carl J. Chaney (former President and CEO, Hancock Holding Company, total assets $27.3 billion) and Charles Reeves (former President and COO, Bank of the Cascades, total assets at sale $3.1 billion) as its new Executive Chairman and Chief Executive Officer, respectively. Additionally, other senior members will be Drew Peterson CCO and Steve Henry as Tampa Market President.	
3022610	false		
3025134	false		
3025929	false		
3027763	false		
3028902	false		
3029253	false		
3029589	false		
3032833	false		
3034257	false		
3034695	false		
3039636	false		
3040418	false		
3041358	false		
3041974	false		
3042234	false		
3045383	false		
3047659	false		
3048487	false		
3049635	false		
3049699	false		
3049729	false		
3051432	false		
3052813	false		
3057818	false		
3058114	false		
3058329	false		
3066025	false		
3067929	false		
3068579	false		
3070545	false		
3075474	false		
3076220	false		
3076248	false		
3076284	false		
3076453	false		
3076604	false		
3086256	false		
3089752	false		
3090833	false		
3093964	false		
3097243	false		
3102893	false		
3103591	false		
3109043	false		
3109146	false		
3110197	false		
3116519	false		
3118447	false		
3120646	false		
3120897	false		
3121072	false		
3121081	false		
3121308	false		
3122828	false		
3122994	false		
3125315	false		
3125557	false		
3128923	false		
3131400	false		
3133011	false		
3133570	false		
3134399	false		
3134698	false		
3138146	false		
3139321	false		
3140822	false		
3141726	false		
3143805	false		
3145162	false		
3145797	false		
3146150	false		
3148033	false		
3148613	false		
3150205	false		
3150447	false		
3151417	false		
3153233	false		
3153297	false		
3153345	false		
3154780	false		
3158546	false		
3160978	false		
3162767	false		
3165357	false		
3166699	false		
3174920	false		
3177426	false		
3180136	false		
3184228	false		
3185579	false		
3185896	false		
3187395	false		
3187612	false		
3187630	false		
3188712	false		
3189063	false		
3189634	false		
3194638	false		
3194692	false		
3199811	false		
3202702	false		
3202962	false		
3203996	false		
3211937	false		
3212149	true	RE: RC-E 7 (col B) - UBS Bank USA does not offer demand deposit accounts. The balances consist of payments by borrowers on excess of balances owed.	
3212402	false		
3213333	false		
3213735	false		
3214059	false		
3216017	false		
3216316	false		
3217331	false		
3217957	false		
3218280	false		
3219269	false		
3220863	false		
3221468	false		
3223305	false		
3223408	false		
3223417	false		
3224302	false		
3224375	false		
3224478	false		
3224580	false		
3228908	false		
3229642	false		
3229875	false		
3232204	false		
3232370	false		
3235410	false		
3243282	false		
3247589	false		
3248849	false		
3253834	false		
3254297	false		
3262788	false		
3266825	false		
3267738	false		
3268173	false		
3268249	false		
3270046	false		
3271799	false		
3271986	false		
3272956	true	American Commerce Bank liquidated its entire securities portfolio in June and reinvested proceeds in a residential mortgage portfolio.  Federal funds lines were also utilized at quarter-end to fund the mortgage loan portfolio acquisition and to round out liquidity needs.  Those lines were repaid and permanent funding was subsequently structured in July.	
3274709	false		
3274772	false		
3275939	false		
3276543	false		
3277241	false		
3280625	false		
3281510	false		
3282012	false		
3282021	false		
3282692	false		
3282852	false		
3284070	false		
3284100	false		
3284397	false		
3284445	false		
3284490	false		
3285246	false		
3285778	false		
3286999	false		
3287660	false		
3288452	false		
3290240	false		
3293540	false		
3296859	false		
3297490	false		
3299168	false		
3299814	false		
3302312	false		
3303298	false		
3303917	false		
3303944	false		
3303953	false		
3306280	false		
3306598	false		
3308529	false		
3308574	false		
3309393	false		
3309571	false		
3310287	false		
3312124	false		
3313943	false		
3314043	false		
3314119	false		
3316739	false		
3317192	false		
3317932	false		
3320576	false		
3320781	false		
3322468	false		
3325759	false		
3335301	false		
3337097	false		
3340725	false		
3340903	false		
3341393	false		
3342671	false		
3343146	false		
3344321	false		
3345065	false		
3346268	false		
3346633	false		
3347603	false		
3347911	false		
3348468	false		
3348888	false		
3349241	false		
3350658	false		
3350724	false		
3351440	false		
3353154	false		
3353266	false		
3354599	false		
3355587	false		
3356191	false		
3357077	false		
3357219	false		
3357385	false		
3357620	false		
3357910	false		
3357947	false		
3358270	false		
3363975	false		
3366239	false		
3368635	false		
3368925	false		
3370133	false		
3370357	false		
3370384	false		
3371309	false		
3374234	false		
3374382	false		
3374403	false		
3374412	false		
3374878	false		
3376733	false		
3377235	false		
3378773	false		
3382547	false		
3383599	false		
3383665	false		
3384318	false		
3384372	false		
3384952	false		
3385744	false		
3386143	false		
3386264	false		
3386536	false		
3386554	false		
3386590	false		
3386983	false		
3387140	false		
3388165	false		
3388419	false		
3388482	false		
3390337	false		
3390627	false		
3391718	false		
3392975	false		
3393851	false		
3394278	false		
3394380	false		
3395293	false		
3397233	false		
3398100	false		
3398623	false		
3401970	false		
3402913	false		
3404207	false		
3404373	false		
3404467	false		
3404506	false		
3404999	false		
3407084	false		
3408728	false		
3410141	false		
3411773	false		
3412417	false		
3415454	false		
3415463	false		
3419416	false		
3424483	false		
3425725	false		
3428258	false		
3429219	false		
3429282	false		
3433047	false		
3435948	false		
3437148	false		
3437157	false		
3437166	false		
3437456	false		
3437483	false		
3438060	false		
3438958	false		
3440803	false		
3440830	false		
3441677	false		
3443345	false		
3444539	false		
3445460	false		
3445901	false		
3446225	false		
3446636	false		
3446784	false		
3447576	false		
3447772	false		
3447820	false		
3448162	false		
3448425	false		
3449066	false		
3451050	false		
3453737	false		
3455227	false		
3455236	false		
3459207	false		
3459216	false		
3461264	false		
3462449	false		
3462458	false		
3462654	false		
3463875	false		
3465226	false		
3465392	false		
3466988	false		
3468450	false		
3470097	false		
3470154	false		
3470239	false		
3470864	false		
3470930	false		
3472046	false		
3472859	false		
3475083	false		
3476192	false		
3479018	false		
3480069	false		
3481703	false		
3482045	false		
3482111	false		
3485215	true	The Bank currently holds $15.1 million in SBA and USDA loans that are 100 unconditionally guaranteed by the U S Government. This results in the loan loss reserve ratio appearing lower than peers. Actual loan loss reserve ratio is .94 of eligible loans.	
3485420	false		
3486623	false		
3487433	false		
3487518	false		
3487947	false		
3488579	false		
3488869	false		
3488980	false		
3489035	false		
3489071	false		
3490871	false		
3517590	false		
3525577	false		
3529315	false		
3531176	false		
3532641	false		
3535848	false		
3537897	false		
3538009	false		
3540310	false		
3545258	false		
3546862	false		
3547131	false		
3547896	false		
3548567	false		
3548763	false		
3549180	false		
3555248	false		
3555695	false		
3559714	false		
3559938	false		
3561771	false		
3567269	false		
3579589	false		
3580334	false		
3588312	false		
3588424	false		
3591004	false		
3591282	false		
3592047	false		
3592609	false		
3593307	false		
3594005	false		
3594087	false		
3594797	false		
3595066	false		
3595262	false		
3595271	false		
3595637	false		
3595682	false		
3596250	false		
3596894	false		
3597211	false		
3597592	false		
3597677	false		
3599804	false		
3602889	false		
3603961	false		
3603970	false		
3606971	false		
3607062	false		
3608751	false		
3610567	false		
3610718	false		
3612525	false		
3613559	false		
3614369	false		
3614837	false		
3614846	false		
3614958	false		
3614976	true	Beginning in 3Q2014, FVCbank implemented a deposit reclassification program that changed our regulatory reporting for non-interest checking (transaction) accounts. FVCbank has received confirmation from the Federal Reserve Bank that there is no objection to our modification.  As a result, $361,801M & $251,861M have been reclassified from Total Transaction Accounts ((RC-E, Ln 7 (Col A)) to Total Non-Transaction Accounts ((RC-E, Ln 7 (Col C)) for 2Q2018 & 1Q2018, respectively.  Of these reclassified balances, $313,686M & $209,985M were subtracted from Total Demand Deposits ((RC-E, Ln 7 (Col B)) for 2Q2018 &1Q2018, respectively.	
3615021	false		
3616309	false		
3616680	false		
3617856	false		
3619216	false		
3620539	false		
3620922	false		
3623110	false		
3623969	false		
3625002	false		
3625664	false		
3626184	false		
3626858	false		
3627109	false		
3629420	false		
3629484	false		
3630323	false		
3633016	false		
3633173	false		
3634394	false		
3635029	false		
3635533	false		
3635551	false		
3636259	false		
3636428	false		
3636446	false		
3636914	false		
3637247	false		
3637685	false		
3637706	false		
3640283	false		
3640359	false		
3645840	false		
3646397	false		
3648337	false		
3649624	false		
3650442	false		
3650563	false		
3650808	false		
3655081	false		
3655933	false		
3660478	false		
3664588	false		
3667132	false		
3671997	false		
3678857	false		
3685396	false		
3686928	false		
3686982	false		
3688043	false		
3688548	false		
3688623	false		
3689385	false		
3690121	false		
3690596	false		
3690635	false		
3690701	false		
3696936	false		
3706013	false		
3715444	false		
3715800	false		
3716320	false		
3716852	false		
3718548	false		
3719648	false		
3720336	false		
3720608	false		
3721605	false		
3729124	false		
3730746	false		
3750650	false		
3783313	false		
3783948	false		
3786435	false		
3793714	false		
3804535	false		
3806481	false		
3807880	false		
3812147	false		
3816154	false		
3816163	false		
3816190	false		
3816510	false		
3821037	false		
3821626	false		
3821822	false		
3825080	false		
3832127	false		
3835454	false		
3843392	false		
3869123	false		
3885123	false		
3897434	false		
3900950	false		
3918898	false		
3938186	false		
3939240	false		
3943210	false		
3952904	false		
4032791	false		
4041421	false		
4114567	true	During the second quarter of 2018, the Bank issued $300 million of 5.50 Noncumulative Perpetual Series I Preferred Stock, which qualifies as Tier 1 Capital.	
4125778	false		
4146830	false		
4149037	false		
4165907	false		
4184186	false		
4210227	false		
4262534	false		
4368351	false		
4536084	false		
4845861	false		
5047505	false		
5050028	false		
5082382	false		
5086072	false		
5136959	false		
5143788	false		
5192496	false		
5193989	false		
5205819	false		
5227101	false		
