"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
183770	87342	0	666	65809	0	105806	0	0	27665	0	329255	0	4692		112068	26828	25768	105140	317967	0	6596	7761	27665	1882	18108	31475	98450	27470	49583	9761	5608	21484	2728	63434	39581	0	15369	0	false							
183846	28496	0	4635	54911	0	79747	0	0	0	0	120400	0	6272		48858	8290	17786	75112	114128	0	0	5476	0	0	23746	19498	17749	11850	29929	7157	1598	1426	591	23984	10772	0	5272	0	false							
183958	25859	0	10081	43320	0	72983	0	0	0	0	98815	0	17153		30757	16133	11878	62902	81662	0	0	3601	0	0	14199	19005	13408	1328	32591	6201	1631	613	437	17184	8882	0	7832	0	true							
184142	147023	0	27898	123156	0	227260	0	0	0	0	320227	0	24449		37876	112910	15128	199287	295778	75	0	0	0	0	13272	21364	12806	4237	31567	1045	2266	2438	2866	13803	8615	0	2490	0	true							
184656	16021	0	12416	33784	0	61790	0	0	0	0	85614	0	134		20552	37933	3890	49374	85480	0	0	615	0	0	6633	13876	8615	0	20508	819	1438	279	0	8572	2536	0	2257	0	true							
184759	3881	11	3320	6407	0	13833	0	0	0	0	21913	48	1533		6520	5253	1212	10502	20332	0	0	492	0	0	4828	5012	2284	27	9840	300	0	329	0	5631	629	0	300	0	false							
185251	4153	0	2895	1876	0	10567	0	0	0	0	6742	0	554		2048	0	0	7672	6188	0	0	0	0	0	745	1574	260	10	2319	0	0	0	0	541	0	0	0	0	false							
185448	10125	0	7142	17083	0	27769	0	0	0	0	48806	0	11494		9148	25495	3470	20232	37312	395	0	1223	0	0	1789	7721	2608	801	9510	0	0	268	0	3771	268	0	0	0	true							
185859	219508	0	21597	22042	0	31223	0	0	0	0	385843	0	11705		36595	99129	11919	9626	374138	0	0	2944	0	0	13723	19730	14055	6776	33165	8307	2243	1586	786	17689	12922	0	10550	0	false							
186221	89111	3	29828	59484	0	89675	0	0	2999	0	752624	0	32217		102181	428725	21073	59728	701990	116	18417	2477	2999	2999	24225	42136	101446	23629	65633	14142	3919	14505	10785	89255	43351	0	18061	18417	true							
186548	15291	0	7847	30886	0	45112	0	0	8021	0	68941	0	7221		14930	18900	6500	37265	61720	0	0	2442	8021	2000	4162	9708	13641	4009	13870	500	1596	532	602	16590	3230	0	2096	0	true							
186717	344731	5	6998	32025	0	40253	0	0	0	0	564219	0	58288		121571	26471	50298	33250	505931	0	0	17165	0	0	37383	37836	74252	23058	49723	5049	4100	8860	2479	50958	20488	0	5740	0	true							
186744	436354	0	14261	33420	0	87284	0	0	42404	0	953411	0	169478		168439	190436	36504	72132	783306	891	627	8949	42404	42404	52838	62883	93988	34367	106492	31946	27816	18880	3901	75637	82543	0	56922	0	true	12329	26716	0	190436	2286	434068	
186856	8331	619	8786	10275	0	29521	0	0	0	0	34828	140	2578		7521	545	3851	19932	29223	184	2887	2190	0	0	5977	10970	2373	786	16947	694	3578	553	1021	12585	5846	0	4272	0	true							
187648	2359	0	915	2074	0	2173	0	0	3777	0	23091	0	665		6626	0	0	1258	22426	0	0	0	3777	1590	2119	7172	5935	2242	9291	305	528	568	1863	10842	3264	0	833	0	false							
187899	85210	0	0	144600	0	169879	0	0	0	0	337474	0	0		68423	89218	32045	169879	337474	0	0	8407	0	0	7920	47217	42124	43228	54526	2270	5242	9740	5306	72066	22557	0	7512	38921	false							
187947	87371	0	66958	252938	0	423709	0	0	64537	0	669084	0	155568		172778	200105	44299	356067	512520	684	996	14164	700	700	63824	125771	62029	3570	189595	30915	77526	17973	0	82415	126414	54271	108441	0	true	63215	169114	118829	81276	82122	5249	
188056	2327	0	8175	42450	0	81622	0	0	0	0	208240	0	9897		33465	160276	17053	72685	198343	762	0	4971	0	0	3891	14837	16974	6945	18728	544	1178	631	638	9182	2991	0	1722	0	true							
188177	42742	0	0	5373	0	5374	0	0	0	0	121513	0	0		43551	17979	14019	5374	121513	0	0	3128	0	0	6207	24761	20287	7047	30968	0	508	1637	345	14751	2490	0	508	0	true							
188430	3245	0	2082	73116	0	89212	0	0	62113	0	166970	0	0		64204	69302	6835	87130	166970	0	0	536	62113	62113	58451	16784	5898	1790	75178	5979	1438	771	3313	18719	11501	0	7417	6777	false							
188449	24629	2	9596	24153	0	72084	0	0	0	0	130767	0	7542		14621	78920	6273	62486	123225	0	0	3027	0	0	5655	8114	9494	568	13769	255	2441	280	411	9210	3387	0	2696	0	false							
188720	42382	0	4560	42905	0	91732	0	0	0	0	112378	0	5099		27285	9204	12831	87172	107279	0	0	2172	0	0	6879	18175	14502	12922	25054	520	2639	4026	1129	25193	8314	0	3159	0	true							
188739	11391	0	1799	15652	0	21139	0	0	0	0	28454	0	1602		4479	37	3570	19340	26852	0	0	0	0	0	3112	6428	4213	250	9540	1109	676	1238	0	9525	3023	0	1785	0	false							
188917	106468	0	0	3895	0	11601	0	0	0	0	124240	7	0		9994	4393	4453	11601	124233	0	0	1349	0	0	2168	6257	3989	606	8422	0	0	359	0	3026	359	0	0	0	true							
188926	12940	0	2029	17535	0	30202	0	0	5827	0	73170	0	1041		29828	5144	6115	28173	72129	0	0	2558	5827	0	4997	17885	15793	7136	22867	3491	3842	648	1296	15983	9276	0	7332	0	false							
189044	437719	1	9217	45486	0	123483	0	0	109775	0	703583	0	38154		52366	146533	11254	114265	665389	0	40	2865	109775	101581	21659	40089	30303	9420	60982	2875	8172	3320	3494	49104	17861	0	11047	0	true							
189129	340669	12	14904	48031	0	67130	0	0	0	0	529596	0	30438		69794	72508	18647	52137	499158	77	0	3631	0	0	18252	30701	35431	14500	47980	1754	6358	5775	3648	29090	17535	0	7612	0	true							
189549	34317	0	3477	18291	0	38052	0	0	1205	0	85979	0	3752		18966	24605	9561	34572	82227	3	0	3004	1205	0	3048	10055	8363	4314	13003	0	435	841	0	6814	1277	0	435	0	false							
189745	54943	0	7271	145959	0	240063	0	0	12638	0	706522	0	101383		142801	324237	33486	230542	605043	2250	96	9328	12638	12638	57208	87208	82755	31046	144416	7016	34802	21660	5647	115416	69125	0	41818	0	true	23821	53563	177949	79170	54228	715	
189950	9492	0	1271	7254	0	17362	0	0	0	0	67840	0	6099		18500	25961	1930	16091	61741	0	0	0	0	0	5368	22333	1301	153	27670	902	2330	0	0	10655	3232	0	3232	0	false							
190451	19021	0	7877	48956	0	115344	0	0	0	0	160686	0	7481		31023	63171	12876	107467	153036	0	169	5703	0	0	6194	31892	13303	3846	38077	0	16214	5073	1974	24212	23261	0	16214	0	true							
190563	25713	0	719	69291	0	77374	0	0	0	0	58705	0	81		7151	8174	1265	76655	58624	0	0	272	0	0	4268	9242	1059	0	13510	1642	2897	5711	0	7417	10250	0	4539	0	true							
190648	104863	0	1714	5812	0	14996	0	0	10000	0	157043	0	23107		18567	21299	9109	13282	123936	0	10000	2394	0	0	3759	11505	6179	2975	15235	2498	2010	1609	346	5851	6463	10000	4508	0	true							
190947	13801	5	7160	30531	0	34079	0	0	0	0	61942	0	10721		14678	24378	3697	26914	51221	0	0	356	0	0	2955	7850	5825	2297	10805	4032	0	804	0	4249	4836	0	4032	0	true							
190956	14564	0	177	23455	0	23455	0	0	0	0	79577	0	581		26994	23168	4092	23278	78996	0	0	1311	0	0	8958	19155	9230	0	28113	2879	602	1021	0	10349	4501	0	3480	0	true							
191355	26341	0	28479	59880	0	123120	0	0	0	0	151613	0	31651		28761	62009	8495	94641	119962	0	0	2595	0	0	12045	25699	9809	237	36117	1725	12531	1217	0	19029	15473	0	14256	0	true							
191449	21863	0	1816	11719	0	17649	0	0	0	0	29331	0	315		6037	0	5327	15833	29016	0	0	0	0	0	1186	3121	3084	77	4307	0	0	0	0	1431	0	0	0	0	true							
191935	398973	0	8818	80462	0	105710	0	0	0	0	620574	0	51829		27690	163016	14983	96892	568745	0	0	5840	0	0	16188	18462	12801	1882	34468	4046	2582	2624	0	21643	9252	0	6446	0	true							
192147	164688	0	4638	19480	0	30532	0	0	0	0	313791	0	74048		36718	31990	14775	25848	238453	46	1290	4884	0	0	11139	39160	19378	687	49653	19011	13033	14355	350	33646	46749	0	32044	1290	true							
192558	52588	0	2090	66645	0	166257	0	0	0	0	241003	0	41866		56146	77921	18877	164167	198809	0	328	4058	0	0	11909	36337	27212	8200	48219	9402	14657	2252	526	27512	26836	0	24059	0	true							
192651	6362	0	3857	7213	0	16920	0	0	0	0	29201	0	2406		6683	6719	2068	13063	26795	0	0	513	0	0	2449	8480	3616	188	10929	0	297	1090	0	8050	1387	0	297	0	true							
192857	13515	0	562	27061	0	46247	0	0	5935	0	75579	0	7853		15484	23938	5259	45664	66730	21	996	2642	5935	3179	8247	11303	9375	360	18310	1342	3491	3658	350	13801	8841	0	4491	0	true							
193162	6776	0	2139	19780	0	30044	0	0	0	0	79688	0	3126		11800	3332	3591	27905	76562	0	0	2164	0	0	9465	29741	13971	5270	39206	4838	4362	1282	652	46647	11134	0	9200	24563	false							
193247	3913	0	328	11978	0	14088	0	0	752	0	40759	0	5790		3733	9899	398	13760	20823	0	14146	0	752	752	4138	14350	4809	691	18488	607	2020	332	0	20255	2959	0	2627	14146	true							
193537	5832	0	8469	17159	0	32417	0	0	0	0	64130	0	4245		12247	23230	5461	23948	59885	0	0	2041	0	0	5666	21348	1959	456	27014	265	4874	500	0	17184	5639	0	5138	0	true							
193649	27867	1	34496	26047	0	101183	0	0	0	0	105299	0	11237		30646	25581	11308	66686	94062	0	0	3546	0	0	11403	22030	12496	195	33433	1444	2173	2109	0	15479	5726	0	3617	0	true							
193809	367550	0	16304	35689	0	123660	0	0	130014	0	1117990	0	27955		277071	329750	70356	107356	1085348	0	4687	27631	130014	130014	143342	133983	65910	25729	277325	10120	21074	17153	3380	91893	51727	0	31194	0	true	29722	53126	214343	115407	274525	60382	
194440	17134	0	9257	26521	0	65287	0	0	6901	0	84746	0	4590		16132	34354	6640	56030	80156	0	0	0	0	0	6061	10429	3990	1201	3795	945	3395	1080	6158	5548	11578	0	4340	0	true							
194570	15068	0	0	14553	0	14553	0	0	0	0	68503	0	0		20068	0	3282	14553	56477	0	12026	593	0	0	3762	16719	21486	7208	20481	0	860	2885	515	29107	4260	0	860	7843	true							
194936	3220	0	6067	14893	0	54331	0	0	0	0	72076	0	1244		4478	47750	3077	48264	70832	0	0	1407	0	0	2530	5754	3832	2554	8284	853	3883	1020	680	10192	6436	0	4736	0	true							
195111	405004	0	0	1349	0	1349	0	0	0	0	678186	0	0		71707	120863	21745	1349	677258	0	928	9001	0	0	25132	69583	26563	16436	94715	1190	10138	1910	1367	66007	14605	0	11328	0	true							
195157	4163	0	7360	13015	0	23305	0	0	0	0	29895	0	3961		8535	9960	2854	15945	25934	0	0	1135	0	0	4765	4161	2757	1227	8926	1000	1261	600	0	4376	2861	0	2261	0	true							
195456	13002	0	2884	22298	0	31525	0	0	0	0	36248	0	4111		11238	2699	1984	28641	32137	0	0	803	0	0	3585	9229	5058	0	12814	2022	402	251	0	6633	2675	0	2424	0	true							
196743	8121	0	0	28537	0	40358	0	0	0	0	134728	0	1294		24170	29286	2995	40358	92357	0	41077	553	0	0	9656	48781	11342	1666	56491	3449	19594	2832	0	47275	25875	0	8204	41870	false							
196752	2108	0	3595	22428	0	22428	0	0	0	0	33346	0	1390		1935	14540	1807	17362	29466	1471	2490	868	0	0	1714	3748	3252	3207	5462	0	3771	1006	0	9987	4777	0	3771	2490	true							
196800	131710	0	13377	126018	0	286419	0	0	0	0	302204	0	6301		30734	122464	15789	273042	295903	0	0	2703	0	0	9850	17553	8916	3021	27403	1017	5746	1657	270	8606	8690	0	6763	0	true							
197142	30333	0	11224	44333	0	78581	0	0	0	0	145412	0	6101		54421	3158	21881	67357	138564	0	747	10473	0	0	14559	30201	38034	17618	44760	2535	3671	4220	1083	45991	11509	0	6206	0	false							
197254	3653	0	2262	7005	0	12255	0	0	988	0	17745	0	1582		4925	3919	1130	9993	15175	0	988	525	988	0	1327	4473	2740	1362	5800	270	0	0	0	4977	270	0	270	0	true							
197302	102339	0	12	61149	0	78065	0	0	2966	0	293913	0	8546		54927	51347	28373	77970	285353	83	14	11048	0	0	11936	36877	34649	9506	48644	8645	20682	15466	2467	38040	47260	2966	29023	0	false							
197478	9377422	11	69814	7452069	0	7515722	7705	0	2158754	0	23396120	0	2949641		2269583	7250682	197272	7435614	20431440	2578	15039	23277	2130966	2099627	1250688	2056903	245344	81143	3307591	1098327	1721900	241301	72409	1364496	3133937	27788	2820227	0	true	3379890	142880	1368426	5042328	4039593	4277636	
197759	30362	0	10745	35139	0	104944	0	0	0	0	73043	0	3206		18002	17038	5986	94199	69837	0	0	595	0	0	6595	8365	5796	2457	11647	312	1808	310	0	5211	2430	0	1808	0	true							
198046	13600	0	4981	16756	0	30028	0	0	0	0	40958	0	1779		11562	8056	3370	25047	39179	0	0	934	0	0	2846	5229	7395	2224	8026	766	0	256	586	6132	1608	0	766	0	true							
198073	2715	0	0	0	0	0	0	0	37841	0	68634	0	277		28428	8553	0	0	57826	0	10531	0	1395	1046	2980	4320	16269	30058	7300	282	377	1683	1395	25200	3737	0	659	0	false							
198149	135397	0	4906	98054	0	98187	0	0	29492	0	328077	0	29184		87111	17184	39096	93281	287662	0	11231	15166	28992	6780	26659	44864	56675	16348	62443	8356	13883	6801	1910	57435	30950	500	18108	10882	true							
198251	18611	0	2221	36696	0	43827	0	0	0	0	58612	0	7318		9763	19448	3557	41606	50804	0	490	956	0	0	946	6983	7148	1187	7929	622	1261	2406	0	6501	4289	0	1882	245	true							
198961	12908	0	8540	34868	0	58001	0	0	0	0	52769	0	936		12745	17955	3425	49461	51833	0	0	1011	0	0	3490	7339	3786	4484	10829	1470	737	600	0	6354	2807	0	2206	0	false							
199052	11899	0	4726	21066	0	44563	0	0	0	0	51543	0	10172		16911	11925	5125	39837	41371	0	0	1051	0	0	7586	13458	3330	323	19979	1032	1990	0	0	7786	3022	0	3022	0	false							
199137	10329	0	0	21790	0	43770	0	0	0	0	27284	0	0		3411	10574	1589	43770	27284	0	0	904	0	0	1332	4106	20	0	5438	0	923	0	0	2047	923	0	923	0	true							
199351	5366	0	1310	11181	0	24281	0	0	3586	0	80638	0	1988		29184	9270	11655	22971	73570	0	5080	5097	3586	1494	9046	25338	19858	5827	34384	538	3277	2117	0	30886	5932	0	3815	996	false							
199436	18584	0	5085	73850	0	73850	0	0	0	0	68029	0	1456		26745	0	7882	68765	66573	0	0	1132	0	0	5487	25618	12832	870	31105	1421	2189	1028	0	18062	4638	0	3610	0	true							
199463	12889	0	17910	55337	0	90433	0	0	4496	0	118647	0	2496		15809	22314	4474	72523	116151	0	0	1898	4496	4496	13214	19408	19478	4379	32194	1324	19355	4733	1553	40670	26965	0	20679	0	false							
200042	6724	0	5955	5953	0	16163	0	0	0	0	15822	0	1287		4881	3827	1470	10208	14535	0	0	0	0	0	545	1615	2158	953	1840	0	0	0	0	390	0	0	0	0	true							
200378	1173595	0	0	737355	0	737355	0	0	1093010	0	6437350	0	309611		900891	3223003	208231	737355	6077360	0	50379	26903	1093010	1092797	665979	425126	218141	5063	1091105	163332	419050	143007	1054	413418	726443	0	582381	6696	true	236247	501108	3172300	0	1173437	0	
200435	295726	0	6941	40634	0	81049	0	0	0	0	503439	0	58145		57473	49484	22699	74108	445294	0	0	7253	0	0	21767	51484	22115	10462	73185	20979	22731	5511	3181	48355	52402	0	43710	0	false							
200640	13250	0	152	43091	0	54849	0	0	0	0	747093	0	2549		19040	620297	5781	54697	744544	0	0	1551	0	0	5522	17335	12728	197	22857	39305	30161	8298	0	16742	77764	0	69466	0	true							
201254	37772	0	635	2244	0	9738	0	0	4049	0	90729	0	5057		12308	26187	1213	9103	85672	0	0	0	0	0	3463	7162	8814	4699	10625	0	0	1286	1347	11830	2633	0	0	9144	true							
201647	10839	0	492	19645	0	27740	0	0	18591	0	93560	0	895		38099	37970	7434	27248	92665	0	0	1910	18591	7245	6085	17853	16240	4310	23938	0	263	0	0	6389	263	0	263	0	true							
201834	64468	0	2451	90284	0	99909	0	0	322293	0	1251201	0	4246		378266	609358	18021	97458	1246711	0	244	6105	322293	128061	69038	188435	166371	61902	257473	18866	41052	29348	2364	107480	91629	0	59918	2983	false							
202514	24235	1	8491	79372	0	79743	0	0	0	0	91196	0	2566		12354	29619	4324	70173	88630	1078	0	916	0	0	4459	9346	3146	268	13639	2259	17120	742	0	4866	20122	0	19379	0	true							
202541	35802	0	15992	22149	0	68985	0	0	0	0	69126	0	1872		17654	323	4422	52993	67254	0	0	988	0	0	3364	10985	7528	2012	14300	1775	1134	3852	2350	6236	9111	0	2909	0	true							
202907	1469213	10	441258	920306	0	1427097	0	0	0	0	7237251	0	554431		546090	5019868	216899	980755	6682820	5074	0	29080	0	0	129977	319421	188851	57629	442199	15966	28828	6091	1405	149790	52290	0	44793	0	true	156096	163193	3323033	1279881	1299217	57918	
203043	60060	0	2407	93031	0	96778	0	0	0	0	118293	0	4307		8972	42554	2303	94371	113986	0	0	605	0	0	2007	6843	2535	1911	8850	289	2093	0	0	4324	2382	0	2382	0	true							
203052	8162	0	6360	17863	0	33920	0	0	0	0	32161	0	3685		7685	14397	2016	27560	28476	0	0	0	0	0	2146	5045	2410	0	7191	0	0	0	0	1916	0	0	0	0	false							
203070	13839	0	0	121076	0	132144	0	0	577	0	119106	0	18159		10783	49962	5284	132144	100947	0	0	2494	577	577	11089	17881	11191	3568	28969	2340	2813	6170	254	32945	11577	0	5153	0	true							
203418	54811	0	2304	27298	0	34863	0	0	5037	0	251170	0	14145		40064	138551	10868	32559	236755	0	270	1749	3206	1909	8008	18199	22051	4799	24994	1581	2114	751	305	12993	4751	1027	2891	0	true							
203575	30305	0	63	6013	0	17003	0	0	0	0	45051	0	0		8533	1990	3864	16940	45005	0	46	334	0	0	2227	4009	4126	947	6236	0	0	1447	0	2776	1447	0	0	0	true							
204004	3759388	7	129356	330082	0	827322	0	0	129984	0	5881864	0	1030010		323905	1472918	142584	697959	4851854	0	0	32568	91789	82718	138909	236020	123951	40766	374929	16414	62757	19871	10870	215741	109912	0	79170	0	true	49558	282893	883067	589851	1814643	925737	
204077	27359	0	154	18828	0	44857	0	0	0	0	116510	0	263		37649	12851	17188	44695	116147	8	100	5985	0	0	6738	19387	28264	11577	26125	322	3278	2689	4045	28317	10334	0	3600	0	true							
204237	11786	0	10915	40917	0	75373	0	0	0	0	73329	0	4333		28298	9955	7606	64109	68796	349	200	2880	0	0	9226	23558	8293	8460	32784	300	754	0	998	21239	2052	0	1053	0	true							
204826	34352	0	14450	43951	0	86799	0	0	0	0	161250	0	15223		37912	76072	6555	72349	145716	0	311	997	0	0	8087	19655	14769	6996	27742	256	300	363	400	11594	1320	0	556	0	false							
205243	29384	0	26882	64052	0	117091	0	0	0	0	157149	0	8361		54258	6223	20916	90209	148788	0	0	7951	0	0	27810	40654	26504	145	68356	5170	18937	2322	0	40855	26429	0	24107	0	true							
205346	93715	0	14842	63602	0	112332	0	0	0	0	153783	0	14232		24029	23171	21174	97490	139551	0	0	0	0	0	5195	13607	11345	4231	18802	537	826	789	367	10349	2519	0	1363	0	true							
205458	11396	0	2713	14505	0	14505	0	0	0	0	26559	204	1657		8495	0	3592	11792	24698	0	0	0	0	0	2430	5690	1767	2912	8120	1000	667	697	0	4304	2364	0	1667	0	false							
205542	39271	0	8435	18199	0	69707	0	0	21789	0	111752	0	4062		52031	3840	6949	55072	107690	6200	0	849	21789	17571	8783	28195	26657	2527	36978	0	2477	0	0	14131	2477	0	2477	0	false							
205654	377811	0	1867	18800	0	33096	0	0	0	0	1094536	0	36262		76237	560623	35187	31229	1058274	0	0	4447	0	0	31276	82097	17322	6310	113373	2535	9253	1757	5552	60769	19097	0	11788	0	true	4761	10033	359978	197244	328545	34075	
206156	49510	0	39002	103943	0	191342	0	0	0	0	134071	0	8361		11031	33602	2444	152340	125710	0	0	1233	0	0	4514	14547	8003	1760	19061	6496	10663	4586	390	17794	22135	0	17159	0	true							
206174	90820	0	10480	61646	0	61646	0	0	0	0	268702	3	19163		73053	44964	37272	51166	246209	0	3327	12305	0	0	17301	34003	46322	21181	51304	3361	4809	4983	958	45754	14111	0	8170	0	true							
206473	33626	0	341	7414	0	30735	0	0	0	0	95323	0	7460		33880	5759	7542	30394	87863	0	0	1078	0	0	11961	22985	9900	3651	34825	2800	3503	591	548	14617	7442	0	6302	0	false							
206772	8718	0	0	5108	0	19203	0	0	0	0	70511	0	200		8439	20298	1019	19203	70311	0	0	0	0	0	7052	14456	1195	0	21507	1498	5759	11536	0	14264	18793	0	7257	0	false							
206950	8098	0	3058	12366	0	20172	0	0	0	0	22511	0	1321		5444	3658	1454	16699	21190	415	0	152	0	0	1314	3925	2846	299	5239	0	1602	769	0	2940	2371	0	1602	0	true							
207041	9841	0	1457	4873	0	10761	0	0	0	0	22698	0	4141		5366	1904	3456	9304	18557	0	0	1721	0	0	1618	2000	437	4862	3618	502	1000	0	534	3551	2036	0	1502	0	true							
207050	175729	0	104	64715	0	86092	0	0	1990	0	368835	0	11600		16054	108480	5981	85797	356334	191	901	1618	0	0	44424	17988	7278	3390	62412	0	7306	1888	2352	57025	11546	0	7306	0	true							
207452	21189	0	13858	23555	0	72853	0	0	24715	0	116459	0	26919		15091	29348	6138	58995	89540	0	0	2331	1195	690	5390	14918	8605	2522	20308	1679	8637	9752	14420	16344	34488	0	10316	0	true							
207470	76629	0	2274	6653	0	60910	0	0	0	0	126253	0	2175		27362	5890	10559	58636	124078	0	0	2659	0	0	5465	11162	12672	7254	15918	288	0	6891	0	9191	7179	0	288	0	true							
207555	13322	0	4910	20393	0	46408	0	0	3116	0	67442	0	5522		23260	21444	6458	41498	58804	0	3116	620	3116	2343	4994	13555	8485	3365	16176	0	1099	911	267	7139	2277	0	1099	0	false							
207845	513239	1	14166	70272	0	104977	0	0	2755	0	848060	0	108180		86342	172862	31097	90810	739880	0	0	8112	2755	2755	15015	41233	71730	4964	56248	1140	13066	14455	356	46600	29017	0	14206	0	true	23787	17593	120371	45945	296200	118678	
207872	137586	1	0	13484	0	26371	0	0	499	0	236813	0	1062		15965	25079	9111	26370	212882	0	22869	4019	499	0	7621	19376	28330	6356	26201	2544	4188	4802	932	45718	12465	0	6731	18111	true							
207957	8575	0	846	5530	0	10625	0	0	0	0	9324	0	2480		429	102	0	9779	6844	0	0	0	0	0	224	183	239	0	407	0	0	0	0	217	0	0	0	0	false							
208057	194035	0	224	19684	0	34088	0	0	2864	0	425598	0	4040		52144	142528	17338	33864	421558	0	0	4245	2864	0	14146	41932	15280	3715	56078	3261	8338	2363	0	22929	13962	0	11599	0	false							
208244	2861133	63	40577	795104	0	1032930	0	0	176263	0	11635749	0	792622		816635	6959956	266667	992080	10843127	210	0	59585	176263	171333	211468	598127	322012	121665	505287	249816	258476	42249	10848	436637	561388	0	504862	0	true	103503	182297	5556900	903916	2320162	433065	
208347	8809	0	2166	8417	0	16876	0	0	7492	0	37588	0	18		7474	3291	3022	14710	37420	0	150	981	1990	249	2480	6423	2091	4510	8903	1253	0	1611	7120	8030	9984	750	1253	0	true							
208440	6182	0	1572	10661	0	46745	0	0	0	0	44017	0	6372		9717	20018	5044	45173	37645	0	0	1777	0	0	1874	6882	5426	1581	8755	0	1427	628	0	6045	2055	0	1427	0	true							
208459	5757	0	1866	4699	0	10152	0	0	11380	0	38274	0	3966		5052	5002	1085	8286	19898	0	14410	404	10186	4668	2463	13357	10068	120	15820	0	1507	0	0	20956	1507	1194	1507	3072	true							
208570	71438	0	0	26892	0	45649	0	0	0	0	258550	0	0		51125	13912	7867	45649	250937	0	7613	1450	0	0	29043	77891	16792	0	106934	16482	29629	3363	0	72601	49474	0	46111	7613	true							
208655	42964	0	17228	59540	0	94896	0	0	10029	0	140332	0	7870		47304	22823	12894	77668	132462	0	0	422	10029	0	8846	19245	18620	17601	27026	1700	2230	4315	1988	17008	10233	0	3174	0	false							
208972	8443	0	0	1578	0	6346	0	0	0	0	53593	0	0		22165	14193	11515	6319	53593	27	0	3236	0	0	3463	14610	11266	212	10687	0	783	623	0	7385	1406	0	783	0	true							
209148	98252	0	8466	25495	0	35722	0	0	0	0	318893	0	3		44049	149226	7804	27256	318890	0	0	1361	0	0	6881	16094	27776	14233	22975	1605	2421	554	1851	20935	6431	0	4026	0	false							
209362	3774	0	0	9147	0	13291	0	0	0	0	31262	0	1831		4793	2058	2466	13291	29190	0	241	625	0	0	3960	12199	91	0	16159	1262	7918	0	0	11457	9180	0	9180	0	true							
209447	12343	0	2464	17593	0	27556	0	0	0	0	37635	0	1609		12172	4488	4390	25092	36026	0	0	1033	0	0	4541	10901	3261	0	15442	644	1457	0	0	6531	2101	0	2101	0	false							
209559	3392	0	10329	9835	0	26707	0	0	0	0	24465	0	7169		5530	9783	3104	16378	17296	0	0	787	0	0	1301	3445	3277	2939	4746	0	0	328	0	5432	328	0	0	0	true							
209830	9348	0	19332	28205	0	82306	0	0	9814	0	122528	0	10800		38509	26947	11732	62974	111728	0	0	6307	9814	4333	10419	28948	29767	2382	39367	1546	6764	6151	258	33007	14719	0	8310	0	true							
