"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
246451																																							4459	1727	7376	0	1494	2419	0	1170	97567	77037	326	86063	0	981	8700	0	11504	150	97567	0	0	4510	0	0	6700	0	21901	55136			0	79526	78545	144	377	0	0	0	11504		0	
246657																																							122817	10535	263126	0	0	13539	1267	5451	781194	649549	7659	726807	0	4060	8000	0	54387	4000	781194	0	0	17836	0	0	28984	1890	205740	443809			0	284765	280705	3567	607	0	0	61599	54387		81257	
246947																																							6267	2722	32866	0	0	981	0	3489	90684	70101	1509	78672	0	591	7062	0	12012	100	90684	0	0	10944	0	0	300	0	11205	58896			0	44916	44325	668	34	0	0	0	12012	0	0	
246956																																							29277	2710	70169	0	150	1280	6706	19169	415946	354194	640	357081	0	5071	2247	0	58865	328	415946	0	0	40498	0	0	15981	0	94389	259805			0	282904	277833	2058	5500	0	0	0	58865	3152	0	
247140																																							1367	16065	51554	0	25733	19573	0	28883	1309417	1051231	6742	1152854	0	6107	94881	0	156563	618	1309417	0	0	70689	0	0	84812	2845	280321	770910			0	1135032	1128925	444	18326	0	0	0	156563	0	16146	
247355																																							163847	42030	95425	0	0	18614	132	40544	1337007	1126039	2313	1183261	0	5564	2408	0	153746	496	1337007	0	0	116170	0	0	35591	10727	492094	633944			0	807373	801809	1489	0	0	0	52501	153746	1544	162335	
247476																																							5459	537	160	0	1012	1136	298	7315	74635	55039	688	55727	0	257	0	0	18908	0	74635	0	0	19060	0	0	0	916	1701	53338			0	46707	46450	-152	1902	0	0	0	18908	0	9450	
247551																																							19719	3693	9267	0	0	2809	0	5741	247643	207802	1221	226767	0	3037	17744	0	20876	300	247643	0	0	14127	0	0	6387	0	95482	112320			0	204934	201897	62	3000	0	0	0	20876	0	1517	
247908																																							163992	13901	123890	0	1903	34352	0	52619	1548581	1379794	9548	1396514	0	16544	7172	0	152067	0	1548581	0	0	150653	6928	0	9000	4590	562733	817061			0	1160431	1143887	-7586	0	0	0	0	152067	2519	0	
248240																																							122778	11855	53982	0	9143	21284	7746	20304	1246518	1039188	9269	1142052	0	12110	79000	0	104466	901	1246518	0	0	72766	0	0	30494	11941	193905	845283			0	999595	987485	305	0	0	0	14595	104466	0	0	
248352																																							484	2253	16737	0	764	4943	0	3199	138994	115679	902	125231	0	1491	8650	0	13763	250	138994	0	0	3802	0	0	9452	0	8682	106997			0	110551	109060	259	1554	0	0	0	13763	0	0	
248455																																							7886	8320	268666	0	2057	4425	2146	4605	470437	392191	1172	397363	0	2616	4000	0	73074	6600	470437	0	0	48063	0	0	8965	0	99199	292991			0	174948	172332	9446	0	0	0	0	73074	0	0	
248633																																							32826	22718	45354	0	0	6202	1685	3011	339035	279293	1201	301994	0	2067	21500	0	37041	112	339035	0	0	34574	0	0	1469	0	40106	239187			0	202400	200333	886	0	23258	0	0	37041	675	2973	
248745																																							2369	8485	60318	0	397	3308	0	8158	292363	244285	1991	256428	0	2512	10152	0	35935	199	292363	0	0	27903	0	0	5801	1494	66840	177445			0	191842	189330	2032	18316	0	0	0	35935	188	0	
249416																																							2504	2583	51610	0	0	2413	0	3963	156393	140022	1371	141393	0	820	0	0	15000	300	156393	0	0	12498	0	0	1631	0	35249	104773			0	88365	87545	571	5775	0	0	0	15000	0	0	
249612																																							955367	119707	3121501	0	274088	189604	58	322132	16332133	14675353	237486	14925690	0	57444	740	0	1406443	1	16332133	183241	12111	1160807	0	0	201270	0	309461	14365892			0	10771446	10714002	44365	0	0	0	0	1406443	5278	447155	
249658																																							17591	1086	17503	0	59	2136	0	3144	87293	75065	358	78423	0	650	3000	0	8870	177	87293	0	0	-4809	0	0	12646	0	28866	46199			0	46424	45774	856	0	0	0	0	8870	0	0	
250430																																							3684	13158	43620	0	0	4436	196	4516	115351	94922	2139	97061	0	478	0	0	18290	20	115351	0	0	16683	0	0	480	0	26611	68311			0	45139	44661	1107	580	0	0	0	18290	0	500	
250476																																							23216	1351	17205	181	0	2259	331	789	104916	87933	2363	94296	0	710	4000	0	10621	0	104917	0	0	-4665	0	0	14850	0	18645	69288			0	50474	49764	436	0	0	0	0	10621		9820	
250850																																							1737	961	60079	0	137	230	139	2981	113393	97331	664	97995	0	886	0	0	15397	1000	113392	0	0	11161	0	0	1000	0	22309	75022			0	45985	45099	2236	2030	0	0	0	15397	0	0	
251352																																							20869	7793	131527	0	3698	24968	289	20096	507838	453957	2547	456504	0	5821	0	0	51334	1000	507838	0	0	33483	325	0	12045	0	101591	352366			0	304042	298221	4806	0	0	0	0	51334		52	
251558																																							50436	20381	107557	83	2042	5625	458	7966	398763	356730	1588	363067	0	3196	2512	0	35696	2160	398763	0	0	28138	0	0	2840	3152	123194	233536			0	204259	201063	2558	0	0	0	2237	35696	0	0	
251745																																							42499	19368	115546	0	12	5302	10	5495	490223	439152	2280	441432	0	3622	0	0	48791	1250	490223	0	0	43292	0	0	2250	0	172754	266398			0	267099	263477	1999	0	0	0	0	48791	123	38391	
251857																																							31503	1323	31510	0	0	192	0	1639	92504	75961	216	83655	0	271	0	0	8849	175	92504	0	0	5872	0	0	2225	0	19354	56607			0	25358	25087	577	1250	0	0	7478	8849	0	0	
251978																																							29047	6090	5098	0	0	11200	1713	10165	381315	334213	6321	345534	0	3925	5000	0	35781	1703	381315	0	0	34788	0	0	479	1960	45863	288350			-1229	317636	313711	40	0	0	0	0	35781		2331	
252041																																							70533	6364	42566	0	918	9252	0	5638	537703	466285	2561	490877	0	3831	22031	0	46826	554	537703	0	0	39182	0	0	6036	10310	124596	341689			0	376334	372503	1054	14554	5065	0	0	46826	0	0	
252452																																							17454	1791	64072	0	97	2995	1071	969	127919	116856	228	117084	0	415	0	0	10835	112	127919	0	0	3128	0	0	6338	0	35679	81177			0	39885	39470	1257	0	0	0	0	10835		0	
252658																																							15578	3620	5481	0	0	1607	1360	3666	230723	189700	566	207713	0	2217	17000	0	23010	450	230723	0	0	16559	0	0	5985	0	48870	140830			0	201628	199411	16	0	0	0	447	23010	0	0	
253356																																							42724	40092	335550	0	0	22464	0	12636	1420322	1214729	8129	1231068	0	12055	0	0	189254	1500	1420322	0	0	177593	0	0	3500	0	537769	676960			0	897342	885287	6661	63190	0	0	8210	189254	0	18379	
253468																																							138797	28208	458917	6236	0	16586	0	49104	3147300	2836260	29136	2887069	0	50612	21673	0	260231	35615	3147300	0	0	218016	0	0	2191	0	695249	2141011			0	2498364	2447752	4409	0	0	0	0	260231	0	1700	
253646																																							528	5513	25492	0	313	1264	0	8331	237095	202438	2149	211804	0	2366	2150	0	25291	800	237095	0	0	22331	0	0	1675	2277	43051	159387			0	195535	193169	485	208	0	0	5067	25291		0	
253730																																							544	4998	11062	0	0	3096	1443	4527	105035	91447	2280	93727	0	910	0	0	11307	300	105034	0	0	4528	0	0	6200	0	26244	65203			0	63681	62771	279	14404	0	0	0	11307	0	2190	
253776																																							1424	844	500	0	0	186	80	562	11624	10686	89	10775	0	48	0	0	849	0	11624	0	0	849	0	0	0	0	376	10310			0	8063	8015	0	0	0	0	0	849	13	0	
254317																																							32979	5072	0	0	0	19893	0	11972	1297520	1034269	15196	1049465	0	1650	0	0	248055	5000	1297520	0	0	34155	0	0	208900	0	71771	962498			0	125035	123385	0	0	0	0	0	248055	107393	996826	
254504																																							9330	3138	43056	0	0	4799	79	11639	292251	258962	4624	268586	0	3316	5000	0	23665	400	292251	0	0	22503	0	0	400	0	60104	198858			0	207501	204185	362	0	0	0	0	23665	16025	0	
254849																																							18051	2911	6537	0	0	2666	0	74088	290572	198873	4198	258024	9950	1465	49953	0	22598	2281	290572	0	0	7927	0	0	12522	2863	73063	125810			0	174901	173436	-132	10020	0	0	5000	32548	0	0	
255350																																							20300	10053	25491	0	0	2738	394	4239	158447	136132	1724	143206	0	832	5350	0	15241	200	158447	0	0	4072	0	0	10200	779	32735	103397			0	94985	94153	769	0	0	0	0	15241		300	
255547																																							6890	1828	16107	0	0	1721	47	2406	96804	76222	632	86235	0	1047	7950	0	10569	270	96804	0	0	9712	0	0	600	0	11021	65201			0	66090	65043	-13	2016	0	0	1431	10569	0	746	
255556																																							19824	4106	43990	0	0	1983	0	9285	253851	199259	4774	229626	0	1628	20968	0	24225	1387	253851	0	0	19497	0	0	2029	0	58729	140530			0	157946	156318	1312	396	0	0	4625	24225	0	17949	
255574																																							83849	10601	73255	0	12190	47278	74	38080	1010302	693875	13666	847614	0	8554	140073	0	162688	0	1010302	0	0	160214	0	0	0	78804	143825	550050			0	674725	666171	2474	0	0	0	0	162688		0	
255659																																							329503	61097	1501350	0	38565	82289	0	29799	5327008	4553551	26994	4810857	0	42453	65032	0	516151	5000	5327008	0	0	394983	2964	0	82229	48368	367694	4185857			0	3275526	3233073	33939	0	0	0	165280	516151	0	0	
255873																																							27698	1341	257	0	0	4779	0	7552	177833	131437	1639	160302	0	1492	27226	0	17530	1	177832	0	0	1239	0	0	16810	0	10223	121214			-525	136834	135342	5	0	0	0	0	17530		864	
256049																																							3817	171	0	0	0	24	0	89	11297	8201	29	10546	0	52	2316	0	751	100	11297	0	0	-203	0	0	854	0	2602	5599			0	6616	6564	0	632	0	0	0	751	0	0	
256058																																							17609	10673	154991	0	0	7711	179	7796	505617	435146	2599	453745	0	3753	16000	0	51872	1500	505617	0	0	38452	0	0	7795	0	99703	335443			0	286521	282768	4125	23890	0	0	0	51872	0	0	
256076																																							10636	887	10272	0	0	2680	51	3997	122799	109919	220	110139	0	988	0	0	12659	0	122798	0	0	12559	0	0	0	0	20947	88972			0	95264	94276	100	0	0	0	0	12659		0	
256179																																							500	6128	11675	0	0	838	0	3600	120772	96628	1425	105363	0	854	7310	0	15409	672	120772	0	0	13872	0	0	689	0	35153	61475			0	70833	69979	176	25235	0	0	0	15409	0	2817	
256553																																							193701	65404	271868	0	11377	48634	2156	103795	3007774	2626175	27781	2670956	0	34027	17000	0	336818	10765	3007774	0	0	262568	0	0	57067	5285	392818	2233357			0	2339301	2305274	6418	0	0	0	0	336818	280	0	
257233																																							44882	7660	171839	0	5433	15305	143	26016	683757	590274	5843	598117	0	4494	2000	0	85640	1219	683757	0	0	58413	0	0	21078	0	140390	449884			0	411665	407171	4930	5308	0	0	0	85640	0	0	
257345																																							27159	13493	69988	0	0	3711	30	1768	247176	216726	543	221269	0	1672	4000	0	25907	327	247176	0	0	21361	0	0	1604	0	55831	160895			0	132699	131027	2615	0	0	0	0	25907	0	0	
257578																																							79956	5558	0	0	6861	9020	0	22727	484256	374495	12085	430580	0	3285	44000	0	53676	130	484256	0	0	51389	5024	0	2157	20762	57257	317238			0	337633	334348	0	0	0	0	0	53676		0	
257653																																							9612	1323	24331	0	0	23	0	463	56165	47918	148	48066	0	466	0	0	8099	200	56165	0	0	7257	0	0	300	0	11237	36681			0	20144	19678	342	735	0	0	0	8099	0	0	
257756																																							3646	5551	25659	0	791	3671	0	11784	238975	199130	718	216845	0	3008	9829	0	22130	400	238975	0	0	14527	0	0	6634	0	69074	130056			0	186302	183294	569	4579	0	0	7168	22130	0	0	
258146																																							5963	1093	7030	0	167	134	0	1178	43770	33054	261	37565	0	170	4250	0	6204	270	43769	0	0	5498	0	0	270	0	9130	23924			0	28375	28205	166	0	0	0	0	6204	0	0	
258306																																							15150	7878	12777	0	144	5386	0	19905	479080	408006	12140	430162	0	4011	10016	0	48918	0	479080	0	0	46322	0	0	3888	0	100254	307752			0	420702	416691	-1292	25	0	0	0	48918	0	1124	
258379																																							19866	1415	6557	0	0	862	0	6914	117269	103410	3109	106519	0	1283	0	0	10750	0	117269	0	0	12773	0	0	0	0	9429	93981			0	80670	79387	-2023	2268	0	0	0	10750	0	0	
258445																																							81653	5573	72113	0	6403	11459	1733	3211	684159	582254	3459	608579	0	5976	0	0	75580	419	684159	0	0	45747	0	0	28236	4178	131161	451093			0	503691	497715	1178	0	0	0	22866	75580		121	
258539																																							11934	3242	14444	0	0	69	0	1450	104319	89717	201	90783	0	975	865	0	13536	338	104319	0	0	10564	0	0	1913	0	19321	70396			0	74155	73180	721	0	0	0	0	13536	0	0	
258771																																							41685	29957	1098333	18201	81006	114687	2117	187360	7360386	5851303	62605	6607793	0	64892	693884	0	752593	10	7360386	0	0	289813	16418	0	430137	421737	1359600	4491703			0	5409480	5344588	32633	0	0	1	0	752593	0	4297	
258874																																							16761	679	11010	0	0	378	0	583	86210	72152	671	72823	0	246	0	0	13387	0	86210	0	0	13137	0	0	0	0	3656	68496			0	56138	55892	250	766	0	0	0	13387		141	
259059																																							10415	753	34940	0	0	1623	0	1162	111388	94793	128	99746	0	741	4825	0	11642	500	111388	0	0	1842	0	0	8700	0	20542	74251			0	62459	61718	600	777	0	0	0	11642		0	
259330																																							50934	14708	85682	0	8502	28337	985	28048	852610	745708	11761	767514	0	7184	10000	0	85096	25	852610	0	0	72156	0	0	13021	0	153314	592394			0	634789	627605	-106	86	0	0	45	85096	0	7723	
259442																																							45433	7722	59281	0	0	3388	83	12614	421450	349812	2234	374308	0	5493	22262	0	47142	360	421450	0	0	31701	0	0	13600	1287	50277	299535			0	293737	288244	1481	568	0	0	0	47142	0	2830	
259956																																							0	14402	61760	1764	0	2185	439	2069	142467	123231	238	125288	0	600	0	0	17179	500	142467	0	0	7720	0	0	7430	0	14552	108679			0	60448	59848	1529	0	0	0	1819	17179	0	0	
260055																																							839252	75732	60167	37	17631	92598	1350	131915	5130988	4608558	51020	4708040	439	34766	0	0	422509	4410	5130988	17009	17184	319632	0	0	97485	27759	1833494	2775064			0	3193526	3158760	982	0	0	0	31278	422948	100455	608323	
260831																																							20150	4714	3422	0	0	1963	124	744	108726	98036	321	98357	0	1233	0	0	10369	200	108726	0	0	1642	0	0	8517	0	17778	80258			0	78842	77609	10	0	0	0	0	10369	0	0	
260868																																							120481	29425	119814	0	89420	81996	271	36648	2922521	2315442	10658	2566849	0	12207	240749	0	355672	790	2922521	0	0	177125	0	0	177994	4287	695125	1620317			0	2452386	2440179	-237	0	0	0	0	355672	0	0	
261146																																							764	3009	27270	0	7381	7395	0	27233	400460	314089	12589	348360	0	2340	21682	0	52100	100	400460	0	0	34146	0	0	17466	143484	39069	275020			0	165399	163059	388	20865	0	0	0	52100		0	
261360																																							55245	15986	145661	0	0	20500	1550	17581	732851	642615	8796	651411	0	5202	0	0	81440	1000	732851	0	0	69055	0	0	8025	0	122195	520420			0	469287	464085	3360	0	0	0	0	81440	1679	10564	
261940																																							9148	13923	121719	0	5255	18841	111	24375	824685	726684	6988	746660	0	7493	12988	0	78025	300	824685	0	0	58435	0	0	16004	4151	97737	628947			0	591705	584212	3286	42950	0	0	0	78025	0	0	
262059																																							37994	3565	36244	0	0	10863	0	14130	443176	390718	2536	401254	0	6147	8000	0	41922	1000	443176	0	0	38316	0	0	2000	482	80270	310448			0	346045	339898	606	0	0	0	0	41922	0	0	
262237																																							23705	5384	32962	0	0	5694	138	5861	298748	268671	1604	276467	0	2438	6192	0	22281	756	298748	0	0	11277	0	0	9967	0	60076	208595			-377	227442	225004	658	0	0	0	0	22281	0	0	
262358																																							34012	9690	18101	0	8063	15443	6776	16797	503264	398326	1481	456718	0	3276	56911	0	46545	400	503263	0	0	7508	0	0	38295	0	141796	256530			0	396181	392905	342	977	0	0	0	46545	0	500	
262741																																							5943	7411	50989	0	4230	12737	18	10284	423662	336336	2405	378481	0	2390	39740	0	45181	425	423662	0	0	19019	0	0	24548	0	69646	266690			0	332421	330031	1189	0	0	0	0	45181	0	2019	
262844																																							5548	5042	320207	0	6971	9612	0	25232	875856	701842	3594	773599	0	11185	34500	0	102257	750	875856	0	0	74292	0	0	17940	0	155094	546748			0	514364	503179	9275	0	0	3771	29892	102257	65	0	
262956																																							1095	5524	35486	621	1550	1593	528	7143	175479	152931	1896	154827	0	2136	0	0	20652	300	175479	0	0	5583	0	0	14000	410	46607	106324			0	123520	121384	769	0	0	0	0	20652	0	145	
263243																																							16638	8653	79890	0	745	11533	0	11532	483600	398145	3492	435838	0	4926	30776	0	47762	90	483600	0	0	17308	0	0	26301	435	93386	304759			0	320953	316027	4063	0	0	0	3425	47762	0	38147	
263627																																							15387	1851	0	0	0	1558	0	12296	170352	150816	5018	155834	0	625	0	0	14518	2500	170352	0	0	9518	0	0	2500	0	42551	108265			0	87117	86492	0	8952	0	0	0	14518	0	43816	
264455																																							49282	9037	141384	281	0	9250	0	8924	532880	469266	4846	474112	0	4958	0	0	58768	4000	532880	0	0	37458	0	0	16000	0	196593	272673			0	319155	314197	1310	525	0	0	0	58768		0	
264772																																							76591	2728	266478	0	4573	2128	0	55221	2186558	1431046	25816	2056281	0	12803	592799	0	130277	1	2186558	0	0	24042	0	0	101637	0	103178	1327868			0	1791642	1778839	4597	0	0	0	6620	130277	0	0	
265340																																							3150	8195	101402	0	0	4900	183	6721	281027	230843	1048	241891	0	1461	10000	0	39136	180	281027	0	0	32855	0	0	3820	0	47820	183023			0	150093	148632	2281	7843	0	0	0	39136	0	1	
265407																																							50397	24825	216134	0	27175	25810	0	55088	1984247	1700031	21681	1784813	0	21989	7397	0	199434	250	1984247	0	0	193823	227	0	0	10372	489306	1210725			0	1590250	1568261	5361	0	0	0	55704	199434		5958	
265452																																							1501	856	18080	0	740	1005	0	1768	89302	62796	315	78071	0	718	13518	0	11231	65	89302	0	0	7951	0	0	2750	0	11046	51750			0	54452	53734	465	246	0	0	1442	11231	0	11372	
265676																																							9490	2234	21222	0	0	3090	16	2689	112279	98404	482	99033	0	1440	147	0	13246	232	112279	0	0	10496	0	0	2591	0	41722	56682			-230	74107	72667	157	871	0	0	0	13246	0	0	
266066																																							7501	4008	58599	0	0	3974	105	7381	245827	189421	1995	210416	0	2693	19000	0	35411	1000	245827	0	0	30649	0	0	1000	284	45744	143677			0	161920	159227	2762	1000	0	0	0	35411		3748	
266244																																							21115	5078	51074	0	0	6071	201	5837	229085	177125	519	209144	0	2245	31500	0	19941	231	229085	0	0	17195	0	0	1731	0	28112	149013			0	141954	139709	784	0	0	0	0	19941	0	0	
266253																																							835	2258	22068	0	0	1293	40	6428	125811	102570	851	111204	0	1520	7783	0	14607	300	125811	0	0	8955	0	0	4642	0	17542	85028			0	94293	92773	710	116	0	0	0	14607	0	0	
266271	1220854	537478	7446163	0	1503174	527600	35554	1510770	47532416	1148616	42067951	21376	515229	686618	567657	5443089	241900	47532416	279706	13998	1138587	0	0	3890724	460427		-19893	34343691	33828462	191771	11919	253959	5464465	0	170309	0	0	0			7446163							39397103					685116					279706	13998						10718004	28679099							0	11919	0	253959		0		
266655																																							8250	2893	13011	0	0	366	0	5209	98326	63394	818	84000	0	814	19788	0	14326	150	98326	0	0	1682	0	0	12175	0	9435	53959			0	69409	68595	319	0	0	0	0	14326	2	0	
266851																																							19474	2516	29846	0	123	9867	17	7558	253934	223276	1030	224306	0	2093	0	0	29628	100	253934	0	0	26806	0	0	1718	1703	50505	172771			0	169817	167724	1004	15106	0	0	0	29628	0	0	
266945																																							73639	6630	157955	0	1393	18761	1327	31899	899262	780475	2449	811547	0	6671	28623	0	87715	900	899262	0	0	48361	0	0	34718	0	77487	702988			0	614326	607655	3736	3	0	0	0	87715	0	0	
267652																																							21078	848	24058	0	0	3035	0	4653	114912	100455	817	101272	0	1217	0	0	13639	270	114911	0	0	4412	0	0	8730	0	37246	63209			0	62457	61240	227	0	0	0	0	13639	0	0	
268006																																							73610	17176	180569	0	8073	30672	0	46759	2226587	1966884	19422	2030039	0	17848	27498	0	196548	250	2226587	9740	0	191584	0	0	0	8913	365643	1601241			0	1868923	1851075	4714	0	0	0	16235	196548		0	
268136																																							37112	4454	20400	291	0	5346	280	6633	256889	223975	3052	231027	0	4365	4000	0	25862	650	256889	0	0	14342	0	0	10407	202	56265	167710			0	186536	182171	463	0	0	0	0	25862	0	0	
268677																																							67902	4008	103075	0	142	21496	60	7584	673051	546913	35655	611009	0	4916	28441	0	62042	0	673051	0	0	-43274	0	0	105295	0	87576	459338			0	464199	459283	21	0	0	0	0	62042	0	9501	
268828																																							47256	6008	101807	0	0	7802	5259	10550	321017	246783	1164	247947	0	2400	0	0	73070	10000	321017	0	0	50408	0	0	10000	0	79384	167399			0	144735	142335	2662	0	0	0	0	73070	0	0	
268976																																							157128	5079	0	0	0	4765	0	4025	739140	634115	978	647593	0	1389	12500	0	91547	0	739140	0	0	0	0	0	91547	2713	33625	600490			0	484842	483453	0	0	0	0	0	91547		81977	
269049																																							56144	3976	14003	0	785	10298	837	7890	566410	442770	2318	509088	0	6301	64000	0	57322	12250	566410	0	0	13658	0	0	31297	4503	91777	350993			0	473769	467468	117	0	0	0	0	57322	0	506	
269058																																							23091	5432	64611	0	9	941	0	4835	192446	165197	2534	167731	0	1373	0	0	24715	500	192446	0	0	10718	0	0	10500	547	44122	121075			0	94353	92980	2997	0	0	0	0	24715	0	0	
269571																																							2667	279	0	0	0	99	150	1847	90118	76739	385	77124	0	348	0	0	12995	0	90119	0	0	12995	0	0	0	0	0	76739			0	52005	51657	0	0	0	0	0	12995	3027	30392	
269759																																							4400	585	4743	0	0	344	0	2669	52921	46053	27	46080	0	782	0	0	6841	200	52921	0	0	1649	0	0	4800	0	13687	32366			0	40962	40180	192	0	0	0	0	6841		0	
270148																																							7168	6243	41019	0	0	2969	31	3313	146091	128821	1067	129888	0	958	0	0	16203	287	146091	0	0	11617	0	0	3003	0	46043	82778			0	83934	82976	1296	2372	0	0	0	16203	0	0	
270353																																							6960	11528	18352	0	0	367	0	1668	59668	52802	769	53571	0	379	0	0	6097	175	59668	0	0	2286	0	0	3325	0	14278	38524			0	21172	20793	311	0	0	0	0	6097		0	
270504																																							49991	12028	34670	3998	12545	10341	0	14302	868326	743926	3824	781202	0	6788	2854	0	87124	350	868326	0	0	66548	0	0	19254	1244	38327	705599			0	735995	729207	972	0	0	0	30598	87124	0	0	
270531																																							56004	893	8341	0	0	2037	0	818	161310	137688	525	146213	0	1294	8000	0	15097	1000	161310	0	0	-19422	0	0	33479	0	39111	98577			0	94511	93217	40	0	0	0	0	15097	0	0	
270652																																							6221	1323	23863	0	0	774	0	2050	93534	84064	247	84311	0	390	0	0	9223	150	93534	0	0	3326	0	0	5550	0	25165	58899			0	54693	54303	197	5000	0	0	0	9223		0	
271136																																							6208	985	0	0	0	4382	4923	1668	84304	76205	470	76675	0	1800	0	0	7629	1430	84304	0	0	1582	0	0	4617	0	33290	42915			0	44447	42647	0	17750	0	0	0	7629	4241	1500	
271275																																							28637	1861	42594	0	330	7048	0	9260	368646	331680	4421	336101	0	2941	0	0	32544	0	368645	0	0	2178	0	0	29438	1877	105232	226448			0	271962	269021	928	0	0	0	0	32544	3979	4039	
271341																																							8753	1494	12281	0	131	1839	0	2669	97547	84966	601	85587	0	987	20	0	11961	271	97548	0	0	4610	0	0	6400	876	26951	58015			0	68610	67623	680	1881	0	0	0	11961	0	0	
271529																																							55169	7347	104923	0	2016	13316	733	12098	543950	462877	7942	501831	0	2737	824	0	42119	1800	543950	0	0	24668	0	0	15228	20210	125241	337636			0	330875	328138	423	0	0	0	30188	42119	0	0	
272030																																							4370	2783	18021	0	0	3842	106	2510	108902	98017	365	98382	0	614	0	0	10520	77	108902	0	0	2725	0	3890	3608	0	24697	73320			0	77884	77270	220	0	0	0	0	10520	0	0	
272058																																							273	1622	15679	0	0	45	0	1267	52424	41663	129	46042	0	502	4250	0	6382	66	52424	0	0	1113	0	0	5184	0	3874	37789			0	29040	28538	19	5000	0	0	0	6382	0	0	
272151																																							3694	782	21256	0	0	47	0	1413	35067	28655	168	28823	0	199	0	0	6244	155	35067	0	0	5443	0	0	155	0	8157	20498			0	8074	7875	491	0	0	0	0	6244		0	
272272																																							10632	32218	175504	0	8631	64309	2466	82242	2526465	2171213	13300	2270150	0	35083	85637	0	256315	1	2526465	0	0	84524	0	0	167204	4711	312146	1859067			0	2180835	2145752	4586	0	0	0	0	256315	0	0	
272302																																							333183	10416	88191	0	11593	39504	0	149260	3869689	2937219	20145	3456920	0	14321	487817	0	412769	0	3869689	0	0	413673	10668	0	0	0	194277	2742942			0	2823451	2809130	-904	1695	0	0	11739	412769	330280	85769	
273336																																							337138	43805	471863	0	170	34679	0	65320	2546227	2201557	24295	2355852	0	23918	130000	0	190376	2000	2546228	0	0	135765	0	0	46064	0	1094798	1106759			0	1607443	1583525	6547	1	0	0	0	190376	1548	8178	
273550																																							37018	5040	179762	2095	3614	3717	295	20753	482332	381248	5318	423942	0	3352	29224	0	58390	430	482332	0	0	29253	0	0	22360	0	80349	300899			0	231195	227843	6347	2165	0	0	8152	58390	30	0	
273653																																							3332	15573	4410	0	0	960	0	638	66830	60324	238	60562	0	1164	0	0	6267	150	66829	0	0	2745	0	0	3350	0	18097	42227			0	43081	41917	22	0	0	0	0	6267		0	
273662																																							269238	17236	1084851	0	1498	3758	0	22138	1841701	1627613	11509	1639122	0	5858	0	0	202579	1800	1841701	0	0	150799	0	0	27200	0	230792	1396821			0	448776	442918	22780	0	0	0	0	202579	64	0	
273840																																							3211	6163	19100	0	1915	5454	930	6702	251314	217421	1377	227798	0	1952	9000	0	23516	746	251314	0	0	7312	0	0	14808	1465	63417	154004			0	208294	206342	650	0	0	0	0	23516	32	0	
273859																																							3224	825	0	0	0	25	0	395	19809	17635	36	17671	0	76	0	0	2138	150	19809	0	0	1763	0	0	225	0	8576	9058			0	7324	7248	0	4620	0	0	0	2138		3472	
274025																																							4368	1052	2773	0	0	102	0	261	20177	18024	37	18061	0	115	0	0	2117	250	20178	0	0	1555	0	0	250	0	6162	11862			0	8273	8158	62	3463	0	0	0	2117	0	0	
274052																																							6008	946	4121	0	0	571	74	497	43466	40058	105	40163	0	396	0	0	3303	225	43466	0	0	2534	0	0	475	0	11506	28552			0	30895	30499	69	750	0	0	0	3303		0	
274548																																							17919	9281	12988	0	1419	1008	0	6547	245364	199914	967	210831	0	3636	9950	0	34533	655	245364	0	0	21788	0	0	11772	0	34910	165003			0	193295	189659	318	0	0	0	0	34533	0	6543	
274829																																							59127	4415	92062	0	0	9767	232	20382	490873	410287	4534	442079	0	3380	15000	0	48795	918	490874	0	0	38828	0	0	7628	0	109208	301079			0	308268	304888	1421	0	0	0	12258	48795		0	
274856																																							11023	1610	33115	0	159	480	0	2433	117340	100889	269	101858	0	1295	700	0	15482	91	117340	0	0	7678	0	0	6900	0	10066	90823			0	69815	68520	813	0	0	0	0	15482	0	0	
275255																																							2247	2390	11308	0	622	3508	64	4773	210968	171738	571	190642	0	2302	18333	0	20326	118	210968	0	0	8503	0	0	11361	3630	25432	146306			0	184728	182426	344	0	0	0	0	20326	0	0	
275358																																							23799	20103	169139	0	9293	13391	0	31539	1057844	888435	8241	948043	0	13220	32855	0	109801	1291	1057844	0	0	40268	0	0	64512	1531	188199	700236			0	801865	788645	3730	277	0	0	18512	109801	127	0	
