"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
291273																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16358	479	931	2	184093	3317	37315	90	238697	0	0	0	0	0	0	0	0	0	0	917	3	393876	2	42954	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
291330																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2854	153	254	1	50612	5189	8292	15	62013	0	0	0	0	0	0	0	0	0	0	353	1	71759	1	7362	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
291376																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4904	456	274	1	20086	1536	1311	4	26575	0	0	0	0	0	0	0	0	0	0	0	0	38513	1	7322	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
291611																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22431	781	777	3	252313	23517	89532	120	365053	0	0	0	0	0	0	0	0	0	0	2009	5	428411	1	60061	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
291732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3146	149	510	2	36787	3092	15442	14	55885	0	0	0	0	0	0	0	0	0	0	3202	7	70482	1	13277	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
292234																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11529	567	717	2	115211	15044	23147	51	150604	0	0	0	0	0	0	0	0	0	768	5430	12	190101	1	15939	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
292467																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3657	142	509	2	51935	5473	14959	23	71060	0	0	0	0	0	0	0	0	0	0	4856	9	84100	1	7276	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
292524																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27990	920	2363	7	392598	26537	217363	228	640315	0	0	0	0	0	0	0	0	0	19006	107684	63	850872	1	41398	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
292850																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1761	170	0	0	33258	4847	8998	16	44017	0	0	0	0	0	0	0	0	0	0	6258	7	47663	1	4912	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
292908																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18319	1226	1789	6	473501	43310	210809	344	704418	0	0	0	0	0	0	0	0	0	0	34869	55	803528	1	72675	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
293053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8359	347	0	0	296980	20861	636252	693	941591	0	0	0	0	0	0	0	0	0	700	377881	364	1059450	1	71573	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
293352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2217	146	0	0	28058	2120	6993	13	37268	0	0	0	0	0	0	0	0	0	0	1476	5	40789	2	3447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
293437																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9925	304	846	3	91810	4903	32507	35	135088	0	0	0	0	0	0	0	0	0	0	644	2	196317	1	39453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
293651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1901	108	0	0	47544	3334	30121	31	79566	0	0	0	0	0	0	0	0	0	0	3528	4	105854	1	12296	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
293754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4722	318	861	2	60961	3868	15272	39	81817	0	0	0	0	0	0	0	0	0	0	3863	10	90071	1	6632	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294023																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15571	1204	306	1	162989	19487	52401	74	231268	0	0	0	0	0	0	0	0	0	12134	7178	16	257830	1	24900	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1726	86	0	0	28876	3134	6023	13	36625	0	0	0	0	0	0	0	0	0	0	1346	2	41702	1	4490	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	21729	1098	253	1	289258	25614	72603	141	383843	0	0	0	0	0	0	0	0	0	924	11372	26	454991	1	49937	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294564																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18051	503	907	3	321808	14435	136970	242	478469	733	0	0	0	0	0	0	0	0	5778	32887	41	580575	2	52483	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294676																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6829	276	541	2	52667	3841	12067	22	72104	0	0	0	0	0	0	0	0	0	0	0	0	93205	2	13132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294751																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3686	207	1416	2	159965	52695	143848	104	308915	0	0	0	0	0	0	0	0	0	0	30496	38	313567	1	39225	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294779																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	38943	1489	1600	5	479384	55026	85518	167	605445	0	0	0	0	0	0	0	0	0	0	16052	27	737059	1	82353	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
294827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4310	247	571	2	90039	11973	16242	21	111162	0	0	0	0	0	0	0	0	0	0	12650	12	126250	1	13875	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
295011																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	32767	2050	1959	6	228479	20161	59127	83	322332	0	0	0	0	0	0	0	0	0	0	11473	19	381177	2	37625	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
295057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3957	891	0	0	69873	5402	9305	20	83135	0	0	0	0	0	0	0	0	0	0	3324	7	102122	1	10006	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
295646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	530	100	0	0	15023	1450	3612	8	19167	0	0	0	0	0	0	0	0	0	0	1778	4	23087	1	3704	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
296456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6203	279	1655	5	149068	12856	43833	94	200758	0	0	0	0	0	0	0	0	0	0	5535	9	228113	1	18410	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
296474																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9042	470	794	3	69926	4856	10164	24	89927	0	0	0	0	0	0	0	0	0	0	1036	1	122357	1	31909	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
296559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17188	727	664	2	126381	11706	59502	70	203735	0	0	0	0	0	0	0	0	0	0	15798	29	237626	1	27419	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
296755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1469	71	471	1	50436	3165	21821	48	74198	0	0	0	0	0	0	0	0	0	0	9734	18	80184	1	8448	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
296858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	27784	1993	11650	19	39434	0	0	0	0	0	0	0	0	0	0	2737	4	42757	1	3814	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3577	330	0	0	64020	9320	12500	28	80097	0	0	0	0	0	0	0	0	0	0	3123	5	88531	1	7971	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2794	112	268	1	47930	2346	24604	36	75596	0	0	0	0	0	0	0	0	0	0	2653	7	83405	1	7483	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6383	212	254	1	62032	2944	8033	18	76703	0	0	0	0	0	0	0	0	0	0	3021	3	82314	1	5565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297547																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1283	57	0	0	11301	1194	4026	9	16610	0	0	0	0	0	0	0	0	0	0	0	0	17452	1	1145	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3699	267	538	2	73090	7689	49055	57	126384	0	0	0	0	0	0	0	0	0	0	8216	14	146972	1	15317	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
297761																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6204	236	0	0	144068	4271	30270	55	180542	0	0	0	0	0	0	0	0	0	0	16791	26	209184	1	12477	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
298049																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8949	383	0	0	83932	6345	10871	22	103752	0	0	0	0	0	0	0	0	0	0	2256	5	114219	1	9946	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
298218																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18193	1415	1036	2	307115	45725	56112	109	382456	0	0	0	0	0	0	0	0	0	0	15701	37	444166	1	53546	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									0						
298245																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10640	758	300	1	211043	11586	77124	122	299107	0	0	0	0	0	0	0	0	0	0	1517	4	369419	1	40305	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
299046																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						320997	0	58815	5898	2090	7	749392	78953	396505	473	1206802	0	0	0	0	0	0	0	0	0	0	167372	169	1398576	1	104035	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
299251																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3398	149	252	1	24336	2895	3236	5	31222	0	0	0	0	0	0	0	0	0	0	1529	2	33350	2	2482	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
299868																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8229	350	2948	10	159748	2189	14249	37	185175	0	0	0	0	0	0	0	0	0	0	0	0	257317	1	37158	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300009																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	47948	2172	4129	13	331143	43076	74735	140	457956	0	0	0	0	1275	0	0	0	0	11624	5369	15	580060	1	46773	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300036																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9985	648	0	0	266345	24914	43975	87	320305	0	0	0	0	0	0	0	0	0	0	13254	21	352155	1	15030	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300063																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	552	61	0	0	99575	3460	57633	71	157760	0	0	0	0	0	0	0	0	0	0	12016	16	207197	1	32023	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4797	227	0	0	44972	4172	12241	23	62011	0	0	0	0	0	0	0	0	0	0	2146	5	68477	2	7277	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3225	207	0	0	38886	5773	4778	8	46889	0	0	0	0	0	0	0	0	0	0	1582	3	51120	1	4935	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300353																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12174	514	2882	5	162209	13646	55721	93	232986	0	0	0	0	0	0	0	0	0	0	17398	29	263383	1	29192	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1342	59	0	0	20754	3196	1263	4	23359	0	0	0	0	0	0	0	0	0	0	595	2	26119	1	2582	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300933																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	23369	1205	519	2	191967	18724	50575	94	266430	0	0	0	0	0	0	0	0	0	0	26091	30	287894	1	16083	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300942																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5679	330	317	1	84908	5734	31725	53	122629	0	0	0	0	0	0	0	0	0	0	6528	15	144342	1	12668	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
300960																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5386	349	295	1	161949	16790	50215	103	217846	0	0	0	0	0	0	0	0	0	0	22431	45	235515	1	16902	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
301574																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	30674	2535	2140	7	316932	29606	37416	75	387162	0	0	0	0	0	0	0	0	0	4145	1968	6	478347	1	57987	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
301640																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2886	211	0	0	55803	4617	10079	21	68768	0	0	0	0	0	0	0	0	0	0	6208	11	89657	1	9910	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
301800																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27243	1887	1237	4	527069	50333	148390	159	703938	0	0	0	0	0	0	0	0	0	0	6833	15	722201	1	91389	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
302030																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	706	38	0	0	31217	2917	48914	64	80838	0	0	0	0	0	0	0	0	0	0	13784	14	84982	2	7554	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
302133																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1010	69	406	1	13518	721	2138	5	17072	0	0	0	0	0	0	0	0	0	0	0	0	19898	1	2856	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
302553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3493	146	892	2	47899	3210	69978	91	122262	0	0	0	0	0	0	0	0	0	0	8232	14	140477	1	11676	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
302656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11517	952	0	0	288473	18214	120263	197	420253	0	138	293	242	221	0	0	0	0	0	33059	60	488345	1	49158	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
302665																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4072	165	0	0	61352	4357	22644	40	88068	0	0	0	0	0	0	0	0	0	0	2068	5	99186	1	11997	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
303550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						152371	0	58220	5003	1901	5	894971	117209	346189	568	1301281	0	2	0	15877	0	0	0	0	0	8393	92425	159	1622638	1	140030	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
303653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3602	160	0	0	133186	8923	53383	75	190171	0	0	0	0	0	0	0	0	0	0	34680	50	209639	1	25510	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
303701																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10672	494	0	0	106305	14362	15960	43	132937	0	0	0	0	0	0	0	0	0	920	1219	3	149846	1	17884	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
303747																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2737	123	0	0	47125	3567	10130	20	59992	0	0	0	0	0	0	0	0	0	0	2878	5	69786	1	7533	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
303952																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15293	632	842	2	219050	18502	43398	77	278583	0	0	0	0	0	0	0	0	0	0	8759	22	327560	1	33422	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304155																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2872	117	0	0	40943	3482	5456	9	49271	0	0	0	0	0	0	0	0	0	0	388	1	55679	1	6134	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	100112	5488	7570	22	455323	38978	106563	153	669568	0	0	0	0	0	0	0	0	0	0	2768	9	777923	1	114021	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304520																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3350	353	601	2	50845	3305	18364	32	73160	0	0	0	0	0	0	0	0	0	0	4257	7	95990	1	9641	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304575																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1954	71	0	0	16981	1627	2204	5	21140	0	0	0	0	0	0	0	0	0	0	853	2	27270	1	2480	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304762																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1024	56	0	0	25896	2478	9983	17	36903	0	0	0	0	0	0	0	0	0	0	1977	4	40576	1	3699	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
304913																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	61	12	11905	9	11966	0	0	0	0	0	0	0	0	0	0	2488	1	447046	1	298973	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	19173	1595	4964	12	24137	0	0	0	0	0	0	0	0	0	0	2105	5	29932	1	2988	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305077																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11528	473	256	1	97928	7428	16292	36	126004	0	0	0	0	0	0	0	0	0	0	0	0	140455	1	15821	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3894	281	0	0	59383	4319	34988	52	98265	0	0	0	0	0	0	0	0	0	0	9930	14	107573	2	9964	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305237																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12528	341	1763	6	84395	8945	49968	54	148654	0	0	0	0	0	0	0	0	0	0	19724	18	170381	2	15671	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305433																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5704	198	311	1	49933	3393	15619	25	71567	0	0	0	0	0	0	0	0	0	0	2676	3	84272	1	10538	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305442																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14995	1002	1541	5	165701	17376	35238	66	217475	0	0	0	0	0	0	0	0	0	0	4711	11	241307	2	26236	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4476	199	0	0	46843	3685	16264	33	67583	0	0	0	0	0	0	0	0	0	0	6101	12	82588	1	7306	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
305750																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4344	600	0	0	189584	41454	15483	29	210103	692	0	0	0	0	0	0	0	0	0	15483	29	209077	1	15487	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306056																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	613	25	0	0	17874	1134	1546	5	20033	0	0	0	0	0	0	0	0	0	0	0	0	23132	1	2166	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306140																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1807	112	0	0	39723	3801	27151	32	68681	0	0	0	0	0	0	0	0	0	0	3484	6	82530	1	7272	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306159																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9153	599	0	0	161056	9777	37532	88	207741	0	0	0	0	0	0	0	0	0	0	3188	7	257905	1	30324	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306270																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1936	152	0	0	38936	5865	0	0	40872	0	0	0	0	0	0	0	0	0	0	0	0	44974	1	4347	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306337																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15621	825	1461	5	165918	13311	47721	91	230722	0	0	0	0	0	0	0	0	0	0	6256	11	257100	2	24719	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306579																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	30400	1850	5951	19	36351	0	0	0	0	0	0	0	0	0	0	0	0	41933	1	5576	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	968	55	340	1	23280	2081	9936	22	34524	0	0	0	0	0	0	0	0	0	0	1716	5	38966	2	2989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
306908																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	26363	1228	681	2	273250	28101	86518	137	386812	0	0	0	0	0	0	0	0	0	0	11070	25	443630	1	48764	600	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	20950	1756	3815	9	234962	19275	80116	150	339844	0	0	0	0	0	0	0	0	0	0	24612	39	395099	1	51130	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307334																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2890	226	472	1	65339	5436	6801	11	75502	0	0	0	0	0	0	0	0	0	0	747	1	83003	1	7891	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307361																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9255	387	0	0	147794	9489	152819	138	309868	0	0	0	0	0	0	0	0	0	0	18188	31	375033	1	35515	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307679																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	21568	702	3073	10	317211	28089	227573	314	569425	0	0	0	0	0	0	0	0	0	4398	60419	77	643351	1	67096	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18473	1148	251	1	156695	13603	74131	83	249549	0	0	0	0	0	0	0	0	0	0	9954	17	274513	1	24015	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
307932																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	937	50	0	0	35079	2891	7634	14	43650	0	0	0	0	0	0	0	0	0	0	1261	3	48139	1	3821	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
