"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
148340																																																																8422	1545		4186			4324	1761		0	57464	0	0	0	23944	675	3702	12466	194	1927	8879	11680	1072	191	7130	5679	6652	12039	1517	100				0	0			0	0	3183	505	5396	1059			0			0	0														23343	0	0	0	0		0	0	0	0	0	0	0	0	0	1110	0	0	0	0	0			0	0	0	0	0	1354	0		
148470																																																																0	68		0			112	13583		0	173246	86	0	0	119510	560	13921	27520	628	5084	6057	1952	20379	84808	23367	9463	5646	5760	4126	4601				0	0			0	0	17847	255	16019	4875			0			0	0														80077	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	503	0		
148715																																																															0	16410	1122		2467			3170	1786		563	82917	0	0	0	26640	128	5746	12520	569	3924	1459	1732	8677	10275	7034	9245	3195	7558	9766	18326				0	17			0	0	2942	1245	10922	9137			0			0	4														26640	0	0	0	1154		0	89	0	0	0	0	0	0	0	2826	0	0	0	0	1154			0	0		0	0	3453	0		
148809																																																																0	11113	300	0	8241	0	8241	5182		0	348368	0	0	0	225925	2683	120751	3922	2975	14200	22655	40537	115560	25378	14527	5799	5330	6708	18842	70833	0	0	0	0	1	0		0	0	0	8246	51417	34534	0	0	0			1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193815				2839	401	0	701	0	0	2	0	0	0	0	0	0	0	0	1035	0	0	0	0	0	0	0	0	325	0	0	
148920																																																															0	10034	322		1138			2577	0		263	40239	0	0	0	19699	203	15453	2578	846	1004	2592	3542	3701	8013	1130	1940	2951	7077	4478	2023				0	0			0	0	0	0	1545	728			0			0	0														0	0	0	0	0		0	112	0	0	0	0	0	0	0	2228	0	0	0	0	0			0	0		0	0	1390	0		
149150																																																															0	13541	907		3494			7558	6452		1467	84815	0	0	0	16344	490	10637	25657	833	2390	3191	2779	4838	2009	8403	14031	18587	12901	6586	6481				409	0			0	0	2795	1991	18009	6361			0			0	304														23286	0	0	0	102		0	1096	0	0	0	0	0	0	0	3696	0	0	0	0	0			63	0	0	0	0	205	39		
150035																																																																23106	24819	0	1043	99212	0	99212	64414		66457	895191	0	0	2012	284461	945	40174	84280	5009	19808	38333	48977	116666	54831	122963	107934	143302	104948	121201	9544	0	0	0	0	1758	0		0	0	11180	82633	86701	125603	0	0	0			359	0	0	0	0	0	0	0	0	0	0	0	0	0		335679				367	3575	6338	3575	0	0	0	0	0	0	0	5983	0	0	0	0	0	0	0	8	0	0	0	0	6963	0		
150044																																																															0	9626	14827		0			31662	15568		3524	569782	0	0	0	73700	4745	18124	45174	6213	1532	7101	11595	24776	22173	57462	18021	73873	102168	241391	2174				0	1767			0	0	15605	21786	69675	298562			0			2155	0														431770	0	0	0	6148		0	84	0	0	0	0	0	0	0	5425	0	0	0	0	1095			0	0	0	0	0	3226	2898		
150156																																																															3	1545	0		4241			1711	0		0	8156	0	0	0	133	0	0	4144	0	0	133	0	0	0	3825	320	3088	663	127	0				0	0			0	0	0	0	0	17			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	57	0	0	0	0	0			0	0	0	0	0	449	0		
150727																																																																73752	11425		23957			33687	12375		1819	478441	529	190	0	150561	5406	39547	85365	3165	6814	32095	50996	46031	11059	64191	11231	67801	98199	74169	11224				0	280			0	0	5082	55896	71900	28802			0			0	0														218179	0	0	0	0		0	39	0	0	0	0	0	0	0	2119	0	0	0	0	0			0	0	0	0	0	1680	0		
151546																																																																17272	0		6485			2492	0		0	50962	0	193	0	16666	1191	7039	8560	597	1892	4957	2213	2569	4209	2929	6003	5175	4088	3123	12585				0	0			0	0	599	0	934	2571			0			502	0	0	0	0	0	0	0	0	0	0	0	0	0		16666				796		0	0	0	0	0	0	0	0	0	1184	0	0	0	0	0			95	0	0	95	0	1375	199		
151957																																																															2372	79955	7935		95122			30548	158		0	366818	0	1466	0	9683	973	821	101974	1579	1166	2538	3232	901	158	109443	55272	84710	71467	32843	0				0	0			0	0	9936	7846	89524	25972			0			0	968														100406	0	0	0	3240		0	663	0	0	0	0	0	0	0	3521	80	650	1228	0	0			54	0	54	0	0	1144	1228		
152057																																																																2984	2497		1373			16022	44		2137	103874	0	0	0	20601	491	10312	23859	1831	3148	1632	3618	3744	6421	13156	13240	15243	13178	17916	10473				0	0			0	0	6907	2188	18460	19505			0			83	0														28679	0	0	0	692		660	0	0	0	0	0	0	0	0	7763	0	0	0	0	0			0	0		0	0	2242	609		
152253																																																																9072	378		14118			21950	0		0	95057	0	0	0	21682	1423	0	30805	136	1525	4794	8228	6672	327	15826	13318	18159	15413	9589	892				0	0			0	0	1649	0	16592	0			0			0	0														0	0	0	0	484		0	348	0	0	0	0	0	0	0	1378	0	0	0	0	0			0	0	0	0	0	6467	484		
152431																																																																43847	259		45199			11979	40		498	125443	0	721	0	12233	371	1577	59492	583	2207	3377	4333	970	579	36467	21268	19708	14040	10837	9317				0	1			0	0	749	81	7539	499			0			0	35														57936	0	0	0	500		0	43	0	0	0	0	0	0	0	615	0	0	0	440	60			0	0	0	0	0	769	0		
152440																																																															0	34395	611		15963			14678	254		0	122581	0	0	0	35747	1266	1725	38433	1848	6579	14465	9786	1451	869	11390	19706	33178	18479	1114	377				0	100			0	0	961	171	1938	4921			0			0	119														4732	0	0	0	0		0	0	0	0	0	0	0	0	0	7213	0	0	0	0	0			0	0	0	0	0	4363	0		
153054																																																																14698	24621	7483	13658	76955	0	76955	5322		790	344219	0	0	800	32558	1319	0	93041	456	3493	18463	9651	495	0	53216	42316	151943	49385	11913	2888	0	0	0	176	0	0		0	0	3048	17746	97373	41288	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				427	1135	1688	8618	0	0	0	0	0	0	0	182	0	0	0	427	0	0	0	0	0	0	0	0	4179	0	0	
153353																																																															0	29010	0		49503			88640	6049		0	293180	0	0	0	19799	2817	15488	61337	2677	3019	4835	3854	1229	4155	34972	45193	30111	35718	47741	78963				0	145			0	0	1902	0	20274	62424			0			0	0														120148	0	0	0	2868		0	365	0	0	0	0	0	0	0	6633	0	0	0	0	969			230	0	167	0	63	5619	1669		
154154																																																															0	20773	4645		13367			78694	965		34496	374101	0	0	8696	41603	2231	37296	96162	6799	6603	11724	7296	4151	4498	99322	28992	42116	35971	86470	35185				0	0			0	0	27805	33194	65943	41174			0			29	206														89372	0	0	0	4815		0	0	0	0	0	0	0	0	0	2684	0	0	0	0	0			0	0	0	0	0	6527	4786		
154770																																																																0	68187		450			172601	12128		0	750705	879	0	0	153292	6549	117524	147284	28518	22144	33233	28860	4473	32403	230292	49093	118115	161452	31931	4136				0	0			0	0	44787	74231	64455	147257			1359			1680	829														192516	0	0	0	2320		0	302	0	0	0	0	0	0	0	0	0	0	0	0	473			5	0	0	0	0	7345	162		
155759																																																															0	844	0		12412			14931	0		422	31612	0	0	0	162	0	162	5204	21	0	33	27	50	0	7974	7295	2309	8949	2615	392				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	4495		0	0	0	0	0	0	0	0	0	883	0	0	0	0	0			95	0	0	0	0	1958	4400		
156457																																																															0	7990	3764		7744			4841	0		40	49814	0	2707	0	10210	648	45	9164	347	715	3043	4745	1360	0	12443	4128	10250	9605	1477	1659				70	24			0	0	0	3121	7489	0			0			0	0														7045	24402	27822	256	0		0	6	0	0	0	0	0	0	0	401	0	0	0	0	0			0	0	0	0	0	759	0		
156635																																																																5451	0		1263			2594	0		207	26239	0	0	0	5416	0	0	6200	66	442	1119	774	2805	65	5092	3328	5886	2502	1417	2154				0	0			0	0	0	0	0	8671			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	995	0	0	0	0	0			0	0		0	0	1642	0		
156952																																																																4898	0		637			988	116		0	33901	0	0	0	10982	60	998	2421	403	662	1816	902	5077	1691	2017	3453	1455	904	7683	7388				0	0			0	0	0	5198	5051	5252			0			388	259														0	0	0	0	388		0	0	0	0	0	0	0	0	0	353	0	0	0	0	0			0	0		0	0	366	0		
156970																																																																4824	0		1364			4858	1956		988	78289	0	0	0	45472	704	0	11877	1064	2265	8608	11341	18546	2945	5527	5304	4528	8515	8631	0				0	0			0	0	1888	1587	5324	1852			0			251	0	0	0	0	0	0	0	0	0	0	0	0	0		0				251		0	0	0	0	0	0	0	0	0	3854	0	0	0	0	0			0	0		0	0	3618	0		
157155																																																															0	4256	298		4047			9386	1137		386	39428	0	0	75	8587	420	850	5523	302	657	233	797	2131	4458	8979	1629	7633	3223	5429	2264				0	84			0	0	1442	1102	6071	1050			0			282	0														7936	0	0	0	664		0	0	0	0	0	0	0	0	0	522	0	0	0	382	0			0	0	0	0	0	640	0		
157379																																																																0	1231		0			528	1304		0	53355	0	0	0	43509	274	15627	4264	1764	6743	359	953	9781	23706	3630	2158	1028	1291	453	1287				0	0			0	0	1531	0	0	3510			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	615	0	0	0	0	0			0	0		0	0	853	0		
157650																																																															0	562	1234		578			11102	4471		306	60397	0	0	138	7430	756	0	13316	317	139	1759	4479	735	0	13270	7170	15119	12551	4039	819				0	616			0	0	2353	3785	11580	14246			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	13	0	0	0	0	0	0	0	497	0	0	0	0	0			0	0		0	0	868	0	0	
157744																																																															0	35277	1543		7076			7258	12018		2376	108788	0	0	0	19119	205	12844	14327	95	1175	4307	3814	3941	5494	27198	2637	6634	10535	19700	22881				922	24			0	0	1293	0	5372	8801			0			64	159														0	0	0	0	1431		0	28	0	0	0	0	0	0	0	2910	0	0	0	531	0			836	0	0	0	0	4566	0		
157856																																																															0	278	0		32			1016	0		0	22483	1	0	0	10224	0	82	2161	5	37	686	1668	5198	2630	4332	1248	2665	2351	1577	87				0	0			0	0	25	0	4433	128			0			0	0														2919	0	0	0	0		0	43	0	0	0	0	0	0	0	3369	0	0	0	0	0			0	0		0	0	2936	0		
158376																																																																0	0		0			564	787		0	92783	0	0	0	84129	0	46597	672	2241	9720	4441	7340	34560	25776	1221	337	2067	2910	1044	1073				0	0			0	0	1246	151	808	0			0			0	51														0	0	0	0	0		0	0	0	0	0	0	0	0	0	4413	0	0	0	0	0			0	0		0	0	685	0		
158741																																																																3299	290		75			18188	2765		0	124089	0	0	0	17710	0	0	25012	956	1512	2967	8537	3738	0	21336	12324	26722	35116	5670	5210				0	56			0	0	1329	2038	31530	44460			0			0	0														36671	0	0	0	0		0	58	0	0	0	0	0	0	0	1223	0	0	0	0	0			0	0		0	0	1068	0		
159636																																																																24071	134613	14047	1985	79091	0	79091	62013		9324	2050663	7020	0	0	468176	11197	368252	322324	31813	63225	90413	134290	74145	73342	298472	199575	226040	387086	224039	253193	0	0	0	2842	293	0		0	0	124883	392371	331218	369836	0	0	0			156	200	0	0	0	0	0	0	0	0	0	0	0	0	0	29775				161	496	0	14543	0	0	0	0	0	0	0	10499	0	0	0	0	0	0	0	5	0	0	0	0	20728	0	0	
159645																																																															0	11199	33		6959			7596	539		343	43082	0	0	0	9669	501	1243	10255	568	1015	3699	3085	863	399	6000	5127	13126	5570	3581	10				0	0			0	0	500	55	3282	786			0			0	0														35611	0	0	0	44		0	0	0	0	0	0	0	0	0	708	0	0	0	0	0			3	0	0	0	0	912	41		
159953																																																															0	13126	0		16034			4690	0		703	72472	1	321	0	14800	0	0	29556	481	569	1337	2015	10397	0	15113	25583	6443	5162	3878	934				0	22			0	0	315	1342	18782	818			0			0	0														10000	0	0	0	0		0	195	0	0	0	0	0	0	0	947	0	0	0	0	0			0	0	0	0	0	378	0		
159971																																																																0	68		0			0	7414		0	335139	0	0	0	323355	3112	62029	7489	1956	11806	13190	22244	115349	158680	7444	12	979	324	2614	409				0	0			0	0	0	0	0	343			0			0	129														12256	0	0	0	0		0	831	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	16	0		
160360																																																															0	1911	10668		153			62889	2267		140	252064	303	0	0	29977	1133	0	22696	721	1105	1474	2331	7713	16374	32872	6447	20574	37692	92380	31386				0	293			0	0	12061	2616	46380	74453			0			388	0														85853	0	0	0	1332		0	6584	0	0	0	0	0	0	0	219	0	0	0	0	944			0	0		0	0	623	0		
160454																																																																7673	10389		5951			18789	0		1616	121127	89	0	0	20141	352	349	25545	3725	3056	8547	4132	420	261	17761	15906	17452	21792	9881	16501				0	0			0	0	3692	11010	28143	10488			0			0	0														54360	0	0	0	13		0	0	0	0	0	0	0	0	0	757	0	0	0	0	0			0	0		0	0	2215	13		
160650																																																															195	3045	48446	0	1029	127087	0	127087	16169		20398	679530	520	320	0	128115	5396	30112	171987	10478	20658	66017	22524	1114	6742	138810	76623	164321	110189	61108	538	0	195	0	136	819	0		0	0	8241	35495	159364	122933	0	320	0			1442	0	0	0	0	0	0	0	0	0	0	0	0	0		300118				1994	544	0	544	0	0	0	0	0	0	0	1186	0	206	0	298	0	48	0	0	0	0	0	0	1132	48		
160959																																																															0	25212	101563	0	10931	275431	0	275431	34932		138714	1546508	0	97849	0	302854	5270	282385	250253	5193	17647	21599	22178	26676	207138	190020	86055	133535	156525	275832	399738	0	0	0	3180	233	0		0	0	12429	36172	322088	159164	0	97849	0			2444	0	0	0	0	0	0	0	0	0	0	0	0	0		747780				2444	7030	8854	7030	0	0	0	0	0	0	0	2160	0	0	0	0	0	0	0	0	0	0	0	0	2442	0		
161273																																																																0	52734		0			79032	50717		0	713229	0	0	0	180056	2793	73777	44328	8684	13219	16239	15838	63145	62599	135797	31119	92439	124689	136358	8636				0	70			0	0	34198	60710	128901	122801			0			188	354													23535	397911	0	0	0	1201		0	60	0	0	0	0	0	0	0	28	0	0	0	0	1013			0	0	0	0	0	1129	0	11	
161602																																																																2186	139095	0	687	281921	0	281921	138604		0	2328355	0	0	17902	552779	3750	15765	66230	13639	32944	84426	173703	181804	65555	666169	144408	455168	315741	187606	0	0	0	0	0	4564	0		0	0	10078	65444	150349	402973	0	0	0			1092	0	0	0	0	0	0	0	0	0	0	0	0	0		1248974				1230	0	0	0	0	0	0	0	0	0	0	542140	0	0	0	138	0	0	0	0	0	0	0	0	33785	0		
162337																																																															0	14628	4345		1371			24449	22730		12515	554423	0	0	0	192916	6578	6	102669	15350	23486	42011	84058	18049	5466	74645	49624	58601	69596	84305	21331				678	0			0	0	28539	61822	7526	86522			0			0	15														188100	0	0	0	0		0	702	0	0	0	0	0	0	0	14166	0	0	0	0	0			0	0	0	0	0	74936	0		
163343																																																																8105	785		1091			8763	909		0	53863	1	0	0	16589	1384	11852	11324	541	2693	155	111	2152	10723	9621	13808	2953	1652	1927	7241				0	0			0	0	3083	492	8626	1698			0			0	43														7517	0	0	0	0		0	0	0	0	0	0	0	0	0	811	0	0	0	0	0			0	0		0	0	1528	0		
163370																																																																0	47251		0			14890	13456		0	435132	0	0	0	196785	2511	124896	35332	3228	8204	15234	27923	76895	64692	53831	15002	36046	57121	66257	9047				0	110			0	0	17968	26130	45375	70631			0			256	0														192671	0	0	0	256		0	22	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	3	0		
163549																																																															0	1391	25307	0	26	275779	0	275779	24285		19771	1035957	0	0	0	119965	7985	44343	150081	6656	14856	30592	20489	20667	25330	206283	86436	224094	154763	124475	118100	0	0	0	0	595	0		1231	974	6115	69359	230765	200127	0	0	0			1420	240	0	0	0	0	0	0	0	0	0	0	0	0		412200				14384	1524	0	1524	0	0	0	0	0	0	0	2468	0	424	0	2093	1344	8773	0	330	330	0	0	0	50495	8773		
163857																																																															0	27596	3704		14270			31326	24		40644	329936	0	1027	0	66011	2944	36609	99527	4381	8547	8986	9164	10717	23830	58009	49687	53106	46680	50313	6090				485	0			3595	3294	16949	23646	37258	52039			0			0	0														36026	0	0	0	0		0	1902	0	0	0	0	0	0	0	3755	0	0	0	0	0			0	0	0	0	0	6356	0		
164153																																																																3595	239		1304			19267	675		2548	58116	0	0	1033	6548	960	1049	19199	0	485	1410	1894	1495	1264	12524	6282	11380	6742	9038	3122				0	174			0	0	1111	1670	10663	5149			0			0	0													0	16784	0	0	0	0		0	0	0	0	0	0	0	0	0	1774	0	0	0	0	0			0	0		0	0	2439	0	0	
164331																																																															0	0	0		0			23849	2514		0	107601	0	0	0	54414	122	2452	13209	2727	1327	2664	5939	28770	12698	13533	2551	7624	14959	11803	2714				200	267			0	0	0	1594	8137	7083			0			0	0														47130	0	0	0	0		0	43	0	0	0	0	0	0	0	2689	0	0	0	0	0			0	0		0	0	6689	0		
164377																																																																0	7108		0			3702	1460		324	83857	379	0	3702	50525	1412	695	6604	54	973	3618	7456	17684	20585	4436	1858	5896	4407	15500	1390				0	3			0	0	2342	3462	1207	12370			0			0	0														0	0	0	0	0		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	319	0		
164957																																																																4462	0		2129			2693	661		0	53330	0	13	0	16401	748	2746	17690	595	3019	4878	4921	2667	322	4460	12227	9576	4990	1973	2680				0	7			0	0	4036	1345	17955	1762			0			0	0													0	11588	0	0	0	2068		0	0	0	0	0	0	0	0	0	753	0	0	0	2068	0			0	0		0	0	365	0	0	
164975																																																															0	0	282		0			325	2506		0	84522	0	0	0	73191	1330	28392	405	775	3409	13319	4789	19170	31475	3043	604	2694	2079	1626	1283				0	0			0	0	1014	0	3628	672			0			0	254														67627	0	0	0	0		0	1	0	0	0	0	0	0	0	1309	0	0	0	0	0			0	0		0	0	264	0		
165039																																																																1843	1548	0	0	29440	0	29440	13658		2438	318711	287	0	4732	79572	786	37190	63212	3127	5110	16629	17073	24500	9909	56377	29414	47227	47211	55995	1837	0	0	0	0	361	0		1518	1421	25194	15451	50658	95646	0	0	0			0	20	0	0	0	0	0	0	0	0	0	0	0	0		61639				0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	1835	0		
165628																																																																163654	362376	5	85686	2293941	0	2293941	669198		151568	8828586	0	93415	60247	1229568	88596	613145	1233922	64042	108928	92946	177562	399265	371990	4525067	337585	843347	961922	710016	165216	0	0	0	21054	5238	0		86247	79657	54830	500366	1024569	1975971	0	93415	0			5116	5322	2244053	2329777	25879	465293	484706	8019	58262	62120	2263	355	474	118		5874070				15399	36613	2445	36618	0	0	0	0	0	0	0	49520	0	0	0	1838	1102	6629	0	714	0	0	0	0	19973	6629		
165758																																																															0	2371	4002		0			10109	4891		8	68163	0	0	0	8785	859	1398	13746	556	1248	2894	3052	442	593	8744	9053	14306	15420	10914	476				0	26			0	0	1179	4956	9434	19415			0			330	0														9822	0	0	0	917		693	3	0	0	0	0	0	0	0	516	0	0	0	381	77			129	129		0	0	916	0		
165806																																																															0	105258	69306	0	91765	192616	0	192616	51746		44181	1162503	0	0	0	234401	5518	63584	119072	4783	2011	17392	34857	69025	104842	281632	42914	150163	248897	164977	38800	0	0	0	0	692	0		0	0	3893	38729	135709	180495	0	0	0			138	649	0	0	0	0	0	0	0	0	0	0	0	0		308677				164	0	0	0	0	0	0	0	0	0	0	2196	0	0	0	26	0	0	0	0	0	0	0	0	5998	0		
166111																																																																0	345		0			368	10327		0	218152	0	0	75	178537	6383	163333	339	16819	62231	33852	47379	9045	7487	6094	19461	4210	5765	3799	92				0	0			0	0	4512	345	154	8814			0			81	629														70866	0	0	0	81		0	45	0	0	0	0	0	0	0	2455	0	0	0	0	0			0	0		0	0	5867	0		
166531																																																															0	34961	1816		10570			29224	5712		7219	219709	159	0	15	53176	498	37754	57000	2980	11335	9643	3490	20398	5330	16707	43170	35707	34210	22307	14591				0	939			0	0	9793	3924	25531	25345			0			87	78														3946	0	0	0	1847		0	1	0	0	0	0	0	0	0	4485	3	0	0	0	0			1757	1757	0	0	0	6674	0		
166652																																																															0	56090	27220	0	41975	102284	0	102284	13905		1346	491248	0	0	0	23462	4732	371	137052	1069	2987	7606	10717	373	613	131282	47822	109418	144482	28124	1272	0	0	0	0	935	0		0	0	7865	29284	60013	116483	0	0	0			214	0	0	0	0	0	0	0	0	0	0	0	0	0		283913				1981	455	0	455	0	0	0	0	0	0	0	1830	0	0	0	376	1272	110	0	9	0	0	0	0	3369	110		
166849																																																																32377	0		11136			4270	0		12	75990	0	0	0	12878	138	7280	28022	1118	3014	8350	42	22	0	14664	14835	25551	5125	1265	380				0	6			0	0	2458	108	1581	5798			0			0	0														7503	0	0	0	0		0	0	0	0	0	0	0	0	0	4194	0	0	0	0	0			0	0	0	0	0	1034	0		
167453																																																																20572	2925		8424			8478	2807		469	80501	0	0	0	14413	2592	0	28661	87	3088	6381	4432	425	0	9889	18862	25462	8014	3609	0				567	108			0	0	2696	2897	8210	3214			0			0	0														69524	0	0	0	573		0	30	0	0	0	0	0	0	0	1585	0	0	0	0	0			573	573	0	0	0	514	0		
167565	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0			0			0	0																			0	0		0	0	0	0	0	0		0	0	0	0	0	0				0				0			
167752																																																															0	2220	98		1054			964	96		0	7722	0	620	0	1886	61	1875	1517	33	258	429	150	363	652	241	1531	1248	923	1673	221				0	0			0	0	0	0	0	279			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	135	0	0	0	0	0			0	0	0	0	0	309	0	0	
167864																																																																1253	6371		438			69489	0		0	213910	0	0	0	8047	159	1568	0	815	630	2184	3973	445	0	86764	16801	25986	41144	31426	2875				0	0			0	0	2718	25684	44812	49859			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	633	0	0	0	0	0			0	0	0	0	0	4447	0	0	
168357																																																															0	6043	1170		10243			15892	952		0	107760	0	1434	0	19724	1178	0	28367	509	2130	6911	7664	1133	905	7858	17870	16147	23782	17208	4390				0	62		0	0	0	2294	2467	15635	17959			0			114	0	0	0	0	0	0	0	0	0	0	0	0	0		41644				121		0	7470	0	0	0	0	0	0	0	3430	0	0	0	0	0			7	0	7	0	0	1807	0		
168571																																																																3004	865		164			4759	1715		1047	40294	0	0	0	8621	240	1814	7097	22	611	2133	4063	1470	0	1389	5075	8708	14156	1712	628				0	0			0	0	897	2766	7119	7652			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	856	0	0	0	0	0			0	0		0	0	589	0		
169327																																																															0	29981	5931		3612			20139	20627		4368	345216	0	0	0	96827	3563	10347	52876	4082	13377	33161	20461	25290	0	48289	24849	72156	59002	42383	100				0	141			0	0	18369	20734	72749	44531			0			23	44														136157	0	0	0	23		0	136	0	0	0	0	0	0	0	271	0	0	0	0	0			0	0	0	0	0	3237	0		
169354																																																															250	29953	0		10352			20987	0		149	86962	0	0	142	3425	0	0	24793	0	265	1293	1867	0	0	24422	5441	42104	6809	3659	1000				0	0			0	0	193	4687	3956	10296			0			0	0														83848	0	0	0	0		0	14	0	0	0	0	0	0	0	825	0	0	0	0	0			0	0	0	0	0	1875	0		
169653																																																																34029	115905	0	19607	705311	14781	720092	361389		1752	3812899	1638	0	0	730786	6769	561722	824612	17226	64906	66328	90264	443563	46006	1651188	71249	345823	492631	500389	2385	0	0	0	0	17270	0		0	0	43199	184952	842496	714745	0	0	245			4837	1981	0	0	0	0	0	0	0	0	0	0	0	0		1709311				4837	14461	0	14461	0	0	0	0	0	0	0	4467	0	0	0	0	0	0	0	0	0	0	0	0	2618	0		
169756																																																															0	1896	877		495			60303	1673		0	233530	0	3732	0	67630	256	1383	19046	456	1286	1015	4038	8810	52025	24818	60520	36749	15522	16413	11879				0	0			0	0	1461	6980	8871	76866			0			0	0														0	0	0	0	0		0	60	0	0	0	0	0	0	0	191	0	0	0	0	0			0	0	0	0	0	2239	0		
170257																																																																761	0		4767			4108	0		743	26607	0	0	0	9276	77	0	7127	338	889	1618	3458	2973	0	4705	1887	5511	3350	1202	636				0	0			0	0	357	522	2340	896			0			0	0														0	0	0	0	0		0	12	0	0	0	0	0	0	0	2340	0	0	0	0	0			0	0	0	0	0	408	0		
170275																																																																619	528		0			1568	7819		0	128439	0	0	1568	91574	733	38755	6400	3020	13709	9751	13147	13551	38396	12309	6614	6323	7545	1750	2323				0	812			0	0	4639	6078	2884	2139			0			108	0														86814	0	0	0	108		0	22	0	0	0	0	0	0	0	3873	0	0	0	0	0			0	0		0	0	5151	0		
170332																																																															0	453	26496		1			18603	2578		3418	233270	0	0	0	112405	3393	112405	22253	3735	4064	14044	7005	19275	61497	10064	4390	16945	11190	33836	41426				5	347			0	0	1104	4728	24968	25482			0			1430	25	0	0	0	0	0	0	0	0	0	0	0	0		214379				2119		0	0	0	0	0	0	0	0	0	3844	0	0	0	161	414			17	0		0	0	5445	97		
170640																																																																639	0		1595			394	0		0	9636	0	0	0	4133	8	230	2507	230	323	543	1802	1235	0	1261	694	1539	1108	896	0				0	22			0	0	0	0	81	676			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	1904	0	0	0	0	0			0	0	0	0	0	184	0		
171133	240143			6	0	44003	47375		0	0	350974	0	0			114809	67079	22609	30020	62161	75634	347	0	0	0	0	16874	0	963	16948		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	149614	9413	0	109	1182	0	197	0	0	197	1501		0	23562	0	0	44003	23707		12004	0	0	314767	0	0		92239	221	77347		5871	20342	1151	1109	15535	47502							0	0	4335	0	963					1306	9972	19868	80971			0			165	0																			6	0		0	0	0	0	0	0		109	0	0	0	2612	5257				0				1501			
