"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
2735137																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2018	65	544	1	80182	1997	40899	81	123643	0	0	0	0	0	0	0	0	0	0	3528	5	146194	1	16189	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2735146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1367293	0	431943	14635	42431	115	7658892	464331	2645764	3604	10779030	0	0	0	0	0	0	0	0	0	263532	85571	60	13059337	1	1052605	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	86537	0	0	0	CONF	CONF	CONF	34436	7114	212828	0	0	2644684	0		
2735173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4119	184	0	0	83976	5261	24080	44	112175	0	0	0	0	0	0	0	0	0	0	7994	13	114501	1	8710	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2735324																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4397	198	305	1	156492	8837	39069	47	200315	52	0	0	0	0	0	0	0	0	0	20587	25	214429	2	8343	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2736219																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24499	853	759	3	694779	25767	32551	48	752588	0	0	0	0	0	0	0	0	0	0	0	0	822237	2	69028	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2736291	6275243	0	343	135	0	24669	0	0	0	0	8608096	1	1186989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	408045	0	303637	21015	9222	30	4603916	361055	1358467	2342											29789	351260	418											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2736451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	49442	2548	1983	4	569604	64910	79440	143	700469	0	0	0	0	0	0	0	0	0	8191	31300	51	774084	1	45985	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2736714																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1312	39	0	0	103621	3617	134175	173	239108	0	0	0	0	0	0	0	0	0	5596	49743	81	257921	1	27228	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2737775																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10013	381	1302	5	359750	10796	142972	288	514037	0	0	0	0	0	0	0	0	0	0	34477	55	562349	1	40989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2737980																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12396	356	0	0	226319	4050	23524	57	262239	0	0	0	0	0	0	0	0	0	0	4596	7	288992	1	16226	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2742153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15603	523	556	2	268013	8967	145843	226	430015	0	0	0	0	0	0	0	2000	0	0	19236	36	531886	1	44565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2743244																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22483	835	1186	4	733827	55840	193798	313	951294	0	0	0	0	0	0	0	0	0	0	126152	186	1046381	1	86358	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2744063																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9946	407	0	0	379412	62632	169862	218	559221	0	0	0	0	0	0	0	0	0	0	47769	67	671545	1	73810	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2744782																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7995	247	257	1	154222	8013	89219	107	251693	0	0	0	0	0	0	0	0	0	0	11404	24	309257	2	34772	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2745426																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6348	194	316	1	199788	9133	101729	138	308181	0	0	0	0	0	0	0	0	0	24553	14858	25	353827	1	29815	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2745529																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33236	1796	3177	9	347188	37561	105330	126	488931	0	0	0	0	0	0	0	0	0	0	37236	13	543690	1	57133	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2746245																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8075	336	0	0	62918	5250	6271	18	77264	0	0	0	0	0	0	0	0	0	0	2118	6	88908	1	10502	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2746263																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8149	185	291	1	305762	9020	273907	381	588109	0	0	0	0	0	0	0	0	0	92078	136867	148	609669	1	50396	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2747242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	887	5	0	0	174380	1587	73462	96	248729	0	0	0	0	0	0	0	0	0	0	15074	19	282057	1	31774	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2747279																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5034	241	0	0	64251	3895	28222	41	97507	0	0	0	0	0	0	0	0	0	0	10767	12	111116	1	11265	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2747420																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20101	653	836	3	346018	17781	90993	112	457948	0	0	0	0	0	0	0	0	0	0	10149	17	501356	1	9616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2747466																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4672	408	0	0	100543	9486	14914	31	120129	0	0	0	0	0	0	0	0	0	0	1642	4	137310	1	11668	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2747587																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	30971	975	1190	4	288119	10663	64369	101	384648	0	0	0	0	0	0	0	0	0	0	6379	10	620540	1	67555	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2748502																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15893	615	765	3	217184	16215	89680	174	323522	0	0	0	0	0	0	0	0	0	9986	24108	45	349332	1	32214	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2749059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4745	223	0	0	94205	4512	3772	12	102722	0	0	0	0	0	0	0	0	0	0	1288	3	108207	1	3800	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2750448																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2796	73	539	2	75759	5098	31301	57	110395	0	0	0	0	0	0	0	0	0	478	14349	26	126700	1	14157	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2750699																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21091	695	508	2	293599	16062	99315	120	414513	0	0	0	0	0	0	0	0	0	0	10849	18	482914	1	19383	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2751007																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14412	970	271	1	253680	20589	63375	106	331738	0	0	0	0	0	0	0	0	0	0	8268	19	402950	1	38278	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2751388																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5526	212	0	0	164442	9097	126058	192	296026	0	0	0	0	0	0	0	0	0	0	38428	47	350444	1	37551	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2753588																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4662	180	287	1	76995	4961	29382	52	111326	0	0	0	0	0	0	0	0	0	0	8572	14	144648	1	15976	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2753917																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	767	119	0	0	23009	1085	34688	60	58464	0	0	0	0	0	0	0	0	0	0	3936	9	74457	2	13468	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2754222																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	806	41	0	0	28895	930	13752	22	43453	0	0	0	0	0	0	0	0	0	0	0	0	54585	2	6170	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2754389																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	25478	1207	1552	6	210349	8109	18388	54	255767	0	0	0	0	0	0	0	0	0	0	897	2	292111	1	14423	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2756730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2290	66	0	0	33683	1717	11196	19	47169	0	0	0	0	0	0	0	0	0	0	1436	4	51255	1	5227	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2756767																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14478	834	614	2	99663	7618	15062	30	129817	0	0	0	0	0	0	0	0	0	1500	4317	6	137865	1	11796	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2756785																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		63858	0	28603	741	4152	13	465041	23974	166597	269	664393	0	0	0	0	0	0	0	6800	0	0	17302	39	818512	1	95270	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2756909																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8790	365	3905	9	187433	7716	145835	206	345963	0	0	0	0	0	0	0	0	0	0	23397	43	393317	1	36124	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2757205																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9779	523	253	1	259572	13927	171119	188	440723	0	0	0	0	0	0	0	0	0	6338	15559	25	553529	1	51824	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2757906																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3531	18	1320	5	54835	2414	10024	24	69757	47	0	0	0	0	0	0	0	0	0	2665	7	77899	1	6769	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2757951																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								CAMBRIDGE SAVINGS BANK 17870	
2758024																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5140	96	257	1	138226	2646	107751	102	251374	0	0	0	0	0	0	0	420	0	0	9349	18	317572	1	34853	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2758613																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	47598	1693	3484	13	363394	39826	97229	163	511705	0	0	0	0	0	0	0	0	0	0	6276	10	588928	1	48843	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2759629																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3585	123	0	0	71820	5335	35163	63	110568	0	0	0	0	0	0	0	0	0	0	12037	22	123965	1	11244	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2760102																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8698	424	0	0	189095	12190	119303	223	317096	0	0	0	0	0	0	0	0	0	0	31815	47	342705	2	31615	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2760232																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33021	1056	1850	6	350022	19447	82856	137	467749	0	0	0	0	0	0	0	0	0	0	33537	42	563754	1	39367	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2761912																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13565	215	687	1	286378	4592	74986	131	375616	0	0	0	0	0	0	0	0	0	0	26517	31	435682	1	44643	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2761967																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11810	549	0	0	128249	7595	16815	44	156874	0	0	0	0	0	0	0	0	0	0	1696	5	168993	1	10998	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2764212																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33267	1372	804	3	426478	11641	187046	305	648091	496	0	0	0	0	0	0	0	0	0	8611	13	775441	1	91585	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2764258																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		53773	0	227482	7916	6945	26	1256391	25911	148828	383	1639646	0	0	0	0	0	0	0	0	0	0	3330	10	1933661	1	222156	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2765602																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6173	181	268	1	105896	3935	51820	93	164158	0	0	0	0	0	0	0	0	0	573	12312	25	209472	1	22232	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2765611																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4556	145	0	0	185162	6084	93012	149	282730	0	0	0	0	0	0	0	0	0	0	29872	52	315895	1	16125	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2767763																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7119	256	0	0	128535	3737	22702	52	158356	0	0	0	0	0	0	0	0	0	0	7082	8	172508	1	6165	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2769570																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5800	204	576	2	97906	7626	30071	48	134435	82	0	0	0	0	0	0	0	0	0	6990	14	153138	1	15567	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2769589																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		76533	0	25443	1132	1634	6	606793	26468	192245	402	826115	0	0	0	0	0	0	0	0	0	777	25545	30	972786	1	67864	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2769954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4226	145	0	0	64381	5234	45909	51	114516	0	0	0	0	0	0	0	0	0	1000	1418	4	130411	1	11094	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2769972																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2083	78	0	0	31001	2465	14254	21	47609	271	0	0	0	0	0	0	0	0	0	2264	5	60173	1	10189	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2771694																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1906	79	671	2	47813	3681	11904	20	62294	0	0	0	0	0	0	0	0	0	0	6455	6	72228	1	4783	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2773867																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11486	531	255	1	230351	11499	106840	178	348932	0	0	0	0	0	0	0	0	0	7463	12449	28	403584	1	41852	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2774707																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	101	1	402	1	503	0	0	0	0	0	0	0	0	0	0	0	0	5515	2	5008	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2775151																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6171	285	269	1	97198	7061	23189	56	126827	0	0	0	0	0	0	0	0	0	0	4067	8	148509	1	10834	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2775179																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9492	385	255	1	154433	9992	70223	137	234464	61	0	0	0	0	0	0	0	0	0	23450	39	253966	2	22135	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2775692																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3294	102	261	1	34167	2343	15558	30	53280	0	0	0	0	0	0	0	0	0	0	3334	7	63711	1	6194	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2777650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		306548	0	646987	13123	88500	298	5151509	88393	4595937	2287	10482933	0	0	0	0	0	0	0	0	0	0	175316	415	25209906	1	1331490	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	74492	0	0	0	CONF	CONF	CONF	0	0	701978	0	0	7438490	1635169		
2781152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11187	424	284	1	148671	7348	44391	80	204533	0	0	0	0	0	0	0	0	0	0	7871	14	245682	1	25810	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2783660																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12937	454	508	2	178645	8372	81835	119	273925	0	0	0	0	0	0	0	0	0	0	15008	26	305449	1	9998	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2783763																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	94455	2925	19564	47	114019	0	0	0	0	0	0	0	0	0	0	2363	4	173039	1	17686	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2783772																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	527	24	0	0	24191	962	9193	21	33911	0	0	0	0	0	0	0	0	0	0	2695	5	40714	1	7477	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2785477																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1530	222	0	0	59207	6790	2440	7	63177	0	0	0	0	0	0	0	0	0	0	822	3	70759	1	5882	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2785637																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5702	1364	865	3	56693	3267	41544	75	104804	0	0	0	0	0	0	0	0	0	0	18826	26	132220	1	8438	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2785646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11305	274	810	3	82046	3235	18695	35	112856	0	0	0	0	0	0	0	0	0	0	435	1	132546	1	11547	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2787770																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7911	291	262	1	307401	20246	72710	153	388284	0	0	0	0	0	0	0	0	0	0	851	3	426321	1	33909	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2788656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	895	41	0	0	53347	2109	66899	69	121141	0	0	0	0	0	0	0	0	0	0	10154	14	141039	1	10411	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2791076																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10016	490	514	2	162414	3975	42310	97	215254	0	0	0	0	0	0	0	0	0	0	9508	19	244032	1	19224	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2791085																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1420	52	550	1	69590	2983	59506	80	131065	0	0	0	0	0	0	0	0	0	0	12644	26	159744	1	14230	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2791281																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3043	91	3513	4	83076	2341	65505	65	155137	0	0	0	0	0	0	0	0	0	0	27891	18	251805	1	45436	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2791517																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11465	415	1086	4	135866	7007	32348	64	180764	0	0	0	0	0	0	0	0	0	0	8098	13	220039	1	19490	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2793593																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1686	72	658	1	37899	2979	8895	21	49138	0	0	0	0	0	0	0	0	0	0	0	0	57918	1	6363	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2794732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1080	67	0	0	69772	6512	12572	18	83424	0	0	0	0	0	0	0	0	0	0	1137	2	86293	1	3214	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2796277																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	625	15	0	0	5127	86	500	1	6252	0	0	0	0	0	0	0	0	0	0	0	0	15715	2	9338	0	false			true	5184	65	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3612	152	0	0	35979	3804	5490	10	45081	0	0	0	0	0	0	0	0	0	0	864	2	48449	1	3931	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797162																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2676	122	251	1	141546	9607	68146	89	212619	0	0	0	0	0	0	0	0	0	2504	8891	11	243965	1	20707	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797171																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2119	61	0	0	52966	1966	1775	5	56860	0	0	0	0	0	0	0	0	0	0	345	1	65051	1	2870	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797210																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	53551	2088	1972	7	473753	10234	30203	83	559479	0	0	0	0	0	0	0	0	0	0	10682	24	599606	1	23585	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2797724																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1319136	0	110513	7441	16519	45	1734704	78865	1426556	1828	3288292	0	0	0	0	0	0	0	0	0	141514	461520	640	4073157	1	411028	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2798897																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15948	735	1118	4	131423	10774	48981	77	197470	0	0	0	0	0	0	0	0	0	0	10418	14	224036	1	29007	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2800491																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10449	477	518	2	192692	12767	72524	96	276184	0	0	0	0	0	0	0	0	0	0	33388	34	289591	1	24801	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2802664																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3333	111	0	0	166036	4251	66298	122	235668	0	0	0	0	0	0	0	0	0	0	13671	29	351551	1	27407	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2802945																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21967	595	801	3	167373	3382	21463	52	211604	0	0	0	0	0	0	0	0	0	0	4213	9	227780	1	5998	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2804864																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24830	940	2364	8	143063	11218	25320	52	195577	0	0	0	0	0	0	0	0	0	0	4834	10	236856	1	26159	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2805441																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13739	480	520	2	231395	7890	283496	237	529150	0	0	0	0	0	0	0	0	0	0	162289	81	649306	1	48171	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2805535																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5509	269	509	2	66485	1783	6551	14	79054	0	0	0	0	0	0	0	0	0	0	2634	5	93914	1	11047	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2805928																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4295	103	781	2	64903	4333	21485	48	91464	0	0	0	0	0	0	0	0	0	0	4099	7	97040	1	9406	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
