"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
345747	210779	0	9291	20085	0	33101	0	0	34975	0	380071	0	58148		34701	50390	4314	23810	321923	0	0	1075	0	0	13891	30966	14685	1626	36128	16739	30242	10753	0	26466	57734	26220	46681	0	false							
345756	26841	0	1166	79648	0	95113	0	0	3202	0	175817	0	9183		45381	71581	11503	93947	166634	0	0	3045	3202	3202	8600	20435	28486	12796	29035	922	1688	2641	1827	24936	7078	0	2610	0	false							
345877	26704	0	2268	74758	0	74758	0	0	24505	0	125003	0	17744		37704	13534	8989	72490	107009	0	250	1391	0	0	16459	33743	5887	3121	50201	6128	14938	4490	0	21506	25556	0	21066	0	false							
346379	36301	0	3445	8884	0	36099	0	0	0	0	67111	0	6636		15262	6819	7401	32654	60475	0	0	1202	0	0	3542	7849	4050	6065	11391	318	0	449	1718	6244	2485	0	318	0	true							
346566	2673	0	730	15936	0	24790	0	0	0	0	30170	0	757		4123	18252	478	24060	29413	0	0	206	0	0	1101	4770	295	0	5871	0	2473	606	0	2043	3079	0	2473	0	false							
346771	33588	0	0	74772	0	75272	0	0	0	0	88779	0	0		13347	34379	6393	75272	88779	0	0	2285	0	0	6989	9171	3095	798	15746	0	502	257	0	6707	759	0	502	0	true							
347022	28951	0	2301	44697	0	90479	0	0	0	0	72863	0	692		23625	11096	10651	88178	72171	0	0	3885	0	0	12170	17195	1187	0	28730	1664	347	252	0	6927	2263	0	2010	0	true							
347639	93457	0	0	40160	0	45468	0	0	0	0	179193	0	0		26492	32341	10605	45468	177000	0	2193	3028	0	0	6284	21293	17621	2187	27577	270	1679	3808	253	20893	6010	0	1948	0	true							
347956	20879	0	232	80242	0	138955	0	0	54601	0	352293	0	61182		40596	68429	8246	138723	231676	0	59435	3485	54601	54601	25223	146666	31775	15005	171889	15129	21144	3857	4186	178073	44316	0	36273	98655	true							
348159	26630	0	5020	20486	0	48675	0	0	8165	0	49700	0	7561		8345	10913	2233	43655	42139	0	0	585	8165	8165	1793	5921	2957	472	7714	251	251	511	0	2799	1013	0	502	0	true							
348207	861072	0	73865	212009	0	342209	0	0	181460	0	1235639	0	373678		228139	8823	18250	260990	857798	7354	4163	7558	181460	40506	11031	63902	163462	45203	74933	22469	34884	19998	4796	55459	82146	0	57353	0	true	78054	17268	8448	375	270123	271840	
348551	64664	2507	21598	84902	0	154573	0	0	50451	0	238576	1284	51945		24398	76587	6013	130468	185104	0	243	1737	50451	50451	10574	17892	11182	2002	28466	45147	7460	3068	0	17252	55675	0	52607	0	false							
348720	268979	3	1078	37432	0	59069	0	0	0	0	468460	0	11139		56839	101089	15136	57988	457321	0	0	2634	0	0	13000	47355	27850	1427	60355	2560	4301	1584	315	32793	8760	0	6861	0	true							
349129	21843	0	3842	38666	0	60738	0	0	0	0	93191	0	226		32424	17969	17903	56896	92965	0	0	9918	0	0	8988	17412	23405	0	26400	512	1829	1233	0	17381	3574	0	2341	0	true							
349343	23900	0	1966	58892	0	78989	0	0	994	0	79372	0	3578		22749	16140	6112	76895	74628	128	1166	1167	994	0	7789	16312	9858	359	24071	1500	1901	1016	596	11570	5013	0	3401	0	false							
349370	44561	0	4357	65425	0	90680	0	0	0	0	257165	0	4950		55671	85597	25669	86323	251965	0	250	15933	0	0	12729	22334	58978	11313	33485	1369	7666	12069	548	49684	21652	0	9035	0	false							
350572	58188	0	1596	23428	0	62022	0	0	0	0	74939	0	1297		11277	0	6428	60426	73642	0	0	0	0	0	3741	9642	2267	0	12633	301	800	0	0	4373	1101	0	1101	0	true							
350657	5824	0	2831	7473	0	14049	0	0	0	0	24862	0	4433		9334	2331	2460	11218	20429	0	0	508	0	0	4775	8793	819	254	13568	1199	867	0	0	5307	2066	0	2066	0	true							
350750	30510	0	6010	42891	0	60646	0	0	0	0	67620	0	2660		12122	18016	4709	54636	64960	0	0	1284	0	0	5457	8549	3399	1689	14006	0	0	0	0	6972	0	0	0	0	true							
351131	8790	0	14778	13966	0	31902	0	0	0	0	13967	0	813		2712	789	386	17124	13154	0	0	0	0	0	859	2313	112	604	3172	0	500	0	0	1176	500	0	500	0	true							
351560	8021	0	0	114761	0	118395	0	0	0	0	105460	0	200		2884	74699	1404	118395	105260	0	0	931	0	0	3701	4726	673	71	8098	5718	7351	500	0	6287	13569	0	13069	0	false							
351850	29522	0	19949	46512	0	79230	0	0	22822	0	178554	0	13906		34946	21310	9714	59281	146340	0	18308	3171	22822	20039	17838	49114	19726	6544	66952	10045	19503	3945	1007	58276	34500	0	29548	18308	false							
351878	32970	0	9	42	0	16131	0	0	437	0	81509	0	3902		15682	15718	18424	16122	77607	0	0	2222	437	437	1407	9121	10111	5219	7527	0	0	873	6090	10176	6963	0	0	0	false							
352035	29858	0	0	57030	0	84620	0	0	4997	0	108872	0	499		22623	26833	6553	84620	108373	0	0	1775	4997	0	10607	18882	10544	226	29489	1451	4336	1335	4800	17636	11922	0	5787	0	true							
352370	5555	0	5264	5510	0	24322	0	0	0	0	47288	0	9226		11161	26359	4996	19058	38062	0	0	1102	0	0	1967	6100	4321	2376	8067	259	350	0	0	3604	609	0	609	0	true							
352651	1683	0	1008	11798	0	11953	0	0	360	0	36687	0	4114		1744	27149	8	10945	32573	0	0	0	360	360	855	2211	3	0	3055	0	4787	0	0	1325	4787	0	1099	0	false							
352745	43962	0	3847	50281	0	80240	0	0	0	0	114511	0	2638		26721	29158	3669	75937	111437	456	436	1078	0	0	4631	21103	12796	955	25734	0	821	1085	0	12764	1906	0	821	0	true							
352772	4543207	9	25409	1088856	0	1088856	0	0	171582	0	7199086	0	211899		612860	1535595	192942	1062653	6985439	785	1748	65307	171582	171582	229830	510533	188930	46010	740363	46318	62632	28802	7229	362444	144981	0	108950	0	true	1834	171910	928652	565764	1624380	2746358	
352820	20828	0	5348	34320	0	42166	0	0	0	0	64009	46	4842		16650	12117	5185	36592	59121	226	0	2389	0	0	5449	7937	11965	4101	13386	251	770	299	292	12802	1612	0	1021	0	true							
353238	20088	202	45730	97028	0	103037	0	0	100	0	122716	23	13611		23126	24359	11326	57105	109082	0	0	5450	100	100	10993	29360	6697	1795	40342	6624	21600	764	436	25719	29424	0	28223	0	true							
353546	0	0	4564	42344	0	58735	0	0	0	0	46304	0	1672		11369	24812	1981	54171	44632	0	0	273	0	0	3870	8784	6638	0	12654	0	508	1692	0	7923	2199	0	508	0	false							
353555	271509	0	12871	1110441	0	1160613	0	0	270115	0	2118649	0	171204		168710	1203514	96700	1066475	1897284	81267	50161	10459	266149	264557	184746	244968	46759	15744	429653	46514	91855	11345	1695	323507	151409	0	138368	0	true	351601	31868	758304	330398	262918	8591	
353724	46315	0	6494	67208	0	86009	0	0	0	0	109925	0	531		21023	20841	11433	79515	109394	0	0	5419	0	0	9462	11440	8543	6761	17102	2524	1499	1671	868	15183	6563	0	3339	0	true							
353957	1989	0	5510	8456	0	11980	0	0	0	0	24077	0	6630		3718	9366	837	6451	17447	19	0	137	0	0	3302	4031	1126	91	7333	3200	272	700	0	4832	4172	0	3472	0	true							
354057	15937	0	3724	46112	0	67862	0	0	0	0	47725	0	13200		5478	3859	1946	64105	34525	33	0	433	0	0	4152	7631	1812	11	11346	11200	1872	1251	0	8128	14323	0	13072	0	true							
354253	5954	0	60	12863	0	18919	0	0	4960	0	41453	0	6239		6732	16993	2522	18859	33472	0	1742	984	4960	1479	3200	9246	3524	1476	12226	0	636	425	0	10714	1061	0	636	0	true							
354310	806376	8	106440	217061	0	267786	0	0	265978	0	3101846	0	200303		337367	1742295	140389	161338	2900078	0	1465	27986	265978	224418	78306	166763	187936	36473	160910	49539	24048	6286	3824	132111	83697	0	73513	0	true	41014	49415	677931	897474	589475	202084	
354552	229270	121	14290	39793	0	88172	0	0	0	0	289801	0	3347		21979	20773	212967	73761	286454	0	0	1922	0	0	6191	12203	9901	5620	18394	994	4501	0	348	11936	5843	0	5495	0	true							
354851	2775	0	1753	13051	0	19214	0	0	6532	0	31909	2000	1997		6326	856	699	17461	18410	0	9502	382	6532	5642	6186	11885	5498	2201	12678	2000	255	253	0	19444	2508	0	2255	9052	false							
355120	27843	0	61616	129131	0	205149	0	0	0	0	202215	0	6977		35397	105628	15469	143533	195238	0	0	5530	0	0	19052	31818	7020	2881	50870	799	3327	3847	0	25374	7973	0	4126	0	true							
355559	73424	0	28800	66326	0	125482	0	0	33014	0	194647	0	23961		33625	57333	7741	96682	169968	0	718	1720	33014	31246	18406	23308	14050	3934	35509	1150	2054	707	281	26073	4192	0	2922	0	true							
355737	4294	0	3210	3643	0	9728	0	0	0	0	5626	0	271		930	0	0	6518	5355	0	0	0	0	0	528	753	51	0	1281	0	0	0	0	402	0	0	0	0	true							
355858	333815	213	4058	24761	0	42782	0	0	68913	0	632551	198	58847		52953	178221	16297	38265	563725	246	9781	3967	68913	68913	15500	51544	20408	7467	67044	11751	11409	1315	1121	41966	25596	0	23160	9781	true							
356239	20499	33	2649	25415	0	56594	0	0	16881	0	151654	0	19757		44607	57214	11658	53912	129504	0	2393	2436	16881	16881	8990	14541	27664	13152	23457	908	8198	487	0	19741	9593	0	9106	2303	true							
356659	5207	1	1688	9984	0	21827	0	0	5466	0	139139	0	7318		49440	46462	12975	20127	131621	11	200	5069	5466	1043	7908	22660	36191	13059	30568	2423	2943	2286	0	30378	7652	0	5366	0	true							
356752	14493	0	8388	7263	0	22209	0	0	0	0	27077	0	7374		3644	6892	2519	13589	19703	232	0	926	0	0	3500	1543	42	0	5043	606	0	0	0	1442	606	0	606	0	false							
357049	30282	1	13229	43832	0	75852	0	0	0	0	94629	0	1522		25529	19680	11999	62622	93107	0	0	4289	0	0	9642	26499	5709	375	35891	1291	1150	0	0	16696	2441	0	2441	0	true							
357151	0	0	34	20238	0	47954	0	0	0	0	47816	0	0		3532	38312	1930	47920	47816	0	0	447	0	0	3285	2040	0	0	4509	3623	555	0	0	1793	4178	0	4178	0	false							
357526	24554	0	2216	51126	0	68337	0	0	0	0	62335	0	227		19570	8812	8203	66121	62108	0	0	2404	0	0	10554	7770	5877	2900	18324	1175	693	0	0	7530	1868	0	1868	0	true							
357553	23821	0	10089	38513	0	61613	0	0	0	0	82993	0	18797		21914	16631	7366	51523	64196	1	0	920	0	0	7472	18886	6493	3730	26358	672	3892	915	481	14667	5960	0	4564	0	true							
357777	67318	0	0	9632	0	29694	0	0	0	0	176018	0	0		48554	27694	24264	29694	176018	0	0	10541	0	0	9585	28463	20707	16834	38048	541	2166	1083	1627	27035	5417	0	2707	0	true							
357937	25650	0	41944	77181	0	129565	0	0	0	0	112137	0	10088		18644	45244	4877	87269	101961	352	88	1054	0	0	8975	15895	14557	231	24838	0	1324	261	0	21015	1585	0	1324	2477	true							
358112	21512	0	2980	23797	0	32133	0	0	0	0	74158	0	571		27249	4545	8742	29153	73587	0	0	3020	0	0	16230	21023	6997	1860	30395	250	1143	268	329	18862	1990	0	1393	0	false							
358149	3863	0	1449	6882	0	13730	0	0	0	0	22058	0	1412		7546	8823	2643	12281	20646	0	0	405	0	0	1916	3936	3267	0	5852	0	255	0	0	1572	255	0	255	0	false							
358233	16084	0	7340	27244	0	42655	0	0	0	0	68434	0	6529		25923	10245	11045	35315	61905	0	0	2600	0	0	4519	17021	8586	8343	21540	751	1579	250	1055	12546	3635	0	2330	1961	true							
358448	25228	3	4855	14119	0	25680	0	0	0	0	57188	0	1352		23121	4014	10484	20822	55836	0	0	2138	0	0	6576	14227	4713	2117	20803	0	0	313	0	4512	313	0	0	0	true							
358756	5568	0	69	8318	0	12420	0	0	0	0	29226	0	1463		7705	9182	4664	12351	27763	0	0	1075	0	0	2542	4284	2691	2395	6826	1376	610	576	0	4209	2562	0	1986	0	false							
359324	10305	0	0	23134	0	38011	0	0	4296	0	82762	0	0		16504	31420	2904	38011	82762	0	0	734	4296	4296	8034	16995	2728	191	20773	1452	7197	4439	0	11444	13088	0	8649	0	false							
359472	3187	0	0	1206	0	1761	0	0	0	0	39097	0	0		10347	14348	8247	1761	39097	0	0	4532	0	0	2744	6404	5102	3930	9148	0	619	662	2101	7832	3382	0	619	0	true							
359650	3569	6	436	2640	0	5478	0	0	0	0	11310	0	3673		2931	1271	1020	5036	7637	0	0	219	0	0	1104	1756	1050	288	2860	704	1566	0	0	1269	2270	0	2270	0	true							
359744	5759	0	832	4954	0	10478	0	0	0	0	19543	0	1409		6484	2653	869	9598	18134	48	0	0	0	0	801	3213	4938	593	4014	500	1087	0	0	3061	1587	0	1587	0	true							
359838	4770	0	3291	18844	0	31709	0	0	0	0	44246	0	6479		14862	5050	4296	28418	37767	0	0	1639	0	0	3805	7453	16057	630	11258	1940	910	3630	0	13084	6480	0	2850	0	false							
360777	2860	0	0	0	0	0	0	0	0	0	27266	0	0		11740	4677	1656	0	27266	0	0	597	0	0	4849	10456	1742	201	9797	0	2231	251	0	5508	2481	0	2231	0	false							
361055	299162	0	4065	41206	0	158608	0	0	0	0	458082	0	26323		50537	95536	13998	154523	431759	20	0	1342	0	0	15947	25777	17084	1354	41723	977	2245	0	0	9625	3222	0	3222	0	true							
361167	1298683	1	30036	295538	0	336341	0	0	121455	0	3402177	0	999439		296503	1097221	78071	305418	2333377	886	69361	30667	121455	104718	72088	246102	186089	55901	318190	93779	180789	158250	13275	263677	446093	0	274568	101516	true	58362	46219	452023	205633	773048	398600	
361279	5489	0	628	20772	0	46320	0	0	2000	0	74287	0	3982		11303	15877	1950	45692	46782	0	23523	495	2000	1000	8212	22967	13179	1052	31179	284	4689	2029	508	34106	7511	0	4973	23523	true							
361354	5059	0	1650	8854	0	15342	0	0	250	0	41979	0	12919		10578	8962	2788	13692	29060	0	0	1163	250	250	6619	11583	1962	41	18202	6050	1103	600	0	9627	7753	0	7153	0	true							
361439	29397	0	49483	89163	0	159536	0	0	0	0	158491	0	1954		29767	75544	10392	110053	156537	0	0	528	0	0	10307	26799	12171	1108	37106	1513	1102	550	0	20618	3165	0	2615	0	false							
361653	33191	0	8658	179180	0	201517	0	0	0	0	259651	0	4163		33741	61816	8895	192859	255268	0	220	6087	0	0	23729	69522	17314	3207	93192	11855	31043	6933	1041	80031	50872	0	42898	0	true							
362043	6186	0	7042	12545	0	17575	0	0	984	0	25146	0	352		7394	7585	1161	10533	24794	0	0	0	0	0	767	4016	3434	3158	4783	0	0	0	0	3979	0	0	0	0	false							
362155	24435	0	4271	46810	0	61000	0	0	0	0	84939	0	3306		14378	10903	1328	56729	81633	0	0	283	0	0	4856	15305	7402	1802	20161	1982	14906	1900	1448	14987	20236	0	16888	5311	true							
362717	255631	1	41549	76446	0	180710	0	0	0	0	501203	0	13532		94279	111116	43644	139160	487259	0	412	10770	0	0	17429	23788	42435	37622	35808	1738	3242	5763	2439	26995	13182	0	4980	0	true							
362753	37961	0	216	18917	0	37250	0	0	0	0	63456	0	1536		16652	2119	14637	36417	61920	617	0	0	0	0	5057	12664	4235	750	17721	0	0	0	669	6054	669	0	0	0	false							
362856	27142	0	12216	47273	0	68968	0	0	0	0	45950	0	502		5301	3675	1220	56752	45448	0	0	332	0	0	2913	5603	918	6	8516	1683	3075	935	0	4139	5693	0	4758	0	true							
362940	18468	0	3089	12993	0	16529	0	0	0	0	34771	0	2189		9566	2809	3010	13440	32582	0	0	920	0	0	1935	4707	4736	795	6642	0	566	754	0	2608	1321	0	566	0	false							
363442	4353	0	254	3118	0	3372	0	0	0	0	13295	0	1431		4459	548	380	3118	11864	0	0	0	0	0	1350	2709	1636	2434	3863	0	0	0	264	3670	264	0	0	0	false							
363648	45430	1	10555	7374	0	40481	0	0	0	0	146846	0	30742		10829	73953	26265	29925	116104	0	0	0	0	0	5714	12798	1303	1889	18512	835	4926	0	0	10873	5761	0	5761	0	false							
363657	130433	16	4484	24244	0	36840	0	0	0	0	443668	0	22171		111429	107831	74504	32340	421497	0	0	35917	0	0	23617	52379	45575	53203	74933	1888	9703	9266	9773	63345	30630	0	11591	0	true							
363778	20215	0	273	6326	0	16604	0	0	5031	0	40942	0	2240		10171	0	3544	16331	38702	0	0	779	0	0	4655	5864	5592	1204	10263	0	2356	524	532	7143	3412	5031	2356	0	true							
364131	11744	0	7973	35561	0	58261	0	0	0	0	66542	0	538		30940	9392	7656	50288	66004	0	0	1275	0	0	8108	25778	4738	4790	33635	803	1190	0	0	12473	1993	0	1993	0	true							
364270	33465	0	2665	45731	0	48482	0	0	0	0	47117	0	3121		2367	8210	0	45817	43996	0	0	0	0	0	1086	2874	308	10	3960	869	295	0	0	1911	1164	0	1164	0	true							
364430	12421	0	9182	39393	0	60580	0	0	0	0	42253	0	5958		7623	6758	1532	51398	36295	0	0	563	0	0	4258	8352	1737	620	12610	2969	3561	1237	338	7345	8105	0	6530	0	false							
364449	653856	10	2703	116593	0	144551	0	0	0	0	1060350	0	40819		94980	260408	32591	141795	1019257	43	274	9132	0	0	22404	46516	38928	22800	68543	2875	3663	6794	2106	35668	15438	0	6538	0	true	22801	27472	121285	124255	382809	248431	
364850	10902	0	2692	12820	0	23464	0	0	0	0	40829	0	6725		7147	16490	5585	20772	34104	0	0	0	0	0	1103	4881	2390	2368	5984	1009	750	317	619	3595	2695	0	1759	0	false							
365325	251902	3	24772	1938640	0	2832862	0	0	753762	0	3346070	0	245774		324543	1984849	129263	2807664	3100296	423	0	48698	618472	610503	160766	260406	155830	83992	421172	74059	154178	155732	64355	336451	448325	88616	228237	0	true	269961	660886	597121	1340952	228538	23066	
365576	47619	0	0	58035	0	58035	0	0	2496	0	358214	0	418		144235	62963	42236	57832	355601	203	2195	18638	2496	1498	34098	83108	79282	29550	117206	2369	5278	8654	5293	81803	21594	0	7647	0	true							
365745	9326	0	88	116728	0	130747	0	0	0	0	27417	0	200		7323	8993	2629	130260	27217	399	0	312	0	0	1472	3547	3051	774	5018	255	0	0	0	1520	255	0	255	0	true							
365848	13478	0	2156	18752	0	27351	0	0	0	0	61151	0	2369		19287	20178	4299	25195	58308	0	474	897	0	0	3763	7463	11590	3502	11169	0	658	519	0	7031	1177	0	658	4	true							
365950	4942	0	6516	11306	0	22552	0	0	0	0	32316	0	2018		10392	8400	2913	16036	30298	0	0	1040	0	0	2274	6539	4639	3222	8813	1000	0	1300	0	6282	2300	0	1000	0	true							
366078	71639	1	37679	75038	0	173553	0	0	6094	0	138038	0	5400		33143	20003	7601	135873	132140	0	498	2438	6094	4777	6674	14693	17689	3736	21351	251	924	2429	0	9649	3604	0	1075	99	true							
366238	371692	47	10328	42536	0	97631	0	0	3895	0	655208	0	77541		81183	143879	31190	86926	575902	330	1765	9094	3895	3793	25301	73464	22940	3199	30062	1020	6274	6434	1003	43722	14731	0	7294	1765	false							
366247	19742	0	3228	18940	0	38469	0	0	249	0	62061	84	5094		19996	8800	3383	35241	56883	0	0	787	249	0	6833	16741	4337	484	23574	1834	2907	382	0	8399	5123	0	4741	0	false							
366359	0	0	9386	23569	0	43955	0	0	0	0	13944	0	6830		1710	7165	1008	34569	7114	0	0	144	0	0	1155	2955	803	116	4109	500	1250	0	0	3319	1750	0	1750	0	true							
366658	11981	0	160	17085	0	26549	0	0	0	0	59107	0	560		19897	13627	9669	26389	58547	0	0	4491	0	0	5681	14371	6428	3381	20052	699	1812	265	862	9964	3639	0	2511	0	false							
366854	5222	0	2850	12591	0	18459	0	0	0	0	16061	0	3587		5583	4099	2252	15609	12474	0	0	793	0	0	3433	2253	990	64	4820	0	0	0	0	1157	0	0	0	0	false							
367150	4179	540	16339	14942	0	38794	0	0	0	0	17993	0	666		6379	5406	1311	21852	17327	63	0	457	0	0	1458	4912	2038	0	6370	0	0	0	0	2029	0	0	0	0	true							
367178	18939	0	91	18917	0	26838	0	0	0	0	78032	0	885		24791	1753	8816	26747	77147	0	0	3397	0	0	8351	17140	16261	2198	13388	1741	5222	5892	535	19159	13390	0	6709	0	true							
367431	12057	0	11696	39042	0	99285	0	0	0	0	99861	0	855		30716	13486	14488	87589	90855	0	8151	7119	0	0	11691	28891	15013	6384	40582	665	7624	4050	0	31263	12339	0	8289	8136	false							
367543	34639	0	6681	52394	0	90049	0	0	0	0	166499	0	8972		29742	60027	16391	83368	157527	0	0	8667	0	0	14126	24269	11244	9890	38036	2749	5938	2342	1275	29786	12304	0	8687	0	true							
367954	19920	0	34573	55283	0	95301	0	0	0	0	77436	0	5891		24086	3556	6930	60272	71545	456	0	2828	0	0	10339	26046	8400	0	36385	2771	4000	2405	0	20699	9176	0	6771	0	false							
368054	20412	21	248	32005	0	45475	0	0	0	0	47590	0	405		7657	8812	2608	45206	47185	0	0	1042	0	0	3764	7909	1110	831	11673	251	4501	0	0	5957	4752	0	4752	0	false							
368344	27447	2	16845	26760	0	72114	0	0	0	0	82755	0	2161		32264	13903	8746	55267	80594	0	0	737	0	0	6295	13122	19447	52	19417	0	579	1910	0	6652	2489	0	579	0	true							
368522	49436	0	716	48782	0	53586	0	0	7464	0	72217	0	3313		10604	2484	4642	52870	68658	0	246	2016	7464	7464	6289	7116	2803	3154	13405	400	0	0	533	8759	933	0	400	0	true							
368933	19986	9	4627	20721	0	50501	0	0	0	0	53194	0	8181		14933	11972	3364	45056	45013	809	0	748	0	0	4125	10945	4126	1131	14947	300	331	278	0	5394	909	0	631	0	true							
368951	19706	1	4515	33308	0	48056	0	0	0	0	92253	0	11927		26057	27337	8626	43540	80326	0	0	2275	0	0	10763	12849	6931	5725	21715	2422	4097	1347	1077	10210	8942	0	6519	0	true							
369453	22204	0	5357	18131	0	39544	0	0	0	0	74196	0	13897		18289	5147	5018	34187	60299	0	0	1324	0	0	5966	17024	5564	1964	8819	2439	13888	0	0	12229	16327	0	16327	0	true							
369659	31721	0	794	24972	0	26765	0	0	0	0	653831	0	24199		54976	462425	15155	25492	629632	479	0	5855	0	0	19564	55753	27510	19236	75317	10260	19546	1019	6798	67086	37623	0	29806	0	false							
370020	37608	2	13352	58557	0	107190	0	0	1452	0	140778	0	7816		50291	18105	18986	93836	132811	0	151	6082	1452	1247	9749	28592	21635	17923	38341	522	1764	1140	3741	27608	7167	0	2286	0	true							
370271	3274987	0	0	191250	0	438553	0	0	30357673	0	37255965	0	0		28140	33948977	9573608	438553	37255965	0	0	3861	27311054	27311054	7811	14564	6068	3303	22375	255	0	0	0	3606	255	3046619	255	0	true	387929	50624	33948977	0	3274987	0	
370347	10319	0	5950	14919	0	36039	0	0	0	0	47339	0	744		10447	10391	2923	30089	46595	0	0	308	0	0	6476	14099	4513	105	20575	577	859	0	0	14746	1436	0	1436	0	true							
370721	11499	0	4052	19517	0	42182	0	0	0	0	101164	0	23059		21355	36248	6975	38130	78105	0	0	1865	0	0	3676	16276	10144	2103	19952	900	13849	6169	300	10844	21218	0	14749	0	false							
370758	2211	0	748	4788	0	6889	0	0	0	0	12514	0	3903		3444	5396	822	6141	8611	0	0	0	0	0	733	2123	903	1148	2856	0	0	0	0	1463	0	0	0	0	true							
370833	4773	0	714	5414	0	8361	0	0	6773	0	25348	0	1476		7558	3328	262	7647	23669	0	203	101	6773	4044	3334	6404	3031	4076	9738	0	401	0	0	9288	401	0	401	3034	true							
370954	7417	0	3020	18138	0	20858	0	0	3817	0	52906	0	8559		11134	13969	2467	17838	44347	0	0	1281	3817	3572	5943	16512	2953	0	22455	1255	3551	1306	0	14274	6112	0	4806	0	false							
371223	22264	4	10173	38514	0	66748	0	0	11986	0	60236	0	3236		25366	1813	4485	52814	57000	3757	0	1016	11986	305	4390	14080	3260	12019	18470	0	1754	657	0	8383	2411	0	1754	0	true							
371232	33843	0	11885	32536	0	56363	0	0	1471	0	65598	0	854		12514	14243	3671	44478	64744	0	0	735	1471	1471	3823	9802	2453	350	13625	0	1083	0	0	3915	1083	0	1083	0	true							
371362	35644	60	41266	106328	0	215752	0	0	0	0	143034	0	9755		28816	32697	9477	174426	133279	0	0	729	0	0	18540	33027	6953	1434	49770	2117	10889	1481	252	31138	14739	0	13005	0	true							
371559	13026	0	3016	17069	0	25383	0	0	0	0	53989	0	22886		8505	5255	1585	22367	31103	0	0	302	0	0	4706	8531	1227	33	13236	12895	8315	0	0	5992	21210	0	21210	0	true							
371755	8864	0	4854	17437	0	22311	0	0	0	0	41930	0	10239		4496	26121	0	17457	31691	0	0	0	0	0	1308	3266	919	615	4500	296	543	0	0	1611	839	0	839	0	false							
371849	15705	0	1150	8121	0	17710	0	0	0	0	45960	0	1536		20151	2146	8117	15948	44424	612	0	2161	0	0	6577	8748	8361	2846	13820	304	827	446	0	6381	1577	0	1131	0	true							
371924	308558	21	7457	93308	0	117767	0	0	7538	0	607810	0	97400		76384	140149	33519	110289	510188	0	222	8593	7538	7212	9577	28456	49377	27752	38033	10766	1863	24592	6720	38778	43941	0	12629	0	false							
371942	13014	0	2764	12878	0	24063	0	0	0	0	55065	0	4543		22907	9607	8491	21299	50522	0	0	1074	0	0	5843	9851	10886	2693	15694	2411	253	507	0	6366	3171	0	2664	0	true							
372444	24900	0	842	20800	0	29120	0	0	0	0	63513	0	7180		12097	4011	3716	28278	56333	0	0	1659	0	0	2497	8258	6434	5169	10755	1506	7194	350	3195	10261	12245	0	8700	0	true							
372538	136867	0	8858	104275	0	142368	0	0	0	0	311893	0	32935		71643	7551	16812	133510	278958	0	0	6649	0	0	33768	78081	17975	3336	110613	12040	18950	2766	559	61517	34315	0	30990	0	false							
372640	18211	0	6185	19039	0	52003	0	0	4008	0	76824	0	7410		7727	44662	3359	45818	69414	0	0	895	0	0	1844	3839	2889	636	5683	271	4472	0	0	1481	4743	4008	4743	0	true							
372855	10756	0	4638	18360	0	35290	0	0	0	0	32642	0	836		6881	11963	2659	30652	31806	0	0	514	0	0	1530	4134	1712	2169	5664	0	0	379	0	2664	379	0	0	0	false							
373058	5687	0	1509	6434	0	14912	0	0	7511	0	44268	0	8461		9303	8145	1589	13394	19905	9	15902	447	7511	0	1684	8826	9945	8335	10510	7	813	50	776	19487	1646	0	820	3067	true							
373115	97761	0	112563	179909	0	264073	0	0	7566	0	561770	0	62120		76942	252473	25917	150811	497003	699	2647	8423	7566	2230	20149	57630	34870	16534	77779	33115	37528	6221	5489	52241	82353	0	70643	1730	true							
373272	9204	0	88	5137	0	6515	0	0	10005	0	42666	0	85		11720	0	4868	6427	42581	0	0	2053	0	0	1334	2890	4046	13632	4224	0	0	10360	1200	10182	11560	0	0	0	true							
373553	2114	4	689	15386	0	26895	0	0	0	0	30822	0	686		7330	4677	1753	26202	30136	0	0	741	0	0	6288	9433	1539	1793	14236	879	253	300	3546	11723	4978	0	864	0	false							
373601	212857	0	38	32674	0	32674	0	0	0	0	1509538	4000	56441		332362	58954	0	32548	1446652	88	2445	0	0	0	661383	290523	58129	0	951906	65357	159799	2536	0	677673	227692	0	225156	0	false							
374130	5860	0	10484	37750	0	66402	0	0	0	0	49740	0	3703		9552	17771	3781	55918	46037	0	0	1611	0	0	3337	5369	7404	3975	8706	263	1617	567	3577	10533	6024	0	1880	0	true							
374354	13116	0	673	12152	0	25820	0	0	0	0	36100	0	1123		9723	8528	2435	25147	34977	0	0	338	0	0	2601	6320	2873	765	8921	1075	822	0	0	2836	1897	0	1895	0	false							
